Orthogroup	Praa	Prap
OG0001173	Praa.g_01835	Prap.g_01577
OG0001174	Praa.g_01836	Prap.g_01576
OG0001175	Praa.g_01837	Prap.g_01575
OG0001176	Praa.g_01838	Prap.g_01573
OG0001177	Praa.g_01840	Prap.g_01571
OG0001178	Praa.g_01843	Prap.g_01568
OG0001179	Praa.g_01844	Prap.g_01567
OG0001180	Praa.g_01845	Prap.g_01566
OG0001181	Praa.g_01846	Prap.g_01565
OG0001182	Praa.g_01847	Prap.g_01564
OG0001183	Praa.g_01848	Prap.g_01563
OG0001184	Praa.g_01850	Prap.g_01561
OG0001185	Praa.g_01853	Prap.g_01559
OG0001186	Praa.g_01854	Prap.g_01558
OG0001187	Praa.g_01856	Prap.g_01557
OG0001188	Praa.g_01857	Prap.g_01556
OG0001189	Praa.g_01858	Prap.g_01555
OG0001190	Praa.g_01859	Prap.g_01554
OG0001191	Praa.g_01860	Prap.g_01553
OG0001192	Praa.g_01861	Prap.g_01552
OG0001193	Praa.g_01862	Prap.g_01551
OG0001194	Praa.g_01863	Prap.g_01550
OG0001195	Praa.g_01864	Prap.g_01549
OG0001196	Praa.g_01865	Prap.g_01548
OG0001197	Praa.g_01866	Prap.g_01547
OG0001198	Praa.g_01867	Prap.g_01546
OG0001199	Praa.g_01868	Prap.g_01545
OG0001200	Praa.g_01869	Prap.g_01544
OG0001201	Praa.g_01870	Prap.g_01543
OG0001202	Praa.g_01871	Prap.g_01542
OG0001203	Praa.g_01873	Prap.g_01541
OG0001204	Praa.g_01875	Prap.g_01539
OG0001205	Praa.g_01876	Prap.g_01537
OG0001206	Praa.g_01877	Prap.g_01536
OG0001207	Praa.g_01878	Prap.g_01535
OG0001208	Praa.g_01879	Prap.g_01534
OG0001209	Praa.g_01880	Prap.g_01533
OG0001210	Praa.g_01881	Prap.g_01532
OG0001211	Praa.g_01882	Prap.g_01531
OG0001212	Praa.g_01883	Prap.g_01530
OG0001213	Praa.g_01884	Prap.g_01529
OG0001214	Praa.g_01886	Prap.g_01527
OG0001215	Praa.g_01887	Prap.g_01526
OG0001216	Praa.g_01888	Prap.g_01525
OG0001217	Praa.g_01889	Prap.g_01524
OG0001218	Praa.g_01890	Prap.g_01523
OG0001219	Praa.g_01892	Prap.g_01520
OG0001220	Praa.g_01893	Prap.g_01519
OG0001221	Praa.g_01896	Prap.g_01515
OG0001222	Praa.g_01897	Prap.g_01514
OG0001223	Praa.g_01898	Prap.g_01513
OG0001224	Praa.g_01899	Prap.g_01511
OG0001225	Praa.g_01900	Prap.g_01510
OG0001226	Praa.g_01901	Prap.g_01509
OG0001227	Praa.g_01902	Prap.g_01508
OG0001228	Praa.g_01903	Prap.g_01507
OG0001229	Praa.g_01904	Prap.g_01506
OG0001230	Praa.g_01905	Prap.g_01505
OG0001231	Praa.g_01906	Prap.g_01504
OG0001232	Praa.g_01907	Prap.g_01501
OG0001233	Praa.g_01908	Prap.g_01500
OG0001234	Praa.g_01909	Prap.g_01499
OG0001235	Praa.g_01910	Prap.g_01498
OG0001236	Praa.g_01912	Prap.g_01496
OG0001237	Praa.g_01913	Prap.g_01495
OG0001238	Praa.g_01915	Prap.g_01492
OG0001239	Praa.g_01916	Prap.g_01491
OG0001240	Praa.g_01917	Prap.g_01490
OG0001241	Praa.g_01919	Prap.g_01874
OG0001242	Praa.g_01920	Prap.g_01873
OG0001243	Praa.g_01921	Prap.g_01872
OG0001244	Praa.g_01922	Prap.g_01871
OG0001245	Praa.g_01923	Prap.g_01870
OG0001246	Praa.g_01924	Prap.g_01869
OG0001247	Praa.g_01925	Prap.g_01868
OG0001248	Praa.g_01926	Prap.g_00056
OG0001249	Praa.g_01927	Prap.g_00055
OG0001250	Praa.g_01928	Prap.g_00054
OG0001251	Praa.g_00092	Prap.g_01086
OG0001252	Praa.g_00138	Prap.g_01036
OG0001253	Praa.g_00150	Prap.g_01021
OG0001254	Praa.g_00281	Prap.g_01429
OG0001255	Praa.g_00333	Prap.g_01373
OG0001257	Praa.g_00482	Prap.g_01285
OG0001258	Praa.g_00498	Prap.g_01269
OG0001259	Praa.g_00590	Prap.g_01178
OG0001260	Praa.g_00750	Prap.g_00693
OG0001261	Praa.g_00839	Prap.g_00747
OG0001262	Praa.g_00855	Prap.g_00730
OG0001263	Praa.g_00876	Prap.g_00477
OG0001264	Praa.g_00906	Prap.g_00859
OG0001265	Praa.g_01015	Prap.g_00300
OG0001266	Praa.g_01064	Prap.g_01129
OG0001267	Praa.g_01144	Prap.g_00474
OG0001268	Praa.g_01157	Prap.g_00459
OG0001269	Praa.g_01349	Prap.g_01927
OG0001270	Praa.g_01516	Prap.g_00164
OG0001271	Praa.g_01527	Prap.g_00177
OG0001272	Praa.g_01570	Prap.g_01120
OG0001273	Praa.g_01571	Prap.g_00238
OG0001274	Praa.g_01576	Prap.g_01907
OG0001275	Praa.g_01593	Prap.g_00531
OG0001276	Praa.g_01605	Prap.g_00321
OG0001277	Praa.g_01618	Prap.g_01820
OG0001278	Praa.g_01627	Prap.g_01788
OG0001279	Praa.g_01631	Prap.g_01784
OG0001280	Praa.g_01634	Prap.g_01781
OG0001281	Praa.g_01702	Prap.g_01710
OG0001282	Praa.g_01727	Prap.g_01774
OG0001283	Praa.g_01814	Prap.g_01600
OG0001284	Praa.g_01842	Prap.g_01569
OG0001285	Praa.g_01874	Prap.g_01540
OG0001286	Praa.g_01918	Prap.g_01488
OG0001290	Praa.g_00030	Prap.g_00924
OG0001291	Praa.g_00071	Prap.g_00879
OG0001292	Praa.g_00074	Prap.g_00876
OG0001294	Praa.g_00093	Prap.g_01085
OG0001295	Praa.g_00119	Prap.g_01055
OG0001296	Praa.g_00125	Prap.g_01048
OG0001297	Praa.g_00199	Prap.g_00970
OG0001298	Praa.g_00243	Prap.g_01468
OG0001299	Praa.g_00252	Prap.g_01459
OG0001300	Praa.g_00372	Prap.g_00541
OG0001301	Praa.g_00637	Prap.g_00390
OG0001302	Praa.g_00754	Prap.g_01899, Prap.g_01848
OG0001303	Praa.g_00758	Prap.g_00519
OG0001304	Praa.g_01030	Prap.g_00699
OG0001305	Praa.g_01035	Prap.g_00704
OG0001306	Praa.g_01072	Prap.g_01502
OG0001307	Praa.g_01082	Prap.g_00542
OG0001308	Praa.g_01107	Prap.g_00228
OG0001309	Praa.g_01109	Prap.g_01538
OG0001310	Praa.g_01120	Prap.g_00035
OG0001311	Praa.g_01187	Prap.g_00423
OG0001312	Praa.g_01350	Prap.g_01926
OG0001313	Praa.g_01574	Prap.g_01344
OG0001315	Praa.g_01694	Prap.g_01720
OG0001316	Praa.g_01810	Prap.g_01604
OG0001318	Praa.g_00141	Prap.g_01033
OG0001319	Praa.g_00238	Prap.g_01474
OG0001320	Praa.g_00467	Prap.g_01919
OG0001321	Praa.g_00760	Prap.g_01130
OG0001322	Praa.g_00783	Prap.g_00505
OG0001323	Praa.g_01055	Prap.g_00870
OG0001324	Praa.g_01090	Prap.g_00647
OG0001325	Praa.g_01113	Prap.g_00607
OG0001326	Praa.g_01287	Prap.g_01911
OG0001327	Praa.g_01289	Prap.g_00227
OG0001328	Praa.g_01323	Prap.g_00566
OG0001329	Praa.g_01386	Prap.g_01493
OG0001330	Praa.g_01567	Prap.g_00210
OG0001331	Praa.g_01632	Prap.g_01783
OG0001332	Praa.g_01683	Prap.g_01731
OG0001333	Praa.g_01779	Prap.g_01638
OG0001334	Praa.g_01834	Prap.g_01578
OG0001337	Praa.g_00118	Prap.g_01056
OG0001338	Praa.g_00144	Prap.g_00580
OG0001339	Praa.g_00203	Prap.g_00966
OG0001340	Praa.g_00248	Prap.g_01463
OG0001341	Praa.g_00261	Prap.g_01450
OG0001342	Praa.g_00280	Prap.g_01430
OG0001343	Praa.g_00339	Prap.g_01367
OG0001345	Praa.g_00434	Prap.g_01332
OG0001346	Praa.g_00472	Prap.g_01295
OG0001347	Praa.g_00486	Prap.g_01281
OG0001349	Praa.g_00509	Prap.g_01258
OG0001350	Praa.g_00514	Prap.g_01253
OG0001351	Praa.g_00577	Prap.g_01192
OG0001352	Praa.g_00682	Prap.g_00819
OG0001353	Praa.g_00703	Prap.g_00942
OG0001355	Praa.g_00845	Prap.g_00740
OG0001356	Praa.g_00890	Prap.g_00662
OG0001357	Praa.g_00992	Prap.g_00285
OG0001358	Praa.g_01014	Prap.g_00299
OG0001359	Praa.g_01131	Prap.g_01878
OG0001360	Praa.g_01132	Prap.g_01877
OG0001361	Praa.g_01209	Prap.g_00402
OG0001362	Praa.g_01257	Prap.g_00610
OG0001363	Praa.g_01396	Prap.g_00890
OG0001364	Praa.g_01547	Prap.g_00196
OG0001365	Praa.g_01698	Prap.g_00894
OG0001366	Praa.g_01673	Prap.g_01741
OG0001368	Praa.g_01841	Prap.g_01570
OG0001371	Praa.g_00067	Prap.g_00884
OG0001372	Praa.g_00068	Prap.g_00882
OG0001373	Praa.g_00075	Prap.g_00875
OG0001374	Praa.g_00087	Prap.g_01091
OG0001375	Praa.g_00135	Prap.g_01038
OG0001376	Praa.g_00234	Prap.g_01478
OG0001377	Praa.g_00256	Prap.g_01454
OG0001378	Praa.g_00272	Prap.g_01437
OG0001379	Praa.g_00361	Prap.g_00162
OG0001380	Praa.g_00397	Prap.g_00803
OG0001381	Praa.g_00453	Prap.g_01309
OG0001382	Praa.g_00460	Prap.g_01303
OG0001383	Praa.g_00511	Prap.g_01256
OG0001384	Praa.g_00519	Prap.g_01248
OG0001385	Praa.g_00666	Prap.g_00359
OG0001386	Praa.g_00674	Prap.g_00827
OG0001387	Praa.g_00676	Prap.g_00825
OG0001388	Praa.g_00686	Prap.g_00814
OG0001389	Praa.g_00716	Prap.g_00342
OG0001390	Praa.g_00749	Prap.g_00511
OG0001391	Praa.g_00788	Prap.g_00689
OG0001392	Praa.g_00889	Prap.g_00663
OG0001393	Praa.g_00891	Prap.g_00661
OG0001394	Praa.g_00912	Prap.g_00853
OG0001395	Praa.g_00915	Prap.g_00850
OG0001396	Praa.g_00996	Prap.g_01817
OG0001397	Praa.g_01024	Prap.g_00312
OG0001398	Praa.g_01043	Prap.g_00712
OG0001399	Praa.g_01053	Prap.g_00671
OG0001400	Praa.g_01062	Prap.g_00528
OG0001401	Praa.g_01069	Prap.g_00040
OG0001402	Praa.g_01146	Prap.g_00471
OG0001403	Praa.g_01319	Prap.g_00562
OG0001404	Praa.g_01357	Prap.g_00315
OG0001405	Praa.g_01367	Prap.g_00060
OG0001406	Praa.g_01515	Prap.g_00163
OG0001407	Praa.g_01518	Prap.g_00166
OG0001408	Praa.g_01568	Prap.g_00211
OG0001409	Praa.g_01581	Prap.g_01858
OG0001410	Praa.g_01595	Prap.g_01921
OG0001414	Praa.g_00062	Prap.g_00509
OG0001417	Praa.g_00675	Prap.g_00826
OG0001418	Praa.g_00761	Prap.g_00598
OG0001419	Praa.g_00792	Prap.g_00684
OG0001420	Praa.g_00893	Prap.g_00659
OG0001421	Praa.g_00897	Prap.g_00654
OG0001422	Praa.g_01058	Prap.g_00616
OG0001423	Praa.g_01133	Prap.g_00620
OG0001424	Praa.g_01223	Prap.g_00214
OG0001425	Praa.g_01587	Prap.g_00524
OG0001427	Praa.g_00371	Prap.g_01843
OG0001428	Praa.g_01392	Prap.g_00093
OG0001428	Praa.g_01390	Prap.g_00095
OG0001429	Praa.g_00974	Prap.g_00267
OG0001430	Praa.g_01007	Prap.g_00030
OG0001431	Praa.g_01060	Prap.g_00038
OG0001432	Praa.g_01063	Prap.g_00527
OG0001434	Praa.g_01342	Prap.g_01819, Prap.g_01914
OG0001435	Praa.g_01580	Prap.g_00492
OG0001439	Praa.g_00836	Prap.g_00750
OG0001440	Praa.g_01018	Prap.g_00304
OG0001441	Praa.g_01100	Prap.g_01894
OG0001443	Praa.g_01143	Prap.g_00475
OG0001444	Praa.g_01178	Prap.g_00436
OG0001445	Praa.g_01246	Prap.g_01890
OG0001446	Praa.g_01248	Prap.g_01889
OG0001447	Praa.g_01249	Prap.g_00482
OG0001448	Praa.g_01601	Prap.g_01896
OG0001449	Praa.g_01624, Praa.g_01794	Prap.g_00083
OG0001450	Praa.g_01625	Prap.g_01855, Prap.g_01825
OG0001454	Praa.g_00366	Prap.g_01311
OG0001455	Praa.g_00410	Prap.g_00629
OG0001456	Praa.g_00589	Prap.g_01179
OG0001457	Praa.g_00702	Prap.g_00794
OG0001458	Praa.g_00748	Prap.g_00625
OG0001459	Praa.g_00781	Prap.g_01947
OG0001460	Praa.g_00867	Prap.g_01125
OG0001461	Praa.g_00937	Prap.g_00349
OG0001462	Praa.g_01006	Prap.g_00496
OG0001463	Praa.g_01052	Prap.g_01305
OG0001465	Praa.g_01284	Prap.g_00520
OG0001466	Praa.g_01296	Prap.g_00226
OG0001468	Praa.g_01803	Prap.g_01613
OG0001471	Praa.g_00416	Prap.g_00636
OG0001473	Praa.g_00875	Prap.g_00690
OG0001482	Praa.g_01237	Prap.g_01884
OG0001483	Praa.g_01312	Prap.g_00555
OG0001484	Praa.g_01397	Prap.g_00889
OG0001485	Praa.g_01696	Prap.g_01718
OG0001488	Praa.g_00172	Prap.g_00998
OG0001489	Praa.g_00374	Prap.g_01688
OG0001490	Praa.g_00394	Prap.g_01716
OG0001492	Praa.g_00837	Prap.g_00749
OG0001504	Praa.g_00922	Prap.g_00843
OG0001505	Praa.g_00998	Prap.g_01901
OG0001506	Praa.g_01077	Prap.g_00503
OG0001508	Praa.g_01579	Prap.g_01814
OG0001509	Praa.g_01717	Prap.g_01112
OG0001526	Praa.g_00895	Prap.g_00656
OG0001535	Praa.g_00863	Prap.g_00718
OG0001541	Praa.g_01411	Prap.g_00003
OG0001558	Praa.g_00744, Praa.g_01254	Prap.g_00019
OG0001574	Praa.g_01251	Prap.g_00609
OG0001579	Praa.g_01398	Prap.g_00097
OG0001580	Praa.g_01436	Prap.g_00085
OG0001581	Praa.g_01438	Prap.g_00088
OG0001593	Praa.g_00459	Prap.g_01304
OG0001617	Praa.g_01333	Prap.g_00103
OG0001618	Praa.g_01341	Prap.g_00537
OG0001627	Praa.g_01343	Prap.g_01866
OG0001843	Praa.g_01412	Prap.g_00004
OG0001844	Praa.g_01439	Prap.g_00089
OG0001869	Praa.g_01448	Prap.g_01935
OG0001908	Praa.g_01417, Praa.g_01440	Prap.g_00090
OG0001951	Praa.g_01391	Prap.g_00094
OG0001952	Praa.g_01416	Prap.g_00086
OG0001986	Praa.g_01389	Prap.g_00096
OG0001987	Praa.g_01437	Prap.g_00087
OG0002025	Praa.g_01441	Prap.g_00092
OG0002124	Praa.g_01442	Prap.g_01943
OG0002125	Praa.g_01451	Prap.g_01938
OG0002126	Praa.g_01452	Prap.g_01939
OG0002127	Praa.g_01453	Prap.g_01936
OG0002176	Praa.g_01420, Praa.g_01455	Prap.g_01940
OG0002177	Praa.g_01435	Prap.g_00091
OG0002241	Praa.g_01444	Prap.g_01941
OG0002242	Praa.g_01446	Prap.g_00102
OG0002243	Praa.g_01456	Prap.g_01944
OG0002244	Praa.g_01457	Prap.g_01945
