Orthogroup	Prbg	Praa
OG0001127	Prbg.g_01786	Praa.g_01776
OG0001128	Prbg.g_01787	Praa.g_01777
OG0001129	Prbg.g_01788	Praa.g_01778
OG0001130	Prbg.g_01791	Praa.g_01781
OG0001131	Prbg.g_01792	Praa.g_01782
OG0001132	Prbg.g_01793	Praa.g_01783
OG0001133	Prbg.g_01794	Praa.g_01784
OG0001134	Prbg.g_01795	Praa.g_01785
OG0001135	Prbg.g_01796	Praa.g_01786
OG0001136	Prbg.g_01797	Praa.g_01787
OG0001137	Prbg.g_01798	Praa.g_01788
OG0001138	Prbg.g_01799	Praa.g_01789
OG0001139	Prbg.g_01801	Praa.g_01790
OG0001140	Prbg.g_01802	Praa.g_01791
OG0001141	Prbg.g_01803	Praa.g_01792
OG0001142	Prbg.g_01807	Praa.g_01796
OG0001143	Prbg.g_01808	Praa.g_01797
OG0001144	Prbg.g_01809	Praa.g_01798
OG0001145	Prbg.g_01810	Praa.g_01799
OG0001146	Prbg.g_01811	Praa.g_01800
OG0001147	Prbg.g_01812	Praa.g_01801
OG0001148	Prbg.g_01813	Praa.g_01802
OG0001149	Prbg.g_01815	Praa.g_01804
OG0001150	Prbg.g_01816	Praa.g_01805
OG0001151	Prbg.g_01820	Praa.g_01807
OG0001152	Prbg.g_01821	Praa.g_01808
OG0001153	Prbg.g_01822	Praa.g_01809
OG0001154	Prbg.g_01824	Praa.g_01811
OG0001155	Prbg.g_01826	Praa.g_01813
OG0001156	Prbg.g_01828	Praa.g_01815
OG0001157	Prbg.g_01830	Praa.g_01816
OG0001158	Prbg.g_01832	Praa.g_01818
OG0001159	Prbg.g_01833	Praa.g_01819
OG0001160	Prbg.g_01834	Praa.g_01820
OG0001161	Prbg.g_01835	Praa.g_01821
OG0001162	Prbg.g_01836	Praa.g_01822
OG0001163	Prbg.g_01837	Praa.g_01823
OG0001164	Prbg.g_01838	Praa.g_01824
OG0001165	Prbg.g_01839	Praa.g_01825
OG0001166	Prbg.g_01840	Praa.g_01826
OG0001167	Prbg.g_01842	Praa.g_01827
OG0001168	Prbg.g_01843	Praa.g_01828
OG0001169	Prbg.g_01844	Praa.g_01829
OG0001170	Prbg.g_01845	Praa.g_01830
OG0001171	Prbg.g_01846	Praa.g_01831
OG0001172	Prbg.g_01848	Praa.g_01833
OG0001173	Prbg.g_01850	Praa.g_01835
OG0001174	Prbg.g_01851	Praa.g_01836
OG0001175	Prbg.g_01852	Praa.g_01837
OG0001176	Prbg.g_01854	Praa.g_01838
OG0001177	Prbg.g_01856	Praa.g_01840
OG0001178	Prbg.g_01859	Praa.g_01843
OG0001179	Prbg.g_01860	Praa.g_01844
OG0001180	Prbg.g_01861	Praa.g_01845
OG0001181	Prbg.g_01862	Praa.g_01846
OG0001182	Prbg.g_01863	Praa.g_01847
OG0001183	Prbg.g_01864	Praa.g_01848
OG0001184	Prbg.g_01866	Praa.g_01850
OG0001185	Prbg.g_01868	Praa.g_01853
OG0001186	Prbg.g_01869	Praa.g_01854
OG0001187	Prbg.g_01870	Praa.g_01856
OG0001188	Prbg.g_01871	Praa.g_01857
OG0001189	Prbg.g_01872	Praa.g_01858
OG0001190	Prbg.g_01873	Praa.g_01859
OG0001191	Prbg.g_01874	Praa.g_01860
OG0001192	Prbg.g_01875	Praa.g_01861
OG0001193	Prbg.g_01876	Praa.g_01862
OG0001194	Prbg.g_01877	Praa.g_01863
OG0001195	Prbg.g_01878	Praa.g_01864
OG0001196	Prbg.g_01879	Praa.g_01865
OG0001197	Prbg.g_01880	Praa.g_01866
OG0001198	Prbg.g_01881	Praa.g_01867
OG0001199	Prbg.g_01882	Praa.g_01868
OG0001200	Prbg.g_01883	Praa.g_01869
OG0001201	Prbg.g_01884	Praa.g_01870
OG0001202	Prbg.g_01885	Praa.g_01871
OG0001203	Prbg.g_01887	Praa.g_01873
OG0001204	Prbg.g_01889	Praa.g_01875
OG0001205	Prbg.g_01891	Praa.g_01876
OG0001206	Prbg.g_01892	Praa.g_01877
OG0001207	Prbg.g_01893	Praa.g_01878
OG0001208	Prbg.g_01894	Praa.g_01879
OG0001209	Prbg.g_01895	Praa.g_01880
OG0001210	Prbg.g_01896	Praa.g_01881
OG0001211	Prbg.g_01897	Praa.g_01882
OG0001212	Prbg.g_01898	Praa.g_01883
OG0001213	Prbg.g_01899	Praa.g_01884
OG0001214	Prbg.g_01901	Praa.g_01886
OG0001215	Prbg.g_01902	Praa.g_01887
OG0001216	Prbg.g_01903	Praa.g_01888
OG0001217	Prbg.g_01904	Praa.g_01889
OG0001218	Prbg.g_01905	Praa.g_01890
OG0001219	Prbg.g_01908	Praa.g_01892
OG0001220	Prbg.g_01909	Praa.g_01893
OG0001221	Prbg.g_01913	Praa.g_01896
OG0001222	Prbg.g_01914	Praa.g_01897
OG0001223	Prbg.g_01915	Praa.g_01898
OG0001224	Prbg.g_01917	Praa.g_01899
OG0001225	Prbg.g_01918	Praa.g_01900
OG0001226	Prbg.g_01919	Praa.g_01901
OG0001227	Prbg.g_01920	Praa.g_01902
OG0001228	Prbg.g_01921	Praa.g_01903
OG0001229	Prbg.g_01922	Praa.g_01904
OG0001230	Prbg.g_01923	Praa.g_01905
OG0001231	Prbg.g_01924	Praa.g_01906
OG0001232	Prbg.g_01927	Praa.g_01907
OG0001233	Prbg.g_01928	Praa.g_01908
OG0001234	Prbg.g_01929	Praa.g_01909
OG0001235	Prbg.g_01930	Praa.g_01910
OG0001236	Prbg.g_01932	Praa.g_01912
OG0001237	Prbg.g_01933	Praa.g_01913
OG0001238	Prbg.g_01936	Praa.g_01915
OG0001239	Prbg.g_01937	Praa.g_01916
OG0001240	Prbg.g_01938	Praa.g_01917
OG0001241	Prbg.g_00758	Praa.g_01919
OG0001242	Prbg.g_00759	Praa.g_01920
OG0001243	Prbg.g_00760	Praa.g_01921
OG0001244	Prbg.g_00761	Praa.g_01922
OG0001245	Prbg.g_00762	Praa.g_01923
OG0001246	Prbg.g_00763	Praa.g_01924
OG0001247	Prbg.g_00764	Praa.g_01925
OG0001248	Prbg.g_00765	Praa.g_01926
OG0001249	Prbg.g_00766	Praa.g_01927
OG0001250	Prbg.g_00767	Praa.g_01928
OG0001252	Prbg.g_00912	Praa.g_00138
OG0001253	Prbg.g_00927	Praa.g_00150
OG0001254	Prbg.g_00060	Praa.g_00281
OG0001255	Prbg.g_00116	Praa.g_00333
OG0001257	Prbg.g_00201	Praa.g_00482
OG0001258	Prbg.g_00217	Praa.g_00498
OG0001259	Prbg.g_00309	Praa.g_00590
OG0001260	Prbg.g_01249	Praa.g_00750
OG0001261	Prbg.g_01195	Praa.g_00839
OG0001262	Prbg.g_01212	Praa.g_00855
OG0001263	Prbg.g_01507	Praa.g_00876
OG0001264	Prbg.g_01083	Praa.g_00906
OG0001265	Prbg.g_01330	Praa.g_01015
OG0001266	Prbg.g_00358	Praa.g_01064
OG0001267	Prbg.g_01504	Praa.g_01144
OG0001268	Prbg.g_01489	Praa.g_01157
OG0001269	Prbg.g_00504	Praa.g_01349
OG0001270	Prbg.g_00634	Praa.g_01516
OG0001271	Prbg.g_00647	Praa.g_01527
OG0001272	Prbg.g_00367	Praa.g_01570
OG0001273	Prbg.g_00708	Praa.g_01571
OG0001274	Prbg.g_00726	Praa.g_01576
OG0001275	Prbg.g_01561	Praa.g_01593
OG0001276	Prbg.g_01351	Praa.g_01605
OG0001277	Prbg.g_01609	Praa.g_01618
OG0001278	Prbg.g_01641	Praa.g_01627
OG0001279	Prbg.g_01645	Praa.g_01631
OG0001280	Prbg.g_01648	Praa.g_01634
OG0001281	Prbg.g_01718	Praa.g_01702
OG0001282	Prbg.g_01655	Praa.g_01727
OG0001283	Prbg.g_01827	Praa.g_01814
OG0001284	Prbg.g_01858	Praa.g_01842
OG0001285	Prbg.g_01888	Praa.g_01874
OG0001286	Prbg.g_01940	Praa.g_01918
OG0001290	Prbg.g_00843	Praa.g_00030
OG0001291	Prbg.g_00798	Praa.g_00071
OG0001292	Prbg.g_00795	Praa.g_00074
OG0001293	Prbg.g_00793	Praa.g_00076
OG0001294	Prbg.g_00863	Praa.g_00093
OG0001295	Prbg.g_00893	Praa.g_00119
OG0001296	Prbg.g_00900	Praa.g_00125
OG0001297	Prbg.g_00978	Praa.g_00199
OG0001298	Prbg.g_01026	Praa.g_00243
OG0001299	Prbg.g_01035	Praa.g_00252
OG0001300	Prbg.g_00457	Praa.g_00372
OG0001301	Prbg.g_01420	Praa.g_00637
OG0001302	Prbg.g_00734, Prbg.g_01581	Praa.g_00754
OG0001303	Prbg.g_01549	Praa.g_00758
OG0001304	Prbg.g_01243	Praa.g_01030
OG0001305	Prbg.g_01238	Praa.g_01035
OG0001306	Prbg.g_01926	Praa.g_01072
OG0001307	Prbg.g_00458	Praa.g_01082
OG0001308	Prbg.g_00698	Praa.g_01107
OG0001309	Prbg.g_01890	Praa.g_01109
OG0001310	Prbg.g_00007	Praa.g_01120
OG0001311	Prbg.g_01453	Praa.g_01187
OG0001312	Prbg.g_00503	Praa.g_01350
OG0001313	Prbg.g_00142	Praa.g_01574
OG0001314	Prbg.g_01673	Praa.g_01658
OG0001315	Prbg.g_01708	Praa.g_01694
OG0001316	Prbg.g_01823	Praa.g_01810
OG0001318	Prbg.g_00915	Praa.g_00141
OG0001319	Prbg.g_01020	Praa.g_00238
OG0001320	Prbg.g_00714	Praa.g_00467
OG0001321	Prbg.g_00357	Praa.g_00760
OG0001322	Prbg.g_01535	Praa.g_00783
OG0001323	Prbg.g_01072	Praa.g_01055
OG0001324	Prbg.g_00442	Praa.g_01090
OG0001325	Prbg.g_00404	Praa.g_01113
OG0001326	Prbg.g_00722	Praa.g_01287
OG0001327	Prbg.g_00697	Praa.g_01289
OG0001328	Prbg.g_00482	Praa.g_01323
OG0001329	Prbg.g_01935	Praa.g_01386
OG0001330	Prbg.g_00680	Praa.g_01567
OG0001331	Prbg.g_01646	Praa.g_01632
OG0001332	Prbg.g_01697	Praa.g_01683
OG0001333	Prbg.g_01789	Praa.g_01779
OG0001334	Prbg.g_01849	Praa.g_01834
OG0001335	Prbg.g_01886	Praa.g_01872
OG0001337	Prbg.g_00892	Praa.g_00118
OG0001338	Prbg.g_00496	Praa.g_00144
OG0001339	Prbg.g_00982	Praa.g_00203
OG0001340	Prbg.g_01031	Praa.g_00248
OG0001341	Prbg.g_01044	Praa.g_00261
OG0001342	Prbg.g_00059	Praa.g_00280
OG0001343	Prbg.g_00122	Praa.g_00339
OG0001345	Prbg.g_00154	Praa.g_00434
OG0001346	Prbg.g_00191	Praa.g_00472
OG0001347	Prbg.g_00205	Praa.g_00486
OG0001349	Prbg.g_00228	Praa.g_00509
OG0001350	Prbg.g_00233	Praa.g_00514
OG0001351	Prbg.g_00295	Praa.g_00577
OG0001352	Prbg.g_01123	Praa.g_00682
OG0001353	Prbg.g_01006	Praa.g_00703
OG0001354	Prbg.g_01250	Praa.g_00786
OG0001355	Prbg.g_01202	Praa.g_00845
OG0001356	Prbg.g_01060	Praa.g_00890
OG0001357	Prbg.g_01315	Praa.g_00992
OG0001358	Prbg.g_01329	Praa.g_01014
OG0001359	Prbg.g_00754	Praa.g_01131
OG0001360	Prbg.g_00755	Praa.g_01132
OG0001361	Prbg.g_01432	Praa.g_01209
OG0001362	Prbg.g_00407	Praa.g_01257
OG0001364	Prbg.g_00666	Praa.g_01547
OG0001365	Prbg.g_00813	Praa.g_01698, Praa.g_01611
OG0001366	Prbg.g_01687	Praa.g_01673
OG0001368	Prbg.g_01857	Praa.g_01841
OG0001371	Prbg.g_00803	Praa.g_00067
OG0001372	Prbg.g_00801	Praa.g_00068
OG0001373	Prbg.g_00794	Praa.g_00075
OG0001374	Prbg.g_00783	Praa.g_00087
OG0001375	Prbg.g_00910	Praa.g_00135
OG0001376	Prbg.g_01016	Praa.g_00234
OG0001377	Prbg.g_01040	Praa.g_00256
OG0001378	Prbg.g_00052	Praa.g_00272
OG0001379	Prbg.g_00632	Praa.g_00361
OG0001380	Prbg.g_01139	Praa.g_00397
OG0001381	Prbg.g_00177	Praa.g_00453
OG0001382	Prbg.g_00183	Praa.g_00460
OG0001383	Prbg.g_00230	Praa.g_00511
OG0001384	Prbg.g_00238	Praa.g_00519
OG0001385	Prbg.g_01389	Praa.g_00666
OG0001386	Prbg.g_01115	Praa.g_00674
OG0001387	Prbg.g_01117	Praa.g_00676
OG0001388	Prbg.g_01128	Praa.g_00686
OG0001389	Prbg.g_01372	Praa.g_00716
OG0001390	Prbg.g_01541	Praa.g_00749
OG0001391	Prbg.g_01253	Praa.g_00788
OG0001392	Prbg.g_01059	Praa.g_00889
OG0001393	Prbg.g_01061	Praa.g_00891
OG0001394	Prbg.g_01089	Praa.g_00912
OG0001395	Prbg.g_01092	Praa.g_00915
OG0001396	Prbg.g_01612	Praa.g_00996
OG0001397	Prbg.g_01342	Praa.g_01024
OG0001398	Prbg.g_01230	Praa.g_01043
OG0001399	Prbg.g_01051	Praa.g_01053
OG0001400	Prbg.g_01558	Praa.g_01062
OG0001401	Prbg.g_00002	Praa.g_01069
OG0001402	Prbg.g_01501	Praa.g_01146
OG0001403	Prbg.g_00478	Praa.g_01319
OG0001404	Prbg.g_01345	Praa.g_01357
OG0001405	Prbg.g_00530	Praa.g_01367
OG0001406	Prbg.g_00633	Praa.g_01515
OG0001407	Prbg.g_00636	Praa.g_01518
OG0001408	Prbg.g_00681	Praa.g_01568
OG0001409	Prbg.g_01571	Praa.g_01581
OG0001410	Prbg.g_00712	Praa.g_01595
OG0001414	Prbg.g_01539	Praa.g_00062
OG0001417	Prbg.g_01116	Praa.g_00675
OG0001418	Prbg.g_00395	Praa.g_00761
OG0001419	Prbg.g_01259	Praa.g_00792
OG0001420	Prbg.g_01063	Praa.g_00893
OG0001421	Prbg.g_01068	Praa.g_00897
OG0001422	Prbg.g_00412	Praa.g_01058
OG0001423	Prbg.g_00416	Praa.g_01133
OG0001424	Prbg.g_00684	Praa.g_01223
OG0001425	Prbg.g_01554	Praa.g_01587
OG0001427	Prbg.g_01586	Praa.g_00371
OG0001428	Prbg.g_00565	Praa.g_01390
OG0001428	Prbg.g_00563	Praa.g_01392
OG0001429	Prbg.g_01297	Praa.g_00974
OG0001430	Prbg.g_00012	Praa.g_01007
OG0001431	Prbg.g_00004	Praa.g_01060
OG0001432	Prbg.g_01557	Praa.g_01063
OG0001434	Prbg.g_00719, Prbg.g_01610	Praa.g_01342
OG0001435	Prbg.g_01522	Praa.g_01580
OG0001439	Prbg.g_01192	Praa.g_00836
OG0001440	Prbg.g_01334	Praa.g_01018
OG0001443	Prbg.g_01505	Praa.g_01143
OG0001444	Prbg.g_01466	Praa.g_01178
OG0001445	Prbg.g_00742	Praa.g_01246
OG0001446	Prbg.g_00743	Praa.g_01248
OG0001447	Prbg.g_01512	Praa.g_01249
OG0001448	Prbg.g_00737	Praa.g_01601
OG0001449	Prbg.g_00553	Praa.g_01624, Praa.g_01794
OG0001450	Prbg.g_01574, Prbg.g_01604	Praa.g_01625
OG0001454	Prbg.g_00175	Praa.g_00366
OG0001455	Prbg.g_00425	Praa.g_00410
OG0001456	Prbg.g_00308	Praa.g_00589
OG0001457	Prbg.g_01148	Praa.g_00702
OG0001458	Prbg.g_00421	Praa.g_00748
OG0001459	Prbg.g_00524	Praa.g_00781
OG0001460	Prbg.g_00362	Praa.g_00867
OG0001461	Prbg.g_01379	Praa.g_00937
OG0001462	Prbg.g_01526	Praa.g_01006
OG0001463	Prbg.g_00181	Praa.g_01052
OG0001465	Prbg.g_01550	Praa.g_01284
OG0001466	Prbg.g_00696	Praa.g_01296
OG0001468	Prbg.g_01814	Praa.g_01803
OG0001471	Prbg.g_00432	Praa.g_00416
OG0001473	Prbg.g_01252	Praa.g_00875
OG0001482	Prbg.g_00748	Praa.g_01237
OG0001483	Prbg.g_00471	Praa.g_01312
OG0001484	Prbg.g_00808	Praa.g_01397
OG0001485	Prbg.g_01710	Praa.g_01696
OG0001488	Prbg.g_00950	Praa.g_00172
OG0001489	Prbg.g_01740	Praa.g_00374
OG0001490	Prbg.g_01712	Praa.g_00394
OG0001492	Prbg.g_01193	Praa.g_00837
OG0001504	Prbg.g_01099	Praa.g_00922
OG0001505	Prbg.g_00732	Praa.g_00998
OG0001506	Prbg.g_01533	Praa.g_01077
OG0001508	Prbg.g_01615	Praa.g_01579
OG0001509	Prbg.g_00375	Praa.g_01717
OG0001526	Prbg.g_01066	Praa.g_00895
OG0001535	Prbg.g_01224	Praa.g_00863
OG0001541	Prbg.g_00039	Praa.g_01411
OG0001558	Prbg.g_00023	Praa.g_01254, Praa.g_00744
OG0001574	Prbg.g_00406	Praa.g_01251
OG0001579	Prbg.g_00567	Praa.g_01398
OG0001580	Prbg.g_00555	Praa.g_01436
OG0001581	Prbg.g_00558	Praa.g_01438
OG0001593	Prbg.g_00182	Praa.g_00459
OG0001617	Prbg.g_00573	Praa.g_01333
OG0001618	Prbg.g_00453	Praa.g_01341
OG0001627	Prbg.g_01563	Praa.g_01343
OG0001843	Prbg.g_00038	Praa.g_01412
OG0001844	Prbg.g_00559	Praa.g_01439
OG0001869	Prbg.g_00512	Praa.g_01448
OG0001908	Prbg.g_00560	Praa.g_01440, Praa.g_01417
OG0001951	Prbg.g_00564	Praa.g_01391
OG0001952	Prbg.g_00556	Praa.g_01416
OG0001986	Prbg.g_00566	Praa.g_01389
OG0001987	Prbg.g_00557	Praa.g_01437
OG0002025	Prbg.g_00562	Praa.g_01441
OG0002124	Prbg.g_00520	Praa.g_01442
OG0002125	Prbg.g_00515	Praa.g_01451
OG0002126	Prbg.g_00516	Praa.g_01452
OG0002127	Prbg.g_00513	Praa.g_01453
OG0002176	Prbg.g_00517	Praa.g_01455, Praa.g_01420
OG0002177	Prbg.g_00561	Praa.g_01435
OG0002241	Prbg.g_00518	Praa.g_01444
OG0002242	Prbg.g_00572	Praa.g_01446
OG0002243	Prbg.g_00521	Praa.g_01456
OG0002244	Prbg.g_00522	Praa.g_01457
