Orthogroup	Prbc	Syab
OG0001110	Prbc.g_02041	Syab.g_01366
OG0001111	Prbc.g_02042	Syab.g_01364
OG0001112	Prbc.g_02043	Syab.g_01362
OG0001113	Prbc.g_02044	Syab.g_01593
OG0001114	Prbc.g_02045	Syab.g_01361
OG0001115	Prbc.g_02047	Syab.g_01357
OG0001116	Prbc.g_02048	Syab.g_01355
OG0001117	Prbc.g_02049	Syab.g_01354
OG0001118	Prbc.g_02050	Syab.g_01353
OG0001119	Prbc.g_02051	Syab.g_01351
OG0001120	Prbc.g_02052	Syab.g_01347
OG0001121	Prbc.g_00645	Syab.g_02159
OG0001122	Prbc.g_02081	Syab.g_01320
OG0001123	Prbc.g_02086	Syab.g_01312
OG0001124	Prbc.g_02088	Syab.g_01310
OG0001125	Prbc.g_02090	Syab.g_01308
OG0001126	Prbc.g_02101	Syab.g_01231
OG0001127	Prbc.g_02102	Syab.g_01230
OG0001128	Prbc.g_02105	Syab.g_01227
OG0001129	Prbc.g_02106	Syab.g_01225
OG0001130	Prbc.g_02107	Syab.g_01224
OG0001131	Prbc.g_01941	Syab.g_01609
OG0001132	Prbc.g_02152	Syab.g_01790
OG0001133	Prbc.g_02128	Syab.g_01895
OG0001134	Prbc.g_00896	Syab.g_01748
OG0001135	Prbc.g_00899	Syab.g_01747
OG0001136	Prbc.g_01449	Syab.g_00966
OG0001137	Prbc.g_01436	Syab.g_00990
OG0001138	Prbc.g_01416	Syab.g_01023
OG0001139	Prbc.g_01414	Syab.g_01025
OG0001140	Prbc.g_01413	Syab.g_01026, Syab.g_00642
OG0001141	Prbc.g_01412	Syab.g_01027
OG0001142	Prbc.g_01411	Syab.g_01028
OG0001143	Prbc.g_01404	Syab.g_01037
OG0001144	Prbc.g_01399	Syab.g_01052
OG0001145	Prbc.g_00558	Syab.g_00928
OG0001146	Prbc.g_00570	Syab.g_00907
OG0001147	Prbc.g_00589	Syab.g_00716
OG0001148	Prbc.g_00659	Syab.g_02085
OG0001149	Prbc.g_00660	Syab.g_02084
OG0001150	Prbc.g_00661	Syab.g_02083
OG0001151	Prbc.g_00672	Syab.g_02070
OG0001152	Prbc.g_00673	Syab.g_02069
OG0001153	Prbc.g_00739	Syab.g_00731
OG0001154	Prbc.g_00740	Syab.g_00730
OG0001155	Prbc.g_00756	Syab.g_02171
OG0001156	Prbc.g_00759	Syab.g_02174
OG0001157	Prbc.g_00760	Syab.g_02175
OG0001158	Prbc.g_00761	Syab.g_02176
OG0001159	Prbc.g_00762	Syab.g_02177
OG0001160	Prbc.g_00787	Syab.g_02231
OG0001161	Prbc.g_01485	Syab.g_02797
OG0001162	Prbc.g_00799	Syab.g_00893
OG0001163	Prbc.g_00825	Syab.g_02241
OG0001164	Prbc.g_00829	Syab.g_02247
OG0001165	Prbc.g_00831	Syab.g_02252
OG0001166	Prbc.g_00849	Syab.g_02296
OG0001167	Prbc.g_00867	Syab.g_02322
OG0001168	Prbc.g_00868	Syab.g_02324
OG0001169	Prbc.g_00870	Syab.g_02326
OG0001170	Prbc.g_00872	Syab.g_02328
OG0001171	Prbc.g_00882	Syab.g_02339
OG0001172	Prbc.g_00937	Syab.g_00371
OG0001173	Prbc.g_00938	Syab.g_00372
OG0001174	Prbc.g_00946	Syab.g_00380
OG0001175	Prbc.g_00947	Syab.g_00381
OG0001176	Prbc.g_00959	Syab.g_00398
OG0001177	Prbc.g_00957	Syab.g_00396
OG0001178	Prbc.g_01309	Syab.g_02263
OG0001179	Prbc.g_00301	Syab.g_00427
OG0001180	Prbc.g_00278	Syab.g_00453
OG0001181	Prbc.g_00274	Syab.g_00457
OG0001182	Prbc.g_00266	Syab.g_00467
OG0001183	Prbc.g_00247	Syab.g_00474
OG0001184	Prbc.g_00231	Syab.g_00196
OG0001185	Prbc.g_00216	Syab.g_00119
OG0001186	Prbc.g_00189	Syab.g_00085
OG0001187	Prbc.g_00966	Syab.g_00081
OG0001188	Prbc.g_00968	Syab.g_00079
OG0001189	Prbc.g_00985	Syab.g_00058
OG0001190	Prbc.g_00990	Syab.g_02755
OG0001191	Prbc.g_01000	Syab.g_02771
OG0001192	Prbc.g_01005	Syab.g_02778
OG0001193	Prbc.g_01018	Syab.g_02827
OG0001194	Prbc.g_01019	Syab.g_02833
OG0001195	Prbc.g_01020	Syab.g_02834
OG0001196	Prbc.g_01054	Syab.g_02896
OG0001197	Prbc.g_01056	Syab.g_02898
OG0001198	Prbc.g_01066	Syab.g_02911
OG0001199	Prbc.g_00499	Syab.g_02440
OG0001200	Prbc.g_00497	Syab.g_02442
OG0001201	Prbc.g_00465	Syab.g_02501
OG0001202	Prbc.g_00372	Syab.g_02635
OG0001203	Prbc.g_00332	Syab.g_02369
OG0001204	Prbc.g_01141	Syab.g_00353
OG0001205	Prbc.g_01506	Syab.g_00593
OG0001206	Prbc.g_01525	Syab.g_00641
OG0001207	Prbc.g_01536	Syab.g_02088
OG0001208	Prbc.g_01542	Syab.g_02098
OG0001209	Prbc.g_01614	Syab.g_02038
OG0001210	Prbc.g_01619	Syab.g_02030
OG0001211	Prbc.g_01630	Syab.g_02013
OG0001212	Prbc.g_01672	Syab.g_01955
OG0001213	Prbc.g_01706	Syab.g_01886
OG0001214	Prbc.g_01714	Syab.g_01872
OG0001215	Prbc.g_01772	Syab.g_01171
OG0001216	Prbc.g_01789	Syab.g_01269
OG0001217	Prbc.g_00521	Syab.g_01464
OG0001218	Prbc.g_01829	Syab.g_00723
OG0001220	Prbc.g_01913	Syab.g_01737
OG0001221	Prbc.g_01989	Syab.g_01607
OG0001222	Prbc.g_01936	Syab.g_01396
OG0001223	Prbc.g_02053	Syab.g_01345
OG0001224	Prbc.g_02109	Syab.g_01214
OG0001225	Prbc.g_02111	Syab.g_01212
OG0001226	Prbc.g_00930	Syab.g_02450
OG0001227	Prbc.g_02133	Syab.g_00891
OG0001228	Prbc.g_01396	Syab.g_01697
OG0001229	Prbc.g_00138	Syab.g_01184
OG0001230	Prbc.g_00700	Syab.g_00791
OG0001231	Prbc.g_01833	Syab.g_00017
OG0001232	Prbc.g_00853	Syab.g_02306
OG0001233	Prbc.g_00873	Syab.g_02329
OG0001234	Prbc.g_00949	Syab.g_00385
OG0001235	Prbc.g_00953	Syab.g_00391
OG0001236	Prbc.g_00234	Syab.g_00200
OG0001237	Prbc.g_00230	Syab.g_00192
OG0001238	Prbc.g_01001	Syab.g_02773
OG0001239	Prbc.g_00502	Syab.g_02437
OG0001240	Prbc.g_00480	Syab.g_02484
OG0001241	Prbc.g_00471	Syab.g_02494
OG0001242	Prbc.g_00452	Syab.g_02525
OG0001243	Prbc.g_00445	Syab.g_02533
OG0001244	Prbc.g_00429	Syab.g_02561
OG0001245	Prbc.g_01317	Syab.g_01762
OG0001246	Prbc.g_01584	Syab.g_02126
OG0001247	Prbc.g_01765	Syab.g_02825
OG0001248	Prbc.g_01767	Syab.g_01163
OG0001249	Prbc.g_01230	Syab.g_00514
OG0001251	Prbc.g_00923	Syab.g_01816
OG0001252	Prbc.g_02104	Syab.g_01228
OG0001253	Prbc.g_00804	Syab.g_01761
OG0001254	Prbc.g_00898	Syab.g_01749
OG0001255	Prbc.g_01463	Syab.g_01846
OG0001256	Prbc.g_00795	Syab.g_02238
OG0001257	Prbc.g_00800	Syab.g_01610
OG0001259	Prbc.g_00871	Syab.g_02327
OG0001260	Prbc.g_00888	Syab.g_02350
OG0001261	Prbc.g_00293	Syab.g_00436
OG0001262	Prbc.g_00983	Syab.g_00060
OG0001263	Prbc.g_00442	Syab.g_02536
OG0001269	Prbc.g_01912	Syab.g_01809
OG0001273	Prbc.g_01708	Syab.g_01878
OG0001277	Prbc.g_01042	Syab.g_02163
OG0001279	Prbc.g_00133	Syab.g_01807
OG0001280	Prbc.g_00565	Syab.g_00918
OG0001282	Prbc.g_00658	Syab.g_02086
OG0001283	Prbc.g_01050	Syab.g_02885
OG0001284	Prbc.g_00781	Syab.g_02211
OG0001285	Prbc.g_00856	Syab.g_02309
OG0001286	Prbc.g_00280	Syab.g_00451
OG0001287	Prbc.g_00209	Syab.g_00111
OG0001288	Prbc.g_00198	Syab.g_00094
OG0001289	Prbc.g_00486	Syab.g_02465
OG0001290	Prbc.g_00472	Syab.g_02493
OG0001294	Prbc.g_01483, Prbc.g_00646	Syab.g_01564
OG0001295	Prbc.g_01471	Syab.g_01215
OG0001296	Prbc.g_01589	Syab.g_02132
OG0001297	Prbc.g_01594	Syab.g_02136
OG0001299	Prbc.g_01744	Syab.g_01557
OG0001300	Prbc.g_01776	Syab.g_01180
OG0001301	Prbc.g_01778	Syab.g_01197
OG0001302	Prbc.g_02003	Syab.g_01844
OG0001303	Prbc.g_00092	Syab.g_01424
OG0001304	Prbc.g_02095	Syab.g_01298
OG0001305	Prbc.g_01931	Syab.g_01204
OG0001306	Prbc.g_01461	Syab.g_00941
OG0001307	Prbc.g_00586	Syab.g_01552
OG0001308	Prbc.g_00719	Syab.g_00759
OG0001309	Prbc.g_01598	Syab.g_02142
OG0001310	Prbc.g_00843	Syab.g_02288
OG0001311	Prbc.g_02087	Syab.g_01311
OG0001312	Prbc.g_02014	Syab.g_01414
OG0001315	Prbc.g_00249	Syab.g_00472
OG0001316	Prbc.g_00431	Syab.g_02552
OG0001317	Prbc.g_00336	Syab.g_02373
OG0001318	Prbc.g_01152	Syab.g_00333
OG0001321	Prbc.g_01512	Syab.g_00616
OG0001322	Prbc.g_01513	Syab.g_00617
OG0001324	Prbc.g_01777	Syab.g_01181
OG0001325	Prbc.g_01792	Syab.g_01273
OG0001326	Prbc.g_00915	Syab.g_02841
OG0001327	Prbc.g_01966	Syab.g_01643
OG0001328	Prbc.g_01985	Syab.g_01616
OG0001329	Prbc.g_00803	Syab.g_00361
OG0001330	Prbc.g_00559	Syab.g_00925
OG0001331	Prbc.g_00663	Syab.g_02081
OG0001332	Prbc.g_00754	Syab.g_02165
OG0001334	Prbc.g_00244	Syab.g_00483
OG0001335	Prbc.g_00243	Syab.g_00484
OG0001336	Prbc.g_01051	Syab.g_02886
OG0001337	Prbc.g_01224	Syab.g_00480, Syab.g_00502
OG0001339	Prbc.g_00469	Syab.g_02496
OG0001340	Prbc.g_01225	Syab.g_00503
OG0001341	Prbc.g_00539	Syab.g_01779
OG0001343	Prbc.g_01956, Prbc.g_01957	Syab.g_00359
OG0001344	Prbc.g_01441	Syab.g_00974
OG0001345	Prbc.g_01425	Syab.g_01008
OG0001346	Prbc.g_00567	Syab.g_00914
OG0001347	Prbc.g_00181	Syab.g_02830
OG0001348	Prbc.g_02169	Syab.g_01258
OG0001351	Prbc.g_01515	Syab.g_00625
OG0001354	Prbc.g_02046	Syab.g_01358
OG0001357	Prbc.g_01294	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Prbc.g_01697	Syab.g_01900
OG0001359	Prbc.g_01958	Syab.g_00360
OG0001360	Prbc.g_01423	Syab.g_01010
OG0001362	Prbc.g_00723	Syab.g_00754
OG0001363	Prbc.g_01521	Syab.g_00752
OG0001365	Prbc.g_00994	Syab.g_02760
OG0001369	Prbc.g_00481	Syab.g_02483
OG0001370	Prbc.g_00170	Syab.g_01831
OG0001373	Prbc.g_00914	Syab.g_02840
OG0001374	Prbc.g_00922	Syab.g_02848
OG0001375	Prbc.g_01955	Syab.g_00358
OG0001376	Prbc.g_01943	Syab.g_02782
OG0001377	Prbc.g_01944	Syab.g_02781
OG0001378	Prbc.g_01495	Syab.g_00578
OG0001381	Prbc.g_00655	Syab.g_01937
OG0001385	Prbc.g_00911	Syab.g_02837
OG0001386	Prbc.g_00912	Syab.g_02838
OG0001387	Prbc.g_00913	Syab.g_02839
OG0001388	Prbc.g_00916	Syab.g_02842
OG0001389	Prbc.g_00917	Syab.g_02843
OG0001390	Prbc.g_00918	Syab.g_02844
OG0001391	Prbc.g_00919	Syab.g_02845
OG0001392	Prbc.g_00920	Syab.g_02846
OG0001393	Prbc.g_00921	Syab.g_02847
OG0001394	Prbc.g_01993	Syab.g_01599
OG0001396	Prbc.g_00180	Syab.g_02831
OG0001397	Prbc.g_00724	Syab.g_00753
OG0001398	Prbc.g_01806	Syab.g_02457
OG0001401	Prbc.g_01896	Syab.g_01708
OG0001402	Prbc.g_01701	Syab.g_01896
OG0001404	Prbc.g_00505	Syab.g_02433
OG0001405	Prbc.g_01218	Syab.g_00486
OG0001406	Prbc.g_01942	Syab.g_02783
OG0001407	Prbc.g_01947	Syab.g_01158
OG0001408	Prbc.g_02187	Syab.g_01826
OG0001409	Prbc.g_01437	Syab.g_00988
OG0001410	Prbc.g_00587	Syab.g_01550
OG0001412	Prbc.g_00182	Syab.g_02829
OG0001413	Prbc.g_01834	Syab.g_01812, Syab.g_01904
OG0001414	Prbc.g_00342	Syab.g_01938
OG0001415	Prbc.g_00340	Syab.g_02471
OG0001417	Prbc.g_01482	Syab.g_01359
OG0001419	Prbc.g_01825	Syab.g_01159
OG0001420	Prbc.g_00119	Syab.g_02155
OG0001425	Prbc.g_01004	Syab.g_02777
OG0001429	Prbc.g_02006	Syab.g_01423
OG0001430	Prbc.g_01945	Syab.g_02743
OG0001432	Prbc.g_02076	Syab.g_01818
OG0001434	Prbc.g_01998	Syab.g_01594
OG0001435	Prbc.g_01973	Syab.g_01637
OG0001439	Prbc.g_01199	Syab.g_00248
OG0001442	Prbc.g_00689	Syab.g_01583
OG0001443	Prbc.g_00905	Syab.g_02794
OG0001447	Prbc.g_00444	Syab.g_02534
OG0001450	Prbc.g_01769	Syab.g_01081
OG0001454	Prbc.g_01310	Syab.g_01808
OG0001456	Prbc.g_01489	Syab.g_02850
OG0001457	Prbc.g_01488	Syab.g_02851
OG0001458	Prbc.g_01487	Syab.g_02852
OG0001461	Prbc.g_00014	Syab.g_01754
OG0001463	Prbc.g_01179	Syab.g_01104
OG0001467	Prbc.g_00514	Syab.g_00805
OG0001471	Prbc.g_01484	Syab.g_00253
OG0001472	Prbc.g_01940, Prbc.g_00069	Syab.g_01800
OG0001473	Prbc.g_00642	Syab.g_01813
OG0001476	Prbc.g_01438	Syab.g_00984
OG0001477	Prbc.g_00010	Syab.g_01191
OG0001480	Prbc.g_00151	Syab.g_01836
OG0001481	Prbc.g_02120	Syab.g_00621
OG0001482	Prbc.g_02132	Syab.g_01349
OG0001484	Prbc.g_01278	Syab.g_02849
OG0001486	Prbc.g_01448	Syab.g_00967
OG0001488	Prbc.g_01432	Syab.g_00994
OG0001489	Prbc.g_00269	Syab.g_00462
OG0001496	Prbc.g_00008	Syab.g_01188
OG0001497	Prbc.g_00009	Syab.g_01190
OG0001498	Prbc.g_01269	Syab.g_00552
OG0001499	Prbc.g_00519	Syab.g_01112
OG0001510	Prbc.g_00205	Syab.g_00103
OG0001511	Prbc.g_00461	Syab.g_02509
OG0001512	Prbc.g_00820	Syab.g_02368
OG0001513	Prbc.g_01112	Syab.g_00193, Syab.g_00470
OG0001514	Prbc.g_00007	Syab.g_01187
OG0001515	Prbc.g_01774	Syab.g_01176
OG0001516	Prbc.g_01741	Syab.g_01554
OG0001517	Prbc.g_01247	Syab.g_00524
OG0001518	Prbc.g_01003	Syab.g_02775
OG0001519	Prbc.g_01008	Syab.g_02796
OG0001522	Prbc.g_01892	Syab.g_01703
OG0001529	Prbc.g_01119	Syab.g_00051
OG0001530	Prbc.g_00462	Syab.g_02507
OG0001531	Prbc.g_00331	Syab.g_02367
OG0001532	Prbc.g_01415	Syab.g_01024
OG0001534	Prbc.g_02096	Syab.g_01297
OG0001535	Prbc.g_02084	Syab.g_01316
OG0001536	Prbc.g_02032	Syab.g_01388
OG0001537	Prbc.g_01990	Syab.g_01606
OG0001538	Prbc.g_01863	Syab.g_01278
OG0001539	Prbc.g_01968	Syab.g_01641
OG0001540	Prbc.g_00440	Syab.g_02538
OG0001541	Prbc.g_00392	Syab.g_02603
OG0001542	Prbc.g_00386	Syab.g_02614
OG0001543	Prbc.g_01939	Syab.g_02686
OG0001544	Prbc.g_01007	Syab.g_02795
OG0001545	Prbc.g_01041	Syab.g_02874
OG0001551	Prbc.g_00908	Syab.g_01166
OG0001555	Prbc.g_01362, Prbc.g_00822	Syab.g_02418
OG0001557	Prbc.g_01994	Syab.g_01598
OG0001559	Prbc.g_00463	Syab.g_02506
OG0001560	Prbc.g_00473	Syab.g_02492
OG0001561	Prbc.g_02089	Syab.g_01309
OG0001562	Prbc.g_02078	Syab.g_01324
OG0001570	Prbc.g_00639	Syab.g_01443
OG0001572	Prbc.g_00019, Prbc.g_00096	Syab.g_02215
OG0001575	Prbc.g_01645	Syab.g_01995
OG0001576	Prbc.g_00578	Syab.g_00896
OG0001577	Prbc.g_01451	Syab.g_00964
OG0001578	Prbc.g_00003	Syab.g_00868
OG0001579	Prbc.g_01222	Syab.g_00489, Syab.g_00494
OG0001582	Prbc.g_01480	Syab.g_01881
OG0001589	Prbc.g_00875	Syab.g_02331
OG0001591	Prbc.g_01751	Syab.g_01566
OG0001623	Prbc.g_01226	Syab.g_00506
OG0001634	Prbc.g_01747	Syab.g_01560
OG0001635	Prbc.g_01559	Syab.g_00090
OG0001642	Prbc.g_00597	Syab.g_02027
OG0001644	Prbc.g_01802	Syab.g_01672
OG0001656	Prbc.g_01221	Syab.g_00493
OG0001659	Prbc.g_01419	Syab.g_01020
OG0001673	Prbc.g_00338	Syab.g_02375
OG0001676	Prbc.g_01223	Syab.g_00492
OG0001692	Prbc.g_00704	Syab.g_00782
OG0001694	Prbc.g_01174	Syab.g_00293
OG0001695	Prbc.g_01024	Syab.g_02869
OG0001703	Prbc.g_01537	Syab.g_02089
OG0001704	Prbc.g_01369	Syab.g_02425
OG0001713	Prbc.g_02175	Syab.g_00985
OG0001715	Prbc.g_00154	Syab.g_01788
OG0001738	Prbc.g_01212	Syab.g_00233
OG0001739	Prbc.g_01023	Syab.g_02867
OG0001740	Prbc.g_01026	Syab.g_02871
OG0001758	Prbc.g_00020, Prbc.g_00552	Syab.g_01483
OG0001770	Prbc.g_00021, Prbc.g_01364	Syab.g_01743
OG0001816	Prbc.g_01965	Syab.g_01644
OG0001835	Prbc.g_00026	Syab.g_01059
OG0001875	Prbc.g_00553	Syab.g_01493
OG0001876	Prbc.g_00554	Syab.g_01494
OG0001915	Prbc.g_01058	Syab.g_02906
OG0001917	Prbc.g_02085	Syab.g_01314
OG0001974	Prbc.g_00534	Syab.g_02750
OG0001990	Prbc.g_00535	Syab.g_02872
OG0002018	Prbc.g_01025	Syab.g_02870
OG0002020	Prbc.g_01028	Syab.g_02865
OG0002021	Prbc.g_01030	Syab.g_02863
OG0002022	Prbc.g_01031	Syab.g_02862
OG0002023	Prbc.g_01032	Syab.g_02861
OG0002024	Prbc.g_01034	Syab.g_02855
OG0002054	Prbc.g_01035	Syab.g_02854
OG0002055	Prbc.g_01040	Syab.g_02857
OG0002131	Prbc.g_01029	Syab.g_02864
OG0002132	Prbc.g_01033	Syab.g_02858
OG0002133	Prbc.g_01039	Syab.g_02856
OG0002177	Prbc.g_01385	Syab.g_01480
OG0002178	Prbc.g_01038	Syab.g_02860
OG0002347	Prbc.g_00859	Syab.g_02312
OG0002434	Prbc.g_01639	Syab.g_02004
OG0002507	Prbc.g_00091, Prbc.g_02069	Syab.g_02421
OG0002808	Prbc.g_01103	Syab.g_00043
OG0003247	Prbc.g_01570	Syab.g_01519
OG0003795	Prbc.g_01828	Syab.g_00936
