Orthogroup	Prbc	Syaq
OG0001085	Prbc.g_01749	Syaq.g_02251
OG0001086	Prbc.g_01750	Syaq.g_02253
OG0001087	Prbc.g_01770	Syaq.g_02574
OG0001088	Prbc.g_01771	Syaq.g_02576
OG0001089	Prbc.g_01779	Syaq.g_02604
OG0001090	Prbc.g_01788	Syaq.g_00024
OG0001091	Prbc.g_01790	Syaq.g_00027
OG0001092	Prbc.g_01791	Syaq.g_00029
OG0001093	Prbc.g_01796	Syaq.g_00035
OG0001094	Prbc.g_01852	Syaq.g_02334
OG0001095	Prbc.g_01871	Syaq.g_02354
OG0001096	Prbc.g_01886	Syaq.g_02370
OG0001097	Prbc.g_01906	Syaq.g_02393
OG0001098	Prbc.g_01923	Syaq.g_02415
OG0001099	Prbc.g_01962	Syaq.g_01471
OG0001100	Prbc.g_01969	Syaq.g_02262
OG0001101	Prbc.g_01971	Syaq.g_02263
OG0001102	Prbc.g_01974	Syaq.g_02266
OG0001103	Prbc.g_01976	Syaq.g_02268
OG0001104	Prbc.g_01838	Syaq.g_02316
OG0001105	Prbc.g_01842	Syaq.g_02320
OG0001106	Prbc.g_02024	Syaq.g_02471
OG0001108	Prbc.g_02038	Syaq.g_02491
OG0001109	Prbc.g_02039	Syaq.g_02493
OG0001110	Prbc.g_02041	Syaq.g_02495
OG0001111	Prbc.g_02042	Syaq.g_02497
OG0001112	Prbc.g_02043	Syaq.g_02499
OG0001113	Prbc.g_02044	Syaq.g_02539
OG0001114	Prbc.g_02045	Syaq.g_02500
OG0001115	Prbc.g_02047	Syaq.g_02504
OG0001116	Prbc.g_02048	Syaq.g_02506
OG0001117	Prbc.g_02049	Syaq.g_02507
OG0001118	Prbc.g_02050	Syaq.g_02508
OG0001119	Prbc.g_02051	Syaq.g_02510
OG0001120	Prbc.g_02052	Syaq.g_02514
OG0001121	Prbc.g_00645	Syaq.g_01919
OG0001122	Prbc.g_02081	Syaq.g_00069
OG0001123	Prbc.g_02086	Syaq.g_00061
OG0001124	Prbc.g_02088	Syaq.g_00060
OG0001125	Prbc.g_02090	Syaq.g_00058
OG0001126	Prbc.g_02101	Syaq.g_02693
OG0001127	Prbc.g_02102	Syaq.g_02692
OG0001128	Prbc.g_02105	Syaq.g_02689
OG0001129	Prbc.g_02106	Syaq.g_02687
OG0001130	Prbc.g_02107	Syaq.g_02686
OG0001131	Prbc.g_01941	Syaq.g_02284
OG0001132	Prbc.g_02152	Syaq.g_01872
OG0001133	Prbc.g_02128	Syaq.g_02063
OG0001134	Prbc.g_00896	Syaq.g_02213
OG0001135	Prbc.g_00899	Syaq.g_02212
OG0001136	Prbc.g_01449	Syaq.g_00252
OG0001137	Prbc.g_01436	Syaq.g_00228
OG0001138	Prbc.g_01416	Syaq.g_00196
OG0001139	Prbc.g_01414	Syaq.g_00194
OG0001140	Prbc.g_01413	Syaq.g_00193
OG0001141	Prbc.g_01412	Syaq.g_00192
OG0001142	Prbc.g_01411	Syaq.g_00191
OG0001143	Prbc.g_01404	Syaq.g_00182
OG0001144	Prbc.g_01399	Syaq.g_00166
OG0001145	Prbc.g_00558	Syaq.g_00284
OG0001146	Prbc.g_00570	Syaq.g_00305
OG0001147	Prbc.g_00589	Syaq.g_00438
OG0001148	Prbc.g_00659	Syaq.g_01761
OG0001149	Prbc.g_00660	Syaq.g_01760
OG0001150	Prbc.g_00661	Syaq.g_01759
OG0001151	Prbc.g_00672	Syaq.g_01746
OG0001152	Prbc.g_00673	Syaq.g_01745
OG0001153	Prbc.g_00739	Syaq.g_00413
OG0001154	Prbc.g_00740	Syaq.g_00414
OG0001155	Prbc.g_00756	Syaq.g_01739
OG0001156	Prbc.g_00759	Syaq.g_01729
OG0001157	Prbc.g_00760	Syaq.g_01728
OG0001158	Prbc.g_00761	Syaq.g_01727
OG0001159	Prbc.g_00762	Syaq.g_01726
OG0001160	Prbc.g_00787	Syaq.g_01693
OG0001161	Prbc.g_01485	Syaq.g_01233
OG0001162	Prbc.g_00799	Syaq.g_00331
OG0001163	Prbc.g_00825	Syaq.g_01685
OG0001164	Prbc.g_00829	Syaq.g_01679
OG0001165	Prbc.g_00831	Syaq.g_01674
OG0001166	Prbc.g_00849	Syaq.g_01652
OG0001167	Prbc.g_00867	Syaq.g_01039
OG0001169	Prbc.g_00870	Syaq.g_01620
OG0001170	Prbc.g_00872	Syaq.g_01618
OG0001171	Prbc.g_00882	Syaq.g_01607
OG0001172	Prbc.g_00937	Syaq.g_00690
OG0001173	Prbc.g_00938	Syaq.g_00689
OG0001174	Prbc.g_00946	Syaq.g_00681
OG0001175	Prbc.g_00947	Syaq.g_00680
OG0001176	Prbc.g_00959	Syaq.g_00656
OG0001177	Prbc.g_00957	Syaq.g_00658
OG0001178	Prbc.g_01309	Syaq.g_01667
OG0001179	Prbc.g_00301	Syaq.g_00626
OG0001180	Prbc.g_00278	Syaq.g_00600
OG0001181	Prbc.g_00274	Syaq.g_00596
OG0001182	Prbc.g_00266	Syaq.g_00587
OG0001183	Prbc.g_00247	Syaq.g_00579
OG0001184	Prbc.g_00231	Syaq.g_00995
OG0001185	Prbc.g_00216	Syaq.g_01022
OG0001186	Prbc.g_00189	Syaq.g_01058
OG0001187	Prbc.g_00966	Syaq.g_01061
OG0001188	Prbc.g_00968	Syaq.g_01065
OG0001189	Prbc.g_00985	Syaq.g_01095
OG0001190	Prbc.g_00990	Syaq.g_01264
OG0001191	Prbc.g_01000	Syaq.g_01248
OG0001192	Prbc.g_01005	Syaq.g_01242
OG0001193	Prbc.g_01018	Syaq.g_01217
OG0001194	Prbc.g_01019	Syaq.g_01214
OG0001195	Prbc.g_01020	Syaq.g_01213
OG0001196	Prbc.g_01054	Syaq.g_01169
OG0001197	Prbc.g_01056	Syaq.g_01167
OG0001198	Prbc.g_01066	Syaq.g_01153
OG0001199	Prbc.g_00499	Syaq.g_01553
OG0001200	Prbc.g_00497	Syaq.g_01551
OG0001201	Prbc.g_00465	Syaq.g_01486
OG0001202	Prbc.g_00372	Syaq.g_01358
OG0001203	Prbc.g_00332	Syaq.g_01581
OG0001204	Prbc.g_01141	Syaq.g_00709
OG0001205	Prbc.g_01506	Syaq.g_00491
OG0001206	Prbc.g_01525	Syaq.g_00468
OG0001207	Prbc.g_01536	Syaq.g_01764
OG0001208	Prbc.g_01542	Syaq.g_01774
OG0001209	Prbc.g_01614	Syaq.g_01841
OG0001210	Prbc.g_01619	Syaq.g_01852
OG0001211	Prbc.g_01630	Syaq.g_01932
OG0001212	Prbc.g_01672	Syaq.g_01990
OG0001213	Prbc.g_01706	Syaq.g_02072
OG0001214	Prbc.g_01714	Syaq.g_02084
OG0001215	Prbc.g_01772	Syaq.g_02580
OG0001216	Prbc.g_01789	Syaq.g_00026
OG0001217	Prbc.g_00521	Syaq.g_01885
OG0001218	Prbc.g_01829	Syaq.g_00423
OG0001219	Prbc.g_02005	Syaq.g_02434
OG0001220	Prbc.g_01913	Syaq.g_02412
OG0001221	Prbc.g_01989	Syaq.g_02300
OG0001222	Prbc.g_01936	Syaq.g_02472
OG0001223	Prbc.g_02053	Syaq.g_02516
OG0001224	Prbc.g_02109	Syaq.g_02683
OG0001225	Prbc.g_02111	Syaq.g_02681
OG0001226	Prbc.g_00930	Syaq.g_01543
OG0001227	Prbc.g_02133	Syaq.g_00333
OG0001230	Prbc.g_00700	Syaq.g_00361
OG0001231	Prbc.g_01833	Syaq.g_01133
OG0001232	Prbc.g_00853	Syaq.g_01643
OG0001233	Prbc.g_00873	Syaq.g_01617
OG0001234	Prbc.g_00949	Syaq.g_00676
OG0001235	Prbc.g_00953	Syaq.g_00665
OG0001236	Prbc.g_00234	Syaq.g_00990
OG0001237	Prbc.g_00230	Syaq.g_00999
OG0001238	Prbc.g_01001	Syaq.g_01246
OG0001239	Prbc.g_00502	Syaq.g_01556
OG0001240	Prbc.g_00480	Syaq.g_01502
OG0001241	Prbc.g_00471	Syaq.g_01492
OG0001243	Prbc.g_00445	Syaq.g_01457
OG0001244	Prbc.g_00429	Syaq.g_01430
OG0001245	Prbc.g_01317	Syaq.g_01916
OG0001246	Prbc.g_01584	Syaq.g_01802
OG0001248	Prbc.g_01767	Syaq.g_01891
OG0001249	Prbc.g_01230	Syaq.g_00563
OG0001251	Prbc.g_00923	Syaq.g_02135
OG0001252	Prbc.g_02104	Syaq.g_02690
OG0001253	Prbc.g_00804	Syaq.g_01918
OG0001254	Prbc.g_00898	Syaq.g_02214
OG0001255	Prbc.g_01463	Syaq.g_02111
OG0001256	Prbc.g_00795	Syaq.g_01686
OG0001259	Prbc.g_00871	Syaq.g_01619
OG0001260	Prbc.g_00888	Syaq.g_01595
OG0001261	Prbc.g_00293	Syaq.g_00617
OG0001262	Prbc.g_00983	Syaq.g_01093
OG0001263	Prbc.g_00442	Syaq.g_01454
OG0001269	Prbc.g_01912	Syaq.g_01866
OG0001273	Prbc.g_01708	Syaq.g_02077
OG0001279	Prbc.g_00133	Syaq.g_01867
OG0001280	Prbc.g_00565	Syaq.g_00294
OG0001282	Prbc.g_00658	Syaq.g_01762
OG0001283	Prbc.g_01050	Syaq.g_01175
OG0001284	Prbc.g_00781	Syaq.g_01700
OG0001285	Prbc.g_00856	Syaq.g_01639
OG0001286	Prbc.g_00280	Syaq.g_00602
OG0001287	Prbc.g_00209	Syaq.g_01030
OG0001289	Prbc.g_00486	Syaq.g_01528
OG0001290	Prbc.g_00472	Syaq.g_01493
OG0001294	Prbc.g_01483, Prbc.g_00646	Syaq.g_02252
OG0001296	Prbc.g_01589	Syaq.g_01808
OG0001297	Prbc.g_01594	Syaq.g_01812
OG0001299	Prbc.g_01744	Syaq.g_02246
OG0001300	Prbc.g_01776	Syaq.g_02589
OG0001301	Prbc.g_01778	Syaq.g_02602
OG0001302	Prbc.g_02003	Syaq.g_02115
OG0001303	Prbc.g_00092	Syaq.g_02437
OG0001304	Prbc.g_02095	Syaq.g_00049
OG0001305	Prbc.g_01931	Syaq.g_02673
OG0001306	Prbc.g_01461	Syaq.g_00267
OG0001308	Prbc.g_00719	Syaq.g_00385
OG0001312	Prbc.g_02014	Syaq.g_02449
OG0001314	Prbc.g_01137	Syaq.g_00826
OG0001315	Prbc.g_00249	Syaq.g_00581
OG0001316	Prbc.g_00431	Syaq.g_01437
OG0001317	Prbc.g_00336	Syaq.g_01576
OG0001318	Prbc.g_01152	Syaq.g_00728
OG0001321	Prbc.g_01512	Syaq.g_00483
OG0001322	Prbc.g_01513	Syaq.g_00482
OG0001324	Prbc.g_01777	Syaq.g_02590
OG0001325	Prbc.g_01792	Syaq.g_00030
OG0001326	Prbc.g_00915	Syaq.g_01205
OG0001327	Prbc.g_01966	Syaq.g_02259
OG0001328	Prbc.g_01985	Syaq.g_02280
OG0001329	Prbc.g_00803	Syaq.g_02113
OG0001330	Prbc.g_00559	Syaq.g_00287
OG0001331	Prbc.g_00663	Syaq.g_01757
OG0001336	Prbc.g_01051	Syaq.g_01174
OG0001337	Prbc.g_01224	Syaq.g_00564
OG0001343	Prbc.g_01956, Prbc.g_01957	Syaq.g_00700
OG0001345	Prbc.g_01425	Syaq.g_00213
OG0001346	Prbc.g_00567	Syaq.g_00298
OG0001347	Prbc.g_00181	Syaq.g_01063
OG0001348	Prbc.g_02169	Syaq.g_02703
OG0001350	Prbc.g_00333	Syaq.g_01580
OG0001351	Prbc.g_01515	Syaq.g_00476
OG0001352	Prbc.g_01761	Syaq.g_01904
OG0001354	Prbc.g_02046	Syaq.g_02503
OG0001355	Prbc.g_00802	Syaq.g_00797
OG0001356	Prbc.g_00603	Syaq.g_02555, Syaq.g_00127
OG0001357	Prbc.g_01294	Syaq.g_00825, Syaq.g_02130
OG0001358	Prbc.g_01697	Syaq.g_02056
OG0001359	Prbc.g_01958	Syaq.g_00699
OG0001360	Prbc.g_01423	Syaq.g_00211
OG0001365	Prbc.g_00994	Syaq.g_01259
OG0001368	Prbc.g_00149, Prbc.g_00130	Syaq.g_00708
OG0001369	Prbc.g_00481	Syaq.g_01503
OG0001373	Prbc.g_00914	Syaq.g_01206
OG0001374	Prbc.g_00922	Syaq.g_01198
OG0001375	Prbc.g_01955	Syaq.g_00701
OG0001378	Prbc.g_01495	Syaq.g_00506
OG0001380	Prbc.g_01470	Syaq.g_01915
OG0001385	Prbc.g_00911	Syaq.g_01209
OG0001386	Prbc.g_00912	Syaq.g_01208
OG0001387	Prbc.g_00913	Syaq.g_01207
OG0001388	Prbc.g_00916	Syaq.g_01204
OG0001389	Prbc.g_00917	Syaq.g_01203
OG0001390	Prbc.g_00918	Syaq.g_01202
OG0001391	Prbc.g_00919	Syaq.g_01201
OG0001392	Prbc.g_00920	Syaq.g_01200
OG0001393	Prbc.g_00921	Syaq.g_01199
OG0001394	Prbc.g_01993	Syaq.g_02307
OG0001395	Prbc.g_02098	Syaq.g_00045
OG0001396	Prbc.g_00180	Syaq.g_01064
OG0001401	Prbc.g_01896	Syaq.g_02383
OG0001402	Prbc.g_01701	Syaq.g_02061
OG0001408	Prbc.g_02187	Syaq.g_02125
OG0001409	Prbc.g_01437	Syaq.g_00229
OG0001413	Prbc.g_01834	Syaq.g_00139, Syaq.g_02051
OG0001417	Prbc.g_01482	Syaq.g_02502
OG0001418	Prbc.g_01766	Syaq.g_00243
OG0001420	Prbc.g_00119	Syaq.g_01833
OG0001429	Prbc.g_02006	Syaq.g_02438
OG0001430	Prbc.g_01945	Syaq.g_01271
OG0001432	Prbc.g_02076	Syaq.g_01862
OG0001433	Prbc.g_00602	Syaq.g_00128
OG0001434	Prbc.g_01998	Syaq.g_02312
OG0001435	Prbc.g_01973	Syaq.g_02265
OG0001439	Prbc.g_01199	Syaq.g_00863
OG0001441	Prbc.g_01601	Syaq.g_01822
OG0001442	Prbc.g_00689	Syaq.g_02322
OG0001443	Prbc.g_00905	Syaq.g_01236
OG0001447	Prbc.g_00444	Syaq.g_01456
OG0001453	Prbc.g_02056	Syaq.g_02522
OG0001454	Prbc.g_01310	Syaq.g_01917
OG0001456	Prbc.g_01489	Syaq.g_01196
OG0001457	Prbc.g_01488	Syaq.g_01195
OG0001458	Prbc.g_01487	Syaq.g_01194
OG0001460	Prbc.g_00601	Syaq.g_00129
OG0001461	Prbc.g_00014	Syaq.g_02163
OG0001467	Prbc.g_00514	Syaq.g_00354
OG0001470	Prbc.g_00187	Syaq.g_00903
OG0001471	Prbc.g_01484	Syaq.g_00859
OG0001473	Prbc.g_00642	Syaq.g_02134
OG0001474	Prbc.g_01251	Syaq.g_00552
OG0001475	Prbc.g_00185	Syaq.g_00905
OG0001476	Prbc.g_01438	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Prbc.g_00010	Syaq.g_02599
OG0001480	Prbc.g_00151	Syaq.g_02121
OG0001482	Prbc.g_02132	Syaq.g_02512
OG0001484	Prbc.g_01278	Syaq.g_02628
OG0001486	Prbc.g_01448	Syaq.g_00251
OG0001487	Prbc.g_00747	Syaq.g_00422
OG0001488	Prbc.g_01432	Syaq.g_00224
OG0001489	Prbc.g_00269	Syaq.g_00591, Syaq.g_02565
OG0001495	Prbc.g_00956	Syaq.g_00659
OG0001496	Prbc.g_00008	Syaq.g_02596
OG0001497	Prbc.g_00009	Syaq.g_02598
OG0001498	Prbc.g_01269	Syaq.g_00528
OG0001508	Prbc.g_00188	Syaq.g_00902
OG0001510	Prbc.g_00205	Syaq.g_01034
OG0001511	Prbc.g_00461	Syaq.g_01478
OG0001512	Prbc.g_00820	Syaq.g_01583
OG0001513	Prbc.g_01112	Syaq.g_00998
OG0001514	Prbc.g_00007	Syaq.g_02595
OG0001515	Prbc.g_01774	Syaq.g_02585
OG0001516	Prbc.g_01741	Syaq.g_02243
OG0001517	Prbc.g_01247	Syaq.g_00558
OG0001518	Prbc.g_01003	Syaq.g_01244
OG0001519	Prbc.g_01008	Syaq.g_01234
OG0001528	Prbc.g_00186	Syaq.g_00904
OG0001529	Prbc.g_01119	Syaq.g_01102
OG0001530	Prbc.g_00462	Syaq.g_01480
OG0001531	Prbc.g_00331	Syaq.g_01584
OG0001532	Prbc.g_01415	Syaq.g_00195
OG0001534	Prbc.g_02096	Syaq.g_00048
OG0001535	Prbc.g_02084	Syaq.g_00065
OG0001536	Prbc.g_02032	Syaq.g_02480
OG0001537	Prbc.g_01990	Syaq.g_02301
OG0001538	Prbc.g_01863	Syaq.g_02345
OG0001539	Prbc.g_01968	Syaq.g_02261
OG0001540	Prbc.g_00440	Syaq.g_01452
OG0001541	Prbc.g_00392	Syaq.g_01387
OG0001542	Prbc.g_00386	Syaq.g_01379
OG0001544	Prbc.g_01007	Syaq.g_01235
OG0001545	Prbc.g_01041	Syaq.g_01185
OG0001549	Prbc.g_01922	Syaq.g_02416
OG0001551	Prbc.g_00908	Syaq.g_02572
OG0001553	Prbc.g_00706	Syaq.g_00368
OG0001557	Prbc.g_01994	Syaq.g_02308
OG0001559	Prbc.g_00463	Syaq.g_01481
OG0001560	Prbc.g_00473	Syaq.g_01494
OG0001561	Prbc.g_02089	Syaq.g_00059
OG0001562	Prbc.g_02078	Syaq.g_00073
OG0001563	Prbc.g_00285	Syaq.g_00608
OG0001570	Prbc.g_00639	Syaq.g_02417
OG0001575	Prbc.g_01645	Syaq.g_01949
OG0001576	Prbc.g_00578	Syaq.g_00326
OG0001577	Prbc.g_01451	Syaq.g_00254
OG0001591	Prbc.g_01751	Syaq.g_02254
OG0001605	Prbc.g_02144	Syaq.g_01892
OG0001613	Prbc.g_00250	Syaq.g_00582
OG0001623	Prbc.g_01226	Syaq.g_00567, Syaq.g_00571
OG0001634	Prbc.g_01747	Syaq.g_02249
OG0001642	Prbc.g_00597	Syaq.g_02411
OG0001659	Prbc.g_01419	Syaq.g_00199
OG0001673	Prbc.g_00338	Syaq.g_01569
OG0001692	Prbc.g_00704	Syaq.g_00366
OG0001694	Prbc.g_01174	Syaq.g_00765
OG0001695	Prbc.g_01024	Syaq.g_01191
OG0001703	Prbc.g_01537	Syaq.g_01765
OG0001713	Prbc.g_02175	Syaq.g_00232
OG0001715	Prbc.g_00154	Syaq.g_01875
OG0001738	Prbc.g_01212	Syaq.g_00879
OG0001739	Prbc.g_01023	Syaq.g_01192
OG0001740	Prbc.g_01026	Syaq.g_01188
OG0001770	Prbc.g_00021, Prbc.g_01364	Syaq.g_02165
OG0001810	Prbc.g_01783	Syaq.g_01439
OG0001816	Prbc.g_01965	Syaq.g_02258
OG0001907	Prbc.g_00430	Syaq.g_01433
OG0001915	Prbc.g_01058	Syaq.g_01158
OG0001916	Prbc.g_01555	Syaq.g_01790
OG0001917	Prbc.g_02085	Syaq.g_00063
OG0001954	Prbc.g_00145	Syaq.g_02716
OG0001974	Prbc.g_00534	Syaq.g_01268
OG0001990	Prbc.g_00535	Syaq.g_01187
OG0002018	Prbc.g_01025	Syaq.g_01189
OG0002052	Prbc.g_01937	Syaq.g_02551
OG0002506	Prbc.g_00179, Prbc.g_01950	Syaq.g_00278
OG0002724	Prbc.g_01572	Syaq.g_02288
