Orthogroup	Prbc	Prak
OG0001103	Prbc.g_01976	Prak.g_00769
OG0001104	Prbc.g_01838	Prak.g_00792
OG0001105	Prbc.g_01842	Prak.g_00796
OG0001106	Prbc.g_02024	Prak.g_00964
OG0001107	Prbc.g_02034	Prak.g_00971
OG0001108	Prbc.g_02038	Prak.g_00975
OG0001109	Prbc.g_02039	Prak.g_00976
OG0001110	Prbc.g_02041	Prak.g_00978
OG0001111	Prbc.g_02042	Prak.g_00979
OG0001112	Prbc.g_02043	Prak.g_00980
OG0001113	Prbc.g_02044	Prak.g_00981
OG0001114	Prbc.g_02045	Prak.g_00982
OG0001115	Prbc.g_02047	Prak.g_00984
OG0001116	Prbc.g_02048	Prak.g_00985
OG0001117	Prbc.g_02049	Prak.g_00986
OG0001118	Prbc.g_02050	Prak.g_00987
OG0001119	Prbc.g_02051	Prak.g_00988
OG0001120	Prbc.g_02052	Prak.g_00990
OG0001122	Prbc.g_02081	Prak.g_01010
OG0001123	Prbc.g_02086	Prak.g_01016
OG0001124	Prbc.g_02088	Prak.g_01018
OG0001125	Prbc.g_02090	Prak.g_01020
OG0001126	Prbc.g_02101	Prak.g_00931
OG0001127	Prbc.g_02102	Prak.g_00930
OG0001128	Prbc.g_02105	Prak.g_00928
OG0001129	Prbc.g_02106	Prak.g_00927
OG0001130	Prbc.g_02107	Prak.g_00926
OG0001131	Prbc.g_01941	Prak.g_00383
OG0001132	Prbc.g_02152	Prak.g_00712
OG0001133	Prbc.g_02128	Prak.g_01328
OG0001134	Prbc.g_00896	Prak.g_01550
OG0001135	Prbc.g_00899	Prak.g_01553
OG0001136	Prbc.g_01449	Prak.g_01175
OG0001137	Prbc.g_01436	Prak.g_01163
OG0001138	Prbc.g_01416	Prak.g_01142
OG0001139	Prbc.g_01414	Prak.g_01140
OG0001140	Prbc.g_01413	Prak.g_01139
OG0001141	Prbc.g_01412	Prak.g_01138
OG0001142	Prbc.g_01411	Prak.g_01137
OG0001143	Prbc.g_01404	Prak.g_01130
OG0001144	Prbc.g_01399	Prak.g_01125
OG0001145	Prbc.g_00558	Prak.g_01269
OG0001146	Prbc.g_00570	Prak.g_01281
OG0001147	Prbc.g_00589	Prak.g_01301
OG0001148	Prbc.g_00659	Prak.g_01331
OG0001149	Prbc.g_00660	Prak.g_01332
OG0001150	Prbc.g_00661	Prak.g_01333
OG0001151	Prbc.g_00672	Prak.g_01344
OG0001152	Prbc.g_00673	Prak.g_01345
OG0001153	Prbc.g_00739	Prak.g_01423
OG0001154	Prbc.g_00740	Prak.g_01424
OG0001155	Prbc.g_00756	Prak.g_01441
OG0001156	Prbc.g_00759	Prak.g_01444
OG0001157	Prbc.g_00760	Prak.g_01445
OG0001158	Prbc.g_00761	Prak.g_01446
OG0001159	Prbc.g_00762	Prak.g_01447
OG0001160	Prbc.g_00787	Prak.g_01473
OG0001161	Prbc.g_01485	Prak.g_01588
OG0001162	Prbc.g_00799	Prak.g_01526
OG0001163	Prbc.g_00825	Prak.g_01636
OG0001164	Prbc.g_00829	Prak.g_01640
OG0001165	Prbc.g_00831	Prak.g_01643
OG0001166	Prbc.g_00849	Prak.g_01664
OG0001167	Prbc.g_00867	Prak.g_01681
OG0001168	Prbc.g_00868	Prak.g_01683
OG0001169	Prbc.g_00870	Prak.g_01685
OG0001170	Prbc.g_00872	Prak.g_01687
OG0001171	Prbc.g_00882	Prak.g_01697
OG0001172	Prbc.g_00937	Prak.g_01713
OG0001173	Prbc.g_00938	Prak.g_01714
OG0001174	Prbc.g_00946	Prak.g_01722
OG0001175	Prbc.g_00947	Prak.g_01723
OG0001176	Prbc.g_00959	Prak.g_01731
OG0001177	Prbc.g_00957	Prak.g_01733
OG0001178	Prbc.g_01309	Prak.g_01650
OG0001179	Prbc.g_00301	Prak.g_01763
OG0001180	Prbc.g_00278	Prak.g_01786
OG0001181	Prbc.g_00274	Prak.g_01790
OG0001182	Prbc.g_00266	Prak.g_01798
OG0001183	Prbc.g_00247	Prak.g_01803
OG0001184	Prbc.g_00231	Prak.g_01821
OG0001185	Prbc.g_00216	Prak.g_01837
OG0001186	Prbc.g_00189	Prak.g_01861
OG0001187	Prbc.g_00966	Prak.g_01864
OG0001188	Prbc.g_00968	Prak.g_01866
OG0001189	Prbc.g_00985	Prak.g_01883
OG0001190	Prbc.g_00990	Prak.g_01888
OG0001191	Prbc.g_01000	Prak.g_01898
OG0001192	Prbc.g_01005	Prak.g_01903
OG0001193	Prbc.g_01018	Prak.g_01915
OG0001194	Prbc.g_01019	Prak.g_01916
OG0001195	Prbc.g_01020	Prak.g_01917
OG0001196	Prbc.g_01054	Prak.g_01933
OG0001197	Prbc.g_01056	Prak.g_01935
OG0001198	Prbc.g_01066	Prak.g_01942
OG0001199	Prbc.g_00499	Prak.g_00079
OG0001200	Prbc.g_00497	Prak.g_00081
OG0001201	Prbc.g_00465	Prak.g_00114
OG0001202	Prbc.g_00372	Prak.g_00212
OG0001203	Prbc.g_00332	Prak.g_00254
OG0001204	Prbc.g_01141	Prak.g_00260
OG0001205	Prbc.g_01506	Prak.g_00407
OG0001206	Prbc.g_01525	Prak.g_00427
OG0001207	Prbc.g_01536	Prak.g_00438
OG0001208	Prbc.g_01542	Prak.g_00443
OG0001209	Prbc.g_01614	Prak.g_00494
OG0001210	Prbc.g_01619	Prak.g_00499
OG0001211	Prbc.g_01630	Prak.g_00510
OG0001212	Prbc.g_01672	Prak.g_00557
OG0001213	Prbc.g_01706	Prak.g_00592
OG0001214	Prbc.g_01714	Prak.g_01106
OG0001215	Prbc.g_01772	Prak.g_00818
OG0001216	Prbc.g_01789	Prak.g_00839
OG0001217	Prbc.g_00521	Prak.g_00728
OG0001218	Prbc.g_01829	Prak.g_01235
OG0001219	Prbc.g_02005	Prak.g_00944
OG0001220	Prbc.g_01913	Prak.g_00901
OG0001221	Prbc.g_01989	Prak.g_00781
OG0001222	Prbc.g_01936	Prak.g_01023
OG0001223	Prbc.g_02053	Prak.g_00991
OG0001224	Prbc.g_02109	Prak.g_00924
OG0001225	Prbc.g_02111	Prak.g_00922
OG0001226	Prbc.g_00930	Prak.g_00600
OG0001227	Prbc.g_02133	Prak.g_01220
OG0001228	Prbc.g_01396	Prak.g_01122
OG0001229	Prbc.g_00138	Prak.g_01234
OG0001230	Prbc.g_00700	Prak.g_01384
OG0001231	Prbc.g_01833	Prak.g_00384
OG0001232	Prbc.g_00853	Prak.g_01668
OG0001233	Prbc.g_00873	Prak.g_01688
OG0001234	Prbc.g_00949	Prak.g_01725
OG0001235	Prbc.g_00953	Prak.g_01729
OG0001236	Prbc.g_00234	Prak.g_01818
OG0001237	Prbc.g_00230	Prak.g_01822
OG0001238	Prbc.g_01001	Prak.g_01899
OG0001239	Prbc.g_00502	Prak.g_00076
OG0001240	Prbc.g_00480	Prak.g_00097
OG0001241	Prbc.g_00471	Prak.g_00107
OG0001242	Prbc.g_00452	Prak.g_00127
OG0001243	Prbc.g_00445	Prak.g_00134
OG0001244	Prbc.g_00429	Prak.g_00149
OG0001245	Prbc.g_01317	Prak.g_01211
OG0001247	Prbc.g_01765	Prak.g_00811
OG0001248	Prbc.g_01767	Prak.g_00813
OG0001249	Prbc.g_01230	Prak.g_00353
OG0001251	Prbc.g_00923	Prak.g_00749
OG0001252	Prbc.g_02104	Prak.g_00929
OG0001253	Prbc.g_00804	Prak.g_00603
OG0001254	Prbc.g_00898	Prak.g_01552
OG0001255	Prbc.g_01463	Prak.g_01190
OG0001256	Prbc.g_00795	Prak.g_01480
OG0001259	Prbc.g_00871	Prak.g_01686
OG0001260	Prbc.g_00888	Prak.g_01703
OG0001261	Prbc.g_00293	Prak.g_01771
OG0001262	Prbc.g_00983	Prak.g_01881
OG0001263	Prbc.g_00442	Prak.g_00136
OG0001269	Prbc.g_01912	Prak.g_00900
OG0001273	Prbc.g_01708	Prak.g_01112
OG0001277	Prbc.g_01042	Prak.g_01921
OG0001279	Prbc.g_00133	Prak.g_00668
OG0001280	Prbc.g_00565	Prak.g_01276
OG0001282	Prbc.g_00658	Prak.g_01330
OG0001283	Prbc.g_01050	Prak.g_01930
OG0001284	Prbc.g_00781	Prak.g_01466
OG0001285	Prbc.g_00856	Prak.g_01671
OG0001286	Prbc.g_00280	Prak.g_01784
OG0001287	Prbc.g_00209	Prak.g_01844
OG0001288	Prbc.g_00198	Prak.g_01854
OG0001289	Prbc.g_00486	Prak.g_00091
OG0001290	Prbc.g_00472	Prak.g_00106
OG0001295	Prbc.g_01471	Prak.g_01514
OG0001296	Prbc.g_01589	Prak.g_00470
OG0001297	Prbc.g_01594	Prak.g_00475
OG0001299	Prbc.g_01744	Prak.g_01075
OG0001300	Prbc.g_01776	Prak.g_00822
OG0001301	Prbc.g_01778	Prak.g_00827
OG0001302	Prbc.g_02003	Prak.g_00940
OG0001303	Prbc.g_00092	Prak.g_01607
OG0001304	Prbc.g_02095	Prak.g_01028
OG0001305	Prbc.g_01931	Prak.g_00916
OG0001306	Prbc.g_01461	Prak.g_01187
OG0001307	Prbc.g_00586	Prak.g_01304
OG0001308	Prbc.g_00719	Prak.g_01401
OG0001309	Prbc.g_01598	Prak.g_01508
OG0001310	Prbc.g_00843	Prak.g_01658
OG0001311	Prbc.g_02087	Prak.g_01017
OG0001312	Prbc.g_02014	Prak.g_00953
OG0001314	Prbc.g_01137	Prak.g_00635
OG0001315	Prbc.g_00249	Prak.g_01225
OG0001316	Prbc.g_00431	Prak.g_00148
OG0001317	Prbc.g_00336	Prak.g_00250
OG0001318	Prbc.g_01152	Prak.g_00274
OG0001320	Prbc.g_00037, Prbc.g_00013	Prak.g_01573, Prak.g_01606
OG0001321	Prbc.g_01512	Prak.g_00413
OG0001322	Prbc.g_01513	Prak.g_00414
OG0001324	Prbc.g_01777	Prak.g_00823
OG0001325	Prbc.g_01792	Prak.g_01058
OG0001327	Prbc.g_01966	Prak.g_00758
OG0001328	Prbc.g_01985	Prak.g_01258
OG0001329	Prbc.g_00803	Prak.g_01604
OG0001330	Prbc.g_00559	Prak.g_01497
OG0001331	Prbc.g_00663	Prak.g_01335
OG0001332	Prbc.g_00754	Prak.g_01437
OG0001334	Prbc.g_00244	Prak.g_01806
OG0001335	Prbc.g_00243	Prak.g_01807
OG0001337	Prbc.g_01224	Prak.g_00348
OG0001339	Prbc.g_00469	Prak.g_00109
OG0001340	Prbc.g_01225	Prak.g_00349
OG0001341	Prbc.g_00539	Prak.g_01227
OG0001342	Prbc.g_00059, Prbc.g_02139	Prak.g_01627
OG0001343	Prbc.g_01956, Prbc.g_01957	Prak.g_00746
OG0001344	Prbc.g_01441	Prak.g_01168
OG0001345	Prbc.g_01425	Prak.g_01152
OG0001346	Prbc.g_00567	Prak.g_01278
OG0001348	Prbc.g_02169	Prak.g_01512
OG0001350	Prbc.g_00333	Prak.g_00253
OG0001351	Prbc.g_01515	Prak.g_00419
OG0001352	Prbc.g_01761	Prak.g_00807
OG0001354	Prbc.g_02046	Prak.g_00983
OG0001355	Prbc.g_00802	Prak.g_01037
OG0001356	Prbc.g_00603	Prak.g_01633
OG0001357	Prbc.g_01294	Prak.g_01251
OG0001359	Prbc.g_01958	Prak.g_00747
OG0001362	Prbc.g_00723	Prak.g_01405
OG0001363	Prbc.g_01521	Prak.g_01407
OG0001365	Prbc.g_00994	Prak.g_01892
OG0001368	Prbc.g_00149, Prbc.g_00130	Prak.g_01252, Prak.g_00699, Prak.g_00633
OG0001369	Prbc.g_00481	Prak.g_00096
OG0001370	Prbc.g_00170	Prak.g_00424
OG0001371	Prbc.g_01760	Prak.g_00806
OG0001372	Prbc.g_01116	Prak.g_00601
OG0001375	Prbc.g_01955	Prak.g_00745
OG0001380	Prbc.g_01470	Prak.g_01237
OG0001381	Prbc.g_00655	Prak.g_01197
OG0001394	Prbc.g_01993	Prak.g_00785
OG0001397	Prbc.g_00724	Prak.g_01406
OG0001398	Prbc.g_01806	Prak.g_01537
OG0001401	Prbc.g_01896	Prak.g_00883
OG0001402	Prbc.g_01701	Prak.g_00586
OG0001403	Prbc.g_01100	Prak.g_00031
OG0001404	Prbc.g_00505	Prak.g_00073
OG0001407	Prbc.g_01947	Prak.g_01244
OG0001409	Prbc.g_01437	Prak.g_01164
OG0001410	Prbc.g_00587	Prak.g_01303
OG0001414	Prbc.g_00342	Prak.g_00245
OG0001415	Prbc.g_00340	Prak.g_00247
OG0001418	Prbc.g_01766	Prak.g_00812
OG0001419	Prbc.g_01825	Prak.g_01243
OG0001421	Prbc.g_00796	Prak.g_01481
OG0001422	Prbc.g_02129	Prak.g_01247
OG0001424	Prbc.g_01380	Prak.g_00709
OG0001425	Prbc.g_01004	Prak.g_01902
OG0001429	Prbc.g_02006	Prak.g_00945
OG0001430	Prbc.g_01945	Prak.g_01236
OG0001431	Prbc.g_00143	Prak.g_01522, Prak.g_01218
OG0001433	Prbc.g_00602	Prak.g_01632
OG0001434	Prbc.g_01998	Prak.g_00790
OG0001435	Prbc.g_01973	Prak.g_00766
OG0001437	Prbc.g_00341	Prak.g_00246
OG0001440	Prbc.g_01315	Prak.g_01609, Prak.g_01603
OG0001443	Prbc.g_00905	Prak.g_01233
OG0001446	Prbc.g_00494	Prak.g_00717
OG0001450	Prbc.g_01769	Prak.g_00815
OG0001451	Prbc.g_01924	Prak.g_00912
OG0001455	Prbc.g_01117	Prak.g_01228
OG0001460	Prbc.g_00601	Prak.g_01631
OG0001461	Prbc.g_00014	Prak.g_00057
OG0001463	Prbc.g_01179	Prak.g_00305
OG0001464	Prbc.g_01813	Prak.g_00350
OG0001467	Prbc.g_00514	Prak.g_01324
OG0001468	Prbc.g_01954	Prak.g_00737
OG0001472	Prbc.g_01940, Prbc.g_00069	Prak.g_00609
OG0001476	Prbc.g_01438	Prak.g_01165
OG0001477	Prbc.g_00010	Prak.g_00691
OG0001481	Prbc.g_02120	Prak.g_01257
OG0001483	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166	Prak.g_01561
OG0001484	Prbc.g_01278	Prak.g_01496
OG0001485	Prbc.g_00144	Prak.g_00661
OG0001486	Prbc.g_01448	Prak.g_01174
OG0001487	Prbc.g_00747	Prak.g_01431
OG0001488	Prbc.g_01432	Prak.g_01159
OG0001489	Prbc.g_00269	Prak.g_01795
OG0001491	Prbc.g_01999	Prak.g_00937
OG0001496	Prbc.g_00008	Prak.g_00689
OG0001497	Prbc.g_00009	Prak.g_00690
OG0001498	Prbc.g_01269	Prak.g_00380
OG0001500	Prbc.g_01157	Prak.g_00280
OG0001501	Prbc.g_01290	Prak.g_00756
OG0001503	Prbc.g_02170	Prak.g_00723
OG0001506	Prbc.g_00751	Prak.g_01435
OG0001510	Prbc.g_00205	Prak.g_01848
OG0001511	Prbc.g_00461	Prak.g_00118
OG0001512	Prbc.g_00820	Prak.g_01229
OG0001513	Prbc.g_01112	Prak.g_01577
OG0001514	Prbc.g_00007	Prak.g_00688
OG0001515	Prbc.g_01774	Prak.g_00820
OG0001516	Prbc.g_01741	Prak.g_01078
OG0001517	Prbc.g_01247	Prak.g_00357
OG0001518	Prbc.g_01003	Prak.g_01901
OG0001519	Prbc.g_01008	Prak.g_01906
OG0001521	Prbc.g_02071, Prbc.g_01377	Prak.g_00935
OG0001522	Prbc.g_01892	Prak.g_00879
OG0001523	Prbc.g_00901	Prak.g_01555
OG0001524	Prbc.g_00902	Prak.g_01556
OG0001526	Prbc.g_02000	Prak.g_00061
OG0001529	Prbc.g_01119	Prak.g_00041
OG0001530	Prbc.g_00462	Prak.g_00117
OG0001531	Prbc.g_00331	Prak.g_00255
OG0001532	Prbc.g_01415	Prak.g_01141
OG0001534	Prbc.g_02096	Prak.g_01029
OG0001535	Prbc.g_02084	Prak.g_01013
OG0001536	Prbc.g_02032	Prak.g_00969
OG0001537	Prbc.g_01990	Prak.g_00782
OG0001538	Prbc.g_01863	Prak.g_00850
OG0001539	Prbc.g_01968	Prak.g_00760
OG0001540	Prbc.g_00440	Prak.g_00138
OG0001541	Prbc.g_00392	Prak.g_00192
OG0001542	Prbc.g_00386	Prak.g_00198
OG0001543	Prbc.g_01939	Prak.g_01263
OG0001544	Prbc.g_01007	Prak.g_01905
OG0001545	Prbc.g_01041	Prak.g_01920
OG0001549	Prbc.g_01922	Prak.g_00910
OG0001550	Prbc.g_01277	Prak.g_00727
OG0001552	Prbc.g_00904	Prak.g_01484
OG0001557	Prbc.g_01994	Prak.g_00786
OG0001559	Prbc.g_00463	Prak.g_00116
OG0001560	Prbc.g_00473	Prak.g_00105
OG0001561	Prbc.g_02089	Prak.g_01019
OG0001562	Prbc.g_02078	Prak.g_01006
OG0001563	Prbc.g_00285	Prak.g_01779
OG0001566	Prbc.g_01756	Prak.g_00803
OG0001569	Prbc.g_00041	Prak.g_00632
OG0001571	Prbc.g_01348, Prbc.g_02182	Prak.g_00671
OG0001572	Prbc.g_00019, Prbc.g_00096	Prak.g_00669
OG0001575	Prbc.g_01645	Prak.g_00526
OG0001576	Prbc.g_00578	Prak.g_01291
OG0001577	Prbc.g_01451	Prak.g_01177
OG0001579	Prbc.g_01222	Prak.g_00346
OG0001581	Prbc.g_02147	Prak.g_01296
OG0001584	Prbc.g_01848	Prak.g_01065
OG0001589	Prbc.g_00875	Prak.g_01690
OG0001591	Prbc.g_01751	Prak.g_00799
OG0001595	Prbc.g_00506	Prak.g_00071
OG0001596	Prbc.g_00498	Prak.g_00080
OG0001597	Prbc.g_00748	Prak.g_01432
OG0001598	Prbc.g_02116	Prak.g_00825
OG0001599	Prbc.g_01523	Prak.g_00425
OG0001600	Prbc.g_01591	Prak.g_00472
OG0001601	Prbc.g_01754	Prak.g_00801
OG0001603	Prbc.g_02002	Prak.g_00939
OG0001604	Prbc.g_01986	Prak.g_00778
OG0001605	Prbc.g_02144	Prak.g_00722
OG0001606	Prbc.g_00615	Prak.g_00732
OG0001607	Prbc.g_00158	Prak.g_00659
OG0001608	Prbc.g_02160	Prak.g_01031
OG0001609	Prbc.g_00749	Prak.g_01433
OG0001610	Prbc.g_00753	Prak.g_01436
OG0001611	Prbc.g_00613	Prak.g_01566
OG0001626	Prbc.g_01302	Prak.g_00654
OG0001629	Prbc.g_00115	Prak.g_00680
OG0001630	Prbc.g_01963	Prak.g_00754
OG0001631	Prbc.g_01814	Prak.g_00663
OG0001642	Prbc.g_00597	Prak.g_00899
OG0001644	Prbc.g_01802	Prak.g_01048
OG0001648	Prbc.g_00816	Prak.g_01581
OG0001649	Prbc.g_01946	Prak.g_00730
OG0001650	Prbc.g_00040	Prak.g_01605
OG0001650	Prbc.g_01300	Prak.g_01519
OG0001651	Prbc.g_02157	Prak.g_01208
OG0001656	Prbc.g_01221	Prak.g_00345
OG0001659	Prbc.g_01419	Prak.g_01517
OG0001661	Prbc.g_02156	Prak.g_00650
OG0001663	Prbc.g_01464	Prak.g_01191
OG0001664	Prbc.g_00652	Prak.g_01542
OG0001665	Prbc.g_00654	Prak.g_01198
OG0001668	Prbc.g_01486, Prbc.g_00895	Prak.g_01569, Prak.g_01599
OG0001670	Prbc.g_00052	Prak.g_00648
OG0001676	Prbc.g_01223	Prak.g_00347
OG0001684	Prbc.g_01231	Prak.g_00550
OG0001689	Prbc.g_00200	Prak.g_01852
OG0001691	Prbc.g_02099	Prak.g_00934
OG0001697	Prbc.g_02001	Prak.g_00938
OG0001699	Prbc.g_01520	Prak.g_01549
OG0001706	Prbc.g_00527, Prbc.g_01311	Prak.g_01532
OG0001710	Prbc.g_01135	Prak.g_00617
OG0001722	Prbc.g_01961	Prak.g_00752
OG0001725	Prbc.g_00078	Prak.g_01528
OG0001727	Prbc.g_00630	Prak.g_00710, Prak.g_01565
OG0001746	Prbc.g_00146	Prak.g_01531
OG0001757	Prbc.g_00112	Prak.g_00683, Prak.g_00657
OG0001758	Prbc.g_00020, Prbc.g_00552	Prak.g_01623
OG0001769	Prbc.g_01372	Prak.g_01224
OG0001770	Prbc.g_00021, Prbc.g_01364	Prak.g_01560
OG0001793	Prbc.g_01324	Prak.g_00634, Prak.g_00700
OG0001802	Prbc.g_00251	Prak.g_00673, Prak.g_01231
OG0001820	Prbc.g_00155	Prak.g_00711
OG0001875	Prbc.g_00553	Prak.g_01622
OG0001876	Prbc.g_00554	Prak.g_01621
OG0001916	Prbc.g_01555	Prak.g_00457
OG0001917	Prbc.g_02085	Prak.g_01014
OG0001923	Prbc.g_00515	Prak.g_01366
OG0001955	Prbc.g_00547	Prak.g_01525
OG0001956	Prbc.g_01918	Prak.g_00906
OG0001963	Prbc.g_00961	Prak.g_01500
OG0001977	Prbc.g_01014	Prak.g_01911
OG0001988	Prbc.g_00147	Prak.g_01253
OG0002036	Prbc.g_01283	Prak.g_01491
OG0002052	Prbc.g_01937	Prak.g_01024
OG0002164	Prbc.g_02127	Prak.g_00742
OG0002165	Prbc.g_00516	Prak.g_00736
OG0002176	Prbc.g_00139	Prak.g_00631, Prak.g_01513
OG0002177	Prbc.g_01385	Prak.g_00597
OG0002232	Prbc.g_01764	Prak.g_00810
OG0002240	Prbc.g_00450	Prak.g_00129
OG0002275	Prbc.g_01361	Prak.g_01615
OG0002282	Prbc.g_01949	Prak.g_01485
OG0002283	Prbc.g_00090	Prak.g_01222
OG0002284	Prbc.g_00551	Prak.g_00675
OG0002293	Prbc.g_02122	Prak.g_00674
OG0002294	Prbc.g_00524, Prbc.g_02118	Prak.g_00743
OG0002345	Prbc.g_00053, Prbc.g_01328	Prak.g_00605
OG0002346	Prbc.g_00651	Prak.g_01199
OG0002383	Prbc.g_00087	Prak.g_00708
OG0002453	Prbc.g_01281	Prak.g_01625
OG0002455	Prbc.g_00818	Prak.g_01533
OG0002456	Prbc.g_00239	Prak.g_01812
OG0002497	Prbc.g_00120	Prak.g_00682
OG0002499	Prbc.g_00005	Prak.g_01501
OG0002501	Prbc.g_02188	Prak.g_00653
OG0002502	Prbc.g_00522	Prak.g_00738
OG0002503	Prbc.g_01527	Prak.g_00429
OG0002504	Prbc.g_01786	Prak.g_00836
OG0002505	Prbc.g_01926	Prak.g_01523
OG0002508	Prbc.g_00611	Prak.g_00681
OG0002509	Prbc.g_01306	Prak.g_00676
OG0002510	Prbc.g_01313	Prak.g_00718
OG0002511	Prbc.g_01335	Prak.g_00302
OG0002512	Prbc.g_01384	Prak.g_00598
OG0002513	Prbc.g_01477	Prak.g_01205
OG0002514	Prbc.g_00786	Prak.g_01471
OG0002515	Prbc.g_00900	Prak.g_01554
OG0002516	Prbc.g_00928	Prak.g_01203
OG0002517	Prbc.g_00962	Prak.g_00693
OG0002584	Prbc.g_00523	Prak.g_01032
OG0002586	Prbc.g_00648	Prak.g_00804
OG0002587	Prbc.g_00926	Prak.g_01620
OG0002654	Prbc.g_02134	Prak.g_01223
OG0002655	Prbc.g_02138	Prak.g_01239
OG0002656	Prbc.g_00612	Prak.g_01256
OG0002657	Prbc.g_01304	Prak.g_01529
OG0002658	Prbc.g_01469	Prak.g_01195
OG0002659	Prbc.g_00817	Prak.g_00734
OG0002660	Prbc.g_00824	Prak.g_01232
OG0002661	Prbc.g_00537	Prak.g_01245
OG0002662	Prbc.g_00034	Prak.g_01541
OG0002725	Prbc.g_00540, Prbc.g_02199	Prak.g_01602
OG0002727	Prbc.g_00058	Prak.g_01036
OG0002728	Prbc.g_01952	Prak.g_00740
OG0002809	Prbc.g_02060	Prak.g_00999
OG0002810	Prbc.g_02174	Prak.g_01505
OG0002811	Prbc.g_00131	Prak.g_00701
OG0002812	Prbc.g_01296	Prak.g_00658
OG0002814	Prbc.g_00626	Prak.g_00649
OG0002815	Prbc.g_00060, Prbc.g_00061	Prak.g_01628
OG0002817	Prbc.g_01467	Prak.g_01192
OG0002818	Prbc.g_01472	Prak.g_00733
OG0002820	Prbc.g_00927	Prak.g_01568
OG0002825	Prbc.g_00635, Prbc.g_01564	Prak.g_00729
OG0002918	Prbc.g_00171	Prak.g_00662
OG0002919	Prbc.g_01577	Prak.g_00611
