Orthogroup	Prbc	Pral
OG0001100	Prbc.g_01969	Pral.g_01807
OG0001101	Prbc.g_01971	Pral.g_01805
OG0001102	Prbc.g_01974	Pral.g_01802
OG0001103	Prbc.g_01976	Pral.g_01800
OG0001104	Prbc.g_01838	Pral.g_01777
OG0001105	Prbc.g_01842	Pral.g_01773
OG0001106	Prbc.g_02024	Pral.g_01639
OG0001107	Prbc.g_02034	Pral.g_01629
OG0001108	Prbc.g_02038	Pral.g_01625
OG0001109	Prbc.g_02039	Pral.g_01624
OG0001110	Prbc.g_02041	Pral.g_01622
OG0001111	Prbc.g_02042	Pral.g_01621
OG0001112	Prbc.g_02043	Pral.g_01620
OG0001113	Prbc.g_02044	Pral.g_01619
OG0001114	Prbc.g_02045	Pral.g_01618
OG0001115	Prbc.g_02047	Pral.g_01616
OG0001116	Prbc.g_02048	Pral.g_01615
OG0001117	Prbc.g_02049	Pral.g_01614
OG0001118	Prbc.g_02050	Pral.g_01613
OG0001119	Prbc.g_02051	Pral.g_01612
OG0001120	Prbc.g_02052	Pral.g_01611
OG0001122	Prbc.g_02081	Pral.g_01593
OG0001123	Prbc.g_02086	Pral.g_01598
OG0001124	Prbc.g_02088	Pral.g_01600
OG0001125	Prbc.g_02090	Pral.g_01602
OG0001126	Prbc.g_02101	Pral.g_01571
OG0001127	Prbc.g_02102	Pral.g_01570
OG0001128	Prbc.g_02105	Pral.g_01569
OG0001129	Prbc.g_02106	Pral.g_01568
OG0001130	Prbc.g_02107	Pral.g_01567
OG0001131	Prbc.g_01941	Pral.g_01321
OG0001132	Prbc.g_02152	Pral.g_01033
OG0001133	Prbc.g_02128	Pral.g_01314
OG0001134	Prbc.g_00896	Pral.g_00056, Pral.g_00078
OG0001135	Prbc.g_00899	Pral.g_00075
OG0001136	Prbc.g_01449	Pral.g_01364
OG0001137	Prbc.g_01436	Pral.g_01377
OG0001138	Prbc.g_01416	Pral.g_01401
OG0001139	Prbc.g_01414	Pral.g_01403
OG0001141	Prbc.g_01412	Pral.g_01404
OG0001142	Prbc.g_01411	Pral.g_01405
OG0001143	Prbc.g_01404	Pral.g_01412
OG0001144	Prbc.g_01399	Pral.g_01417
OG0001145	Prbc.g_00558	Pral.g_01289
OG0001146	Prbc.g_00570	Pral.g_01277
OG0001147	Prbc.g_00589	Pral.g_01235
OG0001148	Prbc.g_00659	Pral.g_01220
OG0001149	Prbc.g_00660	Pral.g_01219
OG0001150	Prbc.g_00661	Pral.g_01218
OG0001151	Prbc.g_00672	Pral.g_01207
OG0001152	Prbc.g_00673	Pral.g_01206
OG0001153	Prbc.g_00739	Pral.g_01128
OG0001154	Prbc.g_00740	Pral.g_01127
OG0001155	Prbc.g_00756	Pral.g_01108
OG0001156	Prbc.g_00759	Pral.g_01105
OG0001157	Prbc.g_00760	Pral.g_01104
OG0001158	Prbc.g_00761	Pral.g_01103
OG0001159	Prbc.g_00762	Pral.g_01102
OG0001160	Prbc.g_00787	Pral.g_01076
OG0001161	Prbc.g_01485	Pral.g_00045
OG0001163	Prbc.g_00825	Pral.g_00098
OG0001164	Prbc.g_00829	Pral.g_00102
OG0001165	Prbc.g_00831	Pral.g_00105
OG0001166	Prbc.g_00849	Pral.g_00126
OG0001167	Prbc.g_00867	Pral.g_00143
OG0001168	Prbc.g_00868	Pral.g_00145
OG0001169	Prbc.g_00870	Pral.g_00147
OG0001170	Prbc.g_00872	Pral.g_00149
OG0001171	Prbc.g_00882	Pral.g_00160
OG0001172	Prbc.g_00937	Pral.g_00175
OG0001173	Prbc.g_00938	Pral.g_00176
OG0001174	Prbc.g_00946	Pral.g_00184
OG0001175	Prbc.g_00947	Pral.g_00185
OG0001176	Prbc.g_00959	Pral.g_00194
OG0001177	Prbc.g_00957	Pral.g_00196
OG0001178	Prbc.g_01309	Pral.g_00112
OG0001179	Prbc.g_00301	Pral.g_00226
OG0001180	Prbc.g_00278	Pral.g_00249
OG0001181	Prbc.g_00274	Pral.g_00253
OG0001182	Prbc.g_00266	Pral.g_00261
OG0001183	Prbc.g_00247	Pral.g_00267
OG0001184	Prbc.g_00231	Pral.g_00284
OG0001185	Prbc.g_00216	Pral.g_00300
OG0001186	Prbc.g_00189	Pral.g_00324
OG0001187	Prbc.g_00966	Pral.g_00327
OG0001188	Prbc.g_00968	Pral.g_00329
OG0001189	Prbc.g_00985	Pral.g_00346
OG0001190	Prbc.g_00990	Pral.g_00351
OG0001191	Prbc.g_01000	Pral.g_00361
OG0001192	Prbc.g_01005	Pral.g_00366
OG0001193	Prbc.g_01018	Pral.g_00380
OG0001194	Prbc.g_01019	Pral.g_00381
OG0001195	Prbc.g_01020	Pral.g_00382
OG0001196	Prbc.g_01054	Pral.g_00398
OG0001197	Prbc.g_01056	Pral.g_00400
OG0001198	Prbc.g_01066	Pral.g_00407
OG0001200	Prbc.g_00497	Pral.g_00971
OG0001201	Prbc.g_00465	Pral.g_00939
OG0001203	Prbc.g_00332	Pral.g_00802
OG0001205	Prbc.g_01506	Pral.g_00648
OG0001206	Prbc.g_01525	Pral.g_00626
OG0001207	Prbc.g_01536	Pral.g_00615
OG0001208	Prbc.g_01542	Pral.g_00609
OG0001209	Prbc.g_01614	Pral.g_00555
OG0001210	Prbc.g_01619	Pral.g_00550
OG0001211	Prbc.g_01630	Pral.g_00540
OG0001212	Prbc.g_01672	Pral.g_00493
OG0001213	Prbc.g_01706	Pral.g_00458
OG0001214	Prbc.g_01714	Pral.g_01438
OG0001215	Prbc.g_01772	Pral.g_01751
OG0001216	Prbc.g_01789	Pral.g_01727
OG0001217	Prbc.g_00521	Pral.g_00023
OG0001218	Prbc.g_01829	Pral.g_01308
OG0001219	Prbc.g_02005	Pral.g_01660
OG0001220	Prbc.g_01913	Pral.g_01542
OG0001221	Prbc.g_01989	Pral.g_01788
OG0001222	Prbc.g_01936	Pral.g_01605
OG0001223	Prbc.g_02053	Pral.g_01610
OG0001224	Prbc.g_02109	Pral.g_01565
OG0001225	Prbc.g_02111	Pral.g_01563
OG0001226	Prbc.g_00930	Pral.g_01320
OG0001227	Prbc.g_02133	Pral.g_01327
OG0001228	Prbc.g_01396	Pral.g_01421
OG0001229	Prbc.g_00138	Pral.g_01299
OG0001230	Prbc.g_00700	Pral.g_01174
OG0001232	Prbc.g_00853	Pral.g_00130
OG0001233	Prbc.g_00873	Pral.g_00150
OG0001234	Prbc.g_00949	Pral.g_00188
OG0001235	Prbc.g_00953	Pral.g_00192
OG0001236	Prbc.g_00234	Pral.g_00281
OG0001237	Prbc.g_00230	Pral.g_00285
OG0001238	Prbc.g_01001	Pral.g_00362
OG0001239	Prbc.g_00502	Pral.g_00976
OG0001240	Prbc.g_00480	Pral.g_00954
OG0001241	Prbc.g_00471	Pral.g_00945
OG0001242	Prbc.g_00452	Pral.g_00926
OG0001243	Prbc.g_00445	Pral.g_00919
OG0001244	Prbc.g_00429	Pral.g_00904
OG0001245	Prbc.g_01317	Pral.g_01840
OG0001246	Prbc.g_01584	Pral.g_00016, Pral.g_00586
OG0001247	Prbc.g_01765	Pral.g_01758
OG0001248	Prbc.g_01767	Pral.g_01756
OG0001249	Prbc.g_01230	Pral.g_00701
OG0001251	Prbc.g_00923	Pral.g_01819
OG0001253	Prbc.g_00804	Pral.g_01032
OG0001254	Prbc.g_00898	Pral.g_00076
OG0001256	Prbc.g_00795	Pral.g_01069
OG0001259	Prbc.g_00871	Pral.g_00148
OG0001260	Prbc.g_00888	Pral.g_00166
OG0001261	Prbc.g_00293	Pral.g_00234
OG0001262	Prbc.g_00983	Pral.g_00344
OG0001263	Prbc.g_00442	Pral.g_00917
OG0001269	Prbc.g_01912	Pral.g_01541
OG0001273	Prbc.g_01708	Pral.g_01432
OG0001277	Prbc.g_01042	Pral.g_01703
OG0001279	Prbc.g_00133	Pral.g_00024
OG0001280	Prbc.g_00565	Pral.g_01282
OG0001282	Prbc.g_00658	Pral.g_01221
OG0001283	Prbc.g_01050	Pral.g_00394
OG0001284	Prbc.g_00781	Pral.g_01082
OG0001285	Prbc.g_00856	Pral.g_00133
OG0001286	Prbc.g_00280	Pral.g_00247
OG0001287	Prbc.g_00209	Pral.g_00307
OG0001288	Prbc.g_00198	Pral.g_00317
OG0001289	Prbc.g_00486	Pral.g_00960
OG0001290	Prbc.g_00472	Pral.g_00946
OG0001294	Prbc.g_01483, Prbc.g_00646	Pral.g_00025
OG0001296	Prbc.g_01589	Pral.g_00581
OG0001297	Prbc.g_01594	Pral.g_00576
OG0001299	Prbc.g_01744	Pral.g_01468
OG0001300	Prbc.g_01776	Pral.g_01747
OG0001301	Prbc.g_01778	Pral.g_01742
OG0001302	Prbc.g_02003	Pral.g_01663
OG0001304	Prbc.g_02095	Pral.g_01577
OG0001305	Prbc.g_01931	Pral.g_01557
OG0001306	Prbc.g_01461	Pral.g_01352
OG0001307	Prbc.g_00586	Pral.g_01238
OG0001308	Prbc.g_00719	Pral.g_01151
OG0001309	Prbc.g_01598	Pral.g_00572
OG0001310	Prbc.g_00843	Pral.g_00120
OG0001311	Prbc.g_02087	Pral.g_01599
OG0001312	Prbc.g_02014	Pral.g_01651
OG0001315	Prbc.g_00249	Pral.g_01326
OG0001316	Prbc.g_00431	Pral.g_00905
OG0001317	Prbc.g_00336	Pral.g_00806
OG0001318	Prbc.g_01152	Pral.g_00782
OG0001320	Prbc.g_00037, Prbc.g_00013	Pral.g_00062
OG0001321	Prbc.g_01512	Pral.g_00642
OG0001322	Prbc.g_01513	Pral.g_00641
OG0001324	Prbc.g_01777	Pral.g_01746
OG0001325	Prbc.g_01792	Pral.g_01724
OG0001327	Prbc.g_01966	Pral.g_01810
OG0001330	Prbc.g_00559	Pral.g_01047
OG0001331	Prbc.g_00663	Pral.g_01216
OG0001332	Prbc.g_00754	Pral.g_01112
OG0001334	Prbc.g_00244	Pral.g_00270
OG0001335	Prbc.g_00243	Pral.g_00271
OG0001336	Prbc.g_01051	Pral.g_00395
OG0001337	Prbc.g_01224	Pral.g_00707
OG0001339	Prbc.g_00469	Pral.g_00943
OG0001340	Prbc.g_01225	Pral.g_00706
OG0001341	Prbc.g_00539	Pral.g_01304
OG0001342	Prbc.g_00059, Prbc.g_02139	Pral.g_00090
OG0001343	Prbc.g_01956, Prbc.g_01957	Pral.g_01822
OG0001344	Prbc.g_01441	Pral.g_01371
OG0001345	Prbc.g_01425	Pral.g_01389
OG0001346	Prbc.g_00567	Pral.g_01280
OG0001348	Prbc.g_02169	Pral.g_01303
OG0001350	Prbc.g_00333	Pral.g_00803
OG0001351	Prbc.g_01515	Pral.g_00634
OG0001352	Prbc.g_01761	Pral.g_01762
OG0001354	Prbc.g_02046	Pral.g_01617
OG0001355	Prbc.g_00802	Pral.g_01040
OG0001358	Prbc.g_01697	Pral.g_00467
OG0001359	Prbc.g_01958	Pral.g_01821
OG0001362	Prbc.g_00723	Pral.g_01147
OG0001363	Prbc.g_01521	Pral.g_01145
OG0001365	Prbc.g_00994	Pral.g_00355
OG0001368	Prbc.g_00149, Prbc.g_00130	Pral.g_01899, Pral.g_01702
OG0001369	Prbc.g_00481	Pral.g_00955
OG0001371	Prbc.g_01760	Pral.g_01763
OG0001372	Prbc.g_01116	Pral.g_00043
OG0001375	Prbc.g_01955	Pral.g_01823
OG0001380	Prbc.g_01470	Pral.g_01345
OG0001381	Prbc.g_00655	Pral.g_01343
OG0001394	Prbc.g_01993	Pral.g_01784
OG0001397	Prbc.g_00724	Pral.g_01146
OG0001398	Prbc.g_01806	Pral.g_01710
OG0001401	Prbc.g_01896	Pral.g_01672
OG0001402	Prbc.g_01701	Pral.g_00463
OG0001403	Prbc.g_01100	Pral.g_01013
OG0001404	Prbc.g_00505	Pral.g_00979
OG0001405	Prbc.g_01218	Pral.g_00713
OG0001407	Prbc.g_01947	Pral.g_00051
OG0001409	Prbc.g_01437	Pral.g_01376
OG0001410	Prbc.g_00587	Pral.g_01237
OG0001414	Prbc.g_00342	Pral.g_00812
OG0001415	Prbc.g_00340	Pral.g_00810
OG0001418	Prbc.g_01766	Pral.g_01757
OG0001419	Prbc.g_01825	Pral.g_00052
OG0001421	Prbc.g_00796	Pral.g_01068
OG0001424	Prbc.g_01380	Pral.g_01853
OG0001425	Prbc.g_01004	Pral.g_00365
OG0001429	Prbc.g_02006	Pral.g_01659
OG0001430	Prbc.g_01945	Pral.g_01309
OG0001431	Prbc.g_00143	Pral.g_00046
OG0001434	Prbc.g_01998	Pral.g_01779
OG0001435	Prbc.g_01973	Pral.g_01803
OG0001437	Prbc.g_00341	Pral.g_00811
OG0001441	Prbc.g_01601	Pral.g_00568
OG0001443	Prbc.g_00905	Pral.g_01300
OG0001446	Prbc.g_00494	Pral.g_00048
OG0001450	Prbc.g_01769	Pral.g_01754
OG0001451	Prbc.g_01924	Pral.g_01553
OG0001453	Prbc.g_02056	Pral.g_00989
OG0001455	Prbc.g_01117	Pral.g_00019
OG0001461	Prbc.g_00014	Pral.g_00457
OG0001463	Prbc.g_01179	Pral.g_00752
OG0001464	Prbc.g_01813	Pral.g_00705
OG0001466	Prbc.g_00148	Pral.g_00445
OG0001467	Prbc.g_00514	Pral.g_01223
OG0001468	Prbc.g_01954	Pral.g_01834
OG0001476	Prbc.g_01438	Pral.g_01374
OG0001481	Prbc.g_02120	Pral.g_00671
OG0001484	Prbc.g_01278	Pral.g_01053
OG0001485	Prbc.g_00144	Pral.g_00065
OG0001486	Prbc.g_01448	Pral.g_01365
OG0001487	Prbc.g_00747	Pral.g_01120
OG0001488	Prbc.g_01432	Pral.g_01381
OG0001489	Prbc.g_00269	Pral.g_00258
OG0001490	Prbc.g_00132	Pral.g_01886
OG0001491	Prbc.g_01999	Pral.g_01665
OG0001495	Prbc.g_00956	Pral.g_00197
OG0001498	Prbc.g_01269	Pral.g_00675
OG0001499	Prbc.g_00519	Pral.g_01846
OG0001500	Prbc.g_01157	Pral.g_00776
OG0001501	Prbc.g_01290	Pral.g_01691
OG0001503	Prbc.g_02170	Pral.g_01902
OG0001506	Prbc.g_00751	Pral.g_01115
OG0001510	Prbc.g_00205	Pral.g_00311
OG0001511	Prbc.g_00461	Pral.g_00935
OG0001512	Prbc.g_00820	Pral.g_01297
OG0001515	Prbc.g_01774	Pral.g_01749
OG0001516	Prbc.g_01741	Pral.g_01465
OG0001517	Prbc.g_01247	Pral.g_00697
OG0001518	Prbc.g_01003	Pral.g_00364
OG0001519	Prbc.g_01008	Pral.g_00369
OG0001521	Prbc.g_02071, Prbc.g_01377	Pral.g_01689
OG0001522	Prbc.g_01892	Pral.g_01521
OG0001523	Prbc.g_00901	Pral.g_00073
OG0001524	Prbc.g_00902	Pral.g_00072
OG0001526	Prbc.g_02000	Pral.g_01055
OG0001529	Prbc.g_01119	Pral.g_01004
OG0001530	Prbc.g_00462	Pral.g_00936
OG0001531	Prbc.g_00331	Pral.g_00801
OG0001532	Prbc.g_01415	Pral.g_01402
OG0001534	Prbc.g_02096	Pral.g_01576
OG0001535	Prbc.g_02084	Pral.g_01596
OG0001536	Prbc.g_02032	Pral.g_01631
OG0001537	Prbc.g_01990	Pral.g_01787
OG0001538	Prbc.g_01863	Pral.g_01493
OG0001539	Prbc.g_01968	Pral.g_01808
OG0001540	Prbc.g_00440	Pral.g_00915
OG0001541	Prbc.g_00392	Pral.g_00864
OG0001542	Prbc.g_00386	Pral.g_00858
OG0001543	Prbc.g_01939	Pral.g_01305
OG0001544	Prbc.g_01007	Pral.g_00368
OG0001545	Prbc.g_01041	Pral.g_00385
OG0001548	Prbc.g_02149	Pral.g_01858
OG0001550	Prbc.g_01277	Pral.g_01701
OG0001552	Prbc.g_00904	Pral.g_01067
OG0001553	Prbc.g_00706	Pral.g_01168
OG0001557	Prbc.g_01994	Pral.g_01783
OG0001559	Prbc.g_00463	Pral.g_00937
OG0001560	Prbc.g_00473	Pral.g_00947
OG0001561	Prbc.g_02089	Pral.g_01601
OG0001562	Prbc.g_02078	Pral.g_01589
OG0001563	Prbc.g_00285	Pral.g_00242
OG0001566	Prbc.g_01756	Pral.g_01767
OG0001571	Prbc.g_01348, Prbc.g_02182	Pral.g_00034
OG0001575	Prbc.g_01645	Pral.g_00523
OG0001576	Prbc.g_00578	Pral.g_01268
OG0001577	Prbc.g_01451	Pral.g_01362
OG0001579	Prbc.g_01222	Pral.g_00709
OG0001581	Prbc.g_02147	Pral.g_00670
OG0001584	Prbc.g_01848	Pral.g_01478
OG0001589	Prbc.g_00875	Pral.g_00153
OG0001591	Prbc.g_01751	Pral.g_01770
OG0001595	Prbc.g_00506	Pral.g_00981
OG0001596	Prbc.g_00498	Pral.g_00972
OG0001597	Prbc.g_00748	Pral.g_01119
OG0001598	Prbc.g_02116	Pral.g_01744
OG0001599	Prbc.g_01523	Pral.g_00628
OG0001600	Prbc.g_01591	Pral.g_00579
OG0001601	Prbc.g_01754	Pral.g_01768
OG0001603	Prbc.g_02002	Pral.g_01664
OG0001604	Prbc.g_01986	Pral.g_01791
OG0001605	Prbc.g_02144	Pral.g_01844
OG0001606	Prbc.g_00615	Pral.g_01855
OG0001607	Prbc.g_00158	Pral.g_01892
OG0001608	Prbc.g_02160	Pral.g_01693
OG0001609	Prbc.g_00749	Pral.g_01117
OG0001610	Prbc.g_00753	Pral.g_01113
OG0001611	Prbc.g_00613	Pral.g_01862
OG0001612	Prbc.g_02194, Prbc.g_01365	Pral.g_00063
OG0001613	Prbc.g_00250	Pral.g_00265
OG0001630	Prbc.g_01963	Pral.g_01814
OG0001632	Prbc.g_00123	Pral.g_01843
OG0001642	Prbc.g_00597	Pral.g_01540
OG0001644	Prbc.g_01802	Pral.g_01714
OG0001648	Prbc.g_00816	Pral.g_00087, Pral.g_01294
OG0001650	Prbc.g_00040	Pral.g_00060
OG0001650	Prbc.g_01300	Pral.g_00441
OG0001651	Prbc.g_02157	Pral.g_01863
OG0001656	Prbc.g_01221	Pral.g_00710
OG0001659	Prbc.g_01419	Pral.g_00433
OG0001661	Prbc.g_02156	Pral.g_01865
OG0001662	Prbc.g_00063	Pral.g_00426
OG0001663	Prbc.g_01464	Pral.g_01349
OG0001664	Prbc.g_00652	Pral.g_00054
OG0001665	Prbc.g_00654	Pral.g_01329
OG0001670	Prbc.g_00052	Pral.g_00070
OG0001673	Prbc.g_00338	Pral.g_00808
OG0001676	Prbc.g_01223	Pral.g_00708
OG0001684	Prbc.g_01231	Pral.g_00500
OG0001688	Prbc.g_02066, Prbc.g_01379	Pral.g_00428
OG0001689	Prbc.g_00200	Pral.g_00315
OG0001691	Prbc.g_02099	Pral.g_01574
OG0001692	Prbc.g_00704	Pral.g_01170
OG0001694	Prbc.g_01174	Pral.g_00757
OG0001703	Prbc.g_01537	Pral.g_00614
OG0001706	Prbc.g_00527, Prbc.g_01311	Pral.g_00425
OG0001708	Prbc.g_01465	Pral.g_01348
OG0001713	Prbc.g_02175	Pral.g_01375
OG0001722	Prbc.g_01961	Pral.g_01816
OG0001723	Prbc.g_00813	Pral.g_01690
OG0001725	Prbc.g_00078	Pral.g_00035
OG0001727	Prbc.g_00630	Pral.g_01854
OG0001742	Prbc.g_01279	Pral.g_01880
OG0001743	Prbc.g_01342	Pral.g_00047
OG0001746	Prbc.g_00146	Pral.g_00434
OG0001757	Prbc.g_00112	Pral.g_01900
OG0001770	Prbc.g_00021, Prbc.g_01364	Pral.g_00001, Pral.g_00027, Pral.g_00028
OG0001774	Prbc.g_01757	Pral.g_01766
OG0001778	Prbc.g_00581	Pral.g_01866
OG0001793	Prbc.g_01324	Pral.g_00423
OG0001802	Prbc.g_00251	Pral.g_00030
OG0001810	Prbc.g_01783	Pral.g_01688
OG0001816	Prbc.g_01965	Pral.g_01811
OG0001907	Prbc.g_00430	Pral.g_01056
OG0001916	Prbc.g_01555	Pral.g_00594
OG0001955	Prbc.g_00547	Pral.g_01307
OG0001956	Prbc.g_01918	Pral.g_01547
OG0001963	Prbc.g_00961	Pral.g_01049
OG0001974	Prbc.g_00534	Pral.g_00014
OG0001977	Prbc.g_01014	Pral.g_00376
OG0001988	Prbc.g_00147	Pral.g_00011
OG0002036	Prbc.g_01283	Pral.g_01048
OG0002052	Prbc.g_01937	Pral.g_01606
OG0002062	Prbc.g_01305	Pral.g_01882
OG0002164	Prbc.g_02127	Pral.g_01310, Pral.g_01827
OG0002165	Prbc.g_00516	Pral.g_01835
OG0002176	Prbc.g_00139	Pral.g_01857
OG0002177	Prbc.g_01385	Pral.g_00453
OG0002232	Prbc.g_01764	Pral.g_01759
OG0002240	Prbc.g_00450	Pral.g_00924
OG0002273	Prbc.g_00156	Pral.g_01295
OG0002282	Prbc.g_01949	Pral.g_01066
OG0002283	Prbc.g_00090	Pral.g_01317
OG0002284	Prbc.g_00551	Pral.g_00442
OG0002293	Prbc.g_02122	Pral.g_01734
OG0002294	Prbc.g_00524, Prbc.g_02118	Pral.g_01825
OG0002345	Prbc.g_00053, Prbc.g_01328	Pral.g_00036
OG0002346	Prbc.g_00651	Pral.g_01328
OG0002427	Prbc.g_02161	Pral.g_01842
OG0002434	Prbc.g_01639	Pral.g_00531
OG0002453	Prbc.g_01281	Pral.g_00079
OG0002455	Prbc.g_00818	Pral.g_00041, Pral.g_01318
OG0002456	Prbc.g_00239	Pral.g_00276
OG0002497	Prbc.g_00120	Pral.g_00424
OG0002501	Prbc.g_02188	Pral.g_01315
OG0002502	Prbc.g_00522	Pral.g_01833
OG0002503	Prbc.g_01527	Pral.g_00624
OG0002504	Prbc.g_01786	Pral.g_01730
OG0002505	Prbc.g_01926	Pral.g_00026
OG0002508	Prbc.g_00611	Pral.g_01732
OG0002509	Prbc.g_01306	Pral.g_00086
OG0002510	Prbc.g_01313	Pral.g_01700
OG0002511	Prbc.g_01335	Pral.g_01838
OG0002512	Prbc.g_01384	Pral.g_00452
OG0002513	Prbc.g_01477	Pral.g_01338
OG0002514	Prbc.g_00786	Pral.g_01077
OG0002515	Prbc.g_00900	Pral.g_00074
OG0002516	Prbc.g_00928	Pral.g_01339
OG0002517	Prbc.g_00962	Pral.g_01031
OG0002584	Prbc.g_00523	Pral.g_01695
OG0002586	Prbc.g_00648	Pral.g_01765
OG0002587	Prbc.g_00926	Pral.g_00084
OG0002654	Prbc.g_02134	Pral.g_01850
OG0002655	Prbc.g_02138	Pral.g_00432
OG0002659	Prbc.g_00817	Pral.g_01837
OG0002661	Prbc.g_00537	Pral.g_01051
OG0002662	Prbc.g_00034	Pral.g_00055
OG0002818	Prbc.g_01472	Pral.g_01839
OG0003069	Prbc.g_01308	Pral.g_00439
OG0003226	Prbc.g_01815	Pral.g_01864
OG0003228	Prbc.g_01872	Pral.g_01054
OG0003229	Prbc.g_00141	Pral.g_00029
OG0003413	Prbc.g_02135	Pral.g_01694
OG0003798	Prbc.g_00152	Pral.g_00437
OG0003801	Prbc.g_00093	Pral.g_00096
OG0004177	Prbc.g_02136	Pral.g_00058
