Orthogroup	Prah	Prbf
OG0001124	Prah.g_02023	Prbf.g_00585
OG0001125	Prah.g_02022	Prbf.g_00584
OG0001126	Prah.g_02021	Prbf.g_00583
OG0001127	Prah.g_02020	Prbf.g_00582
OG0001128	Prah.g_02019	Prbf.g_00581
OG0001129	Prah.g_02018	Prbf.g_00580
OG0001130	Prah.g_02017	Prbf.g_00579
OG0001131	Prah.g_02016	Prbf.g_00578
OG0001132	Prah.g_02015	Prbf.g_00577
OG0001133	Prah.g_02014	Prbf.g_00576
OG0001134	Prah.g_02013	Prbf.g_00575
OG0001135	Prah.g_02012	Prbf.g_00574
OG0001136	Prah.g_02011	Prbf.g_00573
OG0001137	Prah.g_02010	Prbf.g_00572
OG0001138	Prah.g_02009	Prbf.g_00571
OG0001139	Prah.g_02008	Prbf.g_00570
OG0001140	Prah.g_02007	Prbf.g_00569
OG0001141	Prah.g_02004	Prbf.g_00567
OG0001142	Prah.g_02003	Prbf.g_00566
OG0001143	Prah.g_02002	Prbf.g_00565
OG0001144	Prah.g_02000	Prbf.g_00563
OG0001145	Prah.g_01998	Prbf.g_00561
OG0001146	Prah.g_01997	Prbf.g_00560
OG0001147	Prah.g_01994	Prbf.g_00557
OG0001148	Prah.g_01993	Prbf.g_00556
OG0001149	Prah.g_01991	Prbf.g_00555
OG0001150	Prah.g_01988	Prbf.g_00552
OG0001151	Prah.g_01987	Prbf.g_00551
OG0001152	Prah.g_01986	Prbf.g_00550
OG0001153	Prah.g_01985	Prbf.g_00549
OG0001154	Prah.g_01984	Prbf.g_00548
OG0001155	Prah.g_01983	Prbf.g_00547
OG0001156	Prah.g_01982	Prbf.g_00546
OG0001157	Prah.g_01980	Prbf.g_00544
OG0001158	Prah.g_01978	Prbf.g_00542
OG0001159	Prah.g_01977	Prbf.g_00541
OG0001160	Prah.g_01976	Prbf.g_00540
OG0001161	Prah.g_01966	Prbf.g_00536
OG0001162	Prah.g_01965	Prbf.g_00535
OG0001163	Prah.g_01963	Prbf.g_00534
OG0001164	Prah.g_01962	Prbf.g_00533
OG0001165	Prah.g_01961	Prbf.g_00532
OG0001166	Prah.g_01960	Prbf.g_00531
OG0001167	Prah.g_01958	Prbf.g_00530
OG0001168	Prah.g_02224	Prbf.g_00528
OG0001169	Prah.g_02227	Prbf.g_00527
OG0001170	Prah.g_02231	Prbf.g_00523
OG0001171	Prah.g_02232	Prbf.g_00522
OG0001172	Prah.g_02234	Prbf.g_00521
OG0001173	Prah.g_02236	Prbf.g_00519
OG0001174	Prah.g_02239	Prbf.g_00517
OG0001175	Prah.g_02241	Prbf.g_00515
OG0001176	Prah.g_02243	Prbf.g_00513
OG0001177	Prah.g_02245	Prbf.g_00511
OG0001178	Prah.g_02246	Prbf.g_00510
OG0001179	Prah.g_02247	Prbf.g_00509
OG0001180	Prah.g_00168	Prbf.g_00508
OG0001181	Prah.g_00167	Prbf.g_00507
OG0001182	Prah.g_00166	Prbf.g_00506
OG0001183	Prah.g_00165	Prbf.g_00505
OG0001184	Prah.g_00164	Prbf.g_00504
OG0001185	Prah.g_00163	Prbf.g_00503
OG0001186	Prah.g_00156	Prbf.g_00501
OG0001187	Prah.g_00155	Prbf.g_00500
OG0001188	Prah.g_00154	Prbf.g_00499
OG0001189	Prah.g_00152	Prbf.g_00498
OG0001190	Prah.g_00151	Prbf.g_00497
OG0001191	Prah.g_00149	Prbf.g_00495
OG0001192	Prah.g_00146	Prbf.g_00493
OG0001193	Prah.g_00145	Prbf.g_00492
OG0001194	Prah.g_00144	Prbf.g_00491
OG0001195	Prah.g_00136	Prbf.g_00488
OG0001196	Prah.g_00134	Prbf.g_00486
OG0001197	Prah.g_00130	Prbf.g_00483
OG0001198	Prah.g_00129	Prbf.g_00482
OG0001199	Prah.g_00128	Prbf.g_00481
OG0001200	Prah.g_00127	Prbf.g_00480
OG0001201	Prah.g_00126	Prbf.g_00479
OG0001202	Prah.g_00125	Prbf.g_00478
OG0001203	Prah.g_00088	Prbf.g_00476
OG0001204	Prah.g_00086	Prbf.g_00474
OG0001205	Prah.g_00085	Prbf.g_00473
OG0001206	Prah.g_00084	Prbf.g_00472
OG0001207	Prah.g_00080	Prbf.g_00471
OG0001208	Prah.g_00079	Prbf.g_00470
OG0001209	Prah.g_00078	Prbf.g_00469
OG0001210	Prah.g_00076	Prbf.g_00468
OG0001211	Prah.g_00074	Prbf.g_00467
OG0001212	Prah.g_00073	Prbf.g_00466
OG0001213	Prah.g_00071	Prbf.g_00465
OG0001214	Prah.g_00070	Prbf.g_00464
OG0001215	Prah.g_00068	Prbf.g_00463
OG0001216	Prah.g_00067	Prbf.g_00462
OG0001217	Prah.g_00066	Prbf.g_00461
OG0001218	Prah.g_00065	Prbf.g_00460
OG0001219	Prah.g_00063	Prbf.g_00459
OG0001220	Prah.g_00062	Prbf.g_00458
OG0001221	Prah.g_00061	Prbf.g_00457
OG0001222	Prah.g_00059	Prbf.g_00456
OG0001223	Prah.g_00055	Prbf.g_00454
OG0001224	Prah.g_00053	Prbf.g_00452
OG0001225	Prah.g_02490	Prbf.g_00450
OG0001226	Prah.g_02491	Prbf.g_00449
OG0001227	Prah.g_02492	Prbf.g_00448
OG0001228	Prah.g_02493	Prbf.g_00447
OG0001229	Prah.g_02495	Prbf.g_00446
OG0001230	Prah.g_02496	Prbf.g_00445
OG0001231	Prah.g_02497	Prbf.g_00444
OG0001232	Prah.g_02499	Prbf.g_00442
OG0001233	Prah.g_02501	Prbf.g_00441
OG0001234	Prah.g_02503	Prbf.g_00440
OG0001235	Prah.g_02504	Prbf.g_00439
OG0001236	Prah.g_02505	Prbf.g_00438
OG0001237	Prah.g_02508	Prbf.g_00435
OG0001238	Prah.g_02513	Prbf.g_00434
OG0001239	Prah.g_02536	Prbf.g_00430
OG0001240	Prah.g_02540	Prbf.g_00429
OG0001241	Prah.g_02541	Prbf.g_00428
OG0001242	Prah.g_02543	Prbf.g_00426
OG0001243	Prah.g_02544	Prbf.g_00425
OG0001244	Prah.g_02547	Prbf.g_00424
OG0001245	Prah.g_02548	Prbf.g_00423
OG0001246	Prah.g_02550	Prbf.g_00422
OG0001247	Prah.g_02551	Prbf.g_00421
OG0001248	Prah.g_02552	Prbf.g_00420
OG0001249	Prah.g_02565	Prbf.g_00419
OG0001250	Prah.g_02574	Prbf.g_00416
OG0001251	Prah.g_02575	Prbf.g_00415
OG0001252	Prah.g_02576	Prbf.g_00414
OG0001253	Prah.g_02577	Prbf.g_00413
OG0001254	Prah.g_02579	Prbf.g_00411
OG0001255	Prah.g_02580	Prbf.g_00410
OG0001256	Prah.g_02584	Prbf.g_00407
OG0001257	Prah.g_02586	Prbf.g_00406
OG0001258	Prah.g_02587	Prbf.g_00405
OG0001259	Prah.g_02591	Prbf.g_00402
OG0001260	Prah.g_02593	Prbf.g_00401
OG0001261	Prah.g_02594	Prbf.g_00400
OG0001262	Prah.g_02596	Prbf.g_00399
OG0001263	Prah.g_02598	Prbf.g_00398
OG0001264	Prah.g_02600	Prbf.g_00397
OG0001265	Prah.g_02601	Prbf.g_00396
OG0001266	Prah.g_02602	Prbf.g_00395
OG0001267	Prah.g_02603	Prbf.g_00394
OG0001268	Prah.g_02604	Prbf.g_00393
OG0001269	Prah.g_01880	Prbf.g_01418
OG0001271	Prah.g_02287	Prbf.g_01483
OG0001272	Prah.g_02135	Prbf.g_01621
OG0001273	Prah.g_01941	Prbf.g_01677
OG0001274	Prah.g_01564	Prbf.g_01765
OG0001275	Prah.g_01545	Prbf.g_01781
OG0001276	Prah.g_01418	Prbf.g_01872
OG0001278	Prah.g_00581	Prbf.g_01192
OG0001279	Prah.g_00734	Prbf.g_01321
OG0001280	Prah.g_00856	Prbf.g_01074
OG0001281	Prah.g_01192	Prbf.g_01921
OG0001282	Prah.g_00722	Prbf.g_00045
OG0001285	Prah.g_01037	Prbf.g_00900
OG0001286	Prah.g_01324	Prbf.g_00915
OG0001288	Prah.g_01203	Prbf.g_00200
OG0001289	Prah.g_01622	Prbf.g_00213
OG0001291	Prah.g_01521	Prbf.g_00274
OG0001292	Prah.g_01050	Prbf.g_00812
OG0001293	Prah.g_00282	Prbf.g_00056
OG0001294	Prah.g_00710	Prbf.g_01053
OG0001296	Prah.g_01665	Prbf.g_00702
OG0001297	Prah.g_01670	Prbf.g_00698
OG0001298	Prah.g_01673	Prbf.g_00695
OG0001299	Prah.g_02068	Prbf.g_00625
OG0001300	Prah.g_01682	Prbf.g_00688
OG0001301	Prah.g_02240	Prbf.g_00516
OG0001302	Prah.g_00131	Prbf.g_00484
OG0001303	Prah.g_00057	Prbf.g_00455
OG0001304	Prah.g_02589	Prbf.g_00403
OG0001305	Prah.g_01100	Prbf.g_00811
OG0001306	Prah.g_00231	Prbf.g_01721
OG0001307	Prah.g_00037	Prbf.g_01353
OG0001308	Prah.g_01841	Prbf.g_01398
OG0001309	Prah.g_01844	Prbf.g_01401
OG0001310	Prah.g_01846	Prbf.g_01403
OG0001311	Prah.g_01881	Prbf.g_01419
OG0001312	Prah.g_00185	Prbf.g_01449
OG0001313	Prah.g_02251	Prbf.g_01456
OG0001314	Prah.g_02359	Prbf.g_01534
OG0001315	Prah.g_02077	Prbf.g_01582
OG0001316	Prah.g_01868, Prah.g_02090	Prbf.g_01591
OG0001318	Prah.g_00499	Prbf.g_00984
OG0001319	Prah.g_00356	Prbf.g_00855
OG0001320	Prah.g_00906	Prbf.g_01161
OG0001321	Prah.g_00911	Prbf.g_01166
OG0001322	Prah.g_02573	Prbf.g_00417
OG0001323	Prah.g_00054	Prbf.g_00453
OG0001325	Prah.g_01182	Prbf.g_00281
OG0001326	Prah.g_01250	Prbf.g_00951
OG0001327	Prah.g_00325	Prbf.g_00069
OG0001328	Prah.g_00018	Prbf.g_01706
OG0001329	Prah.g_01704	Prbf.g_00670
OG0001330	Prah.g_01761	Prbf.g_00635
OG0001331	Prah.g_02235	Prbf.g_00520
OG0001332	Prah.g_02279	Prbf.g_01471
OG0001334	Prah.g_01481	Prbf.g_00824
OG0001335	Prah.g_00555	Prbf.g_01332
OG0001336	Prah.g_01120	Prbf.g_00845
OG0001338	Prah.g_01354	Prbf.g_00263
OG0001339	Prah.g_01370	Prbf.g_00021
OG0001340	Prah.g_02582	Prbf.g_00408
OG0001341	Prah.g_01658	Prbf.g_00246
OG0001343	Prah.g_01671	Prbf.g_00697
OG0001344	Prah.g_01737	Prbf.g_00646
OG0001345	Prah.g_01990	Prbf.g_00554
OG0001346	Prah.g_00148	Prbf.g_00494
OG0001348	Prah.g_02253	Prbf.g_01458
OG0001349	Prah.g_00187	Prbf.g_01448
OG0001351	Prah.g_02363	Prbf.g_01538
OG0001352	Prah.g_02083	Prbf.g_01587
OG0001353	Prah.g_02108	Prbf.g_01600
OG0001354	Prah.g_02134	Prbf.g_01620
OG0001355	Prah.g_01934	Prbf.g_01683
OG0001357	Prah.g_00228	Prbf.g_01718
OG0001358	Prah.g_00309	Prbf.g_01755
OG0001359	Prah.g_01560	Prbf.g_01769
OG0001360	Prah.g_01531	Prbf.g_01792
OG0001361	Prah.g_01527	Prbf.g_01797
OG0001362	Prah.g_01435	Prbf.g_01858
OG0001363	Prah.g_02393	Prbf.g_01562
OG0001365	Prah.g_00597	Prbf.g_01202
OG0001367	Prah.g_00837	Prbf.g_01089
OG0001368	Prah.g_00855	Prbf.g_01075
OG0001371	Prah.g_01284	Prbf.g_00972
OG0001372	Prah.g_00431	Prbf.g_00339
OG0001375	Prah.g_01726	Prbf.g_00656
OG0001377	Prah.g_00132	Prbf.g_00485
OG0001378	Prah.g_00857	Prbf.g_01073
OG0001382	Prah.g_02263	Prbf.g_01466
OG0001385	Prah.g_02124	Prbf.g_01613
OG0001388	Prah.g_01342	Prbf.g_01265
OG0001389	Prah.g_00256	Prbf.g_01741
OG0001393	Prah.g_01518	Prbf.g_01802
OG0001404	Prah.g_00756	Prbf.g_00731
OG0001421	Prah.g_00766	Prbf.g_01137
OG0001436	Prah.g_00891	Prbf.g_00063
OG0001437	Prah.g_02412	Prbf.g_00826
OG0001439	Prah.g_01078, Prah.g_01074	Prbf.g_00361
OG0001441	Prah.g_00813	Prbf.g_01107
OG0001446	Prah.g_02519, Prah.g_01163	Prbf.g_00705
OG0001456	Prah.g_01180	Prbf.g_00801
OG0001458	Prah.g_02507	Prbf.g_00436
OG0001463	Prah.g_01208	Prbf.g_00357
OG0001465	Prah.g_01419	Prbf.g_01871
OG0001468	Prah.g_00606	Prbf.g_01212
OG0001475	Prah.g_00892	Prbf.g_00262
OG0001484	Prah.g_00621	Prbf.g_00364
OG0001496	Prah.g_01356	Prbf.g_00032
OG0001500	Prah.g_00696	Prbf.g_01300
OG0001501	Prah.g_00522	Prbf.g_01907
OG0001508	Prah.g_01613	Prbf.g_01215
OG0001523	Prah.g_00700	Prbf.g_01305
OG0001527	Prah.g_01202	Prbf.g_00728
OG0001528	Prah.g_01804	Prbf.g_00828
OG0001536	Prah.g_01162	Prbf.g_00706
OG0001545	Prah.g_01161	Prbf.g_00707
OG0001546	Prah.g_01198	Prbf.g_00350, Prbf.g_00324
OG0001555	Prah.g_00100	Prbf.g_00313
OG0001559	Prah.g_00213	Prbf.g_00807
OG0001560	Prah.g_00737	Prbf.g_01324
OG0001561	Prah.g_00602	Prbf.g_01207
OG0001562	Prah.g_01174	Prbf.g_00308, Prbf.g_00373
OG0001563	Prah.g_00317	Prbf.g_00859, Prbf.g_00334
OG0001570	Prah.g_00617	Prbf.g_01746
OG0001588	Prah.g_01101	Prbf.g_00338
OG0001599	Prah.g_00260	Prbf.g_01379
OG0001600	Prah.g_01664	Prbf.g_00857
OG0001621	Prah.g_01969	Prbf.g_00266
OG0001633	Prah.g_00357	Prbf.g_00197
OG0001634	Prah.g_01826, Prah.g_01015	Prbf.g_00319
OG0001643	Prah.g_02210	Prbf.g_00310
OG0001645	Prah.g_01675	Prbf.g_00257
OG0001646	Prah.g_01117, Prah.g_01108, Prah.g_01112	Prbf.g_00265
OG0001647	Prah.g_01016	Prbf.g_00318
OG0001648	Prah.g_01019	Prbf.g_00317
OG0001649	Prah.g_01020	Prbf.g_00316
OG0001702	Prah.g_02223	Prbf.g_01709
OG0001703	Prah.g_01049	Prbf.g_00726, Prbf.g_00851
OG0001718	Prah.g_00094	Prbf.g_00751, Prbf.g_00008
OG0001721	Prah.g_00143	Prbf.g_00490, Prbf.g_00489
OG0001722	Prah.g_01219	Prbf.g_00844
OG0001723	Prah.g_01216	Prbf.g_00850
OG0001725	Prah.g_01939	Prbf.g_01679
OG0001741	Prah.g_00050	Prbf.g_01363
OG0001743	Prah.g_01903	Prbf.g_01439
OG0001744	Prah.g_01902	Prbf.g_01438
OG0001745	Prah.g_01889	Prbf.g_01427
OG0001747	Prah.g_01775	Prbf.g_00861
OG0001748	Prah.g_01774	Prbf.g_01577
OG0001749	Prah.g_01735	Prbf.g_00648
OG0001750	Prah.g_01379	Prbf.g_00012
OG0001751	Prah.g_01301	Prbf.g_00931
OG0001752	Prah.g_01252	Prbf.g_00949
OG0001753	Prah.g_00978	Prbf.g_01270
OG0001754	Prah.g_00952	Prbf.g_01280
OG0001755	Prah.g_00865	Prbf.g_01061
OG0001756	Prah.g_00859	Prbf.g_01071
OG0001757	Prah.g_00853	Prbf.g_01077
OG0001758	Prah.g_00792	Prbf.g_01121
OG0001759	Prah.g_00742	Prbf.g_01156
OG0001760	Prah.g_00707	Prbf.g_01308
OG0001761	Prah.g_00662	Prbf.g_01240
OG0001762	Prah.g_00583	Prbf.g_00813
OG0001763	Prah.g_00580	Prbf.g_01191
OG0001764	Prah.g_00565	Prbf.g_01184
OG0001765	Prah.g_00559	Prbf.g_01330
OG0001766	Prah.g_00552	Prbf.g_01291
OG0001767	Prah.g_00453	Prbf.g_01012
OG0001768	Prah.g_00320	Prbf.g_01451
OG0001769	Prah.g_00206	Prbf.g_01702
OG0001770	Prah.g_01950	Prbf.g_01670
OG0001771	Prah.g_01951	Prbf.g_01669
OG0001772	Prah.g_01953	Prbf.g_01668
OG0001773	Prah.g_01954	Prbf.g_01667
OG0001774	Prah.g_01955	Prbf.g_01666
OG0001775	Prah.g_01979	Prbf.g_00543
OG0001776	Prah.g_01996	Prbf.g_00559
OG0001777	Prah.g_02255	Prbf.g_01460
OG0001778	Prah.g_02318	Prbf.g_01514
OG0001779	Prah.g_02335	Prbf.g_01520
OG0001780	Prah.g_02414	Prbf.g_00040
OG0001781	Prah.g_02506	Prbf.g_00437
OG0001782	Prah.g_02514	Prbf.g_00433
OG0001783	Prah.g_02515	Prbf.g_00432
OG0001784	Prah.g_02516	Prbf.g_01066
OG0001785	Prah.g_02542	Prbf.g_00427
OG0001786	Prah.g_02572	Prbf.g_00418
OG0001798	Prah.g_01453	Prbf.g_01844
OG0001802	Prah.g_00243, Prah.g_01194	Prbf.g_00761
OG0001804	Prah.g_00845	Prbf.g_01084
OG0001829	Prah.g_01326	Prbf.g_00913
OG0001842	Prah.g_00092, Prah.g_02217	Prbf.g_00130
OG0001850	Prah.g_01164	Prbf.g_00763
OG0001852	Prah.g_01287	Prbf.g_00300
OG0001853	Prah.g_01121	Prbf.g_00715
OG0001878	Prah.g_00043	Prbf.g_01357
OG0001879	Prah.g_00158	Prbf.g_00502
OG0001880	Prah.g_01616	Prbf.g_00206
OG0001881	Prah.g_01456	Prbf.g_01842
OG0001882	Prah.g_01261	Prbf.g_00941
OG0001883	Prah.g_01260	Prbf.g_00942
OG0001884	Prah.g_01122	Prbf.g_00716
OG0001885	Prah.g_01123	Prbf.g_00717
OG0001886	Prah.g_00989	Prbf.g_01266
OG0001887	Prah.g_00943	Prbf.g_00800
OG0001888	Prah.g_00902	Prbf.g_01158
OG0001889	Prah.g_00782	Prbf.g_01128
OG0001890	Prah.g_00548	Prbf.g_00352
OG0001891	Prah.g_01924	Prbf.g_01687
OG0001892	Prah.g_02097	Prbf.g_01592
OG0001893	Prah.g_02479	Prbf.g_01370
OG0001894	Prah.g_02480	Prbf.g_01369
OG0001895	Prah.g_02489	Prbf.g_01365
OG0001896	Prah.g_02581	Prbf.g_00409
OG0001915	Prah.g_01691	Prbf.g_00682
OG0001918	Prah.g_00496	Prbf.g_00987
OG0001920	Prah.g_00212	Prbf.g_00749
OG0001922	Prah.g_01599	Prbf.g_00270
OG0001965	Prah.g_01614	Prbf.g_00204
OG0001967	Prah.g_00976	Prbf.g_00288
OG0001968	Prah.g_00975	Prbf.g_00289
OG0001969	Prah.g_00827	Prbf.g_01096
OG0001970	Prah.g_02211, Prah.g_02218	Prbf.g_01381
OG0001971	Prah.g_02293	Prbf.g_01489
OG0001972	Prah.g_02389	Prbf.g_01566
OG0001990	Prah.g_02276	Prbf.g_01710
OG0001991	Prah.g_00035	Prbf.g_01351
OG0001992	Prah.g_00139	Prbf.g_00294
OG0001993	Prah.g_00140	Prbf.g_00293
OG0001994	Prah.g_00141	Prbf.g_00292
OG0001998	Prah.g_02069	Prbf.g_00626
OG0002035	Prah.g_00888	Prbf.g_00791
OG0002036	Prah.g_02096	Prbf.g_00759
OG0002040	Prah.g_02421	Prbf.g_01544
OG0002080	Prah.g_02329, Prah.g_02328	Prbf.g_01385
OG0002165	Prah.g_00115	Prbf.g_00127
