Orthogroup	Pran	Prbi
OG0001116	Pran.g_01091	Prbi.g_01924
OG0001117	Pran.g_01092	Prbi.g_01925
OG0001118	Pran.g_01093	Prbi.g_01926
OG0001119	Pran.g_01094	Prbi.g_01927
OG0001120	Pran.g_01095	Prbi.g_01928
OG0001121	Pran.g_01097	Prbi.g_01930
OG0001122	Pran.g_01098	Prbi.g_01931
OG0001123	Pran.g_01099	Prbi.g_01932
OG0001124	Pran.g_01101	Prbi.g_01934
OG0001125	Pran.g_01103	Prbi.g_01936
OG0001126	Pran.g_01104	Prbi.g_01937
OG0001127	Pran.g_01106	Prbi.g_01939
OG0001128	Pran.g_01107	Prbi.g_01940
OG0001129	Pran.g_01108	Prbi.g_01941
OG0001130	Pran.g_01111	Prbi.g_01944
OG0001131	Pran.g_01112	Prbi.g_01945
OG0001132	Pran.g_01113	Prbi.g_01946
OG0001133	Pran.g_01114	Prbi.g_01947
OG0001134	Pran.g_01115	Prbi.g_01948
OG0001135	Pran.g_01116	Prbi.g_01949
OG0001136	Pran.g_01117	Prbi.g_01950
OG0001137	Pran.g_01118	Prbi.g_01951
OG0001138	Pran.g_01119	Prbi.g_01952
OG0001139	Pran.g_01120	Prbi.g_01953
OG0001140	Pran.g_01121	Prbi.g_01954
OG0001141	Pran.g_01122	Prbi.g_01955
OG0001142	Pran.g_01125	Prbi.g_01958
OG0001143	Pran.g_01126	Prbi.g_01959
OG0001144	Pran.g_01127	Prbi.g_01960
OG0001145	Pran.g_01128	Prbi.g_01961
OG0001146	Pran.g_01129	Prbi.g_01962
OG0001147	Pran.g_01130	Prbi.g_01963
OG0001148	Pran.g_01131	Prbi.g_01964
OG0001149	Pran.g_01133	Prbi.g_01966
OG0001150	Pran.g_01134	Prbi.g_01967
OG0001151	Pran.g_01136	Prbi.g_01969
OG0001152	Pran.g_01137	Prbi.g_01970
OG0001153	Pran.g_01138	Prbi.g_01971
OG0001154	Pran.g_01139	Prbi.g_01973
OG0001155	Pran.g_01141	Prbi.g_01975
OG0001156	Pran.g_01143	Prbi.g_01977
OG0001157	Pran.g_01144	Prbi.g_01978
OG0001158	Pran.g_01146	Prbi.g_01980
OG0001159	Pran.g_01147	Prbi.g_01981
OG0001160	Pran.g_01148	Prbi.g_01982
OG0001161	Pran.g_01149	Prbi.g_01983
OG0001162	Pran.g_01150	Prbi.g_01984
OG0001163	Pran.g_01151	Prbi.g_01985
OG0001164	Pran.g_01152	Prbi.g_01986
OG0001165	Pran.g_01153	Prbi.g_01987
OG0001166	Pran.g_01154	Prbi.g_01988
OG0001167	Pran.g_01155	Prbi.g_01989
OG0001168	Pran.g_01156	Prbi.g_01990
OG0001169	Pran.g_01157	Prbi.g_01991
OG0001170	Pran.g_01158	Prbi.g_01992
OG0001171	Pran.g_01159	Prbi.g_01993
OG0001172	Pran.g_01161	Prbi.g_01995
OG0001173	Pran.g_01163	Prbi.g_01997
OG0001174	Pran.g_01164	Prbi.g_01998
OG0001175	Pran.g_01165	Prbi.g_01999
OG0001176	Pran.g_01166	Prbi.g_02000
OG0001177	Pran.g_01168	Prbi.g_02002
OG0001178	Pran.g_01171	Prbi.g_02005
OG0001179	Pran.g_01172	Prbi.g_02006
OG0001180	Pran.g_01173	Prbi.g_02007
OG0001181	Pran.g_01174	Prbi.g_02008
OG0001182	Pran.g_01175	Prbi.g_02009
OG0001183	Pran.g_01176	Prbi.g_02010
OG0001184	Pran.g_01178	Prbi.g_02012
OG0001185	Pran.g_01182	Prbi.g_02027
OG0001186	Pran.g_01183	Prbi.g_02028
OG0001187	Pran.g_01184	Prbi.g_02030
OG0001188	Pran.g_01185	Prbi.g_02031
OG0001189	Pran.g_01186	Prbi.g_02032
OG0001190	Pran.g_01187	Prbi.g_02033
OG0001191	Pran.g_01188	Prbi.g_02034
OG0001192	Pran.g_01189	Prbi.g_02035
OG0001193	Pran.g_01190	Prbi.g_02036
OG0001194	Pran.g_01191	Prbi.g_02037
OG0001195	Pran.g_01192	Prbi.g_02038
OG0001196	Pran.g_01193	Prbi.g_02039
OG0001197	Pran.g_01194	Prbi.g_02040
OG0001198	Pran.g_01195	Prbi.g_02041
OG0001199	Pran.g_01196	Prbi.g_02042
OG0001200	Pran.g_01197	Prbi.g_02043
OG0001201	Pran.g_01198	Prbi.g_02044
OG0001202	Pran.g_01199	Prbi.g_02045
OG0001203	Pran.g_01201	Prbi.g_02047
OG0001204	Pran.g_01202	Prbi.g_02049
OG0001205	Pran.g_01203	Prbi.g_02050
OG0001206	Pran.g_01204	Prbi.g_02051
OG0001207	Pran.g_01205	Prbi.g_02052
OG0001208	Pran.g_01206	Prbi.g_02053
OG0001209	Pran.g_01207	Prbi.g_02054
OG0001210	Pran.g_01208	Prbi.g_02055
OG0001211	Pran.g_01209	Prbi.g_02056
OG0001212	Pran.g_01210	Prbi.g_02057
OG0001213	Pran.g_01211	Prbi.g_02058
OG0001214	Pran.g_01213	Prbi.g_02060
OG0001215	Pran.g_01214	Prbi.g_02061
OG0001216	Pran.g_01215	Prbi.g_02062
OG0001217	Pran.g_01216	Prbi.g_02063
OG0001218	Pran.g_01217	Prbi.g_02064
OG0001219	Pran.g_01220	Prbi.g_02067
OG0001220	Pran.g_01221	Prbi.g_02068
OG0001221	Pran.g_01224	Prbi.g_02071
OG0001222	Pran.g_01225	Prbi.g_02072
OG0001223	Pran.g_01226	Prbi.g_02073
OG0001224	Pran.g_01227	Prbi.g_02074
OG0001225	Pran.g_01228	Prbi.g_02075
OG0001226	Pran.g_01229	Prbi.g_02076
OG0001227	Pran.g_01230	Prbi.g_02077
OG0001228	Pran.g_01231	Prbi.g_02078
OG0001229	Pran.g_01232	Prbi.g_02079
OG0001230	Pran.g_01233	Prbi.g_02080
OG0001231	Pran.g_01234	Prbi.g_02081
OG0001232	Pran.g_01235	Prbi.g_02082
OG0001233	Pran.g_01236	Prbi.g_02083
OG0001234	Pran.g_01237	Prbi.g_02084
OG0001235	Pran.g_01238	Prbi.g_02085
OG0001236	Pran.g_01240	Prbi.g_02087
OG0001237	Pran.g_01241	Prbi.g_02088
OG0001238	Pran.g_01243	Prbi.g_02090
OG0001239	Pran.g_01244	Prbi.g_02091
OG0001240	Pran.g_01245	Prbi.g_02092
OG0001241	Pran.g_01247	Prbi.g_02094
OG0001242	Pran.g_01249	Prbi.g_02095
OG0001243	Pran.g_01250	Prbi.g_02096
OG0001244	Pran.g_01251	Prbi.g_02097
OG0001245	Pran.g_01252	Prbi.g_02098
OG0001246	Pran.g_01253	Prbi.g_02099
OG0001247	Pran.g_01254	Prbi.g_02100
OG0001248	Pran.g_01255	Prbi.g_02101
OG0001249	Pran.g_01256	Prbi.g_02102
OG0001250	Pran.g_01257	Prbi.g_02103
OG0001252	Pran.g_00296	Prbi.g_00146
OG0001253	Pran.g_00282	Prbi.g_00174
OG0001254	Pran.g_01913	Prbi.g_00305
OG0001255	Pran.g_01861	Prbi.g_00357
OG0001256	Pran.g_00925	Prbi.g_01361, Prbi.g_00426
OG0001257	Pran.g_01696	Prbi.g_00485
OG0001258	Pran.g_01680	Prbi.g_00501
OG0001259	Pran.g_01588	Prbi.g_00592
OG0001260	Pran.g_01417	Prbi.g_00791
OG0001261	Pran.g_01309	Prbi.g_00882
OG0001262	Pran.g_01293	Prbi.g_00898
OG0001263	Pran.g_00179	Prbi.g_00918
OG0001264	Pran.g_00428	Prbi.g_00950
OG0001265	Pran.g_00544	Prbi.g_01062
OG0001266	Pran.g_00159	Prbi.g_01111
OG0001267	Pran.g_00076	Prbi.g_01191
OG0001268	Pran.g_00063	Prbi.g_01204
OG0001270	Pran.g_00693	Prbi.g_01630
OG0001271	Pran.g_00682	Prbi.g_01641
OG0001272	Pran.g_00638	Prbi.g_01683
OG0001273	Pran.g_00637	Prbi.g_01684
OG0001274	Pran.g_00632	Prbi.g_01689
OG0001275	Pran.g_00607	Prbi.g_01705
OG0001277	Pran.g_00923	Prbi.g_01738
OG0001278	Pran.g_00962	Prbi.g_01779
OG0001279	Pran.g_00966	Prbi.g_01783
OG0001281	Pran.g_01035	Prbi.g_01851
OG0001282	Pran.g_01060	Prbi.g_01877
OG0001283	Pran.g_01142	Prbi.g_01976
OG0001284	Pran.g_01170	Prbi.g_02004
OG0001286	Pran.g_01246	Prbi.g_02093
OG0001288	Pran.g_01743	Prbi.g_00438
OG0001290	Pran.g_00394	Prbi.g_00030
OG0001291	Pran.g_00361	Prbi.g_00078
OG0001292	Pran.g_00358	Prbi.g_00081
OG0001293	Pran.g_00356	Prbi.g_00083
OG0001294	Pran.g_00340	Prbi.g_00100
OG0001295	Pran.g_00314	Prbi.g_00127
OG0001297	Pran.g_00233	Prbi.g_00223
OG0001298	Pran.g_01949	Prbi.g_00267
OG0001299	Pran.g_01940	Prbi.g_00276
OG0001300	Pran.g_01821	Prbi.g_00397
OG0001301	Pran.g_01541	Prbi.g_00640
OG0001302	Pran.g_01410	Prbi.g_00796
OG0001303	Pran.g_01407	Prbi.g_00800
OG0001304	Pran.g_00559	Prbi.g_01077
OG0001306	Pran.g_00152	Prbi.g_01119
OG0001307	Pran.g_00142	Prbi.g_01129
OG0001308	Pran.g_00117	Prbi.g_01153
OG0001309	Pran.g_00115	Prbi.g_01155
OG0001310	Pran.g_00105	Prbi.g_01166
OG0001311	Pran.g_00032	Prbi.g_01235
OG0001313	Pran.g_00634	Prbi.g_01687
OG0001314	Pran.g_00993	Prbi.g_01810
OG0001315	Pran.g_01027	Prbi.g_01844
OG0001318	Pran.g_00293	Prbi.g_00149
OG0001320	Pran.g_01711	Prbi.g_00469
OG0001321	Pran.g_01405	Prbi.g_00802
OG0001322	Pran.g_01362	Prbi.g_00828
OG0001323	Pran.g_00167	Prbi.g_01102
OG0001324	Pran.g_00134	Prbi.g_01137
OG0001325	Pran.g_00112	Prbi.g_01159
OG0001328	Pran.g_00871	Prbi.g_01396
OG0001329	Pran.g_00820	Prbi.g_01459
OG0001330	Pran.g_00641	Prbi.g_01680
OG0001331	Pran.g_00967	Prbi.g_01784
OG0001332	Pran.g_01016	Prbi.g_01833
OG0001333	Pran.g_01109	Prbi.g_01942
OG0001334	Pran.g_01162	Prbi.g_01996
OG0001335	Pran.g_01200	Prbi.g_02046
OG0001337	Pran.g_00315	Prbi.g_00126
OG0001338	Pran.g_00289	Prbi.g_00168
OG0001339	Pran.g_00229	Prbi.g_00227
OG0001340	Pran.g_01944	Prbi.g_00272
OG0001341	Pran.g_01932	Prbi.g_00285
OG0001342	Pran.g_01914	Prbi.g_00304
OG0001343	Pran.g_01856	Prbi.g_00363
OG0001344	Pran.g_01817	Prbi.g_00402
OG0001345	Pran.g_01746	Prbi.g_00435
OG0001346	Pran.g_01706	Prbi.g_00475
OG0001347	Pran.g_01692	Prbi.g_00489
OG0001348	Pran.g_01674	Prbi.g_00507
OG0001349	Pran.g_01669	Prbi.g_00512
OG0001350	Pran.g_01664	Prbi.g_00517
OG0001351	Pran.g_01601	Prbi.g_00579
OG0001352	Pran.g_01496	Prbi.g_00685
OG0001353	Pran.g_01473	Prbi.g_00707
OG0001354	Pran.g_01359	Prbi.g_00831
OG0001355	Pran.g_01303	Prbi.g_00888
OG0001356	Pran.g_00411	Prbi.g_00932
OG0001357	Pran.g_00515	Prbi.g_01037
OG0001358	Pran.g_00543	Prbi.g_01061
OG0001359	Pran.g_00089	Prbi.g_01178
OG0001360	Pran.g_00088	Prbi.g_01179
OG0001361	Pran.g_00010	Prbi.g_01257
OG0001362	Pran.g_00609	Prbi.g_01332
OG0001363	Pran.g_00808	Prbi.g_01490
OG0001364	Pran.g_00663	Prbi.g_01660
OG0001365	Pran.g_01030	Prbi.g_01278
OG0001366	Pran.g_01007	Prbi.g_01824
OG0001367	Pran.g_01050	Prbi.g_01866
OG0001368	Pran.g_01169	Prbi.g_02003
OG0001369	Pran.g_00545	Prbi.g_01063
OG0001371	Pran.g_00365	Prbi.g_00074
OG0001372	Pran.g_00364	Prbi.g_00075
OG0001373	Pran.g_00357	Prbi.g_00082
OG0001374	Pran.g_00345	Prbi.g_00094
OG0001375	Pran.g_00299	Prbi.g_00143
OG0001376	Pran.g_00198	Prbi.g_00258
OG0001377	Pran.g_01936	Prbi.g_00280
OG0001378	Pran.g_01921	Prbi.g_00296
OG0001379	Pran.g_01832	Prbi.g_00386
OG0001380	Pran.g_00927	Prbi.g_00427
OG0001382	Pran.g_01718	Prbi.g_00462
OG0001383	Pran.g_01667	Prbi.g_00514
OG0001384	Pran.g_01659	Prbi.g_00522
OG0001385	Pran.g_01512	Prbi.g_00669
OG0001386	Pran.g_01504	Prbi.g_00677
OG0001387	Pran.g_01502	Prbi.g_00679
OG0001388	Pran.g_01492	Prbi.g_00689
OG0001389	Pran.g_01455	Prbi.g_00750
OG0001390	Pran.g_01418	Prbi.g_00790
OG0001391	Pran.g_01357	Prbi.g_00833
OG0001392	Pran.g_00192	Prbi.g_00931
OG0001393	Pran.g_00412	Prbi.g_00933
OG0001394	Pran.g_00434	Prbi.g_00956
OG0001395	Pran.g_00437	Prbi.g_00959
OG0001396	Pran.g_01434	Prbi.g_01041
OG0001397	Pran.g_00553	Prbi.g_01071
OG0001398	Pran.g_00572	Prbi.g_01090
OG0001399	Pran.g_00169	Prbi.g_01100
OG0001400	Pran.g_00161	Prbi.g_01109
OG0001401	Pran.g_00904	Prbi.g_01116
OG0001402	Pran.g_00074	Prbi.g_01193
OG0001403	Pran.g_00875	Prbi.g_01392
OG0001404	Pran.g_00849	Prbi.g_01430
OG0001405	Pran.g_00840	Prbi.g_01440
OG0001406	Pran.g_00694	Prbi.g_01629
OG0001407	Pran.g_00691	Prbi.g_01632
OG0001408	Pran.g_00640	Prbi.g_01681
OG0001409	Pran.g_00626	Prbi.g_01693
OG0001410	Pran.g_00604	Prbi.g_01707
OG0001411	Pran.g_01428	Prbi.g_01726
OG0001412	Pran.g_00468	Prbi.g_00990
OG0001413	Pran.g_00949	Prbi.g_01744
OG0001414	Pran.g_00371	Prbi.g_00068
OG0001415	Pran.g_01868	Prbi.g_00350
OG0001416	Pran.g_01657	Prbi.g_00524
OG0001417	Pran.g_01503	Prbi.g_00678
OG0001418	Pran.g_01404	Prbi.g_00803
OG0001419	Pran.g_01353	Prbi.g_00836
OG0001420	Pran.g_00414	Prbi.g_00935
OG0001421	Pran.g_00419	Prbi.g_00940
OG0001422	Pran.g_00164	Prbi.g_01105
OG0001423	Pran.g_00087	Prbi.g_01180
OG0001424	Pran.g_00920	Prbi.g_01271
OG0001425	Pran.g_00618	Prbi.g_01699
OG0001426	Pran.g_01242	Prbi.g_02089
OG0001427	Pran.g_01822	Prbi.g_00396
OG0001428	Pran.g_01806	Prbi.g_00410
OG0001429	Pran.g_00497	Prbi.g_01019
OG0001430	Pran.g_00536	Prbi.g_01054
OG0001431	Pran.g_00163	Prbi.g_01107
OG0001432	Pran.g_00160	Prbi.g_01110
OG0001433	Pran.g_00520	Prbi.g_01335
OG0001435	Pran.g_00628	Prbi.g_01691
OG0001436	Pran.g_01390	Prbi.g_01301
OG0001438	Pran.g_01558	Prbi.g_00622
OG0001439	Pran.g_01311	Prbi.g_00879
OG0001440	Pran.g_00547	Prbi.g_01065
OG0001441	Pran.g_00124	Prbi.g_01147
OG0001442	Pran.g_00101	Prbi.g_01169
OG0001444	Pran.g_00041	Prbi.g_01226
OG0001449	Pran.g_00792, Pran.g_00805	Prbi.g_01590
OG0001451	Pran.g_01777	Prbi.g_02024, Prbi.g_01567
OG0001452	Pran.g_01219	Prbi.g_02066
OG0001454	Pran.g_01827	Prbi.g_00391
OG0001456	Pran.g_01589	Prbi.g_00591
OG0001457	Pran.g_01476	Prbi.g_00706
OG0001458	Pran.g_01419	Prbi.g_00789
OG0001460	Pran.g_01281	Prbi.g_00910
OG0001461	Pran.g_00460	Prbi.g_00982
OG0001462	Pran.g_00535	Prbi.g_01053
OG0001463	Pran.g_00170	Prbi.g_01099
OG0001464	Pran.g_00165	Prbi.g_01104
OG0001466	Pran.g_01414	Prbi.g_01369
OG0001467	Pran.g_00736	Prbi.g_01586
OG0001468	Pran.g_01132	Prbi.g_01965
OG0001469	Pran.g_00062	Prbi.g_01205
OG0001470	Pran.g_01874	Prbi.g_00344
OG0001474	Pran.g_00180	Prbi.g_00919
OG0001475	Pran.g_00174	Prbi.g_01095
OG0001476	Pran.g_00173	Prbi.g_01096
OG0001477	Pran.g_00172	Prbi.g_01097
OG0001478	Pran.g_00166	Prbi.g_01103
OG0001479	Pran.g_00139	Prbi.g_01132
OG0001480	Pran.g_00130	Prbi.g_01141
OG0001481	Pran.g_00044	Prbi.g_01223
OG0001483	Pran.g_00882	Prbi.g_01385
OG0001484	Pran.g_00809	Prbi.g_01491
OG0001485	Pran.g_01029	Prbi.g_01846
OG0001488	Pran.g_00260	Prbi.g_00196
OG0001490	Pran.g_01793	Prbi.g_00422
OG0001491	Pran.g_01367	Prbi.g_00823
OG0001493	Pran.g_00181	Prbi.g_00920
OG0001494	Pran.g_00182	Prbi.g_00921
OG0001495	Pran.g_00183	Prbi.g_00922
OG0001496	Pran.g_00184	Prbi.g_00923
OG0001497	Pran.g_00185	Prbi.g_00924
OG0001498	Pran.g_00186	Prbi.g_00925
OG0001499	Pran.g_00187	Prbi.g_00926
OG0001500	Pran.g_00188	Prbi.g_00927
OG0001501	Pran.g_00189	Prbi.g_00928
OG0001502	Pran.g_00190	Prbi.g_00929
OG0001503	Pran.g_00191	Prbi.g_00930
OG0001504	Pran.g_00444	Prbi.g_00966
OG0001506	Pran.g_00147	Prbi.g_01124
OG0001507	Pran.g_00077	Prbi.g_01189
OG0001509	Pran.g_01051	Prbi.g_01867
OG0001510	Pran.g_01124	Prbi.g_01957
OG0001511	Pran.g_01769	Prbi.g_01325
OG0001513	Pran.g_00328	Prbi.g_00112
OG0001514	Pran.g_00581	Prbi.g_01372
OG0001515	Pran.g_01412	Prbi.g_00794
OG0001516	Pran.g_00509	Prbi.g_01031
OG0001517	Pran.g_00156	Prbi.g_01114
OG0001518	Pran.g_01425	Prbi.g_01548
OG0001519	Pran.g_01803	Prbi.g_00413
OG0001520	Pran.g_01391	Prbi.g_01302
OG0001521	Pran.g_01031	Prbi.g_01279
OG0001523	Pran.g_00372	Prbi.g_00067
OG0001524	Pran.g_01819	Prbi.g_00400
OG0001525	Pran.g_01719	Prbi.g_00460
OG0001526	Pran.g_00417	Prbi.g_00938
OG0001527	Pran.g_00126	Prbi.g_01145
OG0001528	Pran.g_00525	Prbi.g_01333
OG0001529	Pran.g_01784	Prbi.g_01336
OG0001530	Pran.g_01392	Prbi.g_01303
OG0001532	Pran.g_00390	Prbi.g_00034
OG0001533	Pran.g_01790	Prbi.g_02019, Prbi.g_00423
OG0001534	Pran.g_00622	Prbi.g_01697
OG0001536	Pran.g_00128	Prbi.g_01143
OG0001537	Pran.g_00521	Prbi.g_01337
OG0001539	Pran.g_00890	Prbi.g_01377
OG0001540	Pran.g_01432, Pran.g_00889	Prbi.g_01378
OG0001542	Pran.g_00624	Prbi.g_01695
OG0001543	Pran.g_00606	Prbi.g_01706
OG0001549	Pran.g_00308	Prbi.g_00134
OG0001550	Pran.g_01887	Prbi.g_00331
OG0001551	Pran.g_01863	Prbi.g_00355
OG0001552	Pran.g_01826	Prbi.g_00393
OG0001553	Pran.g_01801	Prbi.g_00414
OG0001554	Pran.g_01800	Prbi.g_00415
OG0001555	Pran.g_01721	Prbi.g_00458
OG0001556	Pran.g_01709	Prbi.g_00471
OG0001557	Pran.g_01501	Prbi.g_00680
OG0001558	Pran.g_00901	Prbi.g_01328
OG0001559	Pran.g_01411	Prbi.g_00795
OG0001560	Pran.g_01375	Prbi.g_00815
OG0001561	Pran.g_01280	Prbi.g_00911
OG0001562	Pran.g_00534	Prbi.g_01052
OG0001563	Pran.g_00158	Prbi.g_01112
OG0001564	Pran.g_00157	Prbi.g_01113
OG0001565	Pran.g_00155	Prbi.g_01115
OG0001566	Pran.g_00153	Prbi.g_01118
OG0001567	Pran.g_00146	Prbi.g_01125
OG0001568	Pran.g_00131	Prbi.g_01140
OG0001569	Pran.g_00127	Prbi.g_01144
OG0001570	Pran.g_00121	Prbi.g_01150
OG0001571	Pran.g_00109	Prbi.g_01162
OG0001572	Pran.g_00097	Prbi.g_01170
OG0001573	Pran.g_00094	Prbi.g_01173
OG0001574	Pran.g_01768	Prbi.g_01326
OG0001575	Pran.g_01468	Prbi.g_01353
OG0001576	Pran.g_00897	Prbi.g_01365
OG0001577	Pran.g_00844	Prbi.g_01436
OG0001578	Pran.g_00842	Prbi.g_01438
OG0001580	Pran.g_00802	Prbi.g_01469
OG0001581	Pran.g_00799	Prbi.g_01471
OG0001582	Pran.g_00650	Prbi.g_01673
OG0001583	Pran.g_00648	Prbi.g_01675
OG0001584	Pran.g_00647	Prbi.g_01676
OG0001585	Pran.g_00635	Prbi.g_01686
OG0001586	Pran.g_01180	Prbi.g_02013
OG0001587	Pran.g_00916	Prbi.g_01545
OG0001590	Pran.g_01901	Prbi.g_00317
OG0001591	Pran.g_01831	Prbi.g_00387
OG0001592	Pran.g_01794	Prbi.g_00421
OG0001594	Pran.g_01710	Prbi.g_00470
OG0001595	Pran.g_01470	Prbi.g_00710
OG0001597	Pran.g_01278	Prbi.g_00913
OG0001598	Pran.g_00416	Prbi.g_00937
OG0001599	Pran.g_00083	Prbi.g_01183
OG0001600	Pran.g_00082	Prbi.g_01184
OG0001601	Pran.g_00081	Prbi.g_01185
OG0001602	Pran.g_00080	Prbi.g_01186
OG0001603	Pran.g_00613	Prbi.g_01739
OG0001604	Pran.g_00983	Prbi.g_01800
OG0001606	Pran.g_01855	Prbi.g_00364
OG0001610	Pran.g_01477	Prbi.g_00705
OG0001611	Pran.g_01435, Pran.g_00577	Prbi.g_00776
OG0001612	Pran.g_01366	Prbi.g_00824
OG0001613	Pran.g_00177	Prbi.g_00917
OG0001614	Pran.g_00513	Prbi.g_01035
OG0001615	Pran.g_00954	Prbi.g_01344
OG0001616	Pran.g_00524	Prbi.g_01349, Prbi.g_02016
OG0001617	Pran.g_00861	Prbi.g_01406
OG0001619	Pran.g_00851	Prbi.g_01428
OG0001624	Pran.g_01275	Prbi.g_00915
OG0001625	Pran.g_00529	Prbi.g_01047
OG0001628	Pran.g_00590	Prbi.g_01723
OG0001629	Pran.g_00857	Prbi.g_01410, Prbi.g_00152
OG0001630	Pran.g_00763	Prbi.g_00739
OG0001639	Pran.g_00323	Prbi.g_00117
OG0001640	Pran.g_00252	Prbi.g_00204
OG0001641	Pran.g_01830	Prbi.g_00388
OG0001642	Pran.g_01828	Prbi.g_00390
OG0001643	Pran.g_01799	Prbi.g_00417
OG0001644	Pran.g_01798	Prbi.g_00418
OG0001645	Pran.g_01796	Prbi.g_00420
OG0001646	Pran.g_00102	Prbi.g_01754
OG0001647	Pran.g_01712	Prbi.g_00468
OG0001648	Pran.g_01619	Prbi.g_00562
OG0001649	Pran.g_01612	Prbi.g_00568
OG0001650	Pran.g_01461	Prbi.g_00744
OG0001651	Pran.g_01424	Prbi.g_00785
OG0001652	Pran.g_01421	Prbi.g_00787
OG0001653	Pran.g_01374	Prbi.g_00816
OG0001654	Pran.g_01368	Prbi.g_00822
OG0001655	Pran.g_01360	Prbi.g_00830
OG0001656	Pran.g_01338	Prbi.g_00852
OG0001657	Pran.g_01286	Prbi.g_00904
OG0001658	Pran.g_01274	Prbi.g_00916
OG0001659	Pran.g_00441	Prbi.g_00963
OG0001660	Pran.g_00530	Prbi.g_01048
OG0001661	Pran.g_00533	Prbi.g_01051
OG0001662	Pran.g_00538	Prbi.g_01056
OG0001663	Pran.g_00555	Prbi.g_01073
OG0001664	Pran.g_00556	Prbi.g_01074
OG0001665	Pran.g_00175	Prbi.g_01094
OG0001666	Pran.g_00171	Prbi.g_01098
OG0001667	Pran.g_00168	Prbi.g_01101
OG0001668	Pran.g_00162	Prbi.g_01108
OG0001669	Pran.g_00151	Prbi.g_01120
OG0001670	Pran.g_00150	Prbi.g_01121
OG0001671	Pran.g_00143	Prbi.g_01128
OG0001672	Pran.g_00138	Prbi.g_01133
OG0001673	Pran.g_00137	Prbi.g_01134
OG0001674	Pran.g_00136	Prbi.g_01135
OG0001675	Pran.g_00111	Prbi.g_01160
OG0001676	Pran.g_00106	Prbi.g_01165
OG0001677	Pran.g_00084	Prbi.g_01182
OG0001678	Pran.g_00013	Prbi.g_01254
OG0001679	Pran.g_00005	Prbi.g_01262
OG0001680	Pran.g_00907	Prbi.g_01327
OG0001681	Pran.g_00896	Prbi.g_01366
OG0001682	Pran.g_00893	Prbi.g_01375
OG0001684	Pran.g_00651	Prbi.g_01672
OG0001685	Pran.g_00645	Prbi.g_01679
OG0001686	Pran.g_00639	Prbi.g_01682
OG0001687	Pran.g_00633	Prbi.g_01688
OG0001688	Pran.g_00630	Prbi.g_01690
OG0001689	Pran.g_00625	Prbi.g_01694
OG0001690	Pran.g_00623	Prbi.g_01696
OG0001691	Pran.g_00621	Prbi.g_01698
OG0001692	Pran.g_00975	Prbi.g_01792
OG0001693	Pran.g_01218	Prbi.g_02065
OG0001698	Pran.g_01682	Prbi.g_00499
OG0001699	Pran.g_01469	Prbi.g_00711
OG0001700	Pran.g_01426	Prbi.g_00779
OG0001701	Pran.g_01431	Prbi.g_00781
OG0001702	Pran.g_01406	Prbi.g_00801
OG0001703	Pran.g_01373	Prbi.g_00817
OG0001704	Pran.g_01427	Prbi.g_01049
OG0001705	Pran.g_00118	Prbi.g_01152
OG0001706	Pran.g_00107	Prbi.g_01164
OG0001707	Pran.g_00079	Prbi.g_01187
OG0001708	Pran.g_00902	Prbi.g_01355
OG0001710	Pran.g_00531	Prbi.g_01050
OG0001712	Pran.g_00812	Prbi.g_01502
OG0001722	Pran.g_00578	Prbi.g_00777
OG0001723	Pran.g_00900	Prbi.g_01323, Prbi.g_00784
OG0001725	Pran.g_01279	Prbi.g_00912
OG0001726	Pran.g_00122	Prbi.g_01149
OG0001727	Pran.g_01433	Prbi.g_01342
OG0001728	Pran.g_00892	Prbi.g_01376
OG0001731	Pran.g_00612	Prbi.g_01703
OG0001732	Pran.g_00527	Prbi.g_01734
OG0001733	Pran.g_01805	Prbi.g_00411
OG0001734	Pran.g_01462	Prbi.g_00743
OG0001784	Pran.g_01654	Prbi.g_00527
OG0001785	Pran.g_01409	Prbi.g_00798
OG0001786	Pran.g_01314	Prbi.g_00876
OG0001789	Pran.g_00597	Prbi.g_01346
OG0001794	Pran.g_01430	Prbi.g_01732
OG0001797	Pran.g_00860	Prbi.g_00166, Prbi.g_01525
OG0001798	Pran.g_00934	Prbi.g_00160
OG0001806	Pran.g_01818	Prbi.g_00401
OG0001808	Pran.g_01782	Prbi.g_00428
OG0001809	Pran.g_01402	Prbi.g_00804
OG0001810	Pran.g_01372	Prbi.g_00818
OG0001811	Pran.g_01371	Prbi.g_00819
OG0001812	Pran.g_01370	Prbi.g_00820
OG0001813	Pran.g_01369	Prbi.g_00821
OG0001814	Pran.g_01276	Prbi.g_00914
OG0001815	Pran.g_01474	Prbi.g_01046
OG0001815	Pran.g_00523	Prbi.g_01324
OG0001816	Pran.g_00176	Prbi.g_01093
OG0001817	Pran.g_00119	Prbi.g_01151
OG0001818	Pran.g_00116	Prbi.g_01154
OG0001821	Pran.g_00591	Prbi.g_01368
OG0001825	Pran.g_00594	Prbi.g_01721
OG0001826	Pran.g_00924	Prbi.g_01737
OG0001827	Pran.g_00096	Prbi.g_01367
OG0001828	Pran.g_00086	Prbi.g_01309
OG0001837	Pran.g_01852	Prbi.g_00367
OG0001838	Pran.g_01797	Prbi.g_00419
OG0001839	Pran.g_01731	Prbi.g_01339
OG0001840	Pran.g_00957	Prbi.g_01343
OG0001842	Pran.g_00888	Prbi.g_01379
