Orthogroup	Pran	Prbl
OG0001134	Pran.g_01115	Prbl.g_01138
OG0001135	Pran.g_01116	Prbl.g_01139
OG0001136	Pran.g_01117	Prbl.g_01140
OG0001137	Pran.g_01118	Prbl.g_01141
OG0001138	Pran.g_01119	Prbl.g_01142
OG0001139	Pran.g_01120	Prbl.g_01144
OG0001140	Pran.g_01121	Prbl.g_01146
OG0001141	Pran.g_01122	Prbl.g_01147
OG0001142	Pran.g_01125	Prbl.g_01174
OG0001143	Pran.g_01126	Prbl.g_01175
OG0001144	Pran.g_01127	Prbl.g_01177
OG0001145	Pran.g_01128	Prbl.g_01178
OG0001146	Pran.g_01129	Prbl.g_01179
OG0001147	Pran.g_01130	Prbl.g_01180
OG0001148	Pran.g_01131	Prbl.g_01181
OG0001149	Pran.g_01133	Prbl.g_00863
OG0001150	Pran.g_01134	Prbl.g_00859
OG0001151	Pran.g_01136	Prbl.g_00856
OG0001152	Pran.g_01137	Prbl.g_00855
OG0001153	Pran.g_01138	Prbl.g_00853
OG0001154	Pran.g_01139	Prbl.g_00851
OG0001155	Pran.g_01141	Prbl.g_00848
OG0001156	Pran.g_01143	Prbl.g_00844
OG0001157	Pran.g_01144	Prbl.g_00842
OG0001158	Pran.g_01146	Prbl.g_00840
OG0001159	Pran.g_01147	Prbl.g_00839
OG0001160	Pran.g_01148	Prbl.g_00838
OG0001161	Pran.g_01149	Prbl.g_01307
OG0001162	Pran.g_01150	Prbl.g_01306
OG0001163	Pran.g_01151	Prbl.g_01305
OG0001164	Pran.g_01152	Prbl.g_01304
OG0001165	Pran.g_01153	Prbl.g_01303
OG0001166	Pran.g_01154	Prbl.g_01302
OG0001167	Pran.g_01155	Prbl.g_01291
OG0001168	Pran.g_01156	Prbl.g_01290
OG0001169	Pran.g_01157	Prbl.g_01289
OG0001170	Pran.g_01158	Prbl.g_01287
OG0001171	Pran.g_01159	Prbl.g_01286
OG0001172	Pran.g_01161	Prbl.g_01284
OG0001173	Pran.g_01163	Prbl.g_02638
OG0001174	Pran.g_01164	Prbl.g_02637
OG0001175	Pran.g_01165	Prbl.g_02636
OG0001176	Pran.g_01166	Prbl.g_01235
OG0001177	Pran.g_01168	Prbl.g_02063
OG0001178	Pran.g_01171	Prbl.g_02059
OG0001179	Pran.g_01172	Prbl.g_02058
OG0001180	Pran.g_01173	Prbl.g_02057
OG0001181	Pran.g_01174	Prbl.g_02056
OG0001182	Pran.g_01175	Prbl.g_02055
OG0001183	Pran.g_01176	Prbl.g_02054
OG0001184	Pran.g_01178	Prbl.g_02026
OG0001185	Pran.g_01182	Prbl.g_02023
OG0001186	Pran.g_01183	Prbl.g_02022
OG0001187	Pran.g_01184	Prbl.g_02021
OG0001188	Pran.g_01185	Prbl.g_02018
OG0001189	Pran.g_01186	Prbl.g_02017
OG0001190	Pran.g_01187	Prbl.g_02016
OG0001191	Pran.g_01188	Prbl.g_02014
OG0001192	Pran.g_01189	Prbl.g_02012
OG0001193	Pran.g_01190	Prbl.g_02011
OG0001194	Pran.g_01191	Prbl.g_02009
OG0001195	Pran.g_01192	Prbl.g_02008
OG0001196	Pran.g_01193	Prbl.g_02007
OG0001197	Pran.g_01194	Prbl.g_02006
OG0001198	Pran.g_01195	Prbl.g_02005
OG0001199	Pran.g_01196	Prbl.g_02004
OG0001200	Pran.g_01197	Prbl.g_02002
OG0001201	Pran.g_01198	Prbl.g_02001
OG0001202	Pran.g_01199	Prbl.g_02000
OG0001203	Pran.g_01201	Prbl.g_01998
OG0001204	Pran.g_01202	Prbl.g_01994
OG0001205	Pran.g_01203	Prbl.g_01992
OG0001206	Pran.g_01204	Prbl.g_01991
OG0001207	Pran.g_01205	Prbl.g_02239
OG0001208	Pran.g_01206	Prbl.g_02238
OG0001209	Pran.g_01207	Prbl.g_02237
OG0001210	Pran.g_01208	Prbl.g_02236
OG0001211	Pran.g_01209	Prbl.g_02234
OG0001212	Pran.g_01210	Prbl.g_02233
OG0001213	Pran.g_01211	Prbl.g_02232
OG0001214	Pran.g_01213	Prbl.g_02230
OG0001215	Pran.g_01214	Prbl.g_02228
OG0001216	Pran.g_01215	Prbl.g_02226
OG0001217	Pran.g_01216	Prbl.g_02225
OG0001218	Pran.g_01217	Prbl.g_02224
OG0001219	Pran.g_01220	Prbl.g_02219
OG0001220	Pran.g_01221	Prbl.g_02214
OG0001221	Pran.g_01224	Prbl.g_02192
OG0001222	Pran.g_01225	Prbl.g_02189
OG0001223	Pran.g_01226	Prbl.g_02188
OG0001224	Pran.g_01227	Prbl.g_02186
OG0001225	Pran.g_01228	Prbl.g_02185
OG0001226	Pran.g_01229	Prbl.g_02182
OG0001227	Pran.g_01230	Prbl.g_02181
OG0001228	Pran.g_01231	Prbl.g_02175
OG0001229	Pran.g_01232	Prbl.g_02174
OG0001230	Pran.g_01233	Prbl.g_02173
OG0001231	Pran.g_01234	Prbl.g_02160
OG0001232	Pran.g_01235	Prbl.g_02151
OG0001233	Pran.g_01236	Prbl.g_02150
OG0001234	Pran.g_01237	Prbl.g_02149
OG0001235	Pran.g_01238	Prbl.g_02148
OG0001236	Pran.g_01240	Prbl.g_02146
OG0001237	Pran.g_01241	Prbl.g_02145
OG0001238	Pran.g_01243	Prbl.g_02141
OG0001239	Pran.g_01244	Prbl.g_02139
OG0001240	Pran.g_01245	Prbl.g_02138
OG0001241	Pran.g_01247	Prbl.g_02134
OG0001242	Pran.g_01249	Prbl.g_02132
OG0001243	Pran.g_01250	Prbl.g_02131
OG0001244	Pran.g_01251	Prbl.g_02129
OG0001245	Pran.g_01252	Prbl.g_02127
OG0001246	Pran.g_01253	Prbl.g_02125
OG0001247	Pran.g_01254	Prbl.g_02124
OG0001248	Pran.g_01255	Prbl.g_02123
OG0001249	Pran.g_01256	Prbl.g_02122
OG0001250	Pran.g_01257	Prbl.g_02121
OG0001252	Pran.g_00296	Prbl.g_00812
OG0001253	Pran.g_00282	Prbl.g_00298
OG0001254	Pran.g_01913	Prbl.g_01452
OG0001255	Pran.g_01861	Prbl.g_01200
OG0001256	Pran.g_00925	Prbl.g_01822
OG0001257	Pran.g_01696	Prbl.g_00513
OG0001258	Pran.g_01680	Prbl.g_00532
OG0001259	Pran.g_01588	Prbl.g_01776
OG0001261	Pran.g_01309	Prbl.g_01539
OG0001262	Pran.g_01293	Prbl.g_01562
OG0001264	Pran.g_00428	Prbl.g_02408
OG0001265	Pran.g_00544	Prbl.g_02536
OG0001266	Pran.g_00159	Prbl.g_01704
OG0001267	Pran.g_00076	Prbl.g_00036
OG0001268	Pran.g_00063	Prbl.g_02082
OG0001270	Pran.g_00693	Prbl.g_01808
OG0001271	Pran.g_00682	Prbl.g_00449
OG0001272	Pran.g_00638	Prbl.g_01833
OG0001273	Pran.g_00637	Prbl.g_00787
OG0001274	Pran.g_00632	Prbl.g_00048
OG0001275	Pran.g_00607	Prbl.g_01370
OG0001278	Pran.g_00962	Prbl.g_00406
OG0001279	Pran.g_00966	Prbl.g_00401
OG0001280	Pran.g_00969	Prbl.g_00398
OG0001283	Pran.g_01142	Prbl.g_00845
OG0001284	Pran.g_01170	Prbl.g_02060
OG0001286	Pran.g_01246	Prbl.g_02136
OG0001287	Pran.g_01804	Prbl.g_01026, Prbl.g_01386
OG0001288	Pran.g_01743	Prbl.g_00651
OG0001290	Pran.g_00394	Prbl.g_01976
OG0001291	Pran.g_00361	Prbl.g_00605
OG0001292	Pran.g_00358	Prbl.g_00602
OG0001293	Pran.g_00356	Prbl.g_00600
OG0001294	Pran.g_00340	Prbl.g_00568
OG0001295	Pran.g_00314	Prbl.g_01322
OG0001297	Pran.g_00233	Prbl.g_00095
OG0001298	Pran.g_01949	Prbl.g_02667
OG0001299	Pran.g_01940	Prbl.g_01505
OG0001300	Pran.g_01821	Prbl.g_00627
OG0001301	Pran.g_01541	Prbl.g_01641
OG0001303	Pran.g_01407	Prbl.g_00716
OG0001304	Pran.g_00559	Prbl.g_00936
OG0001306	Pran.g_00152	Prbl.g_02152
OG0001307	Pran.g_00142	Prbl.g_02390
OG0001308	Pran.g_00117	Prbl.g_01076
OG0001309	Pran.g_00115	Prbl.g_01993
OG0001310	Pran.g_00105	Prbl.g_01694
OG0001311	Pran.g_00032	Prbl.g_01115
OG0001313	Pran.g_00634	Prbl.g_01957
OG0001314	Pran.g_00993	Prbl.g_00366
OG0001315	Pran.g_01027	Prbl.g_00315
OG0001320	Pran.g_01711	Prbl.g_00748
OG0001324	Pran.g_00134	Prbl.g_01813
OG0001328	Pran.g_00871	Prbl.g_01728
OG0001329	Pran.g_00820	Prbl.g_02143
OG0001331	Pran.g_00967	Prbl.g_00400
OG0001332	Pran.g_01016	Prbl.g_00339
OG0001333	Pran.g_01109	Prbl.g_01132
OG0001335	Pran.g_01200	Prbl.g_01999
OG0001337	Pran.g_00315	Prbl.g_01324
OG0001339	Pran.g_00229	Prbl.g_00099
OG0001340	Pran.g_01944	Prbl.g_01512
OG0001341	Pran.g_01932	Prbl.g_01489
OG0001342	Pran.g_01914	Prbl.g_01453
OG0001343	Pran.g_01856	Prbl.g_01207
OG0001344	Pran.g_01817	Prbl.g_01393
OG0001345	Pran.g_01746	Prbl.g_00654
OG0001346	Pran.g_01706	Prbl.g_01343
OG0001347	Pran.g_01692	Prbl.g_00517
OG0001348	Pran.g_01674	Prbl.g_00803
OG0001350	Pran.g_01664	Prbl.g_00793
OG0001351	Pran.g_01601	Prbl.g_01791
OG0001353	Pran.g_01473	Prbl.g_01263
OG0001355	Pran.g_01303	Prbl.g_01546
OG0001357	Pran.g_00515	Prbl.g_02518
OG0001358	Pran.g_00543	Prbl.g_02535
OG0001361	Pran.g_00010	Prbl.g_02592
OG0001362	Pran.g_00609	Prbl.g_00156
OG0001366	Pran.g_01007	Prbl.g_00349
OG0001367	Pran.g_01050	Prbl.g_01164, Prbl.g_01151
OG0001368	Pran.g_01169	Prbl.g_02061
OG0001369	Pran.g_00545	Prbl.g_02537
OG0001375	Pran.g_00299	Prbl.g_00816
OG0001378	Pran.g_01921	Prbl.g_01463
OG0001380	Pran.g_00927	Prbl.g_02064
OG0001384	Pran.g_01659	Prbl.g_00784
OG0001396	Pran.g_01434	Prbl.g_02437
OG0001410	Pran.g_00604	Prbl.g_01243
OG0001412	Pran.g_00468	Prbl.g_02448
OG0001415	Pran.g_01868	Prbl.g_01182
OG0001416	Pran.g_01657	Prbl.g_00782
OG0001425	Pran.g_00618	Prbl.g_02571
OG0001426	Pran.g_01242	Prbl.g_02142
OG0001429	Pran.g_00497	Prbl.g_02494
OG0001430	Pran.g_00536	Prbl.g_01084
OG0001436	Pran.g_01390	Prbl.g_02208
OG0001438	Pran.g_01558	Prbl.g_01615
OG0001439	Pran.g_01311	Prbl.g_01537
OG0001442	Pran.g_00101	Prbl.g_01079
OG0001448	Pran.g_00596	Prbl.g_01692
OG0001451	Pran.g_01777	Prbl.g_00738, Prbl.g_02629
OG0001452	Pran.g_01219	Prbl.g_02222
OG0001456	Pran.g_01589	Prbl.g_01777
OG0001466	Pran.g_01414	Prbl.g_02573
OG0001467	Pran.g_00736	Prbl.g_00245
OG0001470	Pran.g_01874	Prbl.g_00900
OG0001471	Pran.g_01757	Prbl.g_02291
OG0001474	Pran.g_00180	Prbl.g_02172
OG0001475	Pran.g_00174	Prbl.g_02215
OG0001476	Pran.g_00173	Prbl.g_02216
OG0001477	Pran.g_00172	Prbl.g_02217
OG0001478	Pran.g_00166	Prbl.g_00031
OG0001479	Pran.g_00139	Prbl.g_01104
OG0001480	Pran.g_00130	Prbl.g_00661
OG0001481	Pran.g_00044	Prbl.g_00182
OG0001483	Pran.g_00882	Prbl.g_01714
OG0001486	Pran.g_00448	Prbl.g_02362
OG0001493	Pran.g_00181	Prbl.g_02171
OG0001494	Pran.g_00182	Prbl.g_02170
OG0001495	Pran.g_00183	Prbl.g_02169
OG0001496	Pran.g_00184	Prbl.g_02168
OG0001497	Pran.g_00185	Prbl.g_02167
OG0001498	Pran.g_00186	Prbl.g_02166
OG0001499	Pran.g_00187	Prbl.g_02165
OG0001500	Pran.g_00188	Prbl.g_02164
OG0001501	Pran.g_00189	Prbl.g_02163
OG0001502	Pran.g_00190	Prbl.g_02162
OG0001503	Pran.g_00191	Prbl.g_02161
OG0001504	Pran.g_00444	Prbl.g_02366
OG0001508	Pran.g_00629	Prbl.g_01807
OG0001513	Pran.g_00328	Prbl.g_00554, Prbl.g_00155
OG0001525	Pran.g_01719	Prbl.g_01725
OG0001532	Pran.g_00390	Prbl.g_01983
OG0001542	Pran.g_00624	Prbl.g_01949
OG0001574	Pran.g_01768	Prbl.g_01025
OG0001587	Pran.g_00916	Prbl.g_00620
OG0001588	Pran.g_00595	Prbl.g_00408
OG0001590	Pran.g_01901	Prbl.g_01438
OG0001592	Pran.g_01794	Prbl.g_01940
OG0001694	Pran.g_00817	Prbl.g_00865
OG0001709	Pran.g_01399	Prbl.g_00508, Prbl.g_00063
OG0001795	Pran.g_01615	Prbl.g_01898
OG0001822	Pran.g_00789	Prbl.g_01456
OG0001915	Pran.g_00610	Prbl.g_01396
OG0001955	Pran.g_01785	Prbl.g_00020
OG0002132	Pran.g_00818	Prbl.g_00829
