Orthogroup	Pran	Prad
OG0001158	Pran.g_01146	Prad.g_00765
OG0001159	Pran.g_01147	Prad.g_00764
OG0001160	Pran.g_01148	Prad.g_00763
OG0001161	Pran.g_01149	Prad.g_00762
OG0001162	Pran.g_01150	Prad.g_01641
OG0001163	Pran.g_01151	Prad.g_01640
OG0001164	Pran.g_01152	Prad.g_01639
OG0001165	Pran.g_01153	Prad.g_01638
OG0001166	Pran.g_01154	Prad.g_01637
OG0001167	Pran.g_01155	Prad.g_01636
OG0001168	Pran.g_01156	Prad.g_01635
OG0001169	Pran.g_01157	Prad.g_01634
OG0001170	Pran.g_01158	Prad.g_01633
OG0001171	Pran.g_01159	Prad.g_01632
OG0001172	Pran.g_01161	Prad.g_01630
OG0001173	Pran.g_01163	Prad.g_01628
OG0001174	Pran.g_01164	Prad.g_01627
OG0001175	Pran.g_01165	Prad.g_01626
OG0001176	Pran.g_01166	Prad.g_01625
OG0001177	Pran.g_01168	Prad.g_01623
OG0001178	Pran.g_01171	Prad.g_01621
OG0001179	Pran.g_01172	Prad.g_01620
OG0001180	Pran.g_01173	Prad.g_01619
OG0001181	Pran.g_01174	Prad.g_01618
OG0001182	Pran.g_01175	Prad.g_01617
OG0001183	Pran.g_01176	Prad.g_01616
OG0001184	Pran.g_01178	Prad.g_01614
OG0001185	Pran.g_01182	Prad.g_01611
OG0001186	Pran.g_01183	Prad.g_01610
OG0001187	Pran.g_01184	Prad.g_01609
OG0001188	Pran.g_01185	Prad.g_01608
OG0001189	Pran.g_01186	Prad.g_01607
OG0001190	Pran.g_01187	Prad.g_01606
OG0001191	Pran.g_01188	Prad.g_01605
OG0001192	Pran.g_01189	Prad.g_01604
OG0001193	Pran.g_01190	Prad.g_01603
OG0001194	Pran.g_01191	Prad.g_01602
OG0001195	Pran.g_01192	Prad.g_01601
OG0001196	Pran.g_01193	Prad.g_01600
OG0001197	Pran.g_01194	Prad.g_01599
OG0001198	Pran.g_01195	Prad.g_01598
OG0001199	Pran.g_01196	Prad.g_01597
OG0001200	Pran.g_01197	Prad.g_01596
OG0001201	Pran.g_01198	Prad.g_01595
OG0001202	Pran.g_01199	Prad.g_01594
OG0001203	Pran.g_01201	Prad.g_01592
OG0001204	Pran.g_01202	Prad.g_01590
OG0001205	Pran.g_01203	Prad.g_01589
OG0001206	Pran.g_01204	Prad.g_01588
OG0001207	Pran.g_01205	Prad.g_01587
OG0001208	Pran.g_01206	Prad.g_01586
OG0001209	Pran.g_01207	Prad.g_01585
OG0001210	Pran.g_01208	Prad.g_01584
OG0001211	Pran.g_01209	Prad.g_01583
OG0001212	Pran.g_01210	Prad.g_01582
OG0001213	Pran.g_01211	Prad.g_01581
OG0001214	Pran.g_01213	Prad.g_01579
OG0001215	Pran.g_01214	Prad.g_01578
OG0001216	Pran.g_01215	Prad.g_01577
OG0001217	Pran.g_01216	Prad.g_01576
OG0001218	Pran.g_01217	Prad.g_01575
OG0001219	Pran.g_01220	Prad.g_01572
OG0001220	Pran.g_01221	Prad.g_01571
OG0001221	Pran.g_01224	Prad.g_01568
OG0001222	Pran.g_01225	Prad.g_01567
OG0001223	Pran.g_01226	Prad.g_01566
OG0001224	Pran.g_01227	Prad.g_01565
OG0001225	Pran.g_01228	Prad.g_01564
OG0001226	Pran.g_01229	Prad.g_01563
OG0001227	Pran.g_01230	Prad.g_01562
OG0001228	Pran.g_01231	Prad.g_01561
OG0001229	Pran.g_01232	Prad.g_01560
OG0001230	Pran.g_01233	Prad.g_01559
OG0001231	Pran.g_01234	Prad.g_01558
OG0001232	Pran.g_01235	Prad.g_01557
OG0001233	Pran.g_01236	Prad.g_01556
OG0001234	Pran.g_01237	Prad.g_01555
OG0001235	Pran.g_01238	Prad.g_01554
OG0001236	Pran.g_01240	Prad.g_01552
OG0001237	Pran.g_01241	Prad.g_01551
OG0001238	Pran.g_01243	Prad.g_01549
OG0001239	Pran.g_01244	Prad.g_01548
OG0001240	Pran.g_01245	Prad.g_01547
OG0001241	Pran.g_01247	Prad.g_01545
OG0001242	Pran.g_01249	Prad.g_01544
OG0001243	Pran.g_01250	Prad.g_01543
OG0001244	Pran.g_01251	Prad.g_01542
OG0001245	Pran.g_01252	Prad.g_01541
OG0001246	Pran.g_01253	Prad.g_01540
OG0001247	Pran.g_01254	Prad.g_01539
OG0001248	Pran.g_01255	Prad.g_01538
OG0001249	Pran.g_01256	Prad.g_01537
OG0001250	Pran.g_01257	Prad.g_01536
OG0001252	Pran.g_00296	Prad.g_01855
OG0001253	Pran.g_00282	Prad.g_01841
OG0001254	Pran.g_01913	Prad.g_01710
OG0001255	Pran.g_01861	Prad.g_01658
OG0001256	Pran.g_00925	Prad.g_00339
OG0001257	Pran.g_01696	Prad.g_00025
OG0001258	Pran.g_01680	Prad.g_00131
OG0001259	Pran.g_01588	Prad.g_01379
OG0001260	Pran.g_01417	Prad.g_01091
OG0001261	Pran.g_01309	Prad.g_01181
OG0001262	Pran.g_01293	Prad.g_00297
OG0001263	Pran.g_00179	Prad.g_00276
OG0001264	Pran.g_00428	Prad.g_00246
OG0001265	Pran.g_00544	Prad.g_00137
OG0001266	Pran.g_00159	Prad.g_00995
OG0001267	Pran.g_00076	Prad.g_01512
OG0001268	Pran.g_00063	Prad.g_01499
OG0001270	Pran.g_00693	Prad.g_00474
OG0001271	Pran.g_00682	Prad.g_00463
OG0001272	Pran.g_00638	Prad.g_00421
OG0001273	Pran.g_00637	Prad.g_00420
OG0001274	Pran.g_00632	Prad.g_00415
OG0001275	Pran.g_00607	Prad.g_00397
OG0001277	Pran.g_00923	Prad.g_00369
OG0001278	Pran.g_00962	Prad.g_00949
OG0001279	Pran.g_00966	Prad.g_00945
OG0001280	Pran.g_00969	Prad.g_00942
OG0001281	Pran.g_01035	Prad.g_00876
OG0001282	Pran.g_01060	Prad.g_00851
OG0001283	Pran.g_01142	Prad.g_00769
OG0001286	Pran.g_01246	Prad.g_01546
OG0001287	Pran.g_01804	Prad.g_01299
OG0001288	Pran.g_01743	Prad.g_00070
OG0001290	Pran.g_00394	Prad.g_01956
OG0001291	Pran.g_00361	Prad.g_01922
OG0001292	Pran.g_00358	Prad.g_01919
OG0001293	Pran.g_00356	Prad.g_01917
OG0001294	Pran.g_00340	Prad.g_01900
OG0001295	Pran.g_00314	Prad.g_01874
OG0001297	Pran.g_00233	Prad.g_01792
OG0001298	Pran.g_01949	Prad.g_01748
OG0001299	Pran.g_01940	Prad.g_01739
OG0001300	Pran.g_01821	Prad.g_00736
OG0001301	Pran.g_01541	Prad.g_01426
OG0001302	Pran.g_01410	Prad.g_01096
OG0001303	Pran.g_01407	Prad.g_01100
OG0001304	Pran.g_00559	Prad.g_01027
OG0001306	Pran.g_00152	Prad.g_00988
OG0001307	Pran.g_00142	Prad.g_00979
OG0001308	Pran.g_00117	Prad.g_00647
OG0001309	Pran.g_00115	Prad.g_00649
OG0001310	Pran.g_00105	Prad.g_00660
OG0001311	Pran.g_00032	Prad.g_01467
OG0001313	Pran.g_00634	Prad.g_00417
OG0001314	Pran.g_00993	Prad.g_00918
OG0001315	Pran.g_01027	Prad.g_00883
OG0001318	Pran.g_00293	Prad.g_01852
OG0001320	Pran.g_01711	Prad.g_00039
OG0001321	Pran.g_01763	Prad.g_01207
OG0001321	Pran.g_01405	Prad.g_01102
OG0001322	Pran.g_01362	Prad.g_01126
OG0001323	Pran.g_00167	Prad.g_01003
OG0001324	Pran.g_00134	Prad.g_00971
OG0001325	Pran.g_00112	Prad.g_00653
OG0001328	Pran.g_00871	Prad.g_00623
OG0001329	Pran.g_00820	Prad.g_00574
OG0001330	Pran.g_00641	Prad.g_00424
OG0001331	Pran.g_00967	Prad.g_00944
OG0001332	Pran.g_01016	Prad.g_00894
OG0001333	Pran.g_01109	Prad.g_00803
OG0001334	Pran.g_01162	Prad.g_01629
OG0001335	Pran.g_01200	Prad.g_01593
OG0001337	Pran.g_00315	Prad.g_01875
OG0001338	Pran.g_00289	Prad.g_01847
OG0001339	Pran.g_00229	Prad.g_01788
OG0001340	Pran.g_01944	Prad.g_01743
OG0001341	Pran.g_01932	Prad.g_01730
OG0001342	Pran.g_01914	Prad.g_01711
OG0001343	Pran.g_01856	Prad.g_01652
OG0001344	Pran.g_01817	Prad.g_00731
OG0001345	Pran.g_01746	Prad.g_00668
OG0001346	Pran.g_01706	Prad.g_00035
OG0001347	Pran.g_01692	Prad.g_00021
OG0001348	Pran.g_01674	Prad.g_00125
OG0001349	Pran.g_01669	Prad.g_00120
OG0001350	Pran.g_01664	Prad.g_00115
OG0001351	Pran.g_01601	Prad.g_01366
OG0001352	Pran.g_01496	Prad.g_01256
OG0001353	Pran.g_01473	Prad.g_01277
OG0001354	Pran.g_01359	Prad.g_01129
OG0001355	Pran.g_01303	Prad.g_00307
OG0001356	Pran.g_00411	Prad.g_00262
OG0001357	Pran.g_00515	Prad.g_00158
OG0001358	Pran.g_00543	Prad.g_00138
OG0001359	Pran.g_00089	Prad.g_01525
OG0001360	Pran.g_00088	Prad.g_01524
OG0001361	Pran.g_00010	Prad.g_01445
OG0001362	Pran.g_00609	Prad.g_01216
OG0001364	Pran.g_00663	Prad.g_00444
OG0001365	Pran.g_01030	Prad.g_00376
OG0001366	Pran.g_01007	Prad.g_00904
OG0001367	Pran.g_01050	Prad.g_00862
OG0001368	Pran.g_01169	Prad.g_01622
OG0001371	Pran.g_00365	Prad.g_01926
OG0001372	Pran.g_00364	Prad.g_01925
OG0001373	Pran.g_00357	Prad.g_01918
OG0001374	Pran.g_00345	Prad.g_01906
OG0001375	Pran.g_00299	Prad.g_01858
OG0001376	Pran.g_00198	Prad.g_01757
OG0001377	Pran.g_01936	Prad.g_01735
OG0001378	Pran.g_01921	Prad.g_01719
OG0001379	Pran.g_01832	Prad.g_00748
OG0001380	Pran.g_00927	Prad.g_01980
OG0001382	Pran.g_01718	Prad.g_00046
OG0001383	Pran.g_01667	Prad.g_00118
OG0001384	Pran.g_01659	Prad.g_00110
OG0001385	Pran.g_01512	Prad.g_01240
OG0001386	Pran.g_01504	Prad.g_01248
OG0001387	Pran.g_01502	Prad.g_01250
OG0001388	Pran.g_01492	Prad.g_01260
OG0001389	Pran.g_01455	Prad.g_01054
OG0001390	Pran.g_01418	Prad.g_01090
OG0001391	Pran.g_01357	Prad.g_01131
OG0001392	Pran.g_00192	Prad.g_00263
OG0001393	Pran.g_00412	Prad.g_00261
OG0001394	Pran.g_00434	Prad.g_00240
OG0001395	Pran.g_00437	Prad.g_00237
OG0001396	Pran.g_01434	Prad.g_00154
OG0001397	Pran.g_00553	Prad.g_01034
OG0001398	Pran.g_00572	Prad.g_01014
OG0001399	Pran.g_00169	Prad.g_01005
OG0001400	Pran.g_00161	Prad.g_00997
OG0001401	Pran.g_00904	Prad.g_01320
OG0001402	Pran.g_00074	Prad.g_01510
OG0001403	Pran.g_00875	Prad.g_00627
OG0001404	Pran.g_00849	Prad.g_00603
OG0001405	Pran.g_00840	Prad.g_00593
OG0001406	Pran.g_00694	Prad.g_00475
OG0001407	Pran.g_00691	Prad.g_00472
OG0001408	Pran.g_00640	Prad.g_00423
OG0001409	Pran.g_00626	Prad.g_00409
OG0001410	Pran.g_00604	Prad.g_00395
OG0001411	Pran.g_01428	Prad.g_01187
OG0001412	Pran.g_00468	Prad.g_00205
OG0001414	Pran.g_00371	Prad.g_01932
OG0001415	Pran.g_01868	Prad.g_01665
OG0001416	Pran.g_01657	Prad.g_00108
OG0001417	Pran.g_01503	Prad.g_01249
OG0001418	Pran.g_01404	Prad.g_01103
OG0001419	Pran.g_01353	Prad.g_01135
OG0001420	Pran.g_00414	Prad.g_00259
OG0001421	Pran.g_00419	Prad.g_00255
OG0001422	Pran.g_00164	Prad.g_01000
OG0001423	Pran.g_00087	Prad.g_01523
OG0001424	Pran.g_00920	Prad.g_00074
OG0001425	Pran.g_00618	Prad.g_00403
OG0001426	Pran.g_01242	Prad.g_01550
OG0001427	Pran.g_01822	Prad.g_00737
OG0001428	Pran.g_00794, Pran.g_00796, Pran.g_01806	Prad.g_00560
OG0001430	Pran.g_00536	Prad.g_00145
OG0001431	Pran.g_00163	Prad.g_00999
OG0001432	Pran.g_00160	Prad.g_00996
OG0001433	Pran.g_00520	Prad.g_00312
OG0001435	Pran.g_00628	Prad.g_00411
OG0001438	Pran.g_01558	Prad.g_01409
OG0001439	Pran.g_01311	Prad.g_01178
OG0001440	Pran.g_00547	Prad.g_00134
OG0001441	Pran.g_00124	Prad.g_00640
OG0001442	Pran.g_00101	Prad.g_00663
OG0001444	Pran.g_00041	Prad.g_01477
OG0001449	Pran.g_00792	Prad.g_00536
OG0001451	Pran.g_01777	Prad.g_00546
OG0001452	Pran.g_01219	Prad.g_01573
OG0001454	Pran.g_01827	Prad.g_00743
OG0001456	Pran.g_01589	Prad.g_01378
OG0001457	Pran.g_01476	Prad.g_01276
OG0001458	Pran.g_01419	Prad.g_01089
OG0001460	Pran.g_01281	Prad.g_00285
OG0001461	Pran.g_00460	Prad.g_00213
OG0001462	Pran.g_00535	Prad.g_00146
OG0001463	Pran.g_00170	Prad.g_01006
OG0001464	Pran.g_00165	Prad.g_01001
OG0001466	Pran.g_01414	Prad.g_00348
OG0001467	Pran.g_00736	Prad.g_00518
OG0001468	Pran.g_01132	Prad.g_00780
OG0001469	Pran.g_00062	Prad.g_01498
OG0001470	Pran.g_01874	Prad.g_01671
OG0001473	Pran.g_00178	Prad.g_00277
OG0001474	Pran.g_00180	Prad.g_00275
OG0001475	Pran.g_00174	Prad.g_01010
OG0001476	Pran.g_00173	Prad.g_01009
OG0001477	Pran.g_00172	Prad.g_01008
OG0001478	Pran.g_00166	Prad.g_01002
OG0001479	Pran.g_00139	Prad.g_00976
OG0001480	Pran.g_00130	Prad.g_00634
OG0001481	Pran.g_00044	Prad.g_01480
OG0001483	Pran.g_00882	Prad.g_00364
OG0001484	Pran.g_00809	Prad.g_00562
OG0001485	Pran.g_01029	Prad.g_00881
OG0001486	Pran.g_00448	Prad.g_00225
OG0001488	Pran.g_00260	Prad.g_01819
OG0001490	Pran.g_01793	Prad.g_00701
OG0001491	Pran.g_01367	Prad.g_01121
OG0001493	Pran.g_00181	Prad.g_00274
OG0001494	Pran.g_00182	Prad.g_00273
OG0001495	Pran.g_00183	Prad.g_00272
OG0001496	Pran.g_00184	Prad.g_00271
OG0001497	Pran.g_00185	Prad.g_00270
OG0001498	Pran.g_00186	Prad.g_00269
OG0001499	Pran.g_00187	Prad.g_00268
OG0001500	Pran.g_00188	Prad.g_00267
OG0001501	Pran.g_00189	Prad.g_00266
OG0001502	Pran.g_00190	Prad.g_00265
OG0001503	Pran.g_00191	Prad.g_00264
OG0001504	Pran.g_00444	Prad.g_00230
OG0001506	Pran.g_00147	Prad.g_00984
OG0001507	Pran.g_00077	Prad.g_01514
OG0001508	Pran.g_00629	Prad.g_00412
OG0001509	Pran.g_01051	Prad.g_00861
OG0001510	Pran.g_01124	Prad.g_00788
OG0001511	Pran.g_01769	Prad.g_00955
OG0001513	Pran.g_00328	Prad.g_01888
OG0001514	Pran.g_00581	Prad.g_00351
OG0001515	Pran.g_01412	Prad.g_01094
OG0001516	Pran.g_00509	Prad.g_00164
OG0001517	Pran.g_00156	Prad.g_00992
OG0001518	Pran.g_01425	Prad.g_01194
OG0001519	Pran.g_01803	Prad.g_00722
OG0001521	Pran.g_01031	Prad.g_00375
OG0001523	Pran.g_00372	Prad.g_01933
OG0001524	Pran.g_01819	Prad.g_00733
OG0001525	Pran.g_01719	Prad.g_00048
OG0001527	Pran.g_00126	Prad.g_00638
OG0001528	Pran.g_00525	Prad.g_01217
OG0001529	Pran.g_01784	Prad.g_00316
OG0001532	Pran.g_00390	Prad.g_01952
OG0001533	Pran.g_01790	Prad.g_00700
OG0001534	Pran.g_00622	Prad.g_00405
OG0001536	Pran.g_00128	Prad.g_00636
OG0001537	Pran.g_00521	Prad.g_01198, Prad.g_00541
OG0001539	Pran.g_00890	Prad.g_00356
OG0001540	Pran.g_01432, Pran.g_00889	Prad.g_00357
OG0001542	Pran.g_00624	Prad.g_00407
OG0001543	Pran.g_00606	Prad.g_00396
OG0001549	Pran.g_00308	Prad.g_01867
OG0001550	Pran.g_01887	Prad.g_01684
OG0001551	Pran.g_01863	Prad.g_01660
OG0001552	Pran.g_01826	Prad.g_00741
OG0001553	Pran.g_01801	Prad.g_00720
OG0001554	Pran.g_01800	Prad.g_00712
OG0001555	Pran.g_01721	Prad.g_00050
OG0001556	Pran.g_01709	Prad.g_00037
OG0001557	Pran.g_01501	Prad.g_01251
OG0001558	Pran.g_00901	Prad.g_01073, Prad.g_01084
OG0001559	Pran.g_01411	Prad.g_01095
OG0001560	Pran.g_01375	Prad.g_01113
OG0001561	Pran.g_01280	Prad.g_00284
OG0001562	Pran.g_00534	Prad.g_00147
OG0001563	Pran.g_00158	Prad.g_00994
OG0001564	Pran.g_00157	Prad.g_00993
OG0001565	Pran.g_00155	Prad.g_00991
OG0001566	Pran.g_00153	Prad.g_00989
OG0001567	Pran.g_00146	Prad.g_00983
OG0001568	Pran.g_00131	Prad.g_00633
OG0001569	Pran.g_00127	Prad.g_00637
OG0001570	Pran.g_00121	Prad.g_00643
OG0001571	Pran.g_00109	Prad.g_00656
OG0001572	Pran.g_00097	Prad.g_01993
OG0001573	Pran.g_00094	Prad.g_01990
OG0001574	Pran.g_01768	Prad.g_00315
OG0001575	Pran.g_01468	Prad.g_00331
OG0001576	Pran.g_00897	Prad.g_00343
OG0001577	Pran.g_00844	Prad.g_00597
OG0001578	Pran.g_00842	Prad.g_00595
OG0001582	Pran.g_00650	Prad.g_00431
OG0001583	Pran.g_00648	Prad.g_00429
OG0001584	Pran.g_00647	Prad.g_00428
OG0001585	Pran.g_00635	Prad.g_00418
OG0001586	Pran.g_01180	Prad.g_01613
OG0001590	Pran.g_01901	Prad.g_01698
OG0001591	Pran.g_01831	Prad.g_00747
OG0001592	Pran.g_01794	Prad.g_00702
OG0001594	Pran.g_01710	Prad.g_00038
OG0001595	Pran.g_01470	Prad.g_01280
OG0001597	Pran.g_01278	Prad.g_00282
OG0001598	Pran.g_00416	Prad.g_00257
OG0001599	Pran.g_00083	Prad.g_01520
OG0001600	Pran.g_00082	Prad.g_01519
OG0001601	Pran.g_00081	Prad.g_01518
OG0001602	Pran.g_00080	Prad.g_01517
OG0001603	Pran.g_00613	Prad.g_00368
OG0001604	Pran.g_00983	Prad.g_00928
OG0001606	Pran.g_01855	Prad.g_01651
OG0001610	Pran.g_01477	Prad.g_01275
OG0001611	Pran.g_01435, Pran.g_00577	Prad.g_01076
OG0001612	Pran.g_01366	Prad.g_01122
OG0001613	Pran.g_00177	Prad.g_00278
OG0001614	Pran.g_00513	Prad.g_00160
OG0001615	Pran.g_00954	Prad.g_00323
OG0001616	Pran.g_00524	Prad.g_00328
OG0001619	Pran.g_00851	Prad.g_00605
OG0001624	Pran.g_01275	Prad.g_00280
OG0001625	Pran.g_00529	Prad.g_00152
OG0001628	Pran.g_00590	Prad.g_00385
OG0001639	Pran.g_00323	Prad.g_01883
OG0001640	Pran.g_00252	Prad.g_01811
OG0001641	Pran.g_01830	Prad.g_00746
OG0001642	Pran.g_01828	Prad.g_00744
OG0001643	Pran.g_01799	Prad.g_00706
OG0001644	Pran.g_01798	Prad.g_00705
OG0001645	Pran.g_01796	Prad.g_00703
OG0001646	Pran.g_00102	Prad.g_00695
OG0001647	Pran.g_01712	Prad.g_00040
OG0001648	Pran.g_01619	Prad.g_01349
OG0001649	Pran.g_01612	Prad.g_01355
OG0001650	Pran.g_01461	Prad.g_01048
OG0001651	Pran.g_01424	Prad.g_01085
OG0001652	Pran.g_01421	Prad.g_01087
OG0001653	Pran.g_01374	Prad.g_01114
OG0001654	Pran.g_01368	Prad.g_01120
OG0001655	Pran.g_01360	Prad.g_01128
OG0001656	Pran.g_01338	Prad.g_01151
OG0001657	Pran.g_01286	Prad.g_00291
OG0001658	Pran.g_01274	Prad.g_00279
OG0001659	Pran.g_00441	Prad.g_00233
OG0001660	Pran.g_00530	Prad.g_00151
OG0001661	Pran.g_00533	Prad.g_00148
OG0001662	Pran.g_00538	Prad.g_00143
OG0001663	Pran.g_00555	Prad.g_01032
OG0001664	Pran.g_00556	Prad.g_01031
OG0001665	Pran.g_00175	Prad.g_01011
OG0001666	Pran.g_00171	Prad.g_01007
OG0001667	Pran.g_00168	Prad.g_01004
OG0001668	Pran.g_00162	Prad.g_00998
OG0001669	Pran.g_00151	Prad.g_00987
OG0001670	Pran.g_00150	Prad.g_00986
OG0001671	Pran.g_00143	Prad.g_00980
OG0001672	Pran.g_00138	Prad.g_00975
OG0001673	Pran.g_00137	Prad.g_00974
OG0001674	Pran.g_00136	Prad.g_00973
OG0001675	Pran.g_00111	Prad.g_00654
OG0001676	Pran.g_00106	Prad.g_00659
OG0001677	Pran.g_00084	Prad.g_01521
OG0001678	Pran.g_00013	Prad.g_01448
OG0001679	Pran.g_00005	Prad.g_01440
OG0001680	Pran.g_00907	Prad.g_01074
OG0001681	Pran.g_00896	Prad.g_00344
OG0001682	Pran.g_00893	Prad.g_00354
OG0001684	Pran.g_00651	Prad.g_00432
OG0001685	Pran.g_00645	Prad.g_00425
OG0001686	Pran.g_00639	Prad.g_00422
OG0001687	Pran.g_00633	Prad.g_00416
OG0001688	Pran.g_00630	Prad.g_00413
OG0001689	Pran.g_00625	Prad.g_00408
OG0001690	Pran.g_00623	Prad.g_00406
OG0001691	Pran.g_00621	Prad.g_00404
OG0001692	Pran.g_00975	Prad.g_00936
OG0001693	Pran.g_01218	Prad.g_01574
OG0001694	Pran.g_00817	Prad.g_01186
OG0001698	Pran.g_01682	Prad.g_00133
OG0001699	Pran.g_01469	Prad.g_01281
OG0001700	Pran.g_01426	Prad.g_01079
OG0001701	Pran.g_01431	Prad.g_01081
OG0001702	Pran.g_01406	Prad.g_01101
OG0001703	Pran.g_01373	Prad.g_01115
OG0001704	Pran.g_01427	Prad.g_00150
OG0001705	Pran.g_00118	Prad.g_01295, Prad.g_00646
OG0001706	Pran.g_00107	Prad.g_00658
OG0001707	Pran.g_00079	Prad.g_01516
OG0001708	Pran.g_00902	Prad.g_00333
OG0001710	Pran.g_00531	Prad.g_00149
OG0001722	Pran.g_00578	Prad.g_01077
OG0001723	Pran.g_00900	Prad.g_01083
OG0001724	Pran.g_01355	Prad.g_01133
OG0001725	Pran.g_01279	Prad.g_00283
OG0001726	Pran.g_00122	Prad.g_00642
OG0001727	Pran.g_01433	Prad.g_00321
OG0001731	Pran.g_00612	Prad.g_00399
OG0001732	Pran.g_00527	Prad.g_00379
OG0001733	Pran.g_01805	Prad.g_00723
OG0001734	Pran.g_01462	Prad.g_01047
OG0001784	Pran.g_01654	Prad.g_00105
OG0001785	Pran.g_01409	Prad.g_01098
OG0001786	Pran.g_01314	Prad.g_01175
OG0001789	Pran.g_00597	Prad.g_00325
OG0001794	Pran.g_01430	Prad.g_00959
OG0001796	Pran.g_00098	Prad.g_00665
OG0001806	Pran.g_01818	Prad.g_00732
OG0001808	Pran.g_01782	Prad.g_00699
OG0001809	Pran.g_01402	Prad.g_01104
OG0001810	Pran.g_01372	Prad.g_01116
OG0001811	Pran.g_01371	Prad.g_01117
OG0001812	Pran.g_01370	Prad.g_01118
OG0001813	Pran.g_01369	Prad.g_01119
OG0001814	Pran.g_01276	Prad.g_00281
OG0001817	Pran.g_00119	Prad.g_00645
OG0001818	Pran.g_00116	Prad.g_00648
OG0001821	Pran.g_00591	Prad.g_00347
OG0001824	Pran.g_00631	Prad.g_00414
OG0001825	Pran.g_00594	Prad.g_00386
OG0001826	Pran.g_00924	Prad.g_00370
OG0001827	Pran.g_00096	Prad.g_00346
OG0001829	Pran.g_00600	Prad.g_00382
OG0001837	Pran.g_01852	Prad.g_01648
OG0001838	Pran.g_01797	Prad.g_00704
OG0001839	Pran.g_01731	Prad.g_00318, Prad.g_00680
OG0001840	Pran.g_00957	Prad.g_00322
OG0001842	Pran.g_00888	Prad.g_00358
OG0001845	Pran.g_00712	Prad.g_00493
OG0001846	Pran.g_00649	Prad.g_00430
OG0001847	Pran.g_00617	Prad.g_00402
OG0001848	Pran.g_00099	Prad.g_00381
OG0001861	Pran.g_00113	Prad.g_00651
OG0001863	Pran.g_00104	Prad.g_00661
OG0001864	Pran.g_00943	Prad.g_00956
OG0001865	Pran.g_01761	Prad.g_01199
OG0001870	Pran.g_01732	Prad.g_01210
OG0001907	Pran.g_01766	Prad.g_01197
OG0001909	Pran.g_01429	Prad.g_00960
OG0001910	Pran.g_01802	Prad.g_00721
OG0001912	Pran.g_01730	Prad.g_00681
OG0001914	Pran.g_00891	Prad.g_00685
OG0001953	Pran.g_00370	Prad.g_01931
OG0001954	Pran.g_01810	Prad.g_00725
OG0001955	Pran.g_01785	Prad.g_01209
OG0001956	Pran.g_01422	Prad.g_01086
OG0001958	Pran.g_00100	Prad.g_00664
OG0001985	Pran.g_01788	Prad.g_00958
OG0001989	Pran.g_01825	Prad.g_00740
OG0001992	Pran.g_01271	Prad.g_00961
OG0002020	Pran.g_01792	Prad.g_00690
OG0002027	Pran.g_00627	Prad.g_00410
OG0002121	Pran.g_00120	Prad.g_00644
OG0002130	Pran.g_01764	Prad.g_01302
OG0002179	Pran.g_00528	Prad.g_00380
OG0002181	Pran.g_01781	Prad.g_00698
OG0002186	Pran.g_01284	Prad.g_00289
OG0002355	Pran.g_00585	Prad.g_00966
OG0002527	Pran.g_00946	Prad.g_01291
OG0002529	Pran.g_01179	Prad.g_00374
OG0003057	Pran.g_01787	Prad.g_00674, Prad.g_01190
OG0003394	Pran.g_01753	Prad.g_01188
