Orthogroup	Syaj	Syal
OG0001108	Syaj.g_00870	Syal.g_01985
OG0001109	Syaj.g_00868	Syal.g_01983
OG0001110	Syaj.g_00866	Syal.g_01981
OG0001111	Syaj.g_00864	Syal.g_01979
OG0001112	Syaj.g_00862	Syal.g_01977
OG0001113	Syaj.g_00861	Syal.g_02244
OG0001114	Syaj.g_00860	Syal.g_01976
OG0001115	Syaj.g_00856	Syal.g_01972
OG0001116	Syaj.g_00854	Syal.g_01970
OG0001117	Syaj.g_00853	Syal.g_01969
OG0001118	Syaj.g_00852	Syal.g_01968
OG0001119	Syaj.g_00850	Syal.g_01966
OG0001120	Syaj.g_00846	Syal.g_01962
OG0001121	Syaj.g_00630	Syal.g_02960
OG0001122	Syaj.g_00817	Syal.g_01921
OG0001123	Syaj.g_00810	Syal.g_01913
OG0001124	Syaj.g_00808	Syal.g_01911
OG0001125	Syaj.g_00806	Syal.g_01909
OG0001126	Syaj.g_00413	Syal.g_01837
OG0001127	Syaj.g_00414	Syal.g_01836
OG0001128	Syaj.g_00417	Syal.g_01833
OG0001129	Syaj.g_00419	Syal.g_01831
OG0001130	Syaj.g_00420	Syal.g_01830
OG0001131	Syaj.g_01070	Syal.g_02260
OG0001132	Syaj.g_01166	Syal.g_02553
OG0001133	Syaj.g_01302	Syal.g_02710
OG0001134	Syaj.g_00645	Syal.g_02506
OG0001135	Syaj.g_00647	Syal.g_02505
OG0001136	Syaj.g_00300	Syal.g_01650
OG0001137	Syaj.g_00318	Syal.g_01673
OG0001138	Syaj.g_00620	Syal.g_01709
OG0001139	Syaj.g_00618	Syal.g_01711
OG0001140	Syaj.g_00617	Syal.g_01712
OG0001141	Syaj.g_00616	Syal.g_01713
OG0001142	Syaj.g_00615	Syal.g_01714
OG0001143	Syaj.g_00602	Syal.g_01722
OG0001144	Syaj.g_00588	Syal.g_01736
OG0001145	Syaj.g_00276	Syal.g_01614
OG0001146	Syaj.g_01518	Syal.g_01593
OG0001147	Syaj.g_01438	Syal.g_00458
OG0001148	Syaj.g_00057	Syal.g_02886
OG0001149	Syaj.g_00056	Syal.g_02885
OG0001150	Syaj.g_00055	Syal.g_02884
OG0001151	Syaj.g_00043	Syal.g_02872
OG0001152	Syaj.g_00040	Syal.g_02871
OG0001153	Syaj.g_01425	Syal.g_00421
OG0001154	Syaj.g_01426	Syal.g_00422
OG0001155	Syaj.g_01637	Syal.g_02969
OG0001156	Syaj.g_01640	Syal.g_02972
OG0001157	Syaj.g_01641	Syal.g_02973
OG0001158	Syaj.g_01643	Syal.g_02974
OG0001159	Syaj.g_01644	Syal.g_02975
OG0001160	Syaj.g_01697	Syal.g_00564
OG0001161	Syaj.g_02148	Syal.g_01104
OG0001162	Syaj.g_00979	Syal.g_01577
OG0001163	Syaj.g_01705	Syal.g_00573
OG0001164	Syaj.g_01711	Syal.g_00579
OG0001165	Syaj.g_01716	Syal.g_00584
OG0001166	Syaj.g_01746	Syal.g_00613
OG0001167	Syaj.g_01592	Syal.g_00638
OG0001168	Syaj.g_01594	Syal.g_00640
OG0001169	Syaj.g_01596	Syal.g_00642
OG0001170	Syaj.g_01597	Syal.g_00644
OG0001172	Syaj.g_02641	Syal.g_00198
OG0001173	Syaj.g_02642	Syal.g_00199
OG0001174	Syaj.g_02650	Syal.g_00207
OG0001175	Syaj.g_02651	Syal.g_00208
OG0001176	Syaj.g_02688	Syal.g_00226
OG0001177	Syaj.g_02685	Syal.g_00224
OG0001178	Syaj.g_01726	Syal.g_00592
OG0001179	Syaj.g_02719	Syal.g_00256
OG0001180	Syaj.g_02744	Syal.g_00282
OG0001182	Syaj.g_02757	Syal.g_00295
OG0001183	Syaj.g_02762	Syal.g_00302
OG0001184	Syaj.g_02449	Syal.g_01359
OG0001185	Syaj.g_02423	Syal.g_01453
OG0001186	Syaj.g_02339	Syal.g_00179
OG0001187	Syaj.g_02369	Syal.g_00175
OG0001188	Syaj.g_02336	Syal.g_00172
OG0001189	Syaj.g_02318	Syal.g_00152
OG0001190	Syaj.g_02111	Syal.g_01067
OG0001191	Syaj.g_02128	Syal.g_01083
OG0001192	Syaj.g_02138	Syal.g_01090
OG0001193	Syaj.g_02178	Syal.g_01128
OG0001194	Syaj.g_02180	Syal.g_01130
OG0001195	Syaj.g_02181	Syal.g_01131
OG0001196	Syaj.g_02244	Syal.g_00078
OG0001197	Syaj.g_02246	Syal.g_00080
OG0001198	Syaj.g_02259	Syal.g_00093
OG0001199	Syaj.g_01825	Syal.g_00757
OG0001200	Syaj.g_01827	Syal.g_00759
OG0001201	Syaj.g_01888	Syal.g_00821
OG0001202	Syaj.g_02032	Syal.g_00956
OG0001203	Syaj.g_02877	Syal.g_00683
OG0001204	Syaj.g_02621	Syal.g_01201
OG0001205	Syaj.g_01545	Syal.g_00515
OG0001206	Syaj.g_01484	Syal.g_00490
OG0001207	Syaj.g_00061	Syal.g_02889
OG0001208	Syaj.g_00074	Syal.g_02899
OG0001209	Syaj.g_00147	Syal.g_02835
OG0001210	Syaj.g_00158	Syal.g_02827
OG0001211	Syaj.g_00184	Syal.g_02811
OG0001212	Syaj.g_00246	Syal.g_02754
OG0001214	Syaj.g_01281	Syal.g_02634
OG0001215	Syaj.g_00492	Syal.g_01786
OG0001216	Syaj.g_00958	Syal.g_01861
OG0001218	Syaj.g_01434	Syal.g_00429
OG0001219	Syaj.g_00782	Syal.g_02036
OG0001220	Syaj.g_00345	Syal.g_02494
OG0001221	Syaj.g_01067	Syal.g_02258
OG0001222	Syaj.g_00911	Syal.g_02006
OG0001223	Syaj.g_00844	Syal.g_01960
OG0001224	Syaj.g_00423	Syal.g_01827
OG0001225	Syaj.g_00425	Syal.g_01825
OG0001227	Syaj.g_02152	Syal.g_01575
OG0001228	Syaj.g_01565	Syal.g_02451
OG0001229	Syaj.g_00451	Syal.g_01801
OG0001231	Syaj.g_02279	Syal.g_00114
OG0001232	Syaj.g_01757	Syal.g_00622
OG0001233	Syaj.g_01598	Syal.g_00645
OG0001234	Syaj.g_02655	Syal.g_00212
OG0001236	Syaj.g_02453	Syal.g_01352
OG0001237	Syaj.g_02447	Syal.g_01362
OG0001239	Syaj.g_01822	Syal.g_00754
OG0001240	Syaj.g_01871	Syal.g_00804
OG0001242	Syaj.g_01913	Syal.g_00844
OG0001243	Syaj.g_01926	Syal.g_00852
OG0001244	Syaj.g_01960	Syal.g_00882
OG0001246	Syaj.g_00100	Syal.g_02927
OG0001247	Syaj.g_00973	Syal.g_01126
OG0001248	Syaj.g_00978	Syal.g_01778
OG0001250	Syaj.g_00375	Syal.g_02469
OG0001251	Syaj.g_02187	Syal.g_02576
OG0001252	Syaj.g_00416	Syal.g_01834
OG0001253	Syaj.g_01165	Syal.g_02521
OG0001254	Syaj.g_00646	Syal.g_02507
OG0001256	Syaj.g_01704	Syal.g_00571
OG0001257	Syaj.g_01342	Syal.g_02262
OG0001258	Syaj.g_01714	Syal.g_00582
OG0001260	Syaj.g_01617	Syal.g_00665
OG0001261	Syaj.g_02728	Syal.g_00265
OG0001262	Syaj.g_02320	Syal.g_00154
OG0001263	Syaj.g_01929	Syal.g_00856
OG0001265	Syaj.g_01911	Syal.g_00842
OG0001266	Syaj.g_02036	Syal.g_00960
OG0001267	Syaj.g_02565	Syal.g_01263
OG0001268	Syaj.g_02811	Syal.g_00353
OG0001270	Syaj.g_01558	Syal.g_00528
OG0001271	Syaj.g_01447	Syal.g_00466
OG0001272	Syaj.g_00078	Syal.g_02903
OG0001273	Syaj.g_01288	Syal.g_02641
OG0001274	Syaj.g_02077	Syal.g_01007
OG0001275	Syaj.g_00827	Syal.g_01932
OG0001276	Syaj.g_00811	Syal.g_01914
OG0001277	Syaj.g_02227	Syal.g_02963
OG0001278	Syaj.g_00575	Syal.g_01766
OG0001279	Syaj.g_01356	Syal.g_02565
OG0001280	Syaj.g_01508	Syal.g_01604
OG0001281	Syaj.g_01519	Syal.g_01592
OG0001282	Syaj.g_00058	Syal.g_02887
OG0001283	Syaj.g_02238	Syal.g_01179
OG0001284	Syaj.g_01688	Syal.g_03007
OG0001285	Syaj.g_01170	Syal.g_00625
OG0001286	Syaj.g_02742	Syal.g_00280
OG0001287	Syaj.g_02415	Syal.g_01461
OG0001288	Syaj.g_02394	Syal.g_01513
OG0001289	Syaj.g_01845	Syal.g_00781
OG0001290	Syaj.g_01880	Syal.g_00813
OG0001291	Syaj.g_01939	Syal.g_00866
OG0001292	Syaj.g_02616	Syal.g_01206
OG0001293	Syaj.g_02594	Syal.g_01236
OG0001294	Syaj.g_00722	Syal.g_02207
OG0001295	Syaj.g_00161	Syal.g_01828
OG0001296	Syaj.g_00106	Syal.g_02933
OG0001298	Syaj.g_00221	Syal.g_02777
OG0001299	Syaj.g_00716	Syal.g_02200
OG0001300	Syaj.g_00479	Syal.g_01795
OG0001301	Syaj.g_00440	Syal.g_01941, Syal.g_01810
OG0001302	Syaj.g_01251	Syal.g_02607
OG0001303	Syaj.g_00784	Syal.g_02033
OG0001304	Syaj.g_00795	Syal.g_01899
OG0001305	Syaj.g_00433	Syal.g_01817
OG0001306	Syaj.g_00285	Syal.g_01626
OG0001307	Syaj.g_02672	Syal.g_02195
OG0001309	Syaj.g_00116	Syal.g_02943
OG0001310	Syaj.g_01735	Syal.g_00605
OG0001311	Syaj.g_00809	Syal.g_01912
OG0001312	Syaj.g_00931	Syal.g_02024
OG0001313	Syaj.g_01471	Syal.g_00482
OG0001315	Syaj.g_02760	Syal.g_00300
OG0001316	Syaj.g_01946	Syal.g_00872
OG0001317	Syaj.g_02857	Syal.g_00687
OG0001319	Syaj.g_02576	Syal.g_01252
OG0001321	Syaj.g_01528	Syal.g_00508
OG0001322	Syaj.g_01527	Syal.g_00507
OG0001323	Syaj.g_00119	Syal.g_02946
OG0001324	Syaj.g_00478	Syal.g_01796
OG0001325	Syaj.g_00953	Syal.g_01865
OG0001326	Syaj.g_02196	Syal.g_02405, Syal.g_01138
OG0001327	Syaj.g_00729	Syal.g_02296
OG0001328	Syaj.g_00764	Syal.g_02266
OG0001329	Syaj.g_00028	Syal.g_01188
OG0001330	Syaj.g_01501	Syal.g_01611
OG0001332	Syaj.g_01631	Syal.g_02965
OG0001333	Syaj.g_01593	Syal.g_00639
OG0001334	Syaj.g_02770	Syal.g_00311
OG0001335	Syaj.g_02771	Syal.g_00312
OG0001336	Syaj.g_02239	Syal.g_01180
OG0001337	Syaj.g_02795	Syal.g_00308
OG0001337	Syaj.g_02786	Syal.g_00327
OG0001338	Syaj.g_02780, Syaj.g_02767	Syal.g_02003
OG0001338	Syaj.g_02790	Syal.g_00330
OG0001339	Syaj.g_01883	Syal.g_00816
OG0001340	Syaj.g_02787	Syal.g_00328
OG0001341	Syaj.g_00449	Syal.g_02538
OG0001343	Syaj.g_02184	Syal.g_01190
OG0001344	Syaj.g_00307	Syal.g_01658
OG0001345	Syaj.g_00337	Syal.g_01694
OG0001346	Syaj.g_01512	Syal.g_01600
OG0001347	Syaj.g_02497	Syal.g_01531
OG0001348	Syaj.g_00393	Syal.g_01849
OG0001349	Syaj.g_01763	Syal.g_01426
OG0001351	Syaj.g_00272	Syal.g_00501
OG0001353	Syaj.g_00386	Syal.g_02457
OG0001354	Syaj.g_00857	Syal.g_01973
OG0001357	Syaj.g_00629	Syal.g_00433
OG0001358	Syaj.g_01309	Syal.g_02715
OG0001359	Syaj.g_02183	Syal.g_01189
OG0001360	Syaj.g_00340	Syal.g_01696
OG0001361	Syaj.g_00334	Syal.g_01691
OG0001362	Syaj.g_01396	Syal.g_00397
OG0001363	Syaj.g_01398	Syal.g_00399
OG0001364	Syaj.g_02473	Syal.g_01342
OG0001366	Syaj.g_01749	Syal.g_00616
OG0001368	Syaj.g_02622	Syal.g_01200
OG0001369	Syaj.g_01870	Syal.g_00803
OG0001373	Syaj.g_02195	Syal.g_01137
OG0001374	Syaj.g_02203	Syal.g_01145
OG0001375	Syaj.g_02185	Syal.g_01191
OG0001376	Syaj.g_02140	Syal.g_01095
OG0001377	Syaj.g_02139	Syal.g_01094
OG0001378	Syaj.g_01559	Syal.g_00529
OG0001379	Syaj.g_01503	Syal.g_01609
OG0001382	Syaj.g_00685	Syal.g_00220
OG0001383	Syaj.g_02884	Syal.g_00677
OG0001385	Syaj.g_02192	Syal.g_01134
OG0001386	Syaj.g_02193	Syal.g_01135
OG0001387	Syaj.g_02194	Syal.g_01136
OG0001388	Syaj.g_02197	Syal.g_01139
OG0001389	Syaj.g_02198	Syal.g_01140
OG0001390	Syaj.g_02199	Syal.g_01141
OG0001391	Syaj.g_02200	Syal.g_01142
OG0001392	Syaj.g_02201	Syal.g_01143
OG0001393	Syaj.g_02202	Syal.g_01144
OG0001394	Syaj.g_01059	Syal.g_02250
OG0001395	Syaj.g_00935	Syal.g_00001, Syal.g_02432
OG0001396	Syaj.g_02498	Syal.g_01532
OG0001397	Syaj.g_01397	Syal.g_00398
OG0001398	Syaj.g_01116	Syal.g_00774
OG0001400	Syaj.g_00151	Syal.g_00877
OG0001401	Syaj.g_00381	Syal.g_02463
OG0001402	Syaj.g_01304	Syal.g_02711
OG0001404	Syaj.g_01817	Syal.g_00750
OG0001405	Syaj.g_02773	Syal.g_00314
OG0001406	Syaj.g_02141	Syal.g_01096
OG0001407	Syaj.g_00137	Syal.g_01774
OG0001408	Syaj.g_00561	Syal.g_02589
OG0001410	Syaj.g_02673	Syal.g_02194
OG0001412	Syaj.g_02496	Syal.g_01530
OG0001416	Syaj.g_01516	Syal.g_01595
OG0001417	Syaj.g_00858	Syal.g_01974
OG0001419	Syaj.g_00138	Syal.g_01775
OG0001420	Syaj.g_00131	Syal.g_02955
OG0001425	Syaj.g_02137	Syal.g_01089
OG0001426	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097	Syal.g_00694
OG0001428	Syaj.g_01993	Syal.g_00915
OG0001430	Syaj.g_02104	Syal.g_01055
OG0001432	Syaj.g_00509	Syal.g_02578
OG0001434	Syaj.g_01054	Syal.g_02245
OG0001435	Syaj.g_00736	Syal.g_02290
OG0001436	Syaj.g_02479	Syal.g_01335
OG0001436	Syaj.g_02478	Syal.g_01336
OG0001438	Syaj.g_02550	Syal.g_01278
OG0001439	Syaj.g_02520	Syal.g_01306
OG0001443	Syaj.g_02145	Syal.g_01101
OG0001444	Syaj.g_01865	Syal.g_00798
OG0001444	Syaj.g_02403	Syal.g_01506
OG0001447	Syaj.g_01927	Syal.g_00853
OG0001448	Syaj.g_01813	Syal.g_02552
OG0001449	Syaj.g_02625	Syal.g_01198
OG0001452	Syaj.g_02607	Syal.g_01223
OG0001454	Syaj.g_01231	Syal.g_02566
OG0001456	Syaj.g_02205	Syal.g_01146
OG0001457	Syaj.g_02206	Syal.g_01147
OG0001458	Syaj.g_02207	Syal.g_01148
OG0001459	Syaj.g_00653	Syal.g_01493, Syal.g_02104
OG0001462	Syaj.g_02304	Syal.g_00138
OG0001470	Syaj.g_01567, Syaj.g_02342	Syal.g_00181
OG0001471	Syaj.g_02526	Syal.g_01301
OG0001473	Syaj.g_01255	Syal.g_02571
OG0001474	Syaj.g_02812	Syal.g_00354
OG0001475	Syaj.g_01569	Syal.g_00184
OG0001477	Syaj.g_00444	Syal.g_01807
OG0001478	Syaj.g_01470	Syal.g_00481
OG0001478	Syaj.g_01463, Syaj.g_01462	Syal.g_00474
OG0001479	Syaj.g_02809	Syal.g_00351
OG0001480	Syaj.g_00343	Syal.g_02599
OG0001482	Syaj.g_00848	Syal.g_01964
OG0001488	Syaj.g_00324	Syal.g_01677
OG0001489	Syaj.g_02753	Syal.g_00291
OG0001492	Syaj.g_00578	Syal.g_01769
OG0001493	Syaj.g_00569	Syal.g_01760
OG0001496	Syaj.g_00446	Syal.g_01804
OG0001497	Syaj.g_00445	Syal.g_01806
OG0001498	Syaj.g_02830	Syal.g_00554
OG0001499	Syaj.g_01211	Syal.g_00086
OG0001502	Syaj.g_00351	Syal.g_02489
OG0001504	Syaj.g_00652	Syal.g_02103, Syal.g_01492
OG0001508	Syaj.g_01566	Syal.g_00180
OG0001509	Syaj.g_02376	Syal.g_00189
OG0001509	Syaj.g_02499	Syal.g_00190
OG0001510	Syaj.g_02410	Syal.g_01489
OG0001511	Syaj.g_01896	Syal.g_00829
OG0001512	Syaj.g_02878	Syal.g_00682
OG0001513	Syaj.g_02448	Syal.g_01361
OG0001513	Syaj.g_02690	Syal.g_00298
OG0001514	Syaj.g_00447	Syal.g_01803
OG0001515	Syaj.g_00483	Syal.g_01791
OG0001516	Syaj.g_00713	Syal.g_02197
OG0001517	Syaj.g_02806	Syal.g_00348
OG0001518	Syaj.g_02132	Syal.g_02309, Syal.g_01087
OG0001519	Syaj.g_02147	Syal.g_01103
OG0001520	Syaj.g_00206	Syal.g_02790
OG0001525	Syaj.g_02159	Syal.g_02585
OG0001527	Syaj.g_00198	Syal.g_02796
OG0001528	Syaj.g_01568	Syal.g_00182
OG0001529	Syaj.g_02311	Syal.g_00145
OG0001530	Syaj.g_01894	Syal.g_00827
OG0001531	Syaj.g_02879	Syal.g_00681
OG0001532	Syaj.g_00619	Syal.g_01710
OG0001533	Syaj.g_01487	Syal.g_00494
OG0001534	Syaj.g_00794	Syal.g_01898
OG0001535	Syaj.g_00813	Syal.g_01917
OG0001536	Syaj.g_00903	Syal.g_01996
OG0001537	Syaj.g_01066	Syal.g_02257
OG0001538	Syaj.g_01018	Syal.g_01870
OG0001539	Syaj.g_00731	Syal.g_02294
OG0001540	Syaj.g_01931	Syal.g_00858
OG0001541	Syaj.g_02002	Syal.g_00924
OG0001542	Syaj.g_02011	Syal.g_00935
OG0001543	Syaj.g_02057	Syal.g_00988
OG0001544	Syaj.g_02146	Syal.g_01102
OG0001545	Syaj.g_02226	Syal.g_01170
OG0001546	Syaj.g_00124	Syal.g_02950
OG0001547	Syaj.g_01106	Syal.g_02050
OG0001551	Syaj.g_00395	Syal.g_01781
OG0001554	Syaj.g_02109	Syal.g_01065
OG0001557	Syaj.g_01058	Syal.g_02249
OG0001558	Syaj.g_02282	Syal.g_00117
OG0001559	Syaj.g_01893	Syal.g_00826
OG0001560	Syaj.g_01879	Syal.g_00812
OG0001561	Syaj.g_00807	Syal.g_01910
OG0001562	Syaj.g_00821	Syal.g_01926
OG0001563	Syaj.g_02737	Syal.g_00274
OG0001567	Syaj.g_01108	Syal.g_02051
OG0001568	Syaj.g_01104	Syal.g_02049
OG0001570	Syaj.g_01124	Syal.g_02053
OG0001572	Syaj.g_00522	Syal.g_03017
OG0001574	Syaj.g_00196	Syal.g_02798
OG0001575	Syaj.g_00201	Syal.g_02793
OG0001576	Syaj.g_00266	Syal.g_01582
OG0001577	Syaj.g_00298	Syal.g_01648
OG0001579	Syaj.g_02777	Syal.g_00318
OG0001580	Syaj.g_02100	Syal.g_01052
OG0001582	Syaj.g_01215	Syal.g_02644
OG0001585	Syaj.g_01778	Syal.g_00712
OG0001589	Syaj.g_01600	Syal.g_00647
OG0001590	Syaj.g_01289	Syal.g_02642
OG0001592	Syaj.g_02101	Syal.g_01053
OG0001593	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099	Syal.g_02118
OG0001614	Syaj.g_02425	Syal.g_01451
OG0001615	Syaj.g_00354	Syal.g_02482
OG0001615	Syaj.g_00166	Syal.g_02820
OG0001616	Syaj.g_00642	Syal.g_01699
OG0001617	Syaj.g_00475	Syal.g_01800
OG0001618	Syaj.g_00947	Syal.g_02420
OG0001619	Syaj.g_00914	Syal.g_02009
OG0001620	Syaj.g_02818	Syal.g_00360
OG0001621	Syaj.g_02606	Syal.g_01224
OG0001622	Syaj.g_02237	Syal.g_01178
OG0001623	Syaj.g_02791	Syal.g_00331
OG0001624	Syaj.g_01239	Syal.g_02962
OG0001624	Syaj.g_02153	Syal.g_02606
OG0001625	Syaj.g_02600	Syal.g_01230
OG0001634	Syaj.g_00719	Syal.g_02203
OG0001635	Syaj.g_02390	Syal.g_01517
OG0001636	Syaj.g_02303	Syal.g_00137
OG0001637	Syaj.g_01611	Syal.g_00659
OG0001638	Syaj.g_01733	Syal.g_00599
OG0001639	Syaj.g_01636	Syal.g_02968
OG0001640	Syaj.g_00411	Syal.g_01839
OG0001641	Syaj.g_00840	Syal.g_01955
OG0001643	Syaj.g_01278	Syal.g_02631
OG0001644	Syaj.g_00941	Syal.g_02426
OG0001645	Syaj.g_01809	Syal.g_02825
OG0001647	Syaj.g_02574	Syal.g_01254
OG0001652	Syaj.g_02280	Syal.g_00115
OG0001653	Syaj.g_01868	Syal.g_00801
OG0001654	Syaj.g_01634	Syal.g_02966
OG0001655	Syaj.g_01238	Syal.g_00703
OG0001656	Syaj.g_02776	Syal.g_00317
OG0001657	Syaj.g_01976	Syal.g_00897
OG0001658	Syaj.g_02110	Syal.g_01066
OG0001659	Syaj.g_00634	Syal.g_01706
OG0001666	Syaj.g_00654	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syaj.g_02062	Syal.g_00993
OG0001672	Syaj.g_01833	Syal.g_00765
OG0001673	Syaj.g_02855	Syal.g_00689
OG0001675	Syaj.g_00823	Syal.g_01928
OG0001676	Syaj.g_02779	Syal.g_00320
OG0001677	Syaj.g_02763, Syaj.g_00624	Syal.g_00303
OG0001678	Syaj.g_02640	Syal.g_00197
OG0001679	Syaj.g_00205	Syal.g_00794
OG0001681	Syaj.g_01086	Syal.g_01109
OG0001681	Syaj.g_02893	Syal.g_01544
OG0001682	Syaj.g_01232	Syal.g_02407
OG0001692	Syaj.g_01374	Syal.g_00024
OG0001693	Syaj.g_00428	Syal.g_01822
OG0001694	Syaj.g_02563	Syal.g_01265
OG0001695	Syaj.g_02223	Syal.g_01165
OG0001702	Syaj.g_01851, Syaj.g_01857	Syal.g_00786
OG0001703	Syaj.g_00062	Syal.g_02890
OG0001713	Syaj.g_00314	Syal.g_01668
OG0001714	Syaj.g_02382	Syal.g_01529
OG0001715	Syaj.g_01213	Syal.g_02550
OG0001716	Syaj.g_00350	Syal.g_02491, Syal.g_01503
OG0001717	Syaj.g_01988	Syal.g_00910
OG0001728	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013	Syal.g_00855
OG0001729	Syaj.g_02885	Syal.g_00676
OG0001730	Syaj.g_02887	Syal.g_00672
OG0001731	Syaj.g_01663	Syal.g_02986
OG0001732	Syaj.g_00595	Syal.g_01730
OG0001733	Syaj.g_00726	Syal.g_02213
OG0001734	Syaj.g_00349	Syal.g_02492
OG0001735	Syaj.g_00704	Syal.g_02179
OG0001737	Syaj.g_02544	Syal.g_01284
OG0001738	Syaj.g_02505	Syal.g_01320
OG0001739	Syaj.g_02222	Syal.g_01163
OG0001740	Syaj.g_02224	Syal.g_01167
OG0001748	Syaj.g_02064	Syal.g_00995
OG0001750	Syaj.g_01866	Syal.g_00799
OG0001751	Syaj.g_02854	Syal.g_00690
OG0001752	Syaj.g_01621	Syal.g_00669
OG0001753	Syaj.g_01614	Syal.g_00662
OG0001754	Syaj.g_01613	Syal.g_00661
OG0001755	Syaj.g_00115	Syal.g_02942
OG0001756	Syaj.g_02144	Syal.g_01093
OG0001759	Syaj.g_01196	Syal.g_02108, Syal.g_02141
OG0001760	Syaj.g_02049	Syal.g_02096
OG0001761	Syaj.g_01328	Syal.g_02727
OG0001762	Syaj.g_00833	Syal.g_01947
OG0001763	Syaj.g_00845	Syal.g_01961
OG0001764	Syaj.g_00767	Syal.g_02046
OG0001765	Syaj.g_00030	Syal.g_01854
OG0001765	Syaj.g_00664	Syal.g_02105
OG0001766	Syaj.g_02532	Syal.g_01296
OG0001767	Syaj.g_02480	Syal.g_01334
OG0001768	Syaj.g_02018	Syal.g_00941
OG0001770	Syaj.g_02409	Syal.g_02501
OG0001783	Syaj.g_02420	Syal.g_01456
OG0001784	Syaj.g_01859	Syal.g_00795
OG0001785	Syaj.g_01612	Syal.g_00660
OG0001786	Syaj.g_01690	Syal.g_03009
OG0001787	Syaj.g_00143	Syal.g_02839
OG0001788	Syaj.g_00146	Syal.g_02836
OG0001789	Syaj.g_01510	Syal.g_01602
OG0001790	Syaj.g_00292	Syal.g_01633
OG0001791	Syaj.g_00936	Syal.g_02431
OG0001792	Syaj.g_00587	Syal.g_01737
OG0001794	Syaj.g_00797	Syal.g_01902
OG0001796	Syaj.g_00819	Syal.g_01923
OG0001797	Syaj.g_00922	Syal.g_02017
OG0001798	Syaj.g_01301	Syal.g_02709
OG0001799	Syaj.g_01267	Syal.g_02336, Syal.g_02616
OG0001800	Syaj.g_01357	Syal.g_01539
OG0001801	Syaj.g_00471, Syaj.g_01364	Syal.g_00038
OG0001803	Syaj.g_01549	Syal.g_00519
OG0001804	Syaj.g_02831	Syal.g_00553
OG0001805	Syaj.g_02611	Syal.g_01211
OG0001806	Syaj.g_02575	Syal.g_01253
OG0001807	Syaj.g_02477	Syal.g_01337
OG0001808	Syaj.g_02463	Syal.g_01344
OG0001809	Syaj.g_01942	Syal.g_00869
OG0001810	Syaj.g_01944	Syal.g_00878
OG0001811	Syaj.g_02009	Syal.g_00933
OG0001812	Syaj.g_02102	Syal.g_01054
OG0001813	Syaj.g_02164	Syal.g_01117
OG0001814	Syaj.g_02247	Syal.g_00081
OG0001815	Syaj.g_02257	Syal.g_00091
OG0001816	Syaj.g_00728	Syal.g_02297
OG0001817	Syaj.g_01219	Syal.g_02537
OG0001835	Syaj.g_01801	Syal.g_00713
OG0001837	Syaj.g_02063	Syal.g_00994
OG0001838	Syaj.g_02270	Syal.g_00105
OG0001839	Syaj.g_02299	Syal.g_00133
OG0001840	Syaj.g_02317	Syal.g_00151
OG0001841	Syaj.g_02325	Syal.g_00158
OG0001843	Syaj.g_02426	Syal.g_01450
OG0001844	Syaj.g_02427	Syal.g_01449
OG0001845	Syaj.g_02428	Syal.g_01448
OG0001846	Syaj.g_01914	Syal.g_00845
OG0001847	Syaj.g_01912	Syal.g_00843
OG0001848	Syaj.g_01908	Syal.g_00839
OG0001849	Syaj.g_01844	Syal.g_00780
OG0001850	Syaj.g_01834	Syal.g_00768
OG0001851	Syaj.g_01829	Syal.g_00761
OG0001852	Syaj.g_01828	Syal.g_00760
OG0001853	Syaj.g_01821	Syal.g_00753
OG0001854	Syaj.g_02874	Syal.g_00685
OG0001856	Syaj.g_01696	Syal.g_00563
OG0001857	Syaj.g_01693	Syal.g_00560
OG0001858	Syaj.g_01651	Syal.g_02981
OG0001859	Syaj.g_00050	Syal.g_02879
OG0001860	Syaj.g_00064	Syal.g_02892
OG0001861	Syaj.g_00079	Syal.g_02904
OG0001862	Syaj.g_00090	Syal.g_02916
OG0001863	Syaj.g_00095	Syal.g_02922
OG0001864	Syaj.g_00156	Syal.g_02829
OG0001865	Syaj.g_00233	Syal.g_02562
OG0001866	Syaj.g_00262	Syal.g_02740
OG0001867	Syaj.g_01332	Syal.g_02729
OG0001868	Syaj.g_01515	Syal.g_01596
OG0001869	Syaj.g_00297	Syal.g_01647
OG0001870	Syaj.g_00305	Syal.g_01656
OG0001871	Syaj.g_00310	Syal.g_01661
OG0001872	Syaj.g_00580	Syal.g_01742
OG0001873	Syaj.g_00641	Syal.g_01700
OG0001874	Syaj.g_00644	Syal.g_01697
OG0001877	Syaj.g_00482	Syal.g_01792
OG0001878	Syaj.g_00826	Syal.g_01931
OG0001879	Syaj.g_00835	Syal.g_01950
OG0001880	Syaj.g_00873	Syal.g_01987
OG0001881	Syaj.g_00895	Syal.g_01988
OG0001882	Syaj.g_00919	Syal.g_02014
OG0001883	Syaj.g_00925	Syal.g_02018
OG0001884	Syaj.g_00933	Syal.g_02564
OG0001885	Syaj.g_00772	Syal.g_02041
