Orthogroup	Syaj	Prar
OG0001116	Syaj.g_00854	Prar.g_01845
OG0001117	Syaj.g_00853	Prar.g_01846
OG0001118	Syaj.g_00852	Prar.g_01847
OG0001119	Syaj.g_00850	Prar.g_01848
OG0001120	Syaj.g_00846	Prar.g_01850
OG0001121	Syaj.g_00630	Prar.g_01298
OG0001122	Syaj.g_00817	Prar.g_01876
OG0001123	Syaj.g_00810	Prar.g_01880
OG0001124	Syaj.g_00808	Prar.g_01882
OG0001125	Syaj.g_00806	Prar.g_01883
OG0001126	Syaj.g_00413	Prar.g_01893
OG0001127	Syaj.g_00414	Prar.g_01894
OG0001128	Syaj.g_00417	Prar.g_01896
OG0001129	Syaj.g_00419	Prar.g_01897
OG0001130	Syaj.g_00420	Prar.g_01898
OG0001131	Syaj.g_01070	Prar.g_01935
OG0001132	Syaj.g_01166	Prar.g_01944
OG0001133	Syaj.g_01302	Prar.g_01309
OG0001134	Syaj.g_00645	Prar.g_01296
OG0001135	Syaj.g_00647	Prar.g_01293
OG0001136	Syaj.g_00300	Prar.g_01266
OG0001137	Syaj.g_00318	Prar.g_01255
OG0001138	Syaj.g_00620	Prar.g_01237
OG0001139	Syaj.g_00618	Prar.g_01236
OG0001140	Syaj.g_00617	Prar.g_01235
OG0001141	Syaj.g_00616	Prar.g_01234
OG0001142	Syaj.g_00615	Prar.g_01233
OG0001143	Syaj.g_00602	Prar.g_01226
OG0001144	Syaj.g_00588	Prar.g_01221
OG0001145	Syaj.g_00276	Prar.g_00963
OG0001146	Syaj.g_01518	Prar.g_00951
OG0001147	Syaj.g_01438	Prar.g_00925
OG0001148	Syaj.g_00057	Prar.g_00909
OG0001149	Syaj.g_00056	Prar.g_00908
OG0001150	Syaj.g_00055	Prar.g_00907
OG0001151	Syaj.g_00043	Prar.g_00896
OG0001152	Syaj.g_00040	Prar.g_00895
OG0001153	Syaj.g_01425	Prar.g_00815
OG0001154	Syaj.g_01426	Prar.g_00814
OG0001155	Syaj.g_01637	Prar.g_00802
OG0001156	Syaj.g_01640	Prar.g_00799
OG0001157	Syaj.g_01641	Prar.g_00798
OG0001158	Syaj.g_01643	Prar.g_00797
OG0001159	Syaj.g_01644	Prar.g_00796
OG0001160	Syaj.g_01697	Prar.g_00772
OG0001161	Syaj.g_02148	Prar.g_00760
OG0001162	Syaj.g_00979	Prar.g_00749
OG0001163	Syaj.g_01705	Prar.g_01151
OG0001164	Syaj.g_01711	Prar.g_01147
OG0001165	Syaj.g_01716	Prar.g_01144
OG0001166	Syaj.g_01746	Prar.g_01124
OG0001167	Syaj.g_01592	Prar.g_01959
OG0001168	Syaj.g_01594	Prar.g_01957
OG0001169	Syaj.g_01596	Prar.g_00596
OG0001170	Syaj.g_01597	Prar.g_00598
OG0001171	Syaj.g_01607	Prar.g_00607
OG0001172	Syaj.g_02641	Prar.g_01111
OG0001173	Syaj.g_02642	Prar.g_01110
OG0001174	Syaj.g_02650	Prar.g_01102
OG0001175	Syaj.g_02651	Prar.g_01101
OG0001176	Syaj.g_02688	Prar.g_01094
OG0001177	Syaj.g_02685	Prar.g_01091
OG0001178	Syaj.g_01726	Prar.g_01086
OG0001179	Syaj.g_02719	Prar.g_01043
OG0001180	Syaj.g_02744	Prar.g_01022
OG0001181	Syaj.g_02748	Prar.g_01018
OG0001182	Syaj.g_02757	Prar.g_01011
OG0001183	Syaj.g_02762	Prar.g_00618
OG0001184	Syaj.g_02449	Prar.g_00634
OG0001185	Syaj.g_02423	Prar.g_00648
OG0001186	Syaj.g_02339	Prar.g_00670
OG0001187	Syaj.g_02369	Prar.g_00674
OG0001188	Syaj.g_02336	Prar.g_00676
OG0001189	Syaj.g_02318	Prar.g_00693
OG0001190	Syaj.g_02111	Prar.g_00697
OG0001191	Syaj.g_02128	Prar.g_00707
OG0001192	Syaj.g_02138	Prar.g_00074
OG0001193	Syaj.g_02178	Prar.g_00064
OG0001194	Syaj.g_02180	Prar.g_00063
OG0001195	Syaj.g_02181	Prar.g_00062
OG0001196	Syaj.g_02244	Prar.g_00049
OG0001197	Syaj.g_02246	Prar.g_00048
OG0001198	Syaj.g_02259	Prar.g_00041
OG0001199	Syaj.g_01825	Prar.g_00254
OG0001200	Syaj.g_01827	Prar.g_00252
OG0001201	Syaj.g_01888	Prar.g_00220
OG0001202	Syaj.g_02032	Prar.g_00128
OG0001203	Syaj.g_02877	Prar.g_00089
OG0001204	Syaj.g_02621	Prar.g_00084
OG0001205	Syaj.g_01545	Prar.g_00493
OG0001206	Syaj.g_01484	Prar.g_00511
OG0001207	Syaj.g_00061	Prar.g_00527
OG0001208	Syaj.g_00074	Prar.g_00532
OG0001209	Syaj.g_00147	Prar.g_01365
OG0001210	Syaj.g_00158	Prar.g_01370
OG0001211	Syaj.g_00184	Prar.g_01380
OG0001212	Syaj.g_00246	Prar.g_01426
OG0001214	Syaj.g_01281	Prar.g_01467
OG0001215	Syaj.g_00492	Prar.g_01520
OG0001216	Syaj.g_00958	Prar.g_01601
OG0001219	Syaj.g_00782	Prar.g_01672
OG0001220	Syaj.g_00345	Prar.g_01735
OG0001221	Syaj.g_01067	Prar.g_01787
OG0001222	Syaj.g_00911	Prar.g_01825
OG0001223	Syaj.g_00844	Prar.g_01851
OG0001224	Syaj.g_00423	Prar.g_01900
OG0001225	Syaj.g_00425	Prar.g_01902
OG0001227	Syaj.g_02152	Prar.g_01947
OG0001228	Syaj.g_01565	Prar.g_01218
OG0001229	Syaj.g_00451	Prar.g_00913
OG0001231	Syaj.g_02279	Prar.g_00751
OG0001232	Syaj.g_01757	Prar.g_01120
OG0001233	Syaj.g_01598	Prar.g_00599
OG0001234	Syaj.g_02655	Prar.g_01099
OG0001235	Syaj.g_02679	Prar.g_01089
OG0001236	Syaj.g_02453	Prar.g_00631
OG0001237	Syaj.g_02447	Prar.g_00635
OG0001239	Syaj.g_01822	Prar.g_00547
OG0001240	Syaj.g_01871	Prar.g_00235
OG0001242	Syaj.g_01913	Prar.g_00209
OG0001243	Syaj.g_01926	Prar.g_00203
OG0001244	Syaj.g_01960	Prar.g_00187
OG0001246	Syaj.g_00100	Prar.g_01335
OG0001247	Syaj.g_00973	Prar.g_01513
OG0001248	Syaj.g_00978	Prar.g_01515
OG0001250	Syaj.g_00375	Prar.g_01724
OG0001251	Syaj.g_02187	Prar.g_01760
OG0001252	Syaj.g_00416	Prar.g_01895
OG0001253	Syaj.g_01165	Prar.g_01948
OG0001254	Syaj.g_00646	Prar.g_01294
OG0001256	Syaj.g_01704	Prar.g_00758
OG0001257	Syaj.g_01342	Prar.g_00752
OG0001258	Syaj.g_01714	Prar.g_01146
OG0001260	Syaj.g_01617	Prar.g_00613
OG0001261	Syaj.g_02728	Prar.g_01035
OG0001262	Syaj.g_02320	Prar.g_00691
OG0001263	Syaj.g_01929	Prar.g_00200
OG0001265	Syaj.g_01911	Prar.g_00210
OG0001266	Syaj.g_02036	Prar.g_00124
OG0001267	Syaj.g_02565	Prar.g_00307
OG0001268	Syaj.g_02811	Prar.g_00399
OG0001270	Syaj.g_01558	Prar.g_00482
OG0001271	Syaj.g_01447	Prar.g_00522
OG0001272	Syaj.g_00078	Prar.g_00536
OG0001273	Syaj.g_01288	Prar.g_01461
OG0001274	Syaj.g_02077	Prar.g_01533
OG0001275	Syaj.g_00827	Prar.g_01860
OG0001276	Syaj.g_00811	Prar.g_01879
OG0001277	Syaj.g_02227	Prar.g_01937
OG0001278	Syaj.g_00575	Prar.g_01213
OG0001280	Syaj.g_01508	Prar.g_00956
OG0001281	Syaj.g_01519	Prar.g_00950
OG0001282	Syaj.g_00058	Prar.g_00910
OG0001283	Syaj.g_02238	Prar.g_00891
OG0001284	Syaj.g_01688	Prar.g_00777
OG0001285	Syaj.g_01170	Prar.g_01966
OG0001287	Syaj.g_02415	Prar.g_00655
OG0001288	Syaj.g_02394	Prar.g_00663
OG0001289	Syaj.g_01845	Prar.g_00241
OG0001290	Syaj.g_01880	Prar.g_00228
OG0001291	Syaj.g_01939	Prar.g_00193
OG0001292	Syaj.g_02616	Prar.g_00079
OG0001293	Syaj.g_02594	Prar.g_00326
OG0001294	Syaj.g_00722	Prar.g_00439
OG0001295	Syaj.g_00161	Prar.g_00516
OG0001296	Syaj.g_00106	Prar.g_01340
OG0001298	Syaj.g_00221	Prar.g_01406
OG0001299	Syaj.g_00716	Prar.g_01496
OG0001300	Syaj.g_00479	Prar.g_01523
OG0001301	Syaj.g_00440	Prar.g_01526
OG0001302	Syaj.g_01251	Prar.g_01670
OG0001303	Syaj.g_00784	Prar.g_01864
OG0001304	Syaj.g_00795	Prar.g_01889
OG0001305	Syaj.g_00433	Prar.g_01908
OG0001306	Syaj.g_00285	Prar.g_01277
OG0001307	Syaj.g_02672	Prar.g_00928
OG0001309	Syaj.g_00116	Prar.g_00754
OG0001310	Syaj.g_01735	Prar.g_01131
OG0001311	Syaj.g_00809	Prar.g_01881
OG0001312	Syaj.g_00931	Prar.g_01814
OG0001315	Syaj.g_02760	Prar.g_00556
OG0001316	Syaj.g_01946	Prar.g_00188
OG0001317	Syaj.g_02857	Prar.g_00093
OG0001319	Syaj.g_02576	Prar.g_00315
OG0001321	Syaj.g_01528	Prar.g_00499
OG0001322	Syaj.g_01527	Prar.g_00500
OG0001323	Syaj.g_00119	Prar.g_01349
OG0001324	Syaj.g_00478	Prar.g_01524
OG0001325	Syaj.g_00953	Prar.g_01604
OG0001326	Syaj.g_02196	Prar.g_01547
OG0001327	Syaj.g_00729	Prar.g_01920
OG0001328	Syaj.g_00764	Prar.g_01946
OG0001329	Syaj.g_00028	Prar.g_01302
OG0001330	Syaj.g_01501	Prar.g_00977
OG0001332	Syaj.g_01631	Prar.g_00804
OG0001333	Syaj.g_01593	Prar.g_01958
OG0001334	Syaj.g_02770	Prar.g_00621
OG0001335	Syaj.g_02771	Prar.g_00622
OG0001336	Syaj.g_02239	Prar.g_00052
OG0001339	Syaj.g_01883	Prar.g_00225
OG0001340	Syaj.g_02787	Prar.g_00259
OG0001341	Syaj.g_00449	Prar.g_01636
OG0001343	Syaj.g_02184	Prar.g_01757
OG0001344	Syaj.g_00307	Prar.g_01259
OG0001345	Syaj.g_00337	Prar.g_01244
OG0001346	Syaj.g_01512	Prar.g_00954
OG0001348	Syaj.g_00393	Prar.g_00732
OG0001351	Syaj.g_00272	Prar.g_00502
OG0001352	Syaj.g_00136	Prar.g_01510
OG0001355	Syaj.g_01244	Prar.g_00722, Prar.g_01158
OG0001358	Syaj.g_01309	Prar.g_01450
OG0001359	Syaj.g_02183	Prar.g_01758
OG0001360	Syaj.g_00340	Prar.g_01949
OG0001361	Syaj.g_00334	Prar.g_01247
OG0001362	Syaj.g_01396	Prar.g_00833
OG0001363	Syaj.g_01398	Prar.g_00831
OG0001364	Syaj.g_02473	Prar.g_00624
OG0001369	Syaj.g_01870	Prar.g_00236
OG0001370	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252	Prar.g_00508
OG0001373	Syaj.g_02195	Prar.g_01548
OG0001374	Syaj.g_02203	Prar.g_01540
OG0001375	Syaj.g_02185	Prar.g_01756
OG0001376	Syaj.g_02140	Prar.g_01914
OG0001377	Syaj.g_02139	Prar.g_01915
OG0001378	Syaj.g_01559	Prar.g_01325
OG0001381	Syaj.g_00405, Syaj.g_02663	Prar.g_00917
OG0001382	Syaj.g_00685	Prar.g_00738
OG0001385	Syaj.g_02192	Prar.g_01551
OG0001386	Syaj.g_02193	Prar.g_01550
OG0001387	Syaj.g_02194	Prar.g_01549
OG0001388	Syaj.g_02197	Prar.g_01546
OG0001389	Syaj.g_02198	Prar.g_01545
OG0001390	Syaj.g_02199	Prar.g_01544
OG0001391	Syaj.g_02200	Prar.g_01543
OG0001392	Syaj.g_02201	Prar.g_01542
OG0001393	Syaj.g_02202	Prar.g_01541
OG0001395	Syaj.g_00935	Prar.g_01891
OG0001397	Syaj.g_01397	Prar.g_00832
OG0001400	Syaj.g_00151	Prar.g_00368
OG0001403	Syaj.g_02297	Prar.g_00008
OG0001404	Syaj.g_01817	Prar.g_00550
OG0001405	Syaj.g_02773	Prar.g_00261
OG0001406	Syaj.g_02141	Prar.g_01913
OG0001407	Syaj.g_00137	Prar.g_01926
OG0001408	Syaj.g_00561	Prar.g_01932, Prar.g_01931
OG0001410	Syaj.g_02673	Prar.g_00927
OG0001413	Syaj.g_01241	Prar.g_00763
OG0001414	Syaj.g_02664	Prar.g_00098
OG0001416	Syaj.g_01516	Prar.g_00507
OG0001417	Syaj.g_00858	Prar.g_00518, Prar.g_00519
OG0001419	Syaj.g_00138	Prar.g_01927
OG0001420	Syaj.g_00131	Prar.g_01316
OG0001421	Syaj.g_01235, Syaj.g_01167	Prar.g_00757
OG0001428	Syaj.g_01993	Prar.g_00155
OG0001430	Syaj.g_02104	Prar.g_00982
OG0001432	Syaj.g_00509	Prar.g_00764
OG0001435	Syaj.g_00736	Prar.g_01772
OG0001438	Syaj.g_02550	Prar.g_00294
OG0001439	Syaj.g_02520	Prar.g_00280
OG0001446	Syaj.g_00527	Prar.g_00249
OG0001447	Syaj.g_01927	Prar.g_00202
OG0001448	Syaj.g_01813	Prar.g_00427
OG0001452	Syaj.g_02607	Prar.g_01762
OG0001453	Syaj.g_00838	Prar.g_01854
OG0001454	Syaj.g_01231	Prar.g_01942
OG0001456	Syaj.g_02205	Prar.g_01286
OG0001457	Syaj.g_02206	Prar.g_01285
OG0001458	Syaj.g_02207	Prar.g_01284
OG0001459	Syaj.g_00653	Prar.g_00996
OG0001462	Syaj.g_02304	Prar.g_00003
OG0001463	Syaj.g_00403	Prar.g_00301
OG0001464	Syaj.g_02788	Prar.g_00258
OG0001465	Syaj.g_00968	Prar.g_01532
OG0001470	Syaj.g_01567, Syaj.g_02342	Prar.g_00889
OG0001471	Syaj.g_02526	Prar.g_00762
OG0001473	Syaj.g_01255	Prar.g_00671
OG0001474	Syaj.g_02812	Prar.g_00400
OG0001475	Syaj.g_01569	Prar.g_00887
OG0001479	Syaj.g_02809	Prar.g_00397
OG0001480	Syaj.g_00343	Prar.g_00429
OG0001482	Syaj.g_00848	Prar.g_00505
OG0001492	Syaj.g_00578	Prar.g_01216
OG0001493	Syaj.g_00569	Prar.g_01208
OG0001494	Syaj.g_01773	Prar.g_00381
OG0001499	Syaj.g_01211	Prar.g_00557
OG0001502	Syaj.g_00351	Prar.g_01657
OG0001504	Syaj.g_00652	Prar.g_00995
OG0001508	Syaj.g_01566	Prar.g_00890
OG0001520	Syaj.g_00206	Prar.g_00454, Prar.g_00455
OG0001522	Syaj.g_00385	Prar.g_01716
OG0001523	Syaj.g_00673	Prar.g_01292
OG0001524	Syaj.g_00672	Prar.g_01291
OG0001528	Syaj.g_01568	Prar.g_00888
OG0001546	Syaj.g_00124	Prar.g_01354
OG0001548	Syaj.g_01222	Prar.g_01659
OG0001551	Syaj.g_00395	Prar.g_01287
OG0001554	Syaj.g_02109	Prar.g_00756
OG0001572	Syaj.g_00522	Prar.g_01192
OG0001582	Syaj.g_01215	Prar.g_00517
OG0001585	Syaj.g_01778	Prar.g_00998
OG0001588	Syaj.g_02467	Prar.g_00363
OG0001602	Syaj.g_00969	Prar.g_01531
OG0001625	Syaj.g_02600	Prar.g_00329
OG0001627	Syaj.g_01633	Prar.g_01643
OG0001633	Syaj.g_01347	Prar.g_00914
OG0001647	Syaj.g_02574	Prar.g_00314
OG0001713	Syaj.g_00314	Prar.g_00560
OG0001924	Syaj.g_01318	Prar.g_01574
OG0001925	Syaj.g_01319	Prar.g_01573
OG0001926	Syaj.g_01320	Prar.g_01572
OG0001927	Syaj.g_01321	Prar.g_01571
OG0001993	Syaj.g_01316	Prar.g_01576
OG0001994	Syaj.g_01317	Prar.g_01575
OG0002063	Syaj.g_00557	Prar.g_01973
OG0002097	Syaj.g_02340	Prar.g_00854
OG0002274	Syaj.g_02341	Prar.g_00853
OG0002488	Syaj.g_02472	Prar.g_00377
OG0002627	Syaj.g_02354	Prar.g_00374
OG0002898	Syaj.g_01094	Prar.g_01009
OG0003029	Syaj.g_00139	Prar.g_01191
