Orthogroup	Syaj	Prap
OG0001119	Syaj.g_00850	Prap.g_00272
OG0001120	Syaj.g_00846	Prap.g_00274
OG0001122	Syaj.g_00817	Prap.g_00294
OG0001123	Syaj.g_00810	Prap.g_00300
OG0001124	Syaj.g_00808	Prap.g_00302
OG0001125	Syaj.g_00806	Prap.g_00304
OG0001126	Syaj.g_00413	Prap.g_00697
OG0001127	Syaj.g_00414	Prap.g_00698
OG0001128	Syaj.g_00417	Prap.g_00700
OG0001129	Syaj.g_00419	Prap.g_00701
OG0001130	Syaj.g_00420	Prap.g_00702
OG0001131	Syaj.g_01070	Prap.g_01345
OG0001132	Syaj.g_01166	Prap.g_00020
OG0001133	Syaj.g_01302	Prap.g_00058
OG0001134	Syaj.g_00645	Prap.g_01883
OG0001135	Syaj.g_00647	Prap.g_01880
OG0001136	Syaj.g_00300	Prap.g_00459
OG0001137	Syaj.g_00318	Prap.g_00447
OG0001138	Syaj.g_00620	Prap.g_00426
OG0001139	Syaj.g_00618	Prap.g_00424
OG0001140	Syaj.g_00617	Prap.g_00423
OG0001141	Syaj.g_00616	Prap.g_00422
OG0001142	Syaj.g_00615	Prap.g_00421
OG0001143	Syaj.g_00602	Prap.g_00414
OG0001144	Syaj.g_00588	Prap.g_00409
OG0001145	Syaj.g_00276	Prap.g_00553
OG0001146	Syaj.g_01518	Prap.g_00565
OG0001147	Syaj.g_01438	Prap.g_00585
OG0001148	Syaj.g_00057	Prap.g_00061
OG0001149	Syaj.g_00056	Prap.g_00062
OG0001150	Syaj.g_00055	Prap.g_00063
OG0001151	Syaj.g_00043	Prap.g_00074
OG0001152	Syaj.g_00040	Prap.g_00075
OG0001153	Syaj.g_01425	Prap.g_00153
OG0001154	Syaj.g_01426	Prap.g_00154
OG0001155	Syaj.g_01637	Prap.g_00171
OG0001156	Syaj.g_01640	Prap.g_00174
OG0001157	Syaj.g_01641	Prap.g_00175
OG0001158	Syaj.g_01643	Prap.g_00176
OG0001159	Syaj.g_01644	Prap.g_00177
OG0001160	Syaj.g_01697	Prap.g_00203
OG0001161	Syaj.g_02148	Prap.g_01836
OG0001162	Syaj.g_00979	Prap.g_01907
OG0001163	Syaj.g_01705	Prap.g_01788
OG0001164	Syaj.g_01711	Prap.g_01784
OG0001165	Syaj.g_01716	Prap.g_01781
OG0001166	Syaj.g_01746	Prap.g_01760
OG0001167	Syaj.g_01592	Prap.g_01742
OG0001168	Syaj.g_01594	Prap.g_01740
OG0001169	Syaj.g_01596	Prap.g_01738
OG0001170	Syaj.g_01597	Prap.g_01736
OG0001171	Syaj.g_01607	Prap.g_01726
OG0001172	Syaj.g_02641	Prap.g_01710
OG0001173	Syaj.g_02642	Prap.g_01709
OG0001174	Syaj.g_02650	Prap.g_01701
OG0001175	Syaj.g_02651	Prap.g_01700
OG0001176	Syaj.g_02688	Prap.g_01692
OG0001177	Syaj.g_02685	Prap.g_01690
OG0001178	Syaj.g_01726	Prap.g_01774
OG0001179	Syaj.g_02719	Prap.g_01660
OG0001180	Syaj.g_02744	Prap.g_01636
OG0001181	Syaj.g_02748	Prap.g_01632
OG0001182	Syaj.g_02757	Prap.g_01624
OG0001183	Syaj.g_02762	Prap.g_01619
OG0001184	Syaj.g_02449	Prap.g_01601
OG0001185	Syaj.g_02423	Prap.g_01585
OG0001186	Syaj.g_02339	Prap.g_01561
OG0001187	Syaj.g_02369	Prap.g_01558
OG0001188	Syaj.g_02336	Prap.g_01556
OG0001189	Syaj.g_02318	Prap.g_01540
OG0001190	Syaj.g_02111	Prap.g_01535
OG0001191	Syaj.g_02128	Prap.g_01525
OG0001192	Syaj.g_02138	Prap.g_01520
OG0001193	Syaj.g_02178	Prap.g_01508
OG0001194	Syaj.g_02180	Prap.g_01507
OG0001195	Syaj.g_02181	Prap.g_01506
OG0001196	Syaj.g_02244	Prap.g_01490
OG0001197	Syaj.g_02246	Prap.g_01488
OG0001198	Syaj.g_02259	Prap.g_01868
OG0001199	Syaj.g_01825	Prap.g_00876
OG0001201	Syaj.g_01888	Prap.g_01068
OG0001202	Syaj.g_02032	Prap.g_00970
OG0001203	Syaj.g_02877	Prap.g_01474
OG0001204	Syaj.g_02621	Prap.g_01468
OG0001205	Syaj.g_01545	Prap.g_01321
OG0001206	Syaj.g_01484	Prap.g_01301
OG0001207	Syaj.g_00061	Prap.g_01290
OG0001208	Syaj.g_00074	Prap.g_01285
OG0001209	Syaj.g_00147	Prap.g_01234
OG0001210	Syaj.g_00158	Prap.g_01229
OG0001211	Syaj.g_00184	Prap.g_01219
OG0001212	Syaj.g_00246	Prap.g_01172
OG0001214	Syaj.g_01281	Prap.g_00390
OG0001215	Syaj.g_00492	Prap.g_00810
OG0001216	Syaj.g_00958	Prap.g_00789
OG0001218	Syaj.g_01434	Prap.g_00519
OG0001219	Syaj.g_00782	Prap.g_00685
OG0001220	Syaj.g_00345	Prap.g_00727
OG0001221	Syaj.g_01067	Prap.g_00847
OG0001222	Syaj.g_00911	Prap.g_00307
OG0001223	Syaj.g_00844	Prap.g_00275
OG0001224	Syaj.g_00423	Prap.g_00704
OG0001225	Syaj.g_00425	Prap.g_00706
OG0001227	Syaj.g_02152	Prap.g_00504
OG0001228	Syaj.g_01565	Prap.g_00406
OG0001229	Syaj.g_00451	Prap.g_00518
OG0001231	Syaj.g_02279	Prap.g_01344
OG0001233	Syaj.g_01598	Prap.g_01735
OG0001234	Syaj.g_02655	Prap.g_01698
OG0001235	Syaj.g_02679	Prap.g_01694
OG0001236	Syaj.g_02453	Prap.g_01604
OG0001237	Syaj.g_02447	Prap.g_01600
OG0001239	Syaj.g_01822	Prap.g_00879
OG0001240	Syaj.g_01871	Prap.g_01085
OG0001242	Syaj.g_01913	Prap.g_01055
OG0001243	Syaj.g_01926	Prap.g_01048
OG0001244	Syaj.g_01960	Prap.g_01033
OG0001247	Syaj.g_00973	Prap.g_00817
OG0001248	Syaj.g_00978	Prap.g_00815
OG0001250	Syaj.g_00375	Prap.g_00740
OG0001251	Syaj.g_02187	Prap.g_00659
OG0001252	Syaj.g_00416	Prap.g_00699
OG0001253	Syaj.g_01165	Prap.g_01126
OG0001254	Syaj.g_00646	Prap.g_01881
OG0001256	Syaj.g_01704	Prap.g_00210
OG0001258	Syaj.g_01714	Prap.g_01783
OG0001260	Syaj.g_01617	Prap.g_01720
OG0001261	Syaj.g_02728	Prap.g_01652
OG0001263	Syaj.g_01929	Prap.g_01046
OG0001265	Syaj.g_01911	Prap.g_01056
OG0001266	Syaj.g_02036	Prap.g_00966
OG0001267	Syaj.g_02565	Prap.g_01430
OG0001268	Syaj.g_02811	Prap.g_01367
OG0001270	Syaj.g_01558	Prap.g_01332
OG0001271	Syaj.g_01447	Prap.g_01295
OG0001272	Syaj.g_00078	Prap.g_01281
OG0001273	Syaj.g_01288	Prap.g_00396
OG0001274	Syaj.g_02077	Prap.g_00942
OG0001275	Syaj.g_00827	Prap.g_00285
OG0001276	Syaj.g_00811	Prap.g_00299
OG0001277	Syaj.g_02227	Prap.g_01502
OG0001278	Syaj.g_00575	Prap.g_00402
OG0001279	Syaj.g_01356	Prap.g_00610
OG0001280	Syaj.g_01508	Prap.g_00560
OG0001281	Syaj.g_01519	Prap.g_00566
OG0001282	Syaj.g_00058	Prap.g_00060
OG0001283	Syaj.g_02238	Prap.g_01493
OG0001284	Syaj.g_01688	Prap.g_00196
OG0001285	Syaj.g_01170	Prap.g_01752
OG0001286	Syaj.g_02742	Prap.g_01638
OG0001287	Syaj.g_02415	Prap.g_01578
OG0001288	Syaj.g_02394	Prap.g_01568
OG0001289	Syaj.g_01845	Prap.g_01091
OG0001290	Syaj.g_01880	Prap.g_01076
OG0001291	Syaj.g_01939	Prap.g_01038
OG0001292	Syaj.g_02616	Prap.g_01463
OG0001293	Syaj.g_02594	Prap.g_01450
OG0001295	Syaj.g_00161	Prap.g_01919
OG0001296	Syaj.g_00106	Prap.g_01258
OG0001297	Syaj.g_00110	Prap.g_01253
OG0001298	Syaj.g_00221	Prap.g_01192
OG0001299	Syaj.g_00716	Prap.g_00359
OG0001300	Syaj.g_00479	Prap.g_00806
OG0001301	Syaj.g_00440	Prap.g_00801
OG0001302	Syaj.g_01251	Prap.g_00688
OG0001303	Syaj.g_00784	Prap.g_01817
OG0001304	Syaj.g_00795	Prap.g_00312
OG0001305	Syaj.g_00433	Prap.g_00712
OG0001306	Syaj.g_00285	Prap.g_00471
OG0001307	Syaj.g_02672	Prap.g_01927
OG0001309	Syaj.g_00116	Prap.g_00238
OG0001310	Syaj.g_01735	Prap.g_01766
OG0001311	Syaj.g_00809	Prap.g_00301
OG0001312	Syaj.g_00931	Prap.g_00676
OG0001314	Syaj.g_01258	Prap.g_00644
OG0001315	Syaj.g_02760	Prap.g_00509
OG0001316	Syaj.g_01946	Prap.g_01034
OG0001317	Syaj.g_02857	Prap.g_01478
OG0001319	Syaj.g_02576	Prap.g_01437
OG0001321	Syaj.g_01528	Prap.g_01315
OG0001322	Syaj.g_01527	Prap.g_01314
OG0001323	Syaj.g_00119	Prap.g_01248
OG0001324	Syaj.g_00478	Prap.g_00805
OG0001325	Syaj.g_00953	Prap.g_00342
OG0001327	Syaj.g_00729	Prap.g_00870
OG0001328	Syaj.g_00764	Prap.g_00542
OG0001329	Syaj.g_00028	Prap.g_01820
OG0001330	Syaj.g_01501	Prap.g_00227
OG0001332	Syaj.g_01631	Prap.g_00167
OG0001333	Syaj.g_01593	Prap.g_01741
OG0001334	Syaj.g_02770	Prap.g_01616
OG0001335	Syaj.g_02771	Prap.g_01615
OG0001337	Syaj.g_02795, Syaj.g_02786	Prap.g_01380
OG0001338	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790	Prap.g_01377
OG0001339	Syaj.g_01883	Prap.g_01073
OG0001340	Syaj.g_02787	Prap.g_01379
OG0001341	Syaj.g_00449	Prap.g_00511
OG0001343	Syaj.g_02184	Prap.g_00662
OG0001344	Syaj.g_00307	Prap.g_00452
OG0001345	Syaj.g_00337	Prap.g_00436
OG0001346	Syaj.g_01512	Prap.g_00562
OG0001348	Syaj.g_00393	Prap.g_01921
OG0001350	Syaj.g_02876	Prap.g_01475
OG0001351	Syaj.g_00272	Prap.g_01309
OG0001352	Syaj.g_00136	Prap.g_00821
OG0001353	Syaj.g_00386	Prap.g_00750
OG0001354	Syaj.g_00857	Prap.g_00267
OG0001355	Syaj.g_01244	Prap.g_00321
OG0001357	Syaj.g_00629	Prap.g_00535
OG0001359	Syaj.g_02183	Prap.g_00661
OG0001362	Syaj.g_01396	Prap.g_00135
OG0001363	Syaj.g_01398	Prap.g_00137
OG0001364	Syaj.g_02473	Prap.g_01613
OG0001368	Syaj.g_02622	Prap.g_00536, Prap.g_00007, Prap.g_00646
OG0001369	Syaj.g_01870	Prap.g_01086
OG0001370	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252	Prap.g_01304
OG0001375	Syaj.g_02185	Prap.g_00663
OG0001379	Syaj.g_01503	Prap.g_00555
OG0001381	Syaj.g_00405, Syaj.g_02663	Prap.g_00481
OG0001382	Syaj.g_00685	Prap.g_00524
OG0001394	Syaj.g_01059	Prap.g_00843
OG0001397	Syaj.g_01397	Prap.g_00136
OG0001398	Syaj.g_01116	Prap.g_01896
OG0001401	Syaj.g_00381	Prap.g_00745
OG0001402	Syaj.g_01304	Prap.g_01143
OG0001403	Syaj.g_02297	Prap.g_00924
OG0001404	Syaj.g_01817	Prap.g_00882
OG0001407	Syaj.g_00137	Prap.g_00528
OG0001410	Syaj.g_02673	Prap.g_01926
OG0001414	Syaj.g_02664	Prap.g_01483
OG0001419	Syaj.g_00138	Prap.g_00527
OG0001421	Syaj.g_01235, Syaj.g_01167	Prap.g_00211
OG0001425	Syaj.g_02137	Prap.g_01521
OG0001428	Syaj.g_01993	Prap.g_00998
OG0001430	Syaj.g_02104	Prap.g_00520
OG0001434	Syaj.g_01054	Prap.g_00838
OG0001435	Syaj.g_00736	Prap.g_00862
OG0001443	Syaj.g_02145	Prap.g_00517
OG0001446	Syaj.g_00527	Prap.g_00025
OG0001448	Syaj.g_01813	Prap.g_01311
OG0001463	Syaj.g_00403	Prap.g_01423
OG0001464	Syaj.g_02788	Prap.g_01378
OG0001465	Syaj.g_00968	Prap.g_00794
OG0001477	Syaj.g_00444	Prap.g_00587
OG0001487	Syaj.g_01433	Prap.g_00161
OG0001488	Syaj.g_00324	Prap.g_00443
OG0001489	Syaj.g_02753	Prap.g_01627
OG0001496	Syaj.g_00446	Prap.g_00589
OG0001497	Syaj.g_00445	Prap.g_00588
OG0001498	Syaj.g_02830	Prap.g_01348
OG0001510	Syaj.g_02410	Prap.g_01574
OG0001511	Syaj.g_01896	Prap.g_01064
OG0001512	Syaj.g_02878	Prap.g_00513
OG0001513	Syaj.g_02690	Prap.g_01847
OG0001514	Syaj.g_00447	Prap.g_00590
OG0001515	Syaj.g_00483	Prap.g_00808
OG0001516	Syaj.g_00713	Prap.g_00362
OG0001517	Syaj.g_02806	Prap.g_01371
OG0001518	Syaj.g_02132	Prap.g_01522
OG0001519	Syaj.g_02147	Prap.g_01517
OG0001522	Syaj.g_00385	Prap.g_00749
OG0001523	Syaj.g_00673	Prap.g_01878
OG0001524	Syaj.g_00672	Prap.g_01877
OG0001525	Syaj.g_02159	Prap.g_01814
OG0001527	Syaj.g_00198	Prap.g_01206
OG0001529	Syaj.g_02311	Prap.g_00914
OG0001530	Syaj.g_01894	Prap.g_01065
OG0001531	Syaj.g_02879	Prap.g_01473
OG0001532	Syaj.g_00619	Prap.g_00425
OG0001534	Syaj.g_00794	Prap.g_00313
OG0001535	Syaj.g_00813	Prap.g_00297
OG0001536	Syaj.g_00903	Prap.g_00253
OG0001537	Syaj.g_01066	Prap.g_00846
OG0001538	Syaj.g_01018	Prap.g_00778
OG0001539	Syaj.g_00731	Prap.g_00868
OG0001540	Syaj.g_01931	Prap.g_01044
OG0001541	Syaj.g_02002	Prap.g_00990
OG0001542	Syaj.g_02011	Prap.g_00984
OG0001543	Syaj.g_02057	Prap.g_00547
OG0001544	Syaj.g_02146	Prap.g_01518
OG0001545	Syaj.g_02226	Prap.g_01503
OG0001557	Syaj.g_01058	Prap.g_00842
OG0001559	Syaj.g_01893	Prap.g_01066
OG0001560	Syaj.g_01879	Prap.g_01077
OG0001561	Syaj.g_00807	Prap.g_00303
OG0001562	Syaj.g_00821	Prap.g_00290
OG0001563	Syaj.g_02737	Prap.g_01643
OG0001564	Syaj.g_00657	Prap.g_00895
OG0001572	Syaj.g_00522	Prap.g_00609
OG0001574	Syaj.g_00196	Prap.g_01208
OG0001575	Syaj.g_00201	Prap.g_01203
OG0001576	Syaj.g_00266	Prap.g_00575
OG0001577	Syaj.g_00298	Prap.g_00461
OG0001579	Syaj.g_02777	Prap.g_01382
OG0001580	Syaj.g_02100	Prap.g_00907
OG0001588	Syaj.g_02467	Prap.g_01341
OG0001589	Syaj.g_01600	Prap.g_01733
OG0001592	Syaj.g_02101	Prap.g_00908
OG0001614	Syaj.g_02425	Prap.g_01586
OG0001616	Syaj.g_00642	Prap.g_00433
OG0001617	Syaj.g_00475	Prap.g_00804
OG0001619	Syaj.g_00914	Prap.g_00246
OG0001620	Syaj.g_02818	Prap.g_01363
OG0001621	Syaj.g_02606	Prap.g_01458
OG0001622	Syaj.g_02237	Prap.g_01494
OG0001636	Syaj.g_02303	Prap.g_00920
OG0001638	Syaj.g_01733	Prap.g_01768
OG0001639	Syaj.g_01636	Prap.g_00170
OG0001640	Syaj.g_00411	Prap.g_00696
OG0001641	Syaj.g_00840	Prap.g_00278
OG0001642	Syaj.g_00347	Prap.g_00729
OG0001643	Syaj.g_01278	Prap.g_00387
OG0001644	Syaj.g_00941	Prap.g_00332
OG0001654	Syaj.g_01634	Prap.g_00168
OG0001656	Syaj.g_02776	Prap.g_01383
OG0001657	Syaj.g_01976	Prap.g_01015
OG0001658	Syaj.g_02110	Prap.g_00912
OG0001659	Syaj.g_00634	Prap.g_01916
OG0001676	Syaj.g_02779	Prap.g_01381
OG0001678	Syaj.g_02640	Prap.g_01711
OG0001679	Syaj.g_00205	Prap.g_01376
OG0001691	Syaj.g_01312	Prap.g_00694
OG0001693	Syaj.g_00428	Prap.g_01835
OG0001717	Syaj.g_01988	Prap.g_00594
OG0001733	Syaj.g_00726	Prap.g_01795
OG0001747	Syaj.g_01958	Prap.g_01340
OG0001758	Syaj.g_00665	Prap.g_01801
OG0001769	Syaj.g_01264	Prap.g_00508
OG0001770	Syaj.g_02409	Prap.g_01864
OG0001771	Syaj.g_00669	Prap.g_01852
OG0001795	Syaj.g_02873	Prap.g_01812, Prap.g_00673
OG0001807	Syaj.g_02477	Prap.g_00896
OG0001842	Syaj.g_01627	Prap.g_00022
OG0001916	Syaj.g_00089	Prap.g_01271
OG0001917	Syaj.g_00812	Prap.g_00298
OG0001930	Syaj.g_01628	Prap.g_00023
OG0001931	Syaj.g_01629	Prap.g_00024
OG0001956	Syaj.g_02662	Prap.g_00722
OG0001965	Syaj.g_01254	Prap.g_01845
OG0002019	Syaj.g_01105	Prap.g_01913
OG0002106	Syaj.g_00365	Prap.g_00533
OG0002384	Syaj.g_01198	Prap.g_01808
OG0002397	Syaj.g_01136	Prap.g_00288
OG0002487	Syaj.g_01800	Prap.g_00544
OG0002663	Syaj.g_00130	Prap.g_01800
