Orthogroup	Syaj	Prbb
OG0001072	Syaj.g_00236	Prbb.g_00590
OG0001073	Syaj.g_00254	Prbb.g_00604
OG0001074	Syaj.g_01327	Prbb.g_00616
OG0001075	Syaj.g_01325	Prbb.g_00617
OG0001076	Syaj.g_01305	Prbb.g_00624
OG0001077	Syaj.g_01294	Prbb.g_00629
OG0001078	Syaj.g_01282	Prbb.g_00637
OG0001079	Syaj.g_01269	Prbb.g_00648
OG0001080	Syaj.g_01135	Prbb.g_00654
OG0001081	Syaj.g_00699	Prbb.g_00656
OG0001082	Syaj.g_00700	Prbb.g_00657
OG0001083	Syaj.g_00709	Prbb.g_00662
OG0001084	Syaj.g_00711	Prbb.g_00664
OG0001085	Syaj.g_00721	Prbb.g_00674
OG0001086	Syaj.g_00723	Prbb.g_00675
OG0001087	Syaj.g_00498	Prbb.g_00694
OG0001088	Syaj.g_00494	Prbb.g_00695
OG0001089	Syaj.g_00439	Prbb.g_00705
OG0001090	Syaj.g_00959	Prbb.g_00714
OG0001091	Syaj.g_00957	Prbb.g_00716
OG0001092	Syaj.g_00954	Prbb.g_00717
OG0001093	Syaj.g_00948	Prbb.g_00722
OG0001094	Syaj.g_01032	Prbb.g_00777
OG0001095	Syaj.g_01008	Prbb.g_00796
OG0001096	Syaj.g_00988	Prbb.g_00811
OG0001097	Syaj.g_00371	Prbb.g_00830
OG0001098	Syaj.g_01132	Prbb.g_00847
OG0001099	Syaj.g_01906	Prbb.g_00917
OG0001100	Syaj.g_00732	Prbb.g_00924
OG0001101	Syaj.g_00734	Prbb.g_00926
OG0001102	Syaj.g_00737	Prbb.g_00929
OG0001103	Syaj.g_00740	Prbb.g_00931
OG0001104	Syaj.g_01050	Prbb.g_00763
OG0001105	Syaj.g_01046	Prbb.g_00767
OG0001106	Syaj.g_00912	Prbb.g_00979
OG0001107	Syaj.g_00900	Prbb.g_00989
OG0001108	Syaj.g_00870	Prbb.g_00993
OG0001109	Syaj.g_00868	Prbb.g_00994
OG0001110	Syaj.g_00866	Prbb.g_00996
OG0001111	Syaj.g_00864	Prbb.g_00997
OG0001112	Syaj.g_00862	Prbb.g_00998
OG0001113	Syaj.g_00861	Prbb.g_00999
OG0001114	Syaj.g_00860	Prbb.g_01000
OG0001115	Syaj.g_00856	Prbb.g_01002
OG0001116	Syaj.g_00854	Prbb.g_01003
OG0001117	Syaj.g_00853	Prbb.g_01004
OG0001118	Syaj.g_00852	Prbb.g_01005
OG0001119	Syaj.g_00850	Prbb.g_01006
OG0001120	Syaj.g_00846	Prbb.g_01007
OG0001121	Syaj.g_00630	Prbb.g_01627
OG0001122	Syaj.g_00817	Prbb.g_01038
OG0001123	Syaj.g_00810	Prbb.g_01043
OG0001124	Syaj.g_00808	Prbb.g_01045
OG0001125	Syaj.g_00806	Prbb.g_01047
OG0001126	Syaj.g_00413	Prbb.g_01058
OG0001127	Syaj.g_00414	Prbb.g_01059
OG0001128	Syaj.g_00417	Prbb.g_01062
OG0001129	Syaj.g_00419	Prbb.g_01063
OG0001130	Syaj.g_00420	Prbb.g_01064
OG0001131	Syaj.g_01070	Prbb.g_00897
OG0001132	Syaj.g_01166	Prbb.g_01108
OG0001133	Syaj.g_01302	Prbb.g_01085
OG0001134	Syaj.g_00645	Prbb.g_01887
OG0001135	Syaj.g_00647	Prbb.g_01890
OG0001136	Syaj.g_00300	Prbb.g_01520
OG0001137	Syaj.g_00318	Prbb.g_01507
OG0001138	Syaj.g_00620	Prbb.g_01486
OG0001139	Syaj.g_00618	Prbb.g_01484
OG0001140	Syaj.g_00617	Prbb.g_01483
OG0001141	Syaj.g_00616	Prbb.g_01482
OG0001142	Syaj.g_00615	Prbb.g_01481
OG0001143	Syaj.g_00602	Prbb.g_01474
OG0001144	Syaj.g_00588	Prbb.g_01469
OG0001145	Syaj.g_00276	Prbb.g_01578
OG0001146	Syaj.g_01518	Prbb.g_01590
OG0001147	Syaj.g_01438	Prbb.g_01612
OG0001148	Syaj.g_00057	Prbb.g_01641
OG0001149	Syaj.g_00056	Prbb.g_01642
OG0001150	Syaj.g_00055	Prbb.g_01643
OG0001151	Syaj.g_00043	Prbb.g_01654
OG0001152	Syaj.g_00040	Prbb.g_01655
OG0001153	Syaj.g_01425	Prbb.g_01716
OG0001154	Syaj.g_01426	Prbb.g_01717
OG0001155	Syaj.g_01637	Prbb.g_01733
OG0001156	Syaj.g_01640	Prbb.g_01736
OG0001157	Syaj.g_01641	Prbb.g_01737
OG0001158	Syaj.g_01643	Prbb.g_01738
OG0001159	Syaj.g_01644	Prbb.g_01739
OG0001160	Syaj.g_01697	Prbb.g_01765
OG0001161	Syaj.g_02148	Prbb.g_01555
OG0001162	Syaj.g_00979	Prbb.g_01778
OG0001163	Syaj.g_01705	Prbb.g_01815
OG0001164	Syaj.g_01711	Prbb.g_01819
OG0001165	Syaj.g_01716	Prbb.g_01822
OG0001166	Syaj.g_01746	Prbb.g_01840
OG0001167	Syaj.g_01592	Prbb.g_01858
OG0001168	Syaj.g_01594	Prbb.g_01859
OG0001169	Syaj.g_01596	Prbb.g_01861
OG0001170	Syaj.g_01597	Prbb.g_01863
OG0001171	Syaj.g_01607	Prbb.g_01873
OG0001172	Syaj.g_02641	Prbb.g_01926
OG0001173	Syaj.g_02642	Prbb.g_01927
OG0001174	Syaj.g_02650	Prbb.g_01935
OG0001175	Syaj.g_02651	Prbb.g_01936
OG0001176	Syaj.g_02688	Prbb.g_01947
OG0001177	Syaj.g_02685	Prbb.g_01945
OG0001178	Syaj.g_01726	Prbb.g_01279
OG0001179	Syaj.g_02719	Prbb.g_01984
OG0001180	Syaj.g_02744	Prbb.g_02007
OG0001181	Syaj.g_02748	Prbb.g_02011
OG0001182	Syaj.g_02757	Prbb.g_02019
OG0001183	Syaj.g_02762	Prbb.g_02025
OG0001184	Syaj.g_02449	Prbb.g_02041
OG0001185	Syaj.g_02423	Prbb.g_02056
OG0001186	Syaj.g_02339	Prbb.g_02097
OG0001187	Syaj.g_02369	Prbb.g_02100
OG0001188	Syaj.g_02336	Prbb.g_02102
OG0001189	Syaj.g_02318	Prbb.g_02119
OG0001190	Syaj.g_02111	Prbb.g_02124
OG0001191	Syaj.g_02128	Prbb.g_02134
OG0001192	Syaj.g_02138	Prbb.g_02139
OG0001193	Syaj.g_02178	Prbb.g_02152
OG0001194	Syaj.g_02180	Prbb.g_02153
OG0001195	Syaj.g_02181	Prbb.g_02154
OG0001196	Syaj.g_02244	Prbb.g_02175
OG0001197	Syaj.g_02246	Prbb.g_02177
OG0001198	Syaj.g_02259	Prbb.g_02186
OG0001199	Syaj.g_01825	Prbb.g_00129
OG0001200	Syaj.g_01827	Prbb.g_00131
OG0001201	Syaj.g_01888	Prbb.g_00163
OG0001202	Syaj.g_02032	Prbb.g_00256
OG0001203	Syaj.g_02877	Prbb.g_00295
OG0001204	Syaj.g_02621	Prbb.g_00301
OG0001205	Syaj.g_01545	Prbb.g_00450
OG0001206	Syaj.g_01484	Prbb.g_00469
OG0001207	Syaj.g_00061	Prbb.g_00480
OG0001208	Syaj.g_00074	Prbb.g_00487
OG0001209	Syaj.g_00147	Prbb.g_00538
OG0001210	Syaj.g_00158	Prbb.g_00543
OG0001211	Syaj.g_00184	Prbb.g_00554
OG0001212	Syaj.g_00246	Prbb.g_00596
OG0001214	Syaj.g_01281	Prbb.g_00638
OG0001215	Syaj.g_00492	Prbb.g_00696
OG0001216	Syaj.g_00958	Prbb.g_00715
OG0001218	Syaj.g_01434	Prbb.g_00754
OG0001219	Syaj.g_00782	Prbb.g_00960
OG0001220	Syaj.g_00345	Prbb.g_00837
OG0001221	Syaj.g_01067	Prbb.g_00944
OG0001222	Syaj.g_00911	Prbb.g_00893
OG0001223	Syaj.g_00844	Prbb.g_01008
OG0001224	Syaj.g_00423	Prbb.g_01066
OG0001225	Syaj.g_00425	Prbb.g_01068
OG0001227	Syaj.g_02152	Prbb.g_01090
OG0001228	Syaj.g_01565	Prbb.g_01465
OG0001229	Syaj.g_00451	Prbb.g_01201
OG0001231	Syaj.g_02279	Prbb.g_00758
OG0001232	Syaj.g_01757	Prbb.g_01844
OG0001233	Syaj.g_01598	Prbb.g_01864
OG0001234	Syaj.g_02655	Prbb.g_01938
OG0001235	Syaj.g_02679	Prbb.g_01942
OG0001236	Syaj.g_02453	Prbb.g_02038
OG0001237	Syaj.g_02447	Prbb.g_02042
OG0001239	Syaj.g_01822	Prbb.g_00126
OG0001240	Syaj.g_01871	Prbb.g_00148
OG0001242	Syaj.g_01913	Prbb.g_00176
OG0001243	Syaj.g_01926	Prbb.g_00183
OG0001244	Syaj.g_01960	Prbb.g_00199
OG0001246	Syaj.g_00100	Prbb.g_00508
OG0001247	Syaj.g_00973	Prbb.g_00689
OG0001248	Syaj.g_00978	Prbb.g_00691
OG0001251	Syaj.g_02187	Prbb.g_01913
OG0001252	Syaj.g_00416	Prbb.g_01061
OG0001253	Syaj.g_01165	Prbb.g_01783
OG0001254	Syaj.g_00646	Prbb.g_01889
OG0001256	Syaj.g_01704	Prbb.g_01774
OG0001257	Syaj.g_01342	Prbb.g_01779
OG0001258	Syaj.g_01714	Prbb.g_01820
OG0001260	Syaj.g_01617	Prbb.g_01879
OG0001261	Syaj.g_02728	Prbb.g_01992
OG0001262	Syaj.g_02320	Prbb.g_02117
OG0001263	Syaj.g_01929	Prbb.g_00186
OG0001273	Syaj.g_01288	Prbb.g_00632
OG0001277	Syaj.g_02227	Prbb.g_02163
OG0001279	Syaj.g_01356	Prbb.g_01196
OG0001280	Syaj.g_01508	Prbb.g_01585
OG0001281	Syaj.g_01519	Prbb.g_01591
OG0001282	Syaj.g_00058	Prbb.g_01640
OG0001283	Syaj.g_02238	Prbb.g_02171
OG0001284	Syaj.g_01688	Prbb.g_01759
OG0001285	Syaj.g_01170	Prbb.g_01847
OG0001286	Syaj.g_02742	Prbb.g_02005
OG0001287	Syaj.g_02415	Prbb.g_02063
OG0001288	Syaj.g_02394	Prbb.g_02074
OG0001289	Syaj.g_01845	Prbb.g_00142
OG0001290	Syaj.g_01880	Prbb.g_00156
OG0001294	Syaj.g_00722	Prbb.g_01553, Prbb.g_01628
OG0001295	Syaj.g_00161	Prbb.g_01542
OG0001296	Syaj.g_00106	Prbb.g_00513
OG0001297	Syaj.g_00110	Prbb.g_00518
OG0001299	Syaj.g_00716	Prbb.g_00669
OG0001300	Syaj.g_00479	Prbb.g_00701
OG0001301	Syaj.g_00440	Prbb.g_00703
OG0001302	Syaj.g_01251	Prbb.g_00958
OG0001303	Syaj.g_00784	Prbb.g_01388
OG0001304	Syaj.g_00795	Prbb.g_01052
OG0001305	Syaj.g_00433	Prbb.g_00888
OG0001306	Syaj.g_00285	Prbb.g_01532
OG0001307	Syaj.g_02672	Prbb.g_01609
OG0001309	Syaj.g_00116	Prbb.g_00522
OG0001310	Syaj.g_01735	Prbb.g_01834
OG0001311	Syaj.g_00809	Prbb.g_01044
OG0001312	Syaj.g_00931	Prbb.g_00969
OG0001315	Syaj.g_02760	Prbb.g_02023
OG0001316	Syaj.g_01946	Prbb.g_00197
OG0001317	Syaj.g_02857	Prbb.g_00291
OG0001321	Syaj.g_01528	Prbb.g_00456
OG0001322	Syaj.g_01527	Prbb.g_00457
OG0001324	Syaj.g_00478	Prbb.g_00702
OG0001325	Syaj.g_00953	Prbb.g_00718
OG0001326	Syaj.g_02196	Prbb.g_01905
OG0001327	Syaj.g_00729	Prbb.g_00921
OG0001328	Syaj.g_00764	Prbb.g_00940
OG0001329	Syaj.g_00028	Prbb.g_01782
OG0001330	Syaj.g_01501	Prbb.g_01579
OG0001332	Syaj.g_01631	Prbb.g_01731
OG0001334	Syaj.g_02770	Prbb.g_02028
OG0001335	Syaj.g_02771	Prbb.g_02029
OG0001336	Syaj.g_02239	Prbb.g_02172
OG0001337	Syaj.g_02795, Syaj.g_02786	Prbb.g_00383
OG0001339	Syaj.g_01883	Prbb.g_00159
OG0001340	Syaj.g_02787	Prbb.g_00384
OG0001341	Syaj.g_00449	Prbb.g_00086
OG0001343	Syaj.g_02184	Prbb.g_00912
OG0001344	Syaj.g_00307	Prbb.g_01512
OG0001345	Syaj.g_00337	Prbb.g_01496
OG0001346	Syaj.g_01512	Prbb.g_01587
OG0001347	Syaj.g_02497	Prbb.g_02088
OG0001348	Syaj.g_00393	Prbb.g_01125
OG0001350	Syaj.g_02876	Prbb.g_00294
OG0001351	Syaj.g_00272	Prbb.g_00459
OG0001352	Syaj.g_00136	Prbb.g_00685
OG0001354	Syaj.g_00857	Prbb.g_01001
OG0001355	Syaj.g_01244	Prbb.g_01781
OG0001357	Syaj.g_00629	Prbb.g_01814
OG0001358	Syaj.g_01309	Prbb.g_00621
OG0001359	Syaj.g_02183	Prbb.g_00913
OG0001360	Syaj.g_00340	Prbb.g_01494
OG0001362	Syaj.g_01396	Prbb.g_01700
OG0001363	Syaj.g_01398	Prbb.g_00465
OG0001368	Syaj.g_02622	Prbb.g_01213, Prbb.g_01193
OG0001369	Syaj.g_01870	Prbb.g_00147
OG0001370	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252	Prbb.g_01235
OG0001373	Syaj.g_02195	Prbb.g_01904
OG0001374	Syaj.g_02203	Prbb.g_01912
OG0001375	Syaj.g_02185	Prbb.g_00911
OG0001376	Syaj.g_02140	Prbb.g_00899
OG0001377	Syaj.g_02139	Prbb.g_00900
OG0001378	Syaj.g_01559	Prbb.g_00439
OG0001381	Syaj.g_00405, Syaj.g_02663	Prbb.g_01637
OG0001385	Syaj.g_02192	Prbb.g_01901
OG0001386	Syaj.g_02193	Prbb.g_01902
OG0001387	Syaj.g_02194	Prbb.g_01903
OG0001388	Syaj.g_02197	Prbb.g_01906
OG0001389	Syaj.g_02198	Prbb.g_01907
OG0001390	Syaj.g_02199	Prbb.g_01908
OG0001391	Syaj.g_02200	Prbb.g_01909
OG0001392	Syaj.g_02201	Prbb.g_01910
OG0001393	Syaj.g_02202	Prbb.g_01911
OG0001394	Syaj.g_01059	Prbb.g_00948
OG0001395	Syaj.g_00935	Prbb.g_01055
OG0001396	Syaj.g_02372, Syaj.g_02498	Prbb.g_02089
OG0001397	Syaj.g_01397	Prbb.g_01701
OG0001398	Syaj.g_01116	Prbb.g_00732
OG0001401	Syaj.g_00381	Prbb.g_00820
OG0001402	Syaj.g_01304	Prbb.g_00625
OG0001403	Syaj.g_02297	Prbb.g_00031
OG0001404	Syaj.g_01817	Prbb.g_00123
OG0001405	Syaj.g_02773	Prbb.g_00377
OG0001406	Syaj.g_02141	Prbb.g_00898
OG0001407	Syaj.g_00137	Prbb.g_00903
OG0001408	Syaj.g_00561	Prbb.g_00097
OG0001410	Syaj.g_02673	Prbb.g_01610
OG0001413	Syaj.g_01241	Prbb.g_00759
OG0001414	Syaj.g_02664	Prbb.g_00285
OG0001417	Syaj.g_00858	Prbb.g_01552
OG0001419	Syaj.g_00138	Prbb.g_00750
OG0001420	Syaj.g_00131	Prbb.g_01183
OG0001421	Syaj.g_01235, Syaj.g_01167	Prbb.g_01775
OG0001425	Syaj.g_02137	Prbb.g_02138
OG0001430	Syaj.g_02104	Prbb.g_00901
OG0001432	Syaj.g_00509	Prbb.g_01033
OG0001434	Syaj.g_01054	Prbb.g_00953
OG0001435	Syaj.g_00736	Prbb.g_00928
OG0001439	Syaj.g_02520	Prbb.g_00358
OG0001443	Syaj.g_02145	Prbb.g_01896
OG0001446	Syaj.g_00527	Prbb.g_00134
OG0001447	Syaj.g_01927	Prbb.g_00184
OG0001453	Syaj.g_00838	Prbb.g_01011
OG0001454	Syaj.g_01231	Prbb.g_01280
OG0001456	Syaj.g_02205	Prbb.g_01559
OG0001457	Syaj.g_02206	Prbb.g_01558
OG0001458	Syaj.g_02207	Prbb.g_01557
OG0001463	Syaj.g_00403	Prbb.g_00338
OG0001464	Syaj.g_02788	Prbb.g_00739
OG0001470	Syaj.g_01567, Syaj.g_02342	Prbb.g_00853
OG0001471	Syaj.g_02526	Prbb.g_01554
OG0001473	Syaj.g_01255	Prbb.g_01623
OG0001474	Syaj.g_02812	Prbb.g_00399
OG0001475	Syaj.g_01569	Prbb.g_00855
OG0001477	Syaj.g_00444	Prbb.g_01415
OG0001480	Syaj.g_00343	Prbb.g_01215
OG0001482	Syaj.g_00848	Prbb.g_01089
OG0001487	Syaj.g_01433	Prbb.g_01724
OG0001488	Syaj.g_00324	Prbb.g_01503
OG0001489	Syaj.g_02753	Prbb.g_02016
OG0001494	Syaj.g_02353	Prbb.g_00870
OG0001496	Syaj.g_00446	Prbb.g_01413
OG0001497	Syaj.g_00445	Prbb.g_01414
OG0001498	Syaj.g_02830	Prbb.g_00417
OG0001499	Syaj.g_01211	Prbb.g_00110
OG0001505	Syaj.g_02359	Prbb.g_00857
OG0001508	Syaj.g_01566	Prbb.g_02096
OG0001509	Syaj.g_02376, Syaj.g_02499	Prbb.g_02090
OG0001510	Syaj.g_02410	Prbb.g_02067
OG0001511	Syaj.g_01896	Prbb.g_00167
OG0001512	Syaj.g_02878	Prbb.g_01801
OG0001513	Syaj.g_02448, Syaj.g_02690	Prbb.g_00050
OG0001514	Syaj.g_00447	Prbb.g_01412
OG0001515	Syaj.g_00483	Prbb.g_00699
OG0001516	Syaj.g_00713	Prbb.g_00666
OG0001517	Syaj.g_02806	Prbb.g_00395
OG0001518	Syaj.g_02132	Prbb.g_02137
OG0001519	Syaj.g_02147	Prbb.g_02142
OG0001522	Syaj.g_00385	Prbb.g_00816
OG0001523	Syaj.g_00673	Prbb.g_01892
OG0001524	Syaj.g_00672	Prbb.g_01893
OG0001528	Syaj.g_01568	Prbb.g_00854
OG0001529	Syaj.g_02311	Prbb.g_00056
OG0001530	Syaj.g_01894	Prbb.g_00166
OG0001531	Syaj.g_02879	Prbb.g_00296
OG0001532	Syaj.g_00619	Prbb.g_01485
OG0001534	Syaj.g_00794	Prbb.g_01053
OG0001535	Syaj.g_00813	Prbb.g_01041
OG0001536	Syaj.g_00903	Prbb.g_00987
OG0001537	Syaj.g_01066	Prbb.g_00945
OG0001538	Syaj.g_01018	Prbb.g_00788
OG0001539	Syaj.g_00731	Prbb.g_00923
OG0001540	Syaj.g_01931	Prbb.g_00188
OG0001541	Syaj.g_02002	Prbb.g_00236
OG0001542	Syaj.g_02011	Prbb.g_00242
OG0001543	Syaj.g_02057	Prbb.g_00896
OG0001544	Syaj.g_02146	Prbb.g_02141
OG0001545	Syaj.g_02226	Prbb.g_02162
OG0001548	Syaj.g_01222	Prbb.g_01105
OG0001551	Syaj.g_00395	Prbb.g_01898
OG0001556	Syaj.g_00636	Prbb.g_01154
OG0001557	Syaj.g_01058	Prbb.g_00949
OG0001559	Syaj.g_01893	Prbb.g_00165
OG0001560	Syaj.g_01879	Prbb.g_00155
OG0001561	Syaj.g_00807	Prbb.g_01046
OG0001562	Syaj.g_00821	Prbb.g_01035
OG0001563	Syaj.g_02737	Prbb.g_02000
OG0001564	Syaj.g_00657	Prbb.g_00863
OG0001570	Syaj.g_01124	Prbb.g_01331
OG0001575	Syaj.g_00201	Prbb.g_00569
OG0001576	Syaj.g_00266	Prbb.g_01599
OG0001577	Syaj.g_00298	Prbb.g_01522
OG0001579	Syaj.g_02777	Prbb.g_00381
OG0001582	Syaj.g_01215	Prbb.g_01551
OG0001586	Syaj.g_01769	Prbb.g_00872
OG0001589	Syaj.g_01600	Prbb.g_01866
OG0001623	Syaj.g_02791	Prbb.g_00385
OG0001633	Syaj.g_01347	Prbb.g_01920
OG0001634	Syaj.g_00719	Prbb.g_00672
OG0001642	Syaj.g_00347	Prbb.g_01621
OG0001644	Syaj.g_00941	Prbb.g_00728
OG0001656	Syaj.g_02776	Prbb.g_00380
OG0001659	Syaj.g_00634	Prbb.g_01489
OG0001673	Syaj.g_02855	Prbb.g_00289
OG0001676	Syaj.g_02779	Prbb.g_00382
OG0001691	Syaj.g_01312	Prbb.g_01056
OG0001692	Syaj.g_01374	Prbb.g_01682
OG0001694	Syaj.g_02563	Prbb.g_00333
OG0001695	Syaj.g_02223	Prbb.g_02158
OG0001700	Syaj.g_01115	Prbb.g_01161
OG0001703	Syaj.g_00062	Prbb.g_00481
OG0001713	Syaj.g_00314	Prbb.g_01131
OG0001715	Syaj.g_01213	Prbb.g_01219
OG0001733	Syaj.g_00726	Prbb.g_01152
OG0001738	Syaj.g_02505	Prbb.g_00371
OG0001739	Syaj.g_02222	Prbb.g_02157
OG0001740	Syaj.g_02224	Prbb.g_02161
OG0001755	Syaj.g_00115	Prbb.g_00856
OG0001758	Syaj.g_00665	Prbb.g_01572
OG0001769	Syaj.g_01264	Prbb.g_01441
OG0001810	Syaj.g_01944	Prbb.g_00709
OG0001816	Syaj.g_00728	Prbb.g_00920
OG0001835	Syaj.g_01801	Prbb.g_01417
OG0001907	Syaj.g_01955	Prbb.g_00198
OG0001915	Syaj.g_02253	Prbb.g_02179
OG0001916	Syaj.g_00089	Prbb.g_00500
OG0001917	Syaj.g_00812	Prbb.g_01042
OG0001954	Syaj.g_01128	Prbb.g_01209
OG0001956	Syaj.g_02662	Prbb.g_00842
OG0001978	Syaj.g_02377	Prbb.g_01808
OG0001979	Syaj.g_00486	Prbb.g_00041
OG0001991	Syaj.g_00761, Syaj.g_00762	Prbb.g_01165
OG0002227	Syaj.g_02135, Syaj.g_02136	Prbb.g_01156
OG0002347	Syaj.g_01755	Prbb.g_01850
OG0002374	Syaj.g_00607	Prbb.g_01159
OG0002380	Syaj.g_01781	Prbb.g_01431
OG0002384	Syaj.g_01198	Prbb.g_01567, Prbb.g_01308
OG0004275	Syaj.g_02470	Prbb.g_01661
