Orthogroup	Prax	Prar
OG0001149	Prax.g_01366	Prar.g_00625
OG0001150	Prax.g_01367	Prar.g_00626
OG0001151	Prax.g_01369	Prar.g_00628
OG0001152	Prax.g_01370	Prar.g_00629
OG0001153	Prax.g_01371	Prar.g_00630
OG0001154	Prax.g_01373	Prar.g_00632
OG0001155	Prax.g_01375	Prar.g_00634
OG0001156	Prax.g_01377	Prar.g_00636
OG0001157	Prax.g_01378	Prar.g_00637
OG0001158	Prax.g_01380	Prar.g_00639
OG0001159	Prax.g_01381	Prar.g_00640
OG0001160	Prax.g_01382	Prar.g_00641
OG0001161	Prax.g_01383	Prar.g_00642
OG0001162	Prax.g_01384	Prar.g_00643
OG0001163	Prax.g_01385	Prar.g_00644
OG0001164	Prax.g_01386	Prar.g_00645
OG0001165	Prax.g_01387	Prar.g_00646
OG0001166	Prax.g_01388	Prar.g_00647
OG0001167	Prax.g_01389	Prar.g_00648
OG0001168	Prax.g_01390	Prar.g_00649
OG0001169	Prax.g_01391	Prar.g_00650
OG0001170	Prax.g_01392	Prar.g_00651
OG0001171	Prax.g_01393	Prar.g_00652
OG0001172	Prax.g_01395	Prar.g_00654
OG0001173	Prax.g_01397	Prar.g_00656
OG0001174	Prax.g_01398	Prar.g_00657
OG0001175	Prax.g_01399	Prar.g_00658
OG0001176	Prax.g_01400	Prar.g_00659
OG0001177	Prax.g_01402	Prar.g_00661
OG0001178	Prax.g_01405	Prar.g_00663
OG0001179	Prax.g_01406	Prar.g_00664
OG0001180	Prax.g_01407	Prar.g_00665
OG0001181	Prax.g_01408	Prar.g_00666
OG0001182	Prax.g_01409	Prar.g_00667
OG0001183	Prax.g_01410	Prar.g_00668
OG0001184	Prax.g_01412	Prar.g_00670
OG0001185	Prax.g_01415	Prar.g_00673
OG0001186	Prax.g_01416	Prar.g_00674
OG0001187	Prax.g_01418	Prar.g_00675
OG0001188	Prax.g_01419	Prar.g_00676
OG0001189	Prax.g_01420	Prar.g_00677
OG0001190	Prax.g_01421	Prar.g_00678
OG0001191	Prax.g_01422	Prar.g_00679
OG0001192	Prax.g_01423	Prar.g_00680
OG0001193	Prax.g_01424	Prar.g_00681
OG0001194	Prax.g_01425	Prar.g_00682
OG0001195	Prax.g_01426	Prar.g_00683
OG0001196	Prax.g_01427	Prar.g_00684
OG0001197	Prax.g_01428	Prar.g_00685
OG0001198	Prax.g_01429	Prar.g_00686
OG0001199	Prax.g_01430	Prar.g_00687
OG0001200	Prax.g_01431	Prar.g_00688
OG0001201	Prax.g_01432	Prar.g_00689
OG0001202	Prax.g_01433	Prar.g_00690
OG0001203	Prax.g_01435	Prar.g_00692
OG0001204	Prax.g_01437	Prar.g_00694
OG0001205	Prax.g_01438	Prar.g_00695
OG0001206	Prax.g_01439	Prar.g_00696
OG0001207	Prax.g_01440	Prar.g_00697
OG0001208	Prax.g_01441	Prar.g_00698
OG0001209	Prax.g_01442	Prar.g_00699
OG0001210	Prax.g_01443	Prar.g_00700
OG0001211	Prax.g_01444	Prar.g_00701
OG0001212	Prax.g_01445	Prar.g_00702
OG0001213	Prax.g_01446	Prar.g_00703
OG0001214	Prax.g_01448	Prar.g_00705
OG0001215	Prax.g_01449	Prar.g_00706
OG0001216	Prax.g_01450	Prar.g_00707
OG0001217	Prax.g_01451	Prar.g_00708
OG0001218	Prax.g_01452	Prar.g_00709
OG0001219	Prax.g_01454	Prar.g_00074
OG0001220	Prax.g_01455	Prar.g_00073
OG0001221	Prax.g_01458	Prar.g_00070
OG0001222	Prax.g_01459	Prar.g_00069
OG0001223	Prax.g_01460	Prar.g_00068
OG0001224	Prax.g_01461	Prar.g_00067
OG0001225	Prax.g_01462	Prar.g_00066
OG0001226	Prax.g_01463	Prar.g_00065
OG0001227	Prax.g_01464	Prar.g_00064
OG0001228	Prax.g_01465	Prar.g_00063
OG0001229	Prax.g_01466	Prar.g_00062
OG0001230	Prax.g_01467	Prar.g_00061
OG0001231	Prax.g_01468	Prar.g_00060
OG0001232	Prax.g_01469	Prar.g_00059
OG0001233	Prax.g_01470	Prar.g_00058
OG0001234	Prax.g_01471	Prar.g_00057
OG0001235	Prax.g_01472	Prar.g_00056
OG0001236	Prax.g_01474	Prar.g_00054
OG0001237	Prax.g_01475	Prar.g_00053
OG0001238	Prax.g_01477	Prar.g_00051
OG0001239	Prax.g_01478	Prar.g_00050
OG0001240	Prax.g_01479	Prar.g_00049
OG0001241	Prax.g_01481	Prar.g_00047
OG0001242	Prax.g_01482	Prar.g_00046
OG0001243	Prax.g_01483	Prar.g_00045
OG0001244	Prax.g_01484	Prar.g_00044
OG0001245	Prax.g_01485	Prar.g_00043
OG0001246	Prax.g_01486	Prar.g_00042
OG0001247	Prax.g_01487	Prar.g_00041
OG0001248	Prax.g_01488	Prar.g_00040
OG0001249	Prax.g_01489	Prar.g_00039
OG0001250	Prax.g_01490	Prar.g_00038
OG0001251	Prax.g_01126	Prar.g_00236
OG0001252	Prax.g_01080	Prar.g_00190
OG0001253	Prax.g_01068	Prar.g_00177
OG0001254	Prax.g_00894	Prar.g_00306
OG0001255	Prax.g_00840	Prar.g_00393
OG0001256	Prax.g_01930, Prax.g_00460, Prax.g_00776	Prar.g_00978
OG0001257	Prax.g_00720	Prar.g_00532
OG0001258	Prax.g_00703	Prar.g_01329
OG0001259	Prax.g_00049	Prar.g_01419
OG0001260	Prax.g_00429	Prar.g_01637
OG0001261	Prax.g_00338	Prar.g_01718
OG0001262	Prax.g_00322	Prar.g_01734
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Prar.g_01755
OG0001264	Prax.g_00560	Prar.g_01775
OG0001265	Prax.g_01180	Prar.g_01880
OG0001266	Prax.g_01229	Prar.g_01928
OG0001267	Prax.g_00184	Prar.g_01279
OG0001268	Prax.g_00197	Prar.g_01266
OG0001269	Prax.g_01880	Prar.g_00928
OG0001270	Prax.g_01688	Prar.g_00807
OG0001271	Prax.g_01677	Prar.g_00796
OG0001272	Prax.g_01635	Prar.g_00755
OG0001273	Prax.g_01634	Prar.g_00754
OG0001274	Prax.g_01629	Prar.g_00749
OG0001275	Prax.g_01613	Prar.g_00734
OG0001277	Prax.g_01591	Prar.g_00715
OG0001278	Prax.g_01567	Prar.g_01151
OG0001279	Prax.g_01563	Prar.g_01147
OG0001280	Prax.g_01560	Prar.g_01144
OG0001281	Prax.g_01265	Prar.g_01111
OG0001282	Prax.g_01290	Prar.g_01086
OG0001283	Prax.g_01376	Prar.g_00635
OG0001284	Prax.g_01404	Prar.g_00662
OG0001285	Prax.g_01436	Prar.g_00693
OG0001286	Prax.g_01480	Prar.g_00048
OG0001288	Prax.g_00763	Prar.g_00485
OG0001290	Prax.g_00283	Prar.g_00008
OG0001291	Prax.g_00642	Prar.g_00547
OG0001292	Prax.g_00645	Prar.g_00254
OG0001293	Prax.g_00647	Prar.g_00252
OG0001294	Prax.g_01125	Prar.g_00235
OG0001295	Prax.g_01099	Prar.g_00209
OG0001296	Prax.g_01093	Prar.g_00203
OG0001297	Prax.g_01019	Prar.g_00128
OG0001298	Prax.g_00932	Prar.g_00084
OG0001300	Prax.g_00800	Prar.g_00434
OG0001301	Prax.g_00096	Prar.g_01467
OG0001304	Prax.g_01195	Prar.g_01895
OG0001305	Prax.g_01200	Prar.g_01900
OG0001306	Prax.g_01237	Prar.g_01937
OG0001307	Prax.g_01247	Prar.g_01946
OG0001308	Prax.g_00138	Prar.g_01315
OG0001309	Prax.g_00140	Prar.g_01314
OG0001310	Prax.g_00151	Prar.g_01304
OG0001311	Prax.g_00228	Prar.g_01235
OG0001312	Prax.g_01879	Prar.g_00927
OG0001313	Prax.g_01631	Prar.g_00751
OG0001314	Prax.g_01536	Prar.g_01120
OG0001315	Prax.g_01501	Prar.g_00613
OG0001316	Prax.g_01372	Prar.g_00631
OG0001318	Prax.g_01077	Prar.g_00187
OG0001319	Prax.g_00980	Prar.g_00089
OG0001320	Prax.g_00734	Prar.g_00516
OG0001321	Prax.g_00418	Prar.g_01646
OG0001322	Prax.g_00392	Prar.g_01664
OG0001323	Prax.g_01221	Prar.g_01920
OG0001324	Prax.g_01255	Prar.g_01954
OG0001325	Prax.g_00144	Prar.g_01311
OG0001326	Prax.g_01931	Prar.g_00979
OG0001327	Prax.g_01929	Prar.g_00977
OG0001328	Prax.g_01894	Prar.g_00950
OG0001329	Prax.g_01843	Prar.g_00891
OG0001330	Prax.g_01638	Prar.g_00758
OG0001331	Prax.g_01562	Prar.g_01146
OG0001332	Prax.g_01512	Prar.g_00602
OG0001334	Prax.g_01396	Prar.g_00655
OG0001335	Prax.g_01434	Prar.g_00691
OG0001336	Prax.g_01090	Prar.g_00200
OG0001337	Prax.g_01100	Prar.g_00210
OG0001338	Prax.g_01074	Prar.g_00183
OG0001339	Prax.g_01015	Prar.g_00124
OG0001340	Prax.g_00927	Prar.g_00079
OG0001341	Prax.g_00914	Prar.g_00326
OG0001342	Prax.g_00895	Prar.g_00307
OG0001343	Prax.g_00834	Prar.g_00399
OG0001344	Prax.g_00796	Prar.g_00439
OG0001345	Prax.g_00766	Prar.g_00482
OG0001346	Prax.g_00730	Prar.g_00522
OG0001347	Prax.g_00716	Prar.g_00536
OG0001348	Prax.g_00697	Prar.g_01335
OG0001349	Prax.g_00692	Prar.g_01340
OG0001351	Prax.g_00037	Prar.g_01406
OG0001352	Prax.g_00960	Prar.g_01512
OG0001353	Prax.g_00939	Prar.g_01533
OG0001354	Prax.g_00389	Prar.g_01667
OG0001355	Prax.g_00332	Prar.g_01724
OG0001356	Prax.g_00544	Prar.g_01757
OG0001357	Prax.g_01157	Prar.g_01860
OG0001358	Prax.g_01179	Prar.g_01879
OG0001359	Prax.g_00165	Prar.g_01292
OG0001360	Prax.g_00166	Prar.g_01291
OG0001361	Prax.g_00250	Prar.g_01213
OG0001363	Prax.g_01824	Prar.g_00871
OG0001364	Prax.g_01658	Prar.g_00777
OG0001365	Prax.g_01260	Prar.g_01116
OG0001366	Prax.g_01522	Prar.g_01958
OG0001367	Prax.g_01279	Prar.g_01097
OG0001369	Prax.g_01181	Prar.g_01881
OG0001371	Prax.g_00638	Prar.g_00551
OG0001372	Prax.g_00639	Prar.g_00550
OG0001373	Prax.g_00646	Prar.g_00253
OG0001374	Prax.g_00658	Prar.g_00241
OG0001375	Prax.g_01083	Prar.g_00193
OG0001376	Prax.g_00984	Prar.g_00093
OG0001377	Prax.g_00919	Prar.g_00331
OG0001378	Prax.g_00903	Prar.g_00315
OG0001379	Prax.g_00811	Prar.g_00422
OG0001382	Prax.g_00741	Prar.g_00509
OG0001383	Prax.g_00690	Prar.g_01342
OG0001384	Prax.g_00682	Prar.g_01349
OG0001385	Prax.g_00976	Prar.g_01496
OG0001386	Prax.g_00968	Prar.g_01504
OG0001387	Prax.g_00966	Prar.g_01506
OG0001388	Prax.g_00956	Prar.g_01516
OG0001389	Prax.g_00480	Prar.g_01604
OG0001390	Prax.g_00430	Prar.g_01636
OG0001391	Prax.g_00387	Prar.g_01669
OG0001392	Prax.g_00543	Prar.g_01756
OG0001393	Prax.g_00545	Prar.g_01758
OG0001394	Prax.g_00566	Prar.g_01781
OG0001395	Prax.g_00569	Prar.g_01784
OG0001396	Prax.g_01161	Prar.g_01864
OG0001397	Prax.g_01189	Prar.g_01889
OG0001398	Prax.g_01208	Prar.g_01908
OG0001399	Prax.g_01218	Prar.g_01918
OG0001400	Prax.g_01227	Prar.g_01926
OG0001401	Prax.g_01234	Prar.g_01934
OG0001402	Prax.g_00186	Prar.g_01277
OG0001403	Prax.g_01898	Prar.g_00954
OG0001404	Prax.g_01872	Prar.g_00920
OG0001405	Prax.g_01862	Prar.g_00910
OG0001406	Prax.g_01689	Prar.g_00808
OG0001407	Prax.g_01686	Prar.g_00805
OG0001408	Prax.g_01637	Prar.g_00757
OG0001409	Prax.g_01624	Prar.g_00744
OG0001410	Prax.g_01611, Prax.g_01610	Prar.g_00732
OG0001412	Prax.g_00601	Prar.g_01814
OG0001414	Prax.g_00633	Prar.g_00556
OG0001415	Prax.g_00847	Prar.g_00261
OG0001416	Prax.g_00680	Prar.g_01351
OG0001417	Prax.g_00967	Prar.g_01505
OG0001418	Prax.g_00417	Prar.g_01647
OG0001419	Prax.g_00383	Prar.g_01673
OG0001420	Prax.g_00547	Prar.g_01760
OG0001421	Prax.g_00551	Prar.g_01765
OG0001422	Prax.g_01224	Prar.g_01923
OG0001423	Prax.g_00167	Prar.g_01290
OG0001425	Prax.g_01618	Prar.g_00738
OG0001426	Prax.g_01476	Prar.g_00052
OG0001427	Prax.g_00801	Prar.g_00433
OG0001430	Prax.g_01172	Prar.g_01872
OG0001431	Prax.g_01225	Prar.g_01924
OG0001432	Prax.g_01228	Prar.g_01927
OG0001433	Prax.g_01954	Prar.g_01000
OG0001435	Prax.g_01625	Prar.g_00746
OG0001436	Prax.g_00527	Prar.g_01181
OG0001438	Prax.g_00079	Prar.g_01450
OG0001440	Prax.g_01183	Prar.g_01883
OG0001441	Prax.g_00131	Prar.g_01319
OG0001442	Prax.g_00154	Prar.g_01302
OG0001443	Prax.g_00183	Prar.g_01280
OG0001444	Prax.g_00219	Prar.g_01244
OG0001449	Prax.g_01820	Prar.g_00867
OG0001454	Prax.g_00806	Prar.g_00427
OG0001457	Prax.g_00940	Prar.g_01532
OG0001458	Prax.g_00431	Prar.g_01635
OG0001459	Prax.g_00394	Prar.g_01662
OG0001460	Prax.g_00310	Prar.g_01747
OG0001461	Prax.g_00593	Prar.g_01806
OG0001462	Prax.g_01171	Prar.g_01871
OG0001463	Prax.g_01217	Prar.g_01917
OG0001464	Prax.g_01223	Prar.g_01922
OG0001467	Prax.g_01736	Prar.g_00342
OG0001468	Prax.g_01365	Prar.g_00624
OG0001469	Prax.g_00198	Prar.g_01265
OG0001470	Prax.g_00855	Prar.g_00267
OG0001472	Prax.g_00311	Prar.g_01746
OG0001473	Prax.g_00302	Prar.g_01754
OG0001474	Prax.g_00531	Prar.g_01551
OG0001475	Prax.g_01213	Prar.g_01913
OG0001476	Prax.g_01214	Prar.g_01914
OG0001477	Prax.g_01215	Prar.g_01915
OG0001478	Prax.g_01222	Prar.g_01921
OG0001479	Prax.g_01250	Prar.g_01949
OG0001480	Prax.g_00125	Prar.g_01325
OG0001481	Prax.g_00216	Prar.g_01247
OG0001484	Prax.g_01822	Prar.g_00869
OG0001485	Prax.g_01258	Prar.g_01118
OG0001488	Prax.g_01046	Prar.g_00155
OG0001489	Prax.g_00798	Prar.g_00436
OG0001490	Prax.g_00778	Prar.g_00463
OG0001491	Prax.g_00397	Prar.g_01659
OG0001492	Prax.g_00340	Prar.g_01716
OG0001493	Prax.g_00532	Prar.g_01550
OG0001494	Prax.g_00533	Prar.g_01549
OG0001495	Prax.g_00534	Prar.g_01548
OG0001496	Prax.g_00535	Prar.g_01547
OG0001497	Prax.g_00536	Prar.g_01546
OG0001498	Prax.g_00537	Prar.g_01545
OG0001499	Prax.g_00538	Prar.g_01544
OG0001500	Prax.g_00539	Prar.g_01543
OG0001501	Prax.g_00540	Prar.g_01542
OG0001502	Prax.g_00541	Prar.g_01541
OG0001503	Prax.g_00542	Prar.g_01540
OG0001505	Prax.g_01163	Prar.g_01196
OG0001506	Prax.g_01242	Prar.g_01941
OG0001507	Prax.g_00182	Prar.g_01281
OG0001509	Prax.g_01280	Prar.g_01096
OG0001510	Prax.g_01357	Prar.g_00616
OG0001511	Prax.g_01965, Prax.g_01571, Prax.g_00447	Prar.g_01193
OG0001514	Prax.g_00493, Prax.g_01918	Prar.g_00972
OG0001515	Prax.g_00427	Prar.g_01641
OG0001516	Prax.g_01151	Prar.g_01854
OG0001517	Prax.g_01232	Prar.g_01932
OG0001519	Prax.g_00788	Prar.g_00449
OG0001520	Prax.g_00526	Prar.g_01180
OG0001521	Prax.g_01261	Prar.g_01115
OG0001523	Prax.g_00632	Prar.g_00557
OG0001524	Prax.g_00797	Prar.g_00437
OG0001525	Prax.g_00742	Prar.g_00507
OG0001526	Prax.g_00549	Prar.g_01763
OG0001527	Prax.g_00129	Prar.g_01321
OG0001528	Prax.g_01956	Prar.g_01001
OG0001529	Prax.g_01952	Prar.g_00998
OG0001532	Prax.g_00279	Prar.g_00003
OG0001533	Prax.g_00777	Prar.g_01552
OG0001534	Prax.g_01620, Prax.g_00492	Prar.g_00740
OG0001536	Prax.g_00127	Prar.g_01323
OG0001537	Prax.g_01951	Prar.g_01190
OG0001538	Prax.g_01932	Prar.g_00980
OG0001539	Prax.g_01913	Prar.g_00968
OG0001540	Prax.g_01912	Prar.g_00967
OG0001542	Prax.g_01622	Prar.g_00742
OG0001543	Prax.g_01612	Prar.g_00733
OG0001549	Prax.g_01092	Prar.g_00202
OG0001550	Prax.g_00868	Prar.g_00280
OG0001551	Prax.g_00842	Prar.g_00256
OG0001552	Prax.g_00804	Prar.g_00429
OG0001553	Prax.g_00786	Prar.g_00451
OG0001554	Prax.g_00785	Prar.g_00452
OG0001555	Prax.g_00744	Prar.g_00505
OG0001556	Prax.g_00732	Prar.g_00519
OG0001557	Prax.g_00965	Prar.g_01507
OG0001559	Prax.g_00426	Prar.g_01642
OG0001560	Prax.g_00405	Prar.g_01655
OG0001561	Prax.g_00309	Prar.g_01748
OG0001562	Prax.g_01170	Prar.g_01870
OG0001563	Prax.g_01230	Prar.g_01929
OG0001564	Prax.g_01231	Prar.g_01930
OG0001565	Prax.g_01233	Prar.g_01933
OG0001566	Prax.g_01236	Prar.g_01936
OG0001567	Prax.g_01243	Prar.g_01942
OG0001568	Prax.g_00124	Prar.g_01326
OG0001569	Prax.g_00128	Prar.g_01322
OG0001570	Prax.g_00134	Prar.g_01316
OG0001571	Prax.g_00147	Prar.g_01308
OG0001572	Prax.g_00157	Prar.g_01300
OG0001573	Prax.g_00160	Prar.g_01297
OG0001574	Prax.g_01964	Prar.g_01192
OG0001575	Prax.g_01935	Prar.g_00990
OG0001576	Prax.g_01926	Prar.g_00975
OG0001577	Prax.g_01866	Prar.g_00914
OG0001578	Prax.g_01864	Prar.g_00912
OG0001579	Prax.g_01821	Prar.g_00868
OG0001580	Prax.g_01817	Prar.g_00864
OG0001581	Prax.g_01813	Prar.g_00860
OG0001582	Prax.g_01645	Prar.g_00764
OG0001583	Prax.g_01643	Prar.g_00763
OG0001584	Prax.g_01642	Prar.g_00762
OG0001585	Prax.g_01632	Prar.g_00752
OG0001586	Prax.g_01413	Prar.g_00671
OG0001590	Prax.g_00882	Prar.g_00294
OG0001591	Prax.g_00810	Prar.g_00423
OG0001594	Prax.g_00733	Prar.g_00517
OG0001595	Prax.g_00936	Prar.g_01536
OG0001596	Prax.g_00424	Prar.g_01643
OG0001597	Prax.g_00307	Prar.g_01750
OG0001598	Prax.g_00548	Prar.g_01762
OG0001599	Prax.g_00176	Prar.g_01287
OG0001600	Prax.g_00177	Prar.g_01286
OG0001601	Prax.g_00178	Prar.g_01285
OG0001602	Prax.g_00179	Prar.g_01284
OG0001603	Prax.g_01590	Prar.g_00714
OG0001604	Prax.g_01546	Prar.g_01130
OG0001606	Prax.g_00833	Prar.g_00400
OG0001609	Prax.g_00805	Prar.g_00428
OG0001610	Prax.g_00941	Prar.g_01531
OG0001611	Prax.g_00443	Prar.g_01624
OG0001612	Prax.g_00396	Prar.g_01660
OG0001613	Prax.g_00303	Prar.g_01753
OG0001614	Prax.g_01155	Prar.g_01858
OG0001615	Prax.g_01943	Prar.g_00996
OG0001616	Prax.g_01939	Prar.g_00993
OG0001617	Prax.g_01884	Prar.g_00940
OG0001619	Prax.g_01874	Prar.g_00922
OG0001621	Prax.g_00414	Prar.g_01650
OG0001623	Prax.g_00836	Prar.g_00397
OG0001624	Prax.g_00305	Prar.g_01751
OG0001625	Prax.g_01166	Prar.g_01865
OG0001626	Prax.g_01942	Prar.g_00995
OG0001628	Prax.g_01602	Prar.g_00723
OG0001639	Prax.g_01109	Prar.g_00218
OG0001640	Prax.g_01038	Prar.g_00147
OG0001641	Prax.g_00809	Prar.g_00424
OG0001642	Prax.g_00807	Prar.g_00426
OG0001643	Prax.g_00783	Prar.g_00460
OG0001644	Prax.g_00782	Prar.g_00461
OG0001645	Prax.g_00780	Prar.g_00462
OG0001647	Prax.g_00735	Prar.g_00515
OG0001648	Prax.g_00020	Prar.g_01389
OG0001649	Prax.g_00026	Prar.g_01395
OG0001650	Prax.g_00486	Prar.g_01598
OG0001651	Prax.g_00434	Prar.g_01631
OG0001652	Prax.g_00433	Prar.g_01633
OG0001653	Prax.g_00404	Prar.g_01656
OG0001654	Prax.g_00398	Prar.g_01658
OG0001655	Prax.g_00390	Prar.g_01666
OG0001656	Prax.g_00368	Prar.g_01689
OG0001657	Prax.g_00316	Prar.g_01741
OG0001658	Prax.g_00304	Prar.g_01752
OG0001659	Prax.g_00573	Prar.g_01788
OG0001660	Prax.g_01167	Prar.g_01866
OG0001661	Prax.g_01169	Prar.g_01869
OG0001662	Prax.g_01174	Prar.g_01874
OG0001663	Prax.g_01191	Prar.g_01891
OG0001664	Prax.g_01192	Prar.g_01892
OG0001665	Prax.g_01212	Prar.g_01912
OG0001666	Prax.g_01216	Prar.g_01916
OG0001667	Prax.g_01220	Prar.g_01919
OG0001668	Prax.g_01226	Prar.g_01925
OG0001669	Prax.g_01238	Prar.g_01938
OG0001670	Prax.g_01239	Prar.g_01939
OG0001671	Prax.g_01246	Prar.g_01945
OG0001672	Prax.g_01251	Prar.g_01950
OG0001673	Prax.g_01252	Prar.g_01951
OG0001674	Prax.g_01253	Prar.g_01952
OG0001675	Prax.g_00145	Prar.g_01310
OG0001676	Prax.g_00150	Prar.g_01305
OG0001677	Prax.g_00175	Prar.g_01288
OG0001678	Prax.g_00247	Prar.g_01216
OG0001679	Prax.g_00255	Prar.g_01208
OG0001680	Prax.g_01962	Prar.g_01159
OG0001681	Prax.g_01925	Prar.g_00974
OG0001682	Prax.g_01915	Prar.g_00970
OG0001684	Prax.g_01646	Prar.g_00765
OG0001685	Prax.g_01639	Prar.g_00759
OG0001686	Prax.g_01636	Prar.g_00756
OG0001687	Prax.g_01630	Prar.g_00750
OG0001688	Prax.g_01627	Prar.g_00747
OG0001689	Prax.g_01623	Prar.g_00743
OG0001690	Prax.g_01621	Prar.g_00741
OG0001691	Prax.g_01619	Prar.g_00739
OG0001692	Prax.g_01554	Prar.g_01138
OG0001693	Prax.g_01453	Prar.g_00075
OG0001694	Prax.g_01756	Prar.g_00363
OG0001695	Prax.g_01839	Prar.g_00887
OG0001698	Prax.g_00705	Prar.g_01327
OG0001700	Prax.g_00440	Prar.g_01627
OG0001701	Prax.g_00438	Prar.g_01629
OG0001702	Prax.g_00419	Prar.g_01645
OG0001703	Prax.g_00403	Prar.g_01657
OG0001706	Prax.g_00149	Prar.g_01306
OG0001707	Prax.g_00180	Prar.g_01283
OG0001708	Prax.g_01933	Prar.g_00983
OG0001710	Prax.g_01168	Prar.g_01868
OG0001712	Prax.g_01799	Prar.g_00845
OG0001712	Prax.g_01814	Prar.g_00861
OG0001713	Prax.g_01842	Prar.g_00890
OG0001722	Prax.g_00442	Prar.g_01625
OG0001724	Prax.g_00385	Prar.g_01671
OG0001725	Prax.g_00308	Prar.g_01749
OG0001726	Prax.g_00133	Prar.g_01317
OG0001728	Prax.g_01914	Prar.g_00969
OG0001730	Prax.g_01841	Prar.g_00889
OG0001732	Prax.g_01593	Prar.g_00720
OG0001733	Prax.g_00789	Prar.g_00447
OG0001734	Prax.g_00487	Prar.g_01597
OG0001783	Prax.g_00272	Prar.g_00579
OG0001784	Prax.g_00677	Prar.g_01354
OG0001786	Prax.g_00344	Prar.g_01713
OG0001787	Prax.g_00153	Prar.g_01303
OG0001790	Prax.g_01940	Prar.g_00994
OG0001791	Prax.g_01938	Prar.g_00992
OG0001796	Prax.g_00156	Prar.g_01301
OG0001798	Prax.g_01574	Prar.g_01152
OG0001807	Prax.g_00784	Prar.g_00454
OG0001808	Prax.g_00774	Prar.g_00999
OG0001809	Prax.g_00416	Prar.g_01648
OG0001816	Prax.g_01211	Prar.g_01911
OG0001821	Prax.g_01922	Prar.g_01077
OG0001822	Prax.g_01819	Prar.g_00866
OG0001823	Prax.g_01807	Prar.g_00854
OG0001824	Prax.g_01628	Prar.g_00748
OG0001828	Prax.g_00495	Prar.g_01176
OG0001830	Prax.g_01840	Prar.g_00888
OG0001837	Prax.g_00830	Prar.g_00403
OG0001841	Prax.g_01934	Prar.g_00989
OG0001845	Prax.g_01707	Prar.g_00826
OG0001849	Prax.g_01614	Prar.g_00735
OG0001850	Prax.g_00158	Prar.g_01299
OG0001859	Prax.g_00917	Prar.g_00329
OG0001862	Prax.g_00143	Prar.g_01312
OG0001872	Prax.g_01607	Prar.g_00728
OG0001874	Prax.g_00497	Prar.g_01177
OG0001906	Prax.g_00902	Prar.g_00314
OG0001908	Prax.g_01810	Prar.g_00857
OG0001910	Prax.g_00787	Prar.g_00450
OG0001952	Prax.g_01816	Prar.g_00863
OG0001959	Prax.g_01806	Prar.g_00853
OG0001962	Prax.g_01764	Prar.g_00364
OG0001963	Prax.g_01765	Prar.g_00365
OG0001964	Prax.g_01766	Prar.g_00366
OG0001965	Prax.g_00630	Prar.g_00560
OG0001966	Prax.g_00629	Prar.g_00561
OG0001985	Prax.g_00505	Prar.g_01162
OG0001988	Prax.g_01592	Prar.g_00717
OG0002055	Prax.g_00499	Prar.g_01005
OG0002058	Prax.g_01795	Prar.g_00384
OG0002135	Prax.g_01779	Prar.g_00374
OG0002175	Prax.g_01811	Prar.g_00858
OG0002186	Prax.g_00314	Prar.g_01743
OG0002189	Prax.g_01812	Prar.g_00859
OG0002190	Prax.g_01808	Prar.g_00855
OG0002251	Prax.g_01826	Prar.g_00873
OG0002255	Prax.g_01830	Prar.g_00878
OG0002256	Prax.g_01815	Prar.g_00862
OG0002257	Prax.g_01809	Prar.g_00856
OG0002259	Prax.g_01802	Prar.g_00848
OG0002354	Prax.g_01753	Prar.g_00373
OG0002359	Prax.g_01785	Prar.g_00844
OG0002531	Prax.g_01829	Prar.g_00876
OG0002532	Prax.g_01752	Prar.g_00358
OG0002534	Prax.g_01791	Prar.g_00385
OG0002535	Prax.g_01794	Prar.g_00386
OG0003071	Prax.g_01837	Prar.g_00885
OG0003072	Prax.g_01836	Prar.g_00884
OG0003073	Prax.g_01835	Prar.g_00883
OG0003074	Prax.g_01834	Prar.g_00882
OG0003075	Prax.g_01833	Prar.g_00881
OG0003076	Prax.g_01828	Prar.g_00875
OG0003077	Prax.g_01827	Prar.g_00874
OG0003078	Prax.g_01818	Prar.g_00865
OG0003079	Prax.g_01762	Prar.g_00360
OG0003081	Prax.g_01797	Prar.g_00382
OG0003082	Prax.g_01796	Prar.g_00383
OG0003083	Prax.g_01793	Prar.g_00387
OG0003084	Prax.g_01792	Prar.g_00388
OG0003085	Prax.g_01800	Prar.g_00846
OG0003086	Prax.g_01801	Prar.g_00847
OG0003087	Prax.g_01803	Prar.g_00849
OG0003088	Prax.g_01804	Prar.g_00851
OG0003089	Prax.g_01805	Prar.g_00852
