Orthogroup	Prax	Prba
OG0001146	Prax.g_01362	Prba.g_01063
OG0001147	Prax.g_01363	Prba.g_01064
OG0001148	Prax.g_01364	Prba.g_01065
OG0001149	Prax.g_01366	Prba.g_01067
OG0001150	Prax.g_01367	Prba.g_01068
OG0001151	Prax.g_01369	Prba.g_01070
OG0001152	Prax.g_01370	Prba.g_01071
OG0001153	Prax.g_01371	Prba.g_01072
OG0001154	Prax.g_01373	Prba.g_01074
OG0001155	Prax.g_01375	Prba.g_01076
OG0001156	Prax.g_01377	Prba.g_01078
OG0001157	Prax.g_01378	Prba.g_01079
OG0001158	Prax.g_01380	Prba.g_00753
OG0001159	Prax.g_01381	Prba.g_00754
OG0001160	Prax.g_01382	Prba.g_00755
OG0001161	Prax.g_01383	Prba.g_00756
OG0001162	Prax.g_01384	Prba.g_00757
OG0001163	Prax.g_01385	Prba.g_00758
OG0001164	Prax.g_01386	Prba.g_00759
OG0001165	Prax.g_01387	Prba.g_00760
OG0001166	Prax.g_01388	Prba.g_00761
OG0001167	Prax.g_01389	Prba.g_00762
OG0001168	Prax.g_01390	Prba.g_00763
OG0001169	Prax.g_01391	Prba.g_00764
OG0001170	Prax.g_01392	Prba.g_00766
OG0001171	Prax.g_01393	Prba.g_00767
OG0001172	Prax.g_01395	Prba.g_00769
OG0001173	Prax.g_01397	Prba.g_00771
OG0001174	Prax.g_01398	Prba.g_00772
OG0001175	Prax.g_01399	Prba.g_00773
OG0001176	Prax.g_01400	Prba.g_00774
OG0001177	Prax.g_01402	Prba.g_00776
OG0001178	Prax.g_01405	Prba.g_00779
OG0001179	Prax.g_01406	Prba.g_00780
OG0001180	Prax.g_01407	Prba.g_00781
OG0001181	Prax.g_01408	Prba.g_00782
OG0001182	Prax.g_01409	Prba.g_00783
OG0001183	Prax.g_01410	Prba.g_00784
OG0001184	Prax.g_01412	Prba.g_00786
OG0001185	Prax.g_01415	Prba.g_00789
OG0001186	Prax.g_01416	Prba.g_00790
OG0001187	Prax.g_01418	Prba.g_00792
OG0001188	Prax.g_01419	Prba.g_00793
OG0001189	Prax.g_01420	Prba.g_00794
OG0001190	Prax.g_01421	Prba.g_00795
OG0001191	Prax.g_01422	Prba.g_00796
OG0001192	Prax.g_01423	Prba.g_00797
OG0001193	Prax.g_01424	Prba.g_00798
OG0001194	Prax.g_01425	Prba.g_00799
OG0001195	Prax.g_01426	Prba.g_00800
OG0001196	Prax.g_01427	Prba.g_00801
OG0001197	Prax.g_01428	Prba.g_00802
OG0001198	Prax.g_01429	Prba.g_00803
OG0001199	Prax.g_01430	Prba.g_00804
OG0001200	Prax.g_01431	Prba.g_00805
OG0001201	Prax.g_01432	Prba.g_00806
OG0001202	Prax.g_01433	Prba.g_00807
OG0001203	Prax.g_01435	Prba.g_00809
OG0001204	Prax.g_01437	Prba.g_00811
OG0001205	Prax.g_01438	Prba.g_00812
OG0001206	Prax.g_01439	Prba.g_00813
OG0001207	Prax.g_01440	Prba.g_00814
OG0001208	Prax.g_01441	Prba.g_00815
OG0001209	Prax.g_01442	Prba.g_00816
OG0001210	Prax.g_01443	Prba.g_00817
OG0001211	Prax.g_01444	Prba.g_00818
OG0001212	Prax.g_01445	Prba.g_00819
OG0001213	Prax.g_01446	Prba.g_00820
OG0001214	Prax.g_01448	Prba.g_00822
OG0001215	Prax.g_01449	Prba.g_00823
OG0001216	Prax.g_01450	Prba.g_00824
OG0001217	Prax.g_01451	Prba.g_00825
OG0001218	Prax.g_01452	Prba.g_00826
OG0001219	Prax.g_01454	Prba.g_00829
OG0001220	Prax.g_01455	Prba.g_00830
OG0001221	Prax.g_01458	Prba.g_00833
OG0001222	Prax.g_01459	Prba.g_00834
OG0001223	Prax.g_01460	Prba.g_00835
OG0001224	Prax.g_01461	Prba.g_00836
OG0001225	Prax.g_01462	Prba.g_00837
OG0001226	Prax.g_01463	Prba.g_00838
OG0001227	Prax.g_01464	Prba.g_00839
OG0001228	Prax.g_01465	Prba.g_00840
OG0001229	Prax.g_01466	Prba.g_00841
OG0001230	Prax.g_01467	Prba.g_00842
OG0001231	Prax.g_01468	Prba.g_00843
OG0001232	Prax.g_01469	Prba.g_00844
OG0001233	Prax.g_01470	Prba.g_00845
OG0001234	Prax.g_01471	Prba.g_00846
OG0001235	Prax.g_01472	Prba.g_00847
OG0001236	Prax.g_01474	Prba.g_01777
OG0001237	Prax.g_01475	Prba.g_01778
OG0001238	Prax.g_01477	Prba.g_01780
OG0001239	Prax.g_01478	Prba.g_01781
OG0001240	Prax.g_01479	Prba.g_01782
OG0001241	Prax.g_01481	Prba.g_01784
OG0001242	Prax.g_01482	Prba.g_01785
OG0001243	Prax.g_01483	Prba.g_01786
OG0001244	Prax.g_01484	Prba.g_01787
OG0001245	Prax.g_01485	Prba.g_01788
OG0001246	Prax.g_01486	Prba.g_01789
OG0001247	Prax.g_01487	Prba.g_01790
OG0001248	Prax.g_01488	Prba.g_01791
OG0001249	Prax.g_01489	Prba.g_01792
OG0001250	Prax.g_01490	Prba.g_01793
OG0001251	Prax.g_01126	Prba.g_01880
OG0001252	Prax.g_01080	Prba.g_01926
OG0001253	Prax.g_01068	Prba.g_01938
OG0001254	Prax.g_00894	Prba.g_00498
OG0001255	Prax.g_00840	Prba.g_00549
OG0001257	Prax.g_00720	Prba.g_00979
OG0001258	Prax.g_00703	Prba.g_00963
OG0001259	Prax.g_00049	Prba.g_01727
OG0001260	Prax.g_00429	Prba.g_01555
OG0001261	Prax.g_00338	Prba.g_01464
OG0001262	Prax.g_00322	Prba.g_01448
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Prba.g_01427
OG0001264	Prax.g_00560	Prba.g_01396
OG0001265	Prax.g_01180	Prba.g_01288
OG0001266	Prax.g_01229	Prba.g_01240
OG0001267	Prax.g_00184	Prba.g_00080
OG0001268	Prax.g_00197	Prba.g_00067
OG0001269	Prax.g_01880	Prba.g_00213
OG0001270	Prax.g_01688	Prba.g_00348
OG0001271	Prax.g_01677	Prba.g_00337
OG0001272	Prax.g_01635	Prba.g_00295
OG0001273	Prax.g_01634	Prba.g_00294
OG0001274	Prax.g_01629	Prba.g_00289
OG0001275	Prax.g_01613	Prba.g_00272
OG0001277	Prax.g_01591	Prba.g_00251
OG0001278	Prax.g_01567	Prba.g_00234
OG0001279	Prax.g_01563	Prba.g_00230
OG0001280	Prax.g_01560	Prba.g_00227
OG0001281	Prax.g_01265	Prba.g_00360
OG0001282	Prax.g_01290	Prba.g_00385
OG0001283	Prax.g_01376	Prba.g_01077
OG0001284	Prax.g_01404	Prba.g_00778
OG0001285	Prax.g_01436	Prba.g_00810
OG0001286	Prax.g_01480	Prba.g_01783
OG0001288	Prax.g_00763	Prba.g_01024
OG0001290	Prax.g_00283	Prba.g_01823
OG0001291	Prax.g_00642	Prba.g_01859
OG0001292	Prax.g_00645	Prba.g_01862
OG0001293	Prax.g_00647	Prba.g_01864
OG0001294	Prax.g_01125	Prba.g_01881
OG0001295	Prax.g_01099	Prba.g_01907
OG0001296	Prax.g_01093	Prba.g_01913
OG0001297	Prax.g_01019	Prba.g_00655
OG0001298	Prax.g_00932	Prba.g_00462
OG0001299	Prax.g_00923	Prba.g_00471
OG0001300	Prax.g_00800	Prba.g_00867
OG0001301	Prax.g_00096	Prba.g_01680
OG0001302	Prax.g_00425	Prba.g_01551
OG0001303	Prax.g_00420	Prba.g_01547
OG0001304	Prax.g_01195	Prba.g_01273
OG0001305	Prax.g_01200	Prba.g_01268
OG0001306	Prax.g_01237	Prba.g_01232
OG0001307	Prax.g_01247	Prba.g_01223
OG0001308	Prax.g_00138	Prba.g_00737
OG0001309	Prax.g_00140	Prba.g_00735
OG0001310	Prax.g_00151	Prba.g_00724
OG0001311	Prax.g_00228	Prba.g_00035
OG0001312	Prax.g_01879	Prba.g_00212
OG0001313	Prax.g_01631	Prba.g_00291
OG0001314	Prax.g_01536	Prba.g_00597
OG0001315	Prax.g_01501	Prba.g_00563
OG0001316	Prax.g_01372	Prba.g_01073
OG0001318	Prax.g_01077	Prba.g_01929
OG0001319	Prax.g_00980	Prba.g_00457
OG0001320	Prax.g_00734	Prba.g_00994
OG0001321	Prax.g_00418	Prba.g_01545
OG0001322	Prax.g_00392	Prba.g_01518
OG0001323	Prax.g_01221	Prba.g_01248
OG0001324	Prax.g_01255	Prba.g_01215
OG0001325	Prax.g_00144	Prba.g_00731
OG0001326	Prax.g_01931	Prba.g_01164
OG0001327	Prax.g_01929	Prba.g_01166
OG0001328	Prax.g_01894	Prba.g_01197
OG0001329	Prax.g_01843	Prba.g_00176
OG0001330	Prax.g_01638	Prba.g_00298
OG0001331	Prax.g_01562	Prba.g_00229
OG0001333	Prax.g_01342	Prba.g_00433
OG0001334	Prax.g_01396	Prba.g_00770
OG0001335	Prax.g_01434	Prba.g_00808
OG0001336	Prax.g_01090	Prba.g_01916
OG0001337	Prax.g_01100	Prba.g_01906
OG0001338	Prax.g_01074	Prba.g_01932
OG0001339	Prax.g_01015	Prba.g_00659
OG0001340	Prax.g_00927	Prba.g_00467
OG0001341	Prax.g_00914	Prba.g_00479
OG0001342	Prax.g_00895	Prba.g_00497
OG0001343	Prax.g_00834	Prba.g_00555
OG0001344	Prax.g_00796	Prba.g_00872
OG0001345	Prax.g_00766	Prba.g_01027
OG0001346	Prax.g_00730	Prba.g_00989
OG0001347	Prax.g_00716	Prba.g_00975
OG0001348	Prax.g_00697	Prba.g_00957
OG0001349	Prax.g_00692	Prba.g_00952
OG0001350	Prax.g_00687	Prba.g_00947
OG0001351	Prax.g_00037	Prba.g_01739
OG0001352	Prax.g_00960	Prba.g_01635
OG0001353	Prax.g_00939	Prba.g_01614
OG0001354	Prax.g_00389	Prba.g_01515
OG0001355	Prax.g_00332	Prba.g_01458
OG0001356	Prax.g_00544	Prba.g_01413
OG0001357	Prax.g_01157	Prba.g_01309
OG0001358	Prax.g_01179	Prba.g_01289
OG0001359	Prax.g_00165	Prba.g_00093
OG0001360	Prax.g_00166	Prba.g_00092
OG0001361	Prax.g_00250	Prba.g_00013
OG0001362	Prax.g_01957	Prba.g_01136
OG0001363	Prax.g_01824	Prba.g_00152
OG0001364	Prax.g_01658	Prba.g_00318
OG0001365	Prax.g_01260	Prba.g_00355
OG0001366	Prax.g_01522	Prba.g_00583
OG0001367	Prax.g_01279	Prba.g_00374
OG0001368	Prax.g_01403	Prba.g_00777
OG0001369	Prax.g_01181	Prba.g_01287
OG0001371	Prax.g_00638	Prba.g_01855
OG0001372	Prax.g_00639	Prba.g_01856
OG0001373	Prax.g_00646	Prba.g_01863
OG0001374	Prax.g_00658	Prba.g_01875
OG0001375	Prax.g_01083	Prba.g_01923
OG0001376	Prax.g_00984	Prba.g_00453
OG0001377	Prax.g_00919	Prba.g_00475
OG0001378	Prax.g_00903	Prba.g_00490
OG0001379	Prax.g_00811	Prba.g_00855
OG0001382	Prax.g_00741	Prba.g_01001
OG0001383	Prax.g_00690	Prba.g_00950
OG0001384	Prax.g_00682	Prba.g_00942
OG0001385	Prax.g_00976	Prba.g_01651
OG0001386	Prax.g_00968	Prba.g_01643
OG0001387	Prax.g_00966	Prba.g_01641
OG0001388	Prax.g_00956	Prba.g_01631
OG0001389	Prax.g_00480	Prba.g_01589
OG0001390	Prax.g_00430	Prba.g_01556
OG0001391	Prax.g_00387	Prba.g_01513
OG0001392	Prax.g_00543	Prba.g_01414
OG0001393	Prax.g_00545	Prba.g_01412
OG0001394	Prax.g_00566	Prba.g_01390
OG0001395	Prax.g_00569	Prba.g_01387
OG0001396	Prax.g_01161	Prba.g_01305
OG0001397	Prax.g_01189	Prba.g_01279
OG0001398	Prax.g_01208	Prba.g_01260
OG0001399	Prax.g_01218	Prba.g_01250
OG0001400	Prax.g_01227	Prba.g_01242
OG0001401	Prax.g_01234	Prba.g_01235
OG0001402	Prax.g_00186	Prba.g_00078
OG0001403	Prax.g_01898	Prba.g_01193
OG0001404	Prax.g_01872	Prba.g_00205
OG0001405	Prax.g_01862	Prba.g_00195
OG0001406	Prax.g_01689	Prba.g_00349
OG0001407	Prax.g_01686	Prba.g_00346
OG0001408	Prax.g_01637	Prba.g_00297
OG0001409	Prax.g_01624	Prba.g_00283
OG0001411	Prax.g_01599	Prba.g_00259
OG0001412	Prax.g_00601	Prba.g_01356
OG0001414	Prax.g_00633	Prba.g_01850
OG0001415	Prax.g_00847	Prba.g_00542
OG0001416	Prax.g_00680	Prba.g_00940
OG0001417	Prax.g_00967	Prba.g_01642
OG0001418	Prax.g_00417	Prba.g_01544
OG0001419	Prax.g_00383	Prba.g_01509
OG0001420	Prax.g_00547	Prba.g_01410
OG0001421	Prax.g_00551	Prba.g_01406
OG0001422	Prax.g_01224	Prba.g_01245
OG0001423	Prax.g_00167	Prba.g_00091
OG0001425	Prax.g_01618	Prba.g_00277
OG0001426	Prax.g_01476	Prba.g_01779
OG0001427	Prax.g_00801	Prba.g_00866
OG0001429	Prax.g_01139	Prba.g_01327
OG0001430	Prax.g_01172	Prba.g_01296
OG0001431	Prax.g_01225	Prba.g_01244
OG0001432	Prax.g_01228	Prba.g_01241
OG0001433	Prax.g_01954	Prba.g_01139
OG0001435	Prax.g_01625	Prba.g_00285
OG0001436	Prax.g_00527	Prba.g_01535
OG0001438	Prax.g_00079	Prba.g_01697
OG0001439	Prax.g_00341	Prba.g_01467
OG0001440	Prax.g_01183	Prba.g_01285
OG0001441	Prax.g_00131	Prba.g_00744
OG0001442	Prax.g_00154	Prba.g_00104, Prba.g_00721
OG0001443	Prax.g_00183	Prba.g_00081
OG0001444	Prax.g_00219	Prba.g_00044
OG0001449	Prax.g_01820	Prba.g_00116
OG0001454	Prax.g_00806	Prba.g_00860
OG0001457	Prax.g_00940	Prba.g_01615
OG0001458	Prax.g_00431	Prba.g_01557
OG0001459	Prax.g_00394	Prba.g_01520
OG0001460	Prax.g_00310	Prba.g_01436
OG0001461	Prax.g_00593	Prba.g_01364
OG0001462	Prax.g_01171	Prba.g_01297
OG0001463	Prax.g_01217	Prba.g_01251
OG0001464	Prax.g_01223	Prba.g_01246
OG0001467	Prax.g_01736	Prba.g_00716
OG0001468	Prax.g_01365	Prba.g_01066
OG0001469	Prax.g_00198	Prba.g_00066
OG0001470	Prax.g_00855	Prba.g_00536
OG0001472	Prax.g_00311	Prba.g_01437
OG0001473	Prax.g_00302	Prba.g_01428
OG0001474	Prax.g_00531	Prba.g_01426
OG0001475	Prax.g_01213	Prba.g_01255
OG0001476	Prax.g_01214	Prba.g_01254
OG0001477	Prax.g_01215	Prba.g_01253
OG0001478	Prax.g_01222	Prba.g_01247
OG0001479	Prax.g_01250	Prba.g_01220
OG0001480	Prax.g_00125	Prba.g_00750
OG0001481	Prax.g_00216	Prba.g_00047
OG0001483	Prax.g_01905	Prba.g_01186
OG0001484	Prax.g_01822	Prba.g_00151
OG0001485	Prax.g_01258	Prba.g_00353
OG0001486	Prax.g_00581	Prba.g_01376
OG0001487	Prax.g_00412	Prba.g_01540
OG0001488	Prax.g_01046	Prba.g_00628
OG0001489	Prax.g_00798	Prba.g_00869
OG0001490	Prax.g_00778	Prba.g_00897
OG0001491	Prax.g_00397	Prba.g_01523
OG0001492	Prax.g_00340	Prba.g_01466
OG0001493	Prax.g_00532	Prba.g_01425
OG0001494	Prax.g_00533	Prba.g_01424
OG0001495	Prax.g_00534	Prba.g_01423
OG0001496	Prax.g_00535	Prba.g_01422
OG0001497	Prax.g_00536	Prba.g_01421
OG0001498	Prax.g_00537	Prba.g_01420
OG0001499	Prax.g_00538	Prba.g_01419
OG0001500	Prax.g_00539	Prba.g_01418
OG0001501	Prax.g_00540	Prba.g_01417
OG0001502	Prax.g_00541	Prba.g_01416
OG0001503	Prax.g_00542	Prba.g_01415
OG0001506	Prax.g_01242	Prba.g_01228
OG0001507	Prax.g_00182	Prba.g_00082
OG0001508	Prax.g_01626	Prba.g_00286
OG0001509	Prax.g_01280	Prba.g_00375
OG0001510	Prax.g_01357	Prba.g_01058
OG0001511	Prax.g_01571	Prba.g_00236
OG0001514	Prax.g_01918	Prba.g_01173
OG0001515	Prax.g_00427	Prba.g_01553
OG0001516	Prax.g_01151	Prba.g_01315
OG0001517	Prax.g_01232	Prba.g_01237
OG0001518	Prax.g_01588	Prba.g_00246
OG0001519	Prax.g_00788	Prba.g_00883
OG0001520	Prax.g_00526	Prba.g_01536
OG0001521	Prax.g_01261	Prba.g_00356
OG0001523	Prax.g_00632	Prba.g_01849
OG0001524	Prax.g_00797	Prba.g_00870
OG0001525	Prax.g_00742	Prba.g_01002
OG0001527	Prax.g_00129	Prba.g_00746
OG0001528	Prax.g_01956	Prba.g_01137
OG0001529	Prax.g_01952	Prba.g_01140
OG0001530	Prax.g_00525	Prba.g_01537
OG0001532	Prax.g_00279	Prba.g_01827
OG0001533	Prax.g_00777	Prba.g_00898
OG0001534	Prax.g_01620, Prax.g_00492	Prba.g_00279
OG0001536	Prax.g_00127	Prba.g_00748
OG0001537	Prax.g_01951	Prba.g_01141
OG0001538	Prax.g_01932	Prba.g_01163
OG0001539	Prax.g_01913	Prba.g_01178
OG0001540	Prax.g_01912	Prba.g_01179
OG0001542	Prax.g_01622	Prba.g_00281
OG0001543	Prax.g_01612	Prba.g_00271
OG0001549	Prax.g_01092	Prba.g_01914
OG0001550	Prax.g_00868	Prba.g_00523
OG0001551	Prax.g_00842	Prba.g_00547
OG0001552	Prax.g_00804	Prba.g_00862
OG0001553	Prax.g_00786	Prba.g_00885
OG0001554	Prax.g_00785	Prba.g_00886
OG0001555	Prax.g_00744	Prba.g_01004
OG0001556	Prax.g_00732	Prba.g_00992
OG0001557	Prax.g_00965	Prba.g_01640
OG0001559	Prax.g_00426	Prba.g_01552
OG0001560	Prax.g_00405	Prba.g_01531
OG0001561	Prax.g_00309	Prba.g_01435
OG0001562	Prax.g_01170	Prba.g_01298
OG0001563	Prax.g_01230	Prba.g_01239
OG0001564	Prax.g_01231	Prba.g_01238
OG0001565	Prax.g_01233	Prba.g_01236
OG0001566	Prax.g_01236	Prba.g_01233
OG0001567	Prax.g_01243	Prba.g_01227
OG0001568	Prax.g_00124	Prba.g_00751
OG0001569	Prax.g_00128	Prba.g_00747
OG0001570	Prax.g_00134	Prba.g_00741
OG0001571	Prax.g_00147	Prba.g_00728
OG0001572	Prax.g_00157	Prba.g_00101
OG0001573	Prax.g_00160	Prba.g_00098
OG0001575	Prax.g_01935	Prba.g_01158
OG0001576	Prax.g_01926	Prba.g_01169
OG0001577	Prax.g_01866	Prba.g_00199
OG0001578	Prax.g_01864	Prba.g_00197
OG0001579	Prax.g_01821	Prba.g_00117
OG0001580	Prax.g_01817	Prba.g_00141, Prba.g_00142
OG0001581	Prax.g_01813	Prba.g_00138
OG0001582	Prax.g_01645	Prba.g_00305
OG0001583	Prax.g_01643	Prba.g_00303
OG0001584	Prax.g_01642	Prba.g_00302
OG0001585	Prax.g_01632	Prba.g_00292
OG0001586	Prax.g_01413	Prba.g_00787
OG0001591	Prax.g_00810	Prba.g_00856
OG0001592	Prax.g_00779	Prba.g_00896
OG0001594	Prax.g_00733	Prba.g_00993
OG0001595	Prax.g_00936	Prba.g_01611
OG0001596	Prax.g_00424	Prba.g_01550
OG0001597	Prax.g_00307	Prba.g_01433
OG0001598	Prax.g_00548	Prba.g_01408
OG0001599	Prax.g_00176	Prba.g_00088
OG0001600	Prax.g_00177	Prba.g_00087
OG0001601	Prax.g_00178	Prba.g_00086
OG0001602	Prax.g_00179	Prba.g_00085
OG0001603	Prax.g_01590	Prba.g_00250
OG0001604	Prax.g_01546	Prba.g_00607
OG0001606	Prax.g_00833	Prba.g_00556
OG0001609	Prax.g_00805	Prba.g_00861
OG0001610	Prax.g_00941	Prba.g_01616
OG0001611	Prax.g_00443	Prba.g_01569
OG0001612	Prax.g_00396	Prba.g_01522
OG0001613	Prax.g_00303	Prba.g_01429
OG0001614	Prax.g_01155	Prba.g_01311
OG0001615	Prax.g_01943	Prba.g_01150
OG0001616	Prax.g_01939	Prba.g_01155
OG0001617	Prax.g_01884	Prba.g_01207
OG0001619	Prax.g_01874	Prba.g_00207
OG0001621	Prax.g_00414	Prba.g_01542
OG0001623	Prax.g_00836	Prba.g_00553
OG0001624	Prax.g_00305	Prba.g_01431
OG0001625	Prax.g_01166	Prba.g_01303
OG0001626	Prax.g_01942	Prba.g_01151
OG0001627	Prax.g_01585	Prba.g_01210
OG0001628	Prax.g_01602	Prba.g_00263
OG0001639	Prax.g_01109	Prba.g_01898
OG0001640	Prax.g_01038	Prba.g_00636
OG0001641	Prax.g_00809	Prba.g_00857
OG0001642	Prax.g_00807	Prba.g_00859
OG0001643	Prax.g_00783	Prba.g_00892
OG0001644	Prax.g_00782	Prba.g_00893
OG0001645	Prax.g_00780	Prba.g_00895
OG0001646	Prax.g_01575	Prba.g_01106
OG0001647	Prax.g_00735	Prba.g_00995
OG0001648	Prax.g_00020	Prba.g_01756
OG0001649	Prax.g_00026	Prba.g_01750
OG0001650	Prax.g_00486	Prba.g_01595
OG0001651	Prax.g_00434	Prba.g_01560
OG0001652	Prax.g_00433	Prba.g_01559
OG0001653	Prax.g_00404	Prba.g_01530
OG0001654	Prax.g_00398	Prba.g_01524
OG0001655	Prax.g_00390	Prba.g_01516
OG0001656	Prax.g_00368	Prba.g_01494
OG0001657	Prax.g_00316	Prba.g_01442
OG0001658	Prax.g_00304	Prba.g_01430
OG0001659	Prax.g_00573	Prba.g_01383
OG0001660	Prax.g_01167	Prba.g_01302
OG0001661	Prax.g_01169	Prba.g_01299
OG0001662	Prax.g_01174	Prba.g_01294
OG0001663	Prax.g_01191	Prba.g_01277
OG0001664	Prax.g_01192	Prba.g_01276
OG0001665	Prax.g_01212	Prba.g_01256
OG0001666	Prax.g_01216	Prba.g_01252
OG0001667	Prax.g_01220	Prba.g_01249
OG0001668	Prax.g_01226	Prba.g_01243
OG0001669	Prax.g_01238	Prba.g_01231
OG0001670	Prax.g_01239	Prba.g_01230
OG0001671	Prax.g_01246	Prba.g_01224
OG0001672	Prax.g_01251	Prba.g_01219
OG0001673	Prax.g_01252	Prba.g_01218
OG0001674	Prax.g_01253	Prba.g_01217
OG0001675	Prax.g_00145	Prba.g_00730
OG0001676	Prax.g_00150	Prba.g_00725
OG0001677	Prax.g_00175	Prba.g_00089
OG0001678	Prax.g_00247	Prba.g_00016
OG0001679	Prax.g_00255	Prba.g_00008
OG0001680	Prax.g_01962	Prba.g_01134
OG0001681	Prax.g_01925	Prba.g_01170
OG0001682	Prax.g_01915	Prba.g_01176
OG0001684	Prax.g_01646	Prba.g_00306
OG0001685	Prax.g_01639	Prba.g_00299
OG0001686	Prax.g_01636	Prba.g_00296
OG0001687	Prax.g_01630	Prba.g_00290
OG0001688	Prax.g_01627	Prba.g_00287
OG0001689	Prax.g_01623	Prba.g_00282
OG0001690	Prax.g_01621	Prba.g_00280
OG0001691	Prax.g_01619	Prba.g_00278
OG0001692	Prax.g_01554	Prba.g_00615
OG0001693	Prax.g_01453	Prba.g_00827
OG0001695	Prax.g_01839	Prba.g_00162
OG0001698	Prax.g_00705	Prba.g_00965
OG0001700	Prax.g_00440	Prba.g_01566
OG0001701	Prax.g_00438	Prba.g_01564
OG0001702	Prax.g_00419	Prba.g_01546
OG0001703	Prax.g_00403	Prba.g_01529
OG0001705	Prax.g_00137	Prba.g_00738
OG0001706	Prax.g_00149	Prba.g_00726
OG0001707	Prax.g_00180	Prba.g_00084
OG0001708	Prax.g_01933	Prba.g_01160
OG0001710	Prax.g_01168	Prba.g_01300
OG0001713	Prax.g_01842	Prba.g_00174
OG0001720	Prax.g_00489	Prba.g_00133
OG0001722	Prax.g_00442	Prba.g_01568
OG0001723	Prax.g_00436	Prba.g_01561
OG0001724	Prax.g_00385	Prba.g_01511
OG0001725	Prax.g_00308	Prba.g_01434
OG0001726	Prax.g_00133	Prba.g_00742
OG0001727	Prax.g_01947	Prba.g_01146
OG0001728	Prax.g_01914	Prba.g_01177
OG0001731	Prax.g_01615	Prba.g_00274
OG0001732	Prax.g_01593	Prba.g_00255
OG0001733	Prax.g_00789	Prba.g_00881
OG0001734	Prax.g_00487	Prba.g_01596
OG0001783	Prax.g_00272	Prba.g_01835
OG0001784	Prax.g_00677	Prba.g_00937
OG0001785	Prax.g_00423	Prba.g_01549
OG0001786	Prax.g_00344	Prba.g_01470
OG0001787	Prax.g_00153	Prba.g_00722
OG0001789	Prax.g_01941	Prba.g_01152
OG0001790	Prax.g_01940	Prba.g_01154
OG0001791	Prax.g_01938	Prba.g_01156
OG0001794	Prax.g_01595	Prba.g_00256
OG0001796	Prax.g_00156	Prba.g_00102
OG0001807	Prax.g_00784	Prba.g_00888
OG0001810	Prax.g_00402	Prba.g_01528
OG0001811	Prax.g_00401	Prba.g_01527
OG0001812	Prax.g_00400	Prba.g_01526
OG0001813	Prax.g_00399	Prba.g_01525
OG0001814	Prax.g_00306	Prba.g_01432
OG0001816	Prax.g_01211	Prba.g_01257
OG0001817	Prax.g_00136	Prba.g_00739
OG0001818	Prax.g_00139	Prba.g_00736
OG0001824	Prax.g_01628	Prba.g_00288
OG0001825	Prax.g_01603	Prba.g_00264
OG0001837	Prax.g_00830	Prba.g_00559
OG0001838	Prax.g_00781	Prba.g_00894
OG0001840	Prax.g_01946	Prba.g_01147
OG0001841	Prax.g_01934	Prba.g_01159
OG0001842	Prax.g_01911	Prba.g_01180
OG0001845	Prax.g_01707	Prba.g_00692
OG0001846	Prax.g_01644	Prba.g_00304
OG0001848	Prax.g_01596	Prba.g_00258
OG0001849	Prax.g_01614	Prba.g_00273
OG0001850	Prax.g_00158	Prba.g_00100
OG0001861	Prax.g_00142	Prba.g_00733
OG0001862	Prax.g_00143	Prba.g_00732
OG0001863	Prax.g_00152	Prba.g_00723
OG0001864	Prax.g_00506	Prba.g_00237
OG0001865	Prax.g_01966	Prba.g_01123
OG0001866	Prax.g_01955	Prba.g_01138
OG0001867	Prax.g_01944	Prba.g_01149
OG0001870	Prax.g_01967	Prba.g_01831
OG0001882	Prax.g_01586	Prba.g_00244
OG0001907	Prax.g_01968	Prba.g_01096
OG0001909	Prax.g_01584	Prba.g_00257
OG0001910	Prax.g_00787	Prba.g_00884
OG0001911	Prax.g_00411	Prba.g_01539
OG0001958	Prax.g_00155	Prba.g_00103
OG0001988	Prax.g_01592	Prba.g_00253
OG0002023	Prax.g_01949	Prba.g_01144
OG0002024	Prax.g_01945	Prba.g_01148
OG0002026	Prax.g_00631	Prba.g_01098
OG0002121	Prax.g_00135	Prba.g_00740
OG0002128	Prax.g_01417	Prba.g_00791
OG0002135	Prax.g_01779	Prba.g_00161
OG0002142	Prax.g_01883	Prba.g_01608
OG0002339	Prax.g_01514	Prba.g_00575
OG0002356	Prax.g_00268	Prba.g_01090
