Orthogroup	Prax	Praa
OG0001153	Prax.g_01371	Praa.g_01809
OG0001154	Prax.g_01373	Praa.g_01811
OG0001155	Prax.g_01375	Praa.g_01813
OG0001156	Prax.g_01377	Praa.g_01815
OG0001157	Prax.g_01378	Praa.g_01816
OG0001158	Prax.g_01380	Praa.g_01818
OG0001159	Prax.g_01381	Praa.g_01819
OG0001160	Prax.g_01382	Praa.g_01820
OG0001161	Prax.g_01383	Praa.g_01821
OG0001162	Prax.g_01384	Praa.g_01822
OG0001163	Prax.g_01385	Praa.g_01823
OG0001164	Prax.g_01386	Praa.g_01824
OG0001165	Prax.g_01387	Praa.g_01825
OG0001166	Prax.g_01388	Praa.g_01826
OG0001167	Prax.g_01389	Praa.g_01827
OG0001168	Prax.g_01390	Praa.g_01828
OG0001169	Prax.g_01391	Praa.g_01829
OG0001170	Prax.g_01392	Praa.g_01830
OG0001171	Prax.g_01393	Praa.g_01831
OG0001172	Prax.g_01395	Praa.g_01833
OG0001173	Prax.g_01397	Praa.g_01835
OG0001174	Prax.g_01398	Praa.g_01836
OG0001175	Prax.g_01399	Praa.g_01837
OG0001176	Prax.g_01400	Praa.g_01838
OG0001177	Prax.g_01402	Praa.g_01840
OG0001178	Prax.g_01405	Praa.g_01843
OG0001179	Prax.g_01406	Praa.g_01844
OG0001180	Prax.g_01407	Praa.g_01845
OG0001181	Prax.g_01408	Praa.g_01846
OG0001182	Prax.g_01409	Praa.g_01847
OG0001183	Prax.g_01410	Praa.g_01848
OG0001184	Prax.g_01412	Praa.g_01850
OG0001185	Prax.g_01415	Praa.g_01853
OG0001186	Prax.g_01416	Praa.g_01854
OG0001187	Prax.g_01418	Praa.g_01856
OG0001188	Prax.g_01419	Praa.g_01857
OG0001189	Prax.g_01420	Praa.g_01858
OG0001190	Prax.g_01421	Praa.g_01859
OG0001191	Prax.g_01422	Praa.g_01860
OG0001192	Prax.g_01423	Praa.g_01861
OG0001193	Prax.g_01424	Praa.g_01862
OG0001194	Prax.g_01425	Praa.g_01863
OG0001195	Prax.g_01426	Praa.g_01864
OG0001196	Prax.g_01427	Praa.g_01865
OG0001197	Prax.g_01428	Praa.g_01866
OG0001198	Prax.g_01429	Praa.g_01867
OG0001199	Prax.g_01430	Praa.g_01868
OG0001200	Prax.g_01431	Praa.g_01869
OG0001201	Prax.g_01432	Praa.g_01870
OG0001202	Prax.g_01433	Praa.g_01871
OG0001203	Prax.g_01435	Praa.g_01873
OG0001204	Prax.g_01437	Praa.g_01875
OG0001205	Prax.g_01438	Praa.g_01876
OG0001206	Prax.g_01439	Praa.g_01877
OG0001207	Prax.g_01440	Praa.g_01878
OG0001208	Prax.g_01441	Praa.g_01879
OG0001209	Prax.g_01442	Praa.g_01880
OG0001210	Prax.g_01443	Praa.g_01881
OG0001211	Prax.g_01444	Praa.g_01882
OG0001212	Prax.g_01445	Praa.g_01883
OG0001213	Prax.g_01446	Praa.g_01884
OG0001214	Prax.g_01448	Praa.g_01886
OG0001215	Prax.g_01449	Praa.g_01887
OG0001216	Prax.g_01450	Praa.g_01888
OG0001217	Prax.g_01451	Praa.g_01889
OG0001218	Prax.g_01452	Praa.g_01890
OG0001219	Prax.g_01454	Praa.g_01892
OG0001220	Prax.g_01455	Praa.g_01893
OG0001221	Prax.g_01458	Praa.g_01896
OG0001222	Prax.g_01459	Praa.g_01897
OG0001223	Prax.g_01460	Praa.g_01898
OG0001224	Prax.g_01461	Praa.g_01899
OG0001225	Prax.g_01462	Praa.g_01900
OG0001226	Prax.g_01463	Praa.g_01901
OG0001227	Prax.g_01464	Praa.g_01902
OG0001228	Prax.g_01465	Praa.g_01903
OG0001229	Prax.g_01466	Praa.g_01904
OG0001230	Prax.g_01467	Praa.g_01905
OG0001231	Prax.g_01468	Praa.g_01906
OG0001232	Prax.g_01469	Praa.g_01907
OG0001233	Prax.g_01470	Praa.g_01908
OG0001234	Prax.g_01471	Praa.g_01909
OG0001235	Prax.g_01472	Praa.g_01910
OG0001236	Prax.g_01474	Praa.g_01912
OG0001237	Prax.g_01475	Praa.g_01913
OG0001238	Prax.g_01477	Praa.g_01915
OG0001239	Prax.g_01478	Praa.g_01916
OG0001240	Prax.g_01479	Praa.g_01917
OG0001241	Prax.g_01481	Praa.g_01919
OG0001242	Prax.g_01482	Praa.g_01920
OG0001243	Prax.g_01483	Praa.g_01921
OG0001244	Prax.g_01484	Praa.g_01922
OG0001245	Prax.g_01485	Praa.g_01923
OG0001246	Prax.g_01486	Praa.g_01924
OG0001247	Prax.g_01487	Praa.g_01925
OG0001248	Prax.g_01488	Praa.g_01926
OG0001249	Prax.g_01489	Praa.g_01927
OG0001250	Prax.g_01490	Praa.g_01928
OG0001251	Prax.g_01126	Praa.g_00092
OG0001252	Prax.g_01080	Praa.g_00138
OG0001253	Prax.g_01068	Praa.g_00150
OG0001254	Prax.g_00894	Praa.g_00281
OG0001255	Prax.g_00840	Praa.g_00333
OG0001256	Prax.g_01930	Praa.g_00396
OG0001257	Prax.g_00720	Praa.g_00482
OG0001258	Prax.g_00703	Praa.g_00498
OG0001259	Prax.g_00049	Praa.g_00590
OG0001260	Prax.g_00429	Praa.g_00750
OG0001261	Prax.g_00338	Praa.g_00839
OG0001262	Prax.g_00322	Praa.g_00855
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Praa.g_00876
OG0001264	Prax.g_00560	Praa.g_00906
OG0001265	Prax.g_01180	Praa.g_01015
OG0001266	Prax.g_01229	Praa.g_01064
OG0001267	Prax.g_00184	Praa.g_01144
OG0001268	Prax.g_00197	Praa.g_01157
OG0001269	Prax.g_01880	Praa.g_01349
OG0001270	Prax.g_01688	Praa.g_01516
OG0001271	Prax.g_01677	Praa.g_01527
OG0001272	Prax.g_01635	Praa.g_01570
OG0001273	Prax.g_01634	Praa.g_01571
OG0001274	Prax.g_01629	Praa.g_01576
OG0001275	Prax.g_01613	Praa.g_01593
OG0001277	Prax.g_01591	Praa.g_01618
OG0001278	Prax.g_01567	Praa.g_01627
OG0001279	Prax.g_01563	Praa.g_01631
OG0001280	Prax.g_01560	Praa.g_01634
OG0001281	Prax.g_01265	Praa.g_01702
OG0001282	Prax.g_01290	Praa.g_01727
OG0001283	Prax.g_01376	Praa.g_01814
OG0001284	Prax.g_01404	Praa.g_01842
OG0001285	Prax.g_01436	Praa.g_01874
OG0001286	Prax.g_01480	Praa.g_01918
OG0001290	Prax.g_00283	Praa.g_00030
OG0001291	Prax.g_00642	Praa.g_00071
OG0001292	Prax.g_00645	Praa.g_00074
OG0001293	Prax.g_00647	Praa.g_00076
OG0001294	Prax.g_01125	Praa.g_00093
OG0001295	Prax.g_01099	Praa.g_00119
OG0001296	Prax.g_01093	Praa.g_00125
OG0001297	Prax.g_01019	Praa.g_00199
OG0001298	Prax.g_00932	Praa.g_00243
OG0001299	Prax.g_00923	Praa.g_00252
OG0001300	Prax.g_00800	Praa.g_00372
OG0001301	Prax.g_00096	Praa.g_00637
OG0001302	Prax.g_00425	Praa.g_00754
OG0001303	Prax.g_00420	Praa.g_00758
OG0001304	Prax.g_01195	Praa.g_01030
OG0001305	Prax.g_01200	Praa.g_01035
OG0001306	Prax.g_01237	Praa.g_01072
OG0001307	Prax.g_01247	Praa.g_01082
OG0001308	Prax.g_00138	Praa.g_01107
OG0001309	Prax.g_00140	Praa.g_01109
OG0001310	Prax.g_00151	Praa.g_01120
OG0001311	Prax.g_00228	Praa.g_01187
OG0001312	Prax.g_01879	Praa.g_01350
OG0001313	Prax.g_01631	Praa.g_01574
OG0001314	Prax.g_01536	Praa.g_01658
OG0001315	Prax.g_01501	Praa.g_01694
OG0001316	Prax.g_01372	Praa.g_01810
OG0001318	Prax.g_01077	Praa.g_00141
OG0001319	Prax.g_00980	Praa.g_00238
OG0001320	Prax.g_00734	Praa.g_00467
OG0001321	Prax.g_00418	Praa.g_00760
OG0001322	Prax.g_00392	Praa.g_00783
OG0001323	Prax.g_01221	Praa.g_01055
OG0001324	Prax.g_01255	Praa.g_01090
OG0001325	Prax.g_00144	Praa.g_01113
OG0001326	Prax.g_01931	Praa.g_01287
OG0001327	Prax.g_01929	Praa.g_01289
OG0001328	Prax.g_01894	Praa.g_01323
OG0001329	Prax.g_01843	Praa.g_01386
OG0001330	Prax.g_01638	Praa.g_01567
OG0001331	Prax.g_01562	Praa.g_01632
OG0001332	Prax.g_01512	Praa.g_01683
OG0001333	Prax.g_01342	Praa.g_01779
OG0001334	Prax.g_01396	Praa.g_01834
OG0001335	Prax.g_01434	Praa.g_01872
OG0001337	Prax.g_01100	Praa.g_00118
OG0001338	Prax.g_01074	Praa.g_00144
OG0001339	Prax.g_01015	Praa.g_00203
OG0001340	Prax.g_00927	Praa.g_00248
OG0001341	Prax.g_00914	Praa.g_00261
OG0001342	Prax.g_00895	Praa.g_00280
OG0001343	Prax.g_00834	Praa.g_00339
OG0001344	Prax.g_00796	Praa.g_00377
OG0001345	Prax.g_00766	Praa.g_00434
OG0001346	Prax.g_00730	Praa.g_00472
OG0001347	Prax.g_00716	Praa.g_00486
OG0001348	Prax.g_00697	Praa.g_00504
OG0001349	Prax.g_00692	Praa.g_00509
OG0001350	Prax.g_00687	Praa.g_00514
OG0001351	Prax.g_00037	Praa.g_00577
OG0001352	Prax.g_00960	Praa.g_00682
OG0001353	Prax.g_00939	Praa.g_00703
OG0001354	Prax.g_00389	Praa.g_00786
OG0001355	Prax.g_00332	Praa.g_00845
OG0001356	Prax.g_00544	Praa.g_00890
OG0001357	Prax.g_01157	Praa.g_00992
OG0001358	Prax.g_01179	Praa.g_01014
OG0001359	Prax.g_00165	Praa.g_01131
OG0001360	Prax.g_00166	Praa.g_01132
OG0001361	Prax.g_00250	Praa.g_01209
OG0001362	Prax.g_01957	Praa.g_01257
OG0001363	Prax.g_01824	Praa.g_01396
OG0001364	Prax.g_01658	Praa.g_01547
OG0001365	Prax.g_01260	Praa.g_01698
OG0001366	Prax.g_01522	Praa.g_01673
OG0001367	Prax.g_01279	Praa.g_01716
OG0001368	Prax.g_01403	Praa.g_01841
OG0001371	Prax.g_00638	Praa.g_00067
OG0001372	Prax.g_00639	Praa.g_00068
OG0001373	Prax.g_00646	Praa.g_00075
OG0001374	Prax.g_00658	Praa.g_00087
OG0001375	Prax.g_01083	Praa.g_00135
OG0001376	Prax.g_00984	Praa.g_00234
OG0001377	Prax.g_00919	Praa.g_00256
OG0001378	Prax.g_00903	Praa.g_00272
OG0001379	Prax.g_00811	Praa.g_00361
OG0001380	Prax.g_00775	Praa.g_00397
OG0001382	Prax.g_00741	Praa.g_00460
OG0001383	Prax.g_00690	Praa.g_00511
OG0001384	Prax.g_00682	Praa.g_00519
OG0001385	Prax.g_00976	Praa.g_00666
OG0001386	Prax.g_00968	Praa.g_00674
OG0001387	Prax.g_00966	Praa.g_00676
OG0001388	Prax.g_00956	Praa.g_00686
OG0001389	Prax.g_00480	Praa.g_00716
OG0001390	Prax.g_00430	Praa.g_00749
OG0001391	Prax.g_00387	Praa.g_00788
OG0001392	Prax.g_00543	Praa.g_00889
OG0001393	Prax.g_00545	Praa.g_00891
OG0001394	Prax.g_00566	Praa.g_00912
OG0001395	Prax.g_00569	Praa.g_00915
OG0001396	Prax.g_01161	Praa.g_00996
OG0001397	Prax.g_01189	Praa.g_01024
OG0001398	Prax.g_01208	Praa.g_01043
OG0001399	Prax.g_01218	Praa.g_01053
OG0001400	Prax.g_01227	Praa.g_01062
OG0001401	Prax.g_01234	Praa.g_01069
OG0001402	Prax.g_00186	Praa.g_01146
OG0001403	Prax.g_01898	Praa.g_01319
OG0001404	Prax.g_01872	Praa.g_01357
OG0001405	Prax.g_01862	Praa.g_01367
OG0001406	Prax.g_01689	Praa.g_01515
OG0001407	Prax.g_01686	Praa.g_01518
OG0001408	Prax.g_01637	Praa.g_01568
OG0001409	Prax.g_01624	Praa.g_01581
OG0001410	Prax.g_01610	Praa.g_01595
OG0001411	Prax.g_01599	Praa.g_01607
OG0001414	Prax.g_00633	Praa.g_00062
OG0001415	Prax.g_00847	Praa.g_00326
OG0001416	Prax.g_00680	Praa.g_00521
OG0001417	Prax.g_00967	Praa.g_00675
OG0001418	Prax.g_00417	Praa.g_00761
OG0001419	Prax.g_00383	Praa.g_00792
OG0001420	Prax.g_00547	Praa.g_00893
OG0001421	Prax.g_00551	Praa.g_00897
OG0001422	Prax.g_01224	Praa.g_01058
OG0001423	Prax.g_00167	Praa.g_01133
OG0001425	Prax.g_01618	Praa.g_01587
OG0001426	Prax.g_01476	Praa.g_01914
OG0001427	Prax.g_00801	Praa.g_00371
OG0001429	Prax.g_01139	Praa.g_00974
OG0001430	Prax.g_01172	Praa.g_01007
OG0001431	Prax.g_01225	Praa.g_01060
OG0001432	Prax.g_01228	Praa.g_01063
OG0001433	Prax.g_01954	Praa.g_01260
OG0001435	Prax.g_01625	Praa.g_01580
OG0001438	Prax.g_00079	Praa.g_00620
OG0001439	Prax.g_00341	Praa.g_00836
OG0001440	Prax.g_01183	Praa.g_01018
OG0001441	Prax.g_00131	Praa.g_01100
OG0001442	Prax.g_00154	Praa.g_01123
OG0001443	Prax.g_00183	Praa.g_01143
OG0001444	Prax.g_00219	Praa.g_01178
OG0001449	Prax.g_01820	Praa.g_01624, Praa.g_01794
OG0001454	Prax.g_00806	Praa.g_00366
OG0001457	Prax.g_00940	Praa.g_00702
OG0001458	Prax.g_00431	Praa.g_00748
OG0001459	Prax.g_00394	Praa.g_00781
OG0001460	Prax.g_00310	Praa.g_00867
OG0001461	Prax.g_00593	Praa.g_00937
OG0001462	Prax.g_01171	Praa.g_01006
OG0001463	Prax.g_01217	Praa.g_01052
OG0001464	Prax.g_01223	Praa.g_01057
OG0001466	Prax.g_01921	Praa.g_01296
OG0001467	Prax.g_01736	Praa.g_01473
OG0001468	Prax.g_01365	Praa.g_01803
OG0001470	Prax.g_00855	Praa.g_00320
OG0001472	Prax.g_00311	Praa.g_00866
OG0001473	Prax.g_00302	Praa.g_00875
OG0001474	Prax.g_00531	Praa.g_00877
OG0001475	Prax.g_01213	Praa.g_01048
OG0001476	Prax.g_01214	Praa.g_01049
OG0001477	Prax.g_01215	Praa.g_01050
OG0001478	Prax.g_01222	Praa.g_01056
OG0001479	Prax.g_01250	Praa.g_01085
OG0001480	Prax.g_00125	Praa.g_01094
OG0001481	Prax.g_00216	Praa.g_01175
OG0001483	Prax.g_01905	Praa.g_01312
OG0001484	Prax.g_01822	Praa.g_01397
OG0001485	Prax.g_01258	Praa.g_01696
OG0001488	Prax.g_01046	Praa.g_00172
OG0001489	Prax.g_00798	Praa.g_00374
OG0001490	Prax.g_00778	Praa.g_00394
OG0001491	Prax.g_00397	Praa.g_00778
OG0001492	Prax.g_00340	Praa.g_00837
OG0001493	Prax.g_00532	Praa.g_00878
OG0001494	Prax.g_00533	Praa.g_00879
OG0001495	Prax.g_00534	Praa.g_00880
OG0001496	Prax.g_00535	Praa.g_00881
OG0001497	Prax.g_00536	Praa.g_00882
OG0001498	Prax.g_00537	Praa.g_00883
OG0001499	Prax.g_00538	Praa.g_00884
OG0001500	Prax.g_00539	Praa.g_00885
OG0001501	Prax.g_00540	Praa.g_00886
OG0001502	Prax.g_00541	Praa.g_00887
OG0001503	Prax.g_00542	Praa.g_00888
OG0001504	Prax.g_00576	Praa.g_00922
OG0001505	Prax.g_01163	Praa.g_00998
OG0001506	Prax.g_01242	Praa.g_01077
OG0001507	Prax.g_00182	Praa.g_01142
OG0001508	Prax.g_01626	Praa.g_01579
OG0001509	Prax.g_01280	Praa.g_01717
OG0001510	Prax.g_01357	Praa.g_01795
OG0001514	Prax.g_00493	Praa.g_00412
OG0001514	Prax.g_01918	Praa.g_01299
OG0001515	Prax.g_00427	Praa.g_00752
OG0001516	Prax.g_01151	Praa.g_00986
OG0001517	Prax.g_01232	Praa.g_01067
OG0001518	Prax.g_01588	Praa.g_01622
OG0001523	Prax.g_00632	Praa.g_00061
OG0001524	Prax.g_00797	Praa.g_00375
OG0001525	Prax.g_00742	Praa.g_00458
OG0001526	Prax.g_00549	Praa.g_00895
OG0001527	Prax.g_00129	Praa.g_01098
OG0001528	Prax.g_01956	Praa.g_01258
OG0001529	Prax.g_01952	Praa.g_01262
OG0001532	Prax.g_00279	Praa.g_00034
OG0001533	Prax.g_00777	Praa.g_00395
OG0001534	Prax.g_01620	Praa.g_01585
OG0001534	Prax.g_00492	Praa.g_00411
OG0001536	Prax.g_00127	Praa.g_01096
OG0001537	Prax.g_01951	Praa.g_01263
OG0001538	Prax.g_01932	Praa.g_01286
OG0001539	Prax.g_01913	Praa.g_01304
OG0001540	Prax.g_01912	Praa.g_01305
OG0001542	Prax.g_01622	Praa.g_01583
OG0001543	Prax.g_01612	Praa.g_01594
OG0001549	Prax.g_01092	Praa.g_00126
OG0001550	Prax.g_00868	Praa.g_00307
OG0001551	Prax.g_00842	Praa.g_00331
OG0001552	Prax.g_00804	Praa.g_00368
OG0001553	Prax.g_00786	Praa.g_00386
OG0001554	Prax.g_00785	Praa.g_00387
OG0001555	Prax.g_00744	Praa.g_00456
OG0001556	Prax.g_00732	Praa.g_00469
OG0001557	Prax.g_00965	Praa.g_00677
OG0001558	Prax.g_00435	Praa.g_00744
OG0001558	Prax.g_01961	Praa.g_01254
OG0001559	Prax.g_00426	Praa.g_00753
OG0001560	Prax.g_00405	Praa.g_00770
OG0001561	Prax.g_00309	Praa.g_00868
OG0001562	Prax.g_01170	Praa.g_01005
OG0001563	Prax.g_01230	Praa.g_01065
OG0001564	Prax.g_01231	Praa.g_01066
OG0001565	Prax.g_01233	Praa.g_01068
OG0001566	Prax.g_01236	Praa.g_01071
OG0001567	Prax.g_01243	Praa.g_01078
OG0001568	Prax.g_00124	Praa.g_01093
OG0001569	Prax.g_00128	Praa.g_01097
OG0001570	Prax.g_00134	Praa.g_01103
OG0001571	Prax.g_00147	Praa.g_01116
OG0001572	Prax.g_00157	Praa.g_01124
OG0001573	Prax.g_00160	Praa.g_01126
OG0001574	Prax.g_01964	Praa.g_01251
OG0001575	Prax.g_01935	Praa.g_01281
OG0001576	Prax.g_01926	Praa.g_01292
OG0001577	Prax.g_01866	Praa.g_01363
OG0001578	Prax.g_01864	Praa.g_01365
OG0001579	Prax.g_01821	Praa.g_01398
OG0001580	Prax.g_01817	Praa.g_01436
OG0001581	Prax.g_01813	Praa.g_01438
OG0001582	Prax.g_01645	Praa.g_01560
OG0001583	Prax.g_01643	Praa.g_01562
OG0001584	Prax.g_01642	Praa.g_01563
OG0001585	Prax.g_01632	Praa.g_01573
OG0001586	Prax.g_01413	Praa.g_01851
OG0001590	Prax.g_00882	Praa.g_00293
OG0001591	Prax.g_00810	Praa.g_00362
OG0001592	Prax.g_00779	Praa.g_00393
OG0001594	Prax.g_00733	Praa.g_00468
OG0001595	Prax.g_00936	Praa.g_00706
OG0001596	Prax.g_00424	Praa.g_00755
OG0001597	Prax.g_00307	Praa.g_00870
OG0001598	Prax.g_00548	Praa.g_00894
OG0001599	Prax.g_00176	Praa.g_01136
OG0001600	Prax.g_00177	Praa.g_01137
OG0001601	Prax.g_00178	Praa.g_01138
OG0001602	Prax.g_00179	Praa.g_01139
OG0001603	Prax.g_01590	Praa.g_01619
OG0001604	Prax.g_01546	Praa.g_01648
OG0001605	Prax.g_01284	Praa.g_01721
OG0001609	Prax.g_00805	Praa.g_00367
OG0001610	Prax.g_00941	Praa.g_00701
OG0001611	Prax.g_00443	Praa.g_00736
OG0001612	Prax.g_00396	Praa.g_00779
OG0001613	Prax.g_00303	Praa.g_00874
OG0001614	Prax.g_01155	Praa.g_00990
OG0001615	Prax.g_01943	Praa.g_01273
OG0001616	Prax.g_01939	Praa.g_01278
OG0001617	Prax.g_01884	Praa.g_01333
OG0001619	Prax.g_01874	Praa.g_01355
OG0001623	Prax.g_00836	Praa.g_00337
OG0001624	Prax.g_00305	Praa.g_00872
OG0001625	Prax.g_01166	Praa.g_01001
OG0001626	Prax.g_01942	Praa.g_01274
OG0001627	Prax.g_01585	Praa.g_01343
OG0001628	Prax.g_01602	Praa.g_01604
OG0001639	Prax.g_01109	Praa.g_00110
OG0001640	Prax.g_01038	Praa.g_00180
OG0001641	Prax.g_00809	Praa.g_00363
OG0001642	Prax.g_00807	Praa.g_00365
OG0001643	Prax.g_00783	Praa.g_00389
OG0001644	Prax.g_00782	Praa.g_00390
OG0001645	Prax.g_00780	Praa.g_00392
OG0001646	Prax.g_01575	Praa.g_00401
OG0001647	Prax.g_00735	Praa.g_00466
OG0001648	Prax.g_00020	Praa.g_00560
OG0001649	Prax.g_00026	Praa.g_00566
OG0001650	Prax.g_00486	Praa.g_00710
OG0001651	Prax.g_00434	Praa.g_00745
OG0001652	Prax.g_00433	Praa.g_00746
OG0001653	Prax.g_00404	Praa.g_00771
OG0001654	Prax.g_00398	Praa.g_00777
OG0001655	Prax.g_00390	Praa.g_00785
OG0001656	Prax.g_00368	Praa.g_00808
OG0001657	Prax.g_00316	Praa.g_00861
OG0001658	Prax.g_00304	Praa.g_00873
OG0001659	Prax.g_00573	Praa.g_00919
OG0001660	Prax.g_01167	Praa.g_01002
OG0001661	Prax.g_01169	Praa.g_01004
OG0001662	Prax.g_01174	Praa.g_01009
OG0001663	Prax.g_01191	Praa.g_01026
OG0001664	Prax.g_01192	Praa.g_01027
OG0001665	Prax.g_01212	Praa.g_01047
OG0001666	Prax.g_01216	Praa.g_01051
OG0001667	Prax.g_01220	Praa.g_01054
OG0001668	Prax.g_01226	Praa.g_01061
OG0001669	Prax.g_01238	Praa.g_01073
OG0001670	Prax.g_01239	Praa.g_01074
OG0001671	Prax.g_01246	Praa.g_01081
OG0001672	Prax.g_01251	Praa.g_01086
OG0001673	Prax.g_01252	Praa.g_01087
OG0001674	Prax.g_01253	Praa.g_01088
OG0001675	Prax.g_00145	Praa.g_01114
OG0001676	Prax.g_00150	Praa.g_01119
OG0001677	Prax.g_00175	Praa.g_01135
OG0001678	Prax.g_00247	Praa.g_01206
OG0001679	Prax.g_00255	Praa.g_01214
OG0001680	Prax.g_01962	Praa.g_01253
OG0001681	Prax.g_01925	Praa.g_01293
OG0001682	Prax.g_01915	Praa.g_01302
OG0001684	Prax.g_01646	Praa.g_01559
OG0001685	Prax.g_01639	Praa.g_01566
OG0001686	Prax.g_01636	Praa.g_01569
OG0001687	Prax.g_01630	Praa.g_01575
OG0001688	Prax.g_01627	Praa.g_01578
OG0001689	Prax.g_01623	Praa.g_01582
OG0001690	Prax.g_01621	Praa.g_01584
OG0001691	Prax.g_01619	Praa.g_01586
OG0001692	Prax.g_01554	Praa.g_01640
OG0001693	Prax.g_01453	Praa.g_01891
OG0001698	Prax.g_00705	Praa.g_00496
OG0001700	Prax.g_00440	Praa.g_00739
OG0001701	Prax.g_00438	Praa.g_00741
OG0001702	Prax.g_00419	Praa.g_00759
OG0001703	Prax.g_00403	Praa.g_00772
OG0001705	Prax.g_00137	Praa.g_01106
OG0001706	Prax.g_00149	Praa.g_01118
OG0001707	Prax.g_00180	Praa.g_01140
OG0001708	Prax.g_01933	Praa.g_01283
OG0001722	Prax.g_00442	Praa.g_00737
OG0001723	Prax.g_00436	Praa.g_00743
OG0001724	Prax.g_00385	Praa.g_00790
OG0001725	Prax.g_00308	Praa.g_00869
OG0001726	Prax.g_00133	Praa.g_01102
OG0001727	Prax.g_01947	Praa.g_01269
OG0001728	Prax.g_01914	Praa.g_01303
OG0001730	Prax.g_01841	Praa.g_01404
OG0001731	Prax.g_01615	Praa.g_01591
OG0001732	Prax.g_01593	Praa.g_01615
OG0001783	Prax.g_00272	Praa.g_00041
OG0001784	Prax.g_00677	Praa.g_00524
OG0001785	Prax.g_00423	Praa.g_00756
OG0001786	Prax.g_00344	Praa.g_00833
OG0001787	Prax.g_00153	Praa.g_01122
OG0001789	Prax.g_01941	Praa.g_01275
OG0001790	Prax.g_01940	Praa.g_01277
OG0001791	Prax.g_01938	Praa.g_01279
OG0001794	Prax.g_01583, Prax.g_01595	Praa.g_01613
OG0001807	Prax.g_00784	Praa.g_00388
OG0001808	Prax.g_00774	Praa.g_00398
OG0001809	Prax.g_00416	Praa.g_00762
OG0001810	Prax.g_00402	Praa.g_00773
OG0001811	Prax.g_00401	Praa.g_00774
OG0001812	Prax.g_00400	Praa.g_00775
OG0001813	Prax.g_00399	Praa.g_00776
OG0001814	Prax.g_00306	Praa.g_00871
OG0001815	Prax.g_01165	Praa.g_01000
OG0001816	Prax.g_01211	Praa.g_01046
OG0001817	Prax.g_00136	Praa.g_01105
OG0001818	Prax.g_00139	Praa.g_01108
OG0001821	Prax.g_01922	Praa.g_01295
OG0001822	Prax.g_01819	Praa.g_01393
OG0001823	Prax.g_01807	Praa.g_01405
OG0001824	Prax.g_01628	Praa.g_01577
OG0001825	Prax.g_01603	Praa.g_01602
OG0001837	Prax.g_00830	Praa.g_00342
OG0001838	Prax.g_00781	Praa.g_00391
OG0001840	Prax.g_01946	Praa.g_01270
OG0001841	Prax.g_01934	Praa.g_01282
OG0001842	Prax.g_01911	Praa.g_01306
OG0001845	Prax.g_01707	Praa.g_01497
OG0001846	Prax.g_01644	Praa.g_01561
OG0001848	Prax.g_01596	Praa.g_01610
OG0001859	Prax.g_00917	Praa.g_00258
OG0001861	Prax.g_00142	Praa.g_01111
OG0001862	Prax.g_00143	Praa.g_01112
OG0001863	Prax.g_00152	Praa.g_01121
OG0001864	Prax.g_00506	Praa.g_01240
OG0001865	Prax.g_01966	Praa.g_01250
OG0001866	Prax.g_01955	Praa.g_01259
OG0001867	Prax.g_01944	Praa.g_01272
OG0001906	Prax.g_00902	Praa.g_00273
OG0001907	Prax.g_01968	Praa.g_01233
OG0001908	Prax.g_01810	Praa.g_01417, Praa.g_01440
OG0001909	Prax.g_01584	Praa.g_01612
OG0001952	Prax.g_01816	Praa.g_01416
OG0001983	Prax.g_01164	Praa.g_00999
OG0001985	Prax.g_00505	Praa.g_01242
OG0001988	Prax.g_01592	Praa.g_01616
OG0002023	Prax.g_01949	Praa.g_01267
OG0002024	Prax.g_01945	Praa.g_01271
OG0002052	Prax.g_00406	Praa.g_00769
OG0002121	Prax.g_00135	Praa.g_01104
OG0002122	Prax.g_01953	Praa.g_01261
OG0002123	Prax.g_00628	Praa.g_01403
OG0002128	Prax.g_01417	Praa.g_01855
OG0002174	Prax.g_01788	Praa.g_01252
OG0002175	Prax.g_01811	Praa.g_01388
OG0002179	Prax.g_01594	Praa.g_01614
OG0002245	Prax.g_01597	Praa.g_01609
OG0002344	Prax.g_00260	Praa.g_01219
OG0002520	Prax.g_00504	Praa.g_01243
OG0002522	Prax.g_01598	Praa.g_01608
OG0003936	Prax.g_01291	Praa.g_01728
OG0003937	Prax.g_01292	Praa.g_01729
OG0003938	Prax.g_01293	Praa.g_01730
OG0003939	Prax.g_01294	Praa.g_01731
