Orthogroup	Prbi	Prar
OG0001107	Prbi.g_01875	Prar.g_01088
OG0001108	Prbi.g_01876	Prar.g_01087
OG0001109	Prbi.g_01896	Prar.g_01069
OG0001110	Prbi.g_01898	Prar.g_01067
OG0001111	Prbi.g_01899	Prar.g_01066
OG0001112	Prbi.g_01900	Prar.g_01065
OG0001113	Prbi.g_01901	Prar.g_01064
OG0001114	Prbi.g_01902	Prar.g_01063
OG0001115	Prbi.g_01903	Prar.g_01062
OG0001116	Prbi.g_01904	Prar.g_01061
OG0001117	Prbi.g_01905	Prar.g_01060
OG0001118	Prbi.g_01906	Prar.g_01059
OG0001119	Prbi.g_01907	Prar.g_01058
OG0001120	Prbi.g_01908	Prar.g_01057
OG0001121	Prbi.g_01909	Prar.g_01056
OG0001122	Prbi.g_01910	Prar.g_01055
OG0001123	Prbi.g_01911	Prar.g_01054
OG0001124	Prbi.g_01912	Prar.g_01053
OG0001125	Prbi.g_01913	Prar.g_01052
OG0001126	Prbi.g_01914	Prar.g_01051
OG0001127	Prbi.g_01915	Prar.g_01050
OG0001128	Prbi.g_01916	Prar.g_01049
OG0001129	Prbi.g_01917	Prar.g_01048
OG0001130	Prbi.g_01918	Prar.g_01047
OG0001131	Prbi.g_01919	Prar.g_01046
OG0001132	Prbi.g_01920	Prar.g_01045
OG0001133	Prbi.g_01921	Prar.g_01044
OG0001134	Prbi.g_01922	Prar.g_01043
OG0001135	Prbi.g_01923	Prar.g_01042
OG0001136	Prbi.g_01924	Prar.g_01041
OG0001137	Prbi.g_01925	Prar.g_01040
OG0001138	Prbi.g_01926	Prar.g_01039
OG0001139	Prbi.g_01927	Prar.g_01038
OG0001140	Prbi.g_01928	Prar.g_01037
OG0001141	Prbi.g_01930	Prar.g_01035
OG0001142	Prbi.g_01931	Prar.g_01034
OG0001143	Prbi.g_01932	Prar.g_01033
OG0001144	Prbi.g_01934	Prar.g_01031
OG0001145	Prbi.g_01936	Prar.g_01029
OG0001146	Prbi.g_01937	Prar.g_01028
OG0001147	Prbi.g_01939	Prar.g_01026
OG0001148	Prbi.g_01940	Prar.g_01025
OG0001149	Prbi.g_01941	Prar.g_01024
OG0001150	Prbi.g_01944	Prar.g_01022
OG0001151	Prbi.g_01945	Prar.g_01021
OG0001152	Prbi.g_01946	Prar.g_01020
OG0001153	Prbi.g_01947	Prar.g_01019
OG0001154	Prbi.g_01948	Prar.g_01018
OG0001155	Prbi.g_01949	Prar.g_01017
OG0001156	Prbi.g_01950	Prar.g_01016
OG0001157	Prbi.g_01952	Prar.g_01014
OG0001158	Prbi.g_01953	Prar.g_01013
OG0001159	Prbi.g_01954	Prar.g_01012
OG0001160	Prbi.g_01955	Prar.g_01011
OG0001161	Prbi.g_01958	Prar.g_00617
OG0001162	Prbi.g_01959	Prar.g_00618
OG0001163	Prbi.g_01960	Prar.g_00619
OG0001164	Prbi.g_01961	Prar.g_00620
OG0001165	Prbi.g_01962	Prar.g_00621
OG0001166	Prbi.g_01963	Prar.g_00622
OG0001167	Prbi.g_01964	Prar.g_00623
OG0001168	Prbi.g_01966	Prar.g_00625
OG0001169	Prbi.g_01967	Prar.g_00626
OG0001170	Prbi.g_01969	Prar.g_00628
OG0001171	Prbi.g_01970	Prar.g_00629
OG0001172	Prbi.g_01971	Prar.g_00630
OG0001173	Prbi.g_01973	Prar.g_00632
OG0001174	Prbi.g_01975	Prar.g_00634
OG0001175	Prbi.g_01977	Prar.g_00636
OG0001176	Prbi.g_01978	Prar.g_00637
OG0001177	Prbi.g_01980	Prar.g_00639
OG0001178	Prbi.g_01981	Prar.g_00640
OG0001179	Prbi.g_01982	Prar.g_00641
OG0001180	Prbi.g_01983	Prar.g_00642
OG0001181	Prbi.g_01984	Prar.g_00643
OG0001182	Prbi.g_01985	Prar.g_00644
OG0001183	Prbi.g_01986	Prar.g_00645
OG0001184	Prbi.g_01987	Prar.g_00646
OG0001185	Prbi.g_01988	Prar.g_00647
OG0001186	Prbi.g_01989	Prar.g_00648
OG0001187	Prbi.g_01990	Prar.g_00649
OG0001188	Prbi.g_01991	Prar.g_00650
OG0001189	Prbi.g_01992	Prar.g_00651
OG0001190	Prbi.g_01993	Prar.g_00652
OG0001191	Prbi.g_01995	Prar.g_00654
OG0001192	Prbi.g_01997	Prar.g_00656
OG0001193	Prbi.g_01998	Prar.g_00657
OG0001194	Prbi.g_01999	Prar.g_00658
OG0001195	Prbi.g_02000	Prar.g_00659
OG0001196	Prbi.g_02002	Prar.g_00661
OG0001197	Prbi.g_02005	Prar.g_00663
OG0001198	Prbi.g_02006	Prar.g_00664
OG0001199	Prbi.g_02007	Prar.g_00665
OG0001200	Prbi.g_02008	Prar.g_00666
OG0001201	Prbi.g_02009	Prar.g_00667
OG0001202	Prbi.g_02010	Prar.g_00668
OG0001203	Prbi.g_02012	Prar.g_00670
OG0001204	Prbi.g_02027	Prar.g_00673
OG0001205	Prbi.g_02028	Prar.g_00674
OG0001206	Prbi.g_02030	Prar.g_00675
OG0001207	Prbi.g_02031	Prar.g_00676
OG0001208	Prbi.g_02032	Prar.g_00677
OG0001209	Prbi.g_02033	Prar.g_00678
OG0001210	Prbi.g_02034	Prar.g_00679
OG0001211	Prbi.g_02035	Prar.g_00680
OG0001212	Prbi.g_02036	Prar.g_00681
OG0001213	Prbi.g_02037	Prar.g_00682
OG0001214	Prbi.g_02038	Prar.g_00683
OG0001215	Prbi.g_02039	Prar.g_00684
OG0001216	Prbi.g_02040	Prar.g_00685
OG0001217	Prbi.g_02041	Prar.g_00686
OG0001218	Prbi.g_02042	Prar.g_00687
OG0001219	Prbi.g_02043	Prar.g_00688
OG0001220	Prbi.g_02044	Prar.g_00689
OG0001221	Prbi.g_02045	Prar.g_00690
OG0001222	Prbi.g_02047	Prar.g_00692
OG0001223	Prbi.g_02049	Prar.g_00694
OG0001224	Prbi.g_02050	Prar.g_00695
OG0001225	Prbi.g_02052	Prar.g_00697
OG0001226	Prbi.g_02053	Prar.g_00698
OG0001227	Prbi.g_02054	Prar.g_00699
OG0001228	Prbi.g_02055	Prar.g_00700
OG0001229	Prbi.g_02056	Prar.g_00701
OG0001230	Prbi.g_02057	Prar.g_00702
OG0001231	Prbi.g_02058	Prar.g_00703
OG0001232	Prbi.g_02060	Prar.g_00705
OG0001233	Prbi.g_02061	Prar.g_00706
OG0001234	Prbi.g_02062	Prar.g_00707
OG0001235	Prbi.g_02063	Prar.g_00708
OG0001236	Prbi.g_02064	Prar.g_00709
OG0001237	Prbi.g_02067	Prar.g_00074
OG0001238	Prbi.g_02068	Prar.g_00073
OG0001239	Prbi.g_02071	Prar.g_00070
OG0001240	Prbi.g_02072	Prar.g_00069
OG0001241	Prbi.g_02073	Prar.g_00068
OG0001242	Prbi.g_02074	Prar.g_00067
OG0001243	Prbi.g_02075	Prar.g_00066
OG0001244	Prbi.g_02076	Prar.g_00065
OG0001245	Prbi.g_02077	Prar.g_00064
OG0001246	Prbi.g_02078	Prar.g_00063
OG0001247	Prbi.g_02079	Prar.g_00062
OG0001248	Prbi.g_02080	Prar.g_00061
OG0001249	Prbi.g_02081	Prar.g_00060
OG0001250	Prbi.g_02082	Prar.g_00059
OG0001251	Prbi.g_02083	Prar.g_00058
OG0001252	Prbi.g_02084	Prar.g_00057
OG0001253	Prbi.g_02085	Prar.g_00056
OG0001254	Prbi.g_02087	Prar.g_00054
OG0001255	Prbi.g_02088	Prar.g_00053
OG0001256	Prbi.g_02090	Prar.g_00051
OG0001257	Prbi.g_02091	Prar.g_00050
OG0001258	Prbi.g_02092	Prar.g_00049
OG0001259	Prbi.g_02094	Prar.g_00047
OG0001260	Prbi.g_02095	Prar.g_00046
OG0001261	Prbi.g_02096	Prar.g_00045
OG0001262	Prbi.g_02097	Prar.g_00044
OG0001263	Prbi.g_02098	Prar.g_00043
OG0001264	Prbi.g_02099	Prar.g_00042
OG0001265	Prbi.g_02100	Prar.g_00041
OG0001266	Prbi.g_02101	Prar.g_00040
OG0001267	Prbi.g_02102	Prar.g_00039
OG0001268	Prbi.g_02103	Prar.g_00038
OG0001269	Prbi.g_00099	Prar.g_00236
OG0001270	Prbi.g_00146	Prar.g_00190
OG0001271	Prbi.g_00174	Prar.g_00177
OG0001272	Prbi.g_00305	Prar.g_00306
OG0001273	Prbi.g_00357	Prar.g_00393
OG0001274	Prbi.g_00485	Prar.g_00532
OG0001275	Prbi.g_00501	Prar.g_01329
OG0001276	Prbi.g_00592	Prar.g_01419
OG0001277	Prbi.g_00791	Prar.g_01637
OG0001278	Prbi.g_00898	Prar.g_01734
OG0001279	Prbi.g_00950	Prar.g_01775
OG0001280	Prbi.g_01062	Prar.g_01880
OG0001281	Prbi.g_01111	Prar.g_01928
OG0001282	Prbi.g_01129	Prar.g_01946
OG0001283	Prbi.g_01134	Prar.g_01951
OG0001284	Prbi.g_01144	Prar.g_01322
OG0001285	Prbi.g_01191	Prar.g_01279
OG0001286	Prbi.g_01204	Prar.g_01266
OG0001287	Prbi.g_01490	Prar.g_00871
OG0001288	Prbi.g_01630	Prar.g_00807
OG0001289	Prbi.g_01641	Prar.g_00796
OG0001290	Prbi.g_01683	Prar.g_00755
OG0001291	Prbi.g_01684	Prar.g_00754
OG0001292	Prbi.g_01689	Prar.g_00749
OG0001294	Prbi.g_01724	Prar.g_00722
OG0001295	Prbi.g_01738	Prar.g_00715
OG0001296	Prbi.g_01779	Prar.g_01151
OG0001297	Prbi.g_01783	Prar.g_01147
OG0001299	Prbi.g_01851	Prar.g_01111
OG0001300	Prbi.g_01877	Prar.g_01086
OG0001301	Prbi.g_01976	Prar.g_00635
OG0001302	Prbi.g_02004	Prar.g_00662
OG0001303	Prbi.g_02048	Prar.g_00693
OG0001304	Prbi.g_02093	Prar.g_00048
OG0001306	Prbi.g_00438	Prar.g_00485
OG0001307	Prbi.g_00030	Prar.g_00008
OG0001308	Prbi.g_00078	Prar.g_00547
OG0001309	Prbi.g_00081	Prar.g_00254
OG0001310	Prbi.g_00083	Prar.g_00252
OG0001311	Prbi.g_00100	Prar.g_00235
OG0001312	Prbi.g_00127	Prar.g_00209
OG0001313	Prbi.g_00133	Prar.g_00203
OG0001314	Prbi.g_00223	Prar.g_00128
OG0001315	Prbi.g_00267	Prar.g_00084
OG0001317	Prbi.g_00397	Prar.g_00434
OG0001318	Prbi.g_00640	Prar.g_01467
OG0001320	Prbi.g_01077	Prar.g_01895
OG0001321	Prbi.g_01082	Prar.g_01900
OG0001322	Prbi.g_01119	Prar.g_01937
OG0001323	Prbi.g_01155	Prar.g_01314
OG0001324	Prbi.g_01159	Prar.g_01311
OG0001325	Prbi.g_01166	Prar.g_01304
OG0001326	Prbi.g_01235	Prar.g_01235
OG0001327	Prbi.g_01423	Prar.g_00927
OG0001328	Prbi.g_01687	Prar.g_00751
OG0001329	Prbi.g_01810	Prar.g_01120
OG0001330	Prbi.g_01844	Prar.g_00613
OG0001331	Prbi.g_01972	Prar.g_00631
OG0001332	Prbi.g_00149	Prar.g_00187
OG0001333	Prbi.g_00262	Prar.g_00089
OG0001334	Prbi.g_00469	Prar.g_00516
OG0001335	Prbi.g_01102	Prar.g_01920
OG0001336	Prbi.g_01122	Prar.g_01940
OG0001337	Prbi.g_01137	Prar.g_01954
OG0001338	Prbi.g_01362	Prar.g_00977
OG0001339	Prbi.g_01396	Prar.g_00950
OG0001340	Prbi.g_01459	Prar.g_00891
OG0001341	Prbi.g_01680	Prar.g_00758
OG0001342	Prbi.g_01690	Prar.g_00747
OG0001343	Prbi.g_01784	Prar.g_01146
OG0001344	Prbi.g_01833	Prar.g_00602
OG0001346	Prbi.g_01996	Prar.g_00655
OG0001347	Prbi.g_02046	Prar.g_00691
OG0001348	Prbi.g_00136	Prar.g_00200
OG0001349	Prbi.g_00126	Prar.g_00210
OG0001350	Prbi.g_00168	Prar.g_00183
OG0001351	Prbi.g_00227	Prar.g_00124
OG0001352	Prbi.g_00272	Prar.g_00079
OG0001353	Prbi.g_00285	Prar.g_00326
OG0001354	Prbi.g_00304	Prar.g_00307
OG0001355	Prbi.g_00363	Prar.g_00399
OG0001356	Prbi.g_00402	Prar.g_00439
OG0001357	Prbi.g_00435	Prar.g_00482
OG0001358	Prbi.g_00475	Prar.g_00522
OG0001359	Prbi.g_00489	Prar.g_00536
OG0001360	Prbi.g_00512	Prar.g_01340
OG0001362	Prbi.g_00579	Prar.g_01406
OG0001363	Prbi.g_00707	Prar.g_01533
OG0001364	Prbi.g_00831	Prar.g_01667
OG0001365	Prbi.g_00888	Prar.g_01724
OG0001366	Prbi.g_00932	Prar.g_01757
OG0001367	Prbi.g_01037	Prar.g_01860
OG0001368	Prbi.g_01061	Prar.g_01879
OG0001369	Prbi.g_01178	Prar.g_01292
OG0001370	Prbi.g_01179	Prar.g_01291
OG0001371	Prbi.g_01257	Prar.g_01213
OG0001373	Prbi.g_01660	Prar.g_00777
OG0001374	Prbi.g_01278	Prar.g_01116
OG0001375	Prbi.g_01824	Prar.g_01958
OG0001376	Prbi.g_00155, Prbi.g_00722, Prbi.g_01866	Prar.g_01097
OG0001378	Prbi.g_01063	Prar.g_01881
OG0001379	Prbi.g_00074	Prar.g_00551
OG0001380	Prbi.g_00075	Prar.g_00550
OG0001381	Prbi.g_00094	Prar.g_00241
OG0001382	Prbi.g_00143	Prar.g_00193
OG0001383	Prbi.g_00258	Prar.g_00093
OG0001384	Prbi.g_00280	Prar.g_00331
OG0001385	Prbi.g_00296	Prar.g_00315
OG0001386	Prbi.g_00386	Prar.g_00422
OG0001389	Prbi.g_00455	Prar.g_00502
OG0001390	Prbi.g_00462	Prar.g_00509
OG0001391	Prbi.g_00507	Prar.g_01335
OG0001392	Prbi.g_00514	Prar.g_01342
OG0001393	Prbi.g_00522	Prar.g_01349
OG0001394	Prbi.g_00669	Prar.g_01496
OG0001395	Prbi.g_00677	Prar.g_01504
OG0001396	Prbi.g_00679	Prar.g_01506
OG0001397	Prbi.g_00685	Prar.g_01512
OG0001398	Prbi.g_00750	Prar.g_01604
OG0001399	Prbi.g_00833	Prar.g_01669
OG0001400	Prbi.g_00931	Prar.g_01756
OG0001401	Prbi.g_00933	Prar.g_01758
OG0001402	Prbi.g_00956	Prar.g_01781
OG0001403	Prbi.g_00959	Prar.g_01784
OG0001404	Prbi.g_01041	Prar.g_01864
OG0001405	Prbi.g_01071	Prar.g_01889
OG0001406	Prbi.g_01090	Prar.g_01908
OG0001407	Prbi.g_01100	Prar.g_01918
OG0001408	Prbi.g_01109	Prar.g_01926
OG0001409	Prbi.g_01116	Prar.g_01934
OG0001410	Prbi.g_01193	Prar.g_01277
OG0001411	Prbi.g_01365	Prar.g_00975
OG0001412	Prbi.g_01392	Prar.g_00954
OG0001413	Prbi.g_01430	Prar.g_00920
OG0001414	Prbi.g_01440	Prar.g_00910
OG0001415	Prbi.g_01629	Prar.g_00808
OG0001416	Prbi.g_01632	Prar.g_00805
OG0001417	Prbi.g_01681	Prar.g_00757
OG0001418	Prbi.g_01693	Prar.g_00744
OG0001421	Prbi.g_00990	Prar.g_01814
OG0001422	Prbi.g_01744, Prbi.g_01760	Prar.g_01172
OG0001424	Prbi.g_00068	Prar.g_00556
OG0001425	Prbi.g_00350	Prar.g_00261
OG0001426	Prbi.g_00388	Prar.g_00424
OG0001427	Prbi.g_00524	Prar.g_01351
OG0001428	Prbi.g_00789	Prar.g_01635
OG0001429	Prbi.g_00803	Prar.g_01647
OG0001430	Prbi.g_00836	Prar.g_01673
OG0001431	Prbi.g_00935	Prar.g_01760
OG0001432	Prbi.g_00940	Prar.g_01765
OG0001433	Prbi.g_01105	Prar.g_01923
OG0001434	Prbi.g_01180	Prar.g_01290
OG0001435	Prbi.g_01271	Prar.g_01201
OG0001436	Prbi.g_01699	Prar.g_00738
OG0001437	Prbi.g_01707	Prar.g_00732
OG0001438	Prbi.g_02089	Prar.g_00052
OG0001439	Prbi.g_02024, Prbi.g_01567	Prar.g_01560
OG0001440	Prbi.g_00396	Prar.g_00433
OG0001442	Prbi.g_01054	Prar.g_01872
OG0001443	Prbi.g_01107	Prar.g_01924
OG0001444	Prbi.g_01110	Prar.g_01927
OG0001445	Prbi.g_01691	Prar.g_00746
OG0001446	Prbi.g_01301	Prar.g_01181
OG0001448	Prbi.g_00622	Prar.g_01450
OG0001449	Prbi.g_01147	Prar.g_01319
OG0001450	Prbi.g_01169	Prar.g_01302
OG0001451	Prbi.g_01190	Prar.g_01280
OG0001452	Prbi.g_01226	Prar.g_01244
OG0001453	Prbi.g_01317, Prbi.g_01770	Prar.g_00987
OG0001454	Prbi.g_01319	Prar.g_00985
OG0001455	Prbi.g_01320, Prbi.g_01767	Prar.g_00984
OG0001457	Prbi.g_01590	Prar.g_00867
OG0001460	Prbi.g_00391	Prar.g_00427
OG0001461	Prbi.g_00400	Prar.g_00437
OG0001462	Prbi.g_00415	Prar.g_00452
OG0001464	Prbi.g_00562	Prar.g_01389
OG0001465	Prbi.g_00591	Prar.g_01418
OG0001466	Prbi.g_00706	Prar.g_01532
OG0001467	Prbi.g_00826	Prar.g_01662
OG0001469	Prbi.g_00910	Prar.g_01747
OG0001470	Prbi.g_01053	Prar.g_01871
OG0001471	Prbi.g_01099	Prar.g_01917
OG0001472	Prbi.g_01104	Prar.g_01922
OG0001473	Prbi.g_01108	Prar.g_01925
OG0001474	Prbi.g_01356	Prar.g_00982
OG0001476	Prbi.g_01586	Prar.g_00342
OG0001478	Prbi.g_01965	Prar.g_00624
OG0001479	Prbi.g_01205	Prar.g_01265
OG0001482	Prbi.g_00344	Prar.g_00267
OG0001483	Prbi.g_01372	Prar.g_00972
OG0001485	Prbi.g_00909	Prar.g_01746
OG0001487	Prbi.g_00982	Prar.g_01806
OG0001488	Prbi.g_01095	Prar.g_01913
OG0001489	Prbi.g_01096	Prar.g_01914
OG0001490	Prbi.g_01097	Prar.g_01915
OG0001491	Prbi.g_01103	Prar.g_01921
OG0001492	Prbi.g_01132	Prar.g_01949
OG0001493	Prbi.g_01141	Prar.g_01325
OG0001494	Prbi.g_01223	Prar.g_01247
OG0001497	Prbi.g_01491	Prar.g_00869
OG0001498	Prbi.g_01846	Prar.g_01118
OG0001499	Prbi.g_01867	Prar.g_01096
OG0001503	Prbi.g_00196	Prar.g_00155
OG0001504	Prbi.g_00422	Prar.g_00463
OG0001505	Prbi.g_00781	Prar.g_01629
OG0001507	Prbi.g_00823	Prar.g_01659
OG0001508	Prbi.g_00876	Prar.g_01713
OG0001509	Prbi.g_00880	Prar.g_01716
OG0001510	Prbi.g_00911	Prar.g_01748
OG0001511	Prbi.g_00919	Prar.g_01551
OG0001512	Prbi.g_00920	Prar.g_01550
OG0001513	Prbi.g_00921	Prar.g_01549
OG0001514	Prbi.g_00922	Prar.g_01548
OG0001515	Prbi.g_00923	Prar.g_01547
OG0001516	Prbi.g_00924	Prar.g_01546
OG0001517	Prbi.g_00925	Prar.g_01545
OG0001518	Prbi.g_00926	Prar.g_01544
OG0001519	Prbi.g_00927	Prar.g_01543
OG0001520	Prbi.g_00928	Prar.g_01542
OG0001521	Prbi.g_00929	Prar.g_01541
OG0001522	Prbi.g_00930	Prar.g_01540
OG0001524	Prbi.g_01044	Prar.g_01196
OG0001525	Prbi.g_01124	Prar.g_01941
OG0001526	Prbi.g_01189	Prar.g_01281
OG0001529	Prbi.g_01957	Prar.g_00616
OG0001530	Prbi.g_01325	Prar.g_01193
OG0001531	Prbi.g_01031	Prar.g_01854
OG0001532	Prbi.g_01094	Prar.g_01912
OG0001533	Prbi.g_01114	Prar.g_01931
OG0001534	Prbi.g_01335	Prar.g_01000
OG0001535	Prbi.g_00413	Prar.g_00449
OG0001536	Prbi.g_01302	Prar.g_01180
OG0001537	Prbi.g_01279	Prar.g_01115
OG0001539	Prbi.g_00067	Prar.g_00557
OG0001540	Prbi.g_00460	Prar.g_00507
OG0001541	Prbi.g_00938	Prar.g_01763
OG0001542	Prbi.g_01145	Prar.g_01321
OG0001547	Prbi.g_00034	Prar.g_00003
OG0001548	Prbi.g_00423, Prbi.g_02019	Prar.g_01552
OG0001549	Prbi.g_01697	Prar.g_00740
OG0001551	Prbi.g_01143	Prar.g_01323
OG0001552	Prbi.g_01359	Prar.g_00980
OG0001553	Prbi.g_01377	Prar.g_00968
OG0001554	Prbi.g_01378	Prar.g_00967
OG0001556	Prbi.g_01469	Prar.g_00864
OG0001557	Prbi.g_01695	Prar.g_00742
OG0001558	Prbi.g_01706	Prar.g_00733
OG0001560	Prbi.g_00947	Prar.g_01772
OG0001565	Prbi.g_00134	Prar.g_00202
OG0001566	Prbi.g_00331	Prar.g_00280
OG0001567	Prbi.g_00393	Prar.g_00429
OG0001568	Prbi.g_00414	Prar.g_00451
OG0001569	Prbi.g_00458	Prar.g_00505
OG0001570	Prbi.g_00461	Prar.g_00508
OG0001571	Prbi.g_00471	Prar.g_00519
OG0001572	Prbi.g_00680	Prar.g_01507
OG0001574	Prbi.g_00795	Prar.g_01642
OG0001575	Prbi.g_00815	Prar.g_01655
OG0001576	Prbi.g_01047	Prar.g_01865
OG0001577	Prbi.g_01052	Prar.g_01870
OG0001578	Prbi.g_01112	Prar.g_01929
OG0001579	Prbi.g_01113	Prar.g_01930
OG0001580	Prbi.g_01115	Prar.g_01933
OG0001581	Prbi.g_01118	Prar.g_01936
OG0001582	Prbi.g_01125	Prar.g_01942
OG0001583	Prbi.g_01140	Prar.g_01326
OG0001584	Prbi.g_01150	Prar.g_01316
OG0001585	Prbi.g_01162	Prar.g_01308
OG0001586	Prbi.g_01170	Prar.g_01300
OG0001587	Prbi.g_01173	Prar.g_01297
OG0001588	Prbi.g_01326	Prar.g_01192
OG0001589	Prbi.g_01353	Prar.g_00990
OG0001590	Prbi.g_01436	Prar.g_00914
OG0001591	Prbi.g_01438	Prar.g_00912
OG0001592	Prbi.g_01498	Prar.g_00868
OG0001593	Prbi.g_01471	Prar.g_00860
OG0001594	Prbi.g_01673	Prar.g_00764
OG0001595	Prbi.g_01675	Prar.g_00763
OG0001596	Prbi.g_01676	Prar.g_00762
OG0001597	Prbi.g_01686	Prar.g_00752
OG0001598	Prbi.g_02013	Prar.g_00671
OG0001602	Prbi.g_00317	Prar.g_00294
OG0001603	Prbi.g_00355	Prar.g_00256
OG0001604	Prbi.g_00387	Prar.g_00423
OG0001606	Prbi.g_00470	Prar.g_00517
OG0001607	Prbi.g_00710	Prar.g_01536
OG0001608	Prbi.g_00794	Prar.g_01641
OG0001609	Prbi.g_00913	Prar.g_01750
OG0001610	Prbi.g_00937	Prar.g_01762
OG0001611	Prbi.g_01183	Prar.g_01287
OG0001612	Prbi.g_01184	Prar.g_01286
OG0001613	Prbi.g_01185	Prar.g_01285
OG0001614	Prbi.g_01186	Prar.g_01284
OG0001617	Prbi.g_01739	Prar.g_00714
OG0001618	Prbi.g_01800	Prar.g_01130
OG0001620	Prbi.g_00364	Prar.g_00400
OG0001622	Prbi.g_00392	Prar.g_00428
OG0001623	Prbi.g_00705	Prar.g_01531
OG0001624	Prbi.g_00776	Prar.g_01624
OG0001625	Prbi.g_01349	Prar.g_00993
OG0001626	Prbi.g_01406	Prar.g_00940
OG0001628	Prbi.g_01428	Prar.g_00922
OG0001629	Prbi.g_01480	Prar.g_00381
OG0001630	Prbi.g_01472	Prar.g_00887
OG0001632	Prbi.g_00806	Prar.g_01650
OG0001635	Prbi.g_00361	Prar.g_00397
OG0001636	Prbi.g_00678	Prar.g_01505
OG0001637	Prbi.g_00917	Prar.g_01753
OG0001638	Prbi.g_01333	Prar.g_01001
OG0001639	Prbi.g_01345	Prar.g_00995
OG0001640	Prbi.g_01698	Prar.g_00739
OG0001641	Prbi.g_01723	Prar.g_00723
OG0001651	Prbi.g_02023	Prar.g_00566
OG0001652	Prbi.g_00204	Prar.g_00147
OG0001653	Prbi.g_00390	Prar.g_00426
OG0001654	Prbi.g_00417	Prar.g_00460
OG0001655	Prbi.g_00418	Prar.g_00461
OG0001656	Prbi.g_00420	Prar.g_00462
OG0001657	Prbi.g_00468	Prar.g_00515
OG0001658	Prbi.g_00744	Prar.g_01598
OG0001659	Prbi.g_00785	Prar.g_01631
OG0001660	Prbi.g_00787	Prar.g_01633
OG0001661	Prbi.g_00816	Prar.g_01656
OG0001662	Prbi.g_00822	Prar.g_01658
OG0001663	Prbi.g_00824	Prar.g_01660
OG0001664	Prbi.g_00852	Prar.g_01689
OG0001665	Prbi.g_00904	Prar.g_01741
OG0001666	Prbi.g_00915	Prar.g_01751
OG0001667	Prbi.g_00916	Prar.g_01752
OG0001668	Prbi.g_00963	Prar.g_01788
OG0001669	Prbi.g_01048	Prar.g_01866
OG0001670	Prbi.g_01051	Prar.g_01869
OG0001671	Prbi.g_01056	Prar.g_01874
OG0001672	Prbi.g_01073	Prar.g_01891
OG0001673	Prbi.g_01074	Prar.g_01892
OG0001674	Prbi.g_01098	Prar.g_01916
OG0001675	Prbi.g_01101	Prar.g_01919
OG0001676	Prbi.g_01120	Prar.g_01938
OG0001677	Prbi.g_01121	Prar.g_01939
OG0001678	Prbi.g_01128	Prar.g_01945
OG0001679	Prbi.g_01133	Prar.g_01950
OG0001680	Prbi.g_01135	Prar.g_01952
OG0001681	Prbi.g_01160	Prar.g_01310
OG0001682	Prbi.g_01165	Prar.g_01305
OG0001683	Prbi.g_01168	Prar.g_01303
OG0001684	Prbi.g_01182	Prar.g_01288
OG0001685	Prbi.g_01254	Prar.g_01216
OG0001686	Prbi.g_01262	Prar.g_01208
OG0001687	Prbi.g_01327	Prar.g_01159
OG0001688	Prbi.g_01366	Prar.g_00974
OG0001689	Prbi.g_01375	Prar.g_00970
OG0001692	Prbi.g_01672	Prar.g_00765
OG0001693	Prbi.g_01679	Prar.g_00759
OG0001694	Prbi.g_01682	Prar.g_00756
OG0001695	Prbi.g_01688	Prar.g_00750
OG0001696	Prbi.g_01694	Prar.g_00743
OG0001697	Prbi.g_01696	Prar.g_00741
OG0001699	Prbi.g_01792	Prar.g_01138
OG0001700	Prbi.g_02065	Prar.g_00075
OG0001701	Prbi.g_01885	Prar.g_00614
OG0001705	Prbi.g_00499	Prar.g_01327
OG0001707	Prbi.g_00779	Prar.g_01627
OG0001708	Prbi.g_00801	Prar.g_01645
OG0001709	Prbi.g_00817	Prar.g_01657
OG0001710	Prbi.g_01049	Prar.g_01867
OG0001711	Prbi.g_01093	Prar.g_01911
OG0001713	Prbi.g_01164	Prar.g_01306
OG0001714	Prbi.g_01187	Prar.g_01283
OG0001715	Prbi.g_01355	Prar.g_00983
OG0001717	Prbi.g_01050	Prar.g_01868
OG0001720	Prbi.g_01473	Prar.g_00890
OG0001727	Prbi.g_00777	Prar.g_01625
OG0001729	Prbi.g_00912	Prar.g_01749
OG0001730	Prbi.g_01149	Prar.g_01317
OG0001732	Prbi.g_01376	Prar.g_00969
OG0001736	Prbi.g_01734	Prar.g_00720
OG0001737	Prbi.g_00411	Prar.g_00447
OG0001738	Prbi.g_00743	Prar.g_01597
OG0001787	Prbi.g_00050	Prar.g_00579
OG0001789	Prbi.g_00527	Prar.g_01354
OG0001791	Prbi.g_00830	Prar.g_01666
OG0001792	Prbi.g_01318, Prbi.g_01769	Prar.g_00986
OG0001793	Prbi.g_01348	Prar.g_00994
OG0001794	Prbi.g_01350	Prar.g_00992
OG0001800	Prbi.g_00166	Prar.g_00559
OG0001807	Prbi.g_00401	Prar.g_00438
OG0001808	Prbi.g_00416	Prar.g_00454
OG0001809	Prbi.g_00428	Prar.g_00999
OG0001810	Prbi.g_00804	Prar.g_01648
OG0001820	Prbi.g_01368	Prar.g_01077
OG0001825	Prbi.g_01737	Prar.g_00716
OG0001827	Prbi.g_01309	Prar.g_01176
OG0001835	Prbi.g_00367	Prar.g_00403
OG0001837	Prbi.g_01339	Prar.g_00471
