Orthogroup	Prbi	Pray
OG0001101	Prbi.g_01865	Pray.g_01250
OG0001102	Prbi.g_01868	Pray.g_01253
OG0001103	Prbi.g_01869	Pray.g_01254
OG0001104	Prbi.g_01870	Pray.g_01255
OG0001105	Prbi.g_01872	Pray.g_01257
OG0001106	Prbi.g_01874	Pray.g_01259
OG0001107	Prbi.g_01875	Pray.g_01260
OG0001108	Prbi.g_01876	Pray.g_01261
OG0001109	Prbi.g_01896	Pray.g_01264
OG0001110	Prbi.g_01898	Pray.g_01266
OG0001111	Prbi.g_01899	Pray.g_01267
OG0001112	Prbi.g_01900	Pray.g_01268
OG0001113	Prbi.g_01901	Pray.g_01269
OG0001114	Prbi.g_01902	Pray.g_01270
OG0001115	Prbi.g_01903	Pray.g_01271
OG0001116	Prbi.g_01904	Pray.g_01272
OG0001117	Prbi.g_01905	Pray.g_01273
OG0001118	Prbi.g_01906	Pray.g_01274
OG0001119	Prbi.g_01907	Pray.g_01275
OG0001120	Prbi.g_01908	Pray.g_01276
OG0001121	Prbi.g_01909	Pray.g_01277
OG0001122	Prbi.g_01910	Pray.g_01278
OG0001123	Prbi.g_01911	Pray.g_01279
OG0001124	Prbi.g_01912	Pray.g_01280
OG0001125	Prbi.g_01913	Pray.g_01281
OG0001126	Prbi.g_01914	Pray.g_01282
OG0001127	Prbi.g_01915	Pray.g_01283
OG0001128	Prbi.g_01916	Pray.g_01284
OG0001129	Prbi.g_01917	Pray.g_01285
OG0001130	Prbi.g_01918	Pray.g_01286
OG0001131	Prbi.g_01919	Pray.g_01287
OG0001132	Prbi.g_01920	Pray.g_01288
OG0001133	Prbi.g_01921	Pray.g_01289
OG0001134	Prbi.g_01922	Pray.g_01290
OG0001135	Prbi.g_01923	Pray.g_01291
OG0001136	Prbi.g_01924	Pray.g_01292
OG0001137	Prbi.g_01925	Pray.g_01293
OG0001138	Prbi.g_01926	Pray.g_01294
OG0001139	Prbi.g_01927	Pray.g_01295
OG0001140	Prbi.g_01928	Pray.g_01296
OG0001141	Prbi.g_01930	Pray.g_01298
OG0001142	Prbi.g_01931	Pray.g_01299
OG0001143	Prbi.g_01932	Pray.g_01300
OG0001144	Prbi.g_01934	Pray.g_01302
OG0001145	Prbi.g_01936	Pray.g_01304
OG0001146	Prbi.g_01937	Pray.g_01305
OG0001147	Prbi.g_01939	Pray.g_01307
OG0001148	Prbi.g_01940	Pray.g_01308
OG0001149	Prbi.g_01941	Pray.g_01309
OG0001150	Prbi.g_01944	Pray.g_01312
OG0001151	Prbi.g_01945	Pray.g_01313
OG0001152	Prbi.g_01946	Pray.g_01314
OG0001153	Prbi.g_01947	Pray.g_01315
OG0001154	Prbi.g_01948	Pray.g_01316
OG0001155	Prbi.g_01949	Pray.g_01317
OG0001156	Prbi.g_01950	Pray.g_01318
OG0001157	Prbi.g_01952	Pray.g_01320
OG0001158	Prbi.g_01953	Pray.g_01321
OG0001159	Prbi.g_01954	Pray.g_01322
OG0001160	Prbi.g_01955	Pray.g_01323
OG0001161	Prbi.g_01958	Pray.g_01327
OG0001162	Prbi.g_01959	Pray.g_01328
OG0001163	Prbi.g_01960	Pray.g_01329
OG0001164	Prbi.g_01961	Pray.g_01330
OG0001165	Prbi.g_01962	Pray.g_01331
OG0001166	Prbi.g_01963	Pray.g_01332
OG0001167	Prbi.g_01964	Pray.g_01333
OG0001168	Prbi.g_01966	Pray.g_01335
OG0001169	Prbi.g_01967	Pray.g_01336
OG0001170	Prbi.g_01969	Pray.g_01338
OG0001171	Prbi.g_01970	Pray.g_01339
OG0001172	Prbi.g_01971	Pray.g_01340
OG0001173	Prbi.g_01973	Pray.g_01342
OG0001174	Prbi.g_01975	Pray.g_01344
OG0001175	Prbi.g_01977	Pray.g_01346
OG0001176	Prbi.g_01978	Pray.g_01347
OG0001177	Prbi.g_01980	Pray.g_01349
OG0001178	Prbi.g_01981	Pray.g_01350
OG0001179	Prbi.g_01982	Pray.g_01351
OG0001180	Prbi.g_01983	Pray.g_01352
OG0001181	Prbi.g_01984	Pray.g_01353
OG0001182	Prbi.g_01985	Pray.g_01354
OG0001183	Prbi.g_01986	Pray.g_01355
OG0001184	Prbi.g_01987	Pray.g_01356
OG0001185	Prbi.g_01988	Pray.g_01357
OG0001186	Prbi.g_01989	Pray.g_01358
OG0001187	Prbi.g_01990	Pray.g_01359
OG0001188	Prbi.g_01991	Pray.g_01360
OG0001189	Prbi.g_01992	Pray.g_01362
OG0001190	Prbi.g_01993	Pray.g_01363
OG0001191	Prbi.g_01995	Pray.g_01365
OG0001192	Prbi.g_01997	Pray.g_01367
OG0001193	Prbi.g_01998	Pray.g_01368
OG0001194	Prbi.g_01999	Pray.g_01369
OG0001195	Prbi.g_02000	Pray.g_01370
OG0001196	Prbi.g_02002	Pray.g_01372
OG0001197	Prbi.g_02005	Pray.g_01375
OG0001198	Prbi.g_02006	Pray.g_01376
OG0001199	Prbi.g_02007	Pray.g_01377
OG0001200	Prbi.g_02008	Pray.g_01378
OG0001201	Prbi.g_02009	Pray.g_01379
OG0001202	Prbi.g_02010	Pray.g_01380
OG0001203	Prbi.g_02012	Pray.g_01382
OG0001204	Prbi.g_02027	Pray.g_01385
OG0001205	Prbi.g_02028	Pray.g_01386
OG0001206	Prbi.g_02030	Pray.g_01388
OG0001207	Prbi.g_02031	Pray.g_01389
OG0001208	Prbi.g_02032	Pray.g_01390
OG0001209	Prbi.g_02033	Pray.g_01391
OG0001210	Prbi.g_02034	Pray.g_01392
OG0001211	Prbi.g_02035	Pray.g_01393
OG0001212	Prbi.g_02036	Pray.g_01394
OG0001213	Prbi.g_02037	Pray.g_01395
OG0001214	Prbi.g_02038	Pray.g_01396
OG0001215	Prbi.g_02039	Pray.g_01397
OG0001216	Prbi.g_02040	Pray.g_01398
OG0001217	Prbi.g_02041	Pray.g_01399
OG0001218	Prbi.g_02042	Pray.g_01400
OG0001219	Prbi.g_02043	Pray.g_01401
OG0001220	Prbi.g_02044	Pray.g_01402
OG0001221	Prbi.g_02045	Pray.g_01403
OG0001222	Prbi.g_02047	Pray.g_01405
OG0001223	Prbi.g_02049	Pray.g_01407
OG0001224	Prbi.g_02050	Pray.g_01408
OG0001225	Prbi.g_02052	Pray.g_01410
OG0001226	Prbi.g_02053	Pray.g_01411
OG0001227	Prbi.g_02054	Pray.g_01412
OG0001228	Prbi.g_02055	Pray.g_01413
OG0001229	Prbi.g_02056	Pray.g_01414
OG0001230	Prbi.g_02057	Pray.g_01415
OG0001231	Prbi.g_02058	Pray.g_01416
OG0001232	Prbi.g_02060	Pray.g_01418
OG0001233	Prbi.g_02061	Pray.g_01419
OG0001234	Prbi.g_02062	Pray.g_01420
OG0001235	Prbi.g_02063	Pray.g_01421
OG0001236	Prbi.g_02064	Pray.g_01422
OG0001237	Prbi.g_02067	Pray.g_01425
OG0001238	Prbi.g_02068	Pray.g_01426
OG0001239	Prbi.g_02071	Pray.g_01429
OG0001240	Prbi.g_02072	Pray.g_01430
OG0001241	Prbi.g_02073	Pray.g_01431
OG0001242	Prbi.g_02074	Pray.g_01432
OG0001243	Prbi.g_02075	Pray.g_01433
OG0001244	Prbi.g_02076	Pray.g_01434
OG0001245	Prbi.g_02077	Pray.g_01435
OG0001246	Prbi.g_02078	Pray.g_01436
OG0001247	Prbi.g_02079	Pray.g_01437
OG0001248	Prbi.g_02080	Pray.g_01438
OG0001249	Prbi.g_02081	Pray.g_01439
OG0001250	Prbi.g_02082	Pray.g_01440
OG0001251	Prbi.g_02083	Pray.g_01441
OG0001252	Prbi.g_02084	Pray.g_01442
OG0001253	Prbi.g_02085	Pray.g_01443
OG0001254	Prbi.g_02087	Pray.g_01445
OG0001255	Prbi.g_02088	Pray.g_01446
OG0001256	Prbi.g_02090	Pray.g_01448
OG0001257	Prbi.g_02091	Pray.g_01449
OG0001258	Prbi.g_02092	Pray.g_01450
OG0001259	Prbi.g_02094	Pray.g_01452
OG0001260	Prbi.g_02095	Pray.g_01453
OG0001261	Prbi.g_02096	Pray.g_01454
OG0001262	Prbi.g_02097	Pray.g_01455
OG0001263	Prbi.g_02098	Pray.g_01456
OG0001264	Prbi.g_02099	Pray.g_01457
OG0001265	Prbi.g_02100	Pray.g_01458
OG0001266	Prbi.g_02101	Pray.g_01459
OG0001267	Prbi.g_02102	Pray.g_01460
OG0001268	Prbi.g_02103	Pray.g_01461
OG0001269	Prbi.g_00099	Pray.g_00197
OG0001270	Prbi.g_00146	Pray.g_00151
OG0001271	Prbi.g_00174	Pray.g_00139
OG0001272	Prbi.g_00305	Pray.g_00760
OG0001273	Prbi.g_00357	Pray.g_00811
OG0001274	Prbi.g_00485	Pray.g_00972
OG0001275	Prbi.g_00501	Pray.g_00989
OG0001276	Prbi.g_00592	Pray.g_01173
OG0001277	Prbi.g_00791	Pray.g_00292
OG0001278	Prbi.g_00898	Pray.g_00399
OG0001279	Prbi.g_00950	Pray.g_00451
OG0001280	Prbi.g_01062	Pray.g_00560
OG0001281	Prbi.g_01111	Pray.g_00608
OG0001282	Prbi.g_01129	Pray.g_00625
OG0001283	Prbi.g_01134	Pray.g_00630
OG0001284	Prbi.g_01144	Pray.g_00130
OG0001285	Prbi.g_01191	Pray.g_00080
OG0001286	Prbi.g_01204	Pray.g_00067
OG0001287	Prbi.g_01490	Pray.g_01785
OG0001288	Prbi.g_01630	Pray.g_01682
OG0001289	Prbi.g_01641	Pray.g_01671
OG0001290	Prbi.g_01683	Pray.g_01629
OG0001291	Prbi.g_01684	Pray.g_01628
OG0001292	Prbi.g_01689	Pray.g_01623
OG0001293	Prbi.g_01705	Pray.g_01606
OG0001294	Prbi.g_01724	Pray.g_01596
OG0001295	Prbi.g_01738	Pray.g_01585
OG0001296	Prbi.g_01779	Pray.g_01567
OG0001297	Prbi.g_01783	Pray.g_01563
OG0001299	Prbi.g_01851	Pray.g_01237
OG0001300	Prbi.g_01877	Pray.g_01262
OG0001301	Prbi.g_01976	Pray.g_01345
OG0001302	Prbi.g_02004	Pray.g_01374
OG0001303	Prbi.g_02048	Pray.g_01406
OG0001304	Prbi.g_02093	Pray.g_01451
OG0001306	Prbi.g_00438	Pray.g_00927
OG0001307	Prbi.g_00030	Pray.g_01492
OG0001308	Prbi.g_00078	Pray.g_00218
OG0001309	Prbi.g_00081	Pray.g_00215
OG0001310	Prbi.g_00083	Pray.g_00213
OG0001311	Prbi.g_00100	Pray.g_00196
OG0001312	Prbi.g_00127	Pray.g_00170
OG0001313	Prbi.g_00133	Pray.g_00164
OG0001314	Prbi.g_00223	Pray.g_00680
OG0001315	Prbi.g_00267	Pray.g_00724
OG0001316	Prbi.g_00276	Pray.g_00733
OG0001317	Prbi.g_00397	Pray.g_00851
OG0001318	Prbi.g_00640	Pray.g_01126
OG0001319	Prbi.g_00800	Pray.g_00300
OG0001320	Prbi.g_01077	Pray.g_00575
OG0001321	Prbi.g_01082	Pray.g_00580
OG0001322	Prbi.g_01119	Pray.g_00616
OG0001323	Prbi.g_01155	Pray.g_00118
OG0001324	Prbi.g_01159	Pray.g_00114
OG0001325	Prbi.g_01166	Pray.g_00107
OG0001326	Prbi.g_01235	Pray.g_00035
OG0001327	Prbi.g_01423	Pray.g_01845
OG0001328	Prbi.g_01687	Pray.g_01625
OG0001329	Prbi.g_01810	Pray.g_01536
OG0001330	Prbi.g_01844	Pray.g_01502
OG0001331	Prbi.g_01972	Pray.g_01341
OG0001332	Prbi.g_00149	Pray.g_00148
OG0001333	Prbi.g_00262	Pray.g_00719
OG0001334	Prbi.g_00469	Pray.g_00957
OG0001335	Prbi.g_01102	Pray.g_00600
OG0001336	Prbi.g_01122	Pray.g_00619
OG0001337	Prbi.g_01137	Pray.g_00633
OG0001338	Prbi.g_01362	Pray.g_01896
OG0001339	Prbi.g_01396	Pray.g_01865
OG0001340	Prbi.g_01459	Pray.g_01809
OG0001341	Prbi.g_01680	Pray.g_01632
OG0001342	Prbi.g_01690	Pray.g_01621
OG0001343	Prbi.g_01784	Pray.g_01562
OG0001345	Prbi.g_01942	Pray.g_01310
OG0001346	Prbi.g_01996	Pray.g_01366
OG0001347	Prbi.g_02046	Pray.g_01404
OG0001348	Prbi.g_00136	Pray.g_00161
OG0001349	Prbi.g_00126	Pray.g_00171
OG0001350	Prbi.g_00168	Pray.g_00145
OG0001351	Prbi.g_00227	Pray.g_00684
OG0001352	Prbi.g_00272	Pray.g_00729
OG0001353	Prbi.g_00285	Pray.g_00741
OG0001354	Prbi.g_00304	Pray.g_00759
OG0001355	Prbi.g_00363	Pray.g_00817
OG0001356	Prbi.g_00402	Pray.g_00856
OG0001357	Prbi.g_00435	Pray.g_00924
OG0001358	Prbi.g_00475	Pray.g_00962
OG0001359	Prbi.g_00489	Pray.g_00976
OG0001360	Prbi.g_00512	Pray.g_01000
OG0001361	Prbi.g_00517	Pray.g_01005
OG0001362	Prbi.g_00579	Pray.g_01185
OG0001363	Prbi.g_00707	Pray.g_01060
OG0001364	Prbi.g_00831	Pray.g_00332
OG0001365	Prbi.g_00888	Pray.g_00389
OG0001366	Prbi.g_00932	Pray.g_00434
OG0001367	Prbi.g_01037	Pray.g_00539
OG0001368	Prbi.g_01061	Pray.g_00559
OG0001369	Prbi.g_01178	Pray.g_00093
OG0001370	Prbi.g_01179	Pray.g_00092
OG0001371	Prbi.g_01257	Pray.g_00013
OG0001372	Prbi.g_01332	Pray.g_01926
OG0001373	Prbi.g_01660	Pray.g_01652
OG0001374	Prbi.g_01278	Pray.g_01232
OG0001375	Prbi.g_01824	Pray.g_01522
OG0001376	Prbi.g_01866	Pray.g_01251
OG0001377	Prbi.g_02003	Pray.g_01373
OG0001378	Prbi.g_01063	Pray.g_00561
OG0001379	Prbi.g_00074	Pray.g_00222
OG0001380	Prbi.g_00075	Pray.g_00221
OG0001381	Prbi.g_00094	Pray.g_00202
OG0001382	Prbi.g_00143	Pray.g_00154
OG0001383	Prbi.g_00258	Pray.g_00715
OG0001384	Prbi.g_00280	Pray.g_00737
OG0001385	Prbi.g_00296	Pray.g_00752
OG0001386	Prbi.g_00386	Pray.g_00839
OG0001389	Prbi.g_00455	Pray.g_00944
OG0001390	Prbi.g_00462	Pray.g_00950
OG0001391	Prbi.g_00507	Pray.g_00995
OG0001392	Prbi.g_00514	Pray.g_01002
OG0001393	Prbi.g_00522	Pray.g_01010
OG0001394	Prbi.g_00669	Pray.g_01097
OG0001395	Prbi.g_00677	Pray.g_01089
OG0001396	Prbi.g_00679	Pray.g_01087
OG0001397	Prbi.g_00685	Pray.g_01081
OG0001398	Prbi.g_00750	Pray.g_01035
OG0001399	Prbi.g_00833	Pray.g_00334
OG0001400	Prbi.g_00931	Pray.g_00433
OG0001401	Prbi.g_00933	Pray.g_00435
OG0001402	Prbi.g_00956	Pray.g_00457
OG0001403	Prbi.g_00959	Pray.g_00460
OG0001404	Prbi.g_01041	Pray.g_00543
OG0001405	Prbi.g_01071	Pray.g_00569
OG0001406	Prbi.g_01090	Pray.g_00588
OG0001407	Prbi.g_01100	Pray.g_00598
OG0001408	Prbi.g_01109	Pray.g_00606
OG0001409	Prbi.g_01116	Pray.g_00613
OG0001410	Prbi.g_01193	Pray.g_00078
OG0001411	Prbi.g_01365	Pray.g_01893
OG0001412	Prbi.g_01392	Pray.g_01869
OG0001413	Prbi.g_01430	Pray.g_01838
OG0001414	Prbi.g_01440	Pray.g_01828
OG0001415	Prbi.g_01629	Pray.g_01683
OG0001416	Prbi.g_01632	Pray.g_01680
OG0001417	Prbi.g_01681	Pray.g_01631
OG0001418	Prbi.g_01693	Pray.g_01617
OG0001419	Prbi.g_01726	Pray.g_01593
OG0001421	Prbi.g_00990	Pray.g_00492
OG0001422	Prbi.g_01744, Prbi.g_01760	Pray.g_00002
OG0001424	Prbi.g_00068	Pray.g_00227
OG0001425	Prbi.g_00350	Pray.g_00804
OG0001426	Prbi.g_00388	Pray.g_00841
OG0001427	Prbi.g_00524	Pray.g_01012
OG0001428	Prbi.g_00789	Pray.g_00290
OG0001429	Prbi.g_00803	Pray.g_00303
OG0001430	Prbi.g_00836	Pray.g_00338
OG0001431	Prbi.g_00935	Pray.g_00437
OG0001432	Prbi.g_00940	Pray.g_00441
OG0001433	Prbi.g_01105	Pray.g_00603
OG0001434	Prbi.g_01180	Pray.g_00091
OG0001435	Prbi.g_01271	Pray.g_00248
OG0001436	Prbi.g_01699	Pray.g_01611
OG0001438	Prbi.g_02089	Pray.g_01447
OG0001439	Prbi.g_02024, Prbi.g_01567	Pray.g_01751
OG0001440	Prbi.g_00396	Pray.g_00850
OG0001441	Prbi.g_01019	Pray.g_00521
OG0001442	Prbi.g_01054	Pray.g_00552
OG0001443	Prbi.g_01107	Pray.g_00604
OG0001444	Prbi.g_01110	Pray.g_00607
OG0001445	Prbi.g_01691	Pray.g_01619
OG0001446	Prbi.g_01301	Pray.g_00312
OG0001448	Prbi.g_00622	Pray.g_01143
OG0001449	Prbi.g_01147	Pray.g_00127
OG0001450	Prbi.g_01169	Pray.g_00104
OG0001451	Prbi.g_01190	Pray.g_00081
OG0001452	Prbi.g_01226	Pray.g_00044
OG0001453	Prbi.g_01317	Pray.g_01937
OG0001454	Prbi.g_01319	Pray.g_01935
OG0001455	Prbi.g_01320	Pray.g_01934
OG0001457	Prbi.g_01590	Pray.g_01741
OG0001458	Prbi.g_02066	Pray.g_01424
OG0001460	Prbi.g_00391	Pray.g_00844
OG0001461	Prbi.g_00400	Pray.g_00854
OG0001462	Prbi.g_00415	Pray.g_00870
OG0001464	Prbi.g_00562	Pray.g_01202
OG0001466	Prbi.g_00706	Pray.g_01061
OG0001467	Prbi.g_00826	Pray.g_00327
OG0001468	Prbi.g_00879	Pray.g_00380
OG0001469	Prbi.g_00910	Pray.g_00411
OG0001470	Prbi.g_01053	Pray.g_00551
OG0001471	Prbi.g_01099	Pray.g_00597
OG0001472	Prbi.g_01104	Pray.g_00602
OG0001473	Prbi.g_01108	Pray.g_00605
OG0001474	Prbi.g_01356	Pray.g_01901
OG0001476	Prbi.g_01586	Pray.g_01725
OG0001478	Prbi.g_01965	Pray.g_01334
OG0001479	Prbi.g_01205	Pray.g_00066
OG0001482	Prbi.g_00344	Pray.g_00798
OG0001483	Prbi.g_01372	Pray.g_01889
OG0001485	Prbi.g_00909	Pray.g_00410
OG0001487	Prbi.g_00982	Pray.g_00484
OG0001488	Prbi.g_01095	Pray.g_00593
OG0001489	Prbi.g_01096	Pray.g_00594
OG0001490	Prbi.g_01097	Pray.g_00595
OG0001491	Prbi.g_01103	Pray.g_00601
OG0001492	Prbi.g_01132	Pray.g_00628
OG0001493	Prbi.g_01141	Pray.g_00133
OG0001494	Prbi.g_01223	Pray.g_00047
OG0001496	Prbi.g_01385	Pray.g_01876
OG0001497	Prbi.g_01491	Pray.g_01784
OG0001498	Prbi.g_01846	Pray.g_01230
OG0001499	Prbi.g_01867	Pray.g_01252
OG0001501	Prbi.g_00808	Pray.g_00307
OG0001503	Prbi.g_00196	Pray.g_00653
OG0001504	Prbi.g_00422	Pray.g_00881
OG0001505	Prbi.g_00781	Pray.g_00283
OG0001506	Prbi.g_00784	Pray.g_00286
OG0001507	Prbi.g_00823	Pray.g_00324
OG0001508	Prbi.g_00876	Pray.g_00377
OG0001509	Prbi.g_00880	Pray.g_00381
OG0001510	Prbi.g_00911	Pray.g_00412
OG0001511	Prbi.g_00919	Pray.g_00421
OG0001512	Prbi.g_00920	Pray.g_00422
OG0001513	Prbi.g_00921	Pray.g_00423
OG0001514	Prbi.g_00922	Pray.g_00424
OG0001515	Prbi.g_00923	Pray.g_00425
OG0001516	Prbi.g_00924	Pray.g_00426
OG0001517	Prbi.g_00925	Pray.g_00427
OG0001518	Prbi.g_00926	Pray.g_00428
OG0001519	Prbi.g_00927	Pray.g_00429
OG0001520	Prbi.g_00928	Pray.g_00430
OG0001521	Prbi.g_00929	Pray.g_00431
OG0001522	Prbi.g_00930	Pray.g_00432
OG0001525	Prbi.g_01124	Pray.g_00620
OG0001526	Prbi.g_01189	Pray.g_00082
OG0001529	Prbi.g_01957	Pray.g_01326
OG0001531	Prbi.g_01031	Pray.g_00533
OG0001532	Prbi.g_01094	Pray.g_00592
OG0001533	Prbi.g_01114	Pray.g_00611
OG0001534	Prbi.g_01335	Pray.g_01923
OG0001535	Prbi.g_00413	Pray.g_00867
OG0001536	Prbi.g_01302	Pray.g_00311
OG0001537	Prbi.g_01279	Pray.g_01233
OG0001539	Prbi.g_00067	Pray.g_00228
OG0001540	Prbi.g_00460	Pray.g_00949
OG0001542	Prbi.g_01145	Pray.g_00129
OG0001543	Prbi.g_01337	Pray.g_01921
OG0001545	Prbi.g_01303	Pray.g_00310
OG0001547	Prbi.g_00034	Pray.g_01496
OG0001548	Prbi.g_00423, Prbi.g_02019	Pray.g_00882
OG0001549	Prbi.g_01697	Pray.g_01613
OG0001551	Prbi.g_01143	Pray.g_00131
OG0001552	Prbi.g_01359	Pray.g_01899
OG0001553	Prbi.g_01377	Pray.g_01884
OG0001554	Prbi.g_01378	Pray.g_01883
OG0001555	Prbi.g_01509	Pray.g_01796
OG0001556	Prbi.g_01469	Pray.g_01775
OG0001557	Prbi.g_01695	Pray.g_01615
OG0001558	Prbi.g_01706	Pray.g_01605
OG0001565	Prbi.g_00134	Pray.g_00163
OG0001566	Prbi.g_00331	Pray.g_00785
OG0001567	Prbi.g_00393	Pray.g_00846
OG0001568	Prbi.g_00414	Pray.g_00869
OG0001569	Prbi.g_00458	Pray.g_00947
OG0001571	Prbi.g_00471	Pray.g_00959
OG0001572	Prbi.g_00680	Pray.g_01086
OG0001574	Prbi.g_00795	Pray.g_00295
OG0001575	Prbi.g_00815	Pray.g_00316
OG0001576	Prbi.g_01047	Pray.g_00545
OG0001577	Prbi.g_01052	Pray.g_00550
OG0001578	Prbi.g_01112	Pray.g_00609
OG0001579	Prbi.g_01113	Pray.g_00610
OG0001580	Prbi.g_01115	Pray.g_00612
OG0001581	Prbi.g_01118	Pray.g_00615
OG0001582	Prbi.g_01125	Pray.g_00621
OG0001583	Prbi.g_01140	Pray.g_00134
OG0001584	Prbi.g_01150	Pray.g_00124
OG0001585	Prbi.g_01162	Pray.g_00111
OG0001586	Prbi.g_01170	Pray.g_00101
OG0001587	Prbi.g_01173	Pray.g_00098
OG0001589	Prbi.g_01353	Pray.g_01904
OG0001590	Prbi.g_01436	Pray.g_01832
OG0001591	Prbi.g_01438	Pray.g_01830
OG0001592	Prbi.g_01498	Pray.g_01742
OG0001594	Prbi.g_01673	Pray.g_01639
OG0001595	Prbi.g_01675	Pray.g_01637
OG0001596	Prbi.g_01676	Pray.g_01636
OG0001597	Prbi.g_01686	Pray.g_01626
OG0001598	Prbi.g_02013	Pray.g_01383
OG0001603	Prbi.g_00355	Pray.g_00809
OG0001604	Prbi.g_00387	Pray.g_00840
OG0001605	Prbi.g_00421	Pray.g_00880
OG0001606	Prbi.g_00470	Pray.g_00958
OG0001607	Prbi.g_00710	Pray.g_01057
OG0001608	Prbi.g_00794	Pray.g_00294
OG0001609	Prbi.g_00913	Pray.g_00414
OG0001610	Prbi.g_00937	Pray.g_00439
OG0001611	Prbi.g_01183	Pray.g_00088
OG0001612	Prbi.g_01184	Pray.g_00087
OG0001613	Prbi.g_01185	Pray.g_00086
OG0001614	Prbi.g_01186	Pray.g_00085
OG0001616	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409	Pray.g_01852
OG0001617	Prbi.g_01739	Pray.g_01584
OG0001618	Prbi.g_01800	Pray.g_01546
OG0001620	Prbi.g_00364	Pray.g_00818
OG0001622	Prbi.g_00392	Pray.g_00845
OG0001623	Prbi.g_00705	Pray.g_01062
OG0001624	Prbi.g_00776	Pray.g_00278
OG0001625	Prbi.g_01349	Pray.g_01907
OG0001626	Prbi.g_01406	Pray.g_01855
OG0001628	Prbi.g_01428	Pray.g_01840
OG0001630	Prbi.g_01472	Pray.g_01795
OG0001632	Prbi.g_00806	Pray.g_00305
OG0001635	Prbi.g_00361	Pray.g_00815
OG0001636	Prbi.g_00678	Pray.g_01088
OG0001637	Prbi.g_00917	Pray.g_00418
OG0001638	Prbi.g_01333	Pray.g_01925
OG0001639	Prbi.g_01345	Pray.g_01911
OG0001640	Prbi.g_01698	Pray.g_01612
OG0001641	Prbi.g_01723	Pray.g_01597
OG0001644	Prbi.g_01265	Pray.g_00005
OG0001650	Prbi.g_00783	Pray.g_00285
OG0001652	Prbi.g_00204	Pray.g_00661
OG0001653	Prbi.g_00390	Pray.g_00843
OG0001654	Prbi.g_00417	Pray.g_00876
OG0001655	Prbi.g_00418	Pray.g_00877
OG0001656	Prbi.g_00420	Pray.g_00879
OG0001657	Prbi.g_00468	Pray.g_00956
OG0001658	Prbi.g_00744	Pray.g_01041
OG0001659	Prbi.g_00785	Pray.g_00287
OG0001660	Prbi.g_00787	Pray.g_00288
OG0001661	Prbi.g_00816	Pray.g_00317
OG0001662	Prbi.g_00822	Pray.g_00323
OG0001663	Prbi.g_00824	Pray.g_00325
OG0001664	Prbi.g_00852	Pray.g_00353
OG0001665	Prbi.g_00904	Pray.g_00405
OG0001666	Prbi.g_00915	Pray.g_00416
OG0001667	Prbi.g_00916	Pray.g_00417
OG0001668	Prbi.g_00963	Pray.g_00464
OG0001669	Prbi.g_01048	Pray.g_00546
OG0001670	Prbi.g_01051	Pray.g_00549
OG0001671	Prbi.g_01056	Pray.g_00554
OG0001672	Prbi.g_01073	Pray.g_00571
OG0001673	Prbi.g_01074	Pray.g_00572
OG0001674	Prbi.g_01098	Pray.g_00596
OG0001675	Prbi.g_01101	Pray.g_00599
OG0001676	Prbi.g_01120	Pray.g_00617
OG0001677	Prbi.g_01121	Pray.g_00618
OG0001678	Prbi.g_01128	Pray.g_00624
OG0001679	Prbi.g_01133	Pray.g_00629
OG0001680	Prbi.g_01135	Pray.g_00631
OG0001681	Prbi.g_01160	Pray.g_00113
OG0001682	Prbi.g_01165	Pray.g_00108
OG0001683	Prbi.g_01168	Pray.g_00105
OG0001684	Prbi.g_01182	Pray.g_00089
OG0001685	Prbi.g_01254	Pray.g_00016
OG0001686	Prbi.g_01262	Pray.g_00008
OG0001687	Prbi.g_01327	Pray.g_01928
OG0001688	Prbi.g_01366	Pray.g_01892
OG0001689	Prbi.g_01375	Pray.g_01886
OG0001692	Prbi.g_01672	Pray.g_01640
OG0001693	Prbi.g_01679	Pray.g_01633
OG0001694	Prbi.g_01682	Pray.g_01630
OG0001695	Prbi.g_01688	Pray.g_01624
OG0001696	Prbi.g_01694	Pray.g_01616
OG0001697	Prbi.g_01696	Pray.g_01614
OG0001698	Prbi.g_01548	Pray.g_01579
OG0001699	Prbi.g_01792	Pray.g_01554
OG0001700	Prbi.g_02065	Pray.g_01423
OG0001701	Prbi.g_01885	Pray.g_01851
OG0001704	Prbi.g_01485	Pray.g_01767
OG0001705	Prbi.g_00499	Pray.g_00986
OG0001706	Prbi.g_00711	Pray.g_01056
OG0001707	Prbi.g_00779	Pray.g_00281
OG0001708	Prbi.g_00801	Pray.g_00301
OG0001709	Prbi.g_00817	Pray.g_00318
OG0001710	Prbi.g_01049	Pray.g_00547
OG0001711	Prbi.g_01093	Pray.g_00591
OG0001712	Prbi.g_01152	Pray.g_00121
OG0001713	Prbi.g_01164	Pray.g_00109
OG0001714	Prbi.g_01187	Pray.g_00084
OG0001715	Prbi.g_01355	Pray.g_01902
OG0001717	Prbi.g_01050	Pray.g_00548
OG0001720	Prbi.g_01473	Pray.g_01807
OG0001727	Prbi.g_00777	Pray.g_00279
OG0001729	Prbi.g_00912	Pray.g_00413
OG0001730	Prbi.g_01149	Pray.g_00125
OG0001731	Prbi.g_01342	Pray.g_01916
OG0001732	Prbi.g_01376	Pray.g_01885
OG0001735	Prbi.g_01703	Pray.g_01608
