Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_047302985.1	0.348416	0.377093	0.0637162	0.333846	0.345216	0.377093	0.3365	0.333846	0.0576096	0.348416	0.359138	0.342173	0.367471	0.355355	0.3365	0.367471	0.367471	0.377093	0.355355	0.367471	0.348416	0.351789	0.345216	0.382525	0.367471	0.367471	0.367471	0.402409	0.348416	0.342173	0.351789	0.351789	0.333846	0.348416	0.348416	0.000949288	0.00107059	0.00107059	0.348416	0.348416	0.0587129	0.0585476	0.0627723	0.0625226	0.0641842	0.0641842	0.0648957	0.0631382	0.0638561	0.377093	0.377093	0.377093	0.367471	0.3365	0.3365	0.0620721	0.0624999	0.0618933	0.355355	0.345216	0.363165	0.355355	0.382525	0.345216	0.359138	0.377093	0.342173	0.351789	0.367471	0.351789	0.367471	0.345216	0.363165	0.355355	0.382525	0.372096	0.351789	0.377093	0.359138	0.351789	0.342173	0.333846	0.351789	0.3365	0.355355	0.367471	0.351789	0.342173	0.342173	0.342173	0.359138	0.328856	0.345216	0.324237	0.308579	0.306873	0.333846	0.333846	0.355355	0.377093	0.333846	0.000245185	0.348416	0.367471	0.000611988	0.355355	0.00020412	0.355355	0.348416	0.348416	0	0.064302	0.0629778	0.351789	0.062932	0.0642548	0.000216747	0.000188348	0.367471	0.382525	0.0639262	0.0643492	0.0586301	0.367471	0.367471	0.348416	0.351789	0.351789	0.333846	0.345216	0.0626359	0.0626132	0.348416	0.348416	0.377093	0.348416	0.367471	0.348416	0.402409	0.333846	0.377093	0.377093	0.351789	0.388475	0.377093	0.363165
F_047303155.1	0.339272	0.359138	0.0344224	0.328856	0.348416	0.355355	0.328856	0.3365	0.0464016	0.331301	0.355355	0.32205	0.348416	0.342173	0.342173	0.351789	0.351789	0.359138	0.345216	0.351789	0.342173	0.348416	0.348416	0.359138	0.331301	0.331301	0.331301	0.333846	0.339272	0.348416	0.324237	0.324237	0.331301	0.339272	0.339272	0.0633685	0.0632532	0.0632762	0.339272	0.339272	0.0403413	0.0436797	0.0386678	0.0391919	0.00122569	5.6326e-05	0.0343785	0.0389913	0.0345655	0.345216	0.345216	0.345216	0.348416	0.3365	0.333846	0.0380171	0.0382735	0.0375817	0.342173	0.342173	0.342173	0.359138	0.351789	0.331301	0.328856	0.339272	0.326503	0.342173	0.348416	0.339272	0.348416	0.342173	0.342173	0.359138	0.351789	0.351789	0.339272	0.339272	0.328856	0.339272	0.326503	0.3365	0.342173	0.3365	0.342173	0.348416	0.333846	0.348416	0.339272	0.342173	0.328856	0.317894	0.324237	0.317894	0.319937	0.315916	0.331301	0.342173	0.345216	0.359138	0.339272	0.0641371	0.339272	0.351789	0.0637395	0.345216	0.0642312	0.345216	0.339272	0.339272	0.064302	0	0.0389539	0.324237	0.0389788	0.0366916	0.0642077	0.064302	0.351789	0.359138	0.0346096	0.00119259	0.0437365	0.331301	0.331301	0.339272	0.324237	0.324237	0.331301	0.348416	0.0386678	0.0392548	0.331301	0.331301	0.359138	0.342173	0.331301	0.331301	0.333846	0.333846	0.359138	0.359138	0.348416	0.345216	0.355355	0.348416
F_047303165.1	0.355355	0.359138	0.0334798	0.328856	0.3365	0.363165	0.342173	0.333846	0.0468618	0.333846	0.348416	0.326503	0.342173	0.355355	0.339272	0.367471	0.363165	0.359138	0.355355	0.363165	0.3365	0.348416	0.3365	0.348416	0.342173	0.342173	0.342173	0.348416	0.355355	0.339272	0.351789	0.351789	0.328856	0.355355	0.355355	0.0624321	0.0624321	0.0623869	0.355355	0.355355	0.042	0.0442951	0.00117937	0.036915	0.0387298	0.0389039	0.0329918	0.00135524	0.0348534	0.363165	0.363165	0.363165	0.351789	0.331301	0.331301	0.00160661	0.00169443	0.00232987	0.348416	0.3365	0.3365	0.333846	0.367471	0.342173	0.348416	0.345216	0.32205	0.359138	0.351789	0.348416	0.348416	0.3365	0.3365	0.333846	0.367471	0.348416	0.348416	0.345216	0.348416	0.348416	0.32205	0.331301	0.359138	0.331301	0.348416	0.351789	0.342173	0.339272	0.339272	0.342173	0.331301	0.315916	0.328856	0.312139	0.324237	0.313999	0.331301	0.333846	0.342173	0.359138	0.333846	0.0629092	0.355355	0.367471	0.062932	0.355355	0.0630006	0.355355	0.355355	0.355355	0.0629778	0.0389539	0	0.351789	0.0016471	0.021989	0.0629549	0.0631153	0.363165	0.348416	0.0349425	0.0388416	0.0443384	0.342173	0.342173	0.355355	0.351789	0.351789	0.328856	0.3365	0.00111997	0.0369504	0.333846	0.333846	0.359138	0.3365	0.342173	0.351789	0.348416	0.333846	0.359138	0.359138	0.348416	0.351789	0.355355	0.351789
F_047303175.1	0.224783	0.257415	0.355355	0.276802	0.275775	0.259726	0.259726	0.270882	0.339272	0.27183	0.262949	0.253747	0.262949	0.259726	0.269949	0.261316	0.260516	0.257415	0.265481	0.261316	0.262127	0.268123	0.275775	0.268123	0.268123	0.268123	0.268123	0.274765	0.224341	0.256664	5.00601e-05	3.12735e-05	0.269029	0.223902	0.223902	0.351789	0.351789	0.351789	0.223902	0.223902	0.351789	0.3365	0.351789	0.339272	0.326503	0.324237	0.339272	0.345216	0.351789	0.269029	0.269029	0.269029	0.27183	0.269949	0.269029	0.351789	0.351789	0.355355	0.270882	0.273771	0.272793	0.258946	0.270882	0.273771	0.262949	0.269029	0.27183	0.268123	0.272793	0.266349	0.270882	0.273771	0.272793	0.258946	0.270882	0.270882	0.265481	0.269949	0.262127	0.265481	0.27183	0.269949	0.268123	0.270882	0.270882	0.272793	0.260516	0.257415	0.269949	0.224341	0.278908	0.265481	0.275775	0.264625	0.303595	0.279989	0.276802	0.253747	0.268123	0.257415	0.277846	0.351789	0.224341	0.261316	0.351789	0.265481	0.351789	0.265481	0.224341	0.224341	0.351789	0.324237	0.351789	0	0.348416	0.3365	0.351789	0.351789	0.261316	0.268123	0.351789	0.326503	0.3365	0.268123	0.268123	0.224341	1.25038e-05	1.25038e-05	0.269029	0.275775	0.348416	0.3365	0.27183	0.27183	0.257415	0.260516	0.268123	0.269029	0.274765	0.279989	0.257415	0.257415	0.268123	0.266349	0.269949	0.27183
F_047303345.1	0.355355	0.359138	0.0334692	0.326503	0.3365	0.363165	0.342173	0.331301	0.0467078	0.333846	0.351789	0.324237	0.342173	0.355355	0.339272	0.363165	0.359138	0.359138	0.351789	0.359138	0.3365	0.348416	0.3365	0.348416	0.342173	0.342173	0.342173	0.348416	0.355355	0.339272	0.348416	0.348416	0.326503	0.355355	0.355355	0.0622968	0.0622968	0.0622292	0.355355	0.355355	0.0421088	0.0442663	0.00239969	0.036974	0.038767	0.0389414	0.033055	0.00113645	0.034976	0.363165	0.363165	0.363165	0.351789	0.331301	0.328856	0.00195323	0.00256113	0.00331351	0.348416	0.333846	0.339272	0.333846	0.367471	0.342173	0.348416	0.345216	0.32205	0.359138	0.351789	0.348416	0.348416	0.333846	0.339272	0.333846	0.367471	0.348416	0.348416	0.345216	0.348416	0.348416	0.32205	0.331301	0.359138	0.328856	0.348416	0.351789	0.339272	0.339272	0.3365	0.339272	0.328856	0.313999	0.326503	0.310334	0.326503	0.313999	0.328856	0.333846	0.342173	0.359138	0.328856	0.0628863	0.355355	0.363165	0.0627268	0.351789	0.0629092	0.351789	0.355355	0.355355	0.062932	0.0389788	0.0016471	0.348416	0	0.0223497	0.0628863	0.0630006	0.359138	0.348416	0.035043	0.0388416	0.0443096	0.342173	0.342173	0.355355	0.348416	0.348416	0.326503	0.3365	0.00103774	0.0370213	0.333846	0.333846	0.359138	0.3365	0.342173	0.348416	0.348416	0.331301	0.359138	0.359138	0.348416	0.351789	0.355355	0.348416
F_047303415.1	0.342173	0.351789	0.0311268	0.317894	0.355355	0.359138	0.348416	0.324237	0.0493472	0.342173	0.351789	0.317894	0.351789	0.363165	0.351789	0.377093	0.372096	0.351789	0.363165	0.372096	0.345216	0.359138	0.355355	0.355355	0.351789	0.351789	0.351789	0.359138	0.342173	0.339272	0.3365	0.3365	0.32205	0.342173	0.342173	0.0634609	0.0633916	0.0634378	0.342173	0.342173	0.0433123	0.0464474	0.0226612	0.0352224	0.0366681	0.0366213	0.0307206	0.0221088	0.0336083	0.367471	0.367471	0.367471	0.355355	0.328856	0.328856	0.021907	0.0226002	0.0223875	0.367471	0.3365	0.345216	0.348416	0.367471	0.342173	0.342173	0.355355	0.328856	0.355355	0.351789	0.351789	0.363165	0.3365	0.345216	0.348416	0.367471	0.363165	0.351789	0.355355	0.342173	0.351789	0.328856	0.328856	0.355355	0.328856	0.367471	0.351789	0.326503	0.339272	0.333846	0.345216	0.331301	0.313999	0.324237	0.312139	0.317894	0.303595	0.328856	0.32205	0.355355	0.351789	0.331301	0.0641842	0.342173	0.377093	0.0638094	0.363165	0.0641371	0.363165	0.342173	0.342173	0.0642548	0.0366916	0.021989	0.3365	0.0223497	0	0.0641842	0.064302	0.377093	0.355355	0.0336835	0.0367502	0.0465697	0.351789	0.351789	0.342173	0.3365	0.3365	0.319937	0.355355	0.0217436	0.0352786	0.342173	0.342173	0.351789	0.342173	0.351789	0.3365	0.359138	0.328856	0.351789	0.351789	0.359138	0.351789	0.363165	0.355355
F_047303465.1	0.348416	0.377093	0.0636697	0.333846	0.345216	0.377093	0.3365	0.333846	0.0575491	0.351789	0.359138	0.342173	0.367471	0.355355	0.3365	0.367471	0.367471	0.377093	0.355355	0.367471	0.348416	0.355355	0.345216	0.382525	0.367471	0.367471	0.367471	0.402409	0.348416	0.342173	0.351789	0.351789	0.333846	0.348416	0.348416	0.000864459	0.000982005	0.000972185	0.348416	0.348416	0.0585476	0.0584857	0.0627496	0.0624547	0.0641136	0.0640667	0.0648002	0.0630694	0.0637628	0.377093	0.377093	0.377093	0.367471	0.3365	0.3365	0.0620721	0.0624547	0.0618933	0.355355	0.345216	0.363165	0.355355	0.382525	0.345216	0.359138	0.377093	0.342173	0.351789	0.367471	0.351789	0.367471	0.345216	0.363165	0.355355	0.382525	0.372096	0.351789	0.377093	0.359138	0.351789	0.342173	0.333846	0.351789	0.3365	0.355355	0.367471	0.351789	0.342173	0.342173	0.345216	0.359138	0.328856	0.342173	0.324237	0.308579	0.305212	0.333846	0.333846	0.355355	0.377093	0.333846	0.000254672	0.348416	0.367471	0.000550943	0.355355	0.000131665	0.355355	0.348416	0.348416	0.000216747	0.0642077	0.0629549	0.351789	0.0628863	0.0641842	0	0.00020412	0.367471	0.382525	0.0638327	0.0642784	0.0585888	0.367471	0.367471	0.348416	0.351789	0.351789	0.333846	0.345216	0.0625226	0.0624999	0.351789	0.351789	0.377093	0.348416	0.367471	0.348416	0.402409	0.333846	0.377093	0.377093	0.355355	0.388475	0.377093	0.363165
F_047303495.1	0.348416	0.377093	0.0637861	0.333846	0.345216	0.377093	0.3365	0.333846	0.0576903	0.348416	0.359138	0.342173	0.367471	0.355355	0.3365	0.367471	0.367471	0.377093	0.355355	0.367471	0.348416	0.351789	0.345216	0.382525	0.367471	0.367471	0.367471	0.402409	0.348416	0.342173	0.351789	0.351789	0.333846	0.348416	0.348416	0.000942751	0.00109033	0.00105416	0.348416	0.348416	0.0586922	0.0585476	0.062932	0.0625226	0.0642548	0.0642312	0.0648957	0.0631382	0.0639028	0.377093	0.377093	0.377093	0.367471	0.3365	0.3365	0.0622068	0.0626359	0.0619602	0.355355	0.345216	0.363165	0.355355	0.382525	0.345216	0.359138	0.377093	0.342173	0.351789	0.367471	0.351789	0.367471	0.345216	0.363165	0.355355	0.382525	0.372096	0.351789	0.377093	0.359138	0.351789	0.342173	0.333846	0.351789	0.3365	0.355355	0.367471	0.355355	0.342173	0.342173	0.342173	0.359138	0.328856	0.345216	0.326503	0.308579	0.306873	0.333846	0.333846	0.355355	0.377093	0.333846	0.000194655	0.348416	0.367471	0.000541321	0.355355	0.000159987	0.355355	0.348416	0.348416	0.000188348	0.064302	0.0631153	0.351789	0.0630006	0.064302	0.00020412	0	0.367471	0.382525	0.0639495	0.0643728	0.0586095	0.367471	0.367471	0.348416	0.351789	0.351789	0.333846	0.345216	0.0627041	0.0625905	0.348416	0.348416	0.377093	0.348416	0.367471	0.348416	0.402409	0.333846	0.377093	0.377093	0.351789	0.388475	0.377093	0.363165
F_047303505.1	0.264625	0.193866	0.363165	0.251646	0.10167	0.105646	0.188291	0.250285	0.372096	0.10887	0.105256	0.282209	0.104541	0.106263	0.252339	0.000634523	0.000321208	0.194132	0.108989	0.000477283	0.106094	0.101053	0.101618	0.103781	0.109049	0.109049	0.109168	0.10787	0.264625	0.269029	0.261316	0.261316	0.258176	0.264625	0.264625	0.372096	0.372096	0.372096	0.264625	0.264625	0.363165	0.372096	0.363165	0.377093	0.351789	0.351789	0.377093	0.355355	0.367471	0.105757	0.105757	0.105757	0.103727	0.252339	0.250962	0.359138	0.367471	0.367471	0.108456	0.0996922	0.107233	0.103138	0.104705	0.102085	0.107061	0.102609	0.105534	0.107929	0.104322	0.105478	0.10487	0.0995928	0.107233	0.103192	0.104705	0.104815	0.105423	0.102609	0.107061	0.105423	0.105256	0.248298	0.107929	0.250285	0.108693	0.104322	0.253039	0.269949	0.259726	0.248953	0.265481	0.260516	0.252339	0.258176	0.297518	0.28335	0.288135	0.269029	0.102294	0.193866	0.24765	0.367471	0.264625	0.000592692	0.367471	0.108989	0.367471	0.108989	0.264625	0.264625	0.367471	0.351789	0.363165	0.261316	0.359138	0.377093	0.367471	0.367471	0	0.103835	0.367471	0.351789	0.372096	0.10887	0.109168	0.264625	0.261316	0.261316	0.258946	0.10167	0.355355	0.377093	0.10887	0.10887	0.193866	0.10649	0.109049	0.258176	0.107812	0.245745	0.193866	0.193866	0.101104	0.108104	0.110194	0.193601
F_047303555.1	0.260516	0.1808	0.372096	0.239793	0.0900342	0.0558139	0.191013	0.237565	0.372096	0.0580963	0.0773327	0.262949	0.0763359	0.0626813	0.243898	0.103566	0.103512	0.180588	0.0737877	0.103673	0.0832999	0.0915761	0.0900753	2.18865e-05	0.0762435	0.0763051	0.0762743	0.0539638	0.259726	0.276802	0.26723	0.268123	0.245123	0.258946	0.258946	0.382525	0.382525	0.382525	0.258946	0.258946	0.382525	0.359138	0.351789	0.372096	0.351789	0.359138	0.359138	0.348416	0.348416	0.051424	0.0514413	0.051424	0.050212	0.248953	0.239228	0.351789	0.355355	0.355355	0.0771442	0.0943169	0.0696373	0.0971219	0.051965	0.0623418	0.0717347	0.0524066	0.0828732	0.0756628	0.050993	0.0580352	0.055334	0.0943169	0.069664	0.0971692	0.0519825	0.0550487	0.0580556	0.0523002	0.0719023	0.0580556	0.0828378	0.248298	0.0756628	0.240363	0.0774588	0.0510102	0.249616	0.275775	0.245745	0.256664	0.24765	0.257415	0.259726	0.258176	0.289391	0.28335	0.286903	0.265481	0.095265	0.1808	0.248953	0.388475	0.259726	0.103566	0.382525	0.0737877	0.382525	0.0737877	0.259726	0.259726	0.382525	0.359138	0.348416	0.268123	0.348416	0.355355	0.382525	0.382525	0.103835	0	0.348416	0.351789	0.359138	0.0762128	0.0762743	0.258946	0.268123	0.268123	0.245745	0.0900753	0.348416	0.372096	0.0581167	0.0581167	0.1808	0.0836584	0.0762435	0.253039	0.0538716	0.242697	0.181014	0.181014	0.0915338	0.0525489	0.056163	0.185687
F_047304495.1	0.359138	0.348416	0.0291065	0.324237	0.345216	0.351789	0.339272	0.328856	0.0465544	0.339272	0.359138	0.3365	0.359138	0.339272	0.342173	0.367471	0.367471	0.348416	0.363165	0.367471	0.342173	0.372096	0.345216	0.348416	0.355355	0.355355	0.355355	0.355355	0.359138	0.351789	0.351789	0.351789	0.328856	0.355355	0.355355	0.0632072	0.0630235	0.062932	0.355355	0.355355	0.0428512	0.0439504	0.0346317	0.0377746	0.0344774	0.0345655	0.0284292	0.0350318	7.19992e-05	0.351789	0.351789	0.351789	0.351789	0.328856	0.342173	0.0339858	0.0342143	0.0333412	0.359138	0.355355	0.348416	0.359138	0.363165	0.363165	0.342173	0.348416	0.3365	0.363165	0.351789	0.342173	0.355355	0.355355	0.348416	0.359138	0.363165	0.355355	0.342173	0.348416	0.342173	0.342173	0.3365	0.333846	0.363165	0.339272	0.359138	0.351789	0.345216	0.348416	0.342173	0.339272	0.331301	0.32205	0.324237	0.32205	0.324237	0.308579	0.319937	0.331301	0.367471	0.348416	0.345216	0.0638094	0.359138	0.367471	0.0635768	0.363165	0.0639028	0.363165	0.359138	0.359138	0.0639262	0.0346096	0.0349425	0.351789	0.035043	0.0336835	0.0638327	0.0639495	0.367471	0.348416	0	0.0345765	0.0440363	0.355355	0.355355	0.355355	0.351789	0.351789	0.328856	0.345216	0.0347313	0.0377987	0.339272	0.339272	0.348416	0.342173	0.355355	0.351789	0.355355	0.3365	0.348416	0.348416	0.372096	0.348416	0.355355	0.345216
F_047304505.1	0.3365	0.359138	0.0343456	0.328856	0.348416	0.351789	0.333846	0.3365	0.0464016	0.328856	0.351789	0.32205	0.345216	0.345216	0.342173	0.351789	0.351789	0.359138	0.342173	0.351789	0.339272	0.348416	0.348416	0.351789	0.328856	0.328856	0.328856	0.331301	0.3365	0.348416	0.326503	0.326503	0.331301	0.3365	0.3365	0.0634378	0.0632993	0.0633223	0.3365	0.3365	0.0403024	0.0436797	0.0385194	0.0391542	7.19992e-05	0.00123563	0.0343895	0.0388541	0.0345104	0.342173	0.342173	0.342173	0.342173	0.3365	0.333846	0.0378471	0.0381756	0.0375337	0.345216	0.342173	0.339272	0.355355	0.348416	0.331301	0.326503	0.3365	0.324237	0.342173	0.342173	0.339272	0.342173	0.342173	0.339272	0.355355	0.348416	0.345216	0.339272	0.3365	0.326503	0.339272	0.324237	0.3365	0.342173	0.3365	0.345216	0.342173	0.331301	0.348416	0.3365	0.342173	0.328856	0.317894	0.324237	0.317894	0.319937	0.315916	0.331301	0.339272	0.345216	0.359138	0.3365	0.0642312	0.3365	0.351789	0.0638327	0.342173	0.064302	0.342173	0.3365	0.3365	0.0643492	0.00119259	0.0388416	0.326503	0.0388416	0.0367502	0.0642784	0.0643728	0.351789	0.351789	0.0345765	0	0.0437507	0.328856	0.328856	0.3365	0.326503	0.326503	0.331301	0.348416	0.0385071	0.0392045	0.328856	0.328856	0.359138	0.339272	0.328856	0.328856	0.331301	0.333846	0.359138	0.359138	0.348416	0.345216	0.351789	0.348416
F_047304515.1	0.345216	0.359138	0.0433545	0.3365	0.351789	0.355355	0.326503	0.342173	0.0290222	0.348416	0.351789	0.331301	0.351789	0.363165	0.339272	0.372096	0.372096	0.359138	0.367471	0.372096	0.367471	0.339272	0.351789	0.359138	0.345216	0.345216	0.345216	0.372096	0.345216	0.359138	0.3365	0.3365	0.345216	0.345216	0.345216	0.0578522	0.0577307	0.0577105	0.345216	0.345216	0.0344224	7.82718e-05	0.0441799	0.0436513	0.0437081	0.0437081	0.0430043	0.0444108	0.043979	0.367471	0.367471	0.367471	0.359138	0.342173	0.339272	0.0435097	0.0437934	0.0430601	0.351789	0.348416	0.351789	0.359138	0.367471	0.351789	0.355355	0.359138	0.331301	0.345216	0.359138	0.342173	0.351789	0.348416	0.351789	0.359138	0.367471	0.359138	0.342173	0.359138	0.355355	0.342173	0.331301	0.339272	0.345216	0.339272	0.351789	0.359138	0.333846	0.359138	0.342173	0.342173	0.339272	0.326503	0.326503	0.32205	0.312139	0.300482	0.326503	0.328856	0.355355	0.359138	0.333846	0.0585063	0.345216	0.372096	0.0581985	0.367471	0.0585888	0.367471	0.345216	0.345216	0.0586301	0.0437365	0.0443384	0.3365	0.0443096	0.0465697	0.0585888	0.0586095	0.372096	0.359138	0.0440363	0.0437507	0	0.345216	0.345216	0.345216	0.3365	0.3365	0.345216	0.351789	0.0441655	0.0437507	0.348416	0.348416	0.359138	0.367471	0.345216	0.345216	0.372096	0.331301	0.359138	0.359138	0.339272	0.355355	0.367471	0.339272
F_047304525.1	0.258946	0.185919	0.345216	0.250962	0.0971219	0.0739923	0.191013	0.251646	0.367471	0.0757844	0.0890995	0.279989	0.0868956	0.0792939	0.245123	0.10893	0.108752	0.185687	0.0857171	0.108752	0.0891801	0.0944961	0.0971692	0.0762128	0.000454915	0.000299006	0.00019781	0.0761206	0.258946	0.264625	0.268123	0.268123	0.263781	0.258946	0.258946	0.372096	0.372096	0.372096	0.258946	0.258946	0.359138	0.345216	0.342173	0.355355	0.328856	0.331301	0.351789	0.339272	0.355355	0.0734102	0.0734102	0.0734102	0.0718744	0.248298	0.254463	0.3365	0.339272	0.3365	0.0852313	0.0974064	0.0834072	0.0982697	0.0739045	0.0762128	0.0829795	0.0724655	0.09082	0.0863218	0.0727212	0.0760287	0.0752696	0.0973589	0.0834072	0.0982697	0.0739045	0.0750292	0.0759369	0.0723523	0.0827318	0.0759369	0.0906535	0.24765	0.0863218	0.254463	0.0856421	0.0727497	0.259726	0.265481	0.249616	0.255188	0.258176	0.254463	0.244508	0.255188	0.302019	0.270882	0.286903	0.273771	0.0977404	0.185919	0.248298	0.367471	0.258946	0.10887	0.372096	0.0857171	0.367471	0.0857171	0.258946	0.258946	0.367471	0.331301	0.342173	0.268123	0.342173	0.351789	0.367471	0.367471	0.10887	0.0762128	0.355355	0.328856	0.345216	0	0.000182042	0.258946	0.268123	0.268123	0.264625	0.0971219	0.339272	0.355355	0.075754	0.075754	0.185919	0.0893417	0.000461303	0.255921	0.0760287	0.242105	0.186152	0.186152	0.0944961	0.0754506	0.0766761	0.187809
F_047304535.1	0.258946	0.185919	0.345216	0.252339	0.0973589	0.0741097	0.191013	0.251646	0.367471	0.0759369	0.0891801	0.278908	0.0868956	0.0792611	0.244508	0.109049	0.10887	0.185456	0.0858676	0.108989	0.0891398	0.094586	0.0973589	0.0762743	0.000515682	0.000147395	5.94597e-05	0.0763667	0.258946	0.262949	0.268123	0.268123	0.263781	0.258946	0.258946	0.372096	0.372096	0.372096	0.258946	0.258946	0.359138	0.345216	0.342173	0.355355	0.328856	0.331301	0.351789	0.339272	0.355355	0.073526	0.073555	0.073526	0.0720705	0.24765	0.254463	0.3365	0.339272	0.3365	0.0854923	0.0975493	0.0835147	0.0982697	0.0740803	0.0763976	0.0830861	0.0726642	0.0909034	0.0864742	0.0728639	0.0762128	0.0754506	0.0975493	0.0835147	0.0982697	0.0741097	0.0751793	0.07609	0.0726074	0.0828024	0.07609	0.0908617	0.24765	0.0864742	0.254463	0.0856796	0.0729497	0.259726	0.263781	0.249616	0.255188	0.257415	0.255188	0.244508	0.255188	0.302019	0.270882	0.288135	0.273771	0.0979803	0.185687	0.248298	0.367471	0.258946	0.109049	0.372096	0.0858676	0.367471	0.0858676	0.258946	0.258946	0.367471	0.331301	0.342173	0.268123	0.342173	0.351789	0.367471	0.367471	0.109168	0.0762743	0.355355	0.328856	0.345216	0.000182042	0	0.258946	0.268123	0.268123	0.264625	0.0973114	0.339272	0.355355	0.0759064	0.0759064	0.185919	0.0895037	0.000522089	0.255921	0.0762128	0.241519	0.186152	0.186152	0.094676	0.0756324	0.0769252	0.187809
F_047304605.1	3.44034e-05	0.261316	0.355355	0.277846	0.265481	0.263781	0.268123	0.26723	0.326503	0.265481	0.260516	0.248953	0.256664	0.265481	0.270882	0.265481	0.265481	0.261316	0.270882	0.265481	0.263781	0.268123	0.265481	0.258946	0.259726	0.258946	0.258946	0.266349	3.44034e-05	0.244508	0.223902	0.224341	0.268123	7.51353e-05	4.69278e-05	0.348416	0.348416	0.348416	0.000122233	5.94597e-05	0.345216	0.345216	0.355355	0.342173	0.3365	0.339272	0.342173	0.351789	0.355355	0.262127	0.262127	0.262127	0.262949	0.268123	0.274765	0.355355	0.355355	0.359138	0.262949	0.282209	0.265481	0.259726	0.252339	0.259726	0.262127	0.262949	0.26723	0.27183	0.262127	0.269949	0.275775	0.282209	0.265481	0.259726	0.252339	0.275775	0.269949	0.262127	0.260516	0.269949	0.269029	0.26723	0.27183	0.27183	0.263781	0.262127	0.276802	0.243898	0.269949	0.216504	0.274765	0.275775	0.273771	0.275775	0.286903	0.272793	0.291983	0.282209	0.260516	0.261316	0.269949	0.348416	4.69278e-05	0.264625	0.348416	0.270882	0.348416	0.270882	5.00601e-05	3.44034e-05	0.348416	0.339272	0.355355	0.224341	0.355355	0.342173	0.348416	0.348416	0.264625	0.258946	0.355355	0.3365	0.345216	0.258946	0.258946	0	0.224341	0.224341	0.269029	0.265481	0.351789	0.342173	0.265481	0.265481	0.261316	0.263781	0.259726	0.272793	0.266349	0.275775	0.261316	0.261316	0.268123	0.265481	0.262949	0.263781
