Orthogroup	Prbj	Syal
OG0001124	Prbj.g_02207	Syal.g_01911
OG0001125	Prbj.g_02205	Syal.g_01909
OG0001126	Prbj.g_01850	Syal.g_01837
OG0001127	Prbj.g_01849	Syal.g_01836
OG0001128	Prbj.g_01846	Syal.g_01833
OG0001129	Prbj.g_01845	Syal.g_01831
OG0001130	Prbj.g_01844	Syal.g_01830
OG0001131	Prbj.g_02687	Syal.g_02260
OG0001132	Prbj.g_02537	Syal.g_02553
OG0001133	Prbj.g_02555	Syal.g_02710
OG0001134	Prbj.g_01990	Syal.g_02506
OG0001135	Prbj.g_01992	Syal.g_02505
OG0001136	Prbj.g_00969	Syal.g_01650
OG0001137	Prbj.g_00832	Syal.g_01673
OG0001138	Prbj.g_00004	Syal.g_01709
OG0001139	Prbj.g_00006	Syal.g_01711
OG0001140	Prbj.g_00007	Syal.g_01712
OG0001141	Prbj.g_00008	Syal.g_01713
OG0001142	Prbj.g_00009	Syal.g_01714
OG0001143	Prbj.g_01907	Syal.g_01722
OG0001144	Prbj.g_02153	Syal.g_01736
OG0001145	Prbj.g_01717	Syal.g_01614
OG0001146	Prbj.g_01733	Syal.g_01593
OG0001147	Prbj.g_00121	Syal.g_00458
OG0001148	Prbj.g_01640	Syal.g_02886
OG0001149	Prbj.g_01641	Syal.g_02885
OG0001150	Prbj.g_01642	Syal.g_02884
OG0001151	Prbj.g_01654	Syal.g_02872
OG0001152	Prbj.g_01655	Syal.g_02871
OG0001153	Prbj.g_00651	Syal.g_00421
OG0001154	Prbj.g_00652	Syal.g_00422
OG0001155	Prbj.g_01686	Syal.g_02969
OG0001156	Prbj.g_01689	Syal.g_02972
OG0001157	Prbj.g_02538	Syal.g_02973
OG0001158	Prbj.g_01690	Syal.g_02974
OG0001159	Prbj.g_01691	Syal.g_02975
OG0001160	Prbj.g_00884	Syal.g_00564
OG0001161	Prbj.g_02535	Syal.g_01104
OG0001162	Prbj.g_00780	Syal.g_01577
OG0001163	Prbj.g_00870	Syal.g_00573
OG0001164	Prbj.g_00865	Syal.g_00579
OG0001165	Prbj.g_00862	Syal.g_00584
OG0001166	Prbj.g_00482	Syal.g_00613
OG0001167	Prbj.g_00461	Syal.g_00638
OG0001168	Prbj.g_00459	Syal.g_00640
OG0001169	Prbj.g_00457	Syal.g_00642
OG0001170	Prbj.g_00455	Syal.g_00644
OG0001172	Prbj.g_02653	Syal.g_00198
OG0001173	Prbj.g_02652	Syal.g_00199
OG0001174	Prbj.g_02644	Syal.g_00207
OG0001175	Prbj.g_02643	Syal.g_00208
OG0001176	Prbj.g_01028	Syal.g_00226
OG0001177	Prbj.g_01030	Syal.g_00224
OG0001178	Prbj.g_00851	Syal.g_00592
OG0001179	Prbj.g_00999	Syal.g_00256
OG0001180	Prbj.g_00407	Syal.g_00282
OG0001182	Prbj.g_00394	Syal.g_00295
OG0001183	Prbj.g_00367	Syal.g_00302
OG0001184	Prbj.g_01509	Syal.g_01359
OG0001185	Prbj.g_01592	Syal.g_01453
OG0001186	Prbj.g_01253	Syal.g_00179
OG0001187	Prbj.g_01249	Syal.g_00175
OG0001188	Prbj.g_01245	Syal.g_00172
OG0001189	Prbj.g_01223	Syal.g_00152
OG0001190	Prbj.g_01955	Syal.g_01067
OG0001191	Prbj.g_01968	Syal.g_01083
OG0001192	Prbj.g_01975	Syal.g_01090
OG0001193	Prbj.g_02013	Syal.g_01128
OG0001194	Prbj.g_02019	Syal.g_01130
OG0001195	Prbj.g_02020	Syal.g_01131
OG0001196	Prbj.g_02056	Syal.g_00078
OG0001197	Prbj.g_02058	Syal.g_00080
OG0001198	Prbj.g_02070	Syal.g_00093
OG0001199	Prbj.g_00570	Syal.g_00757
OG0001200	Prbj.g_00572	Syal.g_00759
OG0001201	Prbj.g_00621	Syal.g_00821
OG0001202	Prbj.g_01164	Syal.g_00956
OG0001203	Prbj.g_02610	Syal.g_00683
OG0001204	Prbj.g_01340	Syal.g_01201
OG0001205	Prbj.g_00110	Syal.g_00515
OG0001206	Prbj.g_00151	Syal.g_00490
OG0001207	Prbj.g_01638	Syal.g_02889
OG0001208	Prbj.g_01628	Syal.g_02899
OG0001209	Prbj.g_02130	Syal.g_02835
OG0001210	Prbj.g_02142	Syal.g_02827
OG0001211	Prbj.g_01864	Syal.g_02811
OG0001212	Prbj.g_01771	Syal.g_02754
OG0001213	Prbj.g_02565	Syal.g_02701
OG0001214	Prbj.g_02575	Syal.g_02634
OG0001215	Prbj.g_00932	Syal.g_01786
OG0001216	Prbj.g_02181	Syal.g_01861
OG0001217	Prbj.g_01884	Syal.g_02067
OG0001218	Prbj.g_00663	Syal.g_00429
OG0001219	Prbj.g_02311	Syal.g_02036
OG0001220	Prbj.g_02503	Syal.g_02494
OG0001221	Prbj.g_02364	Syal.g_02258
OG0001222	Prbj.g_01984	Syal.g_02006
OG0001223	Prbj.g_02243	Syal.g_01960
OG0001224	Prbj.g_01842	Syal.g_01827
OG0001225	Prbj.g_01840	Syal.g_01825
OG0001226	Prbj.g_00678	Syal.g_00767
OG0001227	Prbj.g_01669	Syal.g_01575
OG0001228	Prbj.g_02158	Syal.g_02451
OG0001229	Prbj.g_00873	Syal.g_01801
OG0001230	Prbj.g_01046	Syal.g_00029
OG0001231	Prbj.g_01184	Syal.g_00114
OG0001232	Prbj.g_00477	Syal.g_00622
OG0001233	Prbj.g_00454	Syal.g_00645
OG0001234	Prbj.g_02640	Syal.g_00212
OG0001236	Prbj.g_01505	Syal.g_01352
OG0001237	Prbj.g_01512	Syal.g_01362
OG0001238	Prbj.g_01969	Syal.g_01085
OG0001239	Prbj.g_00567	Syal.g_00754
OG0001240	Prbj.g_00604	Syal.g_00804
OG0001241	Prbj.g_00614	Syal.g_00814
OG0001242	Prbj.g_01560	Syal.g_00844
OG0001243	Prbj.g_01529	Syal.g_00852
OG0001245	Prbj.g_00689	Syal.g_02522
OG0001246	Prbj.g_02091	Syal.g_02927
OG0001247	Prbj.g_02453	Syal.g_01126
OG0001248	Prbj.g_00943	Syal.g_01778
OG0001249	Prbj.g_00347	Syal.g_00337
OG0001250	Prbj.g_02482	Syal.g_02469
OG0001252	Prbj.g_01847	Syal.g_01834
OG0001253	Prbj.g_00696	Syal.g_02521
OG0001254	Prbj.g_01991	Syal.g_02507
OG0001255	Prbj.g_00769	Syal.g_02609
OG0001258	Prbj.g_00864	Syal.g_00582
OG0001259	Prbj.g_00456	Syal.g_00643
OG0001260	Prbj.g_00426	Syal.g_00665
OG0001261	Prbj.g_00990	Syal.g_00265
OG0001262	Prbj.g_01226	Syal.g_00154
OG0001263	Prbj.g_01531	Syal.g_00856
OG0001265	Prbj.g_01558	Syal.g_00842
OG0001266	Prbj.g_01168	Syal.g_00960
OG0001267	Prbj.g_01405	Syal.g_01263
OG0001268	Prbj.g_00335	Syal.g_00353
OG0001269	Prbj.g_02500	Syal.g_02567
OG0001270	Prbj.g_00098	Syal.g_00528
OG0001271	Prbj.g_00131	Syal.g_00466
OG0001272	Prbj.g_01624	Syal.g_02903
OG0001273	Prbj.g_02568	Syal.g_02641
OG0001274	Prbj.g_00269	Syal.g_01007
OG0001275	Prbj.g_02227	Syal.g_01932
OG0001276	Prbj.g_02210	Syal.g_01914
OG0001277	Prbj.g_02042	Syal.g_02963
OG0001278	Prbj.g_02165	Syal.g_01766
OG0001279	Prbj.g_01299	Syal.g_02565
OG0001280	Prbj.g_01725	Syal.g_01604
OG0001281	Prbj.g_01734	Syal.g_01592
OG0001283	Prbj.g_02051	Syal.g_01179
OG0001285	Prbj.g_00473	Syal.g_00625
OG0001286	Prbj.g_00409	Syal.g_00280
OG0001288	Prbj.g_01286	Syal.g_01513
OG0001290	Prbj.g_00613	Syal.g_00813
OG0001291	Prbj.g_01541	Syal.g_00866
OG0001292	Prbj.g_01346	Syal.g_01206
OG0001293	Prbj.g_01369	Syal.g_01236
OG0001294	Prbj.g_00826	Syal.g_02207
OG0001295	Prbj.g_02145	Syal.g_01828
OG0001298	Prbj.g_01797	Syal.g_02777
OG0001300	Prbj.g_00947	Syal.g_01795
OG0001301	Prbj.g_00755	Syal.g_01941, Syal.g_01810
OG0001302	Prbj.g_01337	Syal.g_02607
OG0001303	Prbj.g_02309	Syal.g_02033
OG0001307	Prbj.g_00670	Syal.g_02195
OG0001308	Prbj.g_01074	Syal.g_00392
OG0001309	Prbj.g_02106	Syal.g_02943
OG0001310	Prbj.g_00488	Syal.g_00605
OG0001311	Prbj.g_02208	Syal.g_01912
OG0001312	Prbj.g_02298	Syal.g_02024
OG0001313	Prbj.g_00142	Syal.g_00482
OG0001316	Prbj.g_01548	Syal.g_00872
OG0001319	Prbj.g_01395	Syal.g_01252
OG0001321	Prbj.g_00119	Syal.g_00508
OG0001322	Prbj.g_00120	Syal.g_00507
OG0001323	Prbj.g_02109	Syal.g_02946
OG0001324	Prbj.g_00948	Syal.g_01796
OG0001326	Prbj.g_02026	Syal.g_01138
OG0001328	Prbj.g_02357	Syal.g_02266
OG0001329	Prbj.g_00043	Syal.g_01188
OG0001330	Prbj.g_01718	Syal.g_01611
OG0001332	Prbj.g_01674	Syal.g_02965
OG0001333	Prbj.g_00460	Syal.g_00639
OG0001334	Prbj.g_00363	Syal.g_00311
OG0001335	Prbj.g_00362	Syal.g_00312
OG0001336	Prbj.g_02052	Syal.g_01180
OG0001337	Prbj.g_00353	Syal.g_00308, Syal.g_00327
OG0001339	Prbj.g_00616	Syal.g_00816
OG0001340	Prbj.g_00352	Syal.g_00328
OG0001341	Prbj.g_02463	Syal.g_02538
OG0001344	Prbj.g_00845	Syal.g_01658
OG0001347	Prbj.g_01278	Syal.g_01531
OG0001348	Prbj.g_00249	Syal.g_01849
OG0001351	Prbj.g_01893	Syal.g_00501
OG0001353	Prbj.g_02473	Syal.g_02457
OG0001354	Prbj.g_02252	Syal.g_01973
OG0001357	Prbj.g_01897	Syal.g_00433
OG0001358	Prbj.g_02549	Syal.g_02715
OG0001360	Prbj.g_00018	Syal.g_01696
OG0001361	Prbj.g_00309	Syal.g_01691
OG0001362	Prbj.g_01078	Syal.g_00397
OG0001363	Prbj.g_01080	Syal.g_00399
OG0001365	Prbj.g_01960	Syal.g_01072
OG0001367	Prbj.g_02147	Syal.g_01621
OG0001367	Prbj.g_00505, Prbj.g_01133	Syal.g_00010
OG0001369	Prbj.g_00603	Syal.g_00803
OG0001373	Prbj.g_02025	Syal.g_01137
OG0001374	Prbj.g_02033	Syal.g_01145
OG0001376	Prbj.g_01978	Syal.g_01095
OG0001377	Prbj.g_01977	Syal.g_01094
OG0001378	Prbj.g_00091	Syal.g_00529
OG0001379	Prbj.g_01720	Syal.g_01609
OG0001382	Prbj.g_02174	Syal.g_00220
OG0001383	Prbj.g_02616	Syal.g_00678
OG0001383	Prbj.g_02617	Syal.g_00677
OG0001385	Prbj.g_02022	Syal.g_01134
OG0001386	Prbj.g_02023	Syal.g_01135
OG0001387	Prbj.g_02024	Syal.g_01136
OG0001388	Prbj.g_02027	Syal.g_01139
OG0001389	Prbj.g_02028	Syal.g_01140
OG0001390	Prbj.g_02029	Syal.g_01141
OG0001391	Prbj.g_02030	Syal.g_01142
OG0001392	Prbj.g_02031	Syal.g_01143
OG0001393	Prbj.g_02032	Syal.g_01144
OG0001394	Prbj.g_02381	Syal.g_02250
OG0001395	Prbj.g_02197	Syal.g_02432
OG0001396	Prbj.g_01277	Syal.g_01532
OG0001397	Prbj.g_01079	Syal.g_00398
OG0001398	Prbj.g_00690	Syal.g_00774
OG0001400	Prbj.g_00547	Syal.g_00877
OG0001401	Prbj.g_02477	Syal.g_02463
OG0001402	Prbj.g_02554	Syal.g_02711
OG0001405	Prbj.g_00360	Syal.g_00314
OG0001406	Prbj.g_01979	Syal.g_01096
OG0001409	Prbj.g_00834	Syal.g_01671
OG0001410	Prbj.g_00671	Syal.g_02194
OG0001412	Prbj.g_01279	Syal.g_01530
OG0001416	Prbj.g_01731	Syal.g_01595
OG0001423	Prbj.g_02711, Prbj.g_01102	Syal.g_00726
OG0001425	Prbj.g_01972	Syal.g_01089
OG0001426	Prbj.g_01661	Syal.g_00731
OG0001434	Prbj.g_02385	Syal.g_02245
OG0001435	Prbj.g_02336	Syal.g_02290
OG0001436	Prbj.g_01484	Syal.g_01335
OG0001436	Prbj.g_01485	Syal.g_01336
OG0001438	Prbj.g_01420	Syal.g_01278
OG0001442	Prbj.g_02389	Syal.g_02234
OG0001443	Prbj.g_00872	Syal.g_01101
OG0001444	Prbj.g_01810	Syal.g_01506
OG0001444	Prbj.g_00598	Syal.g_00798
OG0001449	Prbj.g_01327	Syal.g_01198
OG0001461	Prbj.g_01889	Syal.g_02091
OG0001462	Prbj.g_01210	Syal.g_00138
OG0001470	Prbj.g_01255	Syal.g_00181
OG0001474	Prbj.g_00334	Syal.g_00354
OG0001475	Prbj.g_01257	Syal.g_00184
OG0001476	Prbj.g_00839	Syal.g_01667
OG0001477	Prbj.g_00750	Syal.g_01807
OG0001478	Prbj.g_00137	Syal.g_00481
OG0001479	Prbj.g_00337	Syal.g_00351
OG0001481	Prbj.g_01896	Syal.g_00504
OG0001488	Prbj.g_00828	Syal.g_01677
OG0001489	Prbj.g_00398	Syal.g_00291
OG0001495	Prbj.g_01031	Syal.g_00223
OG0001496	Prbj.g_00746	Syal.g_01804
OG0001497	Prbj.g_00749	Syal.g_01806
OG0001498	Prbj.g_00065	Syal.g_00554
OG0001508	Prbj.g_01254	Syal.g_00180
OG0001509	Prbj.g_01273	Syal.g_00189
OG0001509	Prbj.g_01275, Prbj.g_01584	Syal.g_00190
OG0001510	Prbj.g_01818	Syal.g_01489
OG0001511	Prbj.g_00628	Syal.g_00829
OG0001512	Prbj.g_02612	Syal.g_00682
OG0001513	Prbj.g_00676	Syal.g_00298
OG0001514	Prbj.g_00745	Syal.g_01803
OG0001515	Prbj.g_00939	Syal.g_01791
OG0001516	Prbj.g_00817	Syal.g_02197
OG0001517	Prbj.g_00340	Syal.g_00348
OG0001518	Prbj.g_01971	Syal.g_01087
OG0001519	Prbj.g_01982	Syal.g_01103
OG0001525	Prbj.g_02626	Syal.g_02585
OG0001527	Prbj.g_01878	Syal.g_02796
OG0001528	Prbj.g_01251	Syal.g_00182
OG0001529	Prbj.g_01216	Syal.g_00145
OG0001530	Prbj.g_00626	Syal.g_00827
OG0001531	Prbj.g_02613	Syal.g_00681
OG0001532	Prbj.g_00005	Syal.g_01710
OG0001533	Prbj.g_00090	Syal.g_00533
OG0001533	Prbj.g_00683	Syal.g_00494
OG0001534	Prbj.g_02200	Syal.g_01898
OG0001535	Prbj.g_02212	Syal.g_01917
OG0001536	Prbj.g_02272	Syal.g_01996
OG0001537	Prbj.g_02372	Syal.g_02257
OG0001538	Prbj.g_02417	Syal.g_01870
OG0001539	Prbj.g_02522	Syal.g_02294
OG0001540	Prbj.g_01533	Syal.g_00858
OG0001541	Prbj.g_00507	Syal.g_00924
OG0001542	Prbj.g_01142	Syal.g_00935
OG0001543	Prbj.g_00247	Syal.g_00988
OG0001544	Prbj.g_01981	Syal.g_01102
OG0001545	Prbj.g_02041	Syal.g_01170
OG0001555	Prbj.g_01316	Syal.g_02484
OG0001558	Prbj.g_01187	Syal.g_00117
OG0001559	Prbj.g_00625	Syal.g_00826
OG0001560	Prbj.g_00612	Syal.g_00812
OG0001561	Prbj.g_02206	Syal.g_01910
OG0001562	Prbj.g_02220	Syal.g_01926
OG0001563	Prbj.g_00982	Syal.g_00274
OG0001565	Prbj.g_02457	Syal.g_02600
OG0001572	Prbj.g_00213	Syal.g_03017
OG0001574	Prbj.g_01876	Syal.g_02798
OG0001575	Prbj.g_01881	Syal.g_02793
OG0001576	Prbj.g_01743	Syal.g_01582
OG0001577	Prbj.g_00967	Syal.g_01648
OG0001579	Prbj.g_00356	Syal.g_00318
OG0001580	Prbj.g_01944	Syal.g_01052
OG0001589	Prbj.g_00452	Syal.g_00647
OG0001590	Prbj.g_02501	Syal.g_02511
OG0001591	Prbj.g_02526	Syal.g_02209
OG0001592	Prbj.g_01945	Syal.g_01053
OG0001614	Prbj.g_01590	Syal.g_01451
OG0001615	Prbj.g_02667	Syal.g_02482
OG0001616	Prbj.g_01911	Syal.g_01699
OG0001617	Prbj.g_01092	Syal.g_01800
OG0001618	Prbj.g_02188	Syal.g_02420
OG0001619	Prbj.g_02282	Syal.g_02009
OG0001620	Prbj.g_00326	Syal.g_00360
OG0001621	Prbj.g_01358	Syal.g_01224
OG0001622	Prbj.g_02050	Syal.g_01178
OG0001634	Prbj.g_00823	Syal.g_02203
OG0001635	Prbj.g_02633	Syal.g_01517
OG0001636	Prbj.g_01209	Syal.g_00137
OG0001637	Prbj.g_00436	Syal.g_00659
OG0001638	Prbj.g_00490	Syal.g_00599
OG0001639	Prbj.g_01685	Syal.g_02968
OG0001640	Prbj.g_01851	Syal.g_01839
OG0001641	Prbj.g_02238	Syal.g_01955
OG0001643	Prbj.g_02578	Syal.g_02631
OG0001652	Prbj.g_01185	Syal.g_00115
OG0001653	Prbj.g_00601	Syal.g_00801
OG0001654	Prbj.g_01683	Syal.g_02966
OG0001655	Prbj.g_00229, Prbj.g_00072	Syal.g_00703, Syal.g_02854
OG0001656	Prbj.g_00357	Syal.g_00317
OG0001657	Prbj.g_00532	Syal.g_00897
OG0001658	Prbj.g_01954	Syal.g_01066
OG0001671	Prbj.g_00254	Syal.g_00993
OG0001672	Prbj.g_00578	Syal.g_00765
OG0001673	Prbj.g_00178	Syal.g_00689
OG0001674	Prbj.g_00432	Syal.g_00044, Syal.g_01890
OG0001674	Prbj.g_00431	Syal.g_00045
OG0001675	Prbj.g_02223, Prbj.g_02221	Syal.g_01928
OG0001676	Prbj.g_00354	Syal.g_00320
OG0001677	Prbj.g_00366	Syal.g_00303
OG0001692	Prbj.g_01051	Syal.g_00024
OG0001693	Prbj.g_00070	Syal.g_01822
OG0001694	Prbj.g_01407	Syal.g_01265
OG0001695	Prbj.g_02036	Syal.g_01165
OG0001702	Prbj.g_00591	Syal.g_00786
OG0001703	Prbj.g_01637	Syal.g_02890
OG0001712	Prbj.g_02465	Syal.g_02524
OG0001714	Prbj.g_01265	Syal.g_01529
OG0001715	Prbj.g_00707	Syal.g_02550
OG0001716	Prbj.g_02495	Syal.g_02491
OG0001726	Prbj.g_02321	Syal.g_00536
OG0001728	Prbj.g_01256	Syal.g_00855
OG0001729	Prbj.g_02618	Syal.g_00676
OG0001730	Prbj.g_00421	Syal.g_00672
OG0001731	Prbj.g_01698	Syal.g_02986
OG0001732	Prbj.g_01904	Syal.g_01730
OG0001734	Prbj.g_02497	Syal.g_02492
OG0001735	Prbj.g_00808	Syal.g_02179
OG0001737	Prbj.g_01425	Syal.g_01284
OG0001738	Prbj.g_01458	Syal.g_01320
OG0001740	Prbj.g_02039	Syal.g_01167
OG0001748	Prbj.g_00256	Syal.g_00995
OG0001750	Prbj.g_00599	Syal.g_00799
OG0001751	Prbj.g_00179	Syal.g_00690
OG0001752	Prbj.g_00424	Syal.g_00669
OG0001753	Prbj.g_00430	Syal.g_00662
OG0001754	Prbj.g_00433	Syal.g_00661
OG0001755	Prbj.g_02105	Syal.g_02942
OG0001759	Prbj.g_01108	Syal.g_02108, Syal.g_02141
OG0001761	Prbj.g_00901	Syal.g_02727
OG0001762	Prbj.g_02230	Syal.g_01947
OG0001763	Prbj.g_02244	Syal.g_01961
OG0001764	Prbj.g_02318	Syal.g_02046
OG0001765	Prbj.g_02532	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Prbj.g_01435	Syal.g_01296
OG0001767	Prbj.g_01483	Syal.g_01334
OG0001768	Prbj.g_01149	Syal.g_00941
OG0001783	Prbj.g_01595	Syal.g_01456
OG0001784	Prbj.g_00594	Syal.g_00795
OG0001785	Prbj.g_00435, Prbj.g_00434	Syal.g_00660
OG0001786	Prbj.g_01714	Syal.g_03009
OG0001787	Prbj.g_02126	Syal.g_02839
OG0001788	Prbj.g_02129	Syal.g_02836
OG0001789	Prbj.g_01727	Syal.g_01602
OG0001790	Prbj.g_00960	Syal.g_01633
OG0001791	Prbj.g_00837	Syal.g_01669
OG0001792	Prbj.g_02154	Syal.g_01737
OG0001794	Prbj.g_00718	Syal.g_01902, Syal.g_01901
OG0001796	Prbj.g_02218	Syal.g_01923
OG0001797	Prbj.g_02289	Syal.g_02017
OG0001798	Prbj.g_02556	Syal.g_02709
OG0001799	Prbj.g_02595	Syal.g_02616
OG0001800	Prbj.g_01295	Syal.g_01539
OG0001801	Prbj.g_01042	Syal.g_00038
OG0001803	Prbj.g_00106	Syal.g_00519
OG0001804	Prbj.g_00066	Syal.g_00553
OG0001805	Prbj.g_01351	Syal.g_01211
OG0001806	Prbj.g_01396	Syal.g_01253
OG0001807	Prbj.g_01486	Syal.g_01337
OG0001808	Prbj.g_01497	Syal.g_01344
OG0001809	Prbj.g_01544	Syal.g_00869
OG0001810	Prbj.g_01546	Syal.g_00878
OG0001811	Prbj.g_01139	Syal.g_00933
OG0001812	Prbj.g_01946	Syal.g_01054
OG0001813	Prbj.g_02001	Syal.g_01117
OG0001814	Prbj.g_02059	Syal.g_00081
OG0001815	Prbj.g_02068	Syal.g_00091
OG0001835	Prbj.g_00753	Syal.g_00713
OG0001837	Prbj.g_00255	Syal.g_00994
OG0001838	Prbj.g_02081	Syal.g_00105
OG0001839	Prbj.g_01205	Syal.g_00133
OG0001840	Prbj.g_01222	Syal.g_00151
OG0001841	Prbj.g_01230	Syal.g_00158
OG0001843	Prbj.g_01589	Syal.g_01450
OG0001844	Prbj.g_01588	Syal.g_01449
OG0001845	Prbj.g_01582	Syal.g_01448
OG0001846	Prbj.g_01561	Syal.g_00845
OG0001847	Prbj.g_01559	Syal.g_00843
OG0001848	Prbj.g_01555	Syal.g_00839
OG0001849	Prbj.g_00586	Syal.g_00780
OG0001850	Prbj.g_00579	Syal.g_00768
OG0001851	Prbj.g_00574	Syal.g_00761
OG0001852	Prbj.g_00573	Syal.g_00760
OG0001853	Prbj.g_00566	Syal.g_00753
OG0001854	Prbj.g_00175	Syal.g_00685
OG0001855	Prbj.g_00437	Syal.g_00050
OG0001856	Prbj.g_00886	Syal.g_00563
OG0001857	Prbj.g_00889	Syal.g_00560
OG0001858	Prbj.g_01695	Syal.g_02981
OG0001859	Prbj.g_01648	Syal.g_02879
OG0001860	Prbj.g_01636	Syal.g_02892
OG0001861	Prbj.g_01623	Syal.g_02904
OG0001862	Prbj.g_01611	Syal.g_02916
OG0001863	Prbj.g_01606	Syal.g_02922
OG0001864	Prbj.g_02140	Syal.g_02829
OG0001865	Prbj.g_01784	Syal.g_02562, Syal.g_02764
OG0001866	Prbj.g_01759	Syal.g_02740
OG0001867	Prbj.g_01749	Syal.g_02729
OG0001868	Prbj.g_01730	Syal.g_01596
OG0001869	Prbj.g_00966	Syal.g_01647
OG0001870	Prbj.g_00974	Syal.g_01656
OG0001871	Prbj.g_00842	Syal.g_01661
OG0001872	Prbj.g_02161	Syal.g_01742
OG0001873	Prbj.g_01912	Syal.g_01700
OG0001874	Prbj.g_00017	Syal.g_01697
OG0001877	Prbj.g_00940	Syal.g_01792
OG0001878	Prbj.g_02226	Syal.g_01931
OG0001879	Prbj.g_02234	Syal.g_01950
OG0001880	Prbj.g_02265	Syal.g_01987
OG0001881	Prbj.g_02266	Syal.g_01988
OG0001882	Prbj.g_02286	Syal.g_02014
OG0001883	Prbj.g_02291	Syal.g_02018
OG0001884	Prbj.g_02300	Syal.g_02564
OG0001885	Prbj.g_02313	Syal.g_02041
OG0001886	Prbj.g_02317	Syal.g_02045
OG0001887	Prbj.g_02356	Syal.g_02267
OG0001888	Prbj.g_02398	Syal.g_02243
OG0001889	Prbj.g_02426	Syal.g_01880
OG0001890	Prbj.g_02489	Syal.g_02476
OG0001891	Prbj.g_02493	Syal.g_02480
OG0001892	Prbj.g_02506	Syal.g_02601
OG0001893	Prbj.g_02557	Syal.g_02708
OG0001894	Prbj.g_02572	Syal.g_02637
OG0001895	Prbj.g_01292	Syal.g_00063
OG0001896	Prbj.g_00088	Syal.g_00535
OG0001897	Prbj.g_00332	Syal.g_00357
OG0001898	Prbj.g_00349	Syal.g_00336
OG0001899	Prbj.g_00992	Syal.g_00263
OG0001900	Prbj.g_01370	Syal.g_01238
OG0001901	Prbj.g_01371	Syal.g_01239
OG0001902	Prbj.g_01412	Syal.g_01270
OG0001903	Prbj.g_01421	Syal.g_01279
OG0001904	Prbj.g_01489	Syal.g_01340
OG0001905	Prbj.g_01499	Syal.g_01346
OG0001906	Prbj.g_01534	Syal.g_00859
OG0001908	Prbj.g_00506	Syal.g_00926
OG0001909	Prbj.g_01147	Syal.g_00939
OG0001910	Prbj.g_00260	Syal.g_00999
OG0001912	Prbj.g_01965	Syal.g_01077
OG0001913	Prbj.g_01967	Syal.g_01081
OG0001914	Prbj.g_01995	Syal.g_02509
OG0001929	Prbj.g_01237	Syal.g_00165
OG0001932	Prbj.g_01591	Syal.g_01452
OG0001933	Prbj.g_00623	Syal.g_00823
OG0001934	Prbj.g_00608	Syal.g_00808
OG0001936	Prbj.g_01323	Syal.g_02069
OG0001937	Prbj.g_01706	Syal.g_02994
OG0001938	Prbj.g_01634	Syal.g_02894
OG0001939	Prbj.g_02669	Syal.g_02608
OG0001940	Prbj.g_01798	Syal.g_02778
OG0001941	Prbj.g_01735	Syal.g_01591
OG0001943	Prbj.g_00836	Syal.g_01670
OG0001944	Prbj.g_00052	Syal.g_02052
OG0001945	Prbj.g_00704, Prbj.g_00216, Prbj.g_00716, Prbj.g_00734	Syal.g_02307
OG0001946	Prbj.g_00945	Syal.g_01793
OG0001947	Prbj.g_01853	Syal.g_01841
OG0001948	Prbj.g_02242	Syal.g_01959
OG0001949	Prbj.g_02256	Syal.g_01978
OG0001950	Prbj.g_02258	Syal.g_01980
OG0001951	Prbj.g_02267	Syal.g_01989
OG0001952	Prbj.g_02287	Syal.g_02015
OG0001953	Prbj.g_02288	Syal.g_02016
OG0001954	Prbj.g_02452	Syal.g_02517
OG0001957	Prbj.g_02562	Syal.g_02703
OG0001958	Prbj.g_00811	Syal.g_02181
OG0001961	Prbj.g_00133	Syal.g_00468
OG0001962	Prbj.g_00223	Syal.g_01012
OG0001964	Prbj.g_02642	Syal.g_00210
OG0001965	Prbj.g_01357	Syal.g_02842
OG0001966	Prbj.g_01365	Syal.g_01232
OG0001967	Prbj.g_01367	Syal.g_01234
OG0001968	Prbj.g_01368	Syal.g_01235
OG0001969	Prbj.g_01440	Syal.g_01303
OG0001970	Prbj.g_01536	Syal.g_00861
OG0001971	Prbj.g_01145	Syal.g_00937
OG0001972	Prbj.g_00273	Syal.g_01011
OG0001974	Prbj.g_01952	Syal.g_01063
OG0001975	Prbj.g_01994	Syal.g_02508
OG0001976	Prbj.g_01996	Syal.g_02510
OG0001995	Prbj.g_02136	Syal.g_01208
OG0001997	Prbj.g_00597	Syal.g_00797
OG0001998	Prbj.g_00439	Syal.g_00049
OG0001999	Prbj.g_00462	Syal.g_00637
OG0002000	Prbj.g_02107	Syal.g_02944
OG0002002	Prbj.g_02160	Syal.g_02337, Syal.g_01741
OG0002003	Prbj.g_00935	Syal.g_01790
OG0002004	Prbj.g_00922	Syal.g_01354, Syal.g_00586
OG0002006	Prbj.g_01854	Syal.g_01842
OG0002007	Prbj.g_01855	Syal.g_01843
OG0002008	Prbj.g_02228	Syal.g_01933
OG0002009	Prbj.g_02375	Syal.g_02254
OG0002011	Prbj.g_00069	Syal.g_00547
OG0002012	Prbj.g_01899	Syal.g_00505
OG0002013	Prbj.g_01462	Syal.g_00773
OG0002016	Prbj.g_00253	Syal.g_00992
OG0002017	Prbj.g_02010	Syal.g_01124
OG0002018	Prbj.g_02038	Syal.g_01166
