Orthogroup	Prbj	Syad
OG0001112	Prbj.g_02255	Syad.g_01733
OG0001113	Prbj.g_02254	Syad.g_01732
OG0001114	Prbj.g_02253	Syad.g_01731
OG0001115	Prbj.g_02251	Syad.g_01727
OG0001116	Prbj.g_02250	Syad.g_01725
OG0001117	Prbj.g_02249	Syad.g_01724
OG0001118	Prbj.g_02248	Syad.g_01723
OG0001119	Prbj.g_02247	Syad.g_01721
OG0001120	Prbj.g_02245	Syad.g_01717
OG0001122	Prbj.g_02216	Syad.g_01689
OG0001123	Prbj.g_02209	Syad.g_01682
OG0001124	Prbj.g_02207	Syad.g_01680
OG0001125	Prbj.g_02205	Syad.g_01678
OG0001126	Prbj.g_01850	Syad.g_01276
OG0001127	Prbj.g_01849	Syad.g_01277
OG0001128	Prbj.g_01846	Syad.g_01280
OG0001129	Prbj.g_01845	Syad.g_01282
OG0001130	Prbj.g_01844	Syad.g_01283
OG0001131	Prbj.g_02687	Syad.g_01953
OG0001132	Prbj.g_02537	Syad.g_02038
OG0001133	Prbj.g_02555	Syad.g_02172
OG0001134	Prbj.g_01990	Syad.g_01527
OG0001135	Prbj.g_01992	Syad.g_01529
OG0001136	Prbj.g_00969	Syad.g_01150
OG0001137	Prbj.g_00832	Syad.g_01169
OG0001138	Prbj.g_00004	Syad.g_01493
OG0001139	Prbj.g_00006	Syad.g_01491
OG0001140	Prbj.g_00007	Syad.g_01490
OG0001141	Prbj.g_00008	Syad.g_01489
OG0001142	Prbj.g_00009	Syad.g_01488
OG0001143	Prbj.g_01907	Syad.g_01473
OG0001144	Prbj.g_02153	Syad.g_01457
OG0001145	Prbj.g_01717	Syad.g_01112
OG0001146	Prbj.g_01733	Syad.g_02412
OG0001147	Prbj.g_00121	Syad.g_02349
OG0001148	Prbj.g_01640	Syad.g_00889
OG0001149	Prbj.g_01641	Syad.g_00888
OG0001150	Prbj.g_01642	Syad.g_00887
OG0001151	Prbj.g_01654	Syad.g_00875
OG0001152	Prbj.g_01655	Syad.g_00872
OG0001153	Prbj.g_00651	Syad.g_02318
OG0001154	Prbj.g_00652	Syad.g_02319
OG0001155	Prbj.g_01686	Syad.g_02540
OG0001156	Prbj.g_01689	Syad.g_02543
OG0001157	Prbj.g_02538	Syad.g_02544
OG0001158	Prbj.g_01690	Syad.g_02546
OG0001159	Prbj.g_01691	Syad.g_02547
OG0001160	Prbj.g_00884	Syad.g_02595
OG0001161	Prbj.g_02535	Syad.g_00026
OG0001162	Prbj.g_00780	Syad.g_01844
OG0001163	Prbj.g_00870	Syad.g_02610
OG0001164	Prbj.g_00865	Syad.g_02616
OG0001165	Prbj.g_00862	Syad.g_02621
OG0001166	Prbj.g_00482	Syad.g_02647
OG0001167	Prbj.g_00461	Syad.g_02486
OG0001168	Prbj.g_00459	Syad.g_02488
OG0001169	Prbj.g_00457	Syad.g_02490
OG0001170	Prbj.g_00455	Syad.g_02492
OG0001171	Prbj.g_00445	Syad.g_02503
OG0001172	Prbj.g_02653	Syad.g_00594
OG0001173	Prbj.g_02652	Syad.g_00595
OG0001174	Prbj.g_02644	Syad.g_00603
OG0001175	Prbj.g_02643	Syad.g_00604
OG0001176	Prbj.g_01028	Syad.g_00644
OG0001177	Prbj.g_01030	Syad.g_00641
OG0001178	Prbj.g_00851	Syad.g_02629
OG0001179	Prbj.g_00999	Syad.g_00675
OG0001180	Prbj.g_00407	Syad.g_00700
OG0001181	Prbj.g_00403	Syad.g_00704
OG0001182	Prbj.g_00394	Syad.g_00712
OG0001183	Prbj.g_00367	Syad.g_00717
OG0001184	Prbj.g_01509	Syad.g_00378
OG0001185	Prbj.g_01592	Syad.g_00354
OG0001186	Prbj.g_01253	Syad.g_00247
OG0001187	Prbj.g_01249	Syad.g_00245
OG0001188	Prbj.g_01245	Syad.g_00238
OG0001189	Prbj.g_01223	Syad.g_00217
OG0001190	Prbj.g_01955	Syad.g_03034
OG0001192	Prbj.g_01975	Syad.g_00013
OG0001193	Prbj.g_02013	Syad.g_00072
OG0001194	Prbj.g_02019	Syad.g_00075
OG0001195	Prbj.g_02020	Syad.g_00076
OG0001196	Prbj.g_02056	Syad.g_00144
OG0001197	Prbj.g_02058	Syad.g_00146
OG0001198	Prbj.g_02070	Syad.g_00159
OG0001199	Prbj.g_00570	Syad.g_02735
OG0001200	Prbj.g_00572	Syad.g_02737
OG0001201	Prbj.g_00621	Syad.g_02802
OG0001202	Prbj.g_01164	Syad.g_02945
OG0001203	Prbj.g_02610	Syad.g_00821
OG0001204	Prbj.g_01340	Syad.g_00577
OG0001205	Prbj.g_00110	Syad.g_02440
OG0001206	Prbj.g_00151	Syad.g_02385
OG0001207	Prbj.g_01638	Syad.g_00893
OG0001208	Prbj.g_01628	Syad.g_00906
OG0001209	Prbj.g_02130	Syad.g_00980
OG0001210	Prbj.g_02142	Syad.g_00993
OG0001212	Prbj.g_01771	Syad.g_01082
OG0001213	Prbj.g_02565	Syad.g_02163
OG0001214	Prbj.g_02575	Syad.g_02150
OG0001215	Prbj.g_00932	Syad.g_01366
OG0001216	Prbj.g_02181	Syad.g_01816
OG0001218	Prbj.g_00663	Syad.g_02328
OG0001219	Prbj.g_02311	Syad.g_01653
OG0001220	Prbj.g_02503	Syad.g_01195
OG0001221	Prbj.g_02364	Syad.g_01950
OG0001222	Prbj.g_01984	Syad.g_01770
OG0001223	Prbj.g_02243	Syad.g_01715
OG0001224	Prbj.g_01842	Syad.g_01286
OG0001225	Prbj.g_01840	Syad.g_01288
OG0001226	Prbj.g_00678	Syad.g_02100
OG0001227	Prbj.g_01669	Syad.g_00029
OG0001228	Prbj.g_02158	Syad.g_02460
OG0001229	Prbj.g_00873	Syad.g_01314
OG0001231	Prbj.g_01184	Syad.g_00179
OG0001232	Prbj.g_00477	Syad.g_02658
OG0001233	Prbj.g_00454	Syad.g_02493
OG0001234	Prbj.g_02640	Syad.g_00608
OG0001235	Prbj.g_01033	Syad.g_00633
OG0001236	Prbj.g_01505	Syad.g_00412
OG0001237	Prbj.g_01512	Syad.g_00376
OG0001238	Prbj.g_01969	Syad.g_00007
OG0001239	Prbj.g_00567	Syad.g_02732
OG0001240	Prbj.g_00604	Syad.g_02785
OG0001241	Prbj.g_00614	Syad.g_02795
OG0001242	Prbj.g_01560	Syad.g_02827
OG0001243	Prbj.g_01529	Syad.g_02841
OG0001245	Prbj.g_00689	Syad.g_02223
OG0001246	Prbj.g_02091	Syad.g_00933
OG0001247	Prbj.g_02453	Syad.g_01837
OG0001248	Prbj.g_00943	Syad.g_01843
OG0001249	Prbj.g_00347	Syad.g_00756
OG0001250	Prbj.g_02482	Syad.g_01227
OG0001252	Prbj.g_01847	Syad.g_01279
OG0001253	Prbj.g_00696	Syad.g_02037
OG0001254	Prbj.g_01991	Syad.g_01528
OG0001255	Prbj.g_00769	Syad.g_02224
OG0001258	Prbj.g_00864	Syad.g_02619
OG0001260	Prbj.g_00426	Syad.g_02514
OG0001261	Prbj.g_00990	Syad.g_00684
OG0001262	Prbj.g_01226	Syad.g_00219
OG0001263	Prbj.g_01531	Syad.g_02844
OG0001265	Prbj.g_01558	Syad.g_02825
OG0001266	Prbj.g_01168	Syad.g_02949
OG0001267	Prbj.g_01405	Syad.g_00523
OG0001268	Prbj.g_00335	Syad.g_00767
OG0001270	Prbj.g_00098	Syad.g_02453
OG0001271	Prbj.g_00131	Syad.g_02356
OG0001272	Prbj.g_01624	Syad.g_00910
OG0001273	Prbj.g_02568	Syad.g_02157
OG0001274	Prbj.g_00269	Syad.g_02988
OG0001275	Prbj.g_02227	Syad.g_01699
OG0001276	Prbj.g_02210	Syad.g_01683
OG0001277	Prbj.g_02042	Syad.g_00127
OG0001278	Prbj.g_02165	Syad.g_01445
OG0001279	Prbj.g_01299	Syad.g_02248
OG0001280	Prbj.g_01725	Syad.g_02402
OG0001281	Prbj.g_01734	Syad.g_02413
OG0001283	Prbj.g_02051	Syad.g_00138
OG0001285	Prbj.g_00473	Syad.g_02043
OG0001286	Prbj.g_00409	Syad.g_00698
OG0001288	Prbj.g_01286	Syad.g_00326
OG0001290	Prbj.g_00613	Syad.g_02794
OG0001291	Prbj.g_01541	Syad.g_02854
OG0001292	Prbj.g_01346	Syad.g_00572
OG0001293	Prbj.g_01369	Syad.g_00549
OG0001294	Prbj.g_00826	Syad.g_01597
OG0001295	Prbj.g_02145	Syad.g_00997
OG0001297	Prbj.g_02100	Syad.g_00943
OG0001298	Prbj.g_01797	Syad.g_01055
OG0001300	Prbj.g_00947	Syad.g_01339
OG0001301	Prbj.g_00755	Syad.g_01303
OG0001302	Prbj.g_01337	Syad.g_02123
OG0001303	Prbj.g_02309	Syad.g_01655
OG0001307	Prbj.g_00670	Syad.g_00626
OG0001309	Prbj.g_02106	Syad.g_00950
OG0001310	Prbj.g_00488	Syad.g_02638
OG0001311	Prbj.g_02208	Syad.g_01681
OG0001312	Prbj.g_02298	Syad.g_01788
OG0001313	Prbj.g_00142	Syad.g_02372
OG0001313	Prbj.g_00143	Syad.g_02373
OG0001316	Prbj.g_01548	Syad.g_02861
OG0001321	Prbj.g_00119	Syad.g_02423
OG0001322	Prbj.g_00120	Syad.g_02422
OG0001323	Prbj.g_02109	Syad.g_00953
OG0001324	Prbj.g_00948	Syad.g_01338
OG0001326	Prbj.g_02026	Syad.g_00092
OG0001328	Prbj.g_02357	Syad.g_01638
OG0001329	Prbj.g_00043	Syad.g_00866
OG0001330	Prbj.g_01718	Syad.g_02395
OG0001332	Prbj.g_01674	Syad.g_02535
OG0001333	Prbj.g_00460	Syad.g_02487
OG0001334	Prbj.g_00363	Syad.g_00725
OG0001335	Prbj.g_00362	Syad.g_00726
OG0001336	Prbj.g_02052	Syad.g_00139
OG0001337	Prbj.g_00353	Syad.g_00750, Syad.g_00741
OG0001339	Prbj.g_00616	Syad.g_02797
OG0001340	Prbj.g_00352	Syad.g_00742
OG0001341	Prbj.g_02463	Syad.g_01312
OG0001344	Prbj.g_00845	Syad.g_01157
OG0001347	Prbj.g_01278	Syad.g_00454
OG0001347	Prbj.g_00979	Syad.g_00308
OG0001348	Prbj.g_00249	Syad.g_01250
OG0001352	Prbj.g_00760	Syad.g_00969
OG0001353	Prbj.g_02473	Syad.g_01244
OG0001354	Prbj.g_02252	Syad.g_01728
OG0001355	Prbj.g_02368	Syad.g_02116
OG0001356	Prbj.g_01986	Syad.g_01251
OG0001358	Prbj.g_02549	Syad.g_02179
OG0001360	Prbj.g_00018	Syad.g_01191
OG0001361	Prbj.g_00309	Syad.g_01185
OG0001362	Prbj.g_01078	Syad.g_02294
OG0001363	Prbj.g_01080	Syad.g_02296
OG0001367	Prbj.g_01104, Prbj.g_02016, Prbj.g_00849, Prbj.g_01037, Prbj.g_02147, Prbj.g_01175, Prbj.g_01822, Prbj.g_00218, Prbj.g_00505, Prbj.g_01133	Syad.g_01332, Syad.g_01328, Syad.g_02716
OG0001369	Prbj.g_00603	Syad.g_02784
OG0001370	Prbj.g_02460	Syad.g_02045, Syad.g_02124
OG0001373	Prbj.g_02025	Syad.g_00091
OG0001374	Prbj.g_02033	Syad.g_00099
OG0001376	Prbj.g_01978	Syad.g_00015
OG0001377	Prbj.g_01977	Syad.g_00014
OG0001378	Prbj.g_00091	Syad.g_02454
OG0001379	Prbj.g_01720	Syad.g_02397
OG0001381	Prbj.g_02689	Syad.g_01266, Syad.g_00614
OG0001383	Prbj.g_02617	Syad.g_00827
OG0001385	Prbj.g_02022	Syad.g_00088
OG0001386	Prbj.g_02023	Syad.g_00089
OG0001387	Prbj.g_02024	Syad.g_00090
OG0001388	Prbj.g_02027	Syad.g_00093
OG0001389	Prbj.g_02028	Syad.g_00094
OG0001390	Prbj.g_02029	Syad.g_00095
OG0001391	Prbj.g_02030	Syad.g_00096
OG0001392	Prbj.g_02031	Syad.g_00097
OG0001393	Prbj.g_02032	Syad.g_00098
OG0001394	Prbj.g_02381	Syad.g_01920
OG0001395	Prbj.g_02197	Syad.g_01792
OG0001396	Prbj.g_01277	Syad.g_00455, Syad.g_00309
OG0001397	Prbj.g_01079	Syad.g_02295
OG0001398	Prbj.g_00690	Syad.g_01977
OG0001400	Prbj.g_00547	Syad.g_00984
OG0001401	Prbj.g_02477	Syad.g_01233
OG0001402	Prbj.g_02554	Syad.g_02174
OG0001403	Prbj.g_01203	Syad.g_00197
OG0001405	Prbj.g_00360	Syad.g_00728
OG0001410	Prbj.g_00671	Syad.g_00627
OG0001412	Prbj.g_00978	Syad.g_00307
OG0001412	Prbj.g_01279	Syad.g_00453
OG0001414	Prbj.g_00181	Syad.g_00615
OG0001416	Prbj.g_01731	Syad.g_02410
OG0001423	Prbj.g_02711, Prbj.g_01102	Syad.g_02707, Syad.g_02708
OG0001425	Prbj.g_01972	Syad.g_00012
OG0001431	Prbj.g_00731	Syad.g_00393
OG0001434	Prbj.g_02385	Syad.g_01916
OG0001435	Prbj.g_02336	Syad.g_01612
OG0001436	Prbj.g_01484	Syad.g_00437
OG0001436	Prbj.g_01485	Syad.g_00436
OG0001438	Prbj.g_01420	Syad.g_00507
OG0001442	Prbj.g_02389	Syad.g_01906
OG0001443	Prbj.g_00872	Syad.g_00023
OG0001444	Prbj.g_01810	Syad.g_00336
OG0001444	Prbj.g_00598	Syad.g_02779
OG0001449	Prbj.g_01327	Syad.g_00583
OG0001461	Prbj.g_01889	Syad.g_02162
OG0001462	Prbj.g_01210	Syad.g_00204
OG0001463	Prbj.g_01413	Syad.g_01264
OG0001464	Prbj.g_00351	Syad.g_00743
OG0001470	Prbj.g_01255	Syad.g_02462
OG0001474	Prbj.g_00334	Syad.g_00768
OG0001475	Prbj.g_01257	Syad.g_02464
OG0001477	Prbj.g_00750	Syad.g_01307
OG0001478	Prbj.g_00137	Syad.g_02371
OG0001479	Prbj.g_00337	Syad.g_00765
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syad.g_02327
OG0001488	Prbj.g_00828	Syad.g_01175, Syad.g_00051, Syad.g_00050
OG0001489	Prbj.g_00398	Syad.g_00709
OG0001494	Prbj.g_01124	Syad.g_00267
OG0001496	Prbj.g_00746	Syad.g_01309
OG0001497	Prbj.g_00749	Syad.g_01308
OG0001498	Prbj.g_00065	Syad.g_00786
OG0001508	Prbj.g_01254	Syad.g_02461
OG0001509	Prbj.g_01273	Syad.g_00302
OG0001509	Prbj.g_01275, Prbj.g_01584	Syad.g_00456
OG0001510	Prbj.g_01818	Syad.g_00342
OG0001511	Prbj.g_00628	Syad.g_02810
OG0001512	Prbj.g_02612	Syad.g_00822
OG0001513	Prbj.g_00676	Syad.g_00646
OG0001514	Prbj.g_00745	Syad.g_01310
OG0001515	Prbj.g_00939	Syad.g_01343
OG0001516	Prbj.g_00817	Syad.g_01588
OG0001517	Prbj.g_00340	Syad.g_00762
OG0001518	Prbj.g_01971	Syad.g_00009
OG0001519	Prbj.g_01982	Syad.g_00025
OG0001525	Prbj.g_02626	Syad.g_00036
OG0001527	Prbj.g_01878	Syad.g_01030
OG0001528	Prbj.g_01251	Syad.g_02463, Syad.g_00283, Syad.g_00286
OG0001529	Prbj.g_01216	Syad.g_00210
OG0001530	Prbj.g_00626	Syad.g_02808
OG0001531	Prbj.g_02613	Syad.g_00823
OG0001532	Prbj.g_00005	Syad.g_01492
OG0001533	Prbj.g_00683	Syad.g_02388
OG0001534	Prbj.g_02200	Syad.g_01668
OG0001535	Prbj.g_02212	Syad.g_01685
OG0001536	Prbj.g_02272	Syad.g_01762
OG0001537	Prbj.g_02372	Syad.g_01949
OG0001538	Prbj.g_02417	Syad.g_01884
OG0001539	Prbj.g_02522	Syad.g_01607
OG0001540	Prbj.g_01533	Syad.g_02846
OG0001541	Prbj.g_00507	Syad.g_02915
OG0001542	Prbj.g_01142	Syad.g_02924
OG0001543	Prbj.g_00247	Syad.g_02969
OG0001544	Prbj.g_01981	Syad.g_00024
OG0001545	Prbj.g_02041	Syad.g_00126
OG0001555	Prbj.g_01316	Syad.g_01923
OG0001558	Prbj.g_01187	Syad.g_00182
OG0001559	Prbj.g_00625	Syad.g_02807
OG0001560	Prbj.g_00612	Syad.g_02793
OG0001561	Prbj.g_02206	Syad.g_01679
OG0001562	Prbj.g_02220	Syad.g_01693
OG0001563	Prbj.g_00982	Syad.g_00693
OG0001574	Prbj.g_01876	Syad.g_01028
OG0001575	Prbj.g_01881	Syad.g_01033
OG0001576	Prbj.g_01743	Syad.g_01103
OG0001577	Prbj.g_00967	Syad.g_01148
OG0001579	Prbj.g_00356	Syad.g_00732
OG0001580	Prbj.g_01944	Syad.g_03020
OG0001588	Prbj.g_01492	Syad.g_00428
OG0001589	Prbj.g_00452	Syad.g_02495
OG0001591	Prbj.g_02526	Syad.g_01599
OG0001592	Prbj.g_01945	Syad.g_03021
OG0001614	Prbj.g_01590	Syad.g_00356
OG0001615	Prbj.g_02667	Syad.g_01205
OG0001616	Prbj.g_01911	Syad.g_01515
OG0001617	Prbj.g_01092	Syad.g_01335
OG0001618	Prbj.g_02188	Syad.g_01805
OG0001619	Prbj.g_02282	Syad.g_01773
OG0001620	Prbj.g_00326	Syad.g_00774
OG0001621	Prbj.g_01358	Syad.g_00562
OG0001622	Prbj.g_02050	Syad.g_00137
OG0001634	Prbj.g_00823	Syad.g_01594
OG0001635	Prbj.g_02633	Syad.g_00322
OG0001636	Prbj.g_01209	Syad.g_00203
OG0001637	Prbj.g_00436	Syad.g_02508, Syad.g_02507
OG0001638	Prbj.g_00490	Syad.g_02636
OG0001639	Prbj.g_01685	Syad.g_02539
OG0001640	Prbj.g_01851	Syad.g_01274
OG0001641	Prbj.g_02238	Syad.g_01711
OG0001642	Prbj.g_02499	Syad.g_01197
OG0001643	Prbj.g_02578	Syad.g_02147
OG0001652	Prbj.g_01185	Syad.g_00180
OG0001653	Prbj.g_00601	Syad.g_02782
OG0001654	Prbj.g_01683	Syad.g_02537
OG0001655	Prbj.g_00229, Prbj.g_00072	Syad.g_02108
OG0001656	Prbj.g_00357	Syad.g_00731
OG0001657	Prbj.g_00532	Syad.g_02889
OG0001658	Prbj.g_01954	Syad.g_03033
OG0001671	Prbj.g_00254	Syad.g_02974
OG0001672	Prbj.g_00578	Syad.g_02743
OG0001673	Prbj.g_00178	Syad.g_00812
OG0001675	Prbj.g_02223, Prbj.g_02221	Syad.g_01695
OG0001676	Prbj.g_00354	Syad.g_00734
OG0001677	Prbj.g_00366	Syad.g_00718, Syad.g_01497
OG0001680	Prbj.g_01373	Syad.g_01171
OG0001691	Prbj.g_02325	Syad.g_02182
OG0001692	Prbj.g_01051	Syad.g_02271
OG0001693	Prbj.g_00070	Syad.g_01291
OG0001694	Prbj.g_01407	Syad.g_00521
OG0001695	Prbj.g_02036	Syad.g_00123
OG0001702	Prbj.g_00591	Syad.g_02772
OG0001703	Prbj.g_01637	Syad.g_00894
OG0001715	Prbj.g_00707	Syad.g_02084
OG0001716	Prbj.g_02495	Syad.g_01200
OG0001728	Prbj.g_01256	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990
OG0001729	Prbj.g_02618	Syad.g_00828
OG0001730	Prbj.g_00421	Syad.g_00832
OG0001731	Prbj.g_01698	Syad.g_02563
OG0001732	Prbj.g_01904	Syad.g_01464
OG0001735	Prbj.g_00808	Syad.g_01573
OG0001736	Prbj.g_01470	Syad.g_00450
OG0001737	Prbj.g_01425	Syad.g_00501
OG0001738	Prbj.g_01458	Syad.g_00462
OG0001740	Prbj.g_02039	Syad.g_00124
OG0001747	Prbj.g_00549	Syad.g_02871
OG0001748	Prbj.g_00256	Syad.g_02976
OG0001749	Prbj.g_01475	Syad.g_00446
OG0001750	Prbj.g_00599	Syad.g_02780
OG0001751	Prbj.g_00179	Syad.g_00811
OG0001752	Prbj.g_00424	Syad.g_02518
OG0001753	Prbj.g_00430	Syad.g_02511
OG0001754	Prbj.g_00433	Syad.g_02510
OG0001755	Prbj.g_02105	Syad.g_00949
OG0001759	Prbj.g_01108	Syad.g_01373, Syad.g_02069
OG0001760	Prbj.g_02326, Prbj.g_00936	Syad.g_02961, Syad.g_01472
OG0001761	Prbj.g_00901	Syad.g_02198
OG0001762	Prbj.g_02230	Syad.g_01704
OG0001763	Prbj.g_02244	Syad.g_01716
OG0001764	Prbj.g_02318	Syad.g_01642
OG0001765	Prbj.g_02532	Syad.g_01545, Syad.g_02221
OG0001766	Prbj.g_01435	Syad.g_00489
OG0001767	Prbj.g_01483	Syad.g_00438
OG0001783	Prbj.g_01595	Syad.g_00351
OG0001784	Prbj.g_00594	Syad.g_02774
OG0001785	Prbj.g_00434	Syad.g_02509
OG0001786	Prbj.g_01714	Syad.g_02588
OG0001787	Prbj.g_02126	Syad.g_00976
OG0001788	Prbj.g_02129	Syad.g_00979
OG0001789	Prbj.g_01727	Syad.g_02404
OG0001790	Prbj.g_00960	Syad.g_01126
OG0001791	Prbj.g_00837	Syad.g_01165
OG0001792	Prbj.g_02154	Syad.g_01456
OG0001794	Prbj.g_00718	Syad.g_01671
OG0001795	Prbj.g_00779	Syad.g_00817
OG0001796	Prbj.g_02218	Syad.g_01691
OG0001797	Prbj.g_02289	Syad.g_01781
OG0001798	Prbj.g_02556	Syad.g_02171
OG0001799	Prbj.g_02595	Syad.g_02136
OG0001800	Prbj.g_01295	Syad.g_02249
OG0001801	Prbj.g_01042	Syad.g_02258
OG0001803	Prbj.g_00106	Syad.g_02444
OG0001804	Prbj.g_00066	Syad.g_00787
OG0001805	Prbj.g_01351	Syad.g_00567
OG0001806	Prbj.g_01396	Syad.g_00532
OG0001807	Prbj.g_01486	Syad.g_00435
OG0001808	Prbj.g_01497	Syad.g_00422
OG0001809	Prbj.g_01544	Syad.g_02857
OG0001810	Prbj.g_01546	Syad.g_02859
OG0001811	Prbj.g_01139	Syad.g_02922
OG0001812	Prbj.g_01946	Syad.g_03022
OG0001813	Prbj.g_02001	Syad.g_00060
OG0001814	Prbj.g_02059	Syad.g_00147
OG0001815	Prbj.g_02068	Syad.g_00157
OG0001835	Prbj.g_00753	Syad.g_00849
OG0001837	Prbj.g_00255	Syad.g_02975
OG0001838	Prbj.g_02081	Syad.g_00170
OG0001839	Prbj.g_01205	Syad.g_00199
OG0001840	Prbj.g_01222	Syad.g_00216
OG0001841	Prbj.g_01230	Syad.g_00223
OG0001842	Prbj.g_01812	Syad.g_02522
OG0001843	Prbj.g_01589	Syad.g_00357
OG0001844	Prbj.g_01588	Syad.g_00358
OG0001845	Prbj.g_01582	Syad.g_00359
OG0001846	Prbj.g_01561	Syad.g_02828
OG0001847	Prbj.g_01559	Syad.g_02826
OG0001848	Prbj.g_01555	Syad.g_02822
OG0001849	Prbj.g_00586	Syad.g_02766
OG0001850	Prbj.g_00579	Syad.g_02756
OG0001851	Prbj.g_00574	Syad.g_02739
OG0001852	Prbj.g_00573	Syad.g_02738
OG0001853	Prbj.g_00566	Syad.g_02731
OG0001854	Prbj.g_00175	Syad.g_00818
OG0001856	Prbj.g_00886	Syad.g_02594
OG0001857	Prbj.g_00889	Syad.g_02591
OG0001858	Prbj.g_01695	Syad.g_02554
OG0001859	Prbj.g_01648	Syad.g_00882
OG0001860	Prbj.g_01636	Syad.g_00896
OG0001861	Prbj.g_01623	Syad.g_00911
OG0001862	Prbj.g_01611	Syad.g_00922
OG0001863	Prbj.g_01606	Syad.g_00928
OG0001864	Prbj.g_02140	Syad.g_00991
OG0001865	Prbj.g_01784	Syad.g_01067
OG0001866	Prbj.g_01759	Syad.g_01098
OG0001867	Prbj.g_01749	Syad.g_02200
OG0001868	Prbj.g_01730	Syad.g_02409
OG0001869	Prbj.g_00966	Syad.g_01147
OG0001870	Prbj.g_00974	Syad.g_01155
OG0001871	Prbj.g_00842	Syad.g_01160
OG0001872	Prbj.g_02161	Syad.g_01451
OG0001873	Prbj.g_01912	Syad.g_01514
OG0001874	Prbj.g_00017	Syad.g_01517
OG0001877	Prbj.g_00940	Syad.g_01342
OG0001878	Prbj.g_02226	Syad.g_01698
OG0001879	Prbj.g_02234	Syad.g_01706
OG0001880	Prbj.g_02265	Syad.g_01746
OG0001881	Prbj.g_02266	Syad.g_01754
OG0001882	Prbj.g_02286	Syad.g_01778
OG0001883	Prbj.g_02291	Syad.g_01782
OG0001884	Prbj.g_02300	Syad.g_01790
OG0001885	Prbj.g_02313	Syad.g_01647
OG0001886	Prbj.g_02317	Syad.g_01643
OG0001887	Prbj.g_02356	Syad.g_01637
OG0001888	Prbj.g_02398	Syad.g_01913
OG0001889	Prbj.g_02426	Syad.g_01873
OG0001890	Prbj.g_02489	Syad.g_01220
OG0001891	Prbj.g_02493	Syad.g_01207
OG0001892	Prbj.g_02506	Syad.g_01193
OG0001893	Prbj.g_02557	Syad.g_02170
OG0001894	Prbj.g_02572	Syad.g_02153
OG0001895	Prbj.g_01292	Syad.g_02253
OG0001896	Prbj.g_00088	Syad.g_02457
OG0001897	Prbj.g_00332	Syad.g_00771
OG0001898	Prbj.g_00349	Syad.g_00755
OG0001899	Prbj.g_00992	Syad.g_00682
OG0001900	Prbj.g_01370	Syad.g_00547
OG0001901	Prbj.g_01371	Syad.g_00546
OG0001902	Prbj.g_01412	Syad.g_00516
OG0001903	Prbj.g_01421	Syad.g_00506
OG0001904	Prbj.g_01489	Syad.g_00433
OG0001905	Prbj.g_01499	Syad.g_00420
OG0001906	Prbj.g_01534	Syad.g_02847
OG0001907	Prbj.g_00551	Syad.g_02868
OG0001908	Prbj.g_00506	Syad.g_02917
OG0001909	Prbj.g_01147	Syad.g_02929
OG0001910	Prbj.g_00260	Syad.g_02980
OG0001912	Prbj.g_01965	Syad.g_00001
OG0001913	Prbj.g_01967	Syad.g_00003
OG0001914	Prbj.g_01995	Syad.g_01532
OG0001929	Prbj.g_01237	Syad.g_00230
OG0001930	Prbj.g_01813	Syad.g_02523
OG0001931	Prbj.g_01814	Syad.g_02524
OG0001932	Prbj.g_01591	Syad.g_00355
OG0001933	Prbj.g_00623	Syad.g_02804
OG0001934	Prbj.g_00608	Syad.g_02789
OG0001935	Prbj.g_00571	Syad.g_02736
OG0001936	Prbj.g_01323	Syad.g_02103
OG0001937	Prbj.g_01706	Syad.g_02576
OG0001938	Prbj.g_01634	Syad.g_00898
OG0001939	Prbj.g_02669	Syad.g_01363, Syad.g_01362
OG0001940	Prbj.g_01798	Syad.g_01054
OG0001941	Prbj.g_01735	Syad.g_02414
OG0001943	Prbj.g_00836	Syad.g_02034
OG0001944	Prbj.g_00052	Syad.g_01981
OG0001946	Prbj.g_00945	Syad.g_01341
OG0001947	Prbj.g_01853	Syad.g_01272
OG0001948	Prbj.g_02242	Syad.g_01714
OG0001949	Prbj.g_02256	Syad.g_01734
OG0001950	Prbj.g_02258	Syad.g_01736
OG0001951	Prbj.g_02267	Syad.g_01755
OG0001952	Prbj.g_02287	Syad.g_01779
OG0001953	Prbj.g_02288	Syad.g_01780
OG0001954	Prbj.g_02452	Syad.g_01991
OG0001957	Prbj.g_02562	Syad.g_02165
OG0001958	Prbj.g_00811	Syad.g_01575
OG0001961	Prbj.g_00133	Syad.g_02358
OG0001964	Prbj.g_02642	Syad.g_00606
OG0001965	Prbj.g_01357	Syad.g_02126
OG0001966	Prbj.g_01365	Syad.g_00553
OG0001967	Prbj.g_01367	Syad.g_00551
OG0001968	Prbj.g_01368	Syad.g_00550
OG0001969	Prbj.g_01440	Syad.g_00482
OG0001970	Prbj.g_01536	Syad.g_02849
OG0001971	Prbj.g_01145	Syad.g_02927
OG0001972	Prbj.g_00273	Syad.g_03000
OG0001973	Prbj.g_01926	Syad.g_02960
OG0001975	Prbj.g_01994	Syad.g_01531
OG0001976	Prbj.g_01996	Syad.g_01533
OG0001995	Prbj.g_02136	Syad.g_01377
OG0001997	Prbj.g_00597	Syad.g_02778
