Orthogroup	Prbj	Praa
OG0001134	Prbj.g_01990	Praa.g_01127
OG0001136	Prbj.g_00969	Praa.g_01157
OG0001137	Prbj.g_00832	Praa.g_01167
OG0001138	Prbj.g_00004	Praa.g_01185
OG0001139	Prbj.g_00006	Praa.g_01186
OG0001140	Prbj.g_00007	Praa.g_01187
OG0001141	Prbj.g_00008	Praa.g_01188
OG0001142	Prbj.g_00009	Praa.g_01189
OG0001143	Prbj.g_01907	Praa.g_01196
OG0001144	Prbj.g_02153	Praa.g_01201
OG0001145	Prbj.g_01717	Praa.g_01310
OG0001146	Prbj.g_01733	Praa.g_01322
OG0001147	Prbj.g_00121	Praa.g_01352
OG0001148	Prbj.g_01640	Praa.g_01368
OG0001149	Prbj.g_01641	Praa.g_01369
OG0001150	Prbj.g_01642	Praa.g_01370
OG0001151	Prbj.g_01654	Praa.g_01381
OG0001152	Prbj.g_01655	Praa.g_01382
OG0001153	Prbj.g_00651	Praa.g_01508
OG0001154	Prbj.g_00652	Praa.g_01509
OG0001155	Prbj.g_01686	Praa.g_01521
OG0001156	Prbj.g_01689	Praa.g_01524
OG0001157	Prbj.g_02538	Praa.g_01525
OG0001158	Prbj.g_01690	Praa.g_01526
OG0001159	Prbj.g_01691	Praa.g_01527
OG0001160	Prbj.g_00884	Praa.g_01552
OG0001161	Prbj.g_02535	Praa.g_01565
OG0001162	Prbj.g_00780	Praa.g_01576
OG0001163	Prbj.g_00870	Praa.g_01627
OG0001164	Prbj.g_00865	Praa.g_01631
OG0001165	Prbj.g_00862	Praa.g_01634
OG0001166	Prbj.g_00482	Praa.g_01654
OG0001167	Prbj.g_00461	Praa.g_01672
OG0001168	Prbj.g_00459	Praa.g_01674
OG0001169	Prbj.g_00457	Praa.g_01676
OG0001170	Prbj.g_00455	Praa.g_01678
OG0001171	Prbj.g_00445	Praa.g_01688
OG0001172	Prbj.g_02653	Praa.g_01702
OG0001173	Prbj.g_02652	Praa.g_01703
OG0001174	Prbj.g_02644	Praa.g_01711
OG0001175	Prbj.g_02643	Praa.g_01712
OG0001176	Prbj.g_01028	Praa.g_01719
OG0001177	Prbj.g_01030	Praa.g_01722
OG0001178	Prbj.g_00851	Praa.g_01727
OG0001179	Prbj.g_00999	Praa.g_01759
OG0001180	Prbj.g_00407	Praa.g_01781
OG0001181	Prbj.g_00403	Praa.g_01785
OG0001182	Prbj.g_00394	Praa.g_01792
OG0001183	Prbj.g_00367	Praa.g_01797
OG0001184	Prbj.g_01509	Praa.g_01813
OG0001185	Prbj.g_01592	Praa.g_01827
OG0001186	Prbj.g_01253	Praa.g_01850
OG0001187	Prbj.g_01249	Praa.g_01854
OG0001188	Prbj.g_01245	Praa.g_01857
OG0001189	Prbj.g_01223	Praa.g_01874
OG0001190	Prbj.g_01955	Praa.g_01878
OG0001191	Prbj.g_01968	Praa.g_01888
OG0001192	Prbj.g_01975	Praa.g_01892
OG0001193	Prbj.g_02013	Praa.g_01902
OG0001194	Prbj.g_02019	Praa.g_01903
OG0001195	Prbj.g_02020	Praa.g_01904
OG0001196	Prbj.g_02056	Praa.g_01917
OG0001197	Prbj.g_02058	Praa.g_01918
OG0001198	Prbj.g_02070	Praa.g_01925
OG0001199	Prbj.g_00570	Praa.g_00074
OG0001200	Prbj.g_00572	Praa.g_00076
OG0001201	Prbj.g_00621	Praa.g_00108
OG0001202	Prbj.g_01164	Praa.g_00199
OG0001203	Prbj.g_02610	Praa.g_00238
OG0001204	Prbj.g_01340	Praa.g_00243
OG0001205	Prbj.g_00110	Praa.g_00444
OG0001206	Prbj.g_00151	Praa.g_00462
OG0001207	Prbj.g_01638	Praa.g_00477
OG0001208	Prbj.g_01628	Praa.g_00482
OG0001209	Prbj.g_02130	Praa.g_00535
OG0001210	Prbj.g_02142	Praa.g_00540
OG0001211	Prbj.g_01864	Praa.g_00551
OG0001212	Prbj.g_01771	Praa.g_00596
OG0001213	Prbj.g_02565	Praa.g_00629
OG0001214	Prbj.g_02575	Praa.g_00637
OG0001215	Prbj.g_00932	Praa.g_00690
OG0001216	Prbj.g_02181	Praa.g_00713
OG0001217	Prbj.g_01884	Praa.g_00751
OG0001218	Prbj.g_00663	Praa.g_00758
OG0001219	Prbj.g_02311	Praa.g_00791
OG0001220	Prbj.g_02503	Praa.g_00856
OG0001221	Prbj.g_02364	Praa.g_00918
OG0001222	Prbj.g_01984	Praa.g_00956
OG0001223	Prbj.g_02243	Praa.g_00982
OG0001224	Prbj.g_01842	Praa.g_01035
OG0001225	Prbj.g_01840	Praa.g_01037
OG0001226	Prbj.g_00678	Praa.g_01064
OG0001227	Prbj.g_01669	Praa.g_01083
OG0001228	Prbj.g_02158	Praa.g_01204
OG0001229	Prbj.g_00873	Praa.g_01364
OG0001230	Prbj.g_01046	Praa.g_01468
OG0001231	Prbj.g_01184	Praa.g_01574
OG0001232	Prbj.g_00477	Praa.g_01658
OG0001233	Prbj.g_00454	Praa.g_01679
OG0001234	Prbj.g_02640	Praa.g_01714
OG0001235	Prbj.g_01033	Praa.g_01724
OG0001236	Prbj.g_01505	Praa.g_01810
OG0001237	Prbj.g_01512	Praa.g_01814
OG0001238	Prbj.g_01969	Praa.g_01889
OG0001239	Prbj.g_00567	Praa.g_00071
OG0001240	Prbj.g_00604	Praa.g_00093
OG0001241	Prbj.g_00614	Praa.g_00101
OG0001242	Prbj.g_01560	Praa.g_00119
OG0001243	Prbj.g_01529	Praa.g_00125
OG0001245	Prbj.g_00689	Praa.g_00379
OG0001246	Prbj.g_02091	Praa.g_00504
OG0001247	Prbj.g_02453	Praa.g_00683
OG0001248	Prbj.g_00943	Praa.g_00685
OG0001249	Prbj.g_00347	Praa.g_00780
OG0001250	Prbj.g_02482	Praa.g_00845
OG0001252	Prbj.g_01847	Praa.g_01030
OG0001253	Prbj.g_00696	Praa.g_01084
OG0001254	Prbj.g_01991	Praa.g_01129
OG0001255	Prbj.g_00769	Praa.g_01144
OG0001258	Prbj.g_00864	Praa.g_01632
OG0001259	Prbj.g_00456	Praa.g_01677
OG0001260	Prbj.g_00426	Praa.g_01694
OG0001261	Prbj.g_00990	Praa.g_01767
OG0001262	Prbj.g_01226	Praa.g_01872
OG0001265	Prbj.g_01558	Praa.g_00118
OG0001266	Prbj.g_01168	Praa.g_00203
OG0001267	Prbj.g_01405	Praa.g_00280
OG0001268	Prbj.g_00335	Praa.g_00339
OG0001269	Prbj.g_02500	Praa.g_00358
OG0001270	Prbj.g_00098	Praa.g_00434
OG0001271	Prbj.g_00131	Praa.g_00472
OG0001272	Prbj.g_01624	Praa.g_00486
OG0001273	Prbj.g_02568	Praa.g_00631
OG0001274	Prbj.g_00269	Praa.g_00703
OG0001275	Prbj.g_02227	Praa.g_00992
OG0001276	Prbj.g_02210	Praa.g_01014
OG0001277	Prbj.g_02042	Praa.g_01072
OG0001278	Prbj.g_02165	Praa.g_01209
OG0001279	Prbj.g_01299	Praa.g_01257
OG0001280	Prbj.g_01725	Praa.g_01317
OG0001281	Prbj.g_01734	Praa.g_01323
OG0001283	Prbj.g_02051	Praa.g_01386
OG0001285	Prbj.g_00473	Praa.g_01661
OG0001286	Prbj.g_00409	Praa.g_01779
OG0001288	Prbj.g_01286	Praa.g_01843
OG0001290	Prbj.g_00613	Praa.g_00100
OG0001291	Prbj.g_01541	Praa.g_00135
OG0001292	Prbj.g_01346	Praa.g_00248
OG0001293	Prbj.g_01369	Praa.g_00261
OG0001294	Prbj.g_00826	Praa.g_00377
OG0001295	Prbj.g_02145	Praa.g_00467
OG0001297	Prbj.g_02100	Praa.g_00514
OG0001298	Prbj.g_01797	Praa.g_00577
OG0001300	Prbj.g_00947	Praa.g_00693
OG0001301	Prbj.g_00755	Praa.g_00696
OG0001302	Prbj.g_01337	Praa.g_00789
OG0001303	Prbj.g_02309	Praa.g_00996
OG0001307	Prbj.g_00670	Praa.g_01349
OG0001308	Prbj.g_01074	Praa.g_01486
OG0001309	Prbj.g_02106	Praa.g_01571
OG0001310	Prbj.g_00488	Praa.g_01647
OG0001316	Prbj.g_01548	Praa.g_00140
OG0001319	Prbj.g_01395	Praa.g_00272
OG0001321	Prbj.g_00119	Praa.g_00450
OG0001322	Prbj.g_00120	Praa.g_00451
OG0001323	Prbj.g_02109	Praa.g_00519
OG0001324	Prbj.g_00948	Praa.g_00694
OG0001326	Prbj.g_02026	Praa.g_00881
OG0001328	Prbj.g_02357	Praa.g_01082
OG0001329	Prbj.g_00043	Praa.g_01123
OG0001330	Prbj.g_01718	Praa.g_01289
OG0001331	Prbj.g_01644	Praa.g_01372
OG0001332	Prbj.g_01674	Praa.g_01519
OG0001333	Prbj.g_00460	Praa.g_01673
OG0001334	Prbj.g_00363	Praa.g_01800
OG0001335	Prbj.g_00362	Praa.g_01801
OG0001336	Prbj.g_02052	Praa.g_01914
OG0001339	Prbj.g_00616	Praa.g_00103
OG0001340	Prbj.g_00352	Praa.g_00328
OG0001341	Prbj.g_02463	Praa.g_00749
OG0001344	Prbj.g_00845	Praa.g_01163
OG0001347	Prbj.g_00979	Praa.g_01429
OG0001348	Prbj.g_00249	Praa.g_01595
OG0001351	Prbj.g_01893	Praa.g_00453
OG0001352	Prbj.g_00760	Praa.g_00680
OG0001353	Prbj.g_02473	Praa.g_00836
OG0001354	Prbj.g_02252	Praa.g_00974
OG0001355	Prbj.g_02368	Praa.g_01605
OG0001358	Prbj.g_02549	Praa.g_00620
OG0001360	Prbj.g_00018	Praa.g_01085
OG0001361	Prbj.g_00309	Praa.g_01175
OG0001362	Prbj.g_01078	Praa.g_01490
OG0001363	Prbj.g_01080	Praa.g_01492
OG0001365	Prbj.g_01960	Praa.g_01882
OG0001369	Prbj.g_00603	Praa.g_00092
OG0001370	Prbj.g_02460	Praa.g_00459
OG0001371	Prbj.g_00184	Praa.g_00679
OG0001372	Prbj.g_01324	Praa.g_00757
OG0001373	Prbj.g_02025	Praa.g_00880
OG0001374	Prbj.g_02033	Praa.g_00888
OG0001376	Prbj.g_01978	Praa.g_01049
OG0001377	Prbj.g_01977	Praa.g_01050
OG0001378	Prbj.g_00091	Praa.g_01094
OG0001379	Prbj.g_01720	Praa.g_01312
OG0001380	Prbj.g_02508	Praa.g_01354
OG0001381	Prbj.g_02689	Praa.g_01360
OG0001382	Prbj.g_02174	Praa.g_01587
OG0001385	Prbj.g_02022	Praa.g_00877
OG0001386	Prbj.g_02023	Praa.g_00878
OG0001387	Prbj.g_02024	Praa.g_00879
OG0001388	Prbj.g_02027	Praa.g_00882
OG0001389	Prbj.g_02028	Praa.g_00883
OG0001390	Prbj.g_02029	Praa.g_00884
OG0001391	Prbj.g_02030	Praa.g_00885
OG0001392	Prbj.g_02031	Praa.g_00886
OG0001393	Prbj.g_02032	Praa.g_00887
OG0001394	Prbj.g_02381	Praa.g_00922
OG0001395	Prbj.g_02197	Praa.g_01026
OG0001396	Prbj.g_01277	Praa.g_01430
OG0001397	Prbj.g_01079	Praa.g_01491
OG0001398	Prbj.g_00690	Praa.g_01601
OG0001399	Prbj.g_00377, Prbj.g_00390	Praa.g_01716
OG0001403	Prbj.g_01203	Praa.g_00030
OG0001405	Prbj.g_00360	Praa.g_00326
OG0001406	Prbj.g_01979	Praa.g_01048
OG0001409	Prbj.g_00834	Praa.g_01166
OG0001410	Prbj.g_00671	Praa.g_01350
OG0001412	Prbj.g_00978	Praa.g_01428
OG0001414	Prbj.g_00181	Praa.g_00229
OG0001415	Prbj.g_01776	Praa.g_00231
OG0001416	Prbj.g_01731	Praa.g_00458
OG0001418	Prbj.g_02636	Praa.g_00684
OG0001422	Prbj.g_00158	Praa.g_01593
OG0001431	Prbj.g_00731	Praa.g_01287
OG0001437	Prbj.g_01775	Praa.g_00230
OG0001438	Prbj.g_01420	Praa.g_00293
OG0001441	Prbj.g_02111	Praa.g_00521
OG0001442	Prbj.g_02389	Praa.g_00741
OG0001446	Prbj.g_00047	Praa.g_00079
OG0001449	Prbj.g_01327	Praa.g_00393
OG0001450	Prbj.g_00921	Praa.g_00687
OG0001451	Prbj.g_02199	Praa.g_00865
OG0001455	Prbj.g_00227	Praa.g_01117
OG0001462	Prbj.g_01210	Praa.g_00034
OG0001463	Prbj.g_01413	Praa.g_00286
OG0001464	Prbj.g_00351	Praa.g_00329
OG0001470	Prbj.g_01255	Praa.g_01404
OG0001472	Prbj.g_00907	Praa.g_01570
OG0001479	Prbj.g_00337	Praa.g_00337
OG0001481	Prbj.g_01896	Praa.g_00372
OG0001484	Prbj.g_02172	Praa.g_01296
OG0001485	Prbj.g_01678	Praa.g_01606
OG0001491	Prbj.g_00023	Praa.g_00787
OG0001494	Prbj.g_01124	Praa.g_01422
OG0001495	Prbj.g_01031	Praa.g_01721
OG0001500	Prbj.g_00180	Praa.g_00263
OG0001501	Prbj.g_00168	Praa.g_00705
OG0001503	Prbj.g_01336	Praa.g_01134
OG0001506	Prbj.g_00036	Praa.g_01517
OG0001525	Prbj.g_02626	Praa.g_01579
OG0001550	Prbj.g_00688	Praa.g_01120
OG0001553	Prbj.g_01053	Praa.g_01473
OG0001555	Prbj.g_01316	Praa.g_01583
OG0001565	Prbj.g_02457	Praa.g_00416
OG0001569	Prbj.g_02632	Praa.g_01090
OG0001572	Prbj.g_00213	Praa.g_01251
OG0001598	Prbj.g_00951	Praa.g_00397
OG0001605	Prbj.g_00038	Praa.g_01007
OG0001627	Prbj.g_01682	Praa.g_00755
OG0001661	Prbj.g_00045, Prbj.g_00051	Praa.g_00410
OG0001684	Prbj.g_01783	Praa.g_00589
OG0001696	Prbj.g_00920	Praa.g_00866
OG0001698	Prbj.g_00764	Praa.g_01056
OG0002063	Prbj.g_00784	Praa.g_00403
OG0002092	Prbj.g_02378, Prbj.g_01715	Praa.g_01227
