Orthogroup	Prbj	Syag
OG0001111	Prbj.g_02257	Syag.g_00823
OG0001112	Prbj.g_02255	Syag.g_00825
OG0001113	Prbj.g_02254	Syag.g_00826
OG0001114	Prbj.g_02253	Syag.g_00827
OG0001115	Prbj.g_02251	Syag.g_00831
OG0001116	Prbj.g_02250	Syag.g_00833
OG0001117	Prbj.g_02249	Syag.g_00834
OG0001118	Prbj.g_02248	Syag.g_00835
OG0001119	Prbj.g_02247	Syag.g_00837
OG0001120	Prbj.g_02245	Syag.g_00841
OG0001122	Prbj.g_02216	Syag.g_00867
OG0001123	Prbj.g_02209	Syag.g_00875
OG0001124	Prbj.g_02207	Syag.g_00877
OG0001125	Prbj.g_02205	Syag.g_00879
OG0001126	Prbj.g_01850	Syag.g_00957
OG0001127	Prbj.g_01849	Syag.g_00958
OG0001128	Prbj.g_01846	Syag.g_00961
OG0001129	Prbj.g_01845	Syag.g_00963
OG0001130	Prbj.g_01844	Syag.g_00964
OG0001131	Prbj.g_02687	Syag.g_00624
OG0001132	Prbj.g_02537	Syag.g_00096
OG0001133	Prbj.g_02555	Syag.g_00380
OG0001134	Prbj.g_01990	Syag.g_02164
OG0001135	Prbj.g_01992	Syag.g_00147
OG0001136	Prbj.g_00969	Syag.g_01144
OG0001137	Prbj.g_00832	Syag.g_01123
OG0001138	Prbj.g_00004	Syag.g_01090
OG0001139	Prbj.g_00006	Syag.g_01088
OG0001140	Prbj.g_00007	Syag.g_01087
OG0001141	Prbj.g_00008	Syag.g_01086
OG0001142	Prbj.g_00009	Syag.g_01085
OG0001143	Prbj.g_01907	Syag.g_01077
OG0001144	Prbj.g_02153	Syag.g_01064
OG0001145	Prbj.g_01717	Syag.g_01169
OG0001146	Prbj.g_01733	Syag.g_01218
OG0001147	Prbj.g_00121	Syag.g_01360
OG0001148	Prbj.g_01640	Syag.g_01539
OG0001149	Prbj.g_01641	Syag.g_01540
OG0001150	Prbj.g_01642	Syag.g_01541
OG0001151	Prbj.g_01654	Syag.g_01554
OG0001152	Prbj.g_01655	Syag.g_01555
OG0001153	Prbj.g_00651	Syag.g_01375
OG0001154	Prbj.g_00652	Syag.g_01374
OG0001155	Prbj.g_01686	Syag.g_01616
OG0001156	Prbj.g_01689	Syag.g_01619
OG0001157	Prbj.g_02538	Syag.g_01620
OG0001158	Prbj.g_01690	Syag.g_01621
OG0001159	Prbj.g_01691	Syag.g_01622, Syag.g_01625
OG0001160	Prbj.g_00884	Syag.g_01666
OG0001161	Prbj.g_02535	Syag.g_02163
OG0001162	Prbj.g_00780	Syag.g_01238
OG0001163	Prbj.g_00870	Syag.g_01674
OG0001164	Prbj.g_00865	Syag.g_01680
OG0001165	Prbj.g_00862	Syag.g_01685
OG0001166	Prbj.g_00482	Syag.g_01715
OG0001167	Prbj.g_00461	Syag.g_02383
OG0001168	Prbj.g_00459	Syag.g_01740
OG0001169	Prbj.g_00457	Syag.g_01742
OG0001170	Prbj.g_00455	Syag.g_01744
OG0001171	Prbj.g_00445	Syag.g_01755
OG0001172	Prbj.g_02653	Syag.g_02693
OG0001173	Prbj.g_02652	Syag.g_02694
OG0001174	Prbj.g_02644	Syag.g_02703
OG0001175	Prbj.g_02643	Syag.g_02704
OG0001176	Prbj.g_01028	Syag.g_02723
OG0001177	Prbj.g_01030	Syag.g_02720
OG0001178	Prbj.g_00851	Syag.g_01694
OG0001179	Prbj.g_00999	Syag.g_02754
OG0001180	Prbj.g_00407	Syag.g_02780
OG0001181	Prbj.g_00403	Syag.g_02784
OG0001182	Prbj.g_00394	Syag.g_02793
OG0001183	Prbj.g_00367	Syag.g_02798
OG0001184	Prbj.g_01509	Syag.g_02428
OG0001185	Prbj.g_01592	Syag.g_02399
OG0001186	Prbj.g_01253	Syag.g_02364
OG0001187	Prbj.g_01249	Syag.g_02361
OG0001188	Prbj.g_01245	Syag.g_02359
OG0001189	Prbj.g_01223	Syag.g_02334
OG0001190	Prbj.g_01955	Syag.g_02126
OG0001191	Prbj.g_01968	Syag.g_02142
OG0001192	Prbj.g_01975	Syag.g_02149
OG0001193	Prbj.g_02013	Syag.g_02182
OG0001194	Prbj.g_02019	Syag.g_02185
OG0001195	Prbj.g_02020	Syag.g_02186
OG0001196	Prbj.g_02056	Syag.g_02254
OG0001197	Prbj.g_02058	Syag.g_02256
OG0001198	Prbj.g_02070	Syag.g_02269
OG0001199	Prbj.g_00570	Syag.g_01825
OG0001200	Prbj.g_00572	Syag.g_01827
OG0001201	Prbj.g_00621	Syag.g_01886
OG0001202	Prbj.g_01164	Syag.g_02032
OG0001203	Prbj.g_02610	Syag.g_01783
OG0001204	Prbj.g_01340	Syag.g_02673
OG0001206	Prbj.g_00151	Syag.g_01328
OG0001207	Prbj.g_01638	Syag.g_01536
OG0001208	Prbj.g_01628	Syag.g_01526
OG0001209	Prbj.g_02130	Syag.g_01451
OG0001210	Prbj.g_02142	Syag.g_01442
OG0001211	Prbj.g_01864	Syag.g_00272
OG0001212	Prbj.g_01771	Syag.g_00334
OG0001213	Prbj.g_02565	Syag.g_00394
OG0001214	Prbj.g_02575	Syag.g_00412
OG0001215	Prbj.g_00932	Syag.g_01014
OG0001216	Prbj.g_02181	Syag.g_00920
OG0001217	Prbj.g_01884	Syag.g_00151
OG0001218	Prbj.g_00663	Syag.g_01364
OG0001219	Prbj.g_02311	Syag.g_00767
OG0001220	Prbj.g_02503	Syag.g_00743
OG0001221	Prbj.g_02364	Syag.g_00628
OG0001222	Prbj.g_01984	Syag.g_00797
OG0001223	Prbj.g_02243	Syag.g_00843
OG0001224	Prbj.g_01842	Syag.g_00969
OG0001225	Prbj.g_01840	Syag.g_00971
OG0001226	Prbj.g_00678	Syag.g_01835
OG0001227	Prbj.g_01669	Syag.g_01240
OG0001228	Prbj.g_02158	Syag.g_00709
OG0001229	Prbj.g_00873	Syag.g_00997
OG0001230	Prbj.g_01046	Syag.g_01430
OG0001231	Prbj.g_01184	Syag.g_02289
OG0001232	Prbj.g_00477	Syag.g_01724
OG0001233	Prbj.g_00454	Syag.g_01745
OG0001234	Prbj.g_02640	Syag.g_02708
OG0001235	Prbj.g_01033	Syag.g_02715
OG0001236	Prbj.g_01505	Syag.g_02432
OG0001237	Prbj.g_01512	Syag.g_02426
OG0001238	Prbj.g_01969	Syag.g_02144
OG0001239	Prbj.g_00567	Syag.g_01822
OG0001240	Prbj.g_00604	Syag.g_01869
OG0001241	Prbj.g_00614	Syag.g_01879
OG0001243	Prbj.g_01529	Syag.g_01920
OG0001245	Prbj.g_00689	Syag.g_00213
OG0001246	Prbj.g_02091	Syag.g_01498
OG0001247	Prbj.g_02453	Syag.g_00710
OG0001248	Prbj.g_00943	Syag.g_00175
OG0001249	Prbj.g_00347	Syag.g_02837
OG0001250	Prbj.g_02482	Syag.g_00725
OG0001252	Prbj.g_01847	Syag.g_00960
OG0001253	Prbj.g_00696	Syag.g_00094
OG0001254	Prbj.g_01991	Syag.g_02165
OG0001255	Prbj.g_00769	Syag.g_00440
OG0001258	Prbj.g_00864	Syag.g_01683
OG0001259	Prbj.g_00456	Syag.g_01743
OG0001260	Prbj.g_00426	Syag.g_01763
OG0001261	Prbj.g_00990	Syag.g_02763
OG0001262	Prbj.g_01226	Syag.g_02336
OG0001263	Prbj.g_01531	Syag.g_01923
OG0001265	Prbj.g_01558	Syag.g_01910
OG0001266	Prbj.g_01168	Syag.g_02036
OG0001267	Prbj.g_01405	Syag.g_02598
OG0001268	Prbj.g_00335	Syag.g_02850
OG0001269	Prbj.g_02500	Syag.g_00480
OG0001270	Prbj.g_00098	Syag.g_00030
OG0001271	Prbj.g_00131	Syag.g_01353
OG0001272	Prbj.g_01624	Syag.g_01522
OG0001273	Prbj.g_02568	Syag.g_00405
OG0001274	Prbj.g_00269	Syag.g_02076
OG0001275	Prbj.g_02227	Syag.g_00857
OG0001276	Prbj.g_02210	Syag.g_00874
OG0001278	Prbj.g_02165	Syag.g_01054
OG0001279	Prbj.g_01299	Syag.g_00490
OG0001280	Prbj.g_01725	Syag.g_01189
OG0001281	Prbj.g_01734	Syag.g_01219
OG0001283	Prbj.g_02051	Syag.g_02248
OG0001285	Prbj.g_00473	Syag.g_00142, Syag.g_02205
OG0001286	Prbj.g_00409	Syag.g_02778
OG0001288	Prbj.g_01286	Syag.g_02373
OG0001290	Prbj.g_00613	Syag.g_01878
OG0001291	Prbj.g_01541	Syag.g_01933
OG0001292	Prbj.g_01346	Syag.g_02667
OG0001293	Prbj.g_01369	Syag.g_02625
OG0001294	Prbj.g_00826	Syag.g_00593
OG0001295	Prbj.g_02145	Syag.g_00968
OG0001297	Prbj.g_02100	Syag.g_01488
OG0001298	Prbj.g_01797	Syag.g_00309
OG0001300	Prbj.g_00947	Syag.g_01003
OG0001301	Prbj.g_00755	Syag.g_00987
OG0001302	Prbj.g_01337	Syag.g_00442
OG0001303	Prbj.g_02309	Syag.g_00769
OG0001307	Prbj.g_00670	Syag.g_00577
OG0001308	Prbj.g_01074	Syag.g_01406
OG0001309	Prbj.g_02106	Syag.g_01482
OG0001311	Prbj.g_02208	Syag.g_00876
OG0001312	Prbj.g_02298	Syag.g_00779
OG0001313	Prbj.g_00142	Syag.g_01336
OG0001313	Prbj.g_00143	Syag.g_01335
OG0001316	Prbj.g_01548	Syag.g_01940
OG0001319	Prbj.g_01395	Syag.g_02609
OG0001321	Prbj.g_00119	Syag.g_00050
OG0001322	Prbj.g_00120	Syag.g_00051
OG0001323	Prbj.g_02109	Syag.g_01479
OG0001324	Prbj.g_00948	Syag.g_01002
OG0001326	Prbj.g_02026	Syag.g_02190, Syag.g_02195
OG0001328	Prbj.g_02357	Syag.g_00620
OG0001329	Prbj.g_00043	Syag.g_00498
OG0001330	Prbj.g_01718	Syag.g_01181
OG0001331	Prbj.g_01644	Syag.g_01543
OG0001332	Prbj.g_01674	Syag.g_01611
OG0001333	Prbj.g_00460	Syag.g_01739
OG0001334	Prbj.g_00363	Syag.g_02807
OG0001335	Prbj.g_00362	Syag.g_02808
OG0001336	Prbj.g_02052	Syag.g_02249
OG0001337	Prbj.g_00353	Syag.g_02804, Syag.g_02824
OG0001339	Prbj.g_00616	Syag.g_01881
OG0001341	Prbj.g_02463	Syag.g_00233
OG0001344	Prbj.g_00845	Syag.g_01136
OG0001347	Prbj.g_01278	Syag.g_02350
OG0001348	Prbj.g_00249	Syag.g_00941
OG0001351	Prbj.g_01893	Syag.g_00055
OG0001352	Prbj.g_00760	Syag.g_01459
OG0001353	Prbj.g_02473	Syag.g_00716
OG0001354	Prbj.g_02252	Syag.g_00830
OG0001356	Prbj.g_01986	Syag.g_00942
OG0001358	Prbj.g_02549	Syag.g_00374
OG0001360	Prbj.g_00018	Syag.g_01106
OG0001361	Prbj.g_00309	Syag.g_01111
OG0001365	Prbj.g_01960	Syag.g_02131
OG0001367	Prbj.g_01104, Prbj.g_02016, Prbj.g_00849, Prbj.g_01037, Prbj.g_02147, Prbj.g_01175, Prbj.g_01822, Prbj.g_00218, Prbj.g_00505, Prbj.g_01133	Syag.g_02657
OG0001369	Prbj.g_00603	Syag.g_01868
OG0001370	Prbj.g_02460	Syag.g_01395, Syag.g_01660
OG0001373	Prbj.g_02025	Syag.g_02194
OG0001374	Prbj.g_02033	Syag.g_02202
OG0001376	Prbj.g_01978	Syag.g_02153
OG0001377	Prbj.g_01977	Syag.g_02152
OG0001378	Prbj.g_00091	Syag.g_00028
OG0001379	Prbj.g_01720	Syag.g_01183
OG0001380	Prbj.g_02508	Syag.g_00252
OG0001383	Prbj.g_02616	Syag.g_01776
OG0001383	Prbj.g_02617	Syag.g_01775
OG0001385	Prbj.g_02022	Syag.g_02191
OG0001386	Prbj.g_02023	Syag.g_02192
OG0001387	Prbj.g_02024	Syag.g_02193
OG0001388	Prbj.g_02027	Syag.g_02196
OG0001389	Prbj.g_02028	Syag.g_02197
OG0001390	Prbj.g_02029	Syag.g_02198
OG0001391	Prbj.g_02030	Syag.g_02199
OG0001392	Prbj.g_02031	Syag.g_02200
OG0001393	Prbj.g_02032	Syag.g_02201
OG0001394	Prbj.g_02381	Syag.g_00635
OG0001395	Prbj.g_02197	Syag.g_00898
OG0001396	Prbj.g_01277	Syag.g_02349
OG0001398	Prbj.g_00690	Syag.g_00751
OG0001401	Prbj.g_02477	Syag.g_00720
OG0001402	Prbj.g_02554	Syag.g_00379
OG0001403	Prbj.g_01203	Syag.g_02308
OG0001405	Prbj.g_00360	Syag.g_02810
OG0001406	Prbj.g_01979	Syag.g_02154
OG0001409	Prbj.g_00834	Syag.g_01125
OG0001410	Prbj.g_00671	Syag.g_00576
OG0001412	Prbj.g_01279	Syag.g_02351
OG0001416	Prbj.g_01731	Syag.g_01198
OG0001425	Prbj.g_01972	Syag.g_02148
OG0001426	Prbj.g_01661	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001435	Prbj.g_02336	Syag.g_00605
OG0001436	Prbj.g_01484	Syag.g_02454
OG0001436	Prbj.g_01485	Syag.g_02453
OG0001438	Prbj.g_01420	Syag.g_02583
OG0001442	Prbj.g_02389	Syag.g_00648
OG0001443	Prbj.g_00872	Syag.g_02157
OG0001444	Prbj.g_01810	Syag.g_02380
OG0001444	Prbj.g_00598	Syag.g_01863
OG0001449	Prbj.g_01327	Syag.g_02676
OG0001461	Prbj.g_01889	Syag.g_00521
OG0001462	Prbj.g_01210	Syag.g_02315
OG0001470	Prbj.g_01255	Syag.g_02420
OG0001472	Prbj.g_00907	Syag.g_00104
OG0001474	Prbj.g_00334	Syag.g_02851
OG0001475	Prbj.g_01257	Syag.g_02418
OG0001477	Prbj.g_00750	Syag.g_00990
OG0001478	Prbj.g_01130	Syag.g_02050
OG0001478	Prbj.g_00137	Syag.g_01337
OG0001479	Prbj.g_00337	Syag.g_02848
OG0001484	Prbj.g_02172	Syag.g_02203
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syag.g_01365
OG0001488	Prbj.g_00828	Syag.g_01119
OG0001489	Prbj.g_00398	Syag.g_02789
OG0001494	Prbj.g_01124	Syag.g_02489
OG0001495	Prbj.g_01031	Syag.g_02719
OG0001496	Prbj.g_00746	Syag.g_00993
OG0001497	Prbj.g_00749	Syag.g_00991
OG0001498	Prbj.g_00065	Syag.g_00006
OG0001508	Prbj.g_01254	Syag.g_02421
OG0001510	Prbj.g_01818	Syag.g_02386
OG0001511	Prbj.g_00628	Syag.g_01893
OG0001512	Prbj.g_02612	Syag.g_01781
OG0001514	Prbj.g_00745	Syag.g_00994
OG0001515	Prbj.g_00939	Syag.g_01007
OG0001516	Prbj.g_00817	Syag.g_00579
OG0001517	Prbj.g_00340	Syag.g_02844
OG0001518	Prbj.g_01971	Syag.g_02146
OG0001519	Prbj.g_01982	Syag.g_02161
OG0001525	Prbj.g_02626	Syag.g_00464
OG0001527	Prbj.g_01878	Syag.g_00287
OG0001528	Prbj.g_01251	Syag.g_02419
OG0001529	Prbj.g_01216	Syag.g_02327
OG0001530	Prbj.g_00626	Syag.g_01891
OG0001531	Prbj.g_02613	Syag.g_01780
OG0001532	Prbj.g_00005	Syag.g_01089
OG0001533	Prbj.g_00090	Syag.g_00026
OG0001533	Prbj.g_00683	Syag.g_01324
OG0001534	Prbj.g_02200	Syag.g_00891
OG0001535	Prbj.g_02212	Syag.g_00871
OG0001536	Prbj.g_02272	Syag.g_00805
OG0001537	Prbj.g_02372	Syag.g_00629
OG0001538	Prbj.g_02417	Syag.g_00672
OG0001539	Prbj.g_02522	Syag.g_00601
OG0001540	Prbj.g_01533	Syag.g_01925
OG0001541	Prbj.g_00507	Syag.g_01990
OG0001542	Prbj.g_01142	Syag.g_01999
OG0001543	Prbj.g_00247	Syag.g_02058
OG0001544	Prbj.g_01981	Syag.g_02158
OG0001545	Prbj.g_02041	Syag.g_02238
OG0001553	Prbj.g_01053	Syag.g_01424
OG0001558	Prbj.g_01187	Syag.g_02292
OG0001559	Prbj.g_00625	Syag.g_01890
OG0001560	Prbj.g_00612	Syag.g_01877
OG0001561	Prbj.g_02206	Syag.g_00878
OG0001562	Prbj.g_02220	Syag.g_00863
OG0001563	Prbj.g_00982	Syag.g_02772
OG0001565	Prbj.g_02457	Syag.g_00449
OG0001572	Prbj.g_00213	Syag.g_00086
OG0001574	Prbj.g_01876	Syag.g_00285
OG0001575	Prbj.g_01881	Syag.g_00290
OG0001576	Prbj.g_01743	Syag.g_01233
OG0001577	Prbj.g_00967	Syag.g_01146
OG0001579	Prbj.g_00356	Syag.g_02813, Syag.g_02817
OG0001580	Prbj.g_01944	Syag.g_02112
OG0001588	Prbj.g_01492	Syag.g_02446
OG0001589	Prbj.g_00452	Syag.g_01748
OG0001590	Prbj.g_02501	Syag.g_00497
OG0001591	Prbj.g_02526	Syag.g_00595
OG0001592	Prbj.g_01945	Syag.g_02113
OG0001614	Prbj.g_01590	Syag.g_02401
OG0001616	Prbj.g_01911	Syag.g_01102
OG0001617	Prbj.g_01092	Syag.g_00998
OG0001618	Prbj.g_02188	Syag.g_00909
OG0001619	Prbj.g_02282	Syag.g_00794
OG0001620	Prbj.g_00326	Syag.g_02857
OG0001621	Prbj.g_01358	Syag.g_02637
OG0001622	Prbj.g_02050	Syag.g_02247
OG0001634	Prbj.g_00823	Syag.g_00585
OG0001635	Prbj.g_02633	Syag.g_02369
OG0001636	Prbj.g_01209	Syag.g_02314
OG0001637	Prbj.g_00436	Syag.g_00020
OG0001638	Prbj.g_00490	Syag.g_01700
OG0001639	Prbj.g_01685	Syag.g_01615
OG0001640	Prbj.g_01851	Syag.g_00955
OG0001641	Prbj.g_02238	Syag.g_00847
OG0001642	Prbj.g_02499	Syag.g_00742
OG0001643	Prbj.g_02578	Syag.g_00415
OG0001652	Prbj.g_01185	Syag.g_02290
OG0001653	Prbj.g_00601	Syag.g_01866, Syag.g_01462
OG0001654	Prbj.g_01683	Syag.g_01613
OG0001656	Prbj.g_00357	Syag.g_02816
OG0001657	Prbj.g_00532	Syag.g_01962
OG0001658	Prbj.g_01954	Syag.g_02125
OG0001671	Prbj.g_00254	Syag.g_02063
OG0001672	Prbj.g_00578	Syag.g_01833
OG0001673	Prbj.g_00178	Syag.g_01789
OG0001674	Prbj.g_00432	Syag.g_01317
OG0001674	Prbj.g_00431	Syag.g_01316
OG0001675	Prbj.g_02223, Prbj.g_02221	Syag.g_01692, Syag.g_00861
OG0001676	Prbj.g_00354	Syag.g_02815
OG0001677	Prbj.g_00366	Syag.g_02800
OG0001680	Prbj.g_01373	Syag.g_01709
OG0001691	Prbj.g_02325	Syag.g_00486
OG0001692	Prbj.g_01051	Syag.g_01426
OG0001693	Prbj.g_00070	Syag.g_00976
OG0001694	Prbj.g_01407	Syag.g_02596
OG0001695	Prbj.g_02036	Syag.g_02232
OG0001702	Prbj.g_00591	Syag.g_01855
OG0001703	Prbj.g_01637	Syag.g_01535
OG0001712	Prbj.g_02465	Syag.g_00089
OG0001715	Prbj.g_00707	Syag.g_00114
OG0001726	Prbj.g_02321	Syag.g_00747
OG0001728	Prbj.g_01256	Syag.g_00208
OG0001729	Prbj.g_02618	Syag.g_01774
OG0001730	Prbj.g_00421	Syag.g_01769
OG0001731	Prbj.g_01698	Syag.g_01640
OG0001732	Prbj.g_01904	Syag.g_01069
OG0001734	Prbj.g_02497	Syag.g_00740
OG0001735	Prbj.g_00808	Syag.g_00555
OG0001736	Prbj.g_01470	Syag.g_02468
OG0001737	Prbj.g_01425	Syag.g_02577
OG0001738	Prbj.g_01458	Syag.g_02539
OG0001740	Prbj.g_02039	Syag.g_02235
OG0001747	Prbj.g_00549	Syag.g_01945
OG0001748	Prbj.g_00256	Syag.g_02065
OG0001749	Prbj.g_01475	Syag.g_02461
OG0001750	Prbj.g_00599	Syag.g_01864
OG0001752	Prbj.g_00424	Syag.g_01766
OG0001753	Prbj.g_00430	Syag.g_01760
OG0001754	Prbj.g_00433	Syag.g_00022
OG0001755	Prbj.g_02105	Syag.g_01483
OG0001759	Prbj.g_01108	Syag.g_01250
OG0001761	Prbj.g_00901	Syag.g_00361
OG0001762	Prbj.g_02230	Syag.g_00854
OG0001763	Prbj.g_02244	Syag.g_00842
OG0001764	Prbj.g_02318	Syag.g_00758
OG0001765	Prbj.g_02532	Syag.g_00080
OG0001766	Prbj.g_01435	Syag.g_02567
OG0001767	Prbj.g_01483	Syag.g_02455
OG0001768	Prbj.g_01149	Syag.g_02008
OG0001783	Prbj.g_01595	Syag.g_02396
OG0001784	Prbj.g_00594	Syag.g_01860
OG0001786	Prbj.g_01714	Syag.g_01658
OG0001787	Prbj.g_02126	Syag.g_01455
OG0001788	Prbj.g_02129	Syag.g_01452
OG0001789	Prbj.g_01727	Syag.g_01191
OG0001790	Prbj.g_00960	Syag.g_01153
OG0001791	Prbj.g_00837	Syag.g_01127
OG0001792	Prbj.g_02154	Syag.g_01063
OG0001794	Prbj.g_00718	Syag.g_00887, Syag.g_00888
OG0001796	Prbj.g_02218	Syag.g_00865
OG0001797	Prbj.g_02289	Syag.g_00786
OG0001798	Prbj.g_02556	Syag.g_00381
OG0001799	Prbj.g_02595	Syag.g_00430
OG0001800	Prbj.g_01295	Syag.g_01287
OG0001801	Prbj.g_01042	Syag.g_01440
OG0001803	Prbj.g_00106	Syag.g_00039
OG0001804	Prbj.g_00066	Syag.g_00007
OG0001805	Prbj.g_01351	Syag.g_02661
OG0001806	Prbj.g_01396	Syag.g_02608
OG0001807	Prbj.g_01486	Syag.g_02452
OG0001808	Prbj.g_01497	Syag.g_02441
OG0001809	Prbj.g_01544	Syag.g_01936
OG0001810	Prbj.g_01546	Syag.g_01938
OG0001811	Prbj.g_01139	Syag.g_01997
OG0001812	Prbj.g_01946	Syag.g_02114
OG0001813	Prbj.g_02001	Syag.g_02168
OG0001814	Prbj.g_02059	Syag.g_02257
OG0001815	Prbj.g_02068	Syag.g_02267
OG0001835	Prbj.g_00753	Syag.g_01028
OG0001837	Prbj.g_00255	Syag.g_02064
OG0001838	Prbj.g_02081	Syag.g_02280
OG0001839	Prbj.g_01205	Syag.g_02310
OG0001840	Prbj.g_01222	Syag.g_02333
OG0001841	Prbj.g_01230	Syag.g_02342
OG0001843	Prbj.g_01589	Syag.g_02402
OG0001844	Prbj.g_01588	Syag.g_02403
OG0001845	Prbj.g_01582	Syag.g_02404
OG0001846	Prbj.g_01561	Syag.g_01913
OG0001847	Prbj.g_01559	Syag.g_01911
OG0001848	Prbj.g_01555	Syag.g_01907
OG0001849	Prbj.g_00586	Syag.g_01849
OG0001850	Prbj.g_00579	Syag.g_01836
OG0001851	Prbj.g_00574	Syag.g_01829
OG0001852	Prbj.g_00573	Syag.g_01828
OG0001853	Prbj.g_00566	Syag.g_01821
OG0001854	Prbj.g_00175	Syag.g_01785
OG0001855	Prbj.g_00437	Syag.g_01313
OG0001856	Prbj.g_00886	Syag.g_01665
OG0001857	Prbj.g_00889	Syag.g_01662
OG0001858	Prbj.g_01695	Syag.g_01634
OG0001859	Prbj.g_01648	Syag.g_01547
OG0001860	Prbj.g_01636	Syag.g_01533
OG0001861	Prbj.g_01623	Syag.g_01521
OG0001862	Prbj.g_01611	Syag.g_01509
OG0001863	Prbj.g_01606	Syag.g_01503
OG0001864	Prbj.g_02140	Syag.g_01444
OG0001865	Prbj.g_01784	Syag.g_00323
OG0001866	Prbj.g_01759	Syag.g_00349
OG0001867	Prbj.g_01749	Syag.g_00359
OG0001868	Prbj.g_01730	Syag.g_01197
OG0001869	Prbj.g_00966	Syag.g_01147
OG0001870	Prbj.g_00974	Syag.g_01138
OG0001871	Prbj.g_00842	Syag.g_01133
OG0001872	Prbj.g_02161	Syag.g_01058
OG0001873	Prbj.g_01912	Syag.g_01101
OG0001874	Prbj.g_00017	Syag.g_01104
OG0001877	Prbj.g_00940	Syag.g_01006
OG0001878	Prbj.g_02226	Syag.g_00858
OG0001879	Prbj.g_02234	Syag.g_00852
OG0001880	Prbj.g_02265	Syag.g_00815
OG0001881	Prbj.g_02266	Syag.g_00813
OG0001882	Prbj.g_02286	Syag.g_00789
OG0001883	Prbj.g_02291	Syag.g_00785
OG0001884	Prbj.g_02300	Syag.g_00483
OG0001885	Prbj.g_02313	Syag.g_00764
OG0001886	Prbj.g_02317	Syag.g_00760
OG0001887	Prbj.g_02356	Syag.g_00619
OG0001888	Prbj.g_02398	Syag.g_00640
OG0001889	Prbj.g_02426	Syag.g_00682
OG0001890	Prbj.g_02489	Syag.g_00732
OG0001891	Prbj.g_02493	Syag.g_00736
OG0001892	Prbj.g_02506	Syag.g_00447
OG0001893	Prbj.g_02557	Syag.g_00382
OG0001894	Prbj.g_02572	Syag.g_00409
OG0001895	Prbj.g_01292	Syag.g_01296
OG0001896	Prbj.g_00088	Syag.g_00024
OG0001897	Prbj.g_00332	Syag.g_02854
OG0001898	Prbj.g_00349	Syag.g_02836
OG0001899	Prbj.g_00992	Syag.g_02761
OG0001900	Prbj.g_01370	Syag.g_02623
OG0001901	Prbj.g_01371	Syag.g_02622
OG0001902	Prbj.g_01412	Syag.g_02591
OG0001903	Prbj.g_01421	Syag.g_02582
OG0001904	Prbj.g_01489	Syag.g_02450
OG0001905	Prbj.g_01499	Syag.g_02438
OG0001906	Prbj.g_01534	Syag.g_01926
OG0001907	Prbj.g_00551	Syag.g_01944
OG0001908	Prbj.g_00506	Syag.g_01992
OG0001909	Prbj.g_01147	Syag.g_02006
OG0001910	Prbj.g_00260	Syag.g_02068
OG0001912	Prbj.g_01965	Syag.g_02139
OG0001913	Prbj.g_01967	Syag.g_02141
OG0001914	Prbj.g_01995	Syag.g_00149
OG0001929	Prbj.g_01237	Syag.g_02352
OG0001932	Prbj.g_01591	Syag.g_02400
OG0001933	Prbj.g_00623	Syag.g_01888
OG0001934	Prbj.g_00608	Syag.g_01873
OG0001935	Prbj.g_00571	Syag.g_01826
OG0001936	Prbj.g_01323	Syag.g_00111
OG0001937	Prbj.g_01706	Syag.g_01648
OG0001938	Prbj.g_01634	Syag.g_01531
OG0001939	Prbj.g_02669	Syag.g_00441
OG0001940	Prbj.g_01798	Syag.g_00307
OG0001941	Prbj.g_01735	Syag.g_01220
OG0001943	Prbj.g_00836	Syag.g_01126
OG0001944	Prbj.g_00052	Syag.g_00746
OG0001946	Prbj.g_00945	Syag.g_01005
OG0001947	Prbj.g_01853	Syag.g_00953
OG0001948	Prbj.g_02242	Syag.g_00844
OG0001949	Prbj.g_02256	Syag.g_00824
OG0001950	Prbj.g_02258	Syag.g_00822
OG0001951	Prbj.g_02267	Syag.g_00812
OG0001952	Prbj.g_02287	Syag.g_00788
OG0001953	Prbj.g_02288	Syag.g_00787
OG0001957	Prbj.g_02562	Syag.g_00387
OG0001958	Prbj.g_00811	Syag.g_00558
OG0001960	Prbj.g_00668	Syag.g_01361
OG0001961	Prbj.g_00133	Syag.g_01351
OG0001964	Prbj.g_02642	Syag.g_02706
OG0001965	Prbj.g_01357	Syag.g_01457
OG0001966	Prbj.g_01365	Syag.g_02629
OG0001967	Prbj.g_01367	Syag.g_02627
OG0001968	Prbj.g_01368	Syag.g_02626
OG0001969	Prbj.g_01440	Syag.g_02561
OG0001970	Prbj.g_01536	Syag.g_01928
OG0001971	Prbj.g_01145	Syag.g_02004
OG0001972	Prbj.g_00273	Syag.g_02082
OG0001974	Prbj.g_01952	Syag.g_02122
OG0001975	Prbj.g_01994	Syag.g_00150
OG0001976	Prbj.g_01996	Syag.g_00148
OG0001996	Prbj.g_01201	Syag.g_02306
OG0001997	Prbj.g_00597	Syag.g_01862
OG0001998	Prbj.g_00439	Syag.g_01305
OG0001999	Prbj.g_00462	Syag.g_01737
OG0002000	Prbj.g_02107	Syag.g_01481
OG0002002	Prbj.g_02160	Syag.g_01059
