Orthogroup	Prbj	Syan
OG0001131	Prbj.g_02687	Syan.g_00079
OG0001132	Prbj.g_02537	Syan.g_00100
OG0001133	Prbj.g_02555	Syan.g_00006
OG0001134	Prbj.g_01990	Syan.g_01146
OG0001135	Prbj.g_01992	Syan.g_02542
OG0001136	Prbj.g_00969	Syan.g_02699
OG0001137	Prbj.g_00832	Syan.g_02670
OG0001138	Prbj.g_00004	Syan.g_02638
OG0001139	Prbj.g_00006	Syan.g_02636
OG0001140	Prbj.g_00007	Syan.g_02635
OG0001141	Prbj.g_00008	Syan.g_02625
OG0001142	Prbj.g_00009	Syan.g_02624
OG0001143	Prbj.g_01907	Syan.g_02616
OG0001144	Prbj.g_02153	Syan.g_02596
OG0001145	Prbj.g_01717	Syan.g_01200
OG0001146	Prbj.g_01733	Syan.g_01219
OG0001147	Prbj.g_00121	Syan.g_02842
OG0001148	Prbj.g_01640	Syan.g_02775
OG0001149	Prbj.g_01641	Syan.g_02776
OG0001150	Prbj.g_01642	Syan.g_02777
OG0001151	Prbj.g_01654	Syan.g_02884
OG0001152	Prbj.g_01655	Syan.g_02885
OG0001153	Prbj.g_00651	Syan.g_02828
OG0001154	Prbj.g_00652	Syan.g_02829
OG0001156	Prbj.g_01689	Syan.g_02404
OG0001157	Prbj.g_02538	Syan.g_02403
OG0001158	Prbj.g_01690	Syan.g_02402
OG0001159	Prbj.g_01691	Syan.g_02401
OG0001160	Prbj.g_00884	Syan.g_01377
OG0001161	Prbj.g_02535	Syan.g_01594
OG0001162	Prbj.g_00780	Syan.g_02943
OG0001163	Prbj.g_00870	Syan.g_01385
OG0001164	Prbj.g_00865	Syan.g_01392
OG0001165	Prbj.g_00862	Syan.g_01397
OG0001166	Prbj.g_00482	Syan.g_01430
OG0001167	Prbj.g_00461	Syan.g_00992
OG0001168	Prbj.g_00459	Syan.g_01456
OG0001169	Prbj.g_00457	Syan.g_01458
OG0001170	Prbj.g_00455	Syan.g_01460
OG0001171	Prbj.g_00445	Syan.g_01470
OG0001172	Prbj.g_02653	Syan.g_02110
OG0001173	Prbj.g_02652	Syan.g_02111
OG0001174	Prbj.g_02644	Syan.g_02119
OG0001175	Prbj.g_02643	Syan.g_02120
OG0001176	Prbj.g_01028	Syan.g_02253
OG0001177	Prbj.g_01030	Syan.g_02256
OG0001179	Prbj.g_00999	Syan.g_02218
OG0001180	Prbj.g_00407	Syan.g_02191
OG0001181	Prbj.g_00403	Syan.g_02187
OG0001182	Prbj.g_00394	Syan.g_02179
OG0001183	Prbj.g_00367	Syan.g_02166
OG0001184	Prbj.g_01509	Syan.g_01929
OG0001185	Prbj.g_01592	Syan.g_01902
OG0001186	Prbj.g_01253	Syan.g_01864
OG0001187	Prbj.g_01249	Syan.g_01811
OG0001188	Prbj.g_01245	Syan.g_01806
OG0001189	Prbj.g_01223	Syan.g_01723
OG0001190	Prbj.g_01955	Syan.g_01565
OG0001191	Prbj.g_01968	Syan.g_01578
OG0001192	Prbj.g_01975	Syan.g_01585
OG0001193	Prbj.g_02013	Syan.g_01626
OG0001194	Prbj.g_02019	Syan.g_01627
OG0001195	Prbj.g_02020	Syan.g_01628
OG0001196	Prbj.g_02056	Syan.g_01693
OG0001197	Prbj.g_02058	Syan.g_01695
OG0001198	Prbj.g_02070	Syan.g_01793
OG0001199	Prbj.g_00570	Syan.g_02913
OG0001200	Prbj.g_00572	Syan.g_02915
OG0001201	Prbj.g_00621	Syan.g_02975
OG0001202	Prbj.g_01164	Syan.g_03084
OG0001203	Prbj.g_02610	Syan.g_02426
OG0001204	Prbj.g_01340	Syan.g_02097
OG0001205	Prbj.g_00110	Syan.g_01337
OG0001206	Prbj.g_00151	Syan.g_02880
OG0001207	Prbj.g_01638	Syan.g_02772
OG0001208	Prbj.g_01628	Syan.g_02762
OG0001209	Prbj.g_02130	Syan.g_01163
OG0001210	Prbj.g_02142	Syan.g_00830
OG0001211	Prbj.g_01864	Syan.g_00852
OG0001212	Prbj.g_01771	Syan.g_01002
OG0001213	Prbj.g_02565	Syan.g_01141
OG0001214	Prbj.g_02575	Syan.g_00814
OG0001215	Prbj.g_00932	Syan.g_00539
OG0001216	Prbj.g_02181	Syan.g_00319
OG0001217	Prbj.g_01884	Syan.g_00617
OG0001218	Prbj.g_00663	Syan.g_02837
OG0001219	Prbj.g_02311	Syan.g_00477
OG0001220	Prbj.g_02503	Syan.g_00203
OG0001221	Prbj.g_02364	Syan.g_01446
OG0001222	Prbj.g_01984	Syan.g_00552
OG0001223	Prbj.g_02243	Syan.g_00599
OG0001224	Prbj.g_01842	Syan.g_00294
OG0001225	Prbj.g_01840	Syan.g_00292
OG0001226	Prbj.g_00678	Syan.g_02922
OG0001227	Prbj.g_01669	Syan.g_00940
OG0001228	Prbj.g_02158	Syan.g_01938
OG0001229	Prbj.g_00873	Syan.g_02631
OG0001230	Prbj.g_01046	Syan.g_01288
OG0001231	Prbj.g_01184	Syan.g_01764
OG0001232	Prbj.g_00477	Syan.g_01439
OG0001233	Prbj.g_00454	Syan.g_01461
OG0001234	Prbj.g_02640	Syan.g_01995
OG0001235	Prbj.g_01033	Syan.g_02130
OG0001236	Prbj.g_01505	Syan.g_01933
OG0001237	Prbj.g_01512	Syan.g_01928
OG0001239	Prbj.g_00567	Syan.g_02910
OG0001240	Prbj.g_00604	Syan.g_02963
OG0001242	Prbj.g_01560	Syan.g_02297
OG0001243	Prbj.g_01529	Syan.g_02289
OG0001245	Prbj.g_00689	Syan.g_00179
OG0001246	Prbj.g_02091	Syan.g_02734
OG0001247	Prbj.g_02453	Syan.g_00199
OG0001249	Prbj.g_00347	Syan.g_02150
OG0001250	Prbj.g_02482	Syan.g_00382
OG0001252	Prbj.g_01847	Syan.g_00304
OG0001253	Prbj.g_00696	Syan.g_00099
OG0001254	Prbj.g_01991	Syan.g_01148
OG0001258	Prbj.g_00864	Syan.g_01395
OG0001259	Prbj.g_00456	Syan.g_01459
OG0001260	Prbj.g_00426	Syan.g_01478
OG0001261	Prbj.g_00990	Syan.g_02209
OG0001262	Prbj.g_01226	Syan.g_01721
OG0001263	Prbj.g_01531	Syan.g_02286
OG0001265	Prbj.g_01558	Syan.g_02299
OG0001266	Prbj.g_01168	Syan.g_03088
OG0001267	Prbj.g_01405	Syan.g_02023
OG0001268	Prbj.g_00335	Syan.g_02138
OG0001270	Prbj.g_00098	Syan.g_02393
OG0001271	Prbj.g_00131	Syan.g_02849
OG0001272	Prbj.g_01624	Syan.g_02758
OG0001274	Prbj.g_00269	Syan.g_01528
OG0001275	Prbj.g_02227	Syan.g_00628
OG0001276	Prbj.g_02210	Syan.g_00360
OG0001277	Prbj.g_02042	Syan.g_00007
OG0001278	Prbj.g_02165	Syan.g_02585
OG0001279	Prbj.g_01299	Syan.g_01306
OG0001281	Prbj.g_01734	Syan.g_01220
OG0001283	Prbj.g_02051	Syan.g_01687
OG0001285	Prbj.g_00473	Syan.g_00977
OG0001286	Prbj.g_00409	Syan.g_02193
OG0001291	Prbj.g_01541	Syan.g_02273
OG0001292	Prbj.g_01346	Syan.g_02091
OG0001293	Prbj.g_01369	Syan.g_02051
OG0001294	Prbj.g_00826	Syan.g_00758
OG0001295	Prbj.g_02145	Syan.g_00836
OG0001297	Prbj.g_02100	Syan.g_02724
OG0001298	Prbj.g_01797	Syan.g_00944
OG0001303	Prbj.g_02309	Syan.g_00479
OG0001308	Prbj.g_01074	Syan.g_01248
OG0001309	Prbj.g_02106	Syan.g_01196
OG0001310	Prbj.g_00488	Syan.g_01422
OG0001311	Prbj.g_02208	Syan.g_00358
OG0001312	Prbj.g_02298	Syan.g_00496
OG0001313	Prbj.g_00142	Syan.g_02860
OG0001319	Prbj.g_01395	Syan.g_02034
OG0001323	Prbj.g_02109	Syan.g_01193
OG0001326	Prbj.g_02026	Syan.g_01636
OG0001328	Prbj.g_02357	Syan.g_02675
OG0001329	Prbj.g_00043	Syan.g_00838
OG0001330	Prbj.g_01718	Syan.g_01202
OG0001331	Prbj.g_01644	Syan.g_02779
OG0001332	Prbj.g_01674	Syan.g_00412
OG0001333	Prbj.g_00460	Syan.g_01455
OG0001336	Prbj.g_02052	Syan.g_01688
OG0001337	Prbj.g_00353	Syan.g_02151
OG0001341	Prbj.g_02463	Syan.g_00524
OG0001347	Prbj.g_01278	Syan.g_01852
OG0001351	Prbj.g_01893	Syan.g_02804
OG0001353	Prbj.g_02473	Syan.g_00372
OG0001354	Prbj.g_02252	Syan.g_00585
OG0001356	Prbj.g_01986	Syan.g_00067
OG0001357	Prbj.g_01897, Prbj.g_00073, Prbj.g_00697	Syan.g_01250
OG0001358	Prbj.g_02549	Syan.g_00017
OG0001360	Prbj.g_00018	Syan.g_02653
OG0001361	Prbj.g_00309	Syan.g_02658
OG0001365	Prbj.g_01960	Syan.g_01570
OG0001366	Prbj.g_00123, Prbj.g_02691	Syan.g_00616
OG0001366	Prbj.g_00479	Syan.g_01433
OG0001369	Prbj.g_00603	Syan.g_02962
OG0001371	Prbj.g_00184	Syan.g_02927, Syan.g_02928
OG0001373	Prbj.g_02025	Syan.g_01635
OG0001374	Prbj.g_02033	Syan.g_01644
OG0001376	Prbj.g_01978	Syan.g_00511
OG0001377	Prbj.g_01977	Syan.g_00510
OG0001378	Prbj.g_00091	Syan.g_02392
OG0001379	Prbj.g_01720	Syan.g_01206
OG0001380	Prbj.g_02508	Syan.g_00442
OG0001382	Prbj.g_02174	Syan.g_00680
OG0001383	Prbj.g_02616	Syan.g_00826
OG0001383	Prbj.g_02617	Syan.g_01507, Syan.g_02439
OG0001385	Prbj.g_02022	Syan.g_01632
OG0001386	Prbj.g_02023	Syan.g_01633
OG0001387	Prbj.g_02024	Syan.g_01634
OG0001388	Prbj.g_02027	Syan.g_01637
OG0001389	Prbj.g_02028	Syan.g_01639
OG0001390	Prbj.g_02029	Syan.g_01640
OG0001391	Prbj.g_02030	Syan.g_01641
OG0001392	Prbj.g_02031	Syan.g_01642
OG0001393	Prbj.g_02032	Syan.g_01643
OG0001394	Prbj.g_02381	Syan.g_00722
OG0001395	Prbj.g_02197	Syan.g_00340
OG0001396	Prbj.g_01277	Syan.g_01851
OG0001398	Prbj.g_00690	Syan.g_02932
OG0001399	Prbj.g_00377, Prbj.g_00390	Syan.g_02175
OG0001400	Prbj.g_00547	Syan.g_02263
OG0001401	Prbj.g_02477	Syan.g_00376
OG0001402	Prbj.g_02554	Syan.g_00011
OG0001403	Prbj.g_01203	Syan.g_01744
OG0001406	Prbj.g_01979	Syan.g_00512
OG0001409	Prbj.g_00834	Syan.g_00284
OG0001412	Prbj.g_01279	Syan.g_01853
OG0001415	Prbj.g_01776	Syan.g_01004
OG0001416	Prbj.g_01731	Syan.g_00103
OG0001418	Prbj.g_02636	Syan.g_02689
OG0001422	Prbj.g_00158	Syan.g_00645
OG0001423	Prbj.g_02711, Prbj.g_01102	Syan.g_01318
OG0001425	Prbj.g_01972	Syan.g_01584
OG0001426	Prbj.g_01661	Syan.g_01058
OG0001434	Prbj.g_02385	Syan.g_00717
OG0001435	Prbj.g_02336	Syan.g_00745
OG0001437	Prbj.g_01775	Syan.g_01005
OG0001438	Prbj.g_01420	Syan.g_02009
OG0001441	Prbj.g_02111	Syan.g_01191
OG0001442	Prbj.g_02389	Syan.g_00709
OG0001443	Prbj.g_00872	Syan.g_01590
OG0001444	Prbj.g_01810	Syan.g_02956
OG0001444	Prbj.g_00598	Syan.g_02954
OG0001449	Prbj.g_01327	Syan.g_02058
OG0001461	Prbj.g_01889	Syan.g_00657
OG0001462	Prbj.g_01210	Syan.g_01737
OG0001470	Prbj.g_01255	Syan.g_01815
OG0001474	Prbj.g_00334	Syan.g_02137
OG0001475	Prbj.g_01257	Syan.g_01833
OG0001476	Prbj.g_00839	Syan.g_00283
OG0001478	Prbj.g_01130	Syan.g_02251
OG0001478	Prbj.g_00137	Syan.g_02859
OG0001479	Prbj.g_00337	Syan.g_02140
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syan.g_02836
OG0001488	Prbj.g_00828	Syan.g_02666
OG0001489	Prbj.g_00398	Syan.g_02182
OG0001495	Prbj.g_01031	Syan.g_02257
OG0001496	Prbj.g_00746	Syan.g_01154
OG0001497	Prbj.g_00749	Syan.g_01155
OG0001498	Prbj.g_00065	Syan.g_02317
OG0001508	Prbj.g_01254	Syan.g_01814
OG0001509	Prbj.g_01584	Syan.g_01832
OG0001510	Prbj.g_01818	Syan.g_01890
OG0001511	Prbj.g_00628	Syan.g_02983
OG0001512	Prbj.g_02612	Syan.g_02428
OG0001513	Prbj.g_00676	Syan.g_03078
OG0001515	Prbj.g_00939	Syan.g_00505
OG0001516	Prbj.g_00817	Syan.g_00767, Syan.g_00172
OG0001517	Prbj.g_00340	Syan.g_02143
OG0001518	Prbj.g_01971	Syan.g_01582
OG0001519	Prbj.g_01982	Syan.g_01592
OG0001525	Prbj.g_02626	Syan.g_00831
OG0001527	Prbj.g_01878	Syan.g_00867
OG0001528	Prbj.g_01251	Syan.g_01818
OG0001529	Prbj.g_01216	Syan.g_01730
OG0001530	Prbj.g_00626	Syan.g_02981
OG0001531	Prbj.g_02613	Syan.g_01511, Syan.g_02436
OG0001532	Prbj.g_00005	Syan.g_02637
OG0001533	Prbj.g_00090, Prbj.g_00683	Syan.g_02390
OG0001534	Prbj.g_02200	Syan.g_00344
OG0001535	Prbj.g_02212	Syan.g_00362
OG0001536	Prbj.g_02272	Syan.g_00560
OG0001537	Prbj.g_02372	Syan.g_00729
OG0001538	Prbj.g_02417	Syan.g_00685
OG0001539	Prbj.g_02522	Syan.g_00750
OG0001540	Prbj.g_01533	Syan.g_02284
OG0001541	Prbj.g_00507	Syan.g_03048
OG0001542	Prbj.g_01142	Syan.g_03059
OG0001543	Prbj.g_00247	Syan.g_03110
OG0001544	Prbj.g_01981	Syan.g_01591
OG0001545	Prbj.g_02041	Syan.g_01661
OG0001553	Prbj.g_01053	Syan.g_01282
OG0001558	Prbj.g_01187	Syan.g_01760
OG0001559	Prbj.g_00625	Syan.g_02980
OG0001560	Prbj.g_00612	Syan.g_02969
OG0001561	Prbj.g_02206	Syan.g_00356
OG0001562	Prbj.g_02220	Syan.g_00650
OG0001563	Prbj.g_00982	Syan.g_02200
OG0001574	Prbj.g_01876	Syan.g_00865
OG0001575	Prbj.g_01881	Syan.g_00870
OG0001576	Prbj.g_01743	Syan.g_01242
OG0001577	Prbj.g_00967	Syan.g_02701
OG0001580	Prbj.g_01944	Syan.g_01551
OG0001588	Prbj.g_01492	Syan.g_02262
OG0001589	Prbj.g_00452	Syan.g_01463
OG0001590	Prbj.g_02501	Syan.g_00821
OG0001591	Prbj.g_02526	Syan.g_00756
OG0001592	Prbj.g_01945	Syan.g_01552
OG0001614	Prbj.g_01590	Syan.g_01905
OG0001616	Prbj.g_01911	Syan.g_02649
OG0001617	Prbj.g_01092	Syan.g_01033
OG0001618	Prbj.g_02188	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329
OG0001619	Prbj.g_02282	Syan.g_00549
OG0001620	Prbj.g_00326	Syan.g_02131
OG0001621	Prbj.g_01358	Syan.g_02064
OG0001622	Prbj.g_02050	Syan.g_01686
OG0001627	Prbj.g_01682	Syan.g_02410
OG0001634	Prbj.g_00823	Syan.g_00761
OG0001635	Prbj.g_02633	Syan.g_01876
OG0001636	Prbj.g_01209	Syan.g_01738
OG0001637	Prbj.g_00436	Syan.g_01295
OG0001638	Prbj.g_00490	Syan.g_01418
OG0001639	Prbj.g_01685	Syan.g_02407
OG0001640	Prbj.g_01851	Syan.g_00309
OG0001641	Prbj.g_02238	Syan.g_00606
OG0001642	Prbj.g_02499	Syan.g_02603
OG0001643	Prbj.g_02578	Syan.g_00811
OG0001652	Prbj.g_01185	Syan.g_01762
OG0001653	Prbj.g_00601	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Prbj.g_01683	Syan.g_02409
OG0001655	Prbj.g_00229, Prbj.g_00072	Syan.g_00416
OG0001657	Prbj.g_00532	Syan.g_03019
OG0001658	Prbj.g_01954	Syan.g_01564
OG0001671	Prbj.g_00254	Syan.g_01514
OG0001672	Prbj.g_00578	Syan.g_02921
OG0001673	Prbj.g_00178	Syan.g_02896
OG0001675	Prbj.g_02223, Prbj.g_02221	Syan.g_00632
OG0001677	Prbj.g_00366	Syan.g_02165
OG0001680	Prbj.g_01373	Syan.g_01424
OG0001691	Prbj.g_02325	Syan.g_01609
OG0001692	Prbj.g_01051	Syan.g_01284
OG0001693	Prbj.g_00070	Syan.g_00196
OG0001694	Prbj.g_01407	Syan.g_02021
OG0001695	Prbj.g_02036	Syan.g_01656
OG0001702	Prbj.g_00591	Syan.g_02948
OG0001703	Prbj.g_01637	Syan.g_02770
OG0001712	Prbj.g_02465	Syan.g_00786
OG0001714	Prbj.g_01265	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Prbj.g_00707	Syan.g_00415
OG0001716	Prbj.g_02495	Syan.g_00662
OG0001726	Prbj.g_02321	Syan.g_00041
OG0001728	Prbj.g_01256	Syan.g_01799
OG0001729	Prbj.g_02618	Syan.g_01506, Syan.g_02440
OG0001730	Prbj.g_00421	Syan.g_00979
OG0001731	Prbj.g_01698	Syan.g_01353
OG0001732	Prbj.g_01904	Syan.g_01704, Syan.g_02602
OG0001734	Prbj.g_02497	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496
OG0001735	Prbj.g_00808	Syan.g_00775
OG0001737	Prbj.g_01425	Syan.g_02002
OG0001738	Prbj.g_01458	Syan.g_01970
OG0001740	Prbj.g_02039	Syan.g_01659
OG0001747	Prbj.g_00549	Syan.g_02260
OG0001748	Prbj.g_00256	Syan.g_01516
OG0001750	Prbj.g_00599	Syan.g_02955, Syan.g_01139
OG0001751	Prbj.g_00179	Syan.g_02897
OG0001752	Prbj.g_00424	Syan.g_01481
OG0001754	Prbj.g_00433	Syan.g_01297
OG0001755	Prbj.g_02105	Syan.g_02719
OG0001760	Prbj.g_02326, Prbj.g_00936	Syan.g_02362
OG0001761	Prbj.g_00901	Syan.g_00207
OG0001762	Prbj.g_02230	Syan.g_00625
OG0001763	Prbj.g_02244	Syan.g_00598
OG0001764	Prbj.g_02318	Syan.g_00467
OG0001765	Prbj.g_02532	Syan.g_00144
OG0001766	Prbj.g_01435	Syan.g_01996
OG0001768	Prbj.g_01149	Syan.g_03066
OG0001783	Prbj.g_01595	Syan.g_01899
OG0001784	Prbj.g_00594	Syan.g_02950
OG0001785	Prbj.g_00435, Prbj.g_00434	Syan.g_01296
OG0001786	Prbj.g_01714	Syan.g_01372
OG0001787	Prbj.g_02126	Syan.g_01167
OG0001788	Prbj.g_02129	Syan.g_01164
OG0001789	Prbj.g_01727	Syan.g_01212
OG0001790	Prbj.g_00960	Syan.g_02707
OG0001792	Prbj.g_02154	Syan.g_02595
OG0001794	Prbj.g_00718	Syan.g_00347
OG0001796	Prbj.g_02218	Syan.g_00371
OG0001797	Prbj.g_02289	Syan.g_00541
OG0001798	Prbj.g_02556	Syan.g_00990, Syan.g_00005
OG0001799	Prbj.g_02595	Syan.g_00797
OG0001800	Prbj.g_01295	Syan.g_01305
OG0001801	Prbj.g_01042	Syan.g_01293
OG0001803	Prbj.g_00106	Syan.g_01341
OG0001804	Prbj.g_00066	Syan.g_02318
OG0001805	Prbj.g_01351	Syan.g_00039, Syan.g_00262
OG0001806	Prbj.g_01396	Syan.g_02033
OG0001807	Prbj.g_01486	Syan.g_01955
OG0001808	Prbj.g_01497	Syan.g_01948
OG0001809	Prbj.g_01544	Syan.g_02270
OG0001810	Prbj.g_01546	Syan.g_02265
OG0001811	Prbj.g_01139	Syan.g_03056
OG0001812	Prbj.g_01946	Syan.g_01553
OG0001813	Prbj.g_02001	Syan.g_01613
OG0001815	Prbj.g_02068	Syan.g_00525
OG0001837	Prbj.g_00255	Syan.g_01515
OG0001838	Prbj.g_02081	Syan.g_01772
OG0001839	Prbj.g_01205	Syan.g_01742
OG0001840	Prbj.g_01222	Syan.g_01724
OG0001841	Prbj.g_01230	Syan.g_01717
OG0001843	Prbj.g_01589	Syan.g_01906
OG0001844	Prbj.g_01588	Syan.g_01907
OG0001845	Prbj.g_01582	Syan.g_01911
OG0001846	Prbj.g_01561	Syan.g_02296
OG0001847	Prbj.g_01559	Syan.g_02298
OG0001848	Prbj.g_01555	Syan.g_02302
OG0001849	Prbj.g_00586	Syan.g_02941
OG0001850	Prbj.g_00579	Syan.g_02923
OG0001851	Prbj.g_00574	Syan.g_02917
OG0001852	Prbj.g_00573	Syan.g_02916
OG0001853	Prbj.g_00566	Syan.g_02909
OG0001854	Prbj.g_00175	Syan.g_02424
OG0001856	Prbj.g_00886	Syan.g_01376
OG0001857	Prbj.g_00889	Syan.g_01373
OG0001858	Prbj.g_01695	Syan.g_01347
OG0001859	Prbj.g_01648	Syan.g_02783
OG0001860	Prbj.g_01636	Syan.g_02768
OG0001861	Prbj.g_01623	Syan.g_02757
OG0001862	Prbj.g_01611	Syan.g_02745
OG0001863	Prbj.g_01606	Syan.g_02739
OG0001864	Prbj.g_02140	Syan.g_01158
OG0001865	Prbj.g_01784	Syan.g_00957
OG0001866	Prbj.g_01759	Syan.g_01019
OG0001867	Prbj.g_01749	Syan.g_01021
OG0001868	Prbj.g_01730	Syan.g_01217
OG0001869	Prbj.g_00966	Syan.g_02702
OG0001870	Prbj.g_00974	Syan.g_02692
OG0001871	Prbj.g_00842	Syan.g_02684
OG0001872	Prbj.g_02161	Syan.g_02589
OG0001873	Prbj.g_01912	Syan.g_02648
OG0001874	Prbj.g_00017	Syan.g_02651
OG0001877	Prbj.g_00940	Syan.g_00504
OG0001878	Prbj.g_02226	Syan.g_00629
OG0001879	Prbj.g_02234	Syan.g_00621
OG0001880	Prbj.g_02265	Syan.g_00569
OG0001881	Prbj.g_02266	Syan.g_00568
OG0001882	Prbj.g_02286	Syan.g_00544
OG0001883	Prbj.g_02291	Syan.g_00529
OG0001884	Prbj.g_02300	Syan.g_00494
OG0001885	Prbj.g_02313	Syan.g_00473
OG0001886	Prbj.g_02317	Syan.g_00468
OG0001887	Prbj.g_02356	Syan.g_02677
OG0001888	Prbj.g_02398	Syan.g_00716
OG0001889	Prbj.g_02426	Syan.g_00674
OG0001890	Prbj.g_02489	Syan.g_00394
OG0001891	Prbj.g_02493	Syan.g_00399
OG0001892	Prbj.g_02506	Syan.g_00516
OG0001893	Prbj.g_02557	Syan.g_00004
OG0001894	Prbj.g_02572	Syan.g_00817
OG0001895	Prbj.g_01292	Syan.g_01300
OG0001896	Prbj.g_00088	Syan.g_02388
OG0001897	Prbj.g_00332	Syan.g_02134
OG0001898	Prbj.g_00349	Syan.g_02153
OG0001899	Prbj.g_00992	Syan.g_02211
OG0001900	Prbj.g_01370	Syan.g_02049
OG0001901	Prbj.g_01371	Syan.g_02048
OG0001902	Prbj.g_01412	Syan.g_02017
OG0001903	Prbj.g_01421	Syan.g_02008
OG0001904	Prbj.g_01489	Syan.g_01952
OG0001905	Prbj.g_01499	Syan.g_01942
OG0001906	Prbj.g_01534	Syan.g_02282
OG0001907	Prbj.g_00551	Syan.g_00148
OG0001908	Prbj.g_00506	Syan.g_03050
OG0001909	Prbj.g_01147	Syan.g_03064
OG0001910	Prbj.g_00260	Syan.g_01520
OG0001912	Prbj.g_01965	Syan.g_01575
OG0001913	Prbj.g_01967	Syan.g_01577
OG0001914	Prbj.g_01995	Syan.g_01144
OG0001929	Prbj.g_01237	Syan.g_01710
OG0001932	Prbj.g_01591	Syan.g_01904
OG0001933	Prbj.g_00623	Syan.g_02976
OG0001934	Prbj.g_00608	Syan.g_02968
OG0001935	Prbj.g_00571	Syan.g_02914
OG0001936	Prbj.g_01323	Syan.g_00425
OG0001937	Prbj.g_01706	Syan.g_01361
OG0001938	Prbj.g_01634	Syan.g_02766
OG0001939	Prbj.g_02669	Syan.g_01324
OG0001940	Prbj.g_01798	Syan.g_00941
OG0001941	Prbj.g_01735	Syan.g_01221
OG0001943	Prbj.g_00836	Syan.g_02630
OG0001944	Prbj.g_00052	Syan.g_02679
OG0001947	Prbj.g_01853	Syan.g_03108
OG0001948	Prbj.g_02242	Syan.g_00600
OG0001949	Prbj.g_02256	Syan.g_00578
OG0001950	Prbj.g_02258	Syan.g_00576
OG0001951	Prbj.g_02267	Syan.g_00567
OG0001952	Prbj.g_02287	Syan.g_00543
OG0001953	Prbj.g_02288	Syan.g_00542
OG0001954	Prbj.g_02452	Syan.g_00547
OG0001955	Prbj.g_02496	Syan.g_00517
OG0001957	Prbj.g_02562	Syan.g_01137
OG0001958	Prbj.g_00811	Syan.g_00773
OG0001960	Prbj.g_00668	Syan.g_02840
OG0001961	Prbj.g_00133	Syan.g_02851
OG0001962	Prbj.g_00223	Syan.g_02328
OG0001964	Prbj.g_02642	Syan.g_02122
OG0001966	Prbj.g_01365	Syan.g_02055
OG0001967	Prbj.g_01367	Syan.g_02053
OG0001968	Prbj.g_01368	Syan.g_02052
OG0001969	Prbj.g_01440	Syan.g_01989
OG0001970	Prbj.g_01536	Syan.g_02280
OG0001971	Prbj.g_01145	Syan.g_03062
OG0001972	Prbj.g_00273	Syan.g_01532
OG0001974	Prbj.g_01952	Syan.g_00279
OG0001975	Prbj.g_01994	Syan.g_01145
OG0001976	Prbj.g_01996	Syan.g_01143
OG0001977	Prbj.g_02007	Syan.g_01621
OG0001995	Prbj.g_02136	Syan.g_02683
OG0001996	Prbj.g_01201	Syan.g_01746
OG0001997	Prbj.g_00597	Syan.g_02953
OG0001999	Prbj.g_00462	Syan.g_01453
OG0002000	Prbj.g_02107	Syan.g_01195
OG0002002	Prbj.g_02160	Syan.g_02590
OG0002003	Prbj.g_00935	Syan.g_00010
OG0002004	Prbj.g_00922	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Prbj.g_01854	Syan.g_02104, Syan.g_03107
OG0002007	Prbj.g_01855	Syan.g_00310
OG0002008	Prbj.g_02228	Syan.g_00627
OG0002009	Prbj.g_02375	Syan.g_00726
OG0002010	Prbj.g_00644	Syan.g_02819
OG0002011	Prbj.g_00069	Syan.g_02576
OG0002013	Prbj.g_01462	Syan.g_02930
OG0002014	Prbj.g_01474	Syan.g_01958
OG0002016	Prbj.g_00253	Syan.g_03114
OG0002017	Prbj.g_02010	Syan.g_01624
OG0002018	Prbj.g_02038	Syan.g_01658
OG0002037	Prbj.g_01632	Syan.g_02857
OG0002039	Prbj.g_00827	Syan.g_02665
OG0002040	Prbj.g_00303	Syan.g_02663
OG0002041	Prbj.g_02246	Syan.g_00596
OG0002042	Prbj.g_02262	Syan.g_00572
OG0002043	Prbj.g_02307	Syan.g_00483
OG0002044	Prbj.g_02472	Syan.g_00652
OG0002046	Prbj.g_00138	Syan.g_02870
OG0002047	Prbj.g_00062	Syan.g_02314
OG0002048	Prbj.g_00369	Syan.g_02169
OG0002050	Prbj.g_01387	Syan.g_02042
OG0002051	Prbj.g_00508	Syan.g_03047
OG0002052	Prbj.g_01983	Syan.g_00061
OG0002111	Prbj.g_02696	Syan.g_00413
OG0002113	Prbj.g_01206	Syan.g_01741
OG0002115	Prbj.g_00866	Syan.g_01391
OG0002117	Prbj.g_00833	Syan.g_02673
OG0002118	Prbj.g_01902	Syan.g_02599
OG0002122	Prbj.g_00934	Syan.g_00009
OG0002124	Prbj.g_02494	Syan.g_00400
OG0002126	Prbj.g_01476	Syan.g_00063
OG0002127	Prbj.g_00548	Syan.g_03001, Syan.g_03002
OG0002128	Prbj.g_01993	Syan.g_02541
OG0002130	Prbj.g_01726	Syan.g_01211
OG0002154	Prbj.g_01528	Syan.g_00846
OG0002159	Prbj.g_01811	Syan.g_02957
