Orthogroup	Prbj	Prbc
OG0001080	Prbj.g_00794	Prbc.g_01730
OG0001081	Prbj.g_00804	Prbc.g_01732
OG0001082	Prbj.g_00805	Prbc.g_01733
OG0001083	Prbj.g_00813	Prbc.g_01738
OG0001084	Prbj.g_00815	Prbc.g_01739
OG0001085	Prbj.g_00825	Prbc.g_01749
OG0001086	Prbj.g_02707	Prbc.g_01750
OG0001087	Prbj.g_00927	Prbc.g_01770
OG0001088	Prbj.g_00931	Prbc.g_01771
OG0001089	Prbj.g_00757	Prbc.g_01779
OG0001090	Prbj.g_02180	Prbc.g_01788
OG0001091	Prbj.g_02182	Prbc.g_01790
OG0001092	Prbj.g_02183	Prbc.g_01791
OG0001093	Prbj.g_02187	Prbc.g_01796
OG0001094	Prbj.g_02406	Prbc.g_01852
OG0001095	Prbj.g_02425	Prbc.g_01871
OG0001096	Prbj.g_02441	Prbc.g_01886
OG0001097	Prbj.g_02486	Prbc.g_01906
OG0001098	Prbj.g_02323	Prbc.g_01923
OG0001099	Prbj.g_01553	Prbc.g_01962
OG0001100	Prbj.g_02333	Prbc.g_01969
OG0001101	Prbj.g_02334	Prbc.g_01971
OG0001102	Prbj.g_02337	Prbc.g_01974
OG0001103	Prbj.g_02339	Prbc.g_01976
OG0001104	Prbj.g_02396	Prbc.g_01838
OG0001105	Prbj.g_02391	Prbc.g_01842
OG0001106	Prbj.g_02280	Prbc.g_02024
OG0001107	Prbj.g_02270	Prbc.g_02034
OG0001108	Prbj.g_02263	Prbc.g_02038
OG0001109	Prbj.g_02261	Prbc.g_02039
OG0001110	Prbj.g_02259	Prbc.g_02041
OG0001111	Prbj.g_02257	Prbc.g_02042
OG0001112	Prbj.g_02255	Prbc.g_02043
OG0001113	Prbj.g_02254	Prbc.g_02044
OG0001114	Prbj.g_02253	Prbc.g_02045
OG0001115	Prbj.g_02251	Prbc.g_02047
OG0001116	Prbj.g_02250	Prbc.g_02048
OG0001117	Prbj.g_02249	Prbc.g_02049
OG0001118	Prbj.g_02248	Prbc.g_02050
OG0001119	Prbj.g_02247	Prbc.g_02051
OG0001120	Prbj.g_02245	Prbc.g_02052
OG0001122	Prbj.g_02216	Prbc.g_02081
OG0001123	Prbj.g_02209	Prbc.g_02086
OG0001124	Prbj.g_02207	Prbc.g_02088
OG0001125	Prbj.g_02205	Prbc.g_02090
OG0001126	Prbj.g_01850	Prbc.g_02101
OG0001127	Prbj.g_01849	Prbc.g_02102
OG0001128	Prbj.g_01846	Prbc.g_02105
OG0001129	Prbj.g_01845	Prbc.g_02106
OG0001130	Prbj.g_01844	Prbc.g_02107
OG0001131	Prbj.g_02687	Prbc.g_01941
OG0001132	Prbj.g_02537	Prbc.g_02152
OG0001133	Prbj.g_02555	Prbc.g_02128
OG0001134	Prbj.g_01990	Prbc.g_00896
OG0001136	Prbj.g_00969	Prbc.g_01449
OG0001137	Prbj.g_00832	Prbc.g_01436
OG0001138	Prbj.g_00004	Prbc.g_01416
OG0001139	Prbj.g_00006	Prbc.g_01414
OG0001140	Prbj.g_00007	Prbc.g_01413
OG0001141	Prbj.g_00008	Prbc.g_01412
OG0001142	Prbj.g_00009	Prbc.g_01411
OG0001143	Prbj.g_01907	Prbc.g_01404
OG0001144	Prbj.g_02153	Prbc.g_01399
OG0001145	Prbj.g_01717	Prbc.g_00558
OG0001146	Prbj.g_01733	Prbc.g_00570
OG0001147	Prbj.g_00121	Prbc.g_00589
OG0001148	Prbj.g_01640	Prbc.g_00659
OG0001149	Prbj.g_01641	Prbc.g_00660
OG0001150	Prbj.g_01642	Prbc.g_00661
OG0001151	Prbj.g_01654	Prbc.g_00672
OG0001152	Prbj.g_01655	Prbc.g_00673
OG0001153	Prbj.g_00651	Prbc.g_00739
OG0001154	Prbj.g_00652	Prbc.g_00740
OG0001155	Prbj.g_01686	Prbc.g_00756
OG0001156	Prbj.g_01689	Prbc.g_00759
OG0001157	Prbj.g_02538	Prbc.g_00760
OG0001158	Prbj.g_01690	Prbc.g_00761
OG0001159	Prbj.g_01691	Prbc.g_00762
OG0001160	Prbj.g_00884	Prbc.g_00787
OG0001161	Prbj.g_02535	Prbc.g_01485
OG0001162	Prbj.g_00780	Prbc.g_00799
OG0001163	Prbj.g_00870	Prbc.g_00825
OG0001164	Prbj.g_00865	Prbc.g_00829
OG0001165	Prbj.g_00862	Prbc.g_00831
OG0001166	Prbj.g_00482	Prbc.g_00849
OG0001167	Prbj.g_00461	Prbc.g_00867
OG0001168	Prbj.g_00459	Prbc.g_00868
OG0001169	Prbj.g_00457	Prbc.g_00870
OG0001170	Prbj.g_00455	Prbc.g_00872
OG0001171	Prbj.g_00445	Prbc.g_00882
OG0001172	Prbj.g_02653	Prbc.g_00937
OG0001173	Prbj.g_02652	Prbc.g_00938
OG0001174	Prbj.g_02644	Prbc.g_00946
OG0001175	Prbj.g_02643	Prbc.g_00947
OG0001176	Prbj.g_01028	Prbc.g_00959
OG0001177	Prbj.g_01030	Prbc.g_00957
OG0001178	Prbj.g_00851	Prbc.g_01309
OG0001179	Prbj.g_00999	Prbc.g_00301
OG0001180	Prbj.g_00407	Prbc.g_00278
OG0001181	Prbj.g_00403	Prbc.g_00274
OG0001182	Prbj.g_00394	Prbc.g_00266
OG0001183	Prbj.g_00367	Prbc.g_00247
OG0001184	Prbj.g_01509	Prbc.g_00231
OG0001185	Prbj.g_01592	Prbc.g_00216
OG0001186	Prbj.g_01253	Prbc.g_00189
OG0001187	Prbj.g_01249	Prbc.g_00966
OG0001188	Prbj.g_01245	Prbc.g_00968
OG0001189	Prbj.g_01223	Prbc.g_00985
OG0001190	Prbj.g_01955	Prbc.g_00990
OG0001191	Prbj.g_01968	Prbc.g_01000
OG0001192	Prbj.g_01975	Prbc.g_01005
OG0001193	Prbj.g_02013	Prbc.g_01018
OG0001194	Prbj.g_02019	Prbc.g_01019
OG0001195	Prbj.g_02020	Prbc.g_01020
OG0001196	Prbj.g_02056	Prbc.g_01054
OG0001197	Prbj.g_02058	Prbc.g_01056
OG0001198	Prbj.g_02070	Prbc.g_01066
OG0001199	Prbj.g_00570	Prbc.g_00499
OG0001200	Prbj.g_00572	Prbc.g_00497
OG0001201	Prbj.g_00621	Prbc.g_00465
OG0001202	Prbj.g_01164	Prbc.g_00372
OG0001203	Prbj.g_02610	Prbc.g_00332
OG0001204	Prbj.g_01340	Prbc.g_01141
OG0001205	Prbj.g_00110	Prbc.g_01506
OG0001206	Prbj.g_00151	Prbc.g_01525
OG0001207	Prbj.g_01638	Prbc.g_01536
OG0001208	Prbj.g_01628	Prbc.g_01542
OG0001209	Prbj.g_02130	Prbc.g_01614
OG0001210	Prbj.g_02142	Prbc.g_01619
OG0001211	Prbj.g_01864	Prbc.g_01630
OG0001212	Prbj.g_01771	Prbc.g_01672
OG0001213	Prbj.g_02565	Prbc.g_01706
OG0001214	Prbj.g_02575	Prbc.g_01714
OG0001215	Prbj.g_00932	Prbc.g_01772
OG0001216	Prbj.g_02181	Prbc.g_01789
OG0001217	Prbj.g_01884	Prbc.g_00521
OG0001218	Prbj.g_00663	Prbc.g_01829
OG0001219	Prbj.g_02311	Prbc.g_02005
OG0001220	Prbj.g_02503	Prbc.g_01913
OG0001221	Prbj.g_02364	Prbc.g_01989
OG0001222	Prbj.g_01984	Prbc.g_01936
OG0001223	Prbj.g_02243	Prbc.g_02053
OG0001224	Prbj.g_01842	Prbc.g_02109
OG0001225	Prbj.g_01840	Prbc.g_02111
OG0001226	Prbj.g_00678	Prbc.g_00930
OG0001227	Prbj.g_01669	Prbc.g_02133
OG0001228	Prbj.g_02158	Prbc.g_01396
OG0001229	Prbj.g_00873	Prbc.g_00138
OG0001230	Prbj.g_01046	Prbc.g_00700
OG0001231	Prbj.g_01184	Prbc.g_01833
OG0001232	Prbj.g_00477	Prbc.g_00853
OG0001233	Prbj.g_00454	Prbc.g_00873
OG0001234	Prbj.g_02640	Prbc.g_00949
OG0001235	Prbj.g_01033	Prbc.g_00953
OG0001236	Prbj.g_01505	Prbc.g_00234
OG0001237	Prbj.g_01512	Prbc.g_00230
OG0001238	Prbj.g_01969	Prbc.g_01001
OG0001239	Prbj.g_00567	Prbc.g_00502
OG0001240	Prbj.g_00604	Prbc.g_00480
OG0001241	Prbj.g_00614	Prbc.g_00471
OG0001242	Prbj.g_01560	Prbc.g_00452
OG0001243	Prbj.g_01529	Prbc.g_00445
OG0001245	Prbj.g_00689	Prbc.g_01317
OG0001246	Prbj.g_02091	Prbc.g_01584
OG0001247	Prbj.g_02453	Prbc.g_01765
OG0001248	Prbj.g_00943	Prbc.g_01767
OG0001249	Prbj.g_00347	Prbc.g_01230
OG0001252	Prbj.g_01847	Prbc.g_02104
OG0001253	Prbj.g_00696	Prbc.g_00804
OG0001254	Prbj.g_01991	Prbc.g_00898
OG0001255	Prbj.g_00769	Prbc.g_01463
OG0001259	Prbj.g_00456	Prbc.g_00871
OG0001260	Prbj.g_00426	Prbc.g_00888
OG0001261	Prbj.g_00990	Prbc.g_00293
OG0001262	Prbj.g_01226	Prbc.g_00983
OG0001263	Prbj.g_01531	Prbc.g_00442
OG0001269	Prbj.g_02500	Prbc.g_01912
OG0001273	Prbj.g_02568	Prbc.g_01708
OG0001277	Prbj.g_02042	Prbc.g_01042
OG0001279	Prbj.g_01299	Prbc.g_00133
OG0001280	Prbj.g_01725	Prbc.g_00565
OG0001283	Prbj.g_02051	Prbc.g_01050
OG0001285	Prbj.g_00473	Prbc.g_00856
OG0001286	Prbj.g_00409	Prbc.g_00280
OG0001288	Prbj.g_01286	Prbc.g_00198
OG0001290	Prbj.g_00613	Prbc.g_00472
OG0001294	Prbj.g_00826	Prbc.g_00646, Prbc.g_01483
OG0001295	Prbj.g_02145	Prbc.g_01471
OG0001297	Prbj.g_02100	Prbc.g_01594
OG0001300	Prbj.g_00947	Prbc.g_01776
OG0001301	Prbj.g_00755	Prbc.g_01778
OG0001302	Prbj.g_01337	Prbc.g_02003
OG0001303	Prbj.g_02309	Prbc.g_00092
OG0001307	Prbj.g_00670	Prbc.g_00586
OG0001308	Prbj.g_01074	Prbc.g_00719
OG0001309	Prbj.g_02106	Prbc.g_01598
OG0001310	Prbj.g_00488	Prbc.g_00843
OG0001311	Prbj.g_02208	Prbc.g_02087
OG0001312	Prbj.g_02298	Prbc.g_02014
OG0001316	Prbj.g_01548	Prbc.g_00431
OG0001321	Prbj.g_00119	Prbc.g_01512
OG0001322	Prbj.g_00120	Prbc.g_01513
OG0001324	Prbj.g_00948	Prbc.g_01777
OG0001326	Prbj.g_02026	Prbc.g_00915
OG0001328	Prbj.g_02357	Prbc.g_01985
OG0001329	Prbj.g_00043	Prbc.g_00803
OG0001330	Prbj.g_01718	Prbc.g_00559
OG0001331	Prbj.g_01644	Prbc.g_00663
OG0001332	Prbj.g_01674	Prbc.g_00754
OG0001334	Prbj.g_00363	Prbc.g_00244
OG0001335	Prbj.g_00362	Prbc.g_00243
OG0001336	Prbj.g_02052	Prbc.g_01051
OG0001337	Prbj.g_00353	Prbc.g_01224
OG0001339	Prbj.g_00616	Prbc.g_00469
OG0001340	Prbj.g_00352	Prbc.g_01225
OG0001341	Prbj.g_02463	Prbc.g_00539
OG0001344	Prbj.g_00845	Prbc.g_01441
OG0001347	Prbj.g_00979	Prbc.g_00181
OG0001348	Prbj.g_00249	Prbc.g_02169
OG0001351	Prbj.g_01893	Prbc.g_01515
OG0001352	Prbj.g_00760	Prbc.g_01761
OG0001354	Prbj.g_02252	Prbc.g_02046
OG0001355	Prbj.g_02368	Prbc.g_00802
OG0001356	Prbj.g_01986	Prbc.g_00603
OG0001357	Prbj.g_01897, Prbj.g_00073, Prbj.g_00697	Prbc.g_01294
OG0001358	Prbj.g_02549	Prbc.g_01697
OG0001360	Prbj.g_00018	Prbc.g_01423
OG0001362	Prbj.g_01078	Prbc.g_00723
OG0001363	Prbj.g_01080	Prbc.g_01521
OG0001365	Prbj.g_01960	Prbc.g_00994
OG0001366	Prbj.g_00123	Prbc.g_00647
OG0001366	Prbj.g_02691	Prbc.g_01109, Prbc.g_01237
OG0001369	Prbj.g_00603	Prbc.g_00481
OG0001370	Prbj.g_02460	Prbc.g_00170
OG0001371	Prbj.g_00184	Prbc.g_01760
OG0001372	Prbj.g_01324	Prbc.g_01116
OG0001373	Prbj.g_02025	Prbc.g_00914
OG0001374	Prbj.g_02033	Prbc.g_00922
OG0001376	Prbj.g_01978	Prbc.g_01943
OG0001377	Prbj.g_01977	Prbc.g_01944
OG0001378	Prbj.g_00091	Prbc.g_01495
OG0001380	Prbj.g_02508	Prbc.g_01470
OG0001381	Prbj.g_02689	Prbc.g_00655
OG0001385	Prbj.g_02022	Prbc.g_00911
OG0001386	Prbj.g_02023	Prbc.g_00912
OG0001387	Prbj.g_02024	Prbc.g_00913
OG0001388	Prbj.g_02027	Prbc.g_00916
OG0001389	Prbj.g_02028	Prbc.g_00917
OG0001390	Prbj.g_02029	Prbc.g_00918
OG0001391	Prbj.g_02030	Prbc.g_00919
OG0001392	Prbj.g_02031	Prbc.g_00920
OG0001393	Prbj.g_02032	Prbc.g_00921
OG0001394	Prbj.g_02381	Prbc.g_01993
OG0001395	Prbj.g_02197	Prbc.g_02098
OG0001396	Prbj.g_01277	Prbc.g_00180
OG0001397	Prbj.g_01079	Prbc.g_00724
OG0001398	Prbj.g_00690	Prbc.g_01806
OG0001401	Prbj.g_02477	Prbc.g_01896
OG0001402	Prbj.g_02554	Prbc.g_01701
OG0001403	Prbj.g_01203	Prbc.g_01100
OG0001405	Prbj.g_00360	Prbc.g_01218
OG0001406	Prbj.g_01979	Prbc.g_01942
OG0001409	Prbj.g_00834	Prbc.g_01437
OG0001410	Prbj.g_00671	Prbc.g_00587
OG0001412	Prbj.g_00978	Prbc.g_00182
OG0001414	Prbj.g_00181	Prbc.g_00342
OG0001415	Prbj.g_01776	Prbc.g_00340
OG0001418	Prbj.g_02636	Prbc.g_01766
OG0001422	Prbj.g_00158	Prbc.g_02129
OG0001425	Prbj.g_01972	Prbc.g_01004
OG0001431	Prbj.g_00731	Prbc.g_00143
OG0001434	Prbj.g_02385	Prbc.g_01998
OG0001435	Prbj.g_02336	Prbc.g_01973
OG0001437	Prbj.g_01775	Prbc.g_00341
OG0001441	Prbj.g_02111	Prbc.g_01601
OG0001442	Prbj.g_02389	Prbc.g_00689
OG0001443	Prbj.g_00872	Prbc.g_00905
OG0001446	Prbj.g_00047	Prbc.g_00494
OG0001450	Prbj.g_00921	Prbc.g_01769
OG0001451	Prbj.g_02199	Prbc.g_01924
OG0001455	Prbj.g_00227	Prbc.g_01117
OG0001461	Prbj.g_01889	Prbc.g_00014
OG0001463	Prbj.g_01413	Prbc.g_01179
OG0001464	Prbj.g_00351	Prbc.g_01813
OG0001470	Prbj.g_01255	Prbc.g_00187
OG0001472	Prbj.g_00907	Prbc.g_01940, Prbc.g_00069
OG0001474	Prbj.g_00334	Prbc.g_01251
OG0001475	Prbj.g_01257	Prbc.g_00185
OG0001476	Prbj.g_00839	Prbc.g_01438
OG0001477	Prbj.g_00750	Prbc.g_00010
OG0001481	Prbj.g_01896	Prbc.g_02120
OG0001484	Prbj.g_02172	Prbc.g_01278
OG0001485	Prbj.g_01678	Prbc.g_00144
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prbc.g_00747
OG0001488	Prbj.g_00828	Prbc.g_01432
OG0001489	Prbj.g_00398	Prbc.g_00269
OG0001491	Prbj.g_00023	Prbc.g_01999
OG0001495	Prbj.g_01031	Prbc.g_00956
OG0001496	Prbj.g_00746	Prbc.g_00008
OG0001497	Prbj.g_00749	Prbc.g_00009
OG0001498	Prbj.g_00065	Prbc.g_01269
OG0001500	Prbj.g_00180	Prbc.g_01157
OG0001501	Prbj.g_00168	Prbc.g_01290
OG0001503	Prbj.g_01336	Prbc.g_02170
OG0001506	Prbj.g_00036	Prbc.g_00751
OG0001508	Prbj.g_01254	Prbc.g_00188
OG0001510	Prbj.g_01818	Prbc.g_00205
OG0001511	Prbj.g_00628	Prbc.g_00461
OG0001512	Prbj.g_02612	Prbc.g_00820
OG0001513	Prbj.g_00676	Prbc.g_01112
OG0001514	Prbj.g_00745	Prbc.g_00007
OG0001515	Prbj.g_00939	Prbc.g_01774
OG0001516	Prbj.g_00817	Prbc.g_01741
OG0001517	Prbj.g_00340	Prbc.g_01247
OG0001518	Prbj.g_01971	Prbc.g_01003
OG0001519	Prbj.g_01982	Prbc.g_01008
OG0001528	Prbj.g_01251	Prbc.g_00186
OG0001529	Prbj.g_01216	Prbc.g_01119
OG0001530	Prbj.g_00626	Prbc.g_00462
OG0001531	Prbj.g_02613	Prbc.g_00331
OG0001532	Prbj.g_00005	Prbc.g_01415
OG0001534	Prbj.g_02200	Prbc.g_02096
OG0001535	Prbj.g_02212	Prbc.g_02084
OG0001536	Prbj.g_02272	Prbc.g_02032
OG0001537	Prbj.g_02372	Prbc.g_01990
OG0001538	Prbj.g_02417	Prbc.g_01863
OG0001539	Prbj.g_02522	Prbc.g_01968
OG0001540	Prbj.g_01533	Prbc.g_00440
OG0001541	Prbj.g_00507	Prbc.g_00392
OG0001542	Prbj.g_01142	Prbc.g_00386
OG0001543	Prbj.g_00247	Prbc.g_01939
OG0001544	Prbj.g_01981	Prbc.g_01007
OG0001545	Prbj.g_02041	Prbc.g_01041
OG0001550	Prbj.g_00688	Prbc.g_01277
OG0001553	Prbj.g_01053	Prbc.g_00706
OG0001555	Prbj.g_01316	Prbc.g_01362, Prbc.g_00822
OG0001559	Prbj.g_00625	Prbc.g_00463
OG0001560	Prbj.g_00612	Prbc.g_00473
OG0001561	Prbj.g_02206	Prbc.g_02089
OG0001562	Prbj.g_02220	Prbc.g_02078
OG0001563	Prbj.g_00982	Prbc.g_00285
OG0001569	Prbj.g_02632	Prbc.g_00041
OG0001572	Prbj.g_00213	Prbc.g_00019, Prbc.g_00096
OG0001575	Prbj.g_01881	Prbc.g_01645
OG0001576	Prbj.g_01743	Prbc.g_00578
OG0001577	Prbj.g_00967	Prbc.g_01451
OG0001579	Prbj.g_00356	Prbc.g_01222
OG0001589	Prbj.g_00452	Prbc.g_00875
OG0001591	Prbj.g_02526	Prbc.g_01751
OG0001598	Prbj.g_00951	Prbc.g_02116
OG0001605	Prbj.g_00038	Prbc.g_02144
OG0001634	Prbj.g_00823	Prbc.g_01747
OG0001635	Prbj.g_02633	Prbc.g_01559
OG0001642	Prbj.g_02499	Prbc.g_00597
OG0001656	Prbj.g_00357	Prbc.g_01221
OG0001661	Prbj.g_00045, Prbj.g_00051	Prbc.g_02156
OG0001670	Prbj.g_00736	Prbc.g_00052
OG0001673	Prbj.g_00178	Prbc.g_00338
OG0001676	Prbj.g_00354	Prbc.g_01223
OG0001684	Prbj.g_01783	Prbc.g_01231
OG0001691	Prbj.g_02325	Prbc.g_02099
OG0001692	Prbj.g_01051	Prbc.g_00704
OG0001694	Prbj.g_01407	Prbc.g_01174
OG0001695	Prbj.g_02036	Prbc.g_01024
OG0001696	Prbj.g_00920	Prbc.g_01925
OG0001698	Prbj.g_00764	Prbc.g_00678
OG0001703	Prbj.g_01637	Prbc.g_01537
OG0001715	Prbj.g_00707	Prbc.g_00154
OG0001728	Prbj.g_01256	Prbc.g_02201
OG0001738	Prbj.g_01458	Prbc.g_01212
OG0001740	Prbj.g_02039	Prbc.g_01026
OG0001746	Prbj.g_00071	Prbc.g_00146
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prbc.g_00112
OG0001793	Prbj.g_00698	Prbc.g_01324
OG0001802	Prbj.g_00125	Prbc.g_00251
OG0001810	Prbj.g_01546	Prbc.g_01783
OG0001835	Prbj.g_00753	Prbc.g_00026
OG0001907	Prbj.g_00551	Prbc.g_00430
OG0001954	Prbj.g_02452	Prbc.g_00145
OG0001955	Prbj.g_02496	Prbc.g_00547
OG0001956	Prbj.g_02513	Prbc.g_01918
OG0001963	Prbj.g_00374	Prbc.g_00961
OG0001974	Prbj.g_01952	Prbc.g_00534
OG0001977	Prbj.g_02007	Prbc.g_01014
OG0002018	Prbj.g_02038	Prbc.g_01025
OG0002036	Prbj.g_00859	Prbc.g_01283
OG0002052	Prbj.g_01983	Prbc.g_01937
OG0002164	Prbj.g_00033	Prbc.g_02127
OG0002165	Prbj.g_00040	Prbc.g_00516
OG0002229	Prbj.g_01261	Prbc.g_00191
OG0002232	Prbj.g_00908	Prbc.g_01764
OG0002240	Prbj.g_00122	Prbc.g_00450
OG0002282	Prbj.g_00029	Prbc.g_01949
OG0002283	Prbj.g_00677	Prbc.g_00090
OG0002284	Prbj.g_00942	Prbc.g_00551
OG0002381	Prbj.g_02607	Prbc.g_00590
OG0002383	Prbj.g_02168	Prbc.g_00087
OG0002434	Prbj.g_01873	Prbc.g_01639
OG0002493	Prbj.g_00191	Prbc.g_00175, Prbc.g_00168
OG0002631	Prbj.g_00384	Prbc.g_00258
OG0002704	Prbj.g_01262	Prbc.g_00192
OG0002938	Prbj.g_01264	Prbc.g_00183
OG0003089	Prbj.g_00382	Prbc.g_00252, Prbc.g_01232
OG0003376	Prbj.g_00387	Prbc.g_00254
OG0003817	Prbj.g_02678	Prbc.g_00001, Prbc.g_01358
OG0004278	Prbj.g_00388	Prbc.g_00253
OG0004279	Prbj.g_00386	Prbc.g_00255
OG0004280	Prbj.g_00385	Prbc.g_00256
