Orthogroup	Prbj	Prak
OG0001129	Prbj.g_01845	Prak.g_00927
OG0001130	Prbj.g_01844	Prak.g_00926
OG0001131	Prbj.g_02687	Prak.g_00383
OG0001132	Prbj.g_02537	Prak.g_00712
OG0001133	Prbj.g_02555	Prak.g_01328
OG0001134	Prbj.g_01990	Prak.g_01550
OG0001136	Prbj.g_00969	Prak.g_01175
OG0001137	Prbj.g_00832	Prak.g_01163
OG0001138	Prbj.g_00004	Prak.g_01142
OG0001139	Prbj.g_00006	Prak.g_01140
OG0001140	Prbj.g_00007	Prak.g_01139
OG0001141	Prbj.g_00008	Prak.g_01138
OG0001142	Prbj.g_00009	Prak.g_01137
OG0001143	Prbj.g_01907	Prak.g_01130
OG0001144	Prbj.g_02153	Prak.g_01125
OG0001145	Prbj.g_01717	Prak.g_01269
OG0001146	Prbj.g_01733	Prak.g_01281
OG0001147	Prbj.g_00121	Prak.g_01301
OG0001148	Prbj.g_01640	Prak.g_01331
OG0001149	Prbj.g_01641	Prak.g_01332
OG0001150	Prbj.g_01642	Prak.g_01333
OG0001151	Prbj.g_01654	Prak.g_01344
OG0001152	Prbj.g_01655	Prak.g_01345
OG0001153	Prbj.g_00651	Prak.g_01423
OG0001154	Prbj.g_00652	Prak.g_01424
OG0001155	Prbj.g_01686	Prak.g_01441
OG0001156	Prbj.g_01689	Prak.g_01444
OG0001157	Prbj.g_02538	Prak.g_01445
OG0001158	Prbj.g_01690	Prak.g_01446
OG0001159	Prbj.g_01691	Prak.g_01447
OG0001160	Prbj.g_00884	Prak.g_01473
OG0001161	Prbj.g_02535	Prak.g_01588
OG0001162	Prbj.g_00780	Prak.g_01526
OG0001163	Prbj.g_00870	Prak.g_01636
OG0001164	Prbj.g_00865	Prak.g_01640
OG0001165	Prbj.g_00862	Prak.g_01643
OG0001166	Prbj.g_00482	Prak.g_01664
OG0001167	Prbj.g_00461	Prak.g_01681
OG0001168	Prbj.g_00459	Prak.g_01683
OG0001169	Prbj.g_00457	Prak.g_01685
OG0001170	Prbj.g_00455	Prak.g_01687
OG0001171	Prbj.g_00445	Prak.g_01697
OG0001172	Prbj.g_02653	Prak.g_01713
OG0001173	Prbj.g_02652	Prak.g_01714
OG0001174	Prbj.g_02644	Prak.g_01722
OG0001175	Prbj.g_02643	Prak.g_01723
OG0001176	Prbj.g_01028	Prak.g_01731
OG0001177	Prbj.g_01030	Prak.g_01733
OG0001178	Prbj.g_00851	Prak.g_01650
OG0001179	Prbj.g_00999	Prak.g_01763
OG0001180	Prbj.g_00407	Prak.g_01786
OG0001181	Prbj.g_00403	Prak.g_01790
OG0001182	Prbj.g_00394	Prak.g_01798
OG0001183	Prbj.g_00367	Prak.g_01803
OG0001184	Prbj.g_01509	Prak.g_01821
OG0001185	Prbj.g_01592	Prak.g_01837
OG0001186	Prbj.g_01253	Prak.g_01861
OG0001187	Prbj.g_01249	Prak.g_01864
OG0001188	Prbj.g_01245	Prak.g_01866
OG0001189	Prbj.g_01223	Prak.g_01883
OG0001190	Prbj.g_01955	Prak.g_01888
OG0001191	Prbj.g_01968	Prak.g_01898
OG0001192	Prbj.g_01975	Prak.g_01903
OG0001193	Prbj.g_02013	Prak.g_01915
OG0001194	Prbj.g_02019	Prak.g_01916
OG0001195	Prbj.g_02020	Prak.g_01917
OG0001196	Prbj.g_02056	Prak.g_01933
OG0001197	Prbj.g_02058	Prak.g_01935
OG0001198	Prbj.g_02070	Prak.g_01942
OG0001199	Prbj.g_00570	Prak.g_00079
OG0001200	Prbj.g_00572	Prak.g_00081
OG0001201	Prbj.g_00621	Prak.g_00114
OG0001202	Prbj.g_01164	Prak.g_00212
OG0001203	Prbj.g_02610	Prak.g_00254
OG0001204	Prbj.g_01340	Prak.g_00260
OG0001205	Prbj.g_00110	Prak.g_00407
OG0001206	Prbj.g_00151	Prak.g_00427
OG0001207	Prbj.g_01638	Prak.g_00438
OG0001208	Prbj.g_01628	Prak.g_00443
OG0001209	Prbj.g_02130	Prak.g_00494
OG0001210	Prbj.g_02142	Prak.g_00499
OG0001211	Prbj.g_01864	Prak.g_00510
OG0001212	Prbj.g_01771	Prak.g_00557
OG0001213	Prbj.g_02565	Prak.g_00592
OG0001214	Prbj.g_02575	Prak.g_01106
OG0001215	Prbj.g_00932	Prak.g_00818
OG0001216	Prbj.g_02181	Prak.g_00839
OG0001217	Prbj.g_01884	Prak.g_00728
OG0001218	Prbj.g_00663	Prak.g_01235
OG0001219	Prbj.g_02311	Prak.g_00944
OG0001220	Prbj.g_02503	Prak.g_00901
OG0001221	Prbj.g_02364	Prak.g_00781
OG0001222	Prbj.g_01984	Prak.g_01023
OG0001223	Prbj.g_02243	Prak.g_00991
OG0001224	Prbj.g_01842	Prak.g_00924
OG0001225	Prbj.g_01840	Prak.g_00922
OG0001226	Prbj.g_00678	Prak.g_00600
OG0001227	Prbj.g_01669	Prak.g_01220
OG0001228	Prbj.g_02158	Prak.g_01122
OG0001229	Prbj.g_00873	Prak.g_01234
OG0001230	Prbj.g_01046	Prak.g_01384
OG0001231	Prbj.g_01184	Prak.g_00384
OG0001232	Prbj.g_00477	Prak.g_01668
OG0001233	Prbj.g_00454	Prak.g_01688
OG0001234	Prbj.g_02640	Prak.g_01725
OG0001235	Prbj.g_01033	Prak.g_01729
OG0001236	Prbj.g_01505	Prak.g_01818
OG0001237	Prbj.g_01512	Prak.g_01822
OG0001238	Prbj.g_01969	Prak.g_01899
OG0001239	Prbj.g_00567	Prak.g_00076
OG0001240	Prbj.g_00604	Prak.g_00097
OG0001241	Prbj.g_00614	Prak.g_00107
OG0001242	Prbj.g_01560	Prak.g_00127
OG0001243	Prbj.g_01529	Prak.g_00134
OG0001245	Prbj.g_00689	Prak.g_01211
OG0001247	Prbj.g_02453	Prak.g_00811
OG0001248	Prbj.g_00943	Prak.g_00813
OG0001249	Prbj.g_00347	Prak.g_00353
OG0001250	Prbj.g_02482	Prak.g_00888
OG0001252	Prbj.g_01847	Prak.g_00929
OG0001253	Prbj.g_00696	Prak.g_00603
OG0001254	Prbj.g_01991	Prak.g_01552
OG0001255	Prbj.g_00769	Prak.g_01190
OG0001258	Prbj.g_00864	Prak.g_01641
OG0001259	Prbj.g_00456	Prak.g_01686
OG0001260	Prbj.g_00426	Prak.g_01703
OG0001261	Prbj.g_00990	Prak.g_01771
OG0001262	Prbj.g_01226	Prak.g_01881
OG0001263	Prbj.g_01531	Prak.g_00136
OG0001265	Prbj.g_01558	Prak.g_00126
OG0001266	Prbj.g_01168	Prak.g_00216
OG0001267	Prbj.g_01405	Prak.g_00298
OG0001268	Prbj.g_00335	Prak.g_00361
OG0001269	Prbj.g_02500	Prak.g_00900
OG0001270	Prbj.g_00098	Prak.g_00396
OG0001271	Prbj.g_00131	Prak.g_00433
OG0001272	Prbj.g_01624	Prak.g_00447
OG0001273	Prbj.g_02568	Prak.g_01112
OG0001274	Prbj.g_00269	Prak.g_00240
OG0001275	Prbj.g_02227	Prak.g_01001
OG0001276	Prbj.g_02210	Prak.g_01015
OG0001277	Prbj.g_02042	Prak.g_01921
OG0001278	Prbj.g_02165	Prak.g_01118
OG0001279	Prbj.g_01299	Prak.g_00668
OG0001280	Prbj.g_01725	Prak.g_01276
OG0001281	Prbj.g_01734	Prak.g_01282
OG0001283	Prbj.g_02051	Prak.g_01930
OG0001285	Prbj.g_00473	Prak.g_01671
OG0001286	Prbj.g_00409	Prak.g_01784
OG0001288	Prbj.g_01286	Prak.g_01854
OG0001290	Prbj.g_00613	Prak.g_00106
OG0001291	Prbj.g_01541	Prak.g_00144
OG0001292	Prbj.g_01346	Prak.g_00265
OG0001293	Prbj.g_01369	Prak.g_00278
OG0001295	Prbj.g_02145	Prak.g_01514
OG0001297	Prbj.g_02100	Prak.g_00475
OG0001298	Prbj.g_01797	Prak.g_00537
OG0001300	Prbj.g_00947	Prak.g_00822
OG0001301	Prbj.g_00755	Prak.g_00827
OG0001302	Prbj.g_01337	Prak.g_00940
OG0001303	Prbj.g_02309	Prak.g_01607
OG0001307	Prbj.g_00670	Prak.g_01304
OG0001308	Prbj.g_01074	Prak.g_01401
OG0001309	Prbj.g_02106	Prak.g_01508
OG0001310	Prbj.g_00488	Prak.g_01658
OG0001311	Prbj.g_02208	Prak.g_01017
OG0001312	Prbj.g_02298	Prak.g_00953
OG0001316	Prbj.g_01548	Prak.g_00148
OG0001319	Prbj.g_01395	Prak.g_00291
OG0001321	Prbj.g_00119	Prak.g_00413
OG0001322	Prbj.g_00120	Prak.g_00414
OG0001323	Prbj.g_02109	Prak.g_00480
OG0001324	Prbj.g_00948	Prak.g_00823
OG0001328	Prbj.g_02357	Prak.g_01258
OG0001329	Prbj.g_00043	Prak.g_01604
OG0001330	Prbj.g_01718	Prak.g_01497
OG0001331	Prbj.g_01644	Prak.g_01335
OG0001332	Prbj.g_01674	Prak.g_01437
OG0001333	Prbj.g_00460	Prak.g_01682
OG0001334	Prbj.g_00363	Prak.g_01806
OG0001335	Prbj.g_00362	Prak.g_01807
OG0001337	Prbj.g_00353	Prak.g_00348
OG0001339	Prbj.g_00616	Prak.g_00109
OG0001340	Prbj.g_00352	Prak.g_00349
OG0001341	Prbj.g_02463	Prak.g_01227
OG0001344	Prbj.g_00845	Prak.g_01168
OG0001348	Prbj.g_00249	Prak.g_01512
OG0001351	Prbj.g_01893	Prak.g_00419
OG0001352	Prbj.g_00760	Prak.g_00807
OG0001353	Prbj.g_02473	Prak.g_00878
OG0001354	Prbj.g_02252	Prak.g_00983
OG0001355	Prbj.g_02368	Prak.g_01037
OG0001356	Prbj.g_01986	Prak.g_01633
OG0001357	Prbj.g_00073, Prbj.g_00697	Prak.g_01251
OG0001362	Prbj.g_01078	Prak.g_01405
OG0001363	Prbj.g_01080	Prak.g_01407
OG0001365	Prbj.g_01960	Prak.g_01892
OG0001369	Prbj.g_00603	Prak.g_00096
OG0001370	Prbj.g_02460	Prak.g_00424
OG0001371	Prbj.g_00184	Prak.g_00806
OG0001372	Prbj.g_01324	Prak.g_00601
OG0001379	Prbj.g_01720	Prak.g_01271
OG0001380	Prbj.g_02508	Prak.g_01237
OG0001381	Prbj.g_02689	Prak.g_01197
OG0001382	Prbj.g_02174	Prak.g_01240
OG0001394	Prbj.g_02381	Prak.g_00785
OG0001397	Prbj.g_01079	Prak.g_01406
OG0001398	Prbj.g_00690	Prak.g_01537
OG0001401	Prbj.g_02477	Prak.g_00883
OG0001402	Prbj.g_02554	Prak.g_00586
OG0001403	Prbj.g_01203	Prak.g_00031
OG0001409	Prbj.g_00834	Prak.g_01164
OG0001410	Prbj.g_00671	Prak.g_01303
OG0001414	Prbj.g_00181	Prak.g_00245
OG0001415	Prbj.g_01776	Prak.g_00247
OG0001418	Prbj.g_02636	Prak.g_00812
OG0001422	Prbj.g_00158	Prak.g_01247
OG0001423	Prbj.g_02711, Prbj.g_01102	Prak.g_00645
OG0001425	Prbj.g_01972	Prak.g_01902
OG0001431	Prbj.g_00731	Prak.g_01522
OG0001434	Prbj.g_02385	Prak.g_00790
OG0001435	Prbj.g_02336	Prak.g_00766
OG0001437	Prbj.g_01775	Prak.g_00246
OG0001443	Prbj.g_00872	Prak.g_01233
OG0001446	Prbj.g_00047	Prak.g_00717
OG0001450	Prbj.g_00921	Prak.g_00815
OG0001451	Prbj.g_02199	Prak.g_00912
OG0001455	Prbj.g_00227	Prak.g_01228
OG0001461	Prbj.g_01889	Prak.g_00057
OG0001463	Prbj.g_01413	Prak.g_00305
OG0001464	Prbj.g_00351	Prak.g_00350
OG0001472	Prbj.g_00907	Prak.g_00609
OG0001476	Prbj.g_00839	Prak.g_01165
OG0001477	Prbj.g_00750	Prak.g_00691
OG0001481	Prbj.g_01896	Prak.g_01257
OG0001484	Prbj.g_02172	Prak.g_01496
OG0001485	Prbj.g_01678	Prak.g_00661
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prak.g_01431
OG0001488	Prbj.g_00828	Prak.g_01159
OG0001489	Prbj.g_00398	Prak.g_01795
OG0001491	Prbj.g_00023	Prak.g_00937
OG0001496	Prbj.g_00746	Prak.g_00689
OG0001497	Prbj.g_00749	Prak.g_00690
OG0001498	Prbj.g_00065	Prak.g_00380
OG0001500	Prbj.g_00180	Prak.g_00280
OG0001501	Prbj.g_00168	Prak.g_00756
OG0001503	Prbj.g_01336	Prak.g_00723
OG0001506	Prbj.g_00036	Prak.g_01435
OG0001510	Prbj.g_01818	Prak.g_01848
OG0001511	Prbj.g_00628	Prak.g_00118
OG0001512	Prbj.g_02612	Prak.g_01229
OG0001513	Prbj.g_00676	Prak.g_01577
OG0001514	Prbj.g_00745	Prak.g_00688
OG0001515	Prbj.g_00939	Prak.g_00820
OG0001516	Prbj.g_00817	Prak.g_01078
OG0001517	Prbj.g_00340	Prak.g_00357
OG0001518	Prbj.g_01971	Prak.g_01901
OG0001519	Prbj.g_01982	Prak.g_01906
OG0001525	Prbj.g_02626	Prak.g_01610
OG0001527	Prbj.g_01878	Prak.g_00523
OG0001529	Prbj.g_01216	Prak.g_00041
OG0001530	Prbj.g_00626	Prak.g_00117
OG0001531	Prbj.g_02613	Prak.g_00255
OG0001532	Prbj.g_00005	Prak.g_01141
OG0001534	Prbj.g_02200	Prak.g_01029
OG0001535	Prbj.g_02212	Prak.g_01013
OG0001536	Prbj.g_02272	Prak.g_00969
OG0001537	Prbj.g_02372	Prak.g_00782
OG0001538	Prbj.g_02417	Prak.g_00850
OG0001539	Prbj.g_02522	Prak.g_00760
OG0001540	Prbj.g_01533	Prak.g_00138
OG0001541	Prbj.g_00507	Prak.g_00192
OG0001542	Prbj.g_01142	Prak.g_00198
OG0001543	Prbj.g_00247	Prak.g_01263
OG0001544	Prbj.g_01981	Prak.g_01905
OG0001545	Prbj.g_02041	Prak.g_01920
OG0001550	Prbj.g_00688	Prak.g_00727
OG0001559	Prbj.g_00625	Prak.g_00116
OG0001560	Prbj.g_00612	Prak.g_00105
OG0001561	Prbj.g_02206	Prak.g_01019
OG0001562	Prbj.g_02220	Prak.g_01006
OG0001563	Prbj.g_00982	Prak.g_01779
OG0001565	Prbj.g_02457	Prak.g_00642
OG0001569	Prbj.g_02632	Prak.g_00632
OG0001572	Prbj.g_00213	Prak.g_00669
OG0001574	Prbj.g_01876	Prak.g_00521
OG0001575	Prbj.g_01881	Prak.g_00526
OG0001576	Prbj.g_01743	Prak.g_01291
OG0001577	Prbj.g_00967	Prak.g_01177
OG0001579	Prbj.g_00356	Prak.g_00346
OG0001580	Prbj.g_01944	Prak.g_00048
OG0001588	Prbj.g_01492	Prak.g_00387
OG0001589	Prbj.g_00452	Prak.g_01690
OG0001591	Prbj.g_02526	Prak.g_00799
OG0001592	Prbj.g_01945	Prak.g_00047
OG0001598	Prbj.g_00951	Prak.g_00825
OG0001605	Prbj.g_00038	Prak.g_00722
OG0001614	Prbj.g_01590	Prak.g_01836
OG0001616	Prbj.g_01911	Prak.g_01149
OG0001617	Prbj.g_01092	Prak.g_00824
OG0001619	Prbj.g_02282	Prak.g_00962
OG0001620	Prbj.g_00326	Prak.g_00365
OG0001621	Prbj.g_01358	Prak.g_00270
OG0001622	Prbj.g_02050	Prak.g_01929
OG0001636	Prbj.g_01209	Prak.g_00035
OG0001638	Prbj.g_00490	Prak.g_01656
OG0001639	Prbj.g_01685	Prak.g_01440
OG0001640	Prbj.g_01851	Prak.g_00932
OG0001641	Prbj.g_02238	Prak.g_00994
OG0001642	Prbj.g_02499	Prak.g_00899
OG0001643	Prbj.g_02578	Prak.g_01103
OG0001654	Prbj.g_01683	Prak.g_01438
OG0001656	Prbj.g_00357	Prak.g_00345
OG0001657	Prbj.g_00532	Prak.g_00167
OG0001658	Prbj.g_01954	Prak.g_00043
OG0001661	Prbj.g_00045, Prbj.g_00051	Prak.g_00650
OG0001670	Prbj.g_00736	Prak.g_00648
OG0001676	Prbj.g_00354	Prak.g_00347
OG0001684	Prbj.g_01783	Prak.g_00550
OG0001691	Prbj.g_02325	Prak.g_00934
OG0001693	Prbj.g_00070	Prak.g_01589
OG0001746	Prbj.g_00071	Prak.g_01531
OG0001747	Prbj.g_00549	Prak.g_00388
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prak.g_00683, Prak.g_00657
OG0001793	Prbj.g_00698	Prak.g_00634, Prak.g_00700
OG0001795	Prbj.g_00779	Prak.g_01612, Prak.g_00735
OG0001802	Prbj.g_00125	Prak.g_01231, Prak.g_00673
OG0001807	Prbj.g_01486	Prak.g_00059
OG0001842	Prbj.g_01812	Prak.g_00714
OG0001930	Prbj.g_01813	Prak.g_00715
OG0001931	Prbj.g_01814	Prak.g_00716
OG0001955	Prbj.g_02496	Prak.g_01525
OG0001956	Prbj.g_02513	Prak.g_00906
OG0001963	Prbj.g_00374	Prak.g_01500
OG0001965	Prbj.g_01357	Prak.g_01579
OG0001977	Prbj.g_02007	Prak.g_01911
OG0001996	Prbj.g_01201	Prak.g_00029
OG0002003	Prbj.g_00935	Prak.g_00720
OG0002036	Prbj.g_00859	Prak.g_01491
OG0002052	Prbj.g_01983	Prak.g_01024
OG0002122	Prbj.g_00934	Prak.g_00719
OG0002164	Prbj.g_00033	Prak.g_00742
OG0002165	Prbj.g_00040	Prak.g_00736
OG0002232	Prbj.g_00908	Prak.g_00810
OG0002240	Prbj.g_00122	Prak.g_00129
OG0002282	Prbj.g_00029	Prak.g_01485
OG0002283	Prbj.g_00677	Prak.g_01222
OG0002284	Prbj.g_00942	Prak.g_00675
OG0002340	Prbj.g_00232	Prak.g_00222
OG0002383	Prbj.g_02168	Prak.g_00708
OG0002397	Prbj.g_00203	Prak.g_01004
OG0002433	Prbj.g_01664	Prak.g_01536
OG0002436	Prbj.g_00708	Prak.g_01575
OG0002439	Prbj.g_00871	Prak.g_01538
OG0002442	Prbj.g_02528	Prak.g_00655
OG0002457	Prbj.g_00301	Prak.g_01595, Prak.g_01613
OG0002500	Prbj.g_01665	Prak.g_01504
OG0002564	Prbj.g_01328	Prak.g_01510
