Orthogroup	Prbj	Syaa
OG0001086	Prbj.g_02707	Syaa.g_01077
OG0001087	Prbj.g_00927	Syaa.g_00920
OG0001088	Prbj.g_00931	Syaa.g_00916
OG0001089	Prbj.g_00757	Syaa.g_00890
OG0001090	Prbj.g_02180	Syaa.g_01237
OG0001091	Prbj.g_02182	Syaa.g_01239
OG0001092	Prbj.g_02183	Syaa.g_01242
OG0001093	Prbj.g_02187	Syaa.g_01248
OG0001094	Prbj.g_02406	Syaa.g_01148
OG0001095	Prbj.g_02425	Syaa.g_01185
OG0001096	Prbj.g_02441	Syaa.g_01200
OG0001097	Prbj.g_02486	Syaa.g_00828
OG0001098	Prbj.g_02323	Syaa.g_01441
OG0001099	Prbj.g_01553	Syaa.g_02400
OG0001100	Prbj.g_02333	Syaa.g_01086
OG0001101	Prbj.g_02334	Syaa.g_01088
OG0001102	Prbj.g_02337	Syaa.g_01091
OG0001103	Prbj.g_02339	Syaa.g_01093
OG0001104	Prbj.g_02396	Syaa.g_01133
OG0001105	Prbj.g_02391	Syaa.g_01137
OG0001106	Prbj.g_02280	Syaa.g_01372
OG0001107	Prbj.g_02270	Syaa.g_01359
OG0001108	Prbj.g_02263	Syaa.g_01350
OG0001109	Prbj.g_02261	Syaa.g_01349
OG0001110	Prbj.g_02259	Syaa.g_01347
OG0001111	Prbj.g_02257	Syaa.g_01345
OG0001112	Prbj.g_02255	Syaa.g_01343
OG0001113	Prbj.g_02254	Syaa.g_01342
OG0001114	Prbj.g_02253	Syaa.g_01341
OG0001115	Prbj.g_02251	Syaa.g_01337
OG0001116	Prbj.g_02250	Syaa.g_01335
OG0001117	Prbj.g_02249	Syaa.g_01334
OG0001118	Prbj.g_02248	Syaa.g_01333
OG0001119	Prbj.g_02247	Syaa.g_01331
OG0001120	Prbj.g_02245	Syaa.g_01328
OG0001122	Prbj.g_02216	Syaa.g_01301
OG0001123	Prbj.g_02209	Syaa.g_01294
OG0001124	Prbj.g_02207	Syaa.g_01292
OG0001125	Prbj.g_02205	Syaa.g_01290
OG0001126	Prbj.g_01850	Syaa.g_00864
OG0001127	Prbj.g_01849	Syaa.g_00865
OG0001128	Prbj.g_01846	Syaa.g_00868
OG0001129	Prbj.g_01845	Syaa.g_00870
OG0001130	Prbj.g_01844	Syaa.g_00871
OG0001131	Prbj.g_02687	Syaa.g_01108
OG0001132	Prbj.g_02537	Syaa.g_01468
OG0001133	Prbj.g_02555	Syaa.g_01656
OG0001134	Prbj.g_01990	Syaa.g_01028
OG0001135	Prbj.g_01992	Syaa.g_01030
OG0001136	Prbj.g_00969	Syaa.g_00767
OG0001137	Prbj.g_00832	Syaa.g_00786
OG0001138	Prbj.g_00004	Syaa.g_01002
OG0001139	Prbj.g_00006	Syaa.g_01000
OG0001140	Prbj.g_00007	Syaa.g_00999
OG0001141	Prbj.g_00008	Syaa.g_00998
OG0001142	Prbj.g_00009	Syaa.g_00997
OG0001143	Prbj.g_01907	Syaa.g_00987
OG0001144	Prbj.g_02153	Syaa.g_00978
OG0001145	Prbj.g_01717	Syaa.g_00748
OG0001146	Prbj.g_01733	Syaa.g_00729
OG0001147	Prbj.g_00121	Syaa.g_01837
OG0001148	Prbj.g_01640	Syaa.g_02061
OG0001149	Prbj.g_01641	Syaa.g_02062
OG0001150	Prbj.g_01642	Syaa.g_02063
OG0001151	Prbj.g_01654	Syaa.g_02076
OG0001152	Prbj.g_01655	Syaa.g_02077
OG0001153	Prbj.g_00651	Syaa.g_01811
OG0001154	Prbj.g_00652	Syaa.g_01812
OG0001156	Prbj.g_01689	Syaa.g_00623
OG0001157	Prbj.g_02538	Syaa.g_00622
OG0001158	Prbj.g_01690	Syaa.g_00619
OG0001159	Prbj.g_01691	Syaa.g_00618
OG0001160	Prbj.g_00884	Syaa.g_00574
OG0001161	Prbj.g_02535	Syaa.g_02620
OG0001162	Prbj.g_00780	Syaa.g_01203
OG0001163	Prbj.g_00870	Syaa.g_00566
OG0001164	Prbj.g_00865	Syaa.g_00560
OG0001165	Prbj.g_00862	Syaa.g_00555
OG0001166	Prbj.g_00482	Syaa.g_00527
OG0001167	Prbj.g_00461	Syaa.g_00673
OG0001168	Prbj.g_00459	Syaa.g_00672
OG0001169	Prbj.g_00457	Syaa.g_00670
OG0001170	Prbj.g_00455	Syaa.g_00668
OG0001171	Prbj.g_00445	Syaa.g_00655
OG0001172	Prbj.g_02653	Syaa.g_02347
OG0001173	Prbj.g_02652	Syaa.g_02346
OG0001174	Prbj.g_02644	Syaa.g_02338
OG0001175	Prbj.g_02643	Syaa.g_02337
OG0001176	Prbj.g_01028	Syaa.g_02314
OG0001177	Prbj.g_01030	Syaa.g_02316
OG0001178	Prbj.g_00851	Syaa.g_00546
OG0001179	Prbj.g_00999	Syaa.g_02268
OG0001180	Prbj.g_00407	Syaa.g_02243
OG0001181	Prbj.g_00403	Syaa.g_02239
OG0001182	Prbj.g_00394	Syaa.g_02230
OG0001183	Prbj.g_00367	Syaa.g_02224
OG0001184	Prbj.g_01509	Syaa.g_00151
OG0001186	Prbj.g_01253	Syaa.g_00081
OG0001187	Prbj.g_01249	Syaa.g_00082
OG0001188	Prbj.g_01245	Syaa.g_00075
OG0001189	Prbj.g_01223	Syaa.g_00057
OG0001190	Prbj.g_01955	Syaa.g_02592
OG0001191	Prbj.g_01968	Syaa.g_02605
OG0001192	Prbj.g_01975	Syaa.g_02612
OG0001193	Prbj.g_02013	Syaa.g_02658
OG0001194	Prbj.g_02019	Syaa.g_02660
OG0001195	Prbj.g_02020	Syaa.g_02661
OG0001196	Prbj.g_02056	Syaa.g_02741
OG0001197	Prbj.g_02058	Syaa.g_02743
OG0001198	Prbj.g_02070	Syaa.g_02755
OG0001199	Prbj.g_00570	Syaa.g_00347
OG0001200	Prbj.g_00572	Syaa.g_00345
OG0001201	Prbj.g_00621	Syaa.g_02381
OG0001202	Prbj.g_01164	Syaa.g_02528
OG0001203	Prbj.g_02610	Syaa.g_02106
OG0001204	Prbj.g_01340	Syaa.g_00316
OG0001205	Prbj.g_00110	Syaa.g_00713
OG0001206	Prbj.g_00151	Syaa.g_01855
OG0001207	Prbj.g_01638	Syaa.g_02058
OG0001208	Prbj.g_01628	Syaa.g_02049
OG0001209	Prbj.g_02130	Syaa.g_01977
OG0001210	Prbj.g_02142	Syaa.g_01967
OG0001211	Prbj.g_01864	Syaa.g_01950
OG0001212	Prbj.g_01771	Syaa.g_01892
OG0001213	Prbj.g_02565	Syaa.g_01646
OG0001214	Prbj.g_02575	Syaa.g_01631
OG0001215	Prbj.g_00932	Syaa.g_00914
OG0001216	Prbj.g_02181	Syaa.g_01238
OG0001217	Prbj.g_01884	Syaa.g_01559
OG0001218	Prbj.g_00663	Syaa.g_01820
OG0001219	Prbj.g_02311	Syaa.g_01404
OG0001220	Prbj.g_02503	Syaa.g_00812
OG0001221	Prbj.g_02364	Syaa.g_01111
OG0001222	Prbj.g_01984	Syaa.g_01371
OG0001223	Prbj.g_02243	Syaa.g_01326
OG0001224	Prbj.g_01842	Syaa.g_00874
OG0001225	Prbj.g_01840	Syaa.g_00876
OG0001226	Prbj.g_00678	Syaa.g_01579
OG0001227	Prbj.g_01669	Syaa.g_02622
OG0001228	Prbj.g_02158	Syaa.g_00695
OG0001229	Prbj.g_00873	Syaa.g_00899
OG0001230	Prbj.g_01046	Syaa.g_01764
OG0001231	Prbj.g_01184	Syaa.g_00017
OG0001232	Prbj.g_00477	Syaa.g_00508
OG0001233	Prbj.g_00454	Syaa.g_00667
OG0001234	Prbj.g_02640	Syaa.g_02333
OG0001235	Prbj.g_01033	Syaa.g_02323
OG0001236	Prbj.g_01505	Syaa.g_00154
OG0001238	Prbj.g_01969	Syaa.g_02607
OG0001239	Prbj.g_00567	Syaa.g_00350
OG0001240	Prbj.g_00604	Syaa.g_02364
OG0001241	Prbj.g_00614	Syaa.g_02374
OG0001242	Prbj.g_01560	Syaa.g_02407
OG0001243	Prbj.g_01529	Syaa.g_02415
OG0001245	Prbj.g_00689	Syaa.g_01492
OG0001246	Prbj.g_02091	Syaa.g_02023
OG0001247	Prbj.g_02453	Syaa.g_01207
OG0001248	Prbj.g_00943	Syaa.g_01204
OG0001250	Prbj.g_02482	Syaa.g_00832
OG0001252	Prbj.g_01847	Syaa.g_00867
OG0001253	Prbj.g_00696	Syaa.g_01467
OG0001254	Prbj.g_01991	Syaa.g_01029
OG0001255	Prbj.g_00769	Syaa.g_01696
OG0001258	Prbj.g_00864	Syaa.g_00557
OG0001259	Prbj.g_00456	Syaa.g_00669
OG0001260	Prbj.g_00426	Syaa.g_00642
OG0001261	Prbj.g_00990	Syaa.g_02259
OG0001262	Prbj.g_01226	Syaa.g_00059
OG0001263	Prbj.g_01531	Syaa.g_02418
OG0001265	Prbj.g_01558	Syaa.g_02405
OG0001266	Prbj.g_01168	Syaa.g_02532
OG0001267	Prbj.g_01405	Syaa.g_00262
OG0001268	Prbj.g_00335	Syaa.g_02176
OG0001269	Prbj.g_02500	Syaa.g_01499
OG0001270	Prbj.g_00098	Syaa.g_00701
OG0001271	Prbj.g_00131	Syaa.g_01845
OG0001272	Prbj.g_01624	Syaa.g_02045
OG0001273	Prbj.g_02568	Syaa.g_01639
OG0001274	Prbj.g_00269	Syaa.g_02563
OG0001275	Prbj.g_02227	Syaa.g_01311
OG0001276	Prbj.g_02210	Syaa.g_01295
OG0001277	Prbj.g_02042	Syaa.g_02724
OG0001278	Prbj.g_02165	Syaa.g_00966
OG0001279	Prbj.g_01299	Syaa.g_01749
OG0001280	Prbj.g_01725	Syaa.g_00738
OG0001281	Prbj.g_01734	Syaa.g_00728
OG0001283	Prbj.g_02051	Syaa.g_02734
OG0001286	Prbj.g_00409	Syaa.g_02245
OG0001290	Prbj.g_00613	Syaa.g_02373
OG0001291	Prbj.g_01541	Syaa.g_02428
OG0001292	Prbj.g_01346	Syaa.g_00310
OG0001293	Prbj.g_01369	Syaa.g_00288
OG0001294	Prbj.g_00826	Syaa.g_01076
OG0001295	Prbj.g_02145	Syaa.g_01964
OG0001297	Prbj.g_02100	Syaa.g_02013
OG0001298	Prbj.g_01797	Syaa.g_01913
OG0001300	Prbj.g_00947	Syaa.g_00905
OG0001301	Prbj.g_00755	Syaa.g_00891
OG0001302	Prbj.g_01337	Syaa.g_01600
OG0001303	Prbj.g_02309	Syaa.g_01402
OG0001309	Prbj.g_02106	Syaa.g_02005
OG0001310	Prbj.g_00488	Syaa.g_00535
OG0001311	Prbj.g_02208	Syaa.g_01293
OG0001312	Prbj.g_02298	Syaa.g_01391
OG0001316	Prbj.g_01548	Syaa.g_02434
OG0001319	Prbj.g_01395	Syaa.g_00273
OG0001321	Prbj.g_00119	Syaa.g_00719
OG0001322	Prbj.g_00120	Syaa.g_00720
OG0001323	Prbj.g_02109	Syaa.g_02002
OG0001324	Prbj.g_00948	Syaa.g_00904
OG0001326	Prbj.g_02026	Syaa.g_00396, Syaa.g_02672
OG0001328	Prbj.g_02357	Syaa.g_01104
OG0001330	Prbj.g_01718	Syaa.g_00746
OG0001331	Prbj.g_01644	Syaa.g_02065
OG0001334	Prbj.g_00363	Syaa.g_02216
OG0001335	Prbj.g_00362	Syaa.g_02215
OG0001336	Prbj.g_02052	Syaa.g_02735
OG0001337	Prbj.g_00353	Syaa.g_02219, Syaa.g_02200
OG0001339	Prbj.g_00616	Syaa.g_02376
OG0001340	Prbj.g_00352	Syaa.g_02199
OG0001341	Prbj.g_02463	Syaa.g_00897
OG0001344	Prbj.g_00845	Syaa.g_00775
OG0001347	Prbj.g_01278	Syaa.g_00195
OG0001347	Prbj.g_00979	Syaa.g_00445, Syaa.g_01019
OG0001348	Prbj.g_00249	Syaa.g_00847
OG0001351	Prbj.g_01893	Syaa.g_01863
OG0001352	Prbj.g_00760	Syaa.g_01987
OG0001353	Prbj.g_02473	Syaa.g_00841
OG0001354	Prbj.g_02252	Syaa.g_01338
OG0001355	Prbj.g_02368	Syaa.g_01524
OG0001356	Prbj.g_01986	Syaa.g_00848
OG0001357	Prbj.g_01897, Prbj.g_00073, Prbj.g_00697	Syaa.g_02307
OG0001358	Prbj.g_02549	Syaa.g_01663
OG0001360	Prbj.g_00018	Syaa.g_00805
OG0001361	Prbj.g_00309	Syaa.g_00800
OG0001362	Prbj.g_01078	Syaa.g_01789
OG0001363	Prbj.g_01080	Syaa.g_01791
OG0001366	Prbj.g_00123, Prbj.g_02691	Syaa.g_01369
OG0001369	Prbj.g_00603	Syaa.g_02363
OG0001370	Prbj.g_02460	Syaa.g_02140, Syaa.g_01218
OG0001373	Prbj.g_02025	Syaa.g_02671
OG0001374	Prbj.g_02033	Syaa.g_02679
OG0001376	Prbj.g_01978	Syaa.g_02614
OG0001377	Prbj.g_01977	Syaa.g_02613
OG0001378	Prbj.g_00091	Syaa.g_00700
OG0001379	Prbj.g_01720	Syaa.g_00744
OG0001382	Prbj.g_02174	Syaa.g_01866
OG0001383	Prbj.g_02617	Syaa.g_02101
OG0001385	Prbj.g_02022	Syaa.g_02668
OG0001386	Prbj.g_02023	Syaa.g_02669
OG0001387	Prbj.g_02024	Syaa.g_02670
OG0001388	Prbj.g_02027	Syaa.g_02673
OG0001389	Prbj.g_02028	Syaa.g_02674
OG0001390	Prbj.g_02029	Syaa.g_02675
OG0001391	Prbj.g_02030	Syaa.g_02676
OG0001392	Prbj.g_02031	Syaa.g_02677
OG0001393	Prbj.g_02032	Syaa.g_02678
OG0001394	Prbj.g_02381	Syaa.g_01118
OG0001395	Prbj.g_02197	Syaa.g_01267
OG0001396	Prbj.g_01277	Syaa.g_00196, Syaa.g_01018, Syaa.g_00444
OG0001398	Prbj.g_00690	Syaa.g_01424
OG0001401	Prbj.g_02477	Syaa.g_00837
OG0001402	Prbj.g_02554	Syaa.g_01658
OG0001405	Prbj.g_00360	Syaa.g_02213
OG0001406	Prbj.g_01979	Syaa.g_02615
OG0001412	Prbj.g_00978	Syaa.g_00442
OG0001412	Prbj.g_01279	Syaa.g_00194
OG0001416	Prbj.g_01731	Syaa.g_00731
OG0001422	Prbj.g_00158	Syaa.g_00743
OG0001423	Prbj.g_02711, Prbj.g_01102	Syaa.g_00365
OG0001426	Prbj.g_01661	Syaa.g_01744
OG0001434	Prbj.g_02385	Syaa.g_01123
OG0001435	Prbj.g_02336	Syaa.g_01090
OG0001438	Prbj.g_01420	Syaa.g_00247
OG0001441	Prbj.g_02111	Syaa.g_02000
OG0001442	Prbj.g_02389	Syaa.g_01138
OG0001443	Prbj.g_00872	Syaa.g_02617
OG0001444	Prbj.g_00598	Syaa.g_02357
OG0001449	Prbj.g_01327	Syaa.g_02098, Syaa.g_01042
OG0001461	Prbj.g_01889	Syaa.g_02328
OG0001470	Prbj.g_01255	Syaa.g_00693
OG0001474	Prbj.g_00334	Syaa.g_02175
OG0001475	Prbj.g_01257	Syaa.g_00691
OG0001477	Prbj.g_00750	Syaa.g_00893
OG0001479	Prbj.g_00337	Syaa.g_02178
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syaa.g_01819
OG0001488	Prbj.g_00828	Syaa.g_00791
OG0001489	Prbj.g_00398	Syaa.g_02234
OG0001494	Prbj.g_01124	Syaa.g_00483
OG0001495	Prbj.g_01031	Syaa.g_02317
OG0001496	Prbj.g_00746	Syaa.g_00895
OG0001497	Prbj.g_00749	Syaa.g_00894
OG0001498	Prbj.g_00065	Syaa.g_02148
OG0001508	Prbj.g_01254	Syaa.g_00694
OG0001509	Prbj.g_01273	Syaa.g_00085
OG0001509	Prbj.g_01275, Prbj.g_01584	Syaa.g_00197
OG0001510	Prbj.g_01818	Syaa.g_00116
OG0001511	Prbj.g_00628	Syaa.g_02389
OG0001512	Prbj.g_02612	Syaa.g_02105
OG0001514	Prbj.g_00745	Syaa.g_00896
OG0001515	Prbj.g_00939	Syaa.g_00909
OG0001516	Prbj.g_00817	Syaa.g_01067
OG0001517	Prbj.g_00340	Syaa.g_02181
OG0001518	Prbj.g_01971	Syaa.g_02609
OG0001519	Prbj.g_01982	Syaa.g_02619
OG0001527	Prbj.g_01878	Syaa.g_01936
OG0001528	Prbj.g_01251	Syaa.g_00692
OG0001529	Prbj.g_01216	Syaa.g_00050
OG0001530	Prbj.g_00626	Syaa.g_02387
OG0001531	Prbj.g_02613	Syaa.g_02104
OG0001532	Prbj.g_00005	Syaa.g_01001
OG0001533	Prbj.g_00090	Syaa.g_01868
OG0001533	Prbj.g_00683	Syaa.g_01857
OG0001534	Prbj.g_02200	Syaa.g_01280
OG0001535	Prbj.g_02212	Syaa.g_01297
OG0001536	Prbj.g_02272	Syaa.g_01362
OG0001537	Prbj.g_02372	Syaa.g_01112
OG0001538	Prbj.g_02417	Syaa.g_01159
OG0001539	Prbj.g_02522	Syaa.g_01085
OG0001540	Prbj.g_01533	Syaa.g_02420
OG0001541	Prbj.g_00507	Syaa.g_02490
OG0001542	Prbj.g_01142	Syaa.g_02499
OG0001543	Prbj.g_00247	Syaa.g_02547
OG0001544	Prbj.g_01981	Syaa.g_02618
OG0001545	Prbj.g_02041	Syaa.g_02723
OG0001558	Prbj.g_01187	Syaa.g_00022
OG0001559	Prbj.g_00625	Syaa.g_02386
OG0001560	Prbj.g_00612	Syaa.g_02372
OG0001561	Prbj.g_02206	Syaa.g_01291
OG0001562	Prbj.g_02220	Syaa.g_01305
OG0001563	Prbj.g_00982	Syaa.g_02250
OG0001572	Prbj.g_00213	Syaa.g_01180
OG0001574	Prbj.g_01876	Syaa.g_01938
OG0001575	Prbj.g_01881	Syaa.g_01933
OG0001577	Prbj.g_00967	Syaa.g_00765
OG0001579	Prbj.g_00356	Syaa.g_02207
OG0001580	Prbj.g_01944	Syaa.g_02580
OG0001588	Prbj.g_01492	Syaa.g_00168
OG0001589	Prbj.g_00452	Syaa.g_00664
OG0001591	Prbj.g_02526	Syaa.g_01078
OG0001592	Prbj.g_01945	Syaa.g_02581
OG0001614	Prbj.g_01590	Syaa.g_00130
OG0001616	Prbj.g_01911	Syaa.g_01024
OG0001617	Prbj.g_01092	Syaa.g_00901
OG0001618	Prbj.g_02188	Syaa.g_01254
OG0001619	Prbj.g_02282	Syaa.g_01374
OG0001620	Prbj.g_00326	Syaa.g_02169
OG0001621	Prbj.g_01358	Syaa.g_00300
OG0001622	Prbj.g_02050	Syaa.g_02733
OG0001627	Prbj.g_01682	Syaa.g_00629
OG0001634	Prbj.g_00823	Syaa.g_01073
OG0001635	Prbj.g_02633	Syaa.g_00094
OG0001636	Prbj.g_01209	Syaa.g_00043
OG0001637	Prbj.g_00436	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Prbj.g_00490	Syaa.g_00538
OG0001639	Prbj.g_01685	Syaa.g_00626
OG0001640	Prbj.g_01851	Syaa.g_00862
OG0001641	Prbj.g_02238	Syaa.g_01321
OG0001642	Prbj.g_02499	Syaa.g_00814
OG0001643	Prbj.g_02578	Syaa.g_01628
OG0001652	Prbj.g_01185	Syaa.g_00018
OG0001653	Prbj.g_00601	Syaa.g_02360
OG0001654	Prbj.g_01683	Syaa.g_00628
OG0001655	Prbj.g_00229, Prbj.g_00072	Syaa.g_01723, Syaa.g_01223
OG0001656	Prbj.g_00357	Syaa.g_02209
OG0001657	Prbj.g_00532	Syaa.g_02464
OG0001658	Prbj.g_01954	Syaa.g_02591
OG0001671	Prbj.g_00254	Syaa.g_02552
OG0001672	Prbj.g_00578	Syaa.g_00339
OG0001673	Prbj.g_00178	Syaa.g_02114
OG0001675	Prbj.g_02223, Prbj.g_02221	Syaa.g_01307
OG0001677	Prbj.g_00366	Syaa.g_02223, Syaa.g_01003
OG0001680	Prbj.g_01373	Syaa.g_00788
OG0001691	Prbj.g_02325	Syaa.g_01665
OG0001692	Prbj.g_01051	Syaa.g_01769
OG0001693	Prbj.g_00070	Syaa.g_00880
OG0001694	Prbj.g_01407	Syaa.g_00260
OG0001695	Prbj.g_02036	Syaa.g_02708
OG0001702	Prbj.g_00591	Syaa.g_00322
OG0001703	Prbj.g_01637	Syaa.g_02057
OG0001712	Prbj.g_02465	Syaa.g_01487
OG0001714	Prbj.g_01265	Syaa.g_00084
OG0001715	Prbj.g_00707	Syaa.g_01563
OG0001716	Prbj.g_02495	Syaa.g_00817
OG0001729	Prbj.g_02618	Syaa.g_02100
OG0001730	Prbj.g_00421	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Prbj.g_01698	Syaa.g_00599
OG0001732	Prbj.g_01904	Syaa.g_00984
OG0001734	Prbj.g_02497	Syaa.g_00816
OG0001735	Prbj.g_00808	Syaa.g_01060
OG0001736	Prbj.g_01470	Syaa.g_00191
OG0001737	Prbj.g_01425	Syaa.g_00241
OG0001738	Prbj.g_01458	Syaa.g_00204
OG0001740	Prbj.g_02039	Syaa.g_02720
OG0001747	Prbj.g_00549	Syaa.g_02442
OG0001749	Prbj.g_01475	Syaa.g_00186
OG0001750	Prbj.g_00599	Syaa.g_02358
OG0001751	Prbj.g_00179	Syaa.g_02115
OG0001752	Prbj.g_00424	Syaa.g_00639
OG0001753	Prbj.g_00430	Syaa.g_00646
OG0001754	Prbj.g_00433	Syaa.g_00647
OG0001755	Prbj.g_02105	Syaa.g_02006
OG0001759	Prbj.g_01108	Syaa.g_01505
OG0001761	Prbj.g_00901	Syaa.g_01679
OG0001762	Prbj.g_02230	Syaa.g_01314
OG0001763	Prbj.g_02244	Syaa.g_01327
OG0001764	Prbj.g_02318	Syaa.g_01412
OG0001765	Prbj.g_02532	Syaa.g_01041
OG0001766	Prbj.g_01435	Syaa.g_00230
OG0001767	Prbj.g_01483	Syaa.g_00179
OG0001783	Prbj.g_01595	Syaa.g_00126
OG0001784	Prbj.g_00594	Syaa.g_02354
OG0001785	Prbj.g_00434	Syaa.g_00648
OG0001786	Prbj.g_01714	Syaa.g_00581
OG0001787	Prbj.g_02126	Syaa.g_01981
OG0001788	Prbj.g_02129	Syaa.g_01978
OG0001789	Prbj.g_01727	Syaa.g_00736
OG0001790	Prbj.g_00960	Syaa.g_00760
OG0001792	Prbj.g_02154	Syaa.g_00977
OG0001794	Prbj.g_00718	Syaa.g_01283
OG0001796	Prbj.g_02218	Syaa.g_01303
OG0001797	Prbj.g_02289	Syaa.g_01382
OG0001798	Prbj.g_02556	Syaa.g_01655
OG0001799	Prbj.g_02595	Syaa.g_01617
OG0001800	Prbj.g_01295	Syaa.g_01750
OG0001801	Prbj.g_01042	Syaa.g_01759
OG0001803	Prbj.g_00106	Syaa.g_00709
OG0001804	Prbj.g_00066	Syaa.g_02147
OG0001805	Prbj.g_01351	Syaa.g_00305
OG0001806	Prbj.g_01396	Syaa.g_00272
OG0001807	Prbj.g_01486	Syaa.g_00176
OG0001808	Prbj.g_01497	Syaa.g_00163
OG0001810	Prbj.g_01546	Syaa.g_02432
OG0001811	Prbj.g_01139	Syaa.g_02497
OG0001812	Prbj.g_01946	Syaa.g_02582
OG0001813	Prbj.g_02001	Syaa.g_02646
OG0001814	Prbj.g_02059	Syaa.g_02744
OG0001815	Prbj.g_02068	Syaa.g_02753
OG0001838	Prbj.g_02081	Syaa.g_00008
OG0001839	Prbj.g_01205	Syaa.g_00039
OG0001840	Prbj.g_01222	Syaa.g_00056
OG0001841	Prbj.g_01230	Syaa.g_00063
OG0001842	Prbj.g_01812	Syaa.g_00634
OG0001843	Prbj.g_01589	Syaa.g_00131
OG0001844	Prbj.g_01588	Syaa.g_00132
OG0001845	Prbj.g_01582	Syaa.g_00133
OG0001846	Prbj.g_01561	Syaa.g_02408
OG0001847	Prbj.g_01559	Syaa.g_02406
OG0001848	Prbj.g_01555	Syaa.g_02402
OG0001849	Prbj.g_00586	Syaa.g_00328
OG0001850	Prbj.g_00579	Syaa.g_00337
OG0001851	Prbj.g_00574	Syaa.g_00343
OG0001852	Prbj.g_00573	Syaa.g_00344
OG0001853	Prbj.g_00566	Syaa.g_00351
OG0001854	Prbj.g_00175	Syaa.g_02109
OG0001856	Prbj.g_00886	Syaa.g_00575
OG0001857	Prbj.g_00889	Syaa.g_00578
OG0001858	Prbj.g_01695	Syaa.g_00606
OG0001859	Prbj.g_01648	Syaa.g_02069
OG0001860	Prbj.g_01636	Syaa.g_02055
OG0001861	Prbj.g_01623	Syaa.g_02044
OG0001862	Prbj.g_01611	Syaa.g_02033
OG0001863	Prbj.g_01606	Syaa.g_02028
OG0001864	Prbj.g_02140	Syaa.g_01969
OG0001865	Prbj.g_01784	Syaa.g_01901
OG0001866	Prbj.g_01759	Syaa.g_01878
OG0001867	Prbj.g_01749	Syaa.g_01681
OG0001868	Prbj.g_01730	Syaa.g_00732
OG0001869	Prbj.g_00966	Syaa.g_00764
OG0001870	Prbj.g_00974	Syaa.g_00773
OG0001871	Prbj.g_00842	Syaa.g_00778
OG0001872	Prbj.g_02161	Syaa.g_00970
OG0001873	Prbj.g_01912	Syaa.g_01023
OG0001874	Prbj.g_00017	Syaa.g_01026
OG0001877	Prbj.g_00940	Syaa.g_00908
OG0001878	Prbj.g_02226	Syaa.g_01310
OG0001879	Prbj.g_02234	Syaa.g_01316
OG0001880	Prbj.g_02265	Syaa.g_01352
OG0001881	Prbj.g_02266	Syaa.g_01354
OG0001882	Prbj.g_02286	Syaa.g_01379
OG0001883	Prbj.g_02291	Syaa.g_01384
OG0001884	Prbj.g_02300	Syaa.g_01393
OG0001885	Prbj.g_02313	Syaa.g_01407
OG0001886	Prbj.g_02317	Syaa.g_01411
OG0001887	Prbj.g_02356	Syaa.g_01103
OG0001888	Prbj.g_02398	Syaa.g_01131
OG0001889	Prbj.g_02426	Syaa.g_01186
OG0001890	Prbj.g_02489	Syaa.g_00825
OG0001891	Prbj.g_02493	Syaa.g_00821
OG0001892	Prbj.g_02506	Syaa.g_00809
OG0001893	Prbj.g_02557	Syaa.g_01654
OG0001894	Prbj.g_02572	Syaa.g_01634, Syaa.g_01635
OG0001895	Prbj.g_01292	Syaa.g_01756
OG0001896	Prbj.g_00088	Syaa.g_00697
OG0001897	Prbj.g_00332	Syaa.g_02172
OG0001898	Prbj.g_00349	Syaa.g_02188
OG0001899	Prbj.g_00992	Syaa.g_02261
OG0001900	Prbj.g_01370	Syaa.g_00287
OG0001901	Prbj.g_01371	Syaa.g_00286
OG0001902	Prbj.g_01412	Syaa.g_00255
OG0001903	Prbj.g_01421	Syaa.g_00246
OG0001904	Prbj.g_01489	Syaa.g_00173
OG0001905	Prbj.g_01499	Syaa.g_00161
OG0001906	Prbj.g_01534	Syaa.g_02421
OG0001907	Prbj.g_00551	Syaa.g_02441
OG0001908	Prbj.g_00506	Syaa.g_02492
OG0001909	Prbj.g_01147	Syaa.g_02503
OG0001910	Prbj.g_00260	Syaa.g_02555
OG0001912	Prbj.g_01965	Syaa.g_02602
OG0001913	Prbj.g_01967	Syaa.g_02604
OG0001914	Prbj.g_01995	Syaa.g_01033
OG0001929	Prbj.g_01237	Syaa.g_00070
OG0001930	Prbj.g_01813	Syaa.g_00633
OG0001931	Prbj.g_01814	Syaa.g_00632
OG0001933	Prbj.g_00623	Syaa.g_02383
OG0001934	Prbj.g_00608	Syaa.g_02368
OG0001935	Prbj.g_00571	Syaa.g_00346
OG0001936	Prbj.g_01323	Syaa.g_01533
OG0001937	Prbj.g_01706	Syaa.g_00591
OG0001939	Prbj.g_02669	Syaa.g_00912
OG0001940	Prbj.g_01798	Syaa.g_01914
OG0001941	Prbj.g_01735	Syaa.g_00727
OG0001943	Prbj.g_00836	Syaa.g_01465
OG0001944	Prbj.g_00052	Syaa.g_01433
OG0001946	Prbj.g_00945	Syaa.g_00907
OG0001947	Prbj.g_01853	Syaa.g_00859
OG0001948	Prbj.g_02242	Syaa.g_01325
OG0001949	Prbj.g_02256	Syaa.g_01344
