Orthogroup	Prbj	Syah
OG0001134	Prbj.g_01990	Syah.g_01437
OG0001135	Prbj.g_01992	Syah.g_01439
OG0001136	Prbj.g_00969	Syah.g_02160
OG0001137	Prbj.g_00832	Syah.g_02141
OG0001138	Prbj.g_00004	Syah.g_01421
OG0001139	Prbj.g_00006	Syah.g_01419
OG0001140	Prbj.g_00007	Syah.g_01418
OG0001141	Prbj.g_00008	Syah.g_01417
OG0001142	Prbj.g_00009	Syah.g_01416
OG0001143	Prbj.g_01907	Syah.g_01408
OG0001144	Prbj.g_02153	Syah.g_01399
OG0001145	Prbj.g_01717	Syah.g_02188
OG0001146	Prbj.g_01733	Syah.g_02206
OG0001147	Prbj.g_00121	Syah.g_01234
OG0001148	Prbj.g_01640	Syah.g_00984
OG0001149	Prbj.g_01641	Syah.g_00983
OG0001150	Prbj.g_01642	Syah.g_00982
OG0001151	Prbj.g_01654	Syah.g_00970
OG0001152	Prbj.g_01655	Syah.g_00969
OG0001153	Prbj.g_00651	Syah.g_01253
OG0001154	Prbj.g_00652	Syah.g_01252
OG0001155	Prbj.g_01686	Syah.g_02313
OG0001156	Prbj.g_01689	Syah.g_02316
OG0001157	Prbj.g_02538	Syah.g_02317
OG0001158	Prbj.g_01690	Syah.g_02318
OG0001159	Prbj.g_01691	Syah.g_02319
OG0001161	Prbj.g_02535	Syah.g_00475
OG0001162	Prbj.g_00780	Syah.g_01745
OG0001163	Prbj.g_00870	Syah.g_02370
OG0001164	Prbj.g_00865	Syah.g_02376
OG0001165	Prbj.g_00862	Syah.g_02381
OG0001166	Prbj.g_00482	Syah.g_02410
OG0001167	Prbj.g_00461	Syah.g_02259
OG0001168	Prbj.g_00459	Syah.g_02261
OG0001169	Prbj.g_00457	Syah.g_02263
OG0001170	Prbj.g_00455	Syah.g_02265
OG0001171	Prbj.g_00445	Syah.g_02276
OG0001172	Prbj.g_02653	Syah.g_00692
OG0001173	Prbj.g_02652	Syah.g_00693
OG0001174	Prbj.g_02644	Syah.g_00701
OG0001175	Prbj.g_02643	Syah.g_00702
OG0001176	Prbj.g_01028	Syah.g_00738
OG0001177	Prbj.g_01030	Syah.g_00736
OG0001178	Prbj.g_00851	Syah.g_02390
OG0001179	Prbj.g_00999	Syah.g_00767
OG0001180	Prbj.g_00407	Syah.g_00792
OG0001181	Prbj.g_00403	Syah.g_00796
OG0001182	Prbj.g_00394	Syah.g_00805
OG0001183	Prbj.g_00367	Syah.g_00810
OG0001184	Prbj.g_01509	Syah.g_00192
OG0001185	Prbj.g_01592	Syah.g_00244
OG0001186	Prbj.g_01253	Syah.g_00294
OG0001187	Prbj.g_01249	Syah.g_00289
OG0001188	Prbj.g_01245	Syah.g_00299
OG0001189	Prbj.g_01223	Syah.g_00316
OG0001190	Prbj.g_01955	Syah.g_00512
OG0001191	Prbj.g_01968	Syah.g_00491
OG0001192	Prbj.g_01975	Syah.g_00485
OG0001193	Prbj.g_02013	Syah.g_00456
OG0001194	Prbj.g_02019	Syah.g_00454
OG0001195	Prbj.g_02020	Syah.g_00453
OG0001196	Prbj.g_02056	Syah.g_00390
OG0001197	Prbj.g_02058	Syah.g_00388
OG0001198	Prbj.g_02070	Syah.g_00376
OG0001199	Prbj.g_00570	Syah.g_02488
OG0001200	Prbj.g_00572	Syah.g_02490
OG0001201	Prbj.g_00621	Syah.g_02538
OG0001202	Prbj.g_01164	Syah.g_00594
OG0001203	Prbj.g_02610	Syah.g_00909
OG0001204	Prbj.g_01340	Syah.g_00676
OG0001205	Prbj.g_00110	Syah.g_02222
OG0001206	Prbj.g_00151	Syah.g_01208
OG0001207	Prbj.g_01638	Syah.g_00987
OG0001208	Prbj.g_01628	Syah.g_00999
OG0001209	Prbj.g_02130	Syah.g_01067
OG0001210	Prbj.g_02142	Syah.g_01074
OG0001211	Prbj.g_01864	Syah.g_01092
OG0001212	Prbj.g_01771	Syah.g_01150
OG0001213	Prbj.g_02565	Syah.g_01946
OG0001214	Prbj.g_02575	Syah.g_01933
OG0001215	Prbj.g_00932	Syah.g_01996
OG0001216	Prbj.g_02181	Syah.g_01727
OG0001217	Prbj.g_01884	Syah.g_01869
OG0001218	Prbj.g_00663	Syah.g_01244
OG0001219	Prbj.g_02311	Syah.g_01578
OG0001220	Prbj.g_02503	Syah.g_02113
OG0001221	Prbj.g_02364	Syah.g_01816
OG0001223	Prbj.g_02243	Syah.g_01654
OG0001224	Prbj.g_01842	Syah.g_02034
OG0001225	Prbj.g_01840	Syah.g_02032
OG0001226	Prbj.g_00678	Syah.g_01887
OG0001227	Prbj.g_01669	Syah.g_00472
OG0001228	Prbj.g_02158	Syah.g_02228
OG0001229	Prbj.g_00873	Syah.g_02009
OG0001230	Prbj.g_01046	Syah.g_01302
OG0001231	Prbj.g_01184	Syah.g_00356
OG0001232	Prbj.g_00477	Syah.g_02422
OG0001233	Prbj.g_00454	Syah.g_02266
OG0001234	Prbj.g_02640	Syah.g_00706
OG0001236	Prbj.g_01505	Syah.g_00189
OG0001237	Prbj.g_01512	Syah.g_00201
OG0001238	Prbj.g_01969	Syah.g_00490
OG0001240	Prbj.g_00604	Syah.g_02523
OG0001241	Prbj.g_00614	Syah.g_02532
OG0001242	Prbj.g_01560	Syah.g_00011
OG0001243	Prbj.g_01529	Syah.g_00017
OG0001245	Prbj.g_00689	Syah.g_01848
OG0001246	Prbj.g_02091	Syah.g_01025
OG0001247	Prbj.g_02453	Syah.g_01741
OG0001248	Prbj.g_00943	Syah.g_01744
OG0001249	Prbj.g_00347	Syah.g_00849
OG0001250	Prbj.g_02482	Syah.g_02090
OG0001252	Prbj.g_01847	Syah.g_02041
OG0001253	Prbj.g_00696	Syah.g_01849
OG0001254	Prbj.g_01991	Syah.g_01438
OG0001255	Prbj.g_00769	Syah.g_00919
OG0001258	Prbj.g_00864	Syah.g_02379
OG0001259	Prbj.g_00456	Syah.g_02264
OG0001260	Prbj.g_00426	Syah.g_02286
OG0001262	Prbj.g_01226	Syah.g_00314
OG0001263	Prbj.g_01531	Syah.g_00020
OG0001265	Prbj.g_01558	Syah.g_00009
OG0001266	Prbj.g_01168	Syah.g_00590
OG0001267	Prbj.g_01405	Syah.g_00624
OG0001268	Prbj.g_00335	Syah.g_00864
OG0001269	Prbj.g_02500	Syah.g_00916
OG0001270	Prbj.g_00098	Syah.g_02238
OG0001271	Prbj.g_00131	Syah.g_01218
OG0001272	Prbj.g_01624	Syah.g_01003
OG0001273	Prbj.g_02568	Syah.g_01940
OG0001274	Prbj.g_00269	Syah.g_00537
OG0001275	Prbj.g_02227	Syah.g_01669
OG0001276	Prbj.g_02210	Syah.g_01685
OG0001277	Prbj.g_02042	Syah.g_00404
OG0001278	Prbj.g_02165	Syah.g_01390
OG0001279	Prbj.g_01299	Syah.g_01323
OG0001280	Prbj.g_01725	Syah.g_02197
OG0001281	Prbj.g_01734	Syah.g_02207
OG0001283	Prbj.g_02051	Syah.g_00395
OG0001286	Prbj.g_00409	Syah.g_00790
OG0001288	Prbj.g_01286	Syah.g_00266
OG0001291	Prbj.g_01541	Syah.g_00032
OG0001292	Prbj.g_01346	Syah.g_00671
OG0001293	Prbj.g_01369	Syah.g_00650
OG0001294	Prbj.g_00826	Syah.g_01507
OG0001295	Prbj.g_02145	Syah.g_01076
OG0001297	Prbj.g_02100	Syah.g_01034
OG0001298	Prbj.g_01797	Syah.g_01128
OG0001300	Prbj.g_00947	Syah.g_02005
OG0001301	Prbj.g_00755	Syah.g_02018
OG0001302	Prbj.g_01337	Syah.g_01901
OG0001303	Prbj.g_02309	Syah.g_01580
OG0001307	Prbj.g_00670	Syah.g_00724
OG0001309	Prbj.g_02106	Syah.g_01040
OG0001310	Prbj.g_00488	Syah.g_02402
OG0001311	Prbj.g_02208	Syah.g_01687
OG0001312	Prbj.g_02298	Syah.g_01590
OG0001313	Prbj.g_00142, Prbj.g_00143	Syah.g_00564
OG0001316	Prbj.g_01548	Syah.g_00039
OG0001319	Prbj.g_01395	Syah.g_00635
OG0001321	Prbj.g_00119	Syah.g_02216
OG0001322	Prbj.g_00120	Syah.g_02215
OG0001323	Prbj.g_02109	Syah.g_01043
OG0001324	Prbj.g_00948	Syah.g_02006
OG0001326	Prbj.g_02026	Syah.g_00443
OG0001328	Prbj.g_02357	Syah.g_01822
OG0001329	Prbj.g_00043	Syah.g_01906
OG0001330	Prbj.g_01718	Syah.g_02190
OG0001332	Prbj.g_01674	Syah.g_02308
OG0001333	Prbj.g_00460	Syah.g_02260
OG0001334	Prbj.g_00363	Syah.g_00818
OG0001335	Prbj.g_00362	Syah.g_00819
OG0001336	Prbj.g_02052	Syah.g_00394
OG0001337	Prbj.g_00353	Syah.g_00815, Syah.g_00837
OG0001340	Prbj.g_00352	Syah.g_00838
OG0001341	Prbj.g_02463	Syah.g_02011
OG0001344	Prbj.g_00845	Syah.g_02153
OG0001347	Prbj.g_00979	Syah.g_00284
OG0001348	Prbj.g_00249	Syah.g_02073
OG0001352	Prbj.g_00760	Syah.g_01058
OG0001353	Prbj.g_02473	Syah.g_02079
OG0001354	Prbj.g_02252	Syah.g_01641
OG0001355	Prbj.g_02368	Syah.g_01077
OG0001358	Prbj.g_02549	Syah.g_01963
OG0001360	Prbj.g_00018	Syah.g_02122
OG0001361	Prbj.g_00309	Syah.g_02127
OG0001362	Prbj.g_01078	Syah.g_01275
OG0001363	Prbj.g_01080	Syah.g_01273
OG0001370	Prbj.g_02460	Syah.g_00429, Syah.g_01732
OG0001372	Prbj.g_01324	Syah.g_01055
OG0001373	Prbj.g_02025	Syah.g_00444
OG0001374	Prbj.g_02033	Syah.g_00436
OG0001376	Prbj.g_01978	Syah.g_00483
OG0001377	Prbj.g_01977	Syah.g_00484
OG0001378	Prbj.g_00091	Syah.g_02239
OG0001379	Prbj.g_01720	Syah.g_02192
OG0001381	Prbj.g_02689	Syah.g_00717
OG0001382	Prbj.g_02174	Syah.g_00258
OG0001385	Prbj.g_02022	Syah.g_00447
OG0001386	Prbj.g_02023	Syah.g_00446
OG0001387	Prbj.g_02024	Syah.g_00445
OG0001388	Prbj.g_02027	Syah.g_00442
OG0001389	Prbj.g_02028	Syah.g_00441
OG0001390	Prbj.g_02029	Syah.g_00440
OG0001391	Prbj.g_02030	Syah.g_00439
OG0001392	Prbj.g_02031	Syah.g_00438
OG0001393	Prbj.g_02032	Syah.g_00437
OG0001394	Prbj.g_02381	Syah.g_01810
OG0001395	Prbj.g_02197	Syah.g_01705
OG0001396	Prbj.g_01277	Syah.g_00149, Syah.g_00286
OG0001397	Prbj.g_01079	Syah.g_01274
OG0001398	Prbj.g_00690	Syah.g_01563
OG0001400	Prbj.g_00547	Syah.g_00045
OG0001401	Prbj.g_02477	Syah.g_02084
OG0001402	Prbj.g_02554	Syah.g_01958
OG0001403	Prbj.g_01203	Syah.g_00341
OG0001405	Prbj.g_00360	Syah.g_00821
OG0001406	Prbj.g_01979	Syah.g_00482
OG0001410	Prbj.g_00671	Syah.g_00725
OG0001412	Prbj.g_01279	Syah.g_00151
OG0001414	Prbj.g_00181	Syah.g_00718
OG0001416	Prbj.g_01731	Syah.g_02204
OG0001423	Prbj.g_02711, Prbj.g_01102	Syah.g_00965
OG0001425	Prbj.g_01972	Syah.g_00486
OG0001434	Prbj.g_02385	Syah.g_01805
OG0001435	Prbj.g_02336	Syah.g_01525
OG0001436	Prbj.g_01484	Syah.g_00168
OG0001436	Prbj.g_01485	Syah.g_00169
OG0001438	Prbj.g_01420	Syah.g_00102
OG0001442	Prbj.g_02389	Syah.g_01795
OG0001443	Prbj.g_00872	Syah.g_00478
OG0001444	Prbj.g_00598	Syah.g_02519
OG0001446	Prbj.g_00047	Syah.g_01731
OG0001449	Prbj.g_01327	Syah.g_00679
OG0001461	Prbj.g_01889	Syah.g_00711
OG0001462	Prbj.g_01210	Syah.g_00335
OG0001470	Prbj.g_01255	Syah.g_02242
OG0001474	Prbj.g_00334	Syah.g_00865
OG0001475	Prbj.g_01257	Syah.g_02244
OG0001476	Prbj.g_00839	Syah.g_02145
OG0001477	Prbj.g_00750	Syah.g_02015
OG0001479	Prbj.g_00337	Syah.g_00862
OG0001481	Prbj.g_01896	Syah.g_01703
OG0001484	Prbj.g_02172	Syah.g_00435
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syah.g_01245
OG0001488	Prbj.g_00828	Syah.g_02136
OG0001489	Prbj.g_00398	Syah.g_00801
OG0001494	Prbj.g_01124	Syah.g_00325
OG0001495	Prbj.g_01031	Syah.g_00735
OG0001496	Prbj.g_00746	Syah.g_02013
OG0001497	Prbj.g_00749	Syah.g_02014
OG0001498	Prbj.g_00065	Syah.g_00889
OG0001508	Prbj.g_01254	Syah.g_02241
OG0001509	Prbj.g_01273	Syah.g_00282
OG0001509	Prbj.g_01275, Prbj.g_01584	Syah.g_00148
OG0001510	Prbj.g_01818	Syah.g_00256
OG0001511	Prbj.g_00628	Syah.g_02546
OG0001512	Prbj.g_02612	Syah.g_00910
OG0001514	Prbj.g_00745	Syah.g_02012
OG0001515	Prbj.g_00939	Syah.g_02001
OG0001516	Prbj.g_00817	Syah.g_01498
OG0001517	Prbj.g_00340	Syah.g_00859
OG0001518	Prbj.g_01971	Syah.g_00488
OG0001519	Prbj.g_01982	Syah.g_00476
OG0001527	Prbj.g_01878	Syah.g_01107
OG0001528	Prbj.g_01251	Syah.g_02243
OG0001529	Prbj.g_01216	Syah.g_00328
OG0001530	Prbj.g_00626	Syah.g_02544
OG0001531	Prbj.g_02613	Syah.g_00911
OG0001532	Prbj.g_00005	Syah.g_01420
OG0001533	Prbj.g_00090	Syah.g_01174
OG0001534	Prbj.g_02200	Syah.g_01699
OG0001535	Prbj.g_02212	Syah.g_01683
OG0001536	Prbj.g_02272	Syah.g_01617
OG0001537	Prbj.g_02372	Syah.g_01815
OG0001538	Prbj.g_02417	Syah.g_01774
OG0001539	Prbj.g_02522	Syah.g_01521
OG0001540	Prbj.g_01533	Syah.g_00022
OG0001541	Prbj.g_00507	Syah.g_00621
OG0001542	Prbj.g_01142	Syah.g_00612
OG0001543	Prbj.g_00247	Syah.g_00568
OG0001544	Prbj.g_01981	Syah.g_00477
OG0001545	Prbj.g_02041	Syah.g_00405
OG0001558	Prbj.g_01187	Syah.g_00562
OG0001559	Prbj.g_00625	Syah.g_02543
OG0001560	Prbj.g_00612	Syah.g_02531
OG0001561	Prbj.g_02206	Syah.g_01689
OG0001562	Prbj.g_02220	Syah.g_01675
OG0001563	Prbj.g_00982	Syah.g_00784
OG0001572	Prbj.g_00213	Syah.g_01333
OG0001574	Prbj.g_01876	Syah.g_01105
OG0001575	Prbj.g_01881	Syah.g_01110
OG0001576	Prbj.g_01743	Syah.g_01172
OG0001577	Prbj.g_00967	Syah.g_02162
OG0001579	Prbj.g_00356	Syah.g_00824, Syah.g_00828
OG0001580	Prbj.g_01944	Syah.g_00523, Syah.g_00522
OG0001588	Prbj.g_01492	Syah.g_00177
OG0001589	Prbj.g_00452	Syah.g_02269
OG0001591	Prbj.g_02526	Syah.g_01509
OG0001592	Prbj.g_01945	Syah.g_00521
OG0001614	Prbj.g_01590	Syah.g_00242
OG0001615	Prbj.g_02667	Syah.g_02103
OG0001616	Prbj.g_01911	Syah.g_01430
OG0001617	Prbj.g_01092	Syah.g_02008
OG0001618	Prbj.g_02188	Syah.g_01717
OG0001619	Prbj.g_02282	Syah.g_01607
OG0001620	Prbj.g_00326	Syah.g_00871
OG0001621	Prbj.g_01358	Syah.g_00662
OG0001622	Prbj.g_02050	Syah.g_00396
OG0001634	Prbj.g_00823	Syah.g_01504
OG0001635	Prbj.g_02633	Syah.g_00270
OG0001636	Prbj.g_01209	Syah.g_00336
OG0001637	Prbj.g_00436	Syah.g_02280
OG0001638	Prbj.g_00490	Syah.g_02399
OG0001639	Prbj.g_01685	Syah.g_02312
OG0001640	Prbj.g_01851	Syah.g_02060
OG0001641	Prbj.g_02238	Syah.g_01660
OG0001643	Prbj.g_02578	Syah.g_01930
OG0001652	Prbj.g_01185	Syah.g_00560
OG0001653	Prbj.g_00601	Syah.g_02522
OG0001654	Prbj.g_01683	Syah.g_02310
OG0001655	Prbj.g_00229, Prbj.g_00072	Syah.g_02446
OG0001656	Prbj.g_00357	Syah.g_00827
OG0001657	Prbj.g_00532	Syah.g_00063
OG0001658	Prbj.g_01954	Syah.g_00513
OG0001671	Prbj.g_00254	Syah.g_00550
OG0001672	Prbj.g_00578	Syah.g_02497, Syah.g_02496
OG0001673	Prbj.g_00178	Syah.g_00903
OG0001674	Prbj.g_00432	Syah.g_01308
OG0001674	Prbj.g_00431	Syah.g_01309
OG0001675	Prbj.g_02223, Prbj.g_02221	Syah.g_01673
OG0001676	Prbj.g_00354	Syah.g_00826
OG0001677	Prbj.g_00366	Syah.g_00811
OG0001680	Prbj.g_01373	Syah.g_02139
OG0001691	Prbj.g_02325	Syah.g_01965
OG0001692	Prbj.g_01051	Syah.g_01297
OG0001693	Prbj.g_00070	Syah.g_02029
OG0001694	Prbj.g_01407	Syah.g_00622
OG0001695	Prbj.g_02036	Syah.g_00409
OG0001702	Prbj.g_00591	Syah.g_02513
OG0001703	Prbj.g_01637	Syah.g_00988
OG0001712	Prbj.g_02465	Syah.g_01847
OG0001714	Prbj.g_01265	Syah.g_00276
OG0001715	Prbj.g_00707	Syah.g_01877
OG0001716	Prbj.g_02495	Syah.g_02110
OG0001728	Prbj.g_01256	Syah.g_02475
OG0001729	Prbj.g_02618	Syah.g_00914
OG0001730	Prbj.g_00421	Syah.g_00921
OG0001731	Prbj.g_01698	Syah.g_02332
OG0001734	Prbj.g_02497	Syah.g_02111
OG0001735	Prbj.g_00808	Syah.g_01491
OG0001736	Prbj.g_01470	Syah.g_00154
OG0001737	Prbj.g_01425	Syah.g_00108
OG0001738	Prbj.g_01458	Syah.g_00142
OG0001740	Prbj.g_02039	Syah.g_00407
OG0001747	Prbj.g_00549	Syah.g_00044
OG0001748	Prbj.g_00256	Syah.g_00549
OG0001749	Prbj.g_01475	Syah.g_00159
OG0001750	Prbj.g_00599	Syah.g_02520
OG0001751	Prbj.g_00179	Syah.g_00902
OG0001752	Prbj.g_00424	Syah.g_02289
OG0001754	Prbj.g_00433	Syah.g_02282
OG0001755	Prbj.g_02105	Syah.g_01039
OG0001759	Prbj.g_01108	Syah.g_01167
OG0001761	Prbj.g_00901	Syah.g_01971
OG0001762	Prbj.g_02230	Syah.g_01666
OG0001763	Prbj.g_02244	Syah.g_01653
OG0001764	Prbj.g_02318	Syah.g_01571
OG0001766	Prbj.g_01435	Syah.g_00119
OG0001767	Prbj.g_01483	Syah.g_00167
OG0001783	Prbj.g_01595	Syah.g_00247
OG0001784	Prbj.g_00594	Syah.g_02515
OG0001785	Prbj.g_00434	Syah.g_02281
OG0001786	Prbj.g_01714	Syah.g_02350
OG0001787	Prbj.g_02126	Syah.g_01063
OG0001788	Prbj.g_02129	Syah.g_01066
OG0001789	Prbj.g_01727	Syah.g_02198
OG0001790	Prbj.g_00960	Syah.g_02171
OG0001791	Prbj.g_00837	Syah.g_02143
OG0001792	Prbj.g_02154	Syah.g_01398
OG0001794	Prbj.g_00718	Syah.g_01696
OG0001795	Prbj.g_00779	Syah.g_01461
OG0001796	Prbj.g_02218	Syah.g_01677
OG0001797	Prbj.g_02289	Syah.g_01598
OG0001798	Prbj.g_02556	Syah.g_01956
OG0001799	Prbj.g_02595	Syah.g_01919
OG0001800	Prbj.g_01295	Syah.g_01322
OG0001801	Prbj.g_01042	Syah.g_01314
OG0001803	Prbj.g_00106	Syah.g_02226
OG0001804	Prbj.g_00066	Syah.g_00890
OG0001805	Prbj.g_01351	Syah.g_00667
OG0001806	Prbj.g_01396	Syah.g_00634
OG0001807	Prbj.g_01486	Syah.g_00170
OG0001808	Prbj.g_01497	Syah.g_00180
OG0001809	Prbj.g_01544	Syah.g_00035
OG0001810	Prbj.g_01546	Syah.g_00037
OG0001811	Prbj.g_01139	Syah.g_00615
OG0001812	Prbj.g_01946	Syah.g_00520
OG0001813	Prbj.g_02001	Syah.g_00467
OG0001814	Prbj.g_02059	Syah.g_00387
OG0001815	Prbj.g_02068	Syah.g_00378
OG0001835	Prbj.g_00753	Syah.g_01363
OG0001837	Prbj.g_00255	Syah.g_00555
OG0001838	Prbj.g_02081	Syah.g_00365
OG0001839	Prbj.g_01205	Syah.g_00339
OG0001840	Prbj.g_01222	Syah.g_00317
OG0001841	Prbj.g_01230	Syah.g_00309
OG0001842	Prbj.g_01812	Syah.g_02303
OG0001843	Prbj.g_01589	Syah.g_00241
OG0001844	Prbj.g_01588	Syah.g_00240
OG0001845	Prbj.g_01582	Syah.g_00239
OG0001847	Prbj.g_01559	Syah.g_00010
OG0001848	Prbj.g_01555	Syah.g_00006
OG0001849	Prbj.g_00586	Syah.g_02507
OG0001850	Prbj.g_00579	Syah.g_02498
OG0001851	Prbj.g_00574	Syah.g_02492
OG0001852	Prbj.g_00573	Syah.g_02491
OG0001853	Prbj.g_00566	Syah.g_02485
OG0001854	Prbj.g_00175	Syah.g_00907
OG0001856	Prbj.g_00886	Syah.g_02361
OG0001857	Prbj.g_00889	Syah.g_02358
OG0001858	Prbj.g_01695	Syah.g_02326
OG0001859	Prbj.g_01648	Syah.g_00977
OG0001860	Prbj.g_01636	Syah.g_00990
OG0001861	Prbj.g_01623	Syah.g_01004
OG0001862	Prbj.g_01611	Syah.g_01015
OG0001863	Prbj.g_01606	Syah.g_01020
OG0001864	Prbj.g_02140	Syah.g_01072
OG0001865	Prbj.g_01784	Syah.g_01140
OG0001866	Prbj.g_01759	Syah.g_01164
OG0001867	Prbj.g_01749	Syah.g_01973
OG0001868	Prbj.g_01730	Syah.g_02203
OG0001869	Prbj.g_00966	Syah.g_02163
OG0001870	Prbj.g_00974	Syah.g_02155
OG0001871	Prbj.g_00842	Syah.g_02149
OG0001872	Prbj.g_02161	Syah.g_01394
OG0001873	Prbj.g_01912	Syah.g_01429
OG0001874	Prbj.g_00017	Syah.g_01432
OG0001877	Prbj.g_00940	Syah.g_02002
OG0001878	Prbj.g_02226	Syah.g_01670
OG0001879	Prbj.g_02234	Syah.g_01664
OG0001880	Prbj.g_02265	Syah.g_01626
OG0001881	Prbj.g_02266	Syah.g_01625
OG0001882	Prbj.g_02286	Syah.g_01601
OG0001883	Prbj.g_02291	Syah.g_01597
OG0001884	Prbj.g_02300	Syah.g_01588
OG0001885	Prbj.g_02313	Syah.g_01576
OG0001886	Prbj.g_02317	Syah.g_01572
OG0001887	Prbj.g_02356	Syah.g_01823
OG0001888	Prbj.g_02398	Syah.g_01803
OG0001889	Prbj.g_02426	Syah.g_01763
OG0001890	Prbj.g_02489	Syah.g_02097
OG0001891	Prbj.g_02493	Syah.g_02101
OG0001892	Prbj.g_02506	Syah.g_02115
OG0001893	Prbj.g_02557	Syah.g_01955
OG0001894	Prbj.g_02572	Syah.g_01936
OG0001895	Prbj.g_01292	Syah.g_01318
OG0001896	Prbj.g_00088	Syah.g_02230
OG0001897	Prbj.g_00332	Syah.g_00868
OG0001898	Prbj.g_00349	Syah.g_00848
OG0001899	Prbj.g_00992	Syah.g_00774
OG0001900	Prbj.g_01370	Syah.g_00649
OG0001901	Prbj.g_01371	Syah.g_00648
OG0001902	Prbj.g_01412	Syah.g_00093
OG0001903	Prbj.g_01421	Syah.g_00103
OG0001904	Prbj.g_01489	Syah.g_00172
OG0001905	Prbj.g_01499	Syah.g_00182
OG0001906	Prbj.g_01534	Syah.g_00024
OG0001907	Prbj.g_00551	Syah.g_00043
OG0001908	Prbj.g_00506	Syah.g_00619
OG0001909	Prbj.g_01147	Syah.g_00608
OG0001910	Prbj.g_00260	Syah.g_00545
OG0001911	Prbj.g_00208	Syah.g_01199, Syah.g_01196
OG0001912	Prbj.g_01965	Syah.g_00495
OG0001913	Prbj.g_01967	Syah.g_00493
OG0001914	Prbj.g_01995	Syah.g_01442
OG0001929	Prbj.g_01237	Syah.g_00302
OG0001930	Prbj.g_01813	Syah.g_02304
OG0001931	Prbj.g_01814	Syah.g_02305
OG0001932	Prbj.g_01591	Syah.g_00243
OG0001933	Prbj.g_00623	Syah.g_02540
OG0001934	Prbj.g_00608	Syah.g_02527
OG0001935	Prbj.g_00571	Syah.g_02489
OG0001936	Prbj.g_01323	Syah.g_01889
OG0001937	Prbj.g_01706	Syah.g_02340
OG0001938	Prbj.g_01634	Syah.g_00992
OG0001939	Prbj.g_02669	Syah.g_01998
OG0001940	Prbj.g_01798	Syah.g_01127
OG0001941	Prbj.g_01735	Syah.g_02208
OG0001943	Prbj.g_00836	Syah.g_01844
OG0001944	Prbj.g_00052	Syah.g_01560
OG0001946	Prbj.g_00945	Syah.g_02003
OG0001948	Prbj.g_02242	Syah.g_01655
OG0001949	Prbj.g_02256	Syah.g_01635
OG0001950	Prbj.g_02258	Syah.g_01633
OG0001951	Prbj.g_02267	Syah.g_01624
OG0001952	Prbj.g_02287	Syah.g_01600
OG0001953	Prbj.g_02288	Syah.g_01599
OG0001954	Prbj.g_02452	Syah.g_01545
OG0001957	Prbj.g_02562	Syah.g_01950
OG0001958	Prbj.g_00811	Syah.g_01493
OG0001960	Prbj.g_00668	Syah.g_01235
OG0001961	Prbj.g_00133	Syah.g_01216
OG0001964	Prbj.g_02642	Syah.g_00704
OG0001965	Prbj.g_01357	Syah.g_01902
OG0001966	Prbj.g_01365	Syah.g_00654
OG0001967	Prbj.g_01367	Syah.g_00652
OG0001968	Prbj.g_01368	Syah.g_00651
OG0001969	Prbj.g_01440	Syah.g_00125
OG0001970	Prbj.g_01536	Syah.g_00026
OG0001971	Prbj.g_01145	Syah.g_00610
OG0001972	Prbj.g_00273	Syah.g_00533
OG0001974	Prbj.g_01952	Syah.g_00515
OG0001975	Prbj.g_01994	Syah.g_01441
OG0001976	Prbj.g_01996	Syah.g_01443
OG0001995	Prbj.g_02136	Syah.g_01988
OG0001997	Prbj.g_00597	Syah.g_02518
OG0002000	Prbj.g_02107	Syah.g_01041
OG0002001	Prbj.g_00053, Prbj.g_00302	Syah.g_01201
OG0002007	Prbj.g_01855	Syah.g_02062
OG0002008	Prbj.g_02228	Syah.g_01668
OG0002009	Prbj.g_02375	Syah.g_01813
OG0002010	Prbj.g_00644	Syah.g_01261
OG0002011	Prbj.g_00069	Syah.g_00896
OG0002012	Prbj.g_01899, Prbj.g_00381	Syah.g_01562
OG0002013	Prbj.g_01462	Syah.g_00886
OG0002014	Prbj.g_01474	Syah.g_00158
OG0002015	Prbj.g_01478	Syah.g_00163
OG0002016	Prbj.g_00253	Syah.g_00551
OG0002017	Prbj.g_02010	Syah.g_00458
OG0002018	Prbj.g_02038	Syah.g_00408
OG0002035	Prbj.g_00735	Syah.g_01307, Syah.g_01306
OG0002037	Prbj.g_01632	Syah.g_00994, Syah.g_00995
OG0002038	Prbj.g_00840	Syah.g_02148
OG0002039	Prbj.g_00827	Syah.g_02135
OG0002040	Prbj.g_00303	Syah.g_02134
OG0002041	Prbj.g_02246	Syah.g_01651
OG0002042	Prbj.g_02262	Syah.g_01629
OG0002043	Prbj.g_02307	Syah.g_01581
OG0002044	Prbj.g_02472	Syah.g_02077
OG0002045	Prbj.g_00135	Syah.g_01213
OG0002047	Prbj.g_00062	Syah.g_00885
OG0002050	Prbj.g_01387	Syah.g_00643
OG0002053	Prbj.g_01989	Syah.g_00474
OG0002092	Prbj.g_02378, Prbj.g_01715	Syah.g_02152, Syah.g_02320, Syah.g_02321
OG0002114	Prbj.g_00440	Syah.g_01310
OG0002115	Prbj.g_00866	Syah.g_02375
OG0002117	Prbj.g_00833	Syah.g_02142
OG0002118	Prbj.g_01902	Syah.g_01403
OG0002119	Prbj.g_00015	Syah.g_00569
OG0002120	Prbj.g_00674	Syah.g_01543
