Orthogroup	Prbj	Syai
OG0001125	Prbj.g_02205	Syai.g_01426
OG0001126	Prbj.g_01850	Syai.g_02021
OG0001127	Prbj.g_01849	Syai.g_02020
OG0001128	Prbj.g_01846	Syai.g_02017
OG0001129	Prbj.g_01845	Syai.g_02015
OG0001130	Prbj.g_01844	Syai.g_02014
OG0001131	Prbj.g_02687	Syai.g_01281
OG0001132	Prbj.g_02537	Syai.g_01620
OG0001133	Prbj.g_02555	Syai.g_01072
OG0001134	Prbj.g_01990	Syai.g_01745
OG0001135	Prbj.g_01992	Syai.g_01742
OG0001136	Prbj.g_00969	Syai.g_02146
OG0001137	Prbj.g_00832	Syai.g_02126
OG0001138	Prbj.g_00004	Syai.g_01763
OG0001139	Prbj.g_00006	Syai.g_01765
OG0001140	Prbj.g_00007	Syai.g_01766
OG0001141	Prbj.g_00008	Syai.g_01767
OG0001142	Prbj.g_00009	Syai.g_01768
OG0001143	Prbj.g_01907	Syai.g_01778
OG0001144	Prbj.g_02153	Syai.g_01788
OG0001145	Prbj.g_01717	Syai.g_02165
OG0001146	Prbj.g_01733	Syai.g_02185
OG0001147	Prbj.g_00121	Syai.g_00869
OG0001148	Prbj.g_01640	Syai.g_00626
OG0001149	Prbj.g_01641	Syai.g_00625
OG0001150	Prbj.g_01642	Syai.g_00624
OG0001151	Prbj.g_01654	Syai.g_00611
OG0001152	Prbj.g_01655	Syai.g_00610
OG0001153	Prbj.g_00651	Syai.g_00903
OG0001154	Prbj.g_00652	Syai.g_00901
OG0001155	Prbj.g_01686	Syai.g_02298
OG0001156	Prbj.g_01689	Syai.g_02301
OG0001157	Prbj.g_02538	Syai.g_02302
OG0001158	Prbj.g_01690	Syai.g_02303
OG0001159	Prbj.g_01691	Syai.g_02304
OG0001160	Prbj.g_00884	Syai.g_02355
OG0001161	Prbj.g_02535	Syai.g_02803
OG0001162	Prbj.g_00780	Syai.g_01374
OG0001163	Prbj.g_00870	Syai.g_02363
OG0001164	Prbj.g_00865	Syai.g_02369
OG0001165	Prbj.g_00862	Syai.g_02374
OG0001166	Prbj.g_00482	Syai.g_02400
OG0001167	Prbj.g_00461	Syai.g_02254
OG0001168	Prbj.g_00459	Syai.g_02256
OG0001169	Prbj.g_00457	Syai.g_02258
OG0001170	Prbj.g_00455	Syai.g_02260
OG0001171	Prbj.g_00445	Syai.g_02270
OG0001172	Prbj.g_02653	Syai.g_00323
OG0001173	Prbj.g_02652	Syai.g_00324
OG0001174	Prbj.g_02644	Syai.g_00332
OG0001175	Prbj.g_02643	Syai.g_00333
OG0001176	Prbj.g_01028	Syai.g_00352
OG0001177	Prbj.g_01030	Syai.g_00350
OG0001178	Prbj.g_00851	Syai.g_02383
OG0001179	Prbj.g_00999	Syai.g_00385
OG0001180	Prbj.g_00407	Syai.g_00410
OG0001181	Prbj.g_00403	Syai.g_00414
OG0001182	Prbj.g_00394	Syai.g_00423
OG0001183	Prbj.g_00367	Syai.g_00429
OG0001184	Prbj.g_01509	Syai.g_00156
OG0001185	Prbj.g_01592	Syai.g_00117
OG0001186	Prbj.g_01253	Syai.g_00084
OG0001187	Prbj.g_01249	Syai.g_00081
OG0001188	Prbj.g_01245	Syai.g_00078
OG0001189	Prbj.g_01223	Syai.g_00061
OG0001190	Prbj.g_01955	Syai.g_02776
OG0001191	Prbj.g_01968	Syai.g_02788
OG0001192	Prbj.g_01975	Syai.g_02793
OG0001193	Prbj.g_02013	Syai.g_02835
OG0001194	Prbj.g_02019	Syai.g_02838
OG0001195	Prbj.g_02020	Syai.g_02839
OG0001196	Prbj.g_02056	Syai.g_02913
OG0001197	Prbj.g_02058	Syai.g_02915
OG0001198	Prbj.g_02070	Syai.g_02930
OG0001199	Prbj.g_00570	Syai.g_02480
OG0001200	Prbj.g_00572	Syai.g_02482
OG0001202	Prbj.g_01164	Syai.g_02674
OG0001203	Prbj.g_02610	Syai.g_00540
OG0001204	Prbj.g_01340	Syai.g_00312
OG0001205	Prbj.g_00110	Syai.g_02212
OG0001206	Prbj.g_00151	Syai.g_00853
OG0001207	Prbj.g_01638	Syai.g_00629
OG0001208	Prbj.g_01628	Syai.g_00640
OG0001209	Prbj.g_02130	Syai.g_00711
OG0001210	Prbj.g_02142	Syai.g_00720
OG0001211	Prbj.g_01864	Syai.g_00735
OG0001212	Prbj.g_01771	Syai.g_00799
OG0001213	Prbj.g_02565	Syai.g_01082
OG0001214	Prbj.g_02575	Syai.g_01106
OG0001215	Prbj.g_00932	Syai.g_01958
OG0001216	Prbj.g_02181	Syai.g_01388
OG0001217	Prbj.g_01884	Syai.g_01185
OG0001218	Prbj.g_00663	Syai.g_00893
OG0001219	Prbj.g_02311	Syai.g_01561
OG0001220	Prbj.g_02503	Syai.g_02087
OG0001221	Prbj.g_02364	Syai.g_01284
OG0001222	Prbj.g_01984	Syai.g_01516
OG0001223	Prbj.g_02243	Syai.g_01463
OG0001224	Prbj.g_01842	Syai.g_02011
OG0001225	Prbj.g_01840	Syai.g_02009
OG0001226	Prbj.g_00678	Syai.g_01154
OG0001227	Prbj.g_01669	Syai.g_02806
OG0001228	Prbj.g_02158	Syai.g_02218
OG0001229	Prbj.g_00873	Syai.g_01986
OG0001230	Prbj.g_01046	Syai.g_00964
OG0001231	Prbj.g_01184	Syai.g_00017
OG0001232	Prbj.g_00477	Syai.g_02410
OG0001233	Prbj.g_00454	Syai.g_02261
OG0001234	Prbj.g_02640	Syai.g_00337
OG0001235	Prbj.g_01033	Syai.g_00343
OG0001236	Prbj.g_01505	Syai.g_00159
OG0001237	Prbj.g_01512	Syai.g_00137
OG0001238	Prbj.g_01969	Syai.g_02789
OG0001239	Prbj.g_00567	Syai.g_02477
OG0001240	Prbj.g_00604	Syai.g_02527
OG0001241	Prbj.g_00614	Syai.g_02537
OG0001242	Prbj.g_01560	Syai.g_02566
OG0001243	Prbj.g_01529	Syai.g_02573
OG0001245	Prbj.g_00689	Syai.g_02091
OG0001246	Prbj.g_02091	Syai.g_00666
OG0001247	Prbj.g_02453	Syai.g_01380
OG0001248	Prbj.g_00943	Syai.g_01377
OG0001249	Prbj.g_00347	Syai.g_00464
OG0001250	Prbj.g_02482	Syai.g_02053
OG0001252	Prbj.g_01847	Syai.g_02018
OG0001254	Prbj.g_01991	Syai.g_01744
OG0001255	Prbj.g_00769	Syai.g_01915
OG0001258	Prbj.g_00864	Syai.g_02372
OG0001259	Prbj.g_00456	Syai.g_02259
OG0001260	Prbj.g_00426	Syai.g_02281
OG0001261	Prbj.g_00990	Syai.g_00394
OG0001262	Prbj.g_01226	Syai.g_00063
OG0001263	Prbj.g_01531	Syai.g_02576
OG0001265	Prbj.g_01558	Syai.g_02563
OG0001266	Prbj.g_01168	Syai.g_02679
OG0001267	Prbj.g_01405	Syai.g_00259
OG0001268	Prbj.g_00335	Syai.g_00492
OG0001269	Prbj.g_02500	Syai.g_01699
OG0001270	Prbj.g_00098	Syai.g_02231
OG0001271	Prbj.g_00131	Syai.g_00862
OG0001272	Prbj.g_01624	Syai.g_00644
OG0001273	Prbj.g_02568	Syai.g_01099
OG0001274	Prbj.g_00269	Syai.g_02706
OG0001275	Prbj.g_02227	Syai.g_01447
OG0001276	Prbj.g_02210	Syai.g_01431
OG0001277	Prbj.g_02042	Syai.g_02899
OG0001278	Prbj.g_02165	Syai.g_01799
OG0001279	Prbj.g_01299	Syai.g_00991
OG0001280	Prbj.g_01725	Syai.g_02176
OG0001281	Prbj.g_01734	Syai.g_02186
OG0001283	Prbj.g_02051	Syai.g_02908
OG0001285	Prbj.g_00473	Syai.g_02866
OG0001286	Prbj.g_00409	Syai.g_00408
OG0001290	Prbj.g_00613	Syai.g_02536
OG0001291	Prbj.g_01541	Syai.g_02587
OG0001292	Prbj.g_01346	Syai.g_00306
OG0001293	Prbj.g_01369	Syai.g_00285
OG0001294	Prbj.g_00826	Syai.g_01242
OG0001295	Prbj.g_02145	Syai.g_00722
OG0001297	Prbj.g_02100	Syai.g_00676
OG0001298	Prbj.g_01797	Syai.g_00773
OG0001300	Prbj.g_00947	Syai.g_01982
OG0001301	Prbj.g_00755	Syai.g_01995
OG0001302	Prbj.g_01337	Syai.g_01142
OG0001303	Prbj.g_02309	Syai.g_01559
OG0001307	Prbj.g_00670	Syai.g_01717
OG0001308	Prbj.g_01074	Syai.g_00943
OG0001309	Prbj.g_02106	Syai.g_00682
OG0001311	Prbj.g_02208	Syai.g_01429
OG0001312	Prbj.g_02298	Syai.g_01549
OG0001316	Prbj.g_01548	Syai.g_02593
OG0001319	Prbj.g_01395	Syai.g_00270
OG0001321	Prbj.g_00119	Syai.g_02195
OG0001322	Prbj.g_00120	Syai.g_02194
OG0001323	Prbj.g_02109	Syai.g_00685
OG0001324	Prbj.g_00948	Syai.g_01983
OG0001326	Prbj.g_02026	Syai.g_02856
OG0001328	Prbj.g_02357	Syai.g_01278
OG0001330	Prbj.g_01718	Syai.g_02167
OG0001331	Prbj.g_01644	Syai.g_00622
OG0001332	Prbj.g_01674	Syai.g_02293
OG0001333	Prbj.g_00460	Syai.g_02255
OG0001334	Prbj.g_00363	Syai.g_00438
OG0001335	Prbj.g_00362	Syai.g_00439
OG0001336	Prbj.g_02052	Syai.g_02909
OG0001337	Prbj.g_00353	Syai.g_00434, Syai.g_00452
OG0001339	Prbj.g_00616	Syai.g_02539
OG0001340	Prbj.g_00352	Syai.g_00453
OG0001344	Prbj.g_00845	Syai.g_02139
OG0001347	Prbj.g_01278	Syai.g_02766
OG0001348	Prbj.g_00249	Syai.g_02033
OG0001351	Prbj.g_01893	Syai.g_00843
OG0001352	Prbj.g_00760	Syai.g_00700
OG0001353	Prbj.g_02473	Syai.g_02042
OG0001354	Prbj.g_02252	Syai.g_01477
OG0001355	Prbj.g_02368	Syai.g_01698
OG0001356	Prbj.g_01986	Syai.g_02032
OG0001357	Prbj.g_01897, Prbj.g_00073, Prbj.g_00697	Syai.g_00918, Syai.g_01612
OG0001360	Prbj.g_00018	Syai.g_02107
OG0001361	Prbj.g_00309	Syai.g_02113
OG0001362	Prbj.g_01078	Syai.g_00938
OG0001363	Prbj.g_01080	Syai.g_00936
OG0001366	Prbj.g_02691	Syai.g_02512
OG0001370	Prbj.g_02460	Syai.g_02317
OG0001373	Prbj.g_02025	Syai.g_02855
OG0001374	Prbj.g_02033	Syai.g_02863
OG0001376	Prbj.g_01978	Syai.g_02795
OG0001377	Prbj.g_01977	Syai.g_02794
OG0001378	Prbj.g_00091	Syai.g_02232
OG0001379	Prbj.g_01720	Syai.g_02169
OG0001380	Prbj.g_02508	Syai.g_01168
OG0001381	Prbj.g_02689	Syai.g_02819, Syai.g_01723
OG0001385	Prbj.g_02022	Syai.g_02852
OG0001386	Prbj.g_02023	Syai.g_02853
OG0001387	Prbj.g_02024	Syai.g_02854
OG0001388	Prbj.g_02027	Syai.g_02857
OG0001389	Prbj.g_02028	Syai.g_02858
OG0001390	Prbj.g_02029	Syai.g_02859
OG0001391	Prbj.g_02030	Syai.g_02860
OG0001392	Prbj.g_02031	Syai.g_02861
OG0001393	Prbj.g_02032	Syai.g_02862
OG0001394	Prbj.g_02381	Syai.g_01290
OG0001395	Prbj.g_02197	Syai.g_01410
OG0001396	Prbj.g_01277	Syai.g_02765
OG0001397	Prbj.g_01079	Syai.g_00937
OG0001398	Prbj.g_00690	Syai.g_01587
OG0001400	Prbj.g_00547	Syai.g_02602, Syai.g_01928
OG0001401	Prbj.g_02477	Syai.g_02046, Syai.g_02047
OG0001402	Prbj.g_02554	Syai.g_01070
OG0001405	Prbj.g_00360	Syai.g_00441
OG0001406	Prbj.g_01979	Syai.g_02796
OG0001412	Prbj.g_01279	Syai.g_02767
OG0001414	Prbj.g_00181	Syai.g_01722
OG0001416	Prbj.g_01731	Syai.g_02183
OG0001422	Prbj.g_00158	Syai.g_02171
OG0001423	Prbj.g_02711, Prbj.g_01102	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbj.g_01972	Syai.g_02792
OG0001435	Prbj.g_02336	Syai.g_01256
OG0001436	Prbj.g_01484	Syai.g_00179
OG0001436	Prbj.g_01485	Syai.g_00178
OG0001438	Prbj.g_01420	Syai.g_00244
OG0001441	Prbj.g_02111	Syai.g_00687
OG0001442	Prbj.g_02389	Syai.g_01305
OG0001443	Prbj.g_00872	Syai.g_02800
OG0001444	Prbj.g_00598	Syai.g_02521
OG0001446	Prbj.g_00047	Syai.g_00832
OG0001449	Prbj.g_01327	Syai.g_00315
OG0001461	Prbj.g_01889	Syai.g_01730
OG0001462	Prbj.g_01210	Syai.g_00045
OG0001470	Prbj.g_01255	Syai.g_02235
OG0001472	Prbj.g_00907	Syai.g_01931
OG0001474	Prbj.g_00334	Syai.g_00493
OG0001475	Prbj.g_01257	Syai.g_02237
OG0001476	Prbj.g_00839	Syai.g_02131
OG0001477	Prbj.g_00750	Syai.g_01992
OG0001479	Prbj.g_00337	Syai.g_00490
OG0001484	Prbj.g_02172	Syai.g_02864
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syai.g_00894
OG0001488	Prbj.g_00828	Syai.g_02121
OG0001489	Prbj.g_00398	Syai.g_00419
OG0001495	Prbj.g_01031	Syai.g_00349
OG0001496	Prbj.g_00746	Syai.g_01990
OG0001497	Prbj.g_00749	Syai.g_01991
OG0001498	Prbj.g_00065	Syai.g_00518
OG0001508	Prbj.g_01254	Syai.g_02234
OG0001510	Prbj.g_01818	Syai.g_00105
OG0001511	Prbj.g_00628	Syai.g_02549
OG0001512	Prbj.g_02612	Syai.g_00541
OG0001514	Prbj.g_00745	Syai.g_01989
OG0001515	Prbj.g_00939	Syai.g_01978
OG0001516	Prbj.g_00817	Syai.g_01233
OG0001517	Prbj.g_00340	Syai.g_00487
OG0001518	Prbj.g_01971	Syai.g_02791
OG0001519	Prbj.g_01982	Syai.g_02802
OG0001527	Prbj.g_01878	Syai.g_00749
OG0001528	Prbj.g_01251	Syai.g_02236
OG0001529	Prbj.g_01216	Syai.g_00054
OG0001530	Prbj.g_00626	Syai.g_02547
OG0001531	Prbj.g_02613	Syai.g_00542
OG0001532	Prbj.g_00005	Syai.g_01764
OG0001533	Prbj.g_00090	Syai.g_00821
OG0001533	Prbj.g_00683	Syai.g_00849
OG0001534	Prbj.g_02200	Syai.g_01417
OG0001535	Prbj.g_02212	Syai.g_01433
OG0001536	Prbj.g_02272	Syai.g_01508
OG0001537	Prbj.g_02372	Syai.g_01285
OG0001538	Prbj.g_02417	Syai.g_01326
OG0001539	Prbj.g_02522	Syai.g_01252
OG0001540	Prbj.g_01533	Syai.g_02578
OG0001541	Prbj.g_00507	Syai.g_02646
OG0001542	Prbj.g_01142	Syai.g_02655
OG0001543	Prbj.g_00247	Syai.g_02692
OG0001544	Prbj.g_01981	Syai.g_02801
OG0001545	Prbj.g_02041	Syai.g_02898
OG0001555	Prbj.g_01316	Syai.g_01645
OG0001558	Prbj.g_01187	Syai.g_00020, Syai.g_00021
OG0001559	Prbj.g_00625	Syai.g_02546
OG0001560	Prbj.g_00612	Syai.g_02535
OG0001561	Prbj.g_02206	Syai.g_01427
OG0001562	Prbj.g_02220	Syai.g_01441
OG0001563	Prbj.g_00982	Syai.g_00403
OG0001572	Prbj.g_00213	Syai.g_00564
OG0001574	Prbj.g_01876	Syai.g_00747
OG0001575	Prbj.g_01881	Syai.g_00752
OG0001576	Prbj.g_01743	Syai.g_00817
OG0001577	Prbj.g_00967	Syai.g_02148
OG0001579	Prbj.g_00356	Syai.g_00447
OG0001580	Prbj.g_01944	Syai.g_02758
OG0001588	Prbj.g_01492	Syai.g_00170
OG0001589	Prbj.g_00452	Syai.g_02263
OG0001591	Prbj.g_02526	Syai.g_01244
OG0001592	Prbj.g_01945	Syai.g_02760
OG0001614	Prbj.g_01590	Syai.g_00119
OG0001616	Prbj.g_01911	Syai.g_01751
OG0001617	Prbj.g_01092	Syai.g_01985
OG0001618	Prbj.g_02188	Syai.g_01399
OG0001619	Prbj.g_02282	Syai.g_01519
OG0001620	Prbj.g_00326	Syai.g_00499
OG0001621	Prbj.g_01358	Syai.g_00297
OG0001622	Prbj.g_02050	Syai.g_02907
OG0001634	Prbj.g_00823	Syai.g_01239
OG0001635	Prbj.g_02633	Syai.g_00091
OG0001637	Prbj.g_00436	Syai.g_02274
OG0001638	Prbj.g_00490	Syai.g_02390
OG0001639	Prbj.g_01685	Syai.g_02297
OG0001640	Prbj.g_01851	Syai.g_02022
OG0001641	Prbj.g_02238	Syai.g_01457
OG0001642	Prbj.g_02499	Syai.g_02085
OG0001643	Prbj.g_02578	Syai.g_01109
OG0001652	Prbj.g_01185	Syai.g_00018
OG0001653	Prbj.g_00601	Syai.g_02524, Syai.g_02924
OG0001654	Prbj.g_01683	Syai.g_02295
OG0001655	Prbj.g_00229, Prbj.g_00072	Syai.g_01926, Syai.g_02094
OG0001656	Prbj.g_00357	Syai.g_00445
OG0001657	Prbj.g_00532	Syai.g_02619
OG0001658	Prbj.g_01954	Syai.g_02775
OG0001672	Prbj.g_00578	Syai.g_02488, Syai.g_02489
OG0001673	Prbj.g_00178	Syai.g_00532
OG0001674	Prbj.g_00432	Syai.g_00975, Syai.g_00974
OG0001674	Prbj.g_00431	Syai.g_00976
OG0001675	Prbj.g_02223, Prbj.g_02221	Syai.g_01443
OG0001676	Prbj.g_00354	Syai.g_00444
OG0001677	Prbj.g_00366	Syai.g_00430, Syai.g_01762
OG0001680	Prbj.g_01373	Syai.g_02124
OG0001691	Prbj.g_02325	Syai.g_01064
OG0001692	Prbj.g_01051	Syai.g_00959
OG0001694	Prbj.g_01407	Syai.g_00257
OG0001695	Prbj.g_02036	Syai.g_02894
OG0001702	Prbj.g_00591	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Prbj.g_01637	Syai.g_00630
OG0001712	Prbj.g_02465	Syai.g_01634
OG0001715	Prbj.g_00707	Syai.g_01166
OG0001716	Prbj.g_02495	Syai.g_02081, Syai.g_02082
OG0001726	Prbj.g_02321	Syai.g_01593, Syai.g_01594
OG0001729	Prbj.g_02618	Syai.g_00545
OG0001730	Prbj.g_00421	Syai.g_00552
OG0001731	Prbj.g_01698	Syai.g_02315
OG0001732	Prbj.g_01904	Syai.g_01781
OG0001735	Prbj.g_00808	Syai.g_01226
OG0001736	Prbj.g_01470	Syai.g_00193
OG0001737	Prbj.g_01425	Syai.g_00238
OG0001738	Prbj.g_01458	Syai.g_00204
OG0001740	Prbj.g_02039	Syai.g_02896
OG0001747	Prbj.g_00549	Syai.g_02600
OG0001749	Prbj.g_01475	Syai.g_00148, Syai.g_00188
OG0001750	Prbj.g_00599	Syai.g_02522
OG0001751	Prbj.g_00179	Syai.g_00531, Syai.g_01577
OG0001752	Prbj.g_00424	Syai.g_02283
OG0001753	Prbj.g_00430	Syai.g_02277
OG0001754	Prbj.g_00433	Syai.g_02276
OG0001755	Prbj.g_02105	Syai.g_00681
OG0001759	Prbj.g_01108	Syai.g_01659, Syai.g_01660
OG0001761	Prbj.g_00901	Syai.g_01050
OG0001762	Prbj.g_02230	Syai.g_01450
OG0001763	Prbj.g_02244	Syai.g_01464, Syai.g_01465
OG0001764	Prbj.g_02318	Syai.g_01572
OG0001765	Prbj.g_02532	Syai.g_01711, Syai.g_01026
OG0001766	Prbj.g_01435	Syai.g_00228
OG0001767	Prbj.g_01483	Syai.g_00180
OG0001783	Prbj.g_01595	Syai.g_00114
OG0001784	Prbj.g_00594	Syai.g_02513
OG0001785	Prbj.g_00434	Syai.g_02275
OG0001786	Prbj.g_01714	Syai.g_02340
OG0001787	Prbj.g_02126	Syai.g_00706
OG0001788	Prbj.g_02129	Syai.g_00710, Syai.g_00709
OG0001789	Prbj.g_01727	Syai.g_02178
OG0001790	Prbj.g_00960	Syai.g_02153
OG0001791	Prbj.g_00837	Syai.g_02129
OG0001792	Prbj.g_02154	Syai.g_01789
OG0001794	Prbj.g_00718	Syai.g_01420
OG0001796	Prbj.g_02218	Syai.g_01439
OG0001797	Prbj.g_02289	Syai.g_01541
OG0001798	Prbj.g_02556	Syai.g_01073
OG0001799	Prbj.g_02595	Syai.g_01120
OG0001800	Prbj.g_01295	Syai.g_00990
OG0001801	Prbj.g_01042	Syai.g_00982
OG0001803	Prbj.g_00106	Syai.g_02216
OG0001804	Prbj.g_00066	Syai.g_00519
OG0001805	Prbj.g_01351	Syai.g_00302
OG0001806	Prbj.g_01396	Syai.g_00269
OG0001807	Prbj.g_01486	Syai.g_00177
OG0001808	Prbj.g_01497	Syai.g_00167
OG0001810	Prbj.g_01546	Syai.g_02591
OG0001811	Prbj.g_01139	Syai.g_02652
OG0001812	Prbj.g_01946	Syai.g_02761
OG0001813	Prbj.g_02001	Syai.g_02824
OG0001814	Prbj.g_02059	Syai.g_02917, Syai.g_02916
OG0001815	Prbj.g_02068	Syai.g_02928
OG0001835	Prbj.g_00753	Syai.g_00585, Syai.g_01690
OG0001838	Prbj.g_02081	Syai.g_00008
OG0001839	Prbj.g_01205	Syai.g_00039
OG0001840	Prbj.g_01222	Syai.g_00060
OG0001841	Prbj.g_01230	Syai.g_00068
OG0001842	Prbj.g_01812	Syai.g_02289
OG0001843	Prbj.g_01589	Syai.g_00120
OG0001844	Prbj.g_01588	Syai.g_00121
OG0001845	Prbj.g_01582	Syai.g_00122
OG0001846	Prbj.g_01561	Syai.g_02567
OG0001847	Prbj.g_01559	Syai.g_02564, Syai.g_02565
OG0001848	Prbj.g_01555	Syai.g_02560
OG0001849	Prbj.g_00586	Syai.g_02503
OG0001850	Prbj.g_00579	Syai.g_02491
OG0001851	Prbj.g_00574	Syai.g_02484
OG0001852	Prbj.g_00573	Syai.g_02483
OG0001853	Prbj.g_00566	Syai.g_02476
OG0001854	Prbj.g_00175	Syai.g_00536
OG0001855	Prbj.g_00437	Syai.g_00889
OG0001856	Prbj.g_00886	Syai.g_02354
OG0001857	Prbj.g_00889	Syai.g_02351
OG0001858	Prbj.g_01695	Syai.g_02309
OG0001859	Prbj.g_01648	Syai.g_00618
OG0001860	Prbj.g_01636	Syai.g_00632
OG0001861	Prbj.g_01623	Syai.g_00645
OG0001862	Prbj.g_01611	Syai.g_00656
OG0001863	Prbj.g_01606	Syai.g_00661
OG0001864	Prbj.g_02140	Syai.g_00718
OG0001865	Prbj.g_01784	Syai.g_00785
OG0001866	Prbj.g_01759	Syai.g_00813
OG0001867	Prbj.g_01749	Syai.g_01048
OG0001868	Prbj.g_01730	Syai.g_02182
OG0001869	Prbj.g_00966	Syai.g_02149
OG0001870	Prbj.g_00974	Syai.g_02141
OG0001871	Prbj.g_00842	Syai.g_02136
OG0001872	Prbj.g_02161	Syai.g_01795
OG0001873	Prbj.g_01912	Syai.g_01752
OG0001874	Prbj.g_00017	Syai.g_01749
OG0001877	Prbj.g_00940	Syai.g_01979
OG0001878	Prbj.g_02226	Syai.g_01446
OG0001879	Prbj.g_02234	Syai.g_01452
OG0001880	Prbj.g_02265	Syai.g_01498
OG0001881	Prbj.g_02266	Syai.g_01501
OG0001882	Prbj.g_02286	Syai.g_01524
OG0001883	Prbj.g_02291	Syai.g_01542
OG0001884	Prbj.g_02300	Syai.g_01551
OG0001885	Prbj.g_02313	Syai.g_01567
OG0001886	Prbj.g_02317	Syai.g_01571
OG0001887	Prbj.g_02356	Syai.g_01277
OG0001888	Prbj.g_02398	Syai.g_01298
OG0001889	Prbj.g_02426	Syai.g_01354
OG0001890	Prbj.g_02489	Syai.g_02060
OG0001891	Prbj.g_02493	Syai.g_02064
OG0001892	Prbj.g_02506	Syai.g_02089
OG0001893	Prbj.g_02557	Syai.g_01074
OG0001894	Prbj.g_02572	Syai.g_01103
OG0001895	Prbj.g_01292	Syai.g_00986
OG0001896	Prbj.g_00088	Syai.g_02222
OG0001897	Prbj.g_00332	Syai.g_00496
OG0001898	Prbj.g_00349	Syai.g_00463
OG0001899	Prbj.g_00992	Syai.g_00392
OG0001900	Prbj.g_01370	Syai.g_00284
OG0001901	Prbj.g_01371	Syai.g_00283
OG0001902	Prbj.g_01412	Syai.g_00252
OG0001903	Prbj.g_01421	Syai.g_00243
OG0001904	Prbj.g_01489	Syai.g_00175
OG0001905	Prbj.g_01499	Syai.g_00165
OG0001906	Prbj.g_01534	Syai.g_02579
OG0001907	Prbj.g_00551	Syai.g_02597
OG0001908	Prbj.g_00506	Syai.g_02648
OG0001909	Prbj.g_01147	Syai.g_02659
OG0001910	Prbj.g_00260	Syai.g_02698
OG0001912	Prbj.g_01965	Syai.g_02785
OG0001913	Prbj.g_01967	Syai.g_02787
OG0001914	Prbj.g_01995	Syai.g_01739
OG0001929	Prbj.g_01237	Syai.g_00075
OG0001930	Prbj.g_01813	Syai.g_02290
OG0001931	Prbj.g_01814	Syai.g_02291
OG0001932	Prbj.g_01591	Syai.g_00118
OG0001933	Prbj.g_00623	Syai.g_02543
OG0001934	Prbj.g_00608	Syai.g_02531
OG0001935	Prbj.g_00571	Syai.g_02481
OG0001936	Prbj.g_01323	Syai.g_01653
OG0001937	Prbj.g_01706	Syai.g_02329
OG0001938	Prbj.g_01634	Syai.g_00634
OG0001939	Prbj.g_02669	Syai.g_01960
OG0001940	Prbj.g_01798	Syai.g_00771
OG0001941	Prbj.g_01735	Syai.g_02187
OG0001943	Prbj.g_00836	Syai.g_01920
OG0001944	Prbj.g_00052	Syai.g_01932
OG0001946	Prbj.g_00945	Syai.g_01980
OG0001947	Prbj.g_01853	Syai.g_02024
OG0001948	Prbj.g_02242	Syai.g_01462
OG0001949	Prbj.g_02256	Syai.g_01483
OG0001950	Prbj.g_02258	Syai.g_01485
OG0001951	Prbj.g_02267	Syai.g_01502
OG0001952	Prbj.g_02287	Syai.g_01525
OG0001953	Prbj.g_02288	Syai.g_01526
OG0001954	Prbj.g_02452	Syai.g_01600
OG0001957	Prbj.g_02562	Syai.g_01079
OG0001958	Prbj.g_00811	Syai.g_01228
OG0001961	Prbj.g_00133	Syai.g_00860
OG0001962	Prbj.g_00223	Syai.g_01809
OG0001964	Prbj.g_02642	Syai.g_00335
OG0001965	Prbj.g_01357	Syai.g_01131
OG0001966	Prbj.g_01365	Syai.g_00289
OG0001967	Prbj.g_01367	Syai.g_00287
OG0001968	Prbj.g_01368	Syai.g_00286
OG0001969	Prbj.g_01440	Syai.g_00222
OG0001970	Prbj.g_01536	Syai.g_02581
OG0001971	Prbj.g_01145	Syai.g_02657
OG0001972	Prbj.g_00273	Syai.g_02710
OG0001973	Prbj.g_01926, Prbj.g_01938	Syai.g_02753
OG0001974	Prbj.g_01952	Syai.g_02772
OG0001975	Prbj.g_01994	Syai.g_01740
OG0001976	Prbj.g_01996	Syai.g_01738
OG0001995	Prbj.g_02136	Syai.g_01948
OG0001996	Prbj.g_01201	Syai.g_00036
OG0001997	Prbj.g_00597	Syai.g_02520
OG0002000	Prbj.g_02107	Syai.g_00683
OG0002001	Prbj.g_00053, Prbj.g_00302	Syai.g_01964
OG0002002	Prbj.g_02160	Syai.g_01794
OG0002004	Prbj.g_00922	Syai.g_02496
OG0002006	Prbj.g_01854	Syai.g_02025
OG0002007	Prbj.g_01855	Syai.g_02026
OG0002008	Prbj.g_02228	Syai.g_01448
OG0002009	Prbj.g_02375	Syai.g_01287
OG0002010	Prbj.g_00644	Syai.g_00912
OG0002011	Prbj.g_00069	Syai.g_00525
OG0002012	Prbj.g_01899, Prbj.g_00381	Syai.g_01589
OG0002013	Prbj.g_01462	Syai.g_00515
OG0002014	Prbj.g_01474	Syai.g_00182
OG0002015	Prbj.g_01478	Syai.g_00183, Syai.g_00146
OG0002017	Prbj.g_02010	Syai.g_02832
OG0002018	Prbj.g_02038	Syai.g_02895
OG0002035	Prbj.g_00735	Syai.g_00973, Syai.g_00972, Syai.g_00592, Syai.g_01220
