Orthogroup	Prbj	Prad
OG0001131	Prbj.g_02687	Prad.g_00990
OG0001132	Prbj.g_02537	Prad.g_00981
OG0001133	Prbj.g_02555	Prad.g_00655
OG0001134	Prbj.g_01990	Prad.g_01989
OG0001136	Prbj.g_00969	Prad.g_01499
OG0001137	Prbj.g_00832	Prad.g_01488
OG0001138	Prbj.g_00004	Prad.g_01469
OG0001139	Prbj.g_00006	Prad.g_01468
OG0001140	Prbj.g_00007	Prad.g_01467
OG0001141	Prbj.g_00008	Prad.g_01466
OG0001142	Prbj.g_00009	Prad.g_01465
OG0001143	Prbj.g_01907	Prad.g_01458
OG0001144	Prbj.g_02153	Prad.g_01453
OG0001145	Prbj.g_01717	Prad.g_00362
OG0001146	Prbj.g_01733	Prad.g_00624
OG0001147	Prbj.g_00121	Prad.g_00608
OG0001148	Prbj.g_01640	Prad.g_00592
OG0001149	Prbj.g_01641	Prad.g_00591
OG0001150	Prbj.g_01642	Prad.g_00590
OG0001151	Prbj.g_01654	Prad.g_00579
OG0001152	Prbj.g_01655	Prad.g_00578
OG0001153	Prbj.g_00651	Prad.g_00482
OG0001154	Prbj.g_00652	Prad.g_00481
OG0001155	Prbj.g_01686	Prad.g_00469
OG0001156	Prbj.g_01689	Prad.g_00466
OG0001157	Prbj.g_02538	Prad.g_00465
OG0001158	Prbj.g_01690	Prad.g_00464
OG0001159	Prbj.g_01691	Prad.g_00463
OG0001160	Prbj.g_00884	Prad.g_00439
OG0001161	Prbj.g_02535	Prad.g_00426
OG0001162	Prbj.g_00780	Prad.g_00415
OG0001163	Prbj.g_00870	Prad.g_00949
OG0001164	Prbj.g_00865	Prad.g_00945
OG0001165	Prbj.g_00862	Prad.g_00942
OG0001166	Prbj.g_00482	Prad.g_00922
OG0001167	Prbj.g_00461	Prad.g_00905
OG0001168	Prbj.g_00459	Prad.g_00903
OG0001169	Prbj.g_00457	Prad.g_00901
OG0001170	Prbj.g_00455	Prad.g_00899
OG0001171	Prbj.g_00445	Prad.g_00889
OG0001172	Prbj.g_02653	Prad.g_00876
OG0001173	Prbj.g_02652	Prad.g_00875
OG0001174	Prbj.g_02644	Prad.g_00867
OG0001175	Prbj.g_02643	Prad.g_00866
OG0001176	Prbj.g_01028	Prad.g_00859
OG0001177	Prbj.g_01030	Prad.g_00856
OG0001178	Prbj.g_00851	Prad.g_00851
OG0001179	Prbj.g_00999	Prad.g_00823
OG0001180	Prbj.g_00407	Prad.g_00801
OG0001181	Prbj.g_00403	Prad.g_00797
OG0001182	Prbj.g_00394	Prad.g_00790
OG0001183	Prbj.g_00367	Prad.g_00786
OG0001184	Prbj.g_01509	Prad.g_00770
OG0001185	Prbj.g_01592	Prad.g_01636
OG0001186	Prbj.g_01253	Prad.g_01614
OG0001187	Prbj.g_01249	Prad.g_01610
OG0001188	Prbj.g_01245	Prad.g_01608
OG0001189	Prbj.g_01223	Prad.g_01591
OG0001190	Prbj.g_01955	Prad.g_01587
OG0001191	Prbj.g_01968	Prad.g_01577
OG0001192	Prbj.g_01975	Prad.g_01572
OG0001193	Prbj.g_02013	Prad.g_01562
OG0001194	Prbj.g_02019	Prad.g_01561
OG0001195	Prbj.g_02020	Prad.g_01560
OG0001196	Prbj.g_02056	Prad.g_01547
OG0001197	Prbj.g_02058	Prad.g_01546
OG0001198	Prbj.g_02070	Prad.g_01539
OG0001199	Prbj.g_00570	Prad.g_01919
OG0001200	Prbj.g_00572	Prad.g_01917
OG0001201	Prbj.g_00621	Prad.g_01885
OG0001202	Prbj.g_01164	Prad.g_01792
OG0001203	Prbj.g_02610	Prad.g_01753
OG0001204	Prbj.g_01340	Prad.g_01748
OG0001205	Prbj.g_00110	Prad.g_00062
OG0001206	Prbj.g_00151	Prad.g_00044
OG0001207	Prbj.g_01638	Prad.g_00030
OG0001208	Prbj.g_01628	Prad.g_00025
OG0001209	Prbj.g_02130	Prad.g_00094
OG0001210	Prbj.g_02142	Prad.g_01330
OG0001211	Prbj.g_01864	Prad.g_01340
OG0001212	Prbj.g_01771	Prad.g_01385
OG0001213	Prbj.g_02565	Prad.g_01418
OG0001214	Prbj.g_02575	Prad.g_01426
OG0001215	Prbj.g_00932	Prad.g_01264
OG0001216	Prbj.g_02181	Prad.g_01051
OG0001217	Prbj.g_01884	Prad.g_01092
OG0001218	Prbj.g_00663	Prad.g_01100
OG0001219	Prbj.g_02311	Prad.g_01134
OG0001220	Prbj.g_02503	Prad.g_00296
OG0001221	Prbj.g_02364	Prad.g_00234
OG0001222	Prbj.g_01984	Prad.g_00194
OG0001223	Prbj.g_02243	Prad.g_00168
OG0001224	Prbj.g_01842	Prad.g_01022
OG0001225	Prbj.g_01840	Prad.g_01020
OG0001226	Prbj.g_00678	Prad.g_00995
OG0001227	Prbj.g_01669	Prad.g_00978
OG0001228	Prbj.g_02158	Prad.g_01450
OG0001229	Prbj.g_00873	Prad.g_00596
OG0001230	Prbj.g_01046	Prad.g_00523
OG0001231	Prbj.g_01184	Prad.g_00417
OG0001232	Prbj.g_00477	Prad.g_00918
OG0001233	Prbj.g_00454	Prad.g_00898
OG0001234	Prbj.g_02640	Prad.g_00864
OG0001235	Prbj.g_01033	Prad.g_00854
OG0001236	Prbj.g_01505	Prad.g_00773
OG0001237	Prbj.g_01512	Prad.g_00769
OG0001238	Prbj.g_01969	Prad.g_01576
OG0001239	Prbj.g_00567	Prad.g_01922
OG0001240	Prbj.g_00604	Prad.g_01900
OG0001241	Prbj.g_00614	Prad.g_01892
OG0001242	Prbj.g_01560	Prad.g_01874
OG0001243	Prbj.g_01529	Prad.g_01868
OG0001245	Prbj.g_00689	Prad.g_00729
OG0001246	Prbj.g_02091	Prad.g_00125
OG0001247	Prbj.g_02453	Prad.g_01257
OG0001248	Prbj.g_00943	Prad.g_01259
OG0001249	Prbj.g_00347	Prad.g_01123
OG0001250	Prbj.g_02482	Prad.g_00307
OG0001252	Prbj.g_01847	Prad.g_01027
OG0001253	Prbj.g_00696	Prad.g_00977
OG0001254	Prbj.g_01991	Prad.g_01987
OG0001255	Prbj.g_00769	Prad.g_01512
OG0001258	Prbj.g_00864	Prad.g_00944
OG0001259	Prbj.g_00456	Prad.g_00900
OG0001260	Prbj.g_00426	Prad.g_00883
OG0001261	Prbj.g_00990	Prad.g_00815
OG0001262	Prbj.g_01226	Prad.g_01593
OG0001263	Prbj.g_01531	Prad.g_01865
OG0001265	Prbj.g_01558	Prad.g_01875
OG0001266	Prbj.g_01168	Prad.g_01788
OG0001267	Prbj.g_01405	Prad.g_01711
OG0001268	Prbj.g_00335	Prad.g_01652
OG0001269	Prbj.g_02500	Prad.g_00752
OG0001270	Prbj.g_00098	Prad.g_00668
OG0001271	Prbj.g_00131	Prad.g_00035
OG0001272	Prbj.g_01624	Prad.g_00021
OG0001273	Prbj.g_02568	Prad.g_01420
OG0001274	Prbj.g_00269	Prad.g_01277
OG0001275	Prbj.g_02227	Prad.g_00158
OG0001276	Prbj.g_02210	Prad.g_00138
OG0001277	Prbj.g_02042	Prad.g_00988
OG0001278	Prbj.g_02165	Prad.g_01445
OG0001279	Prbj.g_01299	Prad.g_01216
OG0001280	Prbj.g_01725	Prad.g_00629
OG0001281	Prbj.g_01734	Prad.g_00623
OG0001283	Prbj.g_02051	Prad.g_00574
OG0001285	Prbj.g_00473	Prad.g_00915
OG0001286	Prbj.g_00409	Prad.g_00803
OG0001288	Prbj.g_01286	Prad.g_01621
OG0001290	Prbj.g_00613	Prad.g_01893
OG0001291	Prbj.g_01541	Prad.g_01858
OG0001292	Prbj.g_01346	Prad.g_01743
OG0001293	Prbj.g_01369	Prad.g_01730
OG0001294	Prbj.g_00826	Prad.g_00731
OG0001295	Prbj.g_02145	Prad.g_00039
OG0001297	Prbj.g_02100	Prad.g_00115
OG0001298	Prbj.g_01797	Prad.g_01366
OG0001300	Prbj.g_00947	Prad.g_01267
OG0001301	Prbj.g_00755	Prad.g_01270
OG0001302	Prbj.g_01337	Prad.g_01132
OG0001303	Prbj.g_02309	Prad.g_00154
OG0001307	Prbj.g_00670	Prad.g_00611
OG0001308	Prbj.g_01074	Prad.g_00505
OG0001309	Prbj.g_02106	Prad.g_00420
OG0001310	Prbj.g_00488	Prad.g_00929
OG0001312	Prbj.g_02298	Prad.g_00205
OG0001313	Prbj.g_00142, Prbj.g_00143	Prad.g_01045
OG0001316	Prbj.g_01548	Prad.g_01853
OG0001319	Prbj.g_01395	Prad.g_01719
OG0001321	Prbj.g_00119	Prad.g_00056
OG0001322	Prbj.g_00120	Prad.g_00055
OG0001323	Prbj.g_02109	Prad.g_00110
OG0001324	Prbj.g_00948	Prad.g_01268
OG0001326	Prbj.g_02026	Prad.g_00271
OG0001328	Prbj.g_02357	Prad.g_00979
OG0001329	Prbj.g_00043	Prad.g_00663
OG0001330	Prbj.g_01718	Prad.g_00340
OG0001331	Prbj.g_01644	Prad.g_00588
OG0001332	Prbj.g_01674	Prad.g_00471
OG0001333	Prbj.g_00460	Prad.g_00904
OG0001334	Prbj.g_00363	Prad.g_00783
OG0001335	Prbj.g_00362	Prad.g_00782
OG0001336	Prbj.g_02052	Prad.g_01550
OG0001339	Prbj.g_00616	Prad.g_01890
OG0001340	Prbj.g_00352	Prad.g_01663
OG0001341	Prbj.g_02463	Prad.g_01090
OG0001344	Prbj.g_00845	Prad.g_01492
OG0001347	Prbj.g_00979	Prad.g_01978
OG0001348	Prbj.g_00249	Prad.g_00395
OG0001351	Prbj.g_01893	Prad.g_00053
OG0001352	Prbj.g_00760	Prad.g_01254
OG0001353	Prbj.g_02473	Prad.g_01178
OG0001355	Prbj.g_02368	Prad.g_00384
OG0001358	Prbj.g_02549	Prad.g_01409
OG0001360	Prbj.g_00018	Prad.g_00976
OG0001361	Prbj.g_00309	Prad.g_01480
OG0001362	Prbj.g_01078	Prad.g_00501
OG0001363	Prbj.g_01080	Prad.g_00499
OG0001365	Prbj.g_01960	Prad.g_01583
OG0001369	Prbj.g_00603	Prad.g_01901
OG0001370	Prbj.g_02460	Prad.g_00047
OG0001371	Prbj.g_00184	Prad.g_01253
OG0001372	Prbj.g_01324	Prad.g_01099
OG0001373	Prbj.g_02025	Prad.g_00272
OG0001374	Prbj.g_02033	Prad.g_00264
OG0001376	Prbj.g_01978	Prad.g_01009
OG0001377	Prbj.g_01977	Prad.g_01008
OG0001378	Prbj.g_00091	Prad.g_00634
OG0001379	Prbj.g_01720	Prad.g_00364
OG0001380	Prbj.g_02508	Prad.g_00606
OG0001381	Prbj.g_02689	Prad.g_00600
OG0001382	Prbj.g_02174	Prad.g_00403
OG0001385	Prbj.g_02022	Prad.g_00275
OG0001386	Prbj.g_02023	Prad.g_00274
OG0001387	Prbj.g_02024	Prad.g_00273
OG0001388	Prbj.g_02027	Prad.g_00270
OG0001389	Prbj.g_02028	Prad.g_00269
OG0001390	Prbj.g_02029	Prad.g_00268
OG0001391	Prbj.g_02030	Prad.g_00267
OG0001392	Prbj.g_02031	Prad.g_00266
OG0001393	Prbj.g_02032	Prad.g_00265
OG0001394	Prbj.g_02381	Prad.g_00230
OG0001395	Prbj.g_02197	Prad.g_01032
OG0001396	Prbj.g_01277	Prad.g_01977
OG0001397	Prbj.g_01079	Prad.g_00500
OG0001399	Prbj.g_00377, Prbj.g_00390	Prad.g_00862
OG0001401	Prbj.g_02477	Prad.g_01046
OG0001403	Prbj.g_01203	Prad.g_01956
OG0001405	Prbj.g_00360	Prad.g_01665
OG0001406	Prbj.g_01979	Prad.g_01010
OG0001409	Prbj.g_00834	Prad.g_01489
OG0001410	Prbj.g_00671	Prad.g_00610
OG0001412	Prbj.g_00978, Prbj.g_01279	Prad.g_01979
OG0001414	Prbj.g_00181	Prad.g_01762
OG0001415	Prbj.g_01776	Prad.g_01760
OG0001416	Prbj.g_01731	Prad.g_00048
OG0001418	Prbj.g_02636	Prad.g_01258
OG0001422	Prbj.g_00158	Prad.g_00397
OG0001423	Prbj.g_02711, Prbj.g_01102	Prad.g_00546
OG0001425	Prbj.g_01972	Prad.g_01573
OG0001431	Prbj.g_00731	Prad.g_00338
OG0001434	Prbj.g_02385	Prad.g_00225
OG0001437	Prbj.g_01775	Prad.g_01761
OG0001438	Prbj.g_01420	Prad.g_01698
OG0001441	Prbj.g_02111	Prad.g_00108
OG0001442	Prbj.g_02389	Prad.g_01081
OG0001446	Prbj.g_00047	Prad.g_01914
OG0001449	Prbj.g_01327	Prad.g_00702
OG0001450	Prbj.g_00921	Prad.g_01261
OG0001451	Prbj.g_02199	Prad.g_00287
OG0001455	Prbj.g_00227	Prad.g_00657
OG0001462	Prbj.g_01210	Prad.g_01952
OG0001463	Prbj.g_01413	Prad.g_01705
OG0001464	Prbj.g_00351	Prad.g_01662
OG0001472	Prbj.g_00907	Prad.g_00421
OG0001474	Prbj.g_00334	Prad.g_01651
OG0001479	Prbj.g_00337	Prad.g_01654
OG0001481	Prbj.g_01896	Prad.g_00736
OG0001484	Prbj.g_02172	Prad.g_00348
OG0001485	Prbj.g_01678	Prad.g_00383
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prad.g_00573
OG0001491	Prbj.g_00023	Prad.g_01130
OG0001495	Prbj.g_01031	Prad.g_00857
OG0001500	Prbj.g_00180	Prad.g_01728
OG0001501	Prbj.g_00168	Prad.g_01279
OG0001503	Prbj.g_01336	Prad.g_01522
OG0001506	Prbj.g_00036	Prad.g_00473
OG0001525	Prbj.g_02626	Prad.g_00412
OG0001550	Prbj.g_00688	Prad.g_00660
OG0001553	Prbj.g_01053	Prad.g_00518
OG0001555	Prbj.g_01316	Prad.g_00407
OG0001558	Prbj.g_01187	Prad.g_01042
OG0001569	Prbj.g_02632	Prad.g_00971
OG0001572	Prbj.g_00213	Prad.g_00315
OG0001588	Prbj.g_01492	Prad.g_01186
OG0001598	Prbj.g_00951	Prad.g_01980
OG0001605	Prbj.g_00038	Prad.g_00145
OG0001627	Prbj.g_01682	Prad.g_01097
OG0001652	Prbj.g_01185	Prad.g_01040
OG0001661	Prbj.g_00045, Prbj.g_00051	Prad.g_01191
OG0001670	Prbj.g_00736	Prad.g_00378
OG0001671	Prbj.g_00254	Prad.g_01322
OG0001684	Prbj.g_01783	Prad.g_01378
OG0001696	Prbj.g_00920	Prad.g_00286
OG0001698	Prbj.g_00764	Prad.g_01002
OG0001712	Prbj.g_02465	Prad.g_00679
OG0001726	Prbj.g_02321	Prad.g_00682
OG0001746	Prbj.g_00071	Prad.g_00082
OG0001747	Prbj.g_00549	Prad.g_00089
OG0001748	Prbj.g_00256	Prad.g_01323
OG0001835	Prbj.g_00753	Prad.g_01209
OG0001837	Prbj.g_00255	Prad.g_01324
OG0001992	Prbj.g_00379	Prad.g_01106
OG0002063	Prbj.g_00784	Prad.g_00694
OG0002424	Prbj.g_01154	Prad.g_00390
