Orthogroup	Prbj	Praw
OG0001128	Prbj.g_01846	Praw.g_01475
OG0001129	Prbj.g_01845	Praw.g_01474
OG0001130	Prbj.g_01844	Praw.g_01473
OG0001131	Prbj.g_02687	Praw.g_01437
OG0001132	Prbj.g_02537	Praw.g_01427
OG0001133	Prbj.g_02555	Praw.g_00187
OG0001134	Prbj.g_01990	Praw.g_00201
OG0001136	Prbj.g_00969	Praw.g_00231
OG0001137	Prbj.g_00832	Praw.g_00242
OG0001138	Prbj.g_00004	Praw.g_00260
OG0001139	Prbj.g_00006	Praw.g_00261
OG0001140	Prbj.g_00007	Praw.g_00262
OG0001141	Prbj.g_00008	Praw.g_00263
OG0001142	Prbj.g_00009	Praw.g_00264
OG0001143	Prbj.g_01907	Praw.g_00271
OG0001144	Prbj.g_02153	Praw.g_00276
OG0001145	Prbj.g_01717	Praw.g_00971
OG0001146	Prbj.g_01733	Praw.g_00985
OG0001147	Prbj.g_00121	Praw.g_01001
OG0001148	Prbj.g_01640	Praw.g_01018
OG0001149	Prbj.g_01641	Praw.g_01019
OG0001150	Prbj.g_01642	Praw.g_01020
OG0001151	Prbj.g_01654	Praw.g_01031
OG0001152	Prbj.g_01655	Praw.g_01032
OG0001153	Prbj.g_00651	Praw.g_00368
OG0001154	Prbj.g_00652	Praw.g_00370
OG0001155	Prbj.g_01686	Praw.g_00382
OG0001156	Prbj.g_01689	Praw.g_00385
OG0001157	Prbj.g_02538	Praw.g_00386
OG0001158	Prbj.g_01690	Praw.g_00387
OG0001159	Prbj.g_01691	Praw.g_00388
OG0001160	Prbj.g_00884	Praw.g_00412
OG0001161	Prbj.g_02535	Praw.g_00423
OG0001162	Prbj.g_00780	Praw.g_00434
OG0001163	Prbj.g_00870	Praw.g_00507
OG0001164	Prbj.g_00865	Praw.g_00511
OG0001165	Prbj.g_00862	Praw.g_00514
OG0001166	Prbj.g_00482	Praw.g_00534
OG0001167	Prbj.g_00461	Praw.g_00551
OG0001168	Prbj.g_00459	Praw.g_00553
OG0001169	Prbj.g_00457	Praw.g_00555
OG0001170	Prbj.g_00455	Praw.g_00557
OG0001171	Prbj.g_00445	Praw.g_00567
OG0001172	Prbj.g_02653	Praw.g_01914
OG0001173	Prbj.g_02652	Praw.g_01913
OG0001174	Prbj.g_02644	Praw.g_01905
OG0001175	Prbj.g_02643	Praw.g_01904
OG0001176	Prbj.g_01028	Praw.g_01897
OG0001177	Prbj.g_01030	Praw.g_01895
OG0001178	Prbj.g_00851	Praw.g_01890
OG0001179	Prbj.g_00999	Praw.g_00112
OG0001180	Prbj.g_00407	Praw.g_00090
OG0001181	Prbj.g_00403	Praw.g_00086
OG0001182	Prbj.g_00394	Praw.g_00079
OG0001183	Prbj.g_00367	Praw.g_00075
OG0001184	Prbj.g_01509	Praw.g_00059
OG0001185	Prbj.g_01592	Praw.g_00045
OG0001186	Prbj.g_01253	Praw.g_00021
OG0001187	Prbj.g_01249	Praw.g_00017
OG0001188	Prbj.g_01245	Praw.g_00015
OG0001189	Prbj.g_01223	Praw.g_01191
OG0001190	Prbj.g_01955	Praw.g_01187
OG0001191	Prbj.g_01968	Praw.g_01177
OG0001192	Prbj.g_01975	Praw.g_01172
OG0001193	Prbj.g_02013	Praw.g_01162
OG0001194	Prbj.g_02019	Praw.g_01161
OG0001195	Prbj.g_02020	Praw.g_01160
OG0001196	Prbj.g_02056	Praw.g_01147
OG0001197	Prbj.g_02058	Praw.g_01146
OG0001198	Prbj.g_02070	Praw.g_01139
OG0001199	Prbj.g_00570	Praw.g_01360
OG0001200	Prbj.g_00572	Praw.g_01358
OG0001201	Prbj.g_00621	Praw.g_01327
OG0001202	Prbj.g_01164	Praw.g_01236
OG0001203	Prbj.g_02610	Praw.g_01197
OG0001204	Prbj.g_01340	Praw.g_00890
OG0001205	Prbj.g_00110	Praw.g_00702
OG0001206	Prbj.g_00151	Praw.g_00685
OG0001207	Prbj.g_01638	Praw.g_00670
OG0001209	Prbj.g_02130	Praw.g_00613
OG0001210	Prbj.g_02142	Praw.g_00608
OG0001211	Prbj.g_01864	Praw.g_00598
OG0001212	Prbj.g_01771	Praw.g_01942
OG0001213	Prbj.g_02565	Praw.g_00165
OG0001214	Prbj.g_02575	Praw.g_01885
OG0001215	Prbj.g_00932	Praw.g_01832
OG0001216	Prbj.g_02181	Praw.g_01807
OG0001217	Prbj.g_01884	Praw.g_01759
OG0001218	Prbj.g_00663	Praw.g_01751
OG0001219	Prbj.g_02311	Praw.g_01708
OG0001220	Prbj.g_02503	Praw.g_01647
OG0001221	Prbj.g_02364	Praw.g_01586
OG0001222	Prbj.g_01984	Praw.g_01547
OG0001223	Prbj.g_02243	Praw.g_01521
OG0001224	Prbj.g_01842	Praw.g_01471
OG0001225	Prbj.g_01840	Praw.g_01469
OG0001226	Prbj.g_00678	Praw.g_01443
OG0001227	Prbj.g_01669	Praw.g_01424
OG0001228	Prbj.g_02158	Praw.g_00279
OG0001229	Prbj.g_00873	Praw.g_01014
OG0001230	Prbj.g_01046	Praw.g_01091
OG0001231	Prbj.g_01184	Praw.g_00432
OG0001232	Prbj.g_00477	Praw.g_00538
OG0001233	Prbj.g_00454	Praw.g_00558
OG0001234	Prbj.g_02640	Praw.g_01902
OG0001235	Prbj.g_01033	Praw.g_01893
OG0001236	Prbj.g_01505	Praw.g_00062
OG0001237	Prbj.g_01512	Praw.g_00058
OG0001238	Prbj.g_01969	Praw.g_01176
OG0001239	Prbj.g_00567	Praw.g_01363
OG0001241	Prbj.g_00614	Praw.g_01334
OG0001242	Prbj.g_01560	Praw.g_01316
OG0001243	Prbj.g_01529	Praw.g_01310
OG0001245	Prbj.g_00689	Praw.g_00753
OG0001246	Prbj.g_02091	Praw.g_00644
OG0001247	Prbj.g_02453	Praw.g_01839
OG0001248	Prbj.g_00943	Praw.g_01837
OG0001249	Prbj.g_00347	Praw.g_01719
OG0001250	Prbj.g_02482	Praw.g_01658
OG0001252	Prbj.g_01847	Praw.g_01476
OG0001253	Prbj.g_00696	Praw.g_01423
OG0001254	Prbj.g_01991	Praw.g_00203
OG0001255	Prbj.g_00769	Praw.g_00218
OG0001258	Prbj.g_00864	Praw.g_00512
OG0001259	Prbj.g_00456	Praw.g_00556
OG0001260	Prbj.g_00426	Praw.g_00573
OG0001261	Prbj.g_00990	Praw.g_00104
OG0001262	Prbj.g_01226	Praw.g_01193
OG0001263	Prbj.g_01531	Praw.g_01307
OG0001265	Prbj.g_01558	Praw.g_01317
OG0001266	Prbj.g_01168	Praw.g_01232
OG0001267	Prbj.g_01405	Praw.g_00854
OG0001268	Prbj.g_00335	Praw.g_00791
OG0001269	Prbj.g_02500	Praw.g_00773
OG0001270	Prbj.g_00098	Praw.g_00713
OG0001271	Prbj.g_00131	Praw.g_00675
OG0001272	Prbj.g_01624	Praw.g_00662
OG0001273	Prbj.g_02568	Praw.g_00167
OG0001274	Prbj.g_00269	Praw.g_01819
OG0001275	Prbj.g_02227	Praw.g_01511
OG0001276	Prbj.g_02210	Praw.g_01492
OG0001277	Prbj.g_02042	Praw.g_01435
OG0001278	Prbj.g_02165	Praw.g_00284
OG0001279	Prbj.g_01299	Praw.g_00930
OG0001280	Prbj.g_01725	Praw.g_00980
OG0001281	Prbj.g_01734	Praw.g_00986
OG0001285	Prbj.g_00473	Praw.g_00541
OG0001286	Prbj.g_00409	Praw.g_00092
OG0001288	Prbj.g_01286	Praw.g_00028
OG0001290	Prbj.g_00613	Praw.g_01335
OG0001291	Prbj.g_01541	Praw.g_01300
OG0001292	Prbj.g_01346	Praw.g_00885
OG0001293	Prbj.g_01369	Praw.g_00873
OG0001294	Prbj.g_00826	Praw.g_00755
OG0001295	Prbj.g_02145	Praw.g_00680
OG0001297	Prbj.g_02100	Praw.g_00634
OG0001298	Prbj.g_01797	Praw.g_01924
OG0001300	Prbj.g_00947	Praw.g_01829
OG0001301	Prbj.g_00755	Praw.g_01826
OG0001302	Prbj.g_01337	Praw.g_01710
OG0001303	Prbj.g_02309	Praw.g_01507
OG0001307	Prbj.g_00670	Praw.g_00998
OG0001308	Prbj.g_01074	Praw.g_00347
OG0001309	Prbj.g_02106	Praw.g_00429
OG0001310	Prbj.g_00488	Praw.g_00527
OG0001311	Prbj.g_02208	Praw.g_01490
OG0001312	Prbj.g_02298	Praw.g_01558
OG0001313	Prbj.g_00142, Prbj.g_00143	Praw.g_00921, Praw.g_00923, Praw.g_00315
OG0001316	Prbj.g_01548	Praw.g_01295
OG0001319	Prbj.g_01395	Praw.g_00862
OG0001321	Prbj.g_00119	Praw.g_00696
OG0001322	Prbj.g_00120	Praw.g_00695
OG0001323	Prbj.g_02109	Praw.g_00629
OG0001324	Prbj.g_00948	Praw.g_01828
OG0001326	Prbj.g_02026	Praw.g_01622
OG0001328	Prbj.g_02357	Praw.g_01425
OG0001329	Prbj.g_00043	Praw.g_00194
OG0001330	Prbj.g_01718	Praw.g_00953
OG0001331	Prbj.g_01644	Praw.g_01022
OG0001332	Prbj.g_01674	Praw.g_00380
OG0001333	Prbj.g_00460	Praw.g_00552
OG0001334	Prbj.g_00363	Praw.g_00072
OG0001335	Prbj.g_00362	Praw.g_00071
OG0001336	Prbj.g_02052	Praw.g_01150
OG0001339	Prbj.g_00616	Praw.g_01332
OG0001340	Prbj.g_00352	Praw.g_00806
OG0001341	Prbj.g_02463	Praw.g_01761
OG0001344	Prbj.g_00845	Praw.g_00238
OG0001347	Prbj.g_00979	Praw.g_00340
OG0001348	Prbj.g_00249	Praw.g_00453
OG0001351	Prbj.g_01893	Praw.g_00693
OG0001352	Prbj.g_00760	Praw.g_01842
OG0001353	Prbj.g_02473	Praw.g_01666
OG0001354	Prbj.g_02252	Praw.g_01529
OG0001355	Prbj.g_02368	Praw.g_00463
OG0001356	Prbj.g_01986	Praw.g_01734
OG0001358	Prbj.g_02549	Praw.g_00156
OG0001360	Prbj.g_00018	Praw.g_01422
OG0001361	Prbj.g_00309	Praw.g_00250
OG0001362	Prbj.g_01078	Praw.g_00351
OG0001363	Prbj.g_01080	Praw.g_00353
OG0001365	Prbj.g_01960	Praw.g_01183
OG0001369	Prbj.g_00603	Praw.g_01342
OG0001371	Prbj.g_00184	Praw.g_01843
OG0001372	Prbj.g_01324	Praw.g_01752
OG0001373	Prbj.g_02025	Praw.g_01623
OG0001374	Prbj.g_02033	Praw.g_01615
OG0001376	Prbj.g_01978	Praw.g_01458
OG0001377	Prbj.g_01977	Praw.g_01457
OG0001378	Prbj.g_00091	Praw.g_00171
OG0001379	Prbj.g_01720	Praw.g_00975
OG0001380	Prbj.g_02508	Praw.g_01003
OG0001381	Prbj.g_02689	Praw.g_01010
OG0001382	Prbj.g_02174	Praw.g_00445
OG0001385	Prbj.g_02022	Praw.g_01626
OG0001386	Prbj.g_02023	Praw.g_01625
OG0001387	Prbj.g_02024	Praw.g_01624
OG0001388	Prbj.g_02027	Praw.g_01621
OG0001389	Prbj.g_02028	Praw.g_01620
OG0001390	Prbj.g_02029	Praw.g_01619
OG0001391	Prbj.g_02030	Praw.g_01618
OG0001392	Prbj.g_02031	Praw.g_01617
OG0001393	Prbj.g_02032	Praw.g_01616
OG0001395	Prbj.g_02197	Praw.g_01480
OG0001396	Prbj.g_01277	Praw.g_00341
OG0001397	Prbj.g_01079	Praw.g_00352
OG0001398	Prbj.g_00690	Praw.g_00459
OG0001399	Prbj.g_00377, Prbj.g_00390	Praw.g_01900
OG0001401	Prbj.g_02477	Praw.g_00908
OG0001402	Prbj.g_02554	Praw.g_01744
OG0001403	Prbj.g_01203	Praw.g_01398
OG0001405	Prbj.g_00360	Praw.g_00808
OG0001406	Prbj.g_01979	Praw.g_01459
OG0001409	Prbj.g_00834	Praw.g_00241
OG0001410	Prbj.g_00671	Praw.g_00999
OG0001414	Prbj.g_00181	Praw.g_01206
OG0001415	Prbj.g_01776	Praw.g_01204
OG0001416	Prbj.g_01731	Praw.g_00688
OG0001418	Prbj.g_02636	Praw.g_01838
OG0001422	Prbj.g_00158	Praw.g_00451
OG0001425	Prbj.g_01972	Praw.g_01173
OG0001431	Prbj.g_00731	Praw.g_00951
OG0001434	Prbj.g_02385	Praw.g_01578
OG0001437	Prbj.g_01775	Praw.g_01205
OG0001438	Prbj.g_01420	Praw.g_00841
OG0001441	Prbj.g_02111	Praw.g_00627
OG0001442	Prbj.g_02389	Praw.g_01770
OG0001443	Prbj.g_00872	Praw.g_00498
OG0001446	Prbj.g_00047	Praw.g_01355
OG0001449	Prbj.g_01327	Praw.g_00738
OG0001450	Prbj.g_00921	Praw.g_01835
OG0001451	Prbj.g_02199	Praw.g_01638
OG0001455	Prbj.g_00227	Praw.g_00189
OG0001462	Prbj.g_01210	Praw.g_01394
OG0001463	Prbj.g_01413	Praw.g_00848
OG0001464	Prbj.g_00351	Praw.g_00805
OG0001472	Prbj.g_00907	Praw.g_00428
OG0001477	Prbj.g_00750	Praw.g_00320
OG0001479	Prbj.g_00337	Praw.g_00793
OG0001481	Prbj.g_01896	Praw.g_00759
OG0001485	Prbj.g_01678	Praw.g_00464
OG0001491	Prbj.g_00023	Praw.g_01712
OG0001496	Prbj.g_00746	Praw.g_00318
OG0001497	Prbj.g_00749	Praw.g_00319
OG0001500	Prbj.g_00180	Praw.g_00871
OG0001501	Prbj.g_00168	Praw.g_01817
OG0001503	Prbj.g_01336	Praw.g_00208
OG0001506	Prbj.g_00036	Praw.g_00378
OG0001514	Prbj.g_00745	Praw.g_00317
OG0001525	Prbj.g_02626	Praw.g_00436
OG0001550	Prbj.g_00688	Praw.g_00192
OG0001553	Prbj.g_01053	Praw.g_01086
OG0001555	Prbj.g_01316	Praw.g_00441
OG0001558	Prbj.g_01187	Praw.g_00911
OG0001565	Prbj.g_02457	Praw.g_00731
OG0001569	Prbj.g_02632	Praw.g_01417
OG0001598	Prbj.g_00951	Praw.g_00486, Praw.g_00336
OG0001605	Prbj.g_00038	Praw.g_01499
OG0001627	Prbj.g_01682	Praw.g_01754
OG0001635	Prbj.g_02633	Praw.g_00480
OG0001652	Prbj.g_01185	Praw.g_00909
OG0001670	Prbj.g_00736	Praw.g_00469
OG0001671	Prbj.g_00254	Praw.g_00916
OG0001684	Prbj.g_01783	Praw.g_01936
OG0001696	Prbj.g_00920	Praw.g_01637
OG0001698	Prbj.g_00764	Praw.g_01451
OG0001792	Prbj.g_02154	Praw.g_01068
OG0001963	Prbj.g_00374	Praw.g_00488
OG0002036	Prbj.g_00859	Praw.g_00489
OG0002291	Prbj.g_01140	Praw.g_00927
OG0002424	Prbj.g_01154	Praw.g_00456
OG0002451	Prbj.g_01123	Praw.g_01777
OG0002590	Prbj.g_00420, Prbj.g_00791	Praw.g_00295, Praw.g_00892
