Orthogroup	Prbj	Prau
OG0001129	Prbj.g_01845	Prau.g_01082
OG0001130	Prbj.g_01844	Prau.g_01083
OG0001131	Prbj.g_02687	Prau.g_01118
OG0001132	Prbj.g_02537	Prau.g_01127
OG0001133	Prbj.g_02555	Prau.g_01160
OG0001134	Prbj.g_01990	Prau.g_01174
OG0001136	Prbj.g_00969	Prau.g_01204
OG0001137	Prbj.g_00832	Prau.g_01214
OG0001138	Prbj.g_00004	Prau.g_01232
OG0001139	Prbj.g_00006	Prau.g_01233
OG0001140	Prbj.g_00007	Prau.g_01234
OG0001141	Prbj.g_00008	Prau.g_01235
OG0001142	Prbj.g_00009	Prau.g_01236
OG0001143	Prbj.g_01907	Prau.g_01243
OG0001144	Prbj.g_02153	Prau.g_01248
OG0001145	Prbj.g_01717	Prau.g_01362
OG0001146	Prbj.g_01733	Prau.g_01375
OG0001147	Prbj.g_00121	Prau.g_01395
OG0001148	Prbj.g_01640	Prau.g_01411
OG0001149	Prbj.g_01641	Prau.g_01412
OG0001150	Prbj.g_01642	Prau.g_01413
OG0001151	Prbj.g_01654	Prau.g_01424
OG0001152	Prbj.g_01655	Prau.g_01425
OG0001153	Prbj.g_00651	Prau.g_01563
OG0001154	Prbj.g_00652	Prau.g_01564
OG0001155	Prbj.g_01686	Prau.g_01576
OG0001156	Prbj.g_01689	Prau.g_01579
OG0001157	Prbj.g_02538	Prau.g_01580
OG0001158	Prbj.g_01690	Prau.g_01581
OG0001159	Prbj.g_01691	Prau.g_01582
OG0001160	Prbj.g_00884	Prau.g_01606
OG0001161	Prbj.g_02535	Prau.g_01619
OG0001162	Prbj.g_00780	Prau.g_01630
OG0001163	Prbj.g_00870	Prau.g_01724
OG0001164	Prbj.g_00865	Prau.g_01728
OG0001165	Prbj.g_00862	Prau.g_01731
OG0001166	Prbj.g_00482	Prau.g_01751
OG0001167	Prbj.g_00461	Prau.g_01768
OG0001168	Prbj.g_00459	Prau.g_01770
OG0001169	Prbj.g_00457	Prau.g_01772
OG0001170	Prbj.g_00455	Prau.g_01774
OG0001171	Prbj.g_00445	Prau.g_01783
OG0001172	Prbj.g_02653	Prau.g_01797
OG0001173	Prbj.g_02652	Prau.g_01798
OG0001174	Prbj.g_02644	Prau.g_01806
OG0001175	Prbj.g_02643	Prau.g_01807
OG0001176	Prbj.g_01028	Prau.g_01814
OG0001177	Prbj.g_01030	Prau.g_01817
OG0001178	Prbj.g_00851	Prau.g_01822
OG0001179	Prbj.g_00999	Prau.g_01853
OG0001180	Prbj.g_00407	Prau.g_01875
OG0001181	Prbj.g_00403	Prau.g_01879
OG0001182	Prbj.g_00394	Prau.g_01886
OG0001183	Prbj.g_00367	Prau.g_01890
OG0001184	Prbj.g_01509	Prau.g_01906
OG0001185	Prbj.g_01592	Prau.g_01920
OG0001186	Prbj.g_01253	Prau.g_01943
OG0001187	Prbj.g_01249	Prau.g_01947
OG0001188	Prbj.g_01245	Prau.g_01950
OG0001189	Prbj.g_01223	Prau.g_01967
OG0001190	Prbj.g_01955	Prau.g_01971
OG0001191	Prbj.g_01968	Prau.g_01981
OG0001192	Prbj.g_01975	Prau.g_01985
OG0001193	Prbj.g_02013	Prau.g_01995
OG0001194	Prbj.g_02019	Prau.g_01996
OG0001195	Prbj.g_02020	Prau.g_01997
OG0001196	Prbj.g_02056	Prau.g_02010
OG0001197	Prbj.g_02058	Prau.g_02011
OG0001198	Prbj.g_02070	Prau.g_02019
OG0001199	Prbj.g_00570	Prau.g_00075
OG0001200	Prbj.g_00572	Prau.g_00077
OG0001201	Prbj.g_00621	Prau.g_00109
OG0001202	Prbj.g_01164	Prau.g_00200
OG0001203	Prbj.g_02610	Prau.g_00239
OG0001204	Prbj.g_01340	Prau.g_00245
OG0001205	Prbj.g_00110	Prau.g_00486
OG0001206	Prbj.g_00151	Prau.g_00504
OG0001207	Prbj.g_01638	Prau.g_00518
OG0001208	Prbj.g_01628	Prau.g_00523
OG0001209	Prbj.g_02130	Prau.g_00575
OG0001210	Prbj.g_02142	Prau.g_00580
OG0001211	Prbj.g_01864	Prau.g_00590
OG0001212	Prbj.g_01771	Prau.g_00634
OG0001213	Prbj.g_02565	Prau.g_00669
OG0001214	Prbj.g_02575	Prau.g_00677
OG0001215	Prbj.g_00932	Prau.g_00730
OG0001216	Prbj.g_02181	Prau.g_00757
OG0001217	Prbj.g_01884	Prau.g_00800
OG0001218	Prbj.g_00663	Prau.g_00809
OG0001219	Prbj.g_02311	Prau.g_00843
OG0001220	Prbj.g_02503	Prau.g_00906
OG0001221	Prbj.g_02364	Prau.g_00967
OG0001222	Prbj.g_01984	Prau.g_01007
OG0001223	Prbj.g_02243	Prau.g_01033
OG0001224	Prbj.g_01842	Prau.g_01085
OG0001225	Prbj.g_01840	Prau.g_01087
OG0001226	Prbj.g_00678	Prau.g_01112
OG0001227	Prbj.g_01669	Prau.g_01130
OG0001228	Prbj.g_02158	Prau.g_01251
OG0001229	Prbj.g_00873	Prau.g_01407
OG0001230	Prbj.g_01046	Prau.g_01520
OG0001231	Prbj.g_01184	Prau.g_01628
OG0001232	Prbj.g_00477	Prau.g_01755
OG0001233	Prbj.g_00454	Prau.g_01775
OG0001234	Prbj.g_02640	Prau.g_01809
OG0001235	Prbj.g_01033	Prau.g_01819
OG0001236	Prbj.g_01505	Prau.g_01903
OG0001237	Prbj.g_01512	Prau.g_01907
OG0001238	Prbj.g_01969	Prau.g_01982
OG0001240	Prbj.g_00604	Prau.g_00094
OG0001241	Prbj.g_00614	Prau.g_00102
OG0001242	Prbj.g_01560	Prau.g_00120
OG0001243	Prbj.g_01529	Prau.g_00126
OG0001245	Prbj.g_00689	Prau.g_00383
OG0001246	Prbj.g_02091	Prau.g_00545
OG0001247	Prbj.g_02453	Prau.g_00723
OG0001248	Prbj.g_00943	Prau.g_00725
OG0001249	Prbj.g_00347	Prau.g_00832
OG0001250	Prbj.g_02482	Prau.g_00894
OG0001252	Prbj.g_01847	Prau.g_01080
OG0001253	Prbj.g_00696	Prau.g_01131
OG0001254	Prbj.g_01991	Prau.g_01176
OG0001255	Prbj.g_00769	Prau.g_01191
OG0001258	Prbj.g_00864	Prau.g_01729
OG0001259	Prbj.g_00456	Prau.g_01773
OG0001260	Prbj.g_00426	Prau.g_01789
OG0001261	Prbj.g_00990	Prau.g_01861
OG0001262	Prbj.g_01226	Prau.g_01965
OG0001263	Prbj.g_01531	Prau.g_00129
OG0001265	Prbj.g_01558	Prau.g_00119
OG0001266	Prbj.g_01168	Prau.g_00204
OG0001267	Prbj.g_01405	Prau.g_00282
OG0001268	Prbj.g_00335	Prau.g_00341
OG0001269	Prbj.g_02500	Prau.g_00361
OG0001270	Prbj.g_00098	Prau.g_00475
OG0001271	Prbj.g_00131	Prau.g_00513
OG0001272	Prbj.g_01624	Prau.g_00527
OG0001273	Prbj.g_02568	Prau.g_00671
OG0001274	Prbj.g_00269	Prau.g_00743
OG0001275	Prbj.g_02227	Prau.g_01043
OG0001276	Prbj.g_02210	Prau.g_01064
OG0001277	Prbj.g_02042	Prau.g_01120
OG0001278	Prbj.g_02165	Prau.g_01256
OG0001279	Prbj.g_01299	Prau.g_01320
OG0001280	Prbj.g_01725	Prau.g_01370
OG0001281	Prbj.g_01734	Prau.g_01376
OG0001283	Prbj.g_02051	Prau.g_01429
OG0001285	Prbj.g_00473	Prau.g_01758
OG0001286	Prbj.g_00409	Prau.g_01873
OG0001288	Prbj.g_01286	Prau.g_01936
OG0001290	Prbj.g_00613	Prau.g_00101
OG0001291	Prbj.g_01541	Prau.g_00136
OG0001292	Prbj.g_01346	Prau.g_00250
OG0001293	Prbj.g_01369	Prau.g_00263
OG0001294	Prbj.g_00826	Prau.g_00381
OG0001295	Prbj.g_02145	Prau.g_00509
OG0001297	Prbj.g_02100	Prau.g_00555
OG0001298	Prbj.g_01797	Prau.g_00616
OG0001300	Prbj.g_00947	Prau.g_00733
OG0001301	Prbj.g_00755	Prau.g_00736
OG0001302	Prbj.g_01337	Prau.g_00841
OG0001303	Prbj.g_02309	Prau.g_01047
OG0001307	Prbj.g_00670	Prau.g_01392
OG0001308	Prbj.g_01074	Prau.g_01541
OG0001309	Prbj.g_02106	Prau.g_01625
OG0001310	Prbj.g_00488	Prau.g_01744
OG0001311	Prbj.g_02208	Prau.g_01066
OG0001313	Prbj.g_00142, Prbj.g_00143	Prau.g_00752
OG0001316	Prbj.g_01548	Prau.g_00141
OG0001319	Prbj.g_01395	Prau.g_00274
OG0001321	Prbj.g_00119	Prau.g_00492
OG0001322	Prbj.g_00120	Prau.g_00493
OG0001323	Prbj.g_02109	Prau.g_00560
OG0001324	Prbj.g_00948	Prau.g_00734
OG0001326	Prbj.g_02026	Prau.g_00931
OG0001328	Prbj.g_02357	Prau.g_01129
OG0001329	Prbj.g_00043	Prau.g_01168
OG0001330	Prbj.g_01718	Prau.g_01345
OG0001331	Prbj.g_01644	Prau.g_01415
OG0001332	Prbj.g_01674	Prau.g_01574
OG0001333	Prbj.g_00460	Prau.g_01769
OG0001334	Prbj.g_00363	Prau.g_01893
OG0001335	Prbj.g_00362	Prau.g_01894
OG0001336	Prbj.g_02052	Prau.g_02007
OG0001339	Prbj.g_00616	Prau.g_00104
OG0001340	Prbj.g_00352	Prau.g_00330
OG0001341	Prbj.g_02463	Prau.g_00798
OG0001344	Prbj.g_00845	Prau.g_01210
OG0001351	Prbj.g_01893	Prau.g_00495
OG0001352	Prbj.g_00760	Prau.g_00720
OG0001355	Prbj.g_02368	Prau.g_01657, Prau.g_01309
OG0001358	Prbj.g_02549	Prau.g_00660
OG0001360	Prbj.g_00018	Prau.g_01132
OG0001361	Prbj.g_00309	Prau.g_01222
OG0001362	Prbj.g_01078	Prau.g_01545
OG0001363	Prbj.g_01080	Prau.g_01547
OG0001365	Prbj.g_01960	Prau.g_01975
OG0001369	Prbj.g_00603	Prau.g_00093
OG0001370	Prbj.g_02460	Prau.g_00501
OG0001371	Prbj.g_00184	Prau.g_00719
OG0001372	Prbj.g_01324	Prau.g_00808
OG0001373	Prbj.g_02025	Prau.g_00930
OG0001374	Prbj.g_02033	Prau.g_00938
OG0001376	Prbj.g_01978	Prau.g_01098
OG0001377	Prbj.g_01977	Prau.g_01099
OG0001378	Prbj.g_00091	Prau.g_01141
OG0001380	Prbj.g_02508	Prau.g_01397
OG0001381	Prbj.g_02689	Prau.g_01403
OG0001382	Prbj.g_02174	Prau.g_01640
OG0001385	Prbj.g_02022	Prau.g_00927
OG0001386	Prbj.g_02023	Prau.g_00928
OG0001387	Prbj.g_02024	Prau.g_00929
OG0001388	Prbj.g_02027	Prau.g_00932
OG0001389	Prbj.g_02028	Prau.g_00933
OG0001390	Prbj.g_02029	Prau.g_00934
OG0001391	Prbj.g_02030	Prau.g_00935
OG0001392	Prbj.g_02031	Prau.g_00936
OG0001393	Prbj.g_02032	Prau.g_00937
OG0001394	Prbj.g_02381	Prau.g_00971
OG0001395	Prbj.g_02197	Prau.g_01076
OG0001397	Prbj.g_01079	Prau.g_01546
OG0001398	Prbj.g_00690	Prau.g_01653
OG0001399	Prbj.g_00377, Prbj.g_00390	Prau.g_01811
OG0001405	Prbj.g_00360	Prau.g_00328
OG0001406	Prbj.g_01979	Prau.g_01097
OG0001409	Prbj.g_00834	Prau.g_01213
OG0001410	Prbj.g_00671	Prau.g_01393
OG0001414	Prbj.g_00181	Prau.g_00230
OG0001415	Prbj.g_01776	Prau.g_00232
OG0001416	Prbj.g_01731	Prau.g_00500
OG0001418	Prbj.g_02636	Prau.g_00724
OG0001422	Prbj.g_00158	Prau.g_01645
OG0001431	Prbj.g_00731	Prau.g_01344
OG0001434	Prbj.g_02385	Prau.g_00976
OG0001436	Prbj.g_01484, Prbj.g_01485	Prau.g_01480
OG0001437	Prbj.g_01775	Prau.g_00231
OG0001438	Prbj.g_01420	Prau.g_00295
OG0001441	Prbj.g_02111	Prau.g_00562
OG0001442	Prbj.g_02389	Prau.g_00791
OG0001446	Prbj.g_00047	Prau.g_00080
OG0001449	Prbj.g_01327	Prau.g_00405
OG0001450	Prbj.g_00921	Prau.g_00727
OG0001451	Prbj.g_02199	Prau.g_00915
OG0001455	Prbj.g_00227	Prau.g_01162, Prau.g_00749
OG0001462	Prbj.g_01210	Prau.g_00033
OG0001463	Prbj.g_01413	Prau.g_00288
OG0001464	Prbj.g_00351	Prau.g_00331
OG0001470	Prbj.g_01255	Prau.g_01463, Prau.g_01472
OG0001472	Prbj.g_00907	Prau.g_01624
OG0001474	Prbj.g_00334	Prau.g_00342
OG0001475	Prbj.g_01257	Prau.g_01474
OG0001479	Prbj.g_00337	Prau.g_00339
OG0001481	Prbj.g_01896	Prau.g_00376
OG0001484	Prbj.g_02172	Prau.g_01709
OG0001485	Prbj.g_01678	Prau.g_01658
OG0001491	Prbj.g_00023	Prau.g_00839
OG0001494	Prbj.g_01124	Prau.g_01503
OG0001495	Prbj.g_01031	Prau.g_01816
OG0001500	Prbj.g_00180	Prau.g_00265
OG0001501	Prbj.g_00168	Prau.g_00745
OG0001503	Prbj.g_01336	Prau.g_01181
OG0001506	Prbj.g_00036	Prau.g_01572
OG0001508	Prbj.g_01254	Prau.g_01462
OG0001525	Prbj.g_02626	Prau.g_01633
OG0001528	Prbj.g_01251	Prau.g_01473, Prau.g_01464
OG0001550	Prbj.g_00688	Prau.g_01165
OG0001553	Prbj.g_01053	Prau.g_01525
OG0001555	Prbj.g_01316	Prau.g_01637
OG0001565	Prbj.g_02457	Prau.g_00457, Prau.g_00431
OG0001569	Prbj.g_02632	Prau.g_01137
OG0001572	Prbj.g_00213	Prau.g_01308
OG0001605	Prbj.g_00038	Prau.g_01057
OG0001627	Prbj.g_01682	Prau.g_00805
OG0001661	Prbj.g_00045, Prbj.g_00051	Prau.g_00440
OG0001684	Prbj.g_01783	Prau.g_01674
OG0001696	Prbj.g_00920	Prau.g_00916
OG0001698	Prbj.g_00764	Prau.g_01105
OG0001712	Prbj.g_02465	Prau.g_00418
OG0001726	Prbj.g_02321	Prau.g_00415
OG0001746	Prbj.g_00071	Prau.g_01296
OG0001897	Prbj.g_00332	Prau.g_01280
OG0001992	Prbj.g_00379	Prau.g_00815
OG0002001	Prbj.g_00302	Prau.g_01712
OG0002063	Prbj.g_00784	Prau.g_01671
OG0003812	Prbj.g_02697	Prau.g_01714
