Orthogroup	Prbj	Syat
OG0001143	Prbj.g_01907	Syat.g_00925
OG0001144	Prbj.g_02153	Syat.g_00906
OG0001145	Prbj.g_01717	Syat.g_01117
OG0001146	Prbj.g_01733	Syat.g_01158
OG0001147	Prbj.g_00121	Syat.g_01368
OG0001148	Prbj.g_01640	Syat.g_01297
OG0001149	Prbj.g_01641	Syat.g_01298
OG0001150	Prbj.g_01642	Syat.g_01299
OG0001151	Prbj.g_01654	Syat.g_01420
OG0001152	Prbj.g_01655	Syat.g_01421
OG0001153	Prbj.g_00651	Syat.g_01346
OG0001154	Prbj.g_00652	Syat.g_01347
OG0001155	Prbj.g_01686	Syat.g_02774
OG0001156	Prbj.g_01689	Syat.g_02978
OG0001157	Prbj.g_02538	Syat.g_02977
OG0001158	Prbj.g_01690	Syat.g_02976
OG0001159	Prbj.g_01691	Syat.g_02975
OG0001160	Prbj.g_00884	Syat.g_03104
OG0001161	Prbj.g_02535	Syat.g_02384
OG0001162	Prbj.g_00780	Syat.g_01528
OG0001163	Prbj.g_00870	Syat.g_03112
OG0001164	Prbj.g_00865	Syat.g_03116
OG0001165	Prbj.g_00862	Syat.g_03121
OG0001166	Prbj.g_00482	Syat.g_03050
OG0001167	Prbj.g_00461	Syat.g_03019
OG0001168	Prbj.g_00459	Syat.g_03017
OG0001169	Prbj.g_00457	Syat.g_03015
OG0001170	Prbj.g_00455	Syat.g_03013
OG0001171	Prbj.g_00445	Syat.g_03001
OG0001172	Prbj.g_02653	Syat.g_01858
OG0001173	Prbj.g_02652	Syat.g_01857
OG0001174	Prbj.g_02644	Syat.g_01849
OG0001175	Prbj.g_02643	Syat.g_01848
OG0001176	Prbj.g_01028	Syat.g_01831
OG0001178	Prbj.g_00851	Syat.g_03137
OG0001180	Prbj.g_00407	Syat.g_01654
OG0001181	Prbj.g_00403	Syat.g_01650
OG0001182	Prbj.g_00394	Syat.g_01642
OG0001183	Prbj.g_00367	Syat.g_01632
OG0001184	Prbj.g_01509	Syat.g_02160
OG0001185	Prbj.g_01592	Syat.g_02200
OG0001186	Prbj.g_01253	Syat.g_02235
OG0001187	Prbj.g_01249	Syat.g_02256
OG0001188	Prbj.g_01245	Syat.g_02261
OG0001189	Prbj.g_01223	Syat.g_02287
OG0001190	Prbj.g_01955	Syat.g_02692
OG0001191	Prbj.g_01968	Syat.g_02675
OG0001192	Prbj.g_01975	Syat.g_02663
OG0001193	Prbj.g_02013	Syat.g_02513
OG0001194	Prbj.g_02019	Syat.g_02515
OG0001195	Prbj.g_02020	Syat.g_02516
OG0001196	Prbj.g_02056	Syat.g_02398
OG0001197	Prbj.g_02058	Syat.g_02396
OG0001199	Prbj.g_00570	Syat.g_01475
OG0001200	Prbj.g_00572	Syat.g_01477
OG0001201	Prbj.g_00621	Syat.g_01572
OG0001202	Prbj.g_01164	Syat.g_02812
OG0001203	Prbj.g_02610	Syat.g_01447
OG0001204	Prbj.g_01340	Syat.g_01867
OG0001205	Prbj.g_00110	Syat.g_01287
OG0001206	Prbj.g_00151	Syat.g_03268
OG0001207	Prbj.g_01638	Syat.g_03162
OG0001208	Prbj.g_01628	Syat.g_03172
OG0001209	Prbj.g_02130	Syat.g_03273
OG0001210	Prbj.g_02142	Syat.g_00103
OG0001211	Prbj.g_01864	Syat.g_00078
OG0001213	Prbj.g_02565	Syat.g_03289
OG0001214	Prbj.g_02575	Syat.g_00128
OG0001216	Prbj.g_02181	Syat.g_00660
OG0001217	Prbj.g_01884	Syat.g_02587
OG0001218	Prbj.g_00663	Syat.g_01356
OG0001219	Prbj.g_02311	Syat.g_00629
OG0001220	Prbj.g_02503	Syat.g_01534
OG0001222	Prbj.g_01984	Syat.g_00597
OG0001223	Prbj.g_02243	Syat.g_00544
OG0001224	Prbj.g_01842	Syat.g_00804
OG0001225	Prbj.g_01840	Syat.g_00806
OG0001226	Prbj.g_00678	Syat.g_01485
OG0001228	Prbj.g_02158	Syat.g_00938
OG0001229	Prbj.g_00873	Syat.g_00981
OG0001230	Prbj.g_01046	Syat.g_01235
OG0001231	Prbj.g_01184	Syat.g_02327
OG0001232	Prbj.g_00477	Syat.g_03041
OG0001233	Prbj.g_00454	Syat.g_03012
OG0001234	Prbj.g_02640	Syat.g_02092
OG0001235	Prbj.g_01033	Syat.g_01838
OG0001236	Prbj.g_01505	Syat.g_02156
OG0001237	Prbj.g_01512	Syat.g_02161
OG0001238	Prbj.g_01969	Syat.g_02673
OG0001239	Prbj.g_00567	Syat.g_01472
OG0001240	Prbj.g_00604	Syat.g_01554
OG0001241	Prbj.g_00614	Syat.g_01564
OG0001242	Prbj.g_01560	Syat.g_02936
OG0001243	Prbj.g_01529	Syat.g_02928
OG0001245	Prbj.g_00689	Syat.g_00212
OG0001246	Prbj.g_02091	Syat.g_03209
OG0001247	Prbj.g_02453	Syat.g_01019
OG0001248	Prbj.g_00943	Syat.g_03159
OG0001249	Prbj.g_00347	Syat.g_01620
OG0001250	Prbj.g_02482	Syat.g_00739
OG0001252	Prbj.g_01847	Syat.g_00787
OG0001255	Prbj.g_00769	Syat.g_00843
OG0001258	Prbj.g_00864	Syat.g_03119
OG0001259	Prbj.g_00456	Syat.g_03014
OG0001261	Prbj.g_00990	Syat.g_01791
OG0001262	Prbj.g_01226	Syat.g_02285
OG0001263	Prbj.g_01531	Syat.g_02926
OG0001265	Prbj.g_01558	Syat.g_02938
OG0001266	Prbj.g_01168	Syat.g_02808
OG0001267	Prbj.g_01405	Syat.g_02060
OG0001268	Prbj.g_00335	Syat.g_01608
OG0001269	Prbj.g_02500	Syat.g_02369
OG0001270	Prbj.g_00098	Syat.g_02968
OG0001271	Prbj.g_00131	Syat.g_01374
OG0001272	Prbj.g_01624	Syat.g_03176
OG0001274	Prbj.g_00269	Syat.g_02727
OG0001275	Prbj.g_02227	Syat.g_00529
OG0001276	Prbj.g_02210	Syat.g_00705
OG0001277	Prbj.g_02042	Syat.g_03312
OG0001278	Prbj.g_02165	Syat.g_00895
OG0001279	Prbj.g_01299	Syat.g_01252
OG0001281	Prbj.g_01734	Syat.g_01159
OG0001283	Prbj.g_02051	Syat.g_02403
OG0001286	Prbj.g_00409	Syat.g_01656
OG0001288	Prbj.g_01286	Syat.g_02225
OG0001290	Prbj.g_00613	Syat.g_01563
OG0001291	Prbj.g_01541	Syat.g_02916
OG0001292	Prbj.g_01346	Syat.g_01873
OG0001293	Prbj.g_01369	Syat.g_01995
OG0001294	Prbj.g_00826	Syat.g_00409
OG0001295	Prbj.g_02145	Syat.g_00945
OG0001297	Prbj.g_02100	Syat.g_03221
OG0001298	Prbj.g_01797	Syat.g_00043
OG0001300	Prbj.g_00947	Syat.g_01025
OG0001303	Prbj.g_02309	Syat.g_00628
OG0001307	Prbj.g_00670	Syat.g_02082
OG0001308	Prbj.g_01074	Syat.g_01176
OG0001309	Prbj.g_02106	Syat.g_01113
OG0001310	Prbj.g_00488	Syat.g_03066
OG0001311	Prbj.g_02208	Syat.g_00703
OG0001312	Prbj.g_02298	Syat.g_00615
OG0001319	Prbj.g_01395	Syat.g_02048
OG0001323	Prbj.g_02109	Syat.g_01111
OG0001326	Prbj.g_02026	Syat.g_02525
OG0001329	Prbj.g_00043	Syat.g_00097
OG0001331	Prbj.g_01644	Syat.g_01301
OG0001333	Prbj.g_00460	Syat.g_03018
OG0001336	Prbj.g_02052	Syat.g_02402
OG0001337	Prbj.g_00353	Syat.g_01621
OG0001347	Prbj.g_01278	Syat.g_02666
OG0001347	Prbj.g_00979	Syat.g_01136, Syat.g_00583
OG0001348	Prbj.g_00249	Syat.g_03316
OG0001351	Prbj.g_01893	Syat.g_01318
OG0001353	Prbj.g_02473	Syat.g_00717
OG0001354	Prbj.g_02252	Syat.g_00558
OG0001355	Prbj.g_02368	Syat.g_02589
OG0001356	Prbj.g_01986	Syat.g_01035
OG0001358	Prbj.g_02549	Syat.g_03319
OG0001360	Prbj.g_00018	Syat.g_00256
OG0001361	Prbj.g_00309	Syat.g_00293
OG0001365	Prbj.g_01960	Syat.g_02687
OG0001366	Prbj.g_00123, Prbj.g_02691, Prbj.g_00479	Syat.g_03047
OG0001371	Prbj.g_00184	Syat.g_01490
OG0001373	Prbj.g_02025	Syat.g_02524
OG0001374	Prbj.g_02033	Syat.g_02541
OG0001376	Prbj.g_01978	Syat.g_00841
OG0001377	Prbj.g_01977	Syat.g_00842
OG0001378	Prbj.g_00091	Syat.g_02967
OG0001379	Prbj.g_01720	Syat.g_01147
OG0001382	Prbj.g_02174	Syat.g_00101
OG0001383	Prbj.g_02616	Syat.g_01092
OG0001383	Prbj.g_02617	Syat.g_01441
OG0001385	Prbj.g_02022	Syat.g_02521
OG0001386	Prbj.g_02023	Syat.g_02522
OG0001387	Prbj.g_02024	Syat.g_02523
OG0001388	Prbj.g_02027	Syat.g_02526
OG0001389	Prbj.g_02028	Syat.g_02531
OG0001390	Prbj.g_02029	Syat.g_02532
OG0001391	Prbj.g_02030	Syat.g_02533
OG0001392	Prbj.g_02031	Syat.g_02539
OG0001393	Prbj.g_02032	Syat.g_02540
OG0001394	Prbj.g_02381	Syat.g_00450
OG0001396	Prbj.g_01277	Syat.g_02665, Syat.g_01137
OG0001401	Prbj.g_02477	Syat.g_00721
OG0001402	Prbj.g_02554	Syat.g_03314
OG0001403	Prbj.g_01203	Syat.g_02307
OG0001406	Prbj.g_01979	Syat.g_00840
OG0001409	Prbj.g_00834	Syat.g_01007
OG0001412	Prbj.g_00978	Syat.g_01135
OG0001412	Prbj.g_01279	Syat.g_02667
OG0001415	Prbj.g_01776	Syat.g_00017
OG0001416	Prbj.g_01731	Syat.g_02491
OG0001418	Prbj.g_02636	Syat.g_03267
OG0001434	Prbj.g_02385	Syat.g_00455
OG0001435	Prbj.g_02336	Syat.g_00422
OG0001437	Prbj.g_01775	Syat.g_00016
OG0001438	Prbj.g_01420	Syat.g_02076
OG0001441	Prbj.g_02111	Syat.g_01109
OG0001443	Prbj.g_00872	Syat.g_02649
OG0001444	Prbj.g_01810	Syat.g_01547
OG0001449	Prbj.g_01327	Syat.g_00800
OG0001451	Prbj.g_02199	Syat.g_02877
OG0001461	Prbj.g_01889	Syat.g_01945
OG0001462	Prbj.g_01210	Syat.g_02301
OG0001470	Prbj.g_01255	Syat.g_02257, Syat.g_02252
OG0001474	Prbj.g_00334	Syat.g_01607
OG0001475	Prbj.g_01257	Syat.g_01116
OG0001476	Prbj.g_00839	Syat.g_02579, Syat.g_01012
OG0001477	Prbj.g_00750	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Prbj.g_00137	Syat.g_01385
OG0001479	Prbj.g_00337	Syat.g_01610
OG0001484	Prbj.g_02172	Syat.g_02443
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syat.g_01355
OG0001488	Prbj.g_00828	Syat.g_00301
OG0001489	Prbj.g_00398	Syat.g_01645
OG0001495	Prbj.g_01031	Syat.g_01833
OG0001496	Prbj.g_00746	Syat.g_00316
OG0001497	Prbj.g_00749	Syat.g_00317
OG0001498	Prbj.g_00065	Syat.g_02954
OG0001508	Prbj.g_01254	Syat.g_02258
OG0001509	Prbj.g_01275, Prbj.g_01584	Syat.g_01296
OG0001510	Prbj.g_01818	Syat.g_02214
OG0001511	Prbj.g_00628	Syat.g_01580
OG0001512	Prbj.g_02612	Syat.g_01445
OG0001513	Prbj.g_00676	Syat.g_01083
OG0001514	Prbj.g_00745	Syat.g_00315
OG0001515	Prbj.g_00939	Syat.g_00927
OG0001516	Prbj.g_00817	Syat.g_00398
OG0001517	Prbj.g_00340	Syat.g_01613
OG0001518	Prbj.g_01971	Syat.g_02671
OG0001519	Prbj.g_01982	Syat.g_02646
OG0001527	Prbj.g_01878	Syat.g_00064
OG0001528	Prbj.g_01251	Syat.g_01115
OG0001529	Prbj.g_01216	Syat.g_02294
OG0001530	Prbj.g_00626	Syat.g_01578
OG0001531	Prbj.g_02613	Syat.g_01444
OG0001532	Prbj.g_00005	Syat.g_00213
OG0001533	Prbj.g_00090	Syat.g_02966
OG0001533	Prbj.g_00683	Syat.g_02786
OG0001534	Prbj.g_02200	Syat.g_00689
OG0001535	Prbj.g_02212	Syat.g_00707
OG0001536	Prbj.g_02272	Syat.g_00589
OG0001537	Prbj.g_02372	Syat.g_00441
OG0001538	Prbj.g_02417	Syat.g_00484
OG0001539	Prbj.g_02522	Syat.g_00417
OG0001540	Prbj.g_01533	Syat.g_02924
OG0001541	Prbj.g_00507	Syat.g_02847
OG0001542	Prbj.g_01142	Syat.g_02837
OG0001543	Prbj.g_00247	Syat.g_03229
OG0001544	Prbj.g_01981	Syat.g_02647
OG0001545	Prbj.g_02041	Syat.g_02444, Syat.g_02433
OG0001553	Prbj.g_01053	Syat.g_01230
OG0001558	Prbj.g_01187	Syat.g_02323
OG0001559	Prbj.g_00625	Syat.g_01577
OG0001560	Prbj.g_00612	Syat.g_01562
OG0001561	Prbj.g_02206	Syat.g_00701
OG0001562	Prbj.g_02220	Syat.g_00523
OG0001563	Prbj.g_00982	Syat.g_01662
OG0001574	Prbj.g_01876	Syat.g_00066
OG0001575	Prbj.g_01881	Syat.g_00061
OG0001576	Prbj.g_01743	Syat.g_01169
OG0001577	Prbj.g_00967	Syat.g_03255
OG0001580	Prbj.g_01944	Syat.g_02701
OG0001588	Prbj.g_01492	Syat.g_03195, Syat.g_02169
OG0001590	Prbj.g_02501	Syat.g_00112
OG0001591	Prbj.g_02526	Syat.g_00411
OG0001592	Prbj.g_01945	Syat.g_02699
OG0001614	Prbj.g_01590	Syat.g_02197
OG0001615	Prbj.g_02667	Syat.g_00091
OG0001616	Prbj.g_01911	Syat.g_00249
OG0001617	Prbj.g_01092	Syat.g_03212, Syat.g_03299
OG0001618	Prbj.g_02188	Syat.g_02510, Syat.g_00670
OG0001619	Prbj.g_02282	Syat.g_00600
OG0001620	Prbj.g_00326	Syat.g_01601
OG0001621	Prbj.g_01358	Syat.g_01883
OG0001622	Prbj.g_02050	Syat.g_02404
OG0001634	Prbj.g_00823	Syat.g_00404
OG0001635	Prbj.g_02633	Syat.g_02229, Syat.g_01993
OG0001636	Prbj.g_01209	Syat.g_02302
OG0001637	Prbj.g_00436	Syat.g_02788
OG0001638	Prbj.g_00490	Syat.g_03143
OG0001639	Prbj.g_01685	Syat.g_02981
OG0001640	Prbj.g_01851	Syat.g_00792
OG0001641	Prbj.g_02238	Syat.g_00540
OG0001642	Prbj.g_02499	Syat.g_00676
OG0001643	Prbj.g_02578	Syat.g_00131
OG0001652	Prbj.g_01185	Syat.g_02326
OG0001653	Prbj.g_00601	Syat.g_01553
OG0001654	Prbj.g_01683	Syat.g_02983
OG0001657	Prbj.g_00532	Syat.g_02887
OG0001671	Prbj.g_00254	Syat.g_02742
OG0001672	Prbj.g_00578	Syat.g_01483
OG0001673	Prbj.g_00178	Syat.g_01454
OG0001675	Prbj.g_02223, Prbj.g_02221	Syat.g_00525
OG0001677	Prbj.g_00366	Syat.g_01631
OG0001680	Prbj.g_01373	Syat.g_03064
OG0001692	Prbj.g_01051	Syat.g_01231
OG0001694	Prbj.g_01407	Syat.g_02062
OG0001695	Prbj.g_02036	Syat.g_02434
OG0001702	Prbj.g_00591	Syat.g_01533
OG0001703	Prbj.g_01637	Syat.g_03164
OG0001715	Prbj.g_00707	Syat.g_01717
OG0001726	Prbj.g_02321	Syat.g_02003
OG0001729	Prbj.g_02618	Syat.g_01440
OG0001730	Prbj.g_00421	Syat.g_01676
OG0001731	Prbj.g_01698	Syat.g_03081
OG0001732	Prbj.g_01904	Syat.g_02387, Syat.g_00911
OG0001734	Prbj.g_02497	Syat.g_00513, Syat.g_01308
OG0001735	Prbj.g_00808	Syat.g_00345
OG0001736	Prbj.g_01443, Prbj.g_00345, Prbj.g_01470	Syat.g_01254
OG0001737	Prbj.g_01425	Syat.g_02084
OG0001738	Prbj.g_01458	Syat.g_02127
OG0001748	Prbj.g_00256	Syat.g_02740
OG0001750	Prbj.g_00599	Syat.g_01551
OG0001751	Prbj.g_00179	Syat.g_01455
OG0001752	Prbj.g_00424	Syat.g_02991
OG0001754	Prbj.g_00433	Syat.g_02790
OG0001755	Prbj.g_02105	Syat.g_03226
OG0001759	Prbj.g_01108	Syat.g_02466
OG0001760	Prbj.g_02326, Prbj.g_00936	Syat.g_03146
OG0001761	Prbj.g_00901	Syat.g_00819
OG0001762	Prbj.g_02230	Syat.g_00531
OG0001763	Prbj.g_02244	Syat.g_00545
OG0001764	Prbj.g_02318	Syat.g_00639
OG0001766	Prbj.g_01435	Syat.g_02711
OG0001783	Prbj.g_01595	Syat.g_02203
OG0001784	Prbj.g_00594	Syat.g_01536
OG0001786	Prbj.g_01714	Syat.g_03099
OG0001787	Prbj.g_02126	Syat.g_01076
OG0001788	Prbj.g_02129	Syat.g_03272
OG0001789	Prbj.g_01727	Syat.g_01152
OG0001790	Prbj.g_00960	Syat.g_03249
OG0001792	Prbj.g_02154	Syat.g_00905
OG0001796	Prbj.g_02218	Syat.g_00716
OG0001797	Prbj.g_02289	Syat.g_00605, Syat.g_01062
OG0001798	Prbj.g_02556	Syat.g_03310
OG0001800	Prbj.g_01295	Syat.g_01091, Syat.g_01660
OG0001801	Prbj.g_01042	Syat.g_01240
OG0001803	Prbj.g_00106	Syat.g_01291
OG0001804	Prbj.g_00066	Syat.g_02955
OG0001805	Prbj.g_01351	Syat.g_02770, Syat.g_01090
OG0001806	Prbj.g_01396	Syat.g_02050, Syat.g_02049
OG0001807	Prbj.g_01486	Syat.g_02090
OG0001808	Prbj.g_01497	Syat.g_02145
OG0001809	Prbj.g_01544	Syat.g_00435
OG0001811	Prbj.g_01139	Syat.g_02839
OG0001812	Prbj.g_01946	Syat.g_02698
OG0001813	Prbj.g_02001	Syat.g_02490
OG0001814	Prbj.g_02059	Syat.g_02395
OG0001815	Prbj.g_02068	Syat.g_01886, Syat.g_00954
OG0001837	Prbj.g_00255	Syat.g_02741
OG0001839	Prbj.g_01205	Syat.g_02305
OG0001840	Prbj.g_01222	Syat.g_02288
OG0001841	Prbj.g_01230	Syat.g_02280
OG0001842	Prbj.g_01812	Syat.g_02421
OG0001843	Prbj.g_01589	Syat.g_02196
OG0001844	Prbj.g_01588	Syat.g_02195
OG0001845	Prbj.g_01582	Syat.g_02193
OG0001846	Prbj.g_01561	Syat.g_03123, Syat.g_02935
OG0001847	Prbj.g_01559	Syat.g_02937
OG0001848	Prbj.g_01555	Syat.g_02941
OG0001849	Prbj.g_00586	Syat.g_01526
OG0001850	Prbj.g_00579	Syat.g_01486
OG0001851	Prbj.g_00574	Syat.g_01479
OG0001852	Prbj.g_00573	Syat.g_01478
OG0001853	Prbj.g_00566	Syat.g_01471
OG0001854	Prbj.g_00175	Syat.g_01449
OG0001855	Prbj.g_00437	Syat.g_01273
OG0001855	Prbj.g_01062	Syat.g_01363
OG0001856	Prbj.g_00886	Syat.g_03103
OG0001857	Prbj.g_00889	Syat.g_03100
OG0001858	Prbj.g_01695	Syat.g_03076
OG0001859	Prbj.g_01648	Syat.g_01305
OG0001860	Prbj.g_01636	Syat.g_03166
OG0001861	Prbj.g_01623	Syat.g_03177
OG0001862	Prbj.g_01611	Syat.g_03190
OG0001863	Prbj.g_01606	Syat.g_03203
OG0001864	Prbj.g_02140	Syat.g_03282
OG0001866	Prbj.g_01759	Syat.g_00002
OG0001867	Prbj.g_01749	Syat.g_03410
OG0001868	Prbj.g_01730	Syat.g_01156
OG0001869	Prbj.g_00966	Syat.g_03254
OG0001870	Prbj.g_00974	Syat.g_03264
OG0001871	Prbj.g_00842	Syat.g_00312
OG0001872	Prbj.g_02161	Syat.g_00899
OG0001873	Prbj.g_01912	Syat.g_00228
OG0001874	Prbj.g_00017	Syat.g_00251
OG0001877	Prbj.g_00940	Syat.g_00926
OG0001878	Prbj.g_02226	Syat.g_00528
OG0001879	Prbj.g_02234	Syat.g_00533
OG0001880	Prbj.g_02265	Syat.g_00574
OG0001881	Prbj.g_02266	Syat.g_00575
OG0001882	Prbj.g_02286	Syat.g_00602
OG0001883	Prbj.g_02291	Syat.g_00608
OG0001884	Prbj.g_02300	Syat.g_00617
OG0001885	Prbj.g_02313	Syat.g_00632
OG0001886	Prbj.g_02317	Syat.g_00638
OG0001888	Prbj.g_02398	Syat.g_00456
OG0001889	Prbj.g_02426	Syat.g_00498
OG0001890	Prbj.g_02489	Syat.g_00748
OG0001891	Prbj.g_02493	Syat.g_00756
OG0001892	Prbj.g_02506	Syat.g_00982
OG0001893	Prbj.g_02557	Syat.g_03309
OG0001894	Prbj.g_02572	Syat.g_00116
OG0001895	Prbj.g_01292	Syat.g_01244
OG0001896	Prbj.g_00088	Syat.g_02964
OG0001897	Prbj.g_00332	Syat.g_01604
OG0001898	Prbj.g_00349	Syat.g_01622
OG0001899	Prbj.g_00992	Syat.g_01793
OG0001900	Prbj.g_01370	Syat.g_01997
OG0001901	Prbj.g_01371	Syat.g_01998
OG0001902	Prbj.g_01412	Syat.g_02068
OG0001903	Prbj.g_01421	Syat.g_02077
OG0001904	Prbj.g_01489	Syat.g_02141
OG0001905	Prbj.g_01499	Syat.g_02147
OG0001906	Prbj.g_01534	Syat.g_02923
OG0001908	Prbj.g_00506	Syat.g_02845
OG0001909	Prbj.g_01147	Syat.g_02833
OG0001910	Prbj.g_00260	Syat.g_02736
OG0001911	Prbj.g_00208	Syat.g_00260
OG0001912	Prbj.g_01965	Syat.g_02679
OG0001913	Prbj.g_01967	Syat.g_02677
OG0001914	Prbj.g_01995	Syat.g_03287
OG0001929	Prbj.g_01237	Syat.g_02273
OG0001930	Prbj.g_01813	Syat.g_02422
OG0001931	Prbj.g_01814	Syat.g_02424
OG0001932	Prbj.g_01591	Syat.g_02198
OG0001933	Prbj.g_00623	Syat.g_01573
OG0001934	Prbj.g_00608	Syat.g_01559
OG0001935	Prbj.g_00571	Syat.g_01476
OG0001936	Prbj.g_01323	Syat.g_00178
OG0001937	Prbj.g_01706	Syat.g_03089
OG0001938	Prbj.g_01634	Syat.g_03168
OG0001940	Prbj.g_01798	Syat.g_00044
OG0001941	Prbj.g_01735	Syat.g_01160
OG0001943	Prbj.g_00836	Syat.g_00405
OG0001944	Prbj.g_00052	Syat.g_01250
OG0001946	Prbj.g_00945	Syat.g_00972
OG0001948	Prbj.g_02242	Syat.g_00543
OG0001949	Prbj.g_02256	Syat.g_00563
OG0001950	Prbj.g_02258	Syat.g_00565
OG0001951	Prbj.g_02267	Syat.g_00576
OG0001952	Prbj.g_02287	Syat.g_00603
OG0001953	Prbj.g_02288	Syat.g_00604
OG0001955	Prbj.g_02496	Syat.g_01670
OG0001956	Prbj.g_02513	Syat.g_00959
OG0001957	Prbj.g_02562	Syat.g_03304
OG0001958	Prbj.g_00811	Syat.g_00343
OG0001960	Prbj.g_00668	Syat.g_01358
OG0001961	Prbj.g_00133	Syat.g_01376
OG0001964	Prbj.g_02642	Syat.g_01846
OG0001966	Prbj.g_01365	Syat.g_01940
OG0001967	Prbj.g_01367	Syat.g_01942
OG0001968	Prbj.g_01368	Syat.g_01943
OG0001969	Prbj.g_01440	Syat.g_02102
OG0001970	Prbj.g_01536	Syat.g_02921
OG0001971	Prbj.g_01145	Syat.g_02835
OG0001972	Prbj.g_00273	Syat.g_02723
OG0001973	Prbj.g_01926	Syat.g_02714, Syat.g_02718
OG0001975	Prbj.g_01994	Syat.g_03286
OG0001976	Prbj.g_01996	Syat.g_03288
OG0001977	Prbj.g_02007	Syat.g_02506
OG0001995	Prbj.g_02136	Syat.g_02221
OG0001996	Prbj.g_01201	Syat.g_02309
OG0001997	Prbj.g_00597	Syat.g_01549
OG0001999	Prbj.g_00462	Syat.g_03020
OG0002000	Prbj.g_02107	Syat.g_01112
OG0002002	Prbj.g_02160	Syat.g_00900
OG0002003	Prbj.g_00935	Syat.g_01980
OG0002004	Prbj.g_00922	Syat.g_02268
OG0002005	Prbj.g_00918	Syat.g_01991
OG0002006	Prbj.g_01854	Syat.g_02751
OG0002007	Prbj.g_01855	Syat.g_00984
OG0002008	Prbj.g_02228	Syat.g_03284
OG0002009	Prbj.g_02375	Syat.g_00446
OG0002010	Prbj.g_00644	Syat.g_01337
OG0002013	Prbj.g_01462	Syat.g_01504
OG0002016	Prbj.g_00253	Syat.g_02743
OG0002037	Prbj.g_01632	Syat.g_01293
OG0002038	Prbj.g_00840	Syat.g_01251
OG0002039	Prbj.g_00827	Syat.g_00299
OG0002040	Prbj.g_00303	Syat.g_02427
OG0002041	Prbj.g_02246	Syat.g_00547
OG0002042	Prbj.g_02262	Syat.g_00569
OG0002043	Prbj.g_02307	Syat.g_00625
OG0002045	Prbj.g_00135	Syat.g_01381
OG0002046	Prbj.g_00138	Syat.g_01397
OG0002047	Prbj.g_00062	Syat.g_02951
OG0002048	Prbj.g_00369	Syat.g_01636
OG0002050	Prbj.g_01387	Syat.g_02040
OG0002051	Prbj.g_00508	Syat.g_02848
OG0002052	Prbj.g_01983	Syat.g_01022
OG0002110	Prbj.g_02353	Syat.g_02552
OG0002114	Prbj.g_00440	Syat.g_01366
OG0002119	Prbj.g_00015	Syat.g_02752
OG0002120	Prbj.g_00674	Syat.g_02459
OG0002154	Prbj.g_01528	Syat.g_00084
OG0002159	Prbj.g_01811	Syat.g_01548
OG0002160	Prbj.g_00189	Syat.g_02996
OG0002161	Prbj.g_00438	Syat.g_01272
OG0002166	Prbj.g_00930	Syat.g_03397
OG0002167	Prbj.g_00915	Syat.g_01778
OG0002170	Prbj.g_00344	Syat.g_01618
OG0002172	Prbj.g_00257	Syat.g_02739
OG0002173	Prbj.g_00239	Syat.g_02754
OG0002174	Prbj.g_02011	Syat.g_02511
OG0002175	Prbj.g_01924	Syat.g_00267
OG0002229	Prbj.g_01261	Syat.g_02254
OG0002231	Prbj.g_00916	Syat.g_00444, Syat.g_00098
OG0002235	Prbj.g_02390	Syat.g_00462
OG0002238	Prbj.g_00796	Syat.g_00491
OG0002239	Prbj.g_00664	Syat.g_01095
OG0002241	Prbj.g_00139	Syat.g_01398
OG0002243	Prbj.g_01937	Syat.g_02803
OG0002277	Prbj.g_01240	Syat.g_02270
OG0002285	Prbj.g_02295	Syat.g_00612
OG0002286	Prbj.g_01923	Syat.g_00266
OG0002289	Prbj.g_00141	Syat.g_01401
OG0002290	Prbj.g_00173	Syat.g_01453
OG0002292	Prbj.g_01156	Syat.g_02822
OG0002330	Prbj.g_00748	Syat.g_01093
OG0002332	Prbj.g_00795	Syat.g_00492
OG0002333	Prbj.g_00797	Syat.g_00490
OG0002335	Prbj.g_01066	Syat.g_02353, Syat.g_02025
OG0002340	Prbj.g_00232	Syat.g_02781
OG0002341	Prbj.g_01927	Syat.g_02712, Syat.g_02713
OG0002343	Prbj.g_01344	Syat.g_01871
OG0002382	Prbj.g_01621	Syat.g_03179
OG0002385	Prbj.g_01925	Syat.g_00268
OG0002386	Prbj.g_02706	Syat.g_01687
OG0002390	Prbj.g_01150	Syat.g_02830
OG0002391	Prbj.g_00197	Syat.g_02932
OG0002394	Prbj.g_01929	Syat.g_02413, Syat.g_02710
OG0002429	Prbj.g_00595	Syat.g_01538
OG0002430	Prbj.g_02121	Syat.g_01100
OG0002431	Prbj.g_02120	Syat.g_01101
OG0002432	Prbj.g_01932	Syat.g_02706
OG0002436	Prbj.g_00708	Syat.g_01258, Syat.g_02488
OG0002440	Prbj.g_02211	Syat.g_00706
OG0002444	Prbj.g_01059	Syat.g_01360
OG0002447	Prbj.g_00140	Syat.g_01399
OG0002492	Prbj.g_01930	Syat.g_02709
OG0002494	Prbj.g_01681	Syat.g_00034
OG0002496	Prbj.g_02445	Syat.g_02437
OG0002498	Prbj.g_01816, Prbj.g_01319	Syat.g_00735
OG0002563	Prbj.g_01081	Syat.g_01386
