Orthogroup	Prbj	Syas
OG0001148	Prbj.g_01640	Syas.g_01263
OG0001149	Prbj.g_01641	Syas.g_01264
OG0001150	Prbj.g_01642	Syas.g_01265
OG0001151	Prbj.g_01654	Syas.g_01366
OG0001152	Prbj.g_01655	Syas.g_01367
OG0001153	Prbj.g_00651	Syas.g_01301
OG0001154	Prbj.g_00652	Syas.g_01302
OG0001155	Prbj.g_01686	Syas.g_01478
OG0001156	Prbj.g_01689	Syas.g_01489
OG0001157	Prbj.g_02538	Syas.g_01490
OG0001158	Prbj.g_01690	Syas.g_01491
OG0001159	Prbj.g_01691	Syas.g_01492
OG0001160	Prbj.g_00884	Syas.g_02705
OG0001161	Prbj.g_02535	Syas.g_02030
OG0001162	Prbj.g_00780	Syas.g_02473
OG0001163	Prbj.g_00870	Syas.g_02697
OG0001164	Prbj.g_00865	Syas.g_02691
OG0001165	Prbj.g_00862	Syas.g_02686
OG0001166	Prbj.g_00482	Syas.g_02658
OG0001167	Prbj.g_00461	Syas.g_01046
OG0001168	Prbj.g_00459	Syas.g_02597
OG0001169	Prbj.g_00457	Syas.g_02595
OG0001170	Prbj.g_00455	Syas.g_02593
OG0001171	Prbj.g_00445	Syas.g_02580
OG0001172	Prbj.g_02653	Syas.g_01665
OG0001173	Prbj.g_02652	Syas.g_01664
OG0001174	Prbj.g_02644	Syas.g_01656
OG0001175	Prbj.g_02643	Syas.g_01655
OG0001176	Prbj.g_01028	Syas.g_01638
OG0001177	Prbj.g_01030	Syas.g_01640
OG0001178	Prbj.g_00851	Syas.g_02676
OG0001179	Prbj.g_00999	Syas.g_01608
OG0001180	Prbj.g_00407	Syas.g_01583
OG0001181	Prbj.g_00403	Syas.g_01579
OG0001182	Prbj.g_00394	Syas.g_01571
OG0001183	Prbj.g_00367	Syas.g_01564
OG0001184	Prbj.g_01509	Syas.g_02188
OG0001185	Prbj.g_01592	Syas.g_02162
OG0001186	Prbj.g_01253	Syas.g_02113
OG0001187	Prbj.g_01249	Syas.g_02111
OG0001189	Prbj.g_01223	Syas.g_02089
OG0001190	Prbj.g_01955	Syas.g_01881
OG0001191	Prbj.g_01968	Syas.g_01900
OG0001193	Prbj.g_02013	Syas.g_01952
OG0001194	Prbj.g_02019	Syas.g_01953
OG0001195	Prbj.g_02020	Syas.g_01954
OG0001196	Prbj.g_02056	Syas.g_02010
OG0001197	Prbj.g_02058	Syas.g_02012
OG0001198	Prbj.g_02070	Syas.g_02031
OG0001199	Prbj.g_00570	Syas.g_02516
OG0001200	Prbj.g_00572	Syas.g_02514
OG0001201	Prbj.g_00621	Syas.g_02419
OG0001202	Prbj.g_01164	Syas.g_02270
OG0001203	Prbj.g_02610	Syas.g_02557
OG0001204	Prbj.g_01340	Syas.g_01687
OG0001205	Prbj.g_00110	Syas.g_02745
OG0001207	Prbj.g_01638	Syas.g_01260
OG0001208	Prbj.g_01628	Syas.g_01251
OG0001209	Prbj.g_02130	Syas.g_00065
OG0001210	Prbj.g_02142	Syas.g_00761
OG0001211	Prbj.g_01864	Syas.g_00788
OG0001212	Prbj.g_01771	Syas.g_00847
OG0001213	Prbj.g_02565	Syas.g_00100
OG0001214	Prbj.g_02575	Syas.g_00744
OG0001215	Prbj.g_00932	Syas.g_02245
OG0001217	Prbj.g_01884	Syas.g_01397, Syas.g_02493
OG0001218	Prbj.g_00663	Syas.g_01309
OG0001219	Prbj.g_02311	Syas.g_00399
OG0001220	Prbj.g_02503	Syas.g_02447
OG0001221	Prbj.g_02364	Syas.g_02669
OG0001222	Prbj.g_01984	Syas.g_00448
OG0001223	Prbj.g_02243	Syas.g_00541
OG0001224	Prbj.g_01842	Syas.g_01015
OG0001225	Prbj.g_01840	Syas.g_01017
OG0001226	Prbj.g_00678	Syas.g_02506
OG0001227	Prbj.g_01669	Syas.g_00824
OG0001228	Prbj.g_02158	Syas.g_02195
OG0001229	Prbj.g_00873	Syas.g_00285
OG0001230	Prbj.g_01046	Syas.g_02806
OG0001231	Prbj.g_01184	Syas.g_02050
OG0001232	Prbj.g_00477	Syas.g_02649
OG0001233	Prbj.g_00454	Syas.g_02592
OG0001234	Prbj.g_02640	Syas.g_01310
OG0001235	Prbj.g_01033	Syas.g_01646
OG0001236	Prbj.g_01505	Syas.g_02191
OG0001237	Prbj.g_01512	Syas.g_02187
OG0001238	Prbj.g_01969	Syas.g_01901
OG0001239	Prbj.g_00567	Syas.g_02519
OG0001240	Prbj.g_00604	Syas.g_02435
OG0001241	Prbj.g_00614	Syas.g_02427
OG0001242	Prbj.g_01560	Syas.g_02398
OG0001243	Prbj.g_01529	Syas.g_02391
OG0001245	Prbj.g_00689	Syas.g_00524
OG0001246	Prbj.g_02091	Syas.g_01224, Syas.g_01829
OG0001249	Prbj.g_00347	Syas.g_01547
OG0001250	Prbj.g_02482	Syas.g_00239
OG0001252	Prbj.g_01847	Syas.g_00994
OG0001253	Prbj.g_00696	Syas.g_00143
OG0001255	Prbj.g_00769	Syas.g_00492
OG0001258	Prbj.g_00864	Syas.g_02688
OG0001259	Prbj.g_00456	Syas.g_02594
OG0001260	Prbj.g_00426	Syas.g_02572
OG0001261	Prbj.g_00990	Syas.g_01599
OG0001262	Prbj.g_01226	Syas.g_02091
OG0001263	Prbj.g_01531	Syas.g_02388
OG0001265	Prbj.g_01558	Syas.g_02399
OG0001266	Prbj.g_01168	Syas.g_02266
OG0001267	Prbj.g_01405	Syas.g_01753
OG0001268	Prbj.g_00335	Syas.g_01535
OG0001269	Prbj.g_02500	Syas.g_00510
OG0001270	Prbj.g_00098	Syas.g_01499
OG0001271	Prbj.g_00131	Syas.g_01336
OG0001272	Prbj.g_01624	Syas.g_01247
OG0001273	Prbj.g_02568	Syas.g_00751
OG0001274	Prbj.g_00269	Syas.g_01849
OG0001275	Prbj.g_02227	Syas.g_00554
OG0001276	Prbj.g_02210	Syas.g_00215
OG0001277	Prbj.g_02042	Syas.g_00110
OG0001278	Prbj.g_02165	Syas.g_01074
OG0001279	Prbj.g_01299	Syas.g_02792
OG0001280	Prbj.g_01725	Syas.g_01095
OG0001281	Prbj.g_01734	Syas.g_02845
OG0001286	Prbj.g_00409	Syas.g_01585
OG0001288	Prbj.g_01286	Syas.g_02144
OG0001290	Prbj.g_00613	Syas.g_02428
OG0001291	Prbj.g_01541	Syas.g_02378
OG0001292	Prbj.g_01346	Syas.g_01693
OG0001293	Prbj.g_01369	Syas.g_01720
OG0001294	Prbj.g_00826	Syas.g_00692
OG0001295	Prbj.g_02145	Syas.g_00770
OG0001297	Prbj.g_02100	Syas.g_01213
OG0001298	Prbj.g_01797	Syas.g_00829
OG0001303	Prbj.g_02309	Syas.g_00400
OG0001307	Prbj.g_00670	Syas.g_01923
OG0001308	Prbj.g_01074	Syas.g_02830
OG0001309	Prbj.g_02106	Syas.g_00003
OG0001310	Prbj.g_00488	Syas.g_02666
OG0001311	Prbj.g_02208	Syas.g_00213
OG0001312	Prbj.g_02298	Syas.g_00414
OG0001319	Prbj.g_01395	Syas.g_01736
OG0001323	Prbj.g_02109	Syas.g_00006
OG0001326	Prbj.g_02026	Syas.g_01960, Syas.g_01961
OG0001329	Prbj.g_00043	Syas.g_00773
OG0001330	Prbj.g_01718	Syas.g_02865
OG0001331	Prbj.g_01644	Syas.g_01267
OG0001333	Prbj.g_00460	Syas.g_02598
OG0001336	Prbj.g_02052	Syas.g_02003
OG0001337	Prbj.g_00353	Syas.g_01548
OG0001339	Prbj.g_00616	Syas.g_02425
OG0001347	Prbj.g_01278	Syas.g_01950
OG0001348	Prbj.g_00249	Syas.g_00119
OG0001351	Prbj.g_01893	Syas.g_01280
OG0001353	Prbj.g_02473	Syas.g_00228
OG0001354	Prbj.g_02252	Syas.g_00526
OG0001355	Prbj.g_02368	Syas.g_01057
OG0001356	Prbj.g_01986	Syas.g_01715
OG0001358	Prbj.g_02549	Syas.g_00122
OG0001360	Prbj.g_00018	Syas.g_01130
OG0001361	Prbj.g_00309	Syas.g_01135
OG0001365	Prbj.g_01960	Syas.g_01886
OG0001366	Prbj.g_00123, Prbj.g_02691, Prbj.g_00479	Syas.g_02655
OG0001371	Prbj.g_00184	Syas.g_02499
OG0001373	Prbj.g_02025	Syas.g_01959
OG0001374	Prbj.g_02033	Syas.g_01968
OG0001376	Prbj.g_01978	Syas.g_00468
OG0001377	Prbj.g_01977	Syas.g_00467
OG0001378	Prbj.g_00091	Syas.g_01500
OG0001379	Prbj.g_01720	Syas.g_02861
OG0001380	Prbj.g_02508	Syas.g_00126
OG0001383	Prbj.g_02616	Syas.g_00522
OG0001385	Prbj.g_02022	Syas.g_01956
OG0001386	Prbj.g_02023	Syas.g_01957
OG0001387	Prbj.g_02024	Syas.g_01958
OG0001388	Prbj.g_02027	Syas.g_01962
OG0001389	Prbj.g_02028	Syas.g_01963
OG0001390	Prbj.g_02029	Syas.g_01964
OG0001391	Prbj.g_02030	Syas.g_01965
OG0001392	Prbj.g_02031	Syas.g_01966
OG0001393	Prbj.g_02032	Syas.g_01967
OG0001394	Prbj.g_02381	Syas.g_00627
OG0001395	Prbj.g_02197	Syas.g_00195
OG0001396	Prbj.g_01277	Syas.g_01949
OG0001398	Prbj.g_00690	Syas.g_02481
OG0001401	Prbj.g_02477	Syas.g_00233
OG0001402	Prbj.g_02554	Syas.g_00112
OG0001403	Prbj.g_01203	Syas.g_02069
OG0001406	Prbj.g_01979	Syas.g_00469
OG0001409	Prbj.g_00834	Syas.g_00154
OG0001412	Prbj.g_00978, Prbj.g_01279	Syas.g_01951
OG0001416	Prbj.g_01731	Syas.g_01061
OG0001418	Prbj.g_02636	Syas.g_01177
OG0001423	Prbj.g_02711, Prbj.g_01102	Syas.g_02532
OG0001435	Prbj.g_02336	Syas.g_00678
OG0001438	Prbj.g_01420	Syas.g_01767
OG0001441	Prbj.g_02111	Syas.g_00008
OG0001443	Prbj.g_00872	Syas.g_01910
OG0001444	Prbj.g_01810	Syas.g_02442
OG0001444	Prbj.g_00598	Syas.g_02439
OG0001449	Prbj.g_01327	Syas.g_02567
OG0001450	Prbj.g_00921	Syas.g_02208, Syas.g_00474
OG0001451	Prbj.g_02199	Syas.g_02342, Syas.g_02343
OG0001461	Prbj.g_01889	Syas.g_00566
OG0001470	Prbj.g_01255	Syas.g_02115, Syas.g_02627
OG0001474	Prbj.g_00334	Syas.g_01534
OG0001475	Prbj.g_01257	Syas.g_02120
OG0001476	Prbj.g_00839	Syas.g_00155
OG0001477	Prbj.g_00750	Syas.g_00934
OG0001478	Prbj.g_00137	Syas.g_01345, Syas.g_01344
OG0001479	Prbj.g_00337	Syas.g_01537
OG0001484	Prbj.g_02172	Syas.g_00166, Syas.g_00167
OG0001488	Prbj.g_00828	Syas.g_01142
OG0001489	Prbj.g_00398	Syas.g_01574
OG0001494	Prbj.g_01124	Syas.g_02633
OG0001495	Prbj.g_01031	Syas.g_01641
OG0001496	Prbj.g_00746	Syas.g_00936
OG0001497	Prbj.g_00749	Syas.g_00935
OG0001498	Prbj.g_00065	Syas.g_01511
OG0001508	Prbj.g_01254	Syas.g_02114
OG0001510	Prbj.g_01818	Syas.g_02151
OG0001511	Prbj.g_00628	Syas.g_02413
OG0001512	Prbj.g_02612	Syas.g_02559
OG0001514	Prbj.g_00745	Syas.g_00937
OG0001515	Prbj.g_00939	Syas.g_00734
OG0001516	Prbj.g_00817	Syas.g_00703
OG0001517	Prbj.g_00340	Syas.g_01540
OG0001518	Prbj.g_01971	Syas.g_01903
OG0001519	Prbj.g_01982	Syas.g_01912
OG0001527	Prbj.g_01878	Syas.g_00803
OG0001528	Prbj.g_01251	Syas.g_02116
OG0001529	Prbj.g_01216	Syas.g_02082
OG0001530	Prbj.g_00626	Syas.g_02415
OG0001531	Prbj.g_02613	Syas.g_02560
OG0001532	Prbj.g_00005	Syas.g_01113
OG0001533	Prbj.g_00683	Syas.g_00476
OG0001534	Prbj.g_02200	Syas.g_00198
OG0001535	Prbj.g_02212	Syas.g_00218
OG0001536	Prbj.g_02272	Syas.g_00456
OG0001537	Prbj.g_02372	Syas.g_00651
OG0001538	Prbj.g_02417	Syas.g_00591
OG0001539	Prbj.g_02522	Syas.g_00683
OG0001540	Prbj.g_01533	Syas.g_02386
OG0001541	Prbj.g_00507	Syas.g_02316
OG0001542	Prbj.g_01142	Syas.g_02294
OG0001543	Prbj.g_00247	Syas.g_02230
OG0001544	Prbj.g_01981	Syas.g_01911
OG0001545	Prbj.g_02041	Syas.g_01982
OG0001555	Prbj.g_01316	Syas.g_00654
OG0001558	Prbj.g_01187	Syas.g_02053
OG0001559	Prbj.g_00625	Syas.g_02416
OG0001560	Prbj.g_00612	Syas.g_02429
OG0001561	Prbj.g_02206	Syas.g_00211
OG0001562	Prbj.g_02220	Syas.g_00560
OG0001563	Prbj.g_00982	Syas.g_01590
OG0001565	Prbj.g_02457	Syas.g_00351
OG0001574	Prbj.g_01876	Syas.g_00801
OG0001575	Prbj.g_01881	Syas.g_00806
OG0001576	Prbj.g_01743	Syas.g_02834
OG0001577	Prbj.g_00967	Syas.g_01189
OG0001580	Prbj.g_01944	Syas.g_01875
OG0001589	Prbj.g_00452	Syas.g_02589
OG0001590	Prbj.g_02501	Syas.g_00752
OG0001591	Prbj.g_02526	Syas.g_00690
OG0001592	Prbj.g_01945	Syas.g_01877
OG0001614	Prbj.g_01590	Syas.g_02165
OG0001615	Prbj.g_02667	Syas.g_00778
OG0001616	Prbj.g_01911	Syas.g_01127
OG0001617	Prbj.g_01092	Syas.g_00076
OG0001618	Prbj.g_02188	Syas.g_00185
OG0001619	Prbj.g_02282	Syas.g_00445
OG0001620	Prbj.g_00326	Syas.g_01528
OG0001621	Prbj.g_01358	Syas.g_01702
OG0001622	Prbj.g_02050	Syas.g_02002
OG0001627	Prbj.g_01682	Syas.g_01474
OG0001634	Prbj.g_00823	Syas.g_00697
OG0001635	Prbj.g_02633	Syas.g_02140
OG0001636	Prbj.g_01209	Syas.g_02075
OG0001637	Prbj.g_00436	Syas.g_02242, Syas.g_02547
OG0001638	Prbj.g_00490	Syas.g_02670
OG0001639	Prbj.g_01685	Syas.g_01477
OG0001640	Prbj.g_01851	Syas.g_00989
OG0001641	Prbj.g_02238	Syas.g_00545
OG0001643	Prbj.g_02578	Syas.g_00741
OG0001652	Prbj.g_01185	Syas.g_02051
OG0001653	Prbj.g_00601	Syas.g_02436
OG0001654	Prbj.g_01683	Syas.g_01475
OG0001655	Prbj.g_00229, Prbj.g_00072	Syas.g_01854
OG0001657	Prbj.g_00532	Syas.g_02355
OG0001671	Prbj.g_00254	Syas.g_01830
OG0001672	Prbj.g_00578	Syas.g_02508
OG0001673	Prbj.g_00178	Syas.g_02551
OG0001674	Prbj.g_00432, Prbj.g_00431	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Prbj.g_02223, Prbj.g_02221	Syas.g_00558
OG0001677	Prbj.g_00366	Syas.g_01563
OG0001680	Prbj.g_01373	Syas.g_02664
OG0001692	Prbj.g_01051	Syas.g_02810
OG0001693	Prbj.g_00070	Syas.g_01022
OG0001694	Prbj.g_01407	Syas.g_01755
OG0001695	Prbj.g_02036	Syas.g_01980
OG0001702	Prbj.g_00591	Syas.g_02468
OG0001703	Prbj.g_01637	Syas.g_01259
OG0001715	Prbj.g_00707	Syas.g_01409
OG0001716	Prbj.g_02495	Syas.g_00512
OG0001726	Prbj.g_02321	Syas.g_00337
OG0001728	Prbj.g_01256	Syas.g_00753, Syas.g_00776
OG0001729	Prbj.g_02618	Syas.g_02564
OG0001730	Prbj.g_00421	Syas.g_00954
OG0001731	Prbj.g_01698	Syas.g_02729
OG0001732	Prbj.g_01904	Syas.g_02021, Syas.g_01088
OG0001735	Prbj.g_00808	Syas.g_00711
OG0001736	Prbj.g_01443, Prbj.g_00345, Prbj.g_01470	Syas.g_00737
OG0001737	Prbj.g_01425	Syas.g_01777
OG0001738	Prbj.g_01458	Syas.g_01792
OG0001748	Prbj.g_00256	Syas.g_01832
OG0001749	Prbj.g_01475	Syas.g_02217
OG0001750	Prbj.g_00599	Syas.g_02438
OG0001751	Prbj.g_00179	Syas.g_02550
OG0001752	Prbj.g_00424	Syas.g_02570
OG0001753	Prbj.g_00430	Syas.g_00364
OG0001754	Prbj.g_00433	Syas.g_02545, Syas.g_02244
OG0001755	Prbj.g_02105	Syas.g_01208
OG0001761	Prbj.g_00901	Syas.g_01040
OG0001762	Prbj.g_02230	Syas.g_00552
OG0001763	Prbj.g_02244	Syas.g_00540
OG0001764	Prbj.g_02318	Syas.g_00374
OG0001765	Prbj.g_02532	Syas.g_00314
OG0001766	Prbj.g_01435	Syas.g_01870
OG0001783	Prbj.g_01595	Syas.g_02159
OG0001784	Prbj.g_00594	Syas.g_02445
OG0001786	Prbj.g_01714	Syas.g_02710
OG0001787	Prbj.g_02126	Syas.g_00060
OG0001788	Prbj.g_02129	Syas.g_00064
OG0001789	Prbj.g_01727	Syas.g_02855
OG0001790	Prbj.g_00960	Syas.g_01195
OG0001792	Prbj.g_02154	Syas.g_01083
OG0001794	Prbj.g_00718	Syas.g_00201
OG0001796	Prbj.g_02218	Syas.g_00227
OG0001797	Prbj.g_02289	Syas.g_02249
OG0001798	Prbj.g_02556	Syas.g_00108
OG0001800	Prbj.g_01295	Syas.g_00955
OG0001801	Prbj.g_01042	Syas.g_02801
OG0001803	Prbj.g_00106	Syas.g_02741
OG0001804	Prbj.g_00066	Syas.g_01510
OG0001805	Prbj.g_01351	Syas.g_00304
OG0001806	Prbj.g_01396	Syas.g_01737
OG0001808	Prbj.g_01497	Syas.g_02210
OG0001811	Prbj.g_01139	Syas.g_02297
OG0001812	Prbj.g_01946	Syas.g_01878
OG0001813	Prbj.g_02001	Syas.g_01936
OG0001814	Prbj.g_02059	Syas.g_02013
OG0001815	Prbj.g_02068	Syas.g_02022
OG0001837	Prbj.g_00255	Syas.g_01831
OG0001838	Prbj.g_02081	Syas.g_02042
OG0001839	Prbj.g_01205	Syas.g_02071
OG0001840	Prbj.g_01222	Syas.g_02088
OG0001841	Prbj.g_01230	Syas.g_02095
OG0001842	Prbj.g_01812	Syas.g_00658
OG0001843	Prbj.g_01589	Syas.g_02166
OG0001844	Prbj.g_01588	Syas.g_02167
OG0001845	Prbj.g_01582	Syas.g_02169
OG0001846	Prbj.g_01561	Syas.g_02397
OG0001848	Prbj.g_01555	Syas.g_02402
OG0001849	Prbj.g_00586	Syas.g_02475
OG0001850	Prbj.g_00579	Syas.g_02505
OG0001851	Prbj.g_00574	Syas.g_02512
OG0001852	Prbj.g_00573	Syas.g_02513
OG0001853	Prbj.g_00566	Syas.g_02520
OG0001854	Prbj.g_00175	Syas.g_02555
OG0001855	Prbj.g_00437	Syas.g_00256, Syas.g_01747
OG0001855	Prbj.g_01062	Syas.g_00081
OG0001856	Prbj.g_00886	Syas.g_02706
OG0001857	Prbj.g_00889	Syas.g_02709
OG0001858	Prbj.g_01695	Syas.g_02734
OG0001859	Prbj.g_01648	Syas.g_01271
OG0001860	Prbj.g_01636	Syas.g_01257
OG0001861	Prbj.g_01623	Syas.g_01246
OG0001862	Prbj.g_01611	Syas.g_01233
OG0001863	Prbj.g_01606	Syas.g_01229
OG0001864	Prbj.g_02140	Syas.g_00092
OG0001866	Prbj.g_01759	Syas.g_00862
OG0001867	Prbj.g_01749	Syas.g_00866
OG0001868	Prbj.g_01730	Syas.g_02851
OG0001869	Prbj.g_00966	Syas.g_01190
OG0001870	Prbj.g_00974	Syas.g_01180
OG0001871	Prbj.g_00842	Syas.g_01173
OG0001872	Prbj.g_02161	Syas.g_01078
OG0001873	Prbj.g_01912	Syas.g_01126
OG0001874	Prbj.g_00017	Syas.g_01129
OG0001877	Prbj.g_00940	Syas.g_00735
OG0001878	Prbj.g_02226	Syas.g_00555
OG0001879	Prbj.g_02234	Syas.g_00550
OG0001880	Prbj.g_02265	Syas.g_00465
OG0001881	Prbj.g_02266	Syas.g_00464
OG0001882	Prbj.g_02286	Syas.g_02252
OG0001883	Prbj.g_02291	Syas.g_00423
OG0001884	Prbj.g_02300	Syas.g_00412
OG0001885	Prbj.g_02313	Syas.g_00395
OG0001886	Prbj.g_02317	Syas.g_00375
OG0001887	Prbj.g_02356	Syas.g_00661, Syas.g_00664
OG0001888	Prbj.g_02398	Syas.g_00622
OG0001889	Prbj.g_02426	Syas.g_00581
OG0001890	Prbj.g_02489	Syas.g_00283
OG0001891	Prbj.g_02493	Syas.g_00289
OG0001892	Prbj.g_02506	Syas.g_00422
OG0001893	Prbj.g_02557	Syas.g_00863, Syas.g_00107
OG0001894	Prbj.g_02572	Syas.g_00747
OG0001895	Prbj.g_01292	Syas.g_02798
OG0001896	Prbj.g_00088	Syas.g_01502
OG0001897	Prbj.g_00332	Syas.g_01531
OG0001898	Prbj.g_00349	Syas.g_01549
OG0001899	Prbj.g_00992	Syas.g_01601
OG0001900	Prbj.g_01370	Syas.g_01722
OG0001901	Prbj.g_01371	Syas.g_01723
OG0001902	Prbj.g_01412	Syas.g_01759
OG0001903	Prbj.g_01421	Syas.g_01768
OG0001904	Prbj.g_01489	Syas.g_02214
OG0001905	Prbj.g_01499	Syas.g_02198
OG0001906	Prbj.g_01534	Syas.g_02385
OG0001908	Prbj.g_00506	Syas.g_02314
OG0001909	Prbj.g_01147	Syas.g_02289
OG0001910	Prbj.g_00260	Syas.g_01836
OG0001912	Prbj.g_01965	Syas.g_01895
OG0001913	Prbj.g_01967	Syas.g_01898
OG0001914	Prbj.g_01995	Syas.g_00098
OG0001929	Prbj.g_01237	Syas.g_02102
OG0001930	Prbj.g_01813	Syas.g_00657
OG0001931	Prbj.g_01814	Syas.g_00656
OG0001932	Prbj.g_01591	Syas.g_02164
OG0001933	Prbj.g_00623	Syas.g_02418
OG0001934	Prbj.g_00608	Syas.g_02430
OG0001935	Prbj.g_00571	Syas.g_02515
OG0001936	Prbj.g_01323	Syas.g_00945
OG0001937	Prbj.g_01706	Syas.g_02721
OG0001938	Prbj.g_01634	Syas.g_01255
OG0001939	Prbj.g_02669	Syas.g_01526
OG0001940	Prbj.g_01798	Syas.g_00826
OG0001941	Prbj.g_01735	Syas.g_02844
OG0001943	Prbj.g_00836	Syas.g_00388
OG0001944	Prbj.g_00052	Syas.g_02794
OG0001946	Prbj.g_00945	Syas.g_00928
OG0001948	Prbj.g_02242	Syas.g_00542
OG0001949	Prbj.g_02256	Syas.g_00502
OG0001950	Prbj.g_02258	Syas.g_00499
OG0001951	Prbj.g_02267	Syas.g_00463
OG0001952	Prbj.g_02287	Syas.g_02251
OG0001953	Prbj.g_02288	Syas.g_02250
OG0001954	Prbj.g_02452	Syas.g_01433
OG0001955	Prbj.g_02496	Syas.g_00480
OG0001956	Prbj.g_02513	Syas.g_00971
OG0001957	Prbj.g_02562	Syas.g_00102
OG0001958	Prbj.g_00811	Syas.g_00709
OG0001960	Prbj.g_00668	Syas.g_01313
OG0001961	Prbj.g_00133	Syas.g_01338
OG0001964	Prbj.g_02642	Syas.g_01653
OG0001966	Prbj.g_01365	Syas.g_01710
OG0001967	Prbj.g_01367	Syas.g_01712
OG0001968	Prbj.g_01368	Syas.g_01713
OG0001969	Prbj.g_01440	Syas.g_01818
OG0001970	Prbj.g_01536	Syas.g_02383
OG0001971	Prbj.g_01145	Syas.g_02291
OG0001972	Prbj.g_00273	Syas.g_01853
OG0001973	Prbj.g_01926	Syas.g_01862, Syas.g_01864
OG0001975	Prbj.g_01994	Syas.g_00097
OG0001976	Prbj.g_01996	Syas.g_00099
OG0001977	Prbj.g_02007	Syas.g_01942
OG0001995	Prbj.g_02136	Syas.g_00916
OG0001996	Prbj.g_01201	Syas.g_02067
OG0001997	Prbj.g_00597	Syas.g_02440
OG0001998	Prbj.g_00439	Syas.g_00371
OG0001999	Prbj.g_00462	Syas.g_02599
OG0002000	Prbj.g_02107	Syas.g_00004
OG0002002	Prbj.g_02160	Syas.g_01079
OG0002003	Prbj.g_00935	Syas.g_00491
OG0002004	Prbj.g_00922	Syas.g_01906
OG0002005	Prbj.g_00918	Syas.g_00036, Syas.g_00926, Syas.g_00080
OG0002006	Prbj.g_01854	Syas.g_00171
OG0002007	Prbj.g_01855	Syas.g_00988
OG0002009	Prbj.g_02375	Syas.g_00631
OG0002010	Prbj.g_00644	Syas.g_01293
OG0002013	Prbj.g_01462	Syas.g_02488
OG0002015	Prbj.g_01478	Syas.g_02219
OG0002016	Prbj.g_00253	Syas.g_02222
OG0002017	Prbj.g_02010	Syas.g_01946
OG0002018	Prbj.g_02038	Syas.g_01974
OG0002038	Prbj.g_00840	Syas.g_02793
OG0002039	Prbj.g_00827	Syas.g_01141
OG0002040	Prbj.g_00303	Syas.g_01047
OG0002041	Prbj.g_02246	Syas.g_00538
OG0002042	Prbj.g_02262	Syas.g_00495
OG0002043	Prbj.g_02307	Syas.g_00404
OG0002045	Prbj.g_00135	Syas.g_01341
OG0002046	Prbj.g_00138	Syas.g_01346
OG0002047	Prbj.g_00062	Syas.g_01514
OG0002048	Prbj.g_00369	Syas.g_01567
OG0002051	Prbj.g_00508	Syas.g_02317
OG0002053	Prbj.g_01989	Syas.g_00291
OG0002113	Prbj.g_01206	Syas.g_02072
OG0002114	Prbj.g_00440	Syas.g_00085
OG0002117	Prbj.g_00833	Syas.g_02864
OG0002119	Prbj.g_00015	Syas.g_00170
OG0002120	Prbj.g_00674	Syas.g_00127
OG0002121	Prbj.g_01122	Syas.g_02491
OG0002130	Prbj.g_01726	Syas.g_02856
OG0002159	Prbj.g_01811	Syas.g_02441
OG0002160	Prbj.g_00189	Syas.g_02576
OG0002161	Prbj.g_00438	Syas.g_01746
OG0002166	Prbj.g_00930	Syas.g_00144, Syas.g_01056
OG0002167	Prbj.g_00915	Syas.g_00168
OG0002169	Prbj.g_00061	Syas.g_01515
OG0002170	Prbj.g_00344	Syas.g_01545
OG0002171	Prbj.g_01472	Syas.g_02220
OG0002172	Prbj.g_00257	Syas.g_01833
OG0002173	Prbj.g_00239	Syas.g_02232
OG0002174	Prbj.g_02011	Syas.g_01947
OG0002229	Prbj.g_01261	Syas.g_02128
OG0002231	Prbj.g_00916	Syas.g_01444, Syas.g_00772
OG0002235	Prbj.g_02390	Syas.g_00616
OG0002238	Prbj.g_00796	Syas.g_00306
OG0002239	Prbj.g_00664	Syas.g_00024
OG0002241	Prbj.g_00139	Syas.g_01347
OG0002242	Prbj.g_01473	Syas.g_02218
OG0002277	Prbj.g_01240	Syas.g_02105
OG0002280	Prbj.g_02116	Syas.g_00014
OG0002285	Prbj.g_02295	Syas.g_00418
OG0002288	Prbj.g_01065	Syas.g_00249
OG0002289	Prbj.g_00141	Syas.g_01349
OG0002292	Prbj.g_01156	Syas.g_02280
OG0002330	Prbj.g_00748	Syas.g_00035
OG0002332	Prbj.g_00795	Syas.g_00305
OG0002333	Prbj.g_00797	Syas.g_00307
OG0002335	Prbj.g_01066	Syas.g_00357
OG0002341	Prbj.g_01927	Syas.g_01863, Syas.g_01860
OG0002343	Prbj.g_01344	Syas.g_01691
OG0002382	Prbj.g_01621	Syas.g_01244
OG0002390	Prbj.g_01150	Syas.g_02287
OG0002394	Prbj.g_01929	Syas.g_01869
OG0002429	Prbj.g_00595	Syas.g_02444
OG0002430	Prbj.g_02121	Syas.g_02816
OG0002431	Prbj.g_02120	Syas.g_02815
OG0002440	Prbj.g_02211	Syas.g_00217
OG0002444	Prbj.g_01059	Syas.g_01685, Syas.g_00084
OG0002447	Prbj.g_00140	Syas.g_01348
OG0002449	Prbj.g_02037	Syas.g_01975
OG0002494	Prbj.g_01681	Syas.g_00838
OG0002495	Prbj.g_00728	Syas.g_02299
OG0002563	Prbj.g_01081	Syas.g_00428
OG0002566	Prbj.g_00474	Syas.g_00160
OG0002571	Prbj.g_02520	Syas.g_00165
