Orthogroup	Prab	Prai
OG0001149	Prab.g_01830	Prai.g_01810
OG0001150	Prab.g_01831	Prai.g_01811
OG0001151	Prab.g_01833	Prai.g_01813
OG0001152	Prab.g_01834	Prai.g_01814
OG0001153	Prab.g_01835	Prai.g_01815
OG0001154	Prab.g_01836	Prai.g_01817
OG0001155	Prab.g_01838	Prai.g_01819
OG0001156	Prab.g_01840	Prai.g_01821
OG0001157	Prab.g_01841	Prai.g_01822
OG0001158	Prab.g_01843	Prai.g_01824
OG0001159	Prab.g_01844	Prai.g_01825
OG0001160	Prab.g_01845	Prai.g_01826
OG0001161	Prab.g_01846	Prai.g_01827
OG0001162	Prab.g_01847	Prai.g_01828
OG0001163	Prab.g_01848	Prai.g_01829
OG0001164	Prab.g_01849	Prai.g_01830
OG0001165	Prab.g_01850	Prai.g_01831
OG0001166	Prab.g_01851	Prai.g_01832
OG0001167	Prab.g_01852	Prai.g_01833
OG0001168	Prab.g_01853	Prai.g_01834
OG0001169	Prab.g_01854	Prai.g_01835
OG0001170	Prab.g_01855	Prai.g_01836
OG0001171	Prab.g_01856	Prai.g_01837
OG0001172	Prab.g_01858	Prai.g_01839
OG0001173	Prab.g_01860	Prai.g_01841
OG0001174	Prab.g_01861	Prai.g_01842
OG0001175	Prab.g_01862	Prai.g_01843
OG0001176	Prab.g_01863	Prai.g_01844
OG0001177	Prab.g_01865	Prai.g_01846
OG0001178	Prab.g_01868	Prai.g_01849
OG0001179	Prab.g_01869	Prai.g_01850
OG0001180	Prab.g_01870	Prai.g_01851
OG0001181	Prab.g_01871	Prai.g_01852
OG0001182	Prab.g_01872	Prai.g_01853
OG0001183	Prab.g_01873	Prai.g_01854
OG0001184	Prab.g_01875	Prai.g_01856
OG0001185	Prab.g_01879	Prai.g_01861
OG0001186	Prab.g_01880	Prai.g_01862
OG0001187	Prab.g_01881	Prai.g_01863
OG0001188	Prab.g_01882	Prai.g_01864
OG0001189	Prab.g_01883	Prai.g_01865
OG0001190	Prab.g_01884	Prai.g_01866
OG0001191	Prab.g_01885	Prai.g_01867
OG0001192	Prab.g_01886	Prai.g_01868
OG0001193	Prab.g_01887	Prai.g_01869
OG0001194	Prab.g_01888	Prai.g_01870
OG0001195	Prab.g_01889	Prai.g_01871
OG0001196	Prab.g_01890	Prai.g_01872
OG0001197	Prab.g_01891	Prai.g_01873
OG0001198	Prab.g_01892	Prai.g_01874
OG0001199	Prab.g_01893	Prai.g_01875
OG0001200	Prab.g_01894	Prai.g_01876
OG0001201	Prab.g_01895	Prai.g_01877
OG0001202	Prab.g_01896	Prai.g_01878
OG0001203	Prab.g_01898	Prai.g_01880
OG0001204	Prab.g_01900	Prai.g_01882
OG0001205	Prab.g_01901	Prai.g_01883
OG0001206	Prab.g_01902	Prai.g_01884
OG0001207	Prab.g_01903	Prai.g_01885
OG0001208	Prab.g_01904	Prai.g_01886
OG0001209	Prab.g_01905	Prai.g_01887
OG0001210	Prab.g_01906	Prai.g_01888
OG0001211	Prab.g_01907	Prai.g_01889
OG0001212	Prab.g_01908	Prai.g_01890
OG0001213	Prab.g_01909	Prai.g_01891
OG0001214	Prab.g_01911	Prai.g_01893
OG0001215	Prab.g_01912	Prai.g_01894
OG0001216	Prab.g_01913	Prai.g_01895
OG0001217	Prab.g_01914	Prai.g_01896
OG0001218	Prab.g_01915	Prai.g_01897
OG0001219	Prab.g_01918	Prai.g_01899
OG0001220	Prab.g_01919	Prai.g_01900
OG0001221	Prab.g_01922	Prai.g_01903
OG0001222	Prab.g_01923	Prai.g_01904
OG0001223	Prab.g_01924	Prai.g_01905
OG0001224	Prab.g_01925	Prai.g_01906
OG0001225	Prab.g_01926	Prai.g_01907
OG0001226	Prab.g_01927	Prai.g_01908
OG0001227	Prab.g_01928	Prai.g_01909
OG0001228	Prab.g_01929	Prai.g_01910
OG0001229	Prab.g_01930	Prai.g_01911
OG0001230	Prab.g_01931	Prai.g_01912
OG0001231	Prab.g_01932	Prai.g_01913
OG0001232	Prab.g_01933	Prai.g_01914
OG0001233	Prab.g_01934	Prai.g_01915
OG0001234	Prab.g_01935	Prai.g_01916
OG0001235	Prab.g_01936	Prai.g_01917
OG0001236	Prab.g_01938	Prai.g_01919
OG0001237	Prab.g_01939	Prai.g_01920
OG0001238	Prab.g_01941	Prai.g_01922
OG0001239	Prab.g_01942	Prai.g_01923
OG0001240	Prab.g_01943	Prai.g_01924
OG0001241	Prab.g_01945	Prai.g_01926
OG0001242	Prab.g_01947	Prai.g_01928
OG0001243	Prab.g_01948	Prai.g_01929
OG0001244	Prab.g_01949	Prai.g_01930
OG0001245	Prab.g_01950	Prai.g_01931
OG0001246	Prab.g_01951	Prai.g_01932
OG0001247	Prab.g_01952	Prai.g_01933
OG0001248	Prab.g_01953	Prai.g_01934
OG0001249	Prab.g_01954	Prai.g_01935
OG0001250	Prab.g_01955	Prai.g_01936
OG0001252	Prab.g_00128	Prai.g_00138
OG0001253	Prab.g_00141	Prai.g_00161
OG0001254	Prab.g_00269	Prai.g_00294
OG0001257	Prab.g_00486	Prai.g_00512
OG0001258	Prab.g_00502	Prai.g_00528
OG0001259	Prab.g_00594	Prai.g_00618
OG0001260	Prab.g_00766	Prai.g_00896
OG0001261	Prab.g_00874	Prai.g_00812
OG0001262	Prab.g_00890	Prai.g_00796
OG0001263	Prab.g_01100	Prai.g_01064
OG0001264	Prab.g_01069	Prai.g_01047
OG0001266	Prab.g_01120	Prai.g_01083
OG0001267	Prab.g_01203	Prai.g_01156
OG0001271	Prab.g_01517	Prai.g_01513
OG0001272	Prab.g_01561	Prai.g_01556
OG0001273	Prab.g_01562	Prai.g_01557
OG0001274	Prab.g_01567	Prai.g_01563
OG0001275	Prab.g_01592	Prai.g_01585
OG0001278	Prab.g_01661	Prai.g_01630
OG0001279	Prab.g_01665	Prai.g_01634
OG0001280	Prab.g_01668	Prai.g_01637
OG0001281	Prab.g_01734	Prai.g_01704
OG0001282	Prab.g_01758	Prai.g_01729
OG0001283	Prab.g_01839	Prai.g_01820
OG0001284	Prab.g_01867	Prai.g_01848
OG0001285	Prab.g_01899	Prai.g_01881
OG0001286	Prab.g_01944	Prai.g_01925
OG0001287	Prab.g_00379	Prai.g_00400
OG0001288	Prab.g_00440	Prai.g_00468
OG0001290	Prab.g_00030	Prai.g_00030
OG0001291	Prab.g_00063	Prai.g_00071
OG0001292	Prab.g_00066	Prai.g_00074
OG0001293	Prab.g_00068	Prai.g_00076
OG0001294	Prab.g_00084	Prai.g_00093
OG0001295	Prab.g_00110	Prai.g_00119
OG0001297	Prab.g_00190	Prai.g_00210
OG0001298	Prab.g_00233	Prai.g_00256
OG0001299	Prab.g_00242	Prai.g_00265
OG0001300	Prab.g_00362	Prai.g_00386
OG0001301	Prab.g_00642	Prai.g_00666
OG0001302	Prab.g_00773	Prai.g_00890
OG0001303	Prab.g_00776	Prai.g_00887
OG0001304	Prab.g_00938	Prai.g_00927
OG0001306	Prab.g_01127	Prai.g_01090
OG0001307	Prab.g_01137	Prai.g_01100
OG0001308	Prab.g_01162	Prai.g_01125
OG0001309	Prab.g_01164	Prai.g_01126
OG0001310	Prab.g_01174	Prai.g_01134
OG0001311	Prab.g_01247	Prai.g_01201
OG0001313	Prab.g_01565	Prai.g_01560
OG0001314	Prab.g_01692	Prai.g_01661
OG0001315	Prab.g_01726	Prai.g_01695
OG0001318	Prab.g_00131	Prai.g_00141
OG0001320	Prab.g_00472	Prai.g_00498
OG0001321	Prab.g_00420	Prai.g_01293
OG0001321	Prab.g_00778	Prai.g_01233
OG0001322	Prab.g_00821	Prai.g_00866
OG0001323	Prab.g_01112	Prai.g_01075
OG0001324	Prab.g_01145	Prai.g_01108
OG0001325	Prab.g_01167	Prai.g_01128
OG0001328	Prab.g_01331	Prai.g_01340
OG0001330	Prab.g_01558	Prai.g_01553
OG0001331	Prab.g_01666	Prai.g_01635
OG0001332	Prab.g_01715	Prai.g_01684
OG0001333	Prab.g_01806	Prai.g_01786
OG0001334	Prab.g_01859	Prai.g_01840
OG0001335	Prab.g_01897	Prai.g_01879
OG0001337	Prab.g_00109	Prai.g_00118
OG0001338	Prab.g_00135	Prai.g_00155
OG0001339	Prab.g_00194	Prai.g_00214
OG0001340	Prab.g_00238	Prai.g_00261
OG0001341	Prab.g_00250	Prai.g_00274
OG0001342	Prab.g_00268	Prai.g_00293
OG0001343	Prab.g_00326	Prai.g_00352
OG0001344	Prab.g_00366	Prai.g_00389
OG0001345	Prab.g_00437	Prai.g_00465
OG0001346	Prab.g_00476	Prai.g_00502
OG0001347	Prab.g_00490	Prai.g_00516
OG0001348	Prab.g_00508	Prai.g_00534
OG0001349	Prab.g_00513	Prai.g_00539
OG0001351	Prab.g_00581	Prai.g_00605
OG0001352	Prab.g_00687	Prai.g_00711
OG0001354	Prab.g_00824	Prai.g_00863
OG0001355	Prab.g_00880	Prai.g_00806
OG0001356	Prab.g_01086	Prai.g_01062
OG0001357	Prab.g_00982	Prai.g_00961
OG0001358	Prab.g_00954	Prai.g_00942
OG0001359	Prab.g_01190	Prai.g_01147
OG0001360	Prab.g_01191	Prai.g_01148
OG0001361	Prab.g_01269	Prai.g_01223
OG0001362	Prab.g_01590	Prai.g_01583
OG0001363	Prab.g_01392	Prai.g_01321
OG0001364	Prab.g_01536	Prai.g_01532
OG0001365	Prab.g_01729	Prai.g_01699
OG0001366	Prab.g_01706	Prai.g_01675
OG0001367	Prab.g_01748	Prai.g_01718
OG0001368	Prab.g_01866	Prai.g_01847
OG0001371	Prab.g_00059	Prai.g_00067
OG0001372	Prab.g_00060	Prai.g_00068
OG0001373	Prab.g_00067	Prai.g_00075
OG0001374	Prab.g_00079	Prai.g_00087
OG0001375	Prab.g_00125	Prai.g_00135
OG0001376	Prab.g_00225	Prai.g_00245
OG0001377	Prab.g_00246	Prai.g_00269
OG0001379	Prab.g_00351	Prai.g_00376
OG0001380	Prab.g_01626	Prai.g_01267
OG0001382	Prab.g_00465	Prai.g_00491
OG0001383	Prab.g_00515	Prai.g_00541
OG0001384	Prab.g_00523	Prai.g_00548
OG0001385	Prab.g_00671	Prai.g_00695
OG0001386	Prab.g_00679	Prai.g_00703
OG0001387	Prab.g_00681	Prai.g_00705
OG0001388	Prab.g_00691	Prai.g_00715
OG0001389	Prab.g_00728	Prai.g_00753
OG0001390	Prab.g_00765	Prai.g_00897
OG0001391	Prab.g_00826	Prai.g_00861
OG0001392	Prab.g_01087	Prai.g_01063
OG0001393	Prab.g_01085	Prai.g_01061
OG0001394	Prab.g_01063	Prai.g_01041
OG0001395	Prab.g_01060	Prai.g_01038
OG0001397	Prab.g_00944	Prai.g_00933
OG0001398	Prab.g_00925	Prai.g_00914
OG0001399	Prab.g_01110	Prai.g_01073
OG0001400	Prab.g_01118	Prai.g_01081
OG0001401	Prab.g_01298	Prai.g_00738
OG0001402	Prab.g_01205	Prai.g_01158
OG0001403	Prab.g_01327	Prai.g_01336
OG0001404	Prab.g_01352	Prai.g_01361
OG0001405	Prab.g_01361	Prai.g_01371
OG0001406	Prab.g_01505	Prai.g_01501
OG0001407	Prab.g_01508	Prai.g_01503
OG0001408	Prab.g_01559	Prai.g_01554
OG0001409	Prab.g_01573	Prai.g_01566
OG0001410	Prab.g_01595	Prai.g_01587
OG0001412	Prab.g_01029	Prai.g_01008
OG0001414	Prab.g_00053	Prai.g_00061
OG0001415	Prab.g_00314	Prai.g_00339
OG0001416	Prab.g_00525	Prai.g_00550
OG0001417	Prab.g_00680	Prai.g_00704
OG0001418	Prab.g_00779	Prai.g_00886
OG0001421	Prab.g_01078	Prai.g_01056
OG0001422	Prab.g_01115	Prai.g_01078
OG0001423	Prab.g_01192	Prai.g_01149
OG0001424	Prab.g_01282	Prai.g_01237
OG0001425	Prab.g_01581	Prai.g_01575
OG0001426	Prab.g_01940	Prai.g_01921
OG0001427	Prab.g_00361	Prai.g_00385
OG0001428	Prab.g_00377	Prai.g_00399
OG0001430	Prab.g_00961	Prai.g_00950
OG0001431	Prab.g_01116	Prai.g_01079
OG0001432	Prab.g_01119	Prai.g_01082
OG0001435	Prab.g_01571	Prai.g_01565
OG0001438	Prab.g_00624	Prai.g_00649
OG0001439	Prab.g_00872	Prai.g_00815
OG0001440	Prab.g_00950	Prai.g_00939
OG0001441	Prab.g_01155	Prai.g_01118
OG0001444	Prab.g_01238	Prai.g_01190
OG0001448	Prab.g_01603	Prai.g_01601
OG0001449	Prab.g_01408	Prai.g_01407
OG0001454	Prab.g_00356	Prai.g_00380
OG0001456	Prab.g_00593	Prai.g_00617, Prai.g_01275
OG0001457	Prab.g_00707	Prai.g_00731
OG0001458	Prab.g_00764	Prai.g_00898
OG0001460	Prab.g_00902	Prai.g_00785
OG0001461	Prab.g_01037	Prai.g_01016
OG0001462	Prab.g_00962	Prai.g_00951
OG0001463	Prab.g_01109	Prai.g_01072
OG0001464	Prab.g_01114	Prai.g_01077
OG0001466	Prab.g_00769	Prai.g_00893
OG0001467	Prab.g_01463	Prai.g_01460
OG0001468	Prab.g_01829	Prai.g_01809
OG0001469	Prab.g_01217	Prai.g_01169
OG0001470	Prab.g_00308	Prai.g_00333
OG0001471	Prab.g_00426	Prai.g_00447
OG0001475	Prab.g_01105	Prai.g_01068
OG0001476	Prab.g_01106	Prai.g_01069
OG0001477	Prab.g_01107	Prai.g_01070
OG0001478	Prab.g_01113	Prai.g_01076
OG0001479	Prab.g_01140	Prai.g_01103
OG0001480	Prab.g_01149	Prai.g_01112
OG0001481	Prab.g_01235	Prai.g_01187
OG0001484	Prab.g_01391	Prai.g_01391, Prai.g_01422
OG0001485	Prab.g_01728	Prai.g_01697
OG0001488	Prab.g_00163	Prai.g_00183
OG0001490	Prab.g_00390	Prai.g_00414
OG0001491	Prab.g_00816	Prai.g_00871
OG0001504	Prab.g_01053	Prai.g_01031
OG0001506	Prab.g_01132	Prai.g_01095
OG0001507	Prab.g_01202	Prai.g_01154
OG0001509	Prab.g_01749	Prai.g_01719
OG0001510	Prab.g_01821	Prai.g_01801
OG0001511	Prab.g_00414	Prai.g_00435
OG0001513	Prab.g_00096	Prai.g_00105
OG0001514	Prab.g_00916, Prab.g_01618	Prai.g_00906, Prai.g_01773
OG0001515	Prab.g_00771	Prai.g_00892
OG0001516	Prab.g_00988	Prai.g_00967
OG0001517	Prab.g_01123	Prai.g_01086
OG0001518	Prab.g_00758	Prai.g_01264
OG0001519	Prab.g_00380	Prai.g_00401
OG0001521	Prab.g_01730	Prai.g_01700
OG0001523	Prab.g_00052	Prai.g_00060
OG0001524	Prab.g_00364	Prai.g_00388
OG0001525	Prab.g_00464	Prai.g_00490
OG0001527	Prab.g_01153	Prai.g_01116
OG0001528	Prab.g_00972	Prai.g_01607
OG0001532	Prab.g_00034	Prai.g_00034
OG0001534	Prab.g_01577	Prai.g_01771
OG0001536	Prab.g_01151	Prai.g_01114
OG0001537	Prab.g_00976	Prai.g_01269
OG0001539	Prab.g_01312	Prai.g_01317
OG0001542	Prab.g_01575	Prai.g_01569
OG0001543	Prab.g_01593	Prai.g_01586
OG0001549	Prab.g_00116	Prai.g_00126
OG0001550	Prab.g_00295	Prai.g_00320
OG0001551	Prab.g_00319	Prai.g_00344
OG0001552	Prab.g_00357	Prai.g_00382
OG0001553	Prab.g_00382	Prai.g_00403
OG0001554	Prab.g_00383	Prai.g_00404
OG0001555	Prab.g_00462	Prai.g_00488
OG0001556	Prab.g_00474	Prai.g_00500
OG0001557	Prab.g_00682	Prai.g_00706
OG0001558	Prab.g_01301	Prai.g_01306
OG0001559	Prab.g_00772	Prai.g_00891
OG0001560	Prab.g_00808	Prai.g_00879
OG0001561	Prab.g_00903	Prai.g_00784
OG0001562	Prab.g_00963	Prai.g_00952
OG0001563	Prab.g_01121	Prai.g_01084
OG0001564	Prab.g_01122	Prai.g_01085
OG0001565	Prab.g_01124	Prai.g_01087
OG0001566	Prab.g_01126	Prai.g_01089
OG0001567	Prab.g_01133	Prai.g_01096
OG0001568	Prab.g_01148	Prai.g_01111
OG0001569	Prab.g_01152	Prai.g_01115
OG0001570	Prab.g_01158	Prai.g_01122
OG0001571	Prab.g_01170	Prai.g_01131
OG0001572	Prab.g_01182	Prai.g_01139
OG0001573	Prab.g_01185	Prai.g_01142
OG0001575	Prab.g_00715	Prai.g_00736
OG0001576	Prab.g_01305	Prai.g_01311
OG0001577	Prab.g_01357	Prai.g_01367
OG0001578	Prab.g_01359	Prai.g_01369
OG0001582	Prab.g_01549	Prai.g_01545
OG0001583	Prab.g_01551	Prai.g_01547
OG0001584	Prab.g_01552	Prai.g_01548
OG0001585	Prab.g_01564	Prai.g_01559
OG0001586	Prab.g_01877	Prai.g_01857
OG0001588	Prab.g_01604	Prai.g_01602
OG0001590	Prab.g_00281	Prai.g_00306
OG0001592	Prab.g_00389	Prai.g_00413
OG0001594	Prab.g_00473	Prai.g_00499
OG0001595	Prab.g_00713	Prai.g_00734
OG0001597	Prab.g_00905	Prai.g_00783
OG0001598	Prab.g_01081	Prai.g_01058
OG0001603	Prab.g_01586	Prai.g_01245
OG0001604	Prab.g_01682	Prai.g_01651
OG0001606	Prab.g_00327	Prai.g_00353
OG0001610	Prab.g_00706	Prai.g_00730
OG0001611	Prab.g_00748, Prab.g_00920	Prai.g_00440
OG0001612	Prab.g_00817	Prai.g_00870
OG0001613	Prab.g_01102	Prai.g_01065
OG0001614	Prab.g_00984	Prai.g_00963
OG0001615	Prab.g_01557	Prai.g_01552
OG0001617	Prab.g_01341	Prai.g_01350
OG0001618	Prab.g_00346	Prai.g_00371
OG0001619	Prab.g_01350	Prai.g_01359
OG0001624	Prab.g_00908	Prai.g_00782
OG0001625	Prab.g_00968	Prai.g_00957
OG0001628	Prab.g_01609	Prai.g_01605
OG0001629	Prab.g_01344	Prai.g_00145
OG0001630	Prab.g_01436	Prai.g_01732
OG0001639	Prab.g_00101	Prai.g_00110
OG0001640	Prab.g_00171	Prai.g_00191
OG0001641	Prab.g_00353	Prai.g_00377
OG0001642	Prab.g_00355	Prai.g_00379
OG0001643	Prab.g_00384	Prai.g_00410
OG0001644	Prab.g_00385	Prai.g_00411
OG0001645	Prab.g_00387	Prai.g_00412
OG0001646	Prab.g_01177	Prai.g_01629
OG0001647	Prab.g_00471	Prai.g_00497
OG0001648	Prab.g_00563	Prai.g_00587
OG0001649	Prab.g_00570	Prai.g_00594
OG0001650	Prab.g_00722	Prai.g_00747
OG0001651	Prab.g_00759	Prai.g_00903
OG0001652	Prab.g_00762	Prai.g_00900
OG0001653	Prab.g_00809	Prai.g_00878
OG0001654	Prab.g_00815	Prai.g_00872
OG0001655	Prab.g_00823	Prai.g_00864
OG0001656	Prab.g_00845	Prai.g_00843
OG0001657	Prab.g_00897	Prai.g_00790
OG0001658	Prab.g_00909	Prai.g_00781
OG0001659	Prab.g_01056	Prai.g_01034
OG0001660	Prab.g_00967	Prai.g_00956
OG0001661	Prab.g_00964	Prai.g_00953
OG0001662	Prab.g_00959	Prai.g_00947
OG0001663	Prab.g_00942	Prai.g_00931
OG0001664	Prab.g_00941	Prai.g_00930
OG0001665	Prab.g_01104	Prai.g_01067
OG0001666	Prab.g_01108	Prai.g_01071
OG0001667	Prab.g_01111	Prai.g_01074
OG0001668	Prab.g_01117	Prai.g_01080
OG0001669	Prab.g_01128	Prai.g_01091
OG0001670	Prab.g_01129	Prai.g_01092
OG0001671	Prab.g_01136	Prai.g_01099
OG0001672	Prab.g_01141	Prai.g_01104
OG0001673	Prab.g_01142	Prai.g_01105
OG0001674	Prab.g_01143	Prai.g_01106
OG0001675	Prab.g_01168	Prai.g_01129
OG0001676	Prab.g_01173	Prai.g_01133
OG0001677	Prab.g_01195	Prai.g_01152
OG0001678	Prab.g_01266	Prai.g_01220
OG0001679	Prab.g_01274	Prai.g_01228
OG0001680	Prab.g_01295	Prai.g_01262
OG0001681	Prab.g_01306	Prai.g_01312
OG0001682	Prab.g_01309	Prai.g_01315
OG0001684	Prab.g_01548	Prai.g_01544
OG0001685	Prab.g_01554	Prai.g_01551
OG0001686	Prab.g_01560	Prai.g_01555
OG0001687	Prab.g_01566	Prai.g_01561
OG0001688	Prab.g_01569	Prai.g_01564
OG0001689	Prab.g_01574	Prai.g_01568
OG0001690	Prab.g_01576	Prai.g_01571
OG0001691	Prab.g_01578	Prai.g_01572
OG0001692	Prab.g_01674	Prai.g_01643
OG0001693	Prab.g_01916	Prai.g_01898
OG0001694	Prab.g_01384	Prai.g_00778
OG0001698	Prab.g_00500	Prai.g_00526
OG0001699	Prab.g_00714	Prai.g_00735
OG0001703	Prab.g_00810	Prai.g_00877
OG0001704	Prab.g_00756	Prai.g_01609
OG0001705	Prab.g_01161	Prai.g_01255
OG0001708	Prab.g_01300	Prai.g_01305
OG0001710	Prab.g_00966	Prai.g_00955
OG0001711	Prab.g_01292	Prai.g_00043
OG0001712	Prab.g_01389	Prai.g_00774
OG0001722	Prab.g_00919	Prai.g_01589
OG0001723	Prab.g_01302	Prai.g_01307
OG0001724	Prab.g_00828	Prai.g_00859
OG0001726	Prab.g_01157	Prai.g_01121
OG0001727	Prab.g_00750	Prai.g_00432
OG0001731	Prab.g_01587	Prai.g_01580
OG0001732	Prab.g_00970	Prai.g_00436
OG0001734	Prab.g_00721	Prai.g_00745
OG0001785	Prab.g_00774	Prai.g_00888
OG0001786	Prab.g_00869	Prai.g_00818
OG0001789	Prab.g_01602	Prai.g_01600
OG0001795	Prab.g_00567	Prai.g_00591
OG0001796	Prab.g_01181	Prai.g_01138
OG0001808	Prab.g_00401	Prai.g_01604
OG0001810	Prab.g_00811	Prai.g_00876
OG0001811	Prab.g_00812	Prai.g_00875
OG0001812	Prab.g_00813	Prai.g_00874
OG0001813	Prab.g_00814	Prai.g_00873
OG0001815	Prab.g_00709	Prai.g_01278
OG0001815	Prab.g_00974	Prai.g_01265
OG0001816	Prab.g_01103	Prai.g_01066
OG0001817	Prab.g_01160	Prai.g_01124
OG0001823	Prab.g_01388	Prai.g_00775
OG0001825	Prab.g_01605	Prai.g_01603
OG0001827	Prab.g_01183	Prai.g_01140
OG0001828	Prab.g_01193	Prai.g_01150
OG0001829	Prab.g_01599	Prai.g_01290
OG0001839	Prab.g_00452	Prai.g_00045
OG0001846	Prab.g_01550	Prai.g_01546
OG0001847	Prab.g_01582	Prai.g_01576
OG0001848	Prab.g_01180	Prai.g_01137
OG0001849	Prab.g_01588	Prai.g_01581
OG0001861	Prab.g_01166	Prai.g_01127
OG0001863	Prab.g_01175	Prai.g_01135
OG0001864	Prab.g_01642	Prai.g_01249
OG0001870	Prab.g_00451	Prai.g_00040, Prai.g_00147
OG0001871	Prab.g_00911	Prai.g_00780
OG0001909	Prab.g_00754	Prai.g_00148
OG0001910	Prab.g_00381	Prai.g_00402
OG0001912	Prab.g_00453	Prai.g_00426
OG0001914	Prab.g_01311	Prai.g_00422
OG0001915	Prab.g_01589	Prai.g_01582
OG0001950	Prab.g_01147	Prai.g_01110
OG0001953	Prab.g_00054	Prai.g_00062
OG0001954	Prab.g_00373	Prai.g_00395
OG0001956	Prab.g_00761	Prai.g_00901
OG0001959	Prab.g_01387	Prai.g_00776
OG0001992	Prab.g_00912	Prai.g_00779
OG0001993	Prab.g_01435	Prai.g_01731
OG0002020	Prab.g_00391	Prai.g_01276
OG0002055	Prab.g_00716	Prai.g_00737
OG0002121	Prab.g_01159	Prai.g_01123
OG0002123	Prab.g_01416	Prai.g_00742
OG0002129	Prab.g_00374	Prai.g_00396
OG0002130	Prab.g_00419	Prai.g_01623
OG0002247	Prab.g_00392	Prai.g_01608
OG0002343	Prab.g_01131	Prai.g_01094
OG0002353	Prab.g_01386	Prai.g_00777
OG0002525	Prab.g_01409	Prai.g_01408
OG0002526	Prab.g_01591	Prai.g_01584
OG0003047	Prab.g_00376	Prai.g_00398
OG0003056	Prab.g_00350	Prai.g_00374
OG0003067	Prab.g_01432	Prai.g_01436
OG0003068	Prab.g_01580	Prai.g_01574
OG0003391	Prab.g_00040	Prai.g_00048
OG0003396	Prab.g_00767	Prai.g_00895
OG0003398	Prab.g_00965	Prai.g_00954
OG0003399	Prab.g_01176	Prai.g_01136
OG0003405	Prab.g_01437	Prai.g_01398
OG0003406	Prab.g_01583	Prai.g_01577
OG0003408	Prab.g_01611	Prai.g_01606
OG0003409	Prab.g_01612	Prai.g_01610
