Orthogroup	Prab	Prae
OG0001161	Prab.g_01846	Prae.g_01804
OG0001162	Prab.g_01847	Prae.g_01805
OG0001163	Prab.g_01848	Prae.g_01806
OG0001164	Prab.g_01849	Prae.g_01807
OG0001165	Prab.g_01850	Prae.g_01808
OG0001166	Prab.g_01851	Prae.g_01809
OG0001167	Prab.g_01852	Prae.g_01810
OG0001168	Prab.g_01853	Prae.g_01811
OG0001169	Prab.g_01854	Prae.g_01812
OG0001170	Prab.g_01855	Prae.g_01813
OG0001171	Prab.g_01856	Prae.g_01814
OG0001172	Prab.g_01858	Prae.g_01816
OG0001173	Prab.g_01860	Prae.g_01818
OG0001174	Prab.g_01861	Prae.g_01819
OG0001175	Prab.g_01862	Prae.g_01820
OG0001176	Prab.g_01863	Prae.g_01821
OG0001177	Prab.g_01865	Prae.g_01823
OG0001178	Prab.g_01868	Prae.g_01826
OG0001179	Prab.g_01869	Prae.g_01827
OG0001180	Prab.g_01870	Prae.g_01828
OG0001181	Prab.g_01871	Prae.g_01829
OG0001182	Prab.g_01872	Prae.g_01830
OG0001183	Prab.g_01873	Prae.g_01831
OG0001184	Prab.g_01875	Prae.g_01833
OG0001185	Prab.g_01879	Prae.g_01836
OG0001186	Prab.g_01880	Prae.g_01837
OG0001187	Prab.g_01881	Prae.g_01838
OG0001188	Prab.g_01882	Prae.g_01839
OG0001189	Prab.g_01883	Prae.g_01840
OG0001190	Prab.g_01884	Prae.g_01841
OG0001191	Prab.g_01885	Prae.g_01842
OG0001192	Prab.g_01886	Prae.g_01843
OG0001193	Prab.g_01887	Prae.g_01844
OG0001194	Prab.g_01888	Prae.g_01845
OG0001195	Prab.g_01889	Prae.g_01846
OG0001196	Prab.g_01890	Prae.g_01847
OG0001197	Prab.g_01891	Prae.g_01848
OG0001198	Prab.g_01892	Prae.g_01849
OG0001199	Prab.g_01893	Prae.g_01850
OG0001200	Prab.g_01894	Prae.g_01851
OG0001201	Prab.g_01895	Prae.g_01852
OG0001202	Prab.g_01896	Prae.g_01853
OG0001203	Prab.g_01898	Prae.g_01855
OG0001204	Prab.g_01900	Prae.g_01857
OG0001205	Prab.g_01901	Prae.g_01858
OG0001206	Prab.g_01902	Prae.g_01859
OG0001207	Prab.g_01903	Prae.g_01860
OG0001208	Prab.g_01904	Prae.g_01861
OG0001209	Prab.g_01905	Prae.g_01862
OG0001210	Prab.g_01906	Prae.g_01863
OG0001211	Prab.g_01907	Prae.g_01864
OG0001212	Prab.g_01908	Prae.g_01865
OG0001213	Prab.g_01909	Prae.g_01866
OG0001214	Prab.g_01911	Prae.g_01868
OG0001215	Prab.g_01912	Prae.g_01869
OG0001216	Prab.g_01913	Prae.g_01870
OG0001217	Prab.g_01914	Prae.g_01871
OG0001218	Prab.g_01915	Prae.g_01872
OG0001219	Prab.g_01918	Prae.g_01875
OG0001220	Prab.g_01919	Prae.g_01876
OG0001221	Prab.g_01922	Prae.g_01879
OG0001222	Prab.g_01923	Prae.g_01880
OG0001223	Prab.g_01924	Prae.g_01881
OG0001224	Prab.g_01925	Prae.g_01882
OG0001225	Prab.g_01926	Prae.g_01883
OG0001226	Prab.g_01927	Prae.g_01884
OG0001227	Prab.g_01928	Prae.g_01885
OG0001228	Prab.g_01929	Prae.g_01886
OG0001229	Prab.g_01930	Prae.g_01887
OG0001230	Prab.g_01931	Prae.g_01888
OG0001231	Prab.g_01932	Prae.g_01889
OG0001232	Prab.g_01933	Prae.g_01890
OG0001233	Prab.g_01934	Prae.g_01891
OG0001234	Prab.g_01935	Prae.g_01892
OG0001235	Prab.g_01936	Prae.g_01893
OG0001236	Prab.g_01938	Prae.g_01895
OG0001237	Prab.g_01939	Prae.g_01896
OG0001238	Prab.g_01941	Prae.g_01898
OG0001239	Prab.g_01942	Prae.g_01899
OG0001240	Prab.g_01943	Prae.g_01900
OG0001241	Prab.g_01945	Prae.g_01902
OG0001242	Prab.g_01947	Prae.g_01903
OG0001243	Prab.g_01948	Prae.g_01904
OG0001244	Prab.g_01949	Prae.g_01905
OG0001245	Prab.g_01950	Prae.g_01906
OG0001246	Prab.g_01951	Prae.g_01907
OG0001247	Prab.g_01952	Prae.g_01908
OG0001248	Prab.g_01953	Prae.g_01909
OG0001249	Prab.g_01954	Prae.g_01910
OG0001250	Prab.g_01955	Prae.g_01911
OG0001252	Prab.g_00128	Prae.g_00138
OG0001253	Prab.g_00141	Prae.g_00153
OG0001254	Prab.g_00269	Prae.g_00282
OG0001255	Prab.g_00321	Prae.g_00334
OG0001257	Prab.g_00486	Prae.g_00456
OG0001258	Prab.g_00502	Prae.g_00472
OG0001259	Prab.g_00594	Prae.g_00564
OG0001260	Prab.g_00766	Prae.g_00751
OG0001261	Prab.g_00874	Prae.g_00840
OG0001262	Prab.g_00890	Prae.g_00856
OG0001263	Prab.g_01100	Prae.g_00876
OG0001264	Prab.g_01069	Prae.g_00907
OG0001265	Prab.g_00953	Prae.g_01016
OG0001266	Prab.g_01120	Prae.g_01066
OG0001267	Prab.g_01203	Prae.g_01147
OG0001268	Prab.g_01216	Prae.g_01160
OG0001270	Prab.g_01506	Prae.g_01499
OG0001271	Prab.g_01517	Prae.g_01510
OG0001272	Prab.g_01561	Prae.g_01552
OG0001273	Prab.g_01562	Prae.g_01553
OG0001274	Prab.g_01567	Prae.g_01558
OG0001275	Prab.g_01592	Prae.g_01576
OG0001277	Prab.g_01623	Prae.g_01597
OG0001278	Prab.g_01661	Prae.g_01615
OG0001279	Prab.g_01665	Prae.g_01619
OG0001280	Prab.g_01668	Prae.g_01622
OG0001281	Prab.g_01734	Prae.g_01689
OG0001282	Prab.g_01758	Prae.g_01714
OG0001283	Prab.g_01839	Prae.g_01797
OG0001284	Prab.g_01867	Prae.g_01825
OG0001285	Prab.g_01899	Prae.g_01856
OG0001286	Prab.g_01944	Prae.g_01901
OG0001288	Prab.g_00440	Prae.g_00411
OG0001290	Prab.g_00030	Prae.g_00030
OG0001291	Prab.g_00063	Prae.g_00071
OG0001292	Prab.g_00066	Prae.g_00074
OG0001293	Prab.g_00068	Prae.g_00076
OG0001294	Prab.g_00084	Prae.g_00093
OG0001295	Prab.g_00110	Prae.g_00119
OG0001297	Prab.g_00190	Prae.g_00202
OG0001298	Prab.g_00233	Prae.g_00246
OG0001299	Prab.g_00242	Prae.g_00255
OG0001300	Prab.g_00362	Prae.g_00373
OG0001301	Prab.g_00642	Prae.g_00611
OG0001302	Prab.g_00773	Prae.g_00755
OG0001303	Prab.g_00776	Prae.g_00759
OG0001304	Prab.g_00938	Prae.g_01031
OG0001306	Prab.g_01127	Prae.g_01074
OG0001307	Prab.g_01137	Prae.g_01083
OG0001308	Prab.g_01162	Prae.g_01107
OG0001309	Prab.g_01164	Prae.g_01109
OG0001310	Prab.g_01174	Prae.g_01119
OG0001311	Prab.g_01247	Prae.g_01191
OG0001313	Prab.g_01565	Prae.g_01556
OG0001314	Prab.g_01692	Prae.g_01646
OG0001315	Prab.g_01726	Prae.g_01680
OG0001318	Prab.g_00131	Prae.g_00141
OG0001320	Prab.g_00472	Prae.g_00441
OG0001321	Prab.g_00420, Prab.g_00778	Prae.g_00761
OG0001322	Prab.g_00821	Prae.g_00787
OG0001323	Prab.g_01112	Prae.g_01057
OG0001324	Prab.g_01145	Prae.g_01091
OG0001325	Prab.g_01167	Prae.g_01113
OG0001328	Prab.g_01331	Prae.g_01334
OG0001329	Prab.g_01381	Prae.g_01388
OG0001330	Prab.g_01558	Prae.g_01549
OG0001331	Prab.g_01666	Prae.g_01620
OG0001332	Prab.g_01715	Prae.g_01669
OG0001333	Prab.g_01806	Prae.g_01762
OG0001334	Prab.g_01859	Prae.g_01817
OG0001335	Prab.g_01897	Prae.g_01854
OG0001337	Prab.g_00109	Prae.g_00118
OG0001338	Prab.g_00135	Prae.g_00147
OG0001339	Prab.g_00194	Prae.g_00206
OG0001340	Prab.g_00238	Prae.g_00251
OG0001341	Prab.g_00250	Prae.g_00264
OG0001342	Prab.g_00268	Prae.g_00281
OG0001343	Prab.g_00326	Prae.g_00339
OG0001344	Prab.g_00366	Prae.g_00378
OG0001345	Prab.g_00437	Prae.g_00408
OG0001346	Prab.g_00476	Prae.g_00446
OG0001347	Prab.g_00490	Prae.g_00460
OG0001348	Prab.g_00508	Prae.g_00478
OG0001349	Prab.g_00513	Prae.g_00483
OG0001350	Prab.g_00518	Prae.g_00488
OG0001351	Prab.g_00581	Prae.g_00551
OG0001352	Prab.g_00687	Prae.g_00656
OG0001353	Prab.g_00710	Prae.g_00677
OG0001354	Prab.g_00824	Prae.g_00790
OG0001355	Prab.g_00880	Prae.g_00846
OG0001356	Prab.g_01086	Prae.g_00890
OG0001357	Prab.g_00982	Prae.g_00992
OG0001358	Prab.g_00954	Prae.g_01015
OG0001359	Prab.g_01190	Prae.g_01134
OG0001360	Prab.g_01191	Prae.g_01135
OG0001361	Prab.g_01269	Prae.g_01213
OG0001362	Prab.g_01590	Prae.g_01265
OG0001363	Prab.g_01392	Prae.g_01438
OG0001364	Prab.g_01536	Prae.g_01529
OG0001365	Prab.g_01729	Prae.g_01684
OG0001366	Prab.g_01706	Prae.g_01660
OG0001367	Prab.g_01748	Prae.g_01703
OG0001368	Prab.g_01866	Prae.g_01824
OG0001369	Prab.g_00952	Prae.g_01017
OG0001371	Prab.g_00059	Prae.g_00067
OG0001372	Prab.g_00060	Prae.g_00068
OG0001373	Prab.g_00067	Prae.g_00075
OG0001374	Prab.g_00079	Prae.g_00087
OG0001375	Prab.g_00125	Prae.g_00135
OG0001376	Prab.g_00225	Prae.g_00237
OG0001377	Prab.g_00246	Prae.g_00259
OG0001378	Prab.g_00261	Prae.g_00275
OG0001379	Prab.g_00351	Prae.g_00361
OG0001380	Prab.g_01626	Prae.g_00399
OG0001382	Prab.g_00465	Prae.g_00434
OG0001383	Prab.g_00515	Prae.g_00485
OG0001384	Prab.g_00523	Prae.g_00493
OG0001385	Prab.g_00671	Prae.g_00640
OG0001386	Prab.g_00679	Prae.g_00648
OG0001387	Prab.g_00681	Prae.g_00650
OG0001388	Prab.g_00691	Prae.g_00660
OG0001389	Prab.g_00728	Prae.g_00716
OG0001390	Prab.g_00765	Prae.g_00750
OG0001391	Prab.g_00826	Prae.g_00792
OG0001392	Prab.g_01087	Prae.g_00889
OG0001393	Prab.g_01085	Prae.g_00891
OG0001394	Prab.g_01063	Prae.g_00913
OG0001395	Prab.g_01060	Prae.g_00916
OG0001396	Prab.g_00749	Prae.g_00996
OG0001397	Prab.g_00944	Prae.g_01025
OG0001398	Prab.g_00925	Prae.g_01044
OG0001399	Prab.g_01110	Prae.g_01054
OG0001400	Prab.g_01118	Prae.g_01064
OG0001401	Prab.g_01298	Prae.g_01071
OG0001402	Prab.g_01205	Prae.g_01149
OG0001403	Prab.g_01327	Prae.g_01330
OG0001404	Prab.g_01352	Prae.g_01359
OG0001405	Prab.g_01361	Prae.g_01369
OG0001406	Prab.g_01505	Prae.g_01498
OG0001407	Prab.g_01508	Prae.g_01501
OG0001408	Prab.g_01559	Prae.g_01550
OG0001409	Prab.g_01573	Prae.g_01564
OG0001410	Prab.g_01595	Prae.g_01578
OG0001411	Prab.g_00755	Prae.g_01590
OG0001414	Prab.g_00053	Prae.g_00061
OG0001415	Prab.g_00314	Prae.g_00327
OG0001416	Prab.g_00525	Prae.g_00495
OG0001417	Prab.g_00680	Prae.g_00649
OG0001418	Prab.g_00779	Prae.g_00762
OG0001419	Prab.g_00830	Prae.g_00795
OG0001420	Prab.g_01083	Prae.g_00893
OG0001421	Prab.g_01078	Prae.g_00898
OG0001422	Prab.g_01115	Prae.g_01060
OG0001423	Prab.g_01192	Prae.g_01136
OG0001424	Prab.g_01282	Prae.g_01225
OG0001425	Prab.g_01581	Prae.g_01570
OG0001426	Prab.g_01940	Prae.g_01897
OG0001427	Prab.g_00361	Prae.g_00372
OG0001429	Prab.g_01000	Prae.g_00974
OG0001430	Prab.g_00961	Prae.g_01008
OG0001431	Prab.g_01116	Prae.g_01062
OG0001432	Prab.g_01119	Prae.g_01065
OG0001433	Prab.g_00977	Prae.g_01267
OG0001435	Prab.g_01571	Prae.g_01562
OG0001436	Prab.g_00793	Prae.g_01231
OG0001438	Prab.g_00624	Prae.g_00594
OG0001439	Prab.g_00872	Prae.g_00838
OG0001440	Prab.g_00950	Prae.g_01019
OG0001441	Prab.g_01155	Prae.g_01101
OG0001442	Prab.g_01178	Prae.g_01122
OG0001444	Prab.g_01238	Prae.g_01182
OG0001448	Prab.g_01603	Prae.g_01583
OG0001452	Prab.g_01917	Prae.g_01874
OG0001454	Prab.g_00356	Prae.g_00366
OG0001456	Prab.g_00593	Prae.g_00563
OG0001457	Prab.g_00707	Prae.g_00676
OG0001458	Prab.g_00764	Prae.g_00749
OG0001460	Prab.g_00902	Prae.g_00868
OG0001462	Prab.g_00962	Prae.g_01007
OG0001463	Prab.g_01109	Prae.g_01053
OG0001464	Prab.g_01114	Prae.g_01059
OG0001466	Prab.g_00769	Prae.g_01299
OG0001467	Prab.g_01463	Prae.g_01456
OG0001468	Prab.g_01829	Prae.g_01786
OG0001469	Prab.g_01217	Prae.g_01161
OG0001470	Prab.g_00308	Prae.g_00321
OG0001474	Prab.g_01099	Prae.g_00877
OG0001475	Prab.g_01105	Prae.g_01049
OG0001476	Prab.g_01106	Prae.g_01050
OG0001477	Prab.g_01107	Prae.g_01051
OG0001478	Prab.g_01113	Prae.g_01058
OG0001479	Prab.g_01140	Prae.g_01086
OG0001480	Prab.g_01149	Prae.g_01095
OG0001481	Prab.g_01235	Prae.g_01179
OG0001483	Prab.g_01320	Prae.g_01323
OG0001484	Prab.g_01391	Prae.g_01439
OG0001485	Prab.g_01728	Prae.g_01682
OG0001488	Prab.g_00163	Prae.g_00175
OG0001490	Prab.g_00390	Prae.g_00395
OG0001491	Prab.g_00816	Prae.g_00782
OG0001493	Prab.g_01098	Prae.g_00878
OG0001494	Prab.g_01097	Prae.g_00879
OG0001495	Prab.g_01096	Prae.g_00880
OG0001496	Prab.g_01095	Prae.g_00881
OG0001497	Prab.g_01094	Prae.g_00882
OG0001498	Prab.g_01093	Prae.g_00883
OG0001499	Prab.g_01092	Prae.g_00884
OG0001500	Prab.g_01091	Prae.g_00885
OG0001501	Prab.g_01090	Prae.g_00886
OG0001502	Prab.g_01089	Prae.g_00887
OG0001503	Prab.g_01088	Prae.g_00888
OG0001506	Prab.g_01132	Prae.g_01078
OG0001507	Prab.g_01202	Prae.g_01145
OG0001508	Prab.g_01570	Prae.g_01561
OG0001509	Prab.g_01749	Prae.g_01704
OG0001510	Prab.g_01821	Prae.g_01778
OG0001514	Prab.g_00916, Prab.g_01618	Prae.g_01309
OG0001516	Prab.g_00988	Prae.g_00986
OG0001517	Prab.g_01123	Prae.g_01069
OG0001518	Prab.g_00758	Prae.g_01599
OG0001520	Prab.g_00792	Prae.g_01232
OG0001521	Prab.g_01730	Prae.g_01685
OG0001523	Prab.g_00052	Prae.g_00060
OG0001524	Prab.g_00364	Prae.g_00376
OG0001525	Prab.g_00464	Prae.g_00433
OG0001526	Prab.g_01080	Prae.g_00896
OG0001527	Prab.g_01153	Prae.g_01099
OG0001528	Prab.g_00972	Prae.g_01266
OG0001529	Prab.g_00399	Prae.g_01269
OG0001530	Prab.g_00791	Prae.g_01233
OG0001532	Prab.g_00034	Prae.g_00034
OG0001534	Prab.g_01577	Prae.g_01568
OG0001536	Prab.g_01151	Prae.g_01097
OG0001537	Prab.g_00976	Prae.g_01256
OG0001539	Prab.g_01312	Prae.g_01314
OG0001540	Prab.g_00751, Prab.g_01313	Prae.g_01315
OG0001542	Prab.g_01575	Prae.g_01566
OG0001543	Prab.g_01593	Prae.g_01577
OG0001549	Prab.g_00116	Prae.g_00126
OG0001550	Prab.g_00295	Prae.g_00308
OG0001551	Prab.g_00319	Prae.g_00332
OG0001552	Prab.g_00357	Prae.g_00368
OG0001553	Prab.g_00382	Prae.g_00387
OG0001554	Prab.g_00383	Prae.g_00388
OG0001555	Prab.g_00462	Prae.g_00431
OG0001556	Prab.g_00474	Prae.g_00443
OG0001557	Prab.g_00682	Prae.g_00651
OG0001558	Prab.g_01301	Prae.g_00744
OG0001559	Prab.g_00772	Prae.g_00754
OG0001560	Prab.g_00808	Prae.g_00774
OG0001561	Prab.g_00903	Prae.g_00869
OG0001562	Prab.g_00963	Prae.g_01006
OG0001563	Prab.g_01121	Prae.g_01067
OG0001564	Prab.g_01122	Prae.g_01068
OG0001565	Prab.g_01124	Prae.g_01070
OG0001566	Prab.g_01126	Prae.g_01073
OG0001567	Prab.g_01133	Prae.g_01079
OG0001568	Prab.g_01148	Prae.g_01094
OG0001569	Prab.g_01152	Prae.g_01098
OG0001570	Prab.g_01158	Prae.g_01104
OG0001571	Prab.g_01170	Prae.g_01116
OG0001572	Prab.g_01182	Prae.g_01125
OG0001573	Prab.g_01185	Prae.g_01129
OG0001575	Prab.g_00715	Prae.g_01284
OG0001576	Prab.g_01305	Prae.g_01295
OG0001577	Prab.g_01357	Prae.g_01365
OG0001578	Prab.g_01359	Prae.g_01367
OG0001582	Prab.g_01549	Prae.g_01542
OG0001583	Prab.g_01551	Prae.g_01544
OG0001584	Prab.g_01552	Prae.g_01545
OG0001585	Prab.g_01564	Prae.g_01555
OG0001586	Prab.g_01877	Prae.g_01834
OG0001587	Prab.g_01286	Prae.g_01228
OG0001590	Prab.g_00281	Prae.g_00294
OG0001591	Prab.g_00352	Prae.g_00362
OG0001592	Prab.g_00389	Prae.g_00394
OG0001594	Prab.g_00473	Prae.g_00442
OG0001595	Prab.g_00713	Prae.g_00680
OG0001597	Prab.g_00905	Prae.g_00871
OG0001598	Prab.g_01081	Prae.g_00895
OG0001599	Prab.g_01196	Prae.g_01139
OG0001600	Prab.g_01197	Prae.g_01140
OG0001601	Prab.g_01198	Prae.g_01141
OG0001602	Prab.g_01199	Prae.g_01142
OG0001604	Prab.g_01682	Prae.g_01636
OG0001606	Prab.g_00327	Prae.g_00340
OG0001610	Prab.g_00706	Prae.g_00675
OG0001611	Prab.g_00748, Prab.g_00920	Prae.g_00736
OG0001612	Prab.g_00817	Prae.g_00783
OG0001613	Prab.g_01102	Prae.g_00875
OG0001614	Prab.g_00984	Prae.g_00990
OG0001615	Prab.g_01653, Prab.g_01557	Prae.g_01277
OG0001616	Prab.g_00973	Prae.g_01243
OG0001618	Prab.g_00346	Prae.g_01346
OG0001619	Prab.g_01350	Prae.g_01357
OG0001624	Prab.g_00908	Prae.g_00873
OG0001625	Prab.g_00968	Prae.g_01001
OG0001626	Prab.g_01652	Prae.g_01278
OG0001628	Prab.g_01609	Prae.g_01586
OG0001629	Prab.g_01344	Prae.g_01348
OG0001639	Prab.g_00101	Prae.g_00109
OG0001640	Prab.g_00171	Prae.g_00183
OG0001641	Prab.g_00353	Prae.g_00363
OG0001642	Prab.g_00355	Prae.g_00365
OG0001643	Prab.g_00384	Prae.g_00390
OG0001644	Prab.g_00385	Prae.g_00391
OG0001645	Prab.g_00387	Prae.g_00393
OG0001647	Prab.g_00471	Prae.g_00440
OG0001648	Prab.g_00563	Prae.g_00534
OG0001649	Prab.g_00570	Prae.g_00540
OG0001650	Prab.g_00722	Prae.g_00710
OG0001651	Prab.g_00759	Prae.g_00745
OG0001652	Prab.g_00762	Prae.g_00747
OG0001653	Prab.g_00809	Prae.g_00775
OG0001654	Prab.g_00815	Prae.g_00781
OG0001655	Prab.g_00823	Prae.g_00789
OG0001656	Prab.g_00845	Prae.g_00811
OG0001657	Prab.g_00897	Prae.g_00862
OG0001658	Prab.g_00909	Prae.g_00874
OG0001659	Prab.g_01056	Prae.g_00920
OG0001660	Prab.g_00967	Prae.g_01002
OG0001661	Prab.g_00964	Prae.g_01005
OG0001662	Prab.g_00959	Prae.g_01010
OG0001663	Prab.g_00942	Prae.g_01027
OG0001664	Prab.g_00941	Prae.g_01028
OG0001665	Prab.g_01104	Prae.g_01048
OG0001666	Prab.g_01108	Prae.g_01052
OG0001667	Prab.g_01111	Prae.g_01056
OG0001668	Prab.g_01117	Prae.g_01063
OG0001669	Prab.g_01128	Prae.g_01075
OG0001670	Prab.g_01129	Prae.g_01076
OG0001671	Prab.g_01136	Prae.g_01082
OG0001672	Prab.g_01141	Prae.g_01087
OG0001673	Prab.g_01142	Prae.g_01088
OG0001674	Prab.g_01143	Prae.g_01089
OG0001675	Prab.g_01168	Prae.g_01114
OG0001676	Prab.g_01173	Prae.g_01118
OG0001677	Prab.g_01195	Prae.g_01138
OG0001678	Prab.g_01266	Prae.g_01210
OG0001679	Prab.g_01274	Prae.g_01218
OG0001680	Prab.g_01295	Prae.g_01262
OG0001681	Prab.g_01306	Prae.g_01296
OG0001682	Prab.g_01309	Prae.g_01312
OG0001684	Prab.g_01548	Prae.g_01541
OG0001685	Prab.g_01554	Prae.g_01548
OG0001686	Prab.g_01560	Prae.g_01551
OG0001687	Prab.g_01566	Prae.g_01557
OG0001688	Prab.g_01569	Prae.g_01560
OG0001689	Prab.g_01574	Prae.g_01565
OG0001690	Prab.g_01576	Prae.g_01567
OG0001691	Prab.g_01578	Prae.g_01569
OG0001692	Prab.g_01674	Prae.g_01628
OG0001693	Prab.g_01916	Prae.g_01873
OG0001698	Prab.g_00500	Prae.g_00470
OG0001699	Prab.g_00714	Prae.g_00681
OG0001700	Prab.g_00757	Prae.g_00739
OG0001701	Prab.g_00752	Prae.g_00741
OG0001702	Prab.g_00777	Prae.g_00760
OG0001703	Prab.g_00810	Prae.g_00776
OG0001704	Prab.g_00756	Prae.g_01003
OG0001705	Prab.g_01161	Prae.g_01106
OG0001706	Prab.g_01172	Prae.g_01117
OG0001707	Prab.g_01200	Prae.g_01143
OG0001708	Prab.g_01300	Prae.g_01286
OG0001709	Prab.g_00784	Prae.g_01238
OG0001710	Prab.g_00966	Prae.g_01004
OG0001722	Prab.g_00919	Prae.g_00737
OG0001723	Prab.g_01302	Prae.g_00743
OG0001725	Prab.g_00904	Prae.g_00870
OG0001726	Prab.g_01157	Prae.g_01103
OG0001727	Prab.g_00750	Prae.g_01273
OG0001728	Prab.g_01310	Prae.g_01313
OG0001731	Prab.g_01587	Prae.g_01574
OG0001732	Prab.g_00970	Prae.g_01596
OG0001733	Prab.g_00378	Prae.g_00386
OG0001734	Prab.g_00721	Prae.g_00709
OG0001784	Prab.g_00528	Prae.g_00498
OG0001785	Prab.g_00774	Prae.g_00757
OG0001786	Prab.g_00869	Prae.g_00835
OG0001789	Prab.g_01602	Prae.g_01279
OG0001796	Prab.g_01181	Prae.g_01124
OG0001806	Prab.g_00365	Prae.g_00377
OG0001808	Prab.g_00401	Prae.g_00400
OG0001809	Prab.g_00781	Prae.g_00763
OG0001810	Prab.g_00811	Prae.g_00777
OG0001811	Prab.g_00812	Prae.g_00778
OG0001812	Prab.g_00813	Prae.g_00779
OG0001813	Prab.g_00814	Prae.g_00780
OG0001814	Prab.g_00907	Prae.g_00872
OG0001816	Prab.g_01103	Prae.g_01047
OG0001817	Prab.g_01160	Prae.g_01105
OG0001818	Prab.g_01163	Prae.g_01108
OG0001821	Prab.g_01608	Prae.g_01298
OG0001824	Prab.g_01568	Prae.g_01559
OG0001825	Prab.g_01605	Prae.g_01584
OG0001829	Prab.g_01599	Prae.g_01589
OG0001838	Prab.g_00386	Prae.g_00392
OG0001839	Prab.g_00452	Prae.g_01271
OG0001840	Prab.g_01656	Prae.g_01274
OG0001842	Prab.g_01314	Prae.g_01316
OG0001845	Prab.g_01487	Prae.g_01480
OG0001846	Prab.g_01550	Prae.g_01543
OG0001847	Prab.g_01582	Prae.g_01571
OG0001848	Prab.g_01180	Prae.g_01593
OG0001849	Prab.g_01588	Prae.g_01575
OG0001861	Prab.g_01166	Prae.g_01111
OG0001863	Prab.g_01175	Prae.g_01120
OG0001865	Prab.g_00422	Prae.g_01257
OG0001867	Prab.g_01654	Prae.g_01276
OG0001870	Prab.g_00451	Prae.g_00038
OG0001907	Prab.g_00417	Prae.g_01608
OG0001909	Prab.g_00754	Prae.g_01594
OG0001911	Prab.g_01296, Prab.g_00413, Prab.g_01632	Prae.g_00768
OG0001912	Prab.g_00453	Prae.g_01345
OG0001913	Prab.g_00785	Prae.g_01237
OG0001950	Prab.g_01147	Prae.g_01093
OG0001953	Prab.g_00054	Prae.g_00062
OG0001954	Prab.g_00373	Prae.g_00384
OG0001956	Prab.g_00761	Prae.g_00746
OG0001957	Prab.g_00794	Prae.g_01230
OG0001958	Prab.g_01179	Prae.g_01123
OG0001989	Prab.g_00358	Prae.g_00369
OG0001991	Prab.g_00790	Prae.g_01234
OG0002024	Prab.g_01655	Prae.g_01275
OG0002025	Prab.g_01442	Prae.g_01407
OG0002027	Prab.g_01572	Prae.g_01563
OG0002052	Prab.g_00807	Prae.g_00773
OG0002122	Prab.g_00795, Prab.g_01640	Prae.g_01268
OG0002123	Prab.g_01416	Prae.g_01437
OG0002131	Prab.g_00796	Prae.g_01254
OG0002136	Prab.g_01644	Prae.g_01603
OG0002178	Prab.g_00418	Prae.g_01585
OG0002179	Prab.g_00969	Prae.g_01595
OG0002181	Prab.g_00402	Prae.g_00401
OG0002185	Prab.g_00802	Prae.g_01240
OG0002188	Prab.g_01287	Prae.g_01229
OG0002248	Prab.g_00797	Prae.g_01248
OG0002249	Prab.g_00801	Prae.g_01242
OG0002253	Prab.g_01659	Prae.g_01258
OG0002356	Prab.g_01657	Prae.g_00059
OG0002528	Prab.g_01660	Prae.g_01614
