Orthogroup	Prbe	Praw
OG0001122	Prbe.g_00844	Praw.g_00103
OG0001123	Prbe.g_00843	Praw.g_00102
OG0001124	Prbe.g_00841	Praw.g_00100
OG0001125	Prbe.g_00839	Praw.g_00098
OG0001126	Prbe.g_00838	Praw.g_00097
OG0001127	Prbe.g_00835	Praw.g_00095
OG0001128	Prbe.g_00834	Praw.g_00094
OG0001129	Prbe.g_00833	Praw.g_00093
OG0001130	Prbe.g_00830	Praw.g_00090
OG0001131	Prbe.g_00829	Praw.g_00089
OG0001132	Prbe.g_00828	Praw.g_00088
OG0001133	Prbe.g_00827	Praw.g_00087
OG0001134	Prbe.g_00826	Praw.g_00086
OG0001135	Prbe.g_00825	Praw.g_00085
OG0001136	Prbe.g_00824	Praw.g_00084
OG0001137	Prbe.g_00823	Praw.g_00083
OG0001138	Prbe.g_00822	Praw.g_00082
OG0001139	Prbe.g_00820	Praw.g_00081
OG0001140	Prbe.g_00819	Praw.g_00080
OG0001141	Prbe.g_00818	Praw.g_00079
OG0001142	Prbe.g_00814	Praw.g_00076
OG0001143	Prbe.g_00813	Praw.g_00075
OG0001144	Prbe.g_00812	Praw.g_00074
OG0001145	Prbe.g_00811	Praw.g_00073
OG0001146	Prbe.g_00810	Praw.g_00072
OG0001147	Prbe.g_00809	Praw.g_00071
OG0001148	Prbe.g_00808	Praw.g_00070
OG0001149	Prbe.g_00806	Praw.g_00068
OG0001150	Prbe.g_00805	Praw.g_00067
OG0001151	Prbe.g_00801	Praw.g_00065
OG0001152	Prbe.g_00800	Praw.g_00064
OG0001153	Prbe.g_00799	Praw.g_00063
OG0001154	Prbe.g_00797	Praw.g_00061
OG0001155	Prbe.g_00795	Praw.g_00059
OG0001156	Prbe.g_00793	Praw.g_00057
OG0001157	Prbe.g_00791	Praw.g_00056
OG0001158	Prbe.g_00789	Praw.g_00054
OG0001159	Prbe.g_00788	Praw.g_00053
OG0001160	Prbe.g_00787	Praw.g_00052
OG0001161	Prbe.g_00786	Praw.g_00051
OG0001162	Prbe.g_00785	Praw.g_00050
OG0001163	Prbe.g_00784	Praw.g_00049
OG0001164	Prbe.g_00783	Praw.g_00048
OG0001165	Prbe.g_00782	Praw.g_00047
OG0001166	Prbe.g_00781	Praw.g_00046
OG0001167	Prbe.g_00779	Praw.g_00045
OG0001168	Prbe.g_00778	Praw.g_00044
OG0001169	Prbe.g_00777	Praw.g_00043
OG0001170	Prbe.g_00776	Praw.g_00041
OG0001171	Prbe.g_00775	Praw.g_00040
OG0001172	Prbe.g_00773	Praw.g_00038
OG0001173	Prbe.g_00771	Praw.g_00036
OG0001174	Prbe.g_00770	Praw.g_00035
OG0001175	Prbe.g_00769	Praw.g_00034
OG0001176	Prbe.g_00767	Praw.g_00033
OG0001177	Prbe.g_00765	Praw.g_00031
OG0001178	Prbe.g_00762	Praw.g_00028
OG0001179	Prbe.g_00761	Praw.g_00027
OG0001180	Prbe.g_00760	Praw.g_00026
OG0001181	Prbe.g_00759	Praw.g_00025
OG0001182	Prbe.g_00758	Praw.g_00024
OG0001183	Prbe.g_00745	Praw.g_00023
OG0001184	Prbe.g_00747	Praw.g_00021
OG0001185	Prbe.g_00749	Praw.g_00018
OG0001186	Prbe.g_00750	Praw.g_00017
OG0001187	Prbe.g_00751	Praw.g_00016
OG0001188	Prbe.g_00752	Praw.g_00015
OG0001189	Prbe.g_00753	Praw.g_00014
OG0001190	Prbe.g_00754	Praw.g_00013
OG0001191	Prbe.g_00755	Praw.g_00012
OG0001192	Prbe.g_00756	Praw.g_00011
OG0001193	Prbe.g_01134	Praw.g_00010
OG0001194	Prbe.g_01135	Praw.g_00009
OG0001195	Prbe.g_01136	Praw.g_00008
OG0001196	Prbe.g_01137	Praw.g_00007
OG0001197	Prbe.g_01138	Praw.g_00006
OG0001198	Prbe.g_01139	Praw.g_00005
OG0001199	Prbe.g_01140	Praw.g_00004
OG0001200	Prbe.g_01141	Praw.g_00003
OG0001201	Prbe.g_01142	Praw.g_00002
OG0001202	Prbe.g_01143	Praw.g_00001
OG0001203	Prbe.g_01145	Praw.g_01192
OG0001204	Prbe.g_01147	Praw.g_01190
OG0001205	Prbe.g_01149	Praw.g_01189
OG0001206	Prbe.g_01150	Praw.g_01188
OG0001207	Prbe.g_01151	Praw.g_01187
OG0001208	Prbe.g_01152	Praw.g_01186
OG0001209	Prbe.g_01153	Praw.g_01185
OG0001210	Prbe.g_01154	Praw.g_01184
OG0001211	Prbe.g_01155	Praw.g_01183
OG0001212	Prbe.g_01156	Praw.g_01182
OG0001213	Prbe.g_01157	Praw.g_01181
OG0001214	Prbe.g_01159	Praw.g_01179
OG0001215	Prbe.g_01160	Praw.g_01178
OG0001216	Prbe.g_01161	Praw.g_01177
OG0001217	Prbe.g_01162	Praw.g_01176
OG0001218	Prbe.g_01163	Praw.g_01175
OG0001219	Prbe.g_01166	Praw.g_01172
OG0001220	Prbe.g_01167	Praw.g_01171
OG0001221	Prbe.g_01171	Praw.g_01168
OG0001222	Prbe.g_01172	Praw.g_01167
OG0001223	Prbe.g_01173	Praw.g_01166
OG0001224	Prbe.g_01175	Praw.g_01165
OG0001225	Prbe.g_01176	Praw.g_01164
OG0001226	Prbe.g_01177	Praw.g_01163
OG0001227	Prbe.g_01178	Praw.g_01162
OG0001228	Prbe.g_01179	Praw.g_01161
OG0001229	Prbe.g_01180	Praw.g_01160
OG0001230	Prbe.g_01181	Praw.g_01159
OG0001231	Prbe.g_01182	Praw.g_01158
OG0001232	Prbe.g_01185	Praw.g_01157
OG0001233	Prbe.g_01186	Praw.g_01156
OG0001234	Prbe.g_01187	Praw.g_01155
OG0001235	Prbe.g_01188	Praw.g_01154
OG0001236	Prbe.g_01190	Praw.g_01152
OG0001237	Prbe.g_01191	Praw.g_01151
OG0001238	Prbe.g_01194	Praw.g_01149
OG0001239	Prbe.g_01195	Praw.g_01148
OG0001240	Prbe.g_01196	Praw.g_01147
OG0001241	Prbe.g_01056	Praw.g_01145
OG0001242	Prbe.g_01057	Praw.g_01144
OG0001243	Prbe.g_01058	Praw.g_01143
OG0001244	Prbe.g_01059	Praw.g_01142
OG0001245	Prbe.g_01060	Praw.g_01141
OG0001246	Prbe.g_01061	Praw.g_01140
OG0001247	Prbe.g_01062	Praw.g_01139
OG0001248	Prbe.g_01063	Praw.g_01138
OG0001249	Prbe.g_01064	Praw.g_01137
OG0001250	Prbe.g_01065	Praw.g_01136
OG0001252	Prbe.g_01682	Praw.g_01297
OG0001253	Prbe.g_01697	Praw.g_01285
OG0001254	Prbe.g_01835	Praw.g_00853
OG0001255	Prbe.g_01891	Praw.g_00797
OG0001258	Prbe.g_00635	Praw.g_00650
OG0001260	Prbe.g_01312	Praw.g_01760
OG0001261	Prbe.g_01258	Praw.g_01664
OG0001262	Prbe.g_01275	Praw.g_01648
OG0001263	Prbe.g_01570	Praw.g_01627
OG0001264	Prbe.g_00416	Praw.g_01598
OG0001265	Prbe.g_01393	Praw.g_01491
OG0001266	Prbe.g_00495	Praw.g_01443
OG0001267	Prbe.g_01567	Praw.g_00218
OG0001268	Prbe.g_01552	Praw.g_00231
OG0001269	Prbe.g_00398	Praw.g_00998
OG0001270	Prbe.g_00268	Praw.g_00377
OG0001271	Prbe.g_00255	Praw.g_00388
OG0001272	Prbe.g_00486	Praw.g_00428
OG0001273	Prbe.g_00194	Praw.g_00429
OG0001274	Prbe.g_00017	Praw.g_00434
OG0001275	Prbe.g_01624	Praw.g_00451
OG0001276	Prbe.g_01414	Praw.g_00463
OG0001277	Prbe.g_01026	Praw.g_00476
OG0001278	Prbe.g_00994	Praw.g_00507
OG0001279	Prbe.g_00990	Praw.g_00511
OG0001280	Prbe.g_00987	Praw.g_00514
OG0001281	Prbe.g_01113	Praw.g_01914
OG0001282	Prbe.g_00980	Praw.g_01890
OG0001283	Prbe.g_00794	Praw.g_00058
OG0001284	Prbe.g_00763	Praw.g_00029
OG0001285	Prbe.g_01146	Praw.g_01191
OG0001286	Prbe.g_01198	Praw.g_01146
OG0001287	Prbe.g_00018	Praw.g_00483
OG0001288	Prbe.g_01935	Praw.g_00710
OG0001290	Prbe.g_00131	Praw.g_01398
OG0001291	Prbe.g_00176	Praw.g_01363
OG0001292	Prbe.g_00179	Praw.g_01360
OG0001293	Prbe.g_00181	Praw.g_01358
OG0001295	Prbe.g_01663	Praw.g_01316
OG0001296	Prbe.g_01670	Praw.g_01310
OG0001297	Prbe.g_01748	Praw.g_01236
OG0001298	Prbe.g_01796	Praw.g_00890
OG0001300	Prbe.g_00913	Praw.g_00759
OG0001301	Prbe.g_01483	Praw.g_01885
OG0001302	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133	Praw.g_01755
OG0001303	Prbe.g_01612	Praw.g_01751
OG0001304	Prbe.g_01306	Praw.g_01476
OG0001305	Prbe.g_01301	Praw.g_01471
OG0001306	Prbe.g_01184	Praw.g_01435
OG0001307	Prbe.g_00912	Praw.g_01425
OG0001308	Prbe.g_00204	Praw.g_00181
OG0001309	Prbe.g_01148	Praw.g_00183
OG0001310	Prbe.g_00056	Praw.g_00192
OG0001311	Prbe.g_01516	Praw.g_00262
OG0001312	Prbe.g_00399	Praw.g_00999
OG0001313	Prbe.g_01920	Praw.g_00432
OG0001314	Prbe.g_00962	Praw.g_00538
OG0001315	Prbe.g_00927	Praw.g_00573
OG0001316	Prbe.g_00798	Praw.g_00062
OG0001318	Prbe.g_01685	Praw.g_01294
OG0001319	Prbe.g_01790	Praw.g_01197
OG0001320	Prbe.g_00005	Praw.g_00680
OG0001321	Prbe.g_00496	Praw.g_01749
OG0001322	Prbe.g_01598	Praw.g_01716
OG0001323	Prbe.g_00405	Praw.g_01452
OG0001324	Prbe.g_00685	Praw.g_01417
OG0001325	Prbe.g_00724	Praw.g_00185
OG0001326	Prbe.g_00013	Praw.g_00951
OG0001327	Prbe.g_00205	Praw.g_00953
OG0001328	Prbe.g_00888	Praw.g_00986
OG0001330	Prbe.g_00222	Praw.g_00425
OG0001331	Prbe.g_00989	Praw.g_00512
OG0001332	Prbe.g_00938	Praw.g_00562
OG0001333	Prbe.g_00832	Praw.g_00092
OG0001334	Prbe.g_00772	Praw.g_00037
OG0001335	Prbe.g_01144	Praw.g_01193
OG0001336	Prbe.g_01672	Praw.g_01307
OG0001337	Prbe.g_01662	Praw.g_01317
OG0001338	Prbe.g_00874	Praw.g_01291
OG0001339	Prbe.g_01752	Praw.g_01232
OG0001340	Prbe.g_01801	Praw.g_00885
OG0001341	Prbe.g_01814	Praw.g_00873
OG0001342	Prbe.g_01834	Praw.g_00854
OG0001343	Prbe.g_01897	Praw.g_00791
OG0001345	Prbe.g_01932	Praw.g_00713
OG0001346	Prbe.g_00661	Praw.g_00675
OG0001347	Prbe.g_00647	Praw.g_00662
OG0001349	Prbe.g_00624	Praw.g_00639
OG0001350	Prbe.g_00619	Praw.g_00634
OG0001351	Prbe.g_00558	Praw.g_01924
OG0001352	Prbe.g_00456	Praw.g_01840
OG0001353	Prbe.g_01776	Praw.g_01819
OG0001354	Prbe.g_01313	Praw.g_01713
OG0001355	Prbe.g_01265	Praw.g_01658
OG0001356	Prbe.g_00103	Praw.g_01613
OG0001357	Prbe.g_01378	Praw.g_01511
OG0001358	Prbe.g_01392	Praw.g_01492
OG0001359	Prbe.g_00046	Praw.g_00205
OG0001360	Prbe.g_00047	Praw.g_00206
OG0001361	Prbe.g_01495	Praw.g_00284
OG0001362	Prbe.g_00721	Praw.g_00930
OG0001364	Prbe.g_00236	Praw.g_00407
OG0001365	Prbe.g_00161	Praw.g_01049
OG0001366	Prbe.g_00948	Praw.g_00552
OG0001368	Prbe.g_00764	Praw.g_00030
OG0001369	Prbe.g_01394	Praw.g_01490
OG0001371	Prbe.g_00171	Praw.g_01367
OG0001372	Prbe.g_00173	Praw.g_01366
OG0001373	Prbe.g_00180	Praw.g_01359
OG0001374	Prbe.g_00191	Praw.g_01347
OG0001375	Prbe.g_01680	Praw.g_01300
OG0001376	Prbe.g_01786	Praw.g_01201
OG0001377	Prbe.g_01810	Praw.g_00877
OG0001378	Prbe.g_01827	Praw.g_00862
OG0001379	Prbe.g_00270	Praw.g_00770
OG0001380	Prbe.g_01202	Praw.g_00336, Praw.g_00486
OG0001381	Prbe.g_00675	Praw.g_00693
OG0001382	Prbe.g_00669	Praw.g_00687
OG0001383	Prbe.g_00622	Praw.g_00637
OG0001384	Prbe.g_00614	Praw.g_00629
OG0001385	Prbe.g_01452	Praw.g_01856
OG0001386	Prbe.g_00448	Praw.g_01848
OG0001387	Prbe.g_00450	Praw.g_01846
OG0001388	Prbe.g_00461	Praw.g_01836
OG0001389	Prbe.g_01435	Praw.g_01804
OG0001390	Prbe.g_01604	Praw.g_01761
OG0001391	Prbe.g_01316	Praw.g_01711
OG0001392	Prbe.g_00102	Praw.g_01614
OG0001393	Prbe.g_00104	Praw.g_01612
OG0001394	Prbe.g_00422	Praw.g_01592
OG0001395	Prbe.g_00425	Praw.g_01589
OG0001396	Prbe.g_01023	Praw.g_01507
OG0001397	Prbe.g_01405	Praw.g_01482
OG0001398	Prbe.g_01293	Praw.g_01463
OG0001399	Prbe.g_00094	Praw.g_01454
OG0001400	Prbe.g_01621	Praw.g_01445
OG0001401	Prbe.g_00051	Praw.g_01438
OG0001402	Prbe.g_01564	Praw.g_00220
OG0001403	Prbe.g_00892	Praw.g_00982
OG0001404	Prbe.g_01408	Praw.g_01007
OG0001405	Prbe.g_00372	Praw.g_01017
OG0001406	Prbe.g_00269	Praw.g_00376
OG0001407	Prbe.g_00266	Praw.g_00379
OG0001408	Prbe.g_00221	Praw.g_00426
OG0001409	Prbe.g_01123	Praw.g_00438
OG0001410	Prbe.g_00003	Praw.g_00453
OG0001412	Prbe.g_01330	Praw.g_01558
OG0001414	Prbe.g_01602	Praw.g_01373
OG0001417	Prbe.g_00449	Praw.g_01847
OG0001418	Prbe.g_00733	Praw.g_01748
OG0001419	Prbe.g_01322	Praw.g_01707
OG0001420	Prbe.g_00106	Praw.g_01610
OG0001421	Prbe.g_00111	Praw.g_01607
OG0001422	Prbe.g_00716	Praw.g_01449
OG0001423	Prbe.g_00712	Praw.g_00207
OG0001424	Prbe.g_00218	Praw.g_00906
OG0001425	Prbe.g_01617	Praw.g_00445
OG0001427	Prbe.g_01049	Praw.g_00760
OG0001429	Prbe.g_01360	Praw.g_01529
OG0001430	Prbe.g_00061	Praw.g_01499
OG0001431	Prbe.g_00053	Praw.g_01447
OG0001432	Prbe.g_01620	Praw.g_01444
OG0001434	Prbe.g_00010, Prbe.g_01025	Praw.g_00474
OG0001435	Prbe.g_01585	Praw.g_00437
OG0001436	Prbe.g_00997	Praw.g_01734
OG0001439	Prbe.g_01255	Praw.g_01666
OG0001440	Prbe.g_01397	Praw.g_01488
OG0001443	Prbe.g_01568	Praw.g_00217
OG0001444	Prbe.g_01529	Praw.g_00253
OG0001445	Prbe.g_00033	Praw.g_00332
OG0001446	Prbe.g_00034	Praw.g_00334
OG0001447	Prbe.g_01575	Praw.g_00335
OG0001448	Prbe.g_00028	Praw.g_00459
OG0001449	Prbe.g_00349	Praw.g_01082
OG0001450	Prbe.g_01126, Prbe.g_01031	Praw.g_00308
OG0001452	Prbe.g_01165	Praw.g_01173
OG0001453	Prbe.g_00701	Praw.g_00469
OG0001454	Prbe.g_00677	Praw.g_00765
OG0001456	Prbe.g_00545	Praw.g_01936
OG0001457	Prbe.g_01211	Praw.g_01820
OG0001458	Prbe.g_00707	Praw.g_01762
OG0001459	Prbe.g_00378	Praw.g_01718
OG0001460	Prbe.g_00491	Praw.g_01636
OG0001462	Prbe.g_01589	Praw.g_01500
OG0001463	Prbe.g_00671	Praw.g_01455
OG0001465	Prbe.g_01613	Praw.g_00948
OG0001468	Prbe.g_00807	Praw.g_00069
OG0001469	Prbe.g_01551	Praw.g_00232
OG0001471	Prbe.g_00695	Praw.g_00731
OG0001473	Prbe.g_01315	Praw.g_01628
OG0001483	Prbe.g_00899	Praw.g_00975
OG0001484	Prbe.g_00166	Praw.g_01053
OG0001485	Prbe.g_00925	Praw.g_01920
OG0001486	Prbe.g_00437	Praw.g_01578
OG0001487	Prbe.g_00509	Praw.g_01744
OG0001488	Prbe.g_01720	Praw.g_01263
OG0001490	Prbe.g_00923	Praw.g_00737
OG0001505	Prbe.g_00023	Praw.g_01785
OG0001506	Prbe.g_01596	Praw.g_01430
OG0001508	Prbe.g_01020	Praw.g_00436
OG0001509	Prbe.g_00478	Praw.g_01899
OG0001519	Prbe.g_00019	Praw.g_00745
OG0001520	Prbe.g_00998	Praw.g_01735
OG0001521	Prbe.g_00162	Praw.g_01918
OG0001530	Prbe.g_00999	Praw.g_01736
OG0001535	Prbe.g_01287	Praw.g_01640
OG0001541	Prbe.g_00088	Praw.g_01044
OG0001546	Prbe.g_01260	Praw.g_00908
OG0001579	Prbe.g_00335	Praw.g_01102
OG0001580	Prbe.g_00347	Praw.g_01074
OG0001581	Prbe.g_00344	Praw.g_01110, Praw.g_01122
OG0001588	Prbe.g_01610	Praw.g_00498
OG0001607	Prbe.g_00377	Praw.g_00338
OG0001607	Prbe.g_00376	Praw.g_00902
OG0001608	Prbe.g_00202	Praw.g_00488
OG0001622	Prbe.g_00741	Praw.g_00317
OG0001627	Prbe.g_01115	Praw.g_01776
OG0001631	Prbe.g_00500	Praw.g_00292
OG0001632	Prbe.g_00211	Praw.g_00489
OG0001634	Prbe.g_00742	Praw.g_00318
OG0001635	Prbe.g_00743	Praw.g_00319
OG0001636	Prbe.g_00744	Praw.g_00320
OG0001637	Prbe.g_00688	Praw.g_01768
OG0001720	Prbe.g_00160	Praw.g_01062
OG0001798	Prbe.g_01015	Praw.g_00297
OG0001828	Prbe.g_01048	Praw.g_01784
OG0001834	Prbe.g_00727	Praw.g_00324
OG0001873	Prbe.g_00375	Praw.g_00337
OG0001924	Prbe.g_00201	Praw.g_00490
OG0002080	Prbe.g_00700	Praw.g_00325
OG0002209	Prbe.g_00472	Praw.g_00301
OG0002210	Prbe.g_00473	Praw.g_00302
OG0002211	Prbe.g_00474	Praw.g_00303
