Orthogroup	Prbe	Prbi
OG0001083	Prbe.g_01092	Prbi.g_01870
OG0001084	Prbe.g_01093	Prbi.g_01872
OG0001085	Prbe.g_01094	Prbi.g_01873
OG0001086	Prbe.g_01097	Prbi.g_01874
OG0001087	Prbe.g_01098	Prbi.g_01875
OG0001088	Prbe.g_01099	Prbi.g_01876
OG0001089	Prbe.g_01089	Prbi.g_01896
OG0001090	Prbe.g_01087	Prbi.g_01898
OG0001091	Prbe.g_01086	Prbi.g_01899
OG0001092	Prbe.g_01085	Prbi.g_01900
OG0001093	Prbe.g_01084	Prbi.g_01901
OG0001094	Prbe.g_01083	Prbi.g_01902
OG0001095	Prbe.g_01082	Prbi.g_01903
OG0001096	Prbe.g_01081	Prbi.g_01904
OG0001097	Prbe.g_01080	Prbi.g_01905
OG0001098	Prbe.g_01079	Prbi.g_01906
OG0001099	Prbe.g_01078	Prbi.g_01907
OG0001100	Prbe.g_00867	Prbi.g_01908
OG0001101	Prbe.g_00866	Prbi.g_01909
OG0001102	Prbe.g_00865	Prbi.g_01910
OG0001103	Prbe.g_00864	Prbi.g_01911
OG0001104	Prbe.g_00863	Prbi.g_01912
OG0001105	Prbe.g_00862	Prbi.g_01913
OG0001106	Prbe.g_00861	Prbi.g_01914
OG0001107	Prbe.g_00860	Prbi.g_01915
OG0001108	Prbe.g_00859	Prbi.g_01916
OG0001109	Prbe.g_00858	Prbi.g_01917
OG0001110	Prbe.g_00857	Prbi.g_01918
OG0001111	Prbe.g_00856	Prbi.g_01919
OG0001112	Prbe.g_00855	Prbi.g_01920
OG0001113	Prbe.g_00854	Prbi.g_01921
OG0001114	Prbe.g_00853	Prbi.g_01922
OG0001115	Prbe.g_00852	Prbi.g_01923
OG0001116	Prbe.g_00851	Prbi.g_01924
OG0001117	Prbe.g_00850	Prbi.g_01925
OG0001118	Prbe.g_00849	Prbi.g_01926
OG0001119	Prbe.g_00848	Prbi.g_01927
OG0001120	Prbe.g_00847	Prbi.g_01928
OG0001121	Prbe.g_00845	Prbi.g_01930
OG0001122	Prbe.g_00844	Prbi.g_01931
OG0001123	Prbe.g_00843	Prbi.g_01932
OG0001124	Prbe.g_00841	Prbi.g_01934
OG0001125	Prbe.g_00839	Prbi.g_01936
OG0001126	Prbe.g_00838	Prbi.g_01937
OG0001127	Prbe.g_00835	Prbi.g_01939
OG0001128	Prbe.g_00834	Prbi.g_01940
OG0001129	Prbe.g_00833	Prbi.g_01941
OG0001130	Prbe.g_00830	Prbi.g_01944
OG0001131	Prbe.g_00829	Prbi.g_01945
OG0001132	Prbe.g_00828	Prbi.g_01946
OG0001133	Prbe.g_00827	Prbi.g_01947
OG0001134	Prbe.g_00826	Prbi.g_01948
OG0001135	Prbe.g_00825	Prbi.g_01949
OG0001136	Prbe.g_00824	Prbi.g_01950
OG0001137	Prbe.g_00823	Prbi.g_01951
OG0001138	Prbe.g_00822	Prbi.g_01952
OG0001139	Prbe.g_00820	Prbi.g_01953
OG0001140	Prbe.g_00819	Prbi.g_01954
OG0001141	Prbe.g_00818	Prbi.g_01955
OG0001142	Prbe.g_00814	Prbi.g_01958
OG0001143	Prbe.g_00813	Prbi.g_01959
OG0001144	Prbe.g_00812	Prbi.g_01960
OG0001145	Prbe.g_00811	Prbi.g_01961
OG0001146	Prbe.g_00810	Prbi.g_01962
OG0001147	Prbe.g_00809	Prbi.g_01963
OG0001148	Prbe.g_00808	Prbi.g_01964
OG0001149	Prbe.g_00806	Prbi.g_01966
OG0001150	Prbe.g_00805	Prbi.g_01967
OG0001151	Prbe.g_00801	Prbi.g_01969
OG0001152	Prbe.g_00800	Prbi.g_01970
OG0001153	Prbe.g_00799	Prbi.g_01971
OG0001154	Prbe.g_00797	Prbi.g_01973
OG0001155	Prbe.g_00795	Prbi.g_01975
OG0001156	Prbe.g_00793	Prbi.g_01977
OG0001157	Prbe.g_00791	Prbi.g_01978
OG0001158	Prbe.g_00789	Prbi.g_01980
OG0001159	Prbe.g_00788	Prbi.g_01981
OG0001160	Prbe.g_00787	Prbi.g_01982
OG0001161	Prbe.g_00786	Prbi.g_01983
OG0001162	Prbe.g_00785	Prbi.g_01984
OG0001163	Prbe.g_00784	Prbi.g_01985
OG0001164	Prbe.g_00783	Prbi.g_01986
OG0001165	Prbe.g_00782	Prbi.g_01987
OG0001166	Prbe.g_00781	Prbi.g_01988
OG0001167	Prbe.g_00779	Prbi.g_01989
OG0001168	Prbe.g_00778	Prbi.g_01990
OG0001169	Prbe.g_00777	Prbi.g_01991
OG0001170	Prbe.g_00776	Prbi.g_01992
OG0001171	Prbe.g_00775	Prbi.g_01993
OG0001172	Prbe.g_00773	Prbi.g_01995
OG0001173	Prbe.g_00771	Prbi.g_01997
OG0001174	Prbe.g_00770	Prbi.g_01998
OG0001175	Prbe.g_00769	Prbi.g_01999
OG0001176	Prbe.g_00767	Prbi.g_02000
OG0001177	Prbe.g_00765	Prbi.g_02002
OG0001178	Prbe.g_00762	Prbi.g_02005
OG0001179	Prbe.g_00761	Prbi.g_02006
OG0001180	Prbe.g_00760	Prbi.g_02007
OG0001181	Prbe.g_00759	Prbi.g_02008
OG0001182	Prbe.g_00758	Prbi.g_02009
OG0001183	Prbe.g_00745	Prbi.g_02010
OG0001184	Prbe.g_00747	Prbi.g_02012
OG0001185	Prbe.g_00749	Prbi.g_02027
OG0001186	Prbe.g_00750	Prbi.g_02028
OG0001187	Prbe.g_00751	Prbi.g_02030
OG0001188	Prbe.g_00752	Prbi.g_02031
OG0001189	Prbe.g_00753	Prbi.g_02032
OG0001190	Prbe.g_00754	Prbi.g_02033
OG0001191	Prbe.g_00755	Prbi.g_02034
OG0001192	Prbe.g_00756	Prbi.g_02035
OG0001193	Prbe.g_01134	Prbi.g_02036
OG0001194	Prbe.g_01135	Prbi.g_02037
OG0001195	Prbe.g_01136	Prbi.g_02038
OG0001196	Prbe.g_01137	Prbi.g_02039
OG0001197	Prbe.g_01138	Prbi.g_02040
OG0001198	Prbe.g_01139	Prbi.g_02041
OG0001199	Prbe.g_01140	Prbi.g_02042
OG0001200	Prbe.g_01141	Prbi.g_02043
OG0001201	Prbe.g_01142	Prbi.g_02044
OG0001202	Prbe.g_01143	Prbi.g_02045
OG0001203	Prbe.g_01145	Prbi.g_02047
OG0001204	Prbe.g_01147	Prbi.g_02049
OG0001205	Prbe.g_01149	Prbi.g_02050
OG0001206	Prbe.g_01150	Prbi.g_02051
OG0001207	Prbe.g_01151	Prbi.g_02052
OG0001208	Prbe.g_01152	Prbi.g_02053
OG0001209	Prbe.g_01153	Prbi.g_02054
OG0001210	Prbe.g_01154	Prbi.g_02055
OG0001211	Prbe.g_01155	Prbi.g_02056
OG0001212	Prbe.g_01156	Prbi.g_02057
OG0001213	Prbe.g_01157	Prbi.g_02058
OG0001214	Prbe.g_01159	Prbi.g_02060
OG0001215	Prbe.g_01160	Prbi.g_02061
OG0001216	Prbe.g_01161	Prbi.g_02062
OG0001217	Prbe.g_01162	Prbi.g_02063
OG0001218	Prbe.g_01163	Prbi.g_02064
OG0001219	Prbe.g_01166	Prbi.g_02067
OG0001220	Prbe.g_01167	Prbi.g_02068
OG0001221	Prbe.g_01171	Prbi.g_02071
OG0001222	Prbe.g_01172	Prbi.g_02072
OG0001223	Prbe.g_01173	Prbi.g_02073
OG0001224	Prbe.g_01175	Prbi.g_02074
OG0001225	Prbe.g_01176	Prbi.g_02075
OG0001226	Prbe.g_01177	Prbi.g_02076
OG0001227	Prbe.g_01178	Prbi.g_02077
OG0001228	Prbe.g_01179	Prbi.g_02078
OG0001229	Prbe.g_01180	Prbi.g_02079
OG0001230	Prbe.g_01181	Prbi.g_02080
OG0001231	Prbe.g_01182	Prbi.g_02081
OG0001232	Prbe.g_01185	Prbi.g_02082
OG0001233	Prbe.g_01186	Prbi.g_02083
OG0001234	Prbe.g_01187	Prbi.g_02084
OG0001235	Prbe.g_01188	Prbi.g_02085
OG0001236	Prbe.g_01190	Prbi.g_02087
OG0001237	Prbe.g_01191	Prbi.g_02088
OG0001238	Prbe.g_01194	Prbi.g_02090
OG0001239	Prbe.g_01195	Prbi.g_02091
OG0001240	Prbe.g_01196	Prbi.g_02092
OG0001241	Prbe.g_01056	Prbi.g_02094
OG0001242	Prbe.g_01057	Prbi.g_02095
OG0001243	Prbe.g_01058	Prbi.g_02096
OG0001244	Prbe.g_01059	Prbi.g_02097
OG0001245	Prbe.g_01060	Prbi.g_02098
OG0001246	Prbe.g_01061	Prbi.g_02099
OG0001247	Prbe.g_01062	Prbi.g_02100
OG0001248	Prbe.g_01063	Prbi.g_02101
OG0001249	Prbe.g_01064	Prbi.g_02102
OG0001250	Prbe.g_01065	Prbi.g_02103
OG0001251	Prbe.g_01632	Prbi.g_01522
OG0001252	Prbe.g_01682	Prbi.g_00146
OG0001253	Prbe.g_01697	Prbi.g_00174
OG0001254	Prbe.g_01835	Prbi.g_00305
OG0001255	Prbe.g_01891	Prbi.g_00357
OG0001257	Prbe.g_00651	Prbi.g_00485
OG0001258	Prbe.g_00635	Prbi.g_00501
OG0001259	Prbe.g_00544	Prbi.g_00592
OG0001260	Prbe.g_01312	Prbi.g_00791
OG0001261	Prbe.g_01258	Prbi.g_00882
OG0001262	Prbe.g_01275	Prbi.g_00898
OG0001263	Prbe.g_01570	Prbi.g_00918
OG0001264	Prbe.g_00416	Prbi.g_00950
OG0001265	Prbe.g_01393	Prbi.g_01062
OG0001266	Prbe.g_00495	Prbi.g_01111
OG0001267	Prbe.g_01567	Prbi.g_01191
OG0001268	Prbe.g_01552	Prbi.g_01204
OG0001269	Prbe.g_00398	Prbi.g_01422
OG0001270	Prbe.g_00268	Prbi.g_01630
OG0001271	Prbe.g_00255	Prbi.g_01641
OG0001272	Prbe.g_00486	Prbi.g_01683
OG0001273	Prbe.g_00194	Prbi.g_01684
OG0001274	Prbe.g_00017	Prbi.g_01689
OG0001275	Prbe.g_01624	Prbi.g_01705
OG0001276	Prbe.g_01414	Prbi.g_01724
OG0001277	Prbe.g_01026	Prbi.g_01738
OG0001278	Prbe.g_00994	Prbi.g_01779
OG0001279	Prbe.g_00990	Prbi.g_01783
OG0001281	Prbe.g_01113	Prbi.g_01851
OG0001282	Prbe.g_00980	Prbi.g_01877
OG0001283	Prbe.g_00794	Prbi.g_01976
OG0001284	Prbe.g_00763	Prbi.g_02004
OG0001285	Prbe.g_01146	Prbi.g_02048
OG0001286	Prbe.g_01198	Prbi.g_02093
OG0001288	Prbe.g_01935	Prbi.g_00438
OG0001290	Prbe.g_00131	Prbi.g_00030
OG0001291	Prbe.g_00176	Prbi.g_00078
OG0001292	Prbe.g_00179	Prbi.g_00081
OG0001293	Prbe.g_00181	Prbi.g_00083
OG0001294	Prbe.g_01633	Prbi.g_00100
OG0001295	Prbe.g_01663	Prbi.g_00127
OG0001296	Prbe.g_01670	Prbi.g_00133
OG0001297	Prbe.g_01748	Prbi.g_00223
OG0001298	Prbe.g_01796	Prbi.g_00267
OG0001299	Prbe.g_01805	Prbi.g_00276
OG0001300	Prbe.g_00913	Prbi.g_00397
OG0001301	Prbe.g_01483	Prbi.g_00640
OG0001302	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133	Prbi.g_00796
OG0001303	Prbe.g_01612	Prbi.g_00800
OG0001304	Prbe.g_01306	Prbi.g_01077
OG0001305	Prbe.g_01301	Prbi.g_01082
OG0001306	Prbe.g_01184	Prbi.g_01119
OG0001307	Prbe.g_00912	Prbi.g_01129
OG0001308	Prbe.g_00204	Prbi.g_01153
OG0001309	Prbe.g_01148	Prbi.g_01155
OG0001310	Prbe.g_00056	Prbi.g_01166
OG0001311	Prbe.g_01516	Prbi.g_01235
OG0001312	Prbe.g_00399	Prbi.g_01423
OG0001313	Prbe.g_01920	Prbi.g_01687
OG0001314	Prbe.g_00962	Prbi.g_01810
OG0001315	Prbe.g_00927	Prbi.g_01844
OG0001316	Prbe.g_00798	Prbi.g_01972
OG0001318	Prbe.g_01685	Prbi.g_00149
OG0001319	Prbe.g_01790	Prbi.g_00262
OG0001320	Prbe.g_00005	Prbi.g_00469
OG0001321	Prbe.g_00496	Prbi.g_00802
OG0001322	Prbe.g_01598	Prbi.g_00828
OG0001323	Prbe.g_00405	Prbi.g_01102
OG0001324	Prbe.g_00685	Prbi.g_01137
OG0001325	Prbe.g_00724	Prbi.g_01159
OG0001326	Prbe.g_00013	Prbi.g_01360
OG0001327	Prbe.g_00205	Prbi.g_01362
OG0001328	Prbe.g_00888	Prbi.g_01396
OG0001329	Prbe.g_01193	Prbi.g_01459
OG0001330	Prbe.g_00222	Prbi.g_01680
OG0001331	Prbe.g_00989	Prbi.g_01784
OG0001332	Prbe.g_00938	Prbi.g_01833
OG0001333	Prbe.g_00832	Prbi.g_01942
OG0001334	Prbe.g_00772	Prbi.g_01996
OG0001335	Prbe.g_01144	Prbi.g_02046
OG0001336	Prbe.g_01672	Prbi.g_00136
OG0001337	Prbe.g_01662	Prbi.g_00126
OG0001338	Prbe.g_00874	Prbi.g_00168
OG0001339	Prbe.g_01752	Prbi.g_00227
OG0001340	Prbe.g_01801	Prbi.g_00272
OG0001341	Prbe.g_01814	Prbi.g_00285
OG0001342	Prbe.g_01834	Prbi.g_00304
OG0001343	Prbe.g_01897	Prbi.g_00363
OG0001345	Prbe.g_01932	Prbi.g_00435
OG0001346	Prbe.g_00661	Prbi.g_00475
OG0001347	Prbe.g_00647	Prbi.g_00489
OG0001349	Prbe.g_00624	Prbi.g_00512
OG0001350	Prbe.g_00619	Prbi.g_00517
OG0001351	Prbe.g_00558	Prbi.g_00579
OG0001352	Prbe.g_00456	Prbi.g_00685
OG0001353	Prbe.g_01776	Prbi.g_00707
OG0001354	Prbe.g_01313	Prbi.g_00831
OG0001355	Prbe.g_01265	Prbi.g_00888
OG0001356	Prbe.g_00103	Prbi.g_00932
OG0001357	Prbe.g_01378	Prbi.g_01037
OG0001358	Prbe.g_01392	Prbi.g_01061
OG0001359	Prbe.g_00046	Prbi.g_01178
OG0001360	Prbe.g_00047	Prbi.g_01179
OG0001361	Prbe.g_01495	Prbi.g_01257
OG0001362	Prbe.g_00721	Prbi.g_01332
OG0001363	Prbe.g_00165	Prbi.g_01490
OG0001364	Prbe.g_00236	Prbi.g_01660
OG0001365	Prbe.g_00161	Prbi.g_01278
OG0001366	Prbe.g_00948	Prbi.g_01824
OG0001368	Prbe.g_00764	Prbi.g_02003
OG0001369	Prbe.g_01394	Prbi.g_01063
OG0001371	Prbe.g_00171	Prbi.g_00074
OG0001372	Prbe.g_00173	Prbi.g_00075
OG0001373	Prbe.g_00180	Prbi.g_00082
OG0001374	Prbe.g_00191	Prbi.g_00094
OG0001375	Prbe.g_01680	Prbi.g_00143
OG0001376	Prbe.g_01786	Prbi.g_00258
OG0001377	Prbe.g_01810	Prbi.g_00280
OG0001378	Prbe.g_01827	Prbi.g_00296
OG0001379	Prbe.g_00270	Prbi.g_00386
OG0001380	Prbe.g_01202	Prbi.g_00427
OG0001381	Prbe.g_00675	Prbi.g_00455
OG0001382	Prbe.g_00669	Prbi.g_00462
OG0001383	Prbe.g_00622	Prbi.g_00514
OG0001384	Prbe.g_00614	Prbi.g_00522
OG0001385	Prbe.g_01452	Prbi.g_00669
OG0001386	Prbe.g_00448	Prbi.g_00677
OG0001387	Prbe.g_00450	Prbi.g_00679
OG0001388	Prbe.g_00461	Prbi.g_00689
OG0001389	Prbe.g_01435	Prbi.g_00750
OG0001390	Prbe.g_01604	Prbi.g_00790
OG0001391	Prbe.g_01316	Prbi.g_00833
OG0001392	Prbe.g_00102	Prbi.g_00931
OG0001393	Prbe.g_00104	Prbi.g_00933
OG0001394	Prbe.g_00422	Prbi.g_00956
OG0001395	Prbe.g_00425	Prbi.g_00959
OG0001396	Prbe.g_01023	Prbi.g_01041
OG0001397	Prbe.g_01405	Prbi.g_01071
OG0001398	Prbe.g_01293	Prbi.g_01090
OG0001399	Prbe.g_00094	Prbi.g_01100
OG0001400	Prbe.g_01621	Prbi.g_01109
OG0001401	Prbe.g_00051	Prbi.g_01116
OG0001402	Prbe.g_01564	Prbi.g_01193
OG0001403	Prbe.g_00892	Prbi.g_01392
OG0001404	Prbe.g_01408	Prbi.g_01430
OG0001405	Prbe.g_00372	Prbi.g_01440
OG0001406	Prbe.g_00269	Prbi.g_01629
OG0001407	Prbe.g_00266	Prbi.g_01632
OG0001408	Prbe.g_00221	Prbi.g_01681
OG0001409	Prbe.g_01123	Prbi.g_01693
OG0001410	Prbe.g_00003	Prbi.g_01707
OG0001412	Prbe.g_01330	Prbi.g_00990
OG0001414	Prbe.g_01602	Prbi.g_00068
OG0001417	Prbe.g_00449	Prbi.g_00678
OG0001418	Prbe.g_00733	Prbi.g_00803
OG0001419	Prbe.g_01322	Prbi.g_00836
OG0001420	Prbe.g_00106	Prbi.g_00935
OG0001421	Prbe.g_00111	Prbi.g_00940
OG0001422	Prbe.g_00716	Prbi.g_01105
OG0001423	Prbe.g_00712	Prbi.g_01180
OG0001424	Prbe.g_00218	Prbi.g_01271
OG0001425	Prbe.g_01617	Prbi.g_01699
OG0001427	Prbe.g_01049	Prbi.g_00396
OG0001429	Prbe.g_01360	Prbi.g_01019
OG0001430	Prbe.g_00061	Prbi.g_01054
OG0001431	Prbe.g_00053	Prbi.g_01107
OG0001432	Prbe.g_01620	Prbi.g_01110
OG0001434	Prbe.g_00010, Prbe.g_01025	Prbi.g_01407
OG0001435	Prbe.g_01585	Prbi.g_01691
OG0001436	Prbe.g_00997	Prbi.g_01301
OG0001439	Prbe.g_01255	Prbi.g_00879
OG0001440	Prbe.g_01397	Prbi.g_01065
OG0001443	Prbe.g_01568	Prbi.g_01190
OG0001444	Prbe.g_01529	Prbi.g_01226
OG0001445	Prbe.g_00033	Prbi.g_01770, Prbi.g_01317
OG0001446	Prbe.g_00034	Prbi.g_01768, Prbi.g_01319
OG0001447	Prbe.g_01575	Prbi.g_01767, Prbi.g_01320
OG0001449	Prbe.g_00349	Prbi.g_01590
OG0001451	Prbe.g_00698	Prbi.g_02024, Prbi.g_01567
OG0001452	Prbe.g_01165	Prbi.g_02066
OG0001454	Prbe.g_00677	Prbi.g_00391
OG0001456	Prbe.g_00545	Prbi.g_00591
OG0001457	Prbe.g_01211	Prbi.g_00706
OG0001458	Prbe.g_00707	Prbi.g_00789
OG0001459	Prbe.g_00378	Prbi.g_00826
OG0001460	Prbe.g_00491	Prbi.g_00910
OG0001461	Prbe.g_01442	Prbi.g_00982
OG0001462	Prbe.g_01589	Prbi.g_01053
OG0001463	Prbe.g_00671	Prbi.g_01099
OG0001465	Prbe.g_01613	Prbi.g_01356
OG0001466	Prbe.g_00206	Prbi.g_01369
OG0001468	Prbe.g_00807	Prbi.g_01965
OG0001469	Prbe.g_01551	Prbi.g_01205
OG0001483	Prbe.g_00899	Prbi.g_01385
OG0001484	Prbe.g_00166	Prbi.g_01491
OG0001485	Prbe.g_00925	Prbi.g_01846
OG0001487	Prbe.g_00509	Prbi.g_00808
OG0001488	Prbe.g_01720	Prbi.g_00196
OG0001489	Prbe.g_01091	Prbi.g_00399
OG0001490	Prbe.g_00923	Prbi.g_00422
OG0001492	Prbe.g_01256	Prbi.g_00880
OG0001504	Prbe.g_00432	Prbi.g_00966
OG0001505	Prbe.g_00023	Prbi.g_01044
OG0001506	Prbe.g_01596	Prbi.g_01124
OG0001509	Prbe.g_00478	Prbi.g_01867
OG0001519	Prbe.g_00019	Prbi.g_00413
OG0001520	Prbe.g_00998	Prbi.g_01302
OG0001521	Prbe.g_00162	Prbi.g_01279
OG0001522	Prbe.g_01122, Prbe.g_00073	Prbi.g_01751
OG0001526	Prbe.g_00109	Prbi.g_00938
OG0001530	Prbe.g_00999	Prbi.g_01303
OG0001541	Prbe.g_00088	Prbi.g_01509
OG0001545	Prbe.g_00413	Prbi.g_00947
OG0001558	Prbe.g_00072	Prbi.g_01328
OG0001574	Prbe.g_00722	Prbi.g_01326
OG0001579	Prbe.g_00335	Prbi.g_01498
OG0001580	Prbe.g_00347	Prbi.g_01469
OG0001581	Prbe.g_00344	Prbi.g_01471
OG0001587	Prbe.g_00157	Prbi.g_01545
OG0001593	Prbe.g_00670	Prbi.g_00461
OG0001617	Prbe.g_00329	Prbi.g_01406
OG0001627	Prbe.g_01115	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001631	Prbe.g_00500	Prbi.g_01265
OG0001637	Prbe.g_00688	Prbi.g_00723, Prbi.g_00783
OG0001720	Prbe.g_00160	Prbi.g_01485
OG0001736	Prbe.g_00433	Prbi.g_00967
OG0001798	Prbe.g_01015	Prbi.g_00160
OG0001800	Prbe.g_01053	Prbi.g_01761
OG0001828	Prbe.g_01048	Prbi.g_01309
OG0001836	Prbe.g_01576	Prbi.g_01766, Prbi.g_01321
OG0001853	Prbe.g_01007	Prbi.g_01756
OG0001858	Prbe.g_01117	Prbi.g_01537
OG0001888	Prbe.g_01132	Prbi.g_01529
OG0001889	Prbe.g_01008	Prbi.g_01757
OG0001890	Prbe.g_01009	Prbi.g_01758
OG0002067	Prbe.g_00690	Prbi.g_00159
OG0002219	Prbe.g_00481	Prbi.g_01886, Prbi.g_00721
OG0002325	Prbe.g_01691	Prbi.g_01273
