Orthogroup	Prbe	Prbg
OG0001060	Prbe.g_00931	Prbg.g_01704
OG0001061	Prbe.g_00930	Prbg.g_01705
OG0001062	Prbe.g_00929	Prbg.g_01706
OG0001063	Prbe.g_00928	Prbg.g_01707
OG0001064	Prbe.g_00926	Prbg.g_01709
OG0001065	Prbe.g_00922	Prbg.g_01713
OG0001066	Prbe.g_00920	Prbg.g_01715
OG0001067	Prbe.g_00919	Prbg.g_01716
OG0001068	Prbe.g_01112	Prbg.g_01719
OG0001069	Prbe.g_01111	Prbg.g_01720
OG0001070	Prbe.g_01110	Prbg.g_01721
OG0001071	Prbe.g_01109	Prbg.g_01722
OG0001072	Prbe.g_01108	Prbg.g_01723
OG0001073	Prbe.g_01107	Prbg.g_01724
OG0001074	Prbe.g_01106	Prbg.g_01725
OG0001075	Prbe.g_01105	Prbg.g_01726
OG0001076	Prbe.g_01104	Prbg.g_01727
OG0001077	Prbe.g_01103	Prbg.g_01728
OG0001078	Prbe.g_01102	Prbg.g_01729
OG0001079	Prbe.g_01101	Prbg.g_01730
OG0001080	Prbe.g_01100	Prbg.g_01731
OG0001081	Prbe.g_01096	Prbg.g_01735
OG0001082	Prbe.g_01095	Prbg.g_01736
OG0001083	Prbe.g_01092	Prbg.g_01739
OG0001084	Prbe.g_01093	Prbg.g_01738
OG0001085	Prbe.g_01094	Prbg.g_01737
OG0001086	Prbe.g_01097	Prbg.g_01734
OG0001087	Prbe.g_01098	Prbg.g_01733
OG0001088	Prbe.g_01099	Prbg.g_01732
OG0001089	Prbe.g_01089	Prbg.g_01742
OG0001090	Prbe.g_01087	Prbg.g_01744
OG0001091	Prbe.g_01086	Prbg.g_01745
OG0001092	Prbe.g_01085	Prbg.g_01746
OG0001093	Prbe.g_01084	Prbg.g_01747
OG0001094	Prbe.g_01083	Prbg.g_01748
OG0001095	Prbe.g_01082	Prbg.g_01749
OG0001096	Prbe.g_01081	Prbg.g_01750
OG0001097	Prbe.g_01080	Prbg.g_01751
OG0001098	Prbe.g_01079	Prbg.g_01752
OG0001099	Prbe.g_01078	Prbg.g_01753
OG0001100	Prbe.g_00867	Prbg.g_01754
OG0001101	Prbe.g_00866	Prbg.g_01755
OG0001102	Prbe.g_00865	Prbg.g_01756
OG0001103	Prbe.g_00864	Prbg.g_01757
OG0001104	Prbe.g_00863	Prbg.g_01758
OG0001105	Prbe.g_00862	Prbg.g_01759
OG0001106	Prbe.g_00861	Prbg.g_01760
OG0001107	Prbe.g_00860	Prbg.g_01761
OG0001108	Prbe.g_00859	Prbg.g_01762
OG0001109	Prbe.g_00858	Prbg.g_01763
OG0001110	Prbe.g_00857	Prbg.g_01764
OG0001111	Prbe.g_00856	Prbg.g_01765
OG0001112	Prbe.g_00855	Prbg.g_01766
OG0001113	Prbe.g_00854	Prbg.g_01767
OG0001114	Prbe.g_00853	Prbg.g_01768
OG0001115	Prbe.g_00852	Prbg.g_01769
OG0001116	Prbe.g_00851	Prbg.g_01770
OG0001117	Prbe.g_00850	Prbg.g_01771
OG0001118	Prbe.g_00849	Prbg.g_01772
OG0001119	Prbe.g_00848	Prbg.g_01773
OG0001120	Prbe.g_00847	Prbg.g_01774
OG0001121	Prbe.g_00845	Prbg.g_01776
OG0001122	Prbe.g_00844	Prbg.g_01777
OG0001123	Prbe.g_00843	Prbg.g_01778
OG0001124	Prbe.g_00841	Prbg.g_01780
OG0001125	Prbe.g_00839	Prbg.g_01782
OG0001126	Prbe.g_00838	Prbg.g_01783
OG0001127	Prbe.g_00835	Prbg.g_01786
OG0001128	Prbe.g_00834	Prbg.g_01787
OG0001129	Prbe.g_00833	Prbg.g_01788
OG0001130	Prbe.g_00830	Prbg.g_01791
OG0001131	Prbe.g_00829	Prbg.g_01792
OG0001132	Prbe.g_00828	Prbg.g_01793
OG0001133	Prbe.g_00827	Prbg.g_01794
OG0001134	Prbe.g_00826	Prbg.g_01795
OG0001135	Prbe.g_00825	Prbg.g_01796
OG0001136	Prbe.g_00824	Prbg.g_01797
OG0001137	Prbe.g_00823	Prbg.g_01798
OG0001138	Prbe.g_00822	Prbg.g_01799
OG0001139	Prbe.g_00820	Prbg.g_01801
OG0001140	Prbe.g_00819	Prbg.g_01802
OG0001141	Prbe.g_00818	Prbg.g_01803
OG0001142	Prbe.g_00814	Prbg.g_01807
OG0001143	Prbe.g_00813	Prbg.g_01808
OG0001144	Prbe.g_00812	Prbg.g_01809
OG0001145	Prbe.g_00811	Prbg.g_01810
OG0001146	Prbe.g_00810	Prbg.g_01811
OG0001147	Prbe.g_00809	Prbg.g_01812
OG0001148	Prbe.g_00808	Prbg.g_01813
OG0001149	Prbe.g_00806	Prbg.g_01815
OG0001150	Prbe.g_00805	Prbg.g_01816
OG0001151	Prbe.g_00801	Prbg.g_01820
OG0001152	Prbe.g_00800	Prbg.g_01821
OG0001153	Prbe.g_00799	Prbg.g_01822
OG0001154	Prbe.g_00797	Prbg.g_01824
OG0001155	Prbe.g_00795	Prbg.g_01826
OG0001156	Prbe.g_00793	Prbg.g_01828
OG0001157	Prbe.g_00791	Prbg.g_01830
OG0001158	Prbe.g_00789	Prbg.g_01832
OG0001159	Prbe.g_00788	Prbg.g_01833
OG0001160	Prbe.g_00787	Prbg.g_01834
OG0001161	Prbe.g_00786	Prbg.g_01835
OG0001162	Prbe.g_00785	Prbg.g_01836
OG0001163	Prbe.g_00784	Prbg.g_01837
OG0001164	Prbe.g_00783	Prbg.g_01838
OG0001165	Prbe.g_00782	Prbg.g_01839
OG0001166	Prbe.g_00781	Prbg.g_01840
OG0001167	Prbe.g_00779	Prbg.g_01842
OG0001168	Prbe.g_00778	Prbg.g_01843
OG0001169	Prbe.g_00777	Prbg.g_01844
OG0001170	Prbe.g_00776	Prbg.g_01845
OG0001171	Prbe.g_00775	Prbg.g_01846
OG0001172	Prbe.g_00773	Prbg.g_01848
OG0001173	Prbe.g_00771	Prbg.g_01850
OG0001174	Prbe.g_00770	Prbg.g_01851
OG0001175	Prbe.g_00769	Prbg.g_01852
OG0001176	Prbe.g_00767	Prbg.g_01854
OG0001177	Prbe.g_00765	Prbg.g_01856
OG0001178	Prbe.g_00762	Prbg.g_01859
OG0001179	Prbe.g_00761	Prbg.g_01860
OG0001180	Prbe.g_00760	Prbg.g_01861
OG0001181	Prbe.g_00759	Prbg.g_01862
OG0001182	Prbe.g_00758	Prbg.g_01863
OG0001183	Prbe.g_00745	Prbg.g_01864
OG0001184	Prbe.g_00747	Prbg.g_01866
OG0001185	Prbe.g_00749	Prbg.g_01868
OG0001186	Prbe.g_00750	Prbg.g_01869
OG0001187	Prbe.g_00751	Prbg.g_01870
OG0001188	Prbe.g_00752	Prbg.g_01871
OG0001189	Prbe.g_00753	Prbg.g_01872
OG0001190	Prbe.g_00754	Prbg.g_01873
OG0001191	Prbe.g_00755	Prbg.g_01874
OG0001192	Prbe.g_00756	Prbg.g_01875
OG0001193	Prbe.g_01134	Prbg.g_01876
OG0001194	Prbe.g_01135	Prbg.g_01877
OG0001195	Prbe.g_01136	Prbg.g_01878
OG0001196	Prbe.g_01137	Prbg.g_01879
OG0001197	Prbe.g_01138	Prbg.g_01880
OG0001198	Prbe.g_01139	Prbg.g_01881
OG0001199	Prbe.g_01140	Prbg.g_01882
OG0001200	Prbe.g_01141	Prbg.g_01883
OG0001201	Prbe.g_01142	Prbg.g_01884
OG0001202	Prbe.g_01143	Prbg.g_01885
OG0001203	Prbe.g_01145	Prbg.g_01887
OG0001204	Prbe.g_01147	Prbg.g_01889
OG0001205	Prbe.g_01149	Prbg.g_01891
OG0001206	Prbe.g_01150	Prbg.g_01892
OG0001207	Prbe.g_01151	Prbg.g_01893
OG0001208	Prbe.g_01152	Prbg.g_01894
OG0001209	Prbe.g_01153	Prbg.g_01895
OG0001210	Prbe.g_01154	Prbg.g_01896
OG0001211	Prbe.g_01155	Prbg.g_01897
OG0001212	Prbe.g_01156	Prbg.g_01898
OG0001213	Prbe.g_01157	Prbg.g_01899
OG0001214	Prbe.g_01159	Prbg.g_01901
OG0001215	Prbe.g_01160	Prbg.g_01902
OG0001216	Prbe.g_01161	Prbg.g_01903
OG0001217	Prbe.g_01162	Prbg.g_01904
OG0001218	Prbe.g_01163	Prbg.g_01905
OG0001219	Prbe.g_01166	Prbg.g_01908
OG0001220	Prbe.g_01167	Prbg.g_01909
OG0001221	Prbe.g_01171	Prbg.g_01913
OG0001222	Prbe.g_01172	Prbg.g_01914
OG0001223	Prbe.g_01173	Prbg.g_01915
OG0001224	Prbe.g_01175	Prbg.g_01917
OG0001225	Prbe.g_01176	Prbg.g_01918
OG0001226	Prbe.g_01177	Prbg.g_01919
OG0001227	Prbe.g_01178	Prbg.g_01920
OG0001228	Prbe.g_01179	Prbg.g_01921
OG0001229	Prbe.g_01180	Prbg.g_01922
OG0001230	Prbe.g_01181	Prbg.g_01923
OG0001231	Prbe.g_01182	Prbg.g_01924
OG0001232	Prbe.g_01185	Prbg.g_01927
OG0001233	Prbe.g_01186	Prbg.g_01928
OG0001234	Prbe.g_01187	Prbg.g_01929
OG0001235	Prbe.g_01188	Prbg.g_01930
OG0001236	Prbe.g_01190	Prbg.g_01932
OG0001237	Prbe.g_01191	Prbg.g_01933
OG0001238	Prbe.g_01194	Prbg.g_01936
OG0001239	Prbe.g_01195	Prbg.g_01937
OG0001240	Prbe.g_01196	Prbg.g_01938
OG0001241	Prbe.g_01056	Prbg.g_00758
OG0001242	Prbe.g_01057	Prbg.g_00759
OG0001243	Prbe.g_01058	Prbg.g_00760
OG0001244	Prbe.g_01059	Prbg.g_00761
OG0001245	Prbe.g_01060	Prbg.g_00762
OG0001246	Prbe.g_01061	Prbg.g_00763
OG0001247	Prbe.g_01062	Prbg.g_00764
OG0001248	Prbe.g_01063	Prbg.g_00765
OG0001249	Prbe.g_01064	Prbg.g_00766
OG0001250	Prbe.g_01065	Prbg.g_00767
OG0001251	Prbe.g_01632	Prbg.g_00862
OG0001252	Prbe.g_01682	Prbg.g_00912
OG0001253	Prbe.g_01697	Prbg.g_00927
OG0001254	Prbe.g_01835	Prbg.g_00060
OG0001255	Prbe.g_01891	Prbg.g_00116
OG0001257	Prbe.g_00651	Prbg.g_00201
OG0001258	Prbe.g_00635	Prbg.g_00217
OG0001259	Prbe.g_00544	Prbg.g_00309
OG0001260	Prbe.g_01312	Prbg.g_01249
OG0001261	Prbe.g_01258	Prbg.g_01195
OG0001262	Prbe.g_01275	Prbg.g_01212
OG0001263	Prbe.g_01570	Prbg.g_01507
OG0001264	Prbe.g_00416	Prbg.g_01083
OG0001265	Prbe.g_01393	Prbg.g_01330
OG0001266	Prbe.g_00495	Prbg.g_00358
OG0001267	Prbe.g_01567	Prbg.g_01504
OG0001268	Prbe.g_01552	Prbg.g_01489
OG0001269	Prbe.g_00398	Prbg.g_00504
OG0001270	Prbe.g_00268	Prbg.g_00634
OG0001271	Prbe.g_00255	Prbg.g_00647
OG0001272	Prbe.g_00486	Prbg.g_00367
OG0001273	Prbe.g_00194	Prbg.g_00708
OG0001274	Prbe.g_00017	Prbg.g_00726
OG0001275	Prbe.g_01624	Prbg.g_01561
OG0001276	Prbe.g_01414	Prbg.g_01351
OG0001277	Prbe.g_01026	Prbg.g_01609
OG0001278	Prbe.g_00994	Prbg.g_01641
OG0001279	Prbe.g_00990	Prbg.g_01645
OG0001280	Prbe.g_00987	Prbg.g_01648
OG0001281	Prbe.g_01113	Prbg.g_01718
OG0001282	Prbe.g_00980	Prbg.g_01655
OG0001283	Prbe.g_00794	Prbg.g_01827
OG0001284	Prbe.g_00763	Prbg.g_01858
OG0001285	Prbe.g_01146	Prbg.g_01888
OG0001286	Prbe.g_01198	Prbg.g_01940
OG0001287	Prbe.g_00018	Prbg.g_00727
OG0001288	Prbe.g_01935	Prbg.g_00157
OG0001290	Prbe.g_00131	Prbg.g_00843
OG0001291	Prbe.g_00176	Prbg.g_00798
OG0001292	Prbe.g_00179	Prbg.g_00795
OG0001293	Prbe.g_00181	Prbg.g_00793
OG0001294	Prbe.g_01633	Prbg.g_00863
OG0001295	Prbe.g_01663	Prbg.g_00893
OG0001296	Prbe.g_01670	Prbg.g_00900
OG0001297	Prbe.g_01748	Prbg.g_00978
OG0001298	Prbe.g_01796	Prbg.g_01026
OG0001299	Prbe.g_01805	Prbg.g_01035
OG0001300	Prbe.g_00913	Prbg.g_00457
OG0001301	Prbe.g_01483	Prbg.g_01420
OG0001302	Prbe.g_00025	Prbg.g_00734
OG0001302	Prbe.g_01054, Prbe.g_01133	Prbg.g_01581
OG0001303	Prbe.g_01612	Prbg.g_01549
OG0001304	Prbe.g_01306	Prbg.g_01243
OG0001305	Prbe.g_01301	Prbg.g_01238
OG0001306	Prbe.g_01184	Prbg.g_01926
OG0001307	Prbe.g_00912	Prbg.g_00458
OG0001308	Prbe.g_00204	Prbg.g_00698
OG0001309	Prbe.g_01148	Prbg.g_01890
OG0001310	Prbe.g_00056	Prbg.g_00007
OG0001311	Prbe.g_01516	Prbg.g_01453
OG0001312	Prbe.g_00399	Prbg.g_00503
OG0001313	Prbe.g_01920	Prbg.g_00142
OG0001314	Prbe.g_00962	Prbg.g_01673
OG0001315	Prbe.g_00927	Prbg.g_01708
OG0001316	Prbe.g_00798	Prbg.g_01823
OG0001318	Prbe.g_01685	Prbg.g_00915
OG0001319	Prbe.g_01790	Prbg.g_01020
OG0001320	Prbe.g_00005	Prbg.g_00714
OG0001321	Prbe.g_00496	Prbg.g_00357
OG0001322	Prbe.g_01598	Prbg.g_01535
OG0001323	Prbe.g_00405	Prbg.g_01072
OG0001324	Prbe.g_00685	Prbg.g_00442
OG0001325	Prbe.g_00724	Prbg.g_00404
OG0001326	Prbe.g_00013	Prbg.g_00722
OG0001327	Prbe.g_00205	Prbg.g_00697
OG0001328	Prbe.g_00888	Prbg.g_00482
OG0001329	Prbe.g_01193	Prbg.g_01935
OG0001330	Prbe.g_00222	Prbg.g_00680
OG0001331	Prbe.g_00989	Prbg.g_01646
OG0001332	Prbe.g_00938	Prbg.g_01697
OG0001333	Prbe.g_00832	Prbg.g_01789
OG0001334	Prbe.g_00772	Prbg.g_01849
OG0001335	Prbe.g_01144	Prbg.g_01886
OG0001336	Prbe.g_01672	Prbg.g_00902
OG0001337	Prbe.g_01662	Prbg.g_00892
OG0001338	Prbe.g_00874	Prbg.g_00496
OG0001339	Prbe.g_01752	Prbg.g_00982
OG0001340	Prbe.g_01801	Prbg.g_01031
OG0001341	Prbe.g_01814	Prbg.g_01044
OG0001342	Prbe.g_01834	Prbg.g_00059
OG0001343	Prbe.g_01897	Prbg.g_00122
OG0001345	Prbe.g_01932	Prbg.g_00154
OG0001346	Prbe.g_00661	Prbg.g_00191
OG0001347	Prbe.g_00647	Prbg.g_00205
OG0001349	Prbe.g_00624	Prbg.g_00228
OG0001350	Prbe.g_00619	Prbg.g_00233
OG0001351	Prbe.g_00558	Prbg.g_00295
OG0001352	Prbe.g_00456	Prbg.g_01123
OG0001353	Prbe.g_01776	Prbg.g_01006
OG0001354	Prbe.g_01313	Prbg.g_01250
OG0001355	Prbe.g_01265	Prbg.g_01202
OG0001356	Prbe.g_00103	Prbg.g_01060
OG0001357	Prbe.g_01378	Prbg.g_01315
OG0001358	Prbe.g_01392	Prbg.g_01329
OG0001359	Prbe.g_00046	Prbg.g_00754
OG0001360	Prbe.g_00047	Prbg.g_00755
OG0001361	Prbe.g_01495	Prbg.g_01432
OG0001362	Prbe.g_00721	Prbg.g_00407
OG0001363	Prbe.g_00165	Prbg.g_00809
OG0001364	Prbe.g_00236	Prbg.g_00666
OG0001365	Prbe.g_00161	Prbg.g_00813
OG0001366	Prbe.g_00948	Prbg.g_01687
OG0001368	Prbe.g_00764	Prbg.g_01857
OG0001369	Prbe.g_01394	Prbg.g_01331
OG0001370	Prbe.g_01629	Prbg.g_00452
OG0001370	Prbe.g_00686	Prbg.g_00441
OG0001370	Prbe.g_00084	Prbg.g_00035
OG0001371	Prbe.g_00171	Prbg.g_00803
OG0001372	Prbe.g_00173	Prbg.g_00801
OG0001373	Prbe.g_00180	Prbg.g_00794
OG0001374	Prbe.g_00191	Prbg.g_00783
OG0001375	Prbe.g_01680	Prbg.g_00910
OG0001376	Prbe.g_01786	Prbg.g_01016
OG0001377	Prbe.g_01810	Prbg.g_01040
OG0001378	Prbe.g_01827	Prbg.g_00052
OG0001379	Prbe.g_00270	Prbg.g_00632
OG0001380	Prbe.g_01202	Prbg.g_01139
OG0001381	Prbe.g_00675	Prbg.g_00177
OG0001382	Prbe.g_00669	Prbg.g_00183
OG0001383	Prbe.g_00622	Prbg.g_00230
OG0001384	Prbe.g_00614	Prbg.g_00238
OG0001385	Prbe.g_01452	Prbg.g_01389
OG0001386	Prbe.g_00448	Prbg.g_01115
OG0001387	Prbe.g_00450	Prbg.g_01117
OG0001388	Prbe.g_00461	Prbg.g_01128
OG0001389	Prbe.g_01435	Prbg.g_01372
OG0001390	Prbe.g_01604	Prbg.g_01541
OG0001391	Prbe.g_01316	Prbg.g_01253
OG0001392	Prbe.g_00102	Prbg.g_01059
OG0001393	Prbe.g_00104	Prbg.g_01061
OG0001394	Prbe.g_00422	Prbg.g_01089
OG0001395	Prbe.g_00425	Prbg.g_01092
OG0001396	Prbe.g_01023	Prbg.g_01612
OG0001397	Prbe.g_01405	Prbg.g_01342
OG0001398	Prbe.g_01293	Prbg.g_01230
OG0001399	Prbe.g_00094	Prbg.g_01051
OG0001400	Prbe.g_01621	Prbg.g_01558
OG0001401	Prbe.g_00051	Prbg.g_00002
OG0001402	Prbe.g_01564	Prbg.g_01501
OG0001403	Prbe.g_00892	Prbg.g_00478
OG0001404	Prbe.g_01408	Prbg.g_01345
OG0001405	Prbe.g_00372	Prbg.g_00530
OG0001406	Prbe.g_00269	Prbg.g_00633
OG0001407	Prbe.g_00266	Prbg.g_00636
OG0001408	Prbe.g_00221	Prbg.g_00681
OG0001409	Prbe.g_01123	Prbg.g_01571
OG0001410	Prbe.g_00003	Prbg.g_00712
OG0001412	Prbe.g_01330	Prbg.g_01267
OG0001414	Prbe.g_01602	Prbg.g_01539
OG0001417	Prbe.g_00449	Prbg.g_01116
OG0001418	Prbe.g_00733	Prbg.g_00395
OG0001419	Prbe.g_01322	Prbg.g_01259
OG0001420	Prbe.g_00106	Prbg.g_01063
OG0001421	Prbe.g_00111	Prbg.g_01068
OG0001422	Prbe.g_00716	Prbg.g_00412
OG0001423	Prbe.g_00712	Prbg.g_00416
OG0001424	Prbe.g_00218	Prbg.g_00684
OG0001425	Prbe.g_01617	Prbg.g_01554
OG0001427	Prbe.g_01049	Prbg.g_01586
OG0001428	Prbe.g_00337	Prbg.g_00565
OG0001428	Prbe.g_00339	Prbg.g_00563
OG0001429	Prbe.g_01360	Prbg.g_01297
OG0001430	Prbe.g_00061	Prbg.g_00012
OG0001431	Prbe.g_00053	Prbg.g_00004
OG0001432	Prbe.g_01620	Prbg.g_01557
OG0001434	Prbe.g_00010	Prbg.g_00719
OG0001434	Prbe.g_01025	Prbg.g_01610
OG0001435	Prbe.g_01585	Prbg.g_01522
OG0001436	Prbe.g_00997	Prbg.g_01638
OG0001439	Prbe.g_01255	Prbg.g_01192
OG0001440	Prbe.g_01397	Prbg.g_01334
OG0001443	Prbe.g_01568	Prbg.g_01505
OG0001444	Prbe.g_01529	Prbg.g_01466
OG0001445	Prbe.g_00033	Prbg.g_00742
OG0001446	Prbe.g_00034	Prbg.g_00743
OG0001447	Prbe.g_01575	Prbg.g_01512
OG0001448	Prbe.g_00028	Prbg.g_00737
OG0001449	Prbe.g_00349	Prbg.g_00553
OG0001450	Prbe.g_01126	Prbg.g_01574
OG0001450	Prbe.g_01031	Prbg.g_01604
OG0001451	Prbe.g_00698	Prbg.g_00429
OG0001452	Prbe.g_01165	Prbg.g_01907
OG0001454	Prbe.g_00677	Prbg.g_00175
OG0001455	Prbe.g_00703	Prbg.g_00425
OG0001456	Prbe.g_00545	Prbg.g_00308
OG0001457	Prbe.g_01211	Prbg.g_01148
OG0001458	Prbe.g_00707	Prbg.g_00421
OG0001459	Prbe.g_00378	Prbg.g_00524
OG0001460	Prbe.g_00491	Prbg.g_00362
OG0001461	Prbe.g_01442	Prbg.g_01379
OG0001462	Prbe.g_01589	Prbg.g_01526
OG0001463	Prbe.g_00671	Prbg.g_00181
OG0001465	Prbe.g_01613	Prbg.g_01550
OG0001466	Prbe.g_00206	Prbg.g_00696
OG0001468	Prbe.g_00807	Prbg.g_01814
OG0001469	Prbe.g_01551	Prbg.g_01488
OG0001471	Prbe.g_00695	Prbg.g_00432
OG0001473	Prbe.g_01315	Prbg.g_01252
OG0001482	Prbe.g_00040	Prbg.g_00748
OG0001483	Prbe.g_00899	Prbg.g_00471
OG0001484	Prbe.g_00166	Prbg.g_00808
OG0001485	Prbe.g_00925	Prbg.g_01710
OG0001486	Prbe.g_00437	Prbg.g_01104
OG0001487	Prbe.g_00509	Prbg.g_00344
OG0001488	Prbe.g_01720	Prbg.g_00950
OG0001489	Prbe.g_01091	Prbg.g_01740
OG0001490	Prbe.g_00923	Prbg.g_01712
OG0001492	Prbe.g_01256	Prbg.g_01193
OG0001504	Prbe.g_00432	Prbg.g_01099
OG0001505	Prbe.g_00023	Prbg.g_00732
OG0001506	Prbe.g_01596	Prbg.g_01533
OG0001508	Prbe.g_01020	Prbg.g_01615
OG0001509	Prbe.g_00478	Prbg.g_00375
OG0001519	Prbe.g_00019	Prbg.g_00728
OG0001520	Prbe.g_00998	Prbg.g_01637
OG0001521	Prbe.g_00162	Prbg.g_00812
OG0001522	Prbe.g_01122	Prbg.g_01570
OG0001522	Prbe.g_00073	Prbg.g_00024
OG0001526	Prbe.g_00109	Prbg.g_01066
OG0001530	Prbe.g_00999	Prbg.g_01636
OG0001531	Prbe.g_00710	Prbg.g_00418
OG0001531	Prbe.g_00736	Prbg.g_00392
OG0001535	Prbe.g_01287	Prbg.g_01224
OG0001541	Prbe.g_00088	Prbg.g_00039
OG0001544	Prbe.g_00022	Prbg.g_00731
OG0001545	Prbe.g_00413	Prbg.g_01080
OG0001546	Prbe.g_01260	Prbg.g_01197
OG0001547	Prbe.g_00083	Prbg.g_00034
OG0001547	Prbe.g_00687	Prbg.g_00440
OG0001548	Prbe.g_01608	Prbg.g_01545
OG0001548	Prbe.g_00726	Prbg.g_00402
OG0001558	Prbe.g_00072	Prbg.g_00023
OG0001574	Prbe.g_00722	Prbg.g_00406
OG0001579	Prbe.g_00335	Prbg.g_00567
OG0001580	Prbe.g_00347	Prbg.g_00555
OG0001581	Prbe.g_00344	Prbg.g_00558
OG0001587	Prbe.g_00157	Prbg.g_00817
OG0001588	Prbe.g_01610	Prbg.g_01547
OG0001593	Prbe.g_00670	Prbg.g_00182
OG0001607	Prbe.g_00377	Prbg.g_00525
OG0001607	Prbe.g_00376	Prbg.g_00526
OG0001608	Prbe.g_00202	Prbg.g_00700
OG0001617	Prbe.g_00329	Prbg.g_00573
OG0001618	Prbe.g_00917	Prbg.g_00453
OG0001622	Prbe.g_00741	Prbg.g_00387
OG0001627	Prbe.g_01115	Prbg.g_01563
OG0001631	Prbe.g_00500	Prbg.g_00353
OG0001632	Prbe.g_00211	Prbg.g_00691
OG0001633	Prbe.g_00203	Prbg.g_00699
OG0001634	Prbe.g_00742	Prbg.g_00386
OG0001635	Prbe.g_00743	Prbg.g_00385
OG0001636	Prbe.g_00744	Prbg.g_00384
OG0001637	Prbe.g_00688	Prbg.g_00439
OG0001694	Prbe.g_01923	Prbg.g_00145
OG0001697	Prbe.g_01018	Prbg.g_01617
OG0001697	Prbe.g_00092	Prbg.g_01049
OG0001711	Prbe.g_01043	Prbg.g_01592
OG0001711	Prbe.g_00875	Prbg.g_00495
OG0001714	Prbe.g_00271	Prbg.g_00631
OG0001715	Prbe.g_00768	Prbg.g_01853
OG0001716	Prbe.g_01518	Prbg.g_01455
OG0001717	Prbe.g_00099	Prbg.g_01056
OG0001718	Prbe.g_00093	Prbg.g_01050
OG0001719	Prbe.g_01893	Prbg.g_00118
OG0001720	Prbe.g_00160	Prbg.g_00814
OG0001721	Prbe.g_00684	Prbg.g_00443
OG0001721	Prbe.g_00004	Prbg.g_00713
OG0001735	Prbe.g_01022	Prbg.g_01613
OG0001735	Prbe.g_01050	Prbg.g_01585
OG0001736	Prbe.g_00433	Prbg.g_01100
OG0001737	Prbe.g_00141	Prbg.g_00833
OG0001738	Prbe.g_01654	Prbg.g_00884
OG0001739	Prbe.g_01653	Prbg.g_00883
OG0001740	Prbe.g_01652	Prbg.g_00882
OG0001741	Prbe.g_01641	Prbg.g_00871
OG0001742	Prbe.g_01606	Prbg.g_01543
OG0001743	Prbe.g_01791	Prbg.g_01021
OG0001744	Prbe.g_00940	Prbg.g_01695
OG0001745	Prbe.g_00569	Prbg.g_00284
OG0001746	Prbe.g_00879	Prbg.g_00491
OG0001747	Prbe.g_01536	Prbg.g_01473
OG0001748	Prbe.g_00467	Prbg.g_01134
OG0001749	Prbe.g_00457	Prbg.g_01124
OG0001750	Prbe.g_01406	Prbg.g_01343
OG0001751	Prbe.g_01396	Prbg.g_01333
OG0001752	Prbe.g_01390	Prbg.g_01327
OG0001753	Prbe.g_01346	Prbg.g_01283
OG0001754	Prbe.g_01311	Prbg.g_01248
OG0001755	Prbe.g_00429	Prbg.g_01096
OG0001756	Prbe.g_01227	Prbg.g_01164
OG0001757	Prbe.g_00016	Prbg.g_00725
OG0001758	Prbe.g_01276	Prbg.g_01213
OG0001759	Prbe.g_01283	Prbg.g_01220
OG0001760	Prbe.g_00407	Prbg.g_01074
OG0001761	Prbe.g_00446	Prbg.g_01113
OG0001762	Prbe.g_01455	Prbg.g_01392
OG0001763	Prbe.g_01665	Prbg.g_00895
OG0001764	Prbe.g_01916	Prbg.g_00138
OG0001765	Prbe.g_01884	Prbg.g_00109
OG0001766	Prbe.g_01883	Prbg.g_00108
OG0001767	Prbe.g_01882	Prbg.g_00107
OG0001768	Prbe.g_01881	Prbg.g_00106
OG0001769	Prbe.g_01880	Prbg.g_00105
OG0001770	Prbe.g_00821	Prbg.g_01800
OG0001771	Prbe.g_00837	Prbg.g_01784
OG0001772	Prbe.g_01674	Prbg.g_00904
OG0001773	Prbe.g_00164	Prbg.g_00810
OG0001774	Prbe.g_01728	Prbg.g_00958
OG0001775	Prbe.g_01734	Prbg.g_00964
OG0001776	Prbe.g_00907	Prbg.g_00463
OG0001777	Prbe.g_01164	Prbg.g_01906
OG0001778	Prbe.g_01168	Prbg.g_01910
OG0001779	Prbe.g_01169	Prbg.g_01911
OG0001780	Prbe.g_01401	Prbg.g_01338
OG0001781	Prbe.g_01174	Prbg.g_01916
OG0001782	Prbe.g_01183	Prbg.g_01925
OG0001795	Prbe.g_00572	Prbg.g_00281
OG0001798	Prbe.g_01015	Prbg.g_01620
OG0001799	Prbe.g_00217	Prbg.g_00685
OG0001800	Prbe.g_01053	Prbg.g_01582
OG0001801	Prbe.g_01599	Prbg.g_01536
OG0001802	Prbe.g_00728	Prbg.g_00400
OG0001803	Prbe.g_01383	Prbg.g_01320
OG0001805	Prbe.g_00100	Prbg.g_01057
OG0001828	Prbe.g_01048	Prbg.g_01587
OG0001831	Prbe.g_01554	Prbg.g_01491
OG0001832	Prbe.g_01542	Prbg.g_01479
OG0001834	Prbe.g_00727	Prbg.g_00401
OG0001835	Prbe.g_00490	Prbg.g_00363
OG0001836	Prbe.g_01576	Prbg.g_01513
OG0001843	Prbe.g_00087	Prbg.g_00038
OG0001844	Prbe.g_00343	Prbg.g_00559
OG0001852	Prbe.g_00075	Prbg.g_00026
OG0001853	Prbe.g_01007	Prbg.g_01628
OG0001857	Prbe.g_01578	Prbg.g_01515
OG0001857	Prbe.g_00209	Prbg.g_00693
