Orthogroup	Praq	Pras
OG0001138	Praq.g_01359	Pras.g_00082
OG0001139	Praq.g_01360	Pras.g_00083
OG0001140	Praq.g_01361	Pras.g_00084
OG0001141	Praq.g_01362	Pras.g_00085
OG0001142	Praq.g_01363	Pras.g_00086
OG0001143	Praq.g_01370	Pras.g_00093
OG0001144	Praq.g_01375	Pras.g_00099
OG0001145	Praq.g_00125	Pras.g_00200
OG0001146	Praq.g_00137	Pras.g_00213
OG0001147	Praq.g_00161	Pras.g_00236
OG0001148	Praq.g_00179	Pras.g_00252
OG0001149	Praq.g_00180	Pras.g_00253
OG0001150	Praq.g_00181	Pras.g_00254
OG0001151	Praq.g_00192	Pras.g_00265
OG0001152	Praq.g_00193	Pras.g_00266
OG0001153	Praq.g_00326	Pras.g_00382
OG0001154	Praq.g_00327	Pras.g_00384
OG0001155	Praq.g_00339	Pras.g_00396, Pras.g_00397
OG0001156	Praq.g_00342	Pras.g_00400
OG0001157	Praq.g_00343	Pras.g_00401
OG0001158	Praq.g_00344	Pras.g_00402
OG0001160	Praq.g_00369	Pras.g_00428
OG0001161	Praq.g_00382	Pras.g_00441
OG0001162	Praq.g_00005	Pras.g_00452
OG0001165	Praq.g_00498	Pras.g_00549
OG0001166	Praq.g_00478	Pras.g_00569
OG0001167	Praq.g_00461	Pras.g_00586
OG0001168	Praq.g_00459	Pras.g_00588
OG0001169	Praq.g_00457	Pras.g_00590
OG0001170	Praq.g_00455	Pras.g_00592
OG0001171	Praq.g_00446	Pras.g_00602
OG0001172	Praq.g_00948	Pras.g_00616
OG0001173	Praq.g_00947	Pras.g_00617
OG0001174	Praq.g_00939	Pras.g_00625
OG0001175	Praq.g_00938	Pras.g_00626
OG0001176	Praq.g_00931	Pras.g_00633
OG0001177	Praq.g_00928	Pras.g_00636
OG0001178	Praq.g_00923	Pras.g_00641
OG0001179	Praq.g_00895	Pras.g_00671
OG0001180	Praq.g_00874	Pras.g_00693
OG0001181	Praq.g_00870	Pras.g_00697
OG0001182	Praq.g_00863	Pras.g_00704
OG0001183	Praq.g_00728	Pras.g_00708
OG0001184	Praq.g_00744	Pras.g_00724
OG0001185	Praq.g_00758	Pras.g_00738
OG0001186	Praq.g_00684	Pras.g_00762
OG0001187	Praq.g_00688	Pras.g_00766
OG0001188	Praq.g_00690	Pras.g_00769
OG0001189	Praq.g_00707	Pras.g_00786
OG0001190	Praq.g_00711	Pras.g_00790
OG0001191	Praq.g_00721	Pras.g_00800
OG0001192	Praq.g_00390	Pras.g_00804
OG0001193	Praq.g_00400	Pras.g_00815
OG0001194	Praq.g_00401	Pras.g_00816
OG0001195	Praq.g_00402	Pras.g_00817
OG0001196	Praq.g_00415	Pras.g_00830
OG0001197	Praq.g_00416	Pras.g_00831
OG0001198	Praq.g_00423	Pras.g_00839
OG0001199	Praq.g_01929	Pras.g_00925
OG0001200	Praq.g_01927	Pras.g_00927
OG0001201	Praq.g_01895	Pras.g_00959
OG0001202	Praq.g_01803	Pras.g_01050
OG0001203	Praq.g_01764	Pras.g_01090
OG0001204	Praq.g_01759	Pras.g_01095
OG0001205	Praq.g_01112	Pras.g_01323
OG0001206	Praq.g_00512	Pras.g_01340
OG0001207	Praq.g_00528	Pras.g_01355
OG0001208	Praq.g_00533	Pras.g_01360
OG0001209	Praq.g_01067	Pras.g_01412
OG0001210	Praq.g_01062	Pras.g_01417
OG0001211	Praq.g_01052	Pras.g_01427
OG0001212	Praq.g_01006	Pras.g_01472
OG0001213	Praq.g_00973	Pras.g_01505
OG0001214	Praq.g_00965	Pras.g_01513
OG0001215	Praq.g_00819	Pras.g_01566
OG0001216	Praq.g_00585	Pras.g_01608
OG0001217	Praq.g_00622	Pras.g_01649
OG0001218	Praq.g_00630	Pras.g_01657
OG0001219	Praq.g_00658	Pras.g_01690
OG0001220	Praq.g_01449	Pras.g_01752
OG0001221	Praq.g_01501	Pras.g_01812
OG0001222	Praq.g_01540	Pras.g_01851
OG0001223	Praq.g_01566	Pras.g_01877
OG0001224	Praq.g_01615	Pras.g_01930
OG0001225	Praq.g_01617	Pras.g_01932
OG0001226	Praq.g_01642	Pras.g_01958
OG0001227	Praq.g_01661	Pras.g_01976
OG0001228	Praq.g_01378	Pras.g_00102
OG0001229	Praq.g_00173	Pras.g_00248
OG0001230	Praq.g_00286	Pras.g_00342
OG0001231	Praq.g_00003	Pras.g_00450
OG0001232	Praq.g_00474	Pras.g_00573
OG0001233	Praq.g_00454	Pras.g_00593
OG0001234	Praq.g_00936	Pras.g_00628
OG0001235	Praq.g_00926	Pras.g_00638
OG0001236	Praq.g_00741	Pras.g_00721
OG0001237	Praq.g_00745	Pras.g_00725
OG0001238	Praq.g_00722	Pras.g_00801
OG0001240	Praq.g_01910	Pras.g_00944
OG0001241	Praq.g_01902	Pras.g_00952
OG0001242	Praq.g_01884	Pras.g_00970
OG0001243	Praq.g_01878	Pras.g_00976
OG0001244	Praq.g_01862	Pras.g_00992
OG0001245	Praq.g_01163	Pras.g_01233
OG0001246	Praq.g_01098	Pras.g_01382
OG0001247	Praq.g_00812	Pras.g_01559
OG0001248	Praq.g_00814	Pras.g_01561
OG0001249	Praq.g_00647	Pras.g_01679
OG0001250	Praq.g_01438	Pras.g_01741
OG0001251	Praq.g_01474	Pras.g_01789
OG0001252	Praq.g_01610	Pras.g_01925
OG0001253	Praq.g_01662	Pras.g_01977
OG0001254	Praq.g_01302	Pras.g_00025
OG0001255	Praq.g_01317	Pras.g_00040
OG0001256	Praq.g_00384	Pras.g_00443
OG0001257	Praq.g_00002	Pras.g_00449
OG0001259	Praq.g_00456	Pras.g_00591
OG0001260	Praq.g_00440	Pras.g_00608
OG0001261	Praq.g_00887	Pras.g_00679
OG0001262	Praq.g_00705	Pras.g_00784
OG0001263	Praq.g_01875	Pras.g_00979
OG0001264	Praq.g_01242	Pras.g_00119
OG0001265	Praq.g_01885	Pras.g_00969
OG0001266	Praq.g_01799	Pras.g_01054
OG0001267	Praq.g_01723	Pras.g_01132
OG0001268	Praq.g_01206	Pras.g_01192
OG0001269	Praq.g_01185	Pras.g_01212
OG0001270	Praq.g_01123	Pras.g_01312
OG0001271	Praq.g_00523	Pras.g_01350
OG0001272	Praq.g_00537	Pras.g_01364
OG0001273	Praq.g_00971	Pras.g_01507
OG0001274	Praq.g_00832	Pras.g_01579
OG0001275	Praq.g_01575	Pras.g_01888
OG0001276	Praq.g_01594	Pras.g_01909
OG0001277	Praq.g_01651	Pras.g_01966
OG0001278	Praq.g_01383	Pras.g_00107
OG0001280	Praq.g_00132	Pras.g_00208
OG0001282	Praq.g_00178	Pras.g_00251
OG0001283	Praq.g_00197	Pras.g_00270
OG0001284	Praq.g_00364	Pras.g_00423
OG0001285	Praq.g_00471	Pras.g_00576
OG0001287	Praq.g_00765	Pras.g_00745
OG0001288	Praq.g_00773	Pras.g_00754
OG0001289	Praq.g_01916	Pras.g_00938
OG0001290	Praq.g_01903	Pras.g_00951
OG0001291	Praq.g_01868	Pras.g_00986
OG0001292	Praq.g_01754	Pras.g_01100
OG0001293	Praq.g_01742	Pras.g_01113
OG0001294	Praq.g_01165	Pras.g_01231
OG0001295	Praq.g_00517	Pras.g_01345
OG0001296	Praq.g_01093	Pras.g_01387
OG0001297	Praq.g_01088	Pras.g_01392
OG0001298	Praq.g_01026	Pras.g_01453
OG0001299	Praq.g_00795	Pras.g_01542
OG0001300	Praq.g_00822	Pras.g_01569
OG0001301	Praq.g_00825	Pras.g_01572
OG0001302	Praq.g_00656	Pras.g_01688
OG0001303	Praq.g_01579	Pras.g_01892
OG0001304	Praq.g_01604	Pras.g_01919
OG0001305	Praq.g_01623	Pras.g_01938
OG0001306	Praq.g_01319	Pras.g_00042
OG0001307	Praq.g_00158	Pras.g_00233
OG0001308	Praq.g_00304	Pras.g_00360
OG0001310	Praq.g_00485	Pras.g_00562
OG0001311	Praq.g_01596	Pras.g_01911
OG0001315	Praq.g_01942	Pras.g_00913
OG0001316	Praq.g_01863	Pras.g_00991
OG0001317	Praq.g_01768	Pras.g_01086
OG0001318	Praq.g_01747	Pras.g_01108
OG0001319	Praq.g_01731	Pras.g_01124
OG0001320	Praq.g_01161	Pras.g_00539, Pras.g_01235
OG0001321	Praq.g_00500	Pras.g_01329
OG0001322	Praq.g_00501	Pras.g_01330
OG0001323	Praq.g_01083	Pras.g_01397
OG0001324	Praq.g_00823	Pras.g_01570
OG0001325	Praq.g_00588	Pras.g_01611
OG0001326	Praq.g_00846	Pras.g_01777
OG0001327	Praq.g_01634	Pras.g_01950
OG0001328	Praq.g_01660	Pras.g_01975
OG0001329	Praq.g_01294	Pras.g_00017
OG0001330	Praq.g_00111	Pras.g_00177
OG0001331	Praq.g_00183	Pras.g_00256
OG0001332	Praq.g_00337	Pras.g_00394
OG0001333	Praq.g_00460	Pras.g_00587
OG0001334	Praq.g_00731	Pras.g_00711
OG0001335	Praq.g_00732	Pras.g_00712
OG0001336	Praq.g_00412	Pras.g_00827
OG0001339	Praq.g_01900	Pras.g_00954
OG0001340	Praq.g_01674	Pras.g_01180
OG0001341	Praq.g_00620	Pras.g_01647
OG0001342	Praq.g_00651	Pras.g_01683
OG0001343	Praq.g_01471	Pras.g_01786
OG0001344	Praq.g_01337	Pras.g_00060
OG0001345	Praq.g_01352	Pras.g_00075
OG0001346	Praq.g_00134	Pras.g_00210
OG0001349	Praq.g_00221	Pras.g_00292
OG0001350	Praq.g_01765	Pras.g_01089
OG0001352	Praq.g_00809	Pras.g_01556
OG0001355	Praq.g_00044	Pras.g_00144
OG0001358	Praq.g_00982	Pras.g_01496
OG0001359	Praq.g_01472	Pras.g_01787
OG0001360	Praq.g_01663	Pras.g_01978
OG0001361	Praq.g_01349	Pras.g_00072
OG0001362	Praq.g_00308	Pras.g_00364
OG0001363	Praq.g_00310	Pras.g_00366
OG0001364	Praq.g_00734	Pras.g_00714
OG0001365	Praq.g_00715	Pras.g_00794
OG0001369	Praq.g_01911	Pras.g_00943
OG0001370	Praq.g_00509	Pras.g_01337
OG0001371	Praq.g_00808	Pras.g_01555
OG0001372	Praq.g_00629	Pras.g_01656
OG0001373	Praq.g_00847	Pras.g_01776
OG0001374	Praq.g_00839	Pras.g_01784
OG0001375	Praq.g_01470	Pras.g_01785
OG0001376	Praq.g_01628	Pras.g_01944
OG0001377	Praq.g_01629	Pras.g_01945
OG0001378	Praq.g_01272	Pras.g_01987
OG0001380	Praq.g_00163	Pras.g_00238
OG0001381	Praq.g_00169	Pras.g_00244
OG0001382	Praq.g_00016	Pras.g_00462
OG0001384	Praq.g_00610	Pras.g_01634
OG0001384	Praq.g_00381	Pras.g_00440
OG0001385	Praq.g_00850	Pras.g_01773
OG0001386	Praq.g_00849	Pras.g_01774
OG0001387	Praq.g_00848	Pras.g_01775
OG0001388	Praq.g_00845	Pras.g_01778
OG0001389	Praq.g_00844	Pras.g_01779
OG0001390	Praq.g_00843	Pras.g_01780
OG0001391	Praq.g_00842	Pras.g_01781
OG0001392	Praq.g_00841	Pras.g_01782
OG0001393	Praq.g_00840	Pras.g_01783
OG0001395	Praq.g_01606	Pras.g_01921
OG0001397	Praq.g_00309	Pras.g_00365
OG0001399	Praq.g_00934	Pras.g_00630
OG0001403	Praq.g_01233	Pras.g_00872
OG0001404	Praq.g_01935	Pras.g_00920
OG0001405	Praq.g_01676	Pras.g_01178
OG0001406	Praq.g_01627	Pras.g_01943
OG0001407	Praq.g_01640	Pras.g_01956
OG0001408	Praq.g_01646	Pras.g_01961
OG0001409	Praq.g_01340	Pras.g_00063
OG0001410	Praq.g_00159	Pras.g_00234
OG0001413	Praq.g_00379	Pras.g_00438
OG0001414	Praq.g_01773	Pras.g_01081
OG0001415	Praq.g_01771	Pras.g_01083
OG0001416	Praq.g_00508	Pras.g_01336
OG0001417	Praq.g_00519	Pras.g_01347
OG0001418	Praq.g_00813	Pras.g_01560
OG0001419	Praq.g_01641	Pras.g_01957
OG0001420	Praq.g_01280	Pras.g_01996
OG0001421	Praq.g_00385	Pras.g_00444
OG0001422	Praq.g_00021	Pras.g_00467
OG0001423	Praq.g_00859	Pras.g_01277, Pras.g_01276
OG0001428	Praq.g_01830	Pras.g_01023
OG0001429	Praq.g_00659	Pras.g_01691
OG0001430	Praq.g_00106	Pras.g_00172
OG0001431	Praq.g_00109	Pras.g_00175
OG0001432	Praq.g_00377	Pras.g_00436
OG0001435	Praq.g_01486	Pras.g_01797
OG0001437	Praq.g_01772	Pras.g_01082
OG0001439	Praq.g_01695	Pras.g_01159
OG0001440	Praq.g_01129	Pras.g_01285, Pras.g_01296
OG0001441	Praq.g_01081	Pras.g_01399
OG0001442	Praq.g_00613	Pras.g_01637
OG0001446	Praq.g_01924	Pras.g_00930
OG0001447	Praq.g_01877	Pras.g_00977
OG0001448	Praq.g_01177	Pras.g_01220
OG0001450	Praq.g_00816	Pras.g_01563
OG0001451	Praq.g_01459	Pras.g_01761
OG0001453	Praq.g_01569	Pras.g_01882
OG0001454	Praq.g_01656	Pras.g_01971
OG0001455	Praq.g_01289	Pras.g_00011
OG0001456	Praq.g_01310	Pras.g_00033
OG0001457	Praq.g_01311	Pras.g_00034
OG0001458	Praq.g_01312	Pras.g_00035
OG0001462	Praq.g_01238	Pras.g_00876
OG0001463	Praq.g_01716	Pras.g_01138
OG0001464	Praq.g_01673	Pras.g_01181
OG0001465	Praq.g_00831	Pras.g_01578
OG0001466	Praq.g_00612	Pras.g_01636
OG0001466	Praq.g_00548	Pras.g_00529
OG0001466	Praq.g_00857	Pras.g_01594
OG0001468	Praq.g_01632	Pras.g_01948
OG0001471	Praq.g_00380	Pras.g_00439
OG0001472	Praq.g_00387	Pras.g_00446
OG0001473	Praq.g_00685	Pras.g_00763
OG0001474	Praq.g_01205	Pras.g_01193
OG0001475	Praq.g_00201	Pras.g_00306
OG0001479	Praq.g_01208	Pras.g_01190
OG0001480	Praq.g_01175	Pras.g_01222
OG0001481	Praq.g_01170	Pras.g_01226
OG0001482	Praq.g_00506	Pras.g_01334
OG0001485	Praq.g_00052	Pras.g_00477
OG0001486	Praq.g_01331	Pras.g_00054
OG0001490	Praq.g_01254	Pras.g_00892
OG0001491	Praq.g_00654	Pras.g_01686
OG0001492	Praq.g_01380	Pras.g_00104
OG0001493	Praq.g_01388	Pras.g_00112
OG0001499	Praq.g_01943	Pras.g_00912
OG0001500	Praq.g_01740	Pras.g_01115
OG0001501	Praq.g_00834	Pras.g_01581
OG0001502	Praq.g_00643	Pras.g_01671
OG0001503	Praq.g_01307	Pras.g_00030
OG0001506	Praq.g_00335	Pras.g_00392
OG0001507	Praq.g_01957	Pras.g_00491
OG0001520	Praq.g_01151, Praq.g_01150	Pras.g_01246
OG0001521	Praq.g_00621	Pras.g_01648
OG0001522	Praq.g_01430	Pras.g_01733
OG0001523	Praq.g_01304	Pras.g_00027
OG0001524	Praq.g_01305	Pras.g_00028
OG0001548	Praq.g_00645	Pras.g_01677
OG0001550	Praq.g_01292	Pras.g_00014
OG0001551	Praq.g_01309	Pras.g_00032
OG0001552	Praq.g_01395	Pras.g_00121
OG0001553	Praq.g_00291	Pras.g_00347
OG0001554	Praq.g_00386	Pras.g_00445
OG0001555	Praq.g_00012	Pras.g_00459
OG0001565	Praq.g_01130	Pras.g_01295
OG0001566	Praq.g_00805	Pras.g_01552
OG0001569	Praq.g_01668	Pras.g_01983
OG0001571	Praq.g_01285	Pras.g_00007
OG0001572	Praq.g_00078	Pras.g_00143
OG0001581	Praq.g_01858	Pras.g_00995
OG0001582	Praq.g_00518	Pras.g_01346
OG0001583	Praq.g_00653	Pras.g_01685
OG0001583	Praq.g_01244	Pras.g_00884
OG0001584	Praq.g_01521	Pras.g_01832
OG0001585	Praq.g_00089	Pras.g_00155
OG0001587	Praq.g_00955	Pras.g_00610
OG0001595	Praq.g_01936	Pras.g_00919
OG0001596	Praq.g_01928	Pras.g_00926
OG0001597	Praq.g_01182	Pras.g_01215
OG0001599	Praq.g_00510	Pras.g_01338
OG0001600	Praq.g_01091	Pras.g_01389
OG0001601	Praq.g_00803	Pras.g_01550
OG0001602	Praq.g_00830	Pras.g_01577
OG0001603	Praq.g_00655	Pras.g_01687
OG0001604	Praq.g_01498	Pras.g_01809
OG0001605	Praq.g_01587	Pras.g_01902
OG0001606	Praq.g_01648	Pras.g_01963
OG0001607	Praq.g_01306	Pras.g_00029
OG0001608	Praq.g_00166	Pras.g_00241
OG0001609	Praq.g_00333	Pras.g_00390
OG0001610	Praq.g_00336	Pras.g_00393
OG0001611	Praq.g_00010	Pras.g_00457
OG0001613	Praq.g_00726	Pras.g_00706
OG0001625	Praq.g_01745	Pras.g_01110
OG0001626	Praq.g_00619	Pras.g_01646
OG0001627	Praq.g_00628	Pras.g_01654
OG0001628	Praq.g_00632	Pras.g_01659
OG0001629	Praq.g_00633	Pras.g_01660
OG0001631	Praq.g_01637	Pras.g_01953
OG0001632	Praq.g_00087	Pras.g_00154
OG0001633	Praq.g_00172	Pras.g_00247
OG0001647	Praq.g_01730	Pras.g_01125
OG0001648	Praq.g_01171	Pras.g_01225
OG0001649	Praq.g_01638	Pras.g_01954
OG0001650	Praq.g_00154	Pras.g_00227
OG0001651	Praq.g_00008	Pras.g_00456
OG0001662	Praq.g_01277	Pras.g_01993
OG0001663	Praq.g_01316	Pras.g_00039
OG0001664	Praq.g_00101	Pras.g_00167
OG0001665	Praq.g_00104	Pras.g_00170
OG0001667	Praq.g_00113	Pras.g_00180
OG0001685	Praq.g_01461	Pras.g_01763
OG0001686	Praq.g_01586	Pras.g_01901
OG0001687	Praq.g_01631	Pras.g_01947
OG0001688	Praq.g_01636	Pras.g_01952
OG0001696	Praq.g_01460	Pras.g_01762
OG0001697	Praq.g_01468	Pras.g_01771
OG0001698	Praq.g_01635	Pras.g_01951
OG0001699	Praq.g_00566	Pras.g_00510
OG0001701	Praq.g_00952	Pras.g_00612
OG0001704	Praq.g_01948	Pras.g_00910
OG0001704	Praq.g_01399	Pras.g_00906
OG0001705	Praq.g_01142	Pras.g_01255
OG0001708	Praq.g_01315	Pras.g_00038
OG0001709	Praq.g_00220	Pras.g_00293
OG0001710	Praq.g_00933	Pras.g_00631
OG0001712	Praq.g_01133	Pras.g_01267
OG0001713	Praq.g_01946	Pras.g_00908
OG0001718	Praq.g_01181	Pras.g_01216
OG0001719	Praq.g_01154	Pras.g_01243
OG0001720	Praq.g_00116	Pras.g_00183
OG0001721	Praq.g_00625	Pras.g_01651
OG0001722	Praq.g_01477	Pras.g_01790
OG0001723	Praq.g_00086	Pras.g_00135
OG0001725	Praq.g_01156	Pras.g_01241
OG0001726	Praq.g_01136	Pras.g_01264
OG0001742	Praq.g_01167	Pras.g_01229
OG0001744	Praq.g_00120	Pras.g_00188
OG0001745	Praq.g_00376	Pras.g_00435
OG0001746	Praq.g_00074	Pras.g_00130
OG0001772	Praq.g_00851	Pras.g_01256
OG0001774	Praq.g_00806	Pras.g_01553
OG0001775	Praq.g_01643	Pras.g_01959
OG0001776	Praq.g_01274	Pras.g_01989
OG0001778	Praq.g_00108	Pras.g_00174
OG0001779	Praq.g_00121	Pras.g_00189
OG0001781	Praq.g_00022	Pras.g_00468
OG0001819	Praq.g_01153	Pras.g_01244
OG0001821	Praq.g_00626	Pras.g_01652
OG0001822	Praq.g_00641	Pras.g_01669
OG0001823	Praq.g_01462	Pras.g_01764
OG0001824	Praq.g_01585	Pras.g_01900
OG0001825	Praq.g_01644	Pras.g_01960
OG0001826	Praq.g_01647	Pras.g_01962
OG0001827	Praq.g_01650	Pras.g_01965
OG0001828	Praq.g_01271	Pras.g_01986
OG0001829	Praq.g_01275	Pras.g_01990
OG0001830	Praq.g_01288	Pras.g_00010
OG0001831	Praq.g_01299	Pras.g_00022
OG0001832	Praq.g_00098	Pras.g_00164
OG0001833	Praq.g_00174	Pras.g_00249
OG0001919	Praq.g_01144	Pras.g_01251
OG0001920	Praq.g_00835	Pras.g_01582
OG0001921	Praq.g_01464	Pras.g_01766
OG0001922	Praq.g_00148	Pras.g_00225
OG0001924	Praq.g_00559	Pras.g_00517
OG0001925	Praq.g_00558	Pras.g_00518
OG0001926	Praq.g_00557	Pras.g_00519
OG0001927	Praq.g_00556	Pras.g_00520
OG0001982	Praq.g_01176	Pras.g_01221
OG0001983	Praq.g_00608	Pras.g_01632
OG0001984	Praq.g_00646	Pras.g_01678
OG0001985	Praq.g_01467	Pras.g_01770
OG0001986	Praq.g_01573	Pras.g_01886
OG0001989	Praq.g_00164	Pras.g_00239
OG0001992	Praq.g_00636	Pras.g_01663
OG0001993	Praq.g_00561	Pras.g_00515
OG0001994	Praq.g_00560	Pras.g_00516
OG0002026	Praq.g_01145	Pras.g_01250
OG0002027	Praq.g_01465	Pras.g_01768
OG0002028	Praq.g_01580	Pras.g_01895
OG0002031	Praq.g_00032	Pras.g_00476
OG0002032	Praq.g_00388	Pras.g_00803
OG0002033	Praq.g_00724	Pras.g_00230
OG0002057	Praq.g_01893	Pras.g_00961
OG0002058	Praq.g_01822	Pras.g_01031
OG0002059	Praq.g_01180	Pras.g_01217
OG0002060	Praq.g_01178	Pras.g_01219
OG0002061	Praq.g_01143	Pras.g_01252
OG0002064	Praq.g_00516	Pras.g_01344
OG0002065	Praq.g_01043	Pras.g_01436
OG0002066	Praq.g_01037	Pras.g_01442
OG0002067	Praq.g_00582	Pras.g_01605
OG0002068	Praq.g_00615	Pras.g_01643
OG0002069	Praq.g_00617	Pras.g_01644
OG0002070	Praq.g_00642	Pras.g_01670
OG0002071	Praq.g_00644	Pras.g_01676
OG0002072	Praq.g_00652	Pras.g_01684
OG0002073	Praq.g_00675	Pras.g_01706
OG0002074	Praq.g_01455	Pras.g_01757
OG0002075	Praq.g_01466	Pras.g_01769
OG0002076	Praq.g_01502	Pras.g_01813
OG0002077	Praq.g_01581	Pras.g_01896
OG0002078	Praq.g_01584	Pras.g_01899
OG0002079	Praq.g_01589	Pras.g_01904
OG0002080	Praq.g_01607	Pras.g_01922
OG0002081	Praq.g_01630	Pras.g_01946
OG0002082	Praq.g_01639	Pras.g_01955
OG0002083	Praq.g_01652	Pras.g_01967
OG0002084	Praq.g_01653	Pras.g_01968
OG0002085	Praq.g_01659	Pras.g_01974
OG0002086	Praq.g_01664	Pras.g_01979
OG0002087	Praq.g_01665	Pras.g_01980
OG0002088	Praq.g_01666	Pras.g_01981
OG0002089	Praq.g_01286	Pras.g_00008
OG0002090	Praq.g_01291	Pras.g_00013
OG0002091	Praq.g_01308	Pras.g_00031
OG0002093	Praq.g_00045	Pras.g_00149
OG0002094	Praq.g_00114	Pras.g_00181
OG0002095	Praq.g_00118	Pras.g_00186
OG0002099	Praq.g_00383	Pras.g_00442
OG0002100	Praq.g_00004	Pras.g_00451
OG0002101	Praq.g_00007	Pras.g_00454
OG0002102	Praq.g_00011	Pras.g_00458
OG0002103	Praq.g_00013	Pras.g_00460
OG0002104	Praq.g_00015	Pras.g_00461
OG0002105	Praq.g_00492	Pras.g_00555
OG0002146	Praq.g_01106	Pras.g_01374
OG0002148	Praq.g_00611	Pras.g_01635
OG0002149	Praq.g_00631	Pras.g_01658
OG0002150	Praq.g_01582	Pras.g_01897
OG0002151	Praq.g_01290	Pras.g_00012
OG0002152	Praq.g_00105	Pras.g_00171
OG0002153	Praq.g_01583	Pras.g_01898
OG0002156	Praq.g_01252	Pras.g_00891
OG0002215	Praq.g_00609	Pras.g_01633
OG0002217	Praq.g_00657	Pras.g_01689
OG0002218	Praq.g_01463	Pras.g_01765
OG0002219	Praq.g_01279	Pras.g_01995
OG0002221	Praq.g_00119	Pras.g_00187
OG0002222	Praq.g_00019	Pras.g_00465
OG0002223	Praq.g_00035	Pras.g_00484
OG0002224	Praq.g_01157	Pras.g_01240
OG0002226	Praq.g_00581	Pras.g_01604
OG0002262	Praq.g_01256	Pras.g_00894
OG0002264	Praq.g_01427	Pras.g_01730
OG0002265	Praq.g_01293	Pras.g_00016
OG0002266	Praq.g_00102	Pras.g_00168
OG0002268	Praq.g_00094	Pras.g_00160
OG0002269	Praq.g_00096	Pras.g_00161
OG0002271	Praq.g_01959	Pras.g_00483
OG0002272	Praq.g_01295	Pras.g_00018
OG0002273	Praq.g_01945	Pras.g_00880
OG0002310	Praq.g_01166	Pras.g_01230
OG0002311	Praq.g_00088	Pras.g_01274
OG0002312	Praq.g_00634	Pras.g_01661
OG0002319	Praq.g_01138	Pras.g_01262
OG0002320	Praq.g_00107	Pras.g_01593, Pras.g_00173
OG0002322	Praq.g_00006	Pras.g_00453
OG0002324	Praq.g_00040	Pras.g_00488
OG0002361	Praq.g_01202	Pras.g_01196
OG0002365	Praq.g_01134	Pras.g_01266
OG0002367	Praq.g_00099	Pras.g_00165
OG0002370	Praq.g_00315	Pras.g_00371
OG0002371	Praq.g_00378	Pras.g_00437
OG0002378	Praq.g_01297	Pras.g_00020
OG0002379	Praq.g_01248	Pras.g_00888
OG0002414	Praq.g_01284	Pras.g_00006
OG0002426	Praq.g_00249	Pras.g_00296
OG0002428	Praq.g_01149	Pras.g_01247
OG0002478	Praq.g_01131	Pras.g_01272
OG0002482	Praq.g_01155	Pras.g_01242
OG0002484	Praq.g_01135	Pras.g_01265
OG0002485	Praq.g_01139	Pras.g_01261
OG0002489	Praq.g_01140	Pras.g_01260
OG0002552	Praq.g_01941	Pras.g_00914
OG0002560	Praq.g_01148	Pras.g_01248
OG0002561	Praq.g_01947	Pras.g_00907
OG0002617	Praq.g_01183	Pras.g_01214
OG0002620	Praq.g_01152	Pras.g_01245
OG0002623	Praq.g_00038	Pras.g_00486
OG0002625	Praq.g_01162	Pras.g_01234
OG0002696	Praq.g_00051, Praq.g_00036	Pras.g_00485
OG0002698	Praq.g_00563	Pras.g_00513
OG0002771	Praq.g_00230	Pras.g_00275
OG0002779	Praq.g_00127	Pras.g_00203
OG0002780	Praq.g_00858, Praq.g_00549	Pras.g_00528
OG0002781	Praq.g_00049, Praq.g_00551	Pras.g_00525
OG0002782	Praq.g_01132	Pras.g_01269
OG0002885	Praq.g_01949	Pras.g_01297
OG0002891	Praq.g_00550	Pras.g_00527
OG0002898	Praq.g_00861	Pras.g_00191
OG0002900	Praq.g_00623	Pras.g_01650
OG0003026	Praq.g_00232	Pras.g_00308
OG0003032	Praq.g_00039	Pras.g_00487
OG0003171	Praq.g_01141	Pras.g_00129
OG0003172	Praq.g_01146	Pras.g_01249
OG0003173	Praq.g_01558	Pras.g_01869
OG0003175	Praq.g_00555	Pras.g_00521
OG0003245	Praq.g_01950	Pras.g_01299
OG0003342	Praq.g_01958	Pras.g_01290
OG0003360	Praq.g_01214	Pras.g_01184
OG0003648	Praq.g_00070	Pras.g_00128
OG0003650	Praq.g_00564	Pras.g_00512
OG0003651	Praq.g_00562	Pras.g_00514
OG0003653	Praq.g_01251	Pras.g_00890
OG0003654	Praq.g_01249	Pras.g_00889
OG0003655	Praq.g_01245	Pras.g_00885
