Orthogroup	Praq	Prbk
OG0001126	Praq.g_01608	Prbk.g_00068
OG0001127	Praq.g_01609	Prbk.g_00067
OG0001128	Praq.g_01611	Prbk.g_00064
OG0001129	Praq.g_01612	Prbk.g_00063
OG0001130	Praq.g_01613	Prbk.g_00062
OG0001131	Praq.g_01649	Prbk.g_00627
OG0001132	Praq.g_01658	Prbk.g_02595
OG0001133	Praq.g_01287	Prbk.g_02613
OG0001134	Praq.g_01300	Prbk.g_02195
OG0001135	Praq.g_01303	Prbk.g_02197
OG0001136	Praq.g_01330	Prbk.g_01021
OG0001137	Praq.g_01341	Prbk.g_00155
OG0001138	Praq.g_01359	Prbk.g_00137
OG0001139	Praq.g_01360	Prbk.g_00135
OG0001140	Praq.g_01361	Prbk.g_00134
OG0001141	Praq.g_01362	Prbk.g_00133
OG0001142	Praq.g_01363	Prbk.g_00132
OG0001143	Praq.g_01370	Prbk.g_01504
OG0001144	Praq.g_01375	Prbk.g_00188
OG0001145	Praq.g_00125	Prbk.g_01194
OG0001146	Praq.g_00137	Prbk.g_01178
OG0001147	Praq.g_00161	Prbk.g_02120
OG0001148	Praq.g_00179	Prbk.g_02051
OG0001149	Praq.g_00180	Prbk.g_02050
OG0001150	Praq.g_00181	Prbk.g_02049
OG0001151	Praq.g_00192	Prbk.g_02037
OG0001152	Praq.g_00193	Prbk.g_02036
OG0001153	Praq.g_00326	Prbk.g_01217
OG0001154	Praq.g_00327	Prbk.g_01216
OG0001155	Praq.g_00339	Prbk.g_02004
OG0001156	Praq.g_00342	Prbk.g_02001
OG0001157	Praq.g_00343	Prbk.g_02596
OG0001158	Praq.g_00344	Prbk.g_02000
OG0001159	Praq.g_00345	Prbk.g_01999
OG0001160	Praq.g_00369	Prbk.g_00934
OG0001161	Praq.g_00382	Prbk.g_02593
OG0001162	Praq.g_00005	Prbk.g_01788
OG0001165	Praq.g_00498	Prbk.g_00912
OG0001166	Praq.g_00478	Prbk.g_01438
OG0001167	Praq.g_00461	Prbk.g_01417
OG0001168	Praq.g_00459	Prbk.g_01415
OG0001169	Praq.g_00457	Prbk.g_01413
OG0001170	Praq.g_00455	Prbk.g_01411
OG0001171	Praq.g_00446	Prbk.g_01401
OG0001172	Praq.g_00948	Prbk.g_01908
OG0001173	Praq.g_00947	Prbk.g_01909
OG0001174	Praq.g_00939	Prbk.g_01917
OG0001175	Praq.g_00938	Prbk.g_01918
OG0001176	Praq.g_00931	Prbk.g_00991
OG0001177	Praq.g_00928	Prbk.g_00993
OG0001178	Praq.g_00923	Prbk.g_00901
OG0001179	Praq.g_00895	Prbk.g_00962
OG0001180	Praq.g_00874	Prbk.g_00804
OG0001181	Praq.g_00870	Prbk.g_00808
OG0001182	Praq.g_00863	Prbk.g_00817
OG0001183	Praq.g_00728	Prbk.g_00845
OG0001184	Praq.g_00744	Prbk.g_00521
OG0001185	Praq.g_00758	Prbk.g_00231
OG0001186	Praq.g_00684	Prbk.g_01568
OG0001187	Praq.g_00688	Prbk.g_01572
OG0001188	Praq.g_00690	Prbk.g_01576
OG0001189	Praq.g_00707	Prbk.g_01598
OG0001190	Praq.g_00711	Prbk.g_02160
OG0001191	Praq.g_00721	Prbk.g_02173
OG0001192	Praq.g_00390	Prbk.g_02180
OG0001193	Praq.g_00400	Prbk.g_02218
OG0001194	Praq.g_00401	Prbk.g_02224
OG0001195	Praq.g_00402	Prbk.g_02225
OG0001196	Praq.g_00415	Prbk.g_02261
OG0001197	Praq.g_00416	Prbk.g_02263
OG0001198	Praq.g_00423	Prbk.g_02275
OG0001199	Praq.g_01929	Prbk.g_01314
OG0001200	Praq.g_01927	Prbk.g_01312
OG0001201	Praq.g_01895	Prbk.g_00010
OG0001202	Praq.g_01803	Prbk.g_01254
OG0001203	Praq.g_01764	Prbk.g_01519
OG0001204	Praq.g_01759	Prbk.g_01013
OG0001205	Praq.g_01112	Prbk.g_00318
OG0001206	Praq.g_00512	Prbk.g_02089
OG0001207	Praq.g_00528	Prbk.g_02053
OG0001208	Praq.g_00533	Prbk.g_02063
OG0001209	Praq.g_01067	Prbk.g_01083
OG0001210	Praq.g_01062	Prbk.g_01095
OG0001211	Praq.g_01052	Prbk.g_01892
OG0001212	Praq.g_01006	Prbk.g_01140
OG0001213	Praq.g_00973	Prbk.g_02623
OG0001214	Praq.g_00965	Prbk.g_02633
OG0001215	Praq.g_00819	Prbk.g_01816
OG0001216	Praq.g_00585	Prbk.g_00616
OG0001217	Praq.g_00622	Prbk.g_01872
OG0001218	Praq.g_00630	Prbk.g_01205
OG0001219	Praq.g_00658	Prbk.g_02367
OG0001220	Praq.g_01449	Prbk.g_02559
OG0001221	Praq.g_01501	Prbk.g_02420
OG0001222	Praq.g_01540	Prbk.g_02189
OG0001223	Praq.g_01566	Prbk.g_02299
OG0001224	Praq.g_01615	Prbk.g_00060
OG0001225	Praq.g_01617	Prbk.g_00058
OG0001226	Praq.g_01642	Prbk.g_01682
OG0001227	Praq.g_01661	Prbk.g_02022
OG0001228	Praq.g_01378	Prbk.g_00183
OG0001229	Praq.g_00173	Prbk.g_00923
OG0001230	Praq.g_00286	Prbk.g_00249
OG0001231	Praq.g_00003	Prbk.g_01637
OG0001232	Praq.g_00474	Prbk.g_01433
OG0001233	Praq.g_00454	Prbk.g_01410
OG0001234	Praq.g_00936	Prbk.g_01921
OG0001235	Praq.g_00926	Prbk.g_00996
OG0001236	Praq.g_00741	Prbk.g_00517
OG0001237	Praq.g_00745	Prbk.g_00524
OG0001238	Praq.g_00722	Prbk.g_02174
OG0001239	Praq.g_01932	Prbk.g_01317
OG0001240	Praq.g_01910	Prbk.g_00027
OG0001241	Praq.g_01902	Prbk.g_00017
OG0001242	Praq.g_01884	Prbk.g_00200
OG0001243	Praq.g_01878	Prbk.g_00541
OG0001245	Praq.g_01163	Prbk.g_01693
OG0001246	Praq.g_01098	Prbk.g_01044
OG0001247	Praq.g_00812	Prbk.g_02509
OG0001248	Praq.g_00814	Prbk.g_01805
OG0001249	Praq.g_00647	Prbk.g_00865
OG0001250	Praq.g_01438	Prbk.g_02538
OG0001252	Praq.g_01610	Prbk.g_00065
OG0001253	Praq.g_01662	Prbk.g_01700
OG0001254	Praq.g_01302	Prbk.g_02196
OG0001255	Praq.g_01317	Prbk.g_01776
OG0001259	Praq.g_00456	Prbk.g_01412
OG0001260	Praq.g_00440	Prbk.g_01382
OG0001261	Praq.g_00887	Prbk.g_00953
OG0001262	Praq.g_00705	Prbk.g_01595
OG0001263	Praq.g_01875	Prbk.g_00543
OG0001265	Praq.g_01885	Prbk.g_00198
OG0001266	Praq.g_01799	Prbk.g_01250
OG0001267	Praq.g_01723	Prbk.g_00417
OG0001268	Praq.g_01206	Prbk.g_00877
OG0001269	Praq.g_01185	Prbk.g_02556
OG0001270	Praq.g_01123	Prbk.g_00330
OG0001271	Praq.g_00523	Prbk.g_02110
OG0001272	Praq.g_00537	Prbk.g_02067
OG0001273	Praq.g_00971	Prbk.g_02626
OG0001274	Praq.g_00832	Prbk.g_00651
OG0001275	Praq.g_01575	Prbk.g_00570
OG0001276	Praq.g_01594	Prbk.g_00587
OG0001277	Praq.g_01651	Prbk.g_02247
OG0001278	Praq.g_01383	Prbk.g_00176
OG0001280	Praq.g_00132	Prbk.g_01186
OG0001281	Praq.g_00138	Prbk.g_01177
OG0001283	Praq.g_00197	Prbk.g_02256
OG0001285	Praq.g_00471	Prbk.g_01429
OG0001288	Praq.g_00773	Prbk.g_01534
OG0001290	Praq.g_01903	Prbk.g_00018
OG0001291	Praq.g_01868	Prbk.g_00553
OG0001292	Praq.g_01754	Prbk.g_01007
OG0001293	Praq.g_01742	Prbk.g_00381
OG0001294	Praq.g_01165	Prbk.g_00707
OG0001295	Praq.g_00517	Prbk.g_01098
OG0001297	Praq.g_01088	Prbk.g_01053
OG0001298	Praq.g_01026	Prbk.g_01114
OG0001300	Praq.g_00822	Prbk.g_01801
OG0001301	Praq.g_00825	Prbk.g_01761
OG0001302	Praq.g_00656	Prbk.g_01455
OG0001303	Praq.g_01579	Prbk.g_02365
OG0001307	Praq.g_00158	Prbk.g_01198
OG0001308	Praq.g_00304	Prbk.g_00277
OG0001310	Praq.g_00485	Prbk.g_01444
OG0001311	Praq.g_01596	Prbk.g_00589
OG0001312	Praq.g_01529	Prbk.g_02354
OG0001316	Praq.g_01863	Prbk.g_00560
OG0001319	Praq.g_01731	Prbk.g_00407
OG0001321	Praq.g_00500	Prbk.g_00309
OG0001322	Praq.g_00501	Prbk.g_00308
OG0001323	Praq.g_01083	Prbk.g_01062
OG0001324	Praq.g_00823	Prbk.g_01800
OG0001326	Praq.g_00846	Prbk.g_02231
OG0001328	Praq.g_01660	Prbk.g_02413
OG0001329	Praq.g_01294	Prbk.g_01661
OG0001330	Praq.g_00111	Prbk.g_01193
OG0001331	Praq.g_00183	Prbk.g_02047
OG0001332	Praq.g_00337	Prbk.g_02016
OG0001333	Praq.g_00460	Prbk.g_01416
OG0001334	Praq.g_00731	Prbk.g_00849
OG0001335	Praq.g_00732	Prbk.g_00850
OG0001336	Praq.g_00412	Prbk.g_02257
OG0001339	Praq.g_01900	Prbk.g_00015
OG0001340	Praq.g_01674	Prbk.g_00860
OG0001341	Praq.g_00620	Prbk.g_02519
OG0001344	Praq.g_01337	Prbk.g_00142
OG0001348	Praq.g_00023	Prbk.g_00671
OG0001351	Praq.g_00503	Prbk.g_00300
OG0001352	Praq.g_00809	Prbk.g_01767
OG0001355	Praq.g_00033, Praq.g_00044	Prbk.g_02424
OG0001356	Praq.g_00067	Prbk.g_02191
OG0001358	Praq.g_00982	Prbk.g_02607
OG0001360	Praq.g_01663	Prbk.g_00123
OG0001361	Praq.g_01349	Prbk.g_00102
OG0001362	Praq.g_00308	Prbk.g_00281
OG0001363	Praq.g_00310	Prbk.g_00283
OG0001365	Praq.g_00715	Prbk.g_02165
OG0001369	Praq.g_01911	Prbk.g_00028
OG0001370	Praq.g_00509	Prbk.g_02516
OG0001371	Praq.g_00808	Prbk.g_01361
OG0001372	Praq.g_00629	Prbk.g_01468
OG0001373	Praq.g_00847	Prbk.g_02230
OG0001374	Praq.g_00839	Prbk.g_02238
OG0001376	Praq.g_01628	Prbk.g_02183
OG0001377	Praq.g_01629	Prbk.g_02182
OG0001378	Praq.g_01272	Prbk.g_00337
OG0001380	Praq.g_00163	Prbk.g_02564
OG0001381	Praq.g_00169	Prbk.g_00629
OG0001382	Praq.g_00016	Prbk.g_00623
OG0001385	Praq.g_00850	Prbk.g_02227
OG0001386	Praq.g_00849	Prbk.g_02228
OG0001387	Praq.g_00848	Prbk.g_02229
OG0001388	Praq.g_00845	Prbk.g_02232
OG0001389	Praq.g_00844	Prbk.g_02233
OG0001390	Praq.g_00843	Prbk.g_02234
OG0001391	Praq.g_00842	Prbk.g_02235
OG0001392	Praq.g_00841	Prbk.g_02236
OG0001393	Praq.g_00840	Prbk.g_02237
OG0001395	Praq.g_01606	Prbk.g_00600
OG0001397	Praq.g_00309	Prbk.g_00282
OG0001399	Praq.g_00934	Prbk.g_00834, Prbk.g_00821
OG0001400	Praq.g_00265	Prbk.g_00747
OG0001403	Praq.g_01233	Prbk.g_01618
OG0001405	Praq.g_01676	Prbk.g_00852
OG0001406	Praq.g_01627	Prbk.g_02184
OG0001409	Praq.g_01340	Prbk.g_00153
OG0001410	Praq.g_00159	Prbk.g_01197
OG0001414	Praq.g_01773	Prbk.g_01364
OG0001415	Praq.g_01771	Prbk.g_01135
OG0001416	Praq.g_00508	Prbk.g_01180
OG0001418	Praq.g_00813	Prbk.g_01925
OG0001422	Praq.g_00021	Prbk.g_02082
OG0001423	Praq.g_00859	Prbk.g_02679, Prbk.g_01945
OG0001425	Praq.g_00389	Prbk.g_02177
OG0001431	Praq.g_00109	Prbk.g_01737
OG0001434	Praq.g_01509	Prbk.g_02441
OG0001435	Praq.g_01486	Prbk.g_02392
OG0001437	Praq.g_01772	Prbk.g_01136
OG0001438	Praq.g_01709	Prbk.g_00432
OG0001441	Praq.g_01081	Prbk.g_01064
OG0001442	Praq.g_00613	Prbk.g_02445
OG0001446	Praq.g_01924	Prbk.g_01665
OG0001450	Praq.g_00816	Prbk.g_01827
OG0001451	Praq.g_01459	Prbk.g_00598
OG0001455	Praq.g_01289	Prbk.g_00694
OG0001462	Praq.g_01238	Prbk.g_01611
OG0001463	Praq.g_01716	Prbk.g_00425
OG0001464	Praq.g_01673	Prbk.g_00861
OG0001470	Praq.g_00199	Prbk.g_01566
OG0001472	Praq.g_00387	Prbk.g_01841
OG0001474	Praq.g_01205	Prbk.g_00878
OG0001475	Praq.g_00201	Prbk.g_01564
OG0001479	Praq.g_01208	Prbk.g_00875
OG0001481	Praq.g_01170	Prbk.g_00303
OG0001485	Praq.g_00052	Prbk.g_02012
OG0001491	Praq.g_00654	Prbk.g_01642
OG0001500	Praq.g_01740	Prbk.g_01365
OG0001501	Praq.g_00834	Prbk.g_00169
OG0001503	Praq.g_01307	Prbk.g_01456
OG0001506	Praq.g_00335	Prbk.g_01654
OG0001508	Praq.g_00198	Prbk.g_01567
OG0001528	Praq.g_00200	Prbk.g_01570
OG0001550	Praq.g_01292	Prbk.g_01692
OG0001553	Praq.g_00291	Prbk.g_00256
OG0001555	Praq.g_00012	Prbk.g_01476
OG0001565	Praq.g_01130	Prbk.g_02513
OG0001569	Praq.g_01668	Prbk.g_02659
OG0001572	Praq.g_00078	Prbk.g_01332
OG0001588	Praq.g_00270	Prbk.g_00504
OG0001605	Praq.g_01587	Prbk.g_01656
OG0001627	Praq.g_00628	Prbk.g_02008
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Prbk.g_01742
OG0001684	Praq.g_01014	Prbk.g_01128
OG0001696	Praq.g_01460	Prbk.g_01828
OG0001698	Praq.g_01635	Prbk.g_01771
OG0001712	Praq.g_01133	Prbk.g_02521
OG0001726	Praq.g_01136	Prbk.g_02377
OG0001746	Praq.g_00074	Prbk.g_00357
OG0001992	Praq.g_00636	Prbk.g_00832
OG0002110	Praq.g_00852, Praq.g_00855	Prbk.g_02409
OG0002111	Praq.g_01011	Prbk.g_02674
OG0002424	Praq.g_00027	Prbk.g_01264
OG0002628	Praq.g_00837	Prbk.g_00532
