Orthogroup	Praq	Praf
OG0001169	Praq.g_00457	Praf.g_00433
OG0001170	Praq.g_00455	Praf.g_00431
OG0001171	Praq.g_00446	Praf.g_00421
OG0001172	Praq.g_00948	Praf.g_02197
OG0001173	Praq.g_00947	Praf.g_02196
OG0001174	Praq.g_00939	Praf.g_02188
OG0001175	Praq.g_00938	Praf.g_02187
OG0001176	Praq.g_00931	Praf.g_02171
OG0001177	Praq.g_00928	Praf.g_02173
OG0001178	Praq.g_00923	Praf.g_00474
OG0001179	Praq.g_00895	Praf.g_02137
OG0001180	Praq.g_00874	Praf.g_02109
OG0001181	Praq.g_00870	Praf.g_02105
OG0001182	Praq.g_00863	Praf.g_02096
OG0001183	Praq.g_00728	Praf.g_02081
OG0001184	Praq.g_00744	Praf.g_02391
OG0001185	Praq.g_00758	Praf.g_00184
OG0001186	Praq.g_00684	Praf.g_00091
OG0001187	Praq.g_00688	Praf.g_00088
OG0001188	Praq.g_00690	Praf.g_00083
OG0001189	Praq.g_00707	Praf.g_00058
OG0001190	Praq.g_00711	Praf.g_02656
OG0001191	Praq.g_00721	Praf.g_02669
OG0001192	Praq.g_00390	Praf.g_02674
OG0001193	Praq.g_00400	Praf.g_02724
OG0001194	Praq.g_00401	Praf.g_02728
OG0001195	Praq.g_00402	Praf.g_02729
OG0001196	Praq.g_00415	Praf.g_02766
OG0001197	Praq.g_00416	Praf.g_02768
OG0001198	Praq.g_00423	Praf.g_02780
OG0001199	Praq.g_01929	Praf.g_00315
OG0001200	Praq.g_01927	Praf.g_00313
OG0001201	Praq.g_01895	Praf.g_00243
OG0001203	Praq.g_01764	Praf.g_00387
OG0001204	Praq.g_01759	Praf.g_02206
OG0001205	Praq.g_01112	Praf.g_01979
OG0001206	Praq.g_00512	Praf.g_01941
OG0001207	Praq.g_00528	Praf.g_00586
OG0001208	Praq.g_00533	Praf.g_00597
OG0001209	Praq.g_01067	Praf.g_00663
OG0001210	Praq.g_01062	Praf.g_00673
OG0001211	Praq.g_01052	Praf.g_00690
OG0001212	Praq.g_01006	Praf.g_00750
OG0001213	Praq.g_00973	Praf.g_01684
OG0001214	Praq.g_00965	Praf.g_01694
OG0001215	Praq.g_00819	Praf.g_01220
OG0001216	Praq.g_00585	Praf.g_01304
OG0001217	Praq.g_00622	Praf.g_00710
OG0001218	Praq.g_00630	Praf.g_01853
OG0001219	Praq.g_00658	Praf.g_01432
OG0001220	Praq.g_01449	Praf.g_01619
OG0001221	Praq.g_01501	Praf.g_01480
OG0001222	Praq.g_01540	Praf.g_02684
OG0001223	Praq.g_01566	Praf.g_01364
OG0001224	Praq.g_01615	Praf.g_01278
OG0001225	Praq.g_01617	Praf.g_01276
OG0001226	Praq.g_01642	Praf.g_00991
OG0001227	Praq.g_01661	Praf.g_00558
OG0001228	Praq.g_01378	Praf.g_00899
OG0001229	Praq.g_00173	Praf.g_00494
OG0001230	Praq.g_00286	Praf.g_01784
OG0001231	Praq.g_00003	Praf.g_00017
OG0001232	Praq.g_00474	Praf.g_00454
OG0001233	Praq.g_00454	Praf.g_00430
OG0001234	Praq.g_00936	Praf.g_02184
OG0001235	Praq.g_00926	Praf.g_02176
OG0001236	Praq.g_00741	Praf.g_02387
OG0001237	Praq.g_00745	Praf.g_02392
OG0001238	Praq.g_00722	Praf.g_02670
OG0001239	Praq.g_01932	Praf.g_00318
OG0001240	Praq.g_01910	Praf.g_00260
OG0001241	Praq.g_01902	Praf.g_00250
OG0001243	Praq.g_01878	Praf.g_02402
OG0001244	Praq.g_01862	Praf.g_02429
OG0001245	Praq.g_01163	Praf.g_01003
OG0001246	Praq.g_01098	Praf.g_00624
OG0001247	Praq.g_00812	Praf.g_01572
OG0001248	Praq.g_00814	Praf.g_01210
OG0001249	Praq.g_00647	Praf.g_02063
OG0001250	Praq.g_01438	Praf.g_01598
OG0001252	Praq.g_01610	Praf.g_01284
OG0001253	Praq.g_01662	Praf.g_01008
OG0001254	Praq.g_01302	Praf.g_02691
OG0001255	Praq.g_01317	Praf.g_01134
OG0001256	Praq.g_00384	Praf.g_00497
OG0001259	Praq.g_00456	Praf.g_00432
OG0001260	Praq.g_00440	Praf.g_00403
OG0001261	Praq.g_00887	Praf.g_02128
OG0001262	Praq.g_00705	Praf.g_00061
OG0001263	Praq.g_01875	Praf.g_02404
OG0001265	Praq.g_01885	Praf.g_00217
OG0001266	Praq.g_01799	Praf.g_02522
OG0001267	Praq.g_01723	Praf.g_02279
OG0001268	Praq.g_01206	Praf.g_02048
OG0001269	Praq.g_01185	Praf.g_01616
OG0001270	Praq.g_01123	Praf.g_01991
OG0001271	Praq.g_00523	Praf.g_01910
OG0001272	Praq.g_00537	Praf.g_00601
OG0001273	Praq.g_00971	Praf.g_01687
OG0001274	Praq.g_00832	Praf.g_02550
OG0001275	Praq.g_01575	Praf.g_01351
OG0001276	Praq.g_01594	Praf.g_01334
OG0001277	Praq.g_01651	Praf.g_02752
OG0001278	Praq.g_01383	Praf.g_00893
OG0001280	Praq.g_00132	Praf.g_00798
OG0001281	Praq.g_00138	Praf.g_00789
OG0001283	Praq.g_00197	Praf.g_02762
OG0001285	Praq.g_00471	Praf.g_00450
OG0001287	Praq.g_00765	Praf.g_00176
OG0001288	Praq.g_00773	Praf.g_00158
OG0001290	Praq.g_01903	Praf.g_00251
OG0001291	Praq.g_01868	Praf.g_02414
OG0001292	Praq.g_01754	Praf.g_02211
OG0001293	Praq.g_01742	Praf.g_02252
OG0001294	Praq.g_01165	Praf.g_01750
OG0001295	Praq.g_00517	Praf.g_00676
OG0001298	Praq.g_01026	Praf.g_00722
OG0001300	Praq.g_00822	Praf.g_01206
OG0001301	Praq.g_00825	Praf.g_01122
OG0001302	Praq.g_00656	Praf.g_00360
OG0001303	Praq.g_01579	Praf.g_01431
OG0001307	Praq.g_00158	Praf.g_01893
OG0001308	Praq.g_00304	Praf.g_01808
OG0001310	Praq.g_00485	Praf.g_00465
OG0001311	Praq.g_01596	Praf.g_01332
OG0001312	Praq.g_01529	Praf.g_01421
OG0001316	Praq.g_01863	Praf.g_02421
OG0001319	Praq.g_01731	Praf.g_02269
OG0001321	Praq.g_00500	Praf.g_01961
OG0001322	Praq.g_00501	Praf.g_01960
OG0001323	Praq.g_01083	Praf.g_00642
OG0001324	Praq.g_00823	Praf.g_01205
OG0001326	Praq.g_00846	Praf.g_02735
OG0001327	Praq.g_01634	Praf.g_01640
OG0001328	Praq.g_01660	Praf.g_01473
OG0001329	Praq.g_01294	Praf.g_00960
OG0001330	Praq.g_00111	Praf.g_00805
OG0001331	Praq.g_00183	Praf.g_00578
OG0001332	Praq.g_00337	Praf.g_00554
OG0001333	Praq.g_00460	Praf.g_00436
OG0001334	Praq.g_00731	Praf.g_02077
OG0001335	Praq.g_00732	Praf.g_02076
OG0001336	Praq.g_00412	Praf.g_02763
OG0001339	Praq.g_01900	Praf.g_00248
OG0001340	Praq.g_01674	Praf.g_02066
OG0001341	Praq.g_00620	Praf.g_01580
OG0001344	Praq.g_01337	Praf.g_00859
OG0001348	Praq.g_00023	Praf.g_02569
OG0001351	Praq.g_00503	Praf.g_01958
OG0001352	Praq.g_00809	Praf.g_01127
OG0001355	Praq.g_00033, Praq.g_00044	Praf.g_01484
OG0001356	Praq.g_00067	Praf.g_02686, Praf.g_01026
OG0001358	Praq.g_00982	Praf.g_01665
OG0001360	Praq.g_01663	Praf.g_00936
OG0001361	Praq.g_01349	Praf.g_00883
OG0001362	Praq.g_00308	Praf.g_01818
OG0001363	Praq.g_00310	Praf.g_01820
OG0001365	Praq.g_00715	Praf.g_02661
OG0001369	Praq.g_01911	Praf.g_00261
OG0001370	Praq.g_00509	Praf.g_01578
OG0001371	Praq.g_00808	Praf.g_00371
OG0001372	Praq.g_00629	Praf.g_00348
OG0001373	Praq.g_00847	Praf.g_02734
OG0001374	Praq.g_00839	Praf.g_02742
OG0001376	Praq.g_01628	Praf.g_02677
OG0001377	Praq.g_01629	Praf.g_02676
OG0001378	Praq.g_01272	Praf.g_01997
OG0001380	Praq.g_00163	Praf.g_01623
OG0001381	Praq.g_00169	Praf.g_01294
OG0001382	Praq.g_00016	Praf.g_01298
OG0001385	Praq.g_00850	Praf.g_02731
OG0001386	Praq.g_00849	Praf.g_02732
OG0001387	Praq.g_00848	Praf.g_02733
OG0001388	Praq.g_00845	Praf.g_02736
OG0001389	Praq.g_00844	Praf.g_02737
OG0001390	Praq.g_00843	Praf.g_02738
OG0001391	Praq.g_00842	Praf.g_02739
OG0001392	Praq.g_00841	Praf.g_02740
OG0001393	Praq.g_00840	Praf.g_02741
OG0001395	Praq.g_01606	Praf.g_01321
OG0001397	Praq.g_00309	Praf.g_01819
OG0001399	Praq.g_00934	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869
OG0001400	Praq.g_00265	Praf.g_02427, Praf.g_02594
OG0001403	Praq.g_01233	Praf.g_00036
OG0001405	Praq.g_01676	Praf.g_02074
OG0001406	Praq.g_01627	Praf.g_02678
OG0001409	Praq.g_01340	Praf.g_00870
OG0001410	Praq.g_00159	Praf.g_01894
OG0001414	Praq.g_01773	Praf.g_00374
OG0001415	Praq.g_01771	Praf.g_00744
OG0001416	Praq.g_00508	Praf.g_00792
OG0001418	Praq.g_00813	Praf.g_02180
OG0001422	Praq.g_00021	Praf.g_01950
OG0001423	Praq.g_00859	Praf.g_00331
OG0001425	Praq.g_00389	Praf.g_02673
OG0001431	Praq.g_00109	Praf.g_01082
OG0001433	Praq.g_00066	Praf.g_01027
OG0001434	Praq.g_01509	Praf.g_01500
OG0001435	Praq.g_01486	Praf.g_01457
OG0001437	Praq.g_01772	Praf.g_00745
OG0001438	Praq.g_01709	Praf.g_02294
OG0001441	Praq.g_01081	Praf.g_00644
OG0001442	Praq.g_00613	Praf.g_01504
OG0001446	Praq.g_01924	Praf.g_00962
OG0001450	Praq.g_00816	Praf.g_01230
OG0001451	Praq.g_01459	Praf.g_01323
OG0001452	Praq.g_01476	Praf.g_00953
OG0001455	Praq.g_01289	Praf.g_02587
OG0001462	Praq.g_01238	Praf.g_00043
OG0001463	Praq.g_01716	Praf.g_02287
OG0001464	Praq.g_01673	Praf.g_02065
OG0001470	Praq.g_00199	Praf.g_00094
OG0001472	Praq.g_00387	Praf.g_01248
OG0001475	Praq.g_00201	Praf.g_00118
OG0001479	Praq.g_01208	Praf.g_02050
OG0001485	Praq.g_00052	Praf.g_00549
OG0001491	Praq.g_00654	Praf.g_00941
OG0001500	Praq.g_01740	Praf.g_00375
OG0001501	Praq.g_00834	Praf.g_00817
OG0001503	Praq.g_01307	Praf.g_00359
OG0001506	Praq.g_00335	Praf.g_00956
OG0001508	Praq.g_00198	Praf.g_00093
OG0001522	Praq.g_01430	Praf.g_02169
OG0001523	Praq.g_01304	Praf.g_01037
OG0001524	Praq.g_01305	Praf.g_01038
OG0001528	Praq.g_00200	Praf.g_00096
OG0001550	Praq.g_01292	Praf.g_02648, Praf.g_01002
OG0001553	Praq.g_00291	Praf.g_01791
OG0001555	Praq.g_00012	Praf.g_00345
OG0001565	Praq.g_01130	Praf.g_01576
OG0001569	Praq.g_01668	Praf.g_00969
OG0001572	Praq.g_00078	Praf.g_01094
OG0001585	Praq.g_00089	Praf.g_01193
OG0001588	Praq.g_00270	Praf.g_02371
OG0001627	Praq.g_00628	Praf.g_00545
OG0001670	Praq.g_00055, Praq.g_01406, Praq.g_00047, Praq.g_00037	Praf.g_01085
OG0001684	Praq.g_01014	Praf.g_00737
OG0001696	Praq.g_01460	Praf.g_01231
OG0001698	Praq.g_01635	Praf.g_01130
OG0001712	Praq.g_01133	Praf.g_01581
OG0001726	Praq.g_01136	Praf.g_01442
OG0001746	Praq.g_00074	Praf.g_02007
OG0001780	Praq.g_00228	Praf.g_00099
OG0001834	Praq.g_00224	Praf.g_00097
OG0001992	Praq.g_00636	Praf.g_02092
OG0002097	Praq.g_00234	Praf.g_00140
OG0002110	Praq.g_00852, Praq.g_00855	Praf.g_01468
OG0002111	Praq.g_01011	Praf.g_00845
OG0002155	Praq.g_00243, Praq.g_00227	Praf.g_00142
OG0002273	Praq.g_01945	Praf.g_01076
OG0002274	Praq.g_00235	Praf.g_00141
OG0002425	Praq.g_00254	Praf.g_00114
OG0002426	Praq.g_00249	Praf.g_00279
OG0002478	Praq.g_01131	Praf.g_00143
OG0002695	Praq.g_00255	Praf.g_00116
OG0002896	Praq.g_00210	Praf.g_00150
OG0003029	Praq.g_00077	Praf.g_02034
OG0003643	Praq.g_00248	Praf.g_00145
