Orthogroup	Prbl	Prak
OG0001129	Prbl.g_01131	Prak.g_01783
OG0001130	Prbl.g_01134	Prak.g_01786
OG0001131	Prbl.g_01135	Prak.g_01787
OG0001132	Prbl.g_01136	Prak.g_01788
OG0001133	Prbl.g_01137	Prak.g_01789
OG0001134	Prbl.g_01138	Prak.g_01790
OG0001135	Prbl.g_01139	Prak.g_01791
OG0001136	Prbl.g_01140	Prak.g_01792
OG0001137	Prbl.g_01141	Prak.g_01793
OG0001138	Prbl.g_01142	Prak.g_01794
OG0001139	Prbl.g_01144	Prak.g_01796
OG0001140	Prbl.g_01146	Prak.g_01797
OG0001141	Prbl.g_01147	Prak.g_01798
OG0001142	Prbl.g_01174	Prak.g_01802
OG0001143	Prbl.g_01175	Prak.g_01803
OG0001144	Prbl.g_01177	Prak.g_01804
OG0001145	Prbl.g_01178	Prak.g_01805
OG0001146	Prbl.g_01179	Prak.g_01806
OG0001147	Prbl.g_01180	Prak.g_01807
OG0001148	Prbl.g_01181	Prak.g_01808
OG0001149	Prbl.g_00863	Prak.g_01810
OG0001150	Prbl.g_00859	Prak.g_01811
OG0001151	Prbl.g_00856	Prak.g_01815
OG0001152	Prbl.g_00855	Prak.g_01816
OG0001153	Prbl.g_00853	Prak.g_01817
OG0001154	Prbl.g_00851	Prak.g_01819
OG0001155	Prbl.g_00848	Prak.g_01821
OG0001156	Prbl.g_00844	Prak.g_01823
OG0001157	Prbl.g_00842	Prak.g_01825
OG0001158	Prbl.g_00840	Prak.g_01827
OG0001159	Prbl.g_00839	Prak.g_01828
OG0001160	Prbl.g_00838	Prak.g_01829
OG0001161	Prbl.g_01307	Prak.g_01830
OG0001162	Prbl.g_01306	Prak.g_01831
OG0001163	Prbl.g_01305	Prak.g_01832
OG0001164	Prbl.g_01304	Prak.g_01833
OG0001165	Prbl.g_01303	Prak.g_01834
OG0001166	Prbl.g_01302	Prak.g_01835
OG0001167	Prbl.g_01291	Prak.g_01837
OG0001168	Prbl.g_01290	Prak.g_01838
OG0001169	Prbl.g_01289	Prak.g_01839
OG0001170	Prbl.g_01287	Prak.g_01840
OG0001171	Prbl.g_01286	Prak.g_01841
OG0001172	Prbl.g_01284	Prak.g_01843
OG0001173	Prbl.g_02638	Prak.g_01845
OG0001174	Prbl.g_02637	Prak.g_01846
OG0001175	Prbl.g_02636	Prak.g_01847
OG0001176	Prbl.g_01235	Prak.g_01849
OG0001177	Prbl.g_02063	Prak.g_01851
OG0001178	Prbl.g_02059	Prak.g_01854
OG0001179	Prbl.g_02058	Prak.g_01855
OG0001180	Prbl.g_02057	Prak.g_01856
OG0001181	Prbl.g_02056	Prak.g_01857
OG0001182	Prbl.g_02055	Prak.g_01858
OG0001183	Prbl.g_02054	Prak.g_01859
OG0001184	Prbl.g_02026	Prak.g_01861
OG0001185	Prbl.g_02023	Prak.g_01863
OG0001186	Prbl.g_02022	Prak.g_01864
OG0001187	Prbl.g_02021	Prak.g_01865
OG0001188	Prbl.g_02018	Prak.g_01866
OG0001189	Prbl.g_02017	Prak.g_01867
OG0001190	Prbl.g_02016	Prak.g_01868
OG0001191	Prbl.g_02014	Prak.g_01869
OG0001192	Prbl.g_02012	Prak.g_01870
OG0001193	Prbl.g_02011	Prak.g_01871
OG0001194	Prbl.g_02009	Prak.g_01872
OG0001195	Prbl.g_02008	Prak.g_01873
OG0001196	Prbl.g_02007	Prak.g_01874
OG0001197	Prbl.g_02006	Prak.g_01875
OG0001198	Prbl.g_02005	Prak.g_01876
OG0001199	Prbl.g_02004	Prak.g_01877
OG0001200	Prbl.g_02002	Prak.g_01878
OG0001201	Prbl.g_02001	Prak.g_01879
OG0001202	Prbl.g_02000	Prak.g_01880
OG0001203	Prbl.g_01998	Prak.g_01882
OG0001204	Prbl.g_01994	Prak.g_01884
OG0001205	Prbl.g_01992	Prak.g_01886
OG0001206	Prbl.g_01991	Prak.g_01887
OG0001207	Prbl.g_02239	Prak.g_01888
OG0001208	Prbl.g_02238	Prak.g_01889
OG0001209	Prbl.g_02237	Prak.g_01890
OG0001210	Prbl.g_02236	Prak.g_01891
OG0001211	Prbl.g_02234	Prak.g_01892
OG0001212	Prbl.g_02233	Prak.g_01893
OG0001213	Prbl.g_02232	Prak.g_01894
OG0001214	Prbl.g_02230	Prak.g_01896
OG0001215	Prbl.g_02228	Prak.g_01897
OG0001216	Prbl.g_02226	Prak.g_01898
OG0001217	Prbl.g_02225	Prak.g_01899
OG0001218	Prbl.g_02224	Prak.g_01900
OG0001219	Prbl.g_02219	Prak.g_01903
OG0001220	Prbl.g_02214	Prak.g_01904
OG0001221	Prbl.g_02192	Prak.g_01908
OG0001222	Prbl.g_02189	Prak.g_01909
OG0001223	Prbl.g_02188	Prak.g_01910
OG0001224	Prbl.g_02186	Prak.g_01912
OG0001225	Prbl.g_02185	Prak.g_01913
OG0001226	Prbl.g_02182	Prak.g_01914
OG0001227	Prbl.g_02181	Prak.g_01915
OG0001228	Prbl.g_02175	Prak.g_01916
OG0001229	Prbl.g_02174	Prak.g_01917
OG0001230	Prbl.g_02173	Prak.g_01918
OG0001231	Prbl.g_02160	Prak.g_01919
OG0001232	Prbl.g_02151	Prak.g_01922
OG0001233	Prbl.g_02150	Prak.g_01923
OG0001234	Prbl.g_02149	Prak.g_01924
OG0001235	Prbl.g_02148	Prak.g_01925
OG0001236	Prbl.g_02146	Prak.g_01927
OG0001237	Prbl.g_02145	Prak.g_01928
OG0001238	Prbl.g_02141	Prak.g_01931
OG0001239	Prbl.g_02139	Prak.g_01932
OG0001240	Prbl.g_02138	Prak.g_01933
OG0001241	Prbl.g_02134	Prak.g_01936
OG0001242	Prbl.g_02132	Prak.g_01937
OG0001243	Prbl.g_02131	Prak.g_01938
OG0001244	Prbl.g_02129	Prak.g_01939
OG0001245	Prbl.g_02127	Prak.g_01940
OG0001246	Prbl.g_02125	Prak.g_01941
OG0001247	Prbl.g_02124	Prak.g_01942
OG0001248	Prbl.g_02123	Prak.g_01943
OG0001249	Prbl.g_02122	Prak.g_01944
OG0001250	Prbl.g_02121	Prak.g_01945
OG0001251	Prbl.g_00569	Prak.g_00096
OG0001252	Prbl.g_00812	Prak.g_00146
OG0001253	Prbl.g_00298	Prak.g_00161
OG0001254	Prbl.g_01452	Prak.g_00299
OG0001255	Prbl.g_01200	Prak.g_00355
OG0001257	Prbl.g_00513	Prak.g_00443
OG0001258	Prbl.g_00532	Prak.g_00459
OG0001259	Prbl.g_01776	Prak.g_00551
OG0001261	Prbl.g_01539	Prak.g_00881
OG0001262	Prbl.g_01562	Prak.g_00898
OG0001264	Prbl.g_02408	Prak.g_00769
OG0001265	Prbl.g_02536	Prak.g_01016
OG0001266	Prbl.g_01704	Prak.g_00600
OG0001267	Prbl.g_00036	Prak.g_01190
OG0001268	Prbl.g_02082	Prak.g_01175
OG0001269	Prbl.g_00723	Prak.g_01304
OG0001270	Prbl.g_01808	Prak.g_01434
OG0001271	Prbl.g_00449	Prak.g_01447
OG0001272	Prbl.g_01833	Prak.g_00609
OG0001273	Prbl.g_00787	Prak.g_01508
OG0001274	Prbl.g_00048	Prak.g_01526
OG0001275	Prbl.g_01370	Prak.g_01247
OG0001276	Prbl.g_02379	Prak.g_01037
OG0001278	Prbl.g_00406	Prak.g_01636
OG0001279	Prbl.g_00401	Prak.g_01640
OG0001280	Prbl.g_00398	Prak.g_01643
OG0001283	Prbl.g_00845	Prak.g_01822
OG0001284	Prbl.g_02060	Prak.g_01853
OG0001285	Prbl.g_01996	Prak.g_01883
OG0001286	Prbl.g_02136	Prak.g_01935
OG0001287	Prbl.g_01026, Prbl.g_01386	Prak.g_01527
OG0001288	Prbl.g_00651	Prak.g_00399
OG0001290	Prbl.g_01976	Prak.g_00031
OG0001291	Prbl.g_00605	Prak.g_00076
OG0001292	Prbl.g_00602	Prak.g_00079
OG0001293	Prbl.g_00600	Prak.g_00081
OG0001294	Prbl.g_00568	Prak.g_00097
OG0001295	Prbl.g_01322	Prak.g_00127
OG0001296	Prbl.g_00828	Prak.g_00134
OG0001297	Prbl.g_00095	Prak.g_00212
OG0001298	Prbl.g_02667	Prak.g_00260
OG0001299	Prbl.g_01505	Prak.g_00269
OG0001300	Prbl.g_00627	Prak.g_01257
OG0001301	Prbl.g_01641	Prak.g_01106
OG0001303	Prbl.g_00716	Prak.g_01235
OG0001304	Prbl.g_00936	Prak.g_00929
OG0001305	Prbl.g_00931	Prak.g_00924
OG0001306	Prbl.g_02152	Prak.g_01921
OG0001307	Prbl.g_02390	Prak.g_01258
OG0001308	Prbl.g_01076	Prak.g_01498
OG0001309	Prbl.g_01993	Prak.g_01885
OG0001310	Prbl.g_01694	Prak.g_00727
OG0001311	Prbl.g_01115	Prak.g_01139
OG0001312	Prbl.g_00724	Prak.g_01303
OG0001313	Prbl.g_01957	Prak.g_00384
OG0001314	Prbl.g_00366	Prak.g_01668
OG0001315	Prbl.g_00315	Prak.g_01703
OG0001316	Prbl.g_00852	Prak.g_01818
OG0001319	Prbl.g_00197	Prak.g_00254
OG0001320	Prbl.g_00748	Prak.g_01514
OG0001324	Prbl.g_01813	Prak.g_00632
OG0001326	Prbl.g_02617	Prak.g_01522
OG0001327	Prbl.g_01712	Prak.g_01497
OG0001328	Prbl.g_01728	Prak.g_01282
OG0001329	Prbl.g_02143	Prak.g_01930
OG0001331	Prbl.g_00400	Prak.g_01641
OG0001332	Prbl.g_00339	Prak.g_01692
OG0001333	Prbl.g_01132	Prak.g_01784
OG0001335	Prbl.g_01999	Prak.g_01881
OG0001336	Prbl.g_00826	Prak.g_00136
OG0001337	Prbl.g_01324	Prak.g_00126
OG0001339	Prbl.g_00099	Prak.g_00216
OG0001340	Prbl.g_01512	Prak.g_00265
OG0001341	Prbl.g_01489	Prak.g_00278
OG0001342	Prbl.g_01453	Prak.g_00298
OG0001343	Prbl.g_01207	Prak.g_00361
OG0001345	Prbl.g_00654	Prak.g_00396
OG0001346	Prbl.g_01343	Prak.g_00433
OG0001347	Prbl.g_00517	Prak.g_00447
OG0001350	Prbl.g_00793	Prak.g_00475
OG0001351	Prbl.g_01791	Prak.g_00537
OG0001353	Prbl.g_01263	Prak.g_00240
OG0001355	Prbl.g_01546	Prak.g_00888
OG0001357	Prbl.g_02518	Prak.g_01001
OG0001358	Prbl.g_02535	Prak.g_01015
OG0001361	Prbl.g_02592	Prak.g_01118
OG0001362	Prbl.g_00156	Prak.g_00668
OG0001366	Prbl.g_00349	Prak.g_01682
OG0001368	Prbl.g_02061	Prak.g_01852
OG0001369	Prbl.g_02537	Prak.g_01017
OG0001375	Prbl.g_00816	Prak.g_00144
OG0001378	Prbl.g_01463	Prak.g_00291
OG0001380	Prbl.g_02064	Prak.g_00825
OG0001381	Prbl.g_00624	Prak.g_00419
OG0001384	Prbl.g_00784	Prak.g_00480
OG0001396	Prbl.g_02437	Prak.g_01607
OG0001410	Prbl.g_01243	Prak.g_01512
OG0001412	Prbl.g_02448	Prak.g_00953
OG0001425	Prbl.g_02571	Prak.g_01240
OG0001429	Prbl.g_02494	Prak.g_00983
OG0001430	Prbl.g_01084	Prak.g_00722
OG0001436	Prbl.g_02208	Prak.g_01633
OG0001439	Prbl.g_01537	Prak.g_00878
OG0001448	Prbl.g_01692	Prak.g_01537
OG0001451	Prbl.g_02629, Prbl.g_00738	Prak.g_00645
OG0001452	Prbl.g_02222	Prak.g_01902
OG0001453	Prbl.g_00003	Prak.g_00648
OG0001455	Prbl.g_01077, Prbl.g_01071	Prak.g_00650
OG0001456	Prbl.g_01777	Prak.g_00550
OG0001466	Prbl.g_02573	Prak.g_01496
OG0001471	Prbl.g_02291	Prak.g_00642
OG0001483	Prbl.g_01714	Prak.g_01271
OG0001486	Prbl.g_02362	Prak.g_00790
OG0001487	Prbl.g_01620	Prak.g_00586
OG0001489	Prbl.g_01163	Prak.g_01735
OG0001504	Prbl.g_02366	Prak.g_00785
OG0001508	Prbl.g_01807	Prak.g_01610
OG0001531	Prbl.g_02597, Prbl.g_01709	Prak.g_00683, Prak.g_00657
OG0001544	Prbl.g_00681	Prak.g_01531
OG0001545	Prbl.g_02411	Prak.g_00766
OG0001546	Prbl.g_01541	Prak.g_00883
OG0001547	Prbl.g_01684	Prak.g_00634, Prak.g_00700
OG0001548	Prbl.g_01337	Prak.g_00673, Prak.g_01231
OG0001574	Prbl.g_01025	Prak.g_00669
OG0001587	Prbl.g_00620	Prak.g_00057
OG0001588	Prbl.g_00408	Prak.g_01233
OG0001593	Prbl.g_02288	Prak.g_00424
OG0001608	Prbl.g_01167, Prbl.g_01168	Prak.g_01500
OG0001622	Prbl.g_00012	Prak.g_00688
OG0001632	Prbl.g_00395	Prak.g_01491
OG0001633	Prbl.g_01531	Prak.g_01499
OG0001634	Prbl.g_00013	Prak.g_00689
OG0001635	Prbl.g_00016	Prak.g_00690
OG0001636	Prbl.g_00017	Prak.g_00691
OG0001694	Prbl.g_00865	Prak.g_00387
OG0001697	Prbl.g_00047	Prak.g_01612, Prak.g_00735
OG0001714	Prbl.g_00715	Prak.g_01431
OG0001715	Prbl.g_02635	Prak.g_01848
OG0001716	Prbl.g_01117	Prak.g_01141
OG0001717	Prbl.g_01089	Prak.g_00742
OG0001718	Prbl.g_01082	Prak.g_00736
OG0001719	Prbl.g_01202	Prak.g_00357
OG0001737	Prbl.g_01989	Prak.g_00041
OG0001738	Prbl.g_00544	Prak.g_00118
OG0001739	Prbl.g_00546	Prak.g_00117
OG0001740	Prbl.g_00547	Prak.g_00116
OG0001741	Prbl.g_00560	Prak.g_00105
OG0001742	Prbl.g_00195	Prak.g_01229
OG0001743	Prbl.g_00194	Prak.g_00255
OG0001744	Prbl.g_00341	Prak.g_01690
OG0001745	Prbl.g_01901	Prak.g_00526
OG0001746	Prbl.g_01737	Prak.g_01291
OG0001747	Prbl.g_02106	Prak.g_01159
OG0001748	Prbl.g_01865	Prak.g_00820
OG0001749	Prbl.g_01834	Prak.g_00810
OG0001750	Prbl.g_02545	Prak.g_01029
OG0001751	Prbl.g_02539	Prak.g_01019
OG0001752	Prbl.g_02533	Prak.g_01013
OG0001753	Prbl.g_02474	Prak.g_00969
OG0001754	Prbl.g_02422	Prak.g_00934
OG0001755	Prbl.g_02374	Prak.g_00782
OG0001756	Prbl.g_02330	Prak.g_00850
OG0001757	Prbl.g_01560	Prak.g_01525
OG0001758	Prbl.g_01563	Prak.g_00899
OG0001759	Prbl.g_01578	Prak.g_00906
OG0001760	Prbl.g_01587	Prak.g_00760
OG0001761	Prbl.g_01591	Prak.g_00799
OG0001762	Prbl.g_01402	Prak.g_01078
OG0001763	Prbl.g_01334	Prak.g_00129
OG0001764	Prbl.g_02675	Prak.g_00380
OG0001765	Prbl.g_01189	Prak.g_00348
OG0001766	Prbl.g_01188	Prak.g_00347
OG0001767	Prbl.g_01186	Prak.g_00346
OG0001768	Prbl.g_01185	Prak.g_00345
OG0001769	Prbl.g_01184	Prak.g_00344
OG0001770	Prbl.g_01143	Prak.g_01795
OG0001771	Prbl.g_00999	Prak.g_01779
OG0001772	Prbl.g_00824	Prak.g_00138
OG0001773	Prbl.g_00811	Prak.g_00064
OG0001774	Prbl.g_00267	Prak.g_00192
OG0001775	Prbl.g_00073	Prak.g_00198
OG0001776	Prbl.g_01241	Prak.g_01263
OG0001777	Prbl.g_02223	Prak.g_01901
OG0001778	Prbl.g_02213	Prak.g_01905
OG0001779	Prbl.g_02212	Prak.g_01906
OG0001780	Prbl.g_02211	Prak.g_01024
OG0001781	Prbl.g_02187	Prak.g_01911
OG0001782	Prbl.g_02153	Prak.g_01920
OG0001795	Prbl.g_01898	Prak.g_00523
OG0001799	Prbl.g_01093	Prak.g_01485
OG0001800	Prbl.g_01706	Prak.g_01577
OG0001801	Prbl.g_01705	Prak.g_01222
OG0001802	Prbl.g_01868	Prak.g_00675
OG0001803	Prbl.g_02525	Prak.g_01006
OG0001831	Prbl.g_02080	Prak.g_01177
OG0001832	Prbl.g_02095	Prak.g_01165
OG0001852	Prbl.g_02595	Prak.g_00708
OG0001883	Prbl.g_01982	Prak.g_00035
OG0001884	Prbl.g_01293	Prak.g_01836
OG0001885	Prbl.g_00455	Prak.g_01440
OG0001886	Prbl.g_01896	Prak.g_00521
OG0001887	Prbl.g_01380	Prak.g_01149
OG0001888	Prbl.g_01674	Prak.g_01575
OG0001891	Prbl.g_00728	Prak.g_00824
OG0001892	Prbl.g_00407	Prak.g_01538
OG0001893	Prbl.g_00940	Prak.g_00932
OG0001894	Prbl.g_02464	Prak.g_00962
OG0001895	Prbl.g_02285	Prak.g_00072
OG0001896	Prbl.g_01593	Prak.g_00655
OG0001897	Prbl.g_01215	Prak.g_00365
OG0001898	Prbl.g_01500	Prak.g_00270
OG0001899	Prbl.g_02250	Prak.g_00048
OG0001900	Prbl.g_02249	Prak.g_00047
OG0001901	Prbl.g_02240	Prak.g_00043
OG0001902	Prbl.g_02144	Prak.g_01929
OG0001905	Prbl.g_00175	Prak.g_01595, Prak.g_01613
OG0001920	Prbl.g_00379	Prak.g_01656
OG0001921	Prbl.g_01644	Prak.g_01103
OG0001923	Prbl.g_00682	Prak.g_01589
OG0001925	Prbl.g_00476	Prak.g_01504
OG0001967	Prbl.g_01939	Prak.g_01510
OG0001968	Prbl.g_00457	Prak.g_01438
OG0001970	Prbl.g_01861	Prak.g_00720
OG0001971	Prbl.g_01860	Prak.g_00719
OG0001972	Prbl.g_02507	Prak.g_00994
OG0001973	Prbl.g_00292	Prak.g_00167
OG0001980	Prbl.g_01015	Prak.g_01004
OG0001994	Prbl.g_00309	Prak.g_00388
OG0001995	Prbl.g_01974	Prak.g_00029
OG0001997	Prbl.g_01232	Prak.g_00714
OG0001998	Prbl.g_01231	Prak.g_00715
OG0001999	Prbl.g_01230	Prak.g_00716
OG0002004	Prbl.g_00871	Prak.g_00059
OG0002040	Prbl.g_01501	Prak.g_01579
OG0002044	Prbl.g_00133	Prak.g_00222
OG0002071	Prbl.g_00477	Prak.g_01536
