Orthogroup	Prbl	Prbc
OG0001082	Prbl.g_00953	Prbc.g_00959
OG0001083	Prbl.g_00949	Prbc.g_00955
OG0001084	Prbl.g_00951	Prbc.g_00957
OG0001085	Prbl.g_00952	Prbc.g_00958
OG0001086	Prbl.g_00948	Prbc.g_00953
OG0001087	Prbl.g_00947	Prbc.g_00952
OG0001088	Prbl.g_01045	Prbc.g_00951
OG0001089	Prbl.g_00956	Prbc.g_00327
OG0001090	Prbl.g_00958	Prbc.g_00325
OG0001091	Prbl.g_00959	Prbc.g_00324
OG0001092	Prbl.g_00960	Prbc.g_00323
OG0001093	Prbl.g_00961	Prbc.g_00322
OG0001094	Prbl.g_00962	Prbc.g_00321
OG0001095	Prbl.g_00963	Prbc.g_00320
OG0001096	Prbl.g_00964	Prbc.g_00319
OG0001097	Prbl.g_00965	Prbc.g_00318
OG0001098	Prbl.g_00966	Prbc.g_00317
OG0001099	Prbl.g_00967	Prbc.g_00316
OG0001100	Prbl.g_00968	Prbc.g_00315
OG0001101	Prbl.g_00969	Prbc.g_00314
OG0001102	Prbl.g_00970	Prbc.g_00313
OG0001103	Prbl.g_00971	Prbc.g_00312
OG0001104	Prbl.g_00972	Prbc.g_00311
OG0001105	Prbl.g_00973	Prbc.g_00310
OG0001106	Prbl.g_00974	Prbc.g_00309
OG0001107	Prbl.g_00975	Prbc.g_00308
OG0001108	Prbl.g_00976	Prbc.g_00307
OG0001109	Prbl.g_00977	Prbc.g_00306
OG0001110	Prbl.g_00978	Prbc.g_00305
OG0001111	Prbl.g_00979	Prbc.g_00304
OG0001112	Prbl.g_00980	Prbc.g_00303
OG0001113	Prbl.g_00981	Prbc.g_00302
OG0001114	Prbl.g_00982	Prbc.g_00301
OG0001115	Prbl.g_00983	Prbc.g_00300
OG0001116	Prbl.g_00984	Prbc.g_00299
OG0001117	Prbl.g_00985	Prbc.g_00298
OG0001118	Prbl.g_00986	Prbc.g_00297
OG0001119	Prbl.g_00987	Prbc.g_00296
OG0001120	Prbl.g_00988	Prbc.g_00295
OG0001121	Prbl.g_00991	Prbc.g_00293
OG0001122	Prbl.g_00992	Prbc.g_00292
OG0001123	Prbl.g_00993	Prbc.g_00291
OG0001124	Prbl.g_00995	Prbc.g_00289
OG0001125	Prbl.g_00997	Prbc.g_00287
OG0001126	Prbl.g_00998	Prbc.g_00286
OG0001127	Prbl.g_01127	Prbc.g_00283
OG0001128	Prbl.g_01128	Prbc.g_00282
OG0001129	Prbl.g_01131	Prbc.g_00281
OG0001130	Prbl.g_01134	Prbc.g_00278
OG0001131	Prbl.g_01135	Prbc.g_00277
OG0001132	Prbl.g_01136	Prbc.g_00276
OG0001133	Prbl.g_01137	Prbc.g_00275
OG0001134	Prbl.g_01138	Prbc.g_00274
OG0001135	Prbl.g_01139	Prbc.g_00273
OG0001136	Prbl.g_01140	Prbc.g_00272
OG0001137	Prbl.g_01141	Prbc.g_00271
OG0001138	Prbl.g_01142	Prbc.g_00270
OG0001139	Prbl.g_01144	Prbc.g_00268
OG0001140	Prbl.g_01146	Prbc.g_00267
OG0001141	Prbl.g_01147	Prbc.g_00266
OG0001142	Prbl.g_01174	Prbc.g_00248
OG0001143	Prbl.g_01175	Prbc.g_00247
OG0001144	Prbl.g_01177	Prbc.g_00246
OG0001145	Prbl.g_01178	Prbc.g_00245
OG0001146	Prbl.g_01179	Prbc.g_00244
OG0001147	Prbl.g_01180	Prbc.g_00243
OG0001148	Prbl.g_01181	Prbc.g_00242
OG0001149	Prbl.g_00863	Prbc.g_00241
OG0001150	Prbl.g_00859	Prbc.g_00240
OG0001151	Prbl.g_00856	Prbc.g_00237
OG0001152	Prbl.g_00855	Prbc.g_00236
OG0001153	Prbl.g_00853	Prbc.g_00235
OG0001154	Prbl.g_00851	Prbc.g_00233
OG0001155	Prbl.g_00848	Prbc.g_00231
OG0001156	Prbl.g_00844	Prbc.g_00229
OG0001157	Prbl.g_00842	Prbc.g_00227
OG0001158	Prbl.g_00840	Prbc.g_00225
OG0001159	Prbl.g_00839	Prbc.g_00224
OG0001160	Prbl.g_00838	Prbc.g_00223
OG0001161	Prbl.g_01307	Prbc.g_00222
OG0001162	Prbl.g_01306	Prbc.g_00221
OG0001163	Prbl.g_01305	Prbc.g_00220
OG0001164	Prbl.g_01304	Prbc.g_00219
OG0001165	Prbl.g_01303	Prbc.g_00218
OG0001166	Prbl.g_01302	Prbc.g_00217
OG0001167	Prbl.g_01291	Prbc.g_00216
OG0001168	Prbl.g_01290	Prbc.g_00215
OG0001169	Prbl.g_01289	Prbc.g_00214
OG0001170	Prbl.g_01287	Prbc.g_00213
OG0001171	Prbl.g_01286	Prbc.g_00212
OG0001172	Prbl.g_01284	Prbc.g_00210
OG0001173	Prbl.g_02638	Prbc.g_00208
OG0001174	Prbl.g_02637	Prbc.g_00207
OG0001175	Prbl.g_02636	Prbc.g_00206
OG0001176	Prbl.g_01235	Prbc.g_00204
OG0001177	Prbl.g_02063	Prbc.g_00202
OG0001178	Prbl.g_02059	Prbc.g_00198
OG0001179	Prbl.g_02058	Prbc.g_00197
OG0001180	Prbl.g_02057	Prbc.g_00196
OG0001181	Prbl.g_02056	Prbc.g_00195
OG0001182	Prbl.g_02055	Prbc.g_00194
OG0001183	Prbl.g_02054	Prbc.g_00193
OG0001184	Prbl.g_02026	Prbc.g_00189
OG0001185	Prbl.g_02023	Prbc.g_00965
OG0001186	Prbl.g_02022	Prbc.g_00966
OG0001187	Prbl.g_02021	Prbc.g_00967
OG0001188	Prbl.g_02018	Prbc.g_00968
OG0001189	Prbl.g_02017	Prbc.g_00969
OG0001190	Prbl.g_02016	Prbc.g_00970
OG0001191	Prbl.g_02014	Prbc.g_00971
OG0001192	Prbl.g_02012	Prbc.g_00972
OG0001193	Prbl.g_02011	Prbc.g_00973
OG0001194	Prbl.g_02009	Prbc.g_00974
OG0001195	Prbl.g_02008	Prbc.g_00975
OG0001196	Prbl.g_02007	Prbc.g_00976
OG0001197	Prbl.g_02006	Prbc.g_00977
OG0001198	Prbl.g_02005	Prbc.g_00978
OG0001199	Prbl.g_02004	Prbc.g_00979
OG0001200	Prbl.g_02002	Prbc.g_00980
OG0001201	Prbl.g_02001	Prbc.g_00981
OG0001202	Prbl.g_02000	Prbc.g_00982
OG0001203	Prbl.g_01998	Prbc.g_00984
OG0001204	Prbl.g_01994	Prbc.g_00986
OG0001205	Prbl.g_01992	Prbc.g_00988
OG0001206	Prbl.g_01991	Prbc.g_00989
OG0001207	Prbl.g_02239	Prbc.g_00990
OG0001208	Prbl.g_02238	Prbc.g_00991
OG0001209	Prbl.g_02237	Prbc.g_00992
OG0001210	Prbl.g_02236	Prbc.g_00993
OG0001211	Prbl.g_02234	Prbc.g_00994
OG0001212	Prbl.g_02233	Prbc.g_00995
OG0001213	Prbl.g_02232	Prbc.g_00996
OG0001214	Prbl.g_02230	Prbc.g_00998
OG0001215	Prbl.g_02228	Prbc.g_00999
OG0001216	Prbl.g_02226	Prbc.g_01000
OG0001217	Prbl.g_02225	Prbc.g_01001
OG0001218	Prbl.g_02224	Prbc.g_01002
OG0001219	Prbl.g_02219	Prbc.g_01005
OG0001220	Prbl.g_02214	Prbc.g_01006
OG0001221	Prbl.g_02192	Prbc.g_01011
OG0001222	Prbl.g_02189	Prbc.g_01012
OG0001223	Prbl.g_02188	Prbc.g_01013
OG0001224	Prbl.g_02186	Prbc.g_01015
OG0001225	Prbl.g_02185	Prbc.g_01016
OG0001226	Prbl.g_02182	Prbc.g_01017
OG0001227	Prbl.g_02181	Prbc.g_01018
OG0001228	Prbl.g_02175	Prbc.g_01019
OG0001229	Prbl.g_02174	Prbc.g_01020
OG0001230	Prbl.g_02173	Prbc.g_01021
OG0001231	Prbl.g_02160	Prbc.g_01022
OG0001232	Prbl.g_02151	Prbc.g_01043
OG0001233	Prbl.g_02150	Prbc.g_01044
OG0001234	Prbl.g_02149	Prbc.g_01045
OG0001235	Prbl.g_02148	Prbc.g_01046
OG0001236	Prbl.g_02146	Prbc.g_01048
OG0001237	Prbl.g_02145	Prbc.g_01049
OG0001238	Prbl.g_02141	Prbc.g_01052
OG0001239	Prbl.g_02139	Prbc.g_01053
OG0001240	Prbl.g_02138	Prbc.g_01054
OG0001241	Prbl.g_02134	Prbc.g_01057
OG0001242	Prbl.g_02132	Prbc.g_01060
OG0001243	Prbl.g_02131	Prbc.g_01061
OG0001244	Prbl.g_02129	Prbc.g_01062
OG0001245	Prbl.g_02127	Prbc.g_01063
OG0001246	Prbl.g_02125	Prbc.g_01065
OG0001247	Prbl.g_02124	Prbc.g_01066
OG0001248	Prbl.g_02123	Prbc.g_01067
OG0001249	Prbl.g_02122	Prbc.g_01068
OG0001250	Prbl.g_02121	Prbc.g_01069
OG0001251	Prbl.g_00569	Prbc.g_00481
OG0001252	Prbl.g_00812	Prbc.g_00433
OG0001253	Prbl.g_00298	Prbc.g_00421
OG0001254	Prbl.g_01452	Prbc.g_01173
OG0001255	Prbl.g_01200	Prbc.g_01245
OG0001256	Prbl.g_01822	Prbc.g_00164
OG0001257	Prbl.g_00513	Prbc.g_01542
OG0001258	Prbl.g_00532	Prbc.g_01557
OG0001259	Prbl.g_01776	Prbc.g_01666
OG0001261	Prbl.g_01539	Prbc.g_01894
OG0001262	Prbl.g_01562	Prbc.g_00068
OG0001264	Prbl.g_02408	Prbc.g_01976
OG0001265	Prbl.g_02536	Prbc.g_02086
OG0001266	Prbl.g_01704	Prbc.g_00930
OG0001267	Prbl.g_00036	Prbc.g_01463
OG0001268	Prbl.g_02082	Prbc.g_01449
OG0001269	Prbl.g_00723	Prbc.g_00586
OG0001270	Prbl.g_01808	Prbc.g_00750
OG0001271	Prbl.g_00449	Prbc.g_00762
OG0001272	Prbl.g_01833	Prbc.g_00069, Prbc.g_01940
OG0001273	Prbl.g_00787	Prbc.g_01598
OG0001274	Prbl.g_00048	Prbc.g_00799
OG0001275	Prbl.g_01370	Prbc.g_02129
OG0001276	Prbl.g_02379	Prbc.g_00802
OG0001278	Prbl.g_00406	Prbc.g_00825
OG0001279	Prbl.g_00401	Prbc.g_00829
OG0001280	Prbl.g_00398	Prbc.g_00831
OG0001283	Prbl.g_00845	Prbc.g_00230
OG0001284	Prbl.g_02060	Prbc.g_00199
OG0001285	Prbl.g_01996	Prbc.g_00985
OG0001286	Prbl.g_02136	Prbc.g_01056
OG0001287	Prbl.g_01026, Prbl.g_01386	Prbc.g_00116
OG0001288	Prbl.g_00651	Prbc.g_01498
OG0001290	Prbl.g_01976	Prbc.g_01100
OG0001291	Prbl.g_00605	Prbc.g_00502
OG0001292	Prbl.g_00602	Prbc.g_00499
OG0001293	Prbl.g_00600	Prbc.g_00497
OG0001294	Prbl.g_00568	Prbc.g_00480
OG0001295	Prbl.g_01322	Prbc.g_00452
OG0001296	Prbl.g_00828	Prbc.g_00445
OG0001297	Prbl.g_00095	Prbc.g_00372
OG0001298	Prbl.g_02667	Prbc.g_01141
OG0001299	Prbl.g_01505	Prbc.g_01148
OG0001300	Prbl.g_00627	Prbc.g_02120
OG0001301	Prbl.g_01641	Prbc.g_01714
OG0001303	Prbl.g_00716	Prbc.g_01829
OG0001304	Prbl.g_00936	Prbc.g_02104
OG0001305	Prbl.g_00931	Prbc.g_02109
OG0001306	Prbl.g_02152	Prbc.g_01042
OG0001307	Prbl.g_02390	Prbc.g_01985
OG0001308	Prbl.g_01076	Prbc.g_02114
OG0001309	Prbl.g_01993	Prbc.g_00987
OG0001310	Prbl.g_01694	Prbc.g_01277
OG0001311	Prbl.g_01115	Prbc.g_01413
OG0001312	Prbl.g_00724	Prbc.g_00587
OG0001313	Prbl.g_01957	Prbc.g_01833
OG0001314	Prbl.g_00366	Prbc.g_00853
OG0001315	Prbl.g_00315	Prbc.g_00888
OG0001316	Prbl.g_00852	Prbc.g_00234
OG0001319	Prbl.g_00197	Prbc.g_00332
OG0001320	Prbl.g_00748	Prbc.g_01471
OG0001324	Prbl.g_01813	Prbc.g_00041
OG0001326	Prbl.g_02617	Prbc.g_00143
OG0001327	Prbl.g_01712	Prbc.g_00559
OG0001329	Prbl.g_02143	Prbc.g_01050
OG0001332	Prbl.g_00339	Prbc.g_00877
OG0001333	Prbl.g_01132	Prbc.g_00280
OG0001335	Prbl.g_01999	Prbc.g_00983
OG0001336	Prbl.g_00826	Prbc.g_00442
OG0001344	Prbl.g_01393	Prbc.g_01483, Prbc.g_00646
OG0001348	Prbl.g_00803	Prbc.g_01584
OG0001350	Prbl.g_00793	Prbc.g_01594
OG0001362	Prbl.g_00156	Prbc.g_00133
OG0001368	Prbl.g_02061	Prbc.g_00200
OG0001369	Prbl.g_02537	Prbc.g_02087
OG0001380	Prbl.g_02064	Prbc.g_02116
OG0001381	Prbl.g_00624	Prbc.g_01515
OG0001396	Prbl.g_02437	Prbc.g_00092
OG0001410	Prbl.g_01243	Prbc.g_02169
OG0001412	Prbl.g_02448	Prbc.g_02014
OG0001413	Prbl.g_01937, Prbl.g_01006, Prbl.g_02631, Prbl.g_02612	Prbc.g_00533
OG0001415	Prbl.g_01182	Prbc.g_01218
OG0001416	Prbl.g_00782	Prbc.g_01601
OG0001426	Prbl.g_02142	Prbc.g_01051
OG0001429	Prbl.g_02494	Prbc.g_02046
OG0001430	Prbl.g_01084	Prbc.g_02144
OG0001436	Prbl.g_02208	Prbc.g_00603
OG0001438	Prbl.g_01615	Prbc.g_01697
OG0001442	Prbl.g_01079	Prbc.g_00803
OG0001448	Prbl.g_01692	Prbc.g_01806
OG0001452	Prbl.g_02222	Prbc.g_01004
OG0001453	Prbl.g_00003	Prbc.g_00052
OG0001455	Prbl.g_01077, Prbl.g_01071	Prbc.g_02156
OG0001456	Prbl.g_01777	Prbc.g_01231
OG0001466	Prbl.g_02573	Prbc.g_01278
OG0001467	Prbl.g_00245	Prbc.g_00706
OG0001472	Prbl.g_01846	Prbc.g_01925
OG0001474	Prbl.g_02172	Prbc.g_00911
OG0001475	Prbl.g_02215	Prbc.g_01942
OG0001476	Prbl.g_02216	Prbc.g_01943
OG0001477	Prbl.g_02217	Prbc.g_01944
OG0001478	Prbl.g_00031	Prbc.g_00678
OG0001479	Prbl.g_01104	Prbc.g_01423
OG0001480	Prbl.g_00661	Prbc.g_01495
OG0001486	Prbl.g_02362	Prbc.g_01998
OG0001487	Prbl.g_01620	Prbc.g_01701
OG0001493	Prbl.g_02171	Prbc.g_00912
OG0001494	Prbl.g_02170	Prbc.g_00913
OG0001495	Prbl.g_02169	Prbc.g_00914
OG0001496	Prbl.g_02168	Prbc.g_00915
OG0001497	Prbl.g_02167	Prbc.g_00916
OG0001498	Prbl.g_02166	Prbc.g_00917
OG0001499	Prbl.g_02165	Prbc.g_00918
OG0001500	Prbl.g_02164	Prbc.g_00919
OG0001501	Prbl.g_02163	Prbc.g_00920
OG0001502	Prbl.g_02162	Prbc.g_00921
OG0001503	Prbl.g_02161	Prbc.g_00922
OG0001504	Prbl.g_02366	Prbc.g_01993
OG0001531	Prbl.g_02597, Prbl.g_01709	Prbc.g_00112
OG0001544	Prbl.g_00681	Prbc.g_00146
OG0001545	Prbl.g_02411	Prbc.g_01973
OG0001546	Prbl.g_01541	Prbc.g_01896
OG0001547	Prbl.g_01684	Prbc.g_01324
OG0001548	Prbl.g_01337	Prbc.g_00251
OG0001574	Prbl.g_01025	Prbc.g_00019, Prbc.g_00096
OG0001587	Prbl.g_00620	Prbc.g_00014
OG0001588	Prbl.g_00408	Prbc.g_00905
OG0001593	Prbl.g_02288	Prbc.g_00170
OG0001605	Prbl.g_00950	Prbc.g_00956
OG0001608	Prbl.g_01167, Prbl.g_01168	Prbc.g_00961
OG0001622	Prbl.g_00012	Prbc.g_00007
OG0001632	Prbl.g_00395	Prbc.g_01283
OG0001633	Prbl.g_01531	Prbc.g_00924
OG0001634	Prbl.g_00013	Prbc.g_00008
OG0001635	Prbl.g_00016	Prbc.g_00009
OG0001636	Prbl.g_00017	Prbc.g_00010
OG0001683	Prbl.g_01002, Prbl.g_02051	Prbc.g_00181
OG0001695	Prbl.g_02030	Prbc.g_00185
OG0001696	Prbl.g_01335	Prbc.g_00647
OG0001713	Prbl.g_02027	Prbc.g_00188
OG0001714	Prbl.g_00715	Prbc.g_00747
OG0001715	Prbl.g_02635	Prbc.g_00205
OG0001716	Prbl.g_01117	Prbc.g_01415
OG0001717	Prbl.g_01089	Prbc.g_02127
OG0001718	Prbl.g_01082	Prbc.g_00516
OG0001719	Prbl.g_01202	Prbc.g_01247
OG0001730	Prbl.g_02028	Prbc.g_00187
OG0001737	Prbl.g_01989	Prbc.g_01119
OG0001738	Prbl.g_00544	Prbc.g_00461
OG0001739	Prbl.g_00546	Prbc.g_00462
OG0001740	Prbl.g_00547	Prbc.g_00463
OG0001741	Prbl.g_00560	Prbc.g_00473
OG0001742	Prbl.g_00195	Prbc.g_00820
OG0001743	Prbl.g_00194	Prbc.g_00331
OG0001744	Prbl.g_00341	Prbc.g_00875
OG0001745	Prbl.g_01901	Prbc.g_01645
OG0001746	Prbl.g_01737	Prbc.g_00578
OG0001747	Prbl.g_02106	Prbc.g_01432
OG0001748	Prbl.g_01865	Prbc.g_01774
OG0001749	Prbl.g_01834	Prbc.g_01764
OG0001750	Prbl.g_02545	Prbc.g_02096
OG0001751	Prbl.g_02539	Prbc.g_02089
OG0001752	Prbl.g_02533	Prbc.g_02084
OG0001753	Prbl.g_02474	Prbc.g_02032
OG0001754	Prbl.g_02422	Prbc.g_02099
OG0001755	Prbl.g_02374	Prbc.g_01990
OG0001756	Prbl.g_02330	Prbc.g_01863
OG0001757	Prbl.g_01560	Prbc.g_00547
OG0001758	Prbl.g_01563	Prbc.g_00597
OG0001759	Prbl.g_01578	Prbc.g_01918
OG0001760	Prbl.g_01587	Prbc.g_01968
OG0001761	Prbl.g_01591	Prbc.g_01751
OG0001762	Prbl.g_01402	Prbc.g_01741
OG0001763	Prbl.g_01334	Prbc.g_00450
OG0001764	Prbl.g_02675	Prbc.g_01269
OG0001765	Prbl.g_01189	Prbc.g_01224
OG0001766	Prbl.g_01188	Prbc.g_01223
OG0001767	Prbl.g_01186	Prbc.g_01222
OG0001768	Prbl.g_01185	Prbc.g_01221
OG0001769	Prbl.g_01184	Prbc.g_01220
OG0001770	Prbl.g_01143	Prbc.g_00269
OG0001771	Prbl.g_00999	Prbc.g_00285
OG0001772	Prbl.g_00824	Prbc.g_00440
OG0001773	Prbl.g_00811	Prbc.g_01783
OG0001774	Prbl.g_00267	Prbc.g_00392
OG0001775	Prbl.g_00073	Prbc.g_00386
OG0001776	Prbl.g_01241	Prbc.g_01939
OG0001777	Prbl.g_02223	Prbc.g_01003
OG0001778	Prbl.g_02213	Prbc.g_01007
OG0001779	Prbl.g_02212	Prbc.g_01008
OG0001780	Prbl.g_02211	Prbc.g_01937
OG0001781	Prbl.g_02187	Prbc.g_01014
OG0001782	Prbl.g_02153	Prbc.g_01041
OG0001792	Prbl.g_02052, Prbl.g_02020	Prbc.g_00182
OG0001793	Prbl.g_02050	Prbc.g_00180
OG0001799	Prbl.g_01093	Prbc.g_01949
OG0001800	Prbl.g_01706	Prbc.g_01112
OG0001801	Prbl.g_01705	Prbc.g_00090
OG0001802	Prbl.g_01868	Prbc.g_00551
OG0001803	Prbl.g_02525	Prbc.g_02078
OG0001830	Prbl.g_02024	Prbc.g_00186
OG0001831	Prbl.g_02080	Prbc.g_01451
OG0001832	Prbl.g_02095	Prbc.g_01438
OG0001852	Prbl.g_02595	Prbc.g_00087
OG0001882	Prbl.g_01814	Prbc.g_01559
OG0001915	Prbl.g_01396	Prbc.g_01747
OG0001919	Prbl.g_01908	Prbc.g_00175, Prbc.g_00168
OG0001955	Prbl.g_00020	Prbc.g_00026
OG0001996	Prbl.g_02034	Prbc.g_00191
OG0002005	Prbl.g_02158	Prbc.g_01024
OG0002006	Prbl.g_02155	Prbc.g_01026
OG0002036	Prbl.g_01921	Prbc.g_00338
OG0002038	Prbl.g_00504	Prbc.g_01537
OG0002041	Prbl.g_01451	Prbc.g_01174
OG0002043	Prbl.g_00311	Prbc.g_00430
OG0002072	Prbl.g_01893	Prbc.g_01639
OG0002074	Prbl.g_02548	Prbc.g_02098
OG0002075	Prbl.g_00247	Prbc.g_00704
OG0002079	Prbl.g_02242	Prbc.g_00534
OG0002145	Prbl.g_02035	Prbc.g_00192
OG0002147	Prbl.g_01675	Prbc.g_00154
OG0002149	Prbl.g_02358	Prbc.g_00689
OG0002152	Prbl.g_00200	Prbc.g_00590
OG0002154	Prbl.g_02156	Prbc.g_01025
OG0002200	Prbl.g_02029	Prbc.g_02201
OG0002202	Prbl.g_02540	Prbc.g_02090
OG0002207	Prbl.g_00899	Prbc.g_01212
OG0002309	Prbl.g_02133	Prbc.g_01059
OG0002318	Prbl.g_02033	Prbc.g_00515
OG0002594	Prbl.g_01157	Prbc.g_00258
OG0002595	Prbl.g_01154	Prbc.g_00254
OG0003043	Prbl.g_02657	Prbc.g_00001, Prbc.g_01358
OG0003044	Prbl.g_01159	Prbc.g_00252, Prbc.g_01232
OG0003362	Prbl.g_02037	Prbc.g_00183
OG0003363	Prbl.g_01153	Prbc.g_00253
OG0003364	Prbl.g_01155	Prbc.g_00255
OG0003365	Prbl.g_01156	Prbc.g_00256
