Orthogroup	Prbl	Prbj
OG0001068	Prbl.g_01062	Prbj.g_02652
OG0001069	Prbl.g_01061	Prbj.g_02651
OG0001070	Prbl.g_01060	Prbj.g_02650
OG0001071	Prbl.g_01059	Prbj.g_02649
OG0001072	Prbl.g_01058	Prbj.g_02648
OG0001073	Prbl.g_01057	Prbj.g_02647
OG0001074	Prbl.g_01056	Prbj.g_02646
OG0001075	Prbl.g_01055	Prbj.g_02645
OG0001076	Prbl.g_01054	Prbj.g_02644
OG0001077	Prbl.g_01053	Prbj.g_02643
OG0001078	Prbl.g_01051	Prbj.g_02641
OG0001079	Prbl.g_01050	Prbj.g_02640
OG0001080	Prbl.g_01049	Prbj.g_02639
OG0001081	Prbl.g_00954	Prbj.g_01027
OG0001082	Prbl.g_00953	Prbj.g_01028
OG0001083	Prbl.g_00949	Prbj.g_01032
OG0001084	Prbl.g_00951	Prbj.g_01030
OG0001085	Prbl.g_00952	Prbj.g_01029
OG0001086	Prbl.g_00948	Prbj.g_01033
OG0001087	Prbl.g_00947	Prbj.g_01034
OG0001088	Prbl.g_01045	Prbj.g_02635
OG0001089	Prbl.g_00956	Prbj.g_01025
OG0001090	Prbl.g_00958	Prbj.g_01023
OG0001091	Prbl.g_00959	Prbj.g_01022
OG0001092	Prbl.g_00960	Prbj.g_01021
OG0001093	Prbl.g_00961	Prbj.g_01020
OG0001094	Prbl.g_00962	Prbj.g_01019
OG0001095	Prbl.g_00963	Prbj.g_01018
OG0001096	Prbl.g_00964	Prbj.g_01017
OG0001097	Prbl.g_00965	Prbj.g_01016
OG0001098	Prbl.g_00966	Prbj.g_01015
OG0001099	Prbl.g_00967	Prbj.g_01014
OG0001100	Prbl.g_00968	Prbj.g_01013
OG0001101	Prbl.g_00969	Prbj.g_01012
OG0001102	Prbl.g_00970	Prbj.g_01011
OG0001103	Prbl.g_00971	Prbj.g_01010
OG0001104	Prbl.g_00972	Prbj.g_01009
OG0001105	Prbl.g_00973	Prbj.g_01008
OG0001106	Prbl.g_00974	Prbj.g_01007
OG0001107	Prbl.g_00975	Prbj.g_01006
OG0001108	Prbl.g_00976	Prbj.g_01005
OG0001109	Prbl.g_00977	Prbj.g_01004
OG0001110	Prbl.g_00978	Prbj.g_01003
OG0001111	Prbl.g_00979	Prbj.g_01002
OG0001112	Prbl.g_00980	Prbj.g_01001
OG0001113	Prbl.g_00981	Prbj.g_01000
OG0001114	Prbl.g_00982	Prbj.g_00999
OG0001115	Prbl.g_00983	Prbj.g_00998
OG0001116	Prbl.g_00984	Prbj.g_00997
OG0001117	Prbl.g_00985	Prbj.g_00996
OG0001118	Prbl.g_00986	Prbj.g_00995
OG0001119	Prbl.g_00987	Prbj.g_00994
OG0001120	Prbl.g_00988	Prbj.g_00993
OG0001121	Prbl.g_00991	Prbj.g_00990
OG0001122	Prbl.g_00992	Prbj.g_00989
OG0001123	Prbl.g_00993	Prbj.g_00988
OG0001124	Prbl.g_00995	Prbj.g_00986
OG0001125	Prbl.g_00997	Prbj.g_00984
OG0001126	Prbl.g_00998	Prbj.g_00983
OG0001127	Prbl.g_01127	Prbj.g_00414
OG0001128	Prbl.g_01128	Prbj.g_00413
OG0001129	Prbl.g_01131	Prbj.g_00410
OG0001130	Prbl.g_01134	Prbj.g_00407
OG0001131	Prbl.g_01135	Prbj.g_00406
OG0001132	Prbl.g_01136	Prbj.g_00405
OG0001133	Prbl.g_01137	Prbj.g_00404
OG0001134	Prbl.g_01138	Prbj.g_00403
OG0001135	Prbl.g_01139	Prbj.g_00402
OG0001136	Prbl.g_01140	Prbj.g_00401
OG0001137	Prbl.g_01141	Prbj.g_00400
OG0001138	Prbl.g_01142	Prbj.g_00399
OG0001139	Prbl.g_01144	Prbj.g_00397
OG0001140	Prbl.g_01146	Prbj.g_00395
OG0001141	Prbl.g_01147	Prbj.g_00394
OG0001142	Prbl.g_01174	Prbj.g_00368
OG0001143	Prbl.g_01175	Prbj.g_00367
OG0001144	Prbl.g_01177	Prbj.g_00365
OG0001145	Prbl.g_01178	Prbj.g_00364
OG0001146	Prbl.g_01179	Prbj.g_00363
OG0001147	Prbl.g_01180	Prbj.g_00362
OG0001148	Prbl.g_01181	Prbj.g_00361
OG0001149	Prbl.g_00863	Prbj.g_01494
OG0001150	Prbl.g_00859	Prbj.g_01498
OG0001151	Prbl.g_00856	Prbj.g_01501
OG0001152	Prbl.g_00855	Prbj.g_01502
OG0001153	Prbl.g_00853	Prbj.g_01504
OG0001154	Prbl.g_00851	Prbj.g_01506
OG0001155	Prbl.g_00848	Prbj.g_01509
OG0001156	Prbl.g_00844	Prbj.g_01513
OG0001157	Prbl.g_00842	Prbj.g_01515
OG0001158	Prbl.g_00840	Prbj.g_01517
OG0001159	Prbl.g_00839	Prbj.g_01518
OG0001160	Prbl.g_00838	Prbj.g_01519
OG0001161	Prbl.g_01307	Prbj.g_01576
OG0001162	Prbl.g_01306	Prbj.g_01577
OG0001163	Prbl.g_01305	Prbj.g_01578
OG0001164	Prbl.g_01304	Prbj.g_01579
OG0001165	Prbl.g_01303	Prbj.g_01580
OG0001166	Prbl.g_01302	Prbj.g_01581
OG0001167	Prbl.g_01291	Prbj.g_01592
OG0001168	Prbl.g_01290	Prbj.g_01593
OG0001169	Prbl.g_01289	Prbj.g_01594
OG0001170	Prbl.g_01287	Prbj.g_01596
OG0001171	Prbl.g_01286	Prbj.g_01597
OG0001172	Prbl.g_01284	Prbj.g_01599
OG0001173	Prbl.g_02638	Prbj.g_01821
OG0001174	Prbl.g_02637	Prbj.g_01820
OG0001175	Prbl.g_02636	Prbj.g_01819
OG0001176	Prbl.g_01235	Prbj.g_01809
OG0001177	Prbl.g_02063	Prbj.g_01290
OG0001178	Prbl.g_02059	Prbj.g_01286
OG0001179	Prbl.g_02058	Prbj.g_01285
OG0001180	Prbl.g_02057	Prbj.g_01284
OG0001181	Prbl.g_02056	Prbj.g_01283
OG0001182	Prbl.g_02055	Prbj.g_01282
OG0001183	Prbl.g_02054	Prbj.g_01281
OG0001184	Prbl.g_02026	Prbj.g_01253
OG0001185	Prbl.g_02023	Prbj.g_01250
OG0001186	Prbl.g_02022	Prbj.g_01249
OG0001187	Prbl.g_02021	Prbj.g_01248
OG0001188	Prbl.g_02018	Prbj.g_01245
OG0001189	Prbl.g_02017	Prbj.g_01244
OG0001190	Prbl.g_02016	Prbj.g_01243
OG0001191	Prbl.g_02014	Prbj.g_01241
OG0001192	Prbl.g_02012	Prbj.g_01239
OG0001193	Prbl.g_02011	Prbj.g_01238
OG0001194	Prbl.g_02009	Prbj.g_01236
OG0001195	Prbl.g_02008	Prbj.g_01235
OG0001196	Prbl.g_02007	Prbj.g_01234
OG0001197	Prbl.g_02006	Prbj.g_01233
OG0001198	Prbl.g_02005	Prbj.g_01232
OG0001199	Prbl.g_02004	Prbj.g_01231
OG0001200	Prbl.g_02002	Prbj.g_01229
OG0001201	Prbl.g_02001	Prbj.g_01228
OG0001202	Prbl.g_02000	Prbj.g_01227
OG0001203	Prbl.g_01998	Prbj.g_01225
OG0001204	Prbl.g_01994	Prbj.g_01221
OG0001205	Prbl.g_01992	Prbj.g_01219
OG0001206	Prbl.g_01991	Prbj.g_01218
OG0001207	Prbl.g_02239	Prbj.g_01955
OG0001208	Prbl.g_02238	Prbj.g_01956
OG0001209	Prbl.g_02237	Prbj.g_01957
OG0001210	Prbl.g_02236	Prbj.g_01958
OG0001211	Prbl.g_02234	Prbj.g_01960
OG0001212	Prbl.g_02233	Prbj.g_01961
OG0001213	Prbl.g_02232	Prbj.g_01962
OG0001214	Prbl.g_02230	Prbj.g_01964
OG0001215	Prbl.g_02228	Prbj.g_01966
OG0001216	Prbl.g_02226	Prbj.g_01968
OG0001217	Prbl.g_02225	Prbj.g_01969
OG0001218	Prbl.g_02224	Prbj.g_01970
OG0001219	Prbl.g_02219	Prbj.g_01975
OG0001220	Prbl.g_02214	Prbj.g_01980
OG0001221	Prbl.g_02192	Prbj.g_02002
OG0001222	Prbl.g_02189	Prbj.g_02005
OG0001223	Prbl.g_02188	Prbj.g_02006
OG0001224	Prbl.g_02186	Prbj.g_02008
OG0001225	Prbl.g_02185	Prbj.g_02009
OG0001226	Prbl.g_02182	Prbj.g_02012
OG0001227	Prbl.g_02181	Prbj.g_02013
OG0001228	Prbl.g_02175	Prbj.g_02019
OG0001229	Prbl.g_02174	Prbj.g_02020
OG0001230	Prbl.g_02173	Prbj.g_02021
OG0001231	Prbl.g_02160	Prbj.g_02034
OG0001232	Prbl.g_02151	Prbj.g_02043
OG0001233	Prbl.g_02150	Prbj.g_02044
OG0001234	Prbl.g_02149	Prbj.g_02045
OG0001235	Prbl.g_02148	Prbj.g_02046
OG0001236	Prbl.g_02146	Prbj.g_02048
OG0001237	Prbl.g_02145	Prbj.g_02049
OG0001238	Prbl.g_02141	Prbj.g_02053
OG0001239	Prbl.g_02139	Prbj.g_02055
OG0001240	Prbl.g_02138	Prbj.g_02056
OG0001241	Prbl.g_02134	Prbj.g_02060
OG0001242	Prbl.g_02132	Prbj.g_02062
OG0001243	Prbl.g_02131	Prbj.g_02063
OG0001244	Prbl.g_02129	Prbj.g_02065
OG0001245	Prbl.g_02127	Prbj.g_02067
OG0001246	Prbl.g_02125	Prbj.g_02069
OG0001247	Prbl.g_02124	Prbj.g_02070
OG0001248	Prbl.g_02123	Prbj.g_02071
OG0001249	Prbl.g_02122	Prbj.g_02072
OG0001250	Prbl.g_02121	Prbj.g_02073
OG0001251	Prbl.g_00569	Prbj.g_00603
OG0001252	Prbl.g_00812	Prbj.g_01545
OG0001253	Prbl.g_00298	Prbj.g_00538
OG0001254	Prbl.g_01452	Prbj.g_01406
OG0001255	Prbl.g_01200	Prbj.g_00342
OG0001256	Prbl.g_01822	Prbj.g_00897
OG0001257	Prbl.g_00513	Prbj.g_01628
OG0001258	Prbl.g_00532	Prbj.g_01609
OG0001259	Prbl.g_01776	Prbj.g_01782
OG0001261	Prbl.g_01539	Prbj.g_02475
OG0001262	Prbl.g_01562	Prbj.g_02498
OG0001264	Prbl.g_02408	Prbj.g_02339
OG0001265	Prbl.g_02536	Prbj.g_02209
OG0001266	Prbl.g_01704	Prbj.g_00678
OG0001267	Prbl.g_00036	Prbj.g_00769
OG0001268	Prbl.g_02082	Prbj.g_00969
OG0001269	Prbl.g_00723	Prbj.g_00670
OG0001270	Prbl.g_01808	Prbj.g_02627
OG0001271	Prbl.g_00449	Prbj.g_01691
OG0001272	Prbl.g_01833	Prbj.g_00907
OG0001273	Prbl.g_00787	Prbj.g_02106
OG0001274	Prbl.g_00048	Prbj.g_00780
OG0001275	Prbl.g_01370	Prbj.g_00158
OG0001276	Prbl.g_02379	Prbj.g_02368
OG0001278	Prbl.g_00406	Prbj.g_00870
OG0001279	Prbl.g_00401	Prbj.g_00865
OG0001280	Prbl.g_00398	Prbj.g_00862
OG0001283	Prbl.g_00845	Prbj.g_01512
OG0001284	Prbl.g_02060	Prbj.g_01287
OG0001285	Prbl.g_01996	Prbj.g_01223
OG0001286	Prbl.g_02136	Prbj.g_02058
OG0001287	Prbl.g_01026	Prbj.g_00214
OG0001287	Prbl.g_01386	Prbj.g_02701
OG0001288	Prbl.g_00651	Prbj.g_00101
OG0001290	Prbl.g_01976	Prbj.g_01203
OG0001291	Prbl.g_00605	Prbj.g_00567
OG0001292	Prbl.g_00602	Prbj.g_00570
OG0001293	Prbl.g_00600	Prbj.g_00572
OG0001294	Prbl.g_00568	Prbj.g_00604
OG0001295	Prbl.g_01322	Prbj.g_01560
OG0001296	Prbl.g_00828	Prbj.g_01529
OG0001297	Prbl.g_00095	Prbj.g_01164
OG0001298	Prbl.g_02667	Prbj.g_01340
OG0001299	Prbl.g_01505	Prbj.g_01353
OG0001300	Prbl.g_00627	Prbj.g_01896
OG0001301	Prbl.g_01641	Prbj.g_02575
OG0001303	Prbl.g_00716	Prbj.g_00663
OG0001304	Prbl.g_00936	Prbj.g_01847
OG0001305	Prbl.g_00931	Prbj.g_01842
OG0001306	Prbl.g_02152	Prbj.g_02042
OG0001307	Prbl.g_02390	Prbj.g_02357
OG0001308	Prbl.g_01076	Prbj.g_00046
OG0001309	Prbl.g_01993	Prbj.g_01220
OG0001310	Prbl.g_01694	Prbj.g_00688
OG0001311	Prbl.g_01115	Prbj.g_00007
OG0001312	Prbl.g_00724	Prbj.g_00671
OG0001313	Prbl.g_01957	Prbj.g_01184
OG0001314	Prbl.g_00366	Prbj.g_00477
OG0001315	Prbl.g_00315	Prbj.g_00426
OG0001316	Prbl.g_00852	Prbj.g_01505
OG0001317	Prbl.g_01063	Prbj.g_00059
OG0001319	Prbl.g_00197	Prbj.g_02610
OG0001320	Prbl.g_00748	Prbj.g_02145
OG0001324	Prbl.g_01813	Prbj.g_02632
OG0001326	Prbl.g_02617	Prbj.g_00731
OG0001327	Prbl.g_01712	Prbj.g_01718
OG0001328	Prbl.g_01728	Prbj.g_01734
OG0001329	Prbl.g_02143	Prbj.g_02051
OG0001331	Prbl.g_00400	Prbj.g_00864
OG0001332	Prbl.g_00339	Prbj.g_00450
OG0001333	Prbl.g_01132	Prbj.g_00409
OG0001335	Prbl.g_01999	Prbj.g_01226
OG0001336	Prbl.g_00826	Prbj.g_01531
OG0001337	Prbl.g_01324	Prbj.g_01558
OG0001339	Prbl.g_00099	Prbj.g_01168
OG0001340	Prbl.g_01512	Prbj.g_01346
OG0001341	Prbl.g_01489	Prbj.g_01369
OG0001342	Prbl.g_01453	Prbj.g_01405
OG0001343	Prbl.g_01207	Prbj.g_00335
OG0001344	Prbl.g_01393	Prbj.g_00826
OG0001345	Prbl.g_00654	Prbj.g_00098
OG0001346	Prbl.g_01343	Prbj.g_00131
OG0001347	Prbl.g_00517	Prbj.g_01624
OG0001348	Prbl.g_00803	Prbj.g_02091
OG0001350	Prbl.g_00793	Prbj.g_02100
OG0001351	Prbl.g_01791	Prbj.g_01797
OG0001353	Prbl.g_01263	Prbj.g_00269
OG0001355	Prbl.g_01546	Prbj.g_02482
OG0001357	Prbl.g_02518	Prbj.g_02227
OG0001358	Prbl.g_02535	Prbj.g_02210
OG0001361	Prbl.g_02592	Prbj.g_02165
OG0001362	Prbl.g_00156	Prbj.g_01299
OG0001366	Prbl.g_00349	Prbj.g_00460
OG0001367	Prbl.g_01164	Prbj.g_00377
OG0001367	Prbl.g_01151	Prbj.g_00390
OG0001368	Prbl.g_02061	Prbj.g_01288
OG0001369	Prbl.g_02537	Prbj.g_02208
OG0001375	Prbl.g_00816	Prbj.g_01541
OG0001378	Prbl.g_01463	Prbj.g_01395
OG0001380	Prbl.g_02064	Prbj.g_00951
OG0001381	Prbl.g_00624	Prbj.g_01893
OG0001384	Prbl.g_00784	Prbj.g_02109
OG0001396	Prbl.g_02437	Prbj.g_02309
OG0001410	Prbl.g_01243	Prbj.g_00249
OG0001412	Prbl.g_02448	Prbj.g_02298
OG0001413	Prbl.g_01937	Prbj.g_01330
OG0001413	Prbl.g_01006	Prbj.g_00194
OG0001413	Prbl.g_02631	Prbj.g_02695
OG0001413	Prbl.g_02612	Prbj.g_00726
OG0001415	Prbl.g_01182	Prbj.g_00360
OG0001416	Prbl.g_00782	Prbj.g_02111
OG0001425	Prbl.g_02571	Prbj.g_02174
OG0001426	Prbl.g_02142	Prbj.g_02052
OG0001429	Prbl.g_02494	Prbj.g_02252
OG0001430	Prbl.g_01084	Prbj.g_00038
OG0001436	Prbl.g_02208	Prbj.g_01986
OG0001437	Prbl.g_01354	Prbj.g_00142
OG0001437	Prbl.g_01355	Prbj.g_00143
OG0001438	Prbl.g_01615	Prbj.g_02549
OG0001439	Prbl.g_01537	Prbj.g_02473
OG0001442	Prbl.g_01079	Prbj.g_00043
OG0001448	Prbl.g_01692	Prbj.g_00690
OG0001451	Prbl.g_02629	Prbj.g_02711
OG0001451	Prbl.g_00738	Prbj.g_01102
OG0001452	Prbl.g_02222	Prbj.g_01972
OG0001453	Prbl.g_00003	Prbj.g_00736
OG0001455	Prbl.g_01077	Prbj.g_00045
OG0001455	Prbl.g_01071	Prbj.g_00051
OG0001456	Prbl.g_01777	Prbj.g_01783
OG0001466	Prbl.g_02573	Prbj.g_02172
OG0001467	Prbl.g_00245	Prbj.g_01053
OG0001470	Prbl.g_00900	Prbj.g_01457
OG0001471	Prbl.g_02291	Prbj.g_02457
OG0001472	Prbl.g_01846	Prbj.g_00920
OG0001474	Prbl.g_02172	Prbj.g_02022
OG0001475	Prbl.g_02215	Prbj.g_01979
OG0001476	Prbl.g_02216	Prbj.g_01978
OG0001477	Prbl.g_02217	Prbj.g_01977
OG0001478	Prbl.g_00031	Prbj.g_00764
OG0001479	Prbl.g_01104	Prbj.g_00018
OG0001480	Prbl.g_00661	Prbj.g_00091
OG0001481	Prbl.g_00182	Prbj.g_00309
OG0001483	Prbl.g_01714	Prbj.g_01720
OG0001486	Prbl.g_02362	Prbj.g_02385
OG0001487	Prbl.g_01620	Prbj.g_02554
OG0001489	Prbl.g_01163	Prbj.g_00378
OG0001493	Prbl.g_02171	Prbj.g_02023
OG0001494	Prbl.g_02170	Prbj.g_02024
OG0001495	Prbl.g_02169	Prbj.g_02025
OG0001496	Prbl.g_02168	Prbj.g_02026
OG0001497	Prbl.g_02167	Prbj.g_02027
OG0001498	Prbl.g_02166	Prbj.g_02028
OG0001499	Prbl.g_02165	Prbj.g_02029
OG0001500	Prbl.g_02164	Prbj.g_02030
OG0001501	Prbl.g_02163	Prbj.g_02031
OG0001502	Prbl.g_02162	Prbj.g_02032
OG0001503	Prbl.g_02161	Prbj.g_02033
OG0001504	Prbl.g_02366	Prbj.g_02381
OG0001508	Prbl.g_01807	Prbj.g_02626
OG0001512	Prbl.g_00745	Prbj.g_02148
OG0001512	Prbl.g_01022	Prbj.g_00210
OG0001513	Prbl.g_00554	Prbj.g_00618
OG0001513	Prbl.g_00155	Prbj.g_01300
OG0001525	Prbl.g_01725	Prbj.g_01731
OG0001531	Prbl.g_02597	Prbj.g_00315
OG0001531	Prbl.g_02597	Prbj.g_02170
OG0001531	Prbl.g_01709	Prbj.g_00673
OG0001532	Prbl.g_01983	Prbj.g_01210
OG0001542	Prbl.g_01949	Prbj.g_01316
OG0001544	Prbl.g_00681	Prbj.g_00071
OG0001545	Prbl.g_02411	Prbj.g_02336
OG0001546	Prbl.g_01541	Prbj.g_02477
OG0001547	Prbl.g_01684	Prbj.g_00698
OG0001548	Prbl.g_01337	Prbj.g_00125
OG0001574	Prbl.g_01025	Prbj.g_00213
OG0001587	Prbl.g_00620	Prbj.g_01889
OG0001588	Prbl.g_00408	Prbj.g_00872
OG0001590	Prbl.g_01438	Prbj.g_01420
OG0001592	Prbl.g_01940	Prbj.g_01327
OG0001593	Prbl.g_02288	Prbj.g_02460
OG0001596	Prbl.g_00458	Prbj.g_01682
OG0001605	Prbl.g_00950	Prbj.g_01031
OG0001608	Prbl.g_01168	Prbj.g_00374
OG0001621	Prbl.g_01162	Prbj.g_00379
OG0001622	Prbl.g_00012	Prbj.g_00745
OG0001623	Prbl.g_01205	Prbj.g_00337
OG0001632	Prbl.g_00395	Prbj.g_00859
OG0001633	Prbl.g_01531	Prbj.g_01121
OG0001634	Prbl.g_00013	Prbj.g_00746
OG0001635	Prbl.g_00016	Prbj.g_00749
OG0001636	Prbl.g_00017	Prbj.g_00750
OG0001683	Prbl.g_01002	Prbj.g_00979
OG0001683	Prbl.g_02051	Prbj.g_01278
OG0001694	Prbl.g_00865	Prbj.g_01492
OG0001695	Prbl.g_02030	Prbj.g_01257
OG0001696	Prbl.g_01335	Prbj.g_00123
OG0001697	Prbl.g_00047	Prbj.g_00779
OG0001709	Prbl.g_00508	Prbj.g_01633
OG0001709	Prbl.g_00063	Prbj.g_01132
OG0001713	Prbl.g_02027	Prbj.g_01254
OG0001714	Prbl.g_00715	Prbj.g_00662
OG0001715	Prbl.g_02635	Prbj.g_01818
OG0001716	Prbl.g_01117	Prbj.g_00005
OG0001717	Prbl.g_01089	Prbj.g_00033
OG0001718	Prbl.g_01082	Prbj.g_00040
OG0001719	Prbl.g_01202	Prbj.g_00340
OG0001730	Prbl.g_02028	Prbj.g_01255
OG0001737	Prbl.g_01989	Prbj.g_01216
OG0001738	Prbl.g_00544	Prbj.g_00628
OG0001739	Prbl.g_00546	Prbj.g_00626
OG0001740	Prbl.g_00547	Prbj.g_00625
OG0001741	Prbl.g_00560	Prbj.g_00612
OG0001742	Prbl.g_00195	Prbj.g_02612
OG0001743	Prbl.g_00194	Prbj.g_02613
OG0001744	Prbl.g_00341	Prbj.g_00452
OG0001745	Prbl.g_01901	Prbj.g_01881
OG0001746	Prbl.g_01737	Prbj.g_01743
OG0001747	Prbl.g_02106	Prbj.g_00828
OG0001748	Prbl.g_01865	Prbj.g_00939
OG0001749	Prbl.g_01834	Prbj.g_00908
OG0001750	Prbl.g_02545	Prbj.g_02200
OG0001751	Prbl.g_02539	Prbj.g_02206
OG0001752	Prbl.g_02533	Prbj.g_02212
OG0001753	Prbl.g_02474	Prbj.g_02272
OG0001754	Prbl.g_02422	Prbj.g_02325
OG0001755	Prbl.g_02374	Prbj.g_02372
OG0001756	Prbl.g_02330	Prbj.g_02417
OG0001757	Prbl.g_01560	Prbj.g_02496
OG0001758	Prbl.g_01563	Prbj.g_02499
OG0001759	Prbl.g_01578	Prbj.g_02513
OG0001760	Prbl.g_01587	Prbj.g_02522
OG0001761	Prbl.g_01591	Prbj.g_02526
OG0001762	Prbl.g_01402	Prbj.g_00817
OG0001763	Prbl.g_01334	Prbj.g_00122
OG0001764	Prbl.g_02675	Prbj.g_00065
OG0001765	Prbl.g_01189	Prbj.g_00353
OG0001766	Prbl.g_01188	Prbj.g_00354
OG0001767	Prbl.g_01186	Prbj.g_00356
OG0001768	Prbl.g_01185	Prbj.g_00357
OG0001769	Prbl.g_01184	Prbj.g_00358
OG0001770	Prbl.g_01143	Prbj.g_00398
OG0001771	Prbl.g_00999	Prbj.g_00982
OG0001772	Prbl.g_00824	Prbj.g_01533
OG0001773	Prbl.g_00811	Prbj.g_01546
OG0001774	Prbl.g_00267	Prbj.g_00507
OG0001775	Prbl.g_00073	Prbj.g_01142
OG0001776	Prbl.g_01241	Prbj.g_00247
OG0001777	Prbl.g_02223	Prbj.g_01971
OG0001778	Prbl.g_02213	Prbj.g_01981
OG0001779	Prbl.g_02212	Prbj.g_01982
OG0001780	Prbl.g_02211	Prbj.g_01983
OG0001781	Prbl.g_02187	Prbj.g_02007
OG0001782	Prbl.g_02153	Prbj.g_02041
OG0001792	Prbl.g_02052	Prbj.g_01279
OG0001792	Prbl.g_02020	Prbj.g_01247
OG0001793	Prbl.g_02050	Prbj.g_01277
OG0001795	Prbl.g_01898	Prbj.g_01878
OG0001799	Prbl.g_01093	Prbj.g_00029
OG0001800	Prbl.g_01706	Prbj.g_00676
OG0001801	Prbl.g_01705	Prbj.g_00677
OG0001802	Prbl.g_01868	Prbj.g_00942
OG0001803	Prbl.g_02525	Prbj.g_02220
OG0001804	Prbl.g_01020	Prbj.g_00208
OG0001804	Prbl.g_02600	Prbj.g_00790
OG0001804	Prbl.g_02634	Prbj.g_02698
OG0001804	Prbl.g_01013	Prbj.g_00789, Prbj.g_00201
OG0001822	Prbl.g_01456	Prbj.g_01402
OG0001830	Prbl.g_02024	Prbj.g_01251
OG0001831	Prbl.g_02080	Prbj.g_00967
OG0001832	Prbl.g_02095	Prbj.g_00839
OG0001833	Prbl.g_01028	Prbj.g_00216
OG0001833	Prbl.g_01678	Prbj.g_00704
OG0001833	Prbl.g_02602	Prbj.g_00716
OG0001833	Prbl.g_00001	Prbj.g_00734
OG0001851	Prbl.g_01960	Prbj.g_01187
OG0001852	Prbl.g_02595	Prbj.g_02168
OG0001854	Prbl.g_01502	Prbj.g_01356
OG0001854	Prbl.g_01504	Prbj.g_01354
OG0001872	Prbl.g_00085	Prbj.g_01154
OG0001875	Prbl.g_02283	Prbj.g_02465
OG0001876	Prbl.g_02425	Prbj.g_02321
OG0001882	Prbl.g_01814	Prbj.g_02633
OG0001883	Prbl.g_01982	Prbj.g_01209
OG0001884	Prbl.g_01293	Prbj.g_01590
OG0001885	Prbl.g_00455	Prbj.g_01685
OG0001886	Prbl.g_01896	Prbj.g_01876
OG0001887	Prbl.g_01380	Prbj.g_01911
OG0001888	Prbl.g_01674	Prbj.g_00708
OG0001891	Prbl.g_00728	Prbj.g_01092
OG0001892	Prbl.g_00407	Prbj.g_00871
OG0001893	Prbl.g_00940	Prbj.g_01851
OG0001894	Prbl.g_02464	Prbj.g_02282
OG0001895	Prbl.g_02285	Prbj.g_02463
OG0001896	Prbl.g_01593	Prbj.g_02528
OG0001897	Prbl.g_01215	Prbj.g_00326
OG0001898	Prbl.g_01500	Prbj.g_01358
OG0001899	Prbl.g_02250	Prbj.g_01944
OG0001900	Prbl.g_02249	Prbj.g_01945
OG0001901	Prbl.g_02240	Prbj.g_01954
OG0001902	Prbl.g_02144	Prbj.g_02050
OG0001905	Prbl.g_00175	Prbj.g_00301
OG0001915	Prbl.g_01396	Prbj.g_00823
OG0001916	Prbl.g_01958	Prbj.g_01185
OG0001917	Prbl.g_01959	Prbj.g_01186
OG0001918	Prbl.g_01248	Prbj.g_00254
OG0001919	Prbl.g_01908	Prbj.g_00191
OG0001920	Prbl.g_00379	Prbj.g_00490
OG0001921	Prbl.g_01644	Prbj.g_02578
OG0001923	Prbl.g_00682	Prbj.g_00070
OG0001925	Prbl.g_00476	Prbj.g_01665
OG0001955	Prbl.g_00020	Prbj.g_00753
OG0001967	Prbl.g_01939	Prbj.g_01328
OG0001968	Prbl.g_00457	Prbj.g_01683
OG0001969	Prbl.g_01069	Prbj.g_00053
OG0001969	Prbl.g_00176	Prbj.g_00302
OG0001970	Prbl.g_01861	Prbj.g_00935
OG0001971	Prbl.g_01860	Prbj.g_00934
OG0001972	Prbl.g_02507	Prbj.g_02238
OG0001973	Prbl.g_00292	Prbj.g_00532
OG0001980	Prbl.g_01015	Prbj.g_00203
OG0001994	Prbl.g_00309	Prbj.g_00549
OG0001995	Prbl.g_01974	Prbj.g_01201
OG0001996	Prbl.g_02034	Prbj.g_01261
OG0001997	Prbl.g_01232	Prbj.g_01812
OG0001998	Prbl.g_01231	Prbj.g_01813
OG0001999	Prbl.g_01230	Prbj.g_01814
OG0002001	Prbl.g_00680	Prbj.g_00072
OG0002001	Prbl.g_00136	Prbj.g_00229
OG0002004	Prbl.g_00871	Prbj.g_01486
OG0002005	Prbl.g_02158	Prbj.g_02036
OG0002006	Prbl.g_02155	Prbj.g_02039
OG0002028	Prbl.g_02394	Prbj.g_02353
OG0002035	Prbl.g_01906	Prbj.g_00193
OG0002036	Prbl.g_01921	Prbj.g_00178
OG0002037	Prbl.g_00320	Prbj.g_00431
OG0002037	Prbl.g_00321	Prbj.g_00432
OG0002038	Prbl.g_00504	Prbj.g_01637
OG0002039	Prbl.g_02651	Prbj.g_02672
OG0002039	Prbl.g_01027	Prbj.g_00215
OG0002040	Prbl.g_01501	Prbj.g_01357
OG0002041	Prbl.g_01451	Prbj.g_01407
OG0002042	Prbl.g_00872	Prbj.g_01485
OG0002042	Prbl.g_00873	Prbj.g_01484
OG0002043	Prbl.g_00311	Prbj.g_00551
OG0002044	Prbl.g_00133	Prbj.g_00232
OG0002068	Prbl.g_01234	Prbj.g_01810
OG0002068	Prbl.g_00574	Prbj.g_00598
OG0002069	Prbl.g_00163	Prbj.g_01291
OG0002069	Prbl.g_01422	Prbj.g_01436
OG0002070	Prbl.g_00318	Prbj.g_00429
OG0002070	Prbl.g_01272	Prbj.g_00278
OG0002071	Prbl.g_00477	Prbj.g_01664
OG0002072	Prbl.g_01893	Prbj.g_01873
OG0002074	Prbl.g_02548	Prbj.g_02197
