Orthogroup	Syah	Syam
OG0001156	Syah.g_02316	Syam.g_01928
OG0001157	Syah.g_02317	Syam.g_01929
OG0001158	Syah.g_02318	Syam.g_01930
OG0001159	Syah.g_02319	Syam.g_01931
OG0001161	Syah.g_00475	Syam.g_02338
OG0001162	Syah.g_01745	Syam.g_01257
OG0001163	Syah.g_02370	Syam.g_01977
OG0001164	Syah.g_02376	Syam.g_01983
OG0001165	Syah.g_02381	Syam.g_01988
OG0001166	Syah.g_02410	Syam.g_02011
OG0001167	Syah.g_02259	Syam.g_01888
OG0001168	Syah.g_02261	Syam.g_01890
OG0001169	Syah.g_02263	Syam.g_01892
OG0001170	Syah.g_02265	Syam.g_01894
OG0001171	Syah.g_02276	Syam.g_01904
OG0001172	Syah.g_00692	Syam.g_00292
OG0001173	Syah.g_00693	Syam.g_00293
OG0001174	Syah.g_00701	Syam.g_00301
OG0001175	Syah.g_00702	Syam.g_00302
OG0001176	Syah.g_00738	Syam.g_00321
OG0001177	Syah.g_00736	Syam.g_00319
OG0001178	Syah.g_02390	Syam.g_01995
OG0001179	Syah.g_00767	Syam.g_00351
OG0001180	Syah.g_00792	Syam.g_00378
OG0001181	Syah.g_00796	Syam.g_00382
OG0001182	Syah.g_00805	Syam.g_00391
OG0001183	Syah.g_00810	Syam.g_00396
OG0001184	Syah.g_00192	Syam.g_00143
OG0001185	Syah.g_00244	Syam.g_00121
OG0001186	Syah.g_00294	Syam.g_00076
OG0001187	Syah.g_00289	Syam.g_00073
OG0001188	Syah.g_00299	Syam.g_00070
OG0001189	Syah.g_00316	Syam.g_00054
OG0001190	Syah.g_00512	Syam.g_02313
OG0001191	Syah.g_00491	Syam.g_02324
OG0001192	Syah.g_00485	Syam.g_02330
OG0001193	Syah.g_00456	Syam.g_02355
OG0001194	Syah.g_00454	Syam.g_02357
OG0001195	Syah.g_00453	Syam.g_02358
OG0001196	Syah.g_00390	Syam.g_02429
OG0001197	Syah.g_00388	Syam.g_02431
OG0001198	Syah.g_00376	Syam.g_02443
OG0001199	Syah.g_02488	Syam.g_02068
OG0001200	Syah.g_02490	Syam.g_02070
OG0001201	Syah.g_02538	Syam.g_02122
OG0001202	Syah.g_00594	Syam.g_02255
OG0001203	Syah.g_00909	Syam.g_00511
OG0001204	Syah.g_00676	Syam.g_00282
OG0001205	Syah.g_02222	Syam.g_01852
OG0001206	Syah.g_01208	Syam.g_01680
OG0001208	Syah.g_00999	Syam.g_00585
OG0001209	Syah.g_01067	Syam.g_00654
OG0001210	Syah.g_01074	Syam.g_00663
OG0001211	Syah.g_01092	Syam.g_00678
OG0001212	Syah.g_01150	Syam.g_01717
OG0001213	Syah.g_01946	Syam.g_01479
OG0001214	Syah.g_01933	Syam.g_01466
OG0001215	Syah.g_01996	Syam.g_00808
OG0001216	Syah.g_01727	Syam.g_01245
OG0001217	Syah.g_01869	Syam.g_01403
OG0001218	Syah.g_01244	Syam.g_01662
OG0001219	Syah.g_01578	Syam.g_01080
OG0001220	Syah.g_02113	Syam.g_01754
OG0001221	Syah.g_01816	Syam.g_01334
OG0001224	Syah.g_02034	Syam.g_00770
OG0001225	Syah.g_02032	Syam.g_00772
OG0001226	Syah.g_01887	Syam.g_01425
OG0001227	Syah.g_00472	Syam.g_02340
OG0001228	Syah.g_02228	Syam.g_01858
OG0001229	Syah.g_02009	Syam.g_00796
OG0001230	Syah.g_01302	Syam.g_01603
OG0001231	Syah.g_00356	Syam.g_00017
OG0001232	Syah.g_02422	Syam.g_02022
OG0001233	Syah.g_02266	Syam.g_01895
OG0001234	Syah.g_00706	Syam.g_00306
OG0001236	Syah.g_00189	Syam.g_00146
OG0001237	Syah.g_00201	Syam.g_00141
OG0001238	Syah.g_00490	Syam.g_02326
OG0001240	Syah.g_02523	Syam.g_02105
OG0001241	Syah.g_02532	Syam.g_02115
OG0001242	Syah.g_00011	Syam.g_02145
OG0001244	Syah.g_00049	Syam.g_02188
OG0001245	Syah.g_01848	Syam.g_01057
OG0001246	Syah.g_01025	Syam.g_00611
OG0001247	Syah.g_01741	Syam.g_01253
OG0001248	Syah.g_01744	Syam.g_01256
OG0001249	Syah.g_00849	Syam.g_00436
OG0001250	Syah.g_02090	Syam.g_00731
OG0001251	Syah.g_00448	Syam.g_02365
OG0001252	Syah.g_02041	Syam.g_00763
OG0001253	Syah.g_01849	Syam.g_01021
OG0001254	Syah.g_01438	Syam.g_00916
OG0001255	Syah.g_00919	Syam.g_01056
OG0001256	Syah.g_02369	Syam.g_01976
OG0001258	Syah.g_02379	Syam.g_01986
OG0001259	Syah.g_02264	Syam.g_01893
OG0001260	Syah.g_02286	Syam.g_01912
OG0001262	Syah.g_00314	Syam.g_00056
OG0001263	Syah.g_00020	Syam.g_02159
OG0001265	Syah.g_00009	Syam.g_02143
OG0001266	Syah.g_00590	Syam.g_02259
OG0001267	Syah.g_00624	Syam.g_00230
OG0001268	Syah.g_00864	Syam.g_00463
OG0001269	Syah.g_00916	Syam.g_00956
OG0001270	Syah.g_02238	Syam.g_01871
OG0001271	Syah.g_01218	Syam.g_01671
OG0001272	Syah.g_01003	Syam.g_00589
OG0001273	Syah.g_01940	Syam.g_01472
OG0001274	Syah.g_00537	Syam.g_02285
OG0001275	Syah.g_01669	Syam.g_01174
OG0001276	Syah.g_01685	Syam.g_01190
OG0001277	Syah.g_00404	Syam.g_02415
OG0001278	Syah.g_01390	Syam.g_00862
OG0001279	Syah.g_01323	Syam.g_01590
OG0001280	Syah.g_02197	Syam.g_01827
OG0001281	Syah.g_02207	Syam.g_01837
OG0001282	Syah.g_00985	Syam.g_00574
OG0001283	Syah.g_00395	Syam.g_02424
OG0001284	Syah.g_02348	Syam.g_01960
OG0001286	Syah.g_00790	Syam.g_00376
OG0001287	Syah.g_00252	Syam.g_00113
OG0001288	Syah.g_00266	Syam.g_00102
OG0001289	Syah.g_02508	Syam.g_02089
OG0001291	Syah.g_00032	Syam.g_02170
OG0001292	Syah.g_00671	Syam.g_00276
OG0001293	Syah.g_00650	Syam.g_00256
OG0001294	Syah.g_01507	Syam.g_01365
OG0001295	Syah.g_01076	Syam.g_00665
OG0001296	Syah.g_01030	Syam.g_00617
OG0001297	Syah.g_01034	Syam.g_00621
OG0001298	Syah.g_01128	Syam.g_01738
OG0001299	Syah.g_01501	Syam.g_01371
OG0001300	Syah.g_02005	Syam.g_00800
OG0001301	Syah.g_02018	Syam.g_00786
OG0001302	Syah.g_01901	Syam.g_01437
OG0001303	Syah.g_01580	Syam.g_01082
OG0001304	Syah.g_01698	Syam.g_01204
OG0001305	Syah.g_02024	Syam.g_00780
OG0001306	Syah.g_02179	Syam.g_01811
OG0001307	Syah.g_00724	Syam.g_00945
OG0001309	Syah.g_01040	Syam.g_00628
OG0001311	Syah.g_01687	Syam.g_01192
OG0001312	Syah.g_01590	Syam.g_01092
OG0001315	Syah.g_00808	Syam.g_00394
OG0001316	Syah.g_00039	Syam.g_02176
OG0001317	Syah.g_00905	Syam.g_00505
OG0001319	Syah.g_00635	Syam.g_00241
OG0001321	Syah.g_02216	Syam.g_01846
OG0001322	Syah.g_02215	Syam.g_01845
OG0001323	Syah.g_01043	Syam.g_00631
OG0001324	Syah.g_02006	Syam.g_00799
OG0001325	Syah.g_01723	Syam.g_01241
OG0001326	Syah.g_00443	Syam.g_02370
OG0001327	Syah.g_01519	Syam.g_01359
OG0001328	Syah.g_01822	Syam.g_01340
OG0001330	Syah.g_02190	Syam.g_01819
OG0001332	Syah.g_02308	Syam.g_01919
OG0001333	Syah.g_02260	Syam.g_01889
OG0001334	Syah.g_00818	Syam.g_00405
OG0001335	Syah.g_00819	Syam.g_00406
OG0001336	Syah.g_00394	Syam.g_02425
OG0001337	Syah.g_00815	Syam.g_00402
OG0001337	Syah.g_00837	Syam.g_00424
OG0001338	Syah.g_00829	Syam.g_00419
OG0001338	Syah.g_00856	Syam.g_00985
OG0001338	Syah.g_02456	Syam.g_01533
OG0001338	Syah.g_00841	Syam.g_00428
OG0001340	Syah.g_00838	Syam.g_00425
OG0001341	Syah.g_02011	Syam.g_00795
OG0001343	Syah.g_00450	Syam.g_02361
OG0001344	Syah.g_02153	Syam.g_01790
OG0001345	Syah.g_02124	Syam.g_01764
OG0001346	Syah.g_02200	Syam.g_01831
OG0001348	Syah.g_02073	Syam.g_00750
OG0001352	Syah.g_01058	Syam.g_00644
OG0001353	Syah.g_02079	Syam.g_00742
OG0001354	Syah.g_01641	Syam.g_01145
OG0001355	Syah.g_01077	Syam.g_00957
OG0001357	Syah.g_00935	Syam.g_00449
OG0001358	Syah.g_01963	Syam.g_01495
OG0001359	Syah.g_00451	Syam.g_02360
OG0001360	Syah.g_02122	Syam.g_01762
OG0001361	Syah.g_02127	Syam.g_01767
OG0001362	Syah.g_01275	Syam.g_01628
OG0001363	Syah.g_01273	Syam.g_01630
OG0001364	Syah.g_00174	Syam.g_00158
OG0001366	Syah.g_02413	Syam.g_02014
OG0001368	Syah.g_00677	Syam.g_00283
OG0001370	Syah.g_01732	Syam.g_01536, Syam.g_01942
OG0001370	Syah.g_00429	Syam.g_02379
OG0001372	Syah.g_01055	Syam.g_00450, Syam.g_00984
OG0001373	Syah.g_00444	Syam.g_02369
OG0001374	Syah.g_00436	Syam.g_02377
OG0001375	Syah.g_00449	Syam.g_02362
OG0001376	Syah.g_00483	Syam.g_02332
OG0001377	Syah.g_00484	Syam.g_02331
OG0001378	Syah.g_02239	Syam.g_01872
OG0001379	Syah.g_02192	Syam.g_01821
OG0001381	Syah.g_00717	Syam.g_00939
OG0001382	Syah.g_00258	Syam.g_01557
OG0001385	Syah.g_00447	Syam.g_02366
OG0001386	Syah.g_00446	Syam.g_02367
OG0001387	Syah.g_00445	Syam.g_02368
OG0001388	Syah.g_00442	Syam.g_02371
OG0001389	Syah.g_00441	Syam.g_02372
OG0001390	Syah.g_00440	Syam.g_02373
OG0001391	Syah.g_00439	Syam.g_02374
OG0001392	Syah.g_00438	Syam.g_02375
OG0001393	Syah.g_00437	Syam.g_02376
OG0001394	Syah.g_01810	Syam.g_01321
OG0001395	Syah.g_01705	Syam.g_01225
OG0001396	Syah.g_00149	Syam.g_00080
OG0001397	Syah.g_01274	Syam.g_01629
OG0001398	Syah.g_01563	Syam.g_01052
OG0001400	Syah.g_00045	Syam.g_00836
OG0001401	Syah.g_02084	Syam.g_00738, Syam.g_00737
OG0001402	Syah.g_01958	Syam.g_01490
OG0001404	Syah.g_02482	Syam.g_02061
OG0001405	Syah.g_00821	Syam.g_00408
OG0001406	Syah.g_00482	Syam.g_02333
OG0001407	Syah.g_01059	Syam.g_00645
OG0001408	Syah.g_01378	Syam.g_00848
OG0001412	Syah.g_00151	Syam.g_00082
OG0001413	Syah.g_01894	Syam.g_01430
OG0001414	Syah.g_00718	Syam.g_00940
OG0001416	Syah.g_02204	Syam.g_01834
OG0001417	Syah.g_01640	Syam.g_01144
OG0001419	Syah.g_01060	Syam.g_00646
OG0001420	Syah.g_01053	Syam.g_00642
OG0001421	Syah.g_01851	Syam.g_01019
OG0001423	Syah.g_00965	Syam.g_00553, Syam.g_00548
OG0001425	Syah.g_00486	Syam.g_02329
OG0001426	Syah.g_02449	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993
OG0001428	Syah.g_00081	Syam.g_02220
OG0001430	Syah.g_00518	Syam.g_02305
OG0001432	Syah.g_01348	Syam.g_00822
OG0001433	Syah.g_01513	Syam.g_00752
OG0001434	Syah.g_01805	Syam.g_01316
OG0001435	Syah.g_01525	Syam.g_01353
OG0001438	Syah.g_00102	Syam.g_00215
OG0001439	Syah.g_00128	Syam.g_00190
OG0001442	Syah.g_01795	Syam.g_01306
OG0001443	Syah.g_00478	Syam.g_02335
OG0001444	Syah.g_02519	Syam.g_02100
OG0001447	Syah.g_00018	Syam.g_02152
OG0001448	Syah.g_01540	Syam.g_02342
OG0001449	Syah.g_00679	Syam.g_00285
OG0001452	Syah.g_00663	Syam.g_00268
OG0001454	Syah.g_01888	Syam.g_01426
OG0001456	Syah.g_00434	Syam.g_02387
OG0001457	Syah.g_00433	Syam.g_02388
OG0001458	Syah.g_00432	Syam.g_02389
OG0001459	Syah.g_01456	Syam.g_00949
OG0001460	Syah.g_01512	Syam.g_00753
OG0001461	Syah.g_00711	Syam.g_00928
OG0001462	Syah.g_00335	Syam.g_00041
OG0001465	Syah.g_01737	Syam.g_01250
OG0001468	Syah.g_01899	Syam.g_01435
OG0001470	Syah.g_02242	Syam.g_01874
OG0001471	Syah.g_00123	Syam.g_00195
OG0001473	Syah.g_01903	Syam.g_01440
OG0001474	Syah.g_00865	Syam.g_00464
OG0001475	Syah.g_02244	Syam.g_01876
OG0001476	Syah.g_02145	Syam.g_01784
OG0001477	Syah.g_02015	Syam.g_00789
OG0001479	Syah.g_00862	Syam.g_00461
OG0001480	Syah.g_02114	Syam.g_01755
OG0001482	Syah.g_01650	Syam.g_01154
OG0001484	Syah.g_00435	Syam.g_02378
OG0001487	Syah.g_01245	Syam.g_01661
OG0001488	Syah.g_02136	Syam.g_01774
OG0001489	Syah.g_00801	Syam.g_00387
OG0001492	Syah.g_01393	Syam.g_00865
OG0001493	Syah.g_01385	Syam.g_00857
OG0001495	Syah.g_00735	Syam.g_00318
OG0001496	Syah.g_02013	Syam.g_00791
OG0001497	Syah.g_02014	Syam.g_00790
OG0001498	Syah.g_00889	Syam.g_00490
OG0001499	Syah.g_01463, Syah.g_01462	Syam.g_02154, Syam.g_01397
OG0001502	Syah.g_02109	Syam.g_00705
OG0001504	Syah.g_01455	Syam.g_00948
OG0001507	Syah.g_02464	Syam.g_00975
OG0001508	Syah.g_02241	Syam.g_01873
OG0001509	Syah.g_00282, Syah.g_00148	Syam.g_00091
OG0001510	Syah.g_00256	Syam.g_00109
OG0001511	Syah.g_02546	Syam.g_02129
OG0001512	Syah.g_00910	Syam.g_00512
OG0001513	Syah.g_00200	Syam.g_00142
OG0001514	Syah.g_02012	Syam.g_00792
OG0001515	Syah.g_02001	Syam.g_00804
OG0001516	Syah.g_01498	Syam.g_01374
OG0001517	Syah.g_00859	Syam.g_00458
OG0001518	Syah.g_00488	Syam.g_02328
OG0001519	Syah.g_00476	Syam.g_02337
OG0001520	Syah.g_01115	Syam.g_01752
OG0001527	Syah.g_01107	Syam.g_00693
OG0001528	Syah.g_02243	Syam.g_01875
OG0001529	Syah.g_00328	Syam.g_00047
OG0001530	Syah.g_02544	Syam.g_02127
OG0001531	Syah.g_00911	Syam.g_00513
OG0001532	Syah.g_01420	Syam.g_00897
OG0001533	Syah.g_01174	Syam.g_01697
OG0001534	Syah.g_01699	Syam.g_01205
OG0001535	Syah.g_01683	Syam.g_01188
OG0001536	Syah.g_01617	Syam.g_01119
OG0001537	Syah.g_01815	Syam.g_01333
OG0001538	Syah.g_01774	Syam.g_01285
OG0001539	Syah.g_01521	Syam.g_01357
OG0001540	Syah.g_00022	Syam.g_02161
OG0001541	Syah.g_00621	Syam.g_02229
OG0001542	Syah.g_00612	Syam.g_02238
OG0001543	Syah.g_00568	Syam.g_02271
OG0001544	Syah.g_00477	Syam.g_02336
OG0001545	Syah.g_00405	Syam.g_02414
OG0001546	Syah.g_01047	Syam.g_00636
OG0001547	Syah.g_01565	Syam.g_01059
OG0001548	Syah.g_01882	Syam.g_01420
OG0001549	Syah.g_02121	Syam.g_01761
OG0001551	Syah.g_02068	Syam.g_00755
OG0001557	Syah.g_01809	Syam.g_01320
OG0001558	Syah.g_00562	Syam.g_00019
OG0001559	Syah.g_02543	Syam.g_02126
OG0001560	Syah.g_02531	Syam.g_02113
OG0001561	Syah.g_01689	Syam.g_01195
OG0001562	Syah.g_01675	Syam.g_01180
OG0001563	Syah.g_00784	Syam.g_00370
OG0001567	Syah.g_01564	Syam.g_01058
OG0001568	Syah.g_01567	Syam.g_01061
OG0001572	Syah.g_01333	Syam.g_00531
OG0001574	Syah.g_01105	Syam.g_00691
OG0001575	Syah.g_01110	Syam.g_00696
OG0001576	Syah.g_01172	Syam.g_01699
OG0001577	Syah.g_02162	Syam.g_01799
OG0001578	Syah.g_01445	Syam.g_00924
OG0001578	Syah.g_01885	Syam.g_01423
OG0001579	Syah.g_00828	Syam.g_00418
OG0001580	Syah.g_00523, Syah.g_00522	Syam.g_02300
OG0001582	Syah.g_02442	Syam.g_01128
OG0001585	Syah.g_01840	Syam.g_01008
OG0001589	Syah.g_02269	Syam.g_01897
OG0001590	Syah.g_01941	Syam.g_01473
OG0001591	Syah.g_01509	Syam.g_01363
OG0001592	Syah.g_00521	Syam.g_02301
OG0001594	Syah.g_01319	Syam.g_01593
OG0001602	Syah.g_01738	Syam.g_01251
OG0001614	Syah.g_00242	Syam.g_00123
OG0001615	Syah.g_01081	Syam.g_00669
OG0001616	Syah.g_01430	Syam.g_00909
OG0001617	Syah.g_02008	Syam.g_00797
OG0001619	Syah.g_01607	Syam.g_01108
OG0001620	Syah.g_00871	Syam.g_00470
OG0001621	Syah.g_00662	Syam.g_00267
OG0001622	Syah.g_00396	Syam.g_02423
OG0001623	Syah.g_00842	Syam.g_00429
OG0001624	Syah.g_00471	Syam.g_02341
OG0001625	Syah.g_00656	Syam.g_00262
OG0001633	Syah.g_01551	Syam.g_01586
OG0001634	Syah.g_01504	Syam.g_01368
OG0001636	Syah.g_00336	Syam.g_00040
OG0001637	Syah.g_02280	Syam.g_01909, Syam.g_01908
OG0001638	Syah.g_02399	Syam.g_02001
OG0001639	Syah.g_02312	Syam.g_01924
OG0001640	Syah.g_02060	Syam.g_00756
OG0001641	Syah.g_01660	Syam.g_01164
OG0001643	Syah.g_01930	Syam.g_01463
OG0001644	Syah.g_01709	Syam.g_01229
OG0001645	Syah.g_01568	Syam.g_01062
OG0001645	Syah.g_02049	Syam.g_01534
OG0001652	Syah.g_00560	Syam.g_00018
OG0001654	Syah.g_02310	Syam.g_01922
OG0001655	Syah.g_02446	Syam.g_01691
OG0001656	Syah.g_00827	Syam.g_00413
OG0001657	Syah.g_00063	Syam.g_02202
OG0001658	Syah.g_00513	Syam.g_02312
OG0001659	Syah.g_01424	Syam.g_00901
OG0001667	Syah.g_02458	Syam.g_00840
OG0001672	Syah.g_02497, Syah.g_02496	Syam.g_02076
OG0001673	Syah.g_00903	Syam.g_00503
OG0001675	Syah.g_01673	Syam.g_01178
OG0001676	Syah.g_00826	Syam.g_00412
OG0001677	Syah.g_00811	Syam.g_00397
OG0001678	Syah.g_00691	Syam.g_00291
OG0001680	Syah.g_02139	Syam.g_01778, Syam.g_01777
OG0001680	Syah.g_02404	Syam.g_02005
OG0001681	Syah.g_02120, Syah.g_00957, Syah.g_01366	Syam.g_01330
OG0001682	Syah.g_02306	Syam.g_01427
OG0001682	Syah.g_01719	Syam.g_01237
OG0001691	Syah.g_01965	Syam.g_01497
OG0001692	Syah.g_01297	Syam.g_01608
OG0001693	Syah.g_02029	Syam.g_00775
OG0001694	Syah.g_00622	Syam.g_00228
OG0001695	Syah.g_00409	Syam.g_02408
OG0001702	Syah.g_02513	Syam.g_02094, Syam.g_02095
OG0001703	Syah.g_00988	Syam.g_00577
OG0001712	Syah.g_01847	Syam.g_01009
OG0001713	Syah.g_02144	Syam.g_01783
OG0001715	Syah.g_01877	Syam.g_01411
OG0001716	Syah.g_02110	Syam.g_00703
OG0001717	Syah.g_00076	Syam.g_02215
OG0001718	Syah.g_02043	Syam.g_01501
OG0001729	Syah.g_00914	Syam.g_00516
OG0001730	Syah.g_00921	Syam.g_00519
OG0001733	Syah.g_01514	Syam.g_01219
OG0001734	Syah.g_02111	Syam.g_00702
OG0001735	Syah.g_01491	Syam.g_01381, Syam.g_01382
OG0001736	Syah.g_00154	Syam.g_00166, Syam.g_00167
OG0001737	Syah.g_00108	Syam.g_00209
OG0001738	Syah.g_00142	Syam.g_00175
OG0001739	Syah.g_00411	Syam.g_02406
OG0001740	Syah.g_00407	Syam.g_02411
OG0001741	Syah.g_00938, Syah.g_02444	Syam.g_01537, Syam.g_01560
OG0001741	Syah.g_01867	Syam.g_01412
OG0001750	Syah.g_02520	Syam.g_02101
OG0001751	Syah.g_00902	Syam.g_00502, Syam.g_01063
OG0001752	Syah.g_02289	Syam.g_01914
OG0001755	Syah.g_01039	Syam.g_00627
OG0001758	Syah.g_01464	Syam.g_00551
OG0001761	Syah.g_01971	Syam.g_01505
OG0001762	Syah.g_01666	Syam.g_01171
OG0001763	Syah.g_01653	Syam.g_01158, Syam.g_01157
OG0001764	Syah.g_01571	Syam.g_01068
OG0001766	Syah.g_00119	Syam.g_00199
OG0001769	Syah.g_01915	Syam.g_01449
OG0001771	Syah.g_02078	Syam.g_00958
OG0001783	Syah.g_00247	Syam.g_00118
OG0001784	Syah.g_02515	Syam.g_02096
OG0001786	Syah.g_02350	Syam.g_01962
OG0001787	Syah.g_01063	Syam.g_00650
OG0001788	Syah.g_01066	Syam.g_00653
OG0001789	Syah.g_02198	Syam.g_01829
OG0001790	Syah.g_02171	Syam.g_01804
OG0001791	Syah.g_02143	Syam.g_01782
OG0001792	Syah.g_01398	Syam.g_00872
OG0001794	Syah.g_01696	Syam.g_01202
OG0001795	Syah.g_01461	Syam.g_01940
OG0001796	Syah.g_01677	Syam.g_01182
OG0001797	Syah.g_01598	Syam.g_01100
OG0001798	Syah.g_01956	Syam.g_01487
OG0001799	Syah.g_01919	Syam.g_01452
OG0001801	Syah.g_01314	Syam.g_01598
OG0001803	Syah.g_02226	Syam.g_01856
OG0001804	Syah.g_00890	Syam.g_00491
OG0001805	Syah.g_00667	Syam.g_00272
OG0001806	Syah.g_00634	Syam.g_00240
OG0001808	Syah.g_00180	Syam.g_00154
OG0001810	Syah.g_00037	Syam.g_02174
OG0001811	Syah.g_00615	Syam.g_02235
OG0001812	Syah.g_00520	Syam.g_02302
OG0001813	Syah.g_00467	Syam.g_02345
OG0001814	Syah.g_00387	Syam.g_02432
OG0001815	Syah.g_00378	Syam.g_02441
OG0001816	Syah.g_01518	Syam.g_01360
OG0001817	Syah.g_00428	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001835	Syah.g_01363	Syam.g_00964
OG0001838	Syah.g_00365	Syam.g_00008
OG0001839	Syah.g_00339	Syam.g_00036
OG0001840	Syah.g_00317	Syam.g_00053
OG0001841	Syah.g_00309	Syam.g_00060
OG0001843	Syah.g_00241	Syam.g_00124
OG0001844	Syah.g_00240	Syam.g_00125
OG0001845	Syah.g_00239	Syam.g_00126
OG0001847	Syah.g_00010	Syam.g_02144
OG0001848	Syah.g_00006	Syam.g_02140
OG0001849	Syah.g_02507	Syam.g_02088
OG0001850	Syah.g_02498	Syam.g_02078
OG0001851	Syah.g_02492	Syam.g_02072
OG0001852	Syah.g_02491	Syam.g_02071
OG0001853	Syah.g_02485	Syam.g_02064
OG0001854	Syah.g_00907	Syam.g_00507
OG0001856	Syah.g_02361	Syam.g_01968
OG0001857	Syah.g_02358	Syam.g_01965
OG0001858	Syah.g_02326	Syam.g_01935
OG0001859	Syah.g_00977	Syam.g_00565
OG0001860	Syah.g_00990	Syam.g_00579
OG0001861	Syah.g_01004	Syam.g_00590
OG0001862	Syah.g_01015	Syam.g_00601
OG0001863	Syah.g_01020	Syam.g_00606
OG0001864	Syah.g_01072	Syam.g_00661
OG0001865	Syah.g_01140	Syam.g_01726
OG0001866	Syah.g_01164	Syam.g_01703
OG0001867	Syah.g_01973	Syam.g_01507
OG0001868	Syah.g_02203	Syam.g_01833
OG0001869	Syah.g_02163	Syam.g_01800
OG0001870	Syah.g_02155	Syam.g_01792
OG0001871	Syah.g_02149	Syam.g_01787
OG0001872	Syah.g_01394	Syam.g_00866
OG0001873	Syah.g_01429	Syam.g_00908
OG0001874	Syah.g_01432	Syam.g_00911
OG0001875	Syah.g_01465	Syam.g_00550
OG0001876	Syah.g_01466	Syam.g_00549
OG0001877	Syah.g_02002	Syam.g_00803
OG0001878	Syah.g_01670	Syam.g_01175
OG0001879	Syah.g_01664	Syam.g_01169
OG0001880	Syah.g_01626	Syam.g_01130
OG0001881	Syah.g_01625	Syam.g_01127
OG0001882	Syah.g_01601	Syam.g_01103
OG0001883	Syah.g_01597	Syam.g_01099
OG0001884	Syah.g_01588	Syam.g_01090
OG0001885	Syah.g_01576	Syam.g_01073
OG0001886	Syah.g_01572	Syam.g_01069
OG0001887	Syah.g_01823	Syam.g_01341
OG0001888	Syah.g_01803	Syam.g_01313
OG0001889	Syah.g_01763	Syam.g_01275
OG0001890	Syah.g_02097	Syam.g_00724
OG0001891	Syah.g_02101	Syam.g_00720
OG0001892	Syah.g_02115	Syam.g_01756
OG0001895	Syah.g_01318	Syam.g_01594
OG0001896	Syah.g_02230	Syam.g_01861
OG0001898	Syah.g_00848	Syam.g_00435
OG0001899	Syah.g_00774	Syam.g_00358
OG0001900	Syah.g_00649	Syam.g_00255
OG0001901	Syah.g_00648	Syam.g_00254
OG0001902	Syah.g_00093	Syam.g_00223
OG0001903	Syah.g_00103	Syam.g_00214
OG0001904	Syah.g_00172	Syam.g_00160
OG0001905	Syah.g_00182	Syam.g_00152
OG0001906	Syah.g_00024	Syam.g_02162
OG0001907	Syah.g_00043	Syam.g_02180
OG0001908	Syah.g_00619	Syam.g_02231
OG0001909	Syah.g_00608	Syam.g_02242
OG0001910	Syah.g_00545	Syam.g_02277
OG0001912	Syah.g_00495	Syam.g_02321
OG0001913	Syah.g_00493	Syam.g_02323
OG0001914	Syah.g_01442	Syam.g_00920
OG0001915	Syah.g_00381	Syam.g_02437
OG0001916	Syah.g_01014	Syam.g_00600
OG0001917	Syah.g_01684	Syam.g_01189
OG0001918	Syah.g_01852	Syam.g_01017
OG0001918	Syah.g_00416	Syam.g_02401
OG0001929	Syah.g_00302	Syam.g_00067
OG0001932	Syah.g_00243	Syam.g_00122
OG0001933	Syah.g_02540	Syam.g_02124
OG0001934	Syah.g_02527	Syam.g_02109
OG0001935	Syah.g_02489	Syam.g_02069
OG0001936	Syah.g_01889	Syam.g_00990
OG0001937	Syah.g_02340	Syam.g_01952
OG0001940	Syah.g_01127	Syam.g_01739
OG0001941	Syah.g_02208	Syam.g_01838
OG0001943	Syah.g_01844	Syam.g_00842
OG0001946	Syah.g_02003	Syam.g_00802
OG0001948	Syah.g_01655	Syam.g_01159
OG0001949	Syah.g_01635	Syam.g_01139
OG0001950	Syah.g_01633	Syam.g_01137
OG0001951	Syah.g_01624	Syam.g_01126
OG0001952	Syah.g_01600	Syam.g_01102
OG0001953	Syah.g_01599	Syam.g_01101
OG0001954	Syah.g_01545	Syam.g_01040
OG0001957	Syah.g_01950	Syam.g_01482
OG0001958	Syah.g_01493	Syam.g_01379
OG0001960	Syah.g_01235	Syam.g_01664
OG0001961	Syah.g_01216	Syam.g_01673
OG0001964	Syah.g_00704	Syam.g_00304
OG0001965	Syah.g_01902	Syam.g_01439
OG0001966	Syah.g_00654	Syam.g_00260
OG0001967	Syah.g_00652	Syam.g_00258
OG0001968	Syah.g_00651	Syam.g_00257
OG0001969	Syah.g_00125	Syam.g_00193
OG0001971	Syah.g_00610	Syam.g_02240
OG0001972	Syah.g_00533	Syam.g_02289
OG0001974	Syah.g_00515	Syam.g_02309
OG0001975	Syah.g_01441	Syam.g_00919
OG0001976	Syah.g_01443	Syam.g_00921
OG0001979	Syah.g_01999	Syam.g_00806
OG0001980	Syah.g_00844	Syam.g_00431
OG0001990	Syah.g_00406	Syam.g_02412
OG0001995	Syah.g_01988	Syam.g_00818
OG0001997	Syah.g_02518	Syam.g_02099
OG0002000	Syah.g_01041	Syam.g_00629
OG0002008	Syah.g_01668	Syam.g_01173
OG0002010	Syah.g_01261	Syam.g_01643
OG0002012	Syah.g_01562	Syam.g_01051
OG0002013	Syah.g_00886	Syam.g_00487
