Orthogroup	Syah	Prbk
OG0001133	Syah.g_01957	Prbk.g_02613
OG0001134	Syah.g_01437	Prbk.g_02195
OG0001135	Syah.g_01439	Prbk.g_02197
OG0001136	Syah.g_02160	Prbk.g_01021
OG0001137	Syah.g_02141	Prbk.g_00155
OG0001138	Syah.g_01421	Prbk.g_00137
OG0001139	Syah.g_01419	Prbk.g_00135
OG0001140	Syah.g_01418	Prbk.g_00134
OG0001141	Syah.g_01417	Prbk.g_00133
OG0001142	Syah.g_01416	Prbk.g_00132
OG0001143	Syah.g_01408	Prbk.g_01504
OG0001144	Syah.g_01399	Prbk.g_00188
OG0001145	Syah.g_02188	Prbk.g_01194
OG0001146	Syah.g_02206	Prbk.g_01178
OG0001147	Syah.g_01234	Prbk.g_02120
OG0001148	Syah.g_00984	Prbk.g_02051
OG0001149	Syah.g_00983	Prbk.g_02050
OG0001150	Syah.g_00982	Prbk.g_02049
OG0001151	Syah.g_00970	Prbk.g_02037
OG0001152	Syah.g_00969	Prbk.g_02036
OG0001153	Syah.g_01253	Prbk.g_01217
OG0001154	Syah.g_01252	Prbk.g_01216
OG0001155	Syah.g_02313	Prbk.g_02004
OG0001156	Syah.g_02316	Prbk.g_02001
OG0001157	Syah.g_02317	Prbk.g_02596
OG0001158	Syah.g_02318	Prbk.g_02000
OG0001159	Syah.g_02319	Prbk.g_01999
OG0001161	Syah.g_00475	Prbk.g_02593
OG0001162	Syah.g_01745	Prbk.g_01788
OG0001163	Syah.g_02370	Prbk.g_00920
OG0001164	Syah.g_02376	Prbk.g_00915
OG0001165	Syah.g_02381	Prbk.g_00912
OG0001166	Syah.g_02410	Prbk.g_01438
OG0001167	Syah.g_02259	Prbk.g_01417
OG0001168	Syah.g_02261	Prbk.g_01415
OG0001169	Syah.g_02263	Prbk.g_01413
OG0001170	Syah.g_02265	Prbk.g_01411
OG0001171	Syah.g_02276	Prbk.g_01401
OG0001172	Syah.g_00692	Prbk.g_01908
OG0001173	Syah.g_00693	Prbk.g_01909
OG0001174	Syah.g_00701	Prbk.g_01917
OG0001175	Syah.g_00702	Prbk.g_01918
OG0001176	Syah.g_00738	Prbk.g_00991
OG0001177	Syah.g_00736	Prbk.g_00993
OG0001178	Syah.g_02390	Prbk.g_00901
OG0001179	Syah.g_00767	Prbk.g_00962
OG0001180	Syah.g_00792	Prbk.g_00804
OG0001181	Syah.g_00796	Prbk.g_00808
OG0001182	Syah.g_00805	Prbk.g_00817
OG0001183	Syah.g_00810	Prbk.g_00845
OG0001184	Syah.g_00192	Prbk.g_00521
OG0001185	Syah.g_00244	Prbk.g_00231
OG0001186	Syah.g_00294	Prbk.g_01568
OG0001187	Syah.g_00289	Prbk.g_01572
OG0001188	Syah.g_00299	Prbk.g_01576
OG0001189	Syah.g_00316	Prbk.g_01598
OG0001190	Syah.g_00512	Prbk.g_02160
OG0001191	Syah.g_00491	Prbk.g_02173
OG0001192	Syah.g_00485	Prbk.g_02180
OG0001193	Syah.g_00456	Prbk.g_02218
OG0001194	Syah.g_00454	Prbk.g_02224
OG0001195	Syah.g_00453	Prbk.g_02225
OG0001196	Syah.g_00390	Prbk.g_02261
OG0001197	Syah.g_00388	Prbk.g_02263
OG0001198	Syah.g_00376	Prbk.g_02275
OG0001199	Syah.g_02488	Prbk.g_01314
OG0001200	Syah.g_02490	Prbk.g_01312
OG0001201	Syah.g_02538	Prbk.g_00010
OG0001202	Syah.g_00594	Prbk.g_01254
OG0001203	Syah.g_00909	Prbk.g_01519
OG0001204	Syah.g_00676	Prbk.g_01013
OG0001205	Syah.g_02222	Prbk.g_00318
OG0001206	Syah.g_01208	Prbk.g_02089
OG0001207	Syah.g_00987	Prbk.g_02053
OG0001208	Syah.g_00999	Prbk.g_02063
OG0001209	Syah.g_01067	Prbk.g_01083
OG0001210	Syah.g_01074	Prbk.g_01095
OG0001211	Syah.g_01092	Prbk.g_01892
OG0001212	Syah.g_01150	Prbk.g_01140
OG0001213	Syah.g_01946	Prbk.g_02623
OG0001214	Syah.g_01933	Prbk.g_02633
OG0001215	Syah.g_01996	Prbk.g_01816
OG0001216	Syah.g_01727	Prbk.g_00616
OG0001217	Syah.g_01869	Prbk.g_01872
OG0001218	Syah.g_01244	Prbk.g_01205
OG0001219	Syah.g_01578	Prbk.g_02367
OG0001220	Syah.g_02113	Prbk.g_02559
OG0001221	Syah.g_01816	Prbk.g_02420
OG0001223	Syah.g_01654	Prbk.g_02299
OG0001224	Syah.g_02034	Prbk.g_00060
OG0001225	Syah.g_02032	Prbk.g_00058
OG0001226	Syah.g_01887	Prbk.g_01682
OG0001227	Syah.g_00472	Prbk.g_02022
OG0001228	Syah.g_02228	Prbk.g_00183
OG0001229	Syah.g_02009	Prbk.g_00923
OG0001230	Syah.g_01302	Prbk.g_00249
OG0001231	Syah.g_00356	Prbk.g_01637
OG0001232	Syah.g_02422	Prbk.g_01433
OG0001233	Syah.g_02266	Prbk.g_01410
OG0001234	Syah.g_00706	Prbk.g_01921
OG0001236	Syah.g_00189	Prbk.g_00517
OG0001237	Syah.g_00201	Prbk.g_00524
OG0001238	Syah.g_00490	Prbk.g_02174
OG0001240	Syah.g_02523	Prbk.g_00027
OG0001241	Syah.g_02532	Prbk.g_00017
OG0001242	Syah.g_00011	Prbk.g_00200
OG0001243	Syah.g_00017	Prbk.g_00541
OG0001245	Syah.g_01848	Prbk.g_01693
OG0001246	Syah.g_01025	Prbk.g_01044
OG0001247	Syah.g_01741	Prbk.g_02509
OG0001248	Syah.g_01744	Prbk.g_01805
OG0001249	Syah.g_00849	Prbk.g_00865
OG0001250	Syah.g_02090	Prbk.g_02538
OG0001252	Syah.g_02041	Prbk.g_00065
OG0001253	Syah.g_01849	Prbk.g_01700
OG0001254	Syah.g_01438	Prbk.g_02196
OG0001255	Syah.g_00919	Prbk.g_01776
OG0001258	Syah.g_02379	Prbk.g_00914
OG0001259	Syah.g_02264	Prbk.g_01412
OG0001260	Syah.g_02286	Prbk.g_01382
OG0001262	Syah.g_00314	Prbk.g_01595
OG0001263	Syah.g_00020	Prbk.g_00543
OG0001265	Syah.g_00009	Prbk.g_00198
OG0001266	Syah.g_00590	Prbk.g_01250
OG0001267	Syah.g_00624	Prbk.g_00417
OG0001268	Syah.g_00864	Prbk.g_00877
OG0001269	Syah.g_00916	Prbk.g_02556
OG0001270	Syah.g_02238	Prbk.g_00330
OG0001271	Syah.g_01218	Prbk.g_02110
OG0001272	Syah.g_01003	Prbk.g_02067
OG0001273	Syah.g_01940	Prbk.g_02626
OG0001274	Syah.g_00537	Prbk.g_00651
OG0001275	Syah.g_01669	Prbk.g_00570
OG0001276	Syah.g_01685	Prbk.g_00587
OG0001277	Syah.g_00404	Prbk.g_02247
OG0001278	Syah.g_01390	Prbk.g_00176
OG0001279	Syah.g_01323	Prbk.g_01933
OG0001280	Syah.g_02197	Prbk.g_01186
OG0001281	Syah.g_02207	Prbk.g_01177
OG0001283	Syah.g_00395	Prbk.g_02256
OG0001286	Syah.g_00790	Prbk.g_00802
OG0001288	Syah.g_00266	Prbk.g_01534
OG0001291	Syah.g_00032	Prbk.g_00553
OG0001292	Syah.g_00671	Prbk.g_01007
OG0001293	Syah.g_00650	Prbk.g_00381
OG0001294	Syah.g_01507	Prbk.g_00707
OG0001295	Syah.g_01076	Prbk.g_01098
OG0001297	Syah.g_01034	Prbk.g_01053
OG0001298	Syah.g_01128	Prbk.g_01114
OG0001300	Syah.g_02005	Prbk.g_01801
OG0001301	Syah.g_02018	Prbk.g_01761
OG0001302	Syah.g_01901	Prbk.g_01455
OG0001303	Syah.g_01580	Prbk.g_02365
OG0001307	Syah.g_00724	Prbk.g_01198
OG0001309	Syah.g_01040	Prbk.g_01059
OG0001310	Syah.g_02402	Prbk.g_01444
OG0001311	Syah.g_01687	Prbk.g_00589
OG0001312	Syah.g_01590	Prbk.g_02354
OG0001313	Syah.g_00564	Prbk.g_02099, Prbk.g_02097
OG0001316	Syah.g_00039	Prbk.g_00560
OG0001319	Syah.g_00635	Prbk.g_00407
OG0001321	Syah.g_02216	Prbk.g_00309
OG0001322	Syah.g_02215	Prbk.g_00308
OG0001323	Syah.g_01043	Prbk.g_01062
OG0001324	Syah.g_02006	Prbk.g_01800
OG0001326	Syah.g_00443	Prbk.g_02231
OG0001328	Syah.g_01822	Prbk.g_02413
OG0001329	Syah.g_01906	Prbk.g_01661
OG0001330	Syah.g_02190	Prbk.g_01193
OG0001332	Syah.g_02308	Prbk.g_02016
OG0001333	Syah.g_02260	Prbk.g_01416
OG0001334	Syah.g_00818	Prbk.g_00849
OG0001335	Syah.g_00819	Prbk.g_00850
OG0001336	Syah.g_00394	Prbk.g_02257
OG0001337	Syah.g_00815, Syah.g_00837	Prbk.g_00859
OG0001340	Syah.g_00838	Prbk.g_00860
OG0001341	Syah.g_02011	Prbk.g_02519
OG0001344	Syah.g_02153	Prbk.g_00142
OG0001347	Syah.g_00284	Prbk.g_00942
OG0001348	Syah.g_02073	Prbk.g_00671
OG0001352	Syah.g_01058	Prbk.g_01767
OG0001353	Syah.g_02079	Prbk.g_02529
OG0001354	Syah.g_01641	Prbk.g_02308
OG0001355	Syah.g_01077	Prbk.g_02424
OG0001358	Syah.g_01963	Prbk.g_02607
OG0001360	Syah.g_02122	Prbk.g_00123
OG0001361	Syah.g_02127	Prbk.g_00102
OG0001362	Syah.g_01275	Prbk.g_00281
OG0001363	Syah.g_01273	Prbk.g_00283
OG0001366	Syah.g_02413	Prbk.g_01435
OG0001370	Syah.g_01732, Syah.g_00429	Prbk.g_02516
OG0001372	Syah.g_01055	Prbk.g_01468
OG0001373	Syah.g_00444	Prbk.g_02230
OG0001374	Syah.g_00436	Prbk.g_02238
OG0001376	Syah.g_00483	Prbk.g_02183
OG0001377	Syah.g_00484	Prbk.g_02182
OG0001378	Syah.g_02239	Prbk.g_00337
OG0001379	Syah.g_02192	Prbk.g_01191
OG0001381	Syah.g_00717	Prbk.g_00629
OG0001382	Syah.g_00258	Prbk.g_00623
OG0001385	Syah.g_00447	Prbk.g_02227
OG0001386	Syah.g_00446	Prbk.g_02228
OG0001387	Syah.g_00445	Prbk.g_02229
OG0001388	Syah.g_00442	Prbk.g_02232
OG0001389	Syah.g_00441	Prbk.g_02233
OG0001390	Syah.g_00440	Prbk.g_02234
OG0001391	Syah.g_00439	Prbk.g_02235
OG0001392	Syah.g_00438	Prbk.g_02236
OG0001393	Syah.g_00437	Prbk.g_02237
OG0001394	Syah.g_01810	Prbk.g_02437
OG0001395	Syah.g_01705	Prbk.g_00600
OG0001396	Syah.g_00149	Prbk.g_01543
OG0001397	Syah.g_01274	Prbk.g_00282
OG0001398	Syah.g_01563	Prbk.g_01694
OG0001400	Syah.g_00045	Prbk.g_00747
OG0001401	Syah.g_02084	Prbk.g_02533
OG0001402	Syah.g_01958	Prbk.g_02612
OG0001403	Syah.g_00341	Prbk.g_01618
OG0001405	Syah.g_00821	Prbk.g_00852
OG0001406	Syah.g_00482	Prbk.g_02184
OG0001410	Syah.g_00725	Prbk.g_01197
OG0001412	Syah.g_00151	Prbk.g_01541
OG0001414	Syah.g_00718	Prbk.g_01364
OG0001416	Syah.g_02204	Prbk.g_01180
OG0001423	Syah.g_00965	Prbk.g_02679, Prbk.g_01945
OG0001425	Syah.g_00486	Prbk.g_02177
OG0001426	Syah.g_02449	Prbk.g_02030
OG0001434	Syah.g_01805	Prbk.g_02441
OG0001435	Syah.g_01525	Prbk.g_02392
OG0001436	Syah.g_00168	Prbk.g_00496
OG0001436	Syah.g_00169	Prbk.g_00497
OG0001438	Syah.g_00102	Prbk.g_00432
OG0001442	Syah.g_01795	Prbk.g_02445
OG0001443	Syah.g_00478	Prbk.g_00922
OG0001444	Syah.g_02519	Prbk.g_00033
OG0001446	Syah.g_01731	Prbk.g_01665
OG0001449	Syah.g_00679	Prbk.g_01465
OG0001461	Syah.g_00711	Prbk.g_00296
OG0001462	Syah.g_00335	Prbk.g_01611
OG0001470	Syah.g_02242	Prbk.g_01566
OG0001474	Syah.g_00865	Prbk.g_00878
OG0001475	Syah.g_02244	Prbk.g_01564
OG0001476	Syah.g_02145	Prbk.g_00148
OG0001477	Syah.g_02015	Prbk.g_01756
OG0001479	Syah.g_00862	Prbk.g_00875
OG0001481	Syah.g_01703	Prbk.g_00303
OG0001484	Syah.g_00435	Prbk.g_00625
OG0001487	Syah.g_01245	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syah.g_02136	Prbk.g_00159
OG0001489	Syah.g_00801	Prbk.g_00813
OG0001494	Syah.g_00325	Prbk.g_00095
OG0001495	Syah.g_00735	Prbk.g_00994
OG0001496	Syah.g_02013	Prbk.g_01752
OG0001497	Syah.g_02014	Prbk.g_01755
OG0001498	Syah.g_00889	Prbk.g_00363
OG0001508	Syah.g_02241	Prbk.g_01567
OG0001509	Syah.g_00282	Prbk.g_01547
OG0001509	Syah.g_00148	Prbk.g_01545, Prbk.g_00223
OG0001510	Syah.g_00256	Prbk.g_01485
OG0001511	Syah.g_02546	Prbk.g_00003
OG0001512	Syah.g_00910	Prbk.g_01517
OG0001514	Syah.g_02012	Prbk.g_01751
OG0001515	Syah.g_02001	Prbk.g_01809
OG0001516	Syah.g_01498	Prbk.g_00716
OG0001517	Syah.g_00859	Prbk.g_00872
OG0001518	Syah.g_00488	Prbk.g_02176
OG0001519	Syah.g_00476	Prbk.g_02187
OG0001527	Syah.g_01107	Prbk.g_01878
OG0001528	Syah.g_02243	Prbk.g_01570
OG0001529	Syah.g_00328	Prbk.g_01605
OG0001530	Syah.g_02544	Prbk.g_00005
OG0001531	Syah.g_00911	Prbk.g_01516
OG0001532	Syah.g_01420	Prbk.g_00136
OG0001533	Syah.g_01174	Prbk.g_00338
OG0001534	Syah.g_01699	Prbk.g_00597
OG0001535	Syah.g_01683	Prbk.g_00585
OG0001536	Syah.g_01617	Prbk.g_02328
OG0001537	Syah.g_01815	Prbk.g_02428
OG0001538	Syah.g_01774	Prbk.g_02473
OG0001539	Syah.g_01521	Prbk.g_02579
OG0001540	Syah.g_00022	Prbk.g_00545
OG0001541	Syah.g_00621	Prbk.g_00787
OG0001542	Syah.g_00612	Prbk.g_01276
OG0001543	Syah.g_00568	Prbk.g_00673
OG0001544	Syah.g_00477	Prbk.g_02186
OG0001545	Syah.g_00405	Prbk.g_02246
OG0001558	Syah.g_00562	Prbk.g_01634
OG0001559	Syah.g_02543	Prbk.g_00006
OG0001560	Syah.g_02531	Prbk.g_00019
OG0001561	Syah.g_01689	Prbk.g_00591
OG0001562	Syah.g_01675	Prbk.g_00577
OG0001563	Syah.g_00784	Prbk.g_00945
OG0001572	Syah.g_01333	Prbk.g_01332
OG0001574	Syah.g_01105	Prbk.g_01880
OG0001575	Syah.g_01110	Prbk.g_01875
OG0001576	Syah.g_01172	Prbk.g_01168
OG0001577	Syah.g_02162	Prbk.g_01023
OG0001579	Syah.g_00824, Syah.g_00828	Prbk.g_00856
OG0001580	Syah.g_00523, Syah.g_00522	Prbk.g_02149
OG0001588	Syah.g_00177	Prbk.g_00504
OG0001589	Syah.g_02269	Prbk.g_01408
OG0001590	Syah.g_01941	Prbk.g_02557
OG0001591	Syah.g_01509	Prbk.g_02583
OG0001592	Syah.g_00521	Prbk.g_02150
OG0001614	Syah.g_00242	Prbk.g_00229
OG0001615	Syah.g_02103, Syah.g_01081	Prbk.g_02685
OG0001616	Syah.g_01430	Prbk.g_01500
OG0001617	Syah.g_02008	Prbk.g_01955
OG0001618	Syah.g_01717	Prbk.g_00609
OG0001619	Syah.g_01607	Prbk.g_02338
OG0001620	Syah.g_00871	Prbk.g_00886
OG0001621	Syah.g_00662	Prbk.g_00370
OG0001622	Syah.g_00396	Prbk.g_02255
OG0001634	Syah.g_01504	Prbk.g_00710
OG0001635	Syah.g_00270	Prbk.g_02658
OG0001636	Syah.g_00336	Prbk.g_01612
OG0001637	Syah.g_02280	Prbk.g_01392
OG0001638	Syah.g_02399	Prbk.g_01446
OG0001639	Syah.g_02312	Prbk.g_02005
OG0001640	Syah.g_02060	Prbk.g_00069
OG0001641	Syah.g_01660	Prbk.g_02294
OG0001643	Syah.g_01930	Prbk.g_02636
OG0001652	Syah.g_00560	Prbk.g_01636
OG0001653	Syah.g_02522	Prbk.g_00030
OG0001654	Syah.g_02310	Prbk.g_02007
OG0001655	Syah.g_02446	Prbk.g_00356, Prbk.g_00692
OG0001656	Syah.g_00827	Prbk.g_00855
OG0001657	Syah.g_00063	Prbk.g_00762
OG0001658	Syah.g_00513	Prbk.g_02159
OG0001671	Syah.g_00550	Prbk.g_00666
OG0001672	Syah.g_02497, Syah.g_02496	Prbk.g_01306
OG0001673	Syah.g_00903	Prbk.g_01367
OG0001674	Syah.g_01308	Prbk.g_01388
OG0001674	Syah.g_01309	Prbk.g_01387
OG0001675	Syah.g_01673	Prbk.g_00574, Prbk.g_00576
OG0001676	Syah.g_00826	Prbk.g_00858
OG0001677	Syah.g_00811	Prbk.g_00846
OG0001680	Syah.g_02139	Prbk.g_00385
OG0001691	Syah.g_01965	Prbk.g_02381
OG0001692	Syah.g_01297	Prbk.g_00254
OG0001693	Syah.g_02029	Prbk.g_00358
OG0001694	Syah.g_00622	Prbk.g_00419
OG0001695	Syah.g_00409	Prbk.g_02241
OG0001702	Syah.g_02513	Prbk.g_01293
OG0001703	Syah.g_00988	Prbk.g_02054
OG0001712	Syah.g_01847	Prbk.g_02521
OG0001714	Syah.g_00276	Prbk.g_01555
OG0001715	Syah.g_01877	Prbk.g_01712
OG0001716	Syah.g_02110	Prbk.g_02551
OG0001728	Syah.g_02475	Prbk.g_01565
OG0001729	Syah.g_00914	Prbk.g_01511
OG0001730	Syah.g_00921	Prbk.g_01377
OG0001731	Syah.g_02332	Prbk.g_01992
OG0001734	Syah.g_02111	Prbk.g_02553
OG0001735	Syah.g_01491	Prbk.g_00724
OG0001736	Syah.g_00154	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482
OG0001737	Syah.g_00108	Prbk.g_00437
OG0001738	Syah.g_00142	Prbk.g_00470
OG0001740	Syah.g_00407	Prbk.g_02244
OG0001747	Syah.g_00044	Prbk.g_00745
OG0001748	Syah.g_00549	Prbk.g_00664
OG0001749	Syah.g_00159	Prbk.g_00487
OG0001750	Syah.g_02520	Prbk.g_00032
OG0001751	Syah.g_00902	Prbk.g_01366
OG0001752	Syah.g_02289	Prbk.g_01380
OG0001754	Syah.g_02282	Prbk.g_01389
OG0001755	Syah.g_01039	Prbk.g_01058
OG0001759	Syah.g_01167	Prbk.g_01973
OG0001760	Syah.g_01861	Prbk.g_02382
OG0001761	Syah.g_01971	Prbk.g_01847
OG0001762	Syah.g_01666	Prbk.g_00567
OG0001763	Syah.g_01653	Prbk.g_02300
OG0001764	Syah.g_01571	Prbk.g_02374
OG0001766	Syah.g_00119	Prbk.g_00447
OG0001767	Syah.g_00167	Prbk.g_00495
OG0001768	Syah.g_00606	Prbk.g_01269
OG0001783	Syah.g_00247	Prbk.g_00234
OG0001784	Syah.g_02515	Prbk.g_00037
OG0001785	Syah.g_02281	Prbk.g_01390
OG0001786	Syah.g_02350	Prbk.g_01976
OG0001787	Syah.g_01063	Prbk.g_01079
OG0001788	Syah.g_01066	Prbk.g_01082
OG0001789	Syah.g_02198	Prbk.g_01184
OG0001790	Syah.g_02171	Prbk.g_01030
OG0001791	Syah.g_02143, Syah.g_01197	Prbk.g_00150
OG0001792	Syah.g_01398	Prbk.g_00187
OG0001794	Syah.g_01696	Prbk.g_01724
OG0001795	Syah.g_01461	Prbk.g_01787
OG0001796	Syah.g_01677	Prbk.g_00579
OG0001797	Syah.g_01598	Prbk.g_02345
OG0001798	Syah.g_01956	Prbk.g_02614
OG0001799	Syah.g_01919	Prbk.g_02653
OG0001800	Syah.g_01322	Prbk.g_01936
OG0001801	Syah.g_01314	Prbk.g_00245
OG0001803	Syah.g_02226	Prbk.g_00322
OG0001804	Syah.g_00890	Prbk.g_00362
OG0001805	Syah.g_00667	Prbk.g_01002
OG0001806	Syah.g_00634	Prbk.g_00408
OG0001807	Syah.g_00170	Prbk.g_00498
OG0001808	Syah.g_00180	Prbk.g_00509
OG0001809	Syah.g_00035	Prbk.g_00556
OG0001810	Syah.g_00037	Prbk.g_00558
OG0001811	Syah.g_00615	Prbk.g_01279
OG0001812	Syah.g_00520	Prbk.g_02151
OG0001813	Syah.g_00467	Prbk.g_02206
OG0001814	Syah.g_00387	Prbk.g_02264
OG0001815	Syah.g_00378	Prbk.g_02273
OG0001835	Syah.g_01363	Prbk.g_01759
OG0001837	Syah.g_00555	Prbk.g_00665
OG0001838	Syah.g_00365	Prbk.g_02286
OG0001839	Syah.g_00339	Prbk.g_01616
OG0001840	Syah.g_00317	Prbk.g_01599
OG0001841	Syah.g_00309	Prbk.g_01591
OG0001842	Syah.g_02303	Prbk.g_01491
OG0001843	Syah.g_00241	Prbk.g_00228
OG0001844	Syah.g_00240	Prbk.g_00227
OG0001845	Syah.g_00239	Prbk.g_00221
OG0001847	Syah.g_00010	Prbk.g_00199
OG0001848	Syah.g_00006	Prbk.g_00195
OG0001849	Syah.g_02507	Prbk.g_01298
OG0001850	Syah.g_02498	Prbk.g_01305
OG0001851	Syah.g_02492	Prbk.g_01310
OG0001852	Syah.g_02491	Prbk.g_01311
OG0001853	Syah.g_02485	Prbk.g_01318
OG0001854	Syah.g_00907	Prbk.g_01370
OG0001856	Syah.g_02361	Prbk.g_00935
OG0001857	Syah.g_02358	Prbk.g_00938
OG0001858	Syah.g_02326	Prbk.g_01995
OG0001859	Syah.g_00977	Prbk.g_02043
OG0001860	Syah.g_00990	Prbk.g_02055
OG0001861	Syah.g_01004	Prbk.g_02068
OG0001862	Syah.g_01015	Prbk.g_02080
OG0001863	Syah.g_01020	Prbk.g_01864
OG0001864	Syah.g_01072	Prbk.g_01093
OG0001865	Syah.g_01140	Prbk.g_01127
OG0001866	Syah.g_01164	Prbk.g_01152
OG0001867	Syah.g_01973	Prbk.g_01162
OG0001868	Syah.g_02203	Prbk.g_01181
OG0001869	Syah.g_02163	Prbk.g_01024
OG0001870	Syah.g_02155	Prbk.g_01016
OG0001871	Syah.g_02149	Prbk.g_00145
OG0001872	Syah.g_01394	Prbk.g_00180
OG0001873	Syah.g_01429	Prbk.g_01499
OG0001874	Syah.g_01432	Prbk.g_00124
OG0001877	Syah.g_02002	Prbk.g_01808
OG0001878	Syah.g_01670	Prbk.g_00571
OG0001879	Syah.g_01664	Prbk.g_00563
OG0001880	Syah.g_01626	Prbk.g_02321
OG0001881	Syah.g_01625	Prbk.g_02322
OG0001882	Syah.g_01601	Prbk.g_02342
OG0001883	Syah.g_01597	Prbk.g_02347
OG0001884	Syah.g_01588	Prbk.g_02356
OG0001885	Syah.g_01576	Prbk.g_02369
OG0001886	Syah.g_01572	Prbk.g_02373
OG0001887	Syah.g_01823	Prbk.g_02412
OG0001888	Syah.g_01803	Prbk.g_02454
OG0001889	Syah.g_01763	Prbk.g_02482
OG0001890	Syah.g_02097	Prbk.g_02545
OG0001891	Syah.g_02101	Prbk.g_02549
OG0001892	Syah.g_02115	Prbk.g_02562
OG0001893	Syah.g_01955	Prbk.g_02615
OG0001894	Syah.g_01936	Prbk.g_02630
OG0001895	Syah.g_01318	Prbk.g_01939
OG0001896	Syah.g_02230	Prbk.g_00340
OG0001897	Syah.g_00868	Prbk.g_00880
OG0001898	Syah.g_00848	Prbk.g_00863
OG0001899	Syah.g_00774	Prbk.g_00955
OG0001900	Syah.g_00649	Prbk.g_00382
OG0001901	Syah.g_00648	Prbk.g_00383
OG0001902	Syah.g_00093	Prbk.g_00424
OG0001903	Syah.g_00103	Prbk.g_00433
OG0001904	Syah.g_00172	Prbk.g_00501
OG0001905	Syah.g_00182	Prbk.g_00511
OG0001906	Syah.g_00024	Prbk.g_00546
OG0001907	Syah.g_00043	Prbk.g_00743
OG0001908	Syah.g_00619	Prbk.g_00788
OG0001909	Syah.g_00608	Prbk.g_01271
OG0001910	Syah.g_00545	Prbk.g_00660
OG0001911	Syah.g_01199, Syah.g_01196	Prbk.g_01337
OG0001912	Syah.g_00495	Prbk.g_02170
OG0001913	Syah.g_00493	Prbk.g_02172
OG0001914	Syah.g_01442	Prbk.g_02200
OG0001929	Syah.g_00302	Prbk.g_01584
OG0001930	Syah.g_02304	Prbk.g_01490
OG0001931	Syah.g_02305	Prbk.g_01489
OG0001932	Syah.g_00243	Prbk.g_00230
OG0001933	Syah.g_02540	Prbk.g_00008
OG0001934	Syah.g_02527	Prbk.g_00023
OG0001935	Syah.g_02489	Prbk.g_01313
OG0001936	Syah.g_01889	Prbk.g_01469
OG0001937	Syah.g_02340	Prbk.g_01984
OG0001938	Syah.g_00992	Prbk.g_02057
OG0001939	Syah.g_01998	Prbk.g_02683
OG0001940	Syah.g_01127	Prbk.g_01113
OG0001941	Syah.g_02208	Prbk.g_01176
OG0001943	Syah.g_01844	Prbk.g_00151
OG0001944	Syah.g_01560	Prbk.g_01669
OG0001946	Syah.g_02003	Prbk.g_01803
OG0001948	Syah.g_01655	Prbk.g_02298
OG0001949	Syah.g_01635	Prbk.g_02312
OG0001950	Syah.g_01633	Prbk.g_02314
OG0001951	Syah.g_01624	Prbk.g_02323
OG0001952	Syah.g_01600	Prbk.g_02343
OG0001953	Syah.g_01599	Prbk.g_02344
OG0001954	Syah.g_01545	Prbk.g_02508
OG0001957	Syah.g_01950	Prbk.g_02620
OG0001958	Syah.g_01493	Prbk.g_00721
OG0001960	Syah.g_01235	Prbk.g_01200
OG0001961	Syah.g_01216	Prbk.g_02108
OG0001964	Syah.g_00704	Prbk.g_01919
OG0001965	Syah.g_01902	Prbk.g_00369
OG0001966	Syah.g_00654	Prbk.g_00377
OG0001967	Syah.g_00652	Prbk.g_00379
OG0001968	Syah.g_00651	Prbk.g_00380
OG0001969	Syah.g_00125	Prbk.g_00452
OG0001970	Syah.g_00026	Prbk.g_00548
OG0001971	Syah.g_00610	Prbk.g_01273
OG0001972	Syah.g_00533	Prbk.g_00647
OG0001974	Syah.g_00515	Prbk.g_02157
OG0001975	Syah.g_01441	Prbk.g_02199
OG0001976	Syah.g_01443	Prbk.g_02201
OG0001995	Syah.g_01988	Prbk.g_01089
OG0001997	Syah.g_02518	Prbk.g_00034
OG0001998	Syah.g_00502, Syah.g_01305	Prbk.g_01395
OG0002000	Syah.g_01041	Prbk.g_01060
OG0002001	Syah.g_01201	Prbk.g_01670
OG0002007	Syah.g_02062	Prbk.g_00073
OG0002008	Syah.g_01668	Prbk.g_00569
OG0002009	Syah.g_01813	Prbk.g_02431
OG0002010	Syah.g_01261	Prbk.g_01224
OG0002011	Syah.g_00896	Prbk.g_00359
OG0002012	Syah.g_01562	Prbk.g_00830, Prbk.g_00306
OG0002013	Syah.g_00886	Prbk.g_00474
OG0002014	Syah.g_00158	Prbk.g_00486
OG0002015	Syah.g_00163	Prbk.g_00490
OG0002016	Syah.g_00551	Prbk.g_00667
OG0002017	Syah.g_00458	Prbk.g_02215
OG0002018	Syah.g_00408	Prbk.g_02243
OG0002035	Syah.g_01307	Prbk.g_01741
OG0002037	Syah.g_00994, Syah.g_00995	Prbk.g_02059
OG0002038	Syah.g_02148	Prbk.g_00147
OG0002039	Syah.g_02135	Prbk.g_00160
OG0002040	Syah.g_02134	Prbk.g_00107
OG0002041	Syah.g_01651	Prbk.g_02302
OG0002042	Syah.g_01629	Prbk.g_02318
OG0002043	Syah.g_01581	Prbk.g_02363
OG0002044	Syah.g_02077	Prbk.g_02528
OG0002045	Syah.g_01213	Prbk.g_02106
OG0002047	Syah.g_00885	Prbk.g_00366
OG0002050	Syah.g_00643	Prbk.g_00399
OG0002053	Syah.g_00474	Prbk.g_02194
