Orthogroup	Syah	Syap
OG0001458	Syah.g_00432	Syap.g_01825
OG0001459	Syah.g_01456	Syap.g_00351
OG0001460	Syah.g_01512	Syap.g_00789
OG0001461	Syah.g_00711	Syap.g_02707
OG0001470	Syah.g_02242	Syap.g_01138, Syap.g_00709
OG0001474	Syah.g_00865	Syap.g_00562
OG0001475	Syah.g_02244	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syah.g_01211	Syap.g_01790
OG0001479	Syah.g_00862	Syap.g_00565
OG0001487	Syah.g_01245	Syap.g_00699
OG0001488	Syah.g_02136	Syap.g_00209
OG0001489	Syah.g_00801	Syap.g_00603
OG0001492	Syah.g_01393	Syap.g_02441
OG0001493	Syah.g_01385	Syap.g_02433
OG0001495	Syah.g_00735	Syap.g_01921
OG0001498	Syah.g_00889	Syap.g_02044, Syap.g_02043
OG0001502	Syah.g_02109	Syap.g_00833
OG0001504	Syah.g_01455	Syap.g_00350
OG0001507	Syah.g_02464	Syap.g_00227
OG0001508	Syah.g_02241	Syap.g_01139
OG0001510	Syah.g_00256	Syap.g_01117
OG0001511	Syah.g_02546	Syap.g_02629, Syap.g_02676
OG0001512	Syah.g_00910	Syap.g_01151, Syap.g_01152
OG0001515	Syah.g_02001	Syap.g_00906
OG0001516	Syah.g_01498	Syap.g_01964
OG0001517	Syah.g_00859	Syap.g_00568
OG0001518	Syah.g_00488	Syap.g_01026
OG0001519	Syah.g_00476	Syap.g_02079
OG0001527	Syah.g_01107	Syap.g_00287, Syap.g_00292
OG0001528	Syah.g_02243	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syah.g_00328	Syap.g_01809
OG0001530	Syah.g_02544	Syap.g_02627
OG0001531	Syah.g_00911	Syap.g_01150
OG0001534	Syah.g_01699	Syap.g_00534
OG0001535	Syah.g_01683	Syap.g_01875
OG0001536	Syah.g_01617	Syap.g_02018
OG0001537	Syah.g_01815	Syap.g_00153
OG0001538	Syah.g_01774	Syap.g_00199
OG0001539	Syah.g_01521	Syap.g_02370
OG0001540	Syah.g_00022	Syap.g_02214
OG0001541	Syah.g_00621	Syap.g_01187
OG0001542	Syah.g_00612	Syap.g_01177
OG0001543	Syah.g_00568	Syap.g_01417, Syap.g_01416
OG0001547	Syah.g_01565	Syap.g_00840, Syap.g_00839
OG0001557	Syah.g_01809	Syap.g_00162
OG0001558	Syah.g_00562	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syah.g_01675	Syap.g_02700
OG0001563	Syah.g_00784	Syap.g_00473
OG0001567	Syah.g_01564	Syap.g_00838
OG0001568	Syah.g_01567	Syap.g_00842
OG0001570	Syah.g_01553	Syap.g_00438
OG0001574	Syah.g_01105	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syah.g_02162	Syap.g_00232
OG0001580	Syah.g_00523, Syah.g_00522	Syap.g_01340, Syap.g_01341
OG0001590	Syah.g_01941	Syap.g_00889
OG0001592	Syah.g_00521	Syap.g_01342
OG0001614	Syah.g_00242	Syap.g_01101
OG0001615	Syah.g_02103	Syap.g_01937
OG0001616	Syah.g_01430	Syap.g_01884
OG0001618	Syah.g_01717	Syap.g_00518, Syap.g_02409
OG0001619	Syah.g_01607	Syap.g_01752
OG0001620	Syah.g_00871	Syap.g_00557
OG0001621	Syah.g_00662	Syap.g_01592
OG0001622	Syah.g_00396	Syap.g_02601
OG0001623	Syah.g_00842	Syap.g_00582, Syap.g_00585
OG0001624	Syah.g_00471	Syap.g_02494
OG0001634	Syah.g_01504	Syap.g_01956
OG0001635	Syah.g_00270	Syap.g_01127
OG0001636	Syah.g_00336	Syap.g_01797
OG0001637	Syah.g_02280	Syap.g_01945, Syap.g_01946
OG0001638	Syah.g_02399	Syap.g_01778
OG0001639	Syah.g_02312	Syap.g_00751
OG0001641	Syah.g_01660	Syap.g_02685
OG0001643	Syah.g_01930	Syap.g_00902
OG0001644	Syah.g_01709	Syap.g_00346
OG0001645	Syah.g_01568, Syah.g_02049	Syap.g_00668
OG0001652	Syah.g_00560	Syap.g_02634
OG0001654	Syah.g_02310	Syap.g_00753
OG0001657	Syah.g_00063	Syap.g_02175
OG0001658	Syah.g_00513	Syap.g_00131
OG0001659	Syah.g_01424	Syap.g_01892
OG0001672	Syah.g_02497, Syah.g_02496	Syap.g_02553, Syap.g_02554
OG0001673	Syah.g_00903	Syap.g_01163
OG0001675	Syah.g_01673	Syap.g_02698
OG0001677	Syah.g_00811	Syap.g_00592
OG0001678	Syah.g_00691	Syap.g_02678
OG0001679	Syah.g_01114	Syap.g_02521
OG0001680	Syah.g_02404	Syap.g_01772
OG0001682	Syah.g_02306, Syah.g_01719	Syap.g_00516
OG0001692	Syah.g_01297	Syap.g_02120
OG0001694	Syah.g_00622	Syap.g_01358
OG0001713	Syah.g_02144	Syap.g_00349
OG0001714	Syah.g_00276, Syah.g_02441	Syap.g_01040
OG0001715	Syah.g_01877	Syap.g_00665
OG0001717	Syah.g_00076	Syap.g_01200
OG0001729	Syah.g_00914	Syap.g_02666
OG0001730	Syah.g_00921	Syap.g_00770
OG0001731	Syah.g_02332	Syap.g_00029
OG0001733	Syah.g_01514	Syap.g_00794
OG0001735	Syah.g_01491	Syap.g_00095
OG0001737	Syah.g_00108	Syap.g_01637
OG0001738	Syah.g_00142	Syap.g_01657
OG0001739	Syah.g_00411	Syap.g_01815, Syap.g_01816
OG0001741	Syah.g_00938, Syah.g_02444, Syah.g_01867	Syap.g_02493
OG0001748	Syah.g_00554, Syah.g_00549	Syap.g_01911
OG0001749	Syah.g_00159	Syap.g_02067
OG0001750	Syah.g_02520	Syap.g_00764
OG0001751	Syah.g_00902	Syap.g_01164
OG0001752	Syah.g_02289	Syap.g_02670
OG0001754	Syah.g_02282	Syap.g_01949, Syap.g_01948
OG0001755	Syah.g_01039	Syap.g_00250
OG0001760	Syah.g_01861	Syap.g_02651
OG0001762	Syah.g_01666	Syap.g_02692
OG0001764	Syah.g_01571	Syap.g_02336
OG0001766	Syah.g_00119	Syap.g_01328
OG0001767	Syah.g_00167	Syap.g_01036, Syap.g_00863
OG0001768	Syah.g_00606	Syap.g_00610
OG0001769	Syah.g_01915	Syap.g_00643
OG0001771	Syah.g_02078	Syap.g_00329
OG0001783	Syah.g_00247	Syap.g_01108, Syap.g_01471
OG0001786	Syah.g_02350	Syap.g_00311, Syap.g_01210
OG0001787	Syah.g_01063	Syap.g_01454
OG0001788	Syah.g_01066	Syap.g_01449
OG0001789	Syah.g_02198	Syap.g_01482, Syap.g_01481
OG0001790	Syah.g_02171	Syap.g_00238
OG0001796	Syah.g_01677	Syap.g_01850, Syap.g_01852
OG0001797	Syah.g_01598	Syap.g_00947
OG0001798	Syah.g_01956	Syap.g_01291
OG0001799	Syah.g_01919	Syap.g_00638
OG0001800	Syah.g_01322	Syap.g_00771
OG0001801	Syah.g_01314	Syap.g_02110
OG0001804	Syah.g_00890	Syap.g_02045, Syap.g_02046
OG0001806	Syah.g_00634	Syap.g_02337
OG0001809	Syah.g_00035	Syap.g_00322, Syap.g_01685
OG0001811	Syah.g_00615	Syap.g_01180
OG0001812	Syah.g_00520	Syap.g_01343
OG0001813	Syah.g_00467	Syap.g_02086
OG0001814	Syah.g_00387	Syap.g_01166, Syap.g_00125
OG0001815	Syah.g_00378	Syap.g_01801
OG0001838	Syah.g_00365	Syap.g_00064, Syap.g_00537
OG0001839	Syah.g_00339	Syap.g_01794
OG0001840	Syah.g_00317	Syap.g_00978
OG0001841	Syah.g_00309	Syap.g_00987
OG0001842	Syah.g_02303	Syap.g_00147, Syap.g_00146
OG0001843	Syah.g_00241	Syap.g_01100
OG0001844	Syah.g_00240	Syap.g_01099
OG0001845	Syah.g_00239	Syap.g_01094
OG0001847	Syah.g_00010	Syap.g_02230
OG0001848	Syah.g_00006	Syap.g_02236
OG0001849	Syah.g_02507	Syap.g_02364
OG0001850	Syah.g_02498	Syap.g_02550
OG0001851	Syah.g_02492	Syap.g_01700
OG0001852	Syah.g_02491	Syap.g_01699
OG0001853	Syah.g_02485	Syap.g_01691
OG0001854	Syah.g_00907	Syap.g_01157
OG0001856	Syah.g_02361	Syap.g_01216
OG0001857	Syah.g_02358	Syap.g_01212
OG0001858	Syah.g_02326	Syap.g_00025
OG0001859	Syah.g_00977	Syap.g_02516
OG0001860	Syah.g_00990	Syap.g_02262
OG0001861	Syah.g_01004	Syap.g_02248
OG0001862	Syah.g_01015	Syap.g_00276
OG0001863	Syah.g_01020	Syap.g_00272
OG0001864	Syah.g_01072	Syap.g_01974
OG0001865	Syah.g_01140	Syap.g_00651
OG0001866	Syah.g_01164	Syap.g_01522
OG0001867	Syah.g_01973	Syap.g_01524
OG0001868	Syah.g_02203	Syap.g_01495
OG0001869	Syah.g_02163	Syap.g_00233
OG0001870	Syah.g_02155	Syap.g_00224
OG0001871	Syah.g_02149	Syap.g_00217
OG0001872	Syah.g_01394	Syap.g_02442
OG0001873	Syah.g_01429	Syap.g_01885
OG0001874	Syah.g_01432	Syap.g_01882
OG0001877	Syah.g_02002	Syap.g_00905
OG0001878	Syah.g_01670	Syap.g_02695
OG0001879	Syah.g_01664	Syap.g_02690
OG0001883	Syah.g_01597	Syap.g_01741
OG0001884	Syah.g_01588	Syap.g_01733
OG0001885	Syah.g_01576	Syap.g_02792
OG0001886	Syah.g_01572	Syap.g_02335
OG0001887	Syah.g_01823	Syap.g_01245
OG0001888	Syah.g_01803	Syap.g_00168
OG0001889	Syah.g_01763	Syap.g_02724
OG0001890	Syah.g_02097	Syap.g_00825
OG0001891	Syah.g_02101	Syap.g_00832
OG0001893	Syah.g_01955	Syap.g_01290
OG0001894	Syah.g_01936	Syap.g_00893
OG0001895	Syah.g_01318	Syap.g_02658
OG0001896	Syah.g_02230	Syap.g_02053
OG0001897	Syah.g_00868	Syap.g_00559
OG0001898	Syah.g_00848	Syap.g_00577
OG0001899	Syah.g_00774	Syap.g_00484
OG0001900	Syah.g_00649	Syap.g_02355
OG0001901	Syah.g_00648	Syap.g_02354
OG0001902	Syah.g_00093	Syap.g_01354
OG0001903	Syah.g_00103	Syap.g_01631
OG0001904	Syah.g_00172	Syap.g_02063
OG0001905	Syah.g_00182	Syap.g_01060
OG0001906	Syah.g_00024	Syap.g_02213
OG0001908	Syah.g_00619	Syap.g_01185
OG0001909	Syah.g_00608	Syap.g_02279
OG0001910	Syah.g_00545	Syap.g_01907
OG0001912	Syah.g_00495	Syap.g_01042
OG0001913	Syah.g_00493	Syap.g_01032
OG0001915	Syah.g_00381	Syap.g_02313
OG0001929	Syah.g_00302	Syap.g_00994
OG0001930	Syah.g_02304	Syap.g_00148
OG0001931	Syah.g_02305	Syap.g_00149
OG0001932	Syah.g_00243	Syap.g_01102
OG0001935	Syah.g_02489	Syap.g_01697
OG0001937	Syah.g_02340	Syap.g_00037
OG0001938	Syah.g_00992	Syap.g_00731, Syap.g_02259
OG0001943	Syah.g_01844	Syap.g_00645
OG0001944	Syah.g_01560	Syap.g_02662
OG0001946	Syah.g_02003	Syap.g_01058
OG0001970	Syah.g_00026	Syap.g_02212
OG0001979	Syah.g_01999	Syap.g_00662, Syap.g_00834
OG0001998	Syah.g_00502	Syap.g_00748
OG0002009	Syah.g_01813	Syap.g_00155
OG0002010	Syah.g_01261	Syap.g_00002
OG0002011	Syah.g_00896	Syap.g_02399
OG0002013	Syah.g_00886	Syap.g_02542
OG0002015	Syah.g_00163	Syap.g_02069
OG0002016	Syah.g_00551	Syap.g_00102
OG0002017	Syah.g_00458	Syap.g_02099
OG0002020	Syah.g_00413	Syap.g_02581
OG0002021	Syah.g_00415	Syap.g_02584
OG0002022	Syah.g_00417	Syap.g_02585
OG0002023	Syah.g_00418	Syap.g_02588
OG0002039	Syah.g_02135	Syap.g_00208
OG0002047	Syah.g_00885	Syap.g_02039, Syap.g_02154
OG0002049	Syah.g_00730	Syap.g_01926
OG0002056	Syah.g_00104	Syap.g_01633, Syap.g_01632
OG0002114	Syah.g_01310	Syap.g_01982
OG0002116	Syah.g_02345	Syap.g_00044
OG0002129	Syah.g_01277	Syap.g_02529
OG0002131	Syah.g_00414	Syap.g_02582
OG0002134	Syah.g_00232	Syap.g_01088, Syap.g_01087
OG0002135	Syah.g_02419	Syap.g_01395, Syap.g_01402
OG0002136	Syah.g_02418	Syap.g_01396, Syap.g_01403
OG0002139	Syah.g_01381	Syap.g_02429
OG0002142	Syah.g_01313	Syap.g_02112, Syap.g_02111
OG0002143	Syah.g_00893	Syap.g_02578
OG0002144	Syah.g_00733	Syap.g_00772, Syap.g_00773
OG0002156	Syah.g_01316	Syap.g_01621
OG0002169	Syah.g_00884	Syap.g_02038, Syap.g_02152
OG0002170	Syah.g_00854	Syap.g_00573
OG0002171	Syah.g_00156	Syap.g_02070
OG0002172	Syah.g_00548	Syap.g_01910
OG0002179	Syah.g_00185	Syap.g_01062
OG0002180	Syah.g_00094	Syap.g_01353
OG0002181	Syah.g_00646	Syap.g_02350
OG0002182	Syah.g_00664	Syap.g_00309
OG0002184	Syah.g_02506	Syap.g_02363
OG0002185	Syah.g_02499	Syap.g_02549
OG0002186	Syah.g_02417	Syap.g_01404
OG0002187	Syah.g_02415	Syap.g_01398
OG0002188	Syah.g_02378	Syap.g_00616
OG0002189	Syah.g_02377	Syap.g_00615
OG0002190	Syah.g_02331	Syap.g_00028
OG0002192	Syah.g_02132	Syap.g_00207
OG0002194	Syah.g_01384	Syap.g_02432
OG0002196	Syah.g_01792	Syap.g_00179
OG0002197	Syah.g_01659	Syap.g_02684
OG0002198	Syah.g_01914	Syap.g_00644, Syap.g_00405
OG0002199	Syah.g_01920	Syap.g_00637
OG0002200	Syah.g_01291	Syap.g_02466
OG0002201	Syah.g_01162	Syap.g_01520
OG0002202	Syah.g_01161	Syap.g_01519
OG0002203	Syah.g_01160	Syap.g_01518
OG0002204	Syah.g_01142	Syap.g_00440
OG0002205	Syah.g_01126	Syap.g_01315
OG0002206	Syah.g_01113	Syap.g_01301
OG0002207	Syah.g_01103	Syap.g_00297
OG0002208	Syah.g_00989	Syap.g_02263
OG0002209	Syah.g_00866	Syap.g_00561
OG0002210	Syah.g_00814	Syap.g_00588
OG0002211	Syah.g_00777	Syap.g_00480
OG0002212	Syah.g_00524	Syap.g_01338
OG0002214	Syah.g_00393	Syap.g_02604
OG0002235	Syah.g_01796	Syap.g_00176
OG0002236	Syah.g_00727	Syap.g_02346
OG0002238	Syah.g_01472	Syap.g_02235, Syap.g_02000
OG0002242	Syah.g_00157	Syap.g_02068
OG0002247	Syah.g_01119	Syap.g_01305
OG0002257	Syah.g_01892	Syap.g_00660
OG0002260	Syah.g_01380	Syap.g_02428
OG0002277	Syah.g_00296	Syap.g_00997
OG0002301	Syah.g_01949	Syap.g_00675
OG0002302	Syah.g_00975	Syap.g_02512
OG0002306	Syah.g_00419	Syap.g_02088
OG0002309	Syah.g_02085	Syap.g_01843
OG0002349	Syah.g_02268	Syap.g_01515
OG0002353	Syah.g_01766	Syap.g_02729
OG0002355	Syah.g_02469	Syap.g_02330
OG0002357	Syah.g_00455	Syap.g_01434, Syap.g_01433
OG0002369	Syah.g_00222	Syap.g_00708, Syap.g_00707, Syap.g_00730
OG0002404	Syah.g_01716	Syap.g_01585
OG0002406	Syah.g_01868	Syap.g_00435
OG0002425	Syah.g_00213	Syap.g_01019
OG0002464	Syah.g_01056	Syap.g_02552
OG0002525	Syah.g_01537	Syap.g_02158, Syap.g_01008
OG0002527	Syah.g_01874	Syap.g_02372
OG0002528	Syah.g_01876	Syap.g_02374
OG0002543	Syah.g_00492	Syap.g_01031
OG0002601	Syah.g_01875	Syap.g_02373
OG0002678	Syah.g_00917	Syap.g_00151
OG0002744	Syah.g_01843	Syap.g_00841
OG0002753	Syah.g_00682	Syap.g_00775
OG0002767	Syah.g_01192	Syap.g_02415
OG0002872	Syah.g_00603	Syap.g_02269
OG0002935	Syah.g_00274	Syap.g_00811
OG0002997	Syah.g_01481	Syap.g_00339
OG0003045	Syah.g_02052	Syap.g_00439, Syap.g_02626
OG0003145	Syah.g_01468	Syap.g_02572, Syap.g_02571
OG0003257	Syah.g_00229	Syap.g_00706, Syap.g_00728
OG0003310	Syah.g_01469	Syap.g_02573
