Orthogroup	Syah	Syat
OG0001196	Syah.g_00390	Syat.g_02398
OG0001197	Syah.g_00388	Syat.g_02396
OG0001199	Syah.g_02488	Syat.g_01475
OG0001200	Syah.g_02490	Syat.g_01477
OG0001201	Syah.g_02538	Syat.g_01572
OG0001202	Syah.g_00594	Syat.g_02812
OG0001203	Syah.g_00909	Syat.g_01447
OG0001204	Syah.g_00676	Syat.g_01867
OG0001205	Syah.g_02222	Syat.g_01287
OG0001206	Syah.g_01208	Syat.g_03268
OG0001207	Syah.g_00987	Syat.g_03162
OG0001208	Syah.g_00999	Syat.g_03172
OG0001209	Syah.g_01067	Syat.g_03273
OG0001210	Syah.g_01074	Syat.g_00103
OG0001211	Syah.g_01092	Syat.g_00078
OG0001213	Syah.g_01946	Syat.g_03289
OG0001214	Syah.g_01933	Syat.g_00128
OG0001216	Syah.g_01727	Syat.g_00660
OG0001217	Syah.g_01869	Syat.g_02587
OG0001218	Syah.g_01244	Syat.g_01356
OG0001219	Syah.g_01578	Syat.g_00629
OG0001220	Syah.g_02113	Syat.g_01534
OG0001223	Syah.g_01654	Syat.g_00544
OG0001224	Syah.g_02034	Syat.g_00804
OG0001225	Syah.g_02032	Syat.g_00806
OG0001226	Syah.g_01887	Syat.g_01485
OG0001228	Syah.g_02228	Syat.g_00938
OG0001229	Syah.g_02009	Syat.g_00981
OG0001230	Syah.g_01302	Syat.g_01235
OG0001231	Syah.g_00356	Syat.g_02327
OG0001232	Syah.g_02422	Syat.g_03041
OG0001233	Syah.g_02266	Syat.g_03012
OG0001234	Syah.g_00706	Syat.g_02092
OG0001236	Syah.g_00189	Syat.g_02156
OG0001237	Syah.g_00201	Syat.g_02161
OG0001238	Syah.g_00490	Syat.g_02673
OG0001240	Syah.g_02523	Syat.g_01554
OG0001241	Syah.g_02532	Syat.g_01564
OG0001242	Syah.g_00011	Syat.g_02936
OG0001243	Syah.g_00017	Syat.g_02928
OG0001244	Syah.g_00049	Syat.g_02901
OG0001245	Syah.g_01848	Syat.g_00212
OG0001246	Syah.g_01025	Syat.g_03209
OG0001247	Syah.g_01741	Syat.g_01019
OG0001248	Syah.g_01744	Syat.g_03159
OG0001249	Syah.g_00849	Syat.g_01620
OG0001251	Syah.g_00448	Syat.g_00963, Syat.g_00621
OG0001252	Syah.g_02041	Syat.g_00787
OG0001255	Syah.g_00919	Syat.g_00843
OG0001256	Syah.g_02369	Syat.g_03111
OG0001258	Syah.g_02379	Syat.g_03119
OG0001259	Syah.g_02264	Syat.g_03014
OG0001262	Syah.g_00314	Syat.g_02285
OG0001263	Syah.g_00020	Syat.g_02926
OG0001265	Syah.g_00009	Syat.g_02938
OG0001266	Syah.g_00590	Syat.g_02808
OG0001267	Syah.g_00624	Syat.g_02060
OG0001268	Syah.g_00864	Syat.g_01608
OG0001269	Syah.g_00916	Syat.g_02369
OG0001270	Syah.g_02238	Syat.g_02968
OG0001271	Syah.g_01218	Syat.g_01374
OG0001272	Syah.g_01003	Syat.g_03176
OG0001274	Syah.g_00537	Syat.g_02727
OG0001275	Syah.g_01669	Syat.g_00529
OG0001276	Syah.g_01685	Syat.g_00705
OG0001277	Syah.g_00404	Syat.g_03312
OG0001278	Syah.g_01390	Syat.g_00895
OG0001279	Syah.g_01323	Syat.g_01252
OG0001281	Syah.g_02207	Syat.g_01159
OG0001282	Syah.g_00985	Syat.g_02780
OG0001283	Syah.g_00395	Syat.g_02403
OG0001286	Syah.g_00790	Syat.g_01656
OG0001287	Syah.g_00252	Syat.g_02208
OG0001288	Syah.g_00266	Syat.g_02225
OG0001289	Syah.g_02508	Syat.g_01527
OG0001291	Syah.g_00032	Syat.g_02916
OG0001292	Syah.g_00671	Syat.g_01873
OG0001293	Syah.g_00650	Syat.g_01995
OG0001294	Syah.g_01507	Syat.g_00409
OG0001295	Syah.g_01076	Syat.g_00945
OG0001296	Syah.g_01030	Syat.g_03217
OG0001297	Syah.g_01034	Syat.g_03221
OG0001298	Syah.g_01128	Syat.g_00043
OG0001299	Syah.g_01501	Syat.g_00401
OG0001300	Syah.g_02005	Syat.g_01025
OG0001303	Syah.g_01580	Syat.g_00628
OG0001304	Syah.g_01698	Syat.g_00690
OG0001305	Syah.g_02024	Syat.g_00813
OG0001306	Syah.g_02179	Syat.g_03234
OG0001307	Syah.g_00724	Syat.g_02082
OG0001309	Syah.g_01040	Syat.g_01113
OG0001310	Syah.g_02402	Syat.g_03066
OG0001311	Syah.g_01687	Syat.g_00703
OG0001312	Syah.g_01590	Syat.g_00615
OG0001315	Syah.g_00808	Syat.g_01634
OG0001317	Syah.g_00905	Syat.g_01451
OG0001318	Syah.g_00658	Syat.g_01888
OG0001319	Syah.g_00635	Syat.g_02048
OG0001323	Syah.g_01043	Syat.g_01111
OG0001325	Syah.g_01723	Syat.g_00664
OG0001326	Syah.g_00443	Syat.g_02525
OG0001327	Syah.g_01519	Syat.g_00414
OG0001329	Syah.g_01906	Syat.g_00097
OG0001333	Syah.g_02260	Syat.g_03018
OG0001336	Syah.g_00394	Syat.g_02402
OG0001345	Syah.g_02124	Syat.g_00290
OG0001348	Syah.g_02073	Syat.g_03316
OG0001349	Syah.g_02427	Syat.g_01220
OG0001353	Syah.g_02079	Syat.g_00717
OG0001354	Syah.g_01641	Syat.g_00558
OG0001355	Syah.g_01077	Syat.g_02589
OG0001358	Syah.g_01963	Syat.g_03319
OG0001360	Syah.g_02122	Syat.g_00256
OG0001361	Syah.g_02127	Syat.g_00293
OG0001364	Syah.g_00174	Syat.g_02143
OG0001366	Syah.g_02413	Syat.g_03047
OG0001373	Syah.g_00444	Syat.g_02524
OG0001374	Syah.g_00436	Syat.g_02541
OG0001376	Syah.g_00483	Syat.g_00841
OG0001377	Syah.g_00484	Syat.g_00842
OG0001378	Syah.g_02239	Syat.g_02967
OG0001379	Syah.g_02192	Syat.g_01147
OG0001382	Syah.g_00258	Syat.g_00101
OG0001385	Syah.g_00447	Syat.g_02521
OG0001386	Syah.g_00446	Syat.g_02522
OG0001387	Syah.g_00445	Syat.g_02523
OG0001388	Syah.g_00442	Syat.g_02526
OG0001389	Syah.g_00441	Syat.g_02531
OG0001390	Syah.g_00440	Syat.g_02532
OG0001391	Syah.g_00439	Syat.g_02533
OG0001392	Syah.g_00438	Syat.g_02539
OG0001393	Syah.g_00437	Syat.g_02540
OG0001394	Syah.g_01810	Syat.g_00450
OG0001396	Syah.g_00149	Syat.g_02665
OG0001401	Syah.g_02084	Syat.g_00721
OG0001402	Syah.g_01958	Syat.g_03314
OG0001403	Syah.g_00341	Syat.g_02307
OG0001406	Syah.g_00482	Syat.g_00840
OG0001408	Syah.g_01378	Syat.g_00211
OG0001412	Syah.g_00151	Syat.g_02667
OG0001413	Syah.g_01894	Syat.g_02775, Syat.g_00853
OG0001416	Syah.g_02204	Syat.g_02491
OG0001417	Syah.g_01640	Syat.g_01705
OG0001420	Syah.g_01053	Syat.g_01099
OG0001421	Syah.g_01851	Syat.g_03056
OG0001430	Syah.g_00518	Syat.g_03343
OG0001432	Syah.g_01348	Syat.g_00846
OG0001433	Syah.g_01513	Syat.g_01429
OG0001434	Syah.g_01805	Syat.g_00455
OG0001435	Syah.g_01525	Syat.g_00422
OG0001438	Syah.g_00102	Syat.g_02076
OG0001439	Syah.g_00128	Syat.g_02105
OG0001443	Syah.g_00478	Syat.g_02649
OG0001444	Syah.g_02519	Syat.g_01550
OG0001449	Syah.g_00679	Syat.g_00800
OG0001452	Syah.g_00663	Syat.g_01881
OG0001454	Syah.g_01888	Syat.g_00189
OG0001456	Syah.g_00434	Syat.g_02545
OG0001457	Syah.g_00433	Syat.g_02546
OG0001458	Syah.g_00432	Syat.g_02547
OG0001459	Syah.g_01456	Syat.g_03357, Syat.g_03358
OG0001460	Syah.g_01512	Syat.g_01430
OG0001461	Syah.g_00711	Syat.g_01945
OG0001462	Syah.g_00335	Syat.g_02301
OG0001470	Syah.g_02242	Syat.g_02252
OG0001473	Syah.g_01903	Syat.g_00190
OG0001474	Syah.g_00865	Syat.g_01607
OG0001475	Syah.g_02244	Syat.g_01116
OG0001476	Syah.g_02145	Syat.g_02579, Syat.g_01012
OG0001477	Syah.g_02015	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syah.g_01211	Syat.g_01294
OG0001479	Syah.g_00862	Syat.g_01610
OG0001480	Syah.g_02114	Syat.g_00100
OG0001482	Syah.g_01650	Syat.g_00549
OG0001484	Syah.g_00435	Syat.g_02443
OG0001487	Syah.g_01245	Syat.g_01355
OG0001488	Syah.g_02136	Syat.g_00301
OG0001489	Syah.g_00801	Syat.g_01645
OG0001492	Syah.g_01393	Syat.g_00898
OG0001493	Syah.g_01385	Syat.g_00890
OG0001495	Syah.g_00735	Syat.g_01833
OG0001496	Syah.g_02013	Syat.g_00316
OG0001497	Syah.g_02014	Syat.g_00317
OG0001498	Syah.g_00889	Syat.g_02954
OG0001502	Syah.g_02109	Syat.g_00757
OG0001504	Syah.g_01455	Syat.g_03356
OG0001507	Syah.g_02464	Syat.g_03261
OG0001508	Syah.g_02241	Syat.g_02258
OG0001509	Syah.g_00148	Syat.g_01296
OG0001510	Syah.g_00256	Syat.g_02214
OG0001511	Syah.g_02546	Syat.g_01580
OG0001512	Syah.g_00910	Syat.g_01445
OG0001513	Syah.g_00200	Syat.g_01083
OG0001514	Syah.g_02012	Syat.g_00315
OG0001515	Syah.g_02001	Syat.g_00927
OG0001516	Syah.g_01498	Syat.g_00398
OG0001517	Syah.g_00859	Syat.g_01613
OG0001518	Syah.g_00488	Syat.g_02671
OG0001519	Syah.g_00476	Syat.g_02646
OG0001520	Syah.g_01115	Syat.g_00852
OG0001522	Syah.g_02080	Syat.g_00642
OG0001527	Syah.g_01107	Syat.g_00064
OG0001528	Syah.g_02243	Syat.g_01115
OG0001529	Syah.g_00328	Syat.g_02294
OG0001530	Syah.g_02544	Syat.g_01578
OG0001531	Syah.g_00911	Syat.g_01444
OG0001532	Syah.g_01420	Syat.g_00213
OG0001533	Syah.g_01174	Syat.g_02966
OG0001534	Syah.g_01699	Syat.g_00689
OG0001535	Syah.g_01683	Syat.g_00707
OG0001536	Syah.g_01617	Syat.g_00589
OG0001537	Syah.g_01815	Syat.g_00441
OG0001538	Syah.g_01774	Syat.g_00484
OG0001539	Syah.g_01521	Syat.g_00417
OG0001540	Syah.g_00022	Syat.g_02924
OG0001541	Syah.g_00621	Syat.g_02847
OG0001542	Syah.g_00612	Syat.g_02837
OG0001543	Syah.g_00568	Syat.g_03229
OG0001544	Syah.g_00477	Syat.g_02647
OG0001545	Syah.g_00405	Syat.g_02444, Syat.g_02433
OG0001547	Syah.g_01565	Syat.g_00645
OG0001549	Syah.g_02121	Syat.g_00799
OG0001557	Syah.g_01809	Syat.g_00451
OG0001558	Syah.g_00562	Syat.g_02323
OG0001559	Syah.g_02543	Syat.g_01577
OG0001560	Syah.g_02531	Syat.g_01562
OG0001561	Syah.g_01689	Syat.g_00701
OG0001562	Syah.g_01675	Syat.g_00523
OG0001563	Syah.g_00784	Syat.g_01662
OG0001567	Syah.g_01564	Syat.g_00651
OG0001568	Syah.g_01567	Syat.g_00643
OG0001570	Syah.g_01553	Syat.g_03269
OG0001574	Syah.g_01105	Syat.g_00066
OG0001575	Syah.g_01110	Syat.g_00061
OG0001576	Syah.g_01172	Syat.g_01169
OG0001577	Syah.g_02162	Syat.g_03255
OG0001580	Syah.g_00523, Syah.g_00522	Syat.g_02701
OG0001588	Syah.g_00177	Syat.g_03195
OG0001590	Syah.g_01941	Syat.g_00112
OG0001591	Syah.g_01509	Syat.g_00411
OG0001592	Syah.g_00521	Syat.g_02699
OG0001594	Syah.g_00501, Syah.g_00503, Syah.g_01319	Syat.g_01365
OG0001614	Syah.g_00242	Syat.g_02197
OG0001615	Syah.g_02103	Syat.g_00091
OG0001616	Syah.g_01430	Syat.g_00249
OG0001617	Syah.g_02008	Syat.g_03212, Syat.g_03299
OG0001618	Syah.g_01717	Syat.g_00670, Syat.g_02510
OG0001619	Syah.g_01607	Syat.g_00600
OG0001620	Syah.g_00871	Syat.g_01601
OG0001621	Syah.g_00662	Syat.g_01883
OG0001622	Syah.g_00396	Syat.g_02404
OG0001623	Syah.g_00842	Syat.g_01666
OG0001624	Syah.g_00471	Syat.g_00188
OG0001625	Syah.g_00656	Syat.g_01938
OG0001634	Syah.g_01504	Syat.g_00404
OG0001635	Syah.g_00270	Syat.g_02229, Syat.g_01993
OG0001636	Syah.g_00336	Syat.g_02302
OG0001637	Syah.g_02280	Syat.g_02788
OG0001638	Syah.g_02399	Syat.g_03143
OG0001639	Syah.g_02312	Syat.g_02981
OG0001640	Syah.g_02060	Syat.g_00792
OG0001641	Syah.g_01660	Syat.g_00540
OG0001643	Syah.g_01930	Syat.g_00131
OG0001644	Syah.g_01709	Syat.g_00844
OG0001645	Syah.g_01568, Syah.g_02049	Syat.g_01719
OG0001652	Syah.g_00560	Syat.g_02326
OG0001653	Syah.g_02522	Syat.g_01553
OG0001654	Syah.g_02310	Syat.g_02983
OG0001657	Syah.g_00063	Syat.g_02887
OG0001659	Syah.g_01424	Syat.g_00219
OG0001666	Syah.g_01450	Syat.g_03349
OG0001671	Syah.g_00550	Syat.g_02742
OG0001672	Syah.g_02497, Syah.g_02496	Syat.g_01483
OG0001673	Syah.g_00903	Syat.g_01454
OG0001675	Syah.g_01673	Syat.g_00525
OG0001677	Syah.g_00811	Syat.g_01631
OG0001678	Syah.g_00691	Syat.g_01859
OG0001679	Syah.g_01114	Syat.g_02946
OG0001680	Syah.g_02404	Syat.g_03064
OG0001682	Syah.g_02306, Syah.g_01719	Syat.g_00668
OG0001692	Syah.g_01297	Syat.g_01231
OG0001694	Syah.g_00622	Syat.g_02062
OG0001695	Syah.g_00409	Syat.g_02434
OG0001702	Syah.g_02513	Syat.g_01533
OG0001703	Syah.g_00988	Syat.g_03164
OG0001715	Syah.g_01877	Syat.g_01717
OG0001716	Syah.g_02110	Syat.g_02002
OG0001717	Syah.g_00076	Syat.g_02860
OG0001729	Syah.g_00914	Syat.g_01440
OG0001730	Syah.g_00921	Syat.g_01676
OG0001731	Syah.g_02332	Syat.g_03081
OG0001733	Syah.g_01514	Syat.g_01048
OG0001734	Syah.g_02111	Syat.g_00513, Syat.g_01308
OG0001735	Syah.g_01491	Syat.g_00345
OG0001736	Syah.g_00154	Syat.g_01254
OG0001737	Syah.g_00108	Syat.g_02084
OG0001738	Syah.g_00142	Syat.g_02127
OG0001739	Syah.g_00411	Syat.g_02435, Syat.g_02445
OG0001748	Syah.g_00554, Syah.g_00549	Syat.g_02740
OG0001750	Syah.g_02520	Syat.g_01551
OG0001751	Syah.g_00902	Syat.g_01455
OG0001752	Syah.g_02289	Syat.g_02991
OG0001754	Syah.g_02282	Syat.g_02790
OG0001755	Syah.g_01039	Syat.g_03226
OG0001756	Syah.g_00479	Syat.g_01277, Syat.g_00731
OG0001759	Syah.g_01167	Syat.g_02466
OG0001760	Syah.g_01861	Syat.g_02005, Syat.g_00880
OG0001761	Syah.g_01971	Syat.g_00819
OG0001762	Syah.g_01666	Syat.g_00531
OG0001763	Syah.g_01653	Syat.g_00545
OG0001764	Syah.g_01571	Syat.g_00639
OG0001766	Syah.g_00119	Syat.g_02711
OG0001767	Syah.g_00167	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syah.g_00606	Syat.g_02831
OG0001769	Syah.g_01915	Syat.g_00373
OG0001771	Syah.g_02078	Syat.g_01094
OG0001783	Syah.g_00247	Syat.g_02203
OG0001784	Syah.g_02515	Syat.g_01536
OG0001786	Syah.g_02350	Syat.g_03099
OG0001787	Syah.g_01063	Syat.g_01076
OG0001788	Syah.g_01066	Syat.g_03272
OG0001789	Syah.g_02198	Syat.g_01152
OG0001790	Syah.g_02171	Syat.g_03249
OG0001792	Syah.g_01398	Syat.g_00905
OG0001796	Syah.g_01677	Syat.g_00716
OG0001797	Syah.g_01598	Syat.g_00605, Syat.g_01062
OG0001798	Syah.g_01956	Syat.g_03310
OG0001799	Syah.g_01919	Syat.g_00376
OG0001800	Syah.g_01322	Syat.g_01091, Syat.g_01660
OG0001801	Syah.g_01314	Syat.g_01240
OG0001803	Syah.g_02226	Syat.g_01291
OG0001804	Syah.g_00890	Syat.g_02955
OG0001805	Syah.g_00667	Syat.g_02770, Syat.g_01090
OG0001806	Syah.g_00634	Syat.g_02050, Syat.g_02049
OG0001807	Syah.g_00170	Syat.g_02090
OG0001809	Syah.g_00035	Syat.g_00435
OG0001811	Syah.g_00615	Syat.g_02839
OG0001812	Syah.g_00520	Syat.g_02698
OG0001813	Syah.g_00467	Syat.g_02490
OG0001814	Syah.g_00387	Syat.g_02395
OG0001815	Syah.g_00378	Syat.g_01886, Syat.g_00954
OG0001816	Syah.g_01518	Syat.g_00413
OG0001837	Syah.g_00555	Syat.g_02741
OG0001839	Syah.g_00339	Syat.g_02305
OG0001840	Syah.g_00317	Syat.g_02288
OG0001841	Syah.g_00309	Syat.g_02280
OG0001842	Syah.g_02303	Syat.g_02421
OG0001843	Syah.g_00241	Syat.g_02196
OG0001844	Syah.g_00240	Syat.g_02195
OG0001845	Syah.g_00239	Syat.g_02193
OG0001847	Syah.g_00010	Syat.g_02937
OG0001848	Syah.g_00006	Syat.g_02941
OG0001849	Syah.g_02507	Syat.g_01526
OG0001850	Syah.g_02498	Syat.g_01486
OG0001851	Syah.g_02492	Syat.g_01479
OG0001852	Syah.g_02491	Syat.g_01478
OG0001853	Syah.g_02485	Syat.g_01471
OG0001854	Syah.g_00907	Syat.g_01449
OG0001856	Syah.g_02361	Syat.g_03103
OG0001857	Syah.g_02358	Syat.g_03100
OG0001858	Syah.g_02326	Syat.g_03076
OG0001859	Syah.g_00977	Syat.g_01305
OG0001860	Syah.g_00990	Syat.g_03166
OG0001861	Syah.g_01004	Syat.g_03177
OG0001862	Syah.g_01015	Syat.g_03190
OG0001863	Syah.g_01020	Syat.g_03203
OG0001864	Syah.g_01072	Syat.g_03282
OG0001866	Syah.g_01164	Syat.g_00002
OG0001867	Syah.g_01973	Syat.g_03410
OG0001868	Syah.g_02203	Syat.g_01156
OG0001869	Syah.g_02163	Syat.g_03254
OG0001870	Syah.g_02155	Syat.g_03264
OG0001871	Syah.g_02149	Syat.g_00312
OG0001872	Syah.g_01394	Syat.g_00899
OG0001873	Syah.g_01429	Syat.g_00228
OG0001874	Syah.g_01432	Syat.g_00251
OG0001877	Syah.g_02002	Syat.g_00926
OG0001878	Syah.g_01670	Syat.g_00528
OG0001879	Syah.g_01664	Syat.g_00533
OG0001880	Syah.g_01626	Syat.g_00574
OG0001881	Syah.g_01625	Syat.g_00575
OG0001882	Syah.g_01601	Syat.g_00602
OG0001883	Syah.g_01597	Syat.g_00608
OG0001884	Syah.g_01588	Syat.g_00617
OG0001885	Syah.g_01576	Syat.g_00632
OG0001886	Syah.g_01572	Syat.g_00638
OG0001888	Syah.g_01803	Syat.g_00456
OG0001889	Syah.g_01763	Syat.g_00498
OG0001890	Syah.g_02097	Syat.g_00748
OG0001891	Syah.g_02101	Syat.g_00756
OG0001892	Syah.g_02115	Syat.g_00982
OG0001893	Syah.g_01955	Syat.g_03309
OG0001894	Syah.g_01936	Syat.g_00116
OG0001895	Syah.g_01318	Syat.g_01244
OG0001896	Syah.g_02230	Syat.g_02964
OG0001897	Syah.g_00868	Syat.g_01604
OG0001898	Syah.g_00848	Syat.g_01622
OG0001899	Syah.g_00774	Syat.g_01793
OG0001900	Syah.g_00649	Syat.g_01997
OG0001901	Syah.g_00648	Syat.g_01998
OG0001902	Syah.g_00093	Syat.g_02068
OG0001903	Syah.g_00103	Syat.g_02077
OG0001904	Syah.g_00172	Syat.g_02141
OG0001905	Syah.g_00182	Syat.g_02147
OG0001906	Syah.g_00024	Syat.g_02923
OG0001908	Syah.g_00619	Syat.g_02845
OG0001909	Syah.g_00608	Syat.g_02833
OG0001910	Syah.g_00545	Syat.g_02736
OG0001911	Syah.g_01199, Syah.g_01196	Syat.g_00260
OG0001912	Syah.g_00495	Syat.g_02679
OG0001913	Syah.g_00493	Syat.g_02677
OG0001914	Syah.g_01442	Syat.g_03287
OG0001915	Syah.g_00381	Syat.g_02389
OG0001929	Syah.g_00302	Syat.g_02273
OG0001930	Syah.g_02304	Syat.g_02422
OG0001931	Syah.g_02305	Syat.g_02424
OG0001932	Syah.g_00243	Syat.g_02198
OG0001933	Syah.g_02540	Syat.g_01573
OG0001934	Syah.g_02527	Syat.g_01559
OG0001935	Syah.g_02489	Syat.g_01476
OG0001936	Syah.g_01889	Syat.g_00178
OG0001937	Syah.g_02340	Syat.g_03089
OG0001938	Syah.g_00992	Syat.g_03168
OG0001940	Syah.g_01127	Syat.g_00044
OG0001941	Syah.g_02208	Syat.g_01160
OG0001943	Syah.g_01844	Syat.g_00405
OG0001944	Syah.g_01560	Syat.g_01250
OG0001946	Syah.g_02003	Syat.g_00972
OG0001948	Syah.g_01655	Syat.g_00543
OG0001949	Syah.g_01635	Syat.g_00563
OG0001950	Syah.g_01633	Syat.g_00565
OG0001951	Syah.g_01624	Syat.g_00576
OG0001952	Syah.g_01600	Syat.g_00603
OG0001953	Syah.g_01599	Syat.g_00604
OG0001957	Syah.g_01950	Syat.g_03304
OG0001958	Syah.g_01493	Syat.g_00343
OG0001960	Syah.g_01235	Syat.g_01358
OG0001961	Syah.g_01216	Syat.g_01376
OG0001964	Syah.g_00704	Syat.g_01846
OG0001966	Syah.g_00654	Syat.g_01940
OG0001967	Syah.g_00652	Syat.g_01942
OG0001968	Syah.g_00651	Syat.g_01943
OG0001969	Syah.g_00125	Syat.g_02102
OG0001970	Syah.g_00026	Syat.g_02921
OG0001971	Syah.g_00610	Syat.g_02835
OG0001972	Syah.g_00533	Syat.g_02723
OG0001975	Syah.g_01441	Syat.g_03286
OG0001976	Syah.g_01443	Syat.g_03288
OG0001978	Syah.g_00281	Syat.g_01141
OG0001979	Syah.g_01999	Syat.g_03155
OG0001980	Syah.g_00844, Syah.g_01834	Syat.g_00836
OG0001995	Syah.g_01988	Syat.g_02221
OG0001997	Syah.g_02518	Syat.g_01549
OG0002000	Syah.g_01041	Syat.g_01112
OG0002007	Syah.g_02062	Syat.g_00984
OG0002008	Syah.g_01668	Syat.g_03284
OG0002009	Syah.g_01813	Syat.g_00446
OG0002010	Syah.g_01261	Syat.g_01337
OG0002011	Syah.g_00896	Syat.g_00868, Syat.g_01912
OG0002013	Syah.g_00886	Syat.g_01504
OG0002016	Syah.g_00551	Syat.g_02743
OG0002020	Syah.g_00413	Syat.g_02597
OG0002021	Syah.g_00415	Syat.g_02450
OG0002022	Syah.g_00417	Syat.g_02448
OG0002023	Syah.g_00418	Syat.g_02447
OG0002024	Syah.g_00426	Syat.g_02554
OG0002037	Syah.g_00994, Syah.g_00995	Syat.g_01293
OG0002038	Syah.g_02148	Syat.g_01251
OG0002039	Syah.g_02135	Syat.g_00299
OG0002040	Syah.g_02134	Syat.g_02427
OG0002041	Syah.g_01651	Syat.g_00547
OG0002042	Syah.g_01629	Syat.g_00569
OG0002043	Syah.g_01581	Syat.g_00625
OG0002045	Syah.g_01213	Syat.g_01381
OG0002047	Syah.g_00885	Syat.g_02951
OG0002049	Syah.g_00730	Syat.g_01840
OG0002050	Syah.g_00643	Syat.g_02040
OG0002054	Syah.g_00427	Syat.g_02555
OG0002055	Syah.g_00423	Syat.g_02428
OG0002056	Syah.g_00104	Syat.g_02078
OG0002114	Syah.g_01310	Syat.g_01366
OG0002116	Syah.g_02345	Syat.g_03094
OG0002119	Syah.g_00569	Syat.g_02752
OG0002120	Syah.g_01543	Syat.g_02459
OG0002123	Syah.g_01725	Syat.g_00662
OG0002129	Syah.g_01277	Syat.g_01280
OG0002131	Syah.g_00414	Syat.g_02451
OG0002132	Syah.g_00422	Syat.g_02553
OG0002134	Syah.g_00232	Syat.g_02186
OG0002135	Syah.g_02419	Syat.g_03043
OG0002136	Syah.g_02418	Syat.g_03044
OG0002138	Syah.g_01997	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syah.g_01381	Syat.g_00884
OG0002142	Syah.g_01313	Syat.g_01239
OG0002143	Syah.g_00893	Syat.g_00973
OG0002144	Syah.g_00733	Syat.g_03389
OG0002155	Syah.g_00227	Syat.g_02174
OG0002163	Syah.g_00480	Syat.g_02644
OG0002170	Syah.g_00854	Syat.g_01618
OG0002172	Syah.g_00548	Syat.g_02739
OG0002179	Syah.g_00185	Syat.g_02153
OG0002180	Syah.g_00094	Syat.g_02069
OG0002181	Syah.g_00646	Syat.g_02001
OG0002182	Syah.g_00664	Syat.g_03097
OG0002183	Syah.g_02509	Syat.g_01529
OG0002184	Syah.g_02506	Syat.g_01525
OG0002185	Syah.g_02499	Syat.g_01487
OG0002186	Syah.g_02417	Syat.g_03045
OG0002187	Syah.g_02415	Syat.g_03046
OG0002188	Syah.g_02378	Syat.g_03118
OG0002189	Syah.g_02377	Syat.g_03117
OG0002190	Syah.g_02331	Syat.g_03080
OG0002192	Syah.g_02132	Syat.g_00298
OG0002194	Syah.g_01384	Syat.g_00889
OG0002196	Syah.g_01792	Syat.g_00464
OG0002197	Syah.g_01659	Syat.g_00541
OG0002198	Syah.g_01914	Syat.g_02588
OG0002199	Syah.g_01920	Syat.g_00393
OG0002200	Syah.g_01291	Syat.g_01225
OG0002201	Syah.g_01162	Syat.g_00004
OG0002202	Syah.g_01161	Syat.g_00005
OG0002203	Syah.g_01160	Syat.g_00006
OG0002204	Syah.g_01142	Syat.g_00029
OG0002205	Syah.g_01126	Syat.g_00047
OG0002206	Syah.g_01113	Syat.g_00058, Syat.g_01056
OG0002207	Syah.g_01103	Syat.g_00068
OG0002208	Syah.g_00989	Syat.g_03165
OG0002209	Syah.g_00866	Syat.g_01606
OG0002210	Syah.g_00814	Syat.g_01627
OG0002211	Syah.g_00777	Syat.g_01789
OG0002212	Syah.g_00524	Syat.g_02702
OG0002213	Syah.g_00519	Syat.g_02697
OG0002214	Syah.g_00393	Syat.g_02401
OG0002235	Syah.g_01796	Syat.g_00462
OG0002238	Syah.g_01472	Syat.g_00491
OG0002239	Syah.g_01444	Syat.g_01095
OG0002244	Syah.g_02465	Syat.g_00744
OG0002247	Syah.g_01119	Syat.g_00054
OG0002248	Syah.g_02007	Syat.g_00837
OG0002250	Syah.g_02510	Syat.g_01530
OG0002251	Syah.g_02328	Syat.g_03077
OG0002252	Syah.g_02253	Syat.g_02625
OG0002253	Syah.g_02189	Syat.g_01145
OG0002254	Syah.g_01697	Syat.g_00691
OG0002255	Syah.g_01643	Syat.g_00556
OG0002256	Syah.g_01985	Syat.g_00179
OG0002257	Syah.g_01892	Syat.g_01714
OG0002258	Syah.g_01141	Syat.g_00030
OG0002259	Syah.g_01068	Syat.g_03274
OG0002260	Syah.g_01380	Syat.g_00883
OG0002277	Syah.g_00296	Syat.g_02270
OG0002285	Syah.g_01593	Syat.g_00612
OG0002297	Syah.g_01347	Syat.g_01433
OG0002298	Syah.g_01639	Syat.g_00559
OG0002300	Syah.g_01555	Syat.g_00977
OG0002302	Syah.g_00975	Syat.g_01307
OG0002305	Syah.g_02542	Syat.g_01576
OG0002306	Syah.g_00419	Syat.g_02502
OG0002309	Syah.g_02085	Syat.g_00722
OG0002332	Syah.g_01471	Syat.g_00492
OG0002333	Syah.g_01473	Syat.g_00490
OG0002340	Syah.g_00576	Syat.g_02781
OG0002349	Syah.g_02268	Syat.g_03010
OG0002354	Syah.g_01623	Syat.g_00577
OG0002355	Syah.g_02469	Syat.g_01013
OG0002357	Syah.g_00455	Syat.g_02661
OG0002369	Syah.g_00222	Syat.g_02251
OG0002386	Syah.g_01893	Syat.g_01687
