Orthogroup	Syah	Syac
OG0001139	Syah.g_01419	Syac.g_01488
OG0001140	Syah.g_01418	Syac.g_01489
OG0001141	Syah.g_01417	Syac.g_01490
OG0001142	Syah.g_01416	Syac.g_01491
OG0001143	Syah.g_01408	Syac.g_01499
OG0001144	Syah.g_01399	Syac.g_01508
OG0001145	Syah.g_02188	Syac.g_00740
OG0001146	Syah.g_02206	Syac.g_00722
OG0001147	Syah.g_01234	Syac.g_01689
OG0001148	Syah.g_00984	Syac.g_01918
OG0001149	Syah.g_00983	Syac.g_01919
OG0001150	Syah.g_00982	Syac.g_01920
OG0001151	Syah.g_00970	Syac.g_01932
OG0001152	Syah.g_00969	Syac.g_01933
OG0001153	Syah.g_01253	Syac.g_01670
OG0001154	Syah.g_01252	Syac.g_01671
OG0001155	Syah.g_02313	Syac.g_00621
OG0001156	Syah.g_02316	Syac.g_00618
OG0001157	Syah.g_02317	Syac.g_00617
OG0001158	Syah.g_02318	Syac.g_00616
OG0001159	Syah.g_02319	Syac.g_00615
OG0001161	Syah.g_00475	Syac.g_02385
OG0001162	Syah.g_01745	Syac.g_01307
OG0001163	Syah.g_02370	Syac.g_00562
OG0001164	Syah.g_02376	Syac.g_00556
OG0001165	Syah.g_02381	Syac.g_00551
OG0001166	Syah.g_02410	Syac.g_00520
OG0001167	Syah.g_02259	Syac.g_00667
OG0001168	Syah.g_02261	Syac.g_00665
OG0001169	Syah.g_02263	Syac.g_00663
OG0001170	Syah.g_02265	Syac.g_00661
OG0001171	Syah.g_02276	Syac.g_00650
OG0001172	Syah.g_00692	Syac.g_02187
OG0001173	Syah.g_00693	Syac.g_02186
OG0001174	Syah.g_00701	Syac.g_02178
OG0001175	Syah.g_00702	Syac.g_02177
OG0001176	Syah.g_00738	Syac.g_02141
OG0001177	Syah.g_00736	Syac.g_02143
OG0001178	Syah.g_02390	Syac.g_00539
OG0001179	Syah.g_00767	Syac.g_02112
OG0001180	Syah.g_00792	Syac.g_02087
OG0001181	Syah.g_00796	Syac.g_02083
OG0001182	Syah.g_00805	Syac.g_02074
OG0001183	Syah.g_00810	Syac.g_02070
OG0001184	Syah.g_00192	Syac.g_00186
OG0001185	Syah.g_00244	Syac.g_00162
OG0001186	Syah.g_00294	Syac.g_00082
OG0001187	Syah.g_00289	Syac.g_00085
OG0001188	Syah.g_00299	Syac.g_00076
OG0001189	Syah.g_00316	Syac.g_00054
OG0001190	Syah.g_00512	Syac.g_02353
OG0001191	Syah.g_00491	Syac.g_02368
OG0001192	Syah.g_00485	Syac.g_02374
OG0001193	Syah.g_00456	Syac.g_02406
OG0001194	Syah.g_00454	Syac.g_02408
OG0001195	Syah.g_00453	Syac.g_02409
OG0001196	Syah.g_00390	Syac.g_02477
OG0001197	Syah.g_00388	Syac.g_02479
OG0001198	Syah.g_00376	Syac.g_02491
OG0001199	Syah.g_02488	Syac.g_00445
OG0001200	Syah.g_02490	Syac.g_00443
OG0001201	Syah.g_02538	Syac.g_00395
OG0001202	Syah.g_00594	Syac.g_02285
OG0001203	Syah.g_00909	Syac.g_01967
OG0001204	Syah.g_00676	Syac.g_02200
OG0001205	Syah.g_02222	Syac.g_00706
OG0001206	Syah.g_01208	Syac.g_01715
OG0001207	Syah.g_00987	Syac.g_01915
OG0001208	Syah.g_00999	Syac.g_01902
OG0001209	Syah.g_01067	Syac.g_01833
OG0001210	Syah.g_01074	Syac.g_01826
OG0001211	Syah.g_01092	Syac.g_01809
OG0001212	Syah.g_01150	Syac.g_01751
OG0001213	Syah.g_01946	Syac.g_00968
OG0001214	Syah.g_01933	Syac.g_00981
OG0001215	Syah.g_01996	Syac.g_00919
OG0001216	Syah.g_01727	Syac.g_01285
OG0001217	Syah.g_01869	Syac.g_01043
OG0001218	Syah.g_01244	Syac.g_01679
OG0001220	Syah.g_02113	Syac.g_00813
OG0001221	Syah.g_01816	Syac.g_01379
OG0001223	Syah.g_01654	Syac.g_01215
OG0001224	Syah.g_02034	Syac.g_00880
OG0001225	Syah.g_02032	Syac.g_00882
OG0001226	Syah.g_01887	Syac.g_01026
OG0001227	Syah.g_00472	Syac.g_02387
OG0001228	Syah.g_02228	Syac.g_00700
OG0001229	Syah.g_02009	Syac.g_00906
OG0001230	Syah.g_01302	Syac.g_01621
OG0001231	Syah.g_00356	Syac.g_00017
OG0001232	Syah.g_02422	Syac.g_00509
OG0001233	Syah.g_02266	Syac.g_00660
OG0001234	Syah.g_00706	Syac.g_02173
OG0001236	Syah.g_00189	Syac.g_00189
OG0001237	Syah.g_00201	Syac.g_00184
OG0001238	Syah.g_00490	Syac.g_02369
OG0001240	Syah.g_02523	Syac.g_00411
OG0001241	Syah.g_02532	Syac.g_00402
OG0001242	Syah.g_00011	Syac.g_00370
OG0001243	Syah.g_00017	Syac.g_00363
OG0001244	Syah.g_00049	Syac.g_00333
OG0001245	Syah.g_01848	Syac.g_01064
OG0001246	Syah.g_01025	Syac.g_01876
OG0001247	Syah.g_01741	Syac.g_01303
OG0001248	Syah.g_01744	Syac.g_01306
OG0001249	Syah.g_00849	Syac.g_02029
OG0001250	Syah.g_02090	Syac.g_00838
OG0001251	Syah.g_00448	Syac.g_02415
OG0001252	Syah.g_02041	Syac.g_00874
OG0001253	Syah.g_01849	Syac.g_01063
OG0001254	Syah.g_01438	Syac.g_01465
OG0001255	Syah.g_00919	Syac.g_01957
OG0001256	Syah.g_02369	Syac.g_00563
OG0001257	Syah.g_01237	Syac.g_01686
OG0001258	Syah.g_02379	Syac.g_00553
OG0001259	Syah.g_02264	Syac.g_00662
OG0001260	Syah.g_02286	Syac.g_00640
OG0001262	Syah.g_00314	Syac.g_00056
OG0001263	Syah.g_00020	Syac.g_00360
OG0001265	Syah.g_00009	Syac.g_00372
OG0001266	Syah.g_00590	Syac.g_02289
OG0001267	Syah.g_00624	Syac.g_02253
OG0001268	Syah.g_00864	Syac.g_02014
OG0001269	Syah.g_00916	Syac.g_01960
OG0001270	Syah.g_02238	Syac.g_00690
OG0001271	Syah.g_01218	Syac.g_01703
OG0001272	Syah.g_01003	Syac.g_01898
OG0001273	Syah.g_01940	Syac.g_00974
OG0001274	Syah.g_00537	Syac.g_02323
OG0001275	Syah.g_01669	Syac.g_01228
OG0001276	Syah.g_01685	Syac.g_01244
OG0001277	Syah.g_00404	Syac.g_02463
OG0001278	Syah.g_01390	Syac.g_01517
OG0001279	Syah.g_01323	Syac.g_01605
OG0001280	Syah.g_02197	Syac.g_00731
OG0001281	Syah.g_02207	Syac.g_00721
OG0001282	Syah.g_00985	Syac.g_01917
OG0001283	Syah.g_00395	Syac.g_02472
OG0001284	Syah.g_02348	Syac.g_00586
OG0001286	Syah.g_00790	Syac.g_02089
OG0001287	Syah.g_00252	Syac.g_00154
OG0001288	Syah.g_00266	Syac.g_00141
OG0001289	Syah.g_02508	Syac.g_00426
OG0001291	Syah.g_00032	Syac.g_00349
OG0001292	Syah.g_00671	Syac.g_02205
OG0001293	Syah.g_00650	Syac.g_02226
OG0001294	Syah.g_01507	Syac.g_01411
OG0001295	Syah.g_01076	Syac.g_01824
OG0001296	Syah.g_01030	Syac.g_01870
OG0001297	Syah.g_01034	Syac.g_01866
OG0001298	Syah.g_01128	Syac.g_01774
OG0001299	Syah.g_01501	Syac.g_01417
OG0001300	Syah.g_02005	Syac.g_00910
OG0001301	Syah.g_02018	Syac.g_00897
OG0001302	Syah.g_01901	Syac.g_01012
OG0001303	Syah.g_01580	Syac.g_01137
OG0001304	Syah.g_01698	Syac.g_01257
OG0001305	Syah.g_02024	Syac.g_00890
OG0001306	Syah.g_02179	Syac.g_00749
OG0001307	Syah.g_00724	Syac.g_02156
OG0001309	Syah.g_01040	Syac.g_01860
OG0001310	Syah.g_02402	Syac.g_00528
OG0001311	Syah.g_01687	Syac.g_01246
OG0001312	Syah.g_01590	Syac.g_01147
OG0001314	Syah.g_02117	Syac.g_00809
OG0001315	Syah.g_00808	Syac.g_02072
OG0001316	Syah.g_00039	Syac.g_00342
OG0001317	Syah.g_00905	Syac.g_01971
OG0001318	Syah.g_00658	Syac.g_02218
OG0001319	Syah.g_00635	Syac.g_02242
OG0001321	Syah.g_02216	Syac.g_00712
OG0001322	Syah.g_02215	Syac.g_00713
OG0001323	Syah.g_01043	Syac.g_01857
OG0001324	Syah.g_02006	Syac.g_00909
OG0001325	Syah.g_01723	Syac.g_01281
OG0001326	Syah.g_00443	Syac.g_02420
OG0001328	Syah.g_01822	Syac.g_01385
OG0001329	Syah.g_01906	Syac.g_01007
OG0001330	Syah.g_02190	Syac.g_00738
OG0001332	Syah.g_02308	Syac.g_00625
OG0001333	Syah.g_02260	Syac.g_00666
OG0001334	Syah.g_00818	Syac.g_02061
OG0001335	Syah.g_00819	Syac.g_02060
OG0001336	Syah.g_00394	Syac.g_02473
OG0001337	Syah.g_00815	Syac.g_02064
OG0001337	Syah.g_00837	Syac.g_02040
OG0001338	Syah.g_00829	Syac.g_02048
OG0001338	Syah.g_00856	Syac.g_02022
OG0001338	Syah.g_02456	Syac.g_00474
OG0001338	Syah.g_00841	Syac.g_02037
OG0001340	Syah.g_00838	Syac.g_02039
OG0001341	Syah.g_02011	Syac.g_00904
OG0001343	Syah.g_00450	Syac.g_02413
OG0001344	Syah.g_02153	Syac.g_00774
OG0001345	Syah.g_02124	Syac.g_00803
OG0001346	Syah.g_02200	Syac.g_00728
OG0001347	Syah.g_00284	Syac.g_00123
OG0001348	Syah.g_02073	Syac.g_00857
OG0001349	Syah.g_02427	Syac.g_00504
OG0001352	Syah.g_01058	Syac.g_01842
OG0001353	Syah.g_02079	Syac.g_00850
OG0001354	Syah.g_01641	Syac.g_01201
OG0001355	Syah.g_01077	Syac.g_01823
OG0001357	Syah.g_00935	Syac.g_01943
OG0001358	Syah.g_01963	Syac.g_00952
OG0001359	Syah.g_00451	Syac.g_02412
OG0001360	Syah.g_02122	Syac.g_00805
OG0001361	Syah.g_02127	Syac.g_00800
OG0001362	Syah.g_01275	Syac.g_01649
OG0001363	Syah.g_01273	Syac.g_01651
OG0001364	Syah.g_00174	Syac.g_00204
OG0001366	Syah.g_02413	Syac.g_00517
OG0001370	Syah.g_01732	Syac.g_01294
OG0001370	Syah.g_00429	Syac.g_02438
OG0001372	Syah.g_01055	Syac.g_01845
OG0001373	Syah.g_00444	Syac.g_02419
OG0001374	Syah.g_00436	Syac.g_02427
OG0001375	Syah.g_00449	Syac.g_02414
OG0001376	Syah.g_00483	Syac.g_02376
OG0001377	Syah.g_00484	Syac.g_02375
OG0001378	Syah.g_02239	Syac.g_00689
OG0001379	Syah.g_02192	Syac.g_00736
OG0001381	Syah.g_00717	Syac.g_02162
OG0001382	Syah.g_00258	Syac.g_00148
OG0001385	Syah.g_00447	Syac.g_02416
OG0001386	Syah.g_00446	Syac.g_02417
OG0001387	Syah.g_00445	Syac.g_02418
OG0001388	Syah.g_00442	Syac.g_02421
OG0001389	Syah.g_00441	Syac.g_02422
OG0001390	Syah.g_00440	Syac.g_02423
OG0001391	Syah.g_00439	Syac.g_02424
OG0001392	Syah.g_00438	Syac.g_02425
OG0001393	Syah.g_00437	Syac.g_02426
OG0001394	Syah.g_01810	Syac.g_01373
OG0001395	Syah.g_01705	Syac.g_01262
OG0001396	Syah.g_00149	Syac.g_00229
OG0001398	Syah.g_01563	Syac.g_01120
OG0001400	Syah.g_00045	Syac.g_00336
OG0001401	Syah.g_02084	Syac.g_00844, Syac.g_00845
OG0001402	Syah.g_01958	Syac.g_00957
OG0001403	Syah.g_00341	Syac.g_00033
OG0001404	Syah.g_02482	Syac.g_00451
OG0001405	Syah.g_00821	Syac.g_02058
OG0001406	Syah.g_00482	Syac.g_02377
OG0001407	Syah.g_01059	Syac.g_01841
OG0001408	Syah.g_01378	Syac.g_01530
OG0001410	Syah.g_00725	Syac.g_02155
OG0001412	Syah.g_00151	Syac.g_00227
OG0001413	Syah.g_01894	Syac.g_01019
OG0001414	Syah.g_00718	Syac.g_02161
OG0001416	Syah.g_02204	Syac.g_00724
OG0001417	Syah.g_01640	Syac.g_01200
OG0001419	Syah.g_01060	Syac.g_01840
OG0001420	Syah.g_01053	Syac.g_01847
OG0001423	Syah.g_00965	Syac.g_00457
OG0001425	Syah.g_00486	Syac.g_02373
OG0001426	Syah.g_02449	Syac.g_00483
OG0001428	Syah.g_00081	Syac.g_00301
OG0001430	Syah.g_00518	Syac.g_02345
OG0001432	Syah.g_01348	Syac.g_01572
OG0001434	Syah.g_01805	Syac.g_01368
OG0001435	Syah.g_01525	Syac.g_01399
OG0001436	Syah.g_00168	Syac.g_00210
OG0001436	Syah.g_00169	Syac.g_00209
OG0001438	Syah.g_00102	Syac.g_00280
OG0001439	Syah.g_00128	Syac.g_00250
OG0001442	Syah.g_01795	Syac.g_01358
OG0001443	Syah.g_00478	Syac.g_02382
OG0001444	Syah.g_02519	Syac.g_00415
OG0001446	Syah.g_01731	Syac.g_01293
OG0001447	Syah.g_00018	Syac.g_00362
OG0001448	Syah.g_01540	Syac.g_01094
OG0001449	Syah.g_00679	Syac.g_02197
OG0001452	Syah.g_00663	Syac.g_02214
OG0001456	Syah.g_00434	Syac.g_02434
OG0001457	Syah.g_00433	Syac.g_02435
OG0001458	Syah.g_00432	Syac.g_02436
OG0001459	Syah.g_01456	Syac.g_01445
OG0001461	Syah.g_00711	Syac.g_02168
OG0001462	Syah.g_00335	Syac.g_00039
OG0001465	Syah.g_01737	Syac.g_01299
OG0001468	Syah.g_01899	Syac.g_01014
OG0001470	Syah.g_02242	Syac.g_00683
OG0001471	Syah.g_00123	Syac.g_00257
OG0001473	Syah.g_01903	Syac.g_01010
OG0001474	Syah.g_00865	Syac.g_02013
OG0001475	Syah.g_02244	Syac.g_00681
OG0001476	Syah.g_02145	Syac.g_00782
OG0001477	Syah.g_02015	Syac.g_00900
OG0001478	Syah.g_01211	Syac.g_01710
OG0001479	Syah.g_00862	Syac.g_02016
OG0001480	Syah.g_02114	Syac.g_00812
OG0001481	Syah.g_01703	Syac.g_01260
OG0001482	Syah.g_01650	Syac.g_01210
OG0001487	Syah.g_01245	Syac.g_01678
OG0001488	Syah.g_02136	Syac.g_00791
OG0001489	Syah.g_00801	Syac.g_02078
OG0001492	Syah.g_01393	Syac.g_01514
OG0001493	Syah.g_01385	Syac.g_01522
OG0001494	Syah.g_00325	Syac.g_00088
OG0001494	Syah.g_02438	Syac.g_00494
OG0001495	Syah.g_00735	Syac.g_02144
OG0001496	Syah.g_02013	Syac.g_00902
OG0001497	Syah.g_02014	Syac.g_00901
OG0001498	Syah.g_00889	Syac.g_01987
OG0001499	Syah.g_01463, Syah.g_01462	Syac.g_01441
OG0001502	Syah.g_02109	Syac.g_00818
OG0001504	Syah.g_01455	Syac.g_01446
OG0001508	Syah.g_02241	Syac.g_00684
OG0001509	Syah.g_00282	Syac.g_00117
OG0001509	Syah.g_00148	Syac.g_00230
OG0001510	Syah.g_00256	Syac.g_00150
OG0001511	Syah.g_02546	Syac.g_00387
OG0001512	Syah.g_00910	Syac.g_01966
OG0001513	Syah.g_00200	Syac.g_00185
OG0001514	Syah.g_02012	Syac.g_00903
OG0001515	Syah.g_02001	Syac.g_00914
OG0001516	Syah.g_01498	Syac.g_01420
OG0001517	Syah.g_00859	Syac.g_02019
OG0001518	Syah.g_00488	Syac.g_02371
OG0001519	Syah.g_00476	Syac.g_02384
OG0001520	Syah.g_01115	Syac.g_01787
OG0001522	Syah.g_02080	Syac.g_00849
OG0001527	Syah.g_01107	Syac.g_01794
OG0001528	Syah.g_02243	Syac.g_00682
OG0001529	Syah.g_00328	Syac.g_00047
OG0001530	Syah.g_02544	Syac.g_00389
OG0001531	Syah.g_00911	Syac.g_01965
OG0001532	Syah.g_01420	Syac.g_01487
OG0001533	Syah.g_01174	Syac.g_01726
OG0001534	Syah.g_01699	Syac.g_01258
OG0001535	Syah.g_01683	Syac.g_01242
OG0001536	Syah.g_01617	Syac.g_01177
OG0001537	Syah.g_01815	Syac.g_01378
OG0001538	Syah.g_01774	Syac.g_01336
OG0001539	Syah.g_01521	Syac.g_01403
OG0001540	Syah.g_00022	Syac.g_00358
OG0001541	Syah.g_00621	Syac.g_02256
OG0001542	Syah.g_00612	Syac.g_02265
OG0001543	Syah.g_00568	Syac.g_02307
OG0001544	Syah.g_00477	Syac.g_02383
OG0001545	Syah.g_00405	Syac.g_02462
OG0001546	Syah.g_01047	Syac.g_01853
OG0001547	Syah.g_01565	Syac.g_01122
OG0001548	Syah.g_01882	Syac.g_01030
OG0001551	Syah.g_02068	Syac.g_00861
OG0001557	Syah.g_01809	Syac.g_01372
OG0001559	Syah.g_02543	Syac.g_00390
OG0001560	Syah.g_02531	Syac.g_00403
OG0001561	Syah.g_01689	Syac.g_01248
OG0001562	Syah.g_01675	Syac.g_01234
OG0001563	Syah.g_00784	Syac.g_02095
OG0001567	Syah.g_01564	Syac.g_01121
OG0001568	Syah.g_01567	Syac.g_01124
OG0001570	Syah.g_01553	Syac.g_01108
OG0001572	Syah.g_01333	Syac.g_01584
OG0001574	Syah.g_01105	Syac.g_01796
OG0001575	Syah.g_01110	Syac.g_01791
OG0001576	Syah.g_01172	Syac.g_01729
OG0001577	Syah.g_02162	Syac.g_00765
OG0001578	Syah.g_01445	Syac.g_01457
OG0001578	Syah.g_01885	Syac.g_01028
OG0001579	Syah.g_00824	Syac.g_02054
OG0001579	Syah.g_00828	Syac.g_02049
OG0001580	Syah.g_00523, Syah.g_00522	Syac.g_02341
OG0001585	Syah.g_01840	Syac.g_01072
OG0001586	Syah.g_02434	Syac.g_00498
OG0001588	Syah.g_00177	Syac.g_00200
OG0001589	Syah.g_02269	Syac.g_00657
OG0001590	Syah.g_01941	Syac.g_00973
OG0001591	Syah.g_01509	Syac.g_01409
OG0001592	Syah.g_00521	Syac.g_02342
OG0001594	Syah.g_00503	Syac.g_02362
OG0001594	Syah.g_01319	Syac.g_01609
OG0001602	Syah.g_01738	Syac.g_01300
OG0001614	Syah.g_00242	Syac.g_00164
OG0001615	Syah.g_02103	Syac.g_00825
OG0001615	Syah.g_01081	Syac.g_01819
OG0001616	Syah.g_01430	Syac.g_01472
OG0001617	Syah.g_02008	Syac.g_00907
OG0001618	Syah.g_01717	Syac.g_01274
OG0001619	Syah.g_01607	Syac.g_01164
OG0001620	Syah.g_00871	Syac.g_02007
OG0001621	Syah.g_00662	Syac.g_02215
OG0001622	Syah.g_00396	Syac.g_02471
OG0001623	Syah.g_00842	Syac.g_02036
OG0001624	Syah.g_00471	Syac.g_02388
OG0001625	Syah.g_00656	Syac.g_02220
OG0001634	Syah.g_01504	Syac.g_01414
OG0001635	Syah.g_00270	Syac.g_00137
OG0001636	Syah.g_00336	Syac.g_00038
OG0001637	Syah.g_02280	Syac.g_00646
OG0001639	Syah.g_02312	Syac.g_00622
OG0001640	Syah.g_02060	Syac.g_00868
OG0001641	Syah.g_01660	Syac.g_01219
OG0001643	Syah.g_01930	Syac.g_00984
OG0001644	Syah.g_01709	Syac.g_01266
OG0001645	Syah.g_01568	Syac.g_01125
OG0001645	Syah.g_02049	Syac.g_01548
OG0001646	Syah.g_01360	Syac.g_00475
OG0001653	Syah.g_02522	Syac.g_00412
OG0001654	Syah.g_02310	Syac.g_00624
OG0001655	Syah.g_02446	Syac.g_00487
OG0001656	Syah.g_00827	Syac.g_02050
OG0001657	Syah.g_00063	Syac.g_00319
OG0001658	Syah.g_00513	Syac.g_02352
OG0001659	Syah.g_01424	Syac.g_01478
OG0001666	Syah.g_01450	Syac.g_01452
OG0001667	Syah.g_02458	Syac.g_00472
OG0001672	Syah.g_02497, Syah.g_02496	Syac.g_00437
OG0001673	Syah.g_00903	Syac.g_01973
OG0001675	Syah.g_01673	Syac.g_01232
OG0001676	Syah.g_00826	Syac.g_02051
OG0001677	Syah.g_00811	Syac.g_02069
OG0001678	Syah.g_00691	Syac.g_02188
OG0001679	Syah.g_01114	Syac.g_01788
OG0001680	Syah.g_02139	Syac.g_00788
OG0001680	Syah.g_02404	Syac.g_00526
OG0001681	Syah.g_01452	Syac.g_01449
OG0001681	Syah.g_02445	Syac.g_00488
OG0001681	Syah.g_00957, Syah.g_01366	Syac.g_00807
OG0001681	Syah.g_02461	Syac.g_00468
OG0001682	Syah.g_02306	Syac.g_00627
OG0001682	Syah.g_01719	Syac.g_01277
OG0001691	Syah.g_01965	Syac.g_00950
OG0001692	Syah.g_01297	Syac.g_01626
OG0001693	Syah.g_02029	Syac.g_00885
OG0001694	Syah.g_00622	Syac.g_02255
OG0001695	Syah.g_00409	Syac.g_02457
OG0001702	Syah.g_02513	Syac.g_00421
OG0001703	Syah.g_00988	Syac.g_01914
OG0001712	Syah.g_01847	Syac.g_01065
OG0001713	Syah.g_02144	Syac.g_00783
OG0001714	Syah.g_02441	Syac.g_00491
OG0001715	Syah.g_01877	Syac.g_01035
OG0001716	Syah.g_02110	Syac.g_00816
OG0001717	Syah.g_00076	Syac.g_00306
OG0001718	Syah.g_02043	Syac.g_00465
OG0001728	Syah.g_02475	Syac.g_00061
OG0001729	Syah.g_00914	Syac.g_01962
OG0001730	Syah.g_00921	Syac.g_01955
OG0001731	Syah.g_02332	Syac.g_00602
OG0001734	Syah.g_02111	Syac.g_00815
OG0001735	Syah.g_01491	Syac.g_01428
OG0001736	Syah.g_00154	Syac.g_00224
OG0001737	Syah.g_00108	Syac.g_00274
OG0001738	Syah.g_00142	Syac.g_00236
OG0001739	Syah.g_00411	Syac.g_02455
OG0001740	Syah.g_00407	Syac.g_02459
OG0001741	Syah.g_00938	Syac.g_01939
OG0001741	Syah.g_02444	Syac.g_00489
OG0001741	Syah.g_01867	Syac.g_01045
OG0001747	Syah.g_00044	Syac.g_00337
OG0001749	Syah.g_00159	Syac.g_00220
OG0001750	Syah.g_02520	Syac.g_00414
OG0001751	Syah.g_00902	Syac.g_01974
OG0001752	Syah.g_02289	Syac.g_00637
OG0001754	Syah.g_02282	Syac.g_00644
OG0001755	Syah.g_01039	Syac.g_01861
OG0001756	Syah.g_00479	Syac.g_02381
OG0001758	Syah.g_01464	Syac.g_01440
OG0001759	Syah.g_01167	Syac.g_01734
OG0001760	Syah.g_01861	Syac.g_01051
OG0001761	Syah.g_01971	Syac.g_00944
OG0001762	Syah.g_01666	Syac.g_01225
OG0001763	Syah.g_01653	Syac.g_01214
OG0001764	Syah.g_01571	Syac.g_01128
OG0001766	Syah.g_00119	Syac.g_00262
OG0001767	Syah.g_00167	Syac.g_00211
OG0001768	Syah.g_00606	Syac.g_02271
OG0001769	Syah.g_01915	Syac.g_00998
OG0001770	Syah.g_01448	Syac.g_01454
OG0001771	Syah.g_02078	Syac.g_00851
OG0001783	Syah.g_00247	Syac.g_00159
OG0001784	Syah.g_02515	Syac.g_00419
OG0001785	Syah.g_02281	Syac.g_00645
OG0001786	Syah.g_02350	Syac.g_00584
OG0001787	Syah.g_01063	Syac.g_01837
OG0001788	Syah.g_01066	Syac.g_01834
OG0001789	Syah.g_02198	Syac.g_00730
OG0001790	Syah.g_02171	Syac.g_00756
OG0001791	Syah.g_02143	Syac.g_00784
OG0001792	Syah.g_01398	Syac.g_01509
OG0001794	Syah.g_01696	Syac.g_01255
OG0001795	Syah.g_01461	Syac.g_01443
OG0001796	Syah.g_01677	Syac.g_01236
OG0001797	Syah.g_01598	Syac.g_01155
OG0001798	Syah.g_01956	Syac.g_00959
OG0001799	Syah.g_01919	Syac.g_00995
OG0001800	Syah.g_01322	Syac.g_01606
OG0001801	Syah.g_01314	Syac.g_01614
OG0001803	Syah.g_02226	Syac.g_00702
OG0001804	Syah.g_00890	Syac.g_01986
OG0001805	Syah.g_00667	Syac.g_02209
OG0001806	Syah.g_00634	Syac.g_02243
OG0001807	Syah.g_00170	Syac.g_00208
OG0001808	Syah.g_00180	Syac.g_00197
OG0001809	Syah.g_00035	Syac.g_00346
OG0001810	Syah.g_00037	Syac.g_00344
OG0001811	Syah.g_00615	Syac.g_02262
OG0001812	Syah.g_00520	Syac.g_02343
OG0001814	Syah.g_00387	Syac.g_02480
OG0001815	Syah.g_00378	Syac.g_02489
OG0001816	Syah.g_01518	Syac.g_01405
OG0001817	Syah.g_00428	Syac.g_02439
OG0001835	Syah.g_01363	Syac.g_01587
OG0001838	Syah.g_00365	Syac.g_00008
OG0001839	Syah.g_00339	Syac.g_00035
OG0001840	Syah.g_00317	Syac.g_00053
OG0001841	Syah.g_00309	Syac.g_00060
OG0001842	Syah.g_02303	Syac.g_00630
OG0001843	Syah.g_00241	Syac.g_00165
OG0001844	Syah.g_00240	Syac.g_00166
OG0001845	Syah.g_00239	Syac.g_00167
OG0001847	Syah.g_00010	Syac.g_00371
OG0001848	Syah.g_00006	Syac.g_00375
OG0001849	Syah.g_02507	Syac.g_00427
OG0001850	Syah.g_02498	Syac.g_00436
OG0001851	Syah.g_02492	Syac.g_00441
OG0001852	Syah.g_02491	Syac.g_00442
OG0001853	Syah.g_02485	Syac.g_00448
OG0001854	Syah.g_00907	Syac.g_01969
OG0001856	Syah.g_02361	Syac.g_00571
OG0001857	Syah.g_02358	Syac.g_00574
OG0001858	Syah.g_02326	Syac.g_00608
OG0001859	Syah.g_00977	Syac.g_01925
OG0001860	Syah.g_00990	Syac.g_01912
OG0001861	Syah.g_01004	Syac.g_01897
OG0001862	Syah.g_01015	Syac.g_01886
OG0001863	Syah.g_01020	Syac.g_01881
OG0001864	Syah.g_01072	Syac.g_01828
OG0001865	Syah.g_01140	Syac.g_01762
OG0001866	Syah.g_01164	Syac.g_01737
OG0001867	Syah.g_01973	Syac.g_00942
OG0001868	Syah.g_02203	Syac.g_00725
OG0001869	Syah.g_02163	Syac.g_00764
OG0001870	Syah.g_02155	Syac.g_00772
OG0001871	Syah.g_02149	Syac.g_00778
OG0001872	Syah.g_01394	Syac.g_01513
OG0001873	Syah.g_01429	Syac.g_01473
OG0001874	Syah.g_01432	Syac.g_01470
OG0001875	Syah.g_01465	Syac.g_01439
OG0001876	Syah.g_01466	Syac.g_01438
OG0001877	Syah.g_02002	Syac.g_00913
OG0001878	Syah.g_01670	Syac.g_01229
OG0001879	Syah.g_01664	Syac.g_01223
OG0001880	Syah.g_01626	Syac.g_01186
OG0001881	Syah.g_01625	Syac.g_01185
OG0001882	Syah.g_01601	Syac.g_01158
OG0001883	Syah.g_01597	Syac.g_01154
OG0001884	Syah.g_01588	Syac.g_01145
OG0001885	Syah.g_01576	Syac.g_01133
OG0001886	Syah.g_01572	Syac.g_01129
OG0001887	Syah.g_01823	Syac.g_01386
OG0001888	Syah.g_01803	Syac.g_01366
OG0001889	Syah.g_01763	Syac.g_01325
OG0001890	Syah.g_02097	Syac.g_00831
OG0001891	Syah.g_02101	Syac.g_00827
OG0001892	Syah.g_02115	Syac.g_00811
OG0001893	Syah.g_01955	Syac.g_00960
OG0001894	Syah.g_01936	Syac.g_00978
OG0001895	Syah.g_01318	Syac.g_01610
OG0001896	Syah.g_02230	Syac.g_00698
OG0001897	Syah.g_00868	Syac.g_02010
OG0001898	Syah.g_00848	Syac.g_02030
OG0001899	Syah.g_00774	Syac.g_02105
OG0001900	Syah.g_00649	Syac.g_02228
OG0001901	Syah.g_00648	Syac.g_02229
OG0001902	Syah.g_00093	Syac.g_00289
OG0001903	Syah.g_00103	Syac.g_00279
OG0001904	Syah.g_00172	Syac.g_00206
OG0001905	Syah.g_00182	Syac.g_00195
OG0001906	Syah.g_00024	Syac.g_00357
OG0001907	Syah.g_00043	Syac.g_00338
OG0001908	Syah.g_00619	Syac.g_02258
OG0001909	Syah.g_00608	Syac.g_02269
OG0001910	Syah.g_00545	Syac.g_02315
OG0001912	Syah.g_00495	Syac.g_02364
OG0001913	Syah.g_00493	Syac.g_02366
OG0001914	Syah.g_01442	Syac.g_01460
