Orthogroup	Prab	Prag
OG0001143	Prab.g_01256	Prag.g_01190
OG0001144	Prab.g_01261	Prag.g_01195
OG0001145	Prab.g_01318	Prag.g_01345
OG0001146	Prab.g_01330	Prag.g_01359
OG0001147	Prab.g_01347	Prag.g_01375
OG0001148	Prab.g_01362	Prag.g_01391
OG0001149	Prab.g_01363	Prag.g_01392
OG0001150	Prab.g_01364	Prag.g_01393
OG0001151	Prab.g_01375	Prag.g_01404
OG0001152	Prab.g_01376	Prag.g_01405
OG0001153	Prab.g_01498	Prag.g_01521
OG0001154	Prab.g_01499	Prag.g_01523
OG0001155	Prab.g_01511	Prag.g_01535
OG0001156	Prab.g_01514	Prag.g_01538
OG0001157	Prab.g_01515	Prag.g_01539
OG0001158	Prab.g_01516	Prag.g_01540
OG0001159	Prab.g_01517	Prag.g_01541
OG0001160	Prab.g_01541	Prag.g_01565
OG0001161	Prab.g_01553	Prag.g_01576
OG0001162	Prab.g_01567	Prag.g_01587
OG0001163	Prab.g_01661	Prag.g_01661
OG0001164	Prab.g_01665	Prag.g_01665
OG0001165	Prab.g_01668	Prag.g_01668
OG0001166	Prab.g_01688	Prag.g_01688
OG0001167	Prab.g_01705	Prag.g_01705
OG0001168	Prab.g_01707	Prag.g_01707
OG0001169	Prab.g_01709	Prag.g_01709
OG0001170	Prab.g_01711	Prag.g_01711
OG0001171	Prab.g_01720	Prag.g_01721
OG0001172	Prab.g_01734	Prag.g_01735
OG0001173	Prab.g_01735	Prag.g_01736
OG0001174	Prab.g_01743	Prag.g_01744
OG0001175	Prab.g_01744	Prag.g_01745
OG0001176	Prab.g_01751	Prag.g_01752
OG0001177	Prab.g_01753	Prag.g_01754
OG0001178	Prab.g_01758	Prag.g_01759
OG0001179	Prab.g_01786	Prag.g_01788
OG0001180	Prab.g_01808	Prag.g_01810
OG0001181	Prab.g_01812	Prag.g_01814
OG0001182	Prab.g_01819	Prag.g_01821
OG0001183	Prab.g_01823	Prag.g_01825
OG0001184	Prab.g_01838	Prag.g_01841
OG0001185	Prab.g_01852	Prag.g_01855
OG0001186	Prab.g_01875	Prag.g_01879
OG0001187	Prab.g_01880	Prag.g_01883
OG0001188	Prab.g_01882	Prag.g_01885
OG0001189	Prab.g_01899	Prag.g_01902
OG0001190	Prab.g_01903	Prag.g_01906
OG0001191	Prab.g_01913	Prag.g_01916
OG0001192	Prab.g_01918	Prag.g_01921
OG0001193	Prab.g_01928	Prag.g_01931
OG0001194	Prab.g_01929	Prag.g_01932
OG0001195	Prab.g_01930	Prag.g_01933
OG0001196	Prab.g_01943	Prag.g_01946
OG0001197	Prab.g_01944	Prag.g_01947
OG0001198	Prab.g_01952	Prag.g_01954
OG0001199	Prab.g_00066	Prag.g_00068
OG0001200	Prab.g_00068	Prag.g_00070
OG0001201	Prab.g_00099	Prag.g_00101
OG0001202	Prab.g_00190	Prag.g_00192
OG0001204	Prab.g_00233	Prag.g_00236
OG0001205	Prab.g_00448	Prag.g_00424
OG0001206	Prab.g_00467	Prag.g_00441
OG0001207	Prab.g_00481	Prag.g_00456
OG0001208	Prab.g_00486	Prag.g_00461
OG0001209	Prab.g_00539	Prag.g_00514
OG0001210	Prab.g_00544	Prag.g_00519
OG0001211	Prab.g_00554	Prag.g_00529
OG0001212	Prab.g_00600	Prag.g_00574
OG0001213	Prab.g_00634	Prag.g_00607
OG0001214	Prab.g_00642	Prag.g_00615
OG0001215	Prab.g_00695	Prag.g_00668
OG0001216	Prab.g_00725	Prag.g_00694
OG0001217	Prab.g_00768	Prag.g_00744
OG0001218	Prab.g_00776	Prag.g_00752
OG0001219	Prab.g_00829	Prag.g_00795
OG0001220	Prab.g_00891	Prag.g_00856
OG0001221	Prab.g_01057	Prag.g_00917
OG0001222	Prab.g_01018	Prag.g_00956
OG0001223	Prab.g_00992	Prag.g_00982
OG0001225	Prab.g_00931	Prag.g_01034
OG0001226	Prab.g_01120	Prag.g_01060
OG0001227	Prab.g_01138	Prag.g_01079
OG0001228	Prab.g_01264	Prag.g_01198
OG0001229	Prab.g_01358	Prag.g_01387
OG0001230	Prab.g_01458	Prag.g_01480
OG0001231	Prab.g_01565	Prag.g_01585
OG0001232	Prab.g_01692	Prag.g_01692
OG0001233	Prab.g_01712	Prag.g_01712
OG0001234	Prab.g_01746	Prag.g_01747
OG0001235	Prab.g_01755	Prag.g_01756
OG0001237	Prab.g_01839	Prag.g_01842
OG0001238	Prab.g_01914	Prag.g_01917
OG0001239	Prab.g_00063	Prag.g_00065
OG0001241	Prab.g_00092	Prag.g_00094
OG0001242	Prab.g_00110	Prag.g_00112
OG0001244	Prab.g_00131	Prag.g_00134
OG0001245	Prab.g_00368	Prag.g_00373
OG0001246	Prab.g_00508	Prag.g_00483
OG0001247	Prab.g_00688	Prag.g_00661
OG0001248	Prab.g_00690	Prag.g_00663
OG0001249	Prab.g_00818	Prag.g_00784
OG0001250	Prab.g_00880	Prag.g_00845
OG0001251	Prab.g_01083	Prag.g_00893
OG0001252	Prab.g_00938	Prag.g_01027
OG0001253	Prab.g_01139	Prag.g_01080
OG0001254	Prab.g_01188	Prag.g_01122
OG0001255	Prab.g_01203	Prag.g_01137
OG0001256	Prab.g_01558	Prag.g_01578
OG0001257	Prab.g_01564	Prag.g_01584
OG0001258	Prab.g_01666	Prag.g_01666
OG0001259	Prab.g_01710	Prag.g_01710
OG0001260	Prab.g_01726	Prag.g_01727
OG0001261	Prab.g_01794	Prag.g_01796
OG0001262	Prab.g_01897	Prag.g_01900
OG0001264	Prab.g_01280	Prag.g_00038
OG0001265	Prab.g_00109	Prag.g_00111
OG0001266	Prab.g_00194	Prag.g_00196
OG0001267	Prab.g_00268	Prag.g_00271
OG0001268	Prab.g_00326	Prag.g_00334
OG0001269	Prab.g_00347	Prag.g_00353
OG0001270	Prab.g_00437	Prag.g_00413
OG0001271	Prab.g_00476	Prag.g_00451
OG0001272	Prab.g_00490	Prag.g_00465
OG0001273	Prab.g_00636	Prag.g_00609
OG0001274	Prab.g_00710	Prag.g_00681
OG0001275	Prab.g_00982	Prag.g_00992
OG0001276	Prab.g_00954	Prag.g_01011
OG0001277	Prab.g_01127	Prag.g_01068
OG0001278	Prab.g_01269	Prag.g_01203
OG0001279	Prab.g_01590	Prag.g_01302
OG0001280	Prab.g_01325	Prag.g_01354
OG0001281	Prab.g_01331	Prag.g_01360
OG0001282	Prab.g_01361	Prag.g_01390
OG0001284	Prab.g_01536	Prag.g_01560
OG0001285	Prab.g_01695	Prag.g_01695
OG0001286	Prab.g_01806	Prag.g_01808
OG0001287	Prab.g_01859	Prag.g_01863
OG0001288	Prab.g_01868	Prag.g_01872
OG0001289	Prab.g_00079	Prag.g_00081
OG0001290	Prab.g_00091	Prag.g_00093
OG0001291	Prab.g_00125	Prag.g_00128
OG0001292	Prab.g_00238	Prag.g_00241
OG0001293	Prab.g_00250	Prag.g_00252
OG0001294	Prab.g_00366	Prag.g_00371
OG0001295	Prab.g_00472	Prag.g_00446
OG0001296	Prab.g_00513	Prag.g_00488
OG0001297	Prab.g_00518	Prag.g_00493
OG0001298	Prab.g_00581	Prag.g_00555
OG0001299	Prab.g_00671	Prag.g_00644
OG0001300	Prab.g_00698	Prag.g_00671
OG0001301	Prab.g_00701	Prag.g_00674
OG0001302	Prab.g_00827	Prag.g_00793
OG0001303	Prab.g_00749	Prag.g_00996
OG0001304	Prab.g_00944	Prag.g_01021
OG0001305	Prab.g_00925	Prag.g_01040
OG0001306	Prab.g_01205	Prag.g_01139
OG0001308	Prab.g_01476	Prag.g_01500
OG0001309	Prab.g_01562	Prag.g_01582
OG0001310	Prab.g_01681	Prag.g_01681
OG0001312	Prab.g_01029	Prag.g_00945
OG0001315	Prab.g_00053	Prag.g_00055
OG0001316	Prab.g_00130	Prag.g_00133
OG0001317	Prab.g_00225	Prag.g_00227
OG0001318	Prab.g_00246	Prag.g_00248
OG0001319	Prab.g_00261	Prag.g_00263
OG0001320	Prab.g_00370	Prag.g_00374
OG0001321	Prab.g_00457	Prag.g_00430
OG0001322	Prab.g_00458	Prag.g_00431
OG0001323	Prab.g_00523	Prag.g_00498
OG0001324	Prab.g_00699	Prag.g_00672
OG0001325	Prab.g_00728	Prag.g_00697
OG0001326	Prab.g_01095	Prag.g_00881
OG0001327	Prab.g_01112	Prag.g_01051
OG0001328	Prab.g_01137	Prag.g_01078
OG0001329	Prab.g_01178	Prag.g_01113
OG0001331	Prab.g_01366	Prag.g_01395
OG0001332	Prab.g_01509	Prag.g_01533
OG0001333	Prab.g_01706	Prag.g_01706
OG0001334	Prab.g_01826	Prag.g_01828
OG0001335	Prab.g_01827	Prag.g_01829
OG0001336	Prab.g_01940	Prag.g_01943
OG0001339	Prab.g_00094	Prag.g_00096
OG0001340	Prab.g_00316	Prag.g_00319
OG0001341	Prab.g_00765	Prag.g_00742
OG0001342	Prab.g_00822	Prag.g_00788
OG0001343	Prab.g_01086	Prag.g_00890
OG0001344	Prab.g_01223	Prag.g_01157
OG0001345	Prab.g_01238	Prag.g_01172
OG0001346	Prab.g_01327	Prag.g_01356
OG0001348	Prab.g_01595	Prag.g_01606
OG0001349	Prab.g_01395	Prag.g_01489
OG0001350	Prab.g_00228	Prag.g_00230
OG0001352	Prab.g_00685	Prag.g_00658
OG0001353	Prab.g_00872	Prag.g_00837
OG0001354	Prab.g_01000	Prag.g_00974
OG0001356	Prab.g_00793	Prag.g_00769
OG0001358	Prab.g_00624	Prag.g_00598
OG0001359	Prab.g_01085	Prag.g_00891
OG0001360	Prab.g_01140	Prag.g_01081
OG0001361	Prab.g_01235	Prag.g_01169
OG0001362	Prab.g_01480	Prag.g_01504
OG0001363	Prab.g_01482	Prag.g_01506
OG0001364	Prab.g_01829	Prag.g_01831
OG0001365	Prab.g_01907	Prag.g_01910
OG0001371	Prab.g_00684	Prag.g_00657
OG0001372	Prab.g_00775	Prag.g_00751
OG0001373	Prab.g_01096	Prag.g_00880
OG0001374	Prab.g_01088	Prag.g_00888
OG0001375	Prab.g_01087	Prag.g_00889
OG0001376	Prab.g_01106	Prag.g_01045
OG0001377	Prab.g_01107	Prag.g_01046
OG0001378	Prab.g_01149	Prag.g_01090
OG0001379	Prab.g_01320	Prag.g_01349
OG0001380	Prab.g_01349	Prag.g_01377
OG0001381	Prab.g_01354	Prag.g_01383
OG0001382	Prab.g_01581	Prag.g_01599
OG0001384	Prab.g_00719	Prag.g_00730
OG0001385	Prab.g_01099	Prag.g_00877
OG0001386	Prab.g_01098	Prag.g_00878
OG0001387	Prab.g_01097	Prag.g_00879
OG0001388	Prab.g_01094	Prag.g_00882
OG0001389	Prab.g_01093	Prag.g_00883
OG0001390	Prab.g_01092	Prag.g_00884
OG0001391	Prab.g_01091	Prag.g_00885
OG0001392	Prab.g_01090	Prag.g_00886
OG0001393	Prab.g_01089	Prag.g_00887
OG0001395	Prab.g_00942	Prag.g_01023
OG0001397	Prab.g_01481	Prag.g_01505
OG0001398	Prab.g_01603	Prag.g_01612
OG0001399	Prab.g_01748	Prag.g_01749
OG0001403	Prab.g_00030	Prag.g_00030
OG0001404	Prab.g_00060	Prag.g_00062
OG0001405	Prab.g_00314	Prag.g_00317
OG0001406	Prab.g_01105	Prag.g_01044
OG0001407	Prab.g_01118	Prag.g_01058
OG0001408	Prab.g_01123	Prag.g_01063
OG0001409	Prab.g_01226	Prag.g_01160
OG0001411	Prab.g_01391	Prag.g_01426
OG0001413	Prab.g_01551	Prag.g_01574
OG0001414	Prab.g_00220	Prag.g_00222
OG0001415	Prab.g_00222	Prag.g_00224
OG0001416	Prab.g_00464	Prag.g_00438
OG0001417	Prab.g_00474	Prag.g_00448
OG0001418	Prab.g_00689	Prag.g_00662
OG0001419	Prab.g_01119	Prag.g_01059
OG0001420	Prab.g_01158	Prag.g_01098
OG0001421	Prab.g_01559	Prag.g_01579
OG0001422	Prab.g_01592	Prag.g_01604
OG0001424	Prab.g_01134	Prag.g_01075, Prag.g_01259
OG0001425	Prab.g_01917	Prag.g_01920
OG0001428	Prab.g_00163	Prag.g_00165
OG0001429	Prab.g_00830	Prag.g_00796
OG0001432	Prab.g_01549	Prag.g_01573
OG0001433	Prab.g_00792	Prag.g_00768
OG0001434	Prab.g_01049	Prag.g_00925
OG0001437	Prab.g_00221	Prag.g_00223
OG0001438	Prab.g_00281	Prag.g_00284
OG0001439	Prab.g_00295	Prag.g_00298
OG0001440	Prab.g_00405	Prag.g_00396
OG0001441	Prab.g_00525	Prag.g_00500
OG0001442	Prab.g_00752	Prag.g_00733
OG0001443	Prab.g_01604	Prag.g_01652
OG0001446	Prab.g_00071	Prag.g_00073
OG0001447	Prab.g_00116	Prag.g_00119
OG0001448	Prab.g_00356	Prag.g_00361
OG0001449	Prab.g_00389	Prag.g_00388
OG0001450	Prab.g_00692	Prag.g_00665
OG0001451	Prab.g_00901	Prag.g_00865
OG0001452	Prab.g_01081	Prag.g_00894
OG0001453	Prab.g_00988	Prag.g_00986
OG0001454	Prab.g_01133	Prag.g_01074
OG0001455	Prab.g_01171	Prag.g_01108
OG0001456	Prab.g_01197	Prag.g_01130
OG0001457	Prab.g_01198	Prag.g_01131
OG0001458	Prab.g_01199	Prag.g_01132
OG0001459	Prab.g_01653	Prag.g_01312
OG0001460	Prab.g_00791	Prag.g_00767
OG0001462	Prab.g_00034	Prag.g_00034
OG0001463	Prab.g_00274	Prag.g_00277
OG0001464	Prab.g_00317	Prag.g_00320
OG0001465	Prab.g_00707	Prag.g_00680
OG0001466	Prab.g_01297	Prag.g_00732
OG0001468	Prab.g_01110	Prag.g_01049
OG0001469	Prab.g_01627, Prab.g_00978, Prab.g_00720, Prab.g_00400	Prag.g_01308
OG0001471	Prab.g_01552	Prag.g_01575
OG0001472	Prab.g_01561	Prag.g_01581
OG0001473	Prab.g_01877	Prag.g_01880
OG0001474	Prab.g_00327	Prag.g_00335
OG0001480	Prab.g_00357	Prag.g_00363
OG0001481	Prab.g_00362	Prag.g_00367
OG0001482	Prab.g_00462	Prag.g_00436
OG0001485	Prab.g_00922, Prab.g_01290	Prag.g_01617
OG0001486	Prab.g_01217	Prag.g_01151
OG0001490	Prab.g_00038	Prag.g_00039
OG0001491	Prab.g_00825	Prag.g_00791
OG0001492	Prab.g_01266	Prag.g_01200
OG0001493	Prab.g_01274	Prag.g_01208
OG0001499	Prab.g_00052	Prag.g_00054
OG0001500	Prab.g_00252	Prag.g_00254
OG0001501	Prab.g_00712	Prag.g_00683
OG0001502	Prab.g_00810	Prag.g_00776
OG0001503	Prab.g_01194	Prag.g_01127
OG0001504	Prab.g_01652	Prag.g_01639
OG0001506	Prab.g_01507	Prag.g_01531
OG0001507	Prab.g_01586	Prag.g_01632
OG0001521	Prab.g_00766	Prag.g_00743
OG0001523	Prab.g_01190	Prag.g_01124
OG0001524	Prab.g_01191	Prag.g_01125
OG0001525	Prab.g_01570	Prag.g_01589
OG0001526	Prab.g_01729	Prag.g_01422
OG0001546	Prab.g_00528	Prag.g_00503
OG0001547	Prab.g_00812	Prag.g_00778
OG0001548	Prab.g_00816	Prag.g_00782
OG0001550	Prab.g_01174	Prag.g_01111
OG0001551	Prab.g_01196	Prag.g_01129
OG0001552	Prab.g_01282	Prag.g_01217
OG0001553	Prab.g_01463	Prag.g_01485
OG0001554	Prab.g_01560	Prag.g_01580
OG0001555	Prab.g_01575	Prag.g_01595
OG0001556	Prab.g_00785	Prag.g_00761
OG0001565	Prab.g_00426	Prag.g_00395
OG0001566	Prab.g_00681	Prag.g_00654
OG0001567	Prab.g_00811	Prag.g_00777
OG0001568	Prab.g_00813	Prag.g_00779
OG0001569	Prab.g_01145	Prag.g_01086
OG0001571	Prab.g_01167	Prag.g_01104
OG0001581	Prab.g_00135	Prag.g_00137
OG0001582	Prab.g_00473	Prag.g_00447
OG0001583	Prab.g_00824	Prag.g_00790
OG0001585	Prab.g_00399	Prag.g_01307
OG0001587	Prab.g_01728	Prag.g_01729
OG0001595	Prab.g_00059	Prag.g_00061
OG0001596	Prab.g_00067	Prag.g_00069
OG0001597	Prab.g_00351	Prag.g_00356
OG0001598	Prab.g_01626	Prag.g_01640, Prag.g_01272
OG0001599	Prab.g_00465	Prag.g_00439
OG0001600	Prab.g_00515	Prag.g_00490
OG0001601	Prab.g_00679	Prag.g_00652
OG0001602	Prab.g_00706	Prag.g_00679
OG0001603	Prab.g_00826	Prag.g_00792
OG0001604	Prab.g_01060	Prag.g_00914
OG0001605	Prab.g_00961	Prag.g_01004
OG0001606	Prab.g_01298	Prag.g_01065
OG0001607	Prab.g_01192	Prag.g_01126
OG0001608	Prab.g_01352	Prag.g_01380
OG0001609	Prab.g_01505	Prag.g_01529
OG0001610	Prab.g_01508	Prag.g_01532
OG0001611	Prab.g_01573	Prag.g_01592
OG0001612	Prab.g_00755	Prag.g_01618
OG0001613	Prab.g_01821	Prag.g_01823
OG0001626	Prab.g_01583, Prab.g_00764	Prag.g_00741
OG0001628	Prab.g_00778	Prag.g_00754
OG0001629	Prab.g_00779	Prag.g_00755
OG0001630	Prab.g_01078	Prag.g_00896
OG0001631	Prab.g_01115	Prag.g_01054
OG0001632	Prab.g_00977	Prag.g_01247, Prag.g_01625, Prag.g_01304
OG0001633	Prab.g_01357	Prag.g_01386
OG0001648	Prab.g_00361	Prag.g_00366
OG0001649	Prab.g_01116	Prag.g_01056
OG0001651	Prab.g_01571	Prag.g_01590
OG0001662	Prab.g_01155	Prag.g_01096
OG0001666	Prab.g_01654	Prag.g_01311
OG0001667	Prab.g_01305	Prag.g_01330
OG0001668	Prab.g_01607	Prag.g_01244
OG0001684	Prab.g_00593	Prag.g_00567
OG0001685	Prab.g_00902	Prag.g_00867
OG0001686	Prab.g_00962	Prag.g_01003
OG0001687	Prab.g_01109	Prag.g_01048
OG0001688	Prab.g_01114	Prag.g_01053
OG0001689	Prab.g_01866	Prag.g_01870
OG0001697	Prab.g_01101	Prag.g_00875
OG0001698	Prab.g_01113	Prag.g_01052
OG0001700	Prab.g_00790	Prag.g_00766
OG0001701	Prab.g_01730	Prag.g_01731
OG0001705	Prab.g_00390	Prag.g_00389
OG0001707	Prab.g_01132	Prag.g_01073
OG0001708	Prab.g_01202	Prag.g_01135
OG0001710	Prab.g_01749	Prag.g_01750
OG0001718	Prab.g_00352	Prag.g_00357
OG0001719	Prab.g_00382	Prag.g_00382
OG0001720	Prab.g_00916, Prab.g_01618	Prag.g_01334
OG0001721	Prab.g_00771	Prag.g_00746
OG0001723	Prab.g_00972	Prag.g_01303
OG0001725	Prab.g_00380	Prag.g_00381
OG0001742	Prab.g_00364	Prag.g_00369
OG0001743	Prab.g_01153	Prag.g_01094
OG0001744	Prab.g_01312	Prag.g_01339
OG0001745	Prab.g_01548	Prag.g_01572
OG0001772	Prab.g_00393, Prab.g_01628	Prag.g_00390
OG0001773	Prab.g_01577	Prag.g_01597, Prag.g_00718
OG0001774	Prab.g_00682	Prag.g_00655
OG0001775	Prab.g_01121	Prag.g_01061
OG0001776	Prab.g_01151	Prag.g_01092
OG0001779	Prab.g_01313, Prab.g_00751	Prag.g_01340
OG0001780	Prab.g_01401	Prag.g_01449, Prag.g_01461
OG0001781	Prab.g_01593	Prag.g_01605
OG0001782	Prab.g_01436, Prab.g_01431	Prag.g_00326
OG0001819	Prab.g_00383	Prag.g_00383
OG0001821	Prab.g_00772	Prag.g_00747
OG0001822	Prab.g_00808	Prag.g_00774
OG0001823	Prab.g_00903	Prag.g_00868
OG0001824	Prab.g_00963	Prag.g_01002
OG0001825	Prab.g_01122	Prag.g_01062
OG0001826	Prab.g_01124	Prag.g_01064
OG0001827	Prab.g_01126	Prag.g_01067
OG0001828	Prab.g_01148	Prag.g_01089
OG0001829	Prab.g_01152	Prag.g_01093
OG0001830	Prab.g_01170	Prag.g_01107
OG0001831	Prab.g_01185	Prag.g_01119
OG0001832	Prab.g_00715	Prag.g_01320
OG0001833	Prab.g_01359	Prag.g_01388
OG0001834	Prab.g_01398	Prag.g_01447
OG0001919	Prab.g_00385	Prag.g_00385
OG0001920	Prab.g_00713	Prag.g_00684
OG0001921	Prab.g_00905	Prag.g_00870
OG0001983	Prab.g_00748, Prab.g_00920	Prag.g_00727
OG0001984	Prab.g_00817	Prag.g_00783
OG0001985	Prab.g_01102	Prag.g_00874
OG0001986	Prab.g_00984	Prag.g_00990
OG0001987	Prab.g_00973	Prag.g_01317
OG0001989	Prab.g_01350	Prag.g_01378
OG0002026	Prab.g_00384	Prag.g_00384
OG0002027	Prab.g_00908	Prag.g_00872
OG0002028	Prab.g_00968	Prag.g_00997
OG0002031	Prab.g_01609	Prag.g_01615
OG0002032	Prab.g_01916	Prag.g_01919
OG0002057	Prab.g_00101	Prag.g_00103
OG0002058	Prab.g_00171	Prag.g_00173
OG0002059	Prab.g_00353	Prag.g_00358
OG0002060	Prab.g_00355	Prag.g_00360
OG0002061	Prab.g_00387	Prag.g_00387
OG0002064	Prab.g_00471	Prag.g_00445
OG0002065	Prab.g_00563	Prag.g_00538
OG0002066	Prab.g_00570	Prag.g_00544
OG0002067	Prab.g_00722	Prag.g_00691
OG0002068	Prab.g_00759	Prag.g_00737
OG0002069	Prab.g_00762	Prag.g_00739
OG0002070	Prab.g_00809	Prag.g_00775
OG0002071	Prab.g_00815	Prag.g_00781
OG0002072	Prab.g_00823	Prag.g_00789
OG0002073	Prab.g_00845	Prag.g_00811
OG0002074	Prab.g_00897	Prag.g_00861
OG0002075	Prab.g_00909	Prag.g_00873
OG0002076	Prab.g_01056	Prag.g_00918
OG0002077	Prab.g_00967	Prag.g_00998
OG0002078	Prab.g_00964	Prag.g_01001
OG0002079	Prab.g_00959	Prag.g_01006
OG0002080	Prab.g_00941	Prag.g_01024
OG0002081	Prab.g_01108	Prag.g_01047
OG0002082	Prab.g_01117	Prag.g_01057
OG0002083	Prab.g_01128	Prag.g_01069
OG0002084	Prab.g_01129	Prag.g_01070
OG0002085	Prab.g_01136	Prag.g_01077
OG0002086	Prab.g_01141	Prag.g_01082
OG0002087	Prab.g_01142	Prag.g_01083
OG0002088	Prab.g_01143	Prag.g_01084
OG0002089	Prab.g_01168	Prag.g_01105
OG0002090	Prab.g_01173	Prag.g_01110
OG0002091	Prab.g_01195	Prag.g_01128
OG0002093	Prab.g_01295	Prag.g_01265
OG0002094	Prab.g_01306	Prag.g_01331
OG0002095	Prab.g_01309	Prag.g_01337
OG0002099	Prab.g_01554	Prag.g_01577
OG0002100	Prab.g_01566	Prag.g_01586
OG0002101	Prab.g_01569	Prag.g_01588
OG0002102	Prab.g_01574	Prag.g_01594
OG0002103	Prab.g_01576	Prag.g_01596
OG0002104	Prab.g_01578	Prag.g_01598
OG0002105	Prab.g_01674	Prag.g_01674
OG0002146	Prab.g_00500	Prag.g_00475
OG0002148	Prab.g_00757	Prag.g_00731
OG0002149	Prab.g_00777	Prag.g_00753
OG0002150	Prab.g_00756	Prag.g_00999
OG0002151	Prab.g_01172	Prag.g_01109
OG0002152	Prab.g_01300	Prag.g_01321
OG0002153	Prab.g_00966	Prag.g_01000
OG0002215	Prab.g_00919	Prag.g_00728
OG0002216	Prab.g_01302	Prag.g_00736
OG0002217	Prab.g_00828	Prag.g_00794
OG0002218	Prab.g_00904	Prag.g_00869
OG0002220	Prab.g_00750	Prag.g_01309
OG0002221	Prab.g_01310	Prag.g_01338
OG0002222	Prab.g_01587	Prag.g_01602
OG0002223	Prab.g_00970	Prag.g_01622
OG0002224	Prab.g_00378	Prag.g_00379
OG0002226	Prab.g_00721	Prag.g_00690
OG0002227	Prab.g_00787	Prag.g_00763
OG0002263	Prab.g_00774	Prag.g_00750
OG0002267	Prab.g_01602	Prag.g_01314
OG0002271	Prab.g_00753	Prag.g_01620
OG0002272	Prab.g_01181	Prag.g_01115
OG0002275	Prab.g_01633	Prag.g_01233
OG0002310	Prab.g_00365	Prag.g_00370
OG0002311	Prab.g_00401	Prag.g_01305
OG0002312	Prab.g_00781	Prag.g_00756
OG0002313	Prab.g_00814	Prag.g_00780
OG0002314	Prab.g_00907	Prag.g_00871
OG0002315	Prab.g_00974	Prag.g_01635
OG0002317	Prab.g_01160	Prag.g_01099
OG0002318	Prab.g_01163	Prag.g_01101
OG0002323	Prab.g_01605	Prag.g_01613
OG0002326	Prab.g_01193	Prag.g_00717
OG0002362	Prab.g_00386	Prag.g_00386
OG0002366	Prab.g_01656	Prag.g_01310
OG0002368	Prab.g_01314	Prag.g_01341
OG0002373	Prab.g_01180	Prag.g_01619
OG0002374	Prab.g_00794	Prag.g_00770
OG0002376	Prab.g_01588	Prag.g_01603
OG0002417	Prab.g_01642	Prag.g_01258
OG0002418	Prab.g_00422	Prag.g_01263
OG0002423	Prab.g_00911	Prag.g_01249
OG0002486	Prab.g_01435	Prag.g_00325
OG0002551	Prab.g_01147	Prag.g_01088
OG0002552	Prab.g_00054	Prag.g_00056
OG0002553	Prab.g_00373	Prag.g_00377
OG0002554	Prab.g_00761	Prag.g_00738
OG0002555	Prab.g_01179	Prag.g_01114
OG0002694	Prab.g_01572	Prag.g_01591
OG0002777	Prab.g_00716	Prag.g_01246
OG0002778	Prab.g_01429	Prag.g_00324
OG0002890	Prab.g_00392	Prag.g_01236
OG0003014	Prab.g_00969	Prag.g_01621
OG0003017	Prab.g_00786	Prag.g_00762
OG0003021	Prab.g_00910	Prag.g_01229
OG0003166	Prab.g_00801	Prag.g_01660
OG0004024	Prab.g_01649	Prag.g_01228
