Orthogroup	Prab	Syaa
OG0001130	Prab.g_00935	Syaa.g_00871
OG0001131	Prab.g_01125	Syaa.g_01108
OG0001132	Prab.g_01135	Syaa.g_01468
OG0001133	Prab.g_01169	Syaa.g_01656
OG0001134	Prab.g_01186	Syaa.g_01028
OG0001136	Prab.g_01216	Syaa.g_00767
OG0001137	Prab.g_01227	Syaa.g_00786
OG0001138	Prab.g_01245	Syaa.g_01002
OG0001139	Prab.g_01246	Syaa.g_01000
OG0001140	Prab.g_01247	Syaa.g_00999
OG0001141	Prab.g_01248	Syaa.g_00998
OG0001142	Prab.g_01249	Syaa.g_00997
OG0001143	Prab.g_01256	Syaa.g_00987
OG0001144	Prab.g_01261	Syaa.g_00978
OG0001145	Prab.g_01318	Syaa.g_00748
OG0001146	Prab.g_01330	Syaa.g_00729
OG0001147	Prab.g_01347	Syaa.g_01837
OG0001148	Prab.g_01362	Syaa.g_02061
OG0001149	Prab.g_01363	Syaa.g_02062
OG0001150	Prab.g_01364	Syaa.g_02063
OG0001151	Prab.g_01375	Syaa.g_02076
OG0001152	Prab.g_01376	Syaa.g_02077
OG0001153	Prab.g_01498	Syaa.g_01811
OG0001154	Prab.g_01499	Syaa.g_01812
OG0001156	Prab.g_01514	Syaa.g_00623
OG0001157	Prab.g_01515	Syaa.g_00622
OG0001158	Prab.g_01516	Syaa.g_00619
OG0001159	Prab.g_01517	Syaa.g_00618
OG0001160	Prab.g_01541	Syaa.g_00574
OG0001161	Prab.g_01553	Syaa.g_02620
OG0001162	Prab.g_01567	Syaa.g_01203
OG0001163	Prab.g_01661	Syaa.g_00566
OG0001164	Prab.g_01665	Syaa.g_00560
OG0001165	Prab.g_01668	Syaa.g_00555
OG0001166	Prab.g_01688	Syaa.g_00527
OG0001167	Prab.g_01705	Syaa.g_00673
OG0001168	Prab.g_01707	Syaa.g_00672
OG0001169	Prab.g_01709	Syaa.g_00670
OG0001170	Prab.g_01711	Syaa.g_00668
OG0001171	Prab.g_01720	Syaa.g_00655
OG0001172	Prab.g_01734	Syaa.g_02347
OG0001173	Prab.g_01735	Syaa.g_02346
OG0001174	Prab.g_01743	Syaa.g_02338
OG0001175	Prab.g_01744	Syaa.g_02337
OG0001176	Prab.g_01751	Syaa.g_02314
OG0001177	Prab.g_01753	Syaa.g_02316
OG0001178	Prab.g_01758	Syaa.g_00546
OG0001179	Prab.g_01786	Syaa.g_02268
OG0001180	Prab.g_01808	Syaa.g_02243
OG0001181	Prab.g_01812	Syaa.g_02239
OG0001182	Prab.g_01819	Syaa.g_02230
OG0001183	Prab.g_01823	Syaa.g_02224
OG0001184	Prab.g_01838	Syaa.g_00151
OG0001186	Prab.g_01875	Syaa.g_00081
OG0001187	Prab.g_01880	Syaa.g_00082
OG0001188	Prab.g_01882	Syaa.g_00075
OG0001189	Prab.g_01899	Syaa.g_00057
OG0001190	Prab.g_01903	Syaa.g_02592
OG0001191	Prab.g_01913	Syaa.g_02605
OG0001192	Prab.g_01918	Syaa.g_02612
OG0001193	Prab.g_01928	Syaa.g_02658
OG0001194	Prab.g_01929	Syaa.g_02660
OG0001195	Prab.g_01930	Syaa.g_02661
OG0001196	Prab.g_01943	Syaa.g_02741
OG0001197	Prab.g_01944	Syaa.g_02743
OG0001198	Prab.g_01952	Syaa.g_02755
OG0001199	Prab.g_00066	Syaa.g_00347
OG0001200	Prab.g_00068	Syaa.g_00345
OG0001201	Prab.g_00099	Syaa.g_02381
OG0001202	Prab.g_00190	Syaa.g_02528
OG0001204	Prab.g_00233	Syaa.g_00316
OG0001205	Prab.g_00448	Syaa.g_00713
OG0001206	Prab.g_00467	Syaa.g_01855
OG0001207	Prab.g_00481	Syaa.g_02058
OG0001208	Prab.g_00486	Syaa.g_02049
OG0001209	Prab.g_00539	Syaa.g_01977
OG0001210	Prab.g_00544	Syaa.g_01967
OG0001211	Prab.g_00554	Syaa.g_01950
OG0001212	Prab.g_00600	Syaa.g_01892
OG0001213	Prab.g_00634	Syaa.g_01646
OG0001214	Prab.g_00642	Syaa.g_01631
OG0001215	Prab.g_00695	Syaa.g_00914
OG0001216	Prab.g_00725	Syaa.g_01238
OG0001217	Prab.g_00768	Syaa.g_01559
OG0001218	Prab.g_00776	Syaa.g_01820
OG0001219	Prab.g_00829	Syaa.g_01404
OG0001220	Prab.g_00891	Syaa.g_00812
OG0001221	Prab.g_01057	Syaa.g_01111
OG0001222	Prab.g_01018	Syaa.g_01371
OG0001223	Prab.g_00992	Syaa.g_01326
OG0001225	Prab.g_00931	Syaa.g_00876
OG0001226	Prab.g_01120	Syaa.g_01579
OG0001227	Prab.g_01138	Syaa.g_02622
OG0001228	Prab.g_01264	Syaa.g_00695
OG0001229	Prab.g_01358	Syaa.g_00899
OG0001230	Prab.g_01458	Syaa.g_01764
OG0001231	Prab.g_01565	Syaa.g_00017
OG0001232	Prab.g_01692	Syaa.g_00508
OG0001233	Prab.g_01712	Syaa.g_00667
OG0001234	Prab.g_01746	Syaa.g_02333
OG0001235	Prab.g_01755	Syaa.g_02323
OG0001238	Prab.g_01914	Syaa.g_02607
OG0001239	Prab.g_00063	Syaa.g_00350
OG0001240	Prab.g_00084	Syaa.g_02364
OG0001241	Prab.g_00092	Syaa.g_02374
OG0001242	Prab.g_00110	Syaa.g_02407
OG0001244	Prab.g_00131	Syaa.g_02445
OG0001245	Prab.g_00368	Syaa.g_01492
OG0001246	Prab.g_00508	Syaa.g_02023
OG0001247	Prab.g_00688	Syaa.g_01207
OG0001248	Prab.g_00690	Syaa.g_01204
OG0001250	Prab.g_00880	Syaa.g_00832
OG0001251	Prab.g_01083	Syaa.g_02667
OG0001252	Prab.g_00938	Syaa.g_00867
OG0001253	Prab.g_01139	Syaa.g_01467
OG0001254	Prab.g_01188	Syaa.g_01029
OG0001255	Prab.g_01203	Syaa.g_01696
OG0001256	Prab.g_01558	Syaa.g_00567
OG0001257	Prab.g_01564	Syaa.g_00405, Syaa.g_01418
OG0001258	Prab.g_01666	Syaa.g_00557
OG0001259	Prab.g_01710	Syaa.g_00669
OG0001260	Prab.g_01726	Syaa.g_00642
OG0001261	Prab.g_01794	Syaa.g_02259
OG0001262	Prab.g_01897	Syaa.g_00059
OG0001265	Prab.g_00109	Syaa.g_02405
OG0001266	Prab.g_00194	Syaa.g_02532
OG0001267	Prab.g_00268	Syaa.g_00262
OG0001268	Prab.g_00326	Syaa.g_02176
OG0001269	Prab.g_00347	Syaa.g_01499
OG0001270	Prab.g_00437	Syaa.g_00701
OG0001271	Prab.g_00476	Syaa.g_01845
OG0001272	Prab.g_00490	Syaa.g_02045
OG0001273	Prab.g_00636	Syaa.g_01639
OG0001274	Prab.g_00710	Syaa.g_02563
OG0001275	Prab.g_00982	Syaa.g_01311
OG0001276	Prab.g_00954	Syaa.g_01295
OG0001277	Prab.g_01127	Syaa.g_02724
OG0001278	Prab.g_01269	Syaa.g_00966
OG0001279	Prab.g_01590	Syaa.g_01749
OG0001280	Prab.g_01325	Syaa.g_00738
OG0001281	Prab.g_01331	Syaa.g_00728
OG0001282	Prab.g_01361	Syaa.g_02060
OG0001283	Prab.g_01381	Syaa.g_02734
OG0001284	Prab.g_01536	Syaa.g_00583
OG0001286	Prab.g_01806	Syaa.g_02245
OG0001287	Prab.g_01859	Syaa.g_00121
OG0001289	Prab.g_00079	Syaa.g_00327
OG0001290	Prab.g_00091	Syaa.g_02373
OG0001291	Prab.g_00125	Syaa.g_02428
OG0001292	Prab.g_00238	Syaa.g_00310
OG0001293	Prab.g_00250	Syaa.g_00288
OG0001294	Prab.g_00366	Syaa.g_01076
OG0001295	Prab.g_00472	Syaa.g_01964
OG0001296	Prab.g_00513	Syaa.g_02017
OG0001297	Prab.g_00518	Syaa.g_02013
OG0001298	Prab.g_00581	Syaa.g_01913
OG0001299	Prab.g_00671	Syaa.g_01070
OG0001300	Prab.g_00698	Syaa.g_00905
OG0001301	Prab.g_00701	Syaa.g_00891
OG0001302	Prab.g_00827	Syaa.g_01600
OG0001303	Prab.g_00749	Syaa.g_01402
OG0001304	Prab.g_00944	Syaa.g_01281
OG0001305	Prab.g_00925	Syaa.g_00885
OG0001306	Prab.g_01205	Syaa.g_00753
OG0001309	Prab.g_01562	Syaa.g_02005
OG0001310	Prab.g_01681	Syaa.g_00535
OG0001311	Prab.g_00952	Syaa.g_01293
OG0001312	Prab.g_01029	Syaa.g_01391
OG0001315	Prab.g_00053	Syaa.g_02226
OG0001316	Prab.g_00130	Syaa.g_02434
OG0001317	Prab.g_00225	Syaa.g_02112
OG0001318	Prab.g_00246	Syaa.g_00296
OG0001319	Prab.g_00261	Syaa.g_00273
OG0001321	Prab.g_00457	Syaa.g_00719
OG0001322	Prab.g_00458	Syaa.g_00720
OG0001323	Prab.g_00523	Syaa.g_02002
OG0001324	Prab.g_00699	Syaa.g_00904
OG0001325	Prab.g_00728	Syaa.g_01243
OG0001326	Prab.g_01095	Syaa.g_00396, Syaa.g_02672
OG0001327	Prab.g_01112	Syaa.g_01083
OG0001328	Prab.g_01137	Syaa.g_01104
OG0001331	Prab.g_01366	Syaa.g_02065
OG0001334	Prab.g_01826	Syaa.g_02216
OG0001335	Prab.g_01827	Syaa.g_02215
OG0001336	Prab.g_01940	Syaa.g_02735
OG0001339	Prab.g_00094	Syaa.g_02376
OG0001340	Prab.g_00316	Syaa.g_02199
OG0001341	Prab.g_00765	Syaa.g_00897
OG0001343	Prab.g_01086	Syaa.g_02664
OG0001344	Prab.g_01223	Syaa.g_00775
OG0001345	Prab.g_01238	Syaa.g_00803
OG0001346	Prab.g_01327	Syaa.g_00734
OG0001348	Prab.g_01595	Syaa.g_00847
OG0001349	Prab.g_01408, Prab.g_01395	Syaa.g_00437
OG0001352	Prab.g_00685	Syaa.g_01987
OG0001353	Prab.g_00872	Syaa.g_00841
OG0001354	Prab.g_01000	Syaa.g_01338
OG0001356	Prab.g_00793	Syaa.g_00848
OG0001358	Prab.g_00624	Syaa.g_01663
OG0001359	Prab.g_01085	Syaa.g_02663
OG0001360	Prab.g_01140	Syaa.g_00805
OG0001361	Prab.g_01235	Syaa.g_00800
OG0001362	Prab.g_01480	Syaa.g_01789
OG0001363	Prab.g_01482	Syaa.g_01791
OG0001364	Prab.g_01829	Syaa.g_00171
OG0001373	Prab.g_01096	Syaa.g_02671
OG0001374	Prab.g_01088	Syaa.g_02679
OG0001375	Prab.g_01087	Syaa.g_02665
OG0001376	Prab.g_01106	Syaa.g_02614
OG0001377	Prab.g_01107	Syaa.g_02613
OG0001378	Prab.g_01149	Syaa.g_00700
OG0001379	Prab.g_01320	Syaa.g_00744
OG0001382	Prab.g_01581	Syaa.g_01866
OG0001385	Prab.g_01099	Syaa.g_02668
OG0001386	Prab.g_01098	Syaa.g_02669
OG0001387	Prab.g_01097	Syaa.g_02670
OG0001388	Prab.g_01094	Syaa.g_02673
OG0001389	Prab.g_01093	Syaa.g_02674
OG0001390	Prab.g_01092	Syaa.g_02675
OG0001391	Prab.g_01091	Syaa.g_02676
OG0001392	Prab.g_01090	Syaa.g_02677
OG0001393	Prab.g_01089	Syaa.g_02678
OG0001394	Prab.g_01053	Syaa.g_01118
OG0001395	Prab.g_00942	Syaa.g_01267
OG0001398	Prab.g_01603	Syaa.g_01424
OG0001404	Prab.g_00060	Syaa.g_00355
OG0001405	Prab.g_00314	Syaa.g_02213
OG0001406	Prab.g_01105	Syaa.g_02615
OG0001407	Prab.g_01118	Syaa.g_01986
OG0001408	Prab.g_01123	Syaa.g_00953
OG0001411	Prab.g_01391	Syaa.g_00457
OG0001413	Prab.g_01551	Syaa.g_01590
OG0001416	Prab.g_00464	Syaa.g_00731
OG0001417	Prab.g_00474	Syaa.g_01339
OG0001419	Prab.g_01119	Syaa.g_01985
OG0001420	Prab.g_01158	Syaa.g_01991
OG0001421	Prab.g_01559	Syaa.g_01583, Syaa.g_01469
OG0001422	Prab.g_01592	Syaa.g_00743
OG0001423	Prab.g_00406	Syaa.g_00365
OG0001428	Prab.g_00163	Syaa.g_02481
OG0001432	Prab.g_01549	Syaa.g_00930
OG0001433	Prab.g_00792	Syaa.g_00849
OG0001434	Prab.g_01049	Syaa.g_01123
OG0001438	Prab.g_00281	Syaa.g_00247
OG0001439	Prab.g_00295	Syaa.g_00221
OG0001441	Prab.g_00525	Syaa.g_02000
OG0001442	Prab.g_00752	Syaa.g_01138
OG0001443	Prab.g_01604	Syaa.g_02617
OG0001447	Prab.g_00116	Syaa.g_02416
OG0001448	Prab.g_00356	Syaa.g_00423
OG0001449	Prab.g_00389	Syaa.g_02098, Syaa.g_01042
OG0001452	Prab.g_01081	Syaa.g_00301
OG0001453	Prab.g_00988	Syaa.g_01319
OG0001454	Prab.g_01133	Syaa.g_01580
OG0001456	Prab.g_01197	Syaa.g_02687
OG0001457	Prab.g_01198	Syaa.g_02688
OG0001458	Prab.g_01199	Syaa.g_02689
OG0001459	Prab.g_01653, Prab.g_01557	Syaa.g_01040
OG0001460	Prab.g_00791	Syaa.g_00850
OG0001461	Prab.g_01286	Syaa.g_02328
OG0001465	Prab.g_00707	Syaa.g_01211
OG0001468	Prab.g_01110	Syaa.g_01597
OG0001471	Prab.g_01552	Syaa.g_00226
OG0001473	Prab.g_01877	Syaa.g_01603
OG0001474	Prab.g_00327	Syaa.g_02175
OG0001480	Prab.g_00357	Syaa.g_00810
OG0001482	Prab.g_00462	Syaa.g_01329
OG0001486	Prab.g_01217	Syaa.g_00768
OG0001492	Prab.g_01266	Syaa.g_00969
OG0001493	Prab.g_01274	Syaa.g_00961
OG0001499	Prab.g_00052	Syaa.g_01698
OG0001502	Prab.g_00810	Syaa.g_00819
OG0001504	Prab.g_01652	Syaa.g_01039
OG0001507	Prab.g_01586	Syaa.g_02137
OG0001523	Prab.g_01190	Syaa.g_02713
OG0001524	Prab.g_01191	Syaa.g_02714
OG0001527	Prab.g_00567	Syaa.g_01936
OG0001546	Prab.g_00528	Syaa.g_01997
OG0001547	Prab.g_00812	Syaa.g_01420
OG0001548	Prab.g_00816	Syaa.g_01573
OG0001551	Prab.g_01196	Syaa.g_00853
OG0001552	Prab.g_01282	Syaa.g_01229
OG0001554	Prab.g_01560	Syaa.g_02590
OG0001556	Prab.g_00785	Syaa.g_01008
OG0001567	Prab.g_00811	Syaa.g_01421
OG0001568	Prab.g_00813	Syaa.g_01416
OG0001570	Prab.g_01161	Syaa.g_01693
OG0001572	Prab.g_00415	Syaa.g_01180
OG0001582	Prab.g_00473	Syaa.g_01746
OG0001588	Prab.g_01384	Syaa.g_00168
OG0001602	Prab.g_00706	Syaa.g_01210
OG0001607	Prab.g_01192	Syaa.g_01519
OG0001613	Prab.g_01821	Syaa.g_02227
OG0001633	Prab.g_01357	Syaa.g_00855
OG0001634	Prab.g_01589	Syaa.g_01073
OG0001666	Prab.g_01654	Syaa.g_01506, Syaa.g_00399
OG0001667	Prab.g_01305	Syaa.g_01129
OG0001700	Prab.g_00790	Syaa.g_01423
OG0001718	Prab.g_00352	Syaa.g_00941
OG0001990	Prab.g_00410	Syaa.g_02721
OG0001991	Prab.g_00796	Syaa.g_01102
OG0002096	Prab.g_01405	Syaa.g_00492
OG0002106	Prab.g_00374	Syaa.g_02085
OG0002107	Prab.g_00409	Syaa.g_02716
OG0002108	Prab.g_01293	Syaa.g_02636, Syaa.g_01736, Syaa.g_01274, Syaa.g_01721, Syaa.g_00382, Syaa.g_00410, Syaa.g_01703, Syaa.g_00361, Syaa.g_01709, Syaa.g_00398
OG0002225	Prab.g_00408	Syaa.g_02717
OG0002227	Prab.g_00787	Syaa.g_02611
OG0002374	Prab.g_00794	Syaa.g_00991
OG0002776	Prab.g_00407	Syaa.g_02718
OG0002892	Prab.g_00421	Syaa.g_01547
OG0003635	Prab.g_01294	Syaa.g_01734
OG0004524	Prab.g_01647	Syaa.g_00166
