Orthogroup	Prab	Syag
OG0001175	Prab.g_01744	Syag.g_02704
OG0001176	Prab.g_01751	Syag.g_02723
OG0001177	Prab.g_01753	Syag.g_02720
OG0001178	Prab.g_01758	Syag.g_01694
OG0001179	Prab.g_01786	Syag.g_02754
OG0001180	Prab.g_01808	Syag.g_02780
OG0001181	Prab.g_01812	Syag.g_02784
OG0001182	Prab.g_01819	Syag.g_02793
OG0001183	Prab.g_01823	Syag.g_02798
OG0001184	Prab.g_01838	Syag.g_02428
OG0001185	Prab.g_01852	Syag.g_02399
OG0001186	Prab.g_01875	Syag.g_02364
OG0001187	Prab.g_01880	Syag.g_02361
OG0001188	Prab.g_01882	Syag.g_02359
OG0001189	Prab.g_01899	Syag.g_02334
OG0001190	Prab.g_01903	Syag.g_02126
OG0001191	Prab.g_01913	Syag.g_02142
OG0001192	Prab.g_01918	Syag.g_02149
OG0001193	Prab.g_01928	Syag.g_02182
OG0001194	Prab.g_01929	Syag.g_02185
OG0001195	Prab.g_01930	Syag.g_02186
OG0001196	Prab.g_01943	Syag.g_02254
OG0001197	Prab.g_01944	Syag.g_02256
OG0001198	Prab.g_01952	Syag.g_02269
OG0001199	Prab.g_00066	Syag.g_01825
OG0001200	Prab.g_00068	Syag.g_01827
OG0001201	Prab.g_00099	Syag.g_01886
OG0001202	Prab.g_00190	Syag.g_02032
OG0001204	Prab.g_00233	Syag.g_02673
OG0001206	Prab.g_00467	Syag.g_01328
OG0001207	Prab.g_00481	Syag.g_01536
OG0001208	Prab.g_00486	Syag.g_01526
OG0001209	Prab.g_00539	Syag.g_01451
OG0001210	Prab.g_00544	Syag.g_01442
OG0001211	Prab.g_00554	Syag.g_00272
OG0001212	Prab.g_00600	Syag.g_00334
OG0001213	Prab.g_00634	Syag.g_00394
OG0001214	Prab.g_00642	Syag.g_00412
OG0001215	Prab.g_00695	Syag.g_01014
OG0001216	Prab.g_00725	Syag.g_00920
OG0001217	Prab.g_00768	Syag.g_00151
OG0001218	Prab.g_00776	Syag.g_01364
OG0001219	Prab.g_00829	Syag.g_00767
OG0001220	Prab.g_00891	Syag.g_00743
OG0001221	Prab.g_01057	Syag.g_00628
OG0001222	Prab.g_01018	Syag.g_00797
OG0001223	Prab.g_00992	Syag.g_00843
OG0001225	Prab.g_00931	Syag.g_00971
OG0001226	Prab.g_01120	Syag.g_01835
OG0001227	Prab.g_01138	Syag.g_01240
OG0001228	Prab.g_01264	Syag.g_00709
OG0001229	Prab.g_01358	Syag.g_00997
OG0001230	Prab.g_01458	Syag.g_01430
OG0001231	Prab.g_01565	Syag.g_02289
OG0001232	Prab.g_01692	Syag.g_01724
OG0001233	Prab.g_01712	Syag.g_01745
OG0001234	Prab.g_01746	Syag.g_02708
OG0001235	Prab.g_01755	Syag.g_02715
OG0001237	Prab.g_01839	Syag.g_02426
OG0001238	Prab.g_01914	Syag.g_02144
OG0001239	Prab.g_00063	Syag.g_01822
OG0001240	Prab.g_00084	Syag.g_01869
OG0001241	Prab.g_00092	Syag.g_01879
OG0001244	Prab.g_00131	Syag.g_01948
OG0001245	Prab.g_00368	Syag.g_00213
OG0001246	Prab.g_00508	Syag.g_01498
OG0001247	Prab.g_00688	Syag.g_00710
OG0001248	Prab.g_00690	Syag.g_00175
OG0001249	Prab.g_00818	Syag.g_02837
OG0001250	Prab.g_00880	Syag.g_00725
OG0001251	Prab.g_01083	Syag.g_00472
OG0001252	Prab.g_00938	Syag.g_00960
OG0001253	Prab.g_01139	Syag.g_00094
OG0001254	Prab.g_01188	Syag.g_02165
OG0001255	Prab.g_01203	Syag.g_00440
OG0001256	Prab.g_01558	Syag.g_01673
OG0001257	Prab.g_01564	Syag.g_00176
OG0001258	Prab.g_01666	Syag.g_01683
OG0001259	Prab.g_01710	Syag.g_01743
OG0001260	Prab.g_01726	Syag.g_01763
OG0001261	Prab.g_01794	Syag.g_02763
OG0001262	Prab.g_01897	Syag.g_02336
OG0001265	Prab.g_00109	Syag.g_01910
OG0001266	Prab.g_00194	Syag.g_02036
OG0001267	Prab.g_00268	Syag.g_02598
OG0001268	Prab.g_00326	Syag.g_02850
OG0001269	Prab.g_00347	Syag.g_00480
OG0001270	Prab.g_00437	Syag.g_00030
OG0001271	Prab.g_00476	Syag.g_01353
OG0001272	Prab.g_00490	Syag.g_01522
OG0001273	Prab.g_00636	Syag.g_00405
OG0001274	Prab.g_00710	Syag.g_02076
OG0001275	Prab.g_00982	Syag.g_00857
OG0001276	Prab.g_00954	Syag.g_00874
OG0001278	Prab.g_01269	Syag.g_01054
OG0001279	Prab.g_01590	Syag.g_00490
OG0001280	Prab.g_01325	Syag.g_01189
OG0001281	Prab.g_01331	Syag.g_01219
OG0001282	Prab.g_01361	Syag.g_01538
OG0001283	Prab.g_01381	Syag.g_02248
OG0001284	Prab.g_01536	Syag.g_01656
OG0001285	Prab.g_01695	Syag.g_00142, Syag.g_02205
OG0001286	Prab.g_01806	Syag.g_02778
OG0001287	Prab.g_01859	Syag.g_02391
OG0001288	Prab.g_01868	Syag.g_02373
OG0001289	Prab.g_00079	Syag.g_01850
OG0001290	Prab.g_00091	Syag.g_01878
OG0001291	Prab.g_00125	Syag.g_01933
OG0001292	Prab.g_00238	Syag.g_02667
OG0001293	Prab.g_00250	Syag.g_02625
OG0001294	Prab.g_00366	Syag.g_00593
OG0001295	Prab.g_00472	Syag.g_00968
OG0001296	Prab.g_00513	Syag.g_01492
OG0001297	Prab.g_00518	Syag.g_01488
OG0001298	Prab.g_00581	Syag.g_00309
OG0001299	Prab.g_00671	Syag.g_00582
OG0001300	Prab.g_00698	Syag.g_01003
OG0001301	Prab.g_00701	Syag.g_00987
OG0001302	Prab.g_00827	Syag.g_00442
OG0001303	Prab.g_00749	Syag.g_00769
OG0001304	Prab.g_00944	Syag.g_00890
OG0001305	Prab.g_00925	Syag.g_00981
OG0001306	Prab.g_01205	Syag.g_01160
OG0001308	Prab.g_01476	Syag.g_01406
OG0001309	Prab.g_01562	Syag.g_01482
OG0001311	Prab.g_00952	Syag.g_00876
OG0001312	Prab.g_01029	Syag.g_00779
OG0001315	Prab.g_00053	Syag.g_02796
OG0001316	Prab.g_00130	Syag.g_01940
OG0001317	Prab.g_00225	Syag.g_01787
OG0001318	Prab.g_00246	Syag.g_02633
OG0001319	Prab.g_00261	Syag.g_02609
OG0001321	Prab.g_00457	Syag.g_00050
OG0001322	Prab.g_00458	Syag.g_00051
OG0001323	Prab.g_00523	Syag.g_01479
OG0001324	Prab.g_00699	Syag.g_01002
OG0001325	Prab.g_00728	Syag.g_00916
OG0001326	Prab.g_01095	Syag.g_02190, Syag.g_02195
OG0001328	Prab.g_01137	Syag.g_00620
OG0001329	Prab.g_01178	Syag.g_00498
OG0001331	Prab.g_01366	Syag.g_01543
OG0001332	Prab.g_01509	Syag.g_01611
OG0001333	Prab.g_01706	Syag.g_01739
OG0001334	Prab.g_01826	Syag.g_02807
OG0001335	Prab.g_01827	Syag.g_02808
OG0001336	Prab.g_01940	Syag.g_02249
OG0001339	Prab.g_00094	Syag.g_01881
OG0001341	Prab.g_00765	Syag.g_00233
OG0001343	Prab.g_01086	Syag.g_00562
OG0001344	Prab.g_01223	Syag.g_01136
OG0001345	Prab.g_01238	Syag.g_01108
OG0001346	Prab.g_01327	Syag.g_01193
OG0001348	Prab.g_01595	Syag.g_00941
OG0001349	Prab.g_01408, Prab.g_01395	Syag.g_02479
OG0001352	Prab.g_00685	Syag.g_01459
OG0001353	Prab.g_00872	Syag.g_00716
OG0001354	Prab.g_01000	Syag.g_00830
OG0001356	Prab.g_00793	Syag.g_00942
OG0001358	Prab.g_00624	Syag.g_00374
OG0001359	Prab.g_01085	Syag.g_00561
OG0001360	Prab.g_01140	Syag.g_01106
OG0001361	Prab.g_01235	Syag.g_01111
OG0001364	Prab.g_01829	Syag.g_02448
OG0001365	Prab.g_01907	Syag.g_02131
OG0001373	Prab.g_01096	Syag.g_02194
OG0001374	Prab.g_01088	Syag.g_02202
OG0001375	Prab.g_01087	Syag.g_00563
OG0001376	Prab.g_01106	Syag.g_02153
OG0001377	Prab.g_01107	Syag.g_02152
OG0001378	Prab.g_01149	Syag.g_00028
OG0001379	Prab.g_01320	Syag.g_01183
OG0001380	Prab.g_01349	Syag.g_00252
OG0001385	Prab.g_01099	Syag.g_02191
OG0001386	Prab.g_01098	Syag.g_02192
OG0001387	Prab.g_01097	Syag.g_02193
OG0001388	Prab.g_01094	Syag.g_02196
OG0001389	Prab.g_01093	Syag.g_02197
OG0001390	Prab.g_01092	Syag.g_02198
OG0001391	Prab.g_01091	Syag.g_02199
OG0001392	Prab.g_01090	Syag.g_02200
OG0001393	Prab.g_01089	Syag.g_02201
OG0001394	Prab.g_01053	Syag.g_00635
OG0001395	Prab.g_00942	Syag.g_00898
OG0001398	Prab.g_01603	Syag.g_00751
OG0001403	Prab.g_00030	Syag.g_02308
OG0001404	Prab.g_00060	Syag.g_01818
OG0001405	Prab.g_00314	Syag.g_02810
OG0001406	Prab.g_01105	Syag.g_02154
OG0001408	Prab.g_01123	Syag.g_00450
OG0001409	Prab.g_01226	Syag.g_01125
OG0001411	Prab.g_01391	Syag.g_02424
OG0001413	Prab.g_01551	Syag.g_00224
OG0001416	Prab.g_00464	Syag.g_01198
OG0001417	Prab.g_00474	Syag.g_00829
OG0001419	Prab.g_01119	Syag.g_01466
OG0001420	Prab.g_01158	Syag.g_01465
OG0001425	Prab.g_01917	Syag.g_02148
OG0001428	Prab.g_00163	Syag.g_01981
OG0001429	Prab.g_00830	Syag.g_00770
OG0001432	Prab.g_01549	Syag.g_00448
OG0001433	Prab.g_00792	Syag.g_00943
OG0001438	Prab.g_00281	Syag.g_02583
OG0001439	Prab.g_00295	Syag.g_02554
OG0001442	Prab.g_00752	Syag.g_00648
OG0001443	Prab.g_01604	Syag.g_02157
OG0001447	Prab.g_00116	Syag.g_01921
OG0001448	Prab.g_00356	Syag.g_01350
OG0001449	Prab.g_00389	Syag.g_02676
OG0001452	Prab.g_01081	Syag.g_02638
OG0001453	Prab.g_00988	Syag.g_00849
OG0001454	Prab.g_01133	Syag.g_00204
OG0001456	Prab.g_01197	Syag.g_02212
OG0001457	Prab.g_01198	Syag.g_02213
OG0001458	Prab.g_01199	Syag.g_02214
OG0001459	Prab.g_01653, Prab.g_01557	Syag.g_00535
OG0001460	Prab.g_00791	Syag.g_00944
OG0001461	Prab.g_01286	Syag.g_00521
OG0001462	Prab.g_00034	Syag.g_02315
OG0001465	Prab.g_00707	Syag.g_00940
OG0001471	Prab.g_01552	Syag.g_02563
OG0001472	Prab.g_01561	Syag.g_00104
OG0001473	Prab.g_01877	Syag.g_00471
OG0001474	Prab.g_00327	Syag.g_02851
OG0001480	Prab.g_00357	Syag.g_00451
OG0001482	Prab.g_00462	Syag.g_00839
OG0001484	Prab.g_00769	Syag.g_02203
OG0001486	Prab.g_01217	Syag.g_01143
OG0001492	Prab.g_01266	Syag.g_01057
OG0001493	Prab.g_01274	Syag.g_01045
OG0001502	Prab.g_00810	Syag.g_00739
OG0001504	Prab.g_01652	Syag.g_00534
OG0001507	Prab.g_01586	Syag.g_01794, Syag.g_00083
OG0001525	Prab.g_01570	Syag.g_00464
OG0001527	Prab.g_00567	Syag.g_00287
OG0001546	Prab.g_00528	Syag.g_01473
OG0001547	Prab.g_00812	Syag.g_00753
OG0001551	Prab.g_01196	Syag.g_01019
OG0001553	Prab.g_01463	Syag.g_01424
OG0001554	Prab.g_01560	Syag.g_02124
OG0001556	Prab.g_00785	Syag.g_01096
OG0001565	Prab.g_00426	Syag.g_00449
OG0001567	Prab.g_00811	Syag.g_00752
OG0001568	Prab.g_00813	Syag.g_00754
OG0001572	Prab.g_00415	Syag.g_00086
OG0001582	Prab.g_00473	Syag.g_00198
OG0001588	Prab.g_01384	Syag.g_02446
OG0001602	Prab.g_00706	Syag.g_00939
OG0001633	Prab.g_01357	Syag.g_01608
OG0001634	Prab.g_01589	Syag.g_00585
OG0001666	Prab.g_01654	Syag.g_00218
OG0001700	Prab.g_00790	Syag.g_00537
OG0001835	Prab.g_00398	Syag.g_01028
OG0001919	Prab.g_00385	Syag.g_00444
OG0001990	Prab.g_00410	Syag.g_02236
OG0002029	Prab.g_01655	Syag.g_01347
OG0002106	Prab.g_00374	Syag.g_01417
OG0003023	Prab.g_01289	Syag.g_01227
