Orthogroup	Prab	Prav
OG0001145	Prab.g_01318	Prav.g_01430
OG0001146	Prab.g_01330	Prav.g_01442
OG0001147	Prab.g_01347	Prav.g_01459
OG0001148	Prab.g_01362	Prav.g_01475
OG0001149	Prab.g_01363	Prav.g_01476
OG0001150	Prab.g_01364	Prav.g_01477
OG0001151	Prab.g_01375	Prav.g_01488
OG0001152	Prab.g_01376	Prav.g_01489
OG0001153	Prab.g_01498	Prav.g_01610
OG0001154	Prab.g_01499	Prav.g_01611
OG0001155	Prab.g_01511	Prav.g_01623
OG0001156	Prab.g_01514	Prav.g_01626
OG0001157	Prab.g_01515	Prav.g_01627
OG0001158	Prab.g_01516	Prav.g_01628
OG0001159	Prab.g_01517	Prav.g_01629
OG0001160	Prab.g_01541	Prav.g_01653
OG0001161	Prab.g_01553	Prav.g_01664
OG0001162	Prab.g_01567	Prav.g_01675
OG0001163	Prab.g_01661	Prav.g_01753
OG0001164	Prab.g_01665	Prav.g_01757
OG0001165	Prab.g_01668	Prav.g_01760
OG0001166	Prab.g_01688	Prav.g_01780
OG0001167	Prab.g_01705	Prav.g_01797
OG0001168	Prab.g_01707	Prav.g_01799
OG0001169	Prab.g_01709	Prav.g_01801
OG0001170	Prab.g_01711	Prav.g_01803
OG0001171	Prab.g_01720	Prav.g_01813
OG0001172	Prab.g_01734	Prav.g_00271
OG0001173	Prab.g_01735	Prav.g_00272
OG0001174	Prab.g_01743	Prav.g_00280
OG0001175	Prab.g_01744	Prav.g_00281
OG0001176	Prab.g_01751	Prav.g_00288
OG0001177	Prab.g_01753	Prav.g_00291
OG0001178	Prab.g_01758	Prav.g_00296
OG0001179	Prab.g_01786	Prav.g_00616
OG0001180	Prab.g_01808	Prav.g_00638
OG0001181	Prab.g_01812	Prav.g_00642
OG0001182	Prab.g_01819	Prav.g_00649
OG0001183	Prab.g_01823	Prav.g_00654
OG0001184	Prab.g_01838	Prav.g_00670
OG0001185	Prab.g_01852	Prav.g_00684
OG0001186	Prab.g_01875	Prav.g_00707
OG0001187	Prab.g_01880	Prav.g_00711
OG0001188	Prab.g_01882	Prav.g_00713
OG0001189	Prab.g_01899	Prav.g_00730
OG0001190	Prab.g_01903	Prav.g_00734
OG0001191	Prab.g_01913	Prav.g_00744
OG0001192	Prab.g_01918	Prav.g_00749
OG0001193	Prab.g_01928	Prav.g_00759
OG0001194	Prab.g_01929	Prav.g_00760
OG0001195	Prab.g_01930	Prav.g_00761
OG0001196	Prab.g_01943	Prav.g_00774
OG0001197	Prab.g_01944	Prav.g_00775
OG0001198	Prab.g_01952	Prav.g_00783
OG0001199	Prab.g_00066	Prav.g_00139
OG0001200	Prab.g_00068	Prav.g_00141
OG0001201	Prab.g_00099	Prav.g_00173
OG0001202	Prab.g_00190	Prav.g_00839
OG0001204	Prab.g_00233	Prav.g_01890
OG0001205	Prab.g_00448	Prav.g_01044
OG0001206	Prab.g_00467	Prav.g_01060
OG0001207	Prab.g_00481	Prav.g_01075
OG0001208	Prab.g_00486	Prav.g_01080
OG0001209	Prab.g_00539	Prav.g_01133
OG0001210	Prab.g_00544	Prav.g_01138
OG0001211	Prab.g_00554	Prav.g_01148
OG0001212	Prab.g_00600	Prav.g_01192
OG0001213	Prab.g_00634	Prav.g_01227
OG0001214	Prab.g_00642	Prav.g_01235
OG0001215	Prab.g_00695	Prav.g_01288
OG0001216	Prab.g_00725	Prav.g_00308
OG0001217	Prab.g_00768	Prav.g_00346
OG0001218	Prab.g_00776	Prav.g_00355
OG0001219	Prab.g_00829	Prav.g_00385
OG0001220	Prab.g_00891	Prav.g_00448
OG0001221	Prab.g_01057	Prav.g_00510
OG0001222	Prab.g_01018	Prav.g_00548
OG0001223	Prab.g_00992	Prav.g_00574
OG0001225	Prab.g_00931	Prav.g_00931
OG0001226	Prab.g_01120	Prav.g_00236
OG0001227	Prab.g_01138	Prav.g_00255
OG0001228	Prab.g_01264	Prav.g_01836
OG0001229	Prab.g_01358	Prav.g_01471
OG0001230	Prab.g_01458	Prav.g_01570
OG0001231	Prab.g_01565	Prav.g_01673
OG0001232	Prab.g_01692	Prav.g_01784
OG0001233	Prab.g_01712	Prav.g_01804
OG0001234	Prab.g_01746	Prav.g_00283
OG0001235	Prab.g_01755	Prav.g_00293
OG0001237	Prab.g_01839	Prav.g_00671
OG0001238	Prab.g_01914	Prav.g_00745
OG0001239	Prab.g_00063	Prav.g_00136
OG0001240	Prab.g_00084	Prav.g_00158
OG0001241	Prab.g_00092	Prav.g_00166
OG0001242	Prab.g_00110	Prav.g_00184
OG0001244	Prab.g_00131	Prav.g_00206
OG0001245	Prab.g_00368	Prav.g_00997
OG0001246	Prab.g_00508	Prav.g_01102
OG0001247	Prab.g_00688	Prav.g_01281
OG0001248	Prab.g_00690	Prav.g_01283
OG0001249	Prab.g_00818	Prav.g_00373
OG0001250	Prab.g_00880	Prav.g_00437
OG0001251	Prab.g_01083	Prav.g_00484
OG0001252	Prab.g_00938	Prav.g_00924
OG0001253	Prab.g_01139	Prav.g_00256
OG0001254	Prab.g_01188	Prav.g_00035
OG0001255	Prab.g_01203	Prav.g_00049
OG0001256	Prab.g_01558	Prav.g_01666
OG0001257	Prab.g_01564	Prav.g_01672
OG0001258	Prab.g_01666	Prav.g_01758
OG0001259	Prab.g_01710	Prav.g_01802
OG0001260	Prab.g_01726	Prav.g_01819
OG0001261	Prab.g_01794	Prav.g_00624
OG0001262	Prab.g_01897	Prav.g_00728
OG0001265	Prab.g_00109	Prav.g_00183
OG0001266	Prab.g_00194	Prav.g_00835
OG0001267	Prab.g_00268	Prav.g_01926
OG0001268	Prab.g_00326	Prav.g_01985
OG0001269	Prab.g_00347	Prav.g_00978
OG0001270	Prab.g_00437	Prav.g_01033
OG0001271	Prab.g_00476	Prav.g_01070
OG0001272	Prab.g_00490	Prav.g_01084
OG0001273	Prab.g_00636	Prav.g_01229
OG0001274	Prab.g_00710	Prav.g_01308, Prav.g_01311
OG0001275	Prab.g_00982	Prav.g_00584
OG0001276	Prab.g_00954	Prav.g_00908
OG0001277	Prab.g_01127	Prav.g_00244
OG0001278	Prab.g_01269	Prav.g_01831
OG0001279	Prab.g_01590	Prav.g_01392
OG0001280	Prab.g_01325	Prav.g_01437
OG0001281	Prab.g_01331	Prav.g_01443
OG0001282	Prab.g_01361	Prav.g_01474
OG0001283	Prab.g_01381	Prav.g_01493
OG0001284	Prab.g_01536	Prav.g_01648
OG0001285	Prab.g_01695	Prav.g_01787
OG0001286	Prab.g_01806	Prav.g_00636
OG0001287	Prab.g_01859	Prav.g_00691
OG0001288	Prab.g_01868	Prav.g_00700
OG0001289	Prab.g_00079	Prav.g_00152
OG0001290	Prab.g_00091	Prav.g_00165
OG0001291	Prab.g_00125	Prav.g_00200
OG0001292	Prab.g_00238	Prav.g_01895
OG0001293	Prab.g_00250	Prav.g_01908
OG0001294	Prab.g_00366	Prav.g_00995
OG0001295	Prab.g_00472	Prav.g_01065
OG0001296	Prab.g_00513	Prav.g_01107
OG0001297	Prab.g_00518	Prav.g_01112
OG0001298	Prab.g_00581	Prav.g_01174
OG0001299	Prab.g_00671	Prav.g_01264
OG0001300	Prab.g_00698	Prav.g_01291
OG0001301	Prab.g_00701	Prav.g_01294
OG0001302	Prab.g_00827	Prav.g_00383
OG0001303	Prab.g_00749	Prav.g_00946
OG0001304	Prab.g_00944	Prav.g_00918
OG0001305	Prab.g_00925	Prav.g_00937
OG0001306	Prab.g_01205	Prav.g_00051
OG0001308	Prab.g_01476	Prav.g_01588
OG0001309	Prab.g_01562	Prav.g_01670
OG0001310	Prab.g_01681	Prav.g_01773
OG0001311	Prab.g_00952	Prav.g_00910
OG0001315	Prab.g_00053	Prav.g_00126
OG0001316	Prab.g_00130	Prav.g_00205
OG0001317	Prab.g_00225	Prav.g_00804
OG0001318	Prab.g_00246	Prav.g_01903
OG0001319	Prab.g_00261	Prav.g_01919
OG0001320	Prab.g_00370	Prav.g_00998
OG0001321	Prab.g_00457	Prav.g_01050
OG0001322	Prab.g_00458	Prav.g_01051
OG0001323	Prab.g_00523	Prav.g_01117
OG0001324	Prab.g_00699	Prav.g_01292
OG0001325	Prab.g_00728	Prav.g_00311
OG0001326	Prab.g_01095	Prav.g_00472
OG0001327	Prab.g_01112	Prav.g_00227
OG0001328	Prab.g_01137	Prav.g_00254
OG0001329	Prab.g_01178	Prav.g_00026
OG0001331	Prab.g_01366	Prav.g_01479
OG0001332	Prab.g_01509	Prav.g_01621
OG0001333	Prab.g_01706	Prav.g_01798
OG0001334	Prab.g_01826	Prav.g_00657
OG0001335	Prab.g_01827	Prav.g_00658
OG0001336	Prab.g_01940	Prav.g_00771
OG0001339	Prab.g_00094	Prav.g_00168
OG0001340	Prab.g_00316	Prav.g_01974
OG0001341	Prab.g_00765	Prav.g_00344
OG0001342	Prab.g_00822	Prav.g_00377
OG0001343	Prab.g_01086	Prav.g_00481
OG0001344	Prab.g_01223	Prav.g_00069
OG0001345	Prab.g_01238	Prav.g_01862
OG0001346	Prab.g_01327	Prav.g_01439
OG0001348	Prab.g_01595	Prav.g_01693
OG0001349	Prab.g_01408, Prab.g_01395	Prav.g_01558
OG0001350	Prab.g_00228	Prav.g_00801
OG0001352	Prab.g_00685	Prav.g_01278
OG0001353	Prab.g_00872	Prav.g_00429
OG0001354	Prab.g_01000	Prav.g_00566
OG0001356	Prab.g_00793	Prav.g_00957
OG0001358	Prab.g_00624	Prav.g_01218
OG0001359	Prab.g_01085	Prav.g_00482
OG0001360	Prab.g_01140	Prav.g_00257
OG0001361	Prab.g_01235	Prav.g_01865
OG0001362	Prab.g_01480	Prav.g_01592
OG0001363	Prab.g_01482	Prav.g_01594
OG0001364	Prab.g_01829	Prav.g_00660
OG0001365	Prab.g_01907	Prav.g_00738
OG0001371	Prab.g_00684	Prav.g_01277
OG0001372	Prab.g_00775	Prav.g_00354
OG0001372	Prab.g_00803	Prav.g_01325
OG0001373	Prab.g_01096	Prav.g_00471
OG0001374	Prab.g_01088	Prav.g_00479
OG0001375	Prab.g_01087	Prav.g_00480
OG0001376	Prab.g_01106	Prav.g_00220
OG0001377	Prab.g_01107	Prav.g_00221
OG0001378	Prab.g_01149	Prav.g_00003
OG0001379	Prab.g_01320	Prav.g_01432
OG0001380	Prab.g_01349	Prav.g_01461
OG0001381	Prab.g_01354	Prav.g_01467
OG0001382	Prab.g_01581	Prav.g_01686
OG0001384	Prab.g_00719	Prav.g_00333, Prav.g_01309
OG0001385	Prab.g_01099	Prav.g_00468
OG0001386	Prab.g_01098	Prav.g_00469
OG0001387	Prab.g_01097	Prav.g_00470
OG0001388	Prab.g_01094	Prav.g_00473
OG0001389	Prab.g_01093	Prav.g_00474
OG0001390	Prab.g_01092	Prav.g_00475
OG0001391	Prab.g_01091	Prav.g_00476
OG0001392	Prab.g_01090	Prav.g_00477
OG0001393	Prab.g_01089	Prav.g_00478
OG0001395	Prab.g_00942	Prav.g_00920
OG0001397	Prab.g_01481	Prav.g_01593
OG0001398	Prab.g_01603	Prav.g_01700
OG0001399	Prab.g_01748	Prav.g_00285
OG0001403	Prab.g_00030	Prav.g_00098
OG0001404	Prab.g_00060	Prav.g_00133
OG0001405	Prab.g_00314	Prav.g_01972
OG0001406	Prab.g_01105	Prav.g_00219
OG0001407	Prab.g_01118	Prav.g_00234
OG0001408	Prab.g_01123	Prav.g_00239
OG0001409	Prab.g_01226	Prav.g_00072
OG0001411	Prab.g_01391	Prav.g_01507
OG0001413	Prab.g_01551	Prav.g_01662
OG0001414	Prab.g_00220	Prav.g_00809
OG0001415	Prab.g_00222	Prav.g_00807
OG0001416	Prab.g_00464	Prav.g_01057
OG0001417	Prab.g_00474	Prav.g_01067
OG0001418	Prab.g_00689	Prav.g_01282
OG0001419	Prab.g_01119	Prav.g_00235
OG0001420	Prab.g_01158	Prav.g_00012
OG0001421	Prab.g_01559	Prav.g_01667
OG0001422	Prab.g_01592	Prav.g_01691
OG0001424	Prab.g_01134	Prav.g_00251, Prav.g_01877
OG0001425	Prab.g_01917	Prav.g_00748
OG0001428	Prab.g_00163	Prav.g_00866
OG0001429	Prab.g_00830	Prav.g_00386
OG0001432	Prab.g_01549	Prav.g_01661
OG0001433	Prab.g_00792	Prav.g_00958
OG0001434	Prab.g_01049	Prav.g_00518
OG0001437	Prab.g_00221	Prav.g_00808
OG0001438	Prab.g_00281	Prav.g_01939
OG0001439	Prab.g_00295	Prav.g_01953
OG0001440	Prab.g_00405	Prav.g_01022
OG0001441	Prab.g_00525	Prav.g_01119
OG0001442	Prab.g_00752	Prav.g_00337
OG0001443	Prab.g_01604	Prav.g_01744
OG0001446	Prab.g_00071	Prav.g_00144
OG0001447	Prab.g_00116	Prav.g_00191
OG0001448	Prab.g_00356	Prav.g_00986
OG0001449	Prab.g_00389	Prav.g_01010
OG0001450	Prab.g_00692	Prav.g_01285
OG0001451	Prab.g_00901	Prav.g_00457
OG0001452	Prab.g_01081	Prav.g_00485
OG0001453	Prab.g_00988	Prav.g_00578
OG0001454	Prab.g_01133	Prav.g_00250
OG0001455	Prab.g_01171	Prav.g_00021
OG0001455	Prab.g_01634	Prav.g_01388
OG0001456	Prab.g_01197	Prav.g_00042
OG0001457	Prab.g_01198	Prav.g_00043
OG0001458	Prab.g_01199	Prav.g_00044
OG0001459	Prab.g_01653, Prab.g_01557	Prav.g_01377
OG0001460	Prab.g_00791	Prav.g_00959
OG0001462	Prab.g_00034	Prav.g_00102
OG0001463	Prab.g_00274	Prav.g_01932
OG0001464	Prab.g_00317	Prav.g_01975
OG0001465	Prab.g_00707	Prav.g_01300
OG0001466	Prab.g_01297	Prav.g_00335
OG0001468	Prab.g_01110	Prav.g_00225
OG0001469	Prab.g_00978	Prav.g_01396
OG0001469	Prab.g_00720	Prav.g_01729
OG0001471	Prab.g_01552	Prav.g_01663
OG0001472	Prab.g_01561	Prav.g_01669
OG0001473	Prab.g_01877	Prav.g_00708
OG0001474	Prab.g_00327	Prav.g_01986
OG0001480	Prab.g_00357	Prav.g_00988
OG0001481	Prab.g_00362	Prav.g_00992
OG0001482	Prab.g_00462	Prav.g_01055
OG0001485	Prab.g_00922, Prab.g_01290	Prav.g_01705
OG0001486	Prab.g_01217	Prav.g_00063
OG0001490	Prab.g_00038	Prav.g_00110
OG0001491	Prab.g_00825	Prav.g_00381
OG0001492	Prab.g_01266	Prav.g_01834
OG0001493	Prab.g_01274	Prav.g_01826
OG0001499	Prab.g_00052	Prav.g_00125
OG0001500	Prab.g_00252	Prav.g_01910
OG0001501	Prab.g_00712	Prav.g_01313
OG0001503	Prab.g_01194	Prav.g_00039
OG0001504	Prab.g_01652	Prav.g_01378
OG0001506	Prab.g_01507	Prav.g_01619
OG0001507	Prab.g_01586	Prav.g_01722
OG0001521	Prab.g_00766	Prav.g_00345
OG0001523	Prab.g_01190	Prav.g_00037
OG0001524	Prab.g_01191	Prav.g_00038
OG0001525	Prab.g_01570	Prav.g_01678
OG0001526	Prab.g_01729	Prav.g_01504
OG0001546	Prab.g_00528	Prav.g_01122
OG0001548	Prab.g_00816	Prav.g_00371
OG0001550	Prab.g_01174	Prav.g_00024
OG0001551	Prab.g_01196	Prav.g_00041
OG0001552	Prab.g_01282	Prav.g_02005
OG0001553	Prab.g_01463	Prav.g_01575
OG0001554	Prab.g_01560	Prav.g_01668
OG0001555	Prab.g_01575	Prav.g_01683
OG0001556	Prab.g_00785	Prav.g_00963
OG0001565	Prab.g_00426	Prav.g_01021
OG0001566	Prab.g_00681	Prav.g_01274
OG0001569	Prab.g_01145	Prav.g_00262
OG0001571	Prab.g_01167	Prav.g_00017
OG0001581	Prab.g_00135	Prav.g_00211
OG0001582	Prab.g_00473	Prav.g_01066
OG0001583	Prab.g_00824	Prav.g_00380
OG0001585	Prab.g_00399	Prav.g_01395
OG0001587	Prab.g_01728	Prav.g_00265
OG0001595	Prab.g_00059	Prav.g_00132
OG0001596	Prab.g_00067	Prav.g_00140
OG0001597	Prab.g_00351	Prav.g_00981
OG0001598	Prab.g_01626	Prav.g_01879, Prav.g_01383
OG0001599	Prab.g_00465	Prav.g_01058
OG0001600	Prab.g_00515	Prav.g_01109
OG0001601	Prab.g_00679	Prav.g_01272
OG0001602	Prab.g_00706	Prav.g_01299
OG0001603	Prab.g_00826	Prav.g_00382
OG0001604	Prab.g_01060	Prav.g_00507
OG0001605	Prab.g_00961	Prav.g_00901
OG0001606	Prab.g_01298	Prav.g_00241
OG0001608	Prab.g_01352	Prav.g_01464
OG0001609	Prab.g_01505	Prav.g_01617
OG0001610	Prab.g_01508	Prav.g_01620
OG0001611	Prab.g_01573	Prav.g_01680
OG0001612	Prab.g_00755	Prav.g_01707
OG0001613	Prab.g_01821	Prav.g_00652
OG0001628	Prab.g_00778	Prav.g_00357
OG0001628	Prab.g_00420	Prav.g_01015
OG0001629	Prab.g_00779	Prav.g_00358
OG0001630	Prab.g_01078	Prav.g_00488
OG0001631	Prab.g_01115	Prav.g_00231
OG0001632	Prab.g_00977	Prav.g_00588, Prav.g_00948, Prav.g_00943, Prav.g_01394
OG0001633	Prab.g_01357	Prav.g_01470
OG0001648	Prab.g_00361	Prav.g_00991
OG0001649	Prab.g_01116	Prav.g_00232
OG0001651	Prab.g_01571	Prav.g_01679
OG0001662	Prab.g_01155	Prav.g_00009
OG0001666	Prab.g_01654	Prav.g_01376
OG0001667	Prab.g_01305	Prav.g_01411
OG0001685	Prab.g_00902	Prav.g_00459
OG0001686	Prab.g_00962	Prav.g_00900
OG0001687	Prab.g_01109	Prav.g_00223
OG0001688	Prab.g_01114	Prav.g_00230
OG0001689	Prab.g_01866	Prav.g_00698
OG0001698	Prab.g_01113	Prav.g_00228
OG0001700	Prab.g_00790	Prav.g_00960
OG0001701	Prab.g_01730	Prav.g_00267
OG0001705	Prab.g_00390	Prav.g_01011
OG0001707	Prab.g_01132	Prav.g_00249
OG0001708	Prab.g_01202	Prav.g_00047
OG0001710	Prab.g_01749	Prav.g_00286
OG0001718	Prab.g_00352	Prav.g_00982
OG0001719	Prab.g_00382	Prav.g_01004
OG0001720	Prab.g_00916, Prab.g_01618	Prav.g_01018, Prav.g_01414
OG0001721	Prab.g_00771	Prav.g_00348
OG0001722	Prab.g_01080	Prav.g_00486
OG0001723	Prab.g_00972	Prav.g_01393, Prav.g_01020
OG0001724	Prab.g_00758	Prav.g_01716
OG0001742	Prab.g_00364	Prav.g_00994
OG0001743	Prab.g_01153	Prav.g_00007
OG0001744	Prab.g_01312	Prav.g_01419
OG0001745	Prab.g_01548	Prav.g_01660
OG0001772	Prab.g_01628	Prav.g_01323
OG0001773	Prab.g_01577	Prav.g_01017
OG0001774	Prab.g_00682	Prav.g_01275
OG0001775	Prab.g_01121	Prav.g_00237
OG0001776	Prab.g_01151	Prav.g_00005
OG0001777	Prab.g_00976	Prav.g_00947, Prav.g_00889
OG0001779	Prab.g_01313, Prab.g_00751	Prav.g_01420
OG0001780	Prab.g_01401	Prav.g_01515
OG0001781	Prab.g_01593	Prav.g_01692
OG0001782	Prab.g_01431	Prav.g_01425
OG0001819	Prab.g_00383	Prav.g_01005
OG0001820	Prab.g_01301	Prav.g_01381
OG0001821	Prab.g_00772	Prav.g_00349
OG0001822	Prab.g_00808	Prav.g_00368
OG0001823	Prab.g_00903	Prav.g_00460
OG0001824	Prab.g_00963	Prav.g_00899
OG0001825	Prab.g_01122	Prav.g_00238
OG0001826	Prab.g_01124	Prav.g_00240
OG0001827	Prab.g_01126	Prav.g_00243
OG0001828	Prab.g_01148	Prav.g_00002
OG0001829	Prab.g_01152	Prav.g_00006
OG0001830	Prab.g_01170	Prav.g_00020
OG0001831	Prab.g_01185	Prav.g_00032
OG0001832	Prab.g_00715	Prav.g_01401
OG0001833	Prab.g_01359	Prav.g_01472
OG0001834	Prab.g_01398	Prav.g_01517
OG0001919	Prab.g_00385	Prav.g_01007
OG0001921	Prab.g_00905	Prav.g_00462
OG0001983	Prab.g_00748, Prab.g_00920	Prav.g_00331
OG0001984	Prab.g_00817	Prav.g_00372
OG0001985	Prab.g_01102	Prav.g_00466
OG0001986	Prab.g_00984	Prav.g_00582
OG0001987	Prab.g_00973	Prav.g_01332, Prav.g_01751
OG0001988	Prab.g_00346	Prav.g_00109
OG0001989	Prab.g_01350	Prav.g_01462
OG0001991	Prab.g_00796	Prav.g_01343
OG0002026	Prab.g_00384	Prav.g_01006
OG0002027	Prab.g_00908	Prav.g_00464
OG0002028	Prab.g_00968	Prav.g_00894
OG0002029	Prab.g_01655	Prav.g_01375
OG0002031	Prab.g_01609	Prav.g_01703
OG0002032	Prab.g_01916	Prav.g_00747
OG0002033	Prab.g_01344	Prav.g_00942
OG0002057	Prab.g_00101	Prav.g_00175
OG0002058	Prab.g_00171	Prav.g_00858
OG0002059	Prab.g_00353	Prav.g_00983
OG0002060	Prab.g_00355	Prav.g_00985
OG0002061	Prab.g_00387	Prav.g_01009
OG0002064	Prab.g_00471	Prav.g_01064
OG0002065	Prab.g_00563	Prav.g_01157
OG0002066	Prab.g_00570	Prav.g_01163
OG0002067	Prab.g_00722	Prav.g_00305
OG0002068	Prab.g_00759	Prav.g_00340
OG0002069	Prab.g_00762	Prav.g_00342
OG0002070	Prab.g_00809	Prav.g_00369
OG0002071	Prab.g_00815	Prav.g_00370
OG0002072	Prab.g_00823	Prav.g_00379
OG0002073	Prab.g_00845	Prav.g_00402
OG0002074	Prab.g_00897	Prav.g_00453
OG0002075	Prab.g_00909	Prav.g_00465
OG0002076	Prab.g_01056	Prav.g_00511
OG0002077	Prab.g_00967	Prav.g_00895
OG0002078	Prab.g_00964	Prav.g_00898
OG0002079	Prab.g_00959	Prav.g_00903
OG0002080	Prab.g_00941	Prav.g_00921
OG0002081	Prab.g_01108	Prav.g_00222
OG0002082	Prab.g_01117	Prav.g_00233
OG0002083	Prab.g_01128	Prav.g_00245
OG0002084	Prab.g_01129	Prav.g_00246
OG0002085	Prab.g_01136	Prav.g_00253
OG0002086	Prab.g_01141	Prav.g_00258
OG0002087	Prab.g_01142	Prav.g_00259
OG0002088	Prab.g_01143	Prav.g_00260
OG0002089	Prab.g_01168	Prav.g_00018
OG0002090	Prab.g_01173	Prav.g_00023
OG0002091	Prab.g_01195	Prav.g_00040
OG0002093	Prab.g_01295	Prav.g_01382
OG0002094	Prab.g_01306	Prav.g_01412
OG0002095	Prab.g_01309	Prav.g_01417
OG0002096	Prab.g_01405	Prav.g_01519
OG0002099	Prab.g_01554	Prav.g_01665
OG0002100	Prab.g_01566	Prav.g_01674
OG0002101	Prab.g_01569	Prav.g_01677
OG0002102	Prab.g_01574	Prav.g_01682
OG0002103	Prab.g_01576	Prav.g_01684
OG0002104	Prab.g_01578	Prav.g_01685
OG0002105	Prab.g_01674	Prav.g_01766
OG0002108	Prab.g_01293	Prav.g_01322
OG0002146	Prab.g_00500	Prav.g_01094
OG0002147	Prab.g_00714	Prav.g_01314
OG0002148	Prab.g_00757	Prav.g_00334
OG0002149	Prab.g_00777	Prav.g_00356
OG0002150	Prab.g_00756	Prav.g_00896
OG0002151	Prab.g_01172	Prav.g_00022
OG0002153	Prab.g_00966	Prav.g_00897
OG0002215	Prab.g_00919	Prav.g_00332
OG0002216	Prab.g_01302	Prav.g_00339
OG0002217	Prab.g_00828	Prav.g_00384
OG0002218	Prab.g_00904	Prav.g_00461
OG0002219	Prab.g_01157	Prav.g_00011
OG0002221	Prab.g_01310	Prav.g_01418
OG0002224	Prab.g_00378	Prav.g_01002
OG0002226	Prab.g_00721	Prav.g_00304
OG0002263	Prab.g_00774	Prav.g_00352
OG0002264	Prab.g_00869	Prav.g_00426
OG0002271	Prab.g_00753	Prav.g_01709
OG0002272	Prab.g_01181	Prav.g_00028
OG0002275	Prab.g_01633	Prav.g_01743
OG0002312	Prab.g_00781	Prav.g_00359
OG0002314	Prab.g_00907	Prav.g_00463
OG0002315	Prab.g_00709	Prav.g_00893
OG0002316	Prab.g_01103	Prav.g_00217
OG0002317	Prab.g_01160	Prav.g_00013
OG0002318	Prab.g_01163	Prav.g_00015
OG0002322	Prab.g_01568	Prav.g_01676
OG0002323	Prab.g_01605	Prav.g_01701
OG0002325	Prab.g_01183	Prav.g_01726
OG0002326	Prab.g_01193	Prav.g_01389
OG0002327	Prab.g_01599	Prav.g_01706
OG0002361	Prab.g_00330	Prav.g_01989
OG0002362	Prab.g_00386	Prav.g_01008
OG0002366	Prab.g_01656	Prav.g_01374
OG0002369	Prab.g_01416	Prav.g_01532
OG0002370	Prab.g_01487	Prav.g_01599
OG0002372	Prab.g_01582	Prav.g_01687
OG0002373	Prab.g_01180	Prav.g_01708
OG0002374	Prab.g_00794	Prav.g_00956
OG0002376	Prab.g_01588	Prav.g_01690
OG0002417	Prab.g_01642	Prav.g_01876
OG0002418	Prab.g_00422	Prav.g_00890
OG0002420	Prab.g_01608	Prav.g_01727
OG0002422	Prab.g_00451	Prav.g_00210
OG0002483	Prab.g_01296, Prab.g_00413, Prab.g_01632	Prav.g_01327
OG0002485	Prab.g_01311	Prav.g_00888, Prav.g_00945
OG0002551	Prab.g_01147	Prav.g_00001
OG0002552	Prab.g_00054	Prav.g_00127
OG0002554	Prab.g_00761	Prav.g_00341
OG0002555	Prab.g_01179	Prav.g_00027
OG0002621	Prab.g_00395	Prav.g_01711
OG0002768	Prab.g_00807	Prav.g_00367
OG0002777	Prab.g_00716	Prav.g_01387
OG0002887	Prab.g_00795, Prab.g_01640	Prav.g_01344
OG0002890	Prab.g_00392	Prav.g_00944
OG0003018	Prab.g_00797	Prav.g_01337
OG0003019	Prab.g_00802	Prav.g_01329
OG0003160	Prab.g_01426	Prav.g_01494
OG0003166	Prab.g_00801	Prav.g_01331
OG0003343	Prab.g_00770	Prav.g_00347
OG0003350	Prab.g_01657	Prav.g_01026
OG0003637	Prab.g_01660	Prav.g_01740
