Orthogroup	Prab	Praj
OG0001147	Prab.g_01347	Praj.g_01550
OG0001148	Prab.g_01362	Praj.g_01577
OG0001149	Prab.g_01363	Praj.g_01578
OG0001150	Prab.g_01364	Praj.g_01579
OG0001151	Prab.g_01375	Praj.g_01590
OG0001152	Prab.g_01376	Praj.g_01591
OG0001153	Prab.g_01498	Praj.g_01662
OG0001154	Prab.g_01499	Praj.g_01663
OG0001155	Prab.g_01511	Praj.g_01679
OG0001156	Prab.g_01514	Praj.g_01682
OG0001157	Prab.g_01515	Praj.g_01683
OG0001158	Prab.g_01516	Praj.g_01684
OG0001159	Prab.g_01517	Praj.g_01685
OG0001160	Prab.g_01541	Praj.g_01711
OG0001161	Prab.g_01553	Praj.g_01499
OG0001162	Prab.g_01567	Praj.g_01723
OG0001163	Prab.g_01661	Praj.g_01761
OG0001164	Prab.g_01665	Praj.g_01765
OG0001165	Prab.g_01668	Praj.g_01767
OG0001166	Prab.g_01688	Praj.g_01785
OG0001167	Prab.g_01705	Praj.g_01803
OG0001168	Prab.g_01707	Praj.g_01804
OG0001169	Prab.g_01709	Praj.g_01806
OG0001170	Prab.g_01711	Praj.g_01808
OG0001171	Prab.g_01720	Praj.g_01818
OG0001172	Prab.g_01734	Praj.g_01872
OG0001173	Prab.g_01735	Praj.g_01873
OG0001174	Prab.g_01743	Praj.g_01881
OG0001175	Prab.g_01744	Praj.g_01882
OG0001176	Prab.g_01751	Praj.g_01893
OG0001177	Prab.g_01753	Praj.g_01891
OG0001178	Prab.g_01758	Praj.g_01236
OG0001179	Prab.g_01786	Praj.g_01935
OG0001180	Prab.g_01808	Praj.g_01958
OG0001181	Prab.g_01812	Praj.g_01962
OG0001182	Prab.g_01819	Praj.g_01970
OG0001183	Prab.g_01823	Praj.g_01976
OG0001184	Prab.g_01838	Praj.g_01992
OG0001185	Prab.g_01852	Praj.g_02007
OG0001186	Prab.g_01875	Praj.g_02046
OG0001187	Prab.g_01880	Praj.g_02060
OG0001188	Prab.g_01882	Praj.g_02062
OG0001189	Prab.g_01899	Praj.g_02079
OG0001190	Prab.g_01903	Praj.g_02084
OG0001191	Prab.g_01913	Praj.g_02094
OG0001192	Prab.g_01918	Praj.g_02099
OG0001193	Prab.g_01928	Praj.g_02112
OG0001194	Prab.g_01929	Praj.g_02113
OG0001195	Prab.g_01930	Praj.g_02114
OG0001196	Prab.g_01943	Praj.g_02136
OG0001197	Prab.g_01944	Praj.g_02138
OG0001198	Prab.g_01952	Praj.g_02146
OG0001199	Prab.g_00066	Praj.g_00112
OG0001200	Prab.g_00068	Praj.g_00114
OG0001201	Prab.g_00099	Praj.g_00146
OG0001202	Prab.g_00190	Praj.g_00239
OG0001204	Prab.g_00233	Praj.g_00284
OG0001205	Prab.g_00448	Praj.g_00439
OG0001206	Prab.g_00467	Praj.g_00458
OG0001207	Prab.g_00481	Praj.g_00469
OG0001208	Prab.g_00486	Praj.g_00475
OG0001209	Prab.g_00539	Praj.g_00526
OG0001210	Prab.g_00544	Praj.g_00531
OG0001211	Prab.g_00554	Praj.g_00541
OG0001212	Prab.g_00600	Praj.g_00583
OG0001213	Prab.g_00634	Praj.g_00617
OG0001214	Prab.g_00642	Praj.g_00625
OG0001215	Prab.g_00695	Praj.g_00683
OG0001216	Prab.g_00725	Praj.g_00700
OG0001217	Prab.g_00768	Praj.g_00091
OG0001218	Prab.g_00776	Praj.g_00740
OG0001219	Prab.g_00829	Praj.g_00915
OG0001220	Prab.g_00891	Praj.g_00825
OG0001221	Prab.g_01057	Praj.g_00899
OG0001222	Prab.g_01018	Praj.g_00847
OG0001223	Prab.g_00992	Praj.g_00964
OG0001225	Prab.g_00931	Praj.g_01022
OG0001227	Prab.g_01138	Praj.g_01045
OG0001228	Prab.g_01264	Praj.g_01411
OG0001229	Prab.g_01358	Praj.g_01160
OG0001230	Prab.g_01458	Praj.g_01623
OG0001231	Prab.g_01565	Praj.g_00744
OG0001232	Prab.g_01692	Praj.g_01789
OG0001233	Prab.g_01712	Praj.g_01809
OG0001234	Prab.g_01746	Praj.g_01884
OG0001235	Prab.g_01755	Praj.g_01888
OG0001237	Prab.g_01839	Praj.g_01993
OG0001238	Prab.g_01914	Praj.g_02095
OG0001239	Prab.g_00063	Praj.g_00109
OG0001240	Prab.g_00084	Praj.g_00131
OG0001241	Prab.g_00092	Praj.g_00140
OG0001242	Prab.g_00110	Praj.g_00159
OG0001244	Prab.g_00131	Praj.g_00182
OG0001245	Prab.g_00368	Praj.g_01244
OG0001246	Prab.g_00508	Praj.g_00496
OG0001247	Prab.g_00688	Praj.g_00676
OG0001248	Prab.g_00690	Praj.g_00678
OG0001249	Prab.g_00818	Praj.g_00373
OG0001251	Prab.g_01083	Praj.g_01858
OG0001252	Prab.g_00938	Praj.g_01015
OG0001253	Prab.g_01139	Praj.g_01728
OG0001254	Prab.g_01188	Praj.g_01834
OG0001255	Prab.g_01203	Praj.g_01477
OG0001256	Prab.g_01558	Praj.g_01719
OG0001257	Prab.g_01564	Praj.g_01724
OG0001259	Prab.g_01710	Praj.g_01807
OG0001260	Prab.g_01726	Praj.g_01824
OG0001261	Prab.g_01794	Praj.g_01943
OG0001262	Prab.g_01897	Praj.g_02077
OG0001264	Prab.g_01280	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Prab.g_00347	Praj.g_00824
OG0001273	Prab.g_00636	Praj.g_00619
OG0001277	Prab.g_01127	Praj.g_02123
OG0001279	Prab.g_01590	Praj.g_01155
OG0001280	Prab.g_01325	Praj.g_01527
OG0001281	Prab.g_01331	Praj.g_01533
OG0001282	Prab.g_01361	Praj.g_01576
OG0001283	Prab.g_01381	Praj.g_02132
OG0001284	Prab.g_01536	Praj.g_01705
OG0001285	Prab.g_01695	Praj.g_01792
OG0001286	Prab.g_01806	Praj.g_01956
OG0001287	Prab.g_01859	Praj.g_02014
OG0001288	Prab.g_01868	Praj.g_02025
OG0001289	Prab.g_00079	Praj.g_00125
OG0001290	Prab.g_00091	Praj.g_00139
OG0001294	Prab.g_00366	Praj.g_01564, Praj.g_01497
OG0001295	Prab.g_00472	Praj.g_01485
OG0001296	Prab.g_00513	Praj.g_00501
OG0001297	Prab.g_00518	Praj.g_00506
OG0001299	Prab.g_00671	Praj.g_00655
OG0001300	Prab.g_00698	Praj.g_00687
OG0001301	Prab.g_00701	Praj.g_00689
OG0001302	Prab.g_00827	Praj.g_00913
OG0001303	Prab.g_00749	Praj.g_01344
OG0001304	Prab.g_00944	Praj.g_01006
OG0001305	Prab.g_00925	Praj.g_00842
OG0001306	Prab.g_01205	Praj.g_01475
OG0001308	Prab.g_01476	Praj.g_01642
OG0001309	Prab.g_01562	Praj.g_00510
OG0001310	Prab.g_01681	Praj.g_01779
OG0001311	Prab.g_00952	Praj.g_00998
OG0001312	Prab.g_01029	Praj.g_00924
OG0001315	Prab.g_00053	Praj.g_01974
OG0001316	Prab.g_00130	Praj.g_00180
OG0001317	Prab.g_00225	Praj.g_00274
OG0001318	Prab.g_00246	Praj.g_00295
OG0001320	Prab.g_00370	Praj.g_01148
OG0001321	Prab.g_00457	Praj.g_00445
OG0001322	Prab.g_00458	Praj.g_00446
OG0001324	Prab.g_00699	Praj.g_00688
OG0001325	Prab.g_00728	Praj.g_00703
OG0001326	Prab.g_01095	Praj.g_01850
OG0001327	Prab.g_01112	Praj.g_00876
OG0001328	Prab.g_01137	Praj.g_00895
OG0001329	Prab.g_01178	Praj.g_01727
OG0001331	Prab.g_01366	Praj.g_01581
OG0001332	Prab.g_01509	Praj.g_01677
OG0001334	Prab.g_01826	Praj.g_01979
OG0001335	Prab.g_01827	Praj.g_01980
OG0001336	Prab.g_01940	Praj.g_02133
OG0001339	Prab.g_00094	Praj.g_00142
OG0001340	Prab.g_00316	Praj.g_00368
OG0001341	Prab.g_00765	Praj.g_00069
OG0001342	Prab.g_00822	Praj.g_01316, Praj.g_01051
OG0001343	Prab.g_01086	Praj.g_00867
OG0001344	Prab.g_01223	Praj.g_01457
OG0001345	Prab.g_01238	Praj.g_01441
OG0001346	Prab.g_01327	Praj.g_01529
OG0001348	Prab.g_01595	Praj.g_01082
OG0001350	Prab.g_00228	Praj.g_00277
OG0001352	Prab.g_00685	Praj.g_00672
OG0001354	Prab.g_01000	Praj.g_00956
OG0001356	Prab.g_00793	Praj.g_01119
OG0001358	Prab.g_00624	Praj.g_00608
OG0001359	Prab.g_01085	Praj.g_00868
OG0001360	Prab.g_01140	Praj.g_01439
OG0001362	Prab.g_01480	Praj.g_01646
OG0001363	Prab.g_01482	Praj.g_00454
OG0001365	Prab.g_01907	Praj.g_02088
OG0001371	Prab.g_00684	Praj.g_00671
OG0001372	Prab.g_00803	Praj.g_00042
OG0001373	Prab.g_01096	Praj.g_01849
OG0001374	Prab.g_01088	Praj.g_01857
OG0001375	Prab.g_01087	Praj.g_00866
OG0001376	Prab.g_01106	Praj.g_00854
OG0001377	Prab.g_01107	Praj.g_00855
OG0001378	Prab.g_01149	Praj.g_00428
OG0001380	Prab.g_01349	Praj.g_01484
OG0001381	Prab.g_01354	Praj.g_01573
OG0001384	Prab.g_00719	Praj.g_01084, Praj.g_01070
OG0001385	Prab.g_01099	Praj.g_01846
OG0001386	Prab.g_01098	Praj.g_01847
OG0001387	Prab.g_01097	Praj.g_01848
OG0001388	Prab.g_01094	Praj.g_01851
OG0001389	Prab.g_01093	Praj.g_01852
OG0001390	Prab.g_01092	Praj.g_01853
OG0001391	Prab.g_01091	Praj.g_01854
OG0001392	Prab.g_01090	Praj.g_01855
OG0001393	Prab.g_01089	Praj.g_01856
OG0001394	Prab.g_01053	Praj.g_00903
OG0001395	Prab.g_00942	Praj.g_01009
OG0001397	Prab.g_01481	Praj.g_01647
OG0001398	Prab.g_01603	Praj.g_00717
OG0001403	Prab.g_00030	Praj.g_00030
OG0001404	Prab.g_00060	Praj.g_00106
OG0001405	Prab.g_00314	Praj.g_00361
OG0001406	Prab.g_01105	Praj.g_00853
OG0001407	Prab.g_01118	Praj.g_00858
OG0001408	Prab.g_01123	Praj.g_00082
OG0001409	Prab.g_01226	Praj.g_01453
OG0001413	Prab.g_01551	Praj.g_00745
OG0001414	Prab.g_00220	Praj.g_00268
OG0001415	Prab.g_00222	Praj.g_00270
OG0001417	Prab.g_00474	Praj.g_01496
OG0001418	Prab.g_00689	Praj.g_00677
OG0001419	Prab.g_01119	Praj.g_00736
OG0001420	Prab.g_01158	Praj.g_01142
OG0001421	Prab.g_01559	Praj.g_01720
OG0001422	Prab.g_01592	Praj.g_01041
OG0001423	Prab.g_00406	Praj.g_01598
OG0001424	Prab.g_01134, Prab.g_01082	Praj.g_01395
OG0001425	Prab.g_01917	Praj.g_02098
OG0001429	Prab.g_00830	Praj.g_00916
OG0001432	Prab.g_01549	Praj.g_00988
OG0001433	Prab.g_00792	Praj.g_01118
OG0001434	Prab.g_01049	Praj.g_00908
OG0001437	Prab.g_00221	Praj.g_00269
OG0001439	Prab.g_00295	Praj.g_00342
OG0001440	Prab.g_00425, Prab.g_00405	Praj.g_01242
OG0001441	Prab.g_00525	Praj.g_00513
OG0001442	Prab.g_00752	Praj.g_01612
OG0001443	Prab.g_01604	Praj.g_01841
OG0001446	Prab.g_00071	Praj.g_00117
OG0001447	Prab.g_00116	Praj.g_00167
OG0001450	Prab.g_00692	Praj.g_00680
OG0001451	Prab.g_00901	Praj.g_00836
OG0001453	Prab.g_00988	Praj.g_00967
OG0001454	Prab.g_01133	Praj.g_01237
OG0001455	Prab.g_01171, Prab.g_01634	Praj.g_00043
OG0001456	Prab.g_01197	Praj.g_01503
OG0001457	Prab.g_01198	Praj.g_01502
OG0001458	Prab.g_01199	Praj.g_01501
OG0001459	Prab.g_01653	Praj.g_01123
OG0001460	Prab.g_00791	Praj.g_01117
OG0001461	Prab.g_01286	Praj.g_01381
OG0001463	Prab.g_00274	Praj.g_00322
OG0001464	Prab.g_00317	Praj.g_00724
OG0001466	Prab.g_01297	Praj.g_01170
OG0001468	Prab.g_01110	Praj.g_00865
OG0001471	Prab.g_01552	Praj.g_01498
OG0001472	Prab.g_01561	Praj.g_00851, Praj.g_01327
OG0001473	Prab.g_01877	Praj.g_01560
OG0001474	Prab.g_00327	Praj.g_00385
OG0001480	Prab.g_00357	Praj.g_01173
OG0001481	Prab.g_00362	Praj.g_01031
OG0001482	Prab.g_00462	Praj.g_01044
OG0001484	Prab.g_00769	Praj.g_01206
OG0001485	Prab.g_00922, Prab.g_01290	Praj.g_01166
OG0001491	Prab.g_00825	Praj.g_00909
OG0001499	Prab.g_00052	Praj.g_00093
OG0001500	Prab.g_00252	Praj.g_00300
OG0001501	Prab.g_00712	Praj.g_01218
OG0001503	Prab.g_01194	Praj.g_01083
OG0001504	Prab.g_01652	Praj.g_01124
OG0001506	Prab.g_01507	Praj.g_01674
OG0001507	Prab.g_01586	Praj.g_01140
OG0001521	Prab.g_00766	Praj.g_01392, Praj.g_00982
OG0001523	Prab.g_01190	Praj.g_01837
OG0001524	Prab.g_01191	Praj.g_01838
OG0001525	Prab.g_01570	Praj.g_01760, Praj.g_00060
OG0001526	Prab.g_01729	Praj.g_00910
OG0001548	Prab.g_00816	Praj.g_01061
OG0001550	Prab.g_01174	Praj.g_01205
OG0001551	Prab.g_01196	Praj.g_01843
OG0001552	Prab.g_01282	Praj.g_01840
OG0001553	Prab.g_01463	Praj.g_01629
OG0001555	Prab.g_01575	Praj.g_01748
OG0001556	Prab.g_00785	Praj.g_01109
OG0001566	Prab.g_00681	Praj.g_00667
OG0001569	Prab.g_01145	Praj.g_01378
OG0001570	Prab.g_01161	Praj.g_01284
OG0001571	Prab.g_01167	Praj.g_01277
OG0001581	Prab.g_00135	Praj.g_01059
OG0001582	Prab.g_00473	Praj.g_01494
OG0001584	Prab.g_01037	Praj.g_00759
OG0001585	Prab.g_00399	Praj.g_01260
OG0001595	Prab.g_00059	Praj.g_00105
OG0001596	Prab.g_00067	Praj.g_00113
OG0001597	Prab.g_00351	Praj.g_01671
OG0001598	Prab.g_01626	Praj.g_01027
OG0001599	Prab.g_00465	Praj.g_00456
OG0001600	Prab.g_00515	Praj.g_00503
OG0001601	Prab.g_00679	Praj.g_00665
OG0001603	Prab.g_00826	Praj.g_00912
OG0001604	Prab.g_01060	Praj.g_00896
OG0001605	Prab.g_00961	Praj.g_01056
OG0001606	Prab.g_01298	Praj.g_01094
OG0001607	Prab.g_01192	Praj.g_01181
OG0001608	Prab.g_01352	Praj.g_01073
OG0001609	Prab.g_01505	Praj.g_01672
OG0001610	Prab.g_01508	Praj.g_01676
OG0001611	Prab.g_01573	Praj.g_01096
OG0001612	Prab.g_00755	Praj.g_01199
OG0001613	Prab.g_01821	Praj.g_01973
OG0001626	Prab.g_00764	Praj.g_01230
OG0001629	Prab.g_00779	Praj.g_01138
OG0001630	Prab.g_01078	Praj.g_00873
OG0001631	Prab.g_01115	Praj.g_00725
OG0001632	Prab.g_00977	Praj.g_01146
OG0001633	Prab.g_01357	Praj.g_01866
OG0001634	Prab.g_01589	Praj.g_00658
OG0001648	Prab.g_00361	Praj.g_01741
OG0001649	Prab.g_01116	Praj.g_00857
OG0001651	Prab.g_01571	Praj.g_01069
OG0001662	Prab.g_01155	Praj.g_01319
OG0001666	Prab.g_01654	Praj.g_01122
OG0001667	Prab.g_01305	Praj.g_01164
OG0001668	Prab.g_01607	Praj.g_01500
OG0001684	Prab.g_00593	Praj.g_00374
OG0001688	Prab.g_01114	Praj.g_00977, Praj.g_01394
OG0001689	Prab.g_01866	Praj.g_02023
OG0001697	Prab.g_01101	Praj.g_00911
OG0001698	Prab.g_01113	Praj.g_01600
OG0001700	Prab.g_00790	Praj.g_01116
OG0001708	Prab.g_01202	Praj.g_01479
OG0001711	Prab.g_00414	Praj.g_01287, Praj.g_01374
OG0001718	Prab.g_00352	Praj.g_01095
OG0001719	Prab.g_00382	Praj.g_01225
OG0001721	Prab.g_00771	Praj.g_01295, Praj.g_01733
OG0001722	Prab.g_01080	Praj.g_00871
OG0001723	Prab.g_00972	Praj.g_01738
OG0001724	Prab.g_00758	Praj.g_01252, Praj.g_01256, Praj.g_01258
OG0001742	Prab.g_00364	Praj.g_01207
OG0001743	Prab.g_01153	Praj.g_01270
OG0001744	Prab.g_01312	Praj.g_01219
OG0001772	Prab.g_00393, Prab.g_01628	Praj.g_01208
OG0001774	Prab.g_00682	Praj.g_00668
OG0001775	Prab.g_01121	Praj.g_00092
OG0001776	Prab.g_01151	Praj.g_01052
OG0001779	Prab.g_01313, Prab.g_00751	Praj.g_01186
OG0001781	Prab.g_01593	Praj.g_01215
OG0001819	Prab.g_00383	Praj.g_01034
OG0001820	Prab.g_01301	Praj.g_01178
OG0001821	Prab.g_00772	Praj.g_01150
OG0001822	Prab.g_00808	Praj.g_00983
OG0001823	Prab.g_00903	Praj.g_01299
OG0001824	Prab.g_00963	Praj.g_00729
OG0001825	Prab.g_01122	Praj.g_01028
OG0001826	Prab.g_01124	Praj.g_00737
OG0001827	Prab.g_01126	Praj.g_01043
OG0001828	Prab.g_01148	Praj.g_00081
OG0001829	Prab.g_01152	Praj.g_01137
OG0001830	Prab.g_01170	Praj.g_01172
OG0001831	Prab.g_01185	Praj.g_01058
OG0001832	Prab.g_00715	Praj.g_01296
OG0001833	Prab.g_01359	Praj.g_01574
OG0001835	Prab.g_00398	Praj.g_01373
OG0001920	Prab.g_00713	Praj.g_01241
OG0001921	Prab.g_00905	Praj.g_01350
OG0001984	Prab.g_00817	Praj.g_00741
OG0001987	Prab.g_00973	Praj.g_01330
OG0001988	Prab.g_00346	Praj.g_01169
OG0001990	Prab.g_00410	Praj.g_00066
OG0001991	Prab.g_00796	Praj.g_01120
OG0002062	Prab.g_01177	Praj.g_01125
OG0002147	Prab.g_00714	Praj.g_01251
OG0002227	Prab.g_00787	Praj.g_01111
OG0002271	Prab.g_00753	Praj.g_01353
OG0002273	Prab.g_01342	Praj.g_01179
OG0002316	Prab.g_01103	Praj.g_00863
OG0002325	Prab.g_01183	Praj.g_01210
OG0002327	Prab.g_01599	Praj.g_01292
OG0002372	Prab.g_01582	Praj.g_01839
OG0002374	Prab.g_00794	Praj.g_01114
OG0002423	Prab.g_00911	Praj.g_01268
OG0002692	Prab.g_00418	Praj.g_01341
OG0003017	Prab.g_00786	Praj.g_01110
OG0003021	Prab.g_00910	Praj.g_01285
