Orthogroup	Prab	Prbb
OG0001101	Prab.g_01073	Prbb.g_00926
OG0001102	Prab.g_01071	Prbb.g_00929
OG0001103	Prab.g_01069	Prbb.g_00931
OG0001104	Prab.g_01047	Prbb.g_00763
OG0001105	Prab.g_01043	Prbb.g_00767
OG0001106	Prab.g_01019	Prbb.g_00979
OG0001107	Prab.g_01012	Prbb.g_00989
OG0001108	Prab.g_01008	Prbb.g_00993
OG0001109	Prab.g_01007	Prbb.g_00994
OG0001110	Prab.g_01005	Prbb.g_00996
OG0001111	Prab.g_01004	Prbb.g_00997
OG0001112	Prab.g_01003	Prbb.g_00998
OG0001113	Prab.g_01002	Prbb.g_00999
OG0001114	Prab.g_01001	Prbb.g_01000
OG0001115	Prab.g_00999	Prbb.g_01002
OG0001116	Prab.g_00998	Prbb.g_01003
OG0001117	Prab.g_00997	Prbb.g_01004
OG0001118	Prab.g_00996	Prbb.g_01005
OG0001119	Prab.g_00995	Prbb.g_01006
OG0001120	Prab.g_00993	Prbb.g_01007
OG0001121	Prab.g_01184, Prab.g_00990	Prbb.g_01627
OG0001122	Prab.g_00957	Prbb.g_01038
OG0001123	Prab.g_00953	Prbb.g_01043
OG0001124	Prab.g_00951	Prbb.g_01045
OG0001125	Prab.g_00950	Prbb.g_01047
OG0001126	Prab.g_00940	Prbb.g_01058
OG0001127	Prab.g_00939	Prbb.g_01059
OG0001128	Prab.g_00937	Prbb.g_01062
OG0001129	Prab.g_00936	Prbb.g_01063
OG0001130	Prab.g_00935	Prbb.g_01064
OG0001131	Prab.g_01125	Prbb.g_00897
OG0001132	Prab.g_01135	Prbb.g_01108
OG0001133	Prab.g_01169	Prbb.g_01085
OG0001134	Prab.g_01186	Prbb.g_01887
OG0001135	Prab.g_01189	Prbb.g_01890
OG0001136	Prab.g_01216	Prbb.g_01520
OG0001137	Prab.g_01227	Prbb.g_01507
OG0001138	Prab.g_01245	Prbb.g_01486
OG0001139	Prab.g_01246	Prbb.g_01484
OG0001140	Prab.g_01247	Prbb.g_01483
OG0001141	Prab.g_01248	Prbb.g_01482
OG0001142	Prab.g_01249	Prbb.g_01481
OG0001143	Prab.g_01256	Prbb.g_01474
OG0001144	Prab.g_01261	Prbb.g_01469
OG0001145	Prab.g_01318	Prbb.g_01578
OG0001146	Prab.g_01330	Prbb.g_01590
OG0001147	Prab.g_01347	Prbb.g_01612
OG0001148	Prab.g_01362	Prbb.g_01641
OG0001149	Prab.g_01363	Prbb.g_01642
OG0001150	Prab.g_01364	Prbb.g_01643
OG0001151	Prab.g_01375	Prbb.g_01654
OG0001152	Prab.g_01376	Prbb.g_01655
OG0001153	Prab.g_01498	Prbb.g_01716
OG0001154	Prab.g_01499	Prbb.g_01717
OG0001155	Prab.g_01511	Prbb.g_01733
OG0001156	Prab.g_01514	Prbb.g_01736
OG0001157	Prab.g_01515	Prbb.g_01737
OG0001158	Prab.g_01516	Prbb.g_01738
OG0001159	Prab.g_01517	Prbb.g_01739
OG0001160	Prab.g_01541	Prbb.g_01765
OG0001161	Prab.g_01553	Prbb.g_01555
OG0001162	Prab.g_01567	Prbb.g_01778
OG0001163	Prab.g_01661	Prbb.g_01815
OG0001164	Prab.g_01665	Prbb.g_01819
OG0001165	Prab.g_01668	Prbb.g_01822
OG0001166	Prab.g_01688	Prbb.g_01840
OG0001167	Prab.g_01705	Prbb.g_01858
OG0001168	Prab.g_01707	Prbb.g_01859
OG0001169	Prab.g_01709	Prbb.g_01861
OG0001170	Prab.g_01711	Prbb.g_01863
OG0001171	Prab.g_01720	Prbb.g_01873
OG0001172	Prab.g_01734	Prbb.g_01926
OG0001173	Prab.g_01735	Prbb.g_01927
OG0001174	Prab.g_01743	Prbb.g_01935
OG0001175	Prab.g_01744	Prbb.g_01936
OG0001176	Prab.g_01751	Prbb.g_01947
OG0001177	Prab.g_01753	Prbb.g_01945
OG0001178	Prab.g_01758	Prbb.g_01279
OG0001179	Prab.g_01786	Prbb.g_01984
OG0001180	Prab.g_01808	Prbb.g_02007
OG0001181	Prab.g_01812	Prbb.g_02011
OG0001182	Prab.g_01819	Prbb.g_02019
OG0001183	Prab.g_01823	Prbb.g_02025
OG0001184	Prab.g_01838	Prbb.g_02041
OG0001185	Prab.g_01852	Prbb.g_02056
OG0001186	Prab.g_01875	Prbb.g_02097
OG0001187	Prab.g_01880	Prbb.g_02100
OG0001188	Prab.g_01882	Prbb.g_02102
OG0001189	Prab.g_01899	Prbb.g_02119
OG0001190	Prab.g_01903	Prbb.g_02124
OG0001191	Prab.g_01913	Prbb.g_02134
OG0001192	Prab.g_01918	Prbb.g_02139
OG0001193	Prab.g_01928	Prbb.g_02152
OG0001194	Prab.g_01929	Prbb.g_02153
OG0001195	Prab.g_01930	Prbb.g_02154
OG0001196	Prab.g_01943	Prbb.g_02175
OG0001197	Prab.g_01944	Prbb.g_02177
OG0001198	Prab.g_01952	Prbb.g_02186
OG0001199	Prab.g_00066	Prbb.g_00129
OG0001200	Prab.g_00068	Prbb.g_00131
OG0001201	Prab.g_00099	Prbb.g_00163
OG0001202	Prab.g_00190	Prbb.g_00256
OG0001204	Prab.g_00233	Prbb.g_00301
OG0001205	Prab.g_00448	Prbb.g_00450
OG0001206	Prab.g_00467	Prbb.g_00469
OG0001207	Prab.g_00481	Prbb.g_00480
OG0001208	Prab.g_00486	Prbb.g_00487
OG0001209	Prab.g_00539	Prbb.g_00538
OG0001210	Prab.g_00544	Prbb.g_00543
OG0001211	Prab.g_00554	Prbb.g_00554
OG0001212	Prab.g_00600	Prbb.g_00596
OG0001213	Prab.g_00634	Prbb.g_00630
OG0001214	Prab.g_00642	Prbb.g_00638
OG0001215	Prab.g_00695	Prbb.g_00696
OG0001216	Prab.g_00725	Prbb.g_00715
OG0001217	Prab.g_00768	Prbb.g_00108
OG0001218	Prab.g_00776	Prbb.g_00754
OG0001219	Prab.g_00829	Prbb.g_00960
OG0001220	Prab.g_00891	Prbb.g_00837
OG0001221	Prab.g_01057	Prbb.g_00944
OG0001222	Prab.g_01018	Prbb.g_00893
OG0001223	Prab.g_00992	Prbb.g_01008
OG0001225	Prab.g_00931	Prbb.g_01068
OG0001227	Prab.g_01138	Prbb.g_01090
OG0001228	Prab.g_01264	Prbb.g_01465
OG0001229	Prab.g_01358	Prbb.g_01201
OG0001230	Prab.g_01458	Prbb.g_01678
OG0001231	Prab.g_01565	Prbb.g_00758
OG0001232	Prab.g_01692	Prbb.g_01844
OG0001233	Prab.g_01712	Prbb.g_01864
OG0001234	Prab.g_01746	Prbb.g_01938
OG0001235	Prab.g_01755	Prbb.g_01942
OG0001237	Prab.g_01839	Prbb.g_02042
OG0001238	Prab.g_01914	Prbb.g_02135
OG0001239	Prab.g_00063	Prbb.g_00126
OG0001240	Prab.g_00084	Prbb.g_00148
OG0001241	Prab.g_00092	Prbb.g_00157
OG0001242	Prab.g_00110	Prbb.g_00176
OG0001244	Prab.g_00131	Prbb.g_00199
OG0001245	Prab.g_00368	Prbb.g_01288
OG0001246	Prab.g_00508	Prbb.g_00508
OG0001247	Prab.g_00688	Prbb.g_00689
OG0001248	Prab.g_00690	Prbb.g_00691
OG0001249	Prab.g_00818	Prbb.g_00389
OG0001251	Prab.g_01083	Prbb.g_01913
OG0001252	Prab.g_00938	Prbb.g_01061
OG0001253	Prab.g_01139	Prbb.g_01783
OG0001254	Prab.g_01188	Prbb.g_01889
OG0001255	Prab.g_01203	Prbb.g_01534
OG0001256	Prab.g_01558	Prbb.g_01774
OG0001257	Prab.g_01564	Prbb.g_01779
OG0001258	Prab.g_01666	Prbb.g_01820
OG0001259	Prab.g_01710	Prbb.g_01862
OG0001260	Prab.g_01726	Prbb.g_01879
OG0001261	Prab.g_01794	Prbb.g_01992
OG0001262	Prab.g_01897	Prbb.g_02117
OG0001264	Prab.g_01280	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663
OG0001269	Prab.g_00347	Prbb.g_00836
OG0001273	Prab.g_00636	Prbb.g_00632
OG0001277	Prab.g_01127	Prbb.g_02163
OG0001279	Prab.g_01590	Prbb.g_01196
OG0001280	Prab.g_01325	Prbb.g_01585
OG0001281	Prab.g_01331	Prbb.g_01591
OG0001282	Prab.g_01361	Prbb.g_01640
OG0001283	Prab.g_01381	Prbb.g_02171
OG0001284	Prab.g_01536	Prbb.g_01759
OG0001285	Prab.g_01695	Prbb.g_01847
OG0001286	Prab.g_01806	Prbb.g_02005
OG0001287	Prab.g_01859	Prbb.g_02063
OG0001288	Prab.g_01868	Prbb.g_02074
OG0001289	Prab.g_00079	Prbb.g_00142
OG0001290	Prab.g_00091	Prbb.g_00156
OG0001294	Prab.g_00366	Prbb.g_01628, Prbb.g_01553
OG0001295	Prab.g_00472	Prbb.g_01542
OG0001296	Prab.g_00513	Prbb.g_00513
OG0001297	Prab.g_00518	Prbb.g_00518
OG0001299	Prab.g_00671	Prbb.g_00669
OG0001300	Prab.g_00698	Prbb.g_00701
OG0001301	Prab.g_00701	Prbb.g_00703
OG0001302	Prab.g_00827	Prbb.g_00958
OG0001303	Prab.g_00749	Prbb.g_01388
OG0001304	Prab.g_00944	Prbb.g_01052
OG0001305	Prab.g_00925	Prbb.g_00888
OG0001306	Prab.g_01205	Prbb.g_01532
OG0001308	Prab.g_01476	Prbb.g_01696
OG0001309	Prab.g_01562	Prbb.g_00522
OG0001310	Prab.g_01681	Prbb.g_01834
OG0001311	Prab.g_00952	Prbb.g_01044
OG0001312	Prab.g_01029	Prbb.g_00969
OG0001315	Prab.g_00053	Prbb.g_02023
OG0001316	Prab.g_00130	Prbb.g_00197
OG0001317	Prab.g_00225	Prbb.g_00291
OG0001318	Prab.g_00246	Prbb.g_00312
OG0001320	Prab.g_00370	Prbb.g_01189
OG0001321	Prab.g_00457	Prbb.g_00456
OG0001322	Prab.g_00458	Prbb.g_00457
OG0001324	Prab.g_00699	Prbb.g_00702
OG0001325	Prab.g_00728	Prbb.g_00718
OG0001326	Prab.g_01095	Prbb.g_01905
OG0001327	Prab.g_01112	Prbb.g_00921
OG0001328	Prab.g_01137	Prbb.g_00940
OG0001329	Prab.g_01178	Prbb.g_01782
OG0001331	Prab.g_01366	Prbb.g_01645
OG0001332	Prab.g_01509	Prbb.g_01731
OG0001334	Prab.g_01826	Prbb.g_02028
OG0001335	Prab.g_01827	Prbb.g_02029
OG0001336	Prab.g_01940	Prbb.g_02172
OG0001339	Prab.g_00094	Prbb.g_00159
OG0001340	Prab.g_00316	Prbb.g_00384
OG0001341	Prab.g_00765	Prbb.g_00086
OG0001342	Prab.g_00822	Prbb.g_01362, Prbb.g_01096
OG0001343	Prab.g_01086	Prbb.g_00912
OG0001344	Prab.g_01223	Prbb.g_01512
OG0001345	Prab.g_01238	Prbb.g_01496
OG0001346	Prab.g_01327	Prbb.g_01587
OG0001348	Prab.g_01595	Prbb.g_01125
OG0001349	Prab.g_01395	Prbb.g_00876
OG0001350	Prab.g_00228	Prbb.g_00294
OG0001352	Prab.g_00685	Prbb.g_00685
OG0001354	Prab.g_01000	Prbb.g_01001
OG0001356	Prab.g_00793	Prbb.g_01164
OG0001358	Prab.g_00624	Prbb.g_00621
OG0001359	Prab.g_01085	Prbb.g_00913
OG0001360	Prab.g_01140	Prbb.g_01494
OG0001362	Prab.g_01480	Prbb.g_01700
OG0001363	Prab.g_01482	Prbb.g_00465
OG0001365	Prab.g_01907	Prbb.g_02128
OG0001371	Prab.g_00684	Prbb.g_00684
OG0001372	Prab.g_00803	Prbb.g_00053
OG0001373	Prab.g_01096	Prbb.g_01904
OG0001374	Prab.g_01088	Prbb.g_01912
OG0001375	Prab.g_01087	Prbb.g_00911
OG0001376	Prab.g_01106	Prbb.g_00899
OG0001377	Prab.g_01107	Prbb.g_00900
OG0001378	Prab.g_01149	Prbb.g_00439
OG0001380	Prab.g_01349	Prbb.g_01541
OG0001381	Prab.g_01354	Prbb.g_01637
OG0001384	Prab.g_00719	Prbb.g_01127, Prbb.g_01114
OG0001385	Prab.g_01099	Prbb.g_01901
OG0001386	Prab.g_01098	Prbb.g_01902
OG0001387	Prab.g_01097	Prbb.g_01903
OG0001388	Prab.g_01094	Prbb.g_01906
OG0001389	Prab.g_01093	Prbb.g_01907
OG0001390	Prab.g_01092	Prbb.g_01908
OG0001391	Prab.g_01091	Prbb.g_01909
OG0001392	Prab.g_01090	Prbb.g_01910
OG0001393	Prab.g_01089	Prbb.g_01911
OG0001394	Prab.g_01053	Prbb.g_00948
OG0001395	Prab.g_00942	Prbb.g_01055
OG0001397	Prab.g_01481	Prbb.g_01701
OG0001398	Prab.g_01603	Prbb.g_00732
OG0001403	Prab.g_00030	Prbb.g_00031
OG0001404	Prab.g_00060	Prbb.g_00123
OG0001405	Prab.g_00314	Prbb.g_00377
OG0001406	Prab.g_01105	Prbb.g_00898
OG0001407	Prab.g_01118	Prbb.g_00903
OG0001408	Prab.g_01123	Prbb.g_00097
OG0001409	Prab.g_01226	Prbb.g_01508
OG0001413	Prab.g_01551	Prbb.g_00759
OG0001414	Prab.g_00220	Prbb.g_00285
OG0001415	Prab.g_00222	Prbb.g_00287
OG0001417	Prab.g_00474	Prbb.g_01552
OG0001418	Prab.g_00689	Prbb.g_00690
OG0001419	Prab.g_01119	Prbb.g_00750
OG0001420	Prab.g_01158	Prbb.g_01183
OG0001421	Prab.g_01559	Prbb.g_01775
OG0001422	Prab.g_01592	Prbb.g_01086
OG0001423	Prab.g_00406	Prbb.g_01665, Prbb.g_01664
OG0001424	Prab.g_01134, Prab.g_01082	Prbb.g_01449
OG0001425	Prab.g_01917	Prbb.g_02138
OG0001429	Prab.g_00830	Prbb.g_00961
OG0001432	Prab.g_01549	Prbb.g_01033
OG0001433	Prab.g_00792	Prbb.g_01163
OG0001434	Prab.g_01049	Prbb.g_00953
OG0001437	Prab.g_00221	Prbb.g_00286
OG0001439	Prab.g_00295	Prbb.g_00358
OG0001440	Prab.g_00425, Prab.g_00405	Prbb.g_01286
OG0001441	Prab.g_00525	Prbb.g_00525
OG0001442	Prab.g_00752	Prbb.g_01667
OG0001443	Prab.g_01604	Prbb.g_01896
OG0001446	Prab.g_00071	Prbb.g_00134
OG0001447	Prab.g_00116	Prbb.g_00184
OG0001450	Prab.g_00692	Prbb.g_00693
OG0001451	Prab.g_00901	Prbb.g_00848
OG0001453	Prab.g_00988	Prbb.g_01011
OG0001454	Prab.g_01133	Prbb.g_01280
OG0001455	Prab.g_01171, Prab.g_01634	Prbb.g_00054
OG0001456	Prab.g_01197	Prbb.g_01559
OG0001457	Prab.g_01198	Prbb.g_01558
OG0001458	Prab.g_01199	Prbb.g_01557
OG0001460	Prab.g_00791	Prbb.g_01162
OG0001461	Prab.g_01286	Prbb.g_01437
OG0001463	Prab.g_00274	Prbb.g_00338
OG0001464	Prab.g_00317	Prbb.g_00739
OG0001466	Prab.g_01297	Prbb.g_01212
OG0001468	Prab.g_01110	Prbb.g_00910
OG0001471	Prab.g_01552	Prbb.g_01554
OG0001472	Prab.g_01561	Prbb.g_01371
OG0001473	Prab.g_01877	Prbb.g_01623
OG0001474	Prab.g_00327	Prbb.g_00399
OG0001480	Prab.g_00357	Prbb.g_01215
OG0001481	Prab.g_00362	Prbb.g_01077
OG0001482	Prab.g_00462	Prbb.g_01089
OG0001484	Prab.g_00769	Prbb.g_01248
OG0001485	Prab.g_00922, Prab.g_01290	Prbb.g_01208
OG0001486	Prab.g_01217	Prbb.g_01519
OG0001491	Prab.g_00825	Prbb.g_00954
OG0001499	Prab.g_00052	Prbb.g_00110
OG0001500	Prab.g_00252	Prbb.g_00317
OG0001501	Prab.g_00712	Prbb.g_01260
OG0001503	Prab.g_01194	Prbb.g_01126
OG0001506	Prab.g_01507	Prbb.g_01728
OG0001507	Prab.g_01586	Prbb.g_01181
OG0001521	Prab.g_00766	Prbb.g_01446, Prbb.g_01027
OG0001523	Prab.g_01190	Prbb.g_01892
OG0001524	Prab.g_01191	Prbb.g_01893
OG0001526	Prab.g_01729	Prbb.g_00955
OG0001548	Prab.g_00816	Prbb.g_01105
OG0001550	Prab.g_01174	Prbb.g_01247
OG0001551	Prab.g_01196	Prbb.g_01898
OG0001552	Prab.g_01282	Prbb.g_01895
OG0001555	Prab.g_01575	Prbb.g_01803
OG0001556	Prab.g_00785	Prbb.g_01154
OG0001566	Prab.g_00681	Prbb.g_00681
OG0001569	Prab.g_01145	Prbb.g_01433
OG0001570	Prab.g_01161	Prbb.g_01331
OG0001571	Prab.g_01167	Prbb.g_01325
OG0001581	Prab.g_00135	Prbb.g_01103
OG0001582	Prab.g_00473	Prbb.g_01551
OG0001584	Prab.g_01037	Prbb.g_00773
OG0001585	Prab.g_00399	Prbb.g_01306
OG0001595	Prab.g_00059	Prbb.g_00122
OG0001596	Prab.g_00067	Prbb.g_00130
OG0001597	Prab.g_00351	Prbb.g_01725
OG0001598	Prab.g_01626	Prbb.g_01073
OG0001599	Prab.g_00465	Prbb.g_00467
OG0001600	Prab.g_00515	Prbb.g_00515
OG0001601	Prab.g_00679	Prbb.g_00679
OG0001603	Prab.g_00826	Prbb.g_00957
OG0001604	Prab.g_01060	Prbb.g_00941
OG0001606	Prab.g_01298	Prbb.g_01139
OG0001607	Prab.g_01192	Prbb.g_01223
OG0001608	Prab.g_01352	Prbb.g_01116
OG0001609	Prab.g_01505	Prbb.g_01726
OG0001610	Prab.g_01508	Prbb.g_01730
OG0001611	Prab.g_01573	Prbb.g_01141
OG0001612	Prab.g_00755	Prbb.g_01241
OG0001613	Prab.g_01821	Prbb.g_02022
OG0001626	Prab.g_00764	Prbb.g_01272
OG0001629	Prab.g_00779	Prbb.g_01179
OG0001630	Prab.g_01078	Prbb.g_00918
OG0001631	Prab.g_01115	Prbb.g_00740
OG0001632	Prab.g_00977	Prbb.g_01187
OG0001633	Prab.g_01357	Prbb.g_01920
OG0001634	Prab.g_01589	Prbb.g_00672
OG0001648	Prab.g_00361	Prbb.g_01796
OG0001649	Prab.g_01116	Prbb.g_00902
OG0001651	Prab.g_01571	Prbb.g_01113
OG0001662	Prab.g_01155	Prbb.g_01365
OG0001667	Prab.g_01305	Prbb.g_01206
OG0001668	Prab.g_01607	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883
OG0001684	Prab.g_00593	Prbb.g_00390
OG0001688	Prab.g_01114	Prbb.g_01021, Prbb.g_01448
OG0001689	Prab.g_01866	Prbb.g_02072
OG0001697	Prab.g_01101	Prbb.g_00956
OG0001698	Prab.g_01113	Prbb.g_01660
OG0001700	Prab.g_00790	Prbb.g_01161
OG0001708	Prab.g_01202	Prbb.g_01536
OG0001711	Prab.g_00414	Prbb.g_01333, Prbb.g_01418
OG0001718	Prab.g_00352	Prbb.g_01140
OG0001719	Prab.g_00382	Prbb.g_01267, Prbb.g_01425
OG0001721	Prab.g_00771	Prbb.g_01788
OG0001722	Prab.g_01080	Prbb.g_00916
OG0001723	Prab.g_00972	Prbb.g_01793
OG0001724	Prab.g_00758	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303
OG0001742	Prab.g_00364	Prbb.g_01249
OG0001743	Prab.g_01153	Prbb.g_01317
OG0001744	Prab.g_01312	Prbb.g_01261
OG0001772	Prab.g_00393, Prab.g_01628	Prbb.g_01250
OG0001774	Prab.g_00682	Prbb.g_00682
OG0001775	Prab.g_01121	Prbb.g_00109
OG0001776	Prab.g_01151	Prbb.g_01097
OG0001779	Prab.g_01313, Prab.g_00751	Prbb.g_01228
OG0001781	Prab.g_01593	Prbb.g_01257
OG0001819	Prab.g_00383	Prbb.g_01080
OG0001820	Prab.g_01301	Prbb.g_01220
OG0001821	Prab.g_00772	Prbb.g_01191
OG0001822	Prab.g_00808	Prbb.g_01028
OG0001823	Prab.g_00903	Prbb.g_01343
OG0001824	Prab.g_00963	Prbb.g_00744
OG0001825	Prab.g_01122	Prbb.g_01074
OG0001826	Prab.g_01124	Prbb.g_00751
OG0001827	Prab.g_01126	Prbb.g_01088
OG0001828	Prab.g_01148	Prbb.g_00096
OG0001829	Prab.g_01152	Prbb.g_01178
OG0001830	Prab.g_01170	Prbb.g_01214
OG0001831	Prab.g_01185	Prbb.g_01102
OG0001832	Prab.g_00715	Prbb.g_01340
OG0001833	Prab.g_01359	Prbb.g_01638
OG0001835	Prab.g_00398	Prbb.g_01417
OG0001920	Prab.g_00713	Prbb.g_01285
OG0001921	Prab.g_00905	Prbb.g_01394
OG0001922	Prab.g_01341	Prbb.g_00877
OG0001987	Prab.g_00973	Prbb.g_01374
OG0001988	Prab.g_00346	Prbb.g_01211
OG0001990	Prab.g_00410	Prbb.g_00074
OG0001991	Prab.g_00796	Prbb.g_01165
OG0002027	Prab.g_00908	Prbb.g_00755
OG0002033	Prab.g_01344	Prbb.g_00072
OG0002062	Prab.g_01177	Prbb.g_01167
OG0002147	Prab.g_00714	Prbb.g_01296
OG0002227	Prab.g_00787	Prbb.g_01156
OG0002271	Prab.g_00753	Prbb.g_01397
OG0002273	Prab.g_01342	Prbb.g_01221
OG0002325	Prab.g_01183	Prbb.g_01252
OG0002327	Prab.g_01599	Prbb.g_01337
OG0002372	Prab.g_01582	Prbb.g_01894
OG0002374	Prab.g_00794	Prbb.g_01159
OG0002423	Prab.g_00911	Prbb.g_01315
OG0002626	Prab.g_00912	Prbb.g_00081
OG0003017	Prab.g_00786	Prbb.g_01155
OG0003021	Prab.g_00910	Prbb.g_01332
