Orthogroup	Prao	Prbl
OG0001137	Prao.g_01081	Prbl.g_02102
OG0001138	Prao.g_01063	Prbl.g_01118
OG0001139	Prao.g_01062	Prbl.g_01116
OG0001140	Prao.g_01061	Prbl.g_01115
OG0001141	Prao.g_01060	Prbl.g_01114
OG0001142	Prao.g_01059	Prbl.g_01113
OG0001143	Prao.g_01052	Prbl.g_01376
OG0001144	Prao.g_01047	Prbl.g_02580
OG0001145	Prao.g_01284	Prbl.g_01711
OG0001146	Prao.g_01272	Prbl.g_01727
OG0001147	Prao.g_01253	Prbl.g_01333
OG0001148	Prao.g_01237	Prbl.g_00501
OG0001149	Prao.g_01236	Prbl.g_00500
OG0001150	Prao.g_01235	Prbl.g_00499
OG0001151	Prao.g_01224	Prbl.g_00487
OG0001152	Prao.g_01223	Prbl.g_00486
OG0001153	Prao.g_01428	Prbl.g_00704
OG0001154	Prao.g_01429	Prbl.g_00705
OG0001155	Prao.g_01441	Prbl.g_00454
OG0001156	Prao.g_01444	Prbl.g_00451
OG0001157	Prao.g_01445	Prbl.g_01604
OG0001158	Prao.g_01446	Prbl.g_00450
OG0001159	Prao.g_01447	Prbl.g_00449
OG0001160	Prao.g_01471	Prbl.g_00420
OG0001161	Prao.g_01484	Prbl.g_01601
OG0001162	Prao.g_01495	Prbl.g_00048
OG0001163	Prao.g_01544	Prbl.g_00406
OG0001164	Prao.g_01548	Prbl.g_00401
OG0001165	Prao.g_01551	Prbl.g_00398
OG0001166	Prao.g_01571	Prbl.g_00371
OG0001167	Prao.g_01588	Prbl.g_00350
OG0001168	Prao.g_01590	Prbl.g_00348
OG0001169	Prao.g_01592	Prbl.g_00346
OG0001170	Prao.g_01594	Prbl.g_00344
OG0001171	Prao.g_01603	Prbl.g_00334
OG0001173	Prao.g_01619	Prbl.g_01062
OG0001174	Prao.g_01627	Prbl.g_01054
OG0001175	Prao.g_01628	Prbl.g_01053
OG0001176	Prao.g_01635	Prbl.g_00953
OG0001177	Prao.g_01638	Prbl.g_00951
OG0001179	Prao.g_01671	Prbl.g_00982
OG0001180	Prao.g_01693	Prbl.g_01134
OG0001181	Prao.g_01697	Prbl.g_01138
OG0001182	Prao.g_01704	Prbl.g_01147
OG0001183	Prao.g_01708	Prbl.g_01175
OG0001184	Prao.g_01724	Prbl.g_00848
OG0001185	Prao.g_01738	Prbl.g_01291
OG0001186	Prao.g_01761	Prbl.g_02026
OG0001187	Prao.g_01765	Prbl.g_02022
OG0001188	Prao.g_01768	Prbl.g_02018
OG0001189	Prao.g_01785	Prbl.g_01996
OG0001190	Prao.g_01789	Prbl.g_02239
OG0001191	Prao.g_01799	Prbl.g_02226
OG0001192	Prao.g_01804	Prbl.g_02219
OG0001193	Prao.g_01814	Prbl.g_02181
OG0001194	Prao.g_01815	Prbl.g_02175
OG0001195	Prao.g_01816	Prbl.g_02174
OG0001196	Prao.g_01829	Prbl.g_02138
OG0001197	Prao.g_01830	Prbl.g_02136
OG0001198	Prao.g_01838	Prbl.g_02124
OG0001199	Prao.g_00213	Prbl.g_00602
OG0001200	Prao.g_00215	Prbl.g_00600
OG0001201	Prao.g_00246	Prbl.g_00551
OG0001202	Prao.g_00337	Prbl.g_00095
OG0001203	Prao.g_00376	Prbl.g_00197
OG0001204	Prao.g_00381	Prbl.g_02667
OG0001205	Prao.g_00549	Prbl.g_00642
OG0001206	Prao.g_00568	Prbl.g_01363
OG0001207	Prao.g_00583	Prbl.g_00503
OG0001208	Prao.g_00588	Prbl.g_00513
OG0001209	Prao.g_01856	Prbl.g_00763
OG0001210	Prao.g_01159	Prbl.g_00751
OG0001211	Prao.g_01169	Prbl.g_01884
OG0001212	Prao.g_00034	Prbl.g_01765
OG0001213	Prao.g_00068	Prbl.g_01631
OG0001214	Prao.g_00076	Prbl.g_01641
OG0001215	Prao.g_00128	Prbl.g_01858
OG0001216	Prao.g_00650	Prbl.g_02564
OG0001217	Prao.g_00687	Prbl.g_01904
OG0001218	Prao.g_00694	Prbl.g_00716
OG0001219	Prao.g_00729	Prbl.g_02435
OG0001220	Prao.g_00793	Prbl.g_01567
OG0001221	Prao.g_00856	Prbl.g_02383
OG0001222	Prao.g_00894	Prbl.g_02210
OG0001223	Prao.g_00920	Prbl.g_02503
OG0001224	Prao.g_00970	Prbl.g_00931
OG0001225	Prao.g_00972	Prbl.g_00929
OG0001226	Prao.g_01001	Prbl.g_01704
OG0001227	Prao.g_01019	Prbl.g_00472
OG0001228	Prao.g_01044	Prbl.g_02585
OG0001229	Prao.g_01241	Prbl.g_00409
OG0001230	Prao.g_01389	Prbl.g_00252
OG0001231	Prao.g_01493	Prbl.g_01957
OG0001232	Prao.g_01575	Prbl.g_00366
OG0001233	Prao.g_01595	Prbl.g_00343
OG0001234	Prao.g_01630	Prbl.g_01050
OG0001235	Prao.g_01640	Prbl.g_00948
OG0001236	Prao.g_01721	Prbl.g_00852
OG0001238	Prao.g_01800	Prbl.g_02225
OG0001239	Prao.g_00210	Prbl.g_00605
OG0001240	Prao.g_00232	Prbl.g_00568
OG0001241	Prao.g_00240	Prbl.g_00558
OG0001242	Prao.g_00258	Prbl.g_01322
OG0001243	Prao.g_00264	Prbl.g_00828
OG0001245	Prao.g_00514	Prbl.g_01693
OG0001246	Prao.g_00610	Prbl.g_00803
OG0001247	Prao.g_00121	Prbl.g_02295
OG0001248	Prao.g_00123	Prbl.g_01869
OG0001249	Prao.g_00718	Prbl.g_01195
OG0001250	Prao.g_00782	Prbl.g_01546
OG0001252	Prao.g_00965	Prbl.g_00936
OG0001253	Prao.g_01020	Prbl.g_01686
OG0001254	Prao.g_01120	Prbl.g_02203
OG0001255	Prao.g_01105	Prbl.g_00036
OG0001258	Prao.g_01549	Prbl.g_00400
OG0001259	Prao.g_01593	Prbl.g_00345
OG0001260	Prao.g_01609	Prbl.g_00315
OG0001261	Prao.g_01679	Prbl.g_00991
OG0001262	Prao.g_01783	Prbl.g_01999
OG0001263	Prao.g_00267	Prbl.g_00826
OG0001265	Prao.g_00257	Prbl.g_01324
OG0001266	Prao.g_00341	Prbl.g_00099
OG0001267	Prao.g_00417	Prbl.g_01453
OG0001268	Prao.g_00475	Prbl.g_01207
OG0001269	Prao.g_00493	Prbl.g_01564
OG0001270	Prao.g_00538	Prbl.g_00654
OG0001271	Prao.g_00578	Prbl.g_01343
OG0001272	Prao.g_00592	Prbl.g_00517
OG0001273	Prao.g_00070	Prbl.g_01634
OG0001274	Prao.g_00141	Prbl.g_01263
OG0001275	Prao.g_00930	Prbl.g_02518
OG0001276	Prao.g_00949	Prbl.g_02535
OG0001277	Prao.g_01009	Prbl.g_02152
OG0001278	Prao.g_01039	Prbl.g_02592
OG0001280	Prao.g_01277	Prbl.g_01719
OG0001281	Prao.g_01271	Prbl.g_01728
OG0001283	Prao.g_01216	Prbl.g_02143
OG0001285	Prao.g_01578	Prbl.g_00362
OG0001286	Prao.g_01691	Prbl.g_01132
OG0001288	Prao.g_01754	Prbl.g_02059
OG0001290	Prao.g_00239	Prbl.g_00559
OG0001292	Prao.g_00386	Prbl.g_01512
OG0001293	Prao.g_00399	Prbl.g_01489
OG0001294	Prao.g_00512	Prbl.g_01393
OG0001295	Prao.g_00573	Prbl.g_00748
OG0001297	Prao.g_00620	Prbl.g_00793
OG0001298	Prao.g_01869	Prbl.g_01791
OG0001300	Prao.g_00131	Prbl.g_01873
OG0001301	Prao.g_00134	Prbl.g_00022
OG0001302	Prao.g_00727	Prbl.g_01930
OG0001307	Prao.g_01256	Prbl.g_00723
OG0001308	Prao.g_01407	Prbl.g_00224
OG0001309	Prao.g_01490	Prbl.g_00787
OG0001310	Prao.g_01564	Prbl.g_00377
OG0001311	Prao.g_00951	Prbl.g_02537
OG0001312	Prao.g_00883	Prbl.g_02448
OG0001313	Prao.g_00641	Prbl.g_01354, Prbl.g_01355
OG0001316	Prao.g_00278	Prbl.g_00809
OG0001319	Prao.g_00410	Prbl.g_01463
OG0001321	Prao.g_00555	Prbl.g_00633
OG0001322	Prao.g_00556	Prbl.g_00632
OG0001323	Prao.g_00625	Prbl.g_00784
OG0001324	Prao.g_00132	Prbl.g_01874
OG0001326	Prao.g_00817	Prbl.g_02168
OG0001328	Prao.g_01018	Prbl.g_02390
OG0001329	Prao.g_01129	Prbl.g_01079
OG0001330	Prao.g_01306	Prbl.g_01712
OG0001331	Prao.g_01233	Prbl.g_00497
OG0001332	Prao.g_01439	Prbl.g_00466
OG0001333	Prao.g_01589	Prbl.g_00349
OG0001334	Prao.g_01711	Prbl.g_01179
OG0001335	Prao.g_01712	Prbl.g_01180
OG0001336	Prao.g_01826	Prbl.g_02142
OG0001339	Prao.g_00242	Prbl.g_00556
OG0001340	Prao.g_00464	Prbl.g_01190
OG0001341	Prao.g_00685	Prbl.g_02285
OG0001344	Prao.g_01085	Prbl.g_02089
OG0001347	Prao.g_01189	Prbl.g_02051, Prbl.g_01002
OG0001351	Prao.g_00558	Prbl.g_00624
OG0001352	Prao.g_00118	Prbl.g_00027
OG0001353	Prao.g_00773	Prbl.g_01537
OG0001354	Prao.g_00912	Prbl.g_02494
OG0001355	Prao.g_01521	Prbl.g_02379
OG0001358	Prao.g_00059	Prbl.g_01615
OG0001360	Prao.g_01021	Prbl.g_01104
OG0001361	Prao.g_01073	Prbl.g_00182
OG0001362	Prao.g_01411	Prbl.g_00220
OG0001363	Prao.g_01413	Prbl.g_00218
OG0001365	Prao.g_01793	Prbl.g_02234
OG0001369	Prao.g_00231	Prbl.g_00569
OG0001371	Prao.g_00117	Prbl.g_01915
OG0001372	Prao.g_00693	Prbl.g_01943
OG0001373	Prao.g_00816	Prbl.g_02169
OG0001374	Prao.g_00824	Prbl.g_02161
OG0001376	Prao.g_00987	Prbl.g_02216
OG0001377	Prao.g_00988	Prbl.g_02217
OG0001378	Prao.g_01157	Prbl.g_00661
OG0001379	Prao.g_01282	Prbl.g_01714
OG0001380	Prao.g_01251	Prbl.g_01572
OG0001381	Prao.g_01245	Prbl.g_02577
OG0001382	Prao.g_01505	Prbl.g_02571
OG0001385	Prao.g_00813	Prbl.g_02172
OG0001386	Prao.g_00814	Prbl.g_02171
OG0001387	Prao.g_00815	Prbl.g_02170
OG0001388	Prao.g_00818	Prbl.g_02167
OG0001389	Prao.g_00819	Prbl.g_02166
OG0001390	Prao.g_00820	Prbl.g_02165
OG0001391	Prao.g_00821	Prbl.g_02164
OG0001392	Prao.g_00822	Prbl.g_02163
OG0001393	Prao.g_00823	Prbl.g_02162
OG0001395	Prao.g_00961	Prbl.g_02548
OG0001396	Prao.g_01188	Prbl.g_02050
OG0001397	Prao.g_01412	Prbl.g_00219
OG0001399	Prao.g_01632	Prbl.g_01164, Prbl.g_01151
OG0001401	Prao.g_00642	Prbl.g_01541
OG0001402	Prao.g_00702	Prbl.g_01620
OG0001405	Prao.g_00462	Prbl.g_01182
OG0001406	Prao.g_00986	Prbl.g_02215
OG0001409	Prao.g_01082	Prbl.g_02100
OG0001410	Prao.g_01255	Prbl.g_00724
OG0001412	Prao.g_01190	Prbl.g_01003
OG0001414	Prao.g_00367	Prbl.g_01918
OG0001415	Prao.g_00369	Prbl.g_01770
OG0001416	Prao.g_00565	Prbl.g_01725
OG0001418	Prao.g_00122	Prbl.g_01046
OG0001422	Prao.g_01511	Prbl.g_01370
OG0001423	Prao.g_01368	Prbl.g_02629, Prbl.g_00738
OG0001425	Prao.g_01803	Prbl.g_02222
OG0001431	Prao.g_01308	Prbl.g_02617
OG0001437	Prao.g_00368	Prbl.g_01769
OG0001438	Prao.g_00430	Prbl.g_01438
OG0001441	Prao.g_00627	Prbl.g_00782
OG0001442	Prao.g_00678	Prbl.g_02358
OG0001446	Prao.g_00218	Prbl.g_01075
OG0001449	Prao.g_00527	Prbl.g_01940
OG0001450	Prao.g_00125	Prbl.g_01847
OG0001451	Prao.g_00802	Prbl.g_02546
OG0001455	Prao.g_01135	Prbl.g_00138
OG0001462	Prao.g_00180	Prbl.g_01983
OG0001463	Prao.g_00423	Prbl.g_01445
OG0001464	Prao.g_00465	Prbl.g_01191
OG0001472	Prao.g_01489	Prbl.g_01833
OG0001477	Prao.g_00006	Prbl.g_00017
OG0001479	Prao.g_00473	Prbl.g_01205
OG0001481	Prao.g_00508	Prbl.g_00627
OG0001484	Prao.g_01298	Prbl.g_02573
OG0001485	Prao.g_01522	Prbl.g_00462
OG0001491	Prao.g_00725	Prbl.g_01099
OG0001495	Prao.g_01637	Prbl.g_00950
OG0001496	Prao.g_00008	Prbl.g_00013
OG0001497	Prao.g_00007	Prbl.g_00016
OG0001500	Prao.g_00401	Prbl.g_01919
OG0001501	Prao.g_00143	Prbl.g_00120
OG0001503	Prao.g_01115	Prbl.g_01931
OG0001506	Prao.g_01437	Prbl.g_01086
OG0001514	Prao.g_00009	Prbl.g_00012
OG0001550	Prao.g_01132	Prbl.g_01694
OG0001553	Prao.g_01394	Prbl.g_00245
OG0001555	Prao.g_01501	Prbl.g_01949
OG0001558	Prao.g_00638	Prbl.g_01960
OG0001569	Prao.g_01026	Prbl.g_01813
OG0001605	Prao.g_00942	Prbl.g_01084
OG0001627	Prao.g_00691	Prbl.g_00458
OG0001641	Prao.g_01200	Prbl.g_02507
OG0001652	Prao.g_00636	Prbl.g_01958
OG0001670	Prao.g_01526	Prbl.g_00003
OG0001671	Prao.g_00151	Prbl.g_01248
OG0001696	Prao.g_00803	Prbl.g_01846
OG0001698	Prao.g_00994	Prbl.g_00031
OG0001748	Prao.g_00152	Prbl.g_01250
OG0001837	Prao.g_00153	Prbl.g_01249
OG0001992	Prao.g_00700	Prbl.g_01162
OG0002364	Prao.g_00731	Prbl.g_02438
OG0002424	Prao.g_01517	Prbl.g_00085
