Orthogroup	Prao	Pram
OG0001174	Prao.g_01627	Pram.g_01709
OG0001175	Prao.g_01628	Pram.g_01710
OG0001176	Prao.g_01635	Pram.g_01718
OG0001177	Prao.g_01638	Pram.g_01720
OG0001178	Prao.g_01643	Pram.g_01637
OG0001179	Prao.g_01671	Pram.g_01753
OG0001180	Prao.g_01693	Pram.g_01776
OG0001181	Prao.g_01697	Pram.g_01780
OG0001182	Prao.g_01704	Pram.g_01788
OG0001183	Prao.g_01708	Pram.g_01794
OG0001184	Prao.g_01724	Pram.g_01812
OG0001185	Prao.g_01738	Pram.g_01828
OG0001186	Prao.g_01761	Pram.g_01852
OG0001187	Prao.g_01765	Pram.g_01855
OG0001188	Prao.g_01768	Pram.g_01857
OG0001189	Prao.g_01785	Pram.g_01874
OG0001190	Prao.g_01789	Pram.g_01879
OG0001191	Prao.g_01799	Pram.g_01889
OG0001192	Prao.g_01804	Pram.g_01894
OG0001193	Prao.g_01814	Pram.g_01907
OG0001194	Prao.g_01815	Pram.g_01908
OG0001195	Prao.g_01816	Pram.g_01909
OG0001196	Prao.g_01829	Pram.g_01926
OG0001197	Prao.g_01830	Pram.g_01928
OG0001198	Prao.g_01838	Pram.g_01935
OG0001199	Prao.g_00213	Pram.g_00059
OG0001200	Prao.g_00215	Pram.g_00061
OG0001201	Prao.g_00246	Pram.g_00092
OG0001202	Prao.g_00337	Pram.g_00184
OG0001203	Prao.g_00376	Pram.g_00225
OG0001204	Prao.g_00381	Pram.g_00231
OG0001205	Prao.g_00549	Pram.g_00380
OG0001206	Prao.g_00568	Pram.g_00401
OG0001207	Prao.g_00583	Pram.g_00413
OG0001208	Prao.g_00588	Pram.g_00418
OG0001209	Prao.g_01856	Pram.g_00473
OG0001210	Prao.g_01159	Pram.g_00477
OG0001211	Prao.g_01169	Pram.g_00487
OG0001212	Prao.g_00034	Pram.g_00533
OG0001213	Prao.g_00068	Pram.g_00569
OG0001215	Prao.g_00128	Pram.g_00781
OG0001216	Prao.g_00650	Pram.g_00803
OG0001217	Prao.g_00687	Pram.g_01539
OG0001218	Prao.g_00694	Pram.g_01196
OG0001219	Prao.g_00729	Pram.g_00911
OG0001220	Prao.g_00793	Pram.g_00865
OG0001221	Prao.g_00856	Pram.g_00745
OG0001222	Prao.g_00894	Pram.g_00988
OG0001223	Prao.g_00920	Pram.g_00960
OG0001224	Prao.g_00970	Pram.g_00892
OG0001225	Prao.g_00972	Pram.g_00890
OG0001226	Prao.g_01001	Pram.g_00577
OG0001227	Prao.g_01019	Pram.g_01188
OG0001228	Prao.g_01044	Pram.g_01089
OG0001229	Prao.g_01241	Pram.g_01542
OG0001230	Prao.g_01389	Pram.g_01388
OG0001231	Prao.g_01493	Pram.g_00357
OG0001232	Prao.g_01575	Pram.g_01655
OG0001233	Prao.g_01595	Pram.g_01676
OG0001234	Prao.g_01630	Pram.g_01712
OG0001235	Prao.g_01640	Pram.g_01716
OG0001236	Prao.g_01721	Pram.g_01809
OG0001238	Prao.g_01800	Pram.g_01890
OG0001239	Prao.g_00210	Pram.g_00056
OG0001240	Prao.g_00232	Pram.g_00077
OG0001241	Prao.g_00240	Pram.g_00086
OG0001242	Prao.g_00258	Pram.g_00105
OG0001243	Prao.g_00264	Pram.g_00112
OG0001244	Prao.g_00279	Pram.g_00127
OG0001245	Prao.g_00514	Pram.g_01177
OG0001246	Prao.g_00610	Pram.g_00680
OG0001247	Prao.g_00121	Pram.g_00774
OG0001248	Prao.g_00123	Pram.g_00776
OG0001249	Prao.g_00718	Pram.g_00325
OG0001250	Prao.g_00782	Pram.g_00851
OG0001251	Prao.g_00830	Pram.g_00714
OG0001252	Prao.g_00965	Pram.g_00897
OG0001253	Prao.g_01020	Pram.g_00579
OG0001254	Prao.g_01120	Pram.g_01548
OG0001255	Prao.g_01105	Pram.g_01157
OG0001256	Prao.g_01486	Pram.g_01289
OG0001258	Prao.g_01549	Pram.g_01628
OG0001259	Prao.g_01593	Pram.g_01674
OG0001261	Prao.g_01679	Pram.g_01761
OG0001262	Prao.g_01783	Pram.g_01872
OG0001263	Prao.g_00267	Pram.g_00114
OG0001265	Prao.g_00257	Pram.g_00104
OG0001266	Prao.g_00341	Pram.g_00188
OG0001267	Prao.g_00417	Pram.g_00268
OG0001268	Prao.g_00475	Pram.g_00334
OG0001269	Prao.g_00493	Pram.g_00864
OG0001270	Prao.g_00538	Pram.g_00369
OG0001271	Prao.g_00578	Pram.g_00408
OG0001272	Prao.g_00592	Pram.g_00422
OG0001273	Prao.g_00070	Pram.g_01079
OG0001274	Prao.g_00141	Pram.g_00211
OG0001275	Prao.g_00930	Pram.g_00969
OG0001276	Prao.g_00949	Pram.g_00980
OG0001278	Prao.g_01039	Pram.g_01085
OG0001280	Prao.g_01277	Pram.g_01229
OG0001281	Prao.g_01271	Pram.g_01235
OG0001282	Prao.g_01238	Pram.g_01467
OG0001283	Prao.g_01216	Pram.g_01922
OG0001284	Prao.g_01466	Pram.g_01302
OG0001285	Prao.g_01578	Pram.g_01658
OG0001286	Prao.g_01691	Pram.g_01774
OG0001287	Prao.g_01745	Pram.g_01835
OG0001288	Prao.g_01754	Pram.g_01845
OG0001289	Prao.g_00226	Pram.g_00071
OG0001290	Prao.g_00239	Pram.g_00085
OG0001292	Prao.g_00386	Pram.g_00236
OG0001293	Prao.g_00399	Pram.g_00249
OG0001296	Prao.g_00615	Pram.g_00446
OG0001297	Prao.g_00620	Pram.g_00451
OG0001298	Prao.g_01869	Pram.g_00515
OG0001299	Prao.g_00105	Pram.g_01043
OG0001300	Prao.g_00131	Pram.g_00785
OG0001301	Prao.g_00134	Pram.g_00790
OG0001302	Prao.g_00727	Pram.g_00908
OG0001304	Prao.g_00959	Pram.g_00993
OG0001305	Prao.g_00978	Pram.g_00884
OG0001306	Prao.g_01103	Pram.g_01155
OG0001307	Prao.g_01256	Pram.g_01477
OG0001308	Prao.g_01407	Pram.g_01368
OG0001309	Prao.g_01490	Pram.g_01272
OG0001310	Prao.g_01564	Pram.g_01645
OG0001311	Prao.g_00951	Pram.g_00982
OG0001312	Prao.g_00883	Pram.g_00920
OG0001315	Prao.g_00200	Pram.g_01553
OG0001316	Prao.g_00278	Pram.g_00126
OG0001317	Prao.g_00372	Pram.g_00221
OG0001318	Prao.g_00394	Pram.g_00245
OG0001319	Prao.g_00410	Pram.g_00261
OG0001320	Prao.g_00515	Pram.g_01597, Pram.g_00618, Pram.g_00662
OG0001321	Prao.g_00555	Pram.g_00386
OG0001322	Prao.g_00556	Pram.g_00387
OG0001323	Prao.g_00625	Pram.g_00457
OG0001324	Prao.g_00132	Pram.g_00786
OG0001325	Prao.g_00653	Pram.g_01025
OG0001327	Prao.g_00993	Pram.g_00723
OG0001328	Prao.g_01018	Pram.g_01214
OG0001329	Prao.g_01129	Pram.g_01598
OG0001330	Prao.g_01306	Pram.g_01276
OG0001331	Prao.g_01233	Pram.g_01462
OG0001332	Prao.g_01439	Pram.g_01331
OG0001333	Prao.g_01589	Pram.g_01670
OG0001334	Prao.g_01711	Pram.g_01797
OG0001335	Prao.g_01712	Pram.g_01798
OG0001336	Prao.g_01826	Pram.g_01923
OG0001339	Prao.g_00242	Pram.g_00088
OG0001340	Prao.g_00464	Pram.g_00321
OG0001341	Prao.g_00685	Pram.g_01533
OG0001342	Prao.g_00722	Pram.g_01544, Pram.g_00644
OG0001343	Prao.g_00826, Prao.g_00827	Pram.g_00711
OG0001344	Prao.g_01085	Pram.g_01135
OG0001346	Prao.g_01275	Pram.g_01231
OG0001350	Prao.g_01537	Pram.g_00224
OG0001351	Prao.g_00558	Pram.g_00394
OG0001352	Prao.g_00118	Pram.g_00770
OG0001353	Prao.g_00773	Pram.g_00841
OG0001354	Prao.g_00912	Pram.g_00953
OG0001355	Prao.g_01521	Pram.g_01003
OG0001358	Prao.g_00059	Pram.g_00558
OG0001359	Prao.g_00828	Pram.g_00712
OG0001361	Prao.g_01073	Pram.g_01121
OG0001362	Prao.g_01411	Pram.g_01364
OG0001363	Prao.g_01413	Pram.g_01362
OG0001364	Prao.g_01714	Pram.g_01800
OG0001365	Prao.g_01793	Pram.g_01883
OG0001369	Prao.g_00231	Pram.g_00076
OG0001371	Prao.g_00117	Pram.g_00769
OG0001372	Prao.g_00693	Pram.g_01517
OG0001375	Prao.g_00825	Pram.g_00710
OG0001379	Prao.g_01282	Pram.g_01224
OG0001380	Prao.g_01251	Pram.g_01198
OG0001381	Prao.g_01245	Pram.g_01165
OG0001382	Prao.g_01505	Pram.g_01200
OG0001397	Prao.g_01412	Pram.g_01363
OG0001401	Prao.g_00642	Pram.g_00846
OG0001402	Prao.g_00702	Pram.g_00563
OG0001404	Prao.g_00207	Pram.g_00053
OG0001405	Prao.g_00462	Pram.g_00314
OG0001407	Prao.g_00999	Pram.g_01202
OG0001409	Prao.g_01082	Pram.g_01131
OG0001410	Prao.g_01255	Pram.g_01476
OG0001411	Prao.g_01218	Pram.g_01422
OG0001414	Prao.g_00367	Pram.g_00216
OG0001415	Prao.g_00369	Pram.g_00218
OG0001418	Prao.g_00122	Pram.g_00775
OG0001421	Prao.g_01487	Pram.g_01288
OG0001423	Prao.g_01368	Pram.g_00613
OG0001424	Prao.g_00831	Pram.g_00681
OG0001425	Prao.g_01803	Pram.g_01893
OG0001429	Prao.g_00730	Pram.g_00912
OG0001430	Prao.g_01312	Pram.g_01197
OG0001431	Prao.g_01308	Pram.g_00629, Pram.g_01186
OG0001437	Prao.g_00368	Pram.g_00217
OG0001440	Prao.g_00532	Pram.g_01587
OG0001441	Prao.g_00627	Pram.g_00459
OG0001446	Prao.g_00218	Pram.g_01536
OG0001448	Prao.g_00502	Pram.g_00392
OG0001450	Prao.g_00125	Pram.g_00778
OG0001451	Prao.g_00802	Pram.g_00877
OG0001453	Prao.g_00924	Pram.g_01487
OG0001463	Prao.g_00423	Pram.g_00275
OG0001464	Prao.g_00465	Pram.g_00322
OG0001465	Prao.g_00140	Pram.g_00797
OG0001466	Prao.g_00677, Prao.g_01340	Pram.g_00631
OG0001467	Prao.g_00719	Pram.g_01470
OG0001468	Prao.g_00991	Pram.g_00702
OG0001472	Prao.g_01489	Pram.g_00658
OG0001477	Prao.g_00006	Pram.g_01521
OG0001481	Prao.g_00508	Pram.g_01213
OG0001484	Prao.g_01298	Pram.g_01277
OG0001485	Prao.g_01522	Pram.g_01554
OG0001486	Prao.g_01091	Pram.g_01142
OG0001491	Prao.g_00725	Pram.g_00905
OG0001495	Prao.g_01637	Pram.g_01721
OG0001496	Prao.g_00008	Pram.g_01519
OG0001497	Prao.g_00007	Pram.g_01520
OG0001500	Prao.g_00401	Pram.g_00251
OG0001501	Prao.g_00143	Pram.g_00720
OG0001503	Prao.g_01115	Pram.g_00690
OG0001506	Prao.g_01437	Pram.g_01333
OG0001514	Prao.g_00009	Pram.g_01518
OG0001521	Prao.g_00686	Pram.g_00903
OG0001522	Prao.g_00774	Pram.g_00842
OG0001523	Prao.g_01118	Pram.g_01551
OG0001524	Prao.g_01117	Pram.g_01552
OG0001526	Prao.g_01613	Pram.g_00041
OG0001549	Prao.g_00800	Pram.g_00875
OG0001552	Prao.g_00016	Pram.g_01286
OG0001566	Prao.g_00115	Pram.g_00766
OG0001569	Prao.g_01026	Pram.g_00625
OG0001571	Prao.g_01139	Pram.g_00648
OG0001581	Prao.g_00282	Pram.g_01246
OG0001583	Prao.g_00724	Pram.g_00904
OG0001584	Prao.g_00875	Pram.g_01032
OG0001587	Prao.g_01611	Pram.g_01692
OG0001595	Prao.g_00206	Pram.g_00051
OG0001596	Prao.g_00214	Pram.g_00060
OG0001597	Prao.g_00497	Pram.g_01337
OG0001599	Prao.g_00566	Pram.g_00399
OG0001600	Prao.g_00617	Pram.g_00448
OG0001601	Prao.g_00113	Pram.g_00764
OG0001603	Prao.g_00726	Pram.g_00907
OG0001604	Prao.g_00853	Pram.g_00742
OG0001606	Prao.g_01336	Pram.g_00698
OG0001607	Prao.g_01116	Pram.g_01509
OG0001608	Prao.g_01248	Pram.g_00996
OG0001609	Prao.g_01435	Pram.g_01335
OG0001610	Prao.g_01438	Pram.g_01332
OG0001611	Prao.g_01499	Pram.g_01563
OG0001613	Prao.g_01706	Pram.g_01792
OG0001629	Prao.g_00697	Pram.g_00660
OG0001630	Prao.g_00835	Pram.g_00718
OG0001631	Prao.g_00996	Pram.g_00650
OG0001641	Prao.g_01200	Pram.g_00962
OG0001649	Prao.g_00997	Pram.g_00695
OG0001662	Prao.g_01151	Pram.g_01508
OG0001663	Prao.g_01106	Pram.g_01158
OG0001664	Prao.g_01350	Pram.g_01210
OG0001665	Prao.g_01347	Pram.g_01166
OG0001685	Prao.g_00804	Pram.g_00581
OG0001686	Prao.g_00941	Pram.g_01179
OG0001687	Prao.g_00990	Pram.g_00398
OG0001689	Prao.g_01752	Pram.g_01843
OG0001696	Prao.g_00803	Pram.g_00878
OG0001697	Prao.g_00811	Pram.g_00906
OG0001701	Prao.g_01614	Pram.g_00042
OG0001705	Prao.g_00528	Pram.g_01694
OG0001706	Prao.g_00005	Pram.g_00641
OG0001707	Prao.g_01013	Pram.g_01187
OG0001708	Prao.g_01107	Pram.g_01159
OG0001709	Prao.g_01196	Pram.g_01400
OG0001722	Prao.g_00833	Pram.g_00716
OG0001743	Prao.g_01153	Pram.g_01515
OG0001758	Prao.g_01541	Pram.g_01615
OG0001778	Prao.g_01309	Pram.g_00666
OG0001875	Prao.g_01542	Pram.g_01614
OG0001876	Prao.g_01543	Pram.g_01613
OG0001989	Prao.g_01250	Pram.g_01205
OG0001992	Prao.g_00700	Pram.g_01251
OG0002034	Prao.g_01031	Pram.g_00572
OG0002098	Prao.g_01357	Pram.g_01493
OG0002325	Prao.g_01300	Pram.g_00626
OG0002420	Prao.g_01299	Pram.g_01609
OG0002424	Prao.g_01517	Pram.g_01566
OG0003183	Prao.g_01204	Pram.g_01440
