Orthogroup	Prao	Prbb
OG0001112	Prao.g_00909	Prbb.g_00998
OG0001113	Prao.g_00910	Prbb.g_00999
OG0001114	Prao.g_00911	Prbb.g_01000
OG0001115	Prao.g_00913	Prbb.g_01002
OG0001116	Prao.g_00914	Prbb.g_01003
OG0001117	Prao.g_00915	Prbb.g_01004
OG0001118	Prao.g_00916	Prbb.g_01005
OG0001119	Prao.g_00917	Prbb.g_01006
OG0001120	Prao.g_00919	Prbb.g_01007
OG0001121	Prao.g_01124, Prao.g_00922	Prbb.g_01627
OG0001122	Prao.g_00946	Prbb.g_01038
OG0001123	Prao.g_00950	Prbb.g_01043
OG0001124	Prao.g_00952	Prbb.g_01045
OG0001125	Prao.g_00953	Prbb.g_01047
OG0001126	Prao.g_00963	Prbb.g_01058
OG0001127	Prao.g_00964	Prbb.g_01059
OG0001128	Prao.g_00966	Prbb.g_01062
OG0001129	Prao.g_00967	Prbb.g_01063
OG0001130	Prao.g_00968	Prbb.g_01064
OG0001131	Prao.g_01007	Prbb.g_00897
OG0001132	Prao.g_01016	Prbb.g_01108
OG0001133	Prao.g_01137	Prbb.g_01085
OG0001134	Prao.g_01122	Prbb.g_01887
OG0001135	Prao.g_01119	Prbb.g_01890
OG0001136	Prao.g_01092	Prbb.g_01520
OG0001137	Prao.g_01081	Prbb.g_01507
OG0001138	Prao.g_01063	Prbb.g_01486
OG0001139	Prao.g_01062	Prbb.g_01484
OG0001140	Prao.g_01061	Prbb.g_01483
OG0001141	Prao.g_01060	Prbb.g_01482
OG0001142	Prao.g_01059	Prbb.g_01481
OG0001143	Prao.g_01052	Prbb.g_01474
OG0001144	Prao.g_01047	Prbb.g_01469
OG0001145	Prao.g_01284	Prbb.g_01578
OG0001146	Prao.g_01272	Prbb.g_01590
OG0001147	Prao.g_01253	Prbb.g_01612
OG0001148	Prao.g_01237	Prbb.g_01641
OG0001149	Prao.g_01236	Prbb.g_01642
OG0001150	Prao.g_01235	Prbb.g_01643
OG0001151	Prao.g_01224	Prbb.g_01654
OG0001152	Prao.g_01223	Prbb.g_01655
OG0001153	Prao.g_01428	Prbb.g_01716
OG0001154	Prao.g_01429	Prbb.g_01717
OG0001155	Prao.g_01441	Prbb.g_01733
OG0001156	Prao.g_01444	Prbb.g_01736
OG0001157	Prao.g_01445	Prbb.g_01737
OG0001158	Prao.g_01446	Prbb.g_01738
OG0001159	Prao.g_01447	Prbb.g_01739
OG0001160	Prao.g_01471	Prbb.g_01765
OG0001161	Prao.g_01484	Prbb.g_01555
OG0001162	Prao.g_01495	Prbb.g_01778
OG0001163	Prao.g_01544	Prbb.g_01815
OG0001164	Prao.g_01548	Prbb.g_01819
OG0001165	Prao.g_01551	Prbb.g_01822
OG0001166	Prao.g_01571	Prbb.g_01840
OG0001167	Prao.g_01588	Prbb.g_01858
OG0001168	Prao.g_01590	Prbb.g_01859
OG0001169	Prao.g_01592	Prbb.g_01861
OG0001170	Prao.g_01594	Prbb.g_01863
OG0001171	Prao.g_01603	Prbb.g_01873
OG0001172	Prao.g_01618	Prbb.g_01926
OG0001173	Prao.g_01619	Prbb.g_01927
OG0001174	Prao.g_01627	Prbb.g_01935
OG0001175	Prao.g_01628	Prbb.g_01936
OG0001176	Prao.g_01635	Prbb.g_01947
OG0001177	Prao.g_01638	Prbb.g_01945
OG0001178	Prao.g_01643	Prbb.g_01279
OG0001179	Prao.g_01671	Prbb.g_01984
OG0001180	Prao.g_01693	Prbb.g_02007
OG0001181	Prao.g_01697	Prbb.g_02011
OG0001182	Prao.g_01704	Prbb.g_02019
OG0001183	Prao.g_01708	Prbb.g_02025
OG0001184	Prao.g_01724	Prbb.g_02041
OG0001185	Prao.g_01738	Prbb.g_02056
OG0001186	Prao.g_01761	Prbb.g_02097
OG0001187	Prao.g_01765	Prbb.g_02100
OG0001188	Prao.g_01768	Prbb.g_02102
OG0001189	Prao.g_01785	Prbb.g_02119
OG0001190	Prao.g_01789	Prbb.g_02124
OG0001191	Prao.g_01799	Prbb.g_02134
OG0001192	Prao.g_01804	Prbb.g_02139
OG0001193	Prao.g_01814	Prbb.g_02152
OG0001194	Prao.g_01815	Prbb.g_02153
OG0001195	Prao.g_01816	Prbb.g_02154
OG0001196	Prao.g_01829	Prbb.g_02175
OG0001197	Prao.g_01830	Prbb.g_02177
OG0001198	Prao.g_01838	Prbb.g_02186
OG0001199	Prao.g_00213	Prbb.g_00129
OG0001200	Prao.g_00215	Prbb.g_00131
OG0001201	Prao.g_00246	Prbb.g_00163
OG0001202	Prao.g_00337	Prbb.g_00256
OG0001203	Prao.g_00376	Prbb.g_00295
OG0001204	Prao.g_00381	Prbb.g_00301
OG0001205	Prao.g_00549	Prbb.g_00450
OG0001206	Prao.g_00568	Prbb.g_00469
OG0001207	Prao.g_00583	Prbb.g_00480
OG0001208	Prao.g_00588	Prbb.g_00487
OG0001209	Prao.g_01856	Prbb.g_00538
OG0001210	Prao.g_01159	Prbb.g_00543
OG0001211	Prao.g_01169	Prbb.g_00554
OG0001212	Prao.g_00034	Prbb.g_00596
OG0001213	Prao.g_00068	Prbb.g_00630
OG0001214	Prao.g_00076	Prbb.g_00638
OG0001215	Prao.g_00128	Prbb.g_00696
OG0001216	Prao.g_00650	Prbb.g_00715
OG0001217	Prao.g_00687	Prbb.g_00108
OG0001218	Prao.g_00694	Prbb.g_00754
OG0001219	Prao.g_00729	Prbb.g_00960
OG0001220	Prao.g_00793	Prbb.g_00837
OG0001221	Prao.g_00856	Prbb.g_00944
OG0001222	Prao.g_00894	Prbb.g_00893
OG0001223	Prao.g_00920	Prbb.g_01008
OG0001224	Prao.g_00970	Prbb.g_01066
OG0001225	Prao.g_00972	Prbb.g_01068
OG0001227	Prao.g_01019	Prbb.g_01090
OG0001228	Prao.g_01044	Prbb.g_01465
OG0001229	Prao.g_01241	Prbb.g_01201
OG0001230	Prao.g_01389	Prbb.g_01678
OG0001231	Prao.g_01493	Prbb.g_00758
OG0001232	Prao.g_01575	Prbb.g_01844
OG0001233	Prao.g_01595	Prbb.g_01864
OG0001234	Prao.g_01630	Prbb.g_01938
OG0001235	Prao.g_01640	Prbb.g_01942
OG0001236	Prao.g_01721	Prbb.g_02038
OG0001238	Prao.g_01800	Prbb.g_02135
OG0001239	Prao.g_00210	Prbb.g_00126
OG0001240	Prao.g_00232	Prbb.g_00148
OG0001241	Prao.g_00240	Prbb.g_00157
OG0001242	Prao.g_00258	Prbb.g_00176
OG0001243	Prao.g_00264	Prbb.g_00183
OG0001244	Prao.g_00279	Prbb.g_00199
OG0001245	Prao.g_00514	Prbb.g_01288
OG0001246	Prao.g_00610	Prbb.g_00508
OG0001247	Prao.g_00121	Prbb.g_00689
OG0001248	Prao.g_00123	Prbb.g_00691
OG0001249	Prao.g_00718	Prbb.g_00389
OG0001251	Prao.g_00830	Prbb.g_01913
OG0001252	Prao.g_00965	Prbb.g_01061
OG0001253	Prao.g_01020	Prbb.g_01783
OG0001254	Prao.g_01120	Prbb.g_01889
OG0001255	Prao.g_01105	Prbb.g_01534
OG0001256	Prao.g_01486	Prbb.g_01774
OG0001257	Prao.g_01492	Prbb.g_01779
OG0001258	Prao.g_01549	Prbb.g_01820
OG0001259	Prao.g_01593	Prbb.g_01862
OG0001260	Prao.g_01609	Prbb.g_01879
OG0001261	Prao.g_01679	Prbb.g_01992
OG0001262	Prao.g_01783	Prbb.g_02117
OG0001263	Prao.g_00267	Prbb.g_00186
OG0001264	Prao.g_00015	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663
OG0001269	Prao.g_00493	Prbb.g_00836
OG0001273	Prao.g_00070	Prbb.g_00632
OG0001277	Prao.g_01009	Prbb.g_02163
OG0001280	Prao.g_01277	Prbb.g_01585
OG0001281	Prao.g_01271	Prbb.g_01591
OG0001282	Prao.g_01238	Prbb.g_01640
OG0001283	Prao.g_01216	Prbb.g_02171
OG0001284	Prao.g_01466	Prbb.g_01759
OG0001285	Prao.g_01578	Prbb.g_01847
OG0001286	Prao.g_01691	Prbb.g_02005
OG0001287	Prao.g_01745	Prbb.g_02063
OG0001288	Prao.g_01754	Prbb.g_02074
OG0001289	Prao.g_00226	Prbb.g_00142
OG0001290	Prao.g_00239	Prbb.g_00156
OG0001294	Prao.g_00512	Prbb.g_01553, Prbb.g_01628
OG0001295	Prao.g_00573	Prbb.g_01542
OG0001296	Prao.g_00615	Prbb.g_00513
OG0001297	Prao.g_00620	Prbb.g_00518
OG0001299	Prao.g_00105	Prbb.g_00669
OG0001300	Prao.g_00131	Prbb.g_00701
OG0001301	Prao.g_00134	Prbb.g_00703
OG0001302	Prao.g_00727	Prbb.g_00958
OG0001304	Prao.g_00959	Prbb.g_01052
OG0001305	Prao.g_00978	Prbb.g_00888
OG0001306	Prao.g_01103	Prbb.g_01532
OG0001307	Prao.g_01256	Prbb.g_01609
OG0001308	Prao.g_01407	Prbb.g_01696
OG0001309	Prao.g_01490	Prbb.g_00522
OG0001310	Prao.g_01564	Prbb.g_01834
OG0001311	Prao.g_00951	Prbb.g_01044
OG0001312	Prao.g_00883	Prbb.g_00969
OG0001315	Prao.g_00200	Prbb.g_02023
OG0001316	Prao.g_00278	Prbb.g_00197
OG0001317	Prao.g_00372	Prbb.g_00291
OG0001318	Prao.g_00394	Prbb.g_00312
OG0001320	Prao.g_00515	Prbb.g_01189
OG0001321	Prao.g_00555	Prbb.g_00456
OG0001322	Prao.g_00556	Prbb.g_00457
OG0001324	Prao.g_00132	Prbb.g_00702
OG0001325	Prao.g_00653	Prbb.g_00718
OG0001326	Prao.g_00817	Prbb.g_01905
OG0001327	Prao.g_00993	Prbb.g_00921
OG0001328	Prao.g_01018	Prbb.g_00940
OG0001329	Prao.g_01129	Prbb.g_01782
OG0001330	Prao.g_01306	Prbb.g_01579
OG0001331	Prao.g_01233	Prbb.g_01645
OG0001332	Prao.g_01439	Prbb.g_01731
OG0001334	Prao.g_01711	Prbb.g_02028
OG0001335	Prao.g_01712	Prbb.g_02029
OG0001336	Prao.g_01826	Prbb.g_02172
OG0001339	Prao.g_00242	Prbb.g_00159
OG0001340	Prao.g_00464	Prbb.g_00384
OG0001341	Prao.g_00685	Prbb.g_00086
OG0001342	Prao.g_00722	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019, Prbb.g_01626, Prbb.g_01362, Prbb.g_01096
OG0001343	Prao.g_00826, Prao.g_00827	Prbb.g_00912
OG0001344	Prao.g_01085	Prbb.g_01512
OG0001345	Prao.g_01070	Prbb.g_01496
OG0001346	Prao.g_01275	Prbb.g_01587
OG0001347	Prao.g_01189	Prbb.g_02088
OG0001350	Prao.g_00375, Prao.g_01537	Prbb.g_00294
OG0001351	Prao.g_00558	Prbb.g_00459
OG0001352	Prao.g_00118	Prbb.g_00685
OG0001354	Prao.g_00912	Prbb.g_01001
OG0001355	Prao.g_01521	Prbb.g_01781
OG0001358	Prao.g_00059	Prbb.g_00621
OG0001359	Prao.g_00828	Prbb.g_00913
OG0001360	Prao.g_01021	Prbb.g_01494
OG0001362	Prao.g_01411	Prbb.g_01700
OG0001363	Prao.g_01413	Prbb.g_00465
OG0001365	Prao.g_01793	Prbb.g_02128
OG0001369	Prao.g_00231	Prbb.g_00147
OG0001371	Prao.g_00117	Prbb.g_00684
OG0001373	Prao.g_00816	Prbb.g_01904
OG0001374	Prao.g_00824	Prbb.g_01912
OG0001375	Prao.g_00825	Prbb.g_00911
OG0001376	Prao.g_00987	Prbb.g_00899
OG0001377	Prao.g_00988	Prbb.g_00900
OG0001378	Prao.g_01157	Prbb.g_00439
OG0001380	Prao.g_01251	Prbb.g_01541
OG0001381	Prao.g_01245	Prbb.g_01637
OG0001384	Prao.g_00675, Prao.g_01483	Prbb.g_01127, Prbb.g_01114
OG0001385	Prao.g_00813	Prbb.g_01901
OG0001386	Prao.g_00814	Prbb.g_01902
OG0001387	Prao.g_00815	Prbb.g_01903
OG0001388	Prao.g_00818	Prbb.g_01906
OG0001389	Prao.g_00819	Prbb.g_01907
OG0001390	Prao.g_00820	Prbb.g_01908
OG0001391	Prao.g_00821	Prbb.g_01909
OG0001392	Prao.g_00822	Prbb.g_01910
OG0001393	Prao.g_00823	Prbb.g_01911
OG0001395	Prao.g_00961	Prbb.g_01055
OG0001396	Prao.g_01188	Prbb.g_02089
OG0001397	Prao.g_01412	Prbb.g_01701
OG0001401	Prao.g_00642	Prbb.g_00820
OG0001402	Prao.g_00702	Prbb.g_00625
OG0001404	Prao.g_00207	Prbb.g_00123
OG0001405	Prao.g_00462	Prbb.g_00377
OG0001406	Prao.g_00986	Prbb.g_00898
OG0001407	Prao.g_00999	Prbb.g_00903
OG0001408	Prao.g_01005	Prbb.g_00097
OG0001409	Prao.g_01082	Prbb.g_01508
OG0001410	Prao.g_01255	Prbb.g_01610
OG0001413	Prao.g_01481	Prbb.g_00759
OG0001414	Prao.g_00367	Prbb.g_00285
OG0001415	Prao.g_00369	Prbb.g_00287
OG0001417	Prao.g_00575	Prbb.g_01552
OG0001418	Prao.g_00122	Prbb.g_00690
OG0001419	Prao.g_01000	Prbb.g_00750
OG0001420	Prao.g_01148	Prbb.g_01183
OG0001421	Prao.g_01487	Prbb.g_01775
OG0001422	Prao.g_01511	Prbb.g_01086
OG0001423	Prao.g_01368	Prbb.g_01665, Prbb.g_01664
OG0001424	Prao.g_00831	Prbb.g_01449
OG0001425	Prao.g_01803	Prbb.g_02138
OG0001429	Prao.g_00730	Prbb.g_00961
OG0001430	Prao.g_01312	Prbb.g_00901
OG0001431	Prao.g_01308	Prbb.g_01207
OG0001432	Prao.g_01479	Prbb.g_01033
OG0001437	Prao.g_00368	Prbb.g_00286
OG0001439	Prao.g_00443	Prbb.g_00358
OG0001440	Prao.g_00532	Prbb.g_01286
OG0001441	Prao.g_00627	Prbb.g_00525
OG0001442	Prao.g_00678	Prbb.g_01667
OG0001446	Prao.g_00218	Prbb.g_00134
OG0001447	Prao.g_00265	Prbb.g_00184
OG0001450	Prao.g_00125	Prbb.g_00693
OG0001451	Prao.g_00802	Prbb.g_00848
OG0001453	Prao.g_00924	Prbb.g_01011
OG0001454	Prao.g_01014	Prbb.g_01280
OG0001455	Prao.g_01135	Prbb.g_00054
OG0001456	Prao.g_01112	Prbb.g_01559
OG0001457	Prao.g_01111	Prbb.g_01558
OG0001458	Prao.g_01110	Prbb.g_01557
OG0001463	Prao.g_00423	Prbb.g_00338
OG0001464	Prao.g_00465	Prbb.g_00739
OG0001466	Prao.g_00677, Prao.g_01340	Prbb.g_01212
OG0001467	Prao.g_00719	Prbb.g_00115
OG0001468	Prao.g_00991	Prbb.g_00910
OG0001471	Prao.g_01482	Prbb.g_01554
OG0001472	Prao.g_01489	Prbb.g_01371
OG0001473	Prao.g_01762	Prbb.g_01623
OG0001477	Prao.g_00006	Prbb.g_01415
OG0001480	Prao.g_00504	Prbb.g_01215
OG0001481	Prao.g_00508	Prbb.g_01077
OG0001482	Prao.g_00561	Prbb.g_01089
OG0001484	Prao.g_01298	Prbb.g_01248
OG0001485	Prao.g_01522	Prbb.g_01208
OG0001486	Prao.g_01091	Prbb.g_01519
OG0001491	Prao.g_00725	Prbb.g_00954
OG0001495	Prao.g_01637	Prbb.g_01944
OG0001496	Prao.g_00008	Prbb.g_01413
OG0001497	Prao.g_00007	Prbb.g_01414
OG0001499	Prao.g_00199	Prbb.g_00110
OG0001500	Prao.g_00401	Prbb.g_00317
OG0001501	Prao.g_00143	Prbb.g_01260
OG0001503	Prao.g_01115	Prbb.g_01126
OG0001505	Prao.g_01205	Prbb.g_00857
OG0001506	Prao.g_01437	Prbb.g_01728
OG0001507	Prao.g_01532	Prbb.g_01181
OG0001514	Prao.g_00009	Prbb.g_01412
OG0001521	Prao.g_00686	Prbb.g_01027, Prbb.g_01446
OG0001522	Prao.g_00774	Prbb.g_00816
OG0001523	Prao.g_01118	Prbb.g_01892
OG0001524	Prao.g_01117	Prbb.g_01893
OG0001526	Prao.g_01613	Prbb.g_00955
OG0001548	Prao.g_00716	Prbb.g_01105
OG0001549	Prao.g_00800	Prbb.g_00846
OG0001550	Prao.g_01132	Prbb.g_01247
OG0001551	Prao.g_01113	Prbb.g_01898
OG0001552	Prao.g_00016	Prbb.g_01895
OG0001555	Prao.g_01501	Prbb.g_01803
OG0001564	Prao.g_01209	Prbb.g_00863
OG0001566	Prao.g_00115	Prbb.g_00681
OG0001569	Prao.g_01026	Prbb.g_01433
OG0001570	Prao.g_01146	Prbb.g_01331
OG0001571	Prao.g_01139	Prbb.g_01325
OG0001581	Prao.g_00282	Prbb.g_01103
OG0001582	Prao.g_00574	Prbb.g_01551
OG0001584	Prao.g_00875	Prbb.g_00773
OG0001585	Prao.g_01329	Prbb.g_01306
OG0001595	Prao.g_00206	Prbb.g_00122
OG0001596	Prao.g_00214	Prbb.g_00130
OG0001597	Prao.g_00497	Prbb.g_01725
OG0001599	Prao.g_00566	Prbb.g_00467
OG0001600	Prao.g_00617	Prbb.g_00515
OG0001601	Prao.g_00113	Prbb.g_00679
OG0001603	Prao.g_00726	Prbb.g_00957
OG0001604	Prao.g_00853	Prbb.g_00941
OG0001606	Prao.g_01336	Prbb.g_01139
OG0001607	Prao.g_01116	Prbb.g_01223
OG0001608	Prao.g_01248	Prbb.g_01116
OG0001609	Prao.g_01435	Prbb.g_01726
OG0001610	Prao.g_01438	Prbb.g_01730
OG0001611	Prao.g_01499	Prbb.g_01141
OG0001612	Prao.g_00004	Prbb.g_01241
OG0001613	Prao.g_01706	Prbb.g_02022
OG0001626	Prao.g_00684	Prbb.g_01272
OG0001629	Prao.g_00697	Prbb.g_01179
OG0001630	Prao.g_00835	Prbb.g_00918
OG0001631	Prao.g_00996	Prbb.g_00740
OG0001632	Prao.g_01330	Prbb.g_01187
OG0001633	Prao.g_01242	Prbb.g_01920
OG0001648	Prao.g_00507	Prbb.g_01796
OG0001649	Prao.g_00997	Prbb.g_00902
OG0001651	Prao.g_01498	Prbb.g_01113
OG0001662	Prao.g_01151	Prbb.g_01365
OG0001664	Prao.g_01350	Prbb.g_01634
OG0001665	Prao.g_01347	Prbb.g_01636
OG0001667	Prao.g_01303	Prbb.g_01206
OG0001688	Prao.g_00995	Prbb.g_01021, Prbb.g_01448
OG0001689	Prao.g_01752	Prbb.g_02072
OG0001696	Prao.g_00803	Prbb.g_00849
OG0001697	Prao.g_00811	Prbb.g_00956
OG0001698	Prao.g_00994	Prbb.g_01660
OG0001706	Prao.g_00005	Prbb.g_01281
OG0001708	Prao.g_01107	Prbb.g_01536
OG0001709	Prao.g_01196	Prbb.g_00875
OG0001711	Prao.g_01535	Prbb.g_01333
OG0001718	Prao.g_00498	Prbb.g_01140
OG0001719	Prao.g_00520	Prbb.g_01267, Prbb.g_01425
OG0001721	Prao.g_00688	Prbb.g_01788
OG0001722	Prao.g_00833	Prbb.g_00916
OG0001723	Prao.g_01334	Prbb.g_01793
OG0001742	Prao.g_00511	Prbb.g_01249
OG0001743	Prao.g_01153	Prbb.g_01317
OG0001744	Prao.g_01290, Prao.g_00012	Prbb.g_01261
OG0001758	Prao.g_01541	Prbb.g_01572
OG0001775	Prao.g_01002	Prbb.g_00109
OG0001776	Prao.g_01155	Prbb.g_01097
OG0001778	Prao.g_01309	Prbb.g_01602
OG0001779	Prao.g_01289	Prbb.g_01228
OG0001781	Prao.g_01512	Prbb.g_01257
OG0001819	Prao.g_00521	Prbb.g_01080
OG0001821	Prao.g_00689	Prbb.g_01191
OG0001822	Prao.g_00708	Prbb.g_01028
OG0001823	Prao.g_00805	Prbb.g_01343
OG0001824	Prao.g_00940	Prbb.g_00744
OG0001825	Prao.g_01004	Prbb.g_01074
OG0001826	Prao.g_01006	Prbb.g_00751
OG0001827	Prao.g_01008	Prbb.g_01088
OG0001828	Prao.g_01158	Prbb.g_00096
OG0001829	Prao.g_01154	Prbb.g_01178
OG0001830	Prao.g_01136	Prbb.g_01214
OG0001831	Prao.g_01123	Prbb.g_01102
OG0001832	Prao.g_01315	Prbb.g_01340
OG0001833	Prao.g_01240	Prbb.g_01638
OG0001875	Prao.g_01542	Prbb.g_01573
OG0001876	Prao.g_01543	Prbb.g_01574
OG0001920	Prao.g_00144	Prbb.g_01285
OG0001921	Prao.g_00806	Prbb.g_01394
OG0001959	Prao.g_01345	Prbb.g_00077
OG0001982	Prao.g_00503	Prbb.g_01795
OG0001991	Prao.g_00562	Prbb.g_01165
OG0002027	Prao.g_00808	Prbb.g_00755
OG0002147	Prao.g_00145	Prbb.g_01296
OG0002319	Prao.g_01338	Prbb.g_01631
OG0002325	Prao.g_01300	Prbb.g_01252
OG0002327	Prao.g_01523	Prbb.g_01337
OG0002372	Prao.g_01506	Prbb.g_01894
OG0002619	Prao.g_00934	Prbb.g_01171
OG0002626	Prao.g_01540	Prbb.g_00081
OG0002651	Prao.g_01211	Prbb.g_00862
OG0002916	Prao.g_01259	Prbb.g_01807
OG0004663	Prao.g_01199	Prbb.g_00860
