Orthogroup	Prao	Syab
OG0001171	Prao.g_01603	Syab.g_02339
OG0001172	Prao.g_01618	Syab.g_00371
OG0001173	Prao.g_01619	Syab.g_00372
OG0001174	Prao.g_01627	Syab.g_00380
OG0001175	Prao.g_01628	Syab.g_00381
OG0001176	Prao.g_01635	Syab.g_00398
OG0001177	Prao.g_01638	Syab.g_00396
OG0001178	Prao.g_01643	Syab.g_02263
OG0001179	Prao.g_01671	Syab.g_00427
OG0001180	Prao.g_01693	Syab.g_00453
OG0001181	Prao.g_01697	Syab.g_00457
OG0001182	Prao.g_01704	Syab.g_00467
OG0001183	Prao.g_01708	Syab.g_00474
OG0001184	Prao.g_01724	Syab.g_00196
OG0001185	Prao.g_01738	Syab.g_00119
OG0001186	Prao.g_01761	Syab.g_00085
OG0001187	Prao.g_01765	Syab.g_00081
OG0001188	Prao.g_01768	Syab.g_00079
OG0001189	Prao.g_01785	Syab.g_00058
OG0001190	Prao.g_01789	Syab.g_02755
OG0001191	Prao.g_01799	Syab.g_02771
OG0001192	Prao.g_01804	Syab.g_02778
OG0001193	Prao.g_01814	Syab.g_02827
OG0001194	Prao.g_01815	Syab.g_02833
OG0001195	Prao.g_01816	Syab.g_02834
OG0001196	Prao.g_01829	Syab.g_02896
OG0001197	Prao.g_01830	Syab.g_02898
OG0001198	Prao.g_01838	Syab.g_02911
OG0001199	Prao.g_00213	Syab.g_02440
OG0001200	Prao.g_00215	Syab.g_02442
OG0001201	Prao.g_00246	Syab.g_02501
OG0001202	Prao.g_00337	Syab.g_02635
OG0001203	Prao.g_00376	Syab.g_02369
OG0001204	Prao.g_00381	Syab.g_00353
OG0001205	Prao.g_00549	Syab.g_00593
OG0001206	Prao.g_00568	Syab.g_00641
OG0001207	Prao.g_00583	Syab.g_02088
OG0001208	Prao.g_00588	Syab.g_02098
OG0001209	Prao.g_01856	Syab.g_02038
OG0001210	Prao.g_01159	Syab.g_02030
OG0001211	Prao.g_01169	Syab.g_02013
OG0001212	Prao.g_00034	Syab.g_01955
OG0001213	Prao.g_00068	Syab.g_01886
OG0001214	Prao.g_00076	Syab.g_01872
OG0001215	Prao.g_00128	Syab.g_01171
OG0001216	Prao.g_00650	Syab.g_01269
OG0001217	Prao.g_00687	Syab.g_01464
OG0001218	Prao.g_00694	Syab.g_00723
OG0001220	Prao.g_00793	Syab.g_01737
OG0001221	Prao.g_00856	Syab.g_01607
OG0001222	Prao.g_00894	Syab.g_01396
OG0001223	Prao.g_00920	Syab.g_01345
OG0001224	Prao.g_00970	Syab.g_01214
OG0001225	Prao.g_00972	Syab.g_01212
OG0001226	Prao.g_01001	Syab.g_02450
OG0001227	Prao.g_01019	Syab.g_00891
OG0001228	Prao.g_01044	Syab.g_01697
OG0001229	Prao.g_01241	Syab.g_01184
OG0001230	Prao.g_01389	Syab.g_00791
OG0001231	Prao.g_01493	Syab.g_00017
OG0001232	Prao.g_01575	Syab.g_02306
OG0001233	Prao.g_01595	Syab.g_02329
OG0001234	Prao.g_01630	Syab.g_00385
OG0001235	Prao.g_01640	Syab.g_00391
OG0001236	Prao.g_01721	Syab.g_00200
OG0001238	Prao.g_01800	Syab.g_02773
OG0001239	Prao.g_00210	Syab.g_02437
OG0001240	Prao.g_00232	Syab.g_02484
OG0001241	Prao.g_00240	Syab.g_02494
OG0001242	Prao.g_00258	Syab.g_02525
OG0001243	Prao.g_00264	Syab.g_02533
OG0001244	Prao.g_00279	Syab.g_02561
OG0001245	Prao.g_00514	Syab.g_01762
OG0001246	Prao.g_00610	Syab.g_02126
OG0001247	Prao.g_00121	Syab.g_02825
OG0001248	Prao.g_00123	Syab.g_01163
OG0001249	Prao.g_00718	Syab.g_00514
OG0001250	Prao.g_00782	Syab.g_01714
OG0001251	Prao.g_00830	Syab.g_01816
OG0001252	Prao.g_00965	Syab.g_01228
OG0001253	Prao.g_01020	Syab.g_01761
OG0001254	Prao.g_01120	Syab.g_01749
OG0001255	Prao.g_01105	Syab.g_01846
OG0001256	Prao.g_01486	Syab.g_02238
OG0001257	Prao.g_01492	Syab.g_01610
OG0001258	Prao.g_01549	Syab.g_02250
OG0001259	Prao.g_01593	Syab.g_02327
OG0001260	Prao.g_01609	Syab.g_02350
OG0001261	Prao.g_01679	Syab.g_00436
OG0001262	Prao.g_01783	Syab.g_00060
OG0001263	Prao.g_00267	Syab.g_02536
OG0001265	Prao.g_00257	Syab.g_02523
OG0001266	Prao.g_00341	Syab.g_02639
OG0001267	Prao.g_00417	Syab.g_00295
OG0001268	Prao.g_00475	Syab.g_00529
OG0001269	Prao.g_00493	Syab.g_01809
OG0001270	Prao.g_00538	Syab.g_00579
OG0001271	Prao.g_00578	Syab.g_00694
OG0001272	Prao.g_00592	Syab.g_02102
OG0001273	Prao.g_00070	Syab.g_01878
OG0001274	Prao.g_00141	Syab.g_02706
OG0001275	Prao.g_00930	Syab.g_01330
OG0001276	Prao.g_00949	Syab.g_01313
OG0001277	Prao.g_01009	Syab.g_02163
OG0001278	Prao.g_01039	Syab.g_01152
OG0001280	Prao.g_01277	Syab.g_00918
OG0001281	Prao.g_01271	Syab.g_00906
OG0001282	Prao.g_01238	Syab.g_02086
OG0001283	Prao.g_01216	Syab.g_02885
OG0001284	Prao.g_01466	Syab.g_02211
OG0001285	Prao.g_01578	Syab.g_02309
OG0001286	Prao.g_01691	Syab.g_00451
OG0001287	Prao.g_01745	Syab.g_00111
OG0001288	Prao.g_01754	Syab.g_00094
OG0001289	Prao.g_00226	Syab.g_02465
OG0001290	Prao.g_00239	Syab.g_02493
OG0001292	Prao.g_00386	Syab.g_00348
OG0001293	Prao.g_00399	Syab.g_00322
OG0001294	Prao.g_00512	Syab.g_01564
OG0001295	Prao.g_00573	Syab.g_01215
OG0001296	Prao.g_00615	Syab.g_02132
OG0001297	Prao.g_00620	Syab.g_02136
OG0001298	Prao.g_01869	Syab.g_01980
OG0001299	Prao.g_00105	Syab.g_01557
OG0001300	Prao.g_00131	Syab.g_01180
OG0001301	Prao.g_00134	Syab.g_01197
OG0001302	Prao.g_00727	Syab.g_01844
OG0001304	Prao.g_00959	Syab.g_01298
OG0001305	Prao.g_00978	Syab.g_01204
OG0001306	Prao.g_01103	Syab.g_00941
OG0001307	Prao.g_01256	Syab.g_01552
OG0001308	Prao.g_01407	Syab.g_00759
OG0001309	Prao.g_01490	Syab.g_02142
OG0001310	Prao.g_01564	Syab.g_02288
OG0001311	Prao.g_00951	Syab.g_01311
OG0001312	Prao.g_00883	Syab.g_01414
OG0001313	Prao.g_00641	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659
OG0001315	Prao.g_00200	Syab.g_00472
OG0001316	Prao.g_00278	Syab.g_02552
OG0001317	Prao.g_00372	Syab.g_02373
OG0001318	Prao.g_00394	Syab.g_00333
OG0001319	Prao.g_00410	Syab.g_00306
OG0001321	Prao.g_00555	Syab.g_00616
OG0001322	Prao.g_00556	Syab.g_00617
OG0001323	Prao.g_00625	Syab.g_02145
OG0001324	Prao.g_00132	Syab.g_01181
OG0001325	Prao.g_00653	Syab.g_01273
OG0001326	Prao.g_00817	Syab.g_02841
OG0001327	Prao.g_00993	Syab.g_01643
OG0001328	Prao.g_01018	Syab.g_01616
OG0001329	Prao.g_01129	Syab.g_00361
OG0001330	Prao.g_01306	Syab.g_00925
OG0001331	Prao.g_01233	Syab.g_02081
OG0001332	Prao.g_01439	Syab.g_02165
OG0001333	Prao.g_01589	Syab.g_02323
OG0001334	Prao.g_01711	Syab.g_00483
OG0001335	Prao.g_01712	Syab.g_00484
OG0001336	Prao.g_01826	Syab.g_02886
OG0001339	Prao.g_00242	Syab.g_02496
OG0001340	Prao.g_00464	Syab.g_00503
OG0001341	Prao.g_00685	Syab.g_01779
OG0001343	Prao.g_00826, Prao.g_00827	Syab.g_00359
OG0001344	Prao.g_01085	Syab.g_00974
OG0001345	Prao.g_01070	Syab.g_01008
OG0001346	Prao.g_01275	Syab.g_00914
OG0001347	Prao.g_01189	Syab.g_02830
OG0001349	Prao.g_01360	Syab.g_00150
OG0001351	Prao.g_00558	Syab.g_00625
OG0001353	Prao.g_00773	Syab.g_01702
OG0001354	Prao.g_00912	Syab.g_01358
OG0001358	Prao.g_00059	Syab.g_01900
OG0001359	Prao.g_00828	Syab.g_00360
OG0001360	Prao.g_01021	Syab.g_01010
OG0001361	Prao.g_01073	Syab.g_00154, Syab.g_01005
OG0001362	Prao.g_01411	Syab.g_00754
OG0001363	Prao.g_01413	Syab.g_00752
OG0001364	Prao.g_01714	Syab.g_00211
OG0001365	Prao.g_01793	Syab.g_02760
OG0001369	Prao.g_00231	Syab.g_02483
OG0001373	Prao.g_00816	Syab.g_02840
OG0001374	Prao.g_00824	Syab.g_02848
OG0001375	Prao.g_00825	Syab.g_00358
OG0001376	Prao.g_00987	Syab.g_02782
OG0001377	Prao.g_00988	Syab.g_02781
OG0001378	Prao.g_01157	Syab.g_00578
OG0001379	Prao.g_01282	Syab.g_00923
OG0001381	Prao.g_01245	Syab.g_01937
OG0001382	Prao.g_01505	Syab.g_00393
OG0001385	Prao.g_00813	Syab.g_02837
OG0001386	Prao.g_00814	Syab.g_02838
OG0001387	Prao.g_00815	Syab.g_02839
OG0001388	Prao.g_00818	Syab.g_02842
OG0001389	Prao.g_00819	Syab.g_02843
OG0001390	Prao.g_00820	Syab.g_02844
OG0001391	Prao.g_00821	Syab.g_02845
OG0001392	Prao.g_00822	Syab.g_02846
OG0001393	Prao.g_00823	Syab.g_02847
OG0001396	Prao.g_01188	Syab.g_02831
OG0001397	Prao.g_01412	Syab.g_00753
OG0001401	Prao.g_00642	Syab.g_01708
OG0001402	Prao.g_00702	Syab.g_01896
OG0001404	Prao.g_00207	Syab.g_02433
OG0001405	Prao.g_00462	Syab.g_00486
OG0001406	Prao.g_00986	Syab.g_02783
OG0001407	Prao.g_00999	Syab.g_01158
OG0001408	Prao.g_01005	Syab.g_01826
OG0001409	Prao.g_01082	Syab.g_00988
OG0001410	Prao.g_01255	Syab.g_01550
OG0001412	Prao.g_01190	Syab.g_02829
OG0001413	Prao.g_01481	Syab.g_01812, Syab.g_01904
OG0001414	Prao.g_00367	Syab.g_01938
OG0001415	Prao.g_00369	Syab.g_02471
OG0001416	Prao.g_00565	Syab.g_00909
OG0001417	Prao.g_00575	Syab.g_01359
OG0001419	Prao.g_01000	Syab.g_01159
OG0001420	Prao.g_01148	Syab.g_02155
OG0001425	Prao.g_01803	Syab.g_02777
OG0001428	Prao.g_00310	Syab.g_02594
OG0001429	Prao.g_00730	Syab.g_01423
OG0001430	Prao.g_01312	Syab.g_02743
OG0001432	Prao.g_01479	Syab.g_01818
OG0001438	Prao.g_00430	Syab.g_00280
OG0001439	Prao.g_00443	Syab.g_00248
OG0001442	Prao.g_00678	Syab.g_01583
OG0001447	Prao.g_00265	Syab.g_02534
OG0001448	Prao.g_00502	Syab.g_01789
OG0001449	Prao.g_00527	Syab.g_00357
OG0001450	Prao.g_00125	Syab.g_01081
OG0001452	Prao.g_00832	Syab.g_00338
OG0001454	Prao.g_01014	Syab.g_01808
OG0001456	Prao.g_01112	Syab.g_02850
OG0001457	Prao.g_01111	Syab.g_02851
OG0001458	Prao.g_01110	Syab.g_02852
OG0001462	Prao.g_00180	Syab.g_00042
OG0001463	Prao.g_00423	Syab.g_01104
OG0001467	Prao.g_00719	Syab.g_00805
OG0001471	Prao.g_01482	Syab.g_00253
OG0001472	Prao.g_01489	Syab.g_01800
OG0001473	Prao.g_01762	Syab.g_01813
OG0001477	Prao.g_00006	Syab.g_01191
OG0001479	Prao.g_00473	Syab.g_00527
OG0001480	Prao.g_00504	Syab.g_01836
OG0001481	Prao.g_00508	Syab.g_00621
OG0001482	Prao.g_00561	Syab.g_01349
OG0001484	Prao.g_01298	Syab.g_02849
OG0001486	Prao.g_01091	Syab.g_00967
OG0001492	Prao.g_01042	Syab.g_01155
OG0001493	Prao.g_01034	Syab.g_01147
OG0001496	Prao.g_00008	Syab.g_01188
OG0001497	Prao.g_00007	Syab.g_01190
OG0001499	Prao.g_00199	Syab.g_01112
OG0001502	Prao.g_00710	Syab.g_01733
OG0001514	Prao.g_00009	Syab.g_01187
OG0001520	Prao.g_00522	Syab.g_01992
OG0001522	Prao.g_00774	Syab.g_01703
OG0001546	Prao.g_00630	Syab.g_02150
OG0001547	Prao.g_00712	Syab.g_01440
OG0001551	Prao.g_01113	Syab.g_01166
OG0001554	Prao.g_01488	Syab.g_02753
OG0001555	Prao.g_01501	Syab.g_02418
OG0001558	Prao.g_00638	Syab.g_00021
OG0001564	Prao.g_01209	Syab.g_00177
OG0001567	Prao.g_00711	Syab.g_01441
OG0001568	Prao.g_00713	Syab.g_01439
OG0001570	Prao.g_01146	Syab.g_01443
OG0001573	Prao.g_01352	Syab.g_01264, Syab.g_00018
OG0001582	Prao.g_00574	Syab.g_01881
OG0001625	Prao.g_00396	Syab.g_00328
OG0001627	Prao.g_00691	Syab.g_02167
OG0001641	Prao.g_01200	Syab.g_01341
OG0001647	Prao.g_00411	Syab.g_00304
OG0001652	Prao.g_00636	Syab.g_00019
OG0001666	Prao.g_01324	Syab.g_01471
OG0001669	Prao.g_00184	Syab.g_02892
OG0001671	Prao.g_00151	Syab.g_02691
OG0001709	Prao.g_01196	Syab.g_00162
OG0001745	Prao.g_01478	Syab.g_01769
OG0001748	Prao.g_00152	Syab.g_02693
OG0001758	Prao.g_01541	Syab.g_01483
OG0001837	Prao.g_00153	Syab.g_02692
OG0001875	Prao.g_01542	Syab.g_01493
OG0001876	Prao.g_01543	Syab.g_01494
OG0002375	Prao.g_01361	Syab.g_00151
OG0002490	Prao.g_01206	Syab.g_01118
