Orthogroup	Prac	Prax
OG0001156	Prac.g_00363	Prax.g_01680
OG0001157	Prac.g_00362	Prax.g_01679
OG0001158	Prac.g_00361	Prax.g_01678
OG0001159	Prac.g_00360	Prax.g_01677
OG0001160	Prac.g_00336	Prax.g_01653
OG0001161	Prac.g_00324	Prax.g_01640
OG0001162	Prac.g_00313	Prax.g_01629
OG0001163	Prac.g_00633	Prax.g_01567
OG0001164	Prac.g_00629	Prax.g_01563
OG0001165	Prac.g_00626	Prax.g_01560
OG0001166	Prac.g_00606	Prax.g_01540
OG0001167	Prac.g_00589	Prax.g_01523
OG0001168	Prac.g_00587	Prax.g_01521
OG0001169	Prac.g_00585	Prax.g_01519
OG0001170	Prac.g_00583	Prax.g_01517
OG0001171	Prac.g_00574	Prax.g_01507
OG0001172	Prac.g_00479	Prax.g_01265
OG0001173	Prac.g_00480	Prax.g_01266
OG0001174	Prac.g_00488	Prax.g_01274
OG0001175	Prac.g_00489	Prax.g_01275
OG0001176	Prac.g_00496	Prax.g_01282
OG0001177	Prac.g_00499	Prax.g_01285
OG0001178	Prac.g_00504	Prax.g_01290
OG0001179	Prac.g_00532	Prax.g_01322
OG0001180	Prac.g_00553	Prax.g_01344
OG0001181	Prac.g_00557	Prax.g_01348
OG0001182	Prac.g_00564	Prax.g_01355
OG0001183	Prac.g_00006	Prax.g_01359
OG0001184	Prac.g_00022	Prax.g_01375
OG0001185	Prac.g_00036	Prax.g_01389
OG0001186	Prac.g_00058	Prax.g_01412
OG0001187	Prac.g_00062	Prax.g_01416
OG0001188	Prac.g_00064	Prax.g_01419
OG0001189	Prac.g_00081	Prax.g_01436
OG0001190	Prac.g_00085	Prax.g_01440
OG0001191	Prac.g_00095	Prax.g_01450
OG0001192	Prac.g_00099	Prax.g_01454
OG0001193	Prac.g_00109	Prax.g_01464
OG0001194	Prac.g_00110	Prax.g_01465
OG0001195	Prac.g_00111	Prax.g_01466
OG0001196	Prac.g_00124	Prax.g_01479
OG0001197	Prac.g_00125	Prax.g_01480
OG0001198	Prac.g_01950	Prax.g_01487
OG0001199	Prac.g_01857	Prax.g_00645
OG0001200	Prac.g_01855	Prax.g_00647
OG0001201	Prac.g_01823	Prax.g_01111
OG0001202	Prac.g_01731	Prax.g_01019
OG0001203	Prac.g_01692	Prax.g_00980
OG0001204	Prac.g_01687	Prax.g_00932
OG0001205	Prac.g_01102	Prax.g_00755
OG0001206	Prac.g_01083	Prax.g_00739
OG0001207	Prac.g_01067	Prax.g_00725
OG0001208	Prac.g_01062	Prax.g_00720
OG0001209	Prac.g_00837	Prax.g_00666
OG0001210	Prac.g_00832	Prax.g_00001
OG0001211	Prac.g_00822	Prax.g_00011
OG0001212	Prac.g_00776	Prax.g_00055
OG0001213	Prac.g_00742	Prax.g_00088
OG0001214	Prac.g_00734	Prax.g_00096
OG0001215	Prac.g_00681	Prax.g_00952
OG0001216	Prac.g_01558	Prax.g_00483
OG0001217	Prac.g_01521	Prax.g_00428
OG0001219	Prac.g_01487	Prax.g_00384
OG0001220	Prac.g_01424	Prax.g_00321
OG0001221	Prac.g_01373	Prax.g_00572
OG0001222	Prac.g_01335	Prax.g_00612
OG0001223	Prac.g_01309	Prax.g_01147
OG0001224	Prac.g_01260	Prax.g_01200
OG0001225	Prac.g_01258	Prax.g_01202
OG0001226	Prac.g_01232	Prax.g_01229
OG0001227	Prac.g_01213	Prax.g_01248
OG0001228	Prac.g_00940	Prax.g_00245
OG0001229	Prac.g_00215	Prax.g_01865
OG0001230	Prac.g_00419	Prax.g_01741
OG0001231	Prac.g_00315	Prax.g_01631
OG0001232	Prac.g_00602	Prax.g_01536
OG0001233	Prac.g_00582	Prax.g_01516
OG0001234	Prac.g_00491	Prax.g_01277
OG0001235	Prac.g_00501	Prax.g_01287
OG0001236	Prac.g_00019	Prax.g_01372
OG0001237	Prac.g_00023	Prax.g_01376
OG0001238	Prac.g_00096	Prax.g_01451
OG0001239	Prac.g_01860	Prax.g_00642
OG0001240	Prac.g_01838	Prax.g_01125
OG0001241	Prac.g_01830	Prax.g_01117
OG0001242	Prac.g_01812	Prax.g_01099
OG0001243	Prac.g_01806	Prax.g_01093
OG0001244	Prac.g_01790	Prax.g_01077
OG0001245	Prac.g_01153	Prax.g_00794
OG0001246	Prac.g_00867	Prax.g_00697
OG0001247	Prac.g_00688	Prax.g_00959
OG0001248	Prac.g_00686	Prax.g_00957
OG0001249	Prac.g_01498	Prax.g_00395
OG0001250	Prac.g_01435	Prax.g_00332
OG0001251	Prac.g_01400	Prax.g_00547
OG0001252	Prac.g_01265	Prax.g_01195
OG0001253	Prac.g_01212	Prax.g_01249
OG0001254	Prac.g_01016	Prax.g_00163
OG0001255	Prac.g_01001	Prax.g_00184
OG0001256	Prac.g_00322	Prax.g_01638
OG0001257	Prac.g_00316	Prax.g_01632
OG0001258	Prac.g_00628	Prax.g_01562
OG0001259	Prac.g_00584	Prax.g_01518
OG0001260	Prac.g_00568	Prax.g_01501
OG0001261	Prac.g_00540	Prax.g_01330
OG0001262	Prac.g_00079	Prax.g_01434
OG0001263	Prac.g_01803	Prax.g_01090
OG0001264	Prac.g_01905	Prax.g_01976
OG0001265	Prac.g_01813	Prax.g_01100
OG0001266	Prac.g_01727	Prax.g_01015
OG0001267	Prac.g_01651	Prax.g_00895
OG0001268	Prac.g_01195	Prax.g_00834
OG0001269	Prac.g_01175	Prax.g_00814
OG0001270	Prac.g_01113	Prax.g_00766
OG0001271	Prac.g_01072	Prax.g_00730
OG0001272	Prac.g_01058	Prax.g_00716
OG0001273	Prac.g_00740	Prax.g_00090
OG0001274	Prac.g_00668	Prax.g_00939
OG0001275	Prac.g_01300	Prax.g_01157
OG0001276	Prac.g_01281	Prax.g_01179
OG0001277	Prac.g_01223	Prax.g_01237
OG0001278	Prac.g_00935	Prax.g_00250
OG0001280	Prac.g_00174	Prax.g_01900
OG0001281	Prac.g_00180	Prax.g_01894
OG0001282	Prac.g_00218	Prax.g_01862
OG0001283	Prac.g_00237	Prax.g_01843
OG0001284	Prac.g_00341	Prax.g_01658
OG0001285	Prac.g_00599	Prax.g_01533
OG0001287	Prac.g_00043	Prax.g_01396
OG0001288	Prac.g_00051	Prax.g_01405
OG0001289	Prac.g_01844	Prax.g_00658
OG0001290	Prac.g_01831	Prax.g_01118
OG0001291	Prac.g_01796	Prax.g_01083
OG0001292	Prac.g_01682	Prax.g_00927
OG0001293	Prac.g_01670	Prax.g_00914
OG0001294	Prac.g_01155	Prax.g_00796
OG0001295	Prac.g_01078	Prax.g_00734
OG0001296	Prac.g_00862	Prax.g_00692
OG0001298	Prac.g_00796	Prax.g_00037
OG0001299	Prac.g_00705	Prax.g_00976
OG0001300	Prac.g_00678	Prax.g_00949
OG0001301	Prac.g_00675	Prax.g_00946
OG0001302	Prac.g_01489	Prax.g_00386
OG0001303	Prac.g_01296	Prax.g_01161
OG0001304	Prac.g_01271	Prax.g_01189
OG0001305	Prac.g_01252	Prax.g_01208
OG0001306	Prac.g_00999	Prax.g_00186
OG0001307	Prac.g_00200	Prax.g_01880
OG0001308	Prac.g_00401	Prax.g_01718
OG0001309	Prac.g_00318	Prax.g_01634
OG0001310	Prac.g_00613	Prax.g_01547
OG0001311	Prac.g_01279	Prax.g_01181
OG0001312	Prac.g_01346	Prax.g_00601
OG0001315	Prac.g_01869	Prax.g_00633
OG0001316	Prac.g_01791	Prax.g_01078
OG0001317	Prac.g_01696	Prax.g_00984
OG0001318	Prac.g_01675	Prax.g_00919
OG0001319	Prac.g_01659	Prax.g_00903
OG0001320	Prac.g_01151	Prax.g_00793
OG0001321	Prac.g_01096	Prax.g_00749
OG0001322	Prac.g_01095	Prax.g_00748
OG0001323	Prac.g_00853	Prax.g_00682
OG0001324	Prac.g_00677	Prax.g_00948
OG0001325	Prac.g_01555	Prax.g_00480
OG0001326	Prac.g_00647	Prax.g_00535
OG0001327	Prac.g_01240	Prax.g_01221
OG0001328	Prac.g_01214	Prax.g_01247
OG0001329	Prac.g_01024	Prax.g_00154
OG0001330	Prac.g_00153	Prax.g_01929
OG0001331	Prac.g_00223	Prax.g_01857
OG0001332	Prac.g_00368	Prax.g_01685
OG0001333	Prac.g_00588	Prax.g_01522
OG0001334	Prac.g_00009	Prax.g_01362
OG0001335	Prac.g_00010	Prax.g_01363
OG0001336	Prac.g_00121	Prax.g_01476
OG0001339	Prac.g_01828	Prax.g_01115
OG0001340	Prac.g_01603	Prax.g_00845
OG0001341	Prac.g_01523	Prax.g_00430
OG0001342	Prac.g_01494	Prax.g_00391
OG0001343	Prac.g_01403	Prax.g_00544
OG0001344	Prac.g_00981	Prax.g_00204
OG0001345	Prac.g_00966	Prax.g_00219
OG0001346	Prac.g_00176	Prax.g_01898
OG0001348	Prac.g_00295	Prax.g_01611, Prax.g_01610
OG0001349	Prac.g_00261	Prax.g_01820
OG0001350	Prac.g_01693	Prax.g_00981
OG0001352	Prac.g_00691	Prax.g_00962
OG0001356	Prac.g_00900	Prax.g_00527
OG0001358	Prac.g_00751	Prax.g_00079
OG0001359	Prac.g_01402	Prax.g_00545
OG0001360	Prac.g_01211	Prax.g_01250
OG0001361	Prac.g_00969	Prax.g_00216
OG0001362	Prac.g_00397	Prax.g_01714
OG0001363	Prac.g_00395	Prax.g_01712
OG0001364	Prac.g_00012	Prax.g_01365
OG0001365	Prac.g_00089	Prax.g_01444
OG0001369	Prac.g_01839	Prax.g_01126
OG0001371	Prac.g_00692	Prax.g_00963
OG0001372	Prac.g_01515	Prax.g_00421
OG0001373	Prac.g_00646	Prax.g_00534
OG0001374	Prac.g_00654	Prax.g_00542
OG0001375	Prac.g_01404	Prax.g_00543
OG0001376	Prac.g_01246	Prax.g_01214
OG0001377	Prac.g_01245	Prax.g_01215
OG0001378	Prac.g_01047	Prax.g_00125
OG0001380	Prac.g_00205	Prax.g_01875
OG0001381	Prac.g_00211	Prax.g_01869
OG0001382	Prac.g_00302	Prax.g_01618
OG0001384	Prac.g_01533	Prax.g_00441
OG0001384	Prac.g_00325	Prax.g_01641
OG0001385	Prac.g_00643	Prax.g_00531
OG0001386	Prac.g_00644	Prax.g_00532
OG0001387	Prac.g_00645	Prax.g_00533
OG0001388	Prac.g_00648	Prax.g_00536
OG0001389	Prac.g_00649	Prax.g_00537
OG0001390	Prac.g_00650	Prax.g_00538
OG0001391	Prac.g_00651	Prax.g_00539
OG0001392	Prac.g_00652	Prax.g_00540
OG0001393	Prac.g_00653	Prax.g_00541
OG0001395	Prac.g_01269	Prax.g_01191
OG0001397	Prac.g_00396	Prax.g_01713
OG0001399	Prac.g_00493	Prax.g_01279
OG0001403	Prac.g_01917	Prax.g_00283
OG0001404	Prac.g_01863	Prax.g_00639
OG0001405	Prac.g_01605	Prax.g_00847
OG0001406	Prac.g_01247	Prax.g_01213
OG0001407	Prac.g_01234	Prax.g_01227
OG0001408	Prac.g_01228	Prax.g_01232
OG0001409	Prac.g_00978	Prax.g_00207
OG0001410	Prac.g_00201	Prax.g_01879
OG0001411	Prac.g_00259	Prax.g_01822
OG0001413	Prac.g_00327	Prax.g_01643
OG0001414	Prac.g_01701	Prax.g_00989
OG0001415	Prac.g_01699	Prax.g_00987
OG0001416	Prac.g_01088, Prac.g_01087	Prax.g_00742
OG0001417	Prac.g_01076	Prax.g_00732
OG0001418	Prac.g_00687	Prax.g_00958
OG0001419	Prac.g_01233	Prax.g_01228
OG0001420	Prac.g_01038	Prax.g_00134
OG0001421	Prac.g_00321	Prax.g_01637
OG0001422	Prac.g_00297	Prax.g_01613
OG0001424	Prac.g_01217	Prax.g_01244
OG0001428	Prac.g_01758	Prax.g_01046
OG0001429	Prac.g_01486	Prax.g_00383
OG0001431	Prac.g_00151	Prax.g_01931
OG0001432	Prac.g_00328	Prax.g_01645
OG0001433	Prac.g_00899	Prax.g_00526
OG0001437	Prac.g_01700	Prax.g_00988
OG0001438	Prac.g_01638	Prax.g_00882
OG0001439	Prac.g_01624	Prax.g_00868
OG0001440	Prac.g_01119	Prax.g_00772
OG0001441	Prac.g_00851	Prax.g_00680
OG0001442	Prac.g_01530	Prax.g_00438
OG0001446	Prac.g_01852	Prax.g_00650
OG0001447	Prac.g_01805	Prax.g_01092
OG0001448	Prac.g_01167	Prax.g_00806
OG0001450	Prac.g_00684	Prax.g_00955
OG0001451	Prac.g_01415	Prax.g_00312
OG0001452	Prac.g_01398	Prax.g_00548
OG0001453	Prac.g_01306	Prax.g_01151
OG0001454	Prac.g_01218	Prax.g_01243
OG0001455	Prac.g_01029	Prax.g_00148
OG0001456	Prac.g_01008	Prax.g_00177
OG0001457	Prac.g_01007	Prax.g_00178
OG0001458	Prac.g_01006	Prax.g_00179
OG0001459	Prac.g_00134	Prax.g_01943
OG0001462	Prac.g_01912	Prax.g_00279
OG0001463	Prac.g_01645	Prax.g_00889
OG0001464	Prac.g_01602	Prax.g_00844
OG0001465	Prac.g_00669	Prax.g_00940
OG0001466	Prac.g_01531	Prax.g_00439
OG0001467	Prac.g_01497	Prax.g_00394
OG0001468	Prac.g_01242	Prax.g_01218
OG0001469	Prac.g_00133	Prax.g_01948
OG0001470	Prac.g_00239	Prax.g_01841
OG0001471	Prac.g_00326	Prax.g_01642
OG0001472	Prac.g_00319	Prax.g_01635
OG0001473	Prac.g_00059	Prax.g_01413
OG0001474	Prac.g_01194	Prax.g_00833
OG0001475	Prac.g_00241	Prax.g_01839
OG0001479	Prac.g_01197	Prax.g_00836
OG0001480	Prac.g_01165	Prax.g_00804
OG0001481	Prac.g_01160	Prax.g_00800
OG0001482	Prac.g_01090	Prax.g_00744
OG0001485	Prac.g_00886	Prax.g_01600
OG0001486	Prac.g_00987	Prax.g_00198
OG0001490	Prac.g_01893	Prax.g_00274
OG0001491	Prac.g_01491	Prax.g_00388
OG0001492	Prac.g_00938	Prax.g_00247
OG0001493	Prac.g_00930	Prax.g_00255
OG0001499	Prac.g_01870	Prax.g_00632
OG0001500	Prac.g_01668	Prax.g_00912
OG0001501	Prac.g_00666	Prax.g_00937
OG0001502	Prac.g_01502	Prax.g_00403
OG0001503	Prac.g_01011	Prax.g_00168
OG0001504	Prac.g_00135	Prax.g_01942
OG0001506	Prac.g_00370	Prax.g_01687
OG0001507	Prac.g_00278	Prax.g_01590
OG0001508	Prac.g_00238	Prax.g_01842
OG0001520	Prac.g_01141, Prac.g_01140	Prax.g_00784
OG0001521	Prac.g_01522	Prax.g_00429
OG0001522	Prac.g_01443	Prax.g_00340
OG0001523	Prac.g_01014	Prax.g_00165
OG0001524	Prac.g_01013	Prax.g_00166
OG0001526	Prac.g_00474	Prax.g_01260
OG0001528	Prac.g_00240	Prax.g_01840
OG0001546	Prac.g_00848	Prax.g_00677
OG0001548	Prac.g_01500	Prax.g_00397
OG0001550	Prac.g_01026	Prax.g_00151
OG0001551	Prac.g_01009	Prax.g_00176
OG0001553	Prac.g_00414	Prax.g_01736
OG0001554	Prac.g_00320	Prax.g_01636
OG0001555	Prac.g_00306	Prax.g_01622
OG0001566	Prac.g_00695	Prax.g_00966
OG0001569	Prac.g_01206	Prax.g_01255
OG0001571	Prac.g_01033	Prax.g_00144
OG0001572	Prac.g_00911	Prax.g_01964
OG0001581	Prac.g_01786	Prax.g_01074
OG0001582	Prac.g_01077	Prax.g_00733
OG0001583	Prac.g_01492	Prax.g_00389
OG0001584	Prac.g_01354	Prax.g_00593
OG0001585	Prac.g_00132	Prax.g_01952
OG0001587	Prac.g_00472	Prax.g_01258
OG0001588	Prac.g_00435	Prax.g_01756
OG0001595	Prac.g_01864	Prax.g_00638
OG0001596	Prac.g_01856	Prax.g_00646
OG0001597	Prac.g_01172	Prax.g_00811
OG0001599	Prac.g_01085	Prax.g_00741
OG0001600	Prac.g_00860	Prax.g_00690
OG0001601	Prac.g_00697	Prax.g_00968
OG0001602	Prac.g_00670	Prax.g_00941
OG0001603	Prac.g_01490	Prax.g_00387
OG0001604	Prac.g_01376	Prax.g_00569
OG0001605	Prac.g_01288	Prax.g_01172
OG0001606	Prac.g_01226	Prax.g_01234
OG0001607	Prac.g_01012	Prax.g_00167
OG0001608	Prac.g_00208	Prax.g_01872
OG0001609	Prac.g_00372	Prax.g_01689
OG0001610	Prac.g_00369	Prax.g_01686
OG0001611	Prac.g_00308	Prax.g_01624
OG0001613	Prac.g_00004	Prax.g_01357
OG0001625	Prac.g_01673	Prax.g_00917
OG0001626	Prac.g_01524	Prax.g_00431
OG0001627	Prac.g_01516	Prax.g_00424
OG0001628	Prac.g_01513	Prax.g_00418
OG0001629	Prac.g_01512	Prax.g_00417
OG0001630	Prac.g_01395	Prax.g_00551
OG0001631	Prac.g_01237	Prax.g_01224
OG0001632	Prac.g_01952	Prax.g_01954
OG0001633	Prac.g_00214	Prax.g_01866
OG0001647	Prac.g_01658	Prax.g_00902
OG0001648	Prac.g_01161	Prax.g_00801
OG0001649	Prac.g_01236	Prax.g_01225
OG0001651	Prac.g_00310	Prax.g_01625
OG0001662	Prac.g_01041	Prax.g_00131
OG0001663	Prac.g_01002	Prax.g_00183
OG0001667	Prac.g_00155	Prax.g_01926
OG0001685	Prac.g_01413	Prax.g_00310
OG0001686	Prac.g_01289	Prax.g_01171
OG0001687	Prac.g_01243	Prax.g_01217
OG0001688	Prac.g_01238	Prax.g_01223
OG0001696	Prac.g_01414	Prax.g_00311
OG0001697	Prac.g_01406	Prax.g_00302
OG0001698	Prac.g_01239	Prax.g_01222
OG0001701	Prac.g_00475	Prax.g_01261
OG0001705	Prac.g_01132	Prax.g_00778
OG0001706	Prac.g_00915	Prax.g_01163
OG0001707	Prac.g_01219	Prax.g_01242
OG0001708	Prac.g_01003	Prax.g_00182
OG0001709	Prac.g_00260	Prax.g_01821
OG0001710	Prac.g_00494	Prax.g_01280
OG0001711	Prac.g_00912	Prax.g_01965
OG0001713	Prac.g_01873	Prax.g_00630
OG0001718	Prac.g_01171	Prax.g_00810
OG0001719	Prac.g_01144	Prax.g_00786
OG0001720	Prac.g_00158	Prax.g_01918
OG0001721	Prac.g_01518	Prax.g_00427
OG0001722	Prac.g_01397	Prax.g_00549
OG0001723	Prac.g_01953	Prax.g_01956
OG0001725	Prac.g_01146	Prax.g_00788
OG0001742	Prac.g_01157	Prax.g_00797
OG0001743	Prac.g_01043	Prax.g_00129
OG0001744	Prac.g_00162	Prax.g_01913
OG0001745	Prac.g_00329	Prax.g_01646
OG0001772	Prac.g_00642	Prax.g_00777
OG0001773	Prac.g_00304	Prax.g_01620
OG0001774	Prac.g_00694	Prax.g_00965
OG0001775	Prac.g_01231	Prax.g_01230
OG0001776	Prac.g_01045	Prax.g_00127
OG0001777	Prac.g_00909	Prax.g_01951
OG0001778	Prac.g_00150	Prax.g_01932
OG0001779	Prac.g_00163	Prax.g_01912
OG0001780	Prac.g_00268	Prax.g_01813
OG0001781	Prac.g_00296	Prax.g_01612
OG0001819	Prac.g_01143	Prax.g_00785
OG0001821	Prac.g_01517	Prax.g_00426
OG0001822	Prac.g_01504	Prax.g_00405
OG0001823	Prac.g_01412	Prax.g_00309
OG0001824	Prac.g_01290	Prax.g_01170
OG0001825	Prac.g_01230	Prax.g_01231
OG0001826	Prac.g_01227	Prax.g_01233
OG0001827	Prac.g_01224	Prax.g_01236
OG0001828	Prac.g_01048	Prax.g_00124
OG0001829	Prac.g_01044	Prax.g_00128
OG0001830	Prac.g_01030	Prax.g_00147
OG0001831	Prac.g_01019	Prax.g_00160
OG0001832	Prac.g_00140	Prax.g_01935
OG0001833	Prac.g_00216	Prax.g_01864
OG0001834	Prac.g_00264	Prax.g_01817
OG0001919	Prac.g_01134	Prax.g_00782
OG0001920	Prac.g_00665	Prax.g_00936
OG0001921	Prac.g_01410	Prax.g_00307
OG0001922	Prac.g_00190	Prax.g_01884
OG0001982	Prac.g_01166	Prax.g_00805
OG0001983	Prac.g_01535	Prax.g_00443
OG0001984	Prac.g_01499	Prax.g_00396
OG0001985	Prac.g_01407	Prax.g_00303
OG0001986	Prac.g_01302	Prax.g_01155
OG0001987	Prac.g_00137	Prax.g_01939
OG0001989	Prac.g_00206	Prax.g_01874
OG0001992	Prac.g_01509	Prax.g_00414
OG0002026	Prac.g_01135	Prax.g_00783
OG0002027	Prac.g_01409	Prax.g_00305
OG0002028	Prac.g_01295	Prax.g_01166
OG0002031	Prac.g_00286	Prax.g_01602
OG0002032	Prac.g_00098	Prax.g_01453
OG0002057	Prac.g_01821	Prax.g_01109
OG0002058	Prac.g_01750	Prax.g_01038
OG0002059	Prac.g_01170	Prax.g_00809
OG0002060	Prac.g_01168	Prax.g_00807
OG0002061	Prac.g_01133	Prax.g_00780
OG0002062	Prac.g_01969	Prax.g_01575
OG0002064	Prac.g_01079	Prax.g_00735
OG0002065	Prac.g_00813	Prax.g_00020
OG0002066	Prac.g_00807	Prax.g_00026
OG0002067	Prac.g_01561	Prax.g_00486
OG0002068	Prac.g_01528	Prax.g_00434
OG0002069	Prac.g_01526	Prax.g_00433
OG0002070	Prac.g_01503	Prax.g_00404
OG0002071	Prac.g_01501	Prax.g_00398
OG0002072	Prac.g_01493	Prax.g_00390
OG0002073	Prac.g_01470	Prax.g_00368
OG0002074	Prac.g_01419	Prax.g_00316
OG0002075	Prac.g_01408	Prax.g_00304
OG0002076	Prac.g_01372	Prax.g_00573
OG0002077	Prac.g_01294	Prax.g_01167
OG0002078	Prac.g_01291	Prax.g_01169
OG0002079	Prac.g_01286	Prax.g_01174
OG0002080	Prac.g_01268	Prax.g_01192
OG0002081	Prac.g_01244	Prax.g_01216
OG0002082	Prac.g_01235	Prax.g_01226
OG0002083	Prac.g_01222	Prax.g_01238
OG0002084	Prac.g_01221	Prax.g_01239
OG0002085	Prac.g_01215	Prax.g_01246
OG0002086	Prac.g_01210	Prax.g_01251
OG0002087	Prac.g_01209	Prax.g_01252
OG0002088	Prac.g_01208	Prax.g_01253
OG0002089	Prac.g_01032	Prax.g_00145
OG0002090	Prac.g_01027	Prax.g_00150
OG0002091	Prac.g_01010	Prax.g_00175
OG0002093	Prac.g_00879	Prax.g_01962
OG0002094	Prac.g_00156	Prax.g_01925
OG0002095	Prac.g_00160	Prax.g_01915
OG0002097	Prac.g_00274	Prax.g_01807
OG0002099	Prac.g_00323	Prax.g_01639
OG0002100	Prac.g_00314	Prax.g_01630
OG0002101	Prac.g_00311	Prax.g_01627
OG0002102	Prac.g_00307	Prax.g_01623
OG0002103	Prac.g_00305	Prax.g_01621
OG0002104	Prac.g_00303	Prax.g_01619
OG0002105	Prac.g_00620	Prax.g_01554
OG0002148	Prac.g_01532	Prax.g_00440
OG0002149	Prac.g_01514	Prax.g_00419
OG0002151	Prac.g_01028	Prax.g_00149
OG0002152	Prac.g_00147	Prax.g_01933
OG0002153	Prac.g_01292	Prax.g_01168
OG0002155	Prac.g_00462	Prax.g_01799
OG0002155	Prac.g_00267	Prax.g_01814
OG0002215	Prac.g_01534	Prax.g_00442
OG0002217	Prac.g_01488	Prax.g_00385
OG0002218	Prac.g_01411	Prax.g_00308
OG0002219	Prac.g_01039	Prax.g_00133
OG0002221	Prac.g_00161	Prax.g_01914
OG0002222	Prac.g_00299	Prax.g_01615
OG0002223	Prac.g_00283	Prax.g_01593
OG0002224	Prac.g_01147	Prax.g_00789
OG0002226	Prac.g_01562	Prax.g_00487
OG0002262	Prac.g_01891	Prax.g_00272
OG0002264	Prac.g_01446	Prax.g_00344
OG0002265	Prac.g_01025	Prax.g_00153
OG0002268	Prac.g_00136	Prax.g_01940
OG0002269	Prac.g_00138	Prax.g_01938
OG0002272	Prac.g_01023	Prax.g_00156
OG0002274	Prac.g_00470	Prax.g_01806
OG0002311	Prac.g_01951	Prax.g_00774
OG0002312	Prac.g_01511	Prax.g_00416
OG0002316	Prac.g_01249	Prax.g_01211
OG0002322	Prac.g_00312	Prax.g_01628
OG0002326	Prac.g_00895	Prax.g_00495
OG0002361	Prac.g_01191	Prax.g_00830
OG0002367	Prac.g_00141	Prax.g_01934
OG0002370	Prac.g_00390	Prax.g_01707
OG0002376	Prac.g_00298	Prax.g_01614
OG0002378	Prac.g_01021	Prax.g_00158
OG0002414	Prac.g_01034	Prax.g_00143
OG0002421	Prac.g_00271	Prax.g_01810
OG0002424	Prac.g_00291	Prax.g_01607
OG0002426	Prac.g_00456	Prax.g_01795
OG0002427	Prac.g_00896	Prax.g_00497
OG0002480	Prac.g_00265	Prax.g_01816
OG0002482	Prac.g_01145	Prax.g_00787
OG0002556	Prac.g_00436	Prax.g_01764
OG0002557	Prac.g_00437	Prax.g_01765
OG0002558	Prac.g_00438	Prax.g_01766
OG0002561	Prac.g_01874	Prax.g_00629
OG0002621	Prac.g_00882	Prax.g_00505
OG0002623	Prac.g_00281	Prax.g_01592
OG0002627	Prac.g_00446	Prax.g_01779
OG0002771	Prac.g_00270	Prax.g_01811
OG0002777	Prac.g_01957	Prax.g_00499
OG0002896	Prac.g_00250	Prax.g_01830
OG0002897	Prac.g_00273	Prax.g_01808
OG0003020	Prac.g_01417	Prax.g_00314
OG0003024	Prac.g_00255	Prax.g_01826
OG0003025	Prac.g_00269	Prax.g_01812
OG0003026	Prac.g_00272	Prax.g_01809
OG0003027	Prac.g_00465	Prax.g_01802
OG0003348	Prac.g_00445	Prax.g_01753
OG0003351	Prac.g_00247	Prax.g_01833
OG0003352	Prac.g_00266	Prax.g_01815
OG0003353	Prac.g_00461	Prax.g_01785
OG0003640	Prac.g_00246	Prax.g_01834
OG0003641	Prac.g_00252	Prax.g_01829
OG0003642	Prac.g_00430	Prax.g_01752
OG0003643	Prac.g_00457	Prax.g_01791
OG0003644	Prac.g_00458	Prax.g_01794
OG0003645	Prac.g_00460	Prax.g_01792
OG0004025	Prac.g_00243	Prax.g_01837
OG0004026	Prac.g_00244	Prax.g_01836
OG0004027	Prac.g_00245	Prax.g_01835
OG0004028	Prac.g_00253	Prax.g_01828
OG0004029	Prac.g_00254	Prax.g_01827
OG0004030	Prac.g_00263	Prax.g_01818
OG0004031	Prac.g_00432	Prax.g_01762
OG0004032	Prac.g_00454	Prax.g_01797
OG0004033	Prac.g_00455	Prax.g_01796
OG0004034	Prac.g_00459	Prax.g_01793
OG0004035	Prac.g_00463	Prax.g_01800
OG0004036	Prac.g_00464	Prax.g_01801
OG0004037	Prac.g_00466	Prax.g_01803
OG0004038	Prac.g_00468	Prax.g_01804
OG0004039	Prac.g_00469	Prax.g_01805
