Orthogroup	Prac	Pran
OG0001155	Prac.g_00366	Pran.g_00688
OG0001156	Prac.g_00363	Pran.g_00685
OG0001157	Prac.g_00362	Pran.g_00684
OG0001158	Prac.g_00361	Pran.g_00683
OG0001159	Prac.g_00360	Pran.g_00682
OG0001160	Prac.g_00336	Pran.g_00658
OG0001161	Prac.g_00324	Pran.g_00646
OG0001162	Prac.g_00313	Pran.g_00632
OG0001163	Prac.g_00633	Pran.g_00962
OG0001164	Prac.g_00629	Pran.g_00966
OG0001165	Prac.g_00626	Pran.g_00969
OG0001166	Prac.g_00606	Pran.g_00989
OG0001167	Prac.g_00589	Pran.g_01006
OG0001168	Prac.g_00587	Pran.g_01008
OG0001169	Prac.g_00585	Pran.g_01010
OG0001170	Prac.g_00583	Pran.g_01012
OG0001171	Prac.g_00574	Pran.g_01021
OG0001172	Prac.g_00479	Pran.g_01035
OG0001173	Prac.g_00480	Pran.g_01036
OG0001174	Prac.g_00488	Pran.g_01045
OG0001175	Prac.g_00489	Pran.g_01046
OG0001176	Prac.g_00496	Pran.g_01053
OG0001177	Prac.g_00499	Pran.g_01055
OG0001178	Prac.g_00504	Pran.g_01060
OG0001179	Prac.g_00532	Pran.g_01089
OG0001180	Prac.g_00553	Pran.g_01111
OG0001181	Prac.g_00557	Pran.g_01115
OG0001182	Prac.g_00564	Pran.g_01122
OG0001183	Prac.g_00006	Pran.g_01126
OG0001184	Prac.g_00022	Pran.g_01141
OG0001185	Prac.g_00036	Pran.g_01155
OG0001186	Prac.g_00058	Pran.g_01178
OG0001187	Prac.g_00062	Pran.g_01183
OG0001188	Prac.g_00064	Pran.g_01185
OG0001190	Prac.g_00085	Pran.g_01205
OG0001191	Prac.g_00095	Pran.g_01215
OG0001192	Prac.g_00099	Pran.g_01220
OG0001193	Prac.g_00109	Pran.g_01230
OG0001194	Prac.g_00110	Pran.g_01231
OG0001195	Prac.g_00111	Pran.g_01232
OG0001196	Prac.g_00124	Pran.g_01245
OG0001197	Prac.g_00125	Pran.g_01246
OG0001198	Prac.g_01950	Pran.g_01254
OG0001199	Prac.g_01857	Pran.g_00358
OG0001200	Prac.g_01855	Pran.g_00356
OG0001201	Prac.g_01823	Pran.g_00325
OG0001202	Prac.g_01731	Pran.g_00233
OG0001204	Prac.g_01687	Pran.g_01949
OG0001205	Prac.g_01102	Pran.g_01735
OG0001206	Prac.g_01083	Pran.g_01716
OG0001207	Prac.g_01067	Pran.g_01701
OG0001208	Prac.g_01062	Pran.g_01696
OG0001209	Prac.g_00837	Pran.g_01643
OG0001210	Prac.g_00832	Pran.g_01638
OG0001211	Prac.g_00822	Pran.g_01628
OG0001212	Prac.g_00776	Pran.g_01582
OG0001213	Prac.g_00742	Pran.g_01549
OG0001214	Prac.g_00734	Pran.g_01541
OG0001215	Prac.g_00681	Pran.g_01488
OG0001216	Prac.g_01558	Pran.g_01458
OG0001217	Prac.g_01521	Pran.g_01415
OG0001219	Prac.g_01487	Pran.g_01354
OG0001220	Prac.g_01424	Pran.g_01292
OG0001221	Prac.g_01373	Pran.g_00440
OG0001222	Prac.g_01335	Pran.g_00479
OG0001223	Prac.g_01309	Pran.g_00505
OG0001225	Prac.g_01258	Pran.g_00566
OG0001226	Prac.g_01232	Pran.g_00159
OG0001227	Prac.g_01213	Pran.g_00141
OG0001228	Prac.g_00940	Pran.g_00015
OG0001229	Prac.g_00215	Pran.g_00843
OG0001230	Prac.g_00419	Pran.g_00741
OG0001231	Prac.g_00315	Pran.g_00634
OG0001232	Prac.g_00602	Pran.g_00993
OG0001233	Prac.g_00582	Pran.g_01013
OG0001234	Prac.g_00491	Pran.g_01048
OG0001235	Prac.g_00501	Pran.g_01057
OG0001237	Prac.g_00023	Pran.g_01142
OG0001238	Prac.g_00096	Pran.g_01216
OG0001239	Prac.g_01860	Pran.g_00361
OG0001240	Prac.g_01838	Pran.g_00340
OG0001241	Prac.g_01830	Pran.g_00332
OG0001242	Prac.g_01812	Pran.g_00314
OG0001244	Prac.g_01790	Pran.g_00293
OG0001245	Prac.g_01153	Pran.g_01815
OG0001246	Prac.g_00867	Pran.g_01674
OG0001247	Prac.g_00688	Pran.g_01495
OG0001248	Prac.g_00686	Pran.g_01493
OG0001249	Prac.g_01498	Pran.g_01365
OG0001250	Prac.g_01435	Pran.g_01303
OG0001251	Prac.g_01400	Pran.g_00414
OG0001252	Prac.g_01265	Pran.g_00559
OG0001253	Prac.g_01212	Pran.g_00140
OG0001254	Prac.g_01016	Pran.g_00091
OG0001255	Prac.g_01001	Pran.g_00076
OG0001256	Prac.g_00322	Pran.g_00641
OG0001257	Prac.g_00316	Pran.g_00635
OG0001258	Prac.g_00628	Pran.g_00967
OG0001259	Prac.g_00584	Pran.g_01011
OG0001260	Prac.g_00568	Pran.g_01027
OG0001261	Prac.g_00540	Pran.g_01097
OG0001262	Prac.g_00079	Pran.g_01200
OG0001264	Prac.g_01905	Pran.g_01952
OG0001265	Prac.g_01813	Pran.g_00315
OG0001266	Prac.g_01727	Pran.g_00229
OG0001267	Prac.g_01651	Pran.g_01914
OG0001268	Prac.g_01195	Pran.g_01856
OG0001269	Prac.g_01175	Pran.g_01835
OG0001270	Prac.g_01113	Pran.g_01746
OG0001271	Prac.g_01072	Pran.g_01706
OG0001272	Prac.g_01058	Pran.g_01692
OG0001273	Prac.g_00740	Pran.g_01547
OG0001274	Prac.g_00668	Pran.g_01473
OG0001275	Prac.g_01300	Pran.g_00515
OG0001276	Prac.g_01281	Pran.g_00543
OG0001277	Prac.g_01223	Pran.g_00152
OG0001278	Prac.g_00935	Pran.g_00010
OG0001280	Prac.g_00174	Pran.g_00877
OG0001281	Prac.g_00180	Pran.g_00871
OG0001282	Prac.g_00218	Pran.g_00840
OG0001283	Prac.g_00237	Pran.g_00820
OG0001284	Prac.g_00341	Pran.g_00663
OG0001285	Prac.g_00599	Pran.g_00996
OG0001287	Prac.g_00043	Pran.g_01162
OG0001288	Prac.g_00051	Pran.g_01171
OG0001289	Prac.g_01844	Pran.g_00345
OG0001290	Prac.g_01831	Pran.g_00333
OG0001291	Prac.g_01796	Pran.g_00299
OG0001292	Prac.g_01682	Pran.g_01944
OG0001293	Prac.g_01670	Pran.g_01932
OG0001294	Prac.g_01155	Pran.g_01817
OG0001295	Prac.g_01078	Pran.g_01711
OG0001296	Prac.g_00862	Pran.g_01669
OG0001298	Prac.g_00796	Pran.g_01601
OG0001299	Prac.g_00705	Pran.g_01512
OG0001300	Prac.g_00678	Pran.g_01485
OG0001301	Prac.g_00675	Pran.g_01482
OG0001302	Prac.g_01489	Pran.g_01356
OG0001303	Prac.g_01296	Pran.g_01434
OG0001304	Prac.g_01271	Pran.g_00553
OG0001305	Prac.g_01252	Pran.g_00572
OG0001306	Prac.g_00999	Pran.g_00074
OG0001308	Prac.g_00401	Pran.g_00723
OG0001309	Prac.g_00318	Pran.g_00637
OG0001310	Prac.g_00613	Pran.g_00982
OG0001311	Prac.g_01279	Pran.g_00545
OG0001312	Prac.g_01346	Pran.g_00468
OG0001315	Prac.g_01869	Pran.g_00371
OG0001316	Prac.g_01791	Pran.g_00294
OG0001317	Prac.g_01696	Pran.g_00198
OG0001318	Prac.g_01675	Pran.g_01936
OG0001319	Prac.g_01659	Pran.g_01921
OG0001320	Prac.g_01151	Pran.g_01813
OG0001321	Prac.g_01096	Pran.g_01726
OG0001322	Prac.g_01095	Pran.g_01725
OG0001323	Prac.g_00853	Pran.g_01659
OG0001324	Prac.g_00677	Pran.g_01484
OG0001325	Prac.g_01555	Pran.g_01455
OG0001326	Prac.g_00647	Pran.g_00184
OG0001327	Prac.g_01240	Pran.g_00167
OG0001328	Prac.g_01214	Pran.g_00142
OG0001329	Prac.g_01024	Pran.g_00101
OG0001331	Prac.g_00223	Pran.g_00835
OG0001332	Prac.g_00368	Pran.g_00690
OG0001333	Prac.g_00588	Pran.g_01007
OG0001334	Prac.g_00009	Pran.g_01129
OG0001335	Prac.g_00010	Pran.g_01130
OG0001336	Prac.g_00121	Pran.g_01242
OG0001339	Prac.g_01828	Pran.g_00330
OG0001340	Prac.g_01603	Pran.g_01866
OG0001341	Prac.g_01523	Pran.g_01418
OG0001342	Prac.g_01494	Pran.g_01361
OG0001343	Prac.g_01403	Pran.g_00411
OG0001344	Prac.g_00981	Pran.g_00056
OG0001345	Prac.g_00966	Pran.g_00041
OG0001346	Prac.g_00176	Pran.g_00875
OG0001348	Prac.g_00295	Pran.g_00604
OG0001349	Prac.g_00261	Pran.g_00792, Pran.g_00805
OG0001350	Prac.g_01693	Pran.g_00195
OG0001352	Prac.g_00691	Pran.g_01498
OG0001356	Prac.g_00900	Pran.g_01390
OG0001358	Prac.g_00751	Pran.g_01558
OG0001359	Prac.g_01402	Pran.g_00412
OG0001360	Prac.g_01211	Pran.g_00139
OG0001361	Prac.g_00969	Pran.g_00044
OG0001362	Prac.g_00397	Pran.g_00719
OG0001363	Prac.g_00395	Pran.g_00717
OG0001364	Prac.g_00012	Pran.g_01132
OG0001365	Prac.g_00089	Pran.g_01209
OG0001371	Prac.g_00692	Pran.g_01499
OG0001372	Prac.g_01515	Pran.g_01408
OG0001373	Prac.g_00646	Pran.g_00183
OG0001374	Prac.g_00654	Pran.g_00191
OG0001375	Prac.g_01404	Pran.g_00192
OG0001376	Prac.g_01246	Pran.g_00173
OG0001377	Prac.g_01245	Pran.g_00172
OG0001378	Prac.g_01047	Pran.g_00130
OG0001380	Prac.g_00205	Pran.g_00852
OG0001381	Prac.g_00211	Pran.g_00847
OG0001382	Prac.g_00302	Pran.g_00618
OG0001384	Prac.g_01533, Prac.g_00325	Pran.g_01464
OG0001385	Prac.g_00643	Pran.g_00180
OG0001386	Prac.g_00644	Pran.g_00181
OG0001387	Prac.g_00645	Pran.g_00182
OG0001388	Prac.g_00648	Pran.g_00185
OG0001389	Prac.g_00649	Pran.g_00186
OG0001390	Prac.g_00650	Pran.g_00187
OG0001391	Prac.g_00651	Pran.g_00188
OG0001392	Prac.g_00652	Pran.g_00189
OG0001393	Prac.g_00653	Pran.g_00190
OG0001395	Prac.g_01269	Pran.g_00555
OG0001397	Prac.g_00396	Pran.g_00718
OG0001399	Prac.g_00493	Pran.g_01050
OG0001403	Prac.g_01917	Pran.g_00394
OG0001404	Prac.g_01863	Pran.g_00364
OG0001405	Prac.g_01605	Pran.g_01868
OG0001406	Prac.g_01247	Pran.g_00174
OG0001407	Prac.g_01234	Pran.g_00161
OG0001408	Prac.g_01228, Prac.g_01229	Pran.g_00156
OG0001409	Prac.g_00978	Pran.g_00053
OG0001411	Prac.g_00259	Pran.g_00809
OG0001413	Prac.g_00327	Pran.g_00648
OG0001414	Prac.g_01701	Pran.g_00203
OG0001415	Prac.g_01699	Pran.g_00201
OG0001416	Prac.g_01088, Prac.g_01087	Pran.g_01719
OG0001417	Prac.g_01076, Prac.g_01075	Pran.g_01709
OG0001418	Prac.g_00687	Pran.g_01494
OG0001419	Prac.g_01233	Pran.g_00160
OG0001420	Prac.g_01038	Pran.g_00121
OG0001421	Prac.g_00321	Pran.g_00640
OG0001422	Prac.g_00297	Pran.g_00607
OG0001423	Prac.g_00634	Pran.g_01777
OG0001424	Prac.g_01217	Pran.g_00145
OG0001424	Prac.g_01399	Pran.g_00415
OG0001428	Prac.g_01758	Pran.g_00260
OG0001429	Prac.g_01486	Pran.g_01353
OG0001432	Prac.g_00328	Pran.g_00650
OG0001433	Prac.g_00899	Pran.g_01391
OG0001437	Prac.g_01700	Pran.g_00202
OG0001438	Prac.g_01638	Pran.g_01901
OG0001439	Prac.g_01624	Pran.g_01887
OG0001440	Prac.g_01119	Pran.g_01758, Pran.g_01778
OG0001441	Prac.g_00851	Pran.g_01657
OG0001442	Prac.g_01530	Pran.g_01431
OG0001446	Prac.g_01852	Pran.g_00353
OG0001447	Prac.g_01805	Pran.g_00308
OG0001448	Prac.g_01167	Pran.g_01827
OG0001450	Prac.g_00684	Pran.g_01491
OG0001451	Prac.g_01415	Pran.g_01282
OG0001452	Prac.g_01398	Pran.g_00416
OG0001453	Prac.g_01306	Pran.g_00509
OG0001454	Prac.g_01218	Pran.g_00146
OG0001455	Prac.g_01029	Pran.g_00108
OG0001456	Prac.g_01008	Pran.g_00082
OG0001457	Prac.g_01007	Pran.g_00081
OG0001458	Prac.g_01006	Pran.g_00080
OG0001459	Prac.g_00134	Pran.g_00954
OG0001462	Prac.g_01912	Pran.g_00390
OG0001463	Prac.g_01645	Pran.g_01908
OG0001464	Prac.g_01602	Pran.g_01865
OG0001465	Prac.g_00669	Pran.g_01476
OG0001466	Prac.g_01531	Pran.g_00905
OG0001468	Prac.g_01242	Pran.g_00169
OG0001469	Prac.g_00133	Pran.g_00519
OG0001471	Prac.g_00326	Pran.g_00647
OG0001472	Prac.g_00319	Pran.g_00638
OG0001473	Prac.g_00059	Pran.g_01180
OG0001474	Prac.g_01194	Pran.g_01855
OG0001480	Prac.g_01165	Pran.g_01826
OG0001481	Prac.g_01160	Pran.g_01821
OG0001482	Prac.g_01090	Pran.g_01721
OG0001485	Prac.g_00886	Pran.g_00575, Pran.g_00912
OG0001486	Prac.g_00987	Pran.g_00062
OG0001490	Prac.g_01893	Pran.g_00386
OG0001491	Prac.g_01491	Pran.g_01358
OG0001492	Prac.g_00938	Pran.g_00013
OG0001493	Prac.g_00930	Pran.g_00005
OG0001499	Prac.g_01870	Pran.g_00372
OG0001500	Prac.g_01668	Pran.g_01930
OG0001501	Prac.g_00666	Pran.g_01471
OG0001502	Prac.g_01502	Pran.g_01373
OG0001503	Prac.g_01011	Pran.g_00085
OG0001504	Prac.g_00135	Pran.g_00953
OG0001506	Prac.g_00370	Pran.g_00692
OG0001507	Prac.g_00278	Pran.g_00613
OG0001521	Prac.g_01522	Pran.g_01417
OG0001523	Prac.g_01014	Pran.g_00089
OG0001524	Prac.g_01013	Pran.g_00088
OG0001526	Prac.g_00474	Pran.g_01030
OG0001546	Prac.g_00848	Pran.g_01654
OG0001548	Prac.g_01500	Pran.g_01367
OG0001550	Prac.g_01026	Pran.g_00105
OG0001551	Prac.g_01009	Pran.g_00083
OG0001552	Prac.g_00923	Pran.g_00920
OG0001553	Prac.g_00414	Pran.g_00736
OG0001554	Prac.g_00320	Pran.g_00639
OG0001555	Prac.g_00306	Pran.g_00624
OG0001565	Prac.g_01120	Pran.g_01757
OG0001566	Prac.g_00695	Pran.g_01502
OG0001569	Prac.g_01206	Pran.g_00134
OG0001571	Prac.g_01033	Pran.g_00112
OG0001572	Prac.g_00911	Pran.g_01768
OG0001581	Prac.g_01786	Pran.g_00289
OG0001582	Prac.g_01077	Pran.g_01710
OG0001583	Prac.g_01492	Pran.g_01359
OG0001584	Prac.g_01354	Pran.g_00460
OG0001585	Prac.g_00132	Pran.g_01784
OG0001587	Prac.g_00472	Pran.g_01029
OG0001588	Prac.g_00435	Pran.g_00817
OG0001595	Prac.g_01864	Pran.g_00365
OG0001596	Prac.g_01856	Pran.g_00357
OG0001597	Prac.g_01172	Pran.g_01832
OG0001599	Prac.g_01085	Pran.g_01718
OG0001600	Prac.g_00860	Pran.g_01667
OG0001601	Prac.g_00697	Pran.g_01504
OG0001602	Prac.g_00670	Pran.g_01477
OG0001603	Prac.g_01490	Pran.g_01357
OG0001604	Prac.g_01376	Pran.g_00437
OG0001605	Prac.g_01288	Pran.g_00536
OG0001606	Prac.g_01226	Pran.g_00904
OG0001607	Prac.g_01012	Pran.g_00087
OG0001608	Prac.g_00208	Pran.g_00849
OG0001609	Prac.g_00372	Pran.g_00694
OG0001610	Prac.g_00369	Pran.g_00691
OG0001611	Prac.g_00308	Pran.g_00626
OG0001613	Prac.g_00004	Pran.g_01124
OG0001626	Prac.g_01524	Pran.g_00616, Pran.g_01419
OG0001628	Prac.g_01513	Pran.g_01405
OG0001629	Prac.g_01512	Pran.g_01404
OG0001630	Prac.g_01395	Pran.g_00419
OG0001631	Prac.g_01237	Pran.g_00164
OG0001632	Prac.g_01952	Pran.g_00520
OG0001633	Prac.g_00214	Pran.g_00844
OG0001648	Prac.g_01161	Pran.g_01822
OG0001649	Prac.g_01236	Pran.g_00163
OG0001651	Prac.g_00310	Pran.g_00628
OG0001662	Prac.g_01041	Pran.g_00124
OG0001667	Prac.g_00155	Pran.g_00897
OG0001684	Prac.g_01965, Prac.g_00784	Pran.g_01589
OG0001685	Prac.g_01413	Pran.g_01281
OG0001686	Prac.g_01289	Pran.g_00535
OG0001687	Prac.g_01243	Pran.g_00170
OG0001688	Prac.g_01238	Pran.g_00165
OG0001697	Prac.g_01406	Pran.g_00178
OG0001698	Prac.g_01239	Pran.g_00166
OG0001701	Prac.g_00475	Pran.g_01031
OG0001705	Prac.g_01132	Pran.g_01793
OG0001707	Prac.g_01219	Pran.g_00147
OG0001708	Prac.g_01003	Pran.g_00077
OG0001710	Prac.g_00494	Pran.g_01051
OG0001718	Prac.g_01171	Pran.g_01831
OG0001719	Prac.g_01144	Pran.g_01801
OG0001720	Prac.g_00158	Pran.g_00581
OG0001721	Prac.g_01518	Pran.g_01412
OG0001722	Prac.g_01397	Pran.g_00417
OG0001723	Prac.g_01953	Pran.g_00525
OG0001725	Prac.g_01146	Pran.g_01803
OG0001742	Prac.g_01157	Pran.g_01819
OG0001743	Prac.g_01043	Pran.g_00126
OG0001744	Prac.g_00162	Pran.g_00890
OG0001745	Prac.g_00329	Pran.g_00651
OG0001772	Prac.g_00642	Pran.g_01790, Pran.g_00929
OG0001773	Prac.g_00304	Pran.g_00622
OG0001774	Prac.g_00694	Pran.g_01501
OG0001775	Prac.g_01231	Pran.g_00158
OG0001776	Prac.g_01045	Pran.g_00128
OG0001777	Prac.g_00909	Pran.g_00521
OG0001779	Prac.g_00163	Pran.g_00889, Pran.g_01432
OG0001780	Prac.g_00268	Pran.g_00799
OG0001781	Prac.g_00296	Pran.g_00606
OG0001819	Prac.g_01143	Pran.g_01800
OG0001821	Prac.g_01517	Pran.g_01411
OG0001822	Prac.g_01504	Pran.g_01375
OG0001823	Prac.g_01412	Pran.g_01280
OG0001824	Prac.g_01290	Pran.g_00534
OG0001825	Prac.g_01230	Pran.g_00157
OG0001826	Prac.g_01227	Pran.g_00155
OG0001827	Prac.g_01224	Pran.g_00153
OG0001828	Prac.g_01048	Pran.g_00131
OG0001829	Prac.g_01044	Pran.g_00127
OG0001830	Prac.g_01030	Pran.g_00109
OG0001831	Prac.g_01019	Pran.g_00094
OG0001832	Prac.g_00140	Pran.g_01468
OG0001833	Prac.g_00216	Pran.g_00842
OG0001834	Prac.g_00264	Pran.g_00802
OG0001919	Prac.g_01134	Pran.g_01798
OG0001920	Prac.g_00665	Pran.g_01470
OG0001921	Prac.g_01410	Pran.g_01278
OG0001922	Prac.g_00190	Pran.g_00861
OG0001983	Prac.g_01535	Pran.g_01435, Pran.g_00577
OG0001984	Prac.g_01499	Pran.g_01366
OG0001985	Prac.g_01407	Pran.g_00177
OG0001986	Prac.g_01302	Pran.g_00513
OG0001987	Prac.g_00137	Pran.g_00524
OG0001989	Prac.g_00206	Pran.g_00851
OG0002026	Prac.g_01135	Pran.g_01799
OG0002027	Prac.g_01409	Pran.g_01275
OG0002028	Prac.g_01295	Pran.g_00529
OG0002031	Prac.g_00286	Pran.g_00590
OG0002032	Prac.g_00098	Pran.g_01218
OG0002033	Prac.g_00002	Pran.g_00857
OG0002057	Prac.g_01821	Pran.g_00323
OG0002058	Prac.g_01750	Pran.g_00252
OG0002059	Prac.g_01170	Pran.g_01830
OG0002060	Prac.g_01168	Pran.g_01828
OG0002061	Prac.g_01133	Pran.g_01796
OG0002062	Prac.g_01969	Pran.g_00102
OG0002064	Prac.g_01079	Pran.g_01712
OG0002065	Prac.g_00813	Pran.g_01619
OG0002066	Prac.g_00807	Pran.g_01612
OG0002067	Prac.g_01561	Pran.g_01461
OG0002068	Prac.g_01528	Pran.g_01424
OG0002069	Prac.g_01526	Pran.g_01421
OG0002070	Prac.g_01503	Pran.g_01374
OG0002071	Prac.g_01501	Pran.g_01368
OG0002072	Prac.g_01493	Pran.g_01360
OG0002073	Prac.g_01470	Pran.g_01338
OG0002074	Prac.g_01419	Pran.g_01286
OG0002075	Prac.g_01408	Pran.g_01274
OG0002076	Prac.g_01372	Pran.g_00441
OG0002077	Prac.g_01294	Pran.g_00530
OG0002078	Prac.g_01291	Pran.g_00533
OG0002079	Prac.g_01286	Pran.g_00538
OG0002080	Prac.g_01268	Pran.g_00556
OG0002081	Prac.g_01244	Pran.g_00171
OG0002082	Prac.g_01235	Pran.g_00162
OG0002083	Prac.g_01222	Pran.g_00151
OG0002084	Prac.g_01221	Pran.g_00150
OG0002085	Prac.g_01215	Pran.g_00143
OG0002086	Prac.g_01210	Pran.g_00138
OG0002087	Prac.g_01209	Pran.g_00137
OG0002088	Prac.g_01208	Pran.g_00136
OG0002089	Prac.g_01032	Pran.g_00111
OG0002090	Prac.g_01027	Pran.g_00106
OG0002091	Prac.g_01010	Pran.g_00084
OG0002093	Prac.g_00879	Pran.g_00907
OG0002094	Prac.g_00156	Pran.g_00896
OG0002095	Prac.g_00160	Pran.g_00893
OG0002097	Prac.g_00274	Pran.g_00813
OG0002099	Prac.g_00323	Pran.g_00645
OG0002100	Prac.g_00314	Pran.g_00633
OG0002101	Prac.g_00311	Pran.g_00630
OG0002102	Prac.g_00307	Pran.g_00625
OG0002103	Prac.g_00305	Pran.g_00623
OG0002104	Prac.g_00303	Pran.g_00621
OG0002105	Prac.g_00620	Pran.g_00975
OG0002148	Prac.g_01532	Pran.g_01426
OG0002149	Prac.g_01514	Pran.g_01406
OG0002150	Prac.g_01293	Pran.g_01427
OG0002151	Prac.g_01028	Pran.g_00107
OG0002152	Prac.g_00147	Pran.g_00902
OG0002153	Prac.g_01292	Pran.g_00531
OG0002155	Prac.g_00462	Pran.g_00811, Pran.g_00812
OG0002215	Prac.g_01534	Pran.g_00578
OG0002217	Prac.g_01488	Pran.g_01355
OG0002218	Prac.g_01411	Pran.g_01279
OG0002219	Prac.g_01039	Pran.g_00122
OG0002221	Prac.g_00161	Pran.g_00892
OG0002222	Prac.g_00299	Pran.g_00612
OG0002223	Prac.g_00283	Pran.g_00527
OG0002224	Prac.g_01147	Pran.g_01805
OG0002226	Prac.g_01562	Pran.g_01462
OG0002264	Prac.g_01446	Pran.g_01314
OG0002272	Prac.g_01023	Pran.g_00098
OG0002273	Prac.g_01872	Pran.g_00860
OG0002274	Prac.g_00470	Pran.g_00814
OG0002310	Prac.g_01156	Pran.g_01818
OG0002311	Prac.g_01951	Pran.g_01782
OG0002312	Prac.g_01511	Pran.g_01402
OG0002316	Prac.g_01249	Pran.g_00176
OG0002322	Prac.g_00312	Pran.g_00631
OG0002324	Prac.g_00280	Pran.g_00924
OG0002326	Prac.g_00895	Pran.g_00086
OG0002327	Prac.g_00284	Pran.g_00600
OG0002361	Prac.g_01191	Pran.g_01852
OG0002365	Prac.g_01124	Pran.g_01731
OG0002370	Prac.g_00390	Pran.g_00712
OG0002376	Prac.g_00298	Pran.g_00611
OG0002421	Prac.g_00271	Pran.g_00797
OG0002423	Prac.g_00897	Pran.g_01272
OG0002480	Prac.g_00265	Pran.g_00801
OG0002482	Prac.g_01145	Pran.g_01802
OG0002484	Prac.g_01125	Pran.g_01730
OG0002485	Prac.g_01129	Pran.g_00891
OG0002554	Prac.g_01527	Pran.g_01422
OG0002621	Prac.g_00882	Pran.g_01788
OG0002624	Prac.g_01164	Pran.g_01825
OG0002625	Prac.g_01152	Pran.g_01814
OG0002627	Prac.g_00446	Pran.g_00760
OG0002689	Prac.g_01966	Pran.g_01792
OG0002694	Prac.g_00309	Pran.g_00627
OG0002771	Prac.g_00270	Pran.g_00803
OG0002777	Prac.g_01957	Pran.g_01467
OG0002891	Prac.g_01595	Pran.g_01764
OG0003020	Prac.g_01417	Pran.g_01284
OG0003024	Prac.g_00255	Pran.g_00816
OG0003343	Prac.g_01519	Pran.g_01413
OG0003348	Prac.g_00445	Pran.g_00759
OG0003633	Prac.g_00884	Pran.g_01403
OG0003634	Prac.g_00922	Pran.g_00919
