Orthogroup	Prac	Syaq
OG0001147	Prac.g_00203	Syaq.g_00438
OG0001148	Prac.g_00219	Syaq.g_01761
OG0001149	Prac.g_00220	Syaq.g_01760
OG0001150	Prac.g_00221	Syaq.g_01759
OG0001151	Prac.g_00232	Syaq.g_01746
OG0001152	Prac.g_00233	Syaq.g_01745
OG0001153	Prac.g_00379	Syaq.g_00413
OG0001154	Prac.g_00378	Syaq.g_00414
OG0001155	Prac.g_00366	Syaq.g_01739
OG0001156	Prac.g_00363	Syaq.g_01729
OG0001157	Prac.g_00362	Syaq.g_01728
OG0001158	Prac.g_00361	Syaq.g_01727
OG0001159	Prac.g_00360	Syaq.g_01726
OG0001160	Prac.g_00336	Syaq.g_01693
OG0001161	Prac.g_00324	Syaq.g_01233
OG0001162	Prac.g_00313	Syaq.g_00331
OG0001163	Prac.g_00633	Syaq.g_01685
OG0001164	Prac.g_00629	Syaq.g_01679
OG0001165	Prac.g_00626	Syaq.g_01674
OG0001166	Prac.g_00606	Syaq.g_01652
OG0001167	Prac.g_00589	Syaq.g_01039
OG0001169	Prac.g_00585	Syaq.g_01620
OG0001170	Prac.g_00583	Syaq.g_01618
OG0001171	Prac.g_00574	Syaq.g_01607
OG0001172	Prac.g_00479	Syaq.g_00690
OG0001173	Prac.g_00480	Syaq.g_00689
OG0001174	Prac.g_00488	Syaq.g_00681
OG0001175	Prac.g_00489	Syaq.g_00680
OG0001176	Prac.g_00496	Syaq.g_00656
OG0001177	Prac.g_00499	Syaq.g_00658
OG0001178	Prac.g_00504	Syaq.g_01667
OG0001179	Prac.g_00532	Syaq.g_00626
OG0001180	Prac.g_00553	Syaq.g_00600
OG0001181	Prac.g_00557	Syaq.g_00596
OG0001182	Prac.g_00564	Syaq.g_00587
OG0001183	Prac.g_00006	Syaq.g_00579
OG0001184	Prac.g_00022	Syaq.g_00995
OG0001185	Prac.g_00036	Syaq.g_01022
OG0001186	Prac.g_00058	Syaq.g_01058
OG0001187	Prac.g_00062	Syaq.g_01061
OG0001188	Prac.g_00064	Syaq.g_01065
OG0001189	Prac.g_00081	Syaq.g_01095
OG0001190	Prac.g_00085	Syaq.g_01264
OG0001191	Prac.g_00095	Syaq.g_01248
OG0001192	Prac.g_00099	Syaq.g_01242
OG0001193	Prac.g_00109	Syaq.g_01217
OG0001194	Prac.g_00110	Syaq.g_01214
OG0001195	Prac.g_00111	Syaq.g_01213
OG0001196	Prac.g_00124	Syaq.g_01169
OG0001197	Prac.g_00125	Syaq.g_01167
OG0001198	Prac.g_01950	Syaq.g_01153
OG0001199	Prac.g_01857	Syaq.g_01553
OG0001200	Prac.g_01855	Syaq.g_01551
OG0001201	Prac.g_01823	Syaq.g_01486
OG0001202	Prac.g_01731	Syaq.g_01358
OG0001203	Prac.g_01692	Syaq.g_01581
OG0001204	Prac.g_01687	Syaq.g_00709
OG0001205	Prac.g_01102	Syaq.g_00491
OG0001206	Prac.g_01083	Syaq.g_00468
OG0001207	Prac.g_01067	Syaq.g_01764
OG0001208	Prac.g_01062	Syaq.g_01774
OG0001209	Prac.g_00837	Syaq.g_01841
OG0001210	Prac.g_00832	Syaq.g_01852
OG0001211	Prac.g_00822	Syaq.g_01932
OG0001212	Prac.g_00776	Syaq.g_01990
OG0001213	Prac.g_00742	Syaq.g_02072
OG0001214	Prac.g_00734	Syaq.g_02084
OG0001215	Prac.g_00681	Syaq.g_02580
OG0001216	Prac.g_01558	Syaq.g_00026
OG0001217	Prac.g_01521	Syaq.g_01885
OG0001219	Prac.g_01487	Syaq.g_02434
OG0001220	Prac.g_01424	Syaq.g_02412
OG0001221	Prac.g_01373	Syaq.g_02300
OG0001222	Prac.g_01335	Syaq.g_02472
OG0001223	Prac.g_01309	Syaq.g_02516
OG0001224	Prac.g_01260	Syaq.g_02683
OG0001225	Prac.g_01258	Syaq.g_02681
OG0001226	Prac.g_01232	Syaq.g_01543
OG0001227	Prac.g_01213	Syaq.g_00333
OG0001230	Prac.g_00419	Syaq.g_00361
OG0001231	Prac.g_00315	Syaq.g_01133
OG0001232	Prac.g_00602	Syaq.g_01643
OG0001233	Prac.g_00582	Syaq.g_01617
OG0001234	Prac.g_00491	Syaq.g_00676
OG0001235	Prac.g_00501	Syaq.g_00665
OG0001236	Prac.g_00019	Syaq.g_00990
OG0001237	Prac.g_00023	Syaq.g_00999
OG0001238	Prac.g_00096	Syaq.g_01246
OG0001239	Prac.g_01860	Syaq.g_01556
OG0001240	Prac.g_01838	Syaq.g_01502
OG0001241	Prac.g_01830	Syaq.g_01492
OG0001243	Prac.g_01806	Syaq.g_01457
OG0001244	Prac.g_01790	Syaq.g_01430
OG0001245	Prac.g_01153	Syaq.g_01916
OG0001246	Prac.g_00867	Syaq.g_01802
OG0001248	Prac.g_00686	Syaq.g_01891
OG0001249	Prac.g_01498	Syaq.g_00563
OG0001250	Prac.g_01435	Syaq.g_02389
OG0001251	Prac.g_01400	Syaq.g_02135
OG0001252	Prac.g_01265	Syaq.g_02690
OG0001253	Prac.g_01212	Syaq.g_01918
OG0001254	Prac.g_01016	Syaq.g_02214
OG0001255	Prac.g_01001	Syaq.g_02111
OG0001256	Prac.g_00322	Syaq.g_01686
OG0001258	Prac.g_00628	Syaq.g_01676
OG0001259	Prac.g_00584	Syaq.g_01619
OG0001260	Prac.g_00568	Syaq.g_01595
OG0001261	Prac.g_00540	Syaq.g_00617
OG0001262	Prac.g_00079	Syaq.g_01093
OG0001263	Prac.g_01803	Syaq.g_01454
OG0001265	Prac.g_01813	Syaq.g_01466
OG0001266	Prac.g_01727	Syaq.g_01354
OG0001267	Prac.g_01651	Syaq.g_00763
OG0001268	Prac.g_01195	Syaq.g_00553
OG0001269	Prac.g_01175	Syaq.g_01866
OG0001270	Prac.g_01113	Syaq.g_00504
OG0001271	Prac.g_01072	Syaq.g_00445
OG0001272	Prac.g_01058	Syaq.g_01778
OG0001273	Prac.g_00740	Syaq.g_02077
OG0001274	Prac.g_00668	Syaq.g_01303
OG0001275	Prac.g_01300	Syaq.g_02531
OG0001276	Prac.g_01281	Syaq.g_00062
OG0001278	Prac.g_00935	Syaq.g_00155
OG0001280	Prac.g_00174	Syaq.g_00294
OG0001281	Prac.g_00180	Syaq.g_00306
OG0001282	Prac.g_00218	Syaq.g_01762
OG0001283	Prac.g_00237	Syaq.g_01175
OG0001284	Prac.g_00341	Syaq.g_01700
OG0001285	Prac.g_00599	Syaq.g_01639
OG0001287	Prac.g_00043	Syaq.g_01030
OG0001289	Prac.g_01844	Syaq.g_01528
OG0001290	Prac.g_01831	Syaq.g_01493
OG0001291	Prac.g_01796	Syaq.g_01444
OG0001293	Prac.g_01670	Syaq.g_00736
OG0001294	Prac.g_01155	Syaq.g_02252
OG0001296	Prac.g_00862	Syaq.g_01808
OG0001298	Prac.g_00796	Syaq.g_01967
OG0001299	Prac.g_00705	Syaq.g_02246
OG0001300	Prac.g_00678	Syaq.g_02589
OG0001301	Prac.g_00675	Syaq.g_02602
OG0001302	Prac.g_01489	Syaq.g_02115
OG0001303	Prac.g_01296	Syaq.g_02437
OG0001304	Prac.g_01271	Syaq.g_00049
OG0001305	Prac.g_01252	Syaq.g_02673
OG0001306	Prac.g_00999	Syaq.g_00267
OG0001308	Prac.g_00401	Syaq.g_00385
OG0001312	Prac.g_01346	Syaq.g_02449
OG0001315	Prac.g_01869	Syaq.g_00581
OG0001316	Prac.g_01791	Syaq.g_01437
OG0001317	Prac.g_01696	Syaq.g_01576
OG0001318	Prac.g_01675	Syaq.g_00728
OG0001319	Prac.g_01659	Syaq.g_00751
OG0001321	Prac.g_01096	Syaq.g_00483
OG0001322	Prac.g_01095	Syaq.g_00482
OG0001323	Prac.g_00853	Syaq.g_01820
OG0001324	Prac.g_00677	Syaq.g_02590
OG0001325	Prac.g_01555	Syaq.g_00030
OG0001326	Prac.g_00647	Syaq.g_01205
OG0001327	Prac.g_01240	Syaq.g_02259
OG0001328	Prac.g_01214	Syaq.g_02280
OG0001329	Prac.g_01024	Syaq.g_02113
OG0001330	Prac.g_00153	Syaq.g_00287
OG0001331	Prac.g_00223	Syaq.g_01757
OG0001333	Prac.g_00588	Syaq.g_01622
OG0001336	Prac.g_00121	Syaq.g_01174
OG0001343	Prac.g_01403	Syaq.g_00700
OG0001345	Prac.g_00966	Syaq.g_00213
OG0001346	Prac.g_00176	Syaq.g_00298
OG0001348	Prac.g_00295	Syaq.g_02703
OG0001349	Prac.g_00261	Syaq.g_00942
OG0001350	Prac.g_01693	Syaq.g_01580
OG0001351	Prac.g_01093	Syaq.g_00476
OG0001352	Prac.g_00691	Syaq.g_01904
OG0001355	Prac.g_00285, Prac.g_00878	Syaq.g_00797
OG0001356	Prac.g_00900	Syaq.g_02555
OG0001358	Prac.g_00751	Syaq.g_02056
OG0001359	Prac.g_01402	Syaq.g_00699
OG0001360	Prac.g_01211	Syaq.g_00211
OG0001361	Prac.g_00969	Syaq.g_00216
OG0001364	Prac.g_00012	Syaq.g_00972
OG0001365	Prac.g_00089	Syaq.g_01259
OG0001369	Prac.g_01839	Syaq.g_01503
OG0001373	Prac.g_00646	Syaq.g_01206
OG0001374	Prac.g_00654	Syaq.g_01198
OG0001375	Prac.g_01404	Syaq.g_00701
OG0001378	Prac.g_01047	Syaq.g_00506
OG0001380	Prac.g_00205	Syaq.g_01915
OG0001382	Prac.g_00302	Syaq.g_00662
OG0001385	Prac.g_00643	Syaq.g_01209
OG0001386	Prac.g_00644	Syaq.g_01208
OG0001387	Prac.g_00645	Syaq.g_01207
OG0001388	Prac.g_00648	Syaq.g_01204
OG0001389	Prac.g_00649	Syaq.g_01203
OG0001390	Prac.g_00650	Syaq.g_01202
OG0001391	Prac.g_00651	Syaq.g_01201
OG0001392	Prac.g_00652	Syaq.g_01200
OG0001393	Prac.g_00653	Syaq.g_01199
OG0001395	Prac.g_01269	Syaq.g_00045
OG0001408	Prac.g_01228, Prac.g_01229	Syaq.g_02125
OG0001409	Prac.g_00978	Syaq.g_00229
OG0001413	Prac.g_00327	Syaq.g_00139
OG0001416	Prac.g_01088, Prac.g_01087	Syaq.g_00303
OG0001417	Prac.g_01076, Prac.g_01075	Syaq.g_02502
OG0001418	Prac.g_00687	Syaq.g_00243
OG0001420	Prac.g_01038	Syaq.g_01833
OG0001428	Prac.g_01758	Syaq.g_01396
OG0001429	Prac.g_01486	Syaq.g_02438
OG0001430	Prac.g_00148	Syaq.g_01271
OG0001432	Prac.g_00328	Syaq.g_01862
OG0001433	Prac.g_00899	Syaq.g_00128
OG0001435	Prac.g_01388	Syaq.g_02265
OG0001438	Prac.g_01638	Syaq.g_00778
OG0001439	Prac.g_01624	Syaq.g_00863
OG0001441	Prac.g_00851	Syaq.g_01822
OG0001442	Prac.g_01530	Syaq.g_02322
OG0001447	Prac.g_01805	Syaq.g_01456
OG0001448	Prac.g_01167	Syaq.g_01873
OG0001452	Prac.g_01398	Syaq.g_00723
OG0001453	Prac.g_01306	Syaq.g_02522
OG0001454	Prac.g_01218	Syaq.g_01917
OG0001456	Prac.g_01008	Syaq.g_01196
OG0001457	Prac.g_01007	Syaq.g_01195
OG0001458	Prac.g_01006	Syaq.g_01194
OG0001462	Prac.g_01912	Syaq.g_01108
OG0001465	Prac.g_00669	Syaq.g_02704
OG0001467	Prac.g_01497	Syaq.g_00354
OG0001470	Prac.g_00239	Syaq.g_00903
OG0001471	Prac.g_00326	Syaq.g_00859
OG0001473	Prac.g_00059	Syaq.g_02134
OG0001474	Prac.g_01194	Syaq.g_00552
OG0001475	Prac.g_00241	Syaq.g_00905
OG0001479	Prac.g_01197	Syaq.g_00555
OG0001480	Prac.g_01165	Syaq.g_02121
OG0001482	Prac.g_01090	Syaq.g_02512
OG0001486	Prac.g_00987	Syaq.g_00251
OG0001492	Prac.g_00938	Syaq.g_00158
OG0001493	Prac.g_00930	Syaq.g_00150
OG0001502	Prac.g_01502	Syaq.g_02407
OG0001508	Prac.g_00238	Syaq.g_00902
OG0001520	Prac.g_01141, Prac.g_01140	Syaq.g_01953
OG0001528	Prac.g_00240	Syaq.g_00904
OG0001546	Prac.g_00848	Syaq.g_01825
OG0001551	Prac.g_01009	Syaq.g_02572
OG0001553	Prac.g_00414	Syaq.g_00368
OG0001554	Prac.g_00320	Syaq.g_01266
OG0001565	Prac.g_01120	Syaq.g_02120
OG0001588	Prac.g_00435	Syaq.g_00974
OG0001602	Prac.g_00670	Syaq.g_02705
OG0001605	Prac.g_01288	Syaq.g_01892
OG0001613	Prac.g_00004	Syaq.g_00582
OG0001625	Prac.g_01673	Syaq.g_00730
OG0001627	Prac.g_01516	Syaq.g_01735
OG0001647	Prac.g_01658	Syaq.g_00753
OG0001709	Prac.g_00260	Syaq.g_00943
OG0001713	Prac.g_01873	Syaq.g_00232
OG0001726	Prac.g_01126	Syaq.g_02419
OG0001924	Prac.g_01585	Syaq.g_02038
OG0001925	Prac.g_01586	Syaq.g_02037
OG0001926	Prac.g_01587	Syaq.g_02036
OG0001927	Prac.g_01588	Syaq.g_02035
OG0001993	Prac.g_01583	Syaq.g_02040
OG0001994	Prac.g_01584	Syaq.g_02039
OG0002364	Prac.g_01485	Syaq.g_02439
OG0002771	Prac.g_00270	Syaq.g_00910
